
[00:00:00.000 --> 00:00:01.860]  我們一起禱告好嗎?
[00:03:03.480 --> 00:03:05.000]  以致在今天來說
[00:03:05.000 --> 00:03:06.880]  你都聽不到有以東人
[00:03:06.880 --> 00:03:10.080]  或者有他的文化在
[00:03:10.080 --> 00:03:12.280]  以東在舊約來說
[00:03:12.280 --> 00:03:16.600]  是一個非常重要的民族和國家
[00:03:16.600 --> 00:03:17.920]  在舊約的時代
[00:03:17.920 --> 00:03:19.000]  爲什麼呢
[00:03:19.000 --> 00:03:23.560]  大家知不知道以東人的祖先是誰
[00:03:23.560 --> 00:03:25.360]  是的,他叫以掃
[00:03:25.360 --> 00:03:26.960]  以掃是誰呢
[00:03:26.960 --> 00:03:29.800]  以掃就是雅各的雙胞胎
[00:03:29.800 --> 00:03:31.880]  就是他的哥哥
[00:03:31.880 --> 00:03:35.520]  爲什麼以掃的後裔會叫以東呢
[00:03:35.520 --> 00:03:38.120]  當然了,雅各的後裔我們知道是以色列
[00:03:38.120 --> 00:03:40.360]  所以他們兩個其實是兄弟
[00:03:40.360 --> 00:03:41.560]  都是同一個父親生的
[00:03:41.560 --> 00:03:46.760]  他父親叫Isaac
[00:03:46.760 --> 00:03:50.520]  他父親叫Isaac,其實是同一個祖宗
[00:03:50.520 --> 00:03:54.760]  但爲什麼以東後來結束了呢
[00:03:54.760 --> 00:04:00.400]  本身以東的字的意思其實是紅色的意思
[00:04:00.400 --> 00:04:02.200]  爲什麼會叫紅色呢
[00:04:02.200 --> 00:04:04.680]  在創世紀告訴我們
[00:04:04.680 --> 00:04:06.520]  在二十五章的時候
[00:04:06.520 --> 00:04:08.960]  他說到了生產的時候
[00:04:08.960 --> 00:04:10.560]  即是李伯嘉要生產了
[00:04:10.560 --> 00:04:12.160]  即是他的媽媽
[00:04:12.160 --> 00:04:16.960]  他的肚子裏果然是一對雙生子
[00:04:16.960 --> 00:04:18.360]  先生出來的那個
[00:04:18.360 --> 00:04:22.280]  聖經說他是全身赤紅有毛
[00:04:22.280 --> 00:04:24.280]  像毛衣一樣
[00:04:24.280 --> 00:04:27.320]  他們就給他起名叫以掃
[00:04:27.320 --> 00:04:31.240]  所以以東的意思就是紅色
[00:04:31.240 --> 00:04:32.760]  因爲他生出來的
[00:04:32.760 --> 00:04:35.560]  大家接生的時候
[00:04:35.560 --> 00:04:37.960]  不單止是一個毛鞋
[00:04:37.960 --> 00:04:39.440]  是一個紅毛鞋
[00:04:39.440 --> 00:04:41.600]  紅色的,全身紅色的
[00:04:41.600 --> 00:04:44.680]  當然,這個紅字對這個以掃
[00:04:44.680 --> 00:04:47.880]  在歷史上又有另一個事件出現
[00:04:47.880 --> 00:04:48.840]  記不記得?
[00:04:48.840 --> 00:04:50.920]  那個紅豆湯事件
[00:04:50.920 --> 00:04:52.920]  紅豆湯事件就是
[00:04:52.920 --> 00:04:58.080]  他用一碗紅豆湯出賣了自己長子的名分
[00:04:58.080 --> 00:05:00.360]  聖經又怎樣說呢
[00:05:00.360 --> 00:05:02.680]  他這樣說,我們一起讀一二三
[00:05:02.680 --> 00:05:04.840]  以掃對雅各說
[00:05:04.840 --> 00:05:08.200]  求你把這紅豆湯給我喝吧
[00:05:08.200 --> 00:05:10.640]  因爲我疲乏得很
[00:05:10.640 --> 00:05:14.720]  因此,以掃的名字又叫以東
[00:05:14.720 --> 00:05:18.440]  爲什麼他要叫以東呢
[00:05:18.440 --> 00:05:21.640]  就是因爲那個紅豆湯的紅字
[00:05:21.640 --> 00:05:25.040]  紅豆湯改變了他的一生
[00:05:25.040 --> 00:05:31.920]  改變了他和他的雙胞胎兄弟的關係
[00:05:31.920 --> 00:05:33.680]  但其實你看看創世紀
[00:05:33.680 --> 00:05:35.880]  他們兩個的民族
[00:05:35.880 --> 00:05:38.880]  兩個的後人都得到上帝很大的祝福
[00:05:38.880 --> 00:05:42.840]  很多牛羊,他們很富裕
[00:05:42.840 --> 00:05:46.680]  到了三十六章的時候
[00:05:46.680 --> 00:05:47.880]  創世紀跟我們說
[00:05:47.880 --> 00:05:53.480]  因爲兩個人的財物羣畜甚多
[00:05:53.480 --> 00:05:55.960]  寄居的地方容不下他們
[00:05:55.960 --> 00:05:57.600]  其實他們都住在一起
[00:05:57.600 --> 00:06:01.480]  後來相遇了,然後住在一起
[00:06:01.480 --> 00:06:03.680]  所以不能同居
[00:06:03.680 --> 00:06:05.440]  不是說磨擦
[00:06:05.440 --> 00:06:11.360]  聖經說他們太多財寶了
[00:06:11.360 --> 00:06:14.480]  所以以掃去了西乙山
[00:06:14.480 --> 00:06:16.680]  以掃就是以東
[00:06:16.680 --> 00:06:19.880]  聖經說以掃的後裔爲什麼叫以東呢
[00:06:19.880 --> 00:06:21.400]  完全是這個意思
[00:06:21.400 --> 00:06:25.680]  因爲他們後期去了西乙山
[00:06:25.680 --> 00:06:27.240]  雅各就是以色列
[00:06:27.240 --> 00:06:29.120]  以掃就是以東
[00:06:29.120 --> 00:06:32.280]  以東去了西乙山
[00:06:32.280 --> 00:06:35.760]  以色列就沒有去到
[00:06:35.760 --> 00:06:38.320]  西乙山是個什麼地方呢
[00:06:38.320 --> 00:06:40.040]  他們去了西乙山的地方呢
[00:06:40.040 --> 00:06:47.720]  西乙可以說是現在死海的南方
[00:06:47.720 --> 00:06:48.880]  死海的南方
[00:06:48.880 --> 00:06:51.960]  就是以色列的地理
[00:06:51.960 --> 00:06:53.080]  死海的南方
[00:06:53.080 --> 00:06:55.800]  下面我寫了西乙山的地方
[00:06:55.800 --> 00:06:58.000]  那是以東的地方
[00:06:58.000 --> 00:07:01.360]  如果相對今天來說那是什麼地方呢
[00:07:01.360 --> 00:07:05.080]  在座我相信也有不少弟兄姊妹去過
[00:07:05.080 --> 00:07:07.800]  約旦嘛
[00:07:07.800 --> 00:07:11.720]  約旦很近當時的首都
[00:07:11.720 --> 00:07:13.720]  就是Petra
[00:07:13.720 --> 00:07:14.960]  貝特拉
[00:07:14.960 --> 00:07:16.640]  有去過貝特拉的
[00:07:16.640 --> 00:07:18.400]  有些人去過
[00:07:18.400 --> 00:07:20.080]  有些進不了以色列
[00:07:20.080 --> 00:07:22.120]  我們進了約旦
[00:07:22.120 --> 00:07:24.640]  我們也去過聖地
[00:07:24.640 --> 00:07:27.160]  這個Petra的地方
[00:07:27.160 --> 00:07:32.000]  大家如果好幾年前我們和弟兄姊妹去過的地方
[00:07:32.000 --> 00:07:34.640]  它叫做玫瑰紅城
[00:07:34.640 --> 00:07:36.440]  Rose Red City
[00:07:36.440 --> 00:07:38.360]  是一個很漂亮的城市
[00:07:38.360 --> 00:07:41.520]  是一個世界七大奇景之一
[00:07:41.520 --> 00:07:43.560]  如果你看那些奪寶奇兵
[00:07:43.560 --> 00:07:44.680]  變形金剛
[00:07:44.680 --> 00:07:45.800]  在那裏取景
[00:07:45.800 --> 00:07:48.760]  你會見到在這個這麼宏偉的地方
[00:07:48.760 --> 00:07:51.240]  有些Transformers走出來
[00:07:51.240 --> 00:07:53.800]  然後又有奪寶奇兵
[00:07:53.800 --> 00:07:56.040]  那個石頭滾來滾去
[00:07:56.040 --> 00:07:59.760]  因爲這個你要走一個峽谷才能見到這個
[00:07:59.760 --> 00:08:02.800]  這個你見到的叫做卡芝利神廟
[00:08:02.800 --> 00:08:06.240]  所謂神廟其實和日本一樣
[00:08:06.240 --> 00:08:07.680]  都是那些陵墓
[00:08:07.680 --> 00:08:10.280]  都是皇帝的陵墓
[00:08:10.280 --> 00:08:11.960]  很壯觀的
[00:08:11.960 --> 00:08:15.480]  在這裏你經過那個峽谷
[00:08:15.480 --> 00:08:17.520]  旁邊那幅很幼的
[00:08:17.520 --> 00:08:20.760]  慢慢走進去就變成很大的環境之外
[00:08:20.760 --> 00:08:23.760]  那個只是頭塞
[00:08:23.760 --> 00:08:27.240]  那個西義山是山來的
[00:08:27.240 --> 00:08:28.760]  要上山的
[00:08:28.760 --> 00:08:32.160]  在那裏就要騎駱駝
[00:08:32.160 --> 00:08:36.480]  騎完駱駝之後又會騎小駱駝
[00:08:36.480 --> 00:08:39.280]  騎駱騎駱上山
[00:08:39.280 --> 00:08:42.920]  上到山上面就要見到什麼呢
[00:08:42.920 --> 00:08:44.560]  如果大家有些不是騎駱的
[00:08:44.560 --> 00:08:45.360]  有些是走上去的
[00:08:45.360 --> 00:08:46.320]  我知道
[00:08:46.320 --> 00:08:47.880]  Rowena有些是走上去的
[00:08:47.880 --> 00:08:49.440]  我是騎駱上去的
[00:08:49.440 --> 00:08:51.600]  Arena有些是走上去的
[00:08:51.600 --> 00:08:54.760]  有沒有人坐飛機上去的
[00:08:54.760 --> 00:08:58.120]  我不知道她什麼時候會坐升降機上去
[00:08:58.120 --> 00:09:03.400]  上到那裏就會見到另一個環境
[00:09:03.400 --> 00:09:07.680]  那個環境其實是一個修道院
[00:09:07.680 --> 00:09:08.280]  我記得
[00:09:08.280 --> 00:09:09.240]  那個叫修道院
[00:09:09.240 --> 00:09:10.320]  走到很高
[00:09:10.320 --> 00:09:11.800]  見到有個這樣的建築物
[00:09:11.800 --> 00:09:12.600]  修道院
[00:09:12.600 --> 00:09:13.640]  當我一路去看的時候
[00:09:13.640 --> 00:09:14.240]  我想想
[00:09:14.240 --> 00:09:16.000]  哪有人住到這麼高的
[00:09:16.000 --> 00:09:17.720]  住在山上面的
[00:09:17.720 --> 00:09:18.960]  原來這個就是西義山
[00:09:18.960 --> 00:09:21.440]  就是以素的後裔
[00:09:21.440 --> 00:09:23.240]  他帶着那羣以東人
[00:09:23.240 --> 00:09:26.400]  就是去到這個地方居住
[00:09:26.400 --> 00:09:27.920]  居住的時候
[00:09:27.920 --> 00:09:28.800]  在古代
[00:09:28.800 --> 00:09:29.440]  現在來說
[00:09:29.440 --> 00:09:31.200]  你覺得很不行
[00:09:31.200 --> 00:09:33.200]  但是當時古代來說
[00:09:33.200 --> 00:09:35.760]  其實給他們一個非常安全
[00:09:35.760 --> 00:09:37.520]  好像堡壘一樣
[00:09:37.520 --> 00:09:39.520]  他們是靠着這些山
[00:09:39.520 --> 00:09:41.960]  去居住有個安全感
[00:09:41.960 --> 00:09:43.400]  敵人來到
[00:09:43.400 --> 00:09:44.400]  他是易守難攻的
[00:09:44.400 --> 00:09:45.320]  敵人來到的時候
[00:09:45.320 --> 00:09:47.280]  攻他不陷的
[00:09:47.280 --> 00:09:50.600]  一個這麼好的戰略據點
[00:09:50.600 --> 00:09:54.160]  爲什麼最終都是不攻而破呢?
[00:09:54.160 --> 00:09:57.440]  爲什麼以東人在歷史上
[00:09:57.440 --> 00:09:59.160]  真是蕭生的跡呢?
[00:09:59.160 --> 00:10:00.520]  剛纔我們看《創世紀》
[00:10:00.520 --> 00:10:02.040]  很多他的足跡
[00:10:02.040 --> 00:10:05.440]  但是如果我們看一個小仙之書
[00:10:05.440 --> 00:10:08.120]  叫做《俄巴底亞書》
[00:10:08.120 --> 00:10:11.520]  其實就給了我們很多的答案
[00:10:11.520 --> 00:10:15.320]  俄巴底亞本身是神的僕人的意思
[00:10:15.320 --> 00:10:18.720]  他是一個敬拜耶和華的人的意思
[00:10:18.720 --> 00:10:21.040]  他這本書在聖經來說
[00:10:21.040 --> 00:10:22.320]  是很短的
[00:10:22.320 --> 00:10:24.040]  只有一章
[00:10:24.040 --> 00:10:25.960]  21節聖經
[00:10:25.960 --> 00:10:27.080]  很值得看的
[00:10:27.080 --> 00:10:29.560]  你看完就說看完一本書了
[00:10:29.560 --> 00:10:31.200]  俄巴底亞書在舊約
[00:10:31.200 --> 00:10:32.000]  可能你也找不到
[00:10:32.000 --> 00:10:33.000]  因爲只有一版
[00:10:33.000 --> 00:10:33.720]  不過現在不用了
[00:10:33.720 --> 00:10:36.320]  現在是用電腦看的
[00:10:36.320 --> 00:10:38.640]  在頭一兩節
[00:10:38.640 --> 00:10:40.160]  我們一起讀好嗎?
[00:10:40.160 --> 00:10:42.800]  他說俄巴底亞所見的異象
[00:10:42.800 --> 00:10:46.520]  主耶和華指示以東者揚說
[00:10:46.520 --> 00:10:50.000]  我們從耶和華那裏聽見了一個信息
[00:10:50.000 --> 00:10:52.840]  有一位使者被派往列國去說
[00:10:52.840 --> 00:10:56.880]  我們起來與以東爭戰
[00:10:56.880 --> 00:10:57.600]  看啊
[00:10:57.600 --> 00:11:01.360]  我必使你在列國當中成爲弱小的
[00:11:01.360 --> 00:11:05.840]  你必大受藐視
[00:11:05.840 --> 00:11:09.920]  在頭兩節聖經告訴我們
[00:11:09.920 --> 00:11:11.160]  俄巴底亞所見的異象
[00:11:11.160 --> 00:11:14.160]  就是上帝要興起很多的列國
[00:11:14.160 --> 00:11:17.400]  與以東爭戰
[00:11:17.400 --> 00:11:19.400]  剛纔我們看過地理環境
[00:11:19.400 --> 00:11:22.080]  有沒有人敢與以東爭戰呢?
[00:11:22.080 --> 00:11:22.520]  沒有
[00:11:22.520 --> 00:11:23.360]  就住在高山上
[00:11:23.360 --> 00:11:24.320]  你怎麼打呢?
[00:11:24.320 --> 00:11:24.960]  你走上去
[00:11:24.960 --> 00:11:26.160]  不小心把石頭滾下來
[00:11:26.160 --> 00:11:27.840]  你也避不了
[00:11:27.840 --> 00:11:29.440]  你也玩完了
[00:11:29.440 --> 00:11:31.880]  你基本上應該是打不了他
[00:11:31.880 --> 00:11:34.800]  但是現在上帝興起所有的列國
[00:11:34.800 --> 00:11:36.640]  說要一起打你
[00:11:36.640 --> 00:11:37.240]  爲什麼?
[00:11:37.240 --> 00:11:37.840]  做什麼?
[00:11:37.840 --> 00:11:38.920]  他在山上
[00:11:38.920 --> 00:11:39.600]  應該挺好的
[00:11:39.600 --> 00:11:41.000]  他不是有些什麼
[00:11:41.000 --> 00:11:45.240]  因爲他在俄巴底亞書的第三第四節
[00:11:45.240 --> 00:11:46.880]  給我們看到一個原因
[00:11:46.880 --> 00:11:48.640]  我們一起讀
[00:11:48.640 --> 00:11:49.400]  上帝說
[00:11:49.400 --> 00:11:52.480]  你心中的慪氣欺騙了你
[00:11:52.480 --> 00:11:56.680]  你這住在岩石的隱祕處
[00:11:56.680 --> 00:11:58.600]  居所的高處的
[00:11:58.600 --> 00:12:00.280]  你心裏說
[00:12:00.280 --> 00:12:03.560]  誰能把我拉下地呢?
[00:12:03.560 --> 00:12:05.920]  你雖如鷹高飛
[00:12:05.920 --> 00:12:08.160]  在聲速之間答我
[00:12:08.160 --> 00:12:11.040]  我也必從那裏把你拉下來
[00:12:11.040 --> 00:12:13.680]  這是瑤華的宣告
[00:12:13.680 --> 00:12:14.480]  在經文當中
[00:12:14.480 --> 00:12:15.320]  你會見到
[00:12:15.320 --> 00:12:21.680]  以東在上帝眼中是一個什麼民族?
[00:12:21.680 --> 00:12:25.400]  是驕傲的民族
[00:12:25.400 --> 00:12:28.040]  他當時有什麼驕傲呢?
[00:12:28.040 --> 00:12:30.640]  就是因爲他住在西義山
[00:12:30.640 --> 00:12:33.280]  他覺得地勢險要
[00:12:33.280 --> 00:12:34.320]  高山環繞
[00:12:34.320 --> 00:12:36.640]  易守難攻
[00:12:36.640 --> 00:12:38.880]  但是上帝告訴他
[00:12:38.880 --> 00:12:40.240]  當你再說
[00:12:40.240 --> 00:12:41.560]  我是無敵的
[00:12:41.560 --> 00:12:44.280]  沒有人能夠攻下我的時候
[00:12:44.280 --> 00:12:46.640]  其實上帝是可以的
[00:12:46.640 --> 00:12:49.920]  當然他背後也做了很多
[00:12:49.920 --> 00:12:52.840]  上帝眼中不好的事情
[00:12:52.840 --> 00:12:56.040]  稍後荷包底亞就會再告訴我們
[00:12:56.040 --> 00:12:58.480]  爲什麼他這麼驕傲呢?
[00:12:58.480 --> 00:13:00.200]  他不只是款式驕傲
[00:13:00.200 --> 00:13:04.480]  他做的東西很驕傲很霸道
[00:13:04.480 --> 00:13:07.160]  我們沒看之前我想問一下
[00:13:07.160 --> 00:13:10.520]  有沒有人覺得自己是很驕傲的?
[00:13:10.520 --> 00:13:12.880]  有人可以舉手嗎?
[00:13:12.880 --> 00:13:14.000]  沒有
[00:13:14.000 --> 00:13:15.560]  只有一個
[00:13:15.560 --> 00:13:17.960]  其餘都覺得自己不驕傲
[00:13:17.960 --> 00:13:19.480]  那你們是最驕傲的了
[00:13:19.480 --> 00:13:22.120]  這個問題很tricky
[00:13:22.120 --> 00:13:25.640]  爲什麼承認自己驕傲是那麼困難呢?
[00:13:25.640 --> 00:13:27.000]  叫大家剛纔舉手
[00:13:27.000 --> 00:13:29.160]  我怕醜而已
[00:13:29.160 --> 00:13:32.200]  其實我們是需要承認我們是驕傲的
[00:13:32.200 --> 00:13:34.240]  我再問多一次
[00:13:34.240 --> 00:13:38.080]  有沒有人覺得自己不驕傲的舉手呢?
[00:13:38.080 --> 00:13:40.080]  很聰明
[00:13:40.080 --> 00:13:42.240]  真的不舉手
[00:13:42.240 --> 00:13:43.440]  驕不驕傲呢?
[00:13:43.440 --> 00:13:45.200]  有沒有人覺得只是驕傲呢?
[00:13:45.200 --> 00:13:48.120]  因爲驕傲本身很tricky
[00:13:48.120 --> 00:13:51.640]  他就是讓你見不到自己驕傲
[00:13:51.640 --> 00:13:52.320]  明白嗎?
[00:13:52.320 --> 00:13:54.760]  驕傲和其他罪很不一樣的
[00:13:54.760 --> 00:13:56.240]  譬如你說我憤怒
[00:13:56.240 --> 00:13:57.880]  人人都知道你憤怒
[00:13:57.880 --> 00:14:00.760]  走過來都要你着火
[00:14:00.760 --> 00:14:04.800]  貪婪,你知道的,你只知道自己貪婪
[00:14:04.800 --> 00:14:06.960]  說謊,說人家壞話
[00:14:06.960 --> 00:14:10.760]  你知道的,你做完這些罪是知道的
[00:14:10.760 --> 00:14:13.160]  那些情慾,諸如此類的
[00:14:13.160 --> 00:14:14.840]  但是驕傲呢
[00:14:14.840 --> 00:14:18.120]  是你很難察覺到自己是驕傲
[00:14:18.120 --> 00:14:20.120]  這樣纔是驕傲
[00:14:20.120 --> 00:14:23.280]  驕傲本身就是讓你見不到自己的問題
[00:14:23.280 --> 00:14:26.920]  高估了自己的質素
[00:14:26.920 --> 00:14:28.320]  等等
[00:14:28.320 --> 00:14:31.040]  夫妻間很多時候都會有這些磨擦發生
[00:14:31.040 --> 00:14:32.840]  因爲人的驕傲
[00:14:32.840 --> 00:14:33.920]  是不是?
[00:14:33.920 --> 00:14:36.400]  有一個丈夫就和太太說
[00:14:36.400 --> 00:14:37.600]  他說你真是太好了
[00:14:37.600 --> 00:14:40.440]  娶到一個這麼好的丈夫
[00:14:40.440 --> 00:14:43.120]  太太立刻說
[00:14:43.120 --> 00:14:44.720]  真的?
[00:14:44.720 --> 00:14:45.760]  什麼事?爲什麼?
[00:14:45.760 --> 00:14:46.360]  他說
[00:14:46.360 --> 00:14:47.840]  你看看我
[00:14:47.840 --> 00:14:50.640]  我又不吸菸,又不喝酒
[00:14:50.640 --> 00:14:53.320]  又不賭錢,又不去嫖
[00:14:53.320 --> 00:14:55.000]  絕世好男人,是不是?
[00:14:55.000 --> 00:14:56.720]  你嫁到這樣的老公
[00:14:56.720 --> 00:14:59.680]  真是感謝神
[00:14:59.680 --> 00:15:01.880]  那太太
[00:15:01.880 --> 00:15:04.600]  和大家在座的姊妹一樣
[00:15:04.600 --> 00:15:07.240]  目定口呆,都喝醉了
[00:15:07.240 --> 00:15:08.840]  跟着跟她說一句
[00:15:08.840 --> 00:15:12.040]  我覺得你很驕傲
[00:15:12.040 --> 00:15:12.880]  是啊
[00:15:12.880 --> 00:15:14.720]  男性有時候是很驕傲
[00:15:14.720 --> 00:15:15.360]  爲什麼?
[00:15:15.360 --> 00:15:16.600]  那男性問
[00:15:16.600 --> 00:15:17.880]  但是驕傲又不知道
[00:15:17.880 --> 00:15:19.920]  跟着就很不明白地問那位太太
[00:15:19.920 --> 00:15:21.080]  爲什麼我驕傲啊
[00:15:21.080 --> 00:15:22.640]  我剛纔又不
[00:15:22.640 --> 00:15:24.840]  喝酒又不成,多好啊
[00:15:24.840 --> 00:15:29.000]  她說你驕傲是因爲你不做家務
[00:15:29.000 --> 00:15:31.800]  是啊,很多時候是看不到自己的問題
[00:15:31.800 --> 00:15:33.880]  你看到自己有很多好東西
[00:15:33.880 --> 00:15:35.200]  但是你沒有做家務
[00:15:35.200 --> 00:15:37.200]  這個是問題,你看到嗎?
[00:15:37.200 --> 00:15:38.520]  看不到
[00:15:38.520 --> 00:15:42.720]  這個是一個很驕傲的男人
[00:15:42.720 --> 00:15:47.440]  我們希望我們LG的弟兄
[00:15:47.440 --> 00:15:51.320]  繼續不要這麼驕傲
[00:15:51.320 --> 00:15:54.840]  不過我見到你們,我很驕傲
[00:15:54.840 --> 00:15:56.560]  一個教會如是
[00:15:56.560 --> 00:15:58.360]  不要說夫妻間
[00:15:58.360 --> 00:15:59.120]  教會也是
[00:15:59.120 --> 00:16:01.480]  如果教會驕傲的時候
[00:16:01.480 --> 00:16:03.920]  很難得到上帝的祝福
[00:16:03.920 --> 00:16:05.240]  在啓示錄裏告訴你
[00:16:05.240 --> 00:16:07.520]  有個教會叫老底家
[00:16:07.520 --> 00:16:09.080]  這個教會怎麼說呢?
[00:16:09.080 --> 00:16:11.800]  他說你說
[00:16:11.800 --> 00:16:13.200]  我是富足的
[00:16:13.200 --> 00:16:14.760]  已經發了財
[00:16:14.760 --> 00:16:16.760]  毫無缺乏
[00:16:16.760 --> 00:16:19.280]  卻不知你是困苦的
[00:16:19.280 --> 00:16:20.880]  可憐的
[00:16:20.880 --> 00:16:22.560]  貧窮的
[00:16:22.560 --> 00:16:24.240]  黑眼的
[00:16:24.240 --> 00:16:26.680]  赤身的
[00:16:26.680 --> 00:16:30.320]  當老底家覺得自己發達了
[00:16:30.320 --> 00:16:31.240]  我很行
[00:16:31.240 --> 00:16:33.960]  我一無所缺
[00:16:33.960 --> 00:16:36.320]  OK的,有這個感覺
[00:16:36.320 --> 00:16:40.200]  但是他看不到自己的缺點
[00:16:40.200 --> 00:16:42.360]  你不喫不喝就OK
[00:16:42.360 --> 00:16:43.960]  但是你看不到自己
[00:16:43.960 --> 00:16:45.120]  原來上帝告訴我們
[00:16:45.120 --> 00:16:46.320]  我們其實是可憐的
[00:16:46.320 --> 00:16:47.560]  我們是貧窮的
[00:16:47.560 --> 00:16:48.720]  我們是黑眼的
[00:16:48.720 --> 00:16:50.720]  我們是赤身的
[00:16:50.720 --> 00:16:52.200]  驕傲最大的特徵
[00:16:52.200 --> 00:16:56.160]  就是讓人看不到自己的光景
[00:16:56.160 --> 00:16:57.640]  而依賴了一些
[00:16:57.640 --> 00:17:01.680]  我們不應該去依賴的東西
[00:17:01.680 --> 00:17:03.200]  以東人的安全感
[00:17:03.200 --> 00:17:04.520]  我們剛纔說了
[00:17:04.520 --> 00:17:06.760]  他就是靠這個山
[00:17:06.760 --> 00:17:07.960]  但是上帝就說
[00:17:07.960 --> 00:17:10.600]  我可以拉你下來
[00:17:10.600 --> 00:17:12.040]  經文告訴我們
[00:17:12.040 --> 00:17:16.160]  到底他們驕傲的是什麼呢?
[00:17:16.160 --> 00:17:17.600]  他也這麼說
[00:17:17.600 --> 00:17:19.640]  他說以素的隱祕處
[00:17:19.640 --> 00:17:23.520]  何竟被索取
[00:17:23.520 --> 00:17:25.800]  他隱藏的寶物
[00:17:25.800 --> 00:17:27.520]  何竟被查出
[00:17:27.520 --> 00:17:28.960]  第一件事讓我們看到
