
[00:00:00.000 --> 00:00:02.000]  各位靖姐妹晚安
[00:04:47.000 --> 00:04:49.000]  他一腳跟隨著他的師父
[00:04:49.000 --> 00:04:52.000]  來到去看到他所做的一切
[00:04:52.000 --> 00:04:54.000]  在他過往的日子裡面
[00:04:54.000 --> 00:04:57.000]  在三十多四十年的時間裡面
[00:04:57.000 --> 00:05:02.000]  約書亞看到摩西他所經歷的一切
[00:05:02.000 --> 00:05:06.000]  包括他要上山上面來面見神
[00:05:06.000 --> 00:05:11.000]  包括他在山上面領受下來的一些律法
[00:05:11.000 --> 00:05:13.000]  同樣他要面對的就是
[00:05:13.000 --> 00:05:16.000]  一群在山下面的百姓
[00:05:16.000 --> 00:05:19.000]  不能夠等到他回來
[00:05:19.000 --> 00:05:23.000]  而做出一些得罪神的事情
[00:05:23.000 --> 00:05:26.000]  去鑄造了金牛毒
[00:05:26.000 --> 00:05:31.000]  在這一切裡面其實約書亞歷歷在目
[00:05:31.000 --> 00:05:36.000]  他相信他一生都不會忘記那些情景
[00:05:36.000 --> 00:05:38.000]  當時的民眾是怎樣的
[00:05:38.000 --> 00:05:42.000]  起來甚至想打死摩西
[00:05:42.000 --> 00:05:46.000]  來傷害他的領袖
[00:05:46.000 --> 00:05:50.000]  但是今天這裡說到
[00:05:50.000 --> 00:05:52.000]  耶和華的僕人摩西死了之後
[00:05:52.000 --> 00:05:55.000]  耶和華要巧遇這位摩西的徒弟
[00:05:55.000 --> 00:05:56.000]  這位的幫手
[00:05:56.000 --> 00:06:01.000]  來去接掌摩西所要做的事情
[00:06:01.000 --> 00:06:03.000]  但摩西已經沒有能力
[00:06:03.000 --> 00:06:08.000]  或者沒有這樣的可能來去繼續的完成
[00:06:08.000 --> 00:06:09.000]  對於約書亞來說
[00:06:09.000 --> 00:06:12.000]  實在是一個不容易的任務
[00:06:12.000 --> 00:06:16.000]  可以說是mission impossible
[00:06:16.000 --> 00:06:19.000]  今天如果我們是約書亞
[00:06:19.000 --> 00:06:21.000]  神要和你說
[00:06:21.000 --> 00:06:25.000]  去做一件你覺得又大又難的事
[00:06:25.000 --> 00:06:29.000]  你會不會懼怕呢請問
[00:06:29.000 --> 00:06:32.000]  當然你說神叫我們去做的
[00:06:32.000 --> 00:06:34.000]  他一定會應許給我們
[00:06:34.000 --> 00:06:37.000]  說就很容易
[00:06:37.000 --> 00:06:39.000]  但是當我們實際要去面對
[00:06:39.000 --> 00:06:42.000]  這麼艱難的時刻的時候
[00:06:42.000 --> 00:06:45.000]  我們的心情又如何呢
[00:06:45.000 --> 00:06:47.000]  相信我們人生裡面
[00:06:47.000 --> 00:06:51.000]  經歷了很多風風浪浪
[00:06:51.000 --> 00:06:54.000]  高高低低的時候
[00:06:54.000 --> 00:06:56.000]  我想在其中我們很難找到一位
[00:06:56.000 --> 00:07:00.000]  他真的完全很平淡很平坦的路
[00:07:00.000 --> 00:07:02.000]  來去走他的人生
[00:07:02.000 --> 00:07:04.000]  如果有的我們恭喜你
[00:07:04.000 --> 00:07:07.000]  我們也很想聽你的分享
[00:07:07.000 --> 00:07:09.000]  但是我們相信我們每一個人
[00:07:09.000 --> 00:07:12.000]  都會經歷著我們一些很艱難
[00:07:12.000 --> 00:07:14.000]  很巨大的事情
[00:07:14.000 --> 00:07:17.000]  很難過的時刻
[00:07:17.000 --> 00:07:19.000]  今天我們看完經文
[00:07:19.000 --> 00:07:23.000]  約書亞正正就在這個處境裡面
[00:07:23.000 --> 00:07:25.000]  當神要來去呼召他
[00:07:25.000 --> 00:07:27.000]  他要繼續去承接
[00:07:27.000 --> 00:07:32.000]  他的忠心的僕人摩西所要做的
[00:07:32.000 --> 00:07:34.000]  他怎樣來去回應呢
[00:07:34.000 --> 00:07:37.000]  他如何回應是好呢
[00:07:37.000 --> 00:07:40.000]  今天如果神要我們來去呼召
[00:07:40.000 --> 00:07:42.000]  我們做又大又難的事
[00:07:42.000 --> 00:07:45.000]  我們不知道前面是怎樣的事
[00:07:45.000 --> 00:07:47.000]  我們的心情又如何呢
[00:07:47.000 --> 00:07:51.000]  我們又有些什麼的回應呢
[00:07:51.000 --> 00:07:53.000]  在第二至四節裡面
[00:07:53.000 --> 00:07:55.000]  神就對約書亞說
[00:07:55.000 --> 00:07:57.000]  這個未來的領袖
[00:07:57.000 --> 00:08:00.000]  未來這班以色列人的領袖
[00:08:00.000 --> 00:08:04.000]  他來去交予他一些的吩咐
[00:08:04.000 --> 00:08:06.000]  神對約書亞說
[00:08:06.000 --> 00:08:08.000]  我的僕人摩西死了
[00:08:08.000 --> 00:08:10.000]  現在你要起來
[00:08:10.000 --> 00:08:13.000]  和眾百姓過這個約旦河
[00:08:13.000 --> 00:08:15.000]  往我所要賜給你們
[00:08:15.000 --> 00:08:18.000]  以色列人去的地方
[00:08:18.000 --> 00:08:22.000]  凡你們腳掌所踏之地
[00:08:22.000 --> 00:08:25.000]  我都照著我所應許摩西的話
[00:08:25.000 --> 00:08:26.000]  賜給你們
[00:08:26.000 --> 00:08:28.000]  其實聽完這兩句話
[00:08:28.000 --> 00:08:31.000]  可以說是很開心的
[00:08:31.000 --> 00:08:34.000]  因為神賜給他們的是什麼
[00:08:34.000 --> 00:08:36.000]  這麼大的地
[00:08:36.000 --> 00:08:38.000]  並且之前是說過什麼
[00:08:38.000 --> 00:08:40.000]  牛奶與蜜之地
[00:08:40.000 --> 00:08:42.000]  是非常的豐富
[00:08:42.000 --> 00:08:44.000]  在去到的時候
[00:08:44.000 --> 00:08:46.000]  只要他們能夠按著神的吩咐去生活
[00:08:46.000 --> 00:08:49.000]  他們能夠有秋雨春雨
[00:08:49.000 --> 00:08:52.000]  可以得到很豐富的收穫
[00:08:52.000 --> 00:08:55.000]  無懼無食物
[00:08:55.000 --> 00:08:58.000]  不會像在曠野裡再要去吃那些
[00:08:58.000 --> 00:09:01.000]  淡而無味的馬蘭
[00:09:01.000 --> 00:09:05.000]  或者吃到討厭的一些鵪鶉
[00:09:05.000 --> 00:09:08.000]  他們是可以享受那種福氣
[00:09:08.000 --> 00:09:11.000]  神願意賜給他們
[00:09:11.000 --> 00:09:13.000]  當我們約書亞的時候
[00:09:13.000 --> 00:09:16.000]  我們聽到神應許給我們
[00:09:16.000 --> 00:09:18.000]  這些是他之前應許過給摩西
[00:09:18.000 --> 00:09:21.000]  應許過給以色列人的一些說話
[00:09:21.000 --> 00:09:24.000]  一些的祝福
[00:09:24.000 --> 00:09:26.000]  約書亞聽到的時候
[00:09:26.000 --> 00:09:29.000]  應該是很開心的嗎
[00:09:29.000 --> 00:09:30.000]  也都很滿足
[00:09:30.000 --> 00:09:34.000]  因為神是願意去實踐祂的承諾
[00:09:34.000 --> 00:09:37.000]  祂的應許
[00:09:37.000 --> 00:09:38.000]  但是我們知道
[00:09:38.000 --> 00:09:40.000]  在經文裡面告訴我們
[00:09:40.000 --> 00:09:44.000]  約書亞應該不會是很開心的樣子
[00:09:44.000 --> 00:09:48.000]  也都不是一個很有信心的情況下
[00:09:48.000 --> 00:09:50.000]  所以神接著下來
[00:09:50.000 --> 00:09:57.000]  給一些鼓勵和提示給他
[00:09:57.000 --> 00:09:58.000]  當我看到這裡的時候
[00:09:58.000 --> 00:10:01.000]  我又想起我自己在2011年的時候
[00:10:01.000 --> 00:10:04.000]  我開始來到去默會
[00:10:04.000 --> 00:10:07.000]  當時我去到一間百多人的教會
[00:10:07.000 --> 00:10:09.000]  去到來到去侍奉
[00:10:09.000 --> 00:10:12.000]  好記得第一次要上台去講道
[00:10:12.000 --> 00:10:15.000]  在第一個崇拜裡面要去宣講的時候
[00:10:15.000 --> 00:10:18.000]  其實心情真的非常緊張
[00:10:18.000 --> 00:10:20.000]  也都很忐忑
[00:10:20.000 --> 00:10:23.000]  因為不知道自己講得怎麼樣
[00:10:23.000 --> 00:10:27.000]  也都不知道會眾的反應如何
[00:10:27.000 --> 00:10:28.000]  今天可能我邀請你上來
[00:10:28.000 --> 00:10:30.000]  你來講你的見證
[00:10:30.000 --> 00:10:34.000]  可能大家心裡面都會很緊張
[00:10:34.000 --> 00:10:36.000]  當時我自己覺得
[00:10:36.000 --> 00:10:39.000]  厚著面皮都要去的了
[00:10:39.000 --> 00:10:44.000]  因為這個已經是給了我的一個使命
[00:10:44.000 --> 00:10:49.000]  所以我只能夠來到去靠著我們的神
[00:10:49.000 --> 00:10:51.000]  我只能夠藉著禱告
[00:10:51.000 --> 00:10:55.000]  我跟神講我盡我自己的能力
[00:10:55.000 --> 00:10:57.000]  盡你給我的能力
[00:10:57.000 --> 00:11:00.000]  我來到去獻上
[00:11:00.000 --> 00:11:03.000]  對一個新手目者來講
[00:11:03.000 --> 00:11:06.000]  實在是一個又大又難的事
[00:11:06.000 --> 00:11:09.000]  所以我們唯有抓緊著神的應許
[00:11:09.000 --> 00:11:11.000]  當然也都抓緊著
[00:11:11.000 --> 00:11:13.000]  在神學院聽老師的教導
[00:11:13.000 --> 00:11:16.000]  如何拿捏得合宜
[00:11:16.000 --> 00:11:20.000]  如何講得清晰
[00:11:20.000 --> 00:11:25.000]  我就積本去嘗試
[00:11:25.000 --> 00:11:26.000]  當然踏上了
[00:11:26.000 --> 00:11:31.000]  直到如今已經差不多七個年頭了
[00:11:31.000 --> 00:11:34.000]  時間雖然不是很長
[00:11:34.000 --> 00:11:37.000]  但也都不是一個短的時間
[00:11:37.000 --> 00:11:40.000]  當然神給我很多的磨練
[00:11:40.000 --> 00:11:42.000]  也都給我很多的提醒
[00:11:42.000 --> 00:11:44.000]  和幫助
[00:11:44.000 --> 00:11:48.000]  給我看到更加大的廣闊的地方
[00:11:48.000 --> 00:11:50.000]  就好像在第四節裡面講
[00:11:50.000 --> 00:11:51.000]  神應許過他們
[00:11:51.000 --> 00:11:54.000]  要給他們的地方是怎樣的呢
[00:11:54.000 --> 00:11:59.000]  從曠野和尼巴嫩直到白拉大河
[00:11:59.000 --> 00:12:01.000]  客人的全地
[00:12:01.000 --> 00:12:03.000]  又到大海日落之處
[00:12:03.000 --> 00:12:05.000]  都要作你們的境界
[00:12:05.000 --> 00:12:08.000]  可能大家還不知道位置在哪裡
[00:12:08.000 --> 00:12:09.000]  但我們可以看回
[00:12:09.000 --> 00:12:11.000]  我們經常熟悉以色列的地圖的時候
[00:12:11.000 --> 00:12:15.000]  你就知道東南西北有多大
[00:12:15.000 --> 00:12:18.000]  那個境界有多廣闊
[00:12:18.000 --> 00:12:22.000]  這個正正我自己都經歷到的
[00:12:22.000 --> 00:12:24.000]  就是在三年多之前
[00:12:24.000 --> 00:12:30.000]  我被神帶領進到尖沙咀浸信會服事
[00:12:30.000 --> 00:12:31.000]  對我來說
[00:12:31.000 --> 00:12:34.000]  由一個百多人的教會
[00:12:34.000 --> 00:12:37.000]  可能是一千多呎的地方
[00:12:37.000 --> 00:12:43.000]  而來到一個這麼多層的八層樓的教會服事
[00:12:43.000 --> 00:12:48.000]  這個實在是一個很大的挑戰
[00:12:48.000 --> 00:12:51.000]  我深信在我們的經歷裡面
[00:12:51.000 --> 00:12:53.000]  當我們要面對這些事情的時候
[00:12:53.000 --> 00:12:56.000]  我們都會感覺到那種壓力
[00:12:56.000 --> 00:12:58.000]  又或者懼怕在其中
[00:12:58.000 --> 00:13:00.000]  我也很記得我第一天
[00:13:00.000 --> 00:13:03.000]  第一次站在這個台上
[00:13:03.000 --> 00:13:06.000]  向著會眾宣講的時候
[00:13:06.000 --> 00:13:08.000]  在預備的過程中
[00:13:08.000 --> 00:13:14.000]  我覺得我用了很多的日子來預備
[00:13:14.000 --> 00:13:20.000]  但在當中其實感覺到沒有那種平安
[00:13:20.000 --> 00:13:22.000]  因為真的很不同
[00:13:22.000 --> 00:13:24.000]  你想想對著百多人講
[00:13:24.000 --> 00:13:27.000]  和對著幾百人去講
[00:13:27.000 --> 00:13:31.000]  那個場面真是截然不同
[00:13:31.000 --> 00:13:33.000]  但我可以告訴大家
[00:13:33.000 --> 00:13:36.000]  當我站上這個台的時候
[00:13:36.000 --> 00:13:39.000]  我最初以為自己睡得不好
[00:13:39.000 --> 00:13:41.000]  以為自己站起來會腳震
[00:13:41.000 --> 00:13:45.000]  或者會不知所措
[00:13:45.000 --> 00:13:47.000]  但我很感恩
[00:13:47.000 --> 00:13:49.000]  我站上這個台的時候
[00:13:49.000 --> 00:13:52.000]  我看著眾多的弟兄姊妹
[00:13:52.000 --> 00:13:57.000]  我完全一點戰慄的情況都沒有
[00:13:57.000 --> 00:13:59.000]  這個不是我的問題
[00:13:59.000 --> 00:14:01.000]  不是我的多厲害
[00:14:01.000 --> 00:14:04.000]  而是看到神給予的那種應許
[00:14:04.000 --> 00:14:06.000]  祂給予那種能力
[00:14:06.000 --> 00:14:09.000]  祂應許過我們服侍祂的
[00:14:09.000 --> 00:14:11.000]  祂就和我們一起
[00:14:11.000 --> 00:14:14.000]  祂就和我們同在
[00:14:14.000 --> 00:14:18.000]  所以這個是我親身經驗到
[00:14:18.000 --> 00:14:25.000]  就好像耶和華神昔日去應許約書亞一樣
[00:14:25.000 --> 00:14:28.000]  耶和華神對約書亞的吩咐
[00:14:28.000 --> 00:14:31.000]  祂給祂知道祂要完成的
[00:14:31.000 --> 00:14:33.000]  祂繼續來承擔
[00:14:33.000 --> 00:14:37.000]  祂曾經應許過摩西的事情
[00:14:37.000 --> 00:14:41.000]  今日祂要來擔喜你
[00:14:41.000 --> 00:14:44.000]  祂的師父已經不在
[00:14:44.000 --> 00:14:46.000]  已經離開這個人世
[00:14:46.000 --> 00:14:49.000]  沒有人再可以給祂意見
[00:14:49.000 --> 00:14:53.000]  沒有人再可以給祂一些提示
[00:14:53.000 --> 00:14:56.000]  唯有就是從神的身上
[00:14:56.000 --> 00:14:58.000]  神親自來到教導
[00:14:58.000 --> 00:15:01.000]  親自來到引領著約書亞
[00:15:01.000 --> 00:15:07.000]  去完成這個重大、艱難的任務
[00:15:07.000 --> 00:15:10.000]  我們今日已經很幸福
[00:15:10.000 --> 00:15:13.000]  我們身邊有著很多的師父
[00:15:13.000 --> 00:15:16.000]  我們身邊有著很多的益友
[00:15:16.000 --> 00:15:19.000]  我們有很多的良師
[00:15:19.000 --> 00:15:21.000]  我們不單有神同在
[00:15:21.000 --> 00:15:25.000]  神給予我們身邊有很多的使者
[00:15:25.000 --> 00:15:28.000]  試想大家在你的工作環境
[00:15:28.000 --> 00:15:30.000]  在你的職場裏面
[00:15:30.000 --> 00:15:31.000]  可能你會覺得
[00:15:31.000 --> 00:15:34.000]  現在這個世代的職場裏面
[00:15:34.000 --> 00:15:38.000]  很難找到一個我們認為是天使
[00:15:38.000 --> 00:15:40.000]  我們身邊的人是怎樣的
[00:15:40.000 --> 00:15:41.000]  我們的同事
[00:15:41.000 --> 00:15:44.000]  我們共事的人是怎樣的
[00:15:44.000 --> 00:15:45.000]  我們都很明白
[00:15:45.000 --> 00:15:47.000]  有很多弟兄姊妹去分享
[00:15:47.000 --> 00:15:50.000]  他們工作裏面遇見很多艱難的情況
[00:15:50.000 --> 00:15:51.000]  我有個同學
[00:15:51.000 --> 00:15:54.000]  他做了很多年的秘書
[00:15:54.000 --> 00:15:58.000]  他在同一間公司裏面做了很多年
[00:15:58.000 --> 00:16:01.000]  但是他能夠建立到
[00:16:01.000 --> 00:16:03.000]  或者認識到一個
[00:16:03.000 --> 00:16:06.000]  真的可以交心的同事
[00:16:06.000 --> 00:16:08.000]  他覺得很困難
[00:16:08.000 --> 00:16:11.000]  尤其做秘書這個行業
[00:16:11.000 --> 00:16:14.000]  我不知道在座當中有沒有擔任過秘書
[00:16:14.000 --> 00:16:17.000]  我自己都曾經做過秘書
[00:16:17.000 --> 00:16:20.000]  我都覺得是一個非常之困難的
[00:16:20.000 --> 00:16:23.000]  因為特別做秘書的
[00:16:23.000 --> 00:16:26.000]  自然是女士
[00:16:26.000 --> 00:16:29.000]  大部份都是女士
[00:16:29.000 --> 00:16:32.000]  我們不是踩低女士的形象
[00:16:32.000 --> 00:16:37.000]  而女士當中就要有很多的是非
[00:16:37.000 --> 00:16:39.000]  有很多的妒忌
[00:16:39.000 --> 00:16:42.000]  很容易產生嫉妒
[00:16:42.000 --> 00:16:46.000]  那個老闆對他的秘書很好
[00:16:46.000 --> 00:16:49.000]  這個老闆對我又好像很差
[00:16:49.000 --> 00:16:53.000]  然後那個秘書就會看不起我
[00:16:53.000 --> 00:16:55.000]  我聽到我的同學
[00:16:55.000 --> 00:16:58.000]  他講很多這方面的情況
[00:16:58.000 --> 00:17:00.000]  在他的工作生涯裏面
[00:17:00.000 --> 00:17:02.000]  他似乎好像遇不到一個
[00:17:02.000 --> 00:17:04.000]  能夠給他有幫助
[00:17:04.000 --> 00:17:06.000]  又或者來跟他同行
[00:17:06.000 --> 00:17:10.000]  可以同步的一個同事
[00:17:10.000 --> 00:17:11.000]  所以對他來說
[00:17:11.000 --> 00:17:12.000]  在工作裏面
[00:17:12.000 --> 00:17:18.000]  實在是一個不開心困難的處境裏面
[00:17:18.000 --> 00:17:19.000]  但是感謝主
[00:17:19.000 --> 00:17:23.000]  他都是信主的信徒
[00:17:23.000 --> 00:17:24.000]  對他來說
[00:17:24.000 --> 00:17:30.000]  他都是按著自己領受從神而來的提示
[00:17:30.000 --> 00:17:34.000]  來在工作裏面盡他自己的本份
[00:17:34.000 --> 00:17:36.000]  所以今天我們知道
[00:17:36.000 --> 00:17:38.000]  很明白大家在職場裏面
[00:17:38.000 --> 00:17:41.000]  同樣都有著很多的困難
[00:17:41.000 --> 00:17:43.000]  很多不容易
[00:17:43.000 --> 00:17:46.000]  上司對我們可能很苛求的地方
[00:17:46.000 --> 00:17:51.000]  又或者同事之間不能夠和諧的合作
[00:17:51.000 --> 00:17:54.000]  但是今天我們在職場裏面
[00:17:54.000 --> 00:17:58.000]  或者在我們自己身處的環境裏面
[00:17:58.000 --> 00:18:02.000]  我們又有沒有勇氣去面對這些的處境
[00:18:02.000 --> 00:18:07.000]  我們有沒有好像神去應許約書亞的那個說話
[00:18:07.000 --> 00:18:09.000]  擺在我們的心裏面
[00:18:09.000 --> 00:18:13.000]  而我們去領受到神的那個應許
[00:18:13.000 --> 00:18:16.000]  以致我們真的好像聖經繼續說下去的時候
[00:18:16.000 --> 00:18:18.000]  神是來祝福約書亞
[00:18:18.000 --> 00:18:21.000]  你不需要懼怕
[00:18:21.000 --> 00:18:25.000]  你不需要驚惶
[00:18:25.000 --> 00:18:29.000]  因為實在這個處境我們不能夠脫離
[00:18:29.000 --> 00:18:31.000]  我們不能夠離開
[00:18:31.000 --> 00:18:33.000]  我們經常說信仰很離地
[00:18:33.000 --> 00:18:35.000]  我們不能夠離開這個地方
[00:18:35.000 --> 00:18:36.000]  這個地面
[00:18:36.000 --> 00:18:42.000]  我們不能夠活在一些很幻想得美好的景象裏面
[00:18:42.000 --> 00:18:45.000]  我們仍然都要在這個處境裏面
[00:18:45.000 --> 00:18:51.000]  我們怎樣可以去衝破這些困難
[00:18:51.000 --> 00:18:53.000]  正正聖經就告訴我們
[00:18:53.000 --> 00:18:56.000]  神就和約書亞說
[00:18:56.000 --> 00:19:01.000]  祂唯一可以做的就是來跟隨祂的主
[00:19:01.000 --> 00:19:06.000]  跟隨這位大目者
[00:19:06.000 --> 00:19:10.000]  神在第五至九節裏面說到
[00:19:10.000 --> 00:19:12.000]  應許了約書亞
[00:19:12.000 --> 00:19:16.000]  你平生日子必無一人能夠站立在你的面前
[00:19:16.000 --> 00:19:17.000]  站立得住
[00:19:17.000 --> 00:19:20.000]  我怎樣和摩西同在
[00:19:20.000 --> 00:19:23.000]  我都會照樣和你同在
[00:19:23.000 --> 00:19:26.000]  我必不撇下你也不丟棄你
[00:19:26.000 --> 00:19:27.000]  你當剛強壯膽
[00:19:27.000 --> 00:19:31.000]  因為你必使百姓承受那地為業
[00:19:31.000 --> 00:19:33.000]  就是我向他們列祖
[00:19:33.000 --> 00:19:37.000]  起誓應許賜給他們的地
[00:19:37.000 --> 00:19:40.000]  今天神如果應許我們
[00:19:40.000 --> 00:19:42.000]  讓我們在職場裏面
[00:19:42.000 --> 00:19:44.000]  能夠有那種力量
[00:19:44.000 --> 00:19:49.000]  有那個能力來領取這個應許之地
[00:19:49.000 --> 00:19:50.000]  在職場裏面
[00:19:50.000 --> 00:19:54.000]  這個應許之地是甚麼
[00:19:54.000 --> 00:19:56.000]  祂能夠讓你在當中
[00:19:56.000 --> 00:20:00.000]  可以來建立一群
[00:20:00.000 --> 00:20:03.000]  可以和你合作
[00:20:03.000 --> 00:20:06.000]  又或者祂能夠為你建立
[00:20:06.000 --> 00:20:10.000]  祂能夠嘗試一個和諧的關係
[00:20:10.000 --> 00:20:12.000]  這個神是要賜給我們的
[00:20:12.000 --> 00:20:14.000]  祂是要應許給我們
[00:20:14.000 --> 00:20:16.000]  但是很重要的就是
[00:20:16.000 --> 00:20:19.000]  我們有沒有這個膽量
[00:20:19.000 --> 00:20:23.000]  來靠著神的說話
[00:20:23.000 --> 00:20:28.000]  我們手上持著的那本聖經
[00:20:28.000 --> 00:20:31.000]  我們有沒有來進行聖經裏面
[00:20:31.000 --> 00:20:33.000]  想教導我們的
[00:20:33.000 --> 00:20:35.000]  來跟我們的同事
[00:20:35.000 --> 00:20:37.000]  我們的親人
[00:20:37.000 --> 00:20:39.000]  我們身邊接觸的人
[00:20:39.000 --> 00:20:41.000]  來相處
[00:20:41.000 --> 00:20:44.000]  這個是要拿勇氣
[00:20:44.000 --> 00:20:47.000]  真是要我們來剛強壯膽
[00:20:47.000 --> 00:20:52.000]  有勇氣的來行前這一步
