
[00:00:00.000 --> 00:00:02.400]  我不知道想起青少年你會想起什麼
[00:01:28.340 --> 00:01:29.460]  幾千人在那裏
[00:01:29.460 --> 00:01:31.300]  那些片段大家有沒有上網看過
[00:01:31.300 --> 00:01:33.180]  大家拿着手機去摩世
[00:01:33.180 --> 00:01:35.660]  就是近期很流行的一個手提遊戲
[00:01:35.660 --> 00:01:37.300]  大家在那裏捉精靈玩
[00:01:37.300 --> 00:01:38.940]  這些不是很熱血很好玩嗎?
[00:01:38.940 --> 00:01:39.980]  走來走去
[00:01:39.980 --> 00:01:40.860]  接着他們就說
[00:01:40.860 --> 00:01:42.500]  哎呀幸好我兒子不是晚上出去
[00:01:42.500 --> 00:01:43.460]  我就擔心死了
[00:01:43.460 --> 00:01:44.860]  這些遊戲不好玩
[00:01:44.860 --> 00:01:45.940]  我又問了
[00:01:45.940 --> 00:01:47.100]  爲什麼你覺得這樣不好呢?
[00:01:47.100 --> 00:01:49.100]  你又說青少年應該有很多活力
[00:01:49.100 --> 00:01:51.500]  但是爲什麼當你看到這麼有活力的青少年
[00:01:51.500 --> 00:01:53.860]  晚上這麼熱天時還要走出街
[00:01:53.860 --> 00:01:54.980]  每天走十幾公里
[00:01:54.980 --> 00:01:56.580]  走了一個月還在走的話
[00:01:56.580 --> 00:01:58.860]  爲什麼你覺得那些活力不好呢?
[00:01:58.860 --> 00:02:00.660]  哦~因爲這樣這樣這樣
[00:02:00.660 --> 00:02:02.860]  因爲在討論的過程裏面
[00:02:02.860 --> 00:02:04.140]  我就反省了
[00:02:04.140 --> 00:02:07.580]  我就在想究竟我們怎麼去理解身邊的人呢
[00:02:07.580 --> 00:02:10.100]  有時候是我們帶着不同的想法的
[00:02:10.100 --> 00:02:12.220]  青少年應該是這樣的
[00:02:12.220 --> 00:02:13.700]  應該是很熱血的
[00:02:13.700 --> 00:02:15.420]  應該太陽曬都不怕的
[00:02:15.420 --> 00:02:16.700]  是不是的?
[00:02:16.700 --> 00:02:18.260]  當然不是了
[00:02:18.260 --> 00:02:19.900]  剛剛在議會里面我帶大家做好操
[00:02:19.900 --> 00:02:21.220]  我站在那裏太陽曬着我
[00:02:21.220 --> 00:02:22.340]  接着大部分人是怎樣的?
[00:02:22.340 --> 00:02:25.140]  儘量地摔着摔着摔着摔在陰井裏面
[00:02:25.140 --> 00:02:26.380]  就被我推出來
[00:02:26.380 --> 00:02:27.700]  大家都記得這一幕,是不是?
[00:02:27.700 --> 00:02:30.780]  是啊,青少年應該不是這樣的
[00:02:30.780 --> 00:02:33.100]  青少年應該很熱血,很多出汗
[00:02:33.100 --> 00:02:34.500]  很喜歡玩,很喜歡瘋
[00:02:34.500 --> 00:02:36.380]  但是可能你又覺得未必是這樣
[00:02:36.380 --> 00:02:38.580]  一個印象可能是
[00:02:38.580 --> 00:02:41.380]  是放在腦裏覺得應該是這樣的
[00:02:41.380 --> 00:02:43.900]  不知道青少年有時候對信仰
[00:02:43.900 --> 00:02:45.940]  甚至對耶穌你都有些印象的
[00:02:45.940 --> 00:02:48.580]  我很記得在大約一年前左右
[00:02:48.580 --> 00:02:51.820]  我坐地鐵的時候撞到一個我的同學
[00:02:52.060 --> 00:02:53.380]  他應該是我中學同學
[00:02:53.380 --> 00:02:55.020]  爲什麼叫應該呢?因爲我不太記得
[00:02:55.020 --> 00:02:57.140]  總之我印象這個人好像中學出現過
[00:02:57.140 --> 00:02:58.460]  應該是我同學吧
[00:02:58.460 --> 00:03:00.020]  可能不是同班的
[00:03:00.020 --> 00:03:01.420]  他喊到我的名字
[00:03:01.420 --> 00:03:03.220]  喊到我,我就打招呼
[00:03:03.220 --> 00:03:04.460]  接着我記得拿車之後
[00:03:04.460 --> 00:03:05.420]  其實我都不記得他是誰
[00:03:05.420 --> 00:03:06.580]  到現在我都想不出他的名字
[00:03:06.580 --> 00:03:07.940]  不過他應該是我中學同學
[00:03:07.940 --> 00:03:11.460]  站在車廂裏面聊了幾個車站的事情
[00:03:11.460 --> 00:03:12.580]  他就問我
[00:03:12.580 --> 00:03:14.020]  Pilly,他中學叫Pilly
[00:03:14.020 --> 00:03:16.740]  Pilly,你好像是做了舊的牧師
[00:03:16.740 --> 00:03:17.780]  我說是是是
[00:03:17.780 --> 00:03:20.460]  他就問我第二句問題
[00:03:20.460 --> 00:03:22.980]  其實第一句就是問我好嗎?
[00:03:22.980 --> 00:03:23.820]  接着第二句就是
[00:03:23.820 --> 00:03:24.820]  你做了舊的牧師
[00:03:24.820 --> 00:03:25.580]  第三句就問
[00:03:25.580 --> 00:03:27.220]  其實耶穌是怎樣的?
[00:03:27.220 --> 00:03:29.260]  我心想你考我
[00:03:29.260 --> 00:03:30.820]  考牧師耶穌是怎樣
[00:03:30.820 --> 00:03:31.820]  還要有兩個車站
[00:03:31.820 --> 00:03:33.300]  一過兩個站我就要下車了
[00:03:33.300 --> 00:03:34.740]  我記得那時候去到洛闊嶺
[00:03:34.740 --> 00:03:37.220]  石硤尾,我下一個站太子就要下車了
[00:03:37.220 --> 00:03:39.820]  兩分鐘怎麼說耶穌是怎樣的呢?
[00:03:39.820 --> 00:03:41.140]  那比利你會怎樣說呢?
[00:03:41.140 --> 00:03:41.820]  有人突然問你
[00:03:41.820 --> 00:03:42.780]  耶穌是怎樣的?
[00:03:42.780 --> 00:03:43.660]  你會怎樣回答他?
[00:03:43.660 --> 00:03:44.620]  你會
[00:03:44.620 --> 00:03:46.940]  是的,嘔嘴是很正常的
[00:03:46.940 --> 00:03:48.380]  那作爲牧師沒理由說
[00:03:48.380 --> 00:03:50.740]  不知道,回答不了他
[00:03:50.740 --> 00:03:52.700]  當時有點壓力怎麼都要回答一些東西
[00:03:52.700 --> 00:03:53.780]  那我跟他說
[00:03:53.780 --> 00:03:57.980]  耶穌就像聖經裏面說的那個耶穌
[00:03:57.980 --> 00:04:01.140]  耶穌就有很多東西值得我們學的
[00:04:01.140 --> 00:04:03.620]  接着他就一輪嘴問了很多問題
[00:04:03.620 --> 00:04:05.820]  當然他問的第一個問題是耶穌是怎樣
[00:04:05.820 --> 00:04:06.860]  其實不是問題
[00:04:06.860 --> 00:04:08.340]  他背後問的另一些問題
[00:04:08.340 --> 00:04:10.340]  當時可能他裏面掙扎了很多
[00:04:10.340 --> 00:04:13.260]  關於社會、政治等等的問題
[00:04:13.260 --> 00:04:14.860]  他覺得信仰是不是應該有很多愛心
[00:04:14.860 --> 00:04:15.780]  很有和平
[00:04:15.780 --> 00:04:16.860]  但是爲什麼看到耶穌
[00:04:16.860 --> 00:04:18.620]  在聖經裏面可能有時很公義地
[00:04:18.620 --> 00:04:20.420]  譬如在聖殿裏面翻桌子
[00:04:20.420 --> 00:04:21.300]  他就在掙扎
[00:04:21.300 --> 00:04:22.340]  究竟我們作爲基督徒
[00:04:22.340 --> 00:04:23.700]  或者我們作爲追求信仰的人
[00:04:23.700 --> 00:04:25.660]  跟隨耶穌應該去翻桌子
[00:04:25.660 --> 00:04:27.260]  還是應該很溫文有禮地
[00:04:27.260 --> 00:04:29.860]  很謙卑地去接受所有事情呢?
[00:04:29.860 --> 00:04:31.740]  他腦子裏面其實有這個問題
[00:04:31.740 --> 00:04:33.620]  當然這個問題當他問完的時候
[00:04:33.620 --> 00:04:34.340]  就已經到了那一站
[00:04:34.340 --> 00:04:35.340]  我就要下車了
[00:04:35.340 --> 00:04:37.500]  我就留個聯絡
[00:04:37.500 --> 00:04:39.220]  有機會我們再談
[00:04:39.220 --> 00:04:40.820]  但是接着之後就沒什麼太大機會
[00:04:40.820 --> 00:04:42.700]  因爲我到現在都沒想到他是誰
[00:04:42.700 --> 00:04:43.860]  但是他又沒找回我
[00:04:43.860 --> 00:04:45.500]  所以希望找回我
[00:04:45.900 --> 00:04:47.340]  但是無論如何在這個問題裏面
[00:04:47.340 --> 00:04:48.700]  令我反省一件事就是
[00:04:48.700 --> 00:04:50.140]  耶穌是誰呢?
[00:04:50.140 --> 00:04:52.660]  在你來說耶穌是誰呢?
[00:04:52.660 --> 00:04:53.260]  我們都知道
[00:04:53.260 --> 00:04:54.140]  打開聖經
[00:04:54.140 --> 00:04:55.660]  《福音書》裏面就說了
[00:04:55.660 --> 00:04:57.740]  《福音書》裏面說了很多關於耶穌的事蹟
[00:04:57.740 --> 00:04:59.980]  耶穌就是這樣這樣這樣
[00:04:59.980 --> 00:05:01.780]  耶穌就是講很多道理的
[00:05:01.780 --> 00:05:03.300]  耶穌就是幫助很多人的
[00:05:03.300 --> 00:05:05.020]  耶穌就是醫病趕鬼的
[00:05:05.020 --> 00:05:06.220]  耶穌就是那個位置
[00:05:06.220 --> 00:05:06.900]  我們訂在十字架
[00:05:06.900 --> 00:05:08.300]  最後埋葬第三天
[00:05:08.300 --> 00:05:09.180]  從死人中復活
[00:05:09.180 --> 00:05:10.300]  每個禮拜崇拜
[00:05:10.300 --> 00:05:11.900]  《視羅聖經》都背了
[00:05:11.900 --> 00:05:13.100]  那個就是耶穌
[00:05:13.100 --> 00:05:14.900]  但是如果問一個問題
[00:05:14.900 --> 00:05:17.300]  對於你來說耶穌是怎樣的人
[00:05:17.300 --> 00:05:18.500]  你會怎樣回答呢?
[00:05:18.500 --> 00:05:21.500]  如果我問你在你的理解裏面
[00:05:21.500 --> 00:05:22.500]  在你的認知裏面
[00:05:22.500 --> 00:05:23.500]  耶穌是怎樣的
[00:05:23.500 --> 00:05:24.100]  你會怎樣回答呢?
[00:05:24.100 --> 00:05:26.300]  正如我問那些家長
[00:05:26.300 --> 00:05:27.300]  青少年是怎樣的時候
[00:05:27.300 --> 00:05:28.300]  可能他有一個形象
[00:05:28.300 --> 00:05:29.900]  但是看到那些又不是這樣
[00:05:29.900 --> 00:05:31.100]  他身邊那個又不是這樣
[00:05:31.100 --> 00:05:32.500]  但是他的形象是這樣的時候
[00:05:32.500 --> 00:05:33.900]  他又有那個落差
[00:05:33.900 --> 00:05:34.900]  我不知道對他來說
[00:05:34.900 --> 00:05:35.500]  這個信仰
[00:05:35.500 --> 00:05:36.100]  這個上帝
[00:05:36.100 --> 00:05:36.700]  耶穌基督
[00:05:36.700 --> 00:05:37.700]  有沒有這個落差?
[00:05:37.700 --> 00:05:39.500]  可能有的
[00:05:39.500 --> 00:05:43.700]  這個落差不只是今天我們面對的
[00:05:43.700 --> 00:05:45.100]  當日在聖經裏面
[00:05:45.100 --> 00:05:47.100]  和耶穌身邊一起相處的那幫門徒
[00:05:47.100 --> 00:05:48.900]  甚至那幫法利塞門士
[00:05:48.900 --> 00:05:50.700]  他們面對的落差更大
[00:05:50.700 --> 00:05:53.100]  你有沒有記得聖經裏面經常說
[00:05:53.100 --> 00:05:53.900]  當耶穌做的事的時候
[00:05:53.900 --> 00:05:55.500]  門徒說"嚇?你這樣的嗎?"
[00:05:55.500 --> 00:05:57.700]  那些法利塞人說"嚇?你這樣的嗎?"
[00:05:57.700 --> 00:05:59.300]  往往耶穌做很多事
[00:05:59.300 --> 00:06:00.900]  很多人以爲他應該是這樣的
[00:06:00.900 --> 00:06:03.300]  不過經常都猜不到
[00:06:03.300 --> 00:06:05.300]  甚至經常耶穌做一些
[00:06:05.300 --> 00:06:06.900]  我們想象或者覺得
[00:06:06.900 --> 00:06:08.900]  不應該是這樣的事
[00:06:08.900 --> 00:06:11.100]  今天這段經文就是講這件事
[00:06:11.100 --> 00:06:12.500]  剛纔我們聽了一次
[00:06:12.500 --> 00:06:13.900]  我們先再讀一次
[00:06:13.900 --> 00:06:14.900]  我想打開聖經
[00:06:14.900 --> 00:06:16.100]  手上如果有聖經的話
[00:06:16.100 --> 00:06:17.300]  沒有就拿一本聖經
[00:06:17.300 --> 00:06:18.300]  打開聖經
[00:06:18.300 --> 00:06:20.300]  在路加福音第十三章
[00:06:20.300 --> 00:06:24.500]  在路加福音第十三章第十到十七節
[00:06:24.500 --> 00:06:27.100]  這段聖經就是講
[00:06:27.100 --> 00:06:28.900]  有一件事發生了
[00:06:28.900 --> 00:06:31.500]  有一個人他病了十八年
[00:06:31.500 --> 00:06:33.100]  腰都彎不直
[00:06:33.100 --> 00:06:34.500]  耶穌就醫好他
[00:06:34.500 --> 00:06:35.500]  很簡單
[00:06:35.500 --> 00:06:36.700]  耶穌醫病的故事
[00:06:36.700 --> 00:06:38.100]  我們都聽很多
[00:06:38.100 --> 00:06:39.500]  或者都認得很多
[00:06:39.500 --> 00:06:41.300]  我們印象耶穌是一個好人
[00:06:41.300 --> 00:06:42.500]  當然會醫病
[00:06:42.500 --> 00:06:43.100]  見到別人有需要
[00:06:43.100 --> 00:06:44.100]  非常好
[00:06:44.100 --> 00:06:45.100]  耶穌也是上帝
[00:06:45.100 --> 00:06:46.100]  所以他有能力去醫病
[00:06:46.100 --> 00:06:47.100]  所以他醫得好
[00:06:47.100 --> 00:06:48.300]  非常好
[00:06:48.300 --> 00:06:49.900]  但這段經文就不是停留在
[00:06:49.900 --> 00:06:51.500]  只是耶穌醫病這麼簡單
[00:06:51.500 --> 00:06:52.900]  這段經文有一個很重要的核心
[00:06:52.900 --> 00:06:54.900]  就是當耶穌醫病那一天
[00:06:54.900 --> 00:06:56.700]  聖經裏面是講什麼時候
[00:06:56.700 --> 00:06:58.100]  是安息日
[00:06:58.100 --> 00:06:59.900]  當耶穌在安息日醫病之後
[00:06:59.900 --> 00:07:01.500]  接着帶來的反應是什麼呢
[00:07:01.500 --> 00:07:02.900]  有人就說
[00:07:02.900 --> 00:07:03.700]  看後面
[00:07:03.700 --> 00:07:07.100]  在這個第十四節
[00:07:07.100 --> 00:07:08.900]  不是,是第十三節
[00:07:08.900 --> 00:07:10.100]  應該是病人
[00:07:10.100 --> 00:07:11.100]  是,十四節
[00:07:11.100 --> 00:07:12.900]  就醫病十四節
[00:07:12.900 --> 00:07:15.100]  會堂的主管因爲耶穌在安息日治病
[00:07:15.100 --> 00:07:17.700]  就肯生氣
[00:07:17.700 --> 00:07:18.700]  對衆人說
[00:07:18.700 --> 00:07:21.500]  走六天應該做工
[00:07:21.500 --> 00:07:23.500]  六天之內可以求醫
[00:07:23.500 --> 00:07:25.500]  在安息日卻不可
[00:07:25.500 --> 00:07:26.300]  除了耶穌之外
[00:07:26.300 --> 00:07:27.700]  除了病的婦人之外
[00:07:27.700 --> 00:07:29.700]  有一個會堂的主管出現
[00:07:29.700 --> 00:07:31.900]  聖經裏面其實都很少會堂主管出聲
[00:07:31.900 --> 00:07:33.300]  不過突然會堂主管出聲
[00:07:33.300 --> 00:07:33.900]  就是說
[00:07:33.900 --> 00:07:35.500]  喂,有個規矩
[00:07:35.500 --> 00:07:36.700]  這個規矩就是
[00:07:36.700 --> 00:07:38.700]  安息日有些事不能做
[00:07:38.700 --> 00:07:40.100]  安息日很多事不能做
[00:07:40.100 --> 00:07:43.100]  有什麼理由耶穌選安息日治病
[00:07:43.100 --> 00:07:45.100]  正如剛纔陳英帶我們祈禱的時候
[00:07:45.100 --> 00:07:46.500]  可能你會想起
[00:07:46.500 --> 00:07:48.900]  是啊,這個人病了多久
[00:07:48.900 --> 00:07:50.500]  十八年
[00:07:50.500 --> 00:07:52.100]  病了十八年不差在
[00:07:52.100 --> 00:07:53.100]  十八年零一天
[00:07:53.100 --> 00:07:54.300]  或者十八年零兩天
[00:07:54.300 --> 00:07:56.100]  甚至十八年零多一個禮拜
[00:07:56.100 --> 00:07:57.500]  都無所謂
[00:07:57.500 --> 00:07:59.100]  爲什麼選那天
[00:07:59.100 --> 00:08:01.100]  爲什麼要選安息日去治病
[00:08:01.100 --> 00:08:03.700]  一個禮拜有七天這麼多
[00:08:03.700 --> 00:08:05.700]  就算這個會堂主管說這個話
[00:08:05.700 --> 00:08:07.100]  都合理的,是不是
[00:08:07.100 --> 00:08:08.700]  一個禮拜有七天
[00:08:08.700 --> 00:08:10.100]  那六天都可以治病
[00:08:10.100 --> 00:08:12.300]  爲什麼要選第七天
[00:08:12.300 --> 00:08:13.700]  聖經裏面很清楚說安息日
[00:08:13.700 --> 00:08:15.300]  什麼都不做的,是不是
[00:08:15.300 --> 00:08:16.300]  安息日是從哪裏來的
[00:08:16.300 --> 00:08:18.500]  哪裏叫我們安息日不要做事
[00:08:18.500 --> 00:08:19.900]  在舊約哪裏
[00:08:19.900 --> 00:08:22.500]  在舊約的十芥,是不是
[00:08:22.500 --> 00:08:23.500]  十芥在哪裏
[00:08:23.500 --> 00:08:24.300]  考考大家
[00:08:24.300 --> 00:08:26.900]  舊約十芥記載在哪裏
[00:08:26.900 --> 00:08:28.900]  舊約
[00:08:28.900 --> 00:08:29.700]  舊約在哪裏
[00:08:29.700 --> 00:08:31.100]  很前的那裏
[00:08:31.100 --> 00:08:32.100]  哪裏呢
[00:08:32.100 --> 00:08:33.300]  十芥是否過了紅海
[00:08:33.300 --> 00:08:35.100]  上了西賴山
[00:08:35.100 --> 00:08:36.300]  摩西拿了十芥
[00:08:36.300 --> 00:08:37.300]  所以很多時候我們看聖經
[00:08:37.300 --> 00:08:38.700]  過了紅海就進不去
[00:08:38.700 --> 00:08:39.900]  就死在曠野,是不是
[00:08:39.900 --> 00:08:41.100]  但是
[00:08:41.100 --> 00:08:41.700]  聖經裏面是這樣的
[00:08:41.700 --> 00:08:42.500]  大家打開聖經
[00:08:42.500 --> 00:08:44.700]  我們打開《出開及記》第二十章
[00:08:44.700 --> 00:08:46.900]  《出開及記》第二十章
[00:08:46.900 --> 00:08:47.500]  揭開聖經
[00:08:47.500 --> 00:08:48.700]  是的,揭開聖經
[00:08:48.700 --> 00:08:51.500]  《出開及記》是舊約第二卷書
[00:08:51.500 --> 00:08:53.500]  第二十章
[00:08:53.500 --> 00:09:00.900]  《出開及記》第二十章
[00:09:00.900 --> 00:09:02.300]  在第一節開頭
[00:09:02.300 --> 00:09:03.300]  你看到有個大標題
[00:09:03.300 --> 00:09:04.700]  已經寫着十芥
[00:09:04.700 --> 00:09:05.900]  看不看得到
[00:09:05.900 --> 00:09:07.300]  如果大家用舊約教會的聖經
[00:09:07.300 --> 00:09:09.500]  就是一百零三面
[00:09:09.500 --> 00:09:11.700]  一百零三面
[00:09:11.700 --> 00:09:13.100]  好了,十芥我們知道了
[00:09:13.100 --> 00:09:15.300]  十芥就是上帝吩咐的一切說話
[00:09:15.300 --> 00:09:16.300]  就是第一節講了
[00:09:16.300 --> 00:09:17.100]  一路講
[00:09:17.100 --> 00:09:18.100]  不好點,不好點,不好點
[00:09:18.100 --> 00:09:18.700]  剪在後面
[00:09:18.700 --> 00:09:23.500]  去到第八節
[00:09:23.500 --> 00:09:24.500]  第八節
[00:09:24.500 --> 00:09:25.100]  好,我們一起讀
[00:09:25.100 --> 00:09:25.900]  第八節,預備起
[00:09:25.900 --> 00:09:28.100]  當紀念安息日
[00:09:28.100 --> 00:09:29.500]  首爲聖日
[00:09:29.500 --> 00:09:32.300]  六日要勞碌做你一切的功
[00:09:32.300 --> 00:09:36.700]  但第七日是向瑤華你的上帝所守的安息日
[00:09:36.700 --> 00:09:37.300]  這一日
[00:09:37.300 --> 00:09:38.700]  你和你兒女
[00:09:38.700 --> 00:09:41.100]  奴僕、婢女、生畜
[00:09:41.100 --> 00:09:43.500]  以及你成女寄居的客女
[00:09:43.500 --> 00:09:45.900]  都不可做任何的功
[00:09:45.900 --> 00:09:46.900]  因爲六日之內
[00:09:46.900 --> 00:09:50.500]  瑤華做天地海和其中的萬物
[00:09:50.500 --> 00:09:52.100]  第七日就安息了
[00:09:52.100 --> 00:09:55.700]  所以瑤華賜福與安息日定爲聖日
[00:09:55.700 --> 00:09:56.500]  好,謝謝
[00:09:56.500 --> 00:09:57.900]  這個聖經講得很清楚
[00:09:57.900 --> 00:09:58.900]  在舊約的時候
[00:09:58.900 --> 00:10:01.500]  當摩西爲上帝頒佈十芥的時候
[00:10:01.500 --> 00:10:02.700]  講得很清楚
[00:10:02.700 --> 00:10:03.300]  是什麼
[00:10:03.300 --> 00:10:04.500]  就是這一日
[00:10:04.500 --> 00:10:05.900]  什麼都不可以做
[00:10:05.900 --> 00:10:06.700]  不止你不可以做
[00:10:06.700 --> 00:10:08.100]  這裏講到連你家裏的人
[00:10:08.100 --> 00:10:08.700]  你的僕人
[00:10:08.700 --> 00:10:09.700]  你的婢女
[00:10:09.700 --> 00:10:11.500]  甚至連你的生畜
[00:10:11.500 --> 00:10:13.100]  都不可以做事
[00:10:13.100 --> 00:10:14.900]  什麼都不可以做
[00:10:14.900 --> 00:10:16.500]  所以耶穌要醫好這個人
[00:10:16.500 --> 00:10:17.900]  哇,要醫病哦
[00:10:17.900 --> 00:10:19.300]  這些這麼重要的事
[00:10:19.300 --> 00:10:21.100]  其他時候做不就行了
[00:10:21.100 --> 00:10:21.900]  所以某程度上
[00:10:21.900 --> 00:10:24.700]  會堂主管這個要求或者這個描述
[00:10:24.700 --> 00:10:26.100]  甚至生氣
[00:10:26.100 --> 00:10:29.100]  你有沒有想過爲什麼會堂主管會生氣
[00:10:29.100 --> 00:10:32.100]  他生氣是不是因爲這個女人被醫好了
[00:10:32.100 --> 00:10:33.300]  不是吧
[00:10:33.300 --> 00:10:35.300]  他生氣是因爲
[00:10:35.300 --> 00:10:37.900]  耶穌好像很刻意
[00:10:37.900 --> 00:10:41.500]  破壞這個秩序或者規矩
[00:10:41.500 --> 00:10:43.100]  你明不明白他生氣在哪裏
[00:10:43.100 --> 00:10:44.500]  看到有人醫好的應該開心
[00:10:44.500 --> 00:10:45.500]  沒理由生氣
[00:10:45.500 --> 00:10:46.100]  他生氣什麼
[00:10:46.100 --> 00:10:46.700]  生氣耶穌
[00:10:46.700 --> 00:10:48.100]  不是生氣耶穌有能力醫好
[00:10:48.100 --> 00:10:48.500]  是不是
[00:10:48.500 --> 00:10:49.100]  耶穌有能力醫好
[00:10:49.100 --> 00:10:49.900]  可能他覺得
[00:10:49.900 --> 00:10:50.900]  哇,都羨慕都妒忌
[00:10:50.900 --> 00:10:52.500]  不過他生氣是因爲
[00:10:52.500 --> 00:10:54.700]  爲什麼耶穌不守我們的規矩
[00:10:54.700 --> 00:10:56.500]  耶穌都是猶太人
[00:10:56.500 --> 00:10:58.300]  耶穌都應該守律法
[00:10:58.300 --> 00:11:00.900]  耶穌都應該很清楚十大教導
[00:11:00.900 --> 00:11:03.700]  爲什麼要特地在安息日做這些事
[00:11:03.700 --> 00:11:05.500]  還要去醫人
[00:11:05.500 --> 00:11:06.700]  明天醫都可以
[00:11:06.700 --> 00:11:07.700]  過兩天醫都可以
[00:11:07.700 --> 00:11:10.500]  更何況不是什麼緊急的事
[00:11:10.500 --> 00:11:13.100]  這個女人病了18年
[00:11:13.100 --> 00:11:14.700]  如果是真的很危急
[00:11:14.700 --> 00:11:16.900]  病得很危急
[00:11:16.900 --> 00:11:18.900]  要生命威脅
[00:11:18.900 --> 00:11:20.500]  都不等到18年
[00:11:20.500 --> 00:11:22.100]  病了18年
[00:11:22.100 --> 00:11:24.500]  就不差再等一天半天
[00:11:24.500 --> 00:11:26.100]  他們就是這麼想
[00:11:26.100 --> 00:11:26.900]  耶穌怎麼回應
[00:11:26.900 --> 00:11:28.500]  先看看耶穌的回應
[00:11:28.500 --> 00:11:29.500]  耶穌的回應是什麼
[00:11:29.500 --> 00:11:29.900]  十五節
[00:11:29.900 --> 00:11:30.300]  他說
[00:11:30.300 --> 00:11:32.100]  假冒爲善的人
[00:11:32.100 --> 00:11:33.900]  難道你們各人在安息日
[00:11:33.900 --> 00:11:35.900]  不解開曹尚的牛和鹿
[00:11:35.900 --> 00:11:37.900]  牽去喝水嗎
[00:11:37.900 --> 00:11:39.100]  耶穌第一個描述
[00:11:39.100 --> 00:11:41.100]  說他們是假冒爲善
[00:11:41.100 --> 00:11:43.100]  聽聽後面爲什麼講假冒爲善
[00:11:43.100 --> 00:11:44.500]  因爲耶穌說在安息日的時候
[00:11:44.500 --> 00:11:46.500]  他們都會解開羊和鹿
[00:11:46.500 --> 00:11:47.700]  去給他們喝水
[00:11:47.700 --> 00:11:49.300]  就是說當時他們的習慣
[00:11:49.300 --> 00:11:50.900]  不是什麼都不做
[00:11:50.900 --> 00:11:52.900]  原來有些事他們做的
[00:11:52.900 --> 00:11:54.500]  起碼耶穌說這件事
[00:11:54.500 --> 00:11:56.700]  解開羊和牛和鹿的生畜
[00:11:56.700 --> 00:11:58.100]  走去喝水
[00:11:58.100 --> 00:11:58.900]  走去喫東西
[00:11:58.900 --> 00:12:01.100]  這個動作他們會做的
[00:12:01.100 --> 00:12:01.700]  爲什麼
[00:12:01.700 --> 00:12:03.100]  因爲如果不喫東西不喝水
[00:12:03.100 --> 00:12:05.100]  可能會餓壞的
[00:12:05.100 --> 00:12:06.700]  甚至餓死的
