
[00:00:00.000 --> 00:00:04.920]  好,我們《出埃及記》一共講了兩個系列
[00:15:31.000 --> 00:15:33.000]  在你的電話裏面有些東西用不了
[00:15:33.000 --> 00:15:39.000]  可能是人家發一些emoji出來
[00:15:39.000 --> 00:15:41.000]  又或者你開始見到人家
[00:15:41.000 --> 00:15:43.000]  在你的電話裏面有些東西用不了
[00:15:43.000 --> 00:15:45.000]  可能是人家發一些emoji出來
[00:15:45.000 --> 00:15:47.000]  你穿了個交叉
[00:15:47.000 --> 00:15:49.000]  是不是一個框框裏面有個交叉
[00:15:49.000 --> 00:15:51.000]  又或者你開始見到人家
[00:15:51.000 --> 00:15:53.000]  在你的電話裏面有些東西用不了
[00:15:53.000 --> 00:15:55.000]  可能是人家發一些emoji出來
[00:15:55.000 --> 00:15:57.000]  你穿了個交叉
[00:15:57.000 --> 00:15:59.000]  是不是一個框框裏面有個交叉
[00:15:59.000 --> 00:16:01.000]  又或者你開始見到人家
[00:16:01.000 --> 00:16:03.000]  在你的電話裏面有些東西用不了
[00:16:03.000 --> 00:16:05.000]  可能是人家發一些emoji出來
[00:16:05.000 --> 00:16:07.000]  你穿了個交叉
[00:16:07.000 --> 00:16:09.000]  是不是一個框框裏面有些東西用不了
[00:16:09.000 --> 00:16:11.000]  可能是人家發一些emoji出來
[00:16:11.000 --> 00:16:13.000]  又或者你開始見到人家
[00:16:13.000 --> 00:16:15.000]  在你的電話裏面有些東西用不了
[00:16:15.000 --> 00:16:17.000]  可能是人家發一些emoji出來
[00:16:17.000 --> 00:16:19.000]  你穿了個交叉
[00:16:19.000 --> 00:16:21.000]  是不是一個框框裏面有些東西用不了
[00:16:21.000 --> 00:16:23.000]  可能是人家發一些emoji出來
[00:16:23.000 --> 00:16:25.000]  你穿了個交叉
[00:16:25.000 --> 00:16:27.000]  是不是人家發一些emoji出來
[00:16:27.000 --> 00:16:29.000]  可能是人家發一些emoji出來
[00:16:29.000 --> 00:16:31.000]  你繼續走這個信仰
[00:16:31.000 --> 00:16:35.000]  這個我不知道是不是大家的情況
[00:16:35.000 --> 00:16:37.000]  如果是的話
[00:16:37.000 --> 00:16:39.000]  我會想問
[00:16:39.000 --> 00:16:41.000]  在你的信仰裏面
[00:16:41.000 --> 00:16:43.000]  你有沒有繼續地
[00:16:43.000 --> 00:16:45.000]  更深地認識你的上帝
[00:16:45.000 --> 00:16:49.000]  你有沒有透過你生命裏面
[00:16:49.000 --> 00:16:51.000]  其實你人生經歷了很多大大小小的事情
[00:16:51.000 --> 00:16:53.000]  就算你自己未必很多
[00:16:53.000 --> 00:16:55.000]  社會其實在發生很多事
[00:16:55.000 --> 00:16:57.000]  教會也在發生很多事
[00:16:57.000 --> 00:16:59.000]  你有沒有透過這些事
[00:16:59.000 --> 00:17:01.000]  你去
[00:17:01.000 --> 00:17:03.000]  尋求上帝更多呢
[00:17:03.000 --> 00:17:05.000]  有沒有反思你的信仰
[00:17:05.000 --> 00:17:07.000]  更多呢
[00:17:07.000 --> 00:17:09.000]  抑或
[00:17:09.000 --> 00:17:11.000]  你不過和當時的摩西一樣
[00:17:11.000 --> 00:17:13.000]  其實
[00:17:13.000 --> 00:17:15.000]  上帝就是這樣
[00:17:15.000 --> 00:17:17.000]  上帝最重要的做什麼
[00:17:17.000 --> 00:17:19.000]  就是賜福給我就夠了
[00:17:19.000 --> 00:17:21.000]  他保守我一切的東西就夠了
[00:17:21.000 --> 00:17:25.000]  上帝是不是這樣
[00:17:27.000 --> 00:17:29.000]  我想
[00:17:29.000 --> 00:17:31.000]  其實今天我們的
[00:17:31.000 --> 00:17:33.000]  社會,不是社會,我們的教會
[00:17:33.000 --> 00:17:35.000]  外面很多不同的信徒
[00:17:35.000 --> 00:17:37.000]  其實都搞錯了一樣東西
[00:17:37.000 --> 00:17:39.000]  就是不以爲我們自己
[00:17:39.000 --> 00:17:41.000]  很努力地去跟隨聖經
[00:17:41.000 --> 00:17:43.000]  很多不同的教導
[00:17:43.000 --> 00:17:45.000]  又或者可能那個純粹是教會傳統
[00:17:45.000 --> 00:17:47.000]  覺得有教會
[00:17:47.000 --> 00:17:49.000]  有缺字,有洗禮
[00:17:49.000 --> 00:17:51.000]  這個就是信仰
[00:17:51.000 --> 00:17:53.000]  我就理應做齊這些東西
[00:17:53.000 --> 00:17:55.000]  上帝就應該祝福我
[00:17:55.000 --> 00:17:57.000]  我就理應
[00:17:57.000 --> 00:17:59.000]  可以將來返天家
[00:17:59.000 --> 00:18:03.000]  但是在我們走的信仰裏面
[00:18:03.000 --> 00:18:07.000]  就是因爲單純停留在一個這樣的觀念
[00:18:07.000 --> 00:18:09.000]  我們就
[00:18:09.000 --> 00:18:11.000]  永遠不願意將自己的生命
[00:18:11.000 --> 00:18:13.000]  放給上帝
[00:18:13.000 --> 00:18:15.000]  所以這些人其實有特徵
[00:18:15.000 --> 00:18:17.000]  就是他們
[00:18:17.000 --> 00:18:19.000]  回教會一個樣,離開教會
[00:18:19.000 --> 00:18:21.000]  會是另一個樣
[00:18:21.000 --> 00:18:23.000]  因爲他們的信仰
[00:18:23.000 --> 00:18:25.000]  其實就是停留在做那些事情
[00:18:25.000 --> 00:18:27.000]  但是他們自己的生命從來
[00:18:27.000 --> 00:18:29.000]  都不願意很真實地
[00:18:29.000 --> 00:18:31.000]  經歷上帝那個大能
[00:18:31.000 --> 00:18:33.000]  他單純讓自己的信仰
[00:18:33.000 --> 00:18:35.000]  停留在某一個階段
[00:18:35.000 --> 00:18:37.000]  然後
[00:18:37.000 --> 00:18:39.000]  當他人生髮現
[00:18:39.000 --> 00:18:41.000]  很多不如意的事的時候
[00:18:41.000 --> 00:18:43.000]  就會跟摩世一樣
[00:18:43.000 --> 00:18:45.000]  走回頭就會
