
[00:00:00.000 --> 00:00:02.000]  大興展會平安
[00:04:15.000 --> 00:04:19.000]  在山洞裡面自由出入,飛出飛入
[00:04:19.000 --> 00:04:22.000]  山洞是迂迴曲折的
[00:04:22.000 --> 00:04:25.000]  但是牠可以這樣自由出入
[00:04:25.000 --> 00:04:27.000]  牠靠什麼?
[00:04:27.000 --> 00:04:29.000]  牠的眼睛看不到東西
[00:04:29.000 --> 00:04:31.000]  就算有眼睛,牠沒有光
[00:04:31.000 --> 00:04:33.000]  牠是靠耳朵來聽的
[00:04:33.000 --> 00:04:37.000]  牠放出一種頻率,一種聲音
[00:04:37.000 --> 00:04:41.000]  然後再聽,由回聲聽回來
[00:04:41.000 --> 00:04:44.000]  牠就知道這裡有柱子
[00:04:44.000 --> 00:04:46.000]  牠就好像用牠的耳朵
[00:04:46.000 --> 00:04:48.000]  來聽整個周圍的環境
[00:04:48.000 --> 00:04:49.000]  清清楚楚
[00:04:49.000 --> 00:04:53.000]  所以牠出出入入,從來不會撞的
[00:04:53.000 --> 00:04:56.000]  你說奇不奇妙
[00:04:56.000 --> 00:04:58.000]  上帝創造很奇妙的
[00:04:58.000 --> 00:05:00.000]  甚至人類都學了牠
[00:05:00.000 --> 00:05:04.000]  現在那些鵝烏戰爭
[00:05:04.000 --> 00:05:08.000]  說到南海那邊,局勢很緊張
[00:05:08.000 --> 00:05:11.000]  有些什麼深水的潛艇
[00:05:11.000 --> 00:05:14.000]  你知不知道深水潛艇是怎樣的
[00:05:14.000 --> 00:05:17.000]  在深水的時候,沒有多少日光
[00:05:17.000 --> 00:05:19.000]  日光透不進去裡面
[00:05:19.000 --> 00:05:21.000]  牠們靠什麼?
[00:05:21.000 --> 00:05:24.000]  那艘潛艇會放出一種頻率
[00:05:24.000 --> 00:05:26.000]  砰~砰~這樣
[00:05:26.000 --> 00:05:29.000]  然後牠又聽回那些回音
[00:05:29.000 --> 00:05:32.000]  經過電腦將牠組合整合
[00:05:32.000 --> 00:05:35.000]  牠可以從回音
[00:05:35.000 --> 00:05:37.000]  將整個海底周圍的環境
[00:05:37.000 --> 00:05:40.000]  清清楚楚,猶如眼屋
[00:05:40.000 --> 00:05:42.000]  看著那樣
[00:05:42.000 --> 00:05:44.000]  所以,真是
[00:05:44.000 --> 00:05:48.000]  現代科可以學到蝙蝠這樣做的
[00:05:48.000 --> 00:05:53.000]  言歸正傳,我不是要說那些東西
[00:05:53.000 --> 00:05:55.000]  我今天想說
[00:05:55.000 --> 00:05:57.000]  無論牠聽也好,看也好
[00:05:57.000 --> 00:05:59.000]  我們重要的就是
[00:05:59.000 --> 00:06:04.000]  就是想說怎樣去聽到上帝的說話
[00:06:04.000 --> 00:06:06.000]  聽上帝的說話很重要
[00:06:06.000 --> 00:06:10.000]  因為耶穌說,人活著不是單靠食物
[00:06:10.000 --> 00:06:14.000]  乃是靠上帝口中所出的一切話
[00:06:14.000 --> 00:06:16.000]  所以聽上帝的話是
[00:06:16.000 --> 00:06:18.000]  跟我們的生死有關
[00:06:18.000 --> 00:06:20.000]  跟我們的性命有關
[00:06:20.000 --> 00:06:22.000]  所以很重要的
[00:06:22.000 --> 00:06:27.000]  提到語言,提到說話
[00:06:27.000 --> 00:06:29.000]  上帝的說話
[00:06:29.000 --> 00:06:31.000]  我們很自然會想
[00:06:31.000 --> 00:06:33.000]  基督徒會想,那當然是聖經啦
[00:06:33.000 --> 00:06:37.000]  沒錯,聖經的確是上帝的說話
[00:06:37.000 --> 00:06:40.000]  自從宗教改革開始
[00:06:40.000 --> 00:06:43.000]  我們基督教
[00:06:43.000 --> 00:06:48.000]  基督教就是一直專聖經為最高的權威
[00:06:48.000 --> 00:06:51.000]  我們覺得聖經是上帝的遺語
[00:06:51.000 --> 00:06:54.000]  這是非常之好的
[00:06:54.000 --> 00:06:58.000]  這些教義是非常之好的
[00:06:58.000 --> 00:07:01.000]  但怎樣去聽上帝的話呢
[00:07:01.000 --> 00:07:05.000]  原來上帝向人說話
[00:07:05.000 --> 00:07:08.000]  不是單單聖經那麼簡單
[00:07:08.000 --> 00:07:11.000]  在宗教改革之前
[00:07:11.000 --> 00:07:13.000]  大約二千五百年前
[00:07:13.000 --> 00:07:16.000]  大衛,詩人大衛
[00:07:16.000 --> 00:07:20.000]  他就藉由他的詩來告訴我們
[00:07:20.000 --> 00:07:24.000]  告訴我們上帝怎樣去說話
[00:07:24.000 --> 00:07:28.000]  在詩篇十九篇
[00:07:28.000 --> 00:07:30.000]  剛才大家看過了
[00:07:30.000 --> 00:07:31.000]  讀過這些
[00:07:31.000 --> 00:07:34.000]  詩篇十九篇只是十四節
[00:07:34.000 --> 00:07:36.000]  短短十四節
[00:07:36.000 --> 00:07:38.000]  這個詩人大衛
[00:07:38.000 --> 00:07:41.000]  他就從看見上帝的創造
[00:07:41.000 --> 00:07:43.000]  從驚嘆
[00:07:43.000 --> 00:07:46.000]  以至頌讚自己謙卑下來
[00:07:46.000 --> 00:07:50.000]  信服,以至懺悔等等
[00:07:50.000 --> 00:07:53.000]  所以詩篇十九篇
[00:07:53.000 --> 00:07:57.000]  是一篇非常之豐富的詩篇
[00:07:57.000 --> 00:08:02.000]  真是大衛不可多得的一篇作品
[00:08:02.000 --> 00:08:05.000]  這樣就讓我們從詩篇十九篇
[00:08:05.000 --> 00:08:06.000]  看一看
[00:08:06.000 --> 00:08:10.000]  到底上帝所起的這位君王
[00:08:10.000 --> 00:08:12.000]  想告訴我們
[00:08:12.000 --> 00:08:16.000]  怎樣去聽上帝的說話
[00:08:16.000 --> 00:08:19.000]  和上帝是怎樣說話的
[00:08:19.000 --> 00:08:22.000]  我剛才讀詩篇十九篇
[00:08:22.000 --> 00:08:25.000]  好像都沒有甚麼看不見
[00:08:25.000 --> 00:08:31.000]  這個是耶穌所說的
[00:08:31.000 --> 00:08:32.000]  我們先看一看
[00:08:32.000 --> 00:08:36.000]  單單開頭的四節聖經
[00:08:36.000 --> 00:08:38.000]  在這裡打了出來
[00:08:38.000 --> 00:08:39.000]  你看得到
[00:08:39.000 --> 00:08:43.000]  我再讀一次的時候請你留意
[00:08:43.000 --> 00:08:48.000]  請你留意在短短四節的聖經裏面
[00:08:48.000 --> 00:08:50.000]  講了多少次
[00:08:50.000 --> 00:08:55.000]  有多少個字是和communication傳達
[00:08:55.000 --> 00:08:57.000]  講話是communication
[00:08:57.000 --> 00:09:01.000]  和communication有關的字眼
[00:09:01.000 --> 00:09:05.000]  諸天述說,神的榮耀
[00:09:05.000 --> 00:09:09.000]  窮倉存陽,他的手段或作為
[00:09:09.000 --> 00:09:11.000]  我把它翻譯成作為
[00:09:11.000 --> 00:09:14.000]  這夜到那夜,發出言語
[00:09:14.000 --> 00:09:16.000]  這夜到那夜,傳出知識
[00:09:16.000 --> 00:09:21.000]  無言無語,有無聲音可聽
[00:09:21.000 --> 00:09:23.000]  他的量大,傳遍天下
[00:09:23.000 --> 00:09:26.000]  他的語言,傳到地極
[00:09:26.000 --> 00:09:28.000]  有多少個字
[00:09:28.000 --> 00:09:31.000]  有沒有人數過
[00:09:31.000 --> 00:09:36.000]  其實數多少個不是最重要的
[00:09:36.000 --> 00:09:38.000]  不過從這裏你看得到
[00:09:38.000 --> 00:09:41.000]  單單先前的四節聖經
[00:09:41.000 --> 00:09:42.000]  講了這麼多次
[00:09:42.000 --> 00:09:44.000]  上帝在這裏講話
[00:09:44.000 --> 00:09:45.000]  上帝在這裏傳達
[00:09:45.000 --> 00:09:47.000]  上帝在這裏彰顯
[00:09:47.000 --> 00:09:49.000]  由此可知
[00:09:49.000 --> 00:09:52.000]  其實詩篇十九篇從這個角度去看
[00:09:52.000 --> 00:09:57.000]  它的確是講了上帝在這裏講話
[00:09:57.000 --> 00:09:58.000]  不單止這四節
[00:09:58.000 --> 00:10:00.000]  下面還有很多
[00:10:00.000 --> 00:10:02.000]  這四節你看一看
[00:10:02.000 --> 00:10:06.000]  讓你知道為甚麼我要說
[00:10:06.000 --> 00:10:09.000]  詩篇十九篇是上帝的言語
[00:10:09.000 --> 00:10:10.000]  上帝的語言
[00:10:10.000 --> 00:10:13.000]  好,詩篇十九篇
[00:10:13.000 --> 00:10:17.000]  很快我們就看一看這個
[00:10:17.000 --> 00:10:20.000]  我首先將大綱告訴你
[00:10:20.000 --> 00:10:22.000]  大約十四節裏面
[00:10:22.000 --> 00:10:24.000]  我們可以分為三個部份
[00:10:24.000 --> 00:10:28.000]  亦都是說上帝有三種方式
[00:10:28.000 --> 00:10:30.000]  最低限度有這三種方式
[00:10:30.000 --> 00:10:33.000]  來表彰祂自己
[00:10:33.000 --> 00:10:34.000]  來向人說話
[00:10:34.000 --> 00:10:35.000]  第一個就是
[00:10:35.000 --> 00:10:38.000]  上帝會出了奇妙的創造
[00:10:38.000 --> 00:10:39.000]  去表彰
[00:10:39.000 --> 00:10:41.000]  表彰其實是說話
[00:10:41.000 --> 00:10:43.000]  是一種溝通
[00:10:43.000 --> 00:10:46.000]  表彰祂的榮耀
[00:10:46.000 --> 00:10:48.000]  第二種方式
[00:10:48.000 --> 00:10:52.000]  上帝是藉著祂的律法聖言
[00:10:52.000 --> 00:10:54.000]  來傳遞
[00:10:54.000 --> 00:10:56.000]  傳遞亦都是說話
[00:10:56.000 --> 00:11:00.000]  祂對世人的訓示
[00:11:00.000 --> 00:11:02.000]  第三種方式
[00:11:02.000 --> 00:11:04.000]  上帝的靈
[00:11:04.000 --> 00:11:07.000]  是透過人深切的反省
[00:11:07.000 --> 00:11:08.000]  來曉譽
[00:11:08.000 --> 00:11:10.000]  曉譽又是說話
[00:11:10.000 --> 00:11:13.000]  曉譽祂的心意
[00:11:13.000 --> 00:11:15.000]  三種方式
[00:11:15.000 --> 00:11:17.000]  不是說只有這三種
[00:11:17.000 --> 00:11:19.000]  這三種是最明顯
[00:11:19.000 --> 00:11:22.000]  我們應該知道的三種方式
[00:11:22.000 --> 00:11:26.000]  我們很快就看一看
[00:11:26.000 --> 00:11:29.000]  先看第一個部份
[00:11:29.000 --> 00:11:31.000]  剛才已經讀過
[00:11:31.000 --> 00:11:34.000]  我就不再太多重覆
[00:11:34.000 --> 00:11:35.000]  在這裡
[00:11:35.000 --> 00:11:36.000]  你見到祂說
[00:11:36.000 --> 00:11:38.000]  諸天
[00:11:38.000 --> 00:11:40.000]  接著又說窮創
[00:11:40.000 --> 00:11:43.000]  諸天和窮創都在述說
[00:11:43.000 --> 00:11:46.000]  傳揚上帝的榮耀
[00:11:46.000 --> 00:11:48.000]  和合本是祂的手段
[00:11:48.000 --> 00:11:50.000]  Mighty deeds
[00:11:50.000 --> 00:11:52.000]  就是祂的傑作
[00:11:52.000 --> 00:11:53.000]  祂的作為
[00:11:53.000 --> 00:11:56.000]  所以我突然換了兩個字
[00:11:56.000 --> 00:11:58.000]  換一換
[00:11:58.000 --> 00:12:00.000]  諸天和窮創是甚麼呢
[00:12:00.000 --> 00:12:03.000]  諸天英文就說
[00:12:03.000 --> 00:12:05.000]  Skies
[00:12:05.000 --> 00:12:07.000]  Heavens and Skies
[00:12:07.000 --> 00:12:09.000]  這個給我們的觀念
[00:12:09.000 --> 00:12:11.000]  就是一個空間
[00:12:11.000 --> 00:12:13.000]  一個很大很大的空間
[00:12:13.000 --> 00:12:15.000]  整個宇宙是一個空間
[00:12:15.000 --> 00:12:16.000]  接著祂說
[00:12:16.000 --> 00:12:19.000]  這日到那日發出言語
[00:12:19.000 --> 00:12:23.000]  這夜到那夜傳出知識
[00:12:23.000 --> 00:12:27.000]  日夜是時間
[00:12:27.000 --> 00:12:29.000]  時間和空間在一起的時候
[00:12:29.000 --> 00:12:31.000]  你知不知道這個代表甚麼
[00:12:31.000 --> 00:12:34.000]  這個就是代表全國的
[00:12:34.000 --> 00:12:36.000]  我們叫physical world
[00:12:36.000 --> 00:12:38.000]  是一個物質
[00:12:38.000 --> 00:12:43.000]  物理的整個世界
[00:12:43.000 --> 00:12:45.000]  不單只是現實的
[00:12:45.000 --> 00:12:48.000]  從耿古到永遠
[00:12:48.000 --> 00:12:51.000]  上帝都在藉著這個時空
[00:12:51.000 --> 00:12:57.000]  來傳遞祂的傑作
[00:12:57.000 --> 00:12:59.000]  是祂的作為
[00:12:59.000 --> 00:13:01.000]  傳遞祂的知識
[00:13:01.000 --> 00:13:02.000]  在這個當中
[00:13:02.000 --> 00:13:06.000]  有很多祂的知識在說給人聽
[00:13:06.000 --> 00:13:08.000]  那怎樣說呢
[00:13:08.000 --> 00:13:09.000]  用怎樣的方式呢
[00:13:09.000 --> 00:13:11.000]  接著第三節你就會奇怪了
[00:13:11.000 --> 00:13:13.000]  他說無言無語
[00:13:13.000 --> 00:13:14.000]  又無聲音可聽
[00:13:14.000 --> 00:13:16.000]  明明在說
[00:13:16.000 --> 00:13:18.000]  他要說話 為甚麼又無言無語
[00:13:18.000 --> 00:13:20.000]  無聲音可聽呢
[00:13:20.000 --> 00:13:22.000]  你見到我括弧世事的時候
[00:13:22.000 --> 00:13:25.000]  無言無語那個是指文字
[00:13:25.000 --> 00:13:27.000]  是words的意思文字
[00:13:27.000 --> 00:13:30.000]  接著無聲音可聽
[00:13:30.000 --> 00:13:31.000]  聲音那個字
[00:13:31.000 --> 00:13:33.000]  英文是用speech
[00:13:33.000 --> 00:13:35.000]  我一直說話是用speech
[00:13:35.000 --> 00:13:37.000]  我們在這裡傳達的一些訊息
[00:13:37.000 --> 00:13:38.000]  那個speech
[00:13:38.000 --> 00:13:40.000]  他的意思就是說
[00:13:40.000 --> 00:13:43.000]  不是我們人的文字
[00:13:43.000 --> 00:13:45.000]  我們人所說的那些說話
[00:13:45.000 --> 00:13:47.000]  上帝的傳達不是那種
[00:13:47.000 --> 00:13:48.000]  而是甚麼呢
[00:13:48.000 --> 00:13:50.000]  而在第四節他說
[00:13:50.000 --> 00:13:53.000]  他用他的量帶通遍天下
[00:13:53.000 --> 00:13:57.000]  他的言語傳到地極
[00:13:57.000 --> 00:14:00.000]  量帶是甚麼呢
[00:14:00.000 --> 00:14:02.000]  為甚麼要量帶呢
[00:14:02.000 --> 00:14:04.000]  量帶其實是古時候
[00:14:04.000 --> 00:14:07.000]  一種度量衡量度
[00:14:07.000 --> 00:14:09.000]  即是measuring tape的意思
[00:14:09.000 --> 00:14:12.000]  尺那些
[00:14:12.000 --> 00:14:14.000]  為甚麼用尺傳遍天下呢
[00:14:14.000 --> 00:14:16.000]  甚麼意思呢
[00:14:16.000 --> 00:14:20.000]  其實量帶對於一個工匠來說
[00:14:20.000 --> 00:14:23.000]  以前沒有多少工匠
[00:14:23.000 --> 00:14:24.000]  鬥木那些
[00:14:24.000 --> 00:14:26.000]  鬥木你不要說容易
[00:14:26.000 --> 00:14:27.000]  鬥木很難的
[00:14:27.000 --> 00:14:29.000]  我在家鬥那些東西
[00:14:29.000 --> 00:14:31.000]  用木來鋸
[00:14:31.000 --> 00:14:34.000]  那個的長度大小
[00:14:34.000 --> 00:14:36.000]  一定要甚麼
[00:14:36.000 --> 00:14:37.000]  precise
[00:14:37.000 --> 00:14:38.000]  precision
[00:14:38.000 --> 00:14:39.000]  準確
[00:14:39.000 --> 00:14:40.000]  正確
[00:14:40.000 --> 00:14:42.000]  其實量帶代表著
[00:14:42.000 --> 00:14:46.000]  上帝一切的創造
[00:14:46.000 --> 00:14:49.000]  是絕對的正確
[00:14:49.000 --> 00:14:51.000]  上帝一切的設計
[00:14:51.000 --> 00:14:53.000]  是精美的設計
[00:14:53.000 --> 00:14:56.000]  沒有一個精確精美的設計
[00:14:56.000 --> 00:14:58.000]  是亂來的
[00:14:58.000 --> 00:15:00.000]  是經過精心設計
[00:15:00.000 --> 00:15:02.000]  精確的製造
[00:15:02.000 --> 00:15:04.000]  這個是上帝的創造
[00:15:04.000 --> 00:15:06.000]  從整個的時空裏面
[00:15:06.000 --> 00:15:08.000]  我們到處都可以見到
[00:15:08.000 --> 00:15:13.000]  上帝創造那種的精美
[00:15:13.000 --> 00:15:14.000]  在這個裏面
[00:15:14.000 --> 00:15:16.000]  你沒有發展不承認
[00:15:16.000 --> 00:15:18.000]  一定要有一個更高的智慧
[00:15:18.000 --> 00:15:20.000]  才可能創造到這些東西
[00:15:20.000 --> 00:15:22.000]  剛才我說的例子
[00:15:22.000 --> 00:15:23.000]  為甚麼開頭要扯個例子
[00:15:23.000 --> 00:15:26.000]  去講潛水艇那些東西呢
[00:15:26.000 --> 00:15:29.000]  蝙蝠是上帝所製造的
[00:15:29.000 --> 00:15:31.000]  遠在人類都未曾識字的時候
[00:15:31.000 --> 00:15:33.000]  蝙蝠就已經懂得
[00:15:33.000 --> 00:15:36.000]  用耳朵去看周圍的環境
[00:15:36.000 --> 00:15:38.000]  搞到我們今天
[00:15:38.000 --> 00:15:41.000]  我們說蝙蝠可以這樣
[00:15:41.000 --> 00:15:43.000]  我們都試過學學它
[00:15:43.000 --> 00:15:45.000]  我們慢慢慢慢才著墨到
[00:15:45.000 --> 00:15:48.000]  原來可以用聲音可以聽
[00:15:48.000 --> 00:15:52.000]  靠聲音來看周圍的環境
[00:15:52.000 --> 00:15:54.000]  所以你見到
[00:15:54.000 --> 00:15:57.000]  周圍都在傳遞上帝的創造
[00:15:57.000 --> 00:15:59.000]  上帝的知識
[00:15:59.000 --> 00:16:01.000]  這個很重要
[00:16:01.000 --> 00:16:04.000]  不斷在傳達這件事
[00:16:04.000 --> 00:16:06.000]  還有一件事
[00:16:06.000 --> 00:16:08.000]  他說他的言語
[00:16:08.000 --> 00:16:11.000]  言語其實最好翻譯為道
[00:16:11.000 --> 00:16:14.000]  太初有道道與神同在的道
[00:16:14.000 --> 00:16:16.000]  上帝創造世界的時候
[00:16:16.000 --> 00:16:19.000]  上帝說要有光就有光
[00:16:19.000 --> 00:16:24.000]  上帝說的就是道
[00:16:24.000 --> 00:16:26.000]  上帝的道
[00:16:26.000 --> 00:16:28.000]  所以上帝的道
[00:16:28.000 --> 00:16:33.000]  上帝的作為沖出了整個物理空間
[00:16:33.000 --> 00:16:35.000]  整個的時空
[00:16:35.000 --> 00:16:38.000]  包括從僅僅一直到永遠
[00:16:38.000 --> 00:16:39.000]  到處都在
[00:16:39.000 --> 00:16:40.000]  為什麼看不到
[00:16:40.000 --> 00:16:42.000]  為什麼聽不到
[00:16:42.000 --> 00:16:44.000]  剛才你都知道
[00:16:44.000 --> 00:16:47.000]  其實看和聽是很相近的
[00:16:47.000 --> 00:16:50.000]  聽那個字有耳有目
[00:16:50.000 --> 00:16:53.000]  很重要的是心
[00:16:53.000 --> 00:16:56.000]  所以這個道是很重要
[00:16:56.000 --> 00:16:59.000]  當大衛看到這一切的時候
[00:16:59.000 --> 00:17:01.000]  或者聽到這一切
[00:17:01.000 --> 00:17:03.000]  上帝的說話的時候
[00:17:03.000 --> 00:17:06.000]  他心中有很大感覺
[00:17:06.000 --> 00:17:08.000]  他就說神在其中
[00:17:08.000 --> 00:17:11.000]  其間為太陽安設帳幕
[00:17:11.000 --> 00:17:13.000]  太陽如新郎出洞房
[00:17:13.000 --> 00:17:16.000]  猶如勇士歡言奔路
[00:17:16.000 --> 00:17:20.000]  這些是詩人那種的詩意
[00:17:20.000 --> 00:17:21.000]  詩的意境
[00:17:21.000 --> 00:17:25.000]  詩就不是一種論文
[00:17:25.000 --> 00:17:27.000]  他是一個詩的意境去表達
[00:17:27.000 --> 00:17:31.000]  表達就是上帝是掌管一切
[00:17:31.000 --> 00:17:37.000]  連太陽都在上帝的掌管之下
[00:17:37.000 --> 00:17:39.000]  上帝要他怎樣他便怎樣
[00:17:39.000 --> 00:17:41.000]  當然跟著他就說
[00:17:41.000 --> 00:17:43.000]  他從天這一邊要到天那邊
[00:17:43.000 --> 00:17:47.000]  無一物不被隱藏都受他熱氣等等
[00:17:47.000 --> 00:17:53.000]  我們不可以期望
[00:17:53.000 --> 00:17:57.000]  最近三千多年前的人
[00:17:57.000 --> 00:18:01.000]  他可以明白不是太陽擾地球
[00:18:01.000 --> 00:18:03.000]  是地球擾太陽
[00:18:03.000 --> 00:18:07.000]  他那時候還不懂得相對性的意思
[00:18:07.000 --> 00:18:09.000]  他照他的觀察
[00:18:09.000 --> 00:18:11.000]  他的觀察就是這樣
[00:18:11.000 --> 00:18:13.000]  他就覺得太陽明明從東面升起
[00:18:13.000 --> 00:18:14.000]  又從西面落
[00:18:14.000 --> 00:18:18.000]  他便將那個表達出來
[00:18:18.000 --> 00:18:22.000]  你要知道這個是他的詩意的表達
[00:18:22.000 --> 00:18:25.000]  這個不是知識的傳遞
[00:18:25.000 --> 00:18:26.000]  你明白嗎
[00:18:26.000 --> 00:18:28.000]  要看清楚這裡
[00:18:28.000 --> 00:18:30.000]  所以我們很多時候
[00:18:30.000 --> 00:18:33.000]  不要因為我們自己的有限
[00:18:33.000 --> 00:18:34.000]  人是有限的
[00:18:34.000 --> 00:18:37.000]  雖然今天知識科技這麼發達
[00:18:37.000 --> 00:18:39.000]  都是很有限的
[00:18:39.000 --> 00:18:41.000]  我們就不要用我們的有限
[00:18:41.000 --> 00:18:46.000]  來限制了上帝一切的作為
[00:18:46.000 --> 00:18:48.000]  我們當我們看到他
[00:18:48.000 --> 00:18:50.000]  說有太陽從這邊去那裡
[00:18:50.000 --> 00:18:52.000]  我們要知道這個只是
[00:18:52.000 --> 00:18:54.000]  詩人的一種表達
[00:18:54.000 --> 00:18:56.000]  很重要的
[00:18:56.000 --> 00:19:00.000]  上帝為什麼要藉著整個時間空間
[00:19:00.000 --> 00:19:02.000]  來表彰他自己
[00:19:02.000 --> 00:19:03.000]  表彰那種真理
[00:19:03.000 --> 00:19:04.000]  表彰他的知識
[00:19:04.000 --> 00:19:08.000]  其實一切的真理是來自上帝的
[00:19:08.000 --> 00:19:09.000]  無論是真相
[00:19:09.000 --> 00:19:10.000]  事實的真相
[00:19:10.000 --> 00:19:13.000]  無論是物理現實
[00:19:13.000 --> 00:19:16.000]  無論是聖經裡面的啟示
[00:19:16.000 --> 00:19:21.000]  甚至是一些古人的智慧洞見等等
[00:19:21.000 --> 00:19:25.000]  所有的真理都是來自上帝
[00:19:25.000 --> 00:19:27.000]  因此我們不要
[00:19:27.000 --> 00:19:29.000]  因為我們自己不知道
[00:19:29.000 --> 00:19:31.000]  我們就要固執
