
[00:00:00.000 --> 00:00:02.000]  各位主持人弟兄姊妹平安
[00:02:44.600 --> 00:02:45.680]  我們看回《斯坦傳》
[00:02:45.680 --> 00:02:47.720]  我上個星期也分享了這段經文
[00:02:47.720 --> 00:02:48.880]  保羅就分享了
[00:02:48.880 --> 00:02:51.000]  就算在新約時代的時候
[00:02:51.000 --> 00:02:52.080]  保羅就分享說
[00:02:52.080 --> 00:02:53.360]  提到這件事情
[00:02:53.360 --> 00:02:54.080]  就說
[00:02:54.280 --> 00:02:57.280]  蘇羅是被神所棄的
[00:02:57.280 --> 00:02:58.280]  但是
[00:02:58.280 --> 00:03:00.280]  神就立了大衛作王
[00:03:00.280 --> 00:03:03.080]  做他一個合神心意的人
[00:03:03.080 --> 00:03:04.360]  做他的僕人
[00:03:04.360 --> 00:03:06.520]  繼續為主的
[00:03:06.520 --> 00:03:14.040]  為耶和華去領導這幫被揀選的子民
[00:03:14.040 --> 00:03:16.560]  跟隨神
[00:03:16.560 --> 00:03:18.120]  那麼上次的主日
[00:03:18.120 --> 00:03:19.480]  我們看到撒慕爾記上
[00:03:19.480 --> 00:03:21.960]  第十六章第七節的時候
[00:03:21.960 --> 00:03:24.080]  都提到一個原則當中
[00:03:24.080 --> 00:03:26.600]  究竟耶和華神怎樣去揀選
[00:03:26.600 --> 00:03:29.760]  去代表他的僕人呢?
[00:03:29.760 --> 00:03:30.800]  去領導呢?
[00:03:30.800 --> 00:03:31.880]  他說他這麼說
[00:03:31.880 --> 00:03:32.640]  聖經這麼說
[00:03:32.640 --> 00:03:34.920]  因為耶和華不像人
[00:03:34.920 --> 00:03:36.080]  他這樣看人
[00:03:36.080 --> 00:03:37.360]  人呢
[00:03:37.360 --> 00:03:39.080]  我們通常是看外貌的
[00:03:39.080 --> 00:03:39.680]  看到你
[00:03:39.680 --> 00:03:40.160]  看到我
[00:03:40.160 --> 00:03:40.880]  看外貌
[00:03:40.880 --> 00:03:43.480]  但是耶和華是看我們內心
[00:03:43.480 --> 00:03:47.480]  他看到我們內心的世界
[00:03:47.480 --> 00:03:48.360]  我們上個主日
[00:03:48.360 --> 00:03:51.440]  在這裡看到這個的情況
[00:03:51.440 --> 00:03:53.760]  他就是這樣揀選僕人
[00:03:54.120 --> 00:03:57.440]  那麼今天我們就從哥利亞這個故事
[00:03:57.440 --> 00:04:00.360]  就看出一件事
[00:04:00.360 --> 00:04:04.200]  究竟神是使用什麼人
[00:04:04.200 --> 00:04:07.320]  在這個故事當中
[00:04:07.320 --> 00:04:09.920]  很多可能我們從小到大
[00:04:09.920 --> 00:04:11.960]  看到的主角可能是
[00:04:11.960 --> 00:04:14.920]  我覺得是大衛和哥利亞
[00:04:14.920 --> 00:04:17.920]  其實如果你看完整張的話
[00:04:17.920 --> 00:04:19.160]  如果有個整體性
[00:04:19.160 --> 00:04:20.880]  看完十七章
[00:04:20.880 --> 00:04:21.400]  十六章
[00:04:21.400 --> 00:04:23.360]  或者十八章以後的時候
[00:04:23.760 --> 00:04:24.800]  我們就看到
[00:04:24.800 --> 00:04:26.280]  其實主角就是
[00:04:26.280 --> 00:04:29.440]  究竟神為什麼選擇大衛
[00:04:29.440 --> 00:04:31.120]  選擇選大衛
[00:04:31.120 --> 00:04:32.120]  不選蘇羅
[00:04:32.120 --> 00:04:35.360]  我們看到神是怎麼去使用人
[00:04:35.360 --> 00:04:38.040]  包括我們現代這個社會裡面
[00:04:38.040 --> 00:04:39.360]  我們在教會裡面
[00:04:39.360 --> 00:04:42.720]  神是怎麼選擇他心意的領袖
[00:04:42.720 --> 00:04:44.560]  或者服人的領袖
[00:04:44.560 --> 00:04:45.440]  在當中
[00:04:45.440 --> 00:04:48.920]  或者和這個故事大家去了解
[00:04:48.920 --> 00:04:51.840]  明白聖經告訴我們的訊息
[00:04:51.840 --> 00:04:53.040]  我們一起低頭祈禱
[00:04:53.880 --> 00:04:54.880]  我們主耶穌基督
[00:04:54.880 --> 00:04:56.840]  我們再次傳授滿心的感謝
[00:04:56.840 --> 00:04:59.440]  祢來到我們當中
[00:04:59.440 --> 00:05:01.040]  使我們能夠去認識祢
[00:05:01.040 --> 00:05:02.840]  藉著祢我們認識神
[00:05:02.840 --> 00:05:04.960]  求祢藉著聖經的話語
[00:05:04.960 --> 00:05:06.000]  祢寶貴的話語
[00:05:06.000 --> 00:05:09.280]  藉著先知寫下來的撒慕爾記
[00:05:09.280 --> 00:05:11.400]  我們能夠明白祢的心意
[00:05:11.400 --> 00:05:13.040]  求祢幫助引領我們
[00:05:13.040 --> 00:05:15.520]  我們以上的禱告
[00:05:15.520 --> 00:05:17.440]  是奉主耶穌得聖殿之祈求
[00:05:17.440 --> 00:05:17.920]  阿們
[00:05:17.920 --> 00:05:22.040]  撒慕爾記上第十七章那裡
[00:05:22.040 --> 00:05:24.960]  開始提到菲利士人再次去
[00:05:24.960 --> 00:05:26.480]  撩交打
[00:05:26.480 --> 00:05:27.480]  去征戰我們
[00:05:27.480 --> 00:05:28.560]  去打仗
[00:05:28.560 --> 00:05:31.520]  其實以色列民和菲利士人
[00:05:31.520 --> 00:05:33.000]  那時候搶了藥櫃
[00:05:33.000 --> 00:05:35.320]  那時候已經開始在爭執
[00:05:35.320 --> 00:05:36.240]  在爭鬥
[00:05:36.240 --> 00:05:39.280]  在撒慕爾記上第九章的時候
[00:05:39.280 --> 00:05:40.040]  第十六節
[00:05:40.040 --> 00:05:41.080]  那裡提到
[00:05:41.080 --> 00:05:44.160]  他們在要求以色列民
[00:05:44.160 --> 00:05:45.440]  想問耶和華神
[00:05:45.440 --> 00:05:47.440]  祢給我們一個君王吧
[00:05:47.440 --> 00:05:49.120]  好事他們什麼
[00:05:49.520 --> 00:05:52.920]  他從菲利士人當中去脫離他們
[00:05:52.920 --> 00:05:54.120]  被人欺負
[00:05:54.120 --> 00:05:56.480]  周圍的民族
[00:05:56.480 --> 00:05:58.480]  圍著以色列民
[00:05:58.480 --> 00:06:00.080]  他們有君王
[00:06:00.080 --> 00:06:02.720]  但是以色列民的君王是耶和華
[00:06:02.720 --> 00:06:03.800]  是不是?
[00:06:03.800 --> 00:06:04.760]  是真正的耶和華
[00:06:04.760 --> 00:06:07.760]  他們就想有一個眼見到的君王出來
[00:06:07.760 --> 00:06:09.280]  結果就是
[00:06:09.280 --> 00:06:12.000]  揀選了神就直接掃落
[00:06:12.000 --> 00:06:15.800]  你就是第一個以色列民的君王
[00:06:15.800 --> 00:06:19.480]  在撒慕爾記上十七章開始的第一節
[00:06:19.600 --> 00:06:22.320]  我們看到一個很危急的情況出現了
[00:06:22.320 --> 00:06:25.240]  就說菲利士人就來到
[00:06:25.240 --> 00:06:28.680]  接近他們攻擊以色列民
[00:06:28.680 --> 00:06:32.120]  這個梭哥和亞西亞這個地方
[00:06:32.120 --> 00:06:34.480]  去到一個平原當中
[00:06:34.480 --> 00:06:35.480]  就是谷裡面
[00:06:35.480 --> 00:06:37.240]  伊拉谷那裡
[00:06:37.240 --> 00:06:39.720]  伊拉谷那裡
[00:06:39.720 --> 00:06:43.040]  這個如果看回地形的時候
[00:06:43.040 --> 00:06:45.400]  這個是一個非常危急的情況
[00:06:45.400 --> 00:06:47.160]  可能就這樣大家讀過聖經
[00:06:47.160 --> 00:06:48.440]  略略讀過
[00:06:48.560 --> 00:06:50.760]  沒什麼的就說打仗就在這裡打
[00:06:50.760 --> 00:06:54.240]  其實這個地區是非常重要的
[00:06:54.240 --> 00:06:56.720]  因為你看到有兩頭山頭
[00:06:56.720 --> 00:06:58.520]  中間有一個山谷
[00:06:58.520 --> 00:06:59.720]  有一個平原在當中
[00:06:59.720 --> 00:07:02.040]  這裡是一個以色列民
[00:07:02.040 --> 00:07:03.720]  他們在山上
[00:07:03.720 --> 00:07:05.200]  在耶路撒冷
[00:07:05.200 --> 00:07:06.640]  伯利恆
[00:07:06.640 --> 00:07:09.840]  向西面去地中海
[00:07:09.840 --> 00:07:13.320]  那時候下山就一來就來到這個平原
[00:07:13.320 --> 00:07:15.520]  這裡是種東西的地方
[00:07:15.520 --> 00:07:17.000]  他們種很多東西
[00:07:17.200 --> 00:07:18.920]  都是那裡耕種的地方
[00:07:18.920 --> 00:07:22.880]  但是這個是戰略性非常重要的地方
[00:07:22.880 --> 00:07:25.040]  因為如果過了這個平原
[00:07:25.040 --> 00:07:29.200]  由西邊的亞西亞去到梭哥那裡
[00:07:29.200 --> 00:07:30.880]  就是去上山的了
[00:07:30.880 --> 00:07:32.800]  去到猶大平原的地方
[00:07:32.800 --> 00:07:34.760]  一去到梭哥就可以上山
[00:07:34.760 --> 00:07:35.680]  去到耶路撒冷
[00:07:35.680 --> 00:07:38.800]  去到接著另一條路就去到伯利恆
[00:07:38.800 --> 00:07:42.560]  這個距離梭哥和亞西亞
[00:07:42.560 --> 00:07:44.920]  大家如果有小時候跑的那一步
[00:07:44.920 --> 00:07:47.800]  大約5K大約20分鐘就跑完了
[00:07:47.800 --> 00:07:49.600]  然後再上去
[00:07:49.600 --> 00:07:52.160]  由梭哥再上山就30K
[00:07:52.160 --> 00:07:53.840]  那你算一下
[00:07:53.840 --> 00:07:55.320]  你就這樣走就走5個小時
[00:07:55.320 --> 00:07:56.960]  你要走快一點就2-3個小時
[00:07:56.960 --> 00:07:57.840]  那就到了
[00:07:57.840 --> 00:08:00.360]  所以他們軍隊
[00:08:00.360 --> 00:08:02.920]  菲律賓人已經在那裡了
[00:08:02.920 --> 00:08:06.400]  一過了這個山谷
[00:08:06.400 --> 00:08:08.560]  他們就可以上到耶路撒冷
[00:08:08.560 --> 00:08:09.640]  可以上到伯利恆
[00:08:09.640 --> 00:08:11.600]  所以在情況之下
[00:08:11.600 --> 00:08:13.320]  是非常危急的情況
[00:08:13.640 --> 00:08:16.560]  這次基本上是要打Line 1 1的了
[00:08:16.560 --> 00:08:18.160]  看到是危急的情況
[00:08:18.160 --> 00:08:21.360]  要找K-card call的人去幫忙
[00:08:21.360 --> 00:08:23.440]  不要讓這群菲律賓人
[00:08:23.440 --> 00:08:24.360]  佔據了
[00:08:24.360 --> 00:08:27.960]  通過這個山谷去霸佔了他們
[00:08:27.960 --> 00:08:32.400]  於是以色列人和菲律賓人就下來擺陣了
[00:08:32.400 --> 00:08:36.600]  要為守保護這個據點
[00:08:36.600 --> 00:08:37.560]  不可以失
[00:08:38.960 --> 00:08:43.680]  哥利亞當中有一個討戰的人
[00:08:43.680 --> 00:08:46.280]  英文叫Champion
[00:08:46.280 --> 00:08:52.560]  他就是一個當時看他的作戰的文化
[00:08:52.560 --> 00:08:54.080]  有兩隊軍隊
[00:08:54.080 --> 00:08:57.480]  他就有一個代表來對打
[00:08:57.480 --> 00:09:01.600]  每兩方都有代表去對打
[00:09:01.600 --> 00:09:02.840]  其實有他的好處
[00:09:02.840 --> 00:09:04.120]  不用死那麼多人
[00:09:04.120 --> 00:09:05.920]  你們贏了就退兵
[00:09:05.920 --> 00:09:07.360]  輸了就退兵
[00:09:07.360 --> 00:09:11.960]  其實背後可能不用死那麼多人
[00:09:11.960 --> 00:09:16.640]  但是這個哥利亞非常恐怖
[00:09:16.640 --> 00:09:17.200]  怎樣呢?
[00:09:17.200 --> 00:09:21.800]  一會兒會提到他在之前的幾節
[00:09:21.800 --> 00:09:23.120]  譬如說開始提到
[00:09:23.120 --> 00:09:27.640]  他剛才提到他九尺高
[00:09:27.640 --> 00:09:30.440]  或者有些神學家說可能六尺九
[00:09:30.440 --> 00:09:31.160]  或者九尺九
[00:09:31.160 --> 00:09:31.800]  隨便一個
[00:09:31.800 --> 00:09:34.880]  提到這個討戰的人就是一個Champion
[00:09:34.880 --> 00:09:36.240]  他就名叫哥利亞
[00:09:36.240 --> 00:09:37.640]  他是菲律賓人、加拿大人
[00:09:37.640 --> 00:09:43.760]  他所穿的是頭戴著銅頭盔
[00:09:43.760 --> 00:09:45.200]  穿著盔甲
[00:09:45.200 --> 00:09:47.240]  他的盔甲有多重?
[00:09:47.240 --> 00:09:48.520]  聖經說有多重?
[00:09:48.520 --> 00:09:50.760]  他說五千克薩勒
[00:09:50.760 --> 00:09:52.440]  就是一百二十六磅
[00:09:52.440 --> 00:09:54.640]  一百多磅的盔甲
[00:09:54.640 --> 00:09:55.720]  即是我們這些軍人
[00:09:55.720 --> 00:09:58.960]  現在打仗的軍人都是一百磅鬆一點
[00:09:58.960 --> 00:10:01.480]  他的盔甲都那麼重
[00:10:01.480 --> 00:10:02.800]  他保護那麼厲害
[00:10:02.800 --> 00:10:05.600]  他又帶有一個護膝
[00:10:05.600 --> 00:10:07.000]  膝蓋又護膝
[00:10:07.000 --> 00:10:09.040]  背後又背著銅戟
[00:10:09.040 --> 00:10:10.760]  然後拿著鐵槍
[00:10:10.760 --> 00:10:12.200]  那些槍刺人
[00:10:12.200 --> 00:10:13.480]  作戰
[00:10:13.480 --> 00:10:14.760]  那支鐵槍
[00:10:14.760 --> 00:10:16.680]  十五磅
[00:10:16.680 --> 00:10:17.880]  只是一個槍頭
[00:10:17.880 --> 00:10:19.720]  他又有盾牌
[00:10:19.720 --> 00:10:20.800]  又在前面
[00:10:20.800 --> 00:10:22.840]  人見到都害怕
[00:10:22.840 --> 00:10:23.960]  為什麼?
[00:10:23.960 --> 00:10:25.200]  因為那時候
[00:10:25.200 --> 00:10:26.120]  我們看到
[00:10:26.120 --> 00:10:27.000]  對上的
[00:10:27.000 --> 00:10:29.000]  以前的經文看到
[00:10:29.000 --> 00:10:32.080]  他們這班的以色列民
[00:10:32.480 --> 00:10:36.360]  他們隨時拿著鋤頭
[00:10:36.360 --> 00:10:38.360]  即是他沒有武器的
[00:10:38.360 --> 00:10:41.760]  他們的武器的技術
[00:10:41.760 --> 00:10:42.880]  鑄鐵的技術
[00:10:42.880 --> 00:10:44.000]  是非利是人
[00:10:44.000 --> 00:10:44.800]  是獨有
[00:10:44.800 --> 00:10:46.760]  那時候是剛剛由青銅時代
[00:10:46.760 --> 00:10:48.880]  轉去鐵利時代的期間
[00:10:48.880 --> 00:10:50.640]  以色列民當中
[00:10:50.640 --> 00:10:53.280]  只有兩個人有武器
[00:10:53.280 --> 00:10:54.920]  即是真正的武器是誰?
[00:10:54.920 --> 00:10:57.560]  蘇羅和他的兒子
[00:10:57.560 --> 00:10:59.640]  其他人是
[00:10:59.640 --> 00:11:01.920]  好像一些民兵那樣
[00:11:02.920 --> 00:11:04.720]  即是拿著奸情的工具
[00:11:04.720 --> 00:11:06.000]  就他們的武器
[00:11:06.000 --> 00:11:08.560]  你說這班的以色列民
[00:11:08.560 --> 00:11:11.800]  見到這個哥利亞的時候
[00:11:11.800 --> 00:11:13.080]  真是很害怕
[00:11:13.080 --> 00:11:14.480]  真是很害怕
[00:11:14.480 --> 00:11:16.480]  害怕到一個地步
[00:11:16.480 --> 00:11:17.920]  嚇到不敢出來
[00:11:17.920 --> 00:11:19.920]  還有這個哥利亞很囂張
[00:11:19.920 --> 00:11:21.120]  經文這樣提到
[00:11:21.120 --> 00:11:22.040]  你們是誰?
[00:11:22.040 --> 00:11:22.600]  你出來
[00:11:22.600 --> 00:11:23.720]  選一個人出來
[00:11:23.720 --> 00:11:24.960]  跟我打一個
[00:11:24.960 --> 00:11:26.640]  理論上
[00:11:26.640 --> 00:11:27.520]  誰出去呢?
[00:11:27.520 --> 00:11:29.320]  當然是蘇羅
[00:11:29.320 --> 00:11:30.160]  他做領袖的
[00:11:30.160 --> 00:11:30.600]  高人
[00:11:30.600 --> 00:11:32.120]  高人一個頭六尺多
[00:11:32.280 --> 00:11:32.920]  是不是?
[00:11:32.920 --> 00:11:35.480]  平均猶太人就五尺多而已
[00:11:35.480 --> 00:11:37.000]  我們找男朋友
[00:11:37.000 --> 00:11:39.320]  當中的姐妹還沒結婚的那些
[00:11:39.320 --> 00:11:39.760]  是不是?
[00:11:39.760 --> 00:11:41.080]  找男朋友說要找高一點的
[00:11:41.080 --> 00:11:42.600]  其實猶太人都不是很高的
[00:11:42.600 --> 00:11:44.080]  五尺多而已
[00:11:44.080 --> 00:11:45.800]  蘇羅就是最高的那個
[00:11:45.800 --> 00:11:47.240]  他們當中說六尺多
[00:11:47.240 --> 00:11:48.160]  高他一個頭
[00:11:48.160 --> 00:11:50.080]  但是見到哥利亞都害怕
[00:11:50.080 --> 00:11:52.880]  他說你們出來選一個人
[00:11:52.880 --> 00:11:54.320]  那麼蘇羅敢不敢出去呢?
[00:11:54.320 --> 00:11:55.400]  這裡經文就說
[00:11:55.400 --> 00:11:56.600]  他都不敢出去
[00:11:56.600 --> 00:11:57.960]  因為他
[00:11:57.960 --> 00:11:59.600]  他在那裡超張到一個地步
[00:11:59.600 --> 00:12:00.960]  你如果出來跟我真戰
[00:12:01.440 --> 00:12:03.000]  如果你將我殺死的話
[00:12:03.000 --> 00:12:05.840]  我們這幫菲利士人
[00:12:05.840 --> 00:12:08.080]  就做以色列民的僕人
[00:12:08.080 --> 00:12:10.320]  但是如果你輸了的話
[00:12:10.320 --> 00:12:11.600]  你們就服侍我
[00:12:11.600 --> 00:12:14.720]  服侍這幫菲利士人
[00:12:14.720 --> 00:12:15.720]  你猜
[00:12:15.720 --> 00:12:17.120]  其實這個是空頭支票
[00:12:17.120 --> 00:12:18.880]  最後他真的死了
[00:12:18.880 --> 00:12:19.920]  那麼菲利士人就逃跑了
[00:12:19.920 --> 00:12:20.840]  有沒有服侍他們呢?
[00:12:20.840 --> 00:12:21.560]  沒有
[00:12:21.560 --> 00:12:23.120]  在那裡囂張這樣
[00:12:23.120 --> 00:12:24.360]  在那裡凌辱
[00:12:24.360 --> 00:12:26.680]  這幫的以色列民
[00:12:26.680 --> 00:12:27.840]  神的子民
[00:12:27.840 --> 00:12:30.320]  單方面提出這些條件
[00:12:30.320 --> 00:12:31.640]  但是他自己又不會遵守
[00:12:31.640 --> 00:12:34.080]  但是他們眼見
[00:12:34.080 --> 00:12:35.920]  這個菲利士人在擺陣
[00:12:35.920 --> 00:12:39.600]  這個土戰的冠軍出來
[00:12:39.600 --> 00:12:40.720]  那麼高大
[00:12:40.720 --> 00:12:42.120]  那麼好裝備的
[00:12:42.120 --> 00:12:46.600]  用他的話語那麼囂張的
[00:12:46.600 --> 00:12:48.160]  在那裡凌辱他們
[00:12:48.160 --> 00:12:50.280]  這幫以色列民就算是蘇羅
[00:12:50.280 --> 00:12:51.840]  第十一節這樣提到
[00:12:51.840 --> 00:12:54.400]  蘇羅自己都很驚慌
[00:12:54.400 --> 00:12:57.320]  害怕到極其害怕
[00:12:57.320 --> 00:12:59.240]  就是躲起來
[00:12:59.400 --> 00:13:01.400]  大家害怕到一個地步會怎樣
[00:13:01.400 --> 00:13:03.280]  剛才那十件事
[00:13:03.280 --> 00:13:04.960]  當你很害怕遇到的時候
[00:13:04.960 --> 00:13:05.440]  你會怎樣?
[00:13:05.440 --> 00:13:06.360]  我暈倒的
[00:13:06.360 --> 00:13:08.480]  我看見我兒子抽血
[00:13:08.480 --> 00:13:09.920]  我看著他抽血我暈倒
[00:13:09.920 --> 00:13:13.480]  他害怕到極其害怕
[00:13:13.480 --> 00:13:14.320]  害怕到一個地步
[00:13:14.320 --> 00:13:15.520]  你幻想一下自己
[00:13:15.520 --> 00:13:17.200]  你最害怕的事情
[00:13:17.200 --> 00:13:19.760]  你看見要逼住他們的時候
[00:13:19.760 --> 00:13:20.720]  你要有什麼反應
[00:13:20.720 --> 00:13:21.600]  在那裡看到
[00:13:21.600 --> 00:13:22.280]  驚慌
[00:13:22.280 --> 00:13:23.400]  極其害怕
[00:13:23.400 --> 00:13:28.400]  大衛就在伯利恆那裡
[00:13:28.680 --> 00:13:34.400]  他當中和十六章的時候提到
[00:13:34.400 --> 00:13:36.880]  他和蘇羅雲是彈琴的
[00:13:36.880 --> 00:13:42.120]  在宮中做他的助手
[00:13:42.120 --> 00:13:43.520]  去拿他的盾牌
[00:13:43.520 --> 00:13:47.640]  拿他的軍戰衣盾牌
[00:13:47.640 --> 00:13:49.560]  他有三個哥哥
[00:13:49.560 --> 00:13:50.880]  他總共有八兄弟
[00:13:50.880 --> 00:13:53.160]  他頭三個哥哥
[00:13:53.160 --> 00:13:55.560]  他就進了軍營裡面去
[00:13:55.560 --> 00:13:57.880]  在軍隊裡面一起作戰
[00:13:58.360 --> 00:14:00.960]  大衛有時候就去幫蘇羅手
[00:14:00.960 --> 00:14:03.760]  有時候就回到康陽
[00:14:03.760 --> 00:14:05.760]  是一個兼職的性質
[00:14:05.760 --> 00:14:06.840]  可以這樣做
[00:14:06.840 --> 00:14:10.720]  但是他爸爸的經文繼續看的時候
[00:14:10.720 --> 00:14:14.160]  這個故事有三個對話
[00:14:14.160 --> 00:14:15.680]  三組不同的對話
[00:14:15.680 --> 00:14:22.000]  首先大衛就在幫他的爸爸送食物給他哥哥的時候
[00:14:22.000 --> 00:14:23.800]  他哥哥就很不高興
[00:14:23.800 --> 00:14:25.320]  很不高興
