
[00:00:00.000 --> 00:00:07.500]  使命與傳承,我就選了這段聖經提摩太後書,第2章1到第7節。
[00:10:43.000 --> 00:10:47.000]  我的理解就是,奉獻作傳道就好像這裏所說的,
[00:10:47.000 --> 00:10:50.000]  它最大的不同的地方,
[00:10:50.000 --> 00:10:57.000]  它是要承擔一個教導神話語的職事。
[00:10:57.000 --> 00:11:00.000]  舉個例子講,如果我的老師,我一個社工,
[00:11:00.000 --> 00:11:05.000]  我一樣可以在學生,在我服侍的群體當中見證神。
[00:11:05.000 --> 00:11:09.000]  不過作傳道人,他去關心會眾,
[00:11:09.000 --> 00:11:12.000]  他和弟兄姊妹接觸一個最大不同的地方,
[00:11:12.000 --> 00:11:16.000]  他就可以用他對上帝說話的理解,
[00:11:16.000 --> 00:11:23.000]  用神的說話去牧養他所託付的一班羊。
[00:11:23.000 --> 00:11:25.000]  可能是小朋友,可能是老人家,
[00:11:25.000 --> 00:11:31.000]  可能是探訪,可能是在港台上教導神說話,
[00:11:31.000 --> 00:11:34.000]  以至到保留這裏所說的,
[00:11:34.000 --> 00:11:38.000]  我所領受,試圖所教導的,
[00:11:38.000 --> 00:11:41.000]  能夠一代一代傳承下去。
[00:11:41.000 --> 00:11:44.000]  為什麼神學教育這麼重要呢?
[00:11:44.000 --> 00:11:48.000]  神學教育不單單只是訓練一個教會的工人,
[00:11:48.000 --> 00:11:51.000]  好像職業的訓練所一樣。
[00:11:51.000 --> 00:11:55.000]  神學教育的精神就像提摩太后書所說的一樣,
[00:11:55.000 --> 00:12:03.000]  怎樣能夠將善道真道,不折不扣地一代一代能夠傳承下去。
[00:12:03.000 --> 00:12:07.000]  就算這一代多偉大的牧者,
[00:12:07.000 --> 00:12:11.000]  偉大如保羅提摩太,但他也會過去,
[00:12:11.000 --> 00:12:16.000]  除非你找到忠心能夠教導別人的人。
[00:12:16.000 --> 00:12:20.000]  這一支聖經,「忠心能教導別人的人」,
[00:12:20.000 --> 00:12:24.000]  有英文的經文或者很多英文的聖經翻譯的,
[00:12:24.000 --> 00:12:27.000]  要找一些「Faithful」,
[00:12:27.000 --> 00:12:32.000]  然後「Able to teach」的一些接班人,
[00:12:32.000 --> 00:12:36.000]  所以有人將他簡單地歸納上來。
[00:12:36.000 --> 00:12:37.000]  找什麼人呢?
[00:12:37.000 --> 00:12:43.000]  第一,faithful,要忠心的,不是為自己的,
[00:12:43.000 --> 00:12:47.000]  是要完成上帝的託付,是要講,
[00:12:47.000 --> 00:12:50.000]  是要表明作者聖經裡面要表達的意思,
[00:12:50.000 --> 00:12:54.000]  然後要找那些able,是有能力的,
[00:12:54.000 --> 00:12:56.000]  只是忠心,可以做一個跟隨者,
[00:12:56.000 --> 00:12:58.000]  但如果做領袖的話,
[00:12:58.000 --> 00:13:03.000]  你有相應的恩賜上帝給你的能力去承擔able。
[00:13:03.000 --> 00:13:08.000]  然後,特別講到在神的話語上面,
[00:13:08.000 --> 00:13:11.000]  是要teachable,是要教導,
[00:13:11.000 --> 00:13:15.000]  包括他受教,包括他可以教導其他人,
[00:13:15.000 --> 00:13:20.000]  faithful,所以有人說我們要努力找「肥人」,
[00:13:20.000 --> 00:13:25.000]  福音的傳承的人,就要努力找「肥人」,
[00:13:25.000 --> 00:13:27.000]  所以肥都不是一定沒有的,
[00:13:27.000 --> 00:13:29.000]  這裡起碼有個例子了,
[00:13:29.000 --> 00:13:35.000]  就是忠心,他能夠有上帝給他的恩賜,
[00:13:35.000 --> 00:13:41.000]  也是可以繼續有教導恩賜,教導能力的人。
[00:13:41.000 --> 00:13:45.000]  這個就是講福音的傳承。
[00:13:45.000 --> 00:13:47.000]  剛才跟大家看了提摩太後書,
[00:13:47.000 --> 00:13:50.000]  這四章聖經的忠心思想,是神的讀。
[00:13:50.000 --> 00:13:53.000]  所以從這個角度來講,
[00:13:53.000 --> 00:13:58.000]  保羅最掛念的,不是說那個崗位不夠人做事,
[00:13:58.000 --> 00:14:01.000]  這個工場好像缺乏了工人,
[00:14:01.000 --> 00:14:06.000]  這裡似乎是需要多些人幫忙,
[00:14:06.000 --> 00:14:10.000]  那個只不過是將後面那個要做的,
[00:14:10.000 --> 00:14:12.000]  最重要核心的東西,
[00:14:12.000 --> 00:14:16.000]  具體需要呈現在大家面前。
[00:14:16.000 --> 00:14:19.000]  但是真正的核心是什麼呢?
[00:14:19.000 --> 00:14:22.000]  是神的讀。
[00:14:22.000 --> 00:14:25.000]  如果我能夠承擔這個工作,
[00:14:25.000 --> 00:14:28.000]  不過同時間我對神的說話,
[00:14:28.000 --> 00:14:31.000]  不是那麼愛慕和尊重的話,
[00:14:31.000 --> 00:14:34.000]  其實基本上我只是在做門面的工作,
[00:14:34.000 --> 00:14:37.000]  在做行政的工作。
[00:14:37.000 --> 00:14:42.000]  所以教會的侍功,直接、間接,
[00:14:42.000 --> 00:14:44.000]  或者做領導的,或者跟隨的,
[00:14:44.000 --> 00:14:49.000]  不能夠忘記最終是神的讀。
[00:14:49.000 --> 00:14:51.000]  神的讀才是那個核心,
[00:14:51.000 --> 00:14:54.000]  然後神的讀才能夠將人的生命扭轉,
[00:14:54.000 --> 00:14:56.000]  將教會建立起來。
[00:14:56.000 --> 00:15:00.000]  所以為什麼教導的角色這麼重要呢?
[00:15:00.000 --> 00:15:02.000]  就正如保羅這裡所說,
[00:15:02.000 --> 00:15:05.000]  你要忠心地找一些人教導別人的人,
[00:15:05.000 --> 00:15:09.000]  因為這樣才能夠將神的讀一代一代傳承下去,
[00:15:09.000 --> 00:15:13.000]  就不是將教會的活動、聚會,
[00:15:13.000 --> 00:15:16.000]  或者行常的組織上的需要,
[00:15:16.000 --> 00:15:18.000]  找人去接班。
[00:15:18.000 --> 00:15:20.000]  那個當然是一個需要,
[00:15:20.000 --> 00:15:23.000]  那個需要都跟剛才神的讀有關係,
[00:15:23.000 --> 00:15:27.000]  不過那個是一個具體的表達,
[00:15:27.000 --> 00:15:32.000]  將神的讀的核心表達出來的一個方式。
[00:15:32.000 --> 00:15:37.000]  第二方面我們看一下下面的第三節到第六節的經文。
[00:15:37.000 --> 00:15:40.000]  在保羅的書信裡面,
[00:15:40.000 --> 00:15:44.000]  大概這段經文是其中一個最特別的地方,
[00:15:44.000 --> 00:15:46.000]  因為保羅一口氣講了三個比喻,
[00:15:46.000 --> 00:15:48.000]  比較少的在保羅的書信裡面。
[00:15:48.000 --> 00:15:50.000]  這三個比喻包括什麼呢?
[00:15:50.000 --> 00:15:54.000]  第一就是基督耶穌的徵兵,
[00:15:54.000 --> 00:15:57.000]  祂不要將世務纏身。
[00:15:57.000 --> 00:16:00.000]  第二就是場上比武。
[00:16:00.000 --> 00:16:03.000]  第三就是勞力的農夫。
[00:16:03.000 --> 00:16:06.000]  基督耶穌的徵兵祂特別表達出,
[00:16:06.000 --> 00:16:09.000]  不將世務纏身。
[00:16:09.000 --> 00:16:12.000]  你不要將其他的事,
[00:16:12.000 --> 00:16:20.000]  現在奉趙作士兵來打了折扣。
[00:16:20.000 --> 00:16:22.000]  這裡特別講徵兵不是講祂很能打,
[00:16:22.000 --> 00:16:24.000]  或者很勇敢,
[00:16:24.000 --> 00:16:33.000]  是講你要專心地不要將其他的事搞要到你。
[00:16:33.000 --> 00:16:38.000]  很多年前我在電視機新聞看到一段這樣的報導,
[00:16:38.000 --> 00:16:41.000]  我們那個年代都曾經經常聽到這個名詞,
[00:16:41.000 --> 00:16:43.000]  可能現在年輕人比較少聽,
[00:16:43.000 --> 00:16:48.000]  華東水災,不知道大家有沒有這樣的印象。
[00:16:48.000 --> 00:16:52.000]  那一年都是很嚴重的華東水災,
[00:16:52.000 --> 00:16:57.000]  長江一帶的地方都有水浸得很厲害。
[00:16:57.000 --> 00:17:01.000]  然後電視畫面播放出來,
[00:17:01.000 --> 00:17:05.000]  有些軍人,解放軍去幫忙救災,
[00:17:05.000 --> 00:17:08.000]  有些河堤崩潰了,
[00:17:08.000 --> 00:17:14.000]  所以軍人把沙包推到河堤崩潰,
[00:17:14.000 --> 00:17:17.000]  擋住河堤崩潰的河水。
[00:17:17.000 --> 00:17:20.000]  然後沙包擺好都沒有辦法了,
[00:17:20.000 --> 00:17:24.000]  我還看到一幕一幕將軍車推到河堤崩潰,
[00:17:24.000 --> 00:17:26.000]  不知道大家有沒有印象,
[00:17:26.000 --> 00:17:29.000]  希望擋住河堤崩潰。
[00:17:29.000 --> 00:17:31.000]  推了軍車之後都不行,
[00:17:31.000 --> 00:17:34.000]  還有部分的河堤崩潰。
[00:17:34.000 --> 00:17:35.000]  不知道大家有沒有印象呢?
[00:17:35.000 --> 00:17:40.000]  那些士兵手牽手用人肉的擋法,
[00:17:40.000 --> 00:17:44.000]  跳下去擋住河堤崩潰,
[00:17:44.000 --> 00:17:46.000]  很感動的一幕。
[00:17:46.000 --> 00:17:50.000]  然後鏡頭拍了,
[00:17:50.000 --> 00:17:54.000]  有記者訪問一個大約20歲左右的,
[00:17:54.000 --> 00:17:58.000]  非常非常年輕的士兵。
[00:17:58.000 --> 00:18:01.000]  訪問這個人,你來自哪裏?
[00:18:01.000 --> 00:18:04.000]  他說來自我老家黑龍江的地方,
[00:18:04.000 --> 00:18:06.000]  在北邊的地方。
[00:18:06.000 --> 00:18:09.000]  這個記者問他你掛不掛念你的家人?
[00:18:09.000 --> 00:18:11.000]  他說當然掛念,
[00:18:11.000 --> 00:18:15.000]  他說因為我老家黑龍江的地方都水浸,
[00:18:15.000 --> 00:18:17.000]  所以我不知道我父母現在怎樣,
[00:18:17.000 --> 00:18:19.000]  很掛念。
[00:18:19.000 --> 00:18:23.000]  不過這個年輕的士兵說了一句,
[00:18:23.000 --> 00:18:25.000]  他說不過我是軍人,
[00:18:25.000 --> 00:18:27.000]  我要服從的,
[00:18:27.000 --> 00:18:32.000]  所以我來到了南方。
[00:18:32.000 --> 00:18:34.000]  要做基督耶穌的徵兵,
[00:18:34.000 --> 00:18:39.000]  不將世務前身。
[00:18:39.000 --> 00:18:44.000]  很多人可能面對上帝的呼召,
[00:18:44.000 --> 00:18:47.000]  面對上帝給你的感動的時間,
[00:18:47.000 --> 00:18:50.000]  這個可能是其中一個很大的考驗。
[00:18:50.000 --> 00:18:52.000]  好像很多東西令到你,
[00:18:52.000 --> 00:18:58.000]  不能夠很清心地回應上帝。
[00:18:58.000 --> 00:19:01.000]  當然我想強調的就是,
[00:19:01.000 --> 00:19:07.000]  作為無論兒女、丈夫或者父親,
[00:19:07.000 --> 00:19:09.000]  你有一定的責任,
[00:19:09.000 --> 00:19:11.000]  上帝所交託你的,
[00:19:11.000 --> 00:19:16.000]  你都應該全部忠心地完成上帝給你的託付。
[00:19:16.000 --> 00:19:20.000]  不過假如上帝感動你,
[00:19:20.000 --> 00:19:23.000]  上帝呼召你,
[00:19:23.000 --> 00:19:30.000]  我請你先將上帝的呼召擺在前面,
[00:19:30.000 --> 00:19:33.000]  然後在上帝呼召裡面,
[00:19:33.000 --> 00:19:35.000]  你向上帝求,
[00:19:35.000 --> 00:19:38.000]  同樣讓你忠心完成其他應該有的責任,
[00:19:38.000 --> 00:19:40.000]  可能做子女,可能做父親,
[00:19:40.000 --> 00:19:46.000]  可能做太太,可能做兒女的責任。
[00:19:46.000 --> 00:19:49.000]  在這裡我沒有一次可以再多講一些例子了。
[00:19:49.000 --> 00:19:51.000]  我自己都是這樣渡過的,
[00:19:51.000 --> 00:19:54.000]  在年輕的時間有很多的掙扎,
[00:19:54.000 --> 00:19:56.000]  哎呀,我這樣不就變成那裡不夠時間,
[00:19:56.000 --> 00:19:58.000]  那裡不夠了。
[00:19:58.000 --> 00:20:02.000]  但是這些正正就是我們經歷上帝的機會。
[00:20:02.000 --> 00:20:05.000]  上帝,如果這個催你感動,我想回應你,
[00:20:05.000 --> 00:20:07.000]  不過我見到這些困難,
[00:20:07.000 --> 00:20:11.000]  所以我投靠你,請你給我有實際的出路。
[00:20:11.000 --> 00:20:15.000]  這個是好像軍人那樣的態度,
[00:20:15.000 --> 00:20:18.000]  先是服從,然後這位的主,
[00:20:18.000 --> 00:20:22.000]  他有其他方法讓你經歷他很奇妙的安排。
[00:20:22.000 --> 00:20:26.000]  第二,人在場上比武,
[00:20:26.000 --> 00:20:28.000]  大概這裡不是在講那些摔角,
[00:20:28.000 --> 00:20:35.000]  或者打架的一些運動的競技,
[00:20:35.000 --> 00:20:38.000]  是講凡是所有運動員。
[00:20:38.000 --> 00:20:42.000]  這裡跟著講非按規矩就不能得冠冕,
[00:20:42.000 --> 00:20:44.000]  這個規矩也不是說,
[00:20:44.000 --> 00:20:46.000]  只是在場上比賽的時候要守規矩,
[00:20:46.000 --> 00:20:49.000]  不要出牢招,不是只是這樣講的意思。
[00:20:49.000 --> 00:20:53.000]  是講因為你做一個運動員這個身份,
[00:20:53.000 --> 00:20:58.000]  所以你整個生活都要按規矩,
[00:20:58.000 --> 00:21:01.000]  即是你要做一個節制的運動員。
[00:21:01.000 --> 00:21:04.000]  做一個運動員可能你的起居飲食,
[00:21:04.000 --> 00:21:07.000]  你的作息的時間,
[00:21:07.000 --> 00:21:11.000]  你的甚至是所有其他活動的安排,
[00:21:11.000 --> 00:21:16.000]  都會因為你做一個專業的運動員而有所調節。
[00:21:16.000 --> 00:21:19.000]  保羅用第二個比喻講,
[00:21:19.000 --> 00:21:23.000]  如果要將福音傳承,好像士兵也好像運動員那樣,
[00:21:23.000 --> 00:21:27.000]  你就需要一個節制的生活。
[00:21:27.000 --> 00:21:33.000]  第三,農夫,努力的農夫,你當先得糧食。
[00:21:33.000 --> 00:21:42.000]  農夫要修成,差不多把勤奮努力畫上等號。
[00:21:42.000 --> 00:21:47.000]  你不可能不勤力,期望有好的修成,不可能。
[00:21:47.000 --> 00:21:50.000]  你差不多把這句話畫上等號。
[00:21:50.000 --> 00:21:54.000]  如果大家,我不知道當中有沒有人有耕田的經驗,
[00:21:54.000 --> 00:21:58.000]  我想大部分都沒有,香港長大的,好像我都沒有。
[00:21:58.000 --> 00:22:01.000]  但是你回到國內,回到一些農村的地方,
[00:22:01.000 --> 00:22:04.000]  你會見到什麼叫做努力的農夫。
[00:22:04.000 --> 00:22:08.000]  一農忙修葛的時間,全條村都靜下來,
[00:22:08.000 --> 00:22:14.000]  全部出去修葛,包括可能學生都不上學,是很緊張的。
[00:22:14.000 --> 00:22:17.000]  我想這些比喻本身是不難明白的。
[00:22:17.000 --> 00:22:20.000]  保羅如果從整個《提摩太后書》說,
[00:22:20.000 --> 00:22:25.000]  福音怎樣一代一代傳承下去,神的道怎樣一代一代傳承下去呢?
[00:22:25.000 --> 00:22:29.000]  好像什麼呢?好像士兵,好像運動員,好像農夫,
[00:22:29.000 --> 00:22:32.000]  這樣來附上很大的代價。
[00:22:32.000 --> 00:22:36.000]  其實經文本身的意思是不難明白的。
[00:22:36.000 --> 00:22:45.000]  但是問題就是,體會,今天我們的體會,卻是很遠很遠,
[00:22:45.000 --> 00:22:50.000]  很大的落差。
[00:22:50.000 --> 00:22:56.000]  甚至我們有時候可能說不出口的一種表達,
[00:22:56.000 --> 00:23:00.000]  是否需要這麼嚴重?
[00:23:00.000 --> 00:23:04.000]  將福音傳承下去,好像士兵一樣?
[00:23:04.000 --> 00:23:07.000]  好像節制運動員一樣?
[00:23:07.000 --> 00:23:10.000]  好像農夫一樣親近?
[00:23:10.000 --> 00:23:14.000]  有時候我開玩笑和新朋友們說,
[00:23:14.000 --> 00:23:19.000]  我信耶穌的手尾很長,
[00:23:19.000 --> 00:23:24.000]  有些宗教可能進廟拜神,或者做一些宗教儀式,
[00:23:24.000 --> 00:23:26.000]  過時過節做一些宗教儀式。
[00:23:26.000 --> 00:23:31.000]  但是信耶穌是請這位神進入我的生命當中,
[00:23:31.000 --> 00:23:35.000]  進入我的家庭,進入我整個人生當中。
[00:23:35.000 --> 00:23:47.000]  所以我的整個人生,因著這位上帝而有所翻天覆地的改變。
[00:23:47.000 --> 00:23:55.000]  好像運動員,我的生活,我的起居,我打不打機,
[00:23:55.000 --> 00:24:03.000]  我怎樣去運用我的時間?我怎樣和人相處?
[00:24:03.000 --> 00:24:08.000]  好像士兵,我要找清楚目標是什麼?
[00:24:08.000 --> 00:24:11.000]  什麼是上帝給我託付?
[00:24:11.000 --> 00:24:19.000]  好像農夫,我要親近地為福音,為信仰,為真道而付上代價。
[00:24:19.000 --> 00:24:22.000]  所以這個問題不是我不理解這段經文,
[00:24:22.000 --> 00:24:27.000]  而是我們很難體會福音傳承的代價。
[00:24:27.000 --> 00:24:32.000]  事實上,有很多人就是因為他們這樣實踐這段經文所教導,
[00:24:32.000 --> 00:24:36.000]  付上代價,所以今天我們才能夠聽到福音。
[00:24:36.000 --> 00:24:39.000]  待會我結束時會舉一個這樣的例子。
[00:24:39.000 --> 00:24:45.000]  第三,同一段這三節的聖經,這幾節的聖經,
[00:24:45.000 --> 00:24:52.000]  都有三個比喻之下,都講出三個比喻之後,你這樣做的時候,那個結果,
