
[00:00:00.000 --> 00:00:04.000]  不好意思,沒有英文翻譯
[00:03:01.000 --> 00:03:03.000]  沒有試過有矛盾衝突的?
[00:03:03.000 --> 00:03:07.000]  你可能不出聲,一定是冷戰
[00:03:07.000 --> 00:03:09.000]  都是不開心的
[00:03:09.000 --> 00:03:11.000]  有哪個家庭沒有的?
[00:03:11.000 --> 00:03:13.000]  剛才那個短片都有提到
[00:03:13.000 --> 00:03:16.000]  其實令到家庭裡面的人不和、不開心
[00:03:16.000 --> 00:03:18.000]  鬧情緒、有衝突
[00:03:18.000 --> 00:03:20.000]  其實有些很簡單的事
[00:03:20.000 --> 00:03:21.000]  哪個多垃圾?
[00:03:21.000 --> 00:03:22.000]  哪個洗碗?
[00:03:22.000 --> 00:03:23.000]  去哪裏旅行?
[00:03:23.000 --> 00:03:25.000]  吃披薩還是吃堂餐?
[00:03:25.000 --> 00:03:26.000]  是不是?
[00:03:26.000 --> 00:03:28.000]  買什麼傢俬?
[00:03:28.000 --> 00:03:29.000]  哪類型的傢俬?
[00:03:29.000 --> 00:03:30.000]  你怎麼保持家裏?
[00:03:30.000 --> 00:03:34.000]  很多時候就是一大堆這麼小的事幹
[00:03:34.000 --> 00:03:37.000]  都會令到家人很不開心、很不快樂
[00:03:37.000 --> 00:03:41.000]  引起家庭裡面的衝突
[00:03:41.000 --> 00:03:45.000]  再說到如果是怎樣和老爺奶奶相處
[00:03:45.000 --> 00:03:48.000]  怎樣和岳父岳母一起生活
[00:03:48.000 --> 00:03:50.000]  那就糟糕了,為什麼呢?
[00:03:50.000 --> 00:03:53.000]  很多時候你不知道什麼時候會踩到地雷
[00:03:53.000 --> 00:03:55.000]  「砰」一聲
[00:03:55.000 --> 00:03:57.000]  爆出來
[00:03:57.000 --> 00:03:59.000]  你還知道
[00:03:59.000 --> 00:04:01.000]  有些爆在心裏面的
[00:04:01.000 --> 00:04:02.000]  爆出來是怎樣?
[00:04:02.000 --> 00:04:03.000]  忽然之間
[00:04:03.000 --> 00:04:05.000]  有沒有看到他今天臉左左的呢?
[00:04:05.000 --> 00:04:07.000]  雖然什麼都不知道
[00:04:07.000 --> 00:04:10.000]  有沒有試過這樣的經驗?
[00:04:10.000 --> 00:04:13.000]  原來所以家裏面和諧
[00:04:13.000 --> 00:04:16.000]  並不是一件這麼簡單的事
[00:04:16.000 --> 00:04:18.000]  其實今天我要跟大家講一個故事
[00:04:18.000 --> 00:04:21.000]  就是講到家庭裏面的和諧
[00:04:21.000 --> 00:04:24.000]  不是說你去努力就可以的
[00:04:24.000 --> 00:04:26.000]  不是,我們不是去…
[00:04:26.000 --> 00:04:28.000]  剛才的影片介紹了什麼?
[00:04:28.000 --> 00:04:30.000]  好了,我爹和媽媽跟我說
[00:04:30.000 --> 00:04:32.000]  他們會見什麼?
[00:04:32.000 --> 00:04:34.000]  輔導員
[00:04:34.000 --> 00:04:35.000]  That's good,是不是?
[00:04:35.000 --> 00:04:37.000]  所以現在的輔導員
[00:04:37.000 --> 00:04:40.000]  什麼家庭治療師、婚姻治療師
[00:04:40.000 --> 00:04:42.000]  還有網上都很多的
[00:04:42.000 --> 00:04:44.000]  幫你建立人際關係
[00:04:44.000 --> 00:04:47.000]  一大堆找不到,不知道哪個好
[00:04:47.000 --> 00:04:48.000]  這個就是問題,不知道哪個好
[00:04:48.000 --> 00:04:50.000]  為什麼呢?
[00:04:50.000 --> 00:04:53.000]  單單原來靠這些這樣的家庭治療師
[00:04:53.000 --> 00:04:55.000]  他們是很吃香的
[00:04:55.000 --> 00:04:56.000]  你要預約時間
[00:04:56.000 --> 00:04:58.000]  一個月、兩個月,是不是?
[00:04:58.000 --> 00:04:59.000]  都不是那麼容易
[00:04:59.000 --> 00:05:00.000]  很多不接新客
[00:05:00.000 --> 00:05:02.000]  因為太忙了
[00:05:02.000 --> 00:05:04.000]  但是就是這些人
[00:05:04.000 --> 00:05:07.000]  幫到你呢
[00:05:07.000 --> 00:05:09.000]  都不是一句說話
[00:05:09.000 --> 00:05:10.000]  除了家和萬事興之外
[00:05:10.000 --> 00:05:12.000]  都是很流行的
[00:05:12.000 --> 00:05:13.000]  是什麼呢?
[00:05:13.000 --> 00:05:18.000]  家家有本爛念的經
[00:05:18.000 --> 00:05:20.000]  你家裏有了,是不是?
[00:05:20.000 --> 00:05:24.000]  你覺得輔導員家裏有沒有?
[00:05:24.000 --> 00:05:26.000]  我講到很多輔導員家裏
[00:05:26.000 --> 00:05:28.000]  都有很多家庭問題
[00:05:28.000 --> 00:05:30.000]  他都想找人掃一下苦
[00:05:30.000 --> 00:05:32.000]  很多家庭輔導員
[00:05:32.000 --> 00:05:34.000]  他們都離婚收場
[00:05:34.000 --> 00:05:36.000]  你知道嗎?
[00:05:36.000 --> 00:05:38.000]  我和師母
[00:05:38.000 --> 00:05:40.000]  讀設上的幾十年
[00:05:40.000 --> 00:05:41.000]  我讀書的時候
[00:05:41.000 --> 00:05:42.000]  我讀大學的時候
[00:05:42.000 --> 00:05:44.000]  我讀社會學和心理學
[00:05:44.000 --> 00:05:45.000]  接著我在陳學院
[00:05:45.000 --> 00:05:47.000]  和在哥倫比亞大學讀書的時間
[00:05:47.000 --> 00:05:49.000]  我收到很多輔導學
[00:05:49.000 --> 00:05:52.000]  和社會工作的課程
[00:05:52.000 --> 00:05:53.000]  那幾十年我和師母
[00:05:53.000 --> 00:05:57.000]  輔導了不知道多少婚姻有問題
[00:05:57.000 --> 00:06:00.000]  甚至有很多已經面臨離婚的邊緣
[00:06:00.000 --> 00:06:03.000]  已經計劃簽字離婚
[00:06:03.000 --> 00:06:05.000]  亦都輔導過很多
[00:06:05.000 --> 00:06:08.000]  家庭裏面有糾紛的
[00:06:08.000 --> 00:06:09.000]  半夜三更半夜
[00:06:09.000 --> 00:06:11.000]  「我父母正在打架,怎麼辦?」
[00:06:11.000 --> 00:06:13.000]  在電梯裡打電話給我
[00:06:13.000 --> 00:06:16.000]  這些我都經歷過很多的情況
[00:06:16.000 --> 00:06:21.000]  立刻就要入去
[00:06:21.000 --> 00:06:23.000]  在我幾十年經歷當中
[00:06:23.000 --> 00:06:26.000]  當我申報輔導員的時候
[00:06:26.000 --> 00:06:29.000]  有沒有用到我學校學過的技巧呢?
[00:06:29.000 --> 00:06:31.000]  有
[00:06:31.000 --> 00:06:34.000]  有很多技巧是需要用的
[00:06:34.000 --> 00:06:37.000]  有些理論其實是有幫助的
[00:06:37.000 --> 00:06:40.000]  不過今天一個很重要的訊息
[00:06:40.000 --> 00:06:42.000]  我想告訴你
[00:06:42.000 --> 00:06:45.000]  單單靠輔導的技巧
[00:06:45.000 --> 00:06:47.000]  和一些輔導的理論
[00:06:47.000 --> 00:06:49.000]  不足以幫助你
[00:06:49.000 --> 00:06:52.000]  建立一個和諧合一的家庭
[00:06:52.000 --> 00:06:54.000]  因為我做了很多
[00:06:54.000 --> 00:06:56.000]  我見了很多
[00:06:56.000 --> 00:07:00.000]  你需要上帝的幫助
[00:07:00.000 --> 00:07:05.000]  你需要上帝給你的指引
[00:07:05.000 --> 00:07:07.000]  稍後我會講多一些
[00:07:07.000 --> 00:07:09.000]  今天跟大家講一個
[00:07:09.000 --> 00:07:11.000]  其實都頗熟悉的故事
[00:07:11.000 --> 00:07:13.000]  這個故事是講到一個人
[00:07:13.000 --> 00:07:17.000]  他後來被人稱之為信心之父
[00:07:17.000 --> 00:07:18.000]  你知我講誰吧
[00:07:18.000 --> 00:07:20.000]  如果你是基督徒的話
[00:07:20.000 --> 00:07:22.000]  他以前的名字叫甚麼名字
[00:07:22.000 --> 00:07:23.000]  以前的名字
[00:07:23.000 --> 00:07:25.000]  就是信心之父之前
[00:07:25.000 --> 00:07:27.000]  阿伯蘭
[00:07:27.000 --> 00:07:30.000]  後來就改名叫阿伯拉罕
[00:07:30.000 --> 00:07:32.000]  在他成為信心之父之前
[00:07:32.000 --> 00:07:34.000]  我告訴你這個阿伯蘭
[00:07:34.000 --> 00:07:36.000]  你不要以為我們很厲害
[00:07:36.000 --> 00:07:38.000]  其實都不是
[00:07:38.000 --> 00:07:40.000]  今天跟大家分享他的故事
[00:07:40.000 --> 00:07:41.000]  就是講到
[00:07:41.000 --> 00:07:43.000]  即使是阿伯蘭
[00:07:43.000 --> 00:07:45.000]  一個相信上帝的人
[00:07:45.000 --> 00:07:47.000]  他有懷疑上帝的時候
[00:07:47.000 --> 00:07:49.000]  當他懷疑上帝的時候
[00:07:49.000 --> 00:07:52.000]  然後家裏面的問題就出來了
[00:07:52.000 --> 00:07:56.000]  為甚麼我說上帝那麼重要呢
[00:07:56.000 --> 00:07:58.000]  如果你在教育裏面的時候
[00:07:58.000 --> 00:07:59.000]  你就知道
[00:07:59.000 --> 00:08:01.000]  因為上帝是愛的源頭
[00:08:01.000 --> 00:08:03.000]  亦都是賜給我們信心
[00:08:03.000 --> 00:08:06.000]  和能力的主宰
[00:08:06.000 --> 00:08:08.000]  當你在家裏面
[00:08:08.000 --> 00:08:10.000]  對家人沒有信心
[00:08:10.000 --> 00:08:11.000]  沒有愛
[00:08:11.000 --> 00:08:14.000]  或者你不懂得去愛
[00:08:14.000 --> 00:08:17.000]  或者不懂得去建立信心
[00:08:17.000 --> 00:08:19.000]  你家裏會變得一塌糊塗
[00:08:19.000 --> 00:08:20.000]  但聖經告訴我們
[00:08:20.000 --> 00:08:21.000]  上帝就是愛
[00:08:21.000 --> 00:08:22.000]  就是愛的源頭
[00:08:22.000 --> 00:08:24.000]  你能夠有上帝那種愛
[00:08:24.000 --> 00:08:26.000]  和從而而來的信心
[00:08:26.000 --> 00:08:28.000]  如何去信任人
[00:08:28.000 --> 00:08:29.000]  建立人的時候
[00:08:29.000 --> 00:08:31.000]  你才有機會
[00:08:31.000 --> 00:08:34.000]  可以建立一個
[00:08:34.000 --> 00:08:35.000]  和諧
[00:08:35.000 --> 00:08:37.000]  奉上帝賜福的家庭
[00:08:37.000 --> 00:08:39.000]  這就是家和萬師兄
[00:08:39.000 --> 00:08:40.000]  不過今天
[00:08:40.000 --> 00:08:41.000]  我們先看看這個阿伯蘭
[00:08:41.000 --> 00:08:43.000]  到底發生了甚麼事在家裏
[00:08:43.000 --> 00:08:45.000]  以致到他家裏面
[00:08:45.000 --> 00:08:46.000]  本來好好的
[00:08:46.000 --> 00:08:49.000]  後來搞到一塌糊塗
[00:08:49.000 --> 00:08:51.000]  我們將時間交給
[00:08:51.000 --> 00:08:53.000]  Ovalis替我講講這個故事
[00:08:53.000 --> 00:08:54.000]  Ovalis在位裏讀給大家
[00:08:54.000 --> 00:08:58.000]  講講這個阿伯蘭的故事給我們聽
[00:08:58.000 --> 00:08:59.000]  去讀國語
[00:08:59.000 --> 00:09:01.000]  我們看中文
[00:09:19.000 --> 00:09:21.000]  小伯蘭看著耶穌保持著
[00:09:21.000 --> 00:09:22.000]  我對祢的信心
[00:09:22.000 --> 00:09:24.000]  祢來守我的心
[00:09:24.000 --> 00:09:25.000]  好
[00:09:25.000 --> 00:09:26.000]  也許
[00:09:26.000 --> 00:09:28.000]  我可以跟祂合臺
[00:09:28.000 --> 00:09:30.000]  小伯蘭聽從了
[00:09:30.000 --> 00:09:31.000]  祂的話
[00:09:31.000 --> 00:09:33.000]  對小伯蘭的心
[00:09:33.000 --> 00:09:34.000]  他來
[00:09:34.000 --> 00:09:35.000]  把祂的心
[00:09:35.000 --> 00:09:37.000]  開啟為上帝
[00:09:37.000 --> 00:09:39.000]  寫了上帝的信
[00:09:39.000 --> 00:09:40.000]  他知道
[00:09:40.000 --> 00:09:42.000]  小伯蘭在家裏
[00:09:42.000 --> 00:09:44.000]  已經對祢的信心
[00:09:44.000 --> 00:09:45.000]  小伯蘭
[00:09:45.000 --> 00:09:50.000]  嫁給了祂
[00:09:50.000 --> 00:09:52.000]  嫁給了小伯蘭
[00:09:52.000 --> 00:09:53.000]  好
[00:09:53.000 --> 00:09:54.000]  多謝Ovalis
[00:09:54.000 --> 00:09:55.000]  謝謝Ovalis
[00:09:55.000 --> 00:09:57.000]  不知道大家知不知道
[00:09:57.000 --> 00:09:59.000]  其實在創世紀十五章
[00:09:59.000 --> 00:10:02.000]  其實上帝已經向阿伯蘭顯現
[00:10:02.000 --> 00:10:04.000]  給了一個應許
[00:10:04.000 --> 00:10:05.000]  講什麼呢
[00:10:05.000 --> 00:10:07.000]  他說我要賜給一個兒子
[00:10:07.000 --> 00:10:08.000]  十五章已經講了
[00:10:08.000 --> 00:10:09.000]  這裡有十六章
[00:10:09.000 --> 00:10:11.000]  我會給你一個兒子
[00:10:11.000 --> 00:10:13.000]  而且你的後裔
[00:10:13.000 --> 00:10:15.000]  你看天上的星有多少
[00:10:15.000 --> 00:10:16.000]  你的後裔這麼多
[00:10:16.000 --> 00:10:18.000]  海邊的沙有多少
[00:10:18.000 --> 00:10:19.000]  就是這麼多
[00:10:19.000 --> 00:10:20.000]  你的後裔
[00:10:20.000 --> 00:10:21.000]  會如天上的星
[00:10:21.000 --> 00:10:24.000]  地上的沙這麼多
[00:10:24.000 --> 00:10:26.000]  阿伯蘭聽得很開心
[00:10:26.000 --> 00:10:27.000]  試著等一年
[00:10:27.000 --> 00:10:28.000]  等一年
[00:10:28.000 --> 00:10:29.000]  等了一年
[00:10:29.000 --> 00:10:30.000]  咦
[00:10:30.000 --> 00:10:32.000]  為什麼上帝給我的應許
[00:10:32.000 --> 00:10:34.000]  好像還未實現呢
[00:10:34.000 --> 00:10:37.000]  阿伯蘭在那個時間
[00:10:37.000 --> 00:10:39.000]  不再年輕
[00:10:39.000 --> 00:10:40.000]  八十幾了
[00:10:40.000 --> 00:10:41.000]  還可以
[00:10:41.000 --> 00:10:43.000]  還可以
[00:10:43.000 --> 00:10:45.000]  而且要等多久
[00:10:45.000 --> 00:10:46.000]  剛才所講
[00:10:46.000 --> 00:10:48.000]  等了十年了
[00:10:48.000 --> 00:10:50.000]  為什麼好像越來越渺茫
[00:10:50.000 --> 00:10:52.000]  沒什麼料到
[00:10:52.000 --> 00:10:53.000]  究竟上帝的應許
[00:10:53.000 --> 00:10:55.000]  是不是真的
[00:10:55.000 --> 00:10:56.000]  將心比己
[00:10:56.000 --> 00:10:57.000]  如果你是阿伯蘭
[00:10:57.000 --> 00:11:00.000]  你會怎麼想呢
[00:11:00.000 --> 00:11:01.000]  所以有時候難怪的
[00:11:01.000 --> 00:11:02.000]  是難怪的
[00:11:02.000 --> 00:11:05.000]  耳朵軟了開始
[00:11:05.000 --> 00:11:07.000]  老婆也很緊張
[00:11:07.000 --> 00:11:08.000]  當時叫撒來
[00:11:08.000 --> 00:11:10.000]  你叫撒拉
[00:11:10.000 --> 00:11:12.000]  阿伯蘭心如仔軟
[00:11:12.000 --> 00:11:13.000]  老婆又說
[00:11:13.000 --> 00:11:14.000]  我沒有小孩
[00:11:14.000 --> 00:11:15.000]  不行
[00:11:15.000 --> 00:11:16.000]  怎麼辦
[00:11:16.000 --> 00:11:17.000]  上帝是這樣說
[00:11:17.000 --> 00:11:18.000]  但是沒有
[00:11:18.000 --> 00:11:19.000]  怎麼辦
[00:11:19.000 --> 00:11:21.000]  阿伯蘭耳朵軟
[00:11:21.000 --> 00:11:22.000]  OK
[00:11:22.000 --> 00:11:23.000]  你想我怎麼辦
[00:11:23.000 --> 00:11:25.000]  我將我的婢女
[00:11:25.000 --> 00:11:27.000]  給你做貼士
[00:11:27.000 --> 00:11:28.000]  希望她能夠
[00:11:28.000 --> 00:11:31.000]  給我生個兒子
[00:11:31.000 --> 00:11:33.000]  喏
[00:11:33.000 --> 00:11:34.000]  第一樣東西
[00:11:34.000 --> 00:11:35.000]  為什麼會導致
[00:11:35.000 --> 00:11:37.000]  阿伯蘭家裡後來
[00:11:37.000 --> 00:11:39.000]  搞到一塌糊塗呢
[00:11:39.000 --> 00:11:41.000]  有一個原因
[00:11:41.000 --> 00:11:43.000]  導致不和的
[00:11:43.000 --> 00:11:44.000]  耳朵軟
[00:11:44.000 --> 00:11:46.000]  其實就是懷疑上帝
[00:11:46.000 --> 00:11:48.000]  不單是耳朵軟
[00:11:48.000 --> 00:11:50.000]  講心那句
[00:11:50.000 --> 00:11:53.000]  因為懷疑上帝的應許
[00:11:53.000 --> 00:11:54.000]  不單是懷疑上帝的應許
[00:11:54.000 --> 00:11:56.000]  就是因為懷疑他的緣故
[00:11:56.000 --> 00:11:57.000]  於是
[00:11:57.000 --> 00:11:59.000]  就自作主張
[00:11:59.000 --> 00:12:00.000]  上帝好像到現在
[00:12:00.000 --> 00:12:01.000]  還沒有給我
[00:12:01.000 --> 00:12:02.000]  我自己想方法
[00:12:02.000 --> 00:12:03.000]  自己生我兒子
[00:12:03.000 --> 00:12:04.000]  這個就是
[00:12:04.000 --> 00:12:06.000]  他的原因
[00:12:06.000 --> 00:12:08.000]  他的做法
[00:12:08.000 --> 00:12:10.000]  如果你不是基督徒
[00:12:10.000 --> 00:12:11.000]  你為什麼信耶穌
[00:12:11.000 --> 00:12:12.000]  我不知道我座裡面
[00:12:12.000 --> 00:12:14.000]  有沒有一些無道的朋友
[00:12:14.000 --> 00:12:15.000]  當你的婚姻
[00:12:15.000 --> 00:12:17.000]  當你的
[00:12:17.000 --> 00:12:21.000]  家庭關係出了問題的時候
[00:12:21.000 --> 00:12:23.000]  你會怎麼做
[00:12:23.000 --> 00:12:25.000]  你當然不會問上帝
[00:12:25.000 --> 00:12:26.000]  你不信耶穌
[00:12:26.000 --> 00:12:28.000]  那你會問誰
[00:12:28.000 --> 00:12:29.000]  問你的死黨
[00:12:29.000 --> 00:12:31.000]  有沒有老死
[00:12:31.000 --> 00:12:33.000]  問你的好朋友
[00:12:33.000 --> 00:12:35.000]  或者如果你受多些教育
[00:12:35.000 --> 00:12:36.000]  覺得現在
[00:12:36.000 --> 00:12:37.000]  見輔導員不是一回事
[00:12:37.000 --> 00:12:39.000]  應該找輔導員聊聊天
[00:12:39.000 --> 00:12:41.000]  那你就去找人幫忙
[00:12:41.000 --> 00:12:42.000]  對不對
[00:12:42.000 --> 00:12:44.000]  我相信到大家這個年紀
[00:12:44.000 --> 00:12:46.000]  都不會再找媽媽了
[00:12:46.000 --> 00:12:48.000]  我找媽咪
[00:12:48.000 --> 00:12:49.000]  你小時候可以這樣
[00:12:49.000 --> 00:12:50.000]  這麼大個有問題
[00:12:50.000 --> 00:12:51.000]  還找媽咪
[00:12:51.000 --> 00:12:55.000]  有沒有搞錯
[00:12:55.000 --> 00:12:56.000]  不過
[00:12:56.000 --> 00:12:57.000]  讓我提醒大家
[00:12:57.000 --> 00:12:59.000]  剛才我已經講過了
[00:12:59.000 --> 00:13:00.000]  其實
[00:13:00.000 --> 00:13:01.000]  你的朋友
[00:13:01.000 --> 00:13:02.000]  你的輔導員
[00:13:02.000 --> 00:13:03.000]  其實可能
[00:13:03.000 --> 00:13:05.000]  家裡都有很多問題
[00:13:05.000 --> 00:13:06.000]  看起來似乎很好
[00:13:06.000 --> 00:13:08.000]  他來幫你收錢
[00:13:08.000 --> 00:13:09.000]  還要
[00:13:09.000 --> 00:13:10.000]  OK
[00:13:10.000 --> 00:13:11.000]  但其實
[00:13:11.000 --> 00:13:12.000]  You never know
[00:13:12.000 --> 00:13:13.000]  你不知道其實
[00:13:13.000 --> 00:13:15.000]  我這個世界太複雜了
[00:13:15.000 --> 00:13:16.000]  其實很多這些人
[00:13:16.000 --> 00:13:19.000]  家裡都有自己的問題
[00:13:19.000 --> 00:13:21.000]  他都想人幫他解決問題
[00:13:21.000 --> 00:13:22.000]  你要他幫你
[00:13:22.000 --> 00:13:24.000]  聽下你講話
[00:13:24.000 --> 00:13:25.000]  聽下你吸氣
[00:13:25.000 --> 00:13:26.000]  都可以
[00:13:26.000 --> 00:13:27.000]  所以很多輔導員
[00:13:27.000 --> 00:13:28.000]  很多時候
[00:13:28.000 --> 00:13:29.000]  沒有答案給你的
[00:13:29.000 --> 00:13:30.000]  就聽你的
[00:13:30.000 --> 00:13:31.000]  一二三四五
[00:13:31.000 --> 00:13:32.000]  你試試選一個
[00:13:32.000 --> 00:13:33.000]  你覺得好的
[00:13:33.000 --> 00:13:34.000]  你就去做
[00:13:34.000 --> 00:13:36.000]  很多時候就是這樣
[00:13:36.000 --> 00:13:37.000]  是不是
[00:13:37.000 --> 00:13:38.000]  因為其實
[00:13:38.000 --> 00:13:40.000]  他不知道你的處境
[00:13:40.000 --> 00:13:41.000]  他有一大堆的理論
[00:13:41.000 --> 00:13:42.000]  可以怎樣幫到你
[00:13:42.000 --> 00:13:43.000]  但是
[00:13:43.000 --> 00:13:44.000]  未必真的能夠
[00:13:44.000 --> 00:13:47.000]  可以針對你的情況問題
[00:13:47.000 --> 00:13:49.000]  能夠幫到你
[00:13:49.000 --> 00:13:51.000]  當然
[00:13:51.000 --> 00:13:52.000]  我當有輔導員在
[00:13:52.000 --> 00:13:53.000]  不好意思
[00:13:53.000 --> 00:13:55.000]  Justin是專業輔導員
[00:13:55.000 --> 00:13:57.000]  你不要誤會牧師
[00:13:57.000 --> 00:13:59.000]  你浪費錢去見
[00:13:59.000 --> 00:14:00.000]  輔導員
[00:14:00.000 --> 00:14:01.000]  不用浪費錢
[00:14:01.000 --> 00:14:02.000]  不是這個意思
[00:14:02.000 --> 00:14:03.000]  其實我和師母
[00:14:03.000 --> 00:14:04.000]  你如果熟招牧師的
[00:14:04.000 --> 00:14:05.000]  你知道
[00:14:05.000 --> 00:14:07.000]  我和師母時時鼓勵人
[00:14:07.000 --> 00:14:08.000]  去見輔導員的
[00:14:08.000 --> 00:14:09.000]  時時介紹人
[00:14:09.000 --> 00:14:11.000]  去見輔導員的
[00:14:11.000 --> 00:14:13.000]  我的意思是什麼呢
[00:14:13.000 --> 00:14:15.000]  你單單靠去見輔導員
[00:14:15.000 --> 00:14:17.000]  不足以幫助你
[00:14:17.000 --> 00:14:21.000]  可以有一個和諧的生活
[00:14:21.000 --> 00:14:22.000]  不是不需要見
[00:14:22.000 --> 00:14:23.000]  是有幫助的
[00:14:23.000 --> 00:14:25.000]  你是需要的
[00:14:25.000 --> 00:14:26.000]  不過
[00:14:26.000 --> 00:14:27.000]  今天我給你
[00:14:27.000 --> 00:14:29.000]  另外一個的角度去看
[00:14:29.000 --> 00:14:31.000]  解決問題的方案
[00:14:31.000 --> 00:14:33.000]  你不可以單單靠這些
[00:14:33.000 --> 00:14:35.000]  輔導員去幫助你
[00:14:35.000 --> 00:14:37.000]  是不是剛剛那個
[00:14:37.000 --> 00:14:38.000]  能夠知道你的問題
[00:14:38.000 --> 00:14:39.000]  幫到你的
[00:14:39.000 --> 00:14:40.000]  You never know
[00:14:40.000 --> 00:14:41.000]  所以很多人會試
[00:14:41.000 --> 00:14:43.000]  試完一個又不試第二個
[00:14:43.000 --> 00:14:44.000]  其實
[00:14:44.000 --> 00:14:45.000]  是不是那一天不行
[00:14:45.000 --> 00:14:47.000]  還是你自己本身有問題
[00:14:47.000 --> 00:14:48.000]  這個今天
[00:14:48.000 --> 00:14:51.000]  我們沒有時間跟大家說
[00:14:51.000 --> 00:14:52.000]  所以如果你不是基督徒
[00:14:52.000 --> 00:14:54.000]  你不知道怎樣做的話
[00:14:54.000 --> 00:14:55.000]  今天我希望你
[00:14:55.000 --> 00:14:56.000]  開啟一點
[00:14:56.000 --> 00:14:57.000]  打開一點去想一想
[00:14:57.000 --> 00:15:00.000]  有沒有時間向上祈禱
[00:15:00.000 --> 00:15:02.000]  求上帝幫助你
[00:15:02.000 --> 00:15:04.000]  如果你是基督徒
