
[00:00:00.000 --> 00:00:04.160]  在聖經裏面和蛇有關的經文多半都是不好的
[00:01:51.400 --> 00:01:53.120]  但是舊約的上帝好像不是
[00:01:53.120 --> 00:01:54.480]  其實事實不是這樣的
[00:01:54.480 --> 00:01:57.080]  在《文素記》這段經文之前
[00:01:57.080 --> 00:02:03.320]  這班差異級的人民已經是埋怨上帝非常多次
[00:02:03.320 --> 00:02:05.440]  沒有水喝就沒有水喝
[00:02:05.440 --> 00:02:06.720]  曬又說曬
[00:02:06.720 --> 00:02:08.360]  下雨又說下雨
[00:02:08.360 --> 00:02:10.200]  起床沒有東西吃就沒有東西吃
[00:02:10.200 --> 00:02:12.360]  有東西吃、有麻辣吃又說沒有肉吃
[00:02:12.360 --> 00:02:14.360]  有肉吃又說沒有水喝
[00:02:14.360 --> 00:02:17.080]  這個不斷的埋怨
[00:02:17.080 --> 00:02:21.640]  是導致到這一刻的埋怨就產生了事情
[00:02:21.640 --> 00:02:24.880]  於是上主叫毒蛇進入人民的中間
[00:02:24.880 --> 00:02:27.160]  很多以色列人被毒蛇咬死了
[00:02:27.160 --> 00:02:29.440]  人民來到見摩西說
[00:02:29.440 --> 00:02:31.560]  我們出惡言攻擊上主和你
[00:02:31.560 --> 00:02:32.680]  我們犯了罪
[00:02:32.680 --> 00:02:34.440]  現在求你禱告上主
[00:02:34.440 --> 00:02:36.120]  使這些蛇離開我們
[00:02:36.120 --> 00:02:38.200]  摩西就為人民禱告
[00:02:38.200 --> 00:02:41.440]  你見到摩西是一位很偉大的屬靈領袖
[00:02:41.440 --> 00:02:42.720]  他被這班人攻擊
[00:02:42.720 --> 00:02:47.000]  但是見到這班人來認罪之後
[00:02:47.000 --> 00:02:50.320]  摩西不會因為這樣的緣故
[00:02:50.320 --> 00:02:52.480]  覺得這班人是死有餘辜
[00:02:52.480 --> 00:02:55.640]  或者覺得這班人如果不死也是沒用
[00:02:55.640 --> 00:02:57.960]  反而他真的向這班人民
[00:02:57.960 --> 00:03:01.960]  在上帝的面前懇求和代求
[00:03:01.960 --> 00:03:04.120]  因著摩西的代求和緣故
[00:03:04.120 --> 00:03:07.000]  上帝就吩咐摩西做了一條銅蛇
[00:03:07.000 --> 00:03:08.800]  掛在柱子上面
[00:03:08.800 --> 00:03:10.400]  故寫道被毒蛇咬的人
[00:03:10.400 --> 00:03:12.160]  因望見者蛇而活
[00:03:12.160 --> 00:03:13.840]  於是摩西做了一條銅蛇
[00:03:13.840 --> 00:03:15.160]  掛在柱子上面
[00:03:15.160 --> 00:03:16.400]  被毒蛇咬的人
[00:03:16.400 --> 00:03:19.080]  一看見這條銅蛇就活了
[00:03:19.080 --> 00:03:23.280]  這段經文好像記載得很輕描淡寫
[00:03:23.280 --> 00:03:24.720]  而且很簡單
[00:03:24.720 --> 00:03:26.360]  不要忘記
[00:03:26.360 --> 00:03:28.920]  被毒蛇咬中毒的人
[00:03:28.920 --> 00:03:30.040]  還沒死
[00:03:30.040 --> 00:03:33.360]  他是有傷處和還處的
[00:03:33.360 --> 00:03:34.840]  他還有痛楚的
[00:03:34.840 --> 00:03:38.080]  中毒的地方還是瘀黑的
[00:03:38.080 --> 00:03:39.360]  問題是
[00:03:39.360 --> 00:03:43.920]  是不是一看見這條銅蛇就可以得到醫治
[00:03:43.920 --> 00:03:46.920]  這是一種信心的行動
[00:03:46.920 --> 00:03:50.800]  這個信心的行動代表了他們有信心
[00:03:50.800 --> 00:03:52.240]  這是《額國書》所說的
[00:03:52.240 --> 00:03:54.440]  如果我們說我們有信心沒有行為的話
[00:03:54.440 --> 00:03:56.080]  我們的信心就是死的
[00:03:56.080 --> 00:03:57.440]  所以在這段經文裏面
[00:03:57.440 --> 00:03:59.520]  去證明了一件很重要的事情
[00:03:59.520 --> 00:04:03.240]  就是這班人雖然動作很輕描淡寫的形容
[00:04:03.240 --> 00:04:04.840]  但是這個動作代表了
[00:04:04.840 --> 00:04:08.800]  他們對上帝所應許的是有信心的
[00:04:08.800 --> 00:04:09.960]  在人類歷史裏面
[00:04:09.960 --> 00:04:14.000]  人不斷都想盡任何方法去自救
[00:04:14.000 --> 00:04:15.080]  我們自救的意思是說
[00:04:15.080 --> 00:04:16.480]  我們在人生的痛苦裏面
[00:04:16.480 --> 00:04:17.880]  在人生的問題裏面
[00:04:17.880 --> 00:04:20.440]  我們希望可以想方法去救自己
[00:04:20.440 --> 00:04:22.160]  去解決人生的問題
[00:04:22.160 --> 00:04:23.360]  在人類歷史裏面
[00:04:23.360 --> 00:04:24.680]  幾千年歷史裏面
[00:04:24.680 --> 00:04:26.480]  如果總的來說
[00:04:26.480 --> 00:04:29.080]  是逃不過兩種的方法的
[00:04:29.080 --> 00:04:31.760]  第一種的方法就是用人類的智慧
[00:04:31.760 --> 00:04:33.320]  就是用我們的思維
[00:04:33.320 --> 00:04:34.560]  用我們的哲學
[00:04:34.560 --> 00:04:35.880]  用我們的思考
[00:04:35.880 --> 00:04:37.440]  想通了人生的問題
[00:04:37.440 --> 00:04:40.240]  又用思考的方法去解決人生的問題
[00:04:40.240 --> 00:04:41.800]  這是第一個進路
[00:04:41.800 --> 00:04:45.680]  第二個進路就是靠好的行為
[00:04:45.680 --> 00:04:47.920]  我們說的叫善行
[00:04:47.920 --> 00:04:49.960]  或者我們個人的修為
[00:04:49.960 --> 00:04:52.000]  又或者叫苦行
[00:04:52.000 --> 00:04:53.480]  有很多種的可能性
[00:04:53.480 --> 00:04:55.480]  在行為上就有很多種的可能性
[00:04:55.480 --> 00:04:56.800]  在思考上
[00:04:56.800 --> 00:04:59.320]  在思維上有很多的派別
[00:04:59.320 --> 00:05:01.080]  我們怎樣去思維我們人生的問題
[00:05:01.080 --> 00:05:02.520]  解構我們人生的問題
[00:05:02.520 --> 00:05:05.000]  以致我們有解決的方案
[00:05:05.000 --> 00:05:06.280]  這是第一個進路
[00:05:06.280 --> 00:05:09.640]  第二個進路是靠行為
[00:05:09.640 --> 00:05:11.680]  我們怎樣做好一點的事呢
[00:05:11.680 --> 00:05:13.600]  我們怎樣行一善呢
[00:05:13.600 --> 00:05:14.760]  我們怎樣幫人呢
[00:05:14.760 --> 00:05:17.960]  或者我們怎樣去自己有好的修養
[00:05:17.960 --> 00:05:19.040]  修為呢
[00:05:19.040 --> 00:05:22.040]  又或者我們甚至是苦行呢
[00:05:22.040 --> 00:05:25.400]  無論任何宗教都有苦行爭
[00:05:25.400 --> 00:05:30.000]  人覺得自己需要付出一些東西去換取一些東西
[00:05:30.000 --> 00:05:32.160]  我們能夠做更多
[00:05:32.160 --> 00:05:33.920]  我們就可以獲取更多
[00:05:33.920 --> 00:05:35.600]  這個多勞多得的定律
[00:05:35.600 --> 00:05:39.560]  在人生的苦難問題都應用上來的
[00:05:39.560 --> 00:05:40.760]  不過是不是這樣呢
[00:05:40.760 --> 00:05:42.840]  我們要開始問的問題就是
[00:05:42.840 --> 00:05:44.440]  定功架的
[00:05:44.440 --> 00:05:46.120]  我們知道是我們的老闆
[00:05:46.120 --> 00:05:48.480]  出糧的是我們的老闆
[00:05:48.480 --> 00:05:51.120]  我們怎樣叫勤力或者不勤力
[00:05:51.120 --> 00:05:52.840]  都由我們的老闆去決定
[00:05:52.840 --> 00:05:56.560]  但是我們要明白上帝怎樣定是很重要的
[00:05:56.560 --> 00:06:00.240]  如果上帝沒有定我們做了是沒有意義的
[00:06:00.240 --> 00:06:03.240]  我們見到在聖經裏面是提及到的
[00:06:03.240 --> 00:06:06.240]  人的盡頭是神的開路
[00:06:06.240 --> 00:06:08.800]  摩西帶領二百多萬的以色列人
[00:06:08.800 --> 00:06:12.080]  面對紅海無路行的時候
[00:06:12.080 --> 00:06:16.160]  他不是再依靠人怎樣去扎木筏
[00:06:16.160 --> 00:06:19.160]  或者要馬上起船
[00:06:19.160 --> 00:06:20.880]  或者是掉頭走
[00:06:20.880 --> 00:06:22.360]  根本沒有路走
[00:06:22.360 --> 00:06:26.000]  他唯一可以的就是仰望這位上帝
[00:06:26.000 --> 00:06:28.000]  我們見到下一代的領袖
[00:06:28.000 --> 00:06:31.160]  約書亞帶領以色列人進入迦南美地的時候
[00:06:31.160 --> 00:06:34.960]  面對約旦河水是怎樣過去呢
[00:06:34.960 --> 00:06:39.200]  人怎樣可以面對這個大自然的威力呢
[00:06:39.200 --> 00:06:42.520]  能夠依靠的都是仰望這位上帝
[00:06:42.520 --> 00:06:47.320]  跟你解釋,你必須要仰望這位上帝
[00:06:47.320 --> 00:06:49.760]  耶穌基督的降生
[00:06:49.760 --> 00:06:55.000]  寫在十字架上要讓全人類知道有第三種的救法
[00:06:55.000 --> 00:07:00.360]  第三種救法是人做任何行為不能夠獲取到救恩
[00:07:00.360 --> 00:07:05.280]  人的思維沒有辦法明白這個救恩的真正含義
[00:07:05.280 --> 00:07:09.680]  保羅說在他思考這個救恩的裏面
[00:07:09.680 --> 00:07:13.480]  心災、妙災很深奧的道理
[00:07:13.480 --> 00:07:16.200]  無法明白上帝怎樣可以成為人
[00:07:16.200 --> 00:07:19.320]  上帝怎樣可以死在十字架上
[00:07:19.320 --> 00:07:22.160]  上帝又怎樣可以復活
[00:07:22.160 --> 00:07:25.280]  這一切的問題都是無法理解的
[00:07:25.280 --> 00:07:27.280]  人只能夠憑著信
[00:07:27.280 --> 00:07:31.120]  憑著仰望才可以得到救恩
[00:07:31.120 --> 00:07:33.600]  所以我們見到在蛇年裏面
[00:07:33.600 --> 00:07:35.840]  我們知道我們仰望的不是銅蛇
[00:07:35.840 --> 00:07:38.440]  我們仰望的是這位主耶穌基督
[00:07:38.440 --> 00:07:41.120]  在文素記的銅蛇代表著新約裏面
[00:07:41.120 --> 00:07:44.080]  耶穌被舉起吸引眾人
[00:07:44.080 --> 00:07:48.520]  得著拯救的一種表徵
[00:07:48.520 --> 00:07:49.680]  如果這樣的話
[00:07:49.680 --> 00:07:51.880]  我們今天活在新約這個社會裏面
[00:07:51.880 --> 00:07:56.800]  我們仰望耶穌也是一種信心的行動
[00:07:56.800 --> 00:07:58.480]  我們時時刻刻
[00:07:58.480 --> 00:08:00.200]  很多時候我們會仰望的
[00:08:00.200 --> 00:08:04.200]  我們倚靠的包括了我們身邊的朋友
[00:08:04.200 --> 00:08:05.360]  我們的伴侶
[00:08:05.360 --> 00:08:06.400]  我們的兒女
[00:08:06.400 --> 00:08:08.400]  我們的政府
[00:08:08.400 --> 00:08:10.560]  但是可能我們忽略了的
[00:08:10.560 --> 00:08:13.000]  是仰望這位上帝
[00:08:13.000 --> 00:08:16.760]  但是很多時候我們會左顧右盼
[00:08:16.760 --> 00:08:19.240]  我們會看我們身邊有什麼資源
[00:08:19.240 --> 00:08:23.040]  但是忽略了向上仰望
[00:08:23.040 --> 00:08:24.920]  當我們向上仰望的時候
[00:08:24.920 --> 00:08:27.480]  我們知道唯有這位救主
[00:08:27.480 --> 00:08:31.440]  才能夠救我們脫離人生的一切苦難
[00:08:31.440 --> 00:08:35.800]  唯有祂才能讓我們進入到永生的道路裏面
[00:08:35.800 --> 00:08:38.040]  第二方面跟銅蛇有關的
[00:08:38.040 --> 00:08:39.400]  在聖經裏面提到
[00:08:39.400 --> 00:08:41.960]  《馬太福音》七章十二到十二節
[00:08:41.960 --> 00:08:43.880]  「你們祈求就給你們
[00:08:43.880 --> 00:08:45.400]  尋找就尋見
[00:08:45.400 --> 00:08:47.280]  叩門就給你們開門
[00:08:47.280 --> 00:08:49.080]  因為凡祈求的就得著
[00:08:49.080 --> 00:08:50.680]  尋求的就尋見
[00:08:50.680 --> 00:08:54.280]  叩門的就給他們開門」
[00:08:54.280 --> 00:08:55.840]  這個是上帝的應許
[00:08:55.840 --> 00:08:57.680]  耶穌是在應許
[00:08:57.680 --> 00:08:59.040]  這個應許你聽上來
[00:08:59.040 --> 00:08:59.760]  我聽上來
[00:08:59.760 --> 00:09:01.000]  接著馬上反應是
[00:09:01.000 --> 00:09:04.120]  有沒有這麼準確的事情呢
[00:09:04.120 --> 00:09:05.640]  有沒有這麼準確的事情呢
[00:09:05.640 --> 00:09:07.520]  有沒有這麼大一甲拿
[00:09:07.520 --> 00:09:09.160]  隨街跳的呢
[00:09:09.160 --> 00:09:11.640]  「尋求就尋見
[00:09:11.640 --> 00:09:14.920]  叩門就給你們開門」
[00:09:14.920 --> 00:09:17.560]  會不會有些事情是還沒說的呢
[00:09:17.560 --> 00:09:19.440]  是不是這麼簡單的呢
[00:09:19.440 --> 00:09:21.000]  是不是這麼容易的呢
[00:09:21.000 --> 00:09:23.240]  我們往往會加上很多的問題
[00:09:23.240 --> 00:09:23.960]  接著
[00:09:23.960 --> 00:09:25.080]  因為我們覺得不是這麼簡單
[00:09:25.080 --> 00:09:26.080]  不是這麼容易的緣故
[00:09:26.080 --> 00:09:28.640]  我們就加上很多很多很多
[00:09:28.640 --> 00:09:32.000]  在中間要加上去的事情
[00:09:32.000 --> 00:09:33.000]  例如
[00:09:33.000 --> 00:09:35.680]  我們要認清我們罪先祈求
[00:09:35.680 --> 00:09:37.000]  上帝先應許
[00:09:37.000 --> 00:09:37.760]  例如
[00:09:37.760 --> 00:09:40.520]  將很多的加上去
[00:09:40.520 --> 00:09:41.840]  因為耶穌認為
[00:09:41.840 --> 00:09:44.920]  聽的人不是這麼容易接受這段經文
[00:09:44.920 --> 00:09:45.960]  因為這個緣故
[00:09:45.960 --> 00:09:48.680]  耶穌就用了一個比喻
[00:09:48.680 --> 00:09:52.560]  去加強了這個應許的可靠性
[00:09:52.560 --> 00:09:53.200]  祂說什麼呢
[00:09:53.200 --> 00:09:54.480]  祂說你們中間
[00:09:54.480 --> 00:09:56.400]  哪個兒子求餅
[00:09:56.400 --> 00:09:58.360]  反給他石頭呢
[00:09:58.360 --> 00:09:59.320]  求魚
[00:09:59.320 --> 00:10:01.960]  反給他蛇呢
[00:10:01.960 --> 00:10:02.640]  想像一下
[00:10:02.640 --> 00:10:05.120]  這裡晚上有一些是做父母的
[00:10:05.120 --> 00:10:06.840]  有一些是做子女的
[00:10:06.840 --> 00:10:07.320]  做子女的
[00:10:07.320 --> 00:10:10.440]  你想不想到今晚你去吃團年飯的時候
[00:10:10.440 --> 00:10:11.520]  跟你爸媽說
[00:10:11.520 --> 00:10:12.880]  我想吃魚
[00:10:12.880 --> 00:10:15.520]  他弄一條蛇給你
[00:10:15.520 --> 00:10:17.680]  你說我想吃個餅
[00:10:17.680 --> 00:10:19.760]  他弄一塊石頭給你
[00:10:19.760 --> 00:10:20.840]  我昨晚做節目
[00:10:20.840 --> 00:10:21.880]  我才知道
[00:10:21.880 --> 00:10:23.600]  我們原來在這裡搞錯
[00:10:23.600 --> 00:10:28.080]  我們
[00:10:28.080 --> 00:10:29.320]  你回去查一下
[00:10:29.320 --> 00:10:31.560]  印證一下
[00:10:31.560 --> 00:10:33.840]  生日的壽宴
[00:10:33.840 --> 00:10:37.160]  最尾上的那個包
[00:10:37.160 --> 00:10:40.880]  是叫做壽包呢
[00:10:40.880 --> 00:10:43.640]  還是壽桃呢
[00:10:43.640 --> 00:10:47.000]  壽包是解慰宴食的
[00:10:47.000 --> 00:10:49.760]  壽桃是生日宴食的
[00:10:49.760 --> 00:10:52.240]  但往往就將壽桃叫做壽包
[00:10:52.240 --> 00:10:56.120]  但生日的那個是不介意的
[00:10:56.120 --> 00:10:58.600]  你見到桃的形狀
[00:10:58.600 --> 00:10:59.840]  但那個是包來的
[00:10:59.840 --> 00:11:00.800]  我們就說
[00:11:00.800 --> 00:11:02.880]  伙計為甚麼還沒上壽包
[00:11:02.880 --> 00:11:03.600]  快點來吧
[00:11:03.600 --> 00:11:06.360]  但主人還是不覺得有問題的
[00:11:06.360 --> 00:11:08.040]  那個是壽桃來的
[00:11:08.040 --> 00:11:14.640]  在解慰宴食的那個就叫做壽包
[00:11:14.640 --> 00:11:16.720]  你可以上網查證一下
[00:11:16.720 --> 00:11:18.960]  我們知道如果今晚你吃團年飯的時候
[00:11:18.960 --> 00:11:20.680]  你跟你爸爸說
[00:11:20.680 --> 00:11:22.600]  可不可以有餅給我吃
[00:11:22.600 --> 00:11:23.760]  有個包給我吃呢
[00:11:23.760 --> 00:11:24.840]  他反而會給你一個石頭
[00:11:24.840 --> 00:11:26.240]  你會不會呢
[00:11:26.240 --> 00:11:28.160]  我們極之相信是不會的
[00:11:28.160 --> 00:11:29.040]  如果會的話
[00:11:29.040 --> 00:11:34.600]  你應該打電話去找醫生去看你爸爸
[00:11:34.600 --> 00:11:37.080]  耶穌說了一句更加盡的說話
[00:11:37.080 --> 00:11:38.680]  祂說
[00:11:38.680 --> 00:11:42.960]  你們雖然不好
[00:11:42.960 --> 00:11:43.800]  我們犯了罪之後
[00:11:43.800 --> 00:11:46.160]  我們都不是很好
[00:11:46.160 --> 00:11:47.600]  雖然不好
[00:11:47.600 --> 00:11:51.440]  尚且知道好的東西給兒女
[00:11:51.440 --> 00:11:53.400]  在這裏做父母的都知道
[00:11:53.400 --> 00:11:55.800]  我們都不是很好
[00:11:55.800 --> 00:11:57.800]  但當我們子女要求的時候
[00:11:57.800 --> 00:12:01.000]  我們都尚且將好的東西給他
[00:12:01.000 --> 00:12:03.680]  何況在天上的父呢
[00:12:03.680 --> 00:12:06.560]  我們跟天父根本沒得比
[00:12:06.560 --> 00:12:09.480]  耶穌用一個很強烈的比喻
[00:12:09.480 --> 00:12:11.440]  加強前面的應許
[00:12:11.440 --> 00:12:13.680]  那種可信性和真實性
[00:12:13.680 --> 00:12:16.200]  人好像不敢兌現這張支票
[00:12:16.200 --> 00:12:19.280]  就是我們求什麼上帝會應許
[00:12:19.280 --> 00:12:21.160]  那扣門祂就會開門
[00:12:21.160 --> 00:12:23.280]  我們總是要中間加一些東西
[00:12:23.280 --> 00:12:25.840]  導致到好像不應該那麼簡單
[00:12:25.840 --> 00:12:28.480]  應該要複雜一點
[00:12:28.480 --> 00:12:30.440]  但耶穌在這裏很清楚地說
[00:12:30.440 --> 00:12:33.240]  祂說你們尚且不好做父母的
[00:12:33.240 --> 00:12:34.640]  仍然你子女求的
[00:12:34.640 --> 00:12:35.760]  你都會將好的東西給他
[00:12:35.760 --> 00:12:37.240]  何況天上的父呢
[00:12:37.240 --> 00:12:42.800]  豈不把更好的東西去賜給求他的人
[00:12:42.800 --> 00:12:43.360]  如果這樣的時候
[00:12:43.360 --> 00:12:44.400]  這個是不是我們的經驗
[00:12:44.400 --> 00:12:45.480]  似乎不是我們的經驗
[00:12:45.480 --> 00:12:46.760]  我們經驗裏面好像
[00:12:46.760 --> 00:12:47.920]  很多時候我們祈求上帝
[00:12:47.920 --> 00:12:48.680]  不是很聽
[00:12:48.680 --> 00:12:50.600]  我們求要魚的時候
[00:12:50.600 --> 00:12:51.520]  祂沒有給魚我們
[00:12:51.520 --> 00:12:54.080]  求餅的時候沒有給餅我們
[00:12:54.080 --> 00:12:56.840]  我們看經文必須要看完整段經文
[00:12:56.840 --> 00:13:00.080]  耶穌是最後補充了一句很重要的說話
[00:13:00.080 --> 00:13:02.320]  我們要問為什麼這句說話會說在後面
[00:13:02.320 --> 00:13:03.560]  而這句說話為什麼要說
[00:13:03.560 --> 00:13:05.160]  跟前面好像沒有什麼關係
[00:13:05.160 --> 00:13:07.360]  但這裏更加中文翻譯叫
[00:13:07.360 --> 00:13:09.040]  所以
[00:13:09.040 --> 00:13:12.040]  有因為上面這些言辭
[00:13:12.040 --> 00:13:13.800]  所以有下面這句
[00:13:13.800 --> 00:13:16.240]  剛剛這個中文我們很明白的情況
[00:13:16.240 --> 00:13:17.480]  所以這裏說所以
[00:13:17.480 --> 00:13:20.400]  是因為前面這一堆東西
[00:13:20.400 --> 00:13:21.240]  前面那一堆是什麼
[00:13:21.240 --> 00:13:22.280]  前面那一堆就說
[00:13:22.280 --> 00:13:23.320]  我們祈求的時候
[00:13:23.320 --> 00:13:24.240]  神就會聽
[00:13:24.240 --> 00:13:25.120]  我們叩門的時候
[00:13:25.120 --> 00:13:27.240]  神就會開門
[00:13:27.240 --> 00:13:29.080]  我們求的時候
[00:13:29.080 --> 00:13:30.680]  神會將好的東西給我們
[00:13:30.680 --> 00:13:32.680]  這個是耶穌的應許
[00:13:32.680 --> 00:13:33.600]  如果這樣的時候
[00:13:33.600 --> 00:13:34.600]  所以
[00:13:34.600 --> 00:13:35.360]  他說所以什麼呢
[00:13:35.360 --> 00:13:38.120]  所以你們願意人怎樣對待你
[00:13:38.120 --> 00:13:40.360]  你就要怎樣去對待人
[00:13:40.360 --> 00:13:41.560]  跟你隔壁兄弟說一聲
[00:13:41.560 --> 00:13:44.240]  你願意人怎樣對待你
[00:13:44.240 --> 00:13:49.680]  你就要怎樣對待人
[00:13:49.680 --> 00:13:54.960]  這個就是你跟我祈求蒙英運的
[00:13:54.960 --> 00:13:58.080]  很重要的態度
[00:13:58.080 --> 00:14:00.760]  這個就是你跟我祈求蒙英運的
[00:14:00.760 --> 00:14:03.080]  很重要的態度
[00:14:03.080 --> 00:14:04.480]  耶穌說得很清楚
[00:14:04.480 --> 00:14:07.400]  我自小我會見著我媽媽
[00:14:07.400 --> 00:14:08.440]  在家裡
[00:14:08.440 --> 00:14:14.720]  年三十晚 年二十八開始洗邋遢
[00:14:14.720 --> 00:14:17.680]  年二十九就開始換完所有東西
[00:14:17.680 --> 00:14:20.000]  年三十晚就換新的床鋪
[00:14:20.000 --> 00:14:21.640]  新的枕頭
[00:14:21.640 --> 00:14:22.880]  然後新的衣服
[00:14:22.880 --> 00:14:26.080]  新的內衣褲襪就放在枕頭上面
[00:14:26.080 --> 00:14:29.240]  然後有封的紮寧勵士就在枕頭底下
[00:14:29.240 --> 00:14:32.360]  接著我媽媽就要做很多事情
[00:14:32.360 --> 00:14:35.120]  要搓 弄角仔
[00:14:35.120 --> 00:14:36.680]  弄年糕
[00:14:36.680 --> 00:14:38.880]  又要炸角仔
[00:14:38.880 --> 00:14:42.080]  炸完又要瀝油
[00:14:42.080 --> 00:14:43.560]  做到很晚
[00:14:43.560 --> 00:14:45.200]  通常那一晚都不睡覺
[00:14:45.200 --> 00:14:46.960]  我媽媽都是通宵的
[00:14:46.960 --> 00:14:52.320]  因為到四點鐘就是吉時拜祖先的時候
[00:14:52.320 --> 00:14:53.840]  拜完祖先
[00:14:53.840 --> 00:14:55.160]  就差不多洗澡
[00:14:55.160 --> 00:14:56.800]  就已經是早晨
[00:14:56.800 --> 00:14:58.680]  大家起床要吃齋
[00:14:58.680 --> 00:15:00.480]  最不想吃的就是那一餐
[00:15:00.480 --> 00:15:01.360]  基本上
[00:15:01.360 --> 00:15:02.200]  因為第一
[00:15:02.200 --> 00:15:04.200]  年三十晚已經吃得很飽了
[00:15:04.200 --> 00:15:06.880]  初一竟然是吃齋
[00:15:06.880 --> 00:15:10.440]  看著都沒什麼心情
[00:15:10.440 --> 00:15:13.480]  但是我很記得我媽媽在那裏
[00:15:13.480 --> 00:15:15.760]  俗稱叫品臣的時候
[00:15:15.760 --> 00:15:18.280]  每一年的品臣的內容都是差不多
[00:15:18.280 --> 00:15:19.160]  是會背的
[00:15:19.160 --> 00:15:20.840]  聽了幾次完全會背的
[00:15:20.840 --> 00:15:21.480]  是什麼呢
[00:15:21.480 --> 00:15:22.360]  內容很簡單
[00:15:22.360 --> 00:15:24.280]  就是保佑我們的家庭
[00:15:24.280 --> 00:15:25.560]  每一個成員
[00:15:25.560 --> 00:15:27.720]  能夠健健康康
[00:15:27.720 --> 00:15:30.520]  學業進步
[00:15:30.520 --> 00:15:32.360]  又加薪
[00:15:32.360 --> 00:15:33.680]  升職
[00:15:33.680 --> 00:15:35.840]  快點結婚
[00:15:35.840 --> 00:15:39.560]  結婚之後有子女肥肥白白又孝順
[00:15:39.560 --> 00:15:45.960]  全部的範圍只是家庭裏面所有的成員
[00:15:45.960 --> 00:15:49.680]  絕對不會為隔壁屋的人去代求的
[00:15:49.680 --> 00:15:51.640]  我從未聽過我媽媽這樣說
[00:15:51.640 --> 00:15:55.360]  也不會為香港封條雨信祈禱的
[00:15:55.360 --> 00:15:55.800]  不會的
[00:15:55.800 --> 00:15:57.040]  絕對都不會
[00:15:57.040 --> 00:15:59.160]  為國家國泰民安
[00:15:59.160 --> 00:16:00.000]  也不會的
[00:16:00.000 --> 00:16:02.280]  這些是國師做的事情
[00:16:02.280 --> 00:16:04.720]  國家那些國師
[00:16:04.720 --> 00:16:07.880]  李平伯那些是祭師才會做的
[00:16:07.880 --> 00:16:12.840]  個人只會求一個家庭單位的福氣
[00:16:12.840 --> 00:16:15.080]  但耶穌在這裏就告訴我們
[00:16:15.080 --> 00:16:15.960]  不是這樣的
[00:16:15.960 --> 00:16:20.920]  是要你願意怎樣對待別人
[00:16:20.920 --> 00:16:23.040]  你願意別人怎樣對待你
[00:16:23.040 --> 00:16:25.240]  你就怎樣去對待別人
