
[00:00:00.000 --> 00:00:07.640]  是開始靜悼之詩 我們一起同心祈禱
[00:05:53.720 --> 00:05:55.720]  還有18人去到哪裡呢
[00:05:55.720 --> 00:05:59.480]  他們中途退出了
[00:05:59.480 --> 00:06:04.440]  當大家被阿克瓦里這樣的堅持
[00:06:04.440 --> 00:06:08.760]  和體育精神感動的時候
[00:06:08.760 --> 00:06:12.840]  都值得我們棄思長
[00:06:12.840 --> 00:06:16.440]  在屬靈生命的跑道上
[00:06:16.440 --> 00:06:21.640]  當我們面對不同的試煉和考驗
[00:06:21.640 --> 00:06:30.840]  我們應該怎樣憑著信心堅持到底呢
[00:06:30.840 --> 00:06:35.640]  今天我們就藉著《雅各書》的第一章一到八節
[00:06:35.640 --> 00:06:39.640]  一起思想
[00:06:39.640 --> 00:06:42.600]  《雅各書》的作者
[00:06:42.600 --> 00:06:44.840]  按照第一章第一節這樣說
[00:06:44.840 --> 00:06:49.640]  作神和主耶穌基督僕人的雅各
[00:06:49.640 --> 00:06:52.760]  請善往十二個支派之人的安
[00:06:52.760 --> 00:06:57.960]  這裡說到神和主耶穌基督僕人的雅各
[00:06:57.960 --> 00:07:01.000]  這個雅各又是誰呢
[00:07:01.000 --> 00:07:07.240]  因為聖經裡面有很多個雅各
[00:07:07.240 --> 00:07:11.320]  這裡說自己是使徒
[00:07:11.320 --> 00:07:15.400]  是神和主耶穌基督的僕人
[00:07:15.400 --> 00:07:18.440]  所以按照教會的傳統
[00:07:18.440 --> 00:07:25.480]  一般認為寫《雅各書》的是耶穌的兄弟雅各
[00:07:25.480 --> 00:07:29.960]  《雅各書》的讀者又是誰呢
[00:07:29.960 --> 00:07:34.440]  同樣在第一章一到八節提到
[00:07:34.440 --> 00:07:38.440]  神居各地的十二個支派
[00:07:38.440 --> 00:07:41.240]  這裡所說的就是當時
[00:07:41.240 --> 00:07:44.440]  分散在羅馬帝國各地
[00:07:44.440 --> 00:07:47.960]  離開了耶路撒冷的猶太
[00:07:47.960 --> 00:07:49.880]  基督徒
[00:07:49.880 --> 00:07:52.440]  是這群人寫給他們的
[00:07:52.440 --> 00:07:58.040]  今天我們就為三方面來學習這段經文
[00:07:58.040 --> 00:08:02.040]  第一 信心與示憐
[00:08:02.040 --> 00:08:06.120]  第二 信心與完備
[00:08:06.120 --> 00:08:10.680]  第三 信心與智慧
[00:08:10.680 --> 00:08:13.560]  我們來看第一方面
[00:08:13.560 --> 00:08:15.320]  信心與示憐
[00:08:15.320 --> 00:08:18.280]  在《雅各書》的開頭
[00:08:18.280 --> 00:08:21.480]  他用了一個特別的動詞
[00:08:21.480 --> 00:08:23.480]  我都標出來了
[00:08:23.480 --> 00:08:24.600]  「樂在」
[00:08:24.600 --> 00:08:26.040]  這個「樂在」
[00:08:26.040 --> 00:08:29.080]  或者叫「遭遇」
[00:08:29.080 --> 00:08:31.640]  在原文當中其實是一個複合詞
[00:08:31.640 --> 00:08:34.600]  一個詞叫「還遇」
[00:08:34.600 --> 00:08:36.440]  另一個詞叫「跌倒」
[00:08:36.440 --> 00:08:38.600]  兩個詞組合在一起
[00:08:38.600 --> 00:08:45.800]  意思就是說好像跌落在一個四處圍著你的群境
[00:08:45.800 --> 00:08:47.800]  很危險的
[00:08:47.800 --> 00:08:51.880]  之後他說到「示憐」
[00:08:51.880 --> 00:08:55.240]  這個詞在原文當中
[00:08:55.240 --> 00:09:00.360]  可以翻譯成「示談」、「示現」
[00:09:00.360 --> 00:09:02.600]  其實都是同一個詞
[00:09:02.600 --> 00:09:04.200]  我們中文有不同的說法
[00:09:04.200 --> 00:09:08.280]  本身其實沒有帶任何道德的傾向
[00:09:08.280 --> 00:09:11.880]  比如說我們可以說自己測試自己
[00:09:11.880 --> 00:09:14.680]  好像哥倫多豪書要說
[00:09:14.680 --> 00:09:15.960]  十三章五節說
[00:09:15.960 --> 00:09:19.800]  主耶穌都曾經測試過肥厘
[00:09:19.800 --> 00:09:23.000]  約翰福音六章六節說
[00:09:23.000 --> 00:09:24.760]  通常我們為何要講呢?
[00:09:24.760 --> 00:09:25.960]  大家可能都很熟悉的話
[00:09:25.960 --> 00:09:29.480]  「示憐」就是神來的
[00:09:29.480 --> 00:09:31.000]  宋岑尼爾來的
[00:09:31.000 --> 00:09:33.400]  「示談」是魔鬼來的
[00:09:33.400 --> 00:09:37.480]  但是其實都不一定
[00:09:37.480 --> 00:09:38.760]  為什麼呢?
[00:09:38.760 --> 00:09:42.520]  因為後面的雅各書一章十四節
[00:09:42.520 --> 00:09:43.480]  雅各說
[00:09:43.480 --> 00:09:45.160]  人受「示嘆」
[00:09:45.160 --> 00:09:50.600]  是因為被自己的「示慾」引誘
[00:09:50.600 --> 00:09:56.920]  那麼雅各所說的「白般的示憐」又是什麼意思呢?
[00:09:56.920 --> 00:10:00.840]  原文那個「白般」的字
[00:10:00.840 --> 00:10:04.840]  是形容大理石的花紋
[00:10:04.840 --> 00:10:06.600]  很漂亮的大理石的花紋
[00:10:06.600 --> 00:10:10.760]  很多種類很豐富的意思
[00:10:10.760 --> 00:10:16.840]  所以「白般的示憐」就是各種各樣的「示憐」
[00:10:16.840 --> 00:10:21.960]  對當時分散在外地的猶太基督徒來說
[00:10:21.960 --> 00:10:24.920]  這些他們面對的「示憐」包括了
[00:10:24.920 --> 00:10:26.440]  因為信了耶穌
[00:10:26.440 --> 00:10:31.320]  他們遭受猶太人的逼迫和殺害
[00:10:31.320 --> 00:10:36.040]  或者他們也會受到外邦人的攻擊和誹謗
[00:10:36.040 --> 00:10:43.480]  還有生活上他們會遭遇困苦和患難
[00:10:43.480 --> 00:10:46.440]  那麼對我們今天來說
[00:10:46.440 --> 00:10:51.400]  又可以怎樣理解這些「白般的示憐」呢?
[00:10:51.400 --> 00:10:54.600]  這些對我們來說
[00:10:54.600 --> 00:10:57.800]  可能是身體上的
[00:10:57.800 --> 00:11:02.280]  因為可能我們帶著病痛
[00:11:02.280 --> 00:11:06.360]  可能也是情緒上的
[00:11:06.360 --> 00:11:09.960]  因為我們憂愁、焦慮
[00:11:09.960 --> 00:11:14.040]  也可能是關係上的
[00:11:14.040 --> 00:11:19.560]  因為你剛剛失去了自親
[00:11:19.560 --> 00:11:24.040]  或者也有可能是經濟上的
[00:11:24.040 --> 00:11:28.520]  因為你剛剛失業
[00:11:28.520 --> 00:11:32.200]  甚至可能是屬靈上的
[00:11:32.200 --> 00:11:39.880]  或者教會經歷了很多未料到的轉變
[00:11:39.880 --> 00:11:43.400]  所有這些都告訴我們
[00:11:43.400 --> 00:11:46.920]  這些是「白般的示憐」
[00:11:46.920 --> 00:11:51.400]  接下來這句好像有點奇怪
[00:11:51.400 --> 00:11:53.000]  他說什麼呢?
[00:11:53.000 --> 00:11:56.280]  他說我們是「示憐」的一邊
[00:11:56.280 --> 00:12:00.680]  要以為「大喜樂」
[00:12:00.680 --> 00:12:05.800]  這個「以為」其實可以理解為「認為」
[00:12:05.800 --> 00:12:10.680]  即是經過思考之後作出的決定
[00:12:10.680 --> 00:12:19.000]  或者說「喜樂」不是一種突然而來的程序
[00:12:19.000 --> 00:12:23.080]  是一種信心上的選擇
[00:12:23.080 --> 00:12:25.320]  至於「大喜樂」
[00:12:25.320 --> 00:12:30.840]  有些曾經的譯本還翻譯成「大喜事」
[00:12:30.840 --> 00:12:33.320]  好像呂森忠譯本說的「大喜事」
[00:12:33.320 --> 00:12:35.560]  意思就是說面對「示憐」
[00:12:35.560 --> 00:12:39.400]  當成一件值得歡喜的事
[00:12:39.400 --> 00:12:44.520]  還有一些經文說「可行的事」
[00:12:44.520 --> 00:12:49.400]  等於說當我們讀到這些經文的時候
[00:12:49.400 --> 00:12:53.080]  大家會不會覺得很奇怪、很難明白呢?
[00:12:53.080 --> 00:12:55.800]  會不會啊?遇到那麼多「示憐」
[00:12:55.800 --> 00:12:57.080]  遇到那麼多困難
[00:12:57.080 --> 00:12:58.920]  還有叫我「開心」
[00:12:58.920 --> 00:13:02.040]  意味著「大喜事」
[00:13:02.040 --> 00:13:05.320]  有沒有搞錯啊?
[00:13:05.320 --> 00:13:10.680]  一般來說我們人遇到困難的時候會怎樣呢?
[00:13:10.680 --> 00:13:12.440]  不開心吧?
[00:13:12.440 --> 00:13:15.640]  情緒低落
[00:13:15.640 --> 00:13:21.800]  但是這裡曾經還叫我們「大喜事」
[00:13:21.800 --> 00:13:27.400]  還說我們要為自己所處的困境而開心呢?
[00:13:27.400 --> 00:13:28.680]  大家想想
[00:13:28.680 --> 00:13:33.320]  是不是有些人覺得奇怪啊?
[00:13:33.320 --> 00:13:35.880]  其實就是這樣
[00:13:35.880 --> 00:13:38.840]  因為雅各其實都很清楚
[00:13:38.840 --> 00:13:42.520]  我們讀到這裡會有些疑問
[00:13:42.520 --> 00:13:45.800]  所以他馬上就解釋
[00:13:45.800 --> 00:13:50.840]  因為我們的信心
[00:13:50.840 --> 00:13:55.320]  經過這些困難的考驗之後
[00:13:55.320 --> 00:13:57.880]  就會生出忍耐
[00:13:57.880 --> 00:14:05.080]  而忍耐就會使我們的屬靈生命成長、成熟
[00:14:05.080 --> 00:14:12.680]  所以這個才叫做「大喜事」
[00:14:12.680 --> 00:14:15.480]  我們當中有不少留學生
[00:14:15.480 --> 00:14:17.320]  有些已經開始工作了
[00:14:17.320 --> 00:14:20.360]  在澳洲
[00:14:20.360 --> 00:14:21.320]  工作方面
[00:14:21.320 --> 00:14:24.520]  而且澳洲現在的經濟都不太好
[00:14:24.520 --> 00:14:28.040]  都會面對失業的挑戰
[00:14:28.040 --> 00:14:29.800]  那一年初
[00:14:29.800 --> 00:14:32.440]  我們教會有一位弟兄
[00:14:32.440 --> 00:14:37.640]  他突然之間被公司裁員濕了熱
[00:14:37.640 --> 00:14:39.560]  剛剛開始的時候
[00:14:39.560 --> 00:14:41.960]  他覺得很沮喪
[00:14:41.960 --> 00:14:44.120]  情緒低落
[00:14:44.120 --> 00:14:47.720]  而且在家裡要買房子、要供樓
[00:14:47.720 --> 00:14:49.400]  很大的經濟壓力
[00:14:49.400 --> 00:14:53.240]  而且要照顧小朋友
[00:14:53.240 --> 00:14:55.320]  但經過透過祈禱
[00:14:55.320 --> 00:14:56.520]  他跟我說
[00:14:56.520 --> 00:14:58.840]  他說他慢慢體會到
[00:14:58.840 --> 00:15:03.400]  濕熱不是代表自己一無是處
[00:15:03.400 --> 00:15:06.840]  是濕熱在這段空蕩的時間裡
[00:15:06.840 --> 00:15:10.120]  除了繼續找工作之外
[00:15:10.120 --> 00:15:12.840]  他還可以用更多的時間
[00:15:12.840 --> 00:15:17.080]  去讀經、去靈修、去祈禱
[00:15:17.080 --> 00:15:19.560]  去親近神
[00:15:19.560 --> 00:15:23.720]  又可以多些賠本家人
[00:15:23.720 --> 00:15:26.920]  他還可以積極鍛鍊身體
[00:15:26.920 --> 00:15:31.160]  學習怎樣忍耐等候
[00:15:31.160 --> 00:15:36.040]  仰望神的恩典和貢獻
[00:15:36.040 --> 00:15:37.400]  感謝主
[00:15:37.400 --> 00:15:38.840]  過了幾個月之後
[00:15:38.840 --> 00:15:41.480]  神用一個奇妙的方式
[00:15:41.480 --> 00:15:44.760]  賜給他一份新的工作
[00:15:44.760 --> 00:15:53.080]  而且這份工作是遠遠超過他自己的所求、所想
[00:15:53.080 --> 00:15:55.400]  親愛的弟兄姊妹
[00:15:55.400 --> 00:16:01.720]  在我們自己的人生計劃裡
[00:16:01.720 --> 00:16:07.640]  大家都會盼望我們人生的路是這樣的
[00:16:07.640 --> 00:16:09.000]  一番風順
[00:16:09.000 --> 00:16:10.520]  天色長藍
[00:16:10.520 --> 00:16:14.840]  天天風平浪靜
[00:16:14.840 --> 00:16:19.720]  但是在上帝的計劃裡
[00:16:19.720 --> 00:16:24.920]  我們人生的路往往會有高有低
[00:16:24.920 --> 00:16:27.960]  有起有跌
[00:16:27.960 --> 00:16:30.040]  原來上帝的心意
[00:16:30.040 --> 00:16:35.160]  是要我們經歷這些試煉的時候
[00:16:35.160 --> 00:16:41.880]  親身去經歷祂的恩典與祂的同在
[00:16:41.880 --> 00:16:43.960]  並且在這個過程中
[00:16:43.960 --> 00:16:49.880]  揭出忍耐的品格和屬靈的果子
[00:16:49.880 --> 00:16:54.280]  就好像羅馬書五章三到五節這樣說
[00:16:54.280 --> 00:16:57.240]  我們一起讀一下好嗎?
[00:16:57.240 --> 00:16:58.840]  「不但如此
[00:16:58.840 --> 00:17:03.080]  就是在患難中也是歡歡喜喜的
[00:17:03.080 --> 00:17:06.360]  因為知道患難生忍耐
[00:17:06.360 --> 00:17:08.440]  忍耐生流念
[00:17:08.440 --> 00:17:10.600]  流念生盼望
[00:17:10.600 --> 00:17:13.320]  盼望不至於羞恥
[00:17:13.320 --> 00:17:16.360]  因為所賜給我們的聖靈
[00:17:16.360 --> 00:17:20.520]  將神的愛挑冠在我們心裡」
[00:17:20.520 --> 00:17:21.480]  感謝主
[00:17:21.480 --> 00:17:22.760]  所以弟兄姊妹
[00:17:22.760 --> 00:17:26.120]  當患難臨到的時候
[00:17:26.120 --> 00:17:29.240]  讓我們不要灰心
[00:17:29.240 --> 00:17:35.000]  反而要思想神在背後
[00:17:35.000 --> 00:17:39.400]  怎樣來塑造我們
[00:17:39.400 --> 00:17:42.440]  接著雅各進一步提到
[00:17:42.440 --> 00:17:49.560]  信心怎樣達到完備
[00:17:49.560 --> 00:17:53.320]  「但忍耐也當成功
[00:17:53.320 --> 00:17:57.080]  使你們成全完備
[00:17:57.080 --> 00:17:59.640]  毫無缺陷」
[00:17:59.640 --> 00:18:00.680]  在這裡
[00:18:00.680 --> 00:18:03.800]  雅各接著上一節說到的「忍耐」
[00:18:03.800 --> 00:18:05.800]  我們也提到
[00:18:05.800 --> 00:18:08.680]  再次用了「忍耐」這個詞
[00:18:08.680 --> 00:18:13.960]  其實這種在修辭中是重複用詞
[00:18:13.960 --> 00:18:16.920]  用來加強語氣
[00:18:16.920 --> 00:18:19.960]  強調這個重點
[00:18:19.960 --> 00:18:21.880]  經文中的「成功」
[00:18:21.880 --> 00:18:25.160]  這裡說的「成功」很容易誤解
[00:18:25.160 --> 00:18:28.120]  它不是強調「成功神學」
[00:18:28.120 --> 00:18:32.920]  這個「成功」的意思是什麼呢?
[00:18:32.920 --> 00:18:34.680]  它說的是
[00:18:34.680 --> 00:18:37.800]  原文的意思是完全功效的意思
[00:18:37.800 --> 00:18:39.480]  但是現在的新譯本
[00:18:39.480 --> 00:18:43.000]  翻譯叫做「堅持到底」
[00:18:43.000 --> 00:18:46.360]  其實是更加適合這句經文
[00:18:46.360 --> 00:18:49.240]  至於「完全」這個詞
[00:18:49.240 --> 00:18:52.600]  它指的是屬靈生命的成熟
[00:18:52.600 --> 00:18:54.120]  「完備」是什麼意思呢?
[00:18:54.120 --> 00:18:57.960]  是本來說「升速」「興濟」的時候
[00:18:57.960 --> 00:19:01.160]  「健康」、「完整」、「無瑕疵」
[00:19:01.160 --> 00:19:02.600]  所以雅各說
[00:19:02.600 --> 00:19:06.120]  信心的事念中需要「忍耐」
[00:19:06.120 --> 00:19:09.160]  需要「堅持到底」
[00:19:09.160 --> 00:19:10.360]  這樣的話
[00:19:10.360 --> 00:19:13.320]  心中的信心就可以「無瑕疵」
[00:19:13.320 --> 00:19:17.800]  成為「健康」、「成熟」的基督徒
[00:19:17.800 --> 00:19:21.000]  其實可能大家也熟悉的
[00:19:21.000 --> 00:19:24.120]  我中學的時候背過很多這種東西
[00:19:24.120 --> 00:19:26.920]  大家熟不熟悉?
[00:19:26.920 --> 00:19:29.640]  大陸背景可能比較熟悉
[00:19:29.640 --> 00:19:33.480]  就說到經歷了「磨力」之後
[00:19:33.480 --> 00:19:37.160]  生命會更加的「成熟」
[00:19:37.160 --> 00:19:41.160]  雅各書這段經文也清楚地展示
[00:19:41.160 --> 00:19:43.320]  信心的考驗
[00:19:43.320 --> 00:19:47.400]  其實是為了基督徒屬靈生命的成長
[00:19:47.400 --> 00:19:49.400]  和「成熟」
[00:19:49.400 --> 00:19:54.280]  而且這段經文和耶穌在《馬太福音》
[00:19:54.280 --> 00:19:58.680]  五章48節的教導
[00:19:58.680 --> 00:20:00.680]  是互相呼應的
[00:20:00.680 --> 00:20:10.840]  叫我們要像天父完全一樣
[00:20:10.840 --> 00:20:14.840]  在這裡想問一下弟兄姊妹
[00:20:14.840 --> 00:20:18.760]  大家有沒有試過種芽菜在家裡?
[00:20:18.760 --> 00:20:20.200]  有沒有?
[00:20:20.200 --> 00:20:23.320]  有,有人握頭感謝主
[00:20:23.320 --> 00:20:27.400]  其實我們雪村很久之前就來過了
[00:20:27.400 --> 00:20:30.280]  那時候還沒有順主
[00:20:30.280 --> 00:20:33.320]  樓上二樓那裡做煎堆
[00:20:33.320 --> 00:20:36.680]  用番薯、糯米粉
[00:20:36.680 --> 00:20:37.880]  告訴你怎麼做
[00:20:37.880 --> 00:20:40.200]  那時候小朋友還小,一起來玩
[00:20:40.200 --> 00:20:44.680]  所以我知道我們教會有很多弟兄姊妹很會煮東西
[00:20:44.680 --> 00:20:48.840]  那種豆芽呢?芽菜呢?
[00:20:48.840 --> 00:20:50.360]  你們看看這些
[00:20:50.360 --> 00:20:55.640]  是什麽?
[00:20:55.640 --> 00:21:02.280]  就是芽菜來的
[00:21:02.280 --> 00:21:05.560]  這些其實是真實的圖片
[00:21:05.560 --> 00:21:10.440]  是COVID-19疫情封城的時候
[00:21:10.440 --> 00:21:16.120]  我家裡試試用綠豆發芽的照片
[00:21:16.120 --> 00:21:17.880]  大家看看
[00:21:17.880 --> 00:21:21.160]  大家覺得芽菜發得怎樣?
[00:21:21.160 --> 00:21:23.320]  都不錯
[00:21:23.320 --> 00:21:30.920]  但是大家有沒有跟超市的芽菜有些不同?
[00:21:30.920 --> 00:21:35.480]  有些,對了,一支你已經種過了
[00:21:35.480 --> 00:21:37.800]  又長又幼,看起來好像很漂亮
[00:21:37.800 --> 00:21:40.200]  但是也有些問題
[00:21:40.200 --> 00:21:42.280]  爲什麽會這樣呢?
[00:21:42.280 --> 00:21:43.480]  因爲我也是第一次種的
[00:21:43.480 --> 00:21:45.080]  我不是很懂的
[00:21:45.080 --> 00:21:50.840]  後來我就上網查過一些資料
[00:21:50.840 --> 00:21:55.560]  原來他說,如果這個芽菜發得粗壯
[00:21:55.560 --> 00:21:59.400]  需要用一種方式
[00:21:59.400 --> 00:22:01.880]  種物加壓的方法
[00:22:01.880 --> 00:22:04.520]  所以芽菜發芽的時候
[00:22:04.520 --> 00:22:09.000]  你上面要壓一個石頭或者寵物
[00:22:09.000 --> 00:22:13.080]  芽菜在抵抗重壓的過程當中
[00:22:13.080 --> 00:22:16.680]  要用科學根據,不是亂騙的
[00:22:16.680 --> 00:22:23.320]  是會產生一種植物荷爾蒙叫液氣
[00:22:23.320 --> 00:22:25.640]  這裡不知道有沒有學生物
[00:22:25.640 --> 00:22:27.160]  那種氣體
[00:22:27.160 --> 00:22:30.120]  可以控制根部的生長
[00:22:30.120 --> 00:22:37.160]  同時刺激芽菜的硬就生得更加粗壯
[00:22:37.160 --> 00:22:40.200]  其實我在這裡不是教大家怎樣種發芽菜
[00:22:40.200 --> 00:22:42.360]  不要像做牧師或者Nelson傳統
[00:22:42.360 --> 00:22:46.760]  整天在頂層不查經,經常去種芽菜
[00:22:46.760 --> 00:22:49.720]  其實告訴大家這個道理
[00:22:49.720 --> 00:22:57.160]  和我們今天所說的順心的試煉是一樣的
[00:22:57.160 --> 00:23:04.040]  面對試煉和壓力的時候
[00:23:04.040 --> 00:23:06.600]  忍耐到底
[00:23:06.600 --> 00:23:09.560]  耐心成熟
[00:23:09.560 --> 00:23:15.560]  正如芽菜在重壓之下生長一樣
[00:23:15.560 --> 00:23:27.720]  我們的屬靈生命也會因此變得健壯成熟
[00:23:27.720 --> 00:23:30.280]  好,第三方面,我們來看一下
[00:23:30.280 --> 00:23:33.480]  他說順心和智慧
[00:23:33.480 --> 00:23:37.960]  如果說《雅各書》的一章二到十二節
[00:23:37.960 --> 00:23:42.040]  講到順心考驗的內容就是what
[00:23:42.040 --> 00:23:45.640]  所以我們要經歷各種各樣的試煉
[00:23:45.640 --> 00:23:50.120]  為什麼要經歷這些順心考驗呢
[00:23:50.120 --> 00:23:52.520]  Why 原因是什麼呢
[00:23:52.520 --> 00:23:58.120]  就是通過試煉我們的順心可以達到完全成熟完備
[00:23:58.120 --> 00:24:01.880]  接下來一章五到八節那裡
[00:24:01.880 --> 00:24:07.960]  講的是怎麼樣在順心的考驗當中得成
[00:24:07.960 --> 00:24:09.880]  就是how
[00:24:09.880 --> 00:24:15.400]  方法就是用順心向神求智慧
[00:24:15.400 --> 00:24:20.440]  幫助我們整個試煉
[00:24:20.440 --> 00:24:24.680]  首先他就講到祈求的對象是誰
[00:24:24.680 --> 00:24:26.040]  是上帝
[00:24:26.040 --> 00:24:31.960]  大家注意在這段經文裡,雅各又用了重複用詞的修辭
[00:24:31.960 --> 00:24:39.560]  一章四節提到欠缺,接著就講缺少
[00:24:39.560 --> 00:24:43.400]  這兩個字其實原本裡面都是同一個字
[00:24:43.400 --> 00:24:49.160]  雅各認為順心的試煉是一個很長的過程
[00:24:49.160 --> 00:24:53.720]  所以在我們達到完全完備之前
[00:24:53.720 --> 00:24:57.480]  必然是會有欠缺的
[00:24:57.480 --> 00:25:03.640]  這些欠缺不單只是順心或者忍耐
[00:25:03.640 --> 00:25:10.760]  最重要的還是智慧的欠缺
[00:25:10.760 --> 00:25:12.600]  聽之不如想想
[00:25:12.600 --> 00:25:17.400]  如果我們面對試煉只靠自己的智慧
[00:25:17.400 --> 00:25:19.000]  會怎麼樣呢
[00:25:19.000 --> 00:25:20.600]  大家想想
[00:25:20.600 --> 00:25:23.960]  可能面對困境
[00:25:23.960 --> 00:25:28.360]  我們抱怨、憂愁
[00:25:28.360 --> 00:25:32.280]  我們甚至怨恨
[00:25:32.280 --> 00:25:34.760]  我們可能會懷疑上帝
[00:25:34.760 --> 00:25:39.400]  我們甚至會否定自己的信仰
