
[00:00:00.000 --> 00:00:04.000]  孔子明問候弟兄姐妹平安
[00:08:18.000 --> 00:08:20.000]  我們信仰上
[00:08:20.000 --> 00:08:22.000]  我們信仰上
[00:08:22.000 --> 00:08:24.000]  我們信仰上
[00:08:25.000 --> 00:08:26.000]  我們信仰上
[00:08:26.000 --> 00:08:28.000]  我們信仰上
[00:08:28.000 --> 00:08:30.000]  我們信仰上
[00:08:30.000 --> 00:08:32.000]  我們信仰上
[00:08:32.000 --> 00:08:34.000]  我們信仰上
[00:08:34.000 --> 00:08:36.000]  我們信仰上
[00:08:36.000 --> 00:08:38.000]  我們信仰上
[00:08:38.000 --> 00:08:40.000]  我們信仰上
[00:08:40.000 --> 00:08:42.000]  我們信仰上
[00:08:42.000 --> 00:08:44.000]  我們信仰上
[00:08:44.000 --> 00:08:46.000]  我們信仰上
[00:08:46.000 --> 00:08:48.000]  我們信仰上
[00:08:48.000 --> 00:08:50.000]  我們信仰上
[00:08:50.000 --> 00:08:52.000]  我們信仰上
[00:08:54.000 --> 00:08:55.000]  我們信仰上
[00:08:55.000 --> 00:08:57.000]  我們信仰上
[00:08:57.000 --> 00:08:59.000]  我們信仰上
[00:08:59.000 --> 00:09:01.000]  我們信仰上
[00:09:01.000 --> 00:09:03.000]  我們信仰上
[00:09:03.000 --> 00:09:05.000]  我們信仰上
[00:09:05.000 --> 00:09:07.000]  我們信仰上
[00:09:07.000 --> 00:09:09.000]  我們信仰上
[00:09:09.000 --> 00:09:11.000]  我們信仰上
[00:09:11.000 --> 00:09:13.000]  我們信仰上
[00:09:13.000 --> 00:09:15.000]  我們信仰上
[00:09:15.000 --> 00:09:17.000]  我們信仰上
[00:09:17.000 --> 00:09:19.000]  我們信仰上
[00:09:19.000 --> 00:09:22.000]  我們信仰上
[00:09:23.000 --> 00:09:24.000]  我們信仰上
[00:09:24.000 --> 00:09:26.000]  我們信仰上
[00:09:26.000 --> 00:09:28.000]  我們信仰上
[00:09:28.000 --> 00:09:30.000]  我們信仰上
[00:09:30.000 --> 00:09:32.000]  我們信仰上
[00:09:32.000 --> 00:09:34.000]  我們信仰上
[00:09:34.000 --> 00:09:36.000]  我們信仰上
[00:09:36.000 --> 00:09:38.000]  我們信仰上
[00:09:38.000 --> 00:09:40.000]  我們信仰上
[00:09:40.000 --> 00:09:42.000]  我們信仰上
[00:09:42.000 --> 00:09:44.000]  我們信仰上
[00:09:44.000 --> 00:09:46.000]  我們信仰上
[00:09:46.000 --> 00:09:48.000]  我們信仰上
[00:09:48.000 --> 00:09:50.000]  我們信仰上
[00:09:51.000 --> 00:09:53.000]  我們信仰上
[00:09:53.000 --> 00:09:55.000]  我們信仰上
[00:09:55.000 --> 00:09:57.000]  我們信仰上
[00:09:57.000 --> 00:09:59.000]  我們信仰上
[00:09:59.000 --> 00:10:01.000]  我們信仰上
[00:10:01.000 --> 00:10:03.000]  我們信仰上
[00:10:03.000 --> 00:10:05.000]  我們信仰上
[00:10:05.000 --> 00:10:07.000]  我們信仰上
[00:10:07.000 --> 00:10:09.000]  我們信仰上
[00:10:09.000 --> 00:10:11.000]  我們信仰上
[00:10:11.000 --> 00:10:13.000]  我們信仰上
[00:10:13.000 --> 00:10:15.000]  我們信仰上
[00:10:15.000 --> 00:10:17.000]  我們信仰上
[00:10:17.000 --> 00:10:19.000]  我們信仰上
[00:10:20.000 --> 00:10:21.000]  我們信仰上
[00:10:21.000 --> 00:10:23.000]  我們信仰上
[00:10:23.000 --> 00:10:25.000]  我們信仰上
[00:10:25.000 --> 00:10:27.000]  我們信仰上
[00:10:27.000 --> 00:10:29.000]  我們信仰上
[00:10:29.000 --> 00:10:31.000]  我們信仰上
[00:10:31.000 --> 00:10:33.000]  我們信仰上
[00:10:33.000 --> 00:10:35.000]  我們信仰上
[00:10:35.000 --> 00:10:37.000]  我們信仰上
[00:10:37.000 --> 00:10:39.000]  我們信仰上
[00:10:39.000 --> 00:10:42.000]  我們信仰上
[00:10:42.000 --> 00:10:44.000]  我們信仰上
[00:10:44.000 --> 00:10:46.000]  我們信仰上
[00:10:46.000 --> 00:10:48.000]  我們信仰上
[00:10:49.000 --> 00:10:50.000]  我們信仰上
[00:10:50.000 --> 00:10:52.000]  我們信仰上
[00:10:52.000 --> 00:10:54.000]  我們信仰上
[00:10:54.000 --> 00:10:56.000]  我們信仰上
[00:10:56.000 --> 00:10:58.000]  我們信仰上
[00:10:58.000 --> 00:11:00.000]  我們信仰上
[00:11:00.000 --> 00:11:02.000]  我們信仰上
[00:11:02.000 --> 00:11:04.000]  我們信仰上
[00:11:04.000 --> 00:11:06.000]  我們信仰上
[00:11:06.000 --> 00:11:08.000]  我們信仰上
[00:11:08.000 --> 00:11:10.000]  我們信仰上
[00:11:10.000 --> 00:11:12.000]  我們信仰上
[00:11:12.000 --> 00:11:14.000]  我們信仰上
[00:11:14.000 --> 00:11:16.000]  我們信仰上
[00:11:18.000 --> 00:11:19.000]  我們信仰上
[00:11:19.000 --> 00:11:21.000]  我們信仰上
[00:11:21.000 --> 00:11:23.000]  我們信仰上
[00:11:23.000 --> 00:11:25.000]  我們信仰上
[00:11:25.000 --> 00:11:27.000]  我們信仰上
[00:11:27.000 --> 00:11:29.000]  我們信仰上
[00:11:29.000 --> 00:11:31.000]  我們信仰上
[00:11:31.000 --> 00:11:33.000]  我們信仰上
[00:11:33.000 --> 00:11:35.000]  我們信仰上
[00:11:35.000 --> 00:11:37.000]  我們信仰上
[00:11:37.000 --> 00:11:39.000]  我們信仰上
[00:11:39.000 --> 00:11:41.000]  我們信仰上
[00:11:41.000 --> 00:11:43.000]  我們信仰上
[00:11:43.000 --> 00:11:45.000]  我們信仰上
[00:11:47.000 --> 00:11:48.000]  我們信仰上
[00:11:48.000 --> 00:11:50.000]  我們信仰上
[00:11:50.000 --> 00:11:52.000]  我們信仰上
[00:11:52.000 --> 00:11:54.000]  我們信仰上
[00:11:54.000 --> 00:11:56.000]  我們信仰上
[00:11:56.000 --> 00:11:58.000]  我們信仰上
[00:11:58.000 --> 00:12:00.000]  我們信仰上
[00:12:00.000 --> 00:12:03.000]  我們信仰上
[00:12:03.000 --> 00:12:05.000]  我們信仰上
[00:12:05.000 --> 00:12:07.000]  我們信仰上
[00:12:07.000 --> 00:12:09.000]  我們信仰上
[00:12:09.000 --> 00:12:11.000]  我們信仰上
[00:12:11.000 --> 00:12:13.000]  我們信仰上
[00:12:13.000 --> 00:12:15.000]  我們信仰上
[00:12:16.000 --> 00:12:17.000]  我們信仰上
[00:12:17.000 --> 00:12:19.000]  我們信仰上
[00:12:19.000 --> 00:12:21.000]  我們信仰上
[00:12:21.000 --> 00:12:23.000]  我們信仰上
[00:12:23.000 --> 00:12:25.000]  我們信仰上
[00:12:25.000 --> 00:12:27.000]  我們信仰上
[00:12:27.000 --> 00:12:29.000]  我們信仰上
[00:12:29.000 --> 00:12:31.000]  我們信仰上
[00:12:31.000 --> 00:12:33.000]  我們信仰上
[00:12:33.000 --> 00:12:35.000]  我們信仰上
[00:12:35.000 --> 00:12:37.000]  我們信仰上
[00:12:37.000 --> 00:12:39.000]  我們信仰上
[00:12:39.000 --> 00:12:41.000]  我們信仰上
[00:12:41.000 --> 00:12:43.000]  我們信仰上
[00:12:44.000 --> 00:12:46.000]  我們信仰上
[00:12:46.000 --> 00:12:48.000]  我們信仰上
[00:12:48.000 --> 00:12:50.000]  我們信仰上
[00:12:50.000 --> 00:12:52.000]  我們信仰上
[00:12:52.000 --> 00:12:54.000]  我們信仰上
[00:12:54.000 --> 00:12:56.000]  我們信仰上
[00:12:56.000 --> 00:12:58.000]  我們信仰上
[00:12:58.000 --> 00:13:00.000]  我們信仰上
[00:13:00.000 --> 00:13:02.000]  我們信仰上
[00:13:02.000 --> 00:13:04.000]  我們信仰上
[00:13:04.000 --> 00:13:06.000]  我們信仰上
[00:13:06.000 --> 00:13:08.000]  我們信仰上
[00:13:08.000 --> 00:13:10.000]  我們信仰上
[00:13:10.000 --> 00:13:12.000]  我們信仰上
[00:13:13.000 --> 00:13:14.000]  我們信仰上
[00:13:14.000 --> 00:13:16.000]  我們信仰上
[00:13:16.000 --> 00:13:18.000]  我們信仰上
[00:13:18.000 --> 00:13:20.000]  我們信仰上
[00:13:20.000 --> 00:13:22.000]  我們信仰上
[00:13:22.000 --> 00:13:24.000]  我們信仰上
[00:13:24.000 --> 00:13:26.000]  我們信仰上
[00:13:26.000 --> 00:13:28.000]  我們信仰上
[00:13:28.000 --> 00:13:30.000]  我們信仰上
[00:13:30.000 --> 00:13:32.000]  我們信仰上
[00:13:32.000 --> 00:13:34.000]  我們信仰上
[00:13:34.000 --> 00:13:36.000]  我們信仰上
[00:13:36.000 --> 00:13:38.000]  我們信仰上
[00:13:38.000 --> 00:13:40.000]  我們信仰上
[00:13:41.000 --> 00:13:43.000]  我們信仰上
[00:13:43.000 --> 00:13:45.000]  我們信仰上
[00:13:45.000 --> 00:13:47.000]  我們信仰上
[00:13:47.000 --> 00:13:49.000]  我們信仰上
[00:13:49.000 --> 00:13:51.000]  我們信仰上
[00:13:51.000 --> 00:13:53.000]  我們信仰上
[00:13:53.000 --> 00:13:55.000]  我們信仰上
[00:13:55.000 --> 00:13:57.000]  我們信仰上
[00:13:57.000 --> 00:13:59.000]  我們信仰上
[00:13:59.000 --> 00:14:01.000]  我們信仰上
[00:14:01.000 --> 00:14:03.000]  我們信仰上
[00:14:03.000 --> 00:14:05.000]  我們信仰上
[00:14:05.000 --> 00:14:07.000]  我們信仰上
[00:14:07.000 --> 00:14:09.000]  我們信仰上
[00:14:10.000 --> 00:14:11.000]  我們信仰上
[00:14:11.000 --> 00:14:13.000]  我們信仰上
[00:14:13.000 --> 00:14:15.000]  我們信仰上
[00:14:15.000 --> 00:14:17.000]  我們信仰上
[00:14:17.000 --> 00:14:19.000]  我們信仰上
[00:14:19.000 --> 00:14:21.000]  我們信仰上
[00:14:21.000 --> 00:14:23.000]  我們信仰上
[00:14:23.000 --> 00:14:25.000]  我們信仰上
[00:14:25.000 --> 00:14:27.000]  我們信仰上
[00:14:27.000 --> 00:14:29.000]  我們信仰上
[00:14:29.000 --> 00:14:31.000]  我們信仰上
[00:14:31.000 --> 00:14:33.000]  我們信仰上
[00:14:33.000 --> 00:14:36.000]  我們信仰上
[00:14:36.000 --> 00:14:38.000]  我們信仰上
[00:14:39.000 --> 00:14:40.000]  我們信仰上
[00:14:40.000 --> 00:14:42.000]  我們信仰上
[00:14:42.000 --> 00:14:44.000]  我們信仰上
[00:14:44.000 --> 00:14:46.000]  我們信仰上
[00:14:46.000 --> 00:14:48.000]  我們信仰上
[00:14:48.000 --> 00:14:50.000]  我們信仰上
[00:14:50.000 --> 00:14:52.000]  我們信仰上
[00:14:52.000 --> 00:14:54.000]  我們信仰上
[00:14:54.000 --> 00:14:57.000]  我們信仰上
[00:14:57.000 --> 00:14:59.000]  我們信仰上
[00:14:59.000 --> 00:15:01.000]  我們信仰上
[00:15:01.000 --> 00:15:03.000]  我們信仰上
[00:15:03.000 --> 00:15:05.000]  我們信仰上
[00:15:05.000 --> 00:15:07.000]  我們信仰上
[00:15:08.000 --> 00:15:09.000]  我們信仰上
[00:15:09.000 --> 00:15:11.000]  我們信仰上
[00:15:11.000 --> 00:15:13.000]  我們信仰上
[00:15:13.000 --> 00:15:15.000]  我們信仰上
[00:15:15.000 --> 00:15:17.000]  我們信仰上
[00:15:17.000 --> 00:15:19.000]  我們信仰上
[00:15:19.000 --> 00:15:21.000]  我們信仰上
[00:15:21.000 --> 00:15:23.000]  我們信仰上
[00:15:23.000 --> 00:15:25.000]  我們信仰上
[00:15:25.000 --> 00:15:27.000]  我們信仰上
[00:15:27.000 --> 00:15:29.000]  我們信仰上
[00:15:29.000 --> 00:15:31.000]  我們信仰上
[00:15:31.000 --> 00:15:33.000]  我們信仰上
[00:15:33.000 --> 00:15:35.000]  我們信仰上
[00:15:37.000 --> 00:15:38.000]  我們信仰上
[00:15:38.000 --> 00:15:40.000]  我們信仰上
[00:15:40.000 --> 00:15:42.000]  我們信仰上
[00:15:42.000 --> 00:15:44.000]  我們信仰上
[00:15:44.000 --> 00:15:46.000]  我們信仰上
[00:15:46.000 --> 00:15:48.000]  我們信仰上
[00:15:48.000 --> 00:15:50.000]  我們信仰上
[00:15:50.000 --> 00:15:52.000]  我們信仰上
[00:15:52.000 --> 00:15:54.000]  我們信仰上
[00:15:54.000 --> 00:15:56.000]  我們信仰上
[00:15:56.000 --> 00:15:58.000]  我們信仰上
[00:15:58.000 --> 00:16:00.000]  我們信仰上
[00:16:00.000 --> 00:16:02.000]  我們信仰上
[00:16:02.000 --> 00:16:04.000]  我們信仰上
[00:16:06.000 --> 00:16:07.000]  我們信仰上
[00:16:07.000 --> 00:16:09.000]  我們信仰上
[00:16:09.000 --> 00:16:12.000]  我們信仰上
[00:16:12.000 --> 00:16:14.000]  我們信仰上
[00:16:14.000 --> 00:16:16.000]  我們信仰上
[00:16:16.000 --> 00:16:18.000]  我們信仰上
[00:16:18.000 --> 00:16:20.000]  我們信仰上
[00:16:20.000 --> 00:16:22.000]  我們信仰上
[00:16:22.000 --> 00:16:24.000]  我們信仰上
[00:16:24.000 --> 00:16:26.000]  我們信仰上
[00:16:26.000 --> 00:16:28.000]  我們信仰上
[00:16:28.000 --> 00:16:30.000]  我們信仰上
[00:16:30.000 --> 00:16:32.000]  我們信仰上
[00:16:32.000 --> 00:16:34.000]  我們信仰上
[00:16:35.000 --> 00:16:36.000]  我們信仰上
[00:16:36.000 --> 00:16:38.000]  我們信仰上
[00:16:38.000 --> 00:16:40.000]  我們信仰上
[00:16:40.000 --> 00:16:42.000]  我們信仰上
[00:16:42.000 --> 00:16:44.000]  我們信仰上
[00:16:44.000 --> 00:16:46.000]  我們信仰上
[00:16:46.000 --> 00:16:48.000]  我們信仰上
[00:16:48.000 --> 00:16:50.000]  我們信仰上
[00:16:50.000 --> 00:16:52.000]  我們信仰上
[00:16:52.000 --> 00:16:54.000]  我們信仰上
[00:16:54.000 --> 00:16:56.000]  我們信仰上
[00:16:56.000 --> 00:16:58.000]  我們信仰上
[00:16:58.000 --> 00:17:00.000]  我們信仰上
[00:17:00.000 --> 00:17:02.000]  我們信仰上
[00:17:04.000 --> 00:17:05.000]  我們信仰上
[00:17:05.000 --> 00:17:07.000]  我們信仰上
[00:17:07.000 --> 00:17:09.000]  我們信仰上
[00:17:09.000 --> 00:17:11.000]  我們信仰上
[00:17:11.000 --> 00:17:13.000]  我們信仰上
[00:17:13.000 --> 00:17:15.000]  我們信仰上
[00:17:15.000 --> 00:17:17.000]  我們信仰上
[00:17:17.000 --> 00:17:19.000]  我們信仰上
[00:17:19.000 --> 00:17:21.000]  我們信仰上
[00:17:21.000 --> 00:17:23.000]  我們信仰上
[00:17:23.000 --> 00:17:25.000]  我們信仰上
[00:17:25.000 --> 00:17:27.000]  我們信仰上
[00:17:27.000 --> 00:17:29.000]  我們信仰上
[00:17:29.000 --> 00:17:31.000]  我們信仰上
[00:17:33.000 --> 00:17:34.000]  我們信仰上
[00:17:34.000 --> 00:17:36.000]  我們信仰上
[00:17:36.000 --> 00:17:38.000]  我們信仰上
[00:17:38.000 --> 00:17:40.000]  我們信仰上
[00:17:40.000 --> 00:17:42.000]  我們信仰上
[00:17:42.000 --> 00:17:44.000]  我們信仰上
[00:17:44.000 --> 00:17:46.000]  我們信仰上
[00:17:46.000 --> 00:17:48.000]  我們信仰上
[00:17:48.000 --> 00:17:50.000]  我們信仰上
[00:17:50.000 --> 00:17:52.000]  我們信仰上
[00:17:52.000 --> 00:17:54.000]  我們信仰上
[00:17:54.000 --> 00:17:56.000]  我們信仰上
[00:17:56.000 --> 00:17:58.000]  我們信仰上
[00:17:58.000 --> 00:18:00.000]  我們信仰上
[00:18:01.000 --> 00:18:03.000]  我們信仰上
[00:18:03.000 --> 00:18:05.000]  我們信仰上
[00:18:05.000 --> 00:18:07.000]  我們信仰上
[00:18:07.000 --> 00:18:09.000]  我們信仰上
[00:18:09.000 --> 00:18:11.000]  我們信仰上
[00:18:11.000 --> 00:18:13.000]  我們信仰上
[00:18:13.000 --> 00:18:15.000]  我們信仰上
[00:18:15.000 --> 00:18:17.000]  我們信仰上
[00:18:17.000 --> 00:18:19.000]  我們信仰上
[00:18:19.000 --> 00:18:21.000]  我們信仰上
[00:18:21.000 --> 00:18:23.000]  我們信仰上
