
[00:00:00.000 --> 00:00:08.000]  今天希伯來書裏面,我們去看希伯來書11章32至35節
[00:03:45.000 --> 00:03:48.000]  在那裏騎單車去夏威夷
[00:03:48.000 --> 00:03:54.000]  然後令到我變成了一個很剛強的人
[00:03:54.000 --> 00:04:01.000]  但是思想有點不妥
[00:04:01.000 --> 00:04:08.000]  因爲我想當兵,希望你們不要看錯我
[00:04:08.000 --> 00:04:10.000]  我已經改變了
[00:04:10.000 --> 00:04:14.000]  那時候我是想去打仗、殺人
[00:04:14.000 --> 00:04:17.000]  但是不用坐牢
[00:04:17.000 --> 00:04:21.000]  有時候我是好勇鬥狠
[00:04:21.000 --> 00:04:26.000]  其實剛強也要看到我們的剛強
[00:04:26.000 --> 00:04:29.000]  我們應該如何去看待剛強
[00:04:29.000 --> 00:04:31.000]  今天我想跟大家去看一看
[00:04:31.000 --> 00:04:37.000]  其實在聖經裏面都告訴我們,我們要剛強
[00:04:37.000 --> 00:04:41.000]  在約斯亞記一章九節
[00:04:41.000 --> 00:04:47.000]  摩西死了之後,神去跟約斯亞說的時候
[00:04:47.000 --> 00:04:53.000]  約斯亞在我心目中是一個很剛強的人
[00:04:53.000 --> 00:04:55.000]  但是他也是膽怯的
[00:04:55.000 --> 00:04:58.000]  神跟他說,我器於沒有吩咐你
[00:04:58.000 --> 00:05:05.000]  你當剛強壯膽,不要懼怕,不要驚怒
[00:05:05.000 --> 00:05:09.000]  所以我們是可以剛強的
[00:05:09.000 --> 00:05:15.000]  但是如果我們看哥倫多前書十六章十三節
[00:05:15.000 --> 00:05:17.000]  他也是這麼說
[00:05:17.000 --> 00:05:21.000]  你們要警醒,在真道上站立得穩
[00:05:21.000 --> 00:05:25.000]  要作大丈夫,要剛強
[00:05:25.000 --> 00:05:30.000]  所以我們在生命裏面是要剛強
[00:05:30.000 --> 00:05:33.000]  但是要有跟神一起的剛強
[00:05:33.000 --> 00:05:36.000]  今天我們也是說信心
[00:05:36.000 --> 00:05:39.000]  我們的信心在神裏面的時候
[00:05:39.000 --> 00:05:44.000]  就會令我們在我們的信心裏面更加剛強
[00:05:44.000 --> 00:05:46.000]  我不知道這是否合理
[00:05:46.000 --> 00:05:49.000]  就是你有信心在神裏面
[00:05:49.000 --> 00:05:52.000]  但是神就會令你更加的剛強
[00:05:52.000 --> 00:05:56.000]  即是你是剛強在信心裏,但是又更剛強
[00:05:56.000 --> 00:06:00.000]  這個是我們要去學習
[00:06:00.000 --> 00:06:03.000]  在基督徒裏面我們要去學習
[00:06:03.000 --> 00:06:07.000]  因爲有時候我們會誤解了
[00:06:07.000 --> 00:06:12.000]  因爲這個世上是會有魔鬼的引誘
[00:06:12.000 --> 00:06:14.000]  會有魔鬼的衝擊
[00:06:14.000 --> 00:06:16.000]  我們有時候會誤解了
[00:06:16.000 --> 00:06:21.000]  我們要真正去思想這個事情
[00:06:21.000 --> 00:06:23.000]  首先我想跟大家思想
[00:06:23.000 --> 00:06:25.000]  人就是軟弱
[00:06:25.000 --> 00:06:34.000]  如果你不去接受這個解釋
[00:06:34.000 --> 00:06:39.000]  你就沒有辦法把你的生命放在神手裏面
[00:06:39.000 --> 00:06:43.000]  就像剛纔Kelvin唱歌的時候
[00:06:43.000 --> 00:06:46.000]  我們喜歡抓住一些東西
[00:06:46.000 --> 00:06:47.000]  抓住一些東西不放
[00:06:47.000 --> 00:06:50.000]  我這段時間不知爲什麼
[00:06:50.000 --> 00:06:55.000]  Tesla突然間又給我這個FSD
[00:06:55.000 --> 00:06:59.000]  full driving, self driving
[00:06:59.000 --> 00:07:01.000]  哇,那我開
[00:07:01.000 --> 00:07:03.000]  然後在280轉380那裏
[00:07:03.000 --> 00:07:05.000]  它現在正在弄一些東西
[00:07:05.000 --> 00:07:07.000]  哇,我看到它快要撞我了
[00:07:07.000 --> 00:07:10.000]  有時候我們真的要抓住一些東西
[00:07:10.000 --> 00:07:12.000]  我很害怕
[00:07:12.000 --> 00:07:17.000]  有時候我們人就是喜歡抓住東西不放
[00:07:17.000 --> 00:07:21.000]  但是我們要知道
[00:07:21.000 --> 00:07:24.000]  我們要知道人是軟弱的
[00:07:24.000 --> 00:07:26.000]  我們看到在伊甸園裏面
[00:07:26.000 --> 00:07:28.000]  在夏娃裏面
[00:07:28.000 --> 00:07:33.000]  夏娃還沒喫那個果
[00:07:33.000 --> 00:07:37.000]  還沒犯罪之前,我們已經是軟弱的了
[00:07:37.000 --> 00:07:39.000]  因爲它是被引誘的
[00:07:39.000 --> 00:07:44.000]  而它是想它做主
[00:07:44.000 --> 00:07:46.000]  不是神做主
[00:07:46.000 --> 00:07:48.000]  因爲如果你看
[00:07:48.000 --> 00:07:51.000]  它是背出神的話語的
[00:07:51.000 --> 00:07:53.000]  神人是有誘的
[00:07:53.000 --> 00:07:55.000]  它說背得出神的話語
[00:07:55.000 --> 00:07:57.000]  它說女人對蛇說
[00:07:57.000 --> 00:08:00.000]  園中樹上的果子我們可以喫
[00:08:00.000 --> 00:08:04.000]  唯有園中那樹不可喫
[00:08:04.000 --> 00:08:07.000]  因爲神說不可喫也不可摸
[00:08:07.000 --> 00:08:09.000]  免得你們死
[00:08:09.000 --> 00:08:10.000]  它是背得出
[00:08:10.000 --> 00:08:13.000]  弟兄姐妹,你有沒有看聖經?
[00:08:13.000 --> 00:08:16.000]  我知道你每一個人都會看聖經
[00:08:16.000 --> 00:08:19.000]  看聖經不重要
[00:08:19.000 --> 00:08:22.000]  不是說不重要,你不要聽錯我說
[00:08:22.000 --> 00:08:26.000]  如果你不看聖經的時候是不重要的
[00:08:26.000 --> 00:08:28.000]  你看了沒有用
[00:08:28.000 --> 00:08:30.000]  如果你好像夏娃那樣
[00:08:30.000 --> 00:08:32.000]  你知道神的話語,你不做
[00:08:32.000 --> 00:08:34.000]  那你就
[00:08:34.000 --> 00:08:37.000]  好像是浪費了
[00:08:37.000 --> 00:08:39.000]  浪費了一些東西
[00:08:39.000 --> 00:08:40.000]  所以人是軟弱的
[00:08:40.000 --> 00:08:42.000]  很容易被撒旦引誘
[00:08:42.000 --> 00:08:47.000]  很容易被撒旦扯到另外一邊
[00:08:47.000 --> 00:08:49.000]  去做另外一些事情
[00:08:49.000 --> 00:08:52.000]  所以我們要去看聖經
[00:08:52.000 --> 00:08:54.000]  我們要去
[00:08:54.000 --> 00:08:57.000]  用聖靈在我們心裏面
[00:08:57.000 --> 00:09:00.000]  去知道聖經是又活又真
[00:09:00.000 --> 00:09:02.000]  在告訴我們什麼話
[00:09:02.000 --> 00:09:04.000]  然後我們要走出來
[00:09:04.000 --> 00:09:08.000]  然後我們再去跟神說
[00:09:08.000 --> 00:09:12.000]  我今天做的事情有沒有什麼得罪你
[00:09:12.000 --> 00:09:14.000]  讓神用聖經去照耀
[00:09:14.000 --> 00:09:17.000]  照清我們生命當中
[00:09:17.000 --> 00:09:22.000]  因爲我們是很容易擺來擺去
[00:09:22.000 --> 00:09:27.000]  另外一個就是
[00:09:27.000 --> 00:09:31.000]  人是有重擔的
[00:09:31.000 --> 00:09:32.000]  我不知道大卿姐妹
[00:09:32.000 --> 00:09:34.000]  你知不知道
[00:09:34.000 --> 00:09:39.000]  在我們中國人裏面
[00:09:39.000 --> 00:09:40.000]  有一句話
[00:09:40.000 --> 00:09:43.000]  就是家家有本難唸的經
[00:09:43.000 --> 00:09:45.000]  不是聖經
[00:09:45.000 --> 00:09:48.000]  我們是有一本經
[00:09:48.000 --> 00:09:50.000]  我們是有一些經歷
[00:09:50.000 --> 00:09:52.000]  都不知道怎麼跟人說
[00:09:52.000 --> 00:09:53.000]  不是不想說
[00:09:53.000 --> 00:09:55.000]  都不知道怎麼跟人說
[00:09:55.000 --> 00:09:56.000]  我們每一個人
[00:09:56.000 --> 00:09:59.000]  都有一些重擔在當中
[00:09:59.000 --> 00:10:00.000]  在生命裏面
[00:10:00.000 --> 00:10:03.000]  有一些東西我們是解決不了的
[00:10:03.000 --> 00:10:06.000]  所以人是軟弱的
[00:10:06.000 --> 00:10:09.000]  我們是有東西是解決不了的
[00:10:09.000 --> 00:10:11.000]  我們有時候
[00:10:11.000 --> 00:10:14.000]  在我們的思想裏面
[00:10:14.000 --> 00:10:15.000]  我們搞錯了
[00:10:15.000 --> 00:10:17.000]  因爲我們從小到大都是聽
[00:10:17.000 --> 00:10:19.000]  人定聖天
[00:10:19.000 --> 00:10:20.000]  不行的
[00:10:20.000 --> 00:10:21.000]  我哥哥
[00:10:21.000 --> 00:10:23.000]  我二哥
[00:10:23.000 --> 00:10:25.000]  他有癌症
[00:10:25.000 --> 00:10:27.000]  癌症沒得救了
[00:10:27.000 --> 00:10:30.000]  可能現在都有一些癌症
[00:10:30.000 --> 00:10:34.000]  他那個沒得救了
[00:10:34.000 --> 00:10:35.000]  你怎麼定都好
[00:10:35.000 --> 00:10:39.000]  你都是不行的
[00:10:39.000 --> 00:10:41.000]  我們是很想
[00:10:41.000 --> 00:10:44.000]  入土爲安
[00:10:44.000 --> 00:10:48.000]  中國人入土爲安
[00:10:48.000 --> 00:10:52.000]  他在疫情的時候去世
[00:10:52.000 --> 00:10:58.000]  他要去葬都要排隊
[00:10:58.000 --> 00:11:00.000]  在一輛車裏
[00:11:00.000 --> 00:11:02.000]  一輛這些的冷氣車裏
[00:11:02.000 --> 00:11:04.000]  放了一年
[00:11:04.000 --> 00:11:07.000]  我們纔可以去
[00:11:07.000 --> 00:11:08.000]  那時候剛開
[00:11:08.000 --> 00:11:11.000]  我不知道你有沒有去過夏威夷
[00:11:11.000 --> 00:11:14.000]  那時候又要檢查你
[00:11:14.000 --> 00:11:16.000]  然後有個證明
[00:11:16.000 --> 00:11:17.000]  在十四天之內有個證明
[00:11:17.000 --> 00:11:19.000]  你纔可以上機
[00:11:19.000 --> 00:11:20.000]  我就是這樣
[00:11:20.000 --> 00:11:22.000]  帶着一個很沉重的心情
[00:11:22.000 --> 00:11:26.000]  去他的葬禮
[00:11:26.000 --> 00:11:28.000]  人是很軟弱的
[00:11:28.000 --> 00:11:29.000]  我們很多東西
[00:11:29.000 --> 00:11:33.000]  我們是搞不定的
[00:11:33.000 --> 00:11:34.000]  希伯來書
[00:11:34.000 --> 00:11:37.000]  他說
[00:11:37.000 --> 00:11:39.000]  第三十三至三十四節
[00:11:39.000 --> 00:11:43.000]  他們因着信制伏了敵國
[00:11:43.000 --> 00:11:45.000]  行了公義
[00:11:45.000 --> 00:11:46.000]  得了應許
[00:11:46.000 --> 00:11:48.000]  諸了獅子的口
[00:11:48.000 --> 00:11:50.000]  滅了烈火的猛勢
[00:11:50.000 --> 00:11:54.000]  脫了刀劍的封印
[00:11:54.000 --> 00:11:58.000]  軟弱變爲剛強
[00:11:58.000 --> 00:12:01.000]  我們如果有神在我們的生命裏
[00:12:01.000 --> 00:12:03.000]  你信不信呢
[00:12:03.000 --> 00:12:06.000]  我們雖然繼續過着一個
[00:12:06.000 --> 00:12:07.000]  軟弱
[00:12:07.000 --> 00:12:10.000]  一個有困難的生命
[00:12:10.000 --> 00:12:12.000]  但是在神裏面
[00:12:12.000 --> 00:12:14.000]  雖然我們面對獅子
[00:12:14.000 --> 00:12:17.000]  但是神會將獅子的口駐住
[00:12:17.000 --> 00:12:19.000]  你信不信
[00:12:19.000 --> 00:12:22.000]  今天呼叫大家
[00:12:22.000 --> 00:12:24.000]  可以去相信
[00:12:24.000 --> 00:12:27.000]  用一個堅強的信心
[00:12:27.000 --> 00:12:29.000]  去到神裏面
[00:12:29.000 --> 00:12:31.000]  去到認識神
[00:12:31.000 --> 00:12:32.000]  爲什麼呢
[00:12:32.000 --> 00:12:38.000]  因爲神是剛強的
[00:12:38.000 --> 00:12:39.000]  不是我們剛強
[00:12:39.000 --> 00:12:41.000]  是神是剛強的
[00:12:41.000 --> 00:12:43.000]  希伯來書他說
[00:12:43.000 --> 00:12:45.000]  十一章二節
[00:12:45.000 --> 00:12:50.000]  古人在者信上得了美好的證據
[00:12:50.000 --> 00:12:52.000]  這個不是說
[00:12:52.000 --> 00:12:54.000]  他們的往事
[00:12:54.000 --> 00:12:56.000]  去想什麼是很霸弊
[00:12:56.000 --> 00:12:57.000]  很厲害
[00:12:57.000 --> 00:12:59.000]  是真的很厲害
[00:12:59.000 --> 00:13:01.000]  過紅海什麼的
[00:13:01.000 --> 00:13:04.000]  但是那個經歷
[00:13:04.000 --> 00:13:06.000]  今天我們在這兒看
[00:13:06.000 --> 00:13:08.000]  這個他說憑着信
[00:13:08.000 --> 00:13:10.000]  一路一路下來
[00:13:10.000 --> 00:13:12.000]  這個希伯來書的作者
[00:13:12.000 --> 00:13:13.000]  他是說
[00:13:13.000 --> 00:13:18.000]  因着信
[00:13:18.000 --> 00:13:20.000]  現在是憑着信
[00:13:20.000 --> 00:13:22.000]  是一種經歷的感覺
[00:13:22.000 --> 00:13:24.000]  是一種經驗
[00:13:24.000 --> 00:13:26.000]  所以我們今天
[00:13:26.000 --> 00:13:28.000]  如果我們去相信神
[00:13:28.000 --> 00:13:30.000]  雖然在苦難中
[00:13:30.000 --> 00:13:33.000]  它是可以駐住獅子的口的時候
[00:13:33.000 --> 00:13:35.000]  我們去擺上的時候
[00:13:35.000 --> 00:13:37.000]  我們會經歷神
[00:13:37.000 --> 00:13:39.000]  我經歷神
[00:13:39.000 --> 00:13:43.000]  我一生中都是經歷神
[00:13:43.000 --> 00:13:45.000]  我有沒有睡不着呢
[00:13:45.000 --> 00:13:46.000]  有的
[00:13:46.000 --> 00:13:48.000]  很多
[00:13:48.000 --> 00:13:49.000]  但是呢
[00:13:49.000 --> 00:13:51.000]  我應該都有分享過
[00:13:51.000 --> 00:13:52.000]  但是呢
[00:13:52.000 --> 00:13:53.000]  Pastor Caleb知道之後
[00:13:53.000 --> 00:13:54.000]  一見到我
[00:13:54.000 --> 00:13:55.000]  他就來跟我祈禱
[00:13:55.000 --> 00:13:57.000]  現在我真的睡得着
[00:13:57.000 --> 00:14:00.000]  這些就是神的大能
[00:14:00.000 --> 00:14:02.000]  因典在當中
[00:14:02.000 --> 00:14:07.000]  去給我們的一個幫助
[00:14:07.000 --> 00:14:10.000]  他說人非有信
[00:14:10.000 --> 00:14:14.000]  就不能得神的喜悅
[00:14:14.000 --> 00:14:17.000]  因爲到神國前來的人
[00:14:17.000 --> 00:14:19.000]  必須信有神
[00:14:19.000 --> 00:14:24.000]  且信他上次那尋求他的人
[00:14:24.000 --> 00:14:31.000]  這個是一個振奮人心的一段經文
[00:14:31.000 --> 00:14:32.000]  在當中
[00:14:32.000 --> 00:14:35.000]  原來我們只要信神
[00:14:35.000 --> 00:14:39.000]  我們就得到這個賞賜
[00:14:39.000 --> 00:14:43.000]  這個是估不到的賞賜
[00:14:43.000 --> 00:14:45.000]  他說到
[00:14:45.000 --> 00:14:47.000]  如果我們在當中
[00:14:47.000 --> 00:14:49.000]  在我們的人生裏面
[00:14:49.000 --> 00:14:51.000]  去尋求神的時候
[00:14:51.000 --> 00:14:54.000]  我們必然得到
[00:14:54.000 --> 00:14:55.000]  我也告訴你
[00:14:55.000 --> 00:14:59.000]  你可以來找我算帳
[00:14:59.000 --> 00:15:01.000]  如果不行的話
[00:15:01.000 --> 00:15:03.000]  如果你今天願意
[00:15:03.000 --> 00:15:05.000]  可以將你的生命
[00:15:05.000 --> 00:15:06.000]  你的心思意念
[00:15:06.000 --> 00:15:09.000]  一一放在神的手裏面
[00:15:09.000 --> 00:15:10.000]  聽從神
[00:15:10.000 --> 00:15:12.000]  藉着聖經
[00:15:12.000 --> 00:15:13.000]  神的話語
[00:15:13.000 --> 00:15:15.000]  藉着禱告
[00:15:15.000 --> 00:15:17.000]  聖靈的感動
[00:15:17.000 --> 00:15:19.000]  然後去跟隨
[00:15:19.000 --> 00:15:22.000]  走出神想你做的事
[00:15:22.000 --> 00:15:25.000]  我保證
[00:15:25.000 --> 00:15:27.000]  這個不是用我自己人生的保證
[00:15:27.000 --> 00:15:29.000]  是神的保證
[00:15:29.000 --> 00:15:32.000]  你必然得到這個賞賜
[00:15:32.000 --> 00:15:34.000]  必然得到這個經驗
[00:15:34.000 --> 00:15:38.000]  這個憑着信的過程
[00:15:38.000 --> 00:15:39.000]  跟神一起的過程
[00:15:39.000 --> 00:15:42.000]  是無比好的
[00:15:42.000 --> 00:15:45.000]  希伯來書十一章十三節
[00:15:45.000 --> 00:15:47.000]  他就說
[00:15:47.000 --> 00:15:50.000]  這些人都存着信心死的
[00:15:50.000 --> 00:15:53.000]  並沒有得着所應去的
[00:15:53.000 --> 00:15:56.000]  卻從遠處望見
[00:15:56.000 --> 00:15:58.000]  且歡喜迎接
[00:15:58.000 --> 00:16:02.000]  又承認自己在世上是客女
[00:16:02.000 --> 00:16:04.000]  是寄居的
[00:16:04.000 --> 00:16:06.000]  很多時候
[00:16:06.000 --> 00:16:07.000]  你會覺得
[00:16:07.000 --> 00:16:09.000]  你的保證是
[00:16:09.000 --> 00:16:11.000]  死了之後
[00:16:11.000 --> 00:16:14.000]  我都沒見到
[00:16:14.000 --> 00:16:15.000]  不是的
[00:16:15.000 --> 00:16:16.000]  是真的
[00:16:16.000 --> 00:16:18.000]  你會看到
[00:16:18.000 --> 00:16:22.000]  昨天我說
[00:16:22.000 --> 00:16:24.000]  昨天那個福音話劇
[00:16:24.000 --> 00:16:26.000]  我說完之後
[00:16:26.000 --> 00:16:28.000]  我走出去
[00:16:28.000 --> 00:16:31.000]  有一個姐妹聽了我的見證
[00:16:31.000 --> 00:16:32.000]  她說
[00:16:32.000 --> 00:16:34.000]  是呀
[00:16:34.000 --> 00:16:35.000]  牧師
[00:16:35.000 --> 00:16:37.000]  是這樣的
[00:16:37.000 --> 00:16:39.000]  我的生命也是這樣
[00:16:39.000 --> 00:16:41.000]  我經歷的時候
[00:16:41.000 --> 00:16:45.000]  我沒想過
[00:16:45.000 --> 00:16:46.000]  但當我回想
[00:16:46.000 --> 00:16:47.000]  我去想
[00:16:47.000 --> 00:16:50.000]  我去看我的生命的時候
[00:16:50.000 --> 00:16:54.000]  很多很多神的恩典在我的生命當中
[00:16:54.000 --> 00:16:56.000]  我很感動
[00:16:56.000 --> 00:16:58.000]  雖然我昨天呼召
[00:16:58.000 --> 00:17:00.000]  沒有人相信耶穌
[00:17:00.000 --> 00:17:02.000]  但我在外面
[00:17:02.000 --> 00:17:03.000]  跟她聊的時候
[00:17:03.000 --> 00:17:04.000]  我很感動
[00:17:04.000 --> 00:17:05.000]  我覺得
[00:17:05.000 --> 00:17:07.000]  原來我們大英姐妹
[00:17:07.000 --> 00:17:12.000]  如果我們在當中同行
[00:17:12.000 --> 00:17:15.000]  我們會大家一起去見到神的神蹟
[00:17:15.000 --> 00:17:18.000]  在我們的生命當中
[00:17:18.000 --> 00:17:20.000]  因爲神
[00:17:20.000 --> 00:17:25.000]  神怎樣堅強呢
[00:17:25.000 --> 00:17:27.000]  神是打破平常
[00:17:27.000 --> 00:17:29.000]  我可能譯得不對
[00:17:29.000 --> 00:17:31.000]  我的中文不好
[00:17:31.000 --> 00:17:32.000]  但是
[00:17:32.000 --> 00:17:35.000]  她真的猜不到
[00:17:35.000 --> 00:17:37.000]  怎樣過
[00:17:37.000 --> 00:17:39.000]  我們死定了
[00:17:39.000 --> 00:17:42.000]  她開紅海
[00:17:42.000 --> 00:17:45.000]  這個誠勁
[00:17:45.000 --> 00:17:47.000]  我們怎樣打得過呢
[00:17:47.000 --> 00:17:49.000]  今晚睡不着了
[00:17:49.000 --> 00:17:51.000]  明天神說
[00:17:51.000 --> 00:17:53.000]  你搖着她走
[00:17:53.000 --> 00:17:55.000]  她就塌了
[00:17:55.000 --> 00:17:58.000]  因爲神做的神蹟
[00:17:58.000 --> 00:18:01.000]  我們一定會看到
[00:18:01.000 --> 00:18:02.000]  在我們的生命當中
[00:18:02.000 --> 00:18:04.000]  我們如果經歷神的神蹟
[00:18:04.000 --> 00:18:06.000]  我們一定會看到
[00:18:06.000 --> 00:18:08.000]  可能我們在經歷的時候
[00:18:08.000 --> 00:18:09.000]  看不到
[00:18:09.000 --> 00:18:10.000]  可能還怨神
[00:18:10.000 --> 00:18:14.000]  爲什麼你不幫我
[00:18:14.000 --> 00:18:15.000]  我告訴你
[00:18:15.000 --> 00:18:19.000]  我信了耶穌之後
[00:18:19.000 --> 00:18:21.000]  經歷了十五年
[00:18:21.000 --> 00:18:24.000]  十五年我才見到
[00:18:24.000 --> 00:18:25.000]  反反覆覆
[00:18:25.000 --> 00:18:27.000]  因爲人是軟弱的
[00:18:27.000 --> 00:18:29.000]  不是神
[00:18:29.000 --> 00:18:31.000]  不是神是沒用的
[00:18:31.000 --> 00:18:33.000]  是神是堅強的
[00:18:33.000 --> 00:18:34.000]  但是她願意我
[00:18:34.000 --> 00:18:35.000]  經歷這十五年
[00:18:35.000 --> 00:18:39.000]  和她一起去經歷這十五年
[00:18:39.000 --> 00:18:41.000]  所以我告訴你
[00:18:41.000 --> 00:18:45.000]  這個神是不平常的
[00:18:45.000 --> 00:18:46.000]  她說
[00:18:46.000 --> 00:18:48.000]  欣着信複製敵國
[00:18:48.000 --> 00:18:49.000]  行了公義
[00:18:49.000 --> 00:18:50.000]  得了應許
[00:18:50.000 --> 00:18:53.000]  誅住師子的口
[00:18:53.000 --> 00:18:55.000]  她是做很多的事情
[00:18:55.000 --> 00:18:59.000]  使我們去看
[00:18:59.000 --> 00:19:02.000]  她是很大能力的
[00:19:02.000 --> 00:19:04.000]  好像以利亞那樣
[00:19:04.000 --> 00:19:09.000]  她就殺了巴力的先知
[00:19:09.000 --> 00:19:14.000]  好像基甸那樣
[00:19:14.000 --> 00:19:18.000]  一開始她是一個很軟弱的人
[00:19:18.000 --> 00:19:21.000]  一個很軟弱的農民
[00:19:21.000 --> 00:19:22.000]  在當中
[00:19:22.000 --> 00:19:24.000]  但是她得到力量
[00:19:24.000 --> 00:19:31.000]  去制服了敵國
[00:19:31.000 --> 00:19:33.000]  在希伯來書上一章
[00:19:33.000 --> 00:19:34.000]  三十四節
[00:19:34.000 --> 00:19:37.000]  她說滅了烈火的猛勢
[00:19:37.000 --> 00:19:38.000]  三個人
[00:19:38.000 --> 00:19:40.000]  因爲敬畏神
[00:19:40.000 --> 00:19:42.000]  走進了火爐
[00:19:42.000 --> 00:19:45.000]  那些人走近都燒死的
[00:19:45.000 --> 00:19:46.000]  他們進去
[00:19:46.000 --> 00:19:49.000]  他們看到主與他們同在
[00:19:49.000 --> 00:19:52.000]  這些是猜不到的
[00:19:52.000 --> 00:19:55.000]  她脫離刀劍的封印
[00:19:55.000 --> 00:19:59.000]  軟弱變爲剛強
[00:19:59.000 --> 00:20:02.000]  征戰顯出勇敢
[00:20:02.000 --> 00:20:06.000]  一個沒有軟弱的人
[00:20:06.000 --> 00:20:09.000]  征戰變得勇敢
[00:20:09.000 --> 00:20:12.000]  神就是這樣的
[00:20:12.000 --> 00:20:13.000]  另外一個
[00:20:13.000 --> 00:20:15.000]  神爲什麼那麼剛強呢
[00:20:15.000 --> 00:20:18.000]  因爲神有絕對的主權
[00:20:18.000 --> 00:20:22.000]  你看她選的人
[00:20:22.000 --> 00:20:24.000]  一個妓女
[00:20:24.000 --> 00:20:29.000]  馬太福音也有說到這個妓女
[00:20:29.000 --> 00:20:32.000]  你看不看得起妓女
[00:20:32.000 --> 00:20:33.000]  一個妓女
[00:20:33.000 --> 00:20:35.000]  神是簡選
[00:20:35.000 --> 00:20:37.000]  因爲她有絕對的主權
[00:20:37.000 --> 00:20:38.000]  大卿姊妹
[00:20:38.000 --> 00:20:40.000]  今天如果你坐在這裏
[00:20:40.000 --> 00:20:41.000]  你覺得你不配
[00:20:41.000 --> 00:20:43.000]  我經常都聽
[00:20:43.000 --> 00:20:45.000]  不是這間教會
[00:20:45.000 --> 00:20:47.000]  就是我以前的教會
[00:20:47.000 --> 00:20:49.000]  經常都聽大卿姊妹
[00:20:49.000 --> 00:20:50.000]  怎麼做什麼
[00:20:50.000 --> 00:20:51.000]  她就說
[00:20:51.000 --> 00:20:53.000]  哎呀 我不配
