
[00:00:00.000 --> 00:00:02.500]  培養愛麗的安道之先,我們再一次同心低頭祈禱
[00:02:32.700 --> 00:02:33.600]  耶來王
[00:02:33.600 --> 00:02:34.500]  希伯倫王
[00:02:34.500 --> 00:02:37.200]  拉吉和伊基倫
[00:02:37.200 --> 00:02:41.400]  他們說基扁降服在以色列民
[00:02:41.400 --> 00:02:43.300]  做了盟友
[00:02:43.300 --> 00:02:46.200]  寧願不打仗
[00:02:46.200 --> 00:02:50.100]  變成出賣了後面紅色那些國家
[00:02:50.600 --> 00:02:52.800]  出賣了之後他們這五個皇帝就很生氣
[00:02:52.800 --> 00:02:54.300]  激怒了他們
[00:02:54.300 --> 00:02:55.900]  大家就商議了
[00:02:55.900 --> 00:02:58.100]  怎樣一起打基扁
[00:02:58.100 --> 00:03:06.100]  所以當時約書亞就收到基扁王的信
[00:03:06.100 --> 00:03:08.400]  說我們有盟約的
[00:03:08.400 --> 00:03:09.400]  有和約的
[00:03:09.400 --> 00:03:11.100]  我現在和你是同盟的
[00:03:11.100 --> 00:03:13.500]  現在這五個皇帝因為我和你是同盟
[00:03:13.500 --> 00:03:14.700]  打我
[00:03:14.700 --> 00:03:17.900]  於是約書亞收到這個信息
[00:03:17.900 --> 00:03:19.600]  他就出兵
[00:03:19.900 --> 00:03:23.700]  在五皇和基扁
[00:03:23.700 --> 00:03:26.600]  聚集了這些以色列民在當中去打仗
[00:03:26.600 --> 00:03:29.900]  當約書亞記看到今天
[00:03:29.900 --> 00:03:31.100]  可能有這麼多堂
[00:03:31.100 --> 00:03:31.800]  或者這麼多
[00:03:31.800 --> 00:03:35.700]  我知道有些不定是參加主一學的約書亞記
[00:03:35.700 --> 00:03:37.100]  約書亞的書卷
[00:03:37.100 --> 00:03:40.900]  如果現代人看都殺戮得很厲害
[00:03:40.900 --> 00:03:42.300]  殺戮之餘
[00:03:42.300 --> 00:03:43.500]  簡直是滅族
[00:03:43.500 --> 00:03:44.700]  滅國
[00:03:44.700 --> 00:03:46.600]  燒毀所有人
[00:03:46.800 --> 00:03:51.600]  看起來神是很殘酷的
[00:03:51.600 --> 00:03:53.600]  首先我們要搞清楚這件事
[00:03:53.600 --> 00:03:55.200]  因為我們一直看第十章
[00:03:55.200 --> 00:03:56.900]  和我們未來兩個星期就完成了
[00:03:56.900 --> 00:03:58.700]  約書亞我們要認定一件事
[00:03:58.700 --> 00:04:02.600]  特別在利未記第十八章怎樣說
[00:04:02.600 --> 00:04:05.800]  就說到這些阿摩利人
[00:04:05.800 --> 00:04:07.800]  在這一切的事上
[00:04:07.800 --> 00:04:09.500]  這些外族人
[00:04:09.500 --> 00:04:11.200]  你們都不可玷污
[00:04:11.200 --> 00:04:14.000]  其實是耶和華神跟以色列人說
[00:04:14.300 --> 00:04:16.900]  在這一切的事上你們都不可玷污自己
[00:04:16.900 --> 00:04:20.300]  因為我在你們面前逐出的滅國
[00:04:20.300 --> 00:04:22.800]  就是這些阿摩利人的國家
[00:04:22.800 --> 00:04:24.700]  在這一切的事上
[00:04:24.700 --> 00:04:26.800]  他們是玷污了自己
[00:04:26.800 --> 00:04:28.500]  連地都玷污了
[00:04:28.500 --> 00:04:31.400]  他們是很敗壞的
[00:04:31.400 --> 00:04:35.900]  他們這群人不是無辜的良民百姓
[00:04:35.900 --> 00:04:38.800]  而是他們是極其邪惡腐敗
[00:04:38.800 --> 00:04:39.800]  十八章裡面
[00:04:39.800 --> 00:04:40.900]  如果你回去看
[00:04:41.100 --> 00:04:47.200]  他形容這群迦南人是充滿污穢淫亂
[00:04:47.200 --> 00:04:50.400]  把鷹鞋奉獻給鬼神
[00:04:50.400 --> 00:04:54.200]  種種都是神最憎惡的罪
[00:04:54.200 --> 00:04:59.000]  並且神也吩咐了以色列民
[00:04:59.000 --> 00:05:00.000]  大家記得
[00:05:00.000 --> 00:05:02.600]  一路進入迦南的時候
[00:05:02.600 --> 00:05:05.100]  要除滅迦南七族
[00:05:05.100 --> 00:05:08.200]  其實就是執行一個公義的審判
[00:05:08.200 --> 00:05:11.000]  因為這群人本身是犯罪
[00:05:11.200 --> 00:05:13.000]  罪大惡極
[00:05:13.000 --> 00:05:15.000]  所以當你看殘酷的時候
[00:05:15.000 --> 00:05:16.000]  其實是在說
[00:05:16.000 --> 00:05:19.000]  我們看約瑟雅基的時候
[00:05:19.000 --> 00:05:20.700]  很多時候看到民族被滅
[00:05:20.700 --> 00:05:22.800]  但其實是在剷除罪惡
[00:05:22.800 --> 00:05:24.700]  你想想人的罪
[00:05:24.700 --> 00:05:27.100]  可以來到主耶穌基督的面前
[00:05:27.100 --> 00:05:28.600]  你和我都是罪人
[00:05:28.600 --> 00:05:30.000]  是有後果的
[00:05:30.000 --> 00:05:31.500]  神是會懲罰的
[00:05:31.500 --> 00:05:33.300]  神是多麼憎恨這些罪
[00:05:33.300 --> 00:05:34.700]  我們要明白
[00:05:34.700 --> 00:05:38.100]  神對罪有多大的敏感
[00:05:38.900 --> 00:05:42.400]  而神對這群阿摩利人是否沒有恩典呢?
[00:05:42.400 --> 00:05:44.300]  其實他們有機會回轉
[00:05:44.300 --> 00:05:45.000]  大家記得
[00:05:45.000 --> 00:05:51.200]  在耶利哥城的拉合
[00:05:51.200 --> 00:05:52.600]  聽到紅海分開
[00:05:52.600 --> 00:05:53.900]  他也相信神
[00:05:53.900 --> 00:05:55.800]  於是他自己被得救
[00:05:55.800 --> 00:05:57.400]  其實神是有恩典的
[00:05:57.400 --> 00:05:58.900]  就算在這些城裡面
[00:05:58.900 --> 00:06:01.700]  只要人們回轉是有恩典的
[00:06:01.700 --> 00:06:04.400]  但是創世紀十五章十六節說
[00:06:04.400 --> 00:06:06.300]  到了第四代他們必回到這裡
[00:06:06.300 --> 00:06:08.600]  因為阿摩利人的罪惡
[00:06:08.800 --> 00:06:11.100]  到現在還沒有滿盈
[00:06:11.100 --> 00:06:14.400]  也就是說他們的罪惡還沒有繼續犯下去
[00:06:14.400 --> 00:06:16.000]  神也給他們容許
[00:06:16.000 --> 00:06:17.900]  並且給他們恩典
[00:06:17.900 --> 00:06:20.900]  由創世紀到主耶穌基督大概四百年
[00:06:20.900 --> 00:06:22.600]  所以大家要明白
[00:06:22.600 --> 00:06:25.200]  神其實要剷除罪惡
[00:06:25.200 --> 00:06:26.100]  祂不是殘酷
[00:06:26.100 --> 00:06:27.300]  而是祂有公義
[00:06:27.300 --> 00:06:29.700]  就是因為這群人是應該死的
[00:06:29.700 --> 00:06:31.000]  應該受罰的
[00:06:31.000 --> 00:06:33.100]  然後祂等足四百年
[00:06:33.100 --> 00:06:35.900]  給他們機會回轉歸向神
[00:06:35.900 --> 00:06:37.400]  但是這群人是沒有的
[00:06:37.600 --> 00:06:39.600]  所以其實我們要理解就是
[00:06:39.600 --> 00:06:41.400]  當神剷除罪惡的時候
[00:06:41.400 --> 00:06:42.300]  當你看約書亞記
[00:06:42.300 --> 00:06:43.500]  嘩!很血淋淋的
[00:06:43.500 --> 00:06:44.300]  其實
[00:06:44.300 --> 00:06:46.300]  神是有公義的
[00:06:46.300 --> 00:06:48.800]  因為公義是需要有懲罰的
[00:06:48.800 --> 00:06:50.200]  但是祂有恩典
[00:06:50.200 --> 00:06:51.800]  祂等了四百年
[00:06:51.800 --> 00:06:53.700]  對我們今天的信徒來說
[00:06:53.700 --> 00:06:54.700]  就是主耶穌基督
[00:06:54.700 --> 00:06:56.800]  就成就了這個恩典
[00:06:56.800 --> 00:07:00.200]  為我們避免了被剷除
[00:07:00.200 --> 00:07:02.600]  也不僅如此
[00:07:02.600 --> 00:07:04.100]  其實最重要的是
[00:07:04.100 --> 00:07:06.600]  在《新命紀》第二十章十八節說
[00:07:06.600 --> 00:07:09.200]  「免得他們教導你們去行」
[00:07:09.200 --> 00:07:10.400]  就是那些阿摩利人
[00:07:10.400 --> 00:07:11.500]  那些外族
[00:07:11.500 --> 00:07:12.800]  教導你做壞事
[00:07:12.800 --> 00:07:13.700]  可憎惡的事
[00:07:13.700 --> 00:07:16.300]  就是他們向自己神明所行的
[00:07:16.300 --> 00:07:18.400]  使得你們也得罪耶和華
[00:07:18.400 --> 00:07:19.000]  你們的神
[00:07:19.000 --> 00:07:20.100]  《紐本歌》說的是什麼呢?
[00:07:20.100 --> 00:07:22.200]  其實神剷除這些罪孽
[00:07:22.200 --> 00:07:23.800]  這些地方
[00:07:23.800 --> 00:07:27.600]  其實是想保護以色列民
[00:07:27.600 --> 00:07:29.400]  以致他們不會犯罪
[00:07:29.400 --> 00:07:30.500]  不會得罪神
[00:07:30.500 --> 00:07:32.200]  被神滅絕
[00:07:32.200 --> 00:07:34.300]  所以當我們這樣理解的時候
[00:07:34.300 --> 00:07:35.500]  其實整件事
[00:07:35.500 --> 00:07:37.100]  神透過約書亞同
[00:07:37.100 --> 00:07:38.600]  我們和你說的是什麼呢?
[00:07:38.600 --> 00:07:40.200]  我們真的很需要
[00:07:40.200 --> 00:07:42.300]  主耶穌基督的救贖和恩典
[00:07:42.300 --> 00:07:44.200]  不要想血淋淋
[00:07:44.200 --> 00:07:46.200]  那時候救了神是很兇的
[00:07:46.200 --> 00:07:46.700]  不是的
[00:07:46.700 --> 00:07:48.400]  給了你四百年的悔改
[00:07:48.400 --> 00:07:50.200]  是給了你恩典
[00:07:50.200 --> 00:07:51.700]  給了你機會
[00:07:51.700 --> 00:07:53.000]  其實是這樣的
[00:07:53.000 --> 00:07:54.400]  但是神是公義的
[00:07:54.400 --> 00:07:57.100]  也是給了我們恩典
[00:07:57.100 --> 00:07:59.300]  也是想保護祂
[00:07:59.300 --> 00:08:00.500]  我和你
[00:08:00.500 --> 00:08:03.800]  以免被世俗所侵擾
[00:08:04.500 --> 00:08:05.500]  另外一件事
[00:08:05.500 --> 00:08:08.700]  我們在看八字經文之前
[00:08:08.700 --> 00:08:11.400]  其實我們要留意
[00:08:11.400 --> 00:08:13.100]  在第九章
[00:08:13.100 --> 00:08:14.500]  我們還沒看完第十章
[00:08:14.500 --> 00:08:16.500]  因為我們這次的講壇訊息裡面
[00:08:16.500 --> 00:08:17.800]  沒有講第九章
[00:08:17.800 --> 00:08:19.400]  但是第九章是重要的
[00:08:19.400 --> 00:08:22.200]  我幾分鐘時間和大家講講第九章
[00:08:22.200 --> 00:08:23.600]  以致你知道第十章
[00:08:23.600 --> 00:08:26.600]  那個戰爭和禱告是什麼意思
[00:08:26.600 --> 00:08:27.900]  就是
[00:08:27.900 --> 00:08:29.700]  以色列民在吉甲
[00:08:29.700 --> 00:08:33.200]  基本上是幾天路程
[00:08:33.200 --> 00:08:34.200]  很近的
[00:08:34.300 --> 00:08:36.000]  然後神叫以色列民怎樣呢?
[00:08:36.000 --> 00:08:37.000]  你去
[00:08:37.000 --> 00:08:39.000]  除滅那七族
[00:08:39.000 --> 00:08:41.900]  於是基本用什麼方法呢?
[00:08:41.900 --> 00:08:43.300]  當然是害怕
[00:08:43.300 --> 00:08:44.800]  裝模作樣
[00:08:44.800 --> 00:08:47.600]  弄得自己髒髒的
[00:08:47.600 --> 00:08:49.200]  然後拿著麵包發霉
[00:08:49.200 --> 00:08:50.400]  因為其實剛剛才弄好
[00:08:50.400 --> 00:08:51.300]  不過弄得他發霉
[00:08:51.300 --> 00:08:53.500]  給以色列人看
[00:08:53.500 --> 00:08:54.300]  給約瑟亞人看
[00:08:54.300 --> 00:08:55.800]  檢查他們的行裝
[00:08:55.800 --> 00:08:57.500]  我們很遠來的
[00:08:57.500 --> 00:08:59.700]  我們很想你求情
[00:08:59.700 --> 00:09:01.500]  你可不可以和我們和約
[00:09:01.500 --> 00:09:02.800]  你們打我們那裡
[00:09:02.800 --> 00:09:04.800]  我們很遠的 你們不要打我們
[00:09:04.800 --> 00:09:07.500]  我們這麼長水遠來求和
[00:09:07.500 --> 00:09:10.700]  約瑟亞和他們的人
[00:09:10.700 --> 00:09:11.700]  看看他們這群人
[00:09:11.700 --> 00:09:12.900]  有多像層層的
[00:09:12.900 --> 00:09:14.800]  麵包都發霉了
[00:09:14.800 --> 00:09:16.900]  肉眼見就真的是這樣
[00:09:16.900 --> 00:09:17.800]  於是
[00:09:17.800 --> 00:09:20.800]  就和他們建立了和約
[00:09:20.800 --> 00:09:23.200]  但是耶和神說他們是滅族的
[00:09:23.200 --> 00:09:26.000]  但是這群基督徒就騙了
[00:09:26.000 --> 00:09:27.700]  竟然可以騙到以色列民
[00:09:27.700 --> 00:09:29.100]  特別是約瑟亞
[00:09:29.100 --> 00:09:31.700]  為什麼我們知道
[00:09:33.800 --> 00:09:35.800]  我們要知道發生什麼事
[00:09:35.800 --> 00:09:37.800]  就是九章十四節說
[00:09:37.800 --> 00:09:41.700]  以色列人收下他們的一些食物
[00:09:41.700 --> 00:09:45.900]  但是沒有求問耶和華的指示
[00:09:45.900 --> 00:09:47.200]  聖經很特別
[00:09:47.200 --> 00:09:48.400]  特別說到這一點
[00:09:48.400 --> 00:09:50.700]  他們做了一些決定
[00:09:50.700 --> 00:09:52.500]  但是沒有問耶和華
[00:09:52.500 --> 00:09:54.600]  是不是似曾相識
[00:09:54.600 --> 00:09:56.800]  因為其實講來講去
[00:09:56.800 --> 00:09:58.500]  每一次不聽耶和華就死火
[00:09:58.500 --> 00:10:00.300]  每一次聽又沒事
[00:10:00.300 --> 00:10:02.400]  這次又是打贏仗
[00:10:02.400 --> 00:10:03.200]  打贏艾成
[00:10:03.200 --> 00:10:04.100]  打贏耶利哥
[00:10:04.100 --> 00:10:07.500]  就以為我自己做判斷
[00:10:07.500 --> 00:10:09.800]  於是就失敗了
[00:10:09.800 --> 00:10:11.500]  但是這樣
[00:10:11.500 --> 00:10:14.900]  其實書中第九章都給我們一個安慰
[00:10:14.900 --> 00:10:16.000]  所以我經常覺得
[00:10:16.000 --> 00:10:17.700]  無論在建堂的事上
[00:10:17.700 --> 00:10:19.900]  或者我們個人自己跟隨神的事上
[00:10:19.900 --> 00:10:20.800]  有時候我們不要經常想
[00:10:20.800 --> 00:10:22.200]  神是一個公義的神
[00:10:22.200 --> 00:10:24.700]  經常想什麼時候會找雷劈我
[00:10:24.700 --> 00:10:25.500]  會不會這樣
[00:10:25.500 --> 00:10:27.200]  不要經常這麼害怕
[00:10:27.200 --> 00:10:28.800]  如果經常看九章
[00:10:28.800 --> 00:10:30.100]  你會發覺神是公義的
[00:10:30.100 --> 00:10:31.400]  不過
[00:10:31.900 --> 00:10:36.600]  到了第九章的下面段
[00:10:36.600 --> 00:10:40.500]  耶和華神其實就是告訴我們
[00:10:40.500 --> 00:10:46.000]  之所以約書亞忘記了問神
[00:10:46.000 --> 00:10:48.700]  太忙於做自己的事
[00:10:48.700 --> 00:10:51.300]  以為正在做神的事
[00:10:51.300 --> 00:10:53.600]  又太過自信
[00:10:53.600 --> 00:10:55.600]  以為贏了兩場
[00:10:55.600 --> 00:10:58.000]  現在我自己判斷
[00:10:58.000 --> 00:11:00.500]  其實一眼看得很清楚
[00:11:00.500 --> 00:11:02.000]  就是事實
[00:11:02.000 --> 00:11:04.000]  眼前的事實就當是事實
[00:11:04.000 --> 00:11:05.900]  就不問神了
[00:11:05.900 --> 00:11:09.900]  這個忙碌和自信
[00:11:09.900 --> 00:11:13.000]  其實是我們每一個人可能都會發生的
[00:11:13.000 --> 00:11:15.300]  有時候我們在生活上都很忙碌
[00:11:15.300 --> 00:11:16.900]  我們以為問了神
[00:11:16.900 --> 00:11:18.600]  但是沒有聽祂回應你
[00:11:18.600 --> 00:11:20.400]  沒有留意神怎樣回應
[00:11:20.400 --> 00:11:22.800]  然後就缺乏了辨識
[00:11:22.800 --> 00:11:25.000]  辨識一下
[00:11:25.000 --> 00:11:26.500]  就算我眼前看到的東西
[00:11:26.500 --> 00:11:27.900]  是不是神跟我說的
[00:11:28.600 --> 00:11:30.700]  所以約書亞才會被迷惑
[00:11:30.700 --> 00:11:33.100]  如果不是他問了神
[00:11:33.100 --> 00:11:34.000]  神就會告訴他
[00:11:34.000 --> 00:11:34.800]  那他就知道了
[00:11:34.800 --> 00:11:36.000]  但是他不問
[00:11:36.000 --> 00:11:37.800]  自己就拿了主意
[00:11:37.800 --> 00:11:39.500]  就缺乏了辨識
[00:11:39.500 --> 00:11:41.900]  所以有時候我們以為眼前看到的東西
[00:11:41.900 --> 00:11:43.500]  不要只是相信了眼前的東西
[00:11:43.500 --> 00:11:44.500]  我們也要祈禱
[00:11:44.500 --> 00:11:46.200]  祈禱是很重要的
[00:11:46.200 --> 00:11:48.100]  第九章告訴我們
[00:11:48.100 --> 00:11:49.600]  一旦缺乏了祈禱
[00:11:49.600 --> 00:11:52.100]  連約書亞這麼受神使用
[00:11:52.100 --> 00:11:53.500]  又有應許的人
[00:11:53.500 --> 00:11:54.700]  都會失敗
[00:11:54.700 --> 00:11:56.900]  我們是不是要很小心
[00:11:57.300 --> 00:11:59.100]  但是剛才我又說了
[00:11:59.100 --> 00:12:00.200]  我們不用擔心
[00:12:00.200 --> 00:12:00.700]  哎呀 糟了
[00:12:00.700 --> 00:12:02.200]  我現在每天都在辨識
[00:12:02.200 --> 00:12:02.700]  每天都在辨識
[00:12:02.700 --> 00:12:03.300]  我什麼都不用做
[00:12:03.300 --> 00:12:04.700]  只是在辨識
[00:12:04.700 --> 00:12:06.200]  就是閉上眼睛辨識
[00:12:06.200 --> 00:12:07.200]  聽一下神
[00:12:07.200 --> 00:12:09.100]  不做事是不行的
[00:12:09.100 --> 00:12:11.100]  但是有恩典的
[00:12:11.100 --> 00:12:12.000]  你不用太擔心
[00:12:12.000 --> 00:12:14.100]  只要你的心是跟著神
[00:12:14.100 --> 00:12:15.900]  只要你的心是向著祂
[00:12:15.900 --> 00:12:17.300]  我們會不會犯錯
[00:12:17.300 --> 00:12:19.000]  會
[00:12:19.000 --> 00:12:20.600]  我也會犯錯
[00:12:20.600 --> 00:12:21.300]  你也會犯錯
[00:12:21.300 --> 00:12:22.200]  每個人都犯錯
[00:12:22.200 --> 00:12:24.300]  我們的心是向著神
[00:12:24.300 --> 00:12:26.900]  我們是歸回給祂的時候
[00:12:27.200 --> 00:12:28.800]  在第27節怎麼說
[00:12:28.800 --> 00:12:31.200]  其實當他做了這個和約
[00:12:31.200 --> 00:12:32.500]  不是神爺和華臣說
[00:12:32.500 --> 00:12:33.500]  哎呀 反口了
[00:12:33.500 --> 00:12:34.200]  我叫你殺他
[00:12:34.200 --> 00:12:35.300]  你做和約
[00:12:35.300 --> 00:12:35.900]  我不安
[00:12:35.900 --> 00:12:37.200]  就是我不去尊重這個和約
[00:12:37.200 --> 00:12:37.700]  不是
[00:12:37.700 --> 00:12:40.500]  其實約書亞說得出做得到
[00:12:40.500 --> 00:12:42.800]  他就要保護這些欺騙人
[00:12:42.800 --> 00:12:43.400]  是不是
[00:12:43.400 --> 00:12:46.500]  而耶和華臣也有恩典
[00:12:46.500 --> 00:12:48.000]  因為這些欺騙人
[00:12:48.000 --> 00:12:49.000]  雖然是騙人
[00:12:49.000 --> 00:12:53.400]  但是他的心還是想求和
[00:12:54.000 --> 00:12:59.800]  而且約書亞就分派他們到耶和華選擇的地方
[00:12:59.800 --> 00:13:01.300]  耶和華選擇
[00:13:01.300 --> 00:13:02.400]  留意一下
[00:13:02.400 --> 00:13:06.900]  不是說約書亞找個地方給他們工作就算了
[00:13:06.900 --> 00:13:08.100]  然後等耶和華臣
[00:13:08.100 --> 00:13:09.000]  你不要搞他們
[00:13:09.000 --> 00:13:09.900]  不是
[00:13:09.900 --> 00:13:11.500]  是發生了事之後
[00:13:11.500 --> 00:13:14.500]  我相信約書亞已經理明白神的心意
[00:13:14.500 --> 00:13:16.800]  知道錯了
[00:13:16.800 --> 00:13:17.800]  認錯
[00:13:17.800 --> 00:13:19.900]  於是耶和華臣再跟他們一起工作
[00:13:20.400 --> 00:13:27.200]  到這裡就是選擇了的地方為會中和耶和華的壇去劈柴挑水
[00:13:27.200 --> 00:13:28.100]  就是做工人
[00:13:28.100 --> 00:13:29.300]  直到今天
[00:13:29.300 --> 00:13:31.900]  就是說耶和華臣有條出路給他們
[00:13:31.900 --> 00:13:33.700]  也幫助了約書亞
[00:13:33.700 --> 00:13:34.600]  雖然犯了錯
[00:13:34.600 --> 00:13:36.000]  都會更正矯正
[00:13:36.000 --> 00:13:37.700]  所以當我們跟隨神的人
[00:13:37.700 --> 00:13:39.600]  我們自己個人的生活
[00:13:39.600 --> 00:13:42.100]  我們牧養的在教會當中
[00:13:42.100 --> 00:13:43.800]  我們在建堂的過程裡面
[00:13:43.800 --> 00:13:46.000]  我相信我們都是會有機會犯錯的
[00:13:46.000 --> 00:13:48.300]  最重要是我們的心態
[00:13:48.300 --> 00:13:50.300]  我們的心是不是跟隨神
[00:13:50.700 --> 00:13:51.800]  是不是迴轉給祂
[00:13:51.800 --> 00:13:55.100]  是不是願意讓祂塑造我們的生命
[00:13:55.100 --> 00:13:56.700]  是的話你就不用怕了
[00:13:56.700 --> 00:13:59.000]  因為你就是讓神去更正
[00:13:59.000 --> 00:14:01.500]  讓神去帶領
[00:14:01.500 --> 00:14:03.000]  讓神去掌管
[00:14:03.000 --> 00:14:09.600]  所以當我們今天看這六節經文
[00:14:09.600 --> 00:14:13.400]  約書亞記第十章八至二十五節
[00:14:13.400 --> 00:14:17.600]  我們看三方面的屬靈功課
[00:14:18.500 --> 00:14:22.100]  我們知道約書亞記第九章又失敗了
[00:14:22.100 --> 00:14:23.400]  因為沒有問神
[00:14:23.400 --> 00:14:27.100]  但是第十章他真的迴轉得很厲害
[00:14:27.100 --> 00:14:29.500]  他真的經常靠著神
[00:14:29.500 --> 00:14:30.900]  經常跟神聊天
[00:14:30.900 --> 00:14:33.500]  是在拿著神的英許
[00:14:33.500 --> 00:14:36.200]  並且神在第十章八至那裡
[00:14:36.200 --> 00:14:37.200]  怎麼跟約書亞講呢?
[00:14:37.200 --> 00:14:38.000]  我們一起讀吧
[00:14:38.000 --> 00:14:41.700]  「耶和華對約書亞說
[00:14:41.700 --> 00:14:43.900]  不要怕他們
[00:14:43.900 --> 00:14:47.500]  因為我已將他們交在你手裡
[00:14:47.800 --> 00:14:52.200]  他們沒有一人能在你面前站立得住」
[00:14:52.200 --> 00:14:56.100]  哇!這麼大的英許
[00:14:56.100 --> 00:14:59.200]  並且當你跟耶和華神聊天的時候
[00:14:59.200 --> 00:15:00.600]  他這樣跟你說
[00:15:00.600 --> 00:15:02.200]  肯定
[00:15:02.200 --> 00:15:06.800]  那你就有了這一份盼望和知道
[00:15:06.800 --> 00:15:09.900]  而且約書亞不是自己知道
[00:15:09.900 --> 00:15:12.100]  他在第十五節
[00:15:12.100 --> 00:15:14.600]  當他打完仗贏了的時候
[00:15:14.600 --> 00:15:16.600]  他再一次提醒了以色列民
[00:15:17.000 --> 00:15:18.400]  其實贏了不是你們厲害
[00:15:18.400 --> 00:15:19.900]  是當天
[00:15:19.900 --> 00:15:21.500]  耶和華神跟我們說
[00:15:21.500 --> 00:15:23.400]  你們不要懼怕也不要驚慌
[00:15:23.400 --> 00:15:25.400]  當剛強壯膽
[00:15:25.400 --> 00:15:29.200]  因為耶和華必這樣處置你們攻打的所有仇敵
[00:15:29.200 --> 00:15:30.400]  再提醒以色列民
[00:15:30.400 --> 00:15:31.900]  當時答應的
[00:15:31.900 --> 00:15:33.400]  他就是這樣打的
[00:15:33.400 --> 00:15:34.700]  而我們照這樣做
[00:15:34.700 --> 00:15:36.400]  那我們就贏了
[00:15:36.400 --> 00:15:38.000]  怕死他們不記得
[00:15:38.000 --> 00:15:39.400]  會不會有時候大家都會覺得
[00:15:39.400 --> 00:15:41.000]  哎呀!穆斯林不要這麼嘮叨
[00:15:41.000 --> 00:15:42.100]  我學他了
[00:15:42.100 --> 00:15:44.200]  再說一次
[00:15:44.700 --> 00:15:48.000]  確定你是聽到、知道、記得
[00:15:48.000 --> 00:15:52.800]  因為不要打贏了就很開心
[00:15:52.800 --> 00:15:53.600]  不是的
[00:15:53.600 --> 00:15:56.300]  所以
[00:15:56.300 --> 00:15:58.400]  首先當我們跟隨神的時候
[00:15:58.400 --> 00:15:59.700]  特別是我們教會一起
