
[00:00:00.000 --> 00:00:02.000]  靜姐妹 平安
[00:01:50.000 --> 00:01:52.000]  和我們說些什麼
[00:01:52.000 --> 00:01:54.000]  讓你們知道
[00:01:54.000 --> 00:01:56.000]  到底什麼事令我改變了
[00:01:56.000 --> 00:01:58.000]  由約書下記第一章
[00:01:58.000 --> 00:02:00.000]  改到今天
[00:02:00.000 --> 00:02:02.000]  說使徒行傳
[00:02:02.000 --> 00:02:04.000]  讓我們先看看
[00:02:04.000 --> 00:02:06.000]  使徒行傳的背景
[00:02:06.000 --> 00:02:08.000]  耶穌升天之前
[00:02:08.000 --> 00:02:10.000]  祂和門徒
[00:02:10.000 --> 00:02:12.000]  來這裡說
[00:02:12.000 --> 00:02:14.000]  祂給他們一個吩咐
[00:02:14.000 --> 00:02:16.000]  「可是聖靈降臨在你們身上
[00:02:16.000 --> 00:02:18.000]  你們就必領受能力
[00:02:18.000 --> 00:02:20.000]  並且要在耶路撒冷
[00:02:20.000 --> 00:02:22.000]  猶太傳遞撒瑪利亞
[00:02:22.000 --> 00:02:24.000]  直到地極
[00:02:24.000 --> 00:02:26.000]  作我的見證人」
[00:02:26.000 --> 00:02:28.000]  使徒行傳被稱為
[00:02:28.000 --> 00:02:30.000]  「聖靈之書」
[00:02:30.000 --> 00:02:32.000]  因為裡面有很多
[00:02:32.000 --> 00:02:34.000]  聖靈的工作
[00:02:34.000 --> 00:02:36.000]  特別在
[00:02:36.000 --> 00:02:38.000]  我們再看下一章
[00:02:38.000 --> 00:02:40.000]  在一到七章的時候
[00:02:40.000 --> 00:02:42.000]  說到聖靈在耶路撒冷的工作
[00:02:42.000 --> 00:02:44.000]  也是門徒在耶路撒冷
[00:02:44.000 --> 00:02:46.000]  他們所作的事
[00:02:46.000 --> 00:02:48.000]  到八到十二章的時候
[00:02:48.000 --> 00:02:50.000]  說到福音
[00:02:50.000 --> 00:02:52.000]  去到猶太傳遞撒瑪利亞
[00:02:52.000 --> 00:02:54.000]  聖靈在那裡的工作
[00:02:54.000 --> 00:02:56.000]  接著由十三章開始
[00:02:56.000 --> 00:02:58.000]  一路到二十八章
[00:02:58.000 --> 00:03:00.000]  加起來十六章的經文
[00:03:00.000 --> 00:03:02.000]  說到福音由安提阿
[00:03:02.000 --> 00:03:04.000]  一路去到地極
[00:03:04.000 --> 00:03:08.000]  而在下一章
[00:03:08.000 --> 00:03:12.000]  在這裡的十三到二十八章
[00:03:12.000 --> 00:03:14.000]  說到
[00:03:14.000 --> 00:03:16.000]  三次保羅的海外宣教旅程
[00:03:18.000 --> 00:03:20.000]  而十五章到
[00:03:20.000 --> 00:03:22.000]  三十六節開始
[00:03:22.000 --> 00:03:24.000]  一路去到
[00:03:24.000 --> 00:03:26.000]  十八章的二十三節
[00:03:26.000 --> 00:03:28.000]  就是保羅第二次宣教旅程的紀錄
[00:03:28.000 --> 00:03:30.000]  這一段經文
[00:03:30.000 --> 00:03:32.000]  是很重要的經文
[00:03:32.000 --> 00:03:34.000]  它記述到福音
[00:03:34.000 --> 00:03:36.000]  如何藉著使徒
[00:03:36.000 --> 00:03:38.000]  傳到歐洲
[00:03:38.000 --> 00:03:40.000]  說回那個背景
[00:03:40.000 --> 00:03:42.000]  而十六章今天我們說的這段經文
[00:03:42.000 --> 00:03:44.000]  就是這個期間發生的事情
[00:03:46.000 --> 00:03:48.000]  而使徒去報道
[00:03:48.000 --> 00:03:50.000]  走的路程比他之前
[00:03:50.000 --> 00:03:52.000]  遠了很多
[00:03:52.000 --> 00:03:54.000]  而且範圍擴展到
[00:03:54.000 --> 00:03:56.000]  整個中亞的地區
[00:03:56.000 --> 00:04:04.000]  使徒保羅他三次海外旅行報道
[00:04:04.000 --> 00:04:06.000]  就是以第二次
[00:04:06.000 --> 00:04:08.000]  就是今天我們說的這段經文
[00:04:08.000 --> 00:04:10.000]  這裡
[00:04:10.000 --> 00:04:12.000]  是最長遠的範圍
[00:04:12.000 --> 00:04:14.000]  也是牽涉得最廣的
[00:04:14.000 --> 00:04:16.000]  在第二次宣教旅程開始
[00:04:16.000 --> 00:04:18.000]  如果我們看回聖經
[00:04:18.000 --> 00:04:20.000]  在十五章的尾章
[00:04:20.000 --> 00:04:22.000]  就說到保羅和巴拿巴
[00:04:22.000 --> 00:04:24.000]  他們有些
[00:04:24.000 --> 00:04:26.000]  看法不同
[00:04:26.000 --> 00:04:28.000]  所以他們就分道揚鑣
[00:04:28.000 --> 00:04:30.000]  各自帶著他們的宣教夥伴
[00:04:30.000 --> 00:04:32.000]  來出發
[00:04:32.000 --> 00:04:34.000]  去探望之前他們旅程
[00:04:34.000 --> 00:04:36.000]  建立的教會
[00:04:36.000 --> 00:04:38.000]  保羅就帶了
[00:04:38.000 --> 00:04:40.000]  西拉
[00:04:40.000 --> 00:04:42.000]  他就走遍了敘利亞
[00:04:42.000 --> 00:04:44.000]  去兼顧那裡的教會
[00:04:44.000 --> 00:04:46.000]  之後
[00:04:46.000 --> 00:04:48.000]  他們又去到
[00:04:48.000 --> 00:04:50.000]  特比
[00:04:50.000 --> 00:04:52.000]  和路斯德
[00:04:52.000 --> 00:04:54.000]  這些地方
[00:04:54.000 --> 00:04:56.000]  就在這裡
[00:04:56.000 --> 00:04:58.000]  保羅就遇上
[00:04:58.000 --> 00:05:00.000]  他後來稱之為
[00:05:00.000 --> 00:05:02.000]  屬靈兒子的提摩泰
[00:05:02.000 --> 00:05:04.000]  他們經過了
[00:05:04.000 --> 00:05:06.000]  各城各鄉鎮
[00:05:06.000 --> 00:05:08.000]  繼續兼顧那裡的教會
[00:05:08.000 --> 00:05:10.000]  而得救的人
[00:05:10.000 --> 00:05:12.000]  亦是一天一天增加
[00:05:12.000 --> 00:05:14.000]  接著下一步
[00:05:14.000 --> 00:05:16.000]  他們就繼續上西行
[00:05:16.000 --> 00:05:18.000]  他們就
[00:05:18.000 --> 00:05:20.000]  上西行去到亞西亞
[00:05:20.000 --> 00:05:22.000]  因為那裡有著名的
[00:05:22.000 --> 00:05:24.000]  城市
[00:05:24.000 --> 00:05:26.000]  以弗所這個城市
[00:05:26.000 --> 00:05:28.000]  不過經文那裡說到
[00:05:28.000 --> 00:05:30.000]  聖靈不讓他們去
[00:05:30.000 --> 00:05:32.000]  禁止他們
[00:05:32.000 --> 00:05:34.000]  於是他們就轉到
[00:05:34.000 --> 00:05:36.000]  弗裡加和加拉泰的地方
[00:05:36.000 --> 00:05:38.000]  這些地方
[00:05:40.000 --> 00:05:42.000]  之後
[00:05:42.000 --> 00:05:44.000]  他們就去到
[00:05:44.000 --> 00:05:46.000]  美西亞的邊境
[00:05:46.000 --> 00:05:48.000]  這些地方
[00:05:48.000 --> 00:05:50.000]  本來他們又想去
[00:05:50.000 --> 00:05:52.000]  比推尼那個地方
[00:05:52.000 --> 00:05:54.000]  比推尼大家看到在那裡嗎?
[00:05:54.000 --> 00:05:58.000]  看到嗎?
[00:05:58.000 --> 00:06:00.000]  這裡
[00:06:00.000 --> 00:06:02.000]  但是耶穌的靈
[00:06:02.000 --> 00:06:04.000]  又是不准許
[00:06:04.000 --> 00:06:06.000]  奇怪
[00:06:06.000 --> 00:06:08.000]  為什麼兩次聖靈都不准許呢?
[00:06:08.000 --> 00:06:10.000]  於是沒辦法
[00:06:10.000 --> 00:06:12.000]  他們就唯有去到
[00:06:12.000 --> 00:06:14.000]  經過美西亞
[00:06:14.000 --> 00:06:16.000]  去到特洛亞這個地方
[00:06:16.000 --> 00:06:18.000]  就是在這個地方
[00:06:18.000 --> 00:06:20.000]  他們就
[00:06:20.000 --> 00:06:22.000]  阿保羅就有一個異象
[00:06:22.000 --> 00:06:24.000]  他晚上就有一個異象
[00:06:24.000 --> 00:06:26.000]  在異象裡面
[00:06:26.000 --> 00:06:28.000]  他就見到有一個馬其頓人
[00:06:28.000 --> 00:06:30.000]  馬其頓在這裡
[00:06:30.000 --> 00:06:32.000]  這個人就站在那裡
[00:06:32.000 --> 00:06:34.000]  向他講
[00:06:34.000 --> 00:06:36.000]  他就說
[00:06:36.000 --> 00:06:38.000]  你來到馬其頓
[00:06:38.000 --> 00:06:40.000]  你來幫助我們
[00:06:40.000 --> 00:06:42.000]  保羅見到這個異象之後
[00:06:42.000 --> 00:06:44.000]  他就和他一起
[00:06:44.000 --> 00:06:46.000]  同行的夥伴來分享
[00:06:46.000 --> 00:06:48.000]  當時是誰和他一起?
[00:06:48.000 --> 00:06:50.000]  一個是西拉
[00:06:50.000 --> 00:06:52.000]  一個是提摩泰
[00:06:52.000 --> 00:06:54.000]  分享完之後
[00:06:54.000 --> 00:06:56.000]  他們整個團隊都認定
[00:06:56.000 --> 00:06:58.000]  他們認定
[00:06:58.000 --> 00:07:00.000]  是神呼召他們傳福音
[00:07:00.000 --> 00:07:02.000]  給馬其頓的人
[00:07:02.000 --> 00:07:04.000]  所以他們就立刻
[00:07:04.000 --> 00:07:06.000]  想方設法
[00:07:06.000 --> 00:07:08.000]  要去到馬其頓這個地方
[00:07:08.000 --> 00:07:10.000]  經文提到
[00:07:10.000 --> 00:07:12.000]  聖靈和耶穌的靈
[00:07:12.000 --> 00:07:14.000]  其實指的都是同一樣東西
[00:07:14.000 --> 00:07:16.000]  都是指到神的靈
[00:07:16.000 --> 00:07:18.000]  這裡是聖靈兩次
[00:07:18.000 --> 00:07:20.000]  攔阻保羅的團隊
[00:07:20.000 --> 00:07:22.000]  去他們本來打算去的地方
[00:07:22.000 --> 00:07:24.000]  為什麼呢?
[00:07:24.000 --> 00:07:26.000]  神又怎樣
[00:07:26.000 --> 00:07:28.000]  向保羅顯明這個異象呢?
[00:07:28.000 --> 00:07:30.000]  保羅又
[00:07:30.000 --> 00:07:32.000]  怎樣知道這個異象
[00:07:32.000 --> 00:07:34.000]  是出於神呢?
[00:07:34.000 --> 00:07:36.000]  還是他自己
[00:07:36.000 --> 00:07:38.000]  日有所思夜有所夢呢?
[00:07:38.000 --> 00:07:40.000]  我們嘗試逐一解決
[00:07:40.000 --> 00:07:42.000]  這些疑惑
[00:07:42.000 --> 00:07:44.000]  第一
[00:07:44.000 --> 00:07:46.000]  聖靈為什麼攔阻他們呢?
[00:07:46.000 --> 00:07:48.000]  保羅就算想去其他地方
[00:07:48.000 --> 00:07:50.000]  也是傳福音
[00:07:50.000 --> 00:07:52.000]  難道神
[00:07:52.000 --> 00:07:54.000]  不想那裡的人信福音嗎?
[00:07:54.000 --> 00:07:56.000]  我們相信這個絕對不是
[00:07:56.000 --> 00:07:58.000]  因為聖經很清楚提到
[00:07:58.000 --> 00:08:00.000]  神愛世人
[00:08:00.000 --> 00:08:02.000]  甚至將祂的獨生子
[00:08:02.000 --> 00:08:04.000]  賜給他們
[00:08:04.000 --> 00:08:06.000]  叫一切信祂的不至滅亡
[00:08:06.000 --> 00:08:08.000]  反得永生
[00:08:08.000 --> 00:08:10.000]  神一定想萬人都信耶穌
[00:08:10.000 --> 00:08:12.000]  不過
[00:08:12.000 --> 00:08:14.000]  有時候怎樣去做
[00:08:14.000 --> 00:08:16.000]  做哪樣先哪樣後呢?
[00:08:16.000 --> 00:08:18.000]  有時候神讓我們知道得更清楚
[00:08:18.000 --> 00:08:20.000]  所以
[00:08:20.000 --> 00:08:22.000]  絕對不是神不愛那些地方的人
[00:08:22.000 --> 00:08:24.000]  而是神
[00:08:24.000 --> 00:08:26.000]  做事有祂的時間
[00:08:26.000 --> 00:08:28.000]  而且神有祂的帶領
[00:08:28.000 --> 00:08:30.000]  因此
[00:08:30.000 --> 00:08:32.000]  祂也透過一些事情告訴我們
[00:08:32.000 --> 00:08:34.000]  我們的策略
[00:08:34.000 --> 00:08:36.000]  宣教報道策略是怎樣
[00:08:36.000 --> 00:08:38.000]  因為在
[00:08:38.000 --> 00:08:40.000]  以塞俠書也這樣說
[00:08:40.000 --> 00:08:42.000]  耶和華神親自說
[00:08:42.000 --> 00:08:44.000]  我的意念不是你們的意念
[00:08:44.000 --> 00:08:46.000]  你們的道路
[00:08:46.000 --> 00:08:48.000]  也不是我的道路
[00:08:48.000 --> 00:08:50.000]  天怎樣高過地
[00:08:50.000 --> 00:08:52.000]  我的道路也高過你們的路
[00:08:52.000 --> 00:08:54.000]  我的意念也高過你們
[00:08:54.000 --> 00:08:56.000]  因為神看到的是整個大圖畫
[00:08:56.000 --> 00:08:58.000]  我們只看到平面
[00:08:58.000 --> 00:09:00.000]  所以
[00:09:00.000 --> 00:09:02.000]  上帝的時間
[00:09:02.000 --> 00:09:04.000]  祂的帶領
[00:09:04.000 --> 00:09:06.000]  令到在這些事情上
[00:09:06.000 --> 00:09:08.000]  聖靈有時候禁止我們做一些事
[00:09:08.000 --> 00:09:10.000]  或者先不要做
[00:09:10.000 --> 00:09:12.000]  第二
[00:09:12.000 --> 00:09:14.000]  神怎樣向保羅顯明
[00:09:14.000 --> 00:09:16.000]  經文說
[00:09:16.000 --> 00:09:18.000]  保羅有一個意象
[00:09:18.000 --> 00:09:20.000]  這個意象是怎樣的呢?
[00:09:20.000 --> 00:09:22.000]  經文沒有清楚交代
[00:09:22.000 --> 00:09:24.000]  是怎樣
[00:09:24.000 --> 00:09:26.000]  很難講清楚是怎樣
[00:09:26.000 --> 00:09:28.000]  有時候可以不清楚
[00:09:28.000 --> 00:09:30.000]  有時候很清晰可見
[00:09:30.000 --> 00:09:32.000]  我自己也曾經試過
[00:09:32.000 --> 00:09:34.000]  在夢裡聽到神對我說一句話
[00:09:34.000 --> 00:09:36.000]  後來給我
[00:09:36.000 --> 00:09:38.000]  很大的提醒和感動
[00:09:38.000 --> 00:09:40.000]  最近
[00:09:40.000 --> 00:09:42.000]  大家都知道我們在樹人大學
[00:09:42.000 --> 00:09:44.000]  教廣東話
[00:09:44.000 --> 00:09:46.000]  我曾經和很多人分享
[00:09:46.000 --> 00:09:48.000]  當年為何我會想到
[00:09:48.000 --> 00:09:50.000]  去樹人教廣東話呢?
[00:09:50.000 --> 00:09:52.000]  也是我做夢
[00:09:52.000 --> 00:09:54.000]  看到一個人
[00:09:54.000 --> 00:09:56.000]  看到我樹人的老闆
[00:09:56.000 --> 00:09:58.000]  令我想起
[00:09:58.000 --> 00:10:00.000]  我們可以去樹人服侍
[00:10:00.000 --> 00:10:02.000]  我不知道
[00:10:02.000 --> 00:10:04.000]  這個神也藉著
[00:10:04.000 --> 00:10:06.000]  可能是你平時晚上做的夢
[00:10:06.000 --> 00:10:08.000]  也有可能這個夢
[00:10:08.000 --> 00:10:10.000]  是上帝特別給你
[00:10:10.000 --> 00:10:12.000]  去啟示一些東西給你
[00:10:12.000 --> 00:10:14.000]  所以有時候藉著一個意念
[00:10:14.000 --> 00:10:16.000]  一個感動
[00:10:16.000 --> 00:10:18.000]  可能是一個夢境
[00:10:18.000 --> 00:10:20.000]  或者突然聖經一句話
[00:10:20.000 --> 00:10:22.000]  去到你的腦海中
[00:10:22.000 --> 00:10:24.000]  或者身邊突然發生一些事
[00:10:24.000 --> 00:10:26.000]  也可能是神給你的
[00:10:26.000 --> 00:10:28.000]  一個意象
[00:10:28.000 --> 00:10:30.000]  透過這些方法
[00:10:30.000 --> 00:10:32.000]  來給你這個意象
[00:10:32.000 --> 00:10:34.000]  第三
[00:10:34.000 --> 00:10:36.000]  保羅怎知確實這個意象
[00:10:36.000 --> 00:10:38.000]  是出於神呢?
[00:10:38.000 --> 00:10:40.000]  保羅自己也想傳福音
[00:10:40.000 --> 00:10:42.000]  或者純粹是他自己覺得
[00:10:42.000 --> 00:10:44.000]  怎樣就怎樣
[00:10:44.000 --> 00:10:46.000]  不過我們要搞清楚
[00:10:46.000 --> 00:10:48.000]  怎樣才算是意象呢?
[00:10:48.000 --> 00:10:50.000]  有時候不是
[00:10:50.000 --> 00:10:52.000]  我想怎樣就怎樣
[00:10:52.000 --> 00:10:54.000]  原來意象是有一些特質在的
[00:10:54.000 --> 00:10:56.000]  意象的中心
[00:10:56.000 --> 00:10:58.000]  是要使人歸向神
[00:10:58.000 --> 00:11:00.000]  當然
[00:11:00.000 --> 00:11:02.000]  保羅去其他地方
[00:11:02.000 --> 00:11:04.000]  傳福音
[00:11:04.000 --> 00:11:06.000]  也是叫人歸向神
[00:11:06.000 --> 00:11:08.000]  也有可能有這些
[00:11:08.000 --> 00:11:10.000]  不過整體來說
[00:11:10.000 --> 00:11:12.000]  意象往往包括好幾樣東西
[00:11:12.000 --> 00:11:14.000]  第二點就是
[00:11:14.000 --> 00:11:16.000]  意象很多時候不是靠你一個人
[00:11:16.000 --> 00:11:18.000]  我自己一雙手
[00:11:18.000 --> 00:11:20.000]  一個人已經搞得定
[00:11:20.000 --> 00:11:22.000]  很容易做到
[00:11:22.000 --> 00:11:24.000]  通常神給我們的意象
[00:11:24.000 --> 00:11:26.000]  可能是一些
[00:11:26.000 --> 00:11:28.000]  看上去不是靠你一個人
[00:11:28.000 --> 00:11:30.000]  做得定
[00:11:30.000 --> 00:11:32.000]  而是看上去像是一件又大又難的事
[00:11:32.000 --> 00:11:34.000]  你是需要有其他人
[00:11:34.000 --> 00:11:36.000]  去幫你
[00:11:36.000 --> 00:11:38.000]  但是你也願意去的時候
[00:11:38.000 --> 00:11:40.000]  這個就是
[00:11:40.000 --> 00:11:42.000]  很有可能是從神而來
[00:11:42.000 --> 00:11:44.000]  給你的意象
[00:11:44.000 --> 00:11:46.000]  因為意象帶給你的呼召
[00:11:46.000 --> 00:11:48.000]  往往是要你走出
[00:11:48.000 --> 00:11:50.000]  你的安殊區
[00:11:50.000 --> 00:11:52.000]  不會叫你今天北上
[00:11:52.000 --> 00:11:54.000]  吃喝玩樂
[00:11:54.000 --> 00:11:56.000]  這個我不知道是不是神給你的意象
[00:11:56.000 --> 00:11:58.000]  可能是也不一定
[00:11:58.000 --> 00:12:00.000]  讓你在那裡吃喝玩樂
[00:12:00.000 --> 00:12:02.000]  當中你向一個人傳福音
[00:12:02.000 --> 00:12:04.000]  也有可能是
[00:12:04.000 --> 00:12:06.000]  不過通常這些意象
[00:12:06.000 --> 00:12:08.000]  是叫你走出你的安殊區
[00:12:08.000 --> 00:12:10.000]  第四就是
[00:12:10.000 --> 00:12:12.000]  這個意象很迫切
[00:12:12.000 --> 00:12:14.000]  不可以等
[00:12:14.000 --> 00:12:16.000]  你要很快去
[00:12:16.000 --> 00:12:18.000]  有些決定去追隨
[00:12:18.000 --> 00:12:20.000]  有一個很迫切追隨的心
[00:12:20.000 --> 00:12:22.000]  很多時候意象
[00:12:22.000 --> 00:12:24.000]  其實也不是在乎一些
[00:12:24.000 --> 00:12:26.000]  很超凡的經歷
[00:12:26.000 --> 00:12:28.000]  我剛才說過其實就是一個夢
[00:12:28.000 --> 00:12:30.000]  平時我晚上也經常做夢
[00:12:30.000 --> 00:12:32.000]  但是那個夢特別有意思
[00:12:32.000 --> 00:12:34.000]  最重要
[00:12:34.000 --> 00:12:36.000]  不是一個超凡的經歷
[00:12:36.000 --> 00:12:38.000]  而是一個平凡的馴服
[00:12:38.000 --> 00:12:40.000]  你看到之後你是否願意馴服
[00:12:40.000 --> 00:12:42.000]  另外就是
[00:12:42.000 --> 00:12:44.000]  神往往
[00:12:44.000 --> 00:12:46.000]  召喚人
[00:12:46.000 --> 00:12:48.000]  不是召喚一些很穩當的
[00:12:48.000 --> 00:12:50.000]  很有資格的人
[00:12:50.000 --> 00:12:52.000]  而是他往往召喚那些願意
[00:12:52.000 --> 00:12:54.000]  去馴服
[00:12:54.000 --> 00:12:56.000]  然後上帝就會叫你
[00:12:56.000 --> 00:12:58.000]  合資格
[00:12:58.000 --> 00:13:00.000]  英文那裡說
[00:13:00.000 --> 00:13:02.000]  God does not call the qualified
[00:13:02.000 --> 00:13:04.000]  He qualifies the called
[00:13:04.000 --> 00:13:06.000]  你願意被他呼召
[00:13:06.000 --> 00:13:08.000]  神自己就會令你合資格
[00:13:08.000 --> 00:13:10.000]  保羅
[00:13:10.000 --> 00:13:12.000]  來到領受異象之後
[00:13:12.000 --> 00:13:14.000]  他一眾人
[00:13:14.000 --> 00:13:16.000]  最後來到菲勒比這個地方
[00:13:16.000 --> 00:13:18.000]  經文說到
[00:13:18.000 --> 00:13:20.000]  菲勒比是馬其頓地區
[00:13:20.000 --> 00:13:22.000]  一個很重要的城市
[00:13:22.000 --> 00:13:24.000]  還有一個首要的城市
[00:13:24.000 --> 00:13:26.000]  是羅馬的殖民地
[00:13:26.000 --> 00:13:28.000]  進入馬其頓
[00:13:28.000 --> 00:13:30.000]  等於進入歐洲
[00:13:30.000 --> 00:13:32.000]  如果能夠駛到這個城市的人
[00:13:32.000 --> 00:13:34.000]  信耶穌
[00:13:34.000 --> 00:13:36.000]  對福音的事工發展
[00:13:36.000 --> 00:13:38.000]  應該很有意義
[00:13:38.000 --> 00:13:40.000]  所以當
[00:13:40.000 --> 00:13:42.000]  馬其頓的異象出現的時候
[00:13:42.000 --> 00:13:44.000]  對於保羅來說
[00:13:44.000 --> 00:13:46.000]  確實應該是一件
[00:13:46.000 --> 00:13:48.000]  很吸引他前往的
[00:13:48.000 --> 00:13:50.000]  一個大挑戰
[00:13:50.000 --> 00:13:52.000]  保羅他們到了菲勒比
[00:13:52.000 --> 00:13:54.000]  在那裡住了幾天
[00:13:54.000 --> 00:13:56.000]  在安息日他們就出了河邊
[00:13:56.000 --> 00:13:58.000]  他們在想
[00:13:58.000 --> 00:14:00.000]  可能會有一些猶太
[00:14:00.000 --> 00:14:02.000]  有一個猶太人禱告的地方
[00:14:02.000 --> 00:14:04.000]  保羅的
[00:14:04.000 --> 00:14:06.000]  傳呼音策略
[00:14:06.000 --> 00:14:08.000]  如果大家有看過其他他的書卷
[00:14:08.000 --> 00:14:10.000]  他和平常一樣
[00:14:10.000 --> 00:14:12.000]  每到一個地方
[00:14:12.000 --> 00:14:14.000]  他都會去那些猶太人的會堂
[00:14:14.000 --> 00:14:16.000]  或者有聚會的場所
[00:14:16.000 --> 00:14:18.000]  他一心一意
[00:14:18.000 --> 00:14:20.000]  想帶領他的同胞
[00:14:20.000 --> 00:14:22.000]  來得知
[00:14:22.000 --> 00:14:24.000]  耶穌是上帝
[00:14:24.000 --> 00:14:26.000]  差離的救世主
[00:14:26.000 --> 00:14:28.000]  猶太人
[00:14:28.000 --> 00:14:30.000]  他們是結了婚的男人
[00:14:30.000 --> 00:14:32.000]  通常有十個
[00:14:32.000 --> 00:14:34.000]  在以上結了婚的男人
[00:14:34.000 --> 00:14:36.000]  他們就可以組成一個會堂
[00:14:36.000 --> 00:14:38.000]  在他們
[00:14:38.000 --> 00:14:40.000]  離開耶路撒冷之後
[00:14:40.000 --> 00:14:42.000]  但是在
[00:14:42.000 --> 00:14:44.000]  不足十個男人的地方
[00:14:44.000 --> 00:14:46.000]  他們就可能會有一些
[00:14:46.000 --> 00:14:48.000]  祈禱的場所
[00:14:48.000 --> 00:14:50.000]  所以在這個層面來說
[00:14:50.000 --> 00:14:52.000]  猶太人其實都頗勁竭
[00:14:52.000 --> 00:14:54.000]  即使
[00:14:54.000 --> 00:14:56.000]  禱告的地方
[00:14:56.000 --> 00:14:58.000]  聚會的人數比會堂的少
[00:14:58.000 --> 00:15:00.000]  可能不到十個
[00:15:00.000 --> 00:15:02.000]  但是保羅
[00:15:02.000 --> 00:15:04.000]  他都沒有放棄
[00:15:04.000 --> 00:15:06.000]  就在這裡他們去到一個
[00:15:06.000 --> 00:15:08.000]  祈禱的地方
[00:15:08.000 --> 00:15:10.000]  他就坐下來對聚集的婦女講論
[00:15:10.000 --> 00:15:12.000]  很大的
[00:15:12.000 --> 00:15:14.000]  一個很新鮮的經驗
[00:15:14.000 --> 00:15:16.000]  面對著
[00:15:16.000 --> 00:15:18.000]  這一群坐在他面前的
[00:15:18.000 --> 00:15:20.000]  竟然是一群婦女
[00:15:20.000 --> 00:15:22.000]  他坐下來就向這群婦女
[00:15:22.000 --> 00:15:24.000]  來講聖經
[00:15:24.000 --> 00:15:26.000]  講福音
[00:15:26.000 --> 00:15:28.000]  期間有一位很敬畏神的婦女
[00:15:28.000 --> 00:15:30.000]  她就叫呂迪亞
[00:15:30.000 --> 00:15:32.000]  英文是Lydia
[00:15:32.000 --> 00:15:34.000]  不知道這裡有沒有人叫Lydia
[00:15:34.000 --> 00:15:36.000]  她是推亞推拉城
[00:15:36.000 --> 00:15:38.000]  一個賣紫色布的商人
[00:15:38.000 --> 00:15:40.000]  所以她的客多數都是有錢人
[00:15:40.000 --> 00:15:42.000]  她是一個商人
