
[00:00:00.000 --> 00:00:02.860]  香港人很會說話,我真的很欣賞香港人
[00:01:47.100 --> 00:01:50.380]  這宇宙究竟是什麼
[00:01:50.380 --> 00:01:52.360]  可不可以在前面把燈都關掉
[00:01:52.360 --> 00:01:54.420]  有沒有可能,只是前面
[00:01:55.140 --> 00:01:57.160]  全堂把燈都關掉,我也不要緊
[00:01:57.160 --> 00:02:00.080]  讓他們看得清楚一點
[00:02:00.080 --> 00:02:02.780]  拜託,因爲現在你們看不到
[00:02:02.780 --> 00:02:06.360]  其實這堆東西,全部關掉
[00:02:06.360 --> 00:02:09.020]  這樣也行,這樣也行
[00:02:09.020 --> 00:02:11.860]  其實天空有很多星,我看不完
[00:02:11.860 --> 00:02:14.440]  但因爲空氣污糟,所以我看那些星
[00:02:14.440 --> 00:02:16.620]  閃閃的,那些星是不斬的
[00:02:16.620 --> 00:02:18.580]  誰說那些星閃閃的,鈴鐺鈴鐺
[00:02:18.580 --> 00:02:20.440]  小星星,你都不鈴鐺
[00:02:20.440 --> 00:02:22.960]  很多星
[00:02:23.320 --> 00:02:26.240]  這宇宙究竟是從哪裏來的呢
[00:02:26.240 --> 00:02:27.660]  是怎樣來的呢
[00:02:27.660 --> 00:02:32.820]  1969年,美國太空人登陸月球
[00:02:32.820 --> 00:02:35.920]  望回地球,那個叫作Earthrise
[00:02:35.920 --> 00:02:38.320]  用肉眼來看
[00:02:38.320 --> 00:02:39.980]  就看到這樣
[00:02:39.980 --> 00:02:42.420]  但人工所做的
[00:02:42.420 --> 00:02:44.760]  用肉眼而不用望遠鏡
[00:02:44.760 --> 00:02:47.960]  只是一樣東西,就是中國的萬里長城
[00:02:52.000 --> 00:02:53.540]  金字塔看不到
[00:02:53.540 --> 00:02:56.540]  蘇伊斯坎尼亞看不到
[00:02:56.540 --> 00:02:59.720]  巴黎鐵塔看不到
[00:02:59.720 --> 00:03:01.160]  只看到長城
[00:03:01.160 --> 00:03:06.660]  我們宇宙有個太陽
[00:03:06.660 --> 00:03:09.320]  圍着太陽來轉
[00:03:09.320 --> 00:03:11.960]  九大行星,我讀小學的時候,九大行星
[00:03:11.960 --> 00:03:14.860]  其實我發現一個祕密,原來過去百多年
[00:03:14.860 --> 00:03:18.680]  他沒見過第九粒,第九粒行星就是明王星
[00:03:18.680 --> 00:03:19.980]  Neptune
[00:03:20.380 --> 00:03:23.080]  Pluto
[00:03:23.080 --> 00:03:25.600]  太陽,近太陽的就是水星
[00:03:25.600 --> 00:03:27.540]  那麼詭異,當然是喝水
[00:03:27.540 --> 00:03:30.800]  喝了水之後就是金星,賺錢
[00:03:30.800 --> 00:03:33.060]  賺了錢之後,成家立室就是地球
[00:03:33.060 --> 00:03:35.160]  但地球那些人打仗就是火星
[00:03:35.160 --> 00:03:37.480]  火從哪裏來,燒木就是木星
[00:03:37.480 --> 00:03:40.540]  木星旁邊就是土星,樹是從土裏長出來的
[00:03:40.540 --> 00:03:42.720]  然後天王星,海王星,明王星
[00:03:42.720 --> 00:03:44.640]  原來那些人沒見過明王星
[00:03:44.640 --> 00:03:47.000]  直到最近這三四年
[00:03:47.000 --> 00:03:49.140]  太空船在附近擦過
[00:03:49.140 --> 00:03:52.400]  將明王星的照片給我們看到
[00:03:52.400 --> 00:03:54.480]  科學家的計算技術很厲害
[00:03:54.480 --> 00:03:57.120]  他計算到宇宙有11度空間
[00:03:57.120 --> 00:04:04.160]  假如這是我們的太陽
[00:04:04.160 --> 00:04:07.540]  假如我們把地球放在旁邊
[00:04:07.540 --> 00:04:09.280]  就這樣
[00:04:09.280 --> 00:04:12.040]  很小一粒,我們人很渺小
[00:04:12.040 --> 00:04:16.620]  那麼太陽呢,我們的太陽就在銀河系當中
[00:04:16.620 --> 00:04:18.980]  銀河系有多大
[00:04:19.260 --> 00:04:23.340]  如果將我們太陽的大小變成一個人體裏面的細胞
[00:04:23.340 --> 00:04:24.420]  那就是白血球
[00:04:24.420 --> 00:04:27.440]  假如將太陽變得那麼小
[00:04:27.440 --> 00:04:30.700]  銀河系的大小就等於全美國國土那麼大
[00:04:30.700 --> 00:04:32.600]  你說我們多渺小
[00:04:32.600 --> 00:04:33.980]  在這個太空裏面
[00:04:33.980 --> 00:04:38.660]  有幾乎數不盡的,成千成萬個銀河系
[00:04:38.660 --> 00:04:44.280]  1905年之前
[00:04:44.280 --> 00:04:46.560]  我們沒法子知道宇宙有什麼
[00:04:46.560 --> 00:04:49.440]  探索宇宙是沒有工具的
[00:04:49.440 --> 00:04:52.080]  1905年愛因斯坦在德國
[00:04:52.080 --> 00:04:53.460]  那時還沒移民
[00:04:53.460 --> 00:04:55.380]  就寫了《合二的相對論》
[00:04:55.380 --> 00:04:57.380]  The Real Theory of Relativity
[00:04:57.380 --> 00:05:00.080]  那我們就明白了
[00:05:00.080 --> 00:05:02.040]  10年之後,1915年
[00:05:02.040 --> 00:05:06.040]  就寫了那個《廣義的相對論》
[00:05:06.040 --> 00:05:07.640]  那我們就有工具了
[00:05:07.640 --> 00:05:10.000]  兩套相對論都是用德文寫的
[00:05:10.000 --> 00:05:11.720]  因爲愛因斯坦在德國
[00:05:11.720 --> 00:05:13.280]  他還沒移民去美國
[00:05:14.260 --> 00:05:17.020]  愛因斯坦的《廣義的合二的相對論》
[00:05:17.020 --> 00:05:20.100]  就讓我們可以明白看到宇宙了
[00:05:20.100 --> 00:05:22.100]  過去一百年我們看到很多東西
[00:05:22.100 --> 00:05:24.100]  今天就和大家說究竟探索宇宙
[00:05:24.100 --> 00:05:25.420]  科學家找到什麼
[00:05:25.420 --> 00:05:27.420]  和聖經有沒有關係
[00:05:27.420 --> 00:05:29.680]  那愛因斯坦相對論說
[00:05:29.680 --> 00:05:30.760]  時間是第四度空間
[00:05:30.760 --> 00:05:32.760]  爲什麼時間是第四度空間呢
[00:05:32.760 --> 00:05:35.100]  XYZ是長闊高的
[00:05:35.100 --> 00:05:37.900]  XYZ是一個variable
[00:05:37.900 --> 00:05:38.720]  是一個變數
[00:05:38.720 --> 00:05:39.640]  X可以變成任何東西
[00:05:39.640 --> 00:05:40.800]  Y可以變成任何東西
[00:05:40.800 --> 00:05:41.720]  Z可以變成任何東西
[00:05:41.720 --> 00:05:43.480]  但時間也可以變成任何東西
[00:05:43.480 --> 00:05:45.480]  因爲時間有快有慢
[00:05:45.480 --> 00:05:48.100]  中國人也有句話說
[00:05:48.100 --> 00:05:50.520]  快活就不思議時間過
[00:05:50.520 --> 00:05:53.720]  當一個人悲傷的時候
[00:05:53.720 --> 00:05:56.920]  他是難過
[00:05:56.920 --> 00:05:59.800]  時間過得慢就難過
[00:05:59.800 --> 00:06:02.200]  原來時間有快有慢
[00:06:02.200 --> 00:06:03.560]  就看你那個
[00:06:03.560 --> 00:06:05.560]  看時間的鐘在哪裏
[00:06:05.560 --> 00:06:08.300]  科學家證明了時間有快有慢
[00:06:08.300 --> 00:06:10.620]  Hewlett Packard
[00:06:10.620 --> 00:06:12.240]  我退休的那間公司
[00:06:12.240 --> 00:06:14.240]  他們做了兩個atomic clock
[00:06:14.240 --> 00:06:15.940]  很準確的
[00:06:15.940 --> 00:06:17.800]  一個是放在地上
[00:06:17.800 --> 00:06:19.800]  另一個是放在太空船上
[00:06:19.800 --> 00:06:22.580]  當時的太空船是圍繞地球
[00:06:22.580 --> 00:06:26.180]  每夜四小時轉五六個圈
[00:06:26.180 --> 00:06:28.720]  那就是它速度很快了
[00:06:28.720 --> 00:06:31.700]  下來的時候那個鍾是慢了的
[00:06:31.700 --> 00:06:33.420]  是慢了
[00:06:33.420 --> 00:06:34.720]  愛因斯坦相對論說
[00:06:34.720 --> 00:06:36.420]  如果我們運動
[00:06:36.420 --> 00:06:38.420]  用光的速度來行走呢
[00:06:38.420 --> 00:06:41.000]  時間就停頓了
[00:06:42.120 --> 00:06:44.120]  但是我的mass是無窮的重
[00:06:44.120 --> 00:06:48.560]  愛因斯坦發現光速
[00:06:48.560 --> 00:06:50.560]  是一個常數
[00:06:50.560 --> 00:06:51.640]  不改的
[00:06:51.640 --> 00:06:53.140]  光不會又快又慢
[00:06:53.140 --> 00:06:54.460]  沒有相對速度的
[00:06:54.460 --> 00:06:57.320]  每秒鐘圍繞地球尺度七個半圈
[00:06:57.320 --> 00:07:00.860]  如果用光的速度從三藩市過來
[00:07:00.860 --> 00:07:04.000]  三分一秒鐘就到了
[00:07:04.000 --> 00:07:07.160]  現在美國和中國
[00:07:07.160 --> 00:07:09.160]  中國已經在做hypersonic glider
[00:07:09.160 --> 00:07:13.140]  那個飛彈的目標是用20倍音速
[00:07:13.140 --> 00:07:15.140]  如果用20倍音速來坐飛機
[00:07:15.140 --> 00:07:17.140]  從紐約去羅省
[00:07:17.140 --> 00:07:19.140]  本來要五個半小時
[00:07:19.140 --> 00:07:21.140]  如果用那個飛機來坐
[00:07:21.140 --> 00:07:23.140]  從紐約去羅省14分鐘
[00:07:23.140 --> 00:07:25.140]  不過不是每個人都能頂得住
[00:07:25.140 --> 00:07:27.140]  一路坐一路叫阿媽
[00:07:27.140 --> 00:07:30.000]  愛因斯坦說E=mc^2
[00:07:30.000 --> 00:07:32.000]  物質和能量可以兌換
[00:07:32.000 --> 00:07:34.000]  然後宇宙有反地心吸力
[00:07:34.000 --> 00:07:36.000]  愛因斯坦一百年前就說了
[00:07:36.000 --> 00:07:38.000]  宇宙有反地心吸力
[00:07:40.000 --> 00:07:42.000]  其實聖經說了
[00:07:42.000 --> 00:07:44.000]  起初上帝創造天地
[00:07:44.000 --> 00:07:46.000]  那個天是諸天
[00:07:46.000 --> 00:07:48.000]  是先創造靈界
[00:07:48.000 --> 00:07:50.000]  靈界有活物
[00:07:50.000 --> 00:07:52.000]  那些活物叫天使
[00:07:52.000 --> 00:07:54.000]  然後創造地
[00:07:54.000 --> 00:07:56.000]  你問我你怎麼知道
[00:07:56.000 --> 00:07:58.000]  聖經說的
[00:07:58.000 --> 00:08:00.000]  在約伯記第38章頭十節
[00:08:00.000 --> 00:08:02.000]  神問約伯
[00:08:02.000 --> 00:08:04.000]  你若知道只管說吧
[00:08:04.000 --> 00:08:06.000]  我拉地基的時候
[00:08:06.000 --> 00:08:08.000]  你若知道你只管說吧
[00:08:08.000 --> 00:08:10.000]  我拉地基的時候
[00:08:10.000 --> 00:08:12.000]  神的衆星都一同歡呼
[00:08:12.000 --> 00:08:14.000]  靈界的活物天使
[00:08:14.000 --> 00:08:16.000]  見到神創造物質世界
[00:08:16.000 --> 00:08:18.000]  他們都喝彩
[00:08:18.000 --> 00:08:20.000]  這個空間
[00:08:20.000 --> 00:08:22.000]  希伯來文的原文
[00:08:22.000 --> 00:08:24.000]  我沒有讀過希伯來文
[00:08:24.000 --> 00:08:26.000]  我只讀了一個字
[00:08:26.000 --> 00:08:28.000]  Abraham
[00:08:28.000 --> 00:08:30.000]  後來改名叫Abraham
[00:08:30.000 --> 00:08:32.000]  Abraham
[00:08:32.000 --> 00:08:34.000]  那個requiem的字
[00:08:34.000 --> 00:08:36.000]  就代表神的空間
[00:08:36.000 --> 00:08:38.000]  我一直把它拉開
[00:08:38.000 --> 00:08:40.000]  聖經老土說這個宇宙會膨脹
[00:08:40.000 --> 00:08:42.000]  愛因斯坦說這個宇宙
[00:08:42.000 --> 00:08:44.000]  有反敵心吸力
[00:08:44.000 --> 00:08:46.000]  dark energy
[00:08:46.000 --> 00:08:48.000]  所以宇宙在膨脹中
[00:08:48.000 --> 00:08:50.000]  愛因斯坦說了一個theory
[00:08:50.000 --> 00:08:52.000]  現在科學家證明宇宙在膨脹中
[00:08:52.000 --> 00:08:54.000]  不單止在膨脹中
[00:08:54.000 --> 00:08:56.000]  而且膨脹的速度比科學家計算的還要快
[00:08:56.000 --> 00:08:58.000]  那就是我們越來越渺小
[00:08:58.000 --> 00:09:00.000]  宇宙有四道力
[00:09:00.000 --> 00:09:02.000]  四道力同出一源
[00:09:02.000 --> 00:09:04.000]  有次序
[00:09:04.000 --> 00:09:06.000]  第一道力是次天場
[00:09:06.000 --> 00:09:08.000]  第二道力是強壓之力
[00:09:08.000 --> 00:09:10.000]  第三道力是弱壓之力
[00:09:10.000 --> 00:09:12.000]  第四道力就是地心吸力
[00:09:12.000 --> 00:09:14.000]  美國的太空人John Kelly
[00:09:14.000 --> 00:09:16.000]  在International Space Station
[00:09:16.000 --> 00:09:18.000]  住了三百四十天
[00:09:18.000 --> 00:09:20.000]  現在拿回地
[00:09:20.000 --> 00:09:22.000]  他說我慘了
[00:09:22.000 --> 00:09:24.000]  當我由地面有地心吸力
[00:09:24.000 --> 00:09:26.000]  去到太空沒有地心吸力
[00:09:26.000 --> 00:09:28.000]  我有段時間才適應
[00:09:28.000 --> 00:09:30.000]  現在住了三百四十天
[00:09:30.000 --> 00:09:32.000]  拿回地面我更辛苦
[00:09:32.000 --> 00:09:34.000]  那就是
[00:09:34.000 --> 00:09:36.000]  Osteoporosis
[00:09:36.000 --> 00:09:38.000]  我見到一些女士
[00:09:38.000 --> 00:09:40.000]  如果認識我的話
[00:09:40.000 --> 00:09:42.000]  我給她一些鈣,鈣餅,Vitamin D3給她喫
[00:09:42.000 --> 00:09:44.000]  有個做金融界的女子
[00:09:44.000 --> 00:09:46.000]  一個姐妹
[00:09:46.000 --> 00:09:48.000]  她不是很高
[00:09:48.000 --> 00:09:50.000]  她說我五尺還差一寸半
[00:09:50.000 --> 00:09:54.000]  我說你不可以再矮了
[00:09:54.000 --> 00:09:56.000]  我給她D3和Calcium
[00:09:56.000 --> 00:09:58.000]  一年之後她說
[00:09:58.000 --> 00:10:00.000]  叔叔你知道我高了嗎
[00:10:00.000 --> 00:10:02.000]  你三十歲還可以高嗎
[00:10:02.000 --> 00:10:08.000]  聖經怎麼說
[00:10:08.000 --> 00:10:10.000]  第一天做光
[00:10:10.000 --> 00:10:12.000]  起初神創造天地
[00:10:12.000 --> 00:10:14.000]  地是空虛混沌
[00:10:14.000 --> 00:10:16.000]  冤冥黑暗
[00:10:16.000 --> 00:10:18.000]  神的靈運行在水面上
[00:10:18.000 --> 00:10:20.000]  神說要由光就由你光
[00:10:20.000 --> 00:10:22.000]  神做光的原因不是代替黑暗
[00:10:22.000 --> 00:10:24.000]  反過來他仍然保留黑暗
[00:10:24.000 --> 00:10:26.000]  但將光暗分開了
[00:10:26.000 --> 00:10:28.000]  神稱光爲晝,稱暗爲夜
[00:10:28.000 --> 00:10:30.000]  第一天神做磁電場
[00:10:30.000 --> 00:10:32.000]  磁電場是第一個能力
[00:10:32.000 --> 00:10:34.000]  而且神第一天做時間
[00:10:34.000 --> 00:10:36.000]  一光一暗定了時間
[00:10:36.000 --> 00:10:38.000]  中國人稱時間爲光音
[00:10:38.000 --> 00:10:42.000]  第二天有了時間就有速度
[00:10:42.000 --> 00:10:44.000]  有速度就有物質
[00:10:44.000 --> 00:10:46.000]  沒有時間就沒有速度
[00:10:46.000 --> 00:10:48.000]  沒有速度就沒有物質
[00:10:48.000 --> 00:10:50.000]  因爲物質有個核子
[00:10:50.000 --> 00:10:52.000]  核子裏面有電子
[00:10:52.000 --> 00:10:54.000]  電子有相當速度
[00:10:54.000 --> 00:10:56.000]  第二天做空氣
[00:10:56.000 --> 00:10:58.000]  空氣有強的核子力
[00:10:58.000 --> 00:11:00.000]  但空氣的物質
[00:11:00.000 --> 00:11:02.000]  元素有同位素
[00:11:02.000 --> 00:11:04.000]  同位素有放射性
[00:11:04.000 --> 00:11:06.000]  不穩定的元素
[00:11:06.000 --> 00:11:08.000]  那就是弱的核子力
[00:11:08.000 --> 00:11:10.000]  第三天做地心吸力
[00:11:10.000 --> 00:11:12.000]  神說水要聚在一處
[00:11:12.000 --> 00:11:14.000]  就露出旱地來
[00:11:14.000 --> 00:11:16.000]  露出旱地就有一個先決條件
[00:11:16.000 --> 00:11:18.000]  就是要地震
[00:11:18.000 --> 00:11:20.000]  一個大地震
[00:11:20.000 --> 00:11:22.000]  地震的結果就是地一粒不停
[00:11:22.000 --> 00:11:24.000]  然後有地心吸力
[00:11:24.000 --> 00:11:26.000]  所以水就聚在一處
[00:11:26.000 --> 00:11:28.000]  你怎麼知道有地震
[00:11:28.000 --> 00:11:30.000]  邏輯來看一定有地震
[00:11:30.000 --> 00:11:32.000]  但聖經有說
[00:11:32.000 --> 00:11:34.000]  啓示錄有七個印
[00:11:34.000 --> 00:11:36.000]  七個碗
[00:11:36.000 --> 00:11:38.000]  第六個碗就是阿彌吉多頓平原大戰
[00:11:38.000 --> 00:11:40.000]  第七個碗就是整個巴比倫島塘
[00:11:40.000 --> 00:11:42.000]  神用地震
[00:11:42.000 --> 00:11:44.000]  其實地震沒得防
[00:11:44.000 --> 00:11:46.000]  防地震防多少級
[00:11:46.000 --> 00:11:48.000]  每升一級就十倍
[00:11:48.000 --> 00:11:50.000]  六級地震都挺強的
[00:11:50.000 --> 00:11:52.000]  七級比六級大十倍
[00:11:52.000 --> 00:11:54.000]  八級比六級大一百倍
[00:11:54.000 --> 00:11:56.000]  九級比六級大一千倍
[00:11:56.000 --> 00:11:58.000]  不斷地搖
[00:11:58.000 --> 00:12:00.000]  一直搖
[00:12:00.000 --> 00:12:02.000]  自從有人以來
[00:12:02.000 --> 00:12:04.000]  沒試過這麼強這麼大的地震
[00:12:04.000 --> 00:12:06.000]  邏輯來看
[00:12:06.000 --> 00:12:08.000]  沒有人之前有過地震這麼大
[00:12:08.000 --> 00:12:10.000]  這個就是第三天
[00:12:10.000 --> 00:12:12.000]  水聚在一處
[00:12:12.000 --> 00:12:14.000]  地心吸力沒有地心吸力很慘
[00:12:14.000 --> 00:12:16.000]  John Kelly 住了三百四十天
[00:12:16.000 --> 00:12:18.000]  下到地上
[00:12:18.000 --> 00:12:20.000]  上胞胎有個弟弟
[00:12:20.000 --> 00:12:22.000]  identical twin
[00:12:22.000 --> 00:12:24.000]  兩兄弟的DNA是一樣的
[00:12:24.000 --> 00:12:26.000]  現在不是一樣了
[00:12:26.000 --> 00:12:28.000]  變了
[00:12:28.000 --> 00:12:30.000]  DNA變了
[00:12:30.000 --> 00:12:32.000]  我都不敢上太空
[00:12:32.000 --> 00:12:34.000]  下來DNA變了
[00:12:34.000 --> 00:12:36.000]  我怎麼知道是什麼
[00:12:36.000 --> 00:12:38.000]  聖經所說的
[00:12:38.000 --> 00:12:40.000]  創造 科學
[00:12:40.000 --> 00:12:42.000]  是和科學家沒有衝突的
[00:12:42.000 --> 00:12:44.000]  科學家不是基督徒
[00:12:44.000 --> 00:12:46.000]  他就這樣科學研究
[00:12:46.000 --> 00:12:48.000]  宇宙是黑洞
[00:12:48.000 --> 00:12:50.000]  科學這麼厲害的地方
[00:12:50.000 --> 00:12:52.000]  證明了黑洞不是黑洞
[00:12:52.000 --> 00:12:54.000]  你都可以說
[00:12:54.000 --> 00:12:56.000]  黑洞不是洞
[00:12:56.000 --> 00:12:58.000]  宇宙哪有洞
[00:12:58.000 --> 00:13:00.000]  我一會解釋
[00:13:00.000 --> 00:13:02.000]  宇宙有地心吸力
[00:13:02.000 --> 00:13:04.000]  地心吸力牆
[00:13:04.000 --> 00:13:06.000]  gravitational field
[00:13:06.000 --> 00:13:08.000]  2017年
[00:13:08.000 --> 00:13:10.000]  諾貝爾獎金在美國有兩個科學家找到
[00:13:10.000 --> 00:13:12.000]  拿了
[00:13:12.000 --> 00:13:14.000]  已經證明了愛因斯坦所說的
[00:13:14.000 --> 00:13:16.000]  這個太空裏面有
[00:13:16.000 --> 00:13:18.000]  地心吸力牆
[00:13:18.000 --> 00:13:20.000]  gravitational field
[00:13:20.000 --> 00:13:22.000]  你跟着愛因斯坦
[00:13:22.000 --> 00:13:24.000]  他會一直研究
[00:13:24.000 --> 00:13:26.000]  有一天你可能拿到諾貝爾獎金
[00:13:26.000 --> 00:13:32.000]  我們的物質世界
[00:13:32.000 --> 00:13:34.000]  有四度空間
[00:13:34.000 --> 00:13:36.000]  長 闊 高 加上時間
[00:13:36.000 --> 00:13:38.000]  因爲時間是一個變數
[00:13:38.000 --> 00:13:40.000]  不是一常數
[00:13:40.000 --> 00:13:42.000]  不是常數 是變數
[00:13:42.000 --> 00:13:44.000]  神有無限多的空間
[00:13:44.000 --> 00:13:46.000]  靈界有十一度至十五度的空間
[00:13:46.000 --> 00:13:48.000]  這個科學家發現
[00:13:48.000 --> 00:13:50.000]  有些東西 在這個宇宙有些東西叫
[00:13:50.000 --> 00:13:52.000]  dark matter 你可以上google去找
[00:13:52.000 --> 00:13:54.000]  很多文章說 但是你不知道是說什麼
[00:13:54.000 --> 00:13:56.000]  因爲
[00:13:56.000 --> 00:13:58.000]  科學家不知道是什麼
[00:13:58.000 --> 00:14:00.000]  因爲dark matter裏面的東西和我們叫normal matter
[00:14:00.000 --> 00:14:02.000]  normal matter就是原子 核子
[00:14:02.000 --> 00:14:04.000]  用proton 用neutron 用electron
[00:14:04.000 --> 00:14:06.000]  dark matter
[00:14:06.000 --> 00:14:08.000]  不是用那些particle
[00:14:08.000 --> 00:14:10.000]  而dark matter
[00:14:10.000 --> 00:14:12.000]  control normal matter
[00:14:12.000 --> 00:14:14.000]  通過我們人的腦袋 通過我們人的身體
[00:14:14.000 --> 00:14:16.000]  每一秒鐘
[00:14:16.000 --> 00:14:18.000]  several thousands of times
[00:14:18.000 --> 00:14:20.000]  per second
[00:14:20.000 --> 00:14:22.000]  如果現在大家一起祈禱
[00:14:22.000 --> 00:14:24.000]  神聽到誰說的 很吵 大家開聲
[00:14:24.000 --> 00:14:26.000]  是不是穿過聽
[00:14:26.000 --> 00:14:28.000]  聽完你聽他聽他
[00:14:28.000 --> 00:14:30.000]  不是神 不是人
[00:14:30.000 --> 00:14:32.000]  他是神 神是個靈
[00:14:32.000 --> 00:14:34.000]  他同時聽了我們的祈禱
[00:14:34.000 --> 00:14:36.000]  牧師坐在前面
[00:14:36.000 --> 00:14:38.000]  有祈禱 但是沒有出聲
[00:14:38.000 --> 00:14:40.000]  神聽不聽到他說
[00:14:40.000 --> 00:14:42.000]  你說他聽不聽到
[00:14:42.000 --> 00:14:44.000]  他每秒鐘可以通過他幾千次
[00:14:44.000 --> 00:14:48.000]  神有無限的空間
[00:14:48.000 --> 00:14:52.000]  耶穌出生的時候
[00:14:52.000 --> 00:14:54.000]  這個約翰福音第四章
[00:14:54.000 --> 00:14:56.000]  在撒瑪利亞婦人在井旁打井
[00:14:56.000 --> 00:14:58.000]  在中午打井
[00:14:58.000 --> 00:15:00.000]  他不是一個很高級的人
[00:15:00.000 --> 00:15:02.000]  普通人打井是早上打
[00:15:02.000 --> 00:15:04.000]  太陽沒那麼猛 他中午來到
[00:15:04.000 --> 00:15:06.000]  耶穌和他說了很多
[00:15:06.000 --> 00:15:08.000]  他發現耶穌就是尼賽亞
[00:15:08.000 --> 00:15:10.000]  他要敬拜神
[00:15:10.000 --> 00:15:12.000]  敬拜神就去聖殿
[00:15:12.000 --> 00:15:14.000]  那裏不是耶路撒冷
[00:15:14.000 --> 00:15:16.000]  耶穌和他說
[00:15:16.000 --> 00:15:20.000]  事有將到 如今就是了
[00:15:20.000 --> 00:15:22.000]  那真正拜父的
[00:15:22.000 --> 00:15:24.000]  用心靈和誠實拜他
[00:15:24.000 --> 00:15:26.000]  因爲父要這樣的人拜他
[00:15:26.000 --> 00:15:28.000]  神是個靈 所以拜他要用心靈和誠實
[00:15:28.000 --> 00:15:30.000]  我們敬拜上帝不需要耶路撒冷
[00:15:30.000 --> 00:15:32.000]  我們在教會可以敬拜神
[00:15:32.000 --> 00:15:34.000]  在家裏可以敬拜神
[00:15:34.000 --> 00:15:36.000]  在大球場可以敬拜神
[00:15:36.000 --> 00:15:38.000]  問題不是聖殿在哪裏
[00:15:38.000 --> 00:15:40.000]  因爲耶穌來了之後
[00:15:40.000 --> 00:15:42.000]  以前的人敬拜神要在聖殿
[00:15:42.000 --> 00:15:44.000]  獻祭認罪 祈禱
[00:15:44.000 --> 00:15:46.000]  耶穌來了之後
[00:15:46.000 --> 00:15:48.000]  他就是神人相會的焦點
[00:15:48.000 --> 00:15:50.000]  有了耶穌我們用心靈誠實敬拜
[00:15:50.000 --> 00:15:52.000]  夠了
[00:15:52.000 --> 00:15:54.000]  在班房也可以敬拜神
[00:15:54.000 --> 00:15:56.000]  以前不是的 要去聖殿
[00:15:56.000 --> 00:15:58.000]  神是個靈
[00:15:58.000 --> 00:16:00.000]  耶穌出世的時候
[00:16:00.000 --> 00:16:02.000]  路加福音國忽然有大隊團兵
[00:16:02.000 --> 00:16:04.000]  和天使讚美說在至高之處
[00:16:04.000 --> 00:16:06.000]  什麼叫至高之處
[00:16:06.000 --> 00:16:08.000]  我剛纔說的靈界
[00:16:08.000 --> 00:16:10.000]  高低和他沒有關係
[00:16:10.000 --> 00:16:12.000]  因爲天使不受科學定律影響
[00:16:12.000 --> 00:16:14.000]  什麼叫高低
[00:16:14.000 --> 00:16:16.000]  是不是60樓高過40樓
[00:16:16.000 --> 00:16:18.000]  在靈界是沒有意思的
[00:16:18.000 --> 00:16:20.000]  何況我們的神
[00:16:20.000 --> 00:16:22.000]  在至高之處
[00:16:22.000 --> 00:16:24.000]  這是無限多度空間的意思
[00:16:24.000 --> 00:16:26.000]  我們的上帝在宇宙之外
[00:16:26.000 --> 00:16:28.000]  我給你看一張圖
