
[00:00:00.000 --> 00:00:03.200]  在教會的年曆裡,我們進入了大齋期
[00:05:24.600 --> 00:05:31.600]  路加福音提到耶穌跟人們討論如何去分辨和如何去判斷,
[00:05:31.600 --> 00:05:36.600]  裡面提到一些道德的問題,一些爭拗的問題,一些他們生活的問題。
[00:05:36.600 --> 00:05:43.600]  當耶穌談到如何去判斷的時候,他們就提出這件事件。
[00:05:43.600 --> 00:05:47.600]  很有可能這件事件對他們來說是很難判斷,所以提出來。
[00:05:47.600 --> 00:05:50.600]  又或者這件事件是當時很熱門的話題,
[00:05:50.600 --> 00:05:55.600]  好像我們城中的一些社會議題一樣,很熱門,所以就拿出來提了。
[00:05:55.600 --> 00:05:57.600]  可能當時就是這樣的狀況。
[00:05:57.600 --> 00:06:00.600]  我不知道你覺得最近最熱門的城中話題是什麼。
[00:06:00.600 --> 00:06:05.600]  對於我來說,大家都知道我住在西貢,我是新界東的選民,
[00:06:05.600 --> 00:06:09.600]  理論上明天就要去投票了。
[00:06:09.600 --> 00:06:15.600]  前一陣子剛放假,新年之後我又不在香港,所以沒怎麼跟進新聞。
[00:06:15.600 --> 00:06:18.600]  所以當我這幾天晚上有時間去看一些論壇,討論的時候,
[00:06:18.600 --> 00:06:21.600]  就怎麼都看一下是不是有機會要去投票。
[00:06:21.600 --> 00:06:24.600]  當然很快,看不到幾分鐘就有點厭煩,
[00:06:24.600 --> 00:06:28.600]  就是私募厭煩,然後我繼續厭煩,
[00:06:28.600 --> 00:06:31.600]  但是都要看,怎麼厭煩都要看,吵架都要看,要怎麼選。
[00:06:31.600 --> 00:06:35.600]  一些人去不斷地表達不同的意見,
[00:06:35.600 --> 00:06:38.600]  一些人去不斷地討論不同的話題,
[00:06:38.600 --> 00:06:41.600]  這些社會的話題,社會的意見,
[00:06:41.600 --> 00:06:43.600]  可能對不同的人有不同的角度,
[00:06:43.600 --> 00:06:47.600]  你會發覺有些雞同鴨講的感覺,
[00:06:47.600 --> 00:06:49.600]  因為大家都在講不同的東西,
[00:06:49.600 --> 00:06:51.600]  我問你一件事,你回答第二件事,然後他回答第三件事,
[00:06:51.600 --> 00:06:53.600]  然後就不知道他在哪裡。
[00:06:53.600 --> 00:06:55.600]  可能因為不同的人帶著不同的想法,
[00:06:55.600 --> 00:06:59.600]  又或者不同的理念,所以那件事是沒辦法看到真相的。
[00:06:59.600 --> 00:07:03.600]  《聖經》裡面這裡也是,當時的人怎麼會問耶穌這個問題呢?
[00:07:03.600 --> 00:07:08.600]  為什麼會說比拉多令加利利人的血,藏在祂的祭物裡面?
[00:07:08.600 --> 00:07:10.600]  就告訴耶穌。
[00:07:10.600 --> 00:07:11.600]  耶穌的答案是什麼呢?
[00:07:11.600 --> 00:07:14.600]  耶穌用了兩次很嚴厲的描述,
[00:07:14.600 --> 00:07:16.600]  在第三節和第五節都一樣,
[00:07:16.600 --> 00:07:21.600]  祂說:「不是的,你們若不悔改,都照樣要滅亡。」
[00:07:21.600 --> 00:07:24.600]  原來當時他們和耶穌討論,或者耶穌提出,
[00:07:24.600 --> 00:07:28.600]  或者他們提出也好,這兩件社會事件,他們關心的就是,
[00:07:28.600 --> 00:07:33.600]  有些人呢,其實是不是罪大一點呢?
[00:07:33.600 --> 00:07:37.600]  有些人呢,說得比較涼薄一點,或者說得比較白一點,
[00:07:37.600 --> 00:07:39.600]  有些人是不是活該一點呢?
[00:07:39.600 --> 00:07:41.600]  有些人是不是沒那麼活該呢?
[00:07:41.600 --> 00:07:43.600]  無論是天災,這裡說的是林柳,
[00:07:43.600 --> 00:07:46.600]  無論是人禍,有個長官要去殺人,
[00:07:46.600 --> 00:07:50.600]  在天災人禍裡面,會不會有些人是活該一點呢?
[00:07:50.600 --> 00:07:52.600]  會不會有些人罪惡大一點,
[00:07:52.600 --> 00:07:56.600]  所以上帝藉這個方法去懲罰他,所以他應該死?
[00:07:56.600 --> 00:07:59.600]  我不是那麼罪惡大,所以我不應該死,
[00:07:59.600 --> 00:08:01.600]  所以我還沒有到這個地步。
[00:08:01.600 --> 00:08:04.600]  當時他們的想法就是在想這件事,
[00:08:04.600 --> 00:08:09.600]  他們就在想究竟,是不是有些人差一點,罪大一點,
[00:08:09.600 --> 00:08:12.600]  所以上帝就罰他多一點,厲害一點呢?
[00:08:12.600 --> 00:08:16.600]  這就是當時他們眾人的回應和反應。
[00:08:16.600 --> 00:08:19.600]  當這兩件事一直提的時候,耶穌很清楚,斬釘截鐵地說,
[00:08:19.600 --> 00:08:21.600]  祂說:「我告訴你們,不是的。」
[00:08:21.600 --> 00:08:24.600]  不是,不是,不是,不是,你們想錯了,
[00:08:24.600 --> 00:08:27.600]  不是那些人特別大罪,所以他抵死,
[00:08:27.600 --> 00:08:30.600]  所以他就遇到天災或者遇到人禍。
[00:08:30.600 --> 00:08:33.600]  耶穌不是說,不是的,那些是不幸運的事,
[00:08:33.600 --> 00:08:37.600]  耶穌說,不要以為是那些人壞一點,所以遇到天災人禍,
[00:08:37.600 --> 00:08:41.600]  而是你和我,如果不悔改的話,有一天我們都會這樣。
[00:08:41.600 --> 00:08:45.600]  耶穌用這個描述告訴我們,原來我們每一個人都一樣,
[00:08:45.600 --> 00:08:48.600]  都是要滅亡,所以要悔改。
[00:08:48.600 --> 00:08:51.600]  接著耶穌用了一個比喻,
[00:08:51.600 --> 00:08:54.600]  這個比喻不知你熟不熟悉,或者你覺得有沒有趣,
[00:08:54.600 --> 00:08:57.600]  這個比喻是這麼說的,他說有一個人,有一個園主,
[00:08:57.600 --> 00:09:00.600]  在葡萄園裡面種了荒蕪花果樹,
[00:09:00.600 --> 00:09:04.600]  他就來在樹上找果子,找不到,就和那個園丁說,
[00:09:04.600 --> 00:09:07.600]  斬了他吧,三年都找不到果子,沒有用的了。
[00:09:07.600 --> 00:09:10.600]  那個園丁就說,不如先留著吧,
[00:09:10.600 --> 00:09:14.600]  我們再試試肥,再幫他,給他多一點滋養,
[00:09:14.600 --> 00:09:18.600]  看看未來會不會有結果,如果不是,之後再算吧,
[00:09:18.600 --> 00:09:21.600]  如果真的沒有結果,就斬了他吧。
[00:09:21.600 --> 00:09:25.600]  這個描述,這個故事,我第一個問題問的就是,
[00:09:25.600 --> 00:09:28.600]  究竟耶穌這個比喻想說什麼?
[00:09:28.600 --> 00:09:30.600]  想教你怎麼種樹?
[00:09:30.600 --> 00:09:34.600]  想告訴你,無花果樹沒那麼快有結果?
[00:09:34.600 --> 00:09:36.600]  想做什麼呢?
[00:09:36.600 --> 00:09:39.600]  比喻嘛,通常都是說人和上帝的關係,
[00:09:39.600 --> 00:09:43.600]  誰是上帝?
[00:09:43.600 --> 00:09:45.600]  如果你熟悉比喻的話,熟悉耶穌的比喻,
[00:09:45.600 --> 00:09:49.600]  常常說到園丁、園主、僕人等等,
[00:09:49.600 --> 00:09:51.600]  誰是上帝?
[00:09:51.600 --> 00:09:54.600]  通常都是園主是上帝,上帝是掌權的,
[00:09:54.600 --> 00:09:56.600]  這個園主是不是上帝呢?
[00:09:56.600 --> 00:09:58.600]  你說,這個園主好像很惡,
[00:09:58.600 --> 00:10:01.600]  找不到果子就要斬了他,
[00:10:01.600 --> 00:10:03.600]  不是上帝來的,不是上帝來的。
[00:10:03.600 --> 00:10:06.600]  其實耶穌沒有解釋過誰是上帝,不要誤會,
[00:10:06.600 --> 00:10:09.600]  耶穌沒有說,那個園丁有愛心是上帝,
[00:10:09.600 --> 00:10:11.600]  或者那個園主惡不是上帝,
[00:10:11.600 --> 00:10:15.600]  或者反過來,其實兩個都是上帝的心意。
[00:10:15.600 --> 00:10:17.600]  聖經裡面,耶穌沒有刻意提到誰才是上帝,
[00:10:17.600 --> 00:10:19.600]  誰是你和我,
[00:10:19.600 --> 00:10:21.600]  不過總之告訴我們,如果我們不結果,
[00:10:21.600 --> 00:10:23.600]  有一天都會被砍掉。
[00:10:23.600 --> 00:10:25.600]  這個比喻很有趣的,
[00:10:25.600 --> 00:10:27.600]  這個比喻最有趣的地方,我覺得就是第一句,
[00:10:27.600 --> 00:10:29.600]  他說什麼呢?
[00:10:29.600 --> 00:10:32.600]  他說有一個人在葡萄園裡栽了一棵無花果樹,
[00:10:32.600 --> 00:10:34.600]  你覺得很有趣嗎?
[00:10:34.600 --> 00:10:36.600]  葡萄園應該種什麼樹呢?
[00:10:36.600 --> 00:10:38.600]  葡萄樹嘛,在葡萄園栽了一棵無花果樹,
[00:10:38.600 --> 00:10:41.600]  栽不到果,不關無花果樹的事,
[00:10:41.600 --> 00:10:43.600]  你這個主人是假的,
[00:10:43.600 --> 00:10:46.600]  這裡是葡萄園,應該栽葡萄,
[00:10:46.600 --> 00:10:48.600]  我都不是葡萄,我是無花果,
[00:10:48.600 --> 00:10:50.600]  這裡土壤又不適合我,水又不適合我,
[00:10:50.600 --> 00:10:53.600]  我施肥可能又施錯,那我當然不結果了。
[00:10:53.600 --> 00:10:57.600]  不過這個主人就要在無花果樹上找果子,
[00:10:57.600 --> 00:11:00.600]  還要說這個主人找了三年,
[00:11:00.600 --> 00:11:02.600]  每年都去找,不斷去找,
[00:11:02.600 --> 00:11:04.600]  看看他有沒有回應,
[00:11:04.600 --> 00:11:06.600]  看看他有沒有結果,
[00:11:06.600 --> 00:11:08.600]  就把他斬了。
[00:11:08.600 --> 00:11:09.600]  原來在這個比喻裡面,
[00:11:09.600 --> 00:11:11.600]  如果我們在想上帝是這個園主的話,
[00:11:11.600 --> 00:11:13.600]  有時我們都不明白,
[00:11:13.600 --> 00:11:15.600]  為什麼上帝會在葡萄園裡放無花果樹,
[00:11:15.600 --> 00:11:17.600]  有時我們都不明白上帝為什麼會放我們在這個社會,
[00:11:17.600 --> 00:11:20.600]  或者這個狀況,或者這個現實的這個位置裡面,
[00:11:20.600 --> 00:11:22.600]  不過你就在這裡了,
[00:11:22.600 --> 00:11:24.600]  而你就是無花果樹,對不起,你不是葡萄樹,
[00:11:24.600 --> 00:11:26.600]  不要想著結葡萄,你要結無花果,
[00:11:26.600 --> 00:11:28.600]  結不到怎麼辦呢?
[00:11:28.600 --> 00:11:30.600]  結不到就會被斬的了,
[00:11:30.600 --> 00:11:32.600]  所以你要努力,你要回應,
[00:11:32.600 --> 00:11:34.600]  但是這個上帝同樣有另一個身份,
[00:11:34.600 --> 00:11:36.600]  跟園主一樣,就是見到
[00:11:36.600 --> 00:11:38.600]  算了,雖然暫時見不到果,
[00:11:38.600 --> 00:11:40.600]  不要緊,再做多點事情,
[00:11:40.600 --> 00:11:42.600]  再挖開它,再下料,再施肥,再灌溉,
[00:11:42.600 --> 00:11:44.600]  再給多一次機會吧,
[00:11:44.600 --> 00:11:47.600]  說的是上帝的恩典和機會。
[00:11:47.600 --> 00:11:50.600]  上面明明在說兩件社會的事件,
[00:11:50.600 --> 00:11:52.600]  耶穌的回答,回應就是說,
[00:11:52.600 --> 00:11:54.600]  不悔改就要滅亡,
[00:11:54.600 --> 00:11:56.600]  後面在說的就要結果,
[00:11:56.600 --> 00:11:59.600]  就要有回應,有見到實質的果效。
[00:11:59.600 --> 00:12:01.600]  在說什麼呢?
[00:12:01.600 --> 00:12:03.600]  在說原來我們的生活,
[00:12:03.600 --> 00:12:05.600]  當我們回應信仰的時候,
[00:12:05.600 --> 00:12:07.600]  有一個很重要的字,
[00:12:07.600 --> 00:12:09.600]  叫悔改。
[00:12:09.600 --> 00:12:11.600]  這個字相信你不會不認識,
[00:12:11.600 --> 00:12:13.600]  你第一天踏入教會可能已經認識了,
[00:12:13.600 --> 00:12:15.600]  或者你讀書的時候聽到都會說,
[00:12:15.600 --> 00:12:17.600]  悔改,悔改,信耶穌就是要悔改,
[00:12:17.600 --> 00:12:19.600]  信耶穌第一步就是悔改,
[00:12:19.600 --> 00:12:21.600]  沒什麼好說的,大家都悔改過就完了,
[00:12:21.600 --> 00:12:23.600]  不過不是,
[00:12:23.600 --> 00:12:25.600]  原來悔改這個字有時候我們都誤會了,
[00:12:25.600 --> 00:12:27.600]  甚至有時候我們不明白,
[00:12:27.600 --> 00:12:29.600]  我們以為悔改了,
[00:12:29.600 --> 00:12:31.600]  但其實可能我們沒有。
[00:12:31.600 --> 00:12:33.600]  這個世界很多人在想悔改的時候,
[00:12:33.600 --> 00:12:35.600]  第一個在想的是什麼呢?
[00:12:35.600 --> 00:12:37.600]  做錯了就要改,
[00:12:37.600 --> 00:12:39.600]  不過有些人覺得旁邊的人錯多一點,
[00:12:39.600 --> 00:12:41.600]  你錯的多一點,
[00:12:41.600 --> 00:12:43.600]  你的錯大一點,我的錯小一點,
[00:12:43.600 --> 00:12:45.600]  你不改我也OK啦,
[00:12:45.600 --> 00:12:47.600]  又或者很多時候當你發現自己做錯,
[00:12:47.600 --> 00:12:49.600]  或者你明白自己做錯的時候,
[00:12:49.600 --> 00:12:51.600]  第一時間你會怎樣呢?
[00:12:51.600 --> 00:12:53.600]  當然是將責任推在旁邊的人身上,
[00:12:53.600 --> 00:12:55.600]  不關我的事,
[00:12:55.600 --> 00:12:57.600]  他先動手,我才回應,
[00:12:57.600 --> 00:12:59.600]  無論如何,
[00:12:59.600 --> 00:13:01.600]  知罪也好,可能你不承認,
[00:13:01.600 --> 00:13:03.600]  知罪知錯是悔改第一步,
[00:13:03.600 --> 00:13:05.600]  很重要的,
[00:13:05.600 --> 00:13:07.600]  有些人可能真的不知道,
[00:13:07.600 --> 00:13:09.600]  不過其實知罪是很容易的事,
[00:13:09.600 --> 00:13:11.600]  因為上帝將他的形象在我們裡面有的,
[00:13:11.600 --> 00:13:13.600]  我們有良心,也有上帝的靈,
[00:13:13.600 --> 00:13:15.600]  所以你會做錯,你會知罪,
[00:13:15.600 --> 00:13:17.600]  所以當和身邊的朋友和姐妹聊天的時候,
[00:13:17.600 --> 00:13:19.600]  你會發現,很容易明白,
[00:13:19.600 --> 00:13:21.600]  每個人都會知罪,其實你一定會知道自己做錯,
[00:13:21.600 --> 00:13:23.600]  不過知罪之後可以有很多不同的回應的方法,
[00:13:23.600 --> 00:13:25.600]  有人當看不到,
[00:13:25.600 --> 00:13:27.600]  有人將罪推在旁邊的人身上,
[00:13:27.600 --> 00:13:29.600]  不是我的錯,
[00:13:29.600 --> 00:13:31.600]  不是我的問題,這是土地公認的問題,
[00:13:31.600 --> 00:13:33.600]  無論你犯什麼錯也好,
[00:13:33.600 --> 00:13:35.600]  這也不是我的問題,
[00:13:35.600 --> 00:13:37.600]  有人會很快將問題推卸在其他人身上,
[00:13:37.600 --> 00:13:39.600]  當然可能很多問題是連鎖的,
[00:13:39.600 --> 00:13:41.600]  因為有些人發生某些事,
[00:13:41.600 --> 00:13:43.600]  慢慢問題就會繼續產生,
[00:13:43.600 --> 00:13:45.600]  但你不可以將責任完全推卸,
[00:13:45.600 --> 00:13:47.600]  因為你也有那部分,所以知罪知錯是第一步,
[00:13:47.600 --> 00:13:49.600]  接著怎樣呢?
[00:13:49.600 --> 00:13:51.600]  接著你要認錯,
[00:13:51.600 --> 00:13:53.600]  你向誰認錯?
[00:13:53.600 --> 00:13:55.600]  你要向你得罪的人,
[00:13:55.600 --> 00:13:57.600]  和得罪的上帝認錯,
[00:13:57.600 --> 00:13:59.600]  記不記得浪子回頭的故事,
[00:13:59.600 --> 00:14:01.600]  當浪子預備回家的時候,
[00:14:01.600 --> 00:14:03.600]  想好劇本就是
[00:14:03.600 --> 00:14:05.600]  跟爸爸說我得罪了天,又得罪了你,
[00:14:05.600 --> 00:14:07.600]  認錯就是這樣,
[00:14:07.600 --> 00:14:09.600]  為什麼認錯要得罪上帝,
[00:14:09.600 --> 00:14:11.600]  又得罪人呢?
[00:14:11.600 --> 00:14:13.600]  當你犯錯的時候,第一我們是上帝創造,
[00:14:13.600 --> 00:14:15.600]  我們有上帝美好的形象,我們有上帝帶我們行善,
[00:14:15.600 --> 00:14:17.600]  不過我們不願意,或者我們不回應,
[00:14:17.600 --> 00:14:19.600]  結果我們得罪上帝,
[00:14:19.600 --> 00:14:21.600]  但同樣在我們錯裡面,很多時候我們傷害到他人,
[00:14:21.600 --> 00:14:23.600]  認錯是要對
[00:14:23.600 --> 00:14:25.600]  你傷害的人認錯,
[00:14:25.600 --> 00:14:27.600]  不是我跟自己認錯,
[00:14:27.600 --> 00:14:29.600]  我認錯啦,這樣就認錯了,
[00:14:29.600 --> 00:14:31.600]  因為你得罪了他,你傷害了他,
[00:14:31.600 --> 00:14:33.600]  你要向他認錯,當然對方
[00:14:33.600 --> 00:14:35.600]  歡不歡恕你,這是另一個課題,
[00:14:35.600 --> 00:14:37.600]  不過你起碼首先要努力
[00:14:37.600 --> 00:14:39.600]  向你得罪的人認錯,
[00:14:39.600 --> 00:14:41.600]  是不是知錯認錯,
[00:14:41.600 --> 00:14:43.600]  願意認罪就完了呢?
[00:14:43.600 --> 00:14:45.600]  這個就是整個悔改的行為呢?
[00:14:45.600 --> 00:14:47.600]  其實不是,
[00:14:47.600 --> 00:14:49.600]  悔改不是單單停在
[00:14:49.600 --> 00:14:51.600]  知錯認錯的階段,
[00:14:51.600 --> 00:14:53.600]  甚至有些人知錯之後認錯,
[00:14:53.600 --> 00:14:55.600]  然後就很心安,覺得我平安嘛,
[00:14:55.600 --> 00:14:57.600]  那我就OK啦,我悔改成功,沒問題,
[00:14:57.600 --> 00:14:59.600]  但那些平安
[00:14:59.600 --> 00:15:01.600]  可能是自己欺騙自己,或者自己藏起一些東西,
[00:15:01.600 --> 00:15:03.600]  知錯認錯以外,
[00:15:03.600 --> 00:15:05.600]  更加重要的是什麼呢?
[00:15:05.600 --> 00:15:07.600]  就是要你去悔罪,
[00:15:07.600 --> 00:15:09.600]  你要為那個罪去憂傷,
[00:15:09.600 --> 00:15:11.600]  以至最後你有回轉的行為,
[00:15:11.600 --> 00:15:13.600]  有行動的改變,
[00:15:13.600 --> 00:15:15.600]  悔改這個中文字
[00:15:15.600 --> 00:15:17.600]  我覺得很好的,悔是一種
[00:15:17.600 --> 00:15:19.600]  感受來的,是一種憂傷來的,
[00:15:19.600 --> 00:15:21.600]  是一種痛悔來的,
[00:15:21.600 --> 00:15:23.600]  很多人認錯只是口說,
[00:15:23.600 --> 00:15:25.600]  尤其是小朋友,
[00:15:25.600 --> 00:15:27.600]  我教的小朋友,或者在學校中,
[00:15:27.600 --> 00:15:29.600]  就算是中學生都一樣,
[00:15:29.600 --> 00:15:31.600]  錯了老師罰他,你知不知錯?
[00:15:31.600 --> 00:15:33.600]  知了,會不會再做?不做了,
[00:15:33.600 --> 00:15:35.600]  這樣就以為解決了問題,
[00:15:35.600 --> 00:15:37.600]  大家知道其實不會,因為他心裡
[00:15:37.600 --> 00:15:39.600]  其實都沒有認過,沒有理過,
[00:15:39.600 --> 00:15:41.600]  不過你叫到他就回答你,
[00:15:41.600 --> 00:15:43.600]  真正的悔改,第一樣有悔的心,
[00:15:43.600 --> 00:15:45.600]  悔就是你真的有憂傷的靈,
[00:15:45.600 --> 00:15:47.600]  你真的有痛悔,
[00:15:47.600 --> 00:15:49.600]  你覺得我真的知錯了,
[00:15:49.600 --> 00:15:51.600]  我真的明白,我裡面感受到
[00:15:51.600 --> 00:15:53.600]  錯的那種痛,
[00:15:53.600 --> 00:15:55.600]  這是悔罪第一個很重要的,
[00:15:55.600 --> 00:15:57.600]  罪有沒有令你覺得裡面痛呢?
[00:15:57.600 --> 00:15:59.600]  罪會覺得裡面痛,
[00:15:59.600 --> 00:16:01.600]  因為是一個憂傷,
[00:16:01.600 --> 00:16:03.600]  上帝都心痛,上帝見到你犯罪
[00:16:03.600 --> 00:16:05.600]  他都心痛,聖經裡面說上帝都會憂傷,
[00:16:05.600 --> 00:16:07.600]  同樣地,
[00:16:07.600 --> 00:16:09.600]  知錯,認錯,
[00:16:09.600 --> 00:16:11.600]  悔之後是要改,
[00:16:11.600 --> 00:16:13.600]  改很簡單,
[00:16:13.600 --> 00:16:15.600]  要有行為,要有行動,要回轉,
[00:16:15.600 --> 00:16:17.600]  要改變,
[00:16:17.600 --> 00:16:19.600]  知道要悔,
[00:16:19.600 --> 00:16:21.600]  知道要改,
[00:16:21.600 --> 00:16:23.600]  但可能我們都不做的,
[00:16:23.600 --> 00:16:25.600]  遲些先吧,
[00:16:25.600 --> 00:16:27.600]  大些先吧,找機會吧,
[00:16:27.600 --> 00:16:29.600]  悔改很難的,
[00:16:29.600 --> 00:16:31.600]  和好很難的,跟人認罪很難的,
[00:16:31.600 --> 00:16:33.600]  不要緊吧,上帝寬恕我的,
[00:16:33.600 --> 00:16:35.600]  沒問題的,我們常常都會這樣想,
[00:16:35.600 --> 00:16:37.600]  不過這段經文
[00:16:37.600 --> 00:16:39.600]  正正告訴我們悔改是要
[00:16:39.600 --> 00:16:41.600]  及時,要即時的,
[00:16:41.600 --> 00:16:43.600]  上帝對我們的審判,
[00:16:43.600 --> 00:16:45.600]  上帝對我們的審判
[00:16:45.600 --> 00:16:47.600]  是隨時會臨到的,
