
[00:00:00.000 --> 00:00:01.640]  首先多謝弟兄姊妹
[00:02:06.920 --> 00:02:09.320]  他們很傲慢
[00:02:09.320 --> 00:02:14.720]  傲慢的人更加容易傾向有偏見的情況
[00:02:14.720 --> 00:02:18.920]  看人看事都帶有自己的一種情感在裏面
[00:02:18.920 --> 00:02:22.520]  法利塞人有一種執著
[00:02:22.520 --> 00:02:26.520]  他們認為自己解讀信仰和聖經
[00:02:26.520 --> 00:02:28.920]  是最為全面和準確的
[00:02:28.920 --> 00:02:33.220]  他們擁有解釋神話語的一個最高權柄
[00:02:33.220 --> 00:02:37.420]  當有人去挑戰他們解釋聖經的權柄的時候
[00:02:37.420 --> 00:02:41.620]  在情感上他就會對這個人產生反感
[00:02:41.620 --> 00:02:43.720]  甚至憎恨
[00:02:43.720 --> 00:02:46.020]  然後對這個人的認識和理解
[00:02:46.020 --> 00:02:48.820]  就失去了客觀性
[00:02:48.820 --> 00:02:53.520]  有一次我帶我三歲的小女兒走過馬路
[00:02:53.520 --> 00:02:55.620]  走過馬路的時候
[00:02:55.620 --> 00:02:56.320]  突然間想
[00:02:56.320 --> 00:02:57.520]  不如我差不多歲數了
[00:02:57.520 --> 00:03:01.620]  我教她看紅綠燈
[00:03:01.620 --> 00:03:04.320]  看紅燈轉綠燈
[00:03:04.320 --> 00:03:05.120]  我跟她說
[00:03:05.120 --> 00:03:06.120]  你見不見到
[00:03:06.120 --> 00:03:07.220]  轉燈了
[00:03:07.220 --> 00:03:09.620]  這個顏色紅燈轉綠燈
[00:03:09.620 --> 00:03:10.620]  那代表什麼呢
[00:03:10.620 --> 00:03:12.420]  我們可以走過馬路了
[00:03:12.420 --> 00:03:13.020]  然後我問她
[00:03:13.020 --> 00:03:14.520]  你見不見到轉燈了
[00:03:14.520 --> 00:03:15.220]  她跟我說
[00:03:15.220 --> 00:03:17.320]  我看不到
[00:03:17.320 --> 00:03:18.620]  突然間很害怕
[00:03:18.620 --> 00:03:19.120]  糟糕了
[00:03:19.120 --> 00:03:22.220]  難道她突然間發現她色猛
[00:03:22.220 --> 00:03:23.320]  我看一看她
[00:03:23.320 --> 00:03:24.520]  我明白了
[00:03:24.520 --> 00:03:26.520]  那天天氣
[00:03:26.520 --> 00:03:27.820]  太陽很猛
[00:03:27.820 --> 00:03:31.920]  她很漂亮的戴了粉紅色的有色眼鏡出街
[00:03:31.920 --> 00:03:34.020]  所以看到的顏色是什麼
[00:03:34.020 --> 00:03:35.320]  你有沒有戴過粉紅色的
[00:03:35.320 --> 00:03:36.520]  可能粉紅色沒有
[00:03:36.520 --> 00:03:38.320]  其他的有色眼鏡
[00:03:38.320 --> 00:03:39.720]  不過太陽眼鏡
[00:03:39.720 --> 00:03:41.520]  太陽眼鏡未必每一隻都看得到
[00:03:41.520 --> 00:03:43.020]  不過她那隻真的粉紅色
[00:03:43.020 --> 00:03:45.220]  就全部都是粉紅色
[00:03:45.220 --> 00:03:46.420]  看到這些全部都是粉紅色
[00:03:46.420 --> 00:03:50.120]  當然看不清楚顏色的轉變
[00:03:50.120 --> 00:03:51.320]  法利塞人看耶穌
[00:03:51.320 --> 00:03:53.620]  都好像戴了有色眼鏡
[00:03:53.620 --> 00:03:55.720]  把不同的顏色都過濾了
[00:03:55.720 --> 00:03:58.120]  只看到一種情況
[00:03:58.120 --> 00:04:00.020]  他們專門挑耶穌
[00:04:00.020 --> 00:04:03.320]  還有他的門徒的筆事
[00:04:03.320 --> 00:04:06.420]  處處找一些攻擊耶穌的地方
[00:04:06.420 --> 00:04:10.420]  之前我們知道他是找安息日的情況
[00:04:10.420 --> 00:04:12.020]  安息日有什麼問題
[00:04:12.020 --> 00:04:16.220]  這次竟然跟洗洗澡有關係
[00:04:16.220 --> 00:04:19.220]  聖經講到這些宗教領袖
[00:04:19.220 --> 00:04:22.120]  是從哪個地方來的
[00:04:22.120 --> 00:04:25.320]  這段經文講到是從耶路撒冷來的
[00:04:25.320 --> 00:04:26.720]  知不知道那時候耶穌和門徒
[00:04:26.720 --> 00:04:28.920]  大概在什麼地方
[00:04:28.920 --> 00:04:30.720]  原來在加利利
[00:04:30.720 --> 00:04:32.920]  千里迢迢來到這個地方
[00:04:32.920 --> 00:04:35.120]  竟然是為了什麼問題
[00:04:35.120 --> 00:04:36.720]  是為了洗手
[00:04:36.720 --> 00:04:38.120]  聽起來都有點奇怪
[00:04:38.120 --> 00:04:40.120]  這麼遠來到興師問罪
[00:04:40.120 --> 00:04:41.220]  洗手
[00:04:41.220 --> 00:04:42.120]  原來有人發現
[00:04:42.120 --> 00:04:43.820]  耶穌的門徒在吃飯之前
[00:04:43.820 --> 00:04:45.820]  有一個很微細的片段
[00:04:45.820 --> 00:04:47.720]  竟然沒有洗手
[00:04:47.720 --> 00:04:49.320]  沒有洗手也這麼嚴重
[00:04:49.320 --> 00:04:50.420]  為什麼呢
[00:04:50.420 --> 00:04:51.820]  這個原因是因為
[00:04:51.820 --> 00:04:55.920]  法利塞人對舊約的律法很嚴謹
[00:04:55.920 --> 00:04:58.820]  如果回到聖經舊約
[00:04:58.820 --> 00:05:00.420]  很多地方都講到一些
[00:05:00.420 --> 00:05:02.720]  潔淨禮儀的規定
[00:05:02.720 --> 00:05:04.820]  通常跟敬拜有關
[00:05:04.820 --> 00:05:06.820]  如何去敬拜上帝有關
[00:05:06.820 --> 00:05:09.420]  我們知道負責敬拜的祭司
[00:05:09.420 --> 00:05:14.220]  當然要生命有聖潔
[00:05:14.220 --> 00:05:19.820]  還有去敬拜之前要做潔淨禮儀等等
[00:05:19.820 --> 00:05:23.320]  但是參加敬拜的百姓
[00:05:23.320 --> 00:05:26.820]  都有一系列的情況要做
[00:05:26.820 --> 00:05:31.420]  如果他們碰過一些污糟的東西
[00:05:31.420 --> 00:05:32.620]  腐爛的東西
[00:05:32.620 --> 00:05:35.620]  甚至可能摸過某種疾病
[00:05:35.620 --> 00:05:37.620]  某種類型疾病的人
[00:05:37.620 --> 00:05:41.620]  他們都不可以進入會幕去敬拜上帝
[00:05:41.620 --> 00:05:44.620]  還有當然我們清楚
[00:05:44.620 --> 00:05:49.020]  如果他們碰過人或者動物的屍體
[00:05:49.020 --> 00:05:52.220]  他們更加要透過一些潔淨禮儀
[00:05:52.220 --> 00:05:54.520]  才可以恢復一個身份
[00:05:54.520 --> 00:05:58.520]  回到會幕或者聖殿當中去敬拜上帝
[00:05:58.520 --> 00:06:00.820]  這些是當時的規定
[00:06:00.820 --> 00:06:02.820]  但是到了耶穌的年代的時候
[00:06:02.820 --> 00:06:04.120]  這些敬拜的禮儀
[00:06:04.120 --> 00:06:05.820]  潔淨的禮儀
[00:06:05.820 --> 00:06:09.320]  逐步逐步發生了很多的改變
[00:06:09.320 --> 00:06:13.320]  法里賽人發展出了一套很複雜的
[00:06:13.320 --> 00:06:16.320]  很嚴謹的潔淨的規條
[00:06:16.320 --> 00:06:21.320]  他們特別為洗手設計了一個很精密的步驟
[00:06:21.320 --> 00:06:23.520]  讓他們學習 讓他們進行
[00:06:23.520 --> 00:06:25.320]  每一步都很仔細
[00:06:25.320 --> 00:06:27.520]  細節我就不多說是怎樣洗手
[00:06:27.520 --> 00:06:29.520]  不過這個洗手的情況
[00:06:29.520 --> 00:06:34.020]  不單止放在敬拜的禮儀裏面
[00:06:34.020 --> 00:06:37.320]  甚至進入了生活的範疇裏面
[00:06:37.320 --> 00:06:41.320]  在吃飯之前都要用同樣的方式去洗手
[00:06:41.320 --> 00:06:44.320]  他們還說 如果你不這樣做
[00:06:44.320 --> 00:06:47.320]  你甚至不可以參加敬拜
[00:06:47.320 --> 00:06:49.320]  不可以去敬拜上帝
[00:06:49.320 --> 00:06:51.320]  聖經提醒我們
[00:06:51.320 --> 00:06:54.320]  這些做法 這些傳統其實是什麼呢
[00:06:54.320 --> 00:06:56.320]  包括法里賽人自己也這樣說
[00:06:56.320 --> 00:06:59.320]  這些飯前洗手的禮儀
[00:06:59.320 --> 00:07:02.320]  不是聖經的規定
[00:07:02.320 --> 00:07:05.320]  是古人的傳統
[00:07:05.320 --> 00:07:08.320]  它不是神的命令 不是神的吩咐
[00:07:08.320 --> 00:07:10.320]  但是他們就要這樣做
[00:07:10.320 --> 00:07:14.320]  這些法里賽人就帶著偏見去見耶穌
[00:07:14.320 --> 00:07:18.320]  傲慢和偏見使他們失卻了機會
[00:07:18.320 --> 00:07:20.320]  去認識這位猶太人
[00:07:20.320 --> 00:07:22.320]  等了很久很久的尼塞雅
[00:07:22.320 --> 00:07:24.320]  所以在第一個功課裏面
[00:07:24.320 --> 00:07:26.320]  我們要學習一個什麼呢
[00:07:26.320 --> 00:07:28.320]  我們要學習 嘗試學習
[00:07:28.320 --> 00:07:30.320]  放下我們的有色眼鏡
[00:07:30.320 --> 00:07:33.320]  帶有偏見的有色眼鏡
[00:07:33.320 --> 00:07:36.320]  其實每個人多多少少都有偏見
[00:07:36.320 --> 00:07:40.320]  只不過程度不一樣
[00:07:40.320 --> 00:07:43.320]  因為偏見我們可能造成其他人的傷害
[00:07:43.320 --> 00:07:45.320]  但同樣有時因為偏見
[00:07:45.320 --> 00:07:49.320]  我們都會受一些痛苦的地方
[00:07:49.320 --> 00:07:50.320]  我記得二十多年前
[00:07:50.320 --> 00:07:52.320]  我去德國讀書的時候
[00:07:52.320 --> 00:07:54.320]  頭一兩年我突然被朋友提醒
[00:07:54.320 --> 00:07:57.320]  原來我們那時候留學生要買一些醫療保險
[00:07:57.320 --> 00:08:00.320]  醫療保險裏面是包了一年
[00:08:00.320 --> 00:08:02.320]  可以去看一次牙醫
[00:08:02.320 --> 00:08:05.320]  去檢查牙齒和洗牙
[00:08:05.320 --> 00:08:08.320]  打電話去約時間
[00:08:08.320 --> 00:08:10.320]  約到時間了
[00:08:10.320 --> 00:08:13.320]  過程就參與了
[00:08:13.320 --> 00:08:16.320]  但是回來之後的感受很不開心
[00:08:16.320 --> 00:08:20.320]  是一個很深刻但是很不愉快的記憶
[00:08:20.320 --> 00:08:23.320]  給我的感受就是那個德國的牙醫
[00:08:23.320 --> 00:08:25.320]  對我這個中國留學生
[00:08:25.320 --> 00:08:28.320]  特別是講德文都講得一塌糊塗的人
[00:08:28.320 --> 00:08:30.320]  有一定的偏見
[00:08:30.320 --> 00:08:32.320]  很多事情都很不舒服
[00:08:32.320 --> 00:08:34.320]  細節就不多說了
[00:08:34.320 --> 00:08:36.320]  不過這個經歷
[00:08:36.320 --> 00:08:40.320]  讓我接下來的幾年就不敢去看牙醫了
[00:08:40.320 --> 00:08:42.320]  就是不敢去洗牙
[00:08:42.320 --> 00:08:45.320]  當然我清楚要澄清一下
[00:08:45.320 --> 00:08:48.320]  其實之後我在德國遇到一些很好的牙醫
[00:08:48.320 --> 00:08:49.320]  非常友善
[00:08:49.320 --> 00:08:52.320]  他們的服務又認真又專業等等
[00:08:52.320 --> 00:08:57.320]  現今的世代正處於一個兩極分化
[00:08:57.320 --> 00:08:59.320]  越來越嚴重的一個處境
[00:08:59.320 --> 00:09:04.320]  與立場的人之間很難建立信任
[00:09:04.320 --> 00:09:08.320]  出於偏見帶來的負面影響
[00:09:08.320 --> 00:09:10.320]  越來越顯著
[00:09:10.320 --> 00:09:12.320]  我們很坦白地承認
[00:09:12.320 --> 00:09:17.320]  在教會內外其實都可以察覺到這種情況
[00:09:17.320 --> 00:09:20.320]  兩極分化帶來的後果就是
[00:09:20.320 --> 00:09:23.320]  根據一些背景
[00:09:23.320 --> 00:09:25.320]  根據一些立場的情況
[00:09:25.320 --> 00:09:30.320]  這些因素將人簡單粗疏地分門別類
[00:09:30.320 --> 00:09:33.320]  因此我們對人有不同的態度
[00:09:33.320 --> 00:09:36.320]  不同的人有不同的方式
[00:09:36.320 --> 00:09:39.320]  在家裏 在教會裏 在職場裏
[00:09:39.320 --> 00:09:42.320]  兩極分化帶來的偏見
[00:09:42.320 --> 00:09:45.320]  可以造成不同程度的傷害
[00:09:45.320 --> 00:09:47.320]  這些傷害可以是甚麼呢
[00:09:47.320 --> 00:09:49.320]  可以是言語的傷害
[00:09:49.320 --> 00:09:51.320]  可以是冷漠的傷害
[00:09:51.320 --> 00:09:55.320]  甚至是身體和心靈的傷害
[00:09:55.320 --> 00:09:57.320]  在這些環境裏 到底教會在做甚麼呢
[00:09:57.320 --> 00:09:59.320]  教會的角色是甚麼呢
[00:09:59.320 --> 00:10:02.320]  有人認為教會要做些事 做些行為
[00:10:02.320 --> 00:10:04.320]  做些行動來回應
[00:10:04.320 --> 00:10:07.320]  但我自己覺得 回看聖經的時候
[00:10:07.320 --> 00:10:08.320]  我自己感受
[00:10:08.320 --> 00:10:10.320]  其實首先我們不是不行動
[00:10:10.320 --> 00:10:12.320]  不過在行動之先
[00:10:12.320 --> 00:10:14.320]  我們要檢視一下我們內在的價值觀
[00:10:14.320 --> 00:10:16.320]  我們需不需要一些更新
[00:10:16.320 --> 00:10:18.320]  需不需要優化我們屬靈的土壤
[00:10:18.320 --> 00:10:20.320]  以至於我們內在的生命
[00:10:20.320 --> 00:10:22.320]  得以改變更新的時候
[00:10:22.320 --> 00:10:24.320]  我們外在的行為
[00:10:24.320 --> 00:10:26.320]  帶來一個很大的改變
[00:10:26.320 --> 00:10:28.320]  價值觀被更新
[00:10:28.320 --> 00:10:31.320]  每個基督徒在各自的角色和崗位裏
[00:10:31.320 --> 00:10:35.320]  就能夠活出帶有影響力的生命
[00:10:35.320 --> 00:10:37.320]  我們思想一下
[00:10:37.320 --> 00:10:41.320]  如果社會上多一些更像耶穌的爸爸或媽媽
[00:10:41.320 --> 00:10:48.320]  多一些更像基督的老師 醫生 警察 律師
[00:10:48.320 --> 00:10:53.320]  商人 老闆 公務員 高官等等
[00:10:53.320 --> 00:10:55.320]  這個城市 這個社會
[00:10:55.320 --> 00:10:58.320]  會不會更加多帶有色彩呢
[00:10:58.320 --> 00:11:01.320]  更加多有色彩的地方
[00:11:01.320 --> 00:11:04.320]  剛才我說 偏見是帶有感情的
[00:11:04.320 --> 00:11:05.320]  和感情有關的
[00:11:05.320 --> 00:11:07.320]  所以我們要經常提醒自己
[00:11:07.320 --> 00:11:09.320]  我們看人看事
[00:11:09.320 --> 00:11:14.320]  會不會需要更加多客觀和理性在裏面呢
[00:11:14.320 --> 00:11:17.320]  核子魔杖這個比喻大家都不會陌生
[00:11:17.320 --> 00:11:19.320]  但很多時候我們都覺得
[00:11:19.320 --> 00:11:23.320]  我們自己已經非常了解整幅圖畫
[00:11:23.320 --> 00:11:26.320]  但實質上我們真的問自己一句
[00:11:26.320 --> 00:11:28.320]  是不是真的不了解呢
[00:11:28.320 --> 00:11:30.320]  還是我們好像法利賽人一樣
[00:11:30.320 --> 00:11:32.320]  戴著有色眼鏡去看一些事情
[00:11:32.320 --> 00:11:35.320]  法利賽人看到耶穌在安息日
[00:11:35.320 --> 00:11:37.320]  治病 趕鬼
[00:11:37.320 --> 00:11:40.320]  和罪人竟然一起去吃喝
[00:11:40.320 --> 00:11:43.320]  甚至時不時責備這些法利賽人
[00:11:43.320 --> 00:11:44.320]  這些宗教領袖
[00:11:44.320 --> 00:11:46.320]  所以他們心裏就不高興
[00:11:46.320 --> 00:11:53.320]  就斷定了耶穌不可能是從神差派而來的那位尼塞亞
[00:11:53.320 --> 00:11:58.320]  我們會不會同樣有類似的經歷呢
[00:11:58.320 --> 00:11:59.320]  在聖經裏面特別一點
[00:11:59.320 --> 00:12:02.320]  我們想和大家分享的就是
[00:12:02.320 --> 00:12:06.320]  就算我們可以洞察地上所有的因素
[00:12:06.320 --> 00:12:09.320]  自認為對事情有全面的了解
[00:12:09.320 --> 00:12:11.320]  掌握足夠的真相
[00:12:11.320 --> 00:12:13.320]  和站在真理的一邊
[00:12:13.320 --> 00:12:14.320]  但作為基督徒
[00:12:14.320 --> 00:12:17.320]  當我們讀聖經的時候不要忽略一件事
[00:12:17.320 --> 00:12:19.320]  地上之所以發生很多的事
[00:12:19.320 --> 00:12:25.320]  有可能還有一些天上我們沒辦法明白的因素正在發生
[00:12:25.320 --> 00:12:27.320]  我們知道舊約裏面
[00:12:27.320 --> 00:12:30.320]  書卷裏面分了幾個不同的大的系列
[00:12:30.320 --> 00:12:33.320]  有律法書 歷史書 先知書
[00:12:33.320 --> 00:12:35.320]  請問大家
[00:12:35.320 --> 00:12:41.320]  約伯記在舊約裏面是屬於什麼系列的
[00:12:41.320 --> 00:12:42.320]  有沒有人答到
[00:12:42.320 --> 00:12:44.320]  黃昏堂有人答到
[00:12:44.320 --> 00:12:45.320]  智慧書
[00:12:45.320 --> 00:12:47.320]  沒錯 非常好
[00:12:47.320 --> 00:12:48.320]  有時候我們會覺得
[00:12:48.320 --> 00:12:50.320]  約伯記不是講一些記載的嗎
[00:12:50.320 --> 00:12:54.320]  為什麼放在智慧書
[00:12:54.320 --> 00:12:56.320]  在約伯記裏面我有不同的學習
[00:12:56.320 --> 00:12:57.320]  但對我來說
[00:12:57.320 --> 00:13:02.320]  最深刻的地方就是學習謙卑的智慧
[00:13:02.320 --> 00:13:04.320]  約伯在地上受苦
[00:13:04.320 --> 00:13:06.320]  不是因為他犯罪
[00:13:06.320 --> 00:13:11.320]  而是因為天上有撒旦向神發出一個挑戰
[00:13:11.320 --> 00:13:13.320]  在約伯記第一章有記載
[00:13:13.320 --> 00:13:15.320]  如果大家不太記得這段記載
[00:13:15.320 --> 00:13:17.320]  你回去再看
[00:13:17.320 --> 00:13:20.320]  謙卑的智慧就是承認自己智慧不足
[00:13:20.320 --> 00:13:25.320]  承認自己對事情的理解還不夠全面
[00:13:25.320 --> 00:13:27.320]  其實聖經不止一個地方告訴我們
[00:13:27.320 --> 00:13:29.320]  地上發生的事情
[00:13:29.320 --> 00:13:32.320]  可能還有另一個天上我們沒辦法理解的
[00:13:32.320 --> 00:13:34.320]  沒辦法知道的背景
[00:13:34.320 --> 00:13:40.320]  我們不單止需要客觀理性地看地上的事情
[00:13:40.320 --> 00:13:43.320]  我們還需要一份謙卑的智慧
[00:13:43.320 --> 00:13:47.320]  因為還有可能有天上的因素
[00:13:47.320 --> 00:13:49.320]  請大家不要誤會
[00:13:49.320 --> 00:13:53.320]  我不是否定我們需要對事情和對人作出判斷
[00:13:53.320 --> 00:13:55.320]  但在判斷的時候
[00:13:55.320 --> 00:13:56.320]  我們要問一下自己
[00:13:56.320 --> 00:13:58.320]  我們是不是有一個習慣
[00:13:58.320 --> 00:14:01.320]  我們是用客觀和謙卑的態度去看人看事
[00:14:01.320 --> 00:14:05.320]  除下那些偏見的有色眼鏡
[00:14:05.320 --> 00:14:08.320]  其實不單止需要客觀和謙卑
[00:14:08.320 --> 00:14:13.320]  更加重要的是需要耶穌的憐憫心腸
[00:14:13.320 --> 00:14:15.320]  連港九培靈會的上邊
[00:14:15.320 --> 00:14:18.320]  一位講員去宣講雅各書
[00:14:18.320 --> 00:14:20.320]  主題是真信心
[00:14:20.320 --> 00:14:23.320]  裡面其中一部分講到一段經文
[00:14:23.320 --> 00:14:28.320]  就講到真信心是不偏待人的
[00:14:28.320 --> 00:14:30.320]  經文提醒我們
[00:14:30.320 --> 00:14:32.320]  其實偏心待人
[00:14:32.320 --> 00:14:34.320]  其實在這個社會裡面
[00:14:34.320 --> 00:14:36.320]  在現實當中經常見到的
[00:14:36.320 --> 00:14:39.320]  有時可能我們覺得是隱藏著
[00:14:39.320 --> 00:14:42.320]  甚至我們不覺得自己是這樣做
[00:14:42.320 --> 00:14:46.320]  但實質偏心待人是有害的
[00:14:46.320 --> 00:14:48.320]  甚至是有摧毀性的
[00:14:48.320 --> 00:14:54.320]  因為它正正是用這個世界的價值去審判人
[00:14:54.320 --> 00:14:59.320]  而這個卻是和耶穌基督的信仰是相違背的
[00:14:59.320 --> 00:15:01.320]  因為我們要看耶穌是否這樣待人
[00:15:01.320 --> 00:15:03.320]  是否這樣待我們
[00:15:03.320 --> 00:15:06.320]  講員透過雅各書
[00:15:06.320 --> 00:15:08.320]  要我們思想四方面的事情
[00:15:08.320 --> 00:15:11.320]  其中最後面就講到神的憐憫
[00:15:11.320 --> 00:15:13.320]  他很重複地講到
[00:15:13.320 --> 00:15:17.320]  當我們去憐憫其他人的時候
[00:15:17.320 --> 00:15:22.320]  就代表我們真正地明白和接受神對我們的憐憫
[00:15:22.320 --> 00:15:24.320]  當我們活出憐憫的時候
[00:15:24.320 --> 00:15:29.320]  就代表我們真正明白和接受神對我們的憐憫
[00:15:29.320 --> 00:15:32.320]  因為憐憫正正是耶穌基督在十字架上
[00:15:32.320 --> 00:15:36.320]  為我們所做的事情的核心
[00:15:36.320 --> 00:15:41.320]  憐憫成為了福音的示範和定義
[00:15:41.320 --> 00:15:42.320]  求主幫助我們
[00:15:42.320 --> 00:15:45.320]  第一個應用就是我們要客觀謙卑
[00:15:45.320 --> 00:15:47.320]  重要的是用憐憫的態度
[00:15:47.320 --> 00:15:51.320]  用憐憫的心腸去看待人和事
[00:15:51.320 --> 00:15:52.320]  除下那些有色眼鏡
[00:15:52.320 --> 00:15:56.320]  以至於我們的屬靈的土壤得以繼續被建立
[00:15:56.320 --> 00:15:59.320]  我們看後面一段經文講到
[00:15:59.320 --> 00:16:02.320]  面對法利塞人對洗手這個控告
[00:16:02.320 --> 00:16:07.320]  耶穌的回應根本沒有集中在洗手這個細節裏
[00:16:07.320 --> 00:16:13.320]  他更加集中指出法利塞人內心真正的問題
[00:16:13.320 --> 00:16:16.320]  我們留意耶穌一頭一尾的說話
[00:16:16.320 --> 00:16:18.320]  其實他是在責備法利塞人
[00:16:18.320 --> 00:16:21.320]  因為他們的遺傳違反了神的誡命
[00:16:21.320 --> 00:16:25.320]  或者用另一句話就是廢了神的誡命
[00:16:25.320 --> 00:16:32.320]  他們把傳統放在比神的命令更高的位置
[00:16:32.320 --> 00:16:35.320]  耶穌不單止這樣說了這個問題
[00:16:35.320 --> 00:16:37.320]  他還舉了一個很重要的例子
[00:16:37.320 --> 00:16:40.320]  就是說他們對父母
[00:16:40.320 --> 00:16:43.320]  我們第五至第六節是這樣說的
[00:16:43.320 --> 00:16:46.320]  你們道說無論何人向父母說
[00:16:46.320 --> 00:16:51.320]  我所當奉給你的已經作了貢獻
[00:16:51.320 --> 00:16:54.320]  他就可以不孝敬父母
[00:16:54.320 --> 00:16:57.320]  在另一段經文的《雷瑪口福音》七章的時候
[00:16:57.320 --> 00:16:59.320]  是同一段的記載
[00:16:59.320 --> 00:17:01.320]  不過是不同的文字
[00:17:01.320 --> 00:17:04.320]  那裏就用了「各意板」來代替這個詞
[00:17:04.320 --> 00:17:06.320]  「各意板」的意思就是貢獻
[00:17:06.320 --> 00:17:07.320]  是什麼意思呢?
[00:17:07.320 --> 00:17:08.320]  「各意板」其實是一個音譯
[00:17:08.320 --> 00:17:10.320]  希伯來文是一個音譯
[00:17:10.320 --> 00:17:14.320]  意思就是說有人向神起誓
[00:17:14.320 --> 00:17:16.320]  就要奉獻一些財物
[00:17:16.320 --> 00:17:20.320]  當這些東西一旦宣佈成為奉獻給神的禮物的時候
[00:17:20.320 --> 00:17:24.320]  他就不可以用來做其他的用途
[00:17:24.320 --> 00:17:29.320]  當然這件事就被一些不孝的人作為一個藉口
[00:17:29.320 --> 00:17:31.320]  他們口頭上就起誓說
[00:17:31.320 --> 00:17:34.320]  他將他擁有的財物奉獻給上帝
[00:17:34.320 --> 00:17:35.320]  奉獻給神
[00:17:35.320 --> 00:17:37.320]  但其實實質還沒有拿出來
[00:17:37.320 --> 00:17:39.320]  不過他只是口頭上這樣說
[00:17:39.320 --> 00:17:41.320]  他就可以逃避一些家庭的責任
[00:17:41.320 --> 00:17:45.320]  甚至就不需要供養他的父母
[00:17:45.320 --> 00:17:50.320]  這個傳統正正就是法利賽人所死守的一個傳統
[00:17:50.320 --> 00:17:52.320]  他們的理由就是說
[00:17:52.320 --> 00:17:54.320]  民宿紀律說的
[00:17:54.320 --> 00:17:57.320]  起過誓的就不可以背誓
[00:17:57.320 --> 00:17:59.320]  這個聽起來也挺公正的
[00:17:59.320 --> 00:18:00.320]  真的這樣說的
[00:18:00.320 --> 00:18:03.320]  但是我們回到十誡裏面
[00:18:03.320 --> 00:18:08.320]  人際關係裏面的第一部分裏面說到的就是
[00:18:08.320 --> 00:18:10.320]  要孝敬父母
[00:18:10.320 --> 00:18:17.320]  而且這個誡命是十誡裏面大有應許的一個誡命
[00:18:17.320 --> 00:18:20.320]  法利賽人死守的這個傳統
[00:18:20.320 --> 00:18:22.320]  看起來好像也挺公正的
[00:18:22.320 --> 00:18:26.320]  但是卻是違反了神律法當中
[00:18:26.320 --> 00:18:30.320]  最大誡命當中的愛人如己
[00:18:30.320 --> 00:18:31.320]  看似公正
