
[00:00:00.000 --> 00:00:02.240]  我們已經進入了御苦期
[00:08:21.440 --> 00:08:23.800]  讓大家能夠明白
[00:08:23.800 --> 00:08:25.640]  我們再看多一點
[00:08:25.640 --> 00:08:37.600]  當阿伯蘭離開吳爾去迦南地的時候
[00:08:37.600 --> 00:08:38.880]  他有一個特別
[00:08:38.880 --> 00:08:41.680]  就是迦南地設壇
[00:08:41.680 --> 00:08:45.000]  那個時候未有一個敬拜的群體
[00:08:45.000 --> 00:08:46.880]  神特別揀選他這個人
[00:08:46.880 --> 00:08:48.240]  阿伯蘭
[00:08:48.240 --> 00:08:51.160]  他的後裔要成為一個敬拜的群體
[00:08:51.160 --> 00:08:52.360]  但阿伯蘭很特別
[00:08:52.360 --> 00:08:55.720]  在《創世紀》的十二章七到八節這樣說
[00:08:55.720 --> 00:08:58.000]  耶和華向阿伯蘭顯現說
[00:08:58.000 --> 00:09:00.760]  我要把這地賜給你的後裔
[00:09:00.760 --> 00:09:03.520]  阿伯蘭就在那裡為他
[00:09:03.520 --> 00:09:05.680]  為向他顯現的耶和華
[00:09:05.680 --> 00:09:07.960]  捉了一座壇
[00:09:07.960 --> 00:09:09.520]  從那裡
[00:09:09.520 --> 00:09:12.480]  他又遷到伯特利東邊的山
[00:09:12.480 --> 00:09:14.160]  支搭帳篷
[00:09:14.160 --> 00:09:15.800]  西邊是伯特利
[00:09:15.800 --> 00:09:17.520]  東邊是艾
[00:09:17.520 --> 00:09:20.880]  他在那裡又為耶和華捉了一座壇
[00:09:20.880 --> 00:09:24.920]  求告耶和華的名
[00:09:24.920 --> 00:09:27.960]  你有沒有發現
[00:09:27.960 --> 00:09:29.560]  阿伯蘭
[00:09:29.560 --> 00:09:31.960]  他去到迦南地邊那個地方
[00:09:31.960 --> 00:09:32.600]  他會怎樣
[00:09:32.600 --> 00:09:34.000]  捉了一座壇
[00:09:34.000 --> 00:09:35.960]  求告耶和華的名
[00:09:35.960 --> 00:09:38.160]  那時對於那時的宗教來說
[00:09:38.160 --> 00:09:39.880]  是一個很特別的事情
[00:09:39.880 --> 00:09:41.680]  因為那時的宗教環境
[00:09:41.680 --> 00:09:42.880]  那時的地方
[00:09:42.880 --> 00:09:43.600]  第一
[00:09:43.600 --> 00:09:44.480]  是多神
[00:09:44.480 --> 00:09:46.440]  那時是沒有一神的思想
[00:09:46.440 --> 00:09:48.400]  沒有一神的宗教
[00:09:48.400 --> 00:09:49.880]  所以那時的人去到哪裡
[00:09:49.880 --> 00:09:52.600]  就敬拜那個地方的神
[00:09:52.600 --> 00:09:53.920]  明白嗎
[00:09:53.920 --> 00:09:54.880]  所以你看聖經
[00:09:54.880 --> 00:09:58.400]  你會發現當神帶領以色列人出埃及
[00:09:58.400 --> 00:09:59.920]  進迦南的時候
[00:09:59.920 --> 00:10:04.640]  神是怕以色列人會敬拜迦南的神
[00:10:04.640 --> 00:10:07.520]  因為每一個地方有自己不同的神
[00:10:07.520 --> 00:10:09.640]  但阿伯蘭很特別
[00:10:09.640 --> 00:10:10.840]  阿伯蘭去到哪裡
[00:10:10.840 --> 00:10:11.920]  他去到迦南地
[00:10:11.920 --> 00:10:14.240]  他就不是敬拜迦南地的神
[00:10:14.240 --> 00:10:15.840]  他捉了一座壇
[00:10:15.840 --> 00:10:17.840]  敬拜耶和華
[00:10:17.840 --> 00:10:20.360]  就即是說
[00:10:20.360 --> 00:10:23.800]  他是一個一神敬拜的人
[00:10:23.800 --> 00:10:25.000]  而且
[00:10:25.000 --> 00:10:26.680]  他不會去到哪裡
[00:10:26.680 --> 00:10:28.720]  就隨從當地的風俗
[00:10:28.720 --> 00:10:30.720]  當地的文化
[00:10:30.720 --> 00:10:34.200]  去敬拜其他的神
[00:10:34.200 --> 00:10:37.000]  那個時候是一個突破
[00:10:37.000 --> 00:10:40.240]  但是他那個時候很明顯
[00:10:40.240 --> 00:10:43.760]  他是一個寄居者
[00:10:43.760 --> 00:10:45.360]  是不是
[00:10:45.360 --> 00:10:46.280]  他是一個寄居者
[00:10:46.280 --> 00:10:52.040]  他沒有家
[00:10:52.040 --> 00:10:54.040]  那裡沒有任何的人
[00:10:54.040 --> 00:10:55.920]  只有他自己帶領的
[00:10:55.920 --> 00:10:58.640]  他自己的家人
[00:10:58.640 --> 00:11:00.520]  不是他熟悉的環境長大
[00:11:00.520 --> 00:11:03.320]  但是在一個寄居者的心態之下
[00:11:03.320 --> 00:11:04.840]  他的心在哪裡
[00:11:04.840 --> 00:11:08.360]  他的神同樣在哪裡
[00:11:08.360 --> 00:11:10.040]  他的心在哪裡
[00:11:10.040 --> 00:11:13.280]  他的神同樣在哪裡
[00:11:13.280 --> 00:11:14.440]  是不是
[00:11:14.440 --> 00:11:16.080]  他的人在哪裡
[00:11:16.080 --> 00:11:21.560]  他的神在哪裡
[00:11:21.560 --> 00:11:23.600]  道出埃及
[00:11:23.600 --> 00:11:27.040]  以色列民在埃及圍爐
[00:11:27.040 --> 00:11:28.680]  他們去見法老的時候
[00:11:28.680 --> 00:11:30.600]  初初
[00:11:30.600 --> 00:11:33.960]  摩西怎樣跟法老說
[00:11:33.960 --> 00:11:36.320]  後來摩西和亞倫去見法老說
[00:11:36.320 --> 00:11:38.560]  耶和華以色列的神這樣說
[00:11:38.560 --> 00:11:40.880]  放我的百姓走
[00:11:40.880 --> 00:11:45.520]  好讓他們在曠野向我守節
[00:11:45.520 --> 00:11:48.280]  求法老放他們做些什麼
[00:11:48.280 --> 00:11:52.280]  去曠野去敬拜耶和華
[00:11:52.280 --> 00:11:54.280]  對於法老來說
[00:11:54.280 --> 00:11:55.560]  是一件很奇異的事
[00:11:55.560 --> 00:11:57.680]  為什麼你不在埃及
[00:11:57.680 --> 00:11:59.320]  應該讀埃及
[00:11:59.320 --> 00:12:01.920]  我要開始正音好像埃及
[00:12:01.920 --> 00:12:04.440]  不過經常都讀錯
[00:12:04.440 --> 00:12:08.520]  應該是敬拜埃及的神
[00:12:08.520 --> 00:12:12.000]  為什麼會敬拜你自己的神
[00:12:12.000 --> 00:12:12.840]  十災之後
[00:12:12.840 --> 00:12:14.000]  殺長子之後
[00:12:14.000 --> 00:12:17.600]  夜間法老召了摩西和亞倫來說
[00:12:17.600 --> 00:12:19.560]  起來你們和以色列人
[00:12:19.560 --> 00:12:21.320]  都離開我的百姓出去
[00:12:21.320 --> 00:12:22.720]  照你們所說的
[00:12:22.720 --> 00:12:28.720]  去侍奉耶和華吧
[00:12:28.720 --> 00:12:30.840]  不單止是這樣
[00:12:30.840 --> 00:12:32.280]  其實以色列人那個時候
[00:12:32.280 --> 00:12:35.120]  不知道發生什麼事
[00:12:35.120 --> 00:12:37.440]  他們連耶和華的名字
[00:12:37.440 --> 00:12:39.160]  他們列祖的神
[00:12:39.160 --> 00:12:40.760]  他們都不知道
[00:12:40.760 --> 00:12:43.200]  所以他們呼喊求救的時候
[00:12:43.200 --> 00:12:45.320]  是向他們列祖的神呼喊求救
[00:12:45.320 --> 00:12:50.360]  不過耶和華聽到他們的聲音
[00:12:50.360 --> 00:12:52.760]  但是神帶領他們
[00:12:52.760 --> 00:12:57.680]  出了埃及去曠野的時候
[00:12:57.680 --> 00:13:01.400]  做了一個很重要的事
[00:13:01.400 --> 00:13:04.680]  是納約有回眸
[00:13:04.680 --> 00:13:06.200]  大家記得了
[00:13:06.200 --> 00:13:08.600]  回眸是用來做什麼的
[00:13:08.600 --> 00:13:11.400]  敬拜神
[00:13:11.400 --> 00:13:13.600]  就是說他們在曠野
[00:13:13.600 --> 00:13:17.080]  去到哪裡
[00:13:17.080 --> 00:13:19.560]  他們就敬拜
[00:13:19.560 --> 00:13:21.600]  去到哪裡
[00:13:21.600 --> 00:13:23.720]  他們的心在哪裡
[00:13:23.720 --> 00:13:28.480]  他們的神同樣在哪裡
[00:13:28.480 --> 00:13:30.880]  這個是上帝
[00:13:30.880 --> 00:13:33.760]  賜福阿伯拉罕的後裔
[00:13:33.760 --> 00:13:41.360]  成為敬拜的一個民族的開始
[00:13:41.360 --> 00:13:45.160]  但是當這個民族成為一個國家
[00:13:45.160 --> 00:13:48.640]  當一個國家離棄神
[00:13:48.640 --> 00:13:50.240]  亡國
[00:13:50.240 --> 00:13:51.880]  被擄
[00:13:51.880 --> 00:13:55.640]  所以就來到我們剛才那段的經文
[00:13:55.640 --> 00:13:57.520]  被擄70年之後
[00:13:57.520 --> 00:14:01.200]  波斯王就叫那幫猶太人
[00:14:01.200 --> 00:14:05.360]  你們可以回去重建耶路撒冷的聖殿
[00:14:05.360 --> 00:14:09.600]  一幫被擄者
[00:14:09.600 --> 00:14:12.880]  但是當我們發現這個時期
[00:14:12.880 --> 00:14:15.840]  聖經裡面有不同的經卷去講這個時期
[00:14:15.840 --> 00:14:17.080]  出名的就是以色列
[00:14:17.080 --> 00:14:17.880]  尼西米
[00:14:17.880 --> 00:14:19.040]  以斯帖
[00:14:19.040 --> 00:14:21.160]  包括但爾利書
[00:14:21.160 --> 00:14:22.320]  你有沒有發覺
[00:14:22.320 --> 00:14:25.120]  這一幫被擄的猶太人
[00:14:25.120 --> 00:14:26.960]  其實老實說
[00:14:26.960 --> 00:14:28.600]  他們知道稅物
[00:14:28.600 --> 00:14:30.240]  因為他們離棄耶和華
[00:14:30.240 --> 00:14:32.800]  所以他們開始悔改
[00:14:32.800 --> 00:14:35.240]  你看但爾利
[00:14:35.240 --> 00:14:36.920]  你看尼西米等等
[00:14:36.920 --> 00:14:39.760]  他們去到外地
[00:14:39.760 --> 00:14:41.240]  外邦的地方
[00:14:41.240 --> 00:14:43.560]  被擄他們仍然堅持敬拜
[00:14:43.560 --> 00:14:44.320]  誰啊
[00:14:44.320 --> 00:14:45.680]  耶和華
[00:14:45.680 --> 00:14:47.640]  這些在他們亡國之前
[00:14:47.640 --> 00:14:49.800]  你見不到的
[00:14:49.800 --> 00:14:56.040]  亡國之後他們知道死了
[00:14:56.040 --> 00:15:00.080]  兼且為什麼他們願意回去聖殿敬拜
[00:15:00.080 --> 00:15:01.320]  很明顯
[00:15:01.320 --> 00:15:04.720]  願意回去聖殿去重建聖殿的
[00:15:04.720 --> 00:15:08.960]  就是那一幫能夠離開
[00:15:08.960 --> 00:15:11.560]  那裡沒有記載但爾利
[00:15:11.560 --> 00:15:13.320]  我懷疑但爾利想離開
[00:15:13.320 --> 00:15:16.640]  皇帝嘗試也不讓他離開
[00:15:16.640 --> 00:15:18.280]  能夠離開的那一幫
[00:15:18.280 --> 00:15:23.120]  但是心仍然是記掛護國
[00:15:23.120 --> 00:15:25.080]  記掛聖殿
[00:15:25.080 --> 00:15:28.000]  記掛耶和華殿的那一幫人
[00:15:28.000 --> 00:15:30.600]  願意回去
[00:15:30.600 --> 00:15:35.160]  這幫的寄居者
[00:15:35.160 --> 00:15:37.880]  他們的心在哪裡
[00:15:37.880 --> 00:15:45.640]  他們的神同樣在哪裡
[00:15:45.640 --> 00:15:49.960]  到新約時代
[00:15:49.960 --> 00:15:55.000]  主耶穌他成就救恩
[00:15:55.000 --> 00:15:55.880]  五重節
[00:15:55.880 --> 00:15:58.280]  聖靈充滿彼得講道
[00:15:58.280 --> 00:16:00.520]  聽眾是哪一幫人
[00:16:00.520 --> 00:16:03.480]  就是各地方來到聖殿
[00:16:03.480 --> 00:16:08.360]  各地方來到耶路撒冷過節的一幫猶太人
[00:16:08.360 --> 00:16:11.400]  而這幫猶太人是否限於以色列國呢
[00:16:11.400 --> 00:16:12.360]  不是
[00:16:12.360 --> 00:16:13.760]  當大家看聖經的時候
[00:16:13.760 --> 00:16:16.640]  發現是來自世界各地
[00:16:16.640 --> 00:16:20.120]  來自非洲來自不同的鄉下
[00:16:20.120 --> 00:16:22.160]  所以當他們聽彼得講道的時候
[00:16:22.160 --> 00:16:23.440]  彼得用方言講道
[00:16:23.440 --> 00:16:26.400]  他們說為什麼聽到我們自己沒有語音
[00:16:26.400 --> 00:16:28.040]  大家記不記得
[00:16:28.040 --> 00:16:32.040]  即是說他們出生
[00:16:32.040 --> 00:16:33.960]  或者他們長大的地方
[00:16:33.960 --> 00:16:38.800]  已經離開以色列這個國土很久
[00:16:38.800 --> 00:16:42.280]  各地方的猶太人
[00:16:42.280 --> 00:16:48.680]  但他們會記得回來耶路撒冷首節
[00:16:48.680 --> 00:16:50.920]  即是他們的心在哪裡
[00:16:50.920 --> 00:16:55.600]  他們的心在這位創造天地的主身上
[00:16:55.600 --> 00:16:59.720]  他們的心在這個猶太人
[00:16:59.720 --> 00:17:06.280]  揀選猶太人的神身上
[00:17:06.280 --> 00:17:10.200]  他們縱然是寄居
[00:17:10.200 --> 00:17:14.080]  但他們的心在哪裡
[00:17:14.080 --> 00:17:24.040]  他們的神同樣在哪裡
[00:17:24.040 --> 00:17:25.880]  到了最後
[00:17:25.880 --> 00:17:31.840]  當國民要敬拜主耶穌
[00:17:31.840 --> 00:17:33.400]  在啟示錄新天新地
[00:17:33.400 --> 00:17:37.560]  聖經形容眾聖徒
[00:17:37.560 --> 00:17:41.000]  但聖經怎樣形容眾聖徒呢
[00:17:41.000 --> 00:17:44.000]  在彼得前書一章一節
[00:17:44.000 --> 00:17:46.560]  耶穌基督的使徒彼得寫信給那西
[00:17:46.560 --> 00:17:51.120]  被揀選分散在本都 加拿大 加帕多加
[00:17:51.120 --> 00:17:58.160]  亞細亞被推離寄居的人
[00:17:58.160 --> 00:18:01.560]  眾聖徒在世是寄居
[00:18:01.560 --> 00:18:04.840]  你們覺得自己是寄居的嗎
[00:18:04.840 --> 00:18:07.040]  有些人點頭
[00:18:07.040 --> 00:18:10.080]  我也覺得自己是寄居的
[00:18:10.080 --> 00:18:13.520]  有時格格不入
[00:18:13.520 --> 00:18:19.200]  有些時候知道我終極的盼望
[00:18:19.200 --> 00:18:24.120]  就是將來新天新地的時候
[00:18:24.120 --> 00:18:28.520]  所以今天有很多事我能夠很輕輕的放過
[00:18:28.520 --> 00:18:30.440]  輕輕的經過
[00:18:30.440 --> 00:18:37.200]  而這班寄居者能夠在被殺的高人面前敬拜
[00:18:37.200 --> 00:18:39.720]  除了他們是恩信稱義
[00:18:39.720 --> 00:18:42.680]  是因為他們去到哪裡
[00:18:42.680 --> 00:18:45.600]  他們的神同樣在哪裡
[00:18:45.600 --> 00:18:47.600]  無論在監牢那裡
[00:18:47.600 --> 00:18:49.840]  無論他們的家
[00:18:49.840 --> 00:18:52.040]  無論他們受逼不躲藏
[00:18:52.040 --> 00:18:54.240]  無論他們受逼不逃難
[00:18:54.240 --> 00:18:56.960]  甚至他們死亡
[00:18:56.960 --> 00:18:58.520]  他們的心在哪裡
[00:18:58.520 --> 00:19:06.120]  他們的神同樣在哪裡
[00:19:06.120 --> 00:19:08.960]  我們的心在哪裡
[00:19:08.960 --> 00:19:10.920]  神在哪裡
[00:19:10.920 --> 00:19:13.200]  他們的人在哪裡
[00:19:13.200 --> 00:19:18.120]  神同樣在哪裡
[00:19:18.120 --> 00:19:22.920]  你最想神怎樣去賜福給你
[00:19:22.920 --> 00:19:23.720]  問你一個問題
[00:19:23.720 --> 00:19:28.160]  最近這兩天你去了哪裡
[00:19:28.160 --> 00:19:31.840]  有家有工作的地方有讀書的地方
[00:19:31.840 --> 00:19:33.600]  可能戲院
[00:19:33.600 --> 00:19:36.920]  可能睡房有很多不同的地方
[00:19:36.920 --> 00:19:41.000]  但你最想神賜福你哪一個地方
[00:19:41.000 --> 00:19:43.600]  你在哪裡你的心在哪裡
[00:19:43.600 --> 00:19:49.320]  你的神是不是在那裡
[00:19:49.320 --> 00:19:52.800]  或者反過來問
[00:19:52.800 --> 00:19:57.800]  你最不想在哪裡遇見神
[00:19:57.800 --> 00:20:03.000]  為什麼
[00:20:03.000 --> 00:20:06.200]  會不會是你在你自己的婚姻之外
[00:20:06.200 --> 00:20:12.720]  另一個家你不想在那裡見到神
[00:20:12.720 --> 00:20:16.080]  會不會是拍拖的時候
[00:20:16.080 --> 00:20:18.200]  大家上床的時候
[00:20:18.200 --> 00:20:21.680]  你不想見到神
[00:20:21.680 --> 00:20:26.920]  會不會是買賣簽合約
[00:20:26.920 --> 00:20:28.560]  不誠實的時候
[00:20:28.560 --> 00:20:32.360]  你不想見到神
[00:20:32.360 --> 00:20:37.600]  會不會是你發脾氣的時候
[00:20:37.600 --> 00:20:41.640]  但你知道那個時候你不應該發脾氣
[00:20:41.640 --> 00:20:42.960]  傷害別人的時候
[00:20:42.960 --> 00:20:48.320]  你不想遇見神
[00:20:48.320 --> 00:20:51.040]  會不會當你發覺自己良心不安
[00:20:51.040 --> 00:20:53.280]  掩著良心要說一些說話
[00:20:53.280 --> 00:20:55.800]  要說一些大話的時候
[00:20:55.800 --> 00:21:00.440]  你不想遇見神
[00:21:00.440 --> 00:21:03.320]  會不會你在手機
[00:21:03.320 --> 00:21:07.320]  看一些色情的視頻的時候
[00:21:07.320 --> 00:21:15.360]  你不想在那個時候遇見神
[00:21:15.360 --> 00:21:19.520]  我們閉上眼睛靜一靜想一想
[00:21:19.520 --> 00:21:21.280]  你的心在哪裡
[00:21:21.280 --> 00:21:37.720]  你的神在不在那裡
[00:21:37.720 --> 00:21:44.200]  我們繼續說
