
[00:00:00.000 --> 00:00:02.000]  各位導演前輩晚安
[00:01:46.000 --> 00:01:47.000]  清楚信耶穌
[00:01:47.000 --> 00:01:50.000]  有聖靈在我們內心的人
[00:01:50.000 --> 00:01:53.000]  其實是不是真的信得清楚呢
[00:01:53.000 --> 00:01:56.000]  彼得前書我們已經講了很多課
[00:01:56.000 --> 00:01:59.000]  大家可能都會有一個中心思想
[00:01:59.000 --> 00:02:04.000]  彼得前書當日的修信人
[00:02:04.000 --> 00:02:08.000]  其實就是面對生活上很多的困難
[00:02:08.000 --> 00:02:09.000]  苦難
[00:02:09.000 --> 00:02:13.000]  在苦的時候會不會走歪了呢
[00:02:13.000 --> 00:02:20.000]  於是彼得就要做一些勸勉
[00:02:20.000 --> 00:02:24.000]  好讓到神真是審判教會的人的時候
[00:02:24.000 --> 00:02:28.000]  他會發覺教會裡面都是忠心
[00:02:28.000 --> 00:02:31.000]  都是清楚信仰的一幫人
[00:02:31.000 --> 00:02:33.000]  我相信我們在座
[00:02:33.000 --> 00:02:35.000]  回來講一副崇拜的弟兄姊妹
[00:02:35.000 --> 00:02:38.000]  都希望自己是信仰純正的
[00:02:38.000 --> 00:02:40.000]  信得清楚的
[00:02:40.000 --> 00:02:43.000]  我們又再看多一個
[00:02:43.000 --> 00:02:46.000]  就是原來一至七折
[00:02:46.000 --> 00:02:49.000]  沒錯都是寫給長老的
[00:02:49.000 --> 00:02:53.000]  但同樣又寫給年輕人
[00:02:53.000 --> 00:02:56.000]  又寫給你們國人
[00:02:56.000 --> 00:03:01.000]  所以這段經文就是人人都對
[00:03:01.000 --> 00:03:05.000]  我們真的去看一個
[00:03:05.000 --> 00:03:07.000]  五章一至七折之先
[00:03:07.000 --> 00:03:09.000]  我們先做個祈禱
[00:03:09.000 --> 00:03:11.000]  祈禱上帝我們感謝你
[00:03:11.000 --> 00:03:15.000]  你留下寶貴的說話
[00:03:15.000 --> 00:03:17.000]  祈求神的靈
[00:03:17.000 --> 00:03:21.000]  願我們同在讓我們聽得清楚
[00:03:21.000 --> 00:03:24.000]  因為聖經是上帝你的說話
[00:03:24.000 --> 00:03:28.000]  我們知道我們不只是聽
[00:03:28.000 --> 00:03:32.000]  而是這段關於木樣
[00:03:32.000 --> 00:03:33.000]  關於年輕人
[00:03:33.000 --> 00:03:36.000]  關於教會國人的這段經文
[00:03:36.000 --> 00:03:40.000]  其實我們可以怎樣實踐呢
[00:03:40.000 --> 00:03:43.000]  求主你讓說的聽的
[00:03:43.000 --> 00:03:46.000]  都蒙上帝你自己的恩典
[00:03:46.000 --> 00:03:47.000]  我們同心禱告
[00:03:47.000 --> 00:03:49.000]  奉耶穌基督名字
[00:03:49.000 --> 00:03:52.000]  我們先看一下這段經文
[00:03:52.000 --> 00:03:56.000]  三個吩咐的第一個吩咐
[00:03:56.000 --> 00:03:59.000]  五章一至二折
[00:03:59.000 --> 00:04:01.000]  給的一開始就是這樣說
[00:04:01.000 --> 00:04:03.000]  我者跟你們同作長老的
[00:04:03.000 --> 00:04:06.000]  勸勉你們中間的長老
[00:04:06.000 --> 00:04:09.000]  要牧養你們中間臣的羊群
[00:04:09.000 --> 00:04:11.000]  廣福堂或者是報道會
[00:04:11.000 --> 00:04:13.000]  就不是用長老祭
[00:04:13.000 --> 00:04:16.000]  但是在新約聖經裡面
[00:04:16.000 --> 00:04:20.000]  長老其實都在說大令教會
[00:04:20.000 --> 00:04:21.000]  牧養的人
[00:04:21.000 --> 00:04:23.000]  所以我們可以稱為牧者
[00:04:23.000 --> 00:04:25.000]  以及領導
[00:04:25.000 --> 00:04:28.000]  長老是怎樣設立的呢
[00:04:28.000 --> 00:04:30.000]  就是耶穌有很多跟隨者
[00:04:30.000 --> 00:04:31.000]  有門徒
[00:04:31.000 --> 00:04:34.000]  接著耶穌就選了十二位做使徒
[00:04:34.000 --> 00:04:36.000]  使徒就建立教會
[00:04:36.000 --> 00:04:37.000]  建立了教會之後
[00:04:37.000 --> 00:04:40.000]  就選一些人做長老
[00:04:40.000 --> 00:04:41.000]  大令教會
[00:04:41.000 --> 00:04:44.000]  將神的說話繼續教下去
[00:04:44.000 --> 00:04:48.000]  所以如果以我們人來說
[00:04:48.000 --> 00:04:51.000]  彼得就是使徒
[00:04:51.000 --> 00:04:53.000]  他在這封信一開始
[00:04:53.000 --> 00:04:54.000]  他已經說
[00:04:54.000 --> 00:04:56.000]  耶穌基督的使徒
[00:04:56.000 --> 00:04:58.000]  叫做論輩墳
[00:04:58.000 --> 00:05:01.000]  如果彼得在這裡
[00:05:01.000 --> 00:05:03.000]  長老就在這裡
[00:05:03.000 --> 00:05:04.000]  是不是這樣
[00:05:04.000 --> 00:05:06.000]  但是我們要看
[00:05:06.000 --> 00:05:10.000]  我跟你們同是長老
[00:05:10.000 --> 00:05:12.000]  我們就要看看
[00:05:12.000 --> 00:05:16.000]  為什麼彼得要好像
[00:05:16.000 --> 00:05:19.000]  跟這幫長老一起看齊
[00:05:19.000 --> 00:05:20.000]  要平排
[00:05:20.000 --> 00:05:24.000]  其實有沒有什麼意思呢
[00:05:24.000 --> 00:05:28.000]  在五章二節
[00:05:28.000 --> 00:05:30.000]  彼得寫的是
[00:05:30.000 --> 00:05:33.000]  勸勉你們要牧養
[00:05:33.000 --> 00:05:35.000]  你們中間神的羊群
[00:05:35.000 --> 00:05:37.000]  一說到牧養這個字
[00:05:37.000 --> 00:05:40.000]  我們就不可以不記得
[00:05:40.000 --> 00:05:44.000]  彼得曾經聽過
[00:05:44.000 --> 00:05:46.000]  耶穌親自跟他說
[00:05:46.000 --> 00:05:48.000]  你牧養我的羊
[00:05:48.000 --> 00:05:51.000]  就是約翰福音
[00:05:51.000 --> 00:05:55.000]  耶穌跟彼得有對話
[00:05:55.000 --> 00:05:57.000]  你愛我比這些更深嗎
[00:05:57.000 --> 00:05:58.000]  你愛我嗎
[00:05:58.000 --> 00:05:59.000]  你愛我嗎
[00:05:59.000 --> 00:06:01.000]  一共就是三次
[00:06:01.000 --> 00:06:02.000]  相信這段經文
[00:06:02.000 --> 00:06:06.000]  大家都熟悉了
[00:06:06.000 --> 00:06:09.000]  我們也知道
[00:06:09.000 --> 00:06:11.000]  耶穌問三次
[00:06:11.000 --> 00:06:14.000]  是對應彼得
[00:06:14.000 --> 00:06:15.000]  多少次不認主
[00:06:15.000 --> 00:06:17.000]  就是三次
[00:06:17.000 --> 00:06:21.000]  其實一說到這個經歷
[00:06:21.000 --> 00:06:23.000]  事隔了多少年呢
[00:06:23.000 --> 00:06:26.000]  學者說彼得前書
[00:06:26.000 --> 00:06:30.000]  是寫在主後六十年初期
[00:06:30.000 --> 00:06:33.000]  所以這件事
[00:06:33.000 --> 00:06:35.000]  提給你海邊
[00:06:35.000 --> 00:06:36.000]  這件事
[00:06:36.000 --> 00:06:40.000]  彼得三次不認主
[00:06:40.000 --> 00:06:44.000]  距離現在已經有三十年了
[00:06:44.000 --> 00:06:47.000]  我誤會也是十二年
[00:06:47.000 --> 00:06:49.000]  距離三十年
[00:06:49.000 --> 00:06:52.000]  還有一段很長的日子
[00:06:52.000 --> 00:06:54.000]  不知道三十年前
[00:06:54.000 --> 00:06:56.000]  大家有沒有已經信了主
[00:06:56.000 --> 00:06:58.000]  如果你是三十年前
[00:06:58.000 --> 00:06:59.000]  已經信主
[00:06:59.000 --> 00:07:01.000]  或者三十年前
[00:07:01.000 --> 00:07:07.000]  你也覺得自己得罪了人
[00:07:07.000 --> 00:07:09.000]  或者放下信帝
[00:07:09.000 --> 00:07:11.000]  很多人驕傲
[00:07:11.000 --> 00:07:13.000]  三十年過去
[00:07:13.000 --> 00:07:16.000]  其實上帝在你的人生裡
[00:07:16.000 --> 00:07:20.000]  有沒有給你時不時有去記呢
[00:07:20.000 --> 00:07:22.000]  究竟我們所相信的上帝
[00:07:22.000 --> 00:07:24.000]  是一位怎樣的上帝呢
[00:07:24.000 --> 00:07:27.000]  提給你海邊這個經歷
[00:07:27.000 --> 00:07:30.000]  彼得就這樣回應
[00:07:30.000 --> 00:07:31.000]  主啊是的
[00:07:31.000 --> 00:07:33.000]  你知道我愛你
[00:07:33.000 --> 00:07:34.000]  於是呢
[00:07:34.000 --> 00:07:38.000]  耶穌就三次跟他說
[00:07:38.000 --> 00:07:40.000]  你餵養我的羊
[00:07:40.000 --> 00:07:44.000]  你牧養我的羊
[00:07:44.000 --> 00:07:51.000]  所以三十年前的背棄
[00:07:51.000 --> 00:07:53.000]  三十年過去
[00:07:53.000 --> 00:07:55.000]  三十年中間
[00:07:55.000 --> 00:07:58.000]  彼得仍然都是忠心地
[00:07:58.000 --> 00:08:01.000]  去服侍做牧羊的工作
[00:08:01.000 --> 00:08:03.000]  所以我看這段的擊文
[00:08:03.000 --> 00:08:05.000]  牧羊在於彼得
[00:08:05.000 --> 00:08:08.000]  不是因為彼得在這裡
[00:08:08.000 --> 00:08:10.000]  那些長老在這裡
[00:08:10.000 --> 00:08:14.000]  彼得一提起牧羊
[00:08:14.000 --> 00:08:16.000]  就是記得當年
[00:08:16.000 --> 00:08:17.000]  我怎樣呢
[00:08:17.000 --> 00:08:19.000]  三次離開耶穌
[00:08:19.000 --> 00:08:20.000]  三次不認
[00:08:20.000 --> 00:08:25.000]  但是耶穌三次這樣接攬我
[00:08:25.000 --> 00:08:26.000]  並且呢
[00:08:26.000 --> 00:08:29.000]  耶穌將牧羊
[00:08:29.000 --> 00:08:32.000]  即是一個呼召給過彼得
[00:08:32.000 --> 00:08:33.000]  所以彼得
[00:08:33.000 --> 00:08:37.000]  他在這個段落一開始的時候
[00:08:37.000 --> 00:08:42.000]  他說我是基督受苦的見證人
[00:08:42.000 --> 00:08:43.000]  白一點來說
[00:08:43.000 --> 00:08:45.000]  即是什麼意思
[00:08:45.000 --> 00:08:48.000]  耶穌基督受苦關我事
[00:08:48.000 --> 00:08:52.000]  是我讓到耶穌基督受苦的
[00:08:52.000 --> 00:08:57.000]  所以彼得就不會再是
[00:08:57.000 --> 00:08:58.000]  還會說
[00:08:58.000 --> 00:09:03.000]  其實我們如果看新郵其他經文
[00:09:03.000 --> 00:09:05.000]  彼得是曾經見證過
[00:09:05.000 --> 00:09:07.000]  耶穌基督復活的
[00:09:07.000 --> 00:09:09.000]  彼得也見證過
[00:09:09.000 --> 00:09:12.000]  耶穌登山變象
[00:09:12.000 --> 00:09:14.000]  但是他在這裡
[00:09:14.000 --> 00:09:15.000]  一說到牧羊
[00:09:15.000 --> 00:09:16.000]  他不說這些
[00:09:16.000 --> 00:09:20.000]  對於人來說
[00:09:20.000 --> 00:09:23.000]  如果見到耶穌基督復活
[00:09:23.000 --> 00:09:25.000]  是榮耀的
[00:09:25.000 --> 00:09:29.000]  見到耶穌基督登山變象
[00:09:29.000 --> 00:09:34.000]  也代表耶穌有特別的訊息給我
[00:09:34.000 --> 00:09:37.000]  但是彼得在這裡就不說這個
[00:09:37.000 --> 00:09:42.000]  我是讓耶穌基督受苦的
[00:09:42.000 --> 00:09:48.000]  所以這個就是彼得的心情
[00:09:48.000 --> 00:09:53.000]  並且他要鼓勵和勸勉一班長老
[00:09:53.000 --> 00:09:57.000]  究竟我們要怎樣去牧羊群養
[00:09:57.000 --> 00:10:00.000]  在這個段落結尾的時候
[00:10:00.000 --> 00:10:06.000]  我們會看到彼得去勉勵
[00:10:06.000 --> 00:10:10.000]  就是說當信耶穌那一刻
[00:10:10.000 --> 00:10:12.000]  你們作為長老
[00:10:12.000 --> 00:10:14.000]  已經被神揀選了
[00:10:14.000 --> 00:10:16.000]  你們在受苦當中
[00:10:16.000 --> 00:10:18.000]  堅持這樣牧羊
[00:10:18.000 --> 00:10:22.000]  你們會得著尊貴的榮耀
[00:10:22.000 --> 00:10:24.000]  所以看了這段的時候
[00:10:24.000 --> 00:10:26.000]  牧羊是什麼意思
[00:10:26.000 --> 00:10:31.000]  牧羊就是被大牧者牧羊過
[00:10:31.000 --> 00:10:36.000]  不知道大家認不認識
[00:10:36.000 --> 00:10:40.000]  港福堂的21位牧師和傳道呢
[00:10:40.000 --> 00:10:41.000]  可以數一下
[00:10:41.000 --> 00:10:43.000]  21位認識多少
[00:10:43.000 --> 00:10:46.000]  今天認識4位
[00:10:46.000 --> 00:10:47.000]  不是1 2 3嗎
[00:10:47.000 --> 00:10:51.000]  領師加分組是傳道牧者
[00:10:51.000 --> 00:10:53.000]  慢慢儲一下
[00:10:53.000 --> 00:10:56.000]  每次回來認識多一點
[00:10:56.000 --> 00:10:58.000]  21位認識了4位
[00:10:58.000 --> 00:11:00.000]  如果你們回牧區團契
[00:11:00.000 --> 00:11:04.000]  又認識多一點
[00:11:04.000 --> 00:11:06.000]  你們有沒有機會聽過
[00:11:06.000 --> 00:11:09.000]  這些牧者牧養大家
[00:11:09.000 --> 00:11:10.000]  你們有沒有聽過
[00:11:10.000 --> 00:11:14.000]  他們怎樣被耶穌牧羊過
[00:11:14.000 --> 00:11:15.000]  有沒有聽過
[00:11:15.000 --> 00:11:16.000]  比較少一點
[00:11:16.000 --> 00:11:20.000]  我還記得一位姐妹跟我說
[00:11:20.000 --> 00:11:23.000]  其實我都很想知道
[00:11:23.000 --> 00:11:27.000]  其實怎樣堅持信仰
[00:11:27.000 --> 00:11:29.000]  其實你們都會有些起起跌跌的
[00:11:29.000 --> 00:11:32.000]  我也想聽聽你們的失敗故事
[00:11:32.000 --> 00:11:34.000]  讓我可以有激勵
[00:11:34.000 --> 00:11:37.000]  不是你們每個人都在淑靈高峰
[00:11:37.000 --> 00:11:40.000]  我就在山腳
[00:11:40.000 --> 00:11:43.000]  我鼓勵大家
[00:11:43.000 --> 00:11:46.000]  這段落我們仍然在說
[00:11:46.000 --> 00:11:49.000]  牧者要怎樣牧羊
[00:11:49.000 --> 00:11:52.000]  你們作為被牧羊
[00:11:52.000 --> 00:11:55.000]  又要認識一下你們的牧者
[00:11:55.000 --> 00:11:57.000]  正如我剛才解釋
[00:11:57.000 --> 00:12:00.000]  我們認識彼得的過去
[00:12:00.000 --> 00:12:03.000]  於是我們去看這段經文的時候
[00:12:03.000 --> 00:12:05.000]  又明白多一點
[00:12:05.000 --> 00:12:06.000]  我又說一下
[00:12:06.000 --> 00:12:09.000]  我被牧羊的經歷其實很多
[00:12:09.000 --> 00:12:14.000]  我是在家人眼中
[00:12:14.000 --> 00:12:18.000]  在老師眼中沒有行差踏錯
[00:12:18.000 --> 00:12:23.000]  這是否代表我很資格做牧者
[00:12:23.000 --> 00:12:25.000]  在人的標準下
[00:12:25.000 --> 00:12:27.000]  我有我自己的問題
[00:12:27.000 --> 00:12:28.000]  具體來說
[00:12:28.000 --> 00:12:31.000]  大家知不知道浪子比喻
[00:12:31.000 --> 00:12:33.000]  有大兒子和小兒子
[00:12:33.000 --> 00:12:36.000]  大家覺得我是大兒子還是小兒子
[00:12:36.000 --> 00:12:37.000]  小兒子
[00:12:37.000 --> 00:12:40.000]  小兒子是行差踏錯
[00:12:40.000 --> 00:12:43.000]  我當然是大兒子
[00:12:43.000 --> 00:12:46.000]  我在家是大女兒
[00:12:46.000 --> 00:12:51.000]  所以牌大的特點是甚麼
[00:12:51.000 --> 00:12:53.000]  盡責
[00:12:53.000 --> 00:12:57.000]  不行差踏錯
[00:12:57.000 --> 00:13:03.000]  不過我其實在信仰成長
[00:13:03.000 --> 00:13:05.000]  和學會牧會的時候
[00:13:05.000 --> 00:13:07.000]  都有機會發覺
[00:13:07.000 --> 00:13:11.000]  我要和上帝的關係密切
[00:13:11.000 --> 00:13:13.000]  要有突破
[00:13:13.000 --> 00:13:17.000]  就讓我借用
[00:13:17.000 --> 00:13:22.000]  林文良牧師曾經說過一個比喻
[00:13:22.000 --> 00:13:26.000]  就是一個爸爸有兩個兒子
[00:13:26.000 --> 00:13:31.000]  兩個兒子其實是小朋友
[00:13:31.000 --> 00:13:33.000]  都很想吃雪糕
[00:13:33.000 --> 00:13:36.000]  大兒子就不敢和爸爸說
[00:13:36.000 --> 00:13:39.000]  小兒子就比較單純一點
[00:13:39.000 --> 00:13:41.000]  他就走去和爸爸說
[00:13:41.000 --> 00:13:44.000]  爸爸我要吃雪糕
[00:13:44.000 --> 00:13:48.000]  小兒子是不是可以拿雪糕吃呢
[00:13:48.000 --> 00:13:51.000]  這個比喻其實不複雜的
[00:13:51.000 --> 00:13:53.000]  你問爸爸要吃雪糕
[00:13:53.000 --> 00:13:57.000]  爸爸就給他雪糕
[00:13:57.000 --> 00:14:01.000]  所以我聽了這個故事的時候
[00:14:01.000 --> 00:14:02.000]  我就說
[00:14:02.000 --> 00:14:06.000]  其實會不會在我那些很盡責
[00:14:06.000 --> 00:14:08.000]  沒有行差踏錯
[00:14:08.000 --> 00:14:12.000]  做事多一點的時候
[00:14:12.000 --> 00:14:15.000]  其實我從來都沒有告訴爸爸
[00:14:15.000 --> 00:14:17.000]  從來都沒有告訴上帝
[00:14:17.000 --> 00:14:19.000]  我要吃雪糕
[00:14:19.000 --> 00:14:23.000]  這個就是我被大牧者牧養
[00:14:23.000 --> 00:14:26.000]  其中一個大的轉捩點
[00:14:26.000 --> 00:14:30.000]  所以我接下來牧養姊妹的時候
[00:14:30.000 --> 00:14:34.000]  其實上班的姊妹
[00:14:34.000 --> 00:14:38.000]  或者是香港的女士
[00:14:38.000 --> 00:14:42.000]  其實同學都有類似的特質
[00:14:42.000 --> 00:14:47.000]  我們返教會要盡責服侍上帝
[00:14:47.000 --> 00:14:50.000]  但是對於自己真的那個需要
[00:14:50.000 --> 00:14:53.000]  有時候都未必這樣說的
[00:14:53.000 --> 00:14:55.000]  就算我們的祈禱
[00:14:55.000 --> 00:14:59.000]  可能都埋藏了自己心中最想的
[00:14:59.000 --> 00:15:01.000]  我們要有一個突破
[00:15:01.000 --> 00:15:04.000]  被大牧者牧養過
[00:15:04.000 --> 00:15:10.000]  然後我們才可以再牧養其他的人
[00:15:10.000 --> 00:15:16.000]  這個就是彼得第一個的吩咐
[00:15:16.000 --> 00:15:20.000]  我們繼續看他的第二個吩咐
[00:15:20.000 --> 00:15:21.000]  這個第二個吩咐
[00:15:21.000 --> 00:15:23.000]  可能大家會聽得比較多一點
[00:15:23.000 --> 00:15:28.000]  我們也一起讀一下這個段落
[00:15:28.000 --> 00:15:32.000]  第二到第三節
[00:15:32.000 --> 00:15:36.000]  要牧養你們中間神的羊群
[00:15:36.000 --> 00:15:39.000]  按照神的心意照料他們
[00:15:39.000 --> 00:15:43.000]  不是出於勉強而是出於甘心
[00:15:43.000 --> 00:15:47.000]  不是貪圖私利而是殷勤服侍
[00:15:47.000 --> 00:15:51.000]  不是克制所交托給你們的
[00:15:51.000 --> 00:15:55.000]  而是要作羊群的榜樣
[00:15:55.000 --> 00:16:01.000]  這個綠色字就是講勉強
[00:16:01.000 --> 00:16:04.000]  貪圖私利和克制
[00:16:04.000 --> 00:16:07.000]  一位牧者是否勉強侍奉呢
[00:16:07.000 --> 00:16:10.000]  大家看得出來嗎
[00:16:10.000 --> 00:16:13.000]  短時間可能看不出來
[00:16:13.000 --> 00:16:16.000]  牧者是否貪圖私利呢
[00:16:16.000 --> 00:16:18.000]  也是看不出來的
[00:16:18.000 --> 00:16:21.000]  因為你沒有拿到他的錢包
[00:16:21.000 --> 00:16:24.000]  一位牧者是否克制呢
[00:16:24.000 --> 00:16:25.000]  可能你會覺得
[00:16:25.000 --> 00:16:29.000]  他很有領導的風範
[00:16:29.000 --> 00:16:33.000]  這是嘉義文寫的
[00:16:33.000 --> 00:16:38.000]  長老或牧者容易墮入的三類罪
[00:16:38.000 --> 00:16:43.000]  包括懶散、渴望獲取利益
[00:16:43.000 --> 00:16:46.000]  對權力的慾望
[00:16:46.000 --> 00:16:49.000]  懶散例如是甚麼呢
[00:16:49.000 --> 00:16:58.000]  有時候容易墮入的罪是
[00:16:58.000 --> 00:17:01.000]  你見到我的時候我就做
[00:17:01.000 --> 00:17:04.000]  做給別人看
[00:17:04.000 --> 00:17:07.000]  或是因為職責
[00:17:07.000 --> 00:17:10.000]  或是弟兄姊妹的期望
[00:17:10.000 --> 00:17:12.000]  於是就去侍奉
[00:17:12.000 --> 00:17:15.000]  或是牧者有他的形象
[00:17:15.000 --> 00:17:17.000]  有聲譽和地位
[00:17:17.000 --> 00:17:21.000]  就是這樣去牧養
[00:17:21.000 --> 00:17:23.000]  渴望獲取利益
[00:17:23.000 --> 00:17:26.000]  貪心、不誠實、不公平
[00:17:26.000 --> 00:17:29.000]  對權力的慾望
[00:17:29.000 --> 00:17:34.000]  很希望得到人的愛戴
[00:17:34.000 --> 00:17:37.000]  我相信每一位
[00:17:37.000 --> 00:17:42.000]  回應上帝呼召的神學生
[00:17:42.000 --> 00:17:44.000]  或是傳道牧者
[00:17:44.000 --> 00:17:47.000]  其實他們都是帶著一個
[00:17:47.000 --> 00:17:50.000]  清心和初心去侍奉神
[00:17:50.000 --> 00:17:53.000]  但為何會變質呢
[00:17:53.000 --> 00:17:56.000]  有本書真的叫做《變質之路》
[00:17:56.000 --> 00:17:59.000]  不過它的內容其實是說
[00:17:59.000 --> 00:18:01.000]  一些傳道牧者
[00:18:01.000 --> 00:18:03.000]  為何會慢慢變質
[00:18:03.000 --> 00:18:10.000]  成為一些異端邪教的教主呢
[00:18:10.000 --> 00:18:15.000]  如果總結這些牧者
[00:18:15.000 --> 00:18:18.000]  其實他們對傳福音很有熱誠
[00:18:18.000 --> 00:18:20.000]  對於跟隨上帝
[00:18:20.000 --> 00:18:22.000]  是真的很賣命的
[00:18:22.000 --> 00:18:27.000]  不過他們慢慢有教友
[00:18:27.000 --> 00:18:30.000]  就沒有朋友
[00:18:30.000 --> 00:18:35.000]  大家明不明白這句話是說什麼
[00:18:35.000 --> 00:18:36.000]  作為牧者
[00:18:36.000 --> 00:18:39.000]  大家是教會的教友
[00:18:39.000 --> 00:18:41.000]  大興姐妹
[00:18:41.000 --> 00:18:45.000]  但是牧者和大興姐妹之間
[00:18:45.000 --> 00:18:49.000]  就未必是朋友的關係
[00:18:49.000 --> 00:18:52.000]  或者牧者
[00:18:52.000 --> 00:18:55.000]  其實未必有大興姐妹
[00:18:55.000 --> 00:18:59.000]  都真的去告訴那位牧者
[00:18:59.000 --> 00:19:01.000]  最近我看到你這樣
[00:19:01.000 --> 00:19:03.000]  會不會是壓力大
[00:19:03.000 --> 00:19:05.000]  或者我看到你這樣
[00:19:05.000 --> 00:19:10.000]  會不會是生活有什麼張力
[00:19:10.000 --> 00:19:15.000]  原來大興姐妹是一個關心
[00:19:15.000 --> 00:19:17.000]  一個提點
[00:19:17.000 --> 00:19:23.000]  還有我們有一個監察的機制
[00:19:23.000 --> 00:19:31.000]  是讓長老牧者不會變質
[00:19:31.000 --> 00:19:35.000]  我們再看一下
[00:19:35.000 --> 00:19:40.000]  其實彼得去做這個吩咐的時候
[00:19:40.000 --> 00:19:44.000]  他期望一班牧者是怎麼服侍呢
[00:19:44.000 --> 00:19:46.000]  是出於甘心
[00:19:46.000 --> 00:19:48.000]  因勤服侍
[00:19:48.000 --> 00:19:52.000]  以及作羊群的榜樣
[00:19:52.000 --> 00:19:54.000]  其實我們去看聖經裡面
[00:19:54.000 --> 00:19:58.000]  都會看到聖經裡面就說了很多
[00:19:58.000 --> 00:20:02.000]  譬如我們說奉獻
[00:20:02.000 --> 00:20:06.000]  上帝的心意就是要捐得樂意
[00:20:06.000 --> 00:20:08.000]  神所喜愛
[00:20:08.000 --> 00:20:10.000]  自願的牧者
[00:20:10.000 --> 00:20:13.000]  就不是因為派了什麼工作
[00:20:13.000 --> 00:20:17.000]  彷彿就是所有他手上做的事
[00:20:17.000 --> 00:20:20.000]  都是他很甘心樂意地選擇去做
[00:20:20.000 --> 00:20:24.000]  於是神的旨意就成為了自己的心意
[00:20:24.000 --> 00:20:27.000]  一個就是出於甘心
[00:20:27.000 --> 00:20:32.000]  當然有些事鳳都不是很容易做
[00:20:32.000 --> 00:20:34.000]  或者是苦工
[00:20:34.000 --> 00:20:37.000]  但是因為有一個願意的心
[00:20:37.000 --> 00:20:39.000]  上帝就加力
[00:20:39.000 --> 00:20:43.000]  讓苦工都變成滿有喜樂的工
[00:20:43.000 --> 00:20:45.000]  接著我們又要說一下
[00:20:45.000 --> 00:20:47.000]  因勤服侍
[00:20:47.000 --> 00:20:52.000]  因勤服侍原來哥林多後書都有一句這樣說
[00:20:52.000 --> 00:20:54.000]  我要作你們的童工
[00:20:54.000 --> 00:20:56.000]  好讓你們得喜樂
[00:20:56.000 --> 00:21:02.000]  原來為上帝的工作是一個喜樂
[00:21:02.000 --> 00:21:07.000]  我們自願地去服侍教導、宣講、輔導
[00:21:07.000 --> 00:21:10.000]  這些服侍都可以帶給我們喜樂
[00:21:10.000 --> 00:21:12.000]  所以有一位牧者
[00:21:12.000 --> 00:21:14.000]  他都很謹慎
[00:21:14.000 --> 00:21:17.000]  他為了要因勤服侍
[00:21:17.000 --> 00:21:19.000]  不要為了貪圖私利
[00:21:19.000 --> 00:21:23.000]  當然教會21位傳道牧者
[00:21:23.000 --> 00:21:26.000]  我們是受薪的童工
[00:21:26.000 --> 00:21:28.000]  但是我們不是為了
[00:21:28.000 --> 00:21:33.000]  哪樣的工作能夠得到多一點的利益
[00:21:33.000 --> 00:21:35.000]  我就是去做那樣
[00:21:35.000 --> 00:21:38.000]  所以聖經裡面都有說
[00:21:38.000 --> 00:21:42.000]  如果你要牛耕田
[00:21:42.000 --> 00:21:44.000]  你都給牠們吃東西
