
[00:00:00.000 --> 00:00:01.840]  昨天早上我去到郵局
[00:03:36.000 --> 00:03:39.360]  這個是撒旦的很大聲跟上帝說
[00:03:39.360 --> 00:03:41.880]  但上帝就說不會的
[00:03:41.880 --> 00:03:46.400]  於是就容讓撒旦來攻擊約伯
[00:03:46.400 --> 00:03:48.880]  一共有四次的攻擊約伯
[00:03:48.880 --> 00:03:51.200]  但是當攻擊完了之後
[00:03:51.200 --> 00:03:53.240]  約伯居然說了一句話
[00:03:53.240 --> 00:03:55.200]  你和我都覺得很難說的
[00:03:55.200 --> 00:03:56.240]  對於約伯來說
[00:03:56.240 --> 00:03:58.320]  他就說我赤身出於母胎
[00:03:58.320 --> 00:03:59.880]  也必赤身歸回
[00:03:59.880 --> 00:04:01.320]  賞賜的是耶和華
[00:04:01.320 --> 00:04:03.880]  收取的也是耶和華
[00:04:03.880 --> 00:04:06.320]  耶和華的名是應當稱頌
[00:04:06.320 --> 00:04:09.880]  這句話在我們平時順風順水的時候
[00:04:09.880 --> 00:04:10.960]  都容易說
[00:04:10.960 --> 00:04:14.480]  是一個完全一夜之間沒有了所有財富
[00:04:14.480 --> 00:04:18.320]  沒有了所有下一代的一個人
[00:04:18.320 --> 00:04:19.920]  一個爸爸這樣說
[00:04:19.920 --> 00:04:22.480]  的確我們覺得不是吧
[00:04:22.480 --> 00:04:23.680]  說這些話
[00:04:23.680 --> 00:04:24.840]  但另一方面
[00:04:24.840 --> 00:04:26.360]  因為他這句話
[00:04:26.360 --> 00:04:30.480]  我們可以說是造成撒旦徹底的失敗
[00:04:30.480 --> 00:04:31.880]  因為撒旦說
[00:04:31.880 --> 00:04:34.440]  這個約伯只敢敬畏你
[00:04:34.440 --> 00:04:36.920]  因為你對他太好了
[00:04:36.920 --> 00:04:40.200]  一個公理主義的信仰
[00:04:40.200 --> 00:04:42.160]  就是因為上帝祝福他
[00:04:42.160 --> 00:04:43.560]  上帝保護他
[00:04:43.560 --> 00:04:45.360]  你捉起尼巴保護他
[00:04:45.360 --> 00:04:47.960]  以至到他可以敬畏你
[00:04:47.960 --> 00:04:51.600]  但是撒旦徹底的失敗
[00:04:51.600 --> 00:04:52.680]  但另一方面
[00:04:52.680 --> 00:04:54.480]  撒旦在失敗當中
[00:04:54.480 --> 00:04:56.240]  他卻不言敗
[00:04:56.240 --> 00:04:58.160]  撒旦精彩的地方
[00:04:58.160 --> 00:04:59.440]  他失敗了一次
[00:04:59.440 --> 00:05:01.160]  但他並不言敗
[00:05:01.160 --> 00:05:02.320]  再去到第二章第一節
[00:05:02.320 --> 00:05:03.400]  我們讀讀這節聖經
[00:05:03.400 --> 00:05:04.600]  很簡單的節聖經
[00:05:04.600 --> 00:05:05.920]  一二三
[00:05:05.920 --> 00:05:07.080]  又有一天
[00:05:07.080 --> 00:05:10.800]  神的眾子來侍納在耶和華面前
[00:05:10.800 --> 00:05:13.040]  撒旦也來在其中
[00:05:13.040 --> 00:05:14.680]  出現第一章的景況
[00:05:14.680 --> 00:05:15.760]  去到第四幕
[00:05:15.760 --> 00:05:17.040]  回到天上
[00:05:17.040 --> 00:05:18.200]  出現了一樣的
[00:05:18.200 --> 00:05:20.520]  就是耶和華神和天使在一起
[00:05:20.520 --> 00:05:24.120]  而撒旦忽然之間就在其中
[00:05:24.120 --> 00:05:26.520]  而神也問了同一個問題
[00:05:26.520 --> 00:05:28.120]  「你在哪裡?」
[00:05:28.120 --> 00:05:29.840]  而撒旦仍然回答一個問題
[00:05:29.840 --> 00:05:31.080]  「我走來走去沒有事做」
[00:05:31.080 --> 00:05:32.640]  忽然間就來了這裡
[00:05:32.640 --> 00:05:33.800]  於是
[00:05:33.800 --> 00:05:35.880]  耶和華神就開始說
[00:05:35.880 --> 00:05:37.800]  和第一章類似
[00:05:37.800 --> 00:05:40.360]  差不多百分之五十一樣的話
[00:05:40.360 --> 00:05:43.040]  他說「你曾用心察看那些僕人」
[00:05:43.040 --> 00:05:43.960]  「若白沒有」
[00:05:43.960 --> 00:05:45.960]  「地上再沒有人像他」
[00:05:45.960 --> 00:05:47.520]  「完全的正直」
[00:05:47.520 --> 00:05:49.840]  「敬畏神遠離惡事」
[00:05:49.840 --> 00:05:50.680]  而耶和華神就說
[00:05:50.680 --> 00:05:52.840]  「你有沒有看過我的僕人若白」
[00:05:52.840 --> 00:05:54.000]  「他多厲害」
[00:05:54.000 --> 00:05:55.160]  「我看透他」
[00:05:55.160 --> 00:05:56.200]  「你有沒有看透他」
[00:05:56.200 --> 00:05:59.040]  「我都說他一定不是一個功利主義者」
[00:05:59.040 --> 00:05:59.600]  但是
[00:05:59.600 --> 00:06:01.160]  他下面多加了一句
[00:06:01.160 --> 00:06:03.160]  「你需激動我攻擊他」
[00:06:03.160 --> 00:06:04.520]  「無故的毀滅他」
[00:06:04.520 --> 00:06:09.880]  「他仍然持守他的純正」
[00:06:09.880 --> 00:06:11.000]  徹底的失敗
[00:06:11.000 --> 00:06:12.480]  他說「我認識若白」
[00:06:12.480 --> 00:06:13.920]  「勝過你」
[00:06:13.920 --> 00:06:16.480]  「我知道若白一定不是一個功利主義者」
[00:06:16.480 --> 00:06:18.000]  「所以就算被攻擊」
[00:06:18.000 --> 00:06:19.600]  「四次被攻擊」
[00:06:19.600 --> 00:06:22.200]  「但是若白所謂真金不怕惡火」
[00:06:22.200 --> 00:06:26.400]  「他仍然持守信仰的純正」
[00:06:26.400 --> 00:06:27.600]  「在若白身上」
[00:06:27.600 --> 00:06:30.520]  「完全找不到任何功利主義」
[00:06:30.520 --> 00:06:34.560]  「所謂成功神學的一些影子在當中」
[00:06:34.560 --> 00:06:36.560]  但是撒旦說
[00:06:36.560 --> 00:06:37.520]  「不是的」
[00:06:37.520 --> 00:06:38.760]  「一定不是的」
[00:06:38.760 --> 00:06:40.200]  「一定有些東西的」
[00:06:40.200 --> 00:06:43.000]  「人一定有些東西去敬畏上帝」
[00:06:43.000 --> 00:06:44.240]  如果今天問大家
[00:06:44.240 --> 00:06:45.640]  「你為甚麼要敬畏上帝?」
[00:06:45.640 --> 00:06:46.440]  「有沒有些東西?」
[00:06:46.440 --> 00:06:47.840]  「有的,一定有的」
[00:06:47.840 --> 00:06:49.080]  撒旦說「一定有的」
[00:06:49.080 --> 00:06:51.040]  「雖然身外物沒有了」
[00:06:51.040 --> 00:06:54.040]  「不過有一樣東西仍然存在」
[00:06:54.040 --> 00:06:57.280]  「這就是我今天跟大家說的」
[00:06:57.280 --> 00:06:59.640]  「撒旦的伎倆」
[00:06:59.640 --> 00:07:00.760]  今天同樣地
[00:07:00.760 --> 00:07:01.880]  我分兩部分
[00:07:01.880 --> 00:07:05.640]  第一部分我會跟大家釋經多一點
[00:07:05.640 --> 00:07:08.400]  第二部分仍然是將釋經之後
[00:07:08.400 --> 00:07:11.240]  帶給我們屬靈生命的一些反思
[00:07:11.240 --> 00:07:13.520]  而這個反思也放在程序表那邊
[00:07:13.520 --> 00:07:16.640]  大家可以回家自己看
[00:07:16.640 --> 00:07:19.400]  當我自己看回這十節聖經的時候
[00:07:19.400 --> 00:07:20.720]  第一點我看到
[00:07:20.720 --> 00:07:24.480]  原來人生真是和不單行的
[00:07:24.480 --> 00:07:27.120]  原來中國人的智慧
[00:07:27.120 --> 00:07:28.920]  福無雙至
[00:07:28.920 --> 00:07:31.160]  就是和不單行
[00:07:31.160 --> 00:07:33.160]  我們看到這裡真是和不單行
[00:07:33.160 --> 00:07:35.920]  撒旦死不認錯
[00:07:35.920 --> 00:07:39.720]  他說「我深信這個約伯之敬畏理」
[00:07:39.720 --> 00:07:41.240]  「一定有些東西」
[00:07:41.240 --> 00:07:43.040]  「雖然身外物沒有了」
[00:07:43.040 --> 00:07:44.640]  「不過仍然有些東西」
[00:07:44.640 --> 00:07:45.560]  「你給他」
[00:07:45.560 --> 00:07:46.640]  「你給了他」
[00:07:46.640 --> 00:07:47.920]  「所以他敬畏你」
[00:07:47.920 --> 00:07:50.640]  而撒旦說這是他的健康
[00:07:50.640 --> 00:07:51.560]  突然之間
[00:07:51.560 --> 00:07:54.840]  今天你和我都很著重我們的健康
[00:07:54.840 --> 00:07:55.920]  今天我們可以說
[00:07:55.920 --> 00:07:57.040]  什麼都可以不要
[00:07:57.040 --> 00:07:58.400]  最重要的是什麼
[00:07:58.400 --> 00:08:00.240]  健康
[00:08:00.240 --> 00:08:00.960]  很正確
[00:08:00.960 --> 00:08:03.440]  所以撒旦有他的智慧
[00:08:03.440 --> 00:08:05.360]  他說人最重要是健康
[00:08:05.360 --> 00:08:06.560]  約伯有健康
[00:08:06.560 --> 00:08:07.560]  他有太太
[00:08:07.560 --> 00:08:10.520]  他兒子死了他可以繼續生
[00:08:10.520 --> 00:08:12.280]  他有健康他可以繼續工作
[00:08:12.280 --> 00:08:13.560]  雖然沒有財產
[00:08:13.560 --> 00:08:14.680]  我可以重新來過
[00:08:14.680 --> 00:08:16.920]  從零開始繼續來過
[00:08:16.920 --> 00:08:19.400]  所以他說人最重要就是健康
[00:08:19.400 --> 00:08:22.080]  今天上帝你保護他的健康
[00:08:22.080 --> 00:08:23.360]  你給他健康
[00:08:23.360 --> 00:08:26.320]  所以他仍然是敬畏你
[00:08:26.320 --> 00:08:28.880]  所以撒旦就出了一句話
[00:08:28.880 --> 00:08:30.960]  他說「人以皮代皮」
[00:08:30.960 --> 00:08:34.520]  「情願捨去一切所有的」
[00:08:34.520 --> 00:08:35.840]  「保存性命」
[00:08:35.840 --> 00:08:39.000]  「你且伸手傷他的骨頭和他的肉」
[00:08:39.000 --> 00:08:41.120]  「他必當免棄你」
[00:08:41.120 --> 00:08:42.360]  第一姐妹
[00:08:42.360 --> 00:08:44.040]  很真的
[00:08:44.040 --> 00:08:47.360]  今天為什麼我們要買保險
[00:08:47.360 --> 00:08:50.840]  為什麼我們要買醫療保險
[00:08:50.840 --> 00:08:52.960]  為什麼我們要買危疾保險
[00:08:52.960 --> 00:08:53.600]  第一姐妹
[00:08:53.600 --> 00:08:55.480]  因為現在看醫生不行
[00:08:55.480 --> 00:08:57.560]  貴到吐
[00:08:57.560 --> 00:08:59.880]  真的很貴
[00:08:59.880 --> 00:09:01.360]  你哪裏付得起
[00:09:01.360 --> 00:09:02.800]  但不要緊
[00:09:02.800 --> 00:09:04.640]  我付了所有的錢
[00:09:04.640 --> 00:09:06.280]  只要能夠治好他
[00:09:06.280 --> 00:09:07.480]  我肯付
[00:09:07.480 --> 00:09:10.000]  因為健康是最重要
[00:09:10.000 --> 00:09:11.040]  所以撒旦
[00:09:11.040 --> 00:09:13.640]  你不要以為撒旦沒有智慧
[00:09:13.640 --> 00:09:16.920]  他知道人最重要就是健康
[00:09:16.920 --> 00:09:20.680]  他說如果讓我能夠攻擊他的健康
[00:09:20.680 --> 00:09:25.240]  他一定當面棄掉你
[00:09:25.240 --> 00:09:27.400]  當時神也給他
[00:09:27.400 --> 00:09:29.000]  他說好 給他
[00:09:29.000 --> 00:09:30.880]  因為眾賢人
[00:09:30.880 --> 00:09:34.400]  永遠不喜歡過一個背十字架的人生
[00:09:34.400 --> 00:09:37.480]  背十字架的人生很不容易
[00:09:37.480 --> 00:09:40.520]  今天我們很喜歡成功神學
[00:09:40.520 --> 00:09:42.680]  我們說信耶穌就發達
[00:09:42.680 --> 00:09:43.880]  信耶穌就買股票
[00:09:43.880 --> 00:09:44.840]  買那隻升那隻
[00:09:44.840 --> 00:09:46.160]  多開心
[00:09:46.160 --> 00:09:47.160]  但很多時候我們說
[00:09:47.160 --> 00:09:48.120]  哇 這樣不就好了
[00:09:48.120 --> 00:09:49.400]  這個信仰好得頂
[00:09:49.400 --> 00:09:50.360]  你說是穆斯話
[00:09:50.360 --> 00:09:51.440]  豐盛
[00:09:51.440 --> 00:09:52.160]  但第一姐妹
[00:09:52.160 --> 00:09:56.800]  我們永遠被單單所謂成功神學的影響
[00:09:56.800 --> 00:09:58.320]  但我們看回整個聖經
[00:09:58.320 --> 00:10:01.120]  我們不單止有所謂的成功豐盛
[00:10:01.120 --> 00:10:04.280]  但同樣上帝也給我們看到有苦難的一面
[00:10:04.280 --> 00:10:06.040]  你知道今天人生當中
[00:10:06.040 --> 00:10:09.680]  我們不喜歡過一個背十字架的人生
[00:10:09.680 --> 00:10:10.760]  不過耶穌基督
[00:10:10.760 --> 00:10:14.840]  祂將人生擺在我們眼前
[00:10:14.840 --> 00:10:16.880]  耶穌自己背十字架
[00:10:16.880 --> 00:10:19.120]  去到各個他山上
[00:10:19.120 --> 00:10:20.720]  去到被釘
[00:10:20.720 --> 00:10:22.240]  祂不需要死
[00:10:22.240 --> 00:10:23.800]  不過祂為你為我的罪
[00:10:23.800 --> 00:10:25.520]  祂釘在十字架上
[00:10:25.520 --> 00:10:26.440]  但第一姐妹
[00:10:26.440 --> 00:10:28.040]  祂所受的苦難
[00:10:28.040 --> 00:10:31.200]  比你和我更甚
[00:10:31.200 --> 00:10:33.480]  因為祂根本不需要受
[00:10:33.480 --> 00:10:36.600]  但一方面祂甘願走上十字架
[00:10:36.600 --> 00:10:39.720]  所以撒旦很有智慧
[00:10:39.720 --> 00:10:40.920]  他就跟神說
[00:10:40.920 --> 00:10:45.200]  你扯伸手傷他的骨頭和他的肉
[00:10:45.200 --> 00:10:49.520]  他必當免棄掉你
[00:10:49.520 --> 00:10:50.560]  上帝說好
[00:10:50.560 --> 00:10:51.560]  你去吧
[00:10:51.560 --> 00:10:53.400]  不過仍然有一個條件
[00:10:53.400 --> 00:10:55.680]  上帝仍然拿著他的主權
[00:10:55.680 --> 00:10:58.960]  他說你不可以奪去他的生命
[00:10:58.960 --> 00:11:01.080]  你可以奪去他的健康
[00:11:01.080 --> 00:11:03.960]  但不能奪去他的生命
[00:11:03.960 --> 00:11:06.280]  所以撒旦一拿著上方寶劍
[00:11:06.280 --> 00:11:08.280]  就立刻下去第五幕
[00:11:08.280 --> 00:11:09.640]  回到地上
[00:11:09.640 --> 00:11:12.280]  說了一句很輕描淡寫的記載
[00:11:12.280 --> 00:11:14.720]  我們讀讀這個很輕描淡寫的下一句說話
[00:11:14.720 --> 00:11:16.120]  第七字那裡
[00:11:16.120 --> 00:11:17.680]  擊打若白
[00:11:17.680 --> 00:11:23.040]  使他從腳掌到頭頂掌獨創
[00:11:23.040 --> 00:11:26.680]  一句很簡單的經文
[00:11:26.680 --> 00:11:33.680]  擊打若白由腳到頭頂都生獨創
[00:11:33.680 --> 00:11:36.200]  其實某個情況好像很輕描淡寫
[00:11:36.200 --> 00:11:42.600]  其實我們小時候都出過疹
[00:11:42.600 --> 00:11:44.360]  或是全身都紅點
[00:11:44.360 --> 00:11:45.160]  無所謂
[00:11:45.160 --> 00:11:48.120]  出紅點遲些會散
[00:11:48.120 --> 00:11:50.120]  好像很輕描淡寫
[00:11:50.120 --> 00:11:52.520]  但究竟那些獨創是什麼
[00:11:52.520 --> 00:11:55.160]  那些肌肉圖皮膚科醫生就在猜
[00:11:55.160 --> 00:11:58.000]  究竟若白生了什麼瘡
[00:11:58.000 --> 00:11:59.520]  不同醫生有不同的說法
[00:11:59.520 --> 00:12:01.360]  可能是長橡皮癬
[00:12:01.360 --> 00:12:02.560]  慢性濕疹
[00:12:02.560 --> 00:12:03.400]  大麻瘋
[00:12:03.400 --> 00:12:04.520]  蛇皮癬
[00:12:04.520 --> 00:12:06.840]  就是任何的病
[00:12:06.840 --> 00:12:11.400]  但好像很輕描淡寫的一句說話
[00:12:11.400 --> 00:12:12.440]  擊打他
[00:12:12.440 --> 00:12:16.880]  他由腳到頭都全部是獨創
[00:12:16.880 --> 00:12:18.040]  對於我們來說
[00:12:18.040 --> 00:12:20.120]  我們面上全部是暗瘡
[00:12:20.120 --> 00:12:21.920]  我們都受不了
[00:12:21.920 --> 00:12:24.440]  由腳到頭頂都是瘡
[00:12:24.440 --> 00:12:27.040]  你怎樣可以照鏡呢
[00:12:27.040 --> 00:12:30.320]  但好像很輕描淡寫的一句說話
[00:12:30.320 --> 00:12:33.720]  但我們看回整卷若白記
[00:12:33.720 --> 00:12:37.800]  整卷若白記對若白身體的描述
[00:12:37.800 --> 00:12:39.600]  是否這麼輕描淡寫
[00:12:39.600 --> 00:12:42.920]  我嘗試將整卷若白記看完
[00:12:42.920 --> 00:12:45.240]  看完究竟這個病
[00:12:45.240 --> 00:12:48.560]  為什麼帶來他太太這麼大的反應
[00:12:48.560 --> 00:12:49.320]  沒可能的事
[00:12:49.320 --> 00:12:50.400]  只是生了獨創
[00:12:50.400 --> 00:12:51.240]  生了暗瘡
[00:12:51.240 --> 00:12:53.560]  塗點藥就能解決
[00:12:53.560 --> 00:12:55.400]  因為這個世界有醫生
[00:12:55.400 --> 00:12:57.520]  為什麼有這麼大的反應
[00:12:57.520 --> 00:12:59.400]  如果看回整卷若白記
[00:12:59.400 --> 00:13:06.000]  你會發覺若白由腳到頭頂的獨創的描述
[00:13:06.000 --> 00:13:07.280]  是很恐怖的
[00:13:07.280 --> 00:13:08.600]  我讀給大家聽
[00:13:08.600 --> 00:13:11.080]  包括他的身體是紅腫
[00:13:11.080 --> 00:13:13.040]  潰傷潰癌的瘡
[00:13:13.040 --> 00:13:14.840]  包括他的痕癢
[00:13:14.840 --> 00:13:17.360]  包括他的樣子也變了
[00:13:17.360 --> 00:13:18.640]  原來在第二章十二節
[00:13:18.640 --> 00:13:20.800]  他三個好朋友看著若白
[00:13:20.800 --> 00:13:22.440]  「啊?若白來的?」
[00:13:22.440 --> 00:13:26.600]  整個臉都變了樣
[00:13:26.600 --> 00:13:28.640]  腫得不像人樣
[00:13:28.640 --> 00:13:30.120]  「啊?若白來的?」
[00:13:30.120 --> 00:13:31.160]  以前青眼白淨
[00:13:31.160 --> 00:13:32.440]  現在變成這樣
[00:13:32.440 --> 00:13:33.760]  樣子也變了
[00:13:33.760 --> 00:13:35.040]  他沒胃口
[00:13:35.040 --> 00:13:36.120]  他恐懼
[00:13:36.120 --> 00:13:37.480]  他沮喪
[00:13:37.480 --> 00:13:39.440]  他的瘡是有膿的
[00:13:39.440 --> 00:13:41.160]  是皮膚破裂
[00:13:41.160 --> 00:13:43.080]  不會再縫合
[00:13:43.080 --> 00:13:45.400]  看見的人好像全都磨爛了
[00:13:45.400 --> 00:13:47.240]  他呼吸有困難
[00:13:47.240 --> 00:13:49.320]  眼睛有可能失明
[00:13:49.320 --> 00:13:52.080]  有激臭的口氣
[00:13:52.080 --> 00:13:53.280]  很厲害
[00:13:53.280 --> 00:13:54.920]  體重下降
[00:13:54.920 --> 00:13:56.960]  極度和不斷的痛苦
[00:13:56.960 --> 00:14:00.240]  他有高燒和焦慮
[00:14:00.240 --> 00:14:04.000]  你看看若白的身體
[00:14:04.000 --> 00:14:06.600]  不像第七節輕描淡寫
[00:14:06.600 --> 00:14:08.520]  「我只是生了瘡而已」
[00:14:08.520 --> 00:14:11.480]  原來這個瘡帶給他整個生命
[00:14:11.480 --> 00:14:13.000]  他的新生命
[00:14:13.000 --> 00:14:15.480]  帶給他沮喪和焦慮
[00:14:15.480 --> 00:14:16.240]  他發燒
[00:14:16.240 --> 00:14:17.560]  他看著自己的樣子
[00:14:17.560 --> 00:14:18.600]  口臭
[00:14:18.600 --> 00:14:20.800]  「如果你的伴侶口臭」
[00:14:20.800 --> 00:14:23.520]  「請你擦一下牙吧」
[00:14:23.520 --> 00:14:24.840]  但第七節
[00:14:24.840 --> 00:14:28.440]  這裡提到極度激臭的口氣
[00:14:28.440 --> 00:14:29.320]  你想想
[00:14:29.320 --> 00:14:32.360]  一個這樣的人
[00:14:32.360 --> 00:14:34.800]  他不只是輕描淡寫
[00:14:34.800 --> 00:14:37.280]  說他的身體有瘡
[00:14:37.280 --> 00:14:41.840]  而是帶出了一個新生命的恐懼
[00:14:41.840 --> 00:14:43.600]  那種沮喪
[00:14:43.600 --> 00:14:45.400]  那種埋怨
[00:14:45.400 --> 00:14:47.240]  甚至那種內心
[00:14:47.240 --> 00:14:50.720]  覺得被排斥的感受
[00:14:50.720 --> 00:14:54.680]  你喜不喜歡看到一個這樣的人坐在旁邊
[00:14:54.680 --> 00:14:56.520]  即是他彈開了
[00:14:56.520 --> 00:14:58.240]  有瘡也彈開了
[00:14:58.240 --> 00:15:01.760]  今天你打個口罩也彈開了
[00:15:01.760 --> 00:15:03.840]  何況一個這樣的樣子
[00:15:03.840 --> 00:15:05.360]  頂智慧
[00:15:05.360 --> 00:15:07.480]  所以去到第二點
[00:15:07.480 --> 00:15:09.880]  當我自己再看第八節第九節的時候
[00:15:09.880 --> 00:15:13.800]  原來我發覺環境往往是左右人的心境
[00:15:13.800 --> 00:15:14.960]  我們讀讀這兩節
[00:15:14.960 --> 00:15:16.320]  準備一二三
[00:15:16.320 --> 00:15:18.880]  若白就坐在爐灰中
[00:15:18.880 --> 00:15:21.560]  拿瓦片刮身體
[00:15:21.560 --> 00:15:23.600]  他的妻子對他說
[00:15:23.600 --> 00:15:26.680]  你仍然持守你的純淨膜
[00:15:26.680 --> 00:15:28.080]  你棄掉神
[00:15:28.080 --> 00:15:29.360]  死了白
[00:15:29.360 --> 00:15:30.960]  嘩
[00:15:30.960 --> 00:15:32.120]  環境
[00:15:32.120 --> 00:15:34.240]  太太看著這樣的丈夫
[00:15:34.240 --> 00:15:35.440]  頂不住
[00:15:35.440 --> 00:15:37.280]  於是就說
[00:15:37.280 --> 00:15:39.960]  不如你死掉吧
[00:15:39.960 --> 00:15:41.200]  於是我們經常說
[00:15:41.200 --> 00:15:42.880]  有這樣的太太
[00:15:42.880 --> 00:15:44.440]  只能夠共富貴
[00:15:44.440 --> 00:15:46.040]  不能共患難
[00:15:46.040 --> 00:15:46.960]  結果死了他
[00:15:46.960 --> 00:15:48.680]  怎麼搞的
[00:15:48.680 --> 00:15:50.920]  這個太太應該你死
[00:15:50.920 --> 00:15:52.840]  兒女不要死
