
[00:00:00.000 --> 00:00:02.000]  好各位弟兄姊妹平安
[00:01:08.000 --> 00:01:10.000]  有更加深厚的認識
[00:01:10.000 --> 00:01:13.000]  有同工大英姊妹跟我說
[00:01:13.000 --> 00:01:15.000]  喂 你曬黑了
[00:01:15.000 --> 00:01:16.000]  是的
[00:01:16.000 --> 00:01:18.000]  因為內地很多的山水
[00:01:18.000 --> 00:01:20.000]  名勝真的要走很多路的
[00:01:20.000 --> 00:01:22.000]  最辛苦的行程
[00:01:22.000 --> 00:01:24.000]  是上華山
[00:01:24.000 --> 00:01:26.000]  華山論劍
[00:01:27.000 --> 00:01:30.000]  華山有東南西北中五個峰
[00:01:30.000 --> 00:01:32.000]  我們現在身處在南峰
[00:01:32.000 --> 00:01:35.000]  是最高的2100米海域
[00:01:35.000 --> 00:01:37.000]  當然不是走上去
[00:01:37.000 --> 00:01:39.000]  是搭纜車上去
[00:01:39.000 --> 00:01:44.000]  難得當然要走很久
[00:01:44.000 --> 00:01:48.000]  也都要光顧拍照的單位
[00:01:48.000 --> 00:01:50.000]  拍照留念的時候
[00:01:50.000 --> 00:01:51.000]  都趁機
[00:01:51.000 --> 00:01:53.000]  有沒有機會
[00:01:53.000 --> 00:01:54.000]  貨下這幅總字呢
[00:01:54.000 --> 00:01:57.000]  於是送了一些手寫經文書籤
[00:01:57.000 --> 00:01:59.000]  給三位哥哥
[00:01:59.000 --> 00:02:01.000]  其中書籤就是
[00:02:01.000 --> 00:02:03.000]  愛是恆久忍耐
[00:02:03.000 --> 00:02:06.000]  有恩慈
[00:02:06.000 --> 00:02:08.000]  這是之前在其中中心
[00:02:08.000 --> 00:02:10.000]  他們有活動
[00:02:10.000 --> 00:02:11.000]  我知道
[00:02:11.000 --> 00:02:13.000]  幫忙一起寫一些書籤
[00:02:13.000 --> 00:02:16.000]  最漂亮的三張
[00:02:16.000 --> 00:02:18.000]  送給其中中心的三位同工
[00:02:18.000 --> 00:02:20.000]  接著的交數
[00:02:20.000 --> 00:02:23.000]  即是交其中中心所要求的
[00:02:23.000 --> 00:02:25.000]  剩下的就帶去旅行
[00:02:25.000 --> 00:02:26.000]  有機會的話
[00:02:26.000 --> 00:02:29.000]  就送給幫助過我的人
[00:02:29.000 --> 00:02:31.000]  當然
[00:02:31.000 --> 00:02:33.000]  這些小小的傳福心意
[00:02:33.000 --> 00:02:35.000]  就比起聖經試圖行轉
[00:02:35.000 --> 00:02:38.000]  使徒們為了福音附上的代價
[00:02:38.000 --> 00:02:40.000]  就差很遠了
[00:02:40.000 --> 00:02:42.000]  我們所讀到的經文
[00:02:42.000 --> 00:02:44.000]  五章十七到四十二節
[00:02:44.000 --> 00:02:45.000]  記載一個片段
[00:02:45.000 --> 00:02:48.000]  可以說是上一章第四章的延續
[00:02:48.000 --> 00:02:51.000]  在五章十二節那裡說到
[00:02:51.000 --> 00:02:53.000]  主席試圖的手在民間
[00:02:53.000 --> 00:02:54.000]  行許多神蹟騎士
[00:02:54.000 --> 00:02:57.000]  信主的人自發加憎
[00:02:57.000 --> 00:03:00.000]  福音果效已經很明顯了
[00:03:00.000 --> 00:03:02.000]  但是是否人人都接受呢
[00:03:02.000 --> 00:03:04.000]  聖經記載就不是
[00:03:04.000 --> 00:03:07.000]  讓我們一起先讀十七到二十一節
[00:03:07.000 --> 00:03:08.000]  預備起
[00:03:08.000 --> 00:03:11.000]  大祭司和他的一切同仁
[00:03:11.000 --> 00:03:14.000]  就是殺到該教門的人
[00:03:14.000 --> 00:03:16.000]  都起來滿心記恨
[00:03:16.000 --> 00:03:19.000]  就下手拿著試圖
[00:03:19.000 --> 00:03:21.000]  收在外監
[00:03:21.000 --> 00:03:24.000]  但主的使者夜間開了監門
[00:03:24.000 --> 00:03:26.000]  領他們出來說
[00:03:26.000 --> 00:03:28.000]  你們去站在殿裡
[00:03:28.000 --> 00:03:32.000]  把這生命的道都講給百姓聽
[00:03:32.000 --> 00:03:34.000]  使徒聽了者話
[00:03:34.000 --> 00:03:36.000]  天將亮的時候
[00:03:36.000 --> 00:03:39.000]  就進殿裡去教訓人
[00:03:39.000 --> 00:03:40.000]  在我繼續講解之前
[00:03:40.000 --> 00:03:42.000]  讓我們一起有祈禱
[00:03:42.000 --> 00:03:45.000]  我們的天父上帝很感謝你
[00:03:45.000 --> 00:03:48.000]  將你的聖經賜給我們
[00:03:48.000 --> 00:03:51.000]  技術當時聖靈如何引領試圖
[00:03:51.000 --> 00:03:53.000]  去進行你的大使命
[00:03:53.000 --> 00:03:55.000]  天父讓當日的話語
[00:03:55.000 --> 00:03:57.000]  我們今天一看的時候
[00:03:57.000 --> 00:03:59.000]  同樣被激勵、被挑戰
[00:03:59.000 --> 00:04:02.000]  求神你的聖靈開啟我們的心竅
[00:04:02.000 --> 00:04:04.000]  讓我們明白真理
[00:04:04.000 --> 00:04:05.000]  我們祈禱
[00:04:05.000 --> 00:04:08.000]  乃奉我主耶穌基督聖名祈求
[00:04:08.000 --> 00:04:09.000]  阿們
[00:04:09.000 --> 00:04:12.000]  在福音得到廣傳
[00:04:12.000 --> 00:04:14.000]  有果效的時候
[00:04:14.000 --> 00:04:16.000]  我們卻看到另一個圖畫
[00:04:16.000 --> 00:04:18.000]  大祭司那些宗教領袖
[00:04:18.000 --> 00:04:21.000]  他們就是對門徒
[00:04:21.000 --> 00:04:23.000]  對使徒的工作
[00:04:23.000 --> 00:04:26.000]  在當中進行一些阻攔、打壓
[00:04:26.000 --> 00:04:30.000]  之前在第四章的形容
[00:04:30.000 --> 00:04:32.000]  大祭司因他們
[00:04:32.000 --> 00:04:34.000]  使徒教訓百姓
[00:04:34.000 --> 00:04:37.000]  本著耶穌傳說死人復活
[00:04:37.000 --> 00:04:38.000]  就很煩惱
[00:04:38.000 --> 00:04:41.000]  當時的形容是他們覺得很煩惱
[00:04:41.000 --> 00:04:42.000]  煩惱
[00:04:42.000 --> 00:04:44.000]  一方面因為主耶穌
[00:04:44.000 --> 00:04:46.000]  大祭司有份煽動那些群眾
[00:04:46.000 --> 00:04:48.000]  去釘十字架
[00:04:48.000 --> 00:04:51.000]  而大祭司他們也不相信
[00:04:51.000 --> 00:04:53.000]  有死人復活這件事
[00:04:53.000 --> 00:04:55.000]  上星期Raymok也有講解
[00:04:55.000 --> 00:04:57.000]  到了第五章這裡
[00:04:57.000 --> 00:04:59.000]  就由覺得煩惱
[00:04:59.000 --> 00:05:01.000]  變成滿心忌恨
[00:05:01.000 --> 00:05:04.000]  越來越多人相信福音
[00:05:04.000 --> 00:05:06.000]  繼續下去那些群眾
[00:05:06.000 --> 00:05:08.000]  就去挑戰他們宗教上的權威
[00:05:08.000 --> 00:05:10.000]  有什麼事奇難雜症
[00:05:10.000 --> 00:05:12.000]  去找使徒
[00:05:12.000 --> 00:05:14.000]  不找祭司官方求助
[00:05:14.000 --> 00:05:16.000]  於是之前第四章
[00:05:16.000 --> 00:05:18.000]  他們對使徒捉拿
[00:05:18.000 --> 00:05:20.000]  還押審問
[00:05:20.000 --> 00:05:22.000]  恐嚇一番放走他們
[00:05:22.000 --> 00:05:23.000]  到第五章
[00:05:23.000 --> 00:05:26.000]  見到這幫使徒竟然敬酒不喝喝罰酒
[00:05:26.000 --> 00:05:28.000]  仍然在傳耶穌
[00:05:28.000 --> 00:05:30.000]  於是將他們收在監中
[00:05:30.000 --> 00:05:32.000]  這是使徒行券裡面
[00:05:32.000 --> 00:05:34.000]  第一次提到使徒
[00:05:34.000 --> 00:05:36.000]  被正式監禁的記載
[00:05:36.000 --> 00:05:38.000]  是很刻意要他們收聲
[00:05:38.000 --> 00:05:40.000]  之後當然還將他們打了
[00:05:40.000 --> 00:05:42.000]  我們看到當時
[00:05:42.000 --> 00:05:44.000]  不信耶穌的權貴
[00:05:44.000 --> 00:05:46.000]  對於傳主耶穌基督福音的人
[00:05:46.000 --> 00:05:48.000]  的難阻
[00:05:48.000 --> 00:05:49.000]  迫害
[00:05:49.000 --> 00:05:51.000]  越來越嚴重
[00:05:51.000 --> 00:05:53.000]  讓我們再一次確認中
[00:05:53.000 --> 00:05:55.000]  假如我們投身在主耶穌基督的
[00:05:55.000 --> 00:05:57.000]  福音使命裡面的時候
[00:05:57.000 --> 00:05:59.000]  將會面對挑戰
[00:05:59.000 --> 00:06:01.000]  我們需要有心理準備
[00:06:01.000 --> 00:06:03.000]  為福音的真理付上代價
[00:06:03.000 --> 00:06:05.000]  正如提摩太后書三章
[00:06:05.000 --> 00:06:07.000]  保羅說到
[00:06:07.000 --> 00:06:09.000]  凡立志在基督耶穌裡面
[00:06:09.000 --> 00:06:11.000]  敬乾道日的
[00:06:11.000 --> 00:06:13.000]  都要受到迫害
[00:06:13.000 --> 00:06:15.000]  但是
[00:06:15.000 --> 00:06:17.000]  使徒所面對的考驗
[00:06:17.000 --> 00:06:19.000]  更多更大更難
[00:06:19.000 --> 00:06:21.000]  他們在神裡面
[00:06:21.000 --> 00:06:23.000]  經歷的恩典
[00:06:23.000 --> 00:06:25.000]  帶領保守
[00:06:25.000 --> 00:06:27.000]  就是更多更闊更廣
[00:06:27.000 --> 00:06:29.000]  雖然信仰的路
[00:06:29.000 --> 00:06:31.000]  不是一帆風順
[00:06:31.000 --> 00:06:33.000]  這個我們沒有所爭議
[00:06:33.000 --> 00:06:35.000]  但是
[00:06:35.000 --> 00:06:37.000]  意義在哪裡
[00:06:37.000 --> 00:06:39.000]  難道是為身苦而身苦
[00:06:39.000 --> 00:06:41.000]  為受苦而受苦
[00:06:41.000 --> 00:06:43.000]  在
[00:06:43.000 --> 00:06:45.000]  基督宗教的歷史上
[00:06:45.000 --> 00:06:47.000]  的確有些群體曾經覺得
[00:06:47.000 --> 00:06:49.000]  受苦是一個屬靈操練
[00:06:49.000 --> 00:06:51.000]  但是就不是這段聖經裡面所說的
[00:06:51.000 --> 00:06:53.000]  我們記不記得
[00:06:53.000 --> 00:06:55.000]  主耶穌在升天之前
[00:06:55.000 --> 00:06:57.000]  將這個福音使命交給門徒
[00:06:57.000 --> 00:06:59.000]  根據使徒行專的版本
[00:06:59.000 --> 00:07:01.000]  第一章八節
[00:07:01.000 --> 00:07:03.000]  說到聖靈的降臨在你們身上
[00:07:03.000 --> 00:07:05.000]  你們就必得著能力
[00:07:05.000 --> 00:07:07.000]  由耶路撒冷
[00:07:07.000 --> 00:07:09.000]  由猶太傳遞
[00:07:09.000 --> 00:07:11.000]  由撒瑪利亞
[00:07:11.000 --> 00:07:13.000]  直到地極作惡的見證
[00:07:13.000 --> 00:07:15.000]  所以
[00:07:15.000 --> 00:07:17.000]  當使徒門徒在耶路撒冷傳福音
[00:07:17.000 --> 00:07:19.000]  受的就是
[00:07:19.000 --> 00:07:21.000]  耶路撒冷給別的屈辱
[00:07:21.000 --> 00:07:23.000]  康福去到
[00:07:23.000 --> 00:07:25.000]  由猶太傳遞傳福音
[00:07:25.000 --> 00:07:27.000]  受到由猶太給別的難阻
[00:07:27.000 --> 00:07:29.000]  去到外邦
[00:07:29.000 --> 00:07:31.000]  撒瑪利亞傳福音
[00:07:31.000 --> 00:07:33.000]  受到撒瑪利亞給別的逼迫
[00:07:33.000 --> 00:07:35.000]  到地極傳福音
[00:07:35.000 --> 00:07:37.000]  就是世界級的壓制
[00:07:37.000 --> 00:07:39.000]  所以這個都是聖靈
[00:07:39.000 --> 00:07:41.000]  讓教會群體
[00:07:41.000 --> 00:07:43.000]  能夠承擔主耶穌基督的使命
[00:07:43.000 --> 00:07:45.000]  所作的一步一步的準備
[00:07:45.000 --> 00:07:47.000]  好像小朋友
[00:07:47.000 --> 00:07:49.000]  幼稚園程度
[00:07:49.000 --> 00:07:51.000]  做些弄字的顏色
[00:07:51.000 --> 00:07:53.000]  小學抄寫雜作
[00:07:53.000 --> 00:07:55.000]  中學做功課
[00:07:55.000 --> 00:07:57.000]  專案project
[00:07:57.000 --> 00:07:59.000]  大學做研究
[00:07:59.000 --> 00:08:01.000]  給一條大學的微積分
[00:08:01.000 --> 00:08:03.000]  integration
[00:08:03.000 --> 00:08:05.000]  給一個小學生
[00:08:05.000 --> 00:08:07.000]  他用來塗顏色而已
[00:08:07.000 --> 00:08:09.000]  沒有用的
[00:08:09.000 --> 00:08:11.000]  同樣初期教會
[00:08:11.000 --> 00:08:13.000]  聖靈一直的引領
[00:08:13.000 --> 00:08:15.000]  讓他們更加經歷
[00:08:15.000 --> 00:08:17.000]  慢慢更加多程度的難阻
[00:08:17.000 --> 00:08:19.000]  但他是當中
[00:08:19.000 --> 00:08:21.000]  所經歷到的
[00:08:21.000 --> 00:08:23.000]  是更大的恩典和引領
[00:08:23.000 --> 00:08:25.000]  這個都是我們讀使徒行轉的弱時
[00:08:25.000 --> 00:08:27.000]  當使徒們受到
[00:08:27.000 --> 00:08:29.000]  耶路撒冷給別的屈辱
[00:08:29.000 --> 00:08:31.000]  就有耶路撒冷給別的保守
[00:08:31.000 --> 00:08:33.000]  就有猶太給別
[00:08:33.000 --> 00:08:35.000]  猶太給別的難阻
[00:08:35.000 --> 00:08:37.000]  就有猶太給別的開路
[00:08:37.000 --> 00:08:39.000]  荒傳老敵極受逼迫
[00:08:39.000 --> 00:08:41.000]  教會群體雖然一定會經歷犧牲
[00:08:41.000 --> 00:08:43.000]  但也有世界給別的恩典
[00:08:43.000 --> 00:08:45.000]  讓全世界的人
[00:08:45.000 --> 00:08:47.000]  有機會聽見福音
[00:08:47.000 --> 00:08:49.000]  看到見證得著救恩
[00:08:49.000 --> 00:08:51.000]  這個一層一層推出去的
[00:08:51.000 --> 00:08:53.000]  不論是難阻
[00:08:53.000 --> 00:08:55.000]  經歷的恩典
[00:08:55.000 --> 00:08:57.000]  科目的果效
[00:08:57.000 --> 00:08:59.000]  至於第五章這裡的記載
[00:08:59.000 --> 00:09:01.000]  在第十九節
[00:09:01.000 --> 00:09:03.000]  我們看到主的使者
[00:09:03.000 --> 00:09:05.000]  在夜間開了監門
[00:09:05.000 --> 00:09:07.000]  領他們出來
[00:09:07.000 --> 00:09:09.000]  說你們站在殿裡
[00:09:09.000 --> 00:09:11.000]  將生命的道講給百姓聽
[00:09:11.000 --> 00:09:13.000]  在第四章裡
[00:09:13.000 --> 00:09:15.000]  他們第一次被關押
[00:09:15.000 --> 00:09:17.000]  但這個還押是過長的
[00:09:17.000 --> 00:09:19.000]  因為太晚了
[00:09:19.000 --> 00:09:21.000]  早上就馬上審
[00:09:21.000 --> 00:09:23.000]  未有神蹟發生
[00:09:23.000 --> 00:09:25.000]  在第五章這次正式的監禁
[00:09:25.000 --> 00:09:27.000]  應該是第一次
[00:09:27.000 --> 00:09:29.000]  經歷神的使者開監門
[00:09:29.000 --> 00:09:31.000]  帶他們出監的情況
[00:09:31.000 --> 00:09:33.000]  這類情況我相信使徒
[00:09:33.000 --> 00:09:35.000]  他們都是看聖經
[00:09:35.000 --> 00:09:37.000]  讀到達爾里書的時候
[00:09:37.000 --> 00:09:39.000]  看到神的使者
[00:09:39.000 --> 00:09:41.000]  在烈火的搖擺當中
[00:09:41.000 --> 00:09:43.000]  和達爾里三個朋友同行
[00:09:43.000 --> 00:09:45.000]  但現在再不是書本上的知識
[00:09:45.000 --> 00:09:47.000]  而是神的使者
[00:09:47.000 --> 00:09:49.000]  竟然開了監門
[00:09:49.000 --> 00:09:51.000]  放他們出監
[00:09:51.000 --> 00:09:53.000]  這是一個嶄新的經歷
[00:09:53.000 --> 00:09:55.000]  知道神的能力
[00:09:55.000 --> 00:09:57.000]  曾經這樣被形容
[00:09:57.000 --> 00:09:59.000]  到他們跟隨主耶穌的時候
[00:09:59.000 --> 00:10:01.000]  看到主耶穌
[00:10:01.000 --> 00:10:03.000]  他們說的道、行的神蹟
[00:10:03.000 --> 00:10:05.000]  這樣的經歷
[00:10:05.000 --> 00:10:07.000]  現在主耶穌升上天
[00:10:07.000 --> 00:10:09.000]  不但差遣聖靈給他們力量
[00:10:09.000 --> 00:10:11.000]  也差遣使者去引領使徒
[00:10:11.000 --> 00:10:13.000]  使徒就在這個新的方面
[00:10:13.000 --> 00:10:15.000]  認識到神的大能
[00:10:15.000 --> 00:10:17.000]  想起
[00:10:17.000 --> 00:10:19.000]  弟兄姊妹我們對神的認識
[00:10:19.000 --> 00:10:21.000]  究竟是在查經上
[00:10:21.000 --> 00:10:23.000]  是在文字上
[00:10:23.000 --> 00:10:25.000]  還是在經歷上
[00:10:25.000 --> 00:10:27.000]  當然我們的信仰上
[00:10:27.000 --> 00:10:29.000]  兩樣都是相輔相成的
[00:10:29.000 --> 00:10:31.000]  我們不可以只是查經
[00:10:31.000 --> 00:10:33.000]  生命裡面沒有經歷
[00:10:33.000 --> 00:10:35.000]  也不可以只是靠經歷
[00:10:35.000 --> 00:10:37.000]  神的各樣的保守引領
[00:10:37.000 --> 00:10:39.000]  就只是沒有聖經
[00:10:39.000 --> 00:10:41.000]  作為我們的基礎
[00:10:41.000 --> 00:10:43.000]  剛剛上個禮拜
[00:10:43.000 --> 00:10:45.000]  考問信德和幾位將要受贈的弟兄姊妹
[00:10:45.000 --> 00:10:47.000]  當中有來到報道會
[00:10:47.000 --> 00:10:49.000]  被神的話語
[00:10:49.000 --> 00:10:51.000]  人的生命見證
[00:10:51.000 --> 00:10:53.000]  所感動的
[00:10:53.000 --> 00:10:55.000]  也有因為生命當中
[00:10:55.000 --> 00:10:57.000]  遇到困難
[00:10:57.000 --> 00:10:59.000]  當中經歷神很奇美的保守
[00:10:59.000 --> 00:11:01.000]  是預先的引領
[00:11:01.000 --> 00:11:03.000]  他之前都不知道的
[00:11:03.000 --> 00:11:05.000]  後來發現神一直保守帶領
[00:11:05.000 --> 00:11:07.000]  所以願意作為一個
[00:11:07.000 --> 00:11:09.000]  浸禮的公開見證
[00:11:09.000 --> 00:11:11.000]  我作為一個聆聽者
[00:11:11.000 --> 00:11:13.000]  也很驚歎神奇美的作為
[00:11:13.000 --> 00:11:15.000]  也相信神在不同的人身上
[00:11:15.000 --> 00:11:17.000]  也有不同的信仰歷程
[00:11:17.000 --> 00:11:19.000]  當中的帶領
[00:11:19.000 --> 00:11:21.000]  試煉
[00:11:21.000 --> 00:11:23.000]  這些考驗
[00:11:23.000 --> 00:11:25.000]  往往是神的工作
[00:11:25.000 --> 00:11:27.000]  和我們生命當中的成長
[00:11:27.000 --> 00:11:29.000]  的一種聯繫
[00:11:29.000 --> 00:11:31.000]  也一樣我們經歷神的恩典
[00:11:31.000 --> 00:11:33.000]  和帶領的契機
[00:11:33.000 --> 00:11:35.000]  正如聖經裡面記載
[00:11:35.000 --> 00:11:37.000]  試圖經歷過被監禁
[00:11:37.000 --> 00:11:39.000]  神奇地被釋放
[00:11:39.000 --> 00:11:41.000]  所以他的信心得到增長
[00:11:41.000 --> 00:11:43.000]  於是當神的使者
[00:11:43.000 --> 00:11:45.000]  吩咐他們要在電腦裡面
[00:11:45.000 --> 00:11:47.000]  發出主耶穌基督信息的時候
[00:11:47.000 --> 00:11:49.000]  他們不怕祭司的威嚇
[00:11:49.000 --> 00:11:51.000]  也繼續放膽宣講
[00:11:51.000 --> 00:11:55.000]  試圖他們經歷
[00:11:55.000 --> 00:11:57.000]  不單是他們經歷
[00:11:57.000 --> 00:11:59.000]  不單是教會群體見證
[00:11:59.000 --> 00:12:01.000]  其實未信的人都看在眼裡
[00:12:01.000 --> 00:12:03.000]  但是他們的反應就很不同
[00:12:03.000 --> 00:12:05.000]  我們看看二十一到二十六節
[00:12:05.000 --> 00:12:07.000]  一起讀吧
[00:12:07.000 --> 00:12:09.000]  大祭司和他的同仁來了
[00:12:09.000 --> 00:12:11.000]  叫齊工會的人
[00:12:11.000 --> 00:12:13.000]  和以色列族的中長老
[00:12:13.000 --> 00:12:15.000]  到監獄去
[00:12:15.000 --> 00:12:17.000]  要把試圖提出來
[00:12:17.000 --> 00:12:19.000]  但是差役到了
[00:12:19.000 --> 00:12:21.000]  不見他們在監獄
[00:12:21.000 --> 00:12:23.000]  就回來稟報說
[00:12:23.000 --> 00:12:25.000]  我們看見監牢關得極妥當
[00:12:25.000 --> 00:12:27.000]  看守的人
[00:12:27.000 --> 00:12:29.000]  也站在門外
[00:12:29.000 --> 00:12:31.000]  及至開了門
[00:12:31.000 --> 00:12:33.000]  裡面一個人都不見
[00:12:33.000 --> 00:12:35.000]  守殿官和祭司長
[00:12:35.000 --> 00:12:37.000]  聽見者說心裡煩爛
[00:12:37.000 --> 00:12:39.000]  不知這是將來如何
[00:12:39.000 --> 00:12:41.000]  有一個人來稟報說
[00:12:41.000 --> 00:12:43.000]  你們收在監獄裡的人
[00:12:43.000 --> 00:12:45.000]  現在站在殿裡
[00:12:45.000 --> 00:12:47.000]  教訓百姓
[00:12:47.000 --> 00:12:49.000]  於是守殿官和差役
[00:12:49.000 --> 00:12:51.000]  去帶試圖來
[00:12:51.000 --> 00:12:53.000]  並沒有用強暴
[00:12:53.000 --> 00:12:55.000]  因為怕百姓用石頭
[00:12:55.000 --> 00:12:57.000]  打他們
[00:12:57.000 --> 00:12:59.000]  根據試圖行傳的記載
[00:12:59.000 --> 00:13:01.000]  很明顯他們的領袖
[00:13:01.000 --> 00:13:03.000]  是假設試圖
[00:13:03.000 --> 00:13:05.000]  仍在監獄裡的
[00:13:05.000 --> 00:13:07.000]  所以帶出來審
[00:13:07.000 --> 00:13:09.000]  在第五章我們所看到的一個
[00:13:09.000 --> 00:13:11.000]  大陣仗的場面
[00:13:11.000 --> 00:13:13.000]  之前第四章的審問
[00:13:13.000 --> 00:13:15.000]  根據聖經形容
[00:13:15.000 --> 00:13:17.000]  看來都是似半官方的聚會
[00:13:17.000 --> 00:13:19.000]  那些親戚
[00:13:19.000 --> 00:13:21.000]  姨媽姑爹也在
[00:13:21.000 --> 00:13:23.000]  人數和組成較為鬆散
[00:13:23.000 --> 00:13:25.000]  雖然都是叫工會
[00:13:25.000 --> 00:13:27.000]  但第五章
[00:13:27.000 --> 00:13:29.000]  全體猶太工會
[00:13:29.000 --> 00:13:31.000]  加上以色列族的中長老
[00:13:31.000 --> 00:13:33.000]  他們看來
[00:13:33.000 --> 00:13:35.000]  意想不到的事情
[00:13:35.000 --> 00:13:37.000]  沒有可能發生的事情發生了
[00:13:37.000 --> 00:13:39.000]  所以我們看到
[00:13:39.000 --> 00:13:41.000]  在第五章
[00:13:41.000 --> 00:13:43.000]  監獄裡的
[00:13:43.000 --> 00:13:45.000]  門外的士圖們
[00:13:45.000 --> 00:13:47.000]  不見了
[00:13:47.000 --> 00:13:49.000]  猜忌證明
[00:13:49.000 --> 00:13:51.000]  監獄關得極其妥當
[00:13:51.000 --> 00:13:53.000]  首席人士都在門外
[00:13:53.000 --> 00:13:55.000]  插翼難飛
[00:13:55.000 --> 00:13:57.000]  如何密室逃脫
[00:13:57.000 --> 00:13:59.000]  又有內鬼
[00:13:59.000 --> 00:14:01.000]  何況他們已經叫所有領袖
[00:14:01.000 --> 00:14:03.000]  來開會
[00:14:03.000 --> 00:14:05.000]  個個既不是
[00:14:05.000 --> 00:14:07.000]  更加在上星期
[00:14:07.000 --> 00:14:09.000]  Remo跟我們提過
[00:14:09.000 --> 00:14:11.000]  撒都哥人是不信有復活的事情
[00:14:11.000 --> 00:14:13.000]  他們不單止不信復活
[00:14:13.000 --> 00:14:15.000]  根據《士堂傳》二十三章記載
[00:14:15.000 --> 00:14:17.000]  因為撒都哥人說沒有復活
[00:14:17.000 --> 00:14:19.000]  也沒有天使和鬼魂
[00:14:19.000 --> 00:14:21.000]  如果他們聽到那些士圖的見證
[00:14:21.000 --> 00:14:23.000]  是神的使者帶他們出監的時候
[00:14:23.000 --> 00:14:25.000]  相信
[00:14:25.000 --> 00:14:27.000]  也是另一個對他們信仰上
[00:14:27.000 --> 00:14:29.000]  他們所信的神學上
[00:14:29.000 --> 00:14:31.000]  他們教導的權柄
[00:14:31.000 --> 00:14:33.000]  一個大的挑戰和打臉
[00:14:33.000 --> 00:14:35.000]  但神的作為
[00:14:35.000 --> 00:14:37.000]  就要他們面對這些事實
[00:14:37.000 --> 00:14:39.000]  不單止是福音真理的事實
[00:14:39.000 --> 00:14:41.000]  主耶穌在那裡復活的事實
[00:14:41.000 --> 00:14:43.000]  更加是神奇妙作為的事實
[00:14:43.000 --> 00:14:45.000]  後來有人稟報
[00:14:45.000 --> 00:14:47.000]  他們在殿裡教訓人
[00:14:47.000 --> 00:14:49.000]  於是就帶那些士圖來審問
[00:14:49.000 --> 00:14:51.000]  那些士圖
[00:14:51.000 --> 00:14:53.000]  再有機會
[00:14:53.000 --> 00:14:55.000]  這次全體
[00:14:55.000 --> 00:14:57.000]  公會的成員
[00:14:57.000 --> 00:14:59.000]  以色列的長老去證明
[00:14:59.000 --> 00:15:01.000]  講解耶穌就是基督
[00:15:01.000 --> 00:15:03.000]  有時在大祭司
[00:15:03.000 --> 00:15:05.000]  他們殺戮的那個人身上
[00:15:05.000 --> 00:15:07.000]  所看到
[00:15:07.000 --> 00:15:09.000]  我們反思到福音
[00:15:09.000 --> 00:15:11.000]  不單止是信和不信的
[00:15:11.000 --> 00:15:13.000]  兩極
[00:15:13.000 --> 00:15:15.000]  也是需要去
[00:15:15.000 --> 00:15:17.000]  康正改正
[00:15:17.000 --> 00:15:19.000]  人對神的有限的認知
[00:15:19.000 --> 00:15:21.000]  對於那些
[00:15:21.000 --> 00:15:23.000]  是一知半解
[00:15:23.000 --> 00:15:25.000]  半知不解的那些人
[00:15:25.000 --> 00:15:27.000]  福音信息同樣重要
[00:15:27.000 --> 00:15:29.000]  我們所看到的那些
[00:15:29.000 --> 00:15:31.000]  當時宗教領袖
[00:15:31.000 --> 00:15:33.000]  雖然是傳統上的權威
[00:15:33.000 --> 00:15:35.000]  也有律法上的權威
