
[00:00:00.000 --> 00:00:05.440]  不可偷渡第八屆的一些前瞻
[00:03:23.760 --> 00:03:27.480]  每一間每一戶都有它自己的土地
[00:03:27.480 --> 00:03:29.840]  你不可以偷別人的地
[00:03:29.840 --> 00:03:30.640]  怎樣偷
[00:03:30.640 --> 00:03:32.280]  動一下界線
[00:03:32.280 --> 00:03:33.920]  你可以偷了別人
[00:03:33.920 --> 00:03:37.840]  第三個就是做生意的人用不義的法碼
[00:03:37.840 --> 00:03:39.920]  又是另外一種偷渡的形式
[00:03:39.920 --> 00:03:42.120]  然後第四是拐帶人口
[00:03:42.120 --> 00:03:43.560]  偷人
[00:03:43.560 --> 00:03:45.800]  拿去賣
[00:03:45.800 --> 00:03:50.080]  他們說猶太拉比看完摩西五經
[00:03:50.080 --> 00:03:51.200]  然後他發現
[00:03:51.200 --> 00:03:55.840]  不可偷渡就是四種不同的東西
[00:03:55.840 --> 00:03:59.160]  但是有一個猶太拉比很有趣
[00:03:59.160 --> 00:04:02.560]  他說上帝不是叫我們不可偷渡這四樣東西
[00:04:02.560 --> 00:04:04.840]  因為你很自然你一想這四樣東西
[00:04:04.840 --> 00:04:06.960]  你就可以應用了
[00:04:06.960 --> 00:04:09.560]  有一個猶太拉比
[00:04:09.560 --> 00:04:11.400]  他說不是在說一
[00:04:11.400 --> 00:04:12.080]  不是在說二
[00:04:12.080 --> 00:04:12.760]  不是在說三
[00:04:12.760 --> 00:04:14.800]  一定是在說四
[00:04:14.800 --> 00:04:16.800]  他說上帝不是在說一
[00:04:16.800 --> 00:04:17.760]  不是在說二
[00:04:17.760 --> 00:04:18.440]  不是在說三
[00:04:18.440 --> 00:04:19.160]  一定是在說四
[00:04:19.160 --> 00:04:19.920]  為什麼
[00:04:19.920 --> 00:04:23.360]  因為唯有四的處罰
[00:04:23.360 --> 00:04:25.880]  是要斬頭的
[00:04:25.880 --> 00:04:29.800]  如果你偷了別人的牛羊
[00:04:29.800 --> 00:04:31.440]  審判是什麼
[00:04:31.440 --> 00:04:33.360]  加賠奉還
[00:04:33.360 --> 00:04:36.280]  你偷了別人的地界
[00:04:36.280 --> 00:04:36.800]  你怎樣
[00:04:36.800 --> 00:04:37.600]  要還給別人
[00:04:37.600 --> 00:04:39.240]  最多賠錢
[00:04:39.240 --> 00:04:41.360]  不義法碼也都是賠錢
[00:04:41.360 --> 00:04:45.680]  為了讓拐帶人口的結果要什麼
[00:04:45.680 --> 00:04:47.240]  是要死罪
[00:04:47.240 --> 00:04:52.200]  所以有一個猶太拉比
[00:04:52.200 --> 00:04:56.040]  堅決說上帝叫我們不可偷渡的東西
[00:04:56.040 --> 00:05:00.920]  其實是在說拐帶人口
[00:05:00.920 --> 00:05:02.720]  你問我
[00:05:02.720 --> 00:05:07.560]  我就說這個拉比的想法其實很有道理
[00:05:07.560 --> 00:05:10.160]  他在想上帝叫我們不可偷渡的東西
[00:05:10.160 --> 00:05:12.200]  是生與死之間的東西
[00:05:12.200 --> 00:05:13.520]  有些東西偷了之後
[00:05:13.520 --> 00:05:15.440]  死得人的
[00:05:15.440 --> 00:05:17.760]  但他的答案是錯的
[00:05:17.760 --> 00:05:20.960]  因為猶太拉比在摩西五經中說
[00:05:20.960 --> 00:05:22.240]  不可偷渡的東西
[00:05:22.240 --> 00:05:24.160]  他漏了一樣東西
[00:05:24.160 --> 00:05:27.320]  漏了一零
[00:05:27.320 --> 00:05:28.760]  整個聖經
[00:05:28.760 --> 00:05:30.600]  整個人類歷史
[00:05:30.600 --> 00:05:33.840]  第一次有人偷東西在哪裏偷
[00:05:33.840 --> 00:05:36.640]  在伊甸園裏偷東西
[00:05:36.640 --> 00:05:37.560]  他們看漏了
[00:05:37.560 --> 00:05:41.000]  他們以為只有四樣東西去偷
[00:05:41.000 --> 00:05:43.600]  其實還有一樣東西是漏了的
[00:05:43.600 --> 00:05:46.000]  就是第一個偷渡的故事
[00:05:46.000 --> 00:05:47.680]  偷的是禁果
[00:05:47.680 --> 00:05:48.680]  是死得人的
[00:05:48.680 --> 00:05:50.840]  所以當上帝說不可偷渡的時候
[00:05:50.840 --> 00:05:53.880]  而不可偷渡是一條死罪的時候
[00:05:53.880 --> 00:05:55.920]  其實他是引發我們去想
[00:05:55.920 --> 00:06:00.680]  第一次人類偷上帝的東西
[00:06:00.680 --> 00:06:03.240]  是偷吃那個禁果
[00:06:03.240 --> 00:06:07.560]  但我們回到《創世紀》裏面
[00:06:07.560 --> 00:06:09.440]  當上帝不在的時候
[00:06:09.440 --> 00:06:11.600]  亞當夏說調轉所有東西
[00:06:11.600 --> 00:06:13.920]  聽了撒旦的說話
[00:06:13.920 --> 00:06:15.240]  然後偷了東西
[00:06:15.240 --> 00:06:17.600]  結果是死罪
[00:06:17.600 --> 00:06:19.440]  我想你留意一下
[00:06:19.440 --> 00:06:23.120]  這個就是不可偷渡的第一次犯錯
[00:06:23.120 --> 00:06:24.680]  我想你留意
[00:06:24.680 --> 00:06:27.920]  看看背後的故事是怎樣寫的
[00:06:27.920 --> 00:06:28.920]  蛇隊女人說
[00:06:28.920 --> 00:06:29.880]  你們不一定死
[00:06:29.880 --> 00:06:32.400]  因為上帝知道你們吃了日子
[00:06:32.400 --> 00:06:33.720]  眼睛就開了周
[00:06:33.720 --> 00:06:36.560]  將上帝一樣知道善惡
[00:06:36.560 --> 00:06:38.520]  於是女人見那棵樹
[00:06:38.520 --> 00:06:39.240]  好作食物
[00:06:39.240 --> 00:06:40.600]  又越人的眼眸
[00:06:40.600 --> 00:06:42.280]  那樹令人喜愛
[00:06:42.280 --> 00:06:44.080]  使人有智慧
[00:06:44.080 --> 00:06:46.520]  就摘下果子吃了
[00:06:46.520 --> 00:06:49.160]  又給了與他一起的丈夫
[00:06:49.160 --> 00:06:50.880]  他們也吃了
[00:06:50.880 --> 00:06:52.880]  在這裏聖經學者告訴我們
[00:06:52.880 --> 00:06:54.640]  這個偷渡的動作
[00:06:54.640 --> 00:06:58.720]  用了兩個動詞加起來變成偷渡
[00:06:58.720 --> 00:06:59.480]  這個動詞是甚麼
[00:06:59.480 --> 00:07:00.440]  第一個
[00:07:00.440 --> 00:07:02.040]  他看見
[00:07:02.040 --> 00:07:03.760]  女人看見
[00:07:03.760 --> 00:07:05.320]  第二個動詞是甚麼
[00:07:05.320 --> 00:07:05.880]  那
[00:07:05.880 --> 00:07:08.880]  你中文的翻譯是就摘下
[00:07:08.880 --> 00:07:12.920]  其實原文最普通的翻譯就是拿
[00:07:12.920 --> 00:07:14.000]  看拿
[00:07:14.000 --> 00:07:16.560]  看加拿就等於偷了
[00:07:16.560 --> 00:07:17.920]  看得到嗎
[00:07:17.920 --> 00:07:22.160]  看加拿就等於偷了
[00:07:22.160 --> 00:07:23.440]  為甚麼我這樣說呢
[00:07:23.440 --> 00:07:26.080]  因為當你繼續讀舊聖經裏面
[00:07:26.080 --> 00:07:28.600]  你會發現有很多次出現的故事
[00:07:28.600 --> 00:07:29.960]  就是看拿
[00:07:29.960 --> 00:07:32.160]  看拿的故事
[00:07:32.160 --> 00:07:34.160]  其中一個可能你也記得
[00:07:34.160 --> 00:07:35.720]  在約書亞記裏面
[00:07:35.720 --> 00:07:38.400]  當他們進入耶利歌
[00:07:38.400 --> 00:07:41.040]  和一個大聖之後
[00:07:41.040 --> 00:07:44.240]  接著他們連輸很多場
[00:07:44.240 --> 00:07:47.320]  原因就是有一個人叫阿肝
[00:07:47.320 --> 00:07:49.200]  阿肝犯了甚麼罪
[00:07:49.200 --> 00:07:50.680]  偷渡罪
[00:07:50.680 --> 00:07:52.480]  他怎樣偷渡罪
[00:07:52.480 --> 00:07:53.880]  看拿
[00:07:53.880 --> 00:07:55.680]  看拿
[00:07:55.680 --> 00:07:58.360]  約書亞記第七章二十節
[00:07:58.360 --> 00:08:00.280]  阿肝回答約書亞說
[00:08:00.280 --> 00:08:03.200]  我實在得罪了堯華
[00:08:03.200 --> 00:08:04.560]  以色列的上帝
[00:08:04.560 --> 00:08:06.120]  這是我所做的
[00:08:06.120 --> 00:08:08.760]  我在所奪取的財物中
[00:08:08.760 --> 00:08:13.120]  看見一件美好的絲娜外袍
[00:08:13.120 --> 00:08:14.200]  看見銀紙
[00:08:14.200 --> 00:08:15.720]  看見金紙
[00:08:15.720 --> 00:08:18.240]  我貪愛這些物件
[00:08:18.240 --> 00:08:21.960]  就拿來看拿
[00:08:21.960 --> 00:08:22.560]  看拿
[00:08:22.560 --> 00:08:25.280]  這些東西在我的朋友
[00:08:25.280 --> 00:08:28.480]  如果你在背後知道這個故事
[00:08:28.480 --> 00:08:30.840]  不單止是因為他看拿
[00:08:30.840 --> 00:08:34.280]  而是因為上帝下了一個命令
[00:08:34.280 --> 00:08:35.240]  上帝下了一個命令
[00:08:35.240 --> 00:08:38.000]  就是所有的東西都要去殲滅
[00:08:38.000 --> 00:08:39.920]  要燒毀
[00:08:39.920 --> 00:08:43.440]  其實上帝在故事中沒有告訴我們
[00:08:43.440 --> 00:08:45.560]  為甚麼要燒毀所有的東西
[00:08:45.560 --> 00:08:47.960]  包括外袍、金銀
[00:08:47.960 --> 00:08:50.360]  其中一個猜測就是當時的人
[00:08:50.360 --> 00:08:51.480]  這些外袍也好
[00:08:51.480 --> 00:08:52.880]  金紙、銀紙
[00:08:52.880 --> 00:08:55.040]  都是將它偶像化的
[00:08:55.040 --> 00:08:55.840]  大家明不明白
[00:08:55.840 --> 00:08:58.400]  你的金不是普通金那麼簡單
[00:08:58.400 --> 00:09:01.640]  金是可以有偶像的形象的
[00:09:01.640 --> 00:09:04.360]  於是上帝要他們將所有東西燒毀
[00:09:04.360 --> 00:09:05.400]  為甚麼
[00:09:05.400 --> 00:09:06.840]  因為他們不燒毀的時候
[00:09:06.840 --> 00:09:09.280]  他們就會敬拜偶像
[00:09:09.280 --> 00:09:12.120]  而在上帝的命令下來的時候
[00:09:12.120 --> 00:09:12.680]  他偷
[00:09:12.680 --> 00:09:13.080]  他怎樣
[00:09:13.080 --> 00:09:14.600]  他要反上帝的命令
[00:09:14.600 --> 00:09:16.640]  然後他看見
[00:09:16.640 --> 00:09:18.440]  他就去拿
[00:09:18.440 --> 00:09:20.600]  這個就是聖經裡面所說的
[00:09:20.600 --> 00:09:22.200]  不可偷盜
[00:09:22.200 --> 00:09:24.480]  不可偷盜背後的意思
[00:09:24.480 --> 00:09:26.600]  就是你要反上帝的命令
[00:09:26.600 --> 00:09:29.080]  然後你看到一些上帝叫你
[00:09:29.080 --> 00:09:30.400]  不應該去拿的東西
[00:09:30.400 --> 00:09:33.920]  然後你去拿
[00:09:33.920 --> 00:09:35.120]  最後一個故事
[00:09:35.120 --> 00:09:36.640]  今天先講到這裡
[00:09:36.640 --> 00:09:40.080]  下星期回來你又可以看到整套
[00:09:40.080 --> 00:09:41.720]  在《舊約聖經》裡面
[00:09:41.720 --> 00:09:44.760]  有一個終極的偷盜故事
[00:09:44.760 --> 00:09:46.800]  偷盜故事在哪裏呢
[00:09:46.800 --> 00:09:49.920]  《薩姆爾記》下第十一章
[00:09:49.920 --> 00:09:51.800]  大衛偷別事吧
[00:09:51.800 --> 00:09:53.520]  有沒有聽過
[00:09:53.520 --> 00:09:55.040]  我覺得很奇怪
[00:09:55.040 --> 00:09:58.120]  為甚麼林牧師說大衛偷別事吧
[00:09:58.120 --> 00:10:00.200]  因為在整個故事裡面
[00:10:00.200 --> 00:10:03.480]  是怎樣去形容大衛的犯罪
[00:10:03.480 --> 00:10:06.080]  黃昏的時候大衛從床上起來
[00:10:06.080 --> 00:10:08.600]  在皇宮的屏頂上散步
[00:10:08.600 --> 00:10:12.840]  他從屏頂上看見一個婦人沐浴
[00:10:12.840 --> 00:10:15.160]  婦人容貌非常美麗
[00:10:15.160 --> 00:10:17.080]  他做甚麼?看見
[00:10:17.080 --> 00:10:18.160]  然後他做甚麼?
[00:10:18.160 --> 00:10:22.680]  大衛就派遣使者去把婦人接來
[00:10:22.680 --> 00:10:24.320]  中文寫接來
[00:10:24.320 --> 00:10:27.600]  原文是拿回來
[00:10:27.600 --> 00:10:31.920]  大衛看拿
[00:10:31.920 --> 00:10:33.640]  這個故事很有趣
[00:10:33.640 --> 00:10:34.520]  為甚麼呢
[00:10:34.520 --> 00:10:35.480]  因為這個故事
[00:10:35.480 --> 00:10:36.560]  在一個故事裡面
[00:10:36.560 --> 00:10:38.880]  大衛犯了三條罪
[00:10:38.880 --> 00:10:41.200]  犯了幫他偷盜
[00:10:41.200 --> 00:10:42.400]  幫他姦淫
[00:10:42.400 --> 00:10:44.000]  幫他殺人
[00:10:44.000 --> 00:10:45.000]  是吧
[00:10:45.000 --> 00:10:46.200]  那個三包袋
[00:10:46.200 --> 00:10:47.520]  愛倫社的三包袋
[00:10:47.520 --> 00:10:49.680]  大衛一次過
[00:10:49.680 --> 00:10:52.840]  平板行犯了
[00:10:52.840 --> 00:10:58.320]  但大衛不僅是犯了看拿這個罪
[00:10:58.320 --> 00:11:01.040]  他最重要犯的原因
[00:11:01.040 --> 00:11:03.600]  是因為他藐視了上帝的命令
[00:11:03.600 --> 00:11:06.680]  這個就是大衛犯的罪
[00:11:06.680 --> 00:11:10.720]  跟亞當夏娃犯的罪相似的地方
[00:11:10.720 --> 00:11:14.080]  這個是上帝給整件事的評價
[00:11:14.080 --> 00:11:15.760]  拿丹對大衛說
[00:11:15.760 --> 00:11:17.640]  耶和華以色列的上帝如此說
[00:11:17.640 --> 00:11:19.880]  我高你作以色列的王
[00:11:19.880 --> 00:11:22.120]  我救你脫離掃羅的手
[00:11:22.120 --> 00:11:24.760]  我將你的主人的家業賜給你
[00:11:24.760 --> 00:11:26.080]  若還嫌少
[00:11:26.080 --> 00:11:28.840]  我也會如此般加倍給你
[00:11:28.840 --> 00:11:31.400]  你為什麼藐視耶和華的命令
[00:11:31.400 --> 00:11:33.640]  做他眼中看為惡的事
[00:11:33.640 --> 00:11:39.160]  這個就是偷盜者背後最終的邪惡
[00:11:39.160 --> 00:11:40.240]  邪惡是什麼
[00:11:40.240 --> 00:11:42.080]  藐視耶和華的命令
[00:11:42.080 --> 00:11:46.240]  做耶和華眼中看為惡的事
[00:11:46.240 --> 00:11:49.360]  有沒有留意到這個很有趣
[00:11:49.360 --> 00:11:52.840]  上帝說大衛我已經將你變成皇帝
[00:11:52.840 --> 00:11:54.960]  我將所有的家業給你
[00:11:54.960 --> 00:11:57.680]  這個其實是很相似
[00:11:57.680 --> 00:12:00.320]  與亞當夏娃在伊甸園的情況
[00:12:00.320 --> 00:12:02.000]  因為伊甸園他們是一神之下
[00:12:02.000 --> 00:12:03.120]  萬物之上
[00:12:03.120 --> 00:12:04.760]  他們其實是做皇帝的
[00:12:04.760 --> 00:12:06.160]  如果這樣都不夠
[00:12:06.160 --> 00:12:08.080]  上帝可以加倍刺激你
[00:12:08.080 --> 00:12:11.960]  然而亞當夏娃你怎麼可以藐視
[00:12:11.960 --> 00:12:14.480]  我一條的法令
[00:12:14.480 --> 00:12:17.480]  做我眼中看為惡的事
[00:12:17.480 --> 00:12:21.000]  做你眼中看為對的事
[00:12:21.000 --> 00:12:23.480]  真的開始明白下個禮拜我們回來
[00:12:23.480 --> 00:12:25.920]  就不是去看完舊約聖經裡面
[00:12:25.920 --> 00:12:28.400]  誰偷誰的東西的問題
[00:12:28.400 --> 00:12:33.480]  所有人做自己眼中看為對的事
[00:12:33.480 --> 00:12:36.000]  做上帝眼中看為惡的事
[00:12:36.000 --> 00:12:38.040]  藐視耶和華的命令
[00:12:38.040 --> 00:12:41.680]  都是不可偷到裡面
[00:12:41.680 --> 00:12:44.920]  所犯的一切罪
[00:12:44.920 --> 00:12:47.520]  我們都要問一個問題
[00:12:47.520 --> 00:12:50.960]  大衛都是連續犯
[00:12:50.960 --> 00:12:51.720]  不可偷到
[00:12:51.720 --> 00:12:52.520]  不可姦淫
[00:12:52.520 --> 00:12:53.960]  不可殺人
[00:12:53.960 --> 00:12:56.320]  我們的希望在哪裡
[00:12:56.320 --> 00:12:57.960]  如果你之前有聽我講
[00:12:57.960 --> 00:13:00.000]  撒姆爾記
[00:13:00.000 --> 00:13:01.200]  究竟是講什麼
[00:13:01.200 --> 00:13:04.240]  整體他的大綱是什麼時候
[00:13:04.240 --> 00:13:05.080]  我會告訴你
[00:13:05.080 --> 00:13:09.440]  撒姆爾記是講三個皇帝的故事
[00:13:09.440 --> 00:13:10.280]  兩個皇帝
[00:13:10.280 --> 00:13:11.400]  第一個皇帝是蘇羅
[00:13:11.400 --> 00:13:14.560]  第二個皇帝是大衛
[00:13:14.560 --> 00:13:18.200]  他講兩個皇帝上升聚落的故事
[00:13:18.200 --> 00:13:20.520]  蘇羅上升得很快
[00:13:20.520 --> 00:13:21.840]  聚落得很快
[00:13:21.840 --> 00:13:24.120]  大衛上升得慢慢
[00:13:24.120 --> 00:13:27.080]  聚落都慢一點
[00:13:27.080 --> 00:13:28.440]  大衛有悔改
[00:13:28.440 --> 00:13:30.040]  蘇羅沒有悔改
[00:13:30.040 --> 00:13:34.360]  然而撒姆爾記最終講的是第三個皇帝
[00:13:34.360 --> 00:13:35.920]  在撒姆爾記裡面
[00:13:35.920 --> 00:13:38.920]  撐著整本書的是三個認許
[00:13:38.920 --> 00:13:39.960]  一個是開始
[00:13:39.960 --> 00:13:40.680]  一個是中間
[00:13:40.680 --> 00:13:41.800]  一個是結尾
[00:13:41.800 --> 00:13:44.920]  三個認許最後講的是
[00:13:44.920 --> 00:13:46.960]  耶穌基督
[00:13:46.960 --> 00:13:48.800]  耶穌基督來
[00:13:48.800 --> 00:13:51.400]  不做自己眼中看為美的事
[00:13:51.400 --> 00:13:55.160]  做上帝眼中看為美的事
[00:13:55.160 --> 00:13:56.280]  耶穌基督來
[00:13:56.280 --> 00:13:58.680]  要帶領上帝的子民
[00:13:58.680 --> 00:14:02.680]  不再做自己眼中看為對
[00:14:02.680 --> 00:14:04.320]  但是耶和眼中看為美的事
[00:14:04.320 --> 00:14:07.040]  而是帶領我們一起去做
[00:14:07.040 --> 00:14:09.240]  耶和眼中看為美的事
[00:14:09.240 --> 00:14:12.760]  這個就是不可偷渡
[00:14:12.760 --> 00:14:15.000]  最後帶給我們的福音故事
[00:14:15.000 --> 00:14:16.120]  行不行
[00:14:16.120 --> 00:14:17.200]  因為下個星期回來
[00:14:17.200 --> 00:14:20.640]  我們大概開始明白這件事了
[00:14:20.640 --> 00:14:22.040]  好
[00:14:22.040 --> 00:14:22.800]  到了這個時候
[00:14:22.800 --> 00:14:24.480]  我們不如做一個祈禱
[00:14:24.480 --> 00:14:27.120]  也為我們教會
[00:14:27.120 --> 00:14:29.200]  反面來講就是
[00:14:29.200 --> 00:14:31.960]  我們不要做一個偷渡的教會
[00:14:31.960 --> 00:14:32.960]  我們不要做一個
[00:14:32.960 --> 00:14:36.880]  做上帝眼中看為惡事的教會
[00:14:36.880 --> 00:14:40.480]  我們要做一個
[00:14:40.480 --> 00:14:44.440]  做上帝眼中看為美事的一間教會
[00:14:44.440 --> 00:14:47.440]  就是祈禱
[00:14:47.440 --> 00:14:48.640]  我們天父我們多謝你
[00:14:48.640 --> 00:14:51.200]  讓我們今早通過
[00:14:51.200 --> 00:14:57.120]  很簡短的思想去明白
[00:14:57.120 --> 00:15:00.200]  不可偷渡這個誡命
[00:15:00.200 --> 00:15:03.280]  在舊約到新約裡面
[00:15:03.280 --> 00:15:06.960]  給我們的挑戰
[00:15:06.960 --> 00:15:08.640]  也是心思
[00:15:08.640 --> 00:15:09.320]  我們多謝你
[00:15:09.320 --> 00:15:11.760]  因為你的話語是精密
[00:15:11.760 --> 00:15:15.680]  你的話語是深廣
[00:15:15.680 --> 00:15:17.680]  你說不可偷渡
[00:15:17.680 --> 00:15:20.720]  我們很自然去思考日常生活裡面
[00:15:20.720 --> 00:15:23.120]  我們所做的偷渡
[00:15:23.120 --> 00:15:25.400]  那些固然是罪
[00:15:25.400 --> 00:15:29.720]  然而你指向一個更深的叛逆
[00:15:29.720 --> 00:15:32.880]  你講的亞當夏娃的叛逆
[00:15:32.880 --> 00:15:36.440]  他們藐視你的話語
[00:15:36.440 --> 00:15:39.440]  他們做你眼中看為惡的事
[00:15:39.440 --> 00:15:42.280]  他們自己眼中看為對的事
[00:15:42.280 --> 00:15:47.480]  這個是人最根本的罪成
[00:15:47.480 --> 00:15:48.640]  我們看到這個罪成
[00:15:48.640 --> 00:15:53.600]  在整個舊約裡面去蔓延
[00:15:53.600 --> 00:15:56.400]  從以色列人進入迦南地
[00:15:56.400 --> 00:15:59.400]  從史詩記的故事裡面
[00:15:59.400 --> 00:16:02.520]  個人押造自己眼中看為對的事
[00:16:02.520 --> 00:16:08.880]  去到薩姆爾記裡面的大圍
[00:16:08.880 --> 00:16:13.920]  去到後來的獵王記等等
[00:16:13.920 --> 00:16:18.040]  我們看到以色列舊約的聖經裡面
[00:16:18.040 --> 00:16:22.440]  充滿著不可偷渡的罪孽
[00:16:22.440 --> 00:16:25.920]  而我們看見主耶穌基督
[00:16:25.920 --> 00:16:28.720]  祂為我們成全了第八誡
[00:16:28.720 --> 00:16:32.960]  祂為我們反轉了第八誡
[00:16:32.960 --> 00:16:35.640]  不單止叫我們
[00:16:35.640 --> 00:16:39.640]  不要做上帝所不起願的事
[00:16:39.640 --> 00:16:41.680]  更在耶穌基督裡面
[00:16:41.680 --> 00:16:46.920]  我們開始追求活出
[00:16:46.920 --> 00:16:49.560]  上帝所起願的事情
[00:16:49.560 --> 00:16:53.560]  幫我們的教會成為一間這樣的教會
[00:16:53.560 --> 00:16:55.640]  下個星期我們有機會回來
[00:16:55.640 --> 00:17:00.920]  從舊約的伊甸園開始
[00:17:00.920 --> 00:17:04.960]  重新再次看第八誡的故事
[00:17:04.960 --> 00:17:06.760]  願你感動我們的心
[00:17:06.760 --> 00:17:10.600]  願我們都看到自己的罪
[00:17:10.600 --> 00:17:12.400]  願我們可以回轉
[00:17:12.400 --> 00:17:13.600]  擁抱耶穌基督
[00:17:13.600 --> 00:17:16.280]  不單止得著祂的救恩
[00:17:16.280 --> 00:17:20.320]  更加在耶穌基督裡面被重造
[00:17:20.320 --> 00:17:24.800]  去追求成為一間
