
[00:00:00.000 --> 00:00:01.720]  我們先一起禱告
[00:02:21.160 --> 00:02:26.160]  甚至也沒有扣減什麼的形容
[00:02:26.160 --> 00:02:31.160]  他是什麼呢,甚至說他爲尊爲大
[00:02:31.160 --> 00:02:35.160]  在一個王的面前他是爲尊爲大
[00:02:35.160 --> 00:02:40.160]  而且甚至說有一個很特別的形容
[00:02:40.160 --> 00:02:47.160]  就是耶和華藉着他的手打勝了以色列的國度
[00:02:47.160 --> 00:02:49.160]  這是很特別的,是不是
[00:02:49.160 --> 00:02:54.160]  以色列的國度是屬於耶和華的
[00:02:54.160 --> 00:02:58.160]  但是耶和華就用這個乃曼的手
[00:02:58.160 --> 00:03:03.160]  好像是有一點是告訴我們
[00:03:03.160 --> 00:03:09.160]  神其實用不同的人去帶領他的兒女
[00:03:09.160 --> 00:03:13.160]  然後他說他是大能的勇士
[00:03:13.160 --> 00:03:18.160]  大能的勇士,所以我們說這個乃曼出場的時候
[00:03:18.160 --> 00:03:20.160]  不但是棒棒棒棒
[00:03:20.160 --> 00:03:25.160]  也可能我們看見一個很威武的樣子,是不是
[00:03:25.160 --> 00:03:28.160]  一定是很多肌肉
[00:03:28.160 --> 00:03:35.160]  一定是那個盔甲是很隆重的,很漂亮的
[00:03:35.160 --> 00:03:38.160]  很有威武的樣子
[00:03:38.160 --> 00:03:41.160]  但是聖經裏有一個註腳
[00:03:41.160 --> 00:03:46.160]  其實我們讀聖經常常要看那個註腳
[00:03:46.160 --> 00:03:50.160]  因爲神很真實地描述這個人
[00:03:50.160 --> 00:03:54.160]  是,他是很隆重,很尊貴的乃曼
[00:03:54.160 --> 00:04:00.160]  但是隻是長了大麻風
[00:04:00.160 --> 00:04:04.160]  大麻風在他身上
[00:04:04.160 --> 00:04:09.160]  然後我們介紹今天有另外一個註腳
[00:04:09.160 --> 00:04:12.160]  這個註腳就是聖經說
[00:04:12.160 --> 00:04:17.160]  從以色列國擄了一個小女子
[00:04:17.160 --> 00:04:20.160]  這女子就服侍乃曼的妻子
[00:04:20.160 --> 00:04:22.160]  你們可以想象
[00:04:22.160 --> 00:04:26.160]  這個小女子的出現
[00:04:26.160 --> 00:04:30.160]  一定不會是弄蹦蹦蹦,是不是
[00:04:30.160 --> 00:04:35.160]  只是一個國家都沒有了
[00:04:35.160 --> 00:04:42.160]  從自己戰敗的國家裏頭擄來的一個孩子
[00:04:42.160 --> 00:04:44.160]  這個孩子沒有名稱
[00:04:44.160 --> 00:04:48.160]  只有聖經說這個是小女子
[00:04:48.160 --> 00:04:52.160]  而且她不是擄來做公主
[00:04:52.160 --> 00:04:54.160]  擄來做王后,不是
[00:04:54.160 --> 00:05:01.160]  她是擄來就在乃曼的家裏頭服侍她的妻子
[00:05:01.160 --> 00:05:04.160]  這是一個僕人的身份
[00:05:04.160 --> 00:05:08.160]  我們看見這個小女子
[00:05:08.160 --> 00:05:13.160]  我不知道你們配什麼樂句給她
[00:05:13.160 --> 00:05:24.160]  可能是那些很悲慘,沒有了家,沒有了國,甚至沒有了名稱
[00:05:24.160 --> 00:05:27.160]  可能有時候我們看見我們在香港也是
[00:05:27.160 --> 00:05:34.160]  我們聘用我們好像菲律賓,印尼來的我們的姐姐
[00:05:34.160 --> 00:05:38.160]  我們都是說,喂,來,給我一杯水
[00:05:38.160 --> 00:05:43.160]  其實我們不是什麼偉大的人物
[00:05:43.160 --> 00:05:48.160]  但是我們對待我們有時候都是,喂,喂,喂
[00:05:48.160 --> 00:05:52.160]  可能就是她,喂,你過來呀
[00:05:52.160 --> 00:05:56.160]  剛纔我們說聖經很公平
[00:05:56.160 --> 00:05:59.160]  她的註腳我們要留心
[00:05:59.160 --> 00:06:06.160]  是,這個小女子真的,她很多的身份也沒有
[00:06:06.160 --> 00:06:09.160]  其實她很卑微
[00:06:09.160 --> 00:06:12.160]  但是這個卑微的小女子有一個註腳
[00:06:12.160 --> 00:06:17.160]  就是她說了一句話,她跟她的祖母說
[00:06:17.160 --> 00:06:21.160]  巴不得我主人去見撒瑪利亞的先知
[00:06:21.160 --> 00:06:25.160]  必能治好她的大麻瘋
[00:06:25.160 --> 00:06:32.160]  她的註腳裏頭,每一個字都是十分的肯定的,是嗎
[00:06:32.160 --> 00:06:42.160]  每一句的描述都是她對她主人很想她好,很想她
[00:06:42.160 --> 00:06:45.160]  而且她就說我們家鄉里頭
[00:06:45.160 --> 00:06:53.160]  那個撒瑪利亞的先知必能治好我主人的大麻瘋
[00:06:53.160 --> 00:06:57.160]  今天我要用這個故事
[00:06:57.160 --> 00:07:05.160]  其實我們剛纔好像我們看到兩個不同身份的人
[00:07:05.160 --> 00:07:10.160]  一個偉大的奶媽,一個卑微的小女子
[00:07:10.160 --> 00:07:14.160]  我想跟她我們一起分享一個方向
[00:07:14.160 --> 00:07:18.160]  就是卑微與偉大
[00:07:18.160 --> 00:07:22.160]  中間的距離在乎什麼呢
[00:07:22.160 --> 00:07:25.160]  卑微與偉大
[00:07:25.160 --> 00:07:28.160]  很多人看就是那個距離很大
[00:07:28.160 --> 00:07:32.160]  很多人看見就是沒有可能動搖改變了
[00:07:32.160 --> 00:07:37.160]  因爲她的身份嗎,她的背景嗎,她的能力嗎
[00:07:37.160 --> 00:07:39.160]  我們今天就來看一看
[00:07:39.160 --> 00:07:45.160]  這個距離其實在乎是我們世人所看的
[00:07:45.160 --> 00:07:50.160]  還是神要告訴我們別的方法,別的方向
[00:07:50.160 --> 00:07:57.160]  第一,越過宿命的期盼
[00:07:57.160 --> 00:08:01.160]  越過宿命的期盼
[00:08:01.160 --> 00:08:04.160]  奶媽的宿命好像就是說
[00:08:04.160 --> 00:08:06.160]  我就是一個偉大的人
[00:08:06.160 --> 00:08:09.160]  所以奶媽什麼是宿命呢
[00:08:09.160 --> 00:08:13.160]  宿命就好像是沒有改變的可能
[00:08:13.160 --> 00:08:17.160]  就是我生出來就是含着金屬絲
[00:08:17.160 --> 00:08:20.160]  金的,我就是生在這個貴重的家庭
[00:08:20.160 --> 00:08:25.160]  然後我得到我生命裏頭可以享受的
[00:08:25.160 --> 00:08:27.160]  就是比一切人都高
[00:08:27.160 --> 00:08:31.160]  因爲我的宿命就是好好好好
[00:08:31.160 --> 00:08:37.160]  但是若是我們用宿命看我們的人生
[00:08:37.160 --> 00:08:39.160]  好像奶媽一樣
[00:08:39.160 --> 00:08:44.160]  奶媽就是說我超越的身份可攻擊
[00:08:44.160 --> 00:08:50.160]  國中一切一代一代的其他人物
[00:08:50.160 --> 00:08:53.160]  有何事什麼不能勝
[00:08:53.160 --> 00:08:55.160]  我們可以想象
[00:08:55.160 --> 00:08:59.160]  剛纔甚至用很長的很長的篇幅
[00:08:59.160 --> 00:09:03.160]  就是亞倫王也要需要他
[00:09:03.160 --> 00:09:08.160]  郭明也看見他們能不能夠得勝是因爲他
[00:09:08.160 --> 00:09:13.160]  若是奶媽看她自己的宿命
[00:09:13.160 --> 00:09:19.160]  她的宿命就代表她是無可一世的
[00:09:19.160 --> 00:09:25.160]  不想奶媽但遇上了大麻風
[00:09:25.160 --> 00:09:29.160]  她自己只能看自己
[00:09:29.160 --> 00:09:33.160]  其實大麻風你們知道嗎
[00:09:33.160 --> 00:09:37.160]  現在也還有人在大麻風的
[00:09:37.160 --> 00:09:39.160]  我知道有一個三教士
[00:09:39.160 --> 00:09:43.160]  就是在尼泊爾
[00:09:43.160 --> 00:09:48.160]  他在哪裏就是服務大麻風的病人
[00:09:48.160 --> 00:09:51.160]  他寫了一本書告訴我
[00:09:51.160 --> 00:09:53.160]  原來大麻風開始的時候
[00:09:53.160 --> 00:09:55.160]  就是很多傷口
[00:09:55.160 --> 00:09:57.160]  那是傷痛
[00:09:57.160 --> 00:10:03.160]  本來大麻風的人看見了知道的感覺到那個痛
[00:10:03.160 --> 00:10:09.160]  所以哪個痛就是不斷在他的皮膚啊難去啊壞了
[00:10:09.160 --> 00:10:12.160]  然後慢慢的哪個壞呢
[00:10:12.160 --> 00:10:13.160]  哪個難呢
[00:10:13.160 --> 00:10:15.160]  走到他的行徑裏頭
[00:10:15.160 --> 00:10:18.160]  所以慢慢他就不感覺到
[00:10:18.160 --> 00:10:21.160]  所以他很容易就是痛了一些事情
[00:10:21.160 --> 00:10:25.160]  我們本來我們皮膚就是要保護我們的嘛
[00:10:25.160 --> 00:10:27.160]  但是大麻風的病人
[00:10:27.160 --> 00:10:32.160]  那個皮膚很容易就破了
[00:10:32.160 --> 00:10:35.160]  然後破了他們沒有感覺
[00:10:35.160 --> 00:10:38.160]  因爲沒有感覺那個痛
[00:10:38.160 --> 00:10:42.160]  然後哪個痛可能嚴啊嚴肅了
[00:10:42.160 --> 00:10:45.160]  下去就是那個手指會斷了
[00:10:45.160 --> 00:10:48.160]  那個耳朵慢慢爛了爛了就不見了
[00:10:48.160 --> 00:10:54.160]  那個皮膚就是慢慢的很臭
[00:10:54.160 --> 00:10:58.160]  那麼乃曼換了大麻風
[00:10:58.160 --> 00:11:04.160]  你想想可能到那個濃重的聲音出來的時候
[00:11:04.160 --> 00:11:07.160]  可能他自己也慢慢覺得
[00:11:07.160 --> 00:11:11.160]  爲什麼我們的士兵呢
[00:11:11.160 --> 00:11:16.160]  他手在臂上因爲他開始臭了
[00:11:16.160 --> 00:11:21.160]  他開始戰鬥的能力都沒有了
[00:11:21.160 --> 00:11:23.160]  好像要打人的時候
[00:11:23.160 --> 00:11:26.160]  他的皮膚就破了
[00:11:26.160 --> 00:11:31.160]  身患麻風病痛纏繞他
[00:11:31.160 --> 00:11:35.160]  可能有一天他在想我的宿命
[00:11:35.160 --> 00:11:39.160]  是不是因爲我大麻風就要改變了
[00:11:39.160 --> 00:11:43.160]  我要被人取代了
[00:11:43.160 --> 00:11:46.160]  想如此又怎樣
[00:11:46.160 --> 00:11:50.160]  他是戰敗國的國民
[00:11:50.160 --> 00:11:56.160]  剛纔我們說他沒有名字沒有什麼可以稱重
[00:11:56.160 --> 00:12:01.160]  若是小女子承認宿命
[00:12:01.160 --> 00:12:07.160]  他可能不會說巴不得我主人什麼什麼
[00:12:07.160 --> 00:12:11.160]  貝魯沒有專業沒有身份
[00:12:11.160 --> 00:12:18.160]  只有一樣就是隻求能可以活下去
[00:12:18.160 --> 00:12:21.160]  但是小女子不是
[00:12:21.160 --> 00:12:27.160]  他不會因爲他是僕人就放下自己對神的信仰
[00:12:27.160 --> 00:12:31.160]  所以我們看見他跟他的祖母說
[00:12:31.160 --> 00:12:35.160]  巴不得我主人去見撒瑪尼亞的神主
[00:12:35.160 --> 00:12:39.160]  必能治好他的大麻風
[00:12:39.160 --> 00:12:45.160]  小女子的信心越過他卑微的身份
[00:12:45.160 --> 00:12:50.160]  越過他這個身份這個精力裏頭代表的宿命
[00:12:50.160 --> 00:12:55.160]  這個宿命沒有叫他抬不起頭來
[00:12:55.160 --> 00:12:57.160]  因爲他什麼呢
[00:12:57.160 --> 00:13:03.160]  因爲他從來沒有忘記那個永生神的作爲
[00:13:03.160 --> 00:13:09.160]  他遇到悲慘卑微的命運
[00:13:09.160 --> 00:13:12.160]  但是命運沒有打敗他
[00:13:12.160 --> 00:13:15.160]  這是怎樣他們改變了
[00:13:15.160 --> 00:13:21.160]  乃曼就是因爲小女子的給他的方向
[00:13:21.160 --> 00:13:23.160]  他就去告訴亞蘭王
[00:13:23.160 --> 00:13:30.160]  然後亞蘭王就說你可以去
[00:13:30.160 --> 00:13:34.160]  在疫情裏頭我們都很不容易是嗎
[00:13:34.160 --> 00:13:39.160]  我們面對很多我們不能控制的狀況
[00:13:39.160 --> 00:13:46.160]  我要說我們若是活在那個宿命裏頭
[00:13:46.160 --> 00:13:50.160]  而且我們說哎呀疫情都來了
[00:13:50.160 --> 00:13:54.160]  沒辦法了經濟不好
[00:13:54.160 --> 00:14:00.160]  我註定就是一個不好命運不好的人
[00:14:00.160 --> 00:14:03.160]  當你怎樣說
[00:14:03.160 --> 00:14:10.160]  我要說你的眼你的視野就是一記在了
[00:14:10.160 --> 00:14:12.160]  我們就是如此
[00:14:12.160 --> 00:14:15.160]  當你看一個問題
[00:14:15.160 --> 00:14:19.160]  你總是在看問題的時候
[00:14:19.160 --> 00:14:23.160]  我們的眼光就是變得很窄
[00:14:23.160 --> 00:14:25.160]  有沒有這樣的經歷啊
[00:14:25.160 --> 00:14:26.160]  經歷啊
[00:14:26.160 --> 00:14:28.160]  很多事也是
[00:14:28.160 --> 00:14:30.160]  我們就是如此
[00:14:30.160 --> 00:14:32.160]  人都是如此
[00:14:32.160 --> 00:14:35.160]  但是神要今天告訴我們
[00:14:35.160 --> 00:14:38.160]  我們要越過這個奇態
[00:14:38.160 --> 00:14:42.160]  所以我跟你們分享這個歷代至上
[00:14:42.160 --> 00:14:45.160]  是在裏頭亞比詩的導綱
[00:14:45.160 --> 00:14:48.160]  你們知不知道亞比詩的導綱
[00:14:48.160 --> 00:14:51.160]  他是怎樣的一個人
[00:14:51.160 --> 00:14:54.160]  甚至說就是歷代至上
[00:14:54.160 --> 00:15:00.160]  哪裏這幾張的聖經都是記錄
[00:15:00.160 --> 00:15:03.160]  以色列國裏頭
[00:15:03.160 --> 00:15:06.160]  一個一代有一代就是什麼
[00:15:06.160 --> 00:15:11.160]  A勝B B勝C等等的一代一代
[00:15:11.160 --> 00:15:15.160]  但是來到亞比詩這一個改變
[00:15:15.160 --> 00:15:22.160]  這裏說他媽媽生他的時候很痛苦
[00:15:22.160 --> 00:15:26.160]  然後是曾經有一個豬腳又是豬腳
[00:15:26.160 --> 00:15:27.160]  他就說
[00:15:27.160 --> 00:15:31.160]  所以他改名就是亞比詩
[00:15:31.160 --> 00:15:33.160]  原來亞比詩更痛苦
[00:15:33.160 --> 00:15:37.160]  就是同意了一個字根
[00:15:37.160 --> 00:15:40.160]  所以他媽媽其實有很奇怪的
[00:15:40.160 --> 00:15:43.160]  爲什麼媽媽就改這個名字
[00:15:43.160 --> 00:15:46.160]  我們廣東人說三個叉燒
[00:15:46.160 --> 00:15:48.160]  好過三個
[00:15:48.160 --> 00:15:51.160]  但是媽媽總不可以說
[00:15:51.160 --> 00:15:53.160]  我的孩子叫什麼名字
[00:15:53.160 --> 00:15:54.160]  就是陳叉燒
[00:15:54.160 --> 00:15:56.160]  可以嗎
[00:15:56.160 --> 00:15:58.160]  不會的
[00:15:58.160 --> 00:16:00.160]  就好像這個媽媽很奇怪
[00:16:00.160 --> 00:16:02.160]  就是生這個孩子就是
[00:16:02.160 --> 00:16:06.160]  他的名字就是痛苦
[00:16:06.160 --> 00:16:08.160]  很奇怪
[00:16:08.160 --> 00:16:09.160]  就是你
[00:16:09.160 --> 00:16:12.160]  你可以怎樣怎樣回應
[00:16:12.160 --> 00:16:13.160]  我不知道爲什麼
[00:16:13.160 --> 00:16:18.160]  他媽媽生可能他生出來很艱苦
[00:16:18.160 --> 00:16:22.160]  然後他的孩子可能可能身體不太好
[00:16:22.160 --> 00:16:25.160]  可能他的命運不太好
[00:16:25.160 --> 00:16:29.160]  但是亞比詩就是越過他的宿命
[00:16:29.160 --> 00:16:32.160]  去期盼神
[00:16:32.160 --> 00:16:37.160]  亞比詩求告以色列的神
[00:16:37.160 --> 00:16:42.160]  那個求告跟他的母親給他起名
[00:16:42.160 --> 00:16:43.160]  就是同意
[00:16:43.160 --> 00:16:47.160]  也是一個同一個字詞
[00:16:47.160 --> 00:16:50.160]  他媽媽可以定他的宿命
[00:16:50.160 --> 00:16:52.160]  就是痛苦
[00:16:52.160 --> 00:16:53.160]  身體不好
[00:16:53.160 --> 00:16:55.160]  可以定他的宿命
[00:16:55.160 --> 00:16:57.160]  就是痛苦
[00:16:57.160 --> 00:16:58.160]  他的背景
[00:16:58.160 --> 00:16:59.160]  他的環境
[00:16:59.160 --> 00:17:02.160]  他的他的生出來的時代
[00:17:02.160 --> 00:17:05.160]  可能定一個人就是痛苦
[00:17:05.160 --> 00:17:07.160]  但是亞比詩是怎樣
[00:17:07.160 --> 00:17:11.160]  他求求神賜福給他
[00:17:11.160 --> 00:17:13.160]  他說甚至就是怎樣說
[00:17:13.160 --> 00:17:17.160]  他求神賜福賜福給他
[00:17:17.160 --> 00:17:25.160]  然後擴張他的警戒求神
[00:17:25.160 --> 00:17:36.160]  幫助他幫助他讓神與他同在
[00:17:36.160 --> 00:17:39.160]  他求神賜福給他
[00:17:39.160 --> 00:17:47.160]  然後擴張的警戒
[00:17:47.160 --> 00:17:49.160]  甚至裏頭的意念就是說
[00:17:49.160 --> 00:17:51.160]  他期待
[00:17:51.160 --> 00:17:54.160]  是我的生命就是這樣的
[00:17:54.160 --> 00:17:57.160]  只有這個圈很窄
[00:17:57.160 --> 00:17:59.160]  是我的命運就是很窄
[00:17:59.160 --> 00:18:00.160]  很不好
[00:18:00.160 --> 00:18:02.160]  但是他說
[00:18:02.160 --> 00:18:05.160]  神求你的手在我身上
[00:18:05.160 --> 00:18:07.160]  帶我離開
[00:18:07.160 --> 00:18:10.160]  帶我擴張我的警戒
[00:18:10.160 --> 00:18:12.160]  不再痛苦你
[00:18:12.160 --> 00:18:14.160]  因爲你的手與我同在
[00:18:14.160 --> 00:18:19.160]  我的生命就不一樣了
[00:18:19.160 --> 00:18:20.160]  弟兄姐妹
[00:18:20.160 --> 00:18:25.160]  我們若是你的生命在苦難裏頭
[00:18:25.160 --> 00:18:28.160]  求神祝福我們
[00:18:28.160 --> 00:18:30.160]  求神帶領我們
[00:18:30.160 --> 00:18:34.160]  不要定自己就是這個命運
[00:18:34.160 --> 00:18:36.160]  沒有辦法的改
[00:18:36.160 --> 00:18:40.160]  神會帶領你
[00:18:40.160 --> 00:18:41.160]  第二
[00:18:41.160 --> 00:18:45.160]  卑微與偉大的距離
[00:18:45.160 --> 00:18:47.160]  在乎什麼呢
[00:18:47.160 --> 00:18:52.160]  在乎我們能透視財事的方丈
[00:18:52.160 --> 00:18:56.160]  殿王之下五章五到六節
[00:18:56.160 --> 00:19:02.160]  剛纔我們說乃曼聽見他的僕人
[00:19:02.160 --> 00:19:04.160]  給他一個勸勉
[00:19:04.160 --> 00:19:08.160]  然後他就亞郎王就說
[00:19:08.160 --> 00:19:10.160]  你可以帶十他年德
[00:19:10.160 --> 00:19:14.160]  金主六千舍克勒等等
[00:19:14.160 --> 00:19:16.160]  去見那個以色列王
[00:19:16.160 --> 00:19:19.160]  然後他也寫了一個信
[00:19:19.160 --> 00:19:21.160]  給乃曼
[00:19:21.160 --> 00:19:23.160]  乃曼帶着這個信
[00:19:23.160 --> 00:19:26.160]  他就很有把握
[00:19:26.160 --> 00:19:28.160]  因爲以色列過去
[00:19:28.160 --> 00:19:30.160]  他的戰敗都過了
[00:19:30.160 --> 00:19:32.160]  所以他很威武的
[00:19:32.160 --> 00:19:34.160]  也是綁綁綁綁
[00:19:34.160 --> 00:19:38.160]  走啊走啊走到撒瑪利亞
[00:19:38.160 --> 00:19:40.160]  然後他看見那個王嗎
[00:19:40.160 --> 00:19:42.160]  怎樣呢
[00:19:42.160 --> 00:19:44.160]  他看見王的時候呢
[00:19:44.160 --> 00:19:46.160]  我要解釋一下
[00:19:46.160 --> 00:19:49.160]  那個銀子十他年德
[00:19:49.160 --> 00:19:54.160]  在聯王之上十六章
[00:19:54.160 --> 00:19:56.160]  裏頭那個皇
[00:19:56.160 --> 00:20:01.160]  用一二二二二他年德
[00:20:01.160 --> 00:20:06.160]  就可以買這個撒瑪利亞山
[00:20:06.160 --> 00:20:10.160]  所以十他年德是很多的
[00:20:10.160 --> 00:20:13.160]  可以給以色列國買
[00:20:13.160 --> 00:20:15.160]  另外的土地
[00:20:15.160 --> 00:20:17.160]  富起來
[00:20:17.160 --> 00:20:18.160]  你知不知道
[00:20:18.160 --> 00:20:22.160]  十他年德是很多很多的錢
[00:20:22.160 --> 00:20:24.160]  這個皇就好像就是
[00:20:24.160 --> 00:20:26.160]  用很大的勢力
[00:20:26.160 --> 00:20:28.160]  很大的勢
[00:20:28.160 --> 00:20:31.160]  還是就要跟以色列國說
[00:20:31.160 --> 00:20:37.160]  你呀一定要醫好我的王帥
[00:20:37.160 --> 00:20:40.160]  但是那個王看見那個信
[00:20:40.160 --> 00:20:41.160]  然後他只能說
[00:20:41.160 --> 00:20:43.160]  撕裂英服
[00:20:43.160 --> 00:20:45.160]  爲什麼要撕裂
[00:20:45.160 --> 00:20:47.160]  他就說我只能
[00:20:47.160 --> 00:20:50.160]  只能可以醫好你的僕人乃邦
[00:20:50.160 --> 00:20:53.160]  我憑什麼呢
[00:20:53.160 --> 00:20:55.160]  他沒有看見那個錢
[00:20:55.160 --> 00:20:57.160]  因爲他真的沒有能力
[00:20:57.160 --> 00:20:59.160]  所以錢買到
[00:20:59.160 --> 00:21:01.160]  可以買到什麼事情呢
[00:21:01.160 --> 00:21:04.160]  這個以色列王就說給你聽
[00:21:04.160 --> 00:21:06.160]  什麼也買不到
[00:21:06.160 --> 00:21:10.160]  因爲我沒有能力
[00:21:10.160 --> 00:21:16.160]  亞蘭王派乃邦
[00:21:16.160 --> 00:21:20.160]  帶着很大的財物
[00:21:20.160 --> 00:21:26.160]  可以帶來乃邦的意志嗎
[00:21:26.160 --> 00:21:28.160]  沒有
[00:21:28.160 --> 00:21:36.160]  財可是金能贏盡一切嗎
[00:21:36.160 --> 00:21:38.160]  神人以利沙
[00:21:38.160 --> 00:21:41.160]  聽見以色列王撕裂衣服
[00:21:41.160 --> 00:21:44.160]  就打伐人去見王說
[00:21:44.160 --> 00:21:47.160]  你爲什麼撕了衣服呢
[00:21:47.160 --> 00:21:50.160]  可是哪人到我這裏來
[00:21:50.160 --> 00:21:55.160]  他就知道以色列中有先知
[00:21:55.160 --> 00:21:58.160]  以利沙
[00:21:58.160 --> 00:22:03.160]  叫看見王的表現
[00:22:03.160 --> 00:22:05.160]  他就說爲什麼呢
[00:22:05.160 --> 00:22:08.160]  你爲什麼要這樣
[00:22:08.160 --> 00:22:10.160]  然後乃邦就
[00:22:10.160 --> 00:22:12.160]  其實也不容易
[00:22:12.160 --> 00:22:14.160]  他是一個王帥
[00:22:14.160 --> 00:22:16.160]  很多金銀
[00:22:16.160 --> 00:22:18.160]  很多兵馬
[00:22:18.160 --> 00:22:20.160]  很多僕人跟着他
[00:22:20.160 --> 00:22:25.160]  以色列王沒有給我得意志
[00:22:25.160 --> 00:22:30.160]  要叫我去以利沙的家
[00:22:30.160 --> 00:22:32.160]  他可能就說
[00:22:32.160 --> 00:22:35.160]  給我那個地址
[00:22:35.160 --> 00:22:38.160]  我要用Google查一下
[00:22:38.160 --> 00:22:41.160]  看看地址在哪
[00:22:41.160 --> 00:22:47.160]  他也要放下很多的尊嚴
[00:22:47.160 --> 00:22:50.160]  我很隆重來了
[00:22:50.160 --> 00:22:53.160]  你又說我要去哪一條川
[00:22:53.160 --> 00:22:55.160]  然後很諷刺
[00:22:55.160 --> 00:22:57.160]  這是什麼呢
[00:22:57.160 --> 00:23:00.160]  他真的去了以利沙的家
[00:23:00.160 --> 00:23:02.160]  然後呢
[00:23:02.160 --> 00:23:05.160]  我們一起讀
[00:23:05.160 --> 00:23:07.160]  請讀
[00:23:07.160 --> 00:23:10.160]  以利沙打伐一個逝者
[00:23:10.160 --> 00:23:18.160]  對乃邦說你現在沒有這種呼籲之位
[00:23:18.160 --> 00:23:21.160]  乃邦卻討論着說
[00:23:21.160 --> 00:23:24.160]  我想讓你移民出來見我
[00:23:24.160 --> 00:23:27.160]  讓這些族羣有我當他的身體
[00:23:27.160 --> 00:23:31.160]  在環境上保守
[00:23:31.160 --> 00:23:34.160]  很有趣就是乃邦
[00:23:34.160 --> 00:23:37.160]  本來想我可以用金銀
[00:23:37.160 --> 00:23:39.160]  用那個信
[00:23:39.160 --> 00:23:41.160]  可以壓倒
[00:23:41.160 --> 00:23:43.160]  得到這個意思
[00:23:43.160 --> 00:23:44.160]  然後呢
[00:23:44.160 --> 00:23:48.160]  他的僕人說你去那個月蛋殼嗎
[00:23:48.160 --> 00:23:49.160]  他就發怒了
[00:23:49.160 --> 00:23:51.160]  因爲他想的是什麼呢
[00:23:51.160 --> 00:23:55.160]  乃邦想的就是金銀可以買
[00:23:55.160 --> 00:23:57.160]  但不可以啊
[00:23:57.160 --> 00:24:02.160]  乃邦在想就是給我一些屬靈的經歷
[00:24:02.160 --> 00:24:03.160]  就是呢
[00:24:03.160 --> 00:24:07.160]  你可以再穿一個很特別的衣服
[00:24:07.160 --> 00:24:09.160]  應該就是很古怪的
[00:24:09.160 --> 00:24:11.160]  那個鞭子什麼的
[00:24:11.160 --> 00:24:12.160]  然後呢
[00:24:12.160 --> 00:24:15.160]  就說做法一文文一文文一文文
[00:24:15.160 --> 00:24:18.160]  接近了
[00:24:18.160 --> 00:24:19.160]  對不對
[00:24:19.160 --> 00:24:22.160]  他就是說我要這個了
[00:24:22.160 --> 00:24:24.160]  爲什麼你不出來
[00:24:24.160 --> 00:24:27.160]  然後搖搖搖搖接近
[00:24:27.160 --> 00:24:30.160]  還沒有這些屬靈的經歷
[00:24:30.160 --> 00:24:31.160]  爲什麼呢
