
[00:00:00.000 --> 00:00:03.080]  好 今天主人我們一起繼續在當中崇拜
[00:01:25.060 --> 00:01:27.720]  祖宗十八代是怎樣去算的呢
[00:01:27.720 --> 00:01:31.660]  其實不是由你自己數下去
[00:01:31.660 --> 00:01:33.800]  其實是這樣算的
[00:01:33.800 --> 00:01:38.660]  原來自己是中間那個
[00:01:38.660 --> 00:01:41.560]  通常我們就數上一代
[00:01:41.560 --> 00:01:45.260]  上面數九代
[00:01:45.260 --> 00:01:47.600]  下面又數九代
[00:01:47.600 --> 00:01:49.920]  就是祖宗十八代
[00:01:49.920 --> 00:01:51.560]  就是說如果從你自己計算
[00:01:51.560 --> 00:01:54.300]  你下面有九代的兒孫
[00:01:54.300 --> 00:01:56.100]  那你就有十代了
[00:01:56.100 --> 00:01:57.220]  反過來上面數
[00:01:57.220 --> 00:02:01.260]  你從第一代開始到你自己是第十代
[00:02:01.260 --> 00:02:03.060]  那你就有十代了
[00:02:03.060 --> 00:02:04.560]  就是這樣
[00:02:04.560 --> 00:02:05.460]  好了
[00:02:05.460 --> 00:02:06.520]  問題來了
[00:02:06.520 --> 00:02:08.800]  因為我知道是很難的
[00:02:08.800 --> 00:02:13.720]  你能夠回答多少都可以讓你贏
[00:02:13.720 --> 00:02:17.000]  你能夠回答五代
[00:02:17.000 --> 00:02:18.520]  能夠回答五代
[00:02:18.520 --> 00:02:20.300]  無論上一代還是下一代
[00:02:20.300 --> 00:02:23.020]  我都當你贏
[00:02:23.020 --> 00:02:23.820]  行不行
[00:02:23.820 --> 00:02:24.800]  那很簡單
[00:02:24.800 --> 00:02:26.060]  我們先看上面
[00:02:26.060 --> 00:02:27.560]  看看能不能看上面
[00:02:27.560 --> 00:02:28.760]  最簡單的就是
[00:02:28.760 --> 00:02:30.620]  如果從你開始計算
[00:02:30.620 --> 00:02:33.560]  你上面數一代就是你的父母
[00:02:33.560 --> 00:02:35.920]  如果我們用中國人的想法
[00:02:35.920 --> 00:02:37.720]  男性就是父
[00:02:37.720 --> 00:02:39.120]  最簡單就是父親那一代
[00:02:39.120 --> 00:02:40.020]  就是上一代
[00:02:40.020 --> 00:02:42.020]  給了提示
[00:02:42.020 --> 00:02:44.120]  再上一代是什麼
[00:02:44.120 --> 00:02:44.960]  阿爺就是叫什麼
[00:02:44.960 --> 00:02:46.760]  我們叫祖父
[00:02:46.760 --> 00:02:47.820]  祖父
[00:02:47.820 --> 00:02:48.460]  很厲害
[00:02:48.460 --> 00:02:50.500]  越近目標了
[00:02:50.500 --> 00:02:50.820]  好
[00:02:50.820 --> 00:02:53.800]  祖父之後再上一代是什麼
[00:02:53.800 --> 00:02:55.660]  我們叫什麼
[00:02:55.660 --> 00:02:58.360]  曾祖父
[00:02:58.360 --> 00:02:59.260]  對了
[00:02:59.260 --> 00:03:03.460]  曾祖父答對了三個了
[00:03:03.460 --> 00:03:06.100]  剩下兩個你們可以有獎品了
[00:03:06.100 --> 00:03:08.120]  再數一個曾祖父在上面
[00:03:08.120 --> 00:03:11.700]  我們應該怎麼叫呢
[00:03:11.700 --> 00:03:13.500]  什麼
[00:03:13.500 --> 00:03:14.800]  高祖父
[00:03:14.800 --> 00:03:16.400]  哇
[00:03:16.400 --> 00:03:19.720]  有沒有人覺得是高祖父
[00:03:19.720 --> 00:03:20.620]  是的
[00:03:20.620 --> 00:03:22.020]  有人答對了應該也是
[00:03:22.020 --> 00:03:22.400]  哇
[00:03:22.400 --> 00:03:22.720]  很厲害
[00:03:22.720 --> 00:03:23.460]  你有沒有查過
[00:03:23.460 --> 00:03:24.820]  立即上網
[00:03:24.820 --> 00:03:26.420]  真的懂
[00:03:26.420 --> 00:03:28.100]  高祖父
[00:03:28.100 --> 00:03:30.520]  原來父親
[00:03:30.520 --> 00:03:31.500]  祖父
[00:03:31.500 --> 00:03:32.660]  曾祖父
[00:03:32.660 --> 00:03:33.900]  高祖父
[00:03:33.900 --> 00:03:35.000]  下一個
[00:03:35.000 --> 00:03:36.660]  太祖父
[00:03:36.660 --> 00:03:38.460]  太祖父
[00:03:38.460 --> 00:03:41.460]  你太早了
[00:03:41.460 --> 00:03:43.320]  太早答了
[00:03:43.320 --> 00:03:47.200]  不是太祖是什麼
[00:03:47.200 --> 00:03:50.360]  先
[00:03:50.360 --> 00:03:51.460]  不是
[00:03:51.460 --> 00:03:54.120]  先看看這個最大機會
[00:03:54.120 --> 00:03:55.060]  能否答到
[00:03:55.060 --> 00:03:55.660]  Alex等著你
[00:03:55.660 --> 00:03:58.700]  大家期待你的答案
[00:03:58.700 --> 00:03:59.860]  你不懂就對了
[00:03:59.860 --> 00:04:03.120]  那我就不用送獎品了
[00:04:03.120 --> 00:04:05.300]  剛剛就是多答一個才送獎品
[00:04:05.300 --> 00:04:07.100]  我就猜到你們不懂才可以
[00:04:07.100 --> 00:04:07.860]  好
[00:04:07.860 --> 00:04:09.520]  其實是什麼
[00:04:09.520 --> 00:04:11.120]  給你們一點答案
[00:04:11.120 --> 00:04:13.460]  就是上一代
[00:04:13.460 --> 00:04:16.120]  就是天祖父
[00:04:16.120 --> 00:04:17.900]  天祖父
[00:04:17.900 --> 00:04:21.260]  再數就是列祖父
[00:04:21.260 --> 00:04:24.520]  再數就是太祖
[00:04:24.520 --> 00:04:26.300]  就是阮祖
[00:04:26.300 --> 00:04:27.860]  然後就是鼻祖
[00:04:27.860 --> 00:04:31.100]  鼻祖這個字眼大家都聽過
[00:04:31.100 --> 00:04:32.660]  原來什麼鼻祖
[00:04:32.660 --> 00:04:35.820]  第一代就是什麼鼻祖
[00:04:35.820 --> 00:04:36.860]  所以呢
[00:04:36.860 --> 00:04:37.620]  祖宗十八代
[00:04:37.620 --> 00:04:39.400]  原來前九代就是這樣
[00:04:39.400 --> 00:04:40.200]  抱歉了
[00:04:40.200 --> 00:04:42.360]  你只答到四個
[00:04:42.360 --> 00:04:43.760]  機會還有的
[00:04:43.760 --> 00:04:46.160]  我們還有下面
[00:04:46.160 --> 00:04:47.500]  祖宗十八代被人
[00:04:47.500 --> 00:04:49.360]  如果真的被人罵
[00:04:49.360 --> 00:04:51.320]  如果真的能夠說出那麼多祖
[00:04:51.320 --> 00:04:53.660]  都值得被他罵
[00:04:53.660 --> 00:04:55.600]  下面呢
[00:04:55.600 --> 00:04:57.060]  如果你數九代
[00:04:57.060 --> 00:04:59.660]  下面當然是你的兒子
[00:04:59.660 --> 00:05:01.120]  你的子
[00:05:01.120 --> 00:05:02.420]  下一個是什麼
[00:05:02.420 --> 00:05:03.620]  孫子
[00:05:03.620 --> 00:05:04.860]  實色了
[00:05:04.860 --> 00:05:08.660]  下一個是曾孫
[00:05:08.660 --> 00:05:11.220]  然後第四代
[00:05:11.220 --> 00:05:13.760]  再下面第四個是什麼
[00:05:13.760 --> 00:05:14.860]  高孫
[00:05:14.860 --> 00:05:16.020]  孫子不應該高的
[00:05:16.020 --> 00:05:18.260]  應該低一點的
[00:05:18.260 --> 00:05:20.660]  什麼
[00:05:20.660 --> 00:05:22.120]  聽不到
[00:05:22.120 --> 00:05:22.920]  not
[00:05:22.920 --> 00:05:26.260]  英文來的
[00:05:26.260 --> 00:05:28.260]  曾孫再下一代
[00:05:28.260 --> 00:05:30.600]  叫什麼
[00:05:30.600 --> 00:05:31.500]  什麼
[00:05:31.500 --> 00:05:34.360]  元孫
[00:05:34.360 --> 00:05:36.300]  你是不是上網查的
[00:05:36.300 --> 00:05:36.960]  不行的
[00:05:36.960 --> 00:05:38.100]  上網查不可以的
[00:05:38.100 --> 00:05:40.100]  拿不到獎品的
[00:05:40.100 --> 00:05:41.160]  不可以上網查
[00:05:41.160 --> 00:05:44.160]  要考你的知識的
[00:05:44.160 --> 00:05:44.960]  元孫
[00:05:44.960 --> 00:05:46.500]  所以這個已經被淘汰了
[00:05:46.500 --> 00:05:48.620]  答對了也沒有獎品
[00:05:48.620 --> 00:05:50.460]  這樣才可以保留獎品給自己
[00:05:50.460 --> 00:05:50.960]  好
[00:05:50.960 --> 00:05:51.600]  元孫
[00:05:51.600 --> 00:05:52.260]  然後最後
[00:05:52.260 --> 00:05:54.660]  你答到第五個就贏了
[00:05:54.660 --> 00:05:57.160]  下一個是什麼
[00:05:57.160 --> 00:05:57.700]  什麼
[00:05:57.700 --> 00:06:00.400]  你看答案的
[00:06:00.400 --> 00:06:00.860]  好了
[00:06:00.860 --> 00:06:03.960]  答案就是來孫
[00:06:03.960 --> 00:06:05.420]  然後下一個就叫
[00:06:05.420 --> 00:06:06.700]  我不知道是不是讀第
[00:06:06.700 --> 00:06:08.260]  帝孫
[00:06:08.260 --> 00:06:09.960]  我當是帝
[00:06:09.960 --> 00:06:11.300]  右邊讀邊
[00:06:11.300 --> 00:06:11.800]  然後什麼
[00:06:11.800 --> 00:06:13.260]  刑孫
[00:06:13.260 --> 00:06:13.720]  然後什麼
[00:06:13.720 --> 00:06:14.760]  雲孫
[00:06:14.760 --> 00:06:17.960]  然後二孫
[00:06:17.960 --> 00:06:19.260]  是雲耳
[00:06:19.260 --> 00:06:20.520]  最重要是什麼
[00:06:20.520 --> 00:06:22.620]  不要心酸
[00:06:22.620 --> 00:06:25.820]  孫子不要心酸才重要
[00:06:25.820 --> 00:06:27.360]  所以
[00:06:27.360 --> 00:06:29.520]  原來祖宗十八代就是這樣
[00:06:29.520 --> 00:06:30.220]  所以
[00:06:30.220 --> 00:06:31.260]  你想想
[00:06:31.260 --> 00:06:32.360]  能夠一個家族
[00:06:32.360 --> 00:06:33.560]  如果像這樣
[00:06:33.560 --> 00:06:35.460]  你數到上面有九代
[00:06:35.460 --> 00:06:36.860]  加上你有第十代
[00:06:36.860 --> 00:06:37.860]  真的不簡單
[00:06:37.860 --> 00:06:40.520]  如果還要大家這麼長命
[00:06:40.520 --> 00:06:41.860]  真是
[00:06:41.860 --> 00:06:43.760]  真的很不簡單
[00:06:43.760 --> 00:06:44.760]  那麼今時今日來說
[00:06:44.760 --> 00:06:46.260]  你們最多有多少代
[00:06:46.260 --> 00:06:49.960]  通常如果你還在生的話
[00:06:49.960 --> 00:06:51.260]  四代或者五代
[00:06:51.260 --> 00:06:53.560]  通常如果厲害到也有五代
[00:06:53.560 --> 00:06:54.260]  不過
[00:06:54.260 --> 00:06:55.460]  已經是很問邊了
[00:06:55.460 --> 00:06:56.460]  就是那個已經是
[00:06:56.460 --> 00:06:57.360]  不可以
[00:06:57.360 --> 00:06:59.860]  不可以祝賀他長命八歲了
[00:06:59.860 --> 00:07:01.960]  因為他已經過了八歲了
[00:07:01.960 --> 00:07:03.260]  很大年紀
[00:07:03.260 --> 00:07:03.760]  所以呢
[00:07:03.760 --> 00:07:04.360]  你想想
[00:07:04.360 --> 00:07:06.460]  這麼闊的一代
[00:07:06.460 --> 00:07:08.060]  其實也不容易
[00:07:08.060 --> 00:07:09.760]  不過原來聖經裡面
[00:07:09.760 --> 00:07:11.760]  就有說到
[00:07:11.760 --> 00:07:13.660]  有一個家族就是
[00:07:13.660 --> 00:07:14.660]  他們這個家族裡面
[00:07:14.660 --> 00:07:16.260]  都說了有很多代
[00:07:16.260 --> 00:07:18.060]  雖然不能夠真的能夠
[00:07:18.060 --> 00:07:19.260]  十代
[00:07:19.260 --> 00:07:20.060]  都是這麼長命
[00:07:20.060 --> 00:07:21.860]  或者同一時間見完
[00:07:21.860 --> 00:07:23.460]  不過他們一定是多過
[00:07:23.460 --> 00:07:24.460]  我們今天的四代
[00:07:24.460 --> 00:07:26.860]  或者五代同堂
[00:07:26.860 --> 00:07:27.960]  今天我們讀的人物
[00:07:27.960 --> 00:07:30.360]  正正好就是這個這樣的家族
[00:07:30.360 --> 00:07:31.960]  這個家族
[00:07:31.960 --> 00:07:33.060]  就是來自
[00:07:33.060 --> 00:07:34.660]  我們剛才讀的聖經裡面
[00:07:34.660 --> 00:07:36.560]  都提及的
[00:07:36.560 --> 00:07:37.660]  就是以諾
[00:07:37.660 --> 00:07:39.460]  以及羅亞
[00:07:39.460 --> 00:07:42.560]  如果你跟那個家族的排名
[00:07:42.560 --> 00:07:43.260]  其實
[00:07:43.260 --> 00:07:45.360]  亞當的弟孫
[00:07:45.360 --> 00:07:47.460]  就是以諾了
[00:07:47.460 --> 00:07:49.060]  亞當的義孫
[00:07:49.060 --> 00:07:51.360]  就是羅亞了
[00:07:51.360 --> 00:07:53.260]  事實上我們之前一直在說
[00:07:53.260 --> 00:07:53.960]  希伯來書
[00:07:53.960 --> 00:07:55.260]  我們一直在說
[00:07:55.260 --> 00:07:56.260]  透過講《錯世紀》
[00:07:56.260 --> 00:07:58.060]  也透過講希伯來書裡面
[00:07:58.060 --> 00:07:59.460]  我們反覆去思考著
[00:07:59.460 --> 00:08:01.460]  一些信心的人物
[00:08:01.460 --> 00:08:03.160]  而在希伯來書裡面
[00:08:03.160 --> 00:08:03.760]  其中
[00:08:03.760 --> 00:08:05.160]  除了我們上一次說到的
[00:08:05.160 --> 00:08:06.060]  耳伯
[00:08:06.060 --> 00:08:06.560]  對不起
[00:08:06.560 --> 00:08:07.060]  阿伯
[00:08:07.060 --> 00:08:08.260]  有點亂了
[00:08:08.260 --> 00:08:09.060]  阿伯
[00:08:09.060 --> 00:08:10.660]  以及我們中間說了很多的
[00:08:10.660 --> 00:08:11.560]  阿伯拉罕
[00:08:11.560 --> 00:08:13.560]  其實在這個信心英雄榜中間
[00:08:13.560 --> 00:08:14.760]  原來還留下了
[00:08:14.760 --> 00:08:15.360]  以諾
[00:08:15.360 --> 00:08:17.460]  以及羅亞
[00:08:17.460 --> 00:08:18.560]  以諾和羅亞
[00:08:18.560 --> 00:08:19.860]  在聖經裡面的技術
[00:08:19.860 --> 00:08:21.660]  其實又不是很長
[00:08:21.660 --> 00:08:23.260]  正如上次我們看阿伯
[00:08:23.260 --> 00:08:24.660]  其實都不是很多的記錄
[00:08:24.660 --> 00:08:27.060]  不過我們可以翻查其他的經卷
[00:08:27.060 --> 00:08:29.260]  可以多一點了解
[00:08:29.260 --> 00:08:30.860]  所以今天我們也想想
[00:08:30.860 --> 00:08:31.760]  就是看看在
[00:08:31.760 --> 00:08:32.760]  《錯世紀》裡面
[00:08:32.760 --> 00:08:33.360]  在我們經常
[00:08:33.360 --> 00:08:35.860]  今年都很思想的一個
[00:08:35.860 --> 00:08:37.260]  經卷就是《錯世紀》
[00:08:37.260 --> 00:08:38.460]  裡面特別提到
[00:08:38.460 --> 00:08:39.860]  以諾和羅亞
[00:08:39.860 --> 00:08:41.660]  都是一個信心人物的時候
[00:08:41.660 --> 00:08:42.860]  那究竟
[00:08:42.860 --> 00:08:44.260]  他們留下了一個
[00:08:44.260 --> 00:08:46.560]  怎樣的信心的榜樣呢
[00:08:46.560 --> 00:08:48.960]  那我們今天就去思考著
[00:08:48.960 --> 00:08:51.960]  這一件事情
[00:08:51.960 --> 00:08:52.860]  事實上
[00:08:52.860 --> 00:08:54.060]  你要看到
[00:08:54.060 --> 00:08:56.060]  多一點清楚
[00:08:56.060 --> 00:08:57.560]  他們的記載
[00:08:57.560 --> 00:09:00.260]  都是在《錯世紀》第五章的
[00:09:00.260 --> 00:09:01.260]  《錯世紀》第五章
[00:09:01.260 --> 00:09:03.060]  那我們稍後再看
[00:09:03.060 --> 00:09:05.060]  不過我們先再看多一點就是
[00:09:05.060 --> 00:09:06.560]  究竟
[00:09:06.560 --> 00:09:08.260]  以諾和羅亞
[00:09:08.260 --> 00:09:09.660]  他們在《希伯羅書》裡面
[00:09:09.660 --> 00:09:12.460]  怎樣去描述他們呢
[00:09:12.460 --> 00:09:14.260]  他們一定是信心的榜樣
[00:09:14.260 --> 00:09:15.660]  一個信心的英雄
[00:09:15.660 --> 00:09:17.760]  因為在第五節就很清楚說
[00:09:17.760 --> 00:09:20.760]  以諾是恩著信
[00:09:20.760 --> 00:09:23.560]  他同樣和阿伯拉罕都是恩著信
[00:09:23.560 --> 00:09:25.560]  和阿伯一樣也是恩著信
[00:09:25.560 --> 00:09:28.260]  以致被神稱為異
[00:09:28.260 --> 00:09:30.460]  這裡第五節裡面
[00:09:30.460 --> 00:09:32.060]  他不是用「稱異」這個字眼
[00:09:32.060 --> 00:09:33.560]  不過他卻是說到
[00:09:33.560 --> 00:09:37.460]  以諾能夠被接去得而不見死的時候
[00:09:37.460 --> 00:09:38.860]  他被接去以前是怎麼說
[00:09:38.860 --> 00:09:42.760]  「討上帝的喜悅而蒙讚他」
[00:09:42.760 --> 00:09:45.160]  能夠討上帝喜悅而蒙讚他
[00:09:45.160 --> 00:09:48.260]  其實就是一種「稱異」的表現
[00:09:48.260 --> 00:09:49.860]  所以
[00:09:49.860 --> 00:09:51.460]  以諾同樣是一個
[00:09:51.460 --> 00:09:56.160]  因信能夠被稱為異的人物
[00:09:56.160 --> 00:09:57.960]  當然他怎樣被神稱為異
[00:09:57.960 --> 00:09:59.460]  怎樣被神看好
[00:09:59.460 --> 00:10:02.160]  我們稍後再看多一點
[00:10:02.160 --> 00:10:03.060]  而第二個人物
[00:10:03.060 --> 00:10:04.760]  當然大家看到在第七節
[00:10:04.760 --> 00:10:06.060]  《希伯羅書》裡面說
[00:10:06.060 --> 00:10:08.460]  「羅亞同樣恩著信」
[00:10:08.460 --> 00:10:09.460]  「恩著信」
[00:10:09.460 --> 00:10:12.760]  以致他能夠用上帝的指示去完成
[00:10:12.760 --> 00:10:14.360]  他要做的事的時候
[00:10:14.360 --> 00:10:18.060]  他承受了那「因從信而來」的異
[00:10:18.060 --> 00:10:20.460]  很清楚他是「因從信而得」
[00:10:20.460 --> 00:10:23.160]  以致他能夠被神稱為異
[00:10:23.160 --> 00:10:26.660]  在這裡我再次強調
[00:10:26.660 --> 00:10:27.960]  我們能夠被稱為異
[00:10:27.960 --> 00:10:30.460]  不是因為我們做了些什麼
[00:10:30.460 --> 00:10:33.160]  但是確實是因為我們和上帝
[00:10:33.160 --> 00:10:35.660]  建立一個穩妥合宜的關係
[00:10:35.660 --> 00:10:38.960]  以致是神叫我們做異
[00:10:38.960 --> 00:10:40.560]  不是因為我們做了多少
[00:10:40.560 --> 00:10:42.260]  以致我們能夠被稱為異
[00:10:42.260 --> 00:10:44.560]  是因為神這樣看我們
[00:10:44.560 --> 00:10:46.260]  稱我們為異
[00:10:46.260 --> 00:10:48.360]  所以我們細心再去看看
[00:10:48.360 --> 00:10:49.360]  接下來的經文
[00:10:49.360 --> 00:10:50.560]  不過我想第六節
[00:10:50.560 --> 00:10:54.160]  都是我們記在心裡面的
[00:10:54.160 --> 00:10:56.260]  相反如果沒有信
[00:10:56.260 --> 00:10:59.360]  就不能討上帝的喜悅
[00:10:59.360 --> 00:11:00.260]  我們要知道
[00:11:00.260 --> 00:11:02.060]  我們要能夠討上帝的喜悅
[00:11:02.060 --> 00:11:04.160]  正如以諾和羅亞一樣
[00:11:04.160 --> 00:11:06.460]  我們需要有那份信
[00:11:06.460 --> 00:11:09.160]  沒有信的就不能討上帝的喜悅
[00:11:09.160 --> 00:11:11.660]  以致當你能夠堅穩你的信的時候
[00:11:11.660 --> 00:11:15.860]  能夠得到上帝賞賜尋求的人
[00:11:15.860 --> 00:11:17.360]  所以也是我們今天的題目
[00:11:17.360 --> 00:11:20.560]  「神必看顧異人」
[00:11:20.560 --> 00:11:23.460]  接下來我們嘗試集中看看
[00:11:23.460 --> 00:11:25.860]  我們一直在看的《創世紀》
[00:11:25.860 --> 00:11:27.560]  我們說既然我們知道
[00:11:27.560 --> 00:11:31.460]  有以諾 有羅亞
[00:11:31.460 --> 00:11:32.760]  其實最主要的聖經
[00:11:32.760 --> 00:11:34.860]  其中第一次見到他們
[00:11:34.860 --> 00:11:36.760]  或者見到他們的片段
[00:11:36.760 --> 00:11:39.460]  其實就在《創世紀》第五章
[00:11:39.460 --> 00:11:40.560]  因為時間關係
[00:11:40.560 --> 00:11:42.160]  所以今天特意安排讀經
[00:11:42.160 --> 00:11:43.660]  沒有讀完
[00:11:43.660 --> 00:11:45.260]  所以你自己一邊打開聖經
[00:11:45.260 --> 00:11:46.160]  一邊聽著我講
[00:11:46.160 --> 00:11:48.360]  或者看著我講
[00:11:48.360 --> 00:11:49.660]  《創世紀》第五章
[00:11:49.660 --> 00:11:50.960]  其實標題很簡單
[00:11:50.960 --> 00:11:51.760]  就是什麼呢
[00:11:51.760 --> 00:11:55.260]  就是亞當的家譜
[00:11:55.260 --> 00:11:56.660]  所以就像剛才所說
[00:11:56.660 --> 00:11:58.960]  就是中間那個黑色的人
[00:11:58.960 --> 00:12:01.060]  由亞當開始去計
[00:12:01.060 --> 00:12:01.860]  計他的家譜
[00:12:01.860 --> 00:12:04.160]  然後一邊一邊去數
[00:12:04.160 --> 00:12:07.060]  一代又一代又一代又一代
[00:12:07.060 --> 00:12:08.260]  所以五章一節就說
[00:12:08.260 --> 00:12:11.060]  這個是亞當後代的家譜
[00:12:11.060 --> 00:12:14.060]  然後一邊開始講那個家譜的記載
[00:12:14.060 --> 00:12:15.760]  而我們很多時候讀聖經
[00:12:15.760 --> 00:12:18.860]  最悶的就是家譜
[00:12:18.860 --> 00:12:20.560]  是不是 悶到透頂
[00:12:20.560 --> 00:12:23.060]  因為從課後重覆悶到死
[00:12:23.060 --> 00:12:24.360]  但是今天我們試試
[00:12:24.360 --> 00:12:25.260]  這麼悶的事情
[00:12:25.260 --> 00:12:26.760]  也找些樂趣
[00:12:26.760 --> 00:12:29.160]  看看這段聖經講什麼
[00:12:29.160 --> 00:12:30.660]  這段家譜很簡單
[00:12:30.660 --> 00:12:33.360]  整個的段落不斷重覆
[00:12:33.360 --> 00:12:34.460]  重覆的是什麼呢
[00:12:34.460 --> 00:12:36.860]  就是說哪一個XX
[00:12:36.860 --> 00:12:40.060]  就活到幾多幾多歲
[00:12:40.060 --> 00:12:41.060]  接著就說
[00:12:41.060 --> 00:12:43.760]  什麼時候生了YY
[00:12:43.760 --> 00:12:44.760]  生了哪一個
[00:12:44.760 --> 00:12:47.460]  接著XX生了YY之後
[00:12:47.460 --> 00:12:48.760]  又有多少年命
[00:12:48.760 --> 00:12:50.160]  活了多少年
[00:12:50.160 --> 00:12:51.460]  行不行 活了多少年
[00:12:51.460 --> 00:12:53.360]  接著就說他生兒育女
[00:12:53.360 --> 00:12:54.360]  因為如果沒有生兒育女
[00:12:54.360 --> 00:12:54.960]  就沒有下一代
[00:12:54.960 --> 00:12:57.960]  就不會有十代了 是不是
[00:12:57.960 --> 00:12:58.960]  接著最後的總結
[00:12:58.960 --> 00:13:00.460]  結帳的總結就是說
[00:13:00.460 --> 00:13:03.460]  XX究竟活了多少年
[00:13:03.460 --> 00:13:04.560]  最後就是什麼
[00:13:04.560 --> 00:13:06.660]  就是死了
[00:13:06.660 --> 00:13:09.060]  那你一邊看《錯世紀》第五章
[00:13:09.060 --> 00:13:10.360]  其實重覆
[00:13:10.360 --> 00:13:12.960]  差不多有十次都是這樣的
[00:13:12.960 --> 00:13:15.560]  大約一個這樣的家譜的記載
[00:13:15.560 --> 00:13:16.260]  這個家譜記載
[00:13:16.260 --> 00:13:17.460]  就是這樣幫我們了解到
[00:13:17.460 --> 00:13:20.060]  多少歲 生了哪一個
[00:13:20.060 --> 00:13:22.460]  接著又活了多少年
[00:13:22.460 --> 00:13:23.860]  接著就可以
[00:13:23.860 --> 00:13:26.860]  到什麼時候死了 是不是
[00:13:26.860 --> 00:13:28.660]  那這個的過程裡面
[00:13:28.660 --> 00:13:30.360]  其實很有趣的
[00:13:30.360 --> 00:13:31.360]  如果你喜歡算數的話
[00:13:31.360 --> 00:13:33.160]  好像Winbo很喜歡算數
[00:13:33.160 --> 00:13:33.760]  很過癮的
[00:13:33.760 --> 00:13:35.260]  就可以算一堆數
[00:13:35.260 --> 00:13:37.960]  那我就算了一堆數了
[00:13:37.960 --> 00:13:38.960]  就是這樣
[00:13:38.960 --> 00:13:40.460]  原來我們可以透過
[00:13:40.460 --> 00:13:41.260]  算一堆數
[00:13:41.260 --> 00:13:44.060]  可以算一下年日
[00:13:44.060 --> 00:13:46.360]  歲數等等等等的事情
[00:13:46.360 --> 00:13:47.760]  那你見到這裡
[00:13:47.760 --> 00:13:48.660]  我就這樣算
[00:13:48.660 --> 00:13:50.460]  就是說我為了簡化一點
[00:13:50.460 --> 00:13:52.260]  我就當亞當
[00:13:52.260 --> 00:13:54.860]  亞當就是人類歷史的第一個
[00:13:54.860 --> 00:13:57.460]  所以亞當的出生就當零
[00:13:57.460 --> 00:13:58.660]  可以嗎
[00:13:58.660 --> 00:14:00.260]  亞當的出生就是當零
[00:14:00.260 --> 00:14:02.260]  那所以你見得到就是
[00:14:02.260 --> 00:14:03.860]  亞當就什麼呢
[00:14:03.860 --> 00:14:06.060]  就一百三十歲的時候
[00:14:06.060 --> 00:14:08.060]  就生了失特
[00:14:08.060 --> 00:14:10.160]  那所以呢他就一百三十歲
[00:14:10.160 --> 00:14:12.260]  接著他活多了多少年了
[00:14:12.260 --> 00:14:13.260]  八百年
[00:14:13.260 --> 00:14:16.260]  那所以呢一百三十加八百
[00:14:16.260 --> 00:14:17.260]  算不算
[00:14:17.260 --> 00:14:20.260]  那就是九百三十了
[00:14:20.260 --> 00:14:22.260]  那所以亞當一生的歲數
[00:14:22.260 --> 00:14:23.260]  就是九百三十
[00:14:23.260 --> 00:14:24.660]  是不是
[00:14:24.660 --> 00:14:26.260]  同樣失特也是這樣
[00:14:26.260 --> 00:14:29.260]  失特就是一百零五歲就生孩子
[00:14:29.260 --> 00:14:31.260]  那所以呢接著他生了之後
[00:14:31.260 --> 00:14:34.260]  就活了八百零七年
