
[00:00:00.000 --> 00:00:03.300]  今日呢就去到8月27號啦
[00:01:41.400 --> 00:01:45.200]  佢話佢會將異人同惡人分開
[00:01:45.200 --> 00:01:48.600]  並且佢會審問我哋每一個跟隨主嘅人
[00:01:48.600 --> 00:01:50.900]  究竟我哋點樣樣去做好
[00:01:50.900 --> 00:01:54.500]  我哋作主僕人呢一個嘅職份呢
[00:01:54.500 --> 00:01:57.400]  而喺馬太福音24-25章
[00:01:57.400 --> 00:01:59.600]  其實一路一路就係耶穌
[00:01:59.600 --> 00:02:01.300]  佢去教導門徒
[00:02:01.300 --> 00:02:03.500]  佢話我會返嚟嘅時候
[00:02:03.500 --> 00:02:04.900]  我必定返嚟
[00:02:04.900 --> 00:02:07.600]  你哋要點樣做好準備
[00:02:07.600 --> 00:02:11.300]  而喺咁多個點樣做準備嘅項目嘅裏面
[00:02:11.300 --> 00:02:14.300]  我哋今日講嘅經文25章嗰度
[00:02:14.300 --> 00:02:16.000]  係特別講到就係話
[00:02:16.000 --> 00:02:18.100]  我哋點樣侍奉神
[00:02:18.100 --> 00:02:19.800]  去做好準備
[00:02:19.800 --> 00:02:22.000]  去到迎接主在嚟
[00:02:22.000 --> 00:02:23.600]  我哋將呢段經文
[00:02:23.600 --> 00:02:26.400]  不如我哋分三段嘅我哋一齊讀出
[00:02:26.400 --> 00:02:29.400]  第一段係喺十四去到十八節
[00:02:29.400 --> 00:02:31.300]  我哋一齊讀一二三
[00:02:31.300 --> 00:02:35.500]  天國又好比一個人要往外過去
[00:02:35.500 --> 00:02:37.400]  就叫了僕人嚟
[00:02:37.400 --> 00:02:40.300]  把他的家業交給他們
[00:02:40.300 --> 00:02:44.300]  按著各人的財幹給他們銀紙
[00:02:44.300 --> 00:02:46.300]  一個給了五千
[00:02:46.300 --> 00:02:48.200]  一個給了二千
[00:02:48.200 --> 00:02:50.200]  一個給了一千
[00:02:50.200 --> 00:02:52.400]  就往外過去了
[00:02:52.400 --> 00:02:54.200]  那領五千的
[00:02:54.200 --> 00:02:56.700]  隨即拿去做買賣
[00:02:56.700 --> 00:02:59.400]  另外賺了五千
[00:02:59.400 --> 00:03:01.000]  那領二千的
[00:03:01.000 --> 00:03:04.000]  也照樣令賺了二千
[00:03:04.000 --> 00:03:05.900]  但那領一千的
[00:03:05.900 --> 00:03:07.300]  去掘開地
[00:03:07.300 --> 00:03:10.600]  把主人的銀紙賣藏了
[00:03:10.600 --> 00:03:11.300]  呢度講呢
[00:03:11.300 --> 00:03:13.500]  佢話天國就好似有一個主人
[00:03:13.500 --> 00:03:14.900]  佢去旅行啦
[00:03:14.900 --> 00:03:16.000]  佢會返嚟嘅
[00:03:16.000 --> 00:03:17.000]  不過佢又冇講喎
[00:03:17.000 --> 00:03:18.800]  佢今次會去幾耐啦
[00:03:18.800 --> 00:03:20.500]  咁佢臨行之前呢
[00:03:20.500 --> 00:03:23.300]  就將佢一啲嘅家業
[00:03:23.300 --> 00:03:24.500]  嗰啲嘅錢呢
[00:03:24.500 --> 00:03:26.900]  就畀咗佢三個嘅僕人
[00:03:26.900 --> 00:03:27.700]  一個五千
[00:03:27.700 --> 00:03:28.400]  一個二千
[00:03:28.400 --> 00:03:29.400]  一個一千
[00:03:29.400 --> 00:03:30.100]  頭嗰兩個
[00:03:30.100 --> 00:03:32.500]  頭先大家讀嘅經文你會見到
[00:03:32.500 --> 00:03:34.900]  佢哋呢都係用一個相同嘅方法呢
[00:03:34.900 --> 00:03:37.400]  去幫主人去管理呢啲嘅錢
[00:03:37.400 --> 00:03:38.900]  就係拎佢做買賣
[00:03:38.900 --> 00:03:40.200]  而第三個呢
[00:03:40.200 --> 00:03:41.500]  第三個做咗咩呀
[00:03:41.500 --> 00:03:42.900]  佢就用咗一個叫做
[00:03:42.900 --> 00:03:44.300]  保本嘅策略
[00:03:44.300 --> 00:03:46.900]  就係將啲錢埋喺個地裏面
[00:03:46.900 --> 00:03:49.000]  咁我哋繼續讀第二段嘅經文囉
[00:03:49.000 --> 00:03:51.600]  十九要二十三節一二三
[00:03:51.600 --> 00:03:52.900]  過了許久
[00:03:52.900 --> 00:03:55.100]  那些僕人的主人來了
[00:03:55.100 --> 00:03:57.000]  和他們算帳
[00:03:57.000 --> 00:03:59.200]  那令五千銀子的
[00:03:59.200 --> 00:04:03.000]  又帶著那另外的五千來說
[00:04:03.000 --> 00:04:03.700]  主啊
[00:04:03.700 --> 00:04:06.300]  你交給我五千銀子
[00:04:06.300 --> 00:04:07.300]  請看
[00:04:07.300 --> 00:04:09.700]  我又賺了五千
[00:04:09.700 --> 00:04:10.700]  主人說
[00:04:10.700 --> 00:04:11.300]  好
[00:04:11.300 --> 00:04:14.900]  你者又良善又忠心的僕人
[00:04:14.900 --> 00:04:18.000]  你在不多的事上又忠心
[00:04:18.000 --> 00:04:21.300]  我要把許多事派你管理
[00:04:21.300 --> 00:04:24.800]  可以盡來享受你主人的快樂
[00:04:24.800 --> 00:04:27.300]  那令二千的也來說
[00:04:27.300 --> 00:04:27.900]  主啊
[00:04:27.900 --> 00:04:30.300]  你交給我二千銀子
[00:04:30.300 --> 00:04:31.000]  請看
[00:04:31.000 --> 00:04:33.200]  我又賺了二千
[00:04:33.200 --> 00:04:34.200]  主人說
[00:04:34.200 --> 00:04:34.800]  好
[00:04:34.800 --> 00:04:38.700]  你者又良善又忠心的僕人
[00:04:38.700 --> 00:04:41.600]  你在不多的事上又忠心
[00:04:41.600 --> 00:04:44.800]  我要把許多事派你管理
[00:04:44.800 --> 00:04:48.500]  可以盡來享受你主人的快樂
[00:04:48.500 --> 00:04:49.300]  那這裡說到
[00:04:49.300 --> 00:04:50.500]  就是過了一段時間
[00:04:50.500 --> 00:04:52.000]  這個主人回來了
[00:04:52.000 --> 00:04:54.200]  那接著就是逐個逐個的僕人
[00:04:54.200 --> 00:04:55.900]  就要和主人去匯報
[00:04:55.900 --> 00:04:57.500]  他的工作表現
[00:04:57.500 --> 00:04:59.900]  你看到頭兩個僕人
[00:04:59.900 --> 00:05:01.400]  他得到主人的評價
[00:05:01.400 --> 00:05:02.800]  都是一模一樣
[00:05:02.800 --> 00:05:05.400]  就是忠心良善的僕人
[00:05:05.400 --> 00:05:07.300]  並且這個主人就將更大的事
[00:05:07.300 --> 00:05:09.400]  就委託這兩個的僕人
[00:05:09.400 --> 00:05:11.100]  去管理
[00:05:11.100 --> 00:05:12.400]  而去到第三段
[00:05:12.400 --> 00:05:14.300]  就是第三個僕人了
[00:05:14.300 --> 00:05:15.800]  我們看看第三個僕人
[00:05:15.800 --> 00:05:18.500]  他又怎樣去和主人匯報好嗎
[00:05:18.500 --> 00:05:20.200]  一二三
[00:05:20.200 --> 00:05:22.500]  那令一千的也來說
[00:05:22.500 --> 00:05:23.100]  主啊
[00:05:23.100 --> 00:05:25.600]  我知道你是忍心的人
[00:05:25.600 --> 00:05:28.100]  沒有種的地方要收割
[00:05:28.100 --> 00:05:30.900]  沒有散的地方要聚斂
[00:05:30.900 --> 00:05:32.500]  我就害怕
[00:05:32.500 --> 00:05:34.900]  去把你的一千銀子
[00:05:34.900 --> 00:05:36.700]  埋藏在地裡
[00:05:36.700 --> 00:05:37.600]  請看
[00:05:37.600 --> 00:05:40.500]  你的原銀子在這裡
[00:05:40.500 --> 00:05:42.200]  主人回答說
[00:05:42.200 --> 00:05:45.100]  你這又惡又爛的僕人
[00:05:45.100 --> 00:05:46.300]  你既知道
[00:05:46.300 --> 00:05:49.200]  我沒有種的地方要收割
[00:05:49.200 --> 00:05:52.000]  沒有散的地方要聚斂
[00:05:52.000 --> 00:05:54.100]  就當把我的銀子
[00:05:54.100 --> 00:05:56.800]  放給兌換銀錢的人
[00:05:56.800 --> 00:05:58.600]  到我來的時候
[00:05:58.600 --> 00:06:01.200]  可以連本帶利收回
[00:06:01.200 --> 00:06:03.500]  奪過他這一千來
[00:06:03.500 --> 00:06:05.900]  給那有一萬的
[00:06:05.900 --> 00:06:07.400]  因為凡有的
[00:06:07.400 --> 00:06:09.100]  還要加給他
[00:06:09.100 --> 00:06:10.600]  叫他有餘
[00:06:10.600 --> 00:06:13.100]  沒有的連他所有的
[00:06:13.100 --> 00:06:14.800]  也要奪過來
[00:06:14.800 --> 00:06:16.700]  把這無用的僕人
[00:06:16.700 --> 00:06:18.900]  丟在外面黑暗裡
[00:06:18.900 --> 00:06:22.400]  在那裡必要哀哭切齒了
[00:06:22.400 --> 00:06:23.300]  第三個僕人
[00:06:23.300 --> 00:06:25.800]  他縱然用了很長的篇幅
[00:06:25.800 --> 00:06:26.700]  他和他的主人
[00:06:26.700 --> 00:06:28.500]  解釋他的保本策略
[00:06:28.500 --> 00:06:29.700]  但是結果
[00:06:29.700 --> 00:06:31.000]  是被主人罵他
[00:06:31.000 --> 00:06:32.900]  說你這個又沒用
[00:06:32.900 --> 00:06:34.600]  又惡又爛的僕人
[00:06:34.600 --> 00:06:36.000]  然後將他扔到外面
[00:06:36.000 --> 00:06:37.100]  黑暗那裡
[00:06:37.100 --> 00:06:38.900]  哀哭切齒
[00:06:38.900 --> 00:06:42.800]  這個可能是大家都很熟悉的一個比喻
[00:06:42.800 --> 00:06:44.200]  這個比喻我們知道
[00:06:44.200 --> 00:06:45.500]  當中說的主人
[00:06:45.500 --> 00:06:48.300]  指的是我們所信的神
[00:06:48.300 --> 00:06:49.600]  而那三個僕人
[00:06:49.600 --> 00:06:51.900]  就是代表我們每一個的信徒
[00:06:51.900 --> 00:06:53.500]  當這個比喻說
[00:06:53.500 --> 00:06:55.900]  等候主人再回來的時候
[00:06:55.900 --> 00:06:57.600]  所指的也是耶穌基督
[00:06:57.600 --> 00:06:59.000]  祂復活升天之後
[00:06:59.000 --> 00:07:01.800]  祂說祂必定的會再來
[00:07:01.800 --> 00:07:03.700]  祂再來這個等待的時間
[00:07:03.700 --> 00:07:04.800]  也是我們今天
[00:07:04.800 --> 00:07:05.900]  我們每一個
[00:07:05.900 --> 00:07:07.300]  我們身處的世代
[00:07:07.300 --> 00:07:10.100]  我們等候耶穌基督再回來
[00:07:10.100 --> 00:07:11.600]  而當耶穌基督
[00:07:11.600 --> 00:07:13.700]  祂說祂遠行
[00:07:13.700 --> 00:07:15.900]  我們等祂回來的過程裡面
[00:07:15.900 --> 00:07:16.700]  聖經又說
[00:07:16.700 --> 00:07:17.900]  其實神已經知道
[00:07:17.900 --> 00:07:19.300]  我們每一個弟兄姊妹
[00:07:19.300 --> 00:07:20.600]  知道我們每一個人
[00:07:20.600 --> 00:07:22.400]  我們有多少的根量
[00:07:22.400 --> 00:07:26.300]  將我們可以承受到的財幹
[00:07:26.300 --> 00:07:27.700]  祂給了我們
[00:07:27.700 --> 00:07:29.100]  耶穌會再回來的時候
[00:07:29.100 --> 00:07:31.000]  祂就在問我們一條問題
[00:07:31.000 --> 00:07:32.800]  就是究竟我們怎麼發揮
[00:07:32.800 --> 00:07:35.900]  我們的財幹去侍奉神
[00:07:35.900 --> 00:07:37.100]  弟兄姊妹
[00:07:37.100 --> 00:07:39.400]  你想耶穌基督回來的時候
[00:07:39.400 --> 00:07:41.300]  祂對你的評價
[00:07:41.300 --> 00:07:44.400]  是你的忠心良善的僕人
[00:07:44.400 --> 00:07:45.500]  還是祂說
[00:07:45.500 --> 00:07:49.000]  你這個又懶又惡的僕人呢
[00:07:49.000 --> 00:07:51.000]  這個比喻去提醒我們
[00:07:51.000 --> 00:07:52.200]  當我們去想
[00:07:52.200 --> 00:07:54.100]  耶穌基督回來的時候
[00:07:54.100 --> 00:07:57.200]  我們想神給我們什麼評語的時候
[00:07:57.200 --> 00:07:59.100]  我們要留意侍奉神的
[00:07:59.100 --> 00:08:00.800]  有三件事
[00:08:00.800 --> 00:08:01.800]  第一件事
[00:08:01.800 --> 00:08:03.100]  我們要知道的就是
[00:08:03.100 --> 00:08:04.500]  什麼是侍奉
[00:08:04.500 --> 00:08:06.500]  侍奉不是其他人的東西
[00:08:06.500 --> 00:08:09.300]  而是關於我的事
[00:08:09.300 --> 00:08:11.200]  這個比喻到我們看到
[00:08:11.200 --> 00:08:13.800]  這個主人當祂去外遊的時候
[00:08:13.800 --> 00:08:15.400]  祂是將祂的家業
[00:08:15.400 --> 00:08:17.900]  給了每一個的僕人
[00:08:17.900 --> 00:08:18.800]  而當祂說
[00:08:18.800 --> 00:08:20.700]  祂給每一個僕人的時候
[00:08:20.700 --> 00:08:21.800]  聖經這麼說
[00:08:21.800 --> 00:08:23.800]  祂說是按各人的財幹
[00:08:23.800 --> 00:08:25.400]  給他們的銀紙
[00:08:25.400 --> 00:08:26.700]  一個給了五千
[00:08:26.700 --> 00:08:27.600]  一個給了二千
[00:08:27.600 --> 00:08:28.900]  一個給了一千
[00:08:28.900 --> 00:08:31.500]  我們今天看和合本聖經的時候
[00:08:31.500 --> 00:08:34.600]  我們看到是用千為單位
[00:08:34.600 --> 00:08:36.400]  但是當我們
[00:08:36.400 --> 00:08:38.700]  去看回圓聞聖經的時候
[00:08:38.700 --> 00:08:40.500]  原來圓聞是在說
[00:08:40.500 --> 00:08:42.800]  當時一個貨幣單位
[00:08:42.800 --> 00:08:44.600]  叫做他蓮德
[00:08:44.600 --> 00:08:45.800]  一個他蓮德
[00:08:45.800 --> 00:08:48.700]  就等於六千個羅馬貨幣
[00:08:48.700 --> 00:08:50.300]  就是叫做德拿利
[00:08:50.300 --> 00:08:51.800]  就是說一個他蓮德
[00:08:51.800 --> 00:08:54.200]  有六千個德拿利
[00:08:54.200 --> 00:08:55.200]  那麼你說德拿利
[00:08:55.200 --> 00:08:56.800]  即是怎樣?
[00:08:56.800 --> 00:08:58.200]  大家記不記得
[00:08:58.200 --> 00:08:59.600]  在聖經裡面
[00:08:59.600 --> 00:09:01.300]  又有另外一個比喻
[00:09:01.300 --> 00:09:03.700]  就是說有一個葡萄園的園主
[00:09:03.700 --> 00:09:05.200]  他就出去了市場
[00:09:05.200 --> 00:09:06.500]  就去找一些工人
[00:09:06.500 --> 00:09:08.300]  去到他的葡萄園開工
[00:09:08.300 --> 00:09:09.700]  記不記得這個比喻?
[00:09:09.700 --> 00:09:10.600]  這個比喻說什麼呢?
[00:09:10.600 --> 00:09:12.900]  就是說請那些工人
[00:09:12.900 --> 00:09:15.000]  去到他的園裡面開工
[00:09:15.000 --> 00:09:17.600]  那些工人每一天的工資
[00:09:17.600 --> 00:09:20.100]  就是一個德拿利
[00:09:20.100 --> 00:09:21.700]  如果這樣看的時候
[00:09:21.700 --> 00:09:24.700]  我們就可以看到一條算式
[00:09:24.700 --> 00:09:27.100]  一個他蓮德有六千個德拿利
[00:09:27.100 --> 00:09:29.700]  一天工資有一個德拿利的時候
[00:09:29.700 --> 00:09:31.900]  一年三百六十五天
[00:09:31.900 --> 00:09:33.600]  猶太人的安息日
[00:09:33.600 --> 00:09:35.000]  他們不開工的
[00:09:35.000 --> 00:09:37.900]  就是說一年大概有二百八十多天
[00:09:37.900 --> 00:09:39.500]  是開工的日子
[00:09:39.500 --> 00:09:41.800]  原來這樣計算出來的時候
[00:09:41.800 --> 00:09:42.900]  一個他蓮德
[00:09:42.900 --> 00:09:45.200]  就是我們剛才讀的一千銀紙
[00:09:45.200 --> 00:09:47.100]  是有二十年的工資
[00:09:47.100 --> 00:09:50.000]  兩個他蓮德就有四十年工資
[00:09:50.000 --> 00:09:52.600]  五個就有一百年工資
[00:09:52.600 --> 00:09:53.900]  簡單的心算題
[00:09:53.900 --> 00:09:58.300]  就是有多少個他蓮德?
[00:09:58.300 --> 00:09:59.400]  就有八個
[00:09:59.400 --> 00:10:01.800]  就是說有一百六十年工資
[00:10:01.800 --> 00:10:03.600]  這麼多的價值
[00:10:03.600 --> 00:10:05.500]  我看著這個數字的時候
[00:10:05.500 --> 00:10:06.300]  我就想
[00:10:06.300 --> 00:10:08.600]  這個主人真的很有錢
[00:10:08.600 --> 00:10:10.500]  你想想他在褲袋裡
[00:10:10.500 --> 00:10:13.300]  掏些家產、家業
[00:10:13.300 --> 00:10:15.600]  給三個僕人去管理的時候
[00:10:15.600 --> 00:10:18.000]  他自己還有些錢藏起來的
[00:10:18.000 --> 00:10:19.400]  他很有錢
[00:10:19.400 --> 00:10:22.400]  但是除了我看到這個主人有錢之外
[00:10:22.400 --> 00:10:24.100]  我更加看到的是
[00:10:24.100 --> 00:10:25.100]  這個主人
[00:10:25.100 --> 00:10:26.600]  其實他對三個僕人
[00:10:26.600 --> 00:10:28.100]  有一個我們覺得是
[00:10:28.100 --> 00:10:29.100]  就是很
[00:10:29.100 --> 00:10:31.600]  超乎常理的那份敬愛
[00:10:31.600 --> 00:10:34.000]  你想想一個最平庸的僕人
[00:10:34.000 --> 00:10:35.400]  他都給他有大概
[00:10:35.400 --> 00:10:37.600]  二十年工資價值的財產
[00:10:37.600 --> 00:10:39.400]  給他去管理
[00:10:39.400 --> 00:10:41.100]  而我們今天
[00:10:41.100 --> 00:10:43.600]  我們家裡可能很多的大兄姊妹
[00:10:43.600 --> 00:10:46.200]  你家裡也有高仁姐姐是嗎?
[00:10:46.200 --> 00:10:47.800]  高仁姐姐呢
[00:10:47.800 --> 00:10:49.800]  那我上網看了
[00:10:49.800 --> 00:10:51.900]  高仁姐姐一個月的最低工資
[00:10:51.900 --> 00:10:53.800]  現在是四千七百元左右
[00:10:53.800 --> 00:10:56.200]  那如果我們說最平庸的那個僕人
[00:10:56.200 --> 00:10:58.700]  都有二十年工資這樣的錢的話
[00:10:58.700 --> 00:11:01.900]  就是說如果我用四千七百元乘以二十年
[00:11:01.900 --> 00:11:04.600]  是有一百一十萬港幣
[00:11:04.600 --> 00:11:05.600]  那我想問
[00:11:05.600 --> 00:11:07.400]  請問大兄姊妹你會不會今天
[00:11:07.400 --> 00:11:09.300]  聽完這堂課之後
[00:11:09.300 --> 00:11:10.500]  你會回家
[00:11:10.500 --> 00:11:11.800]  將你的財產
[00:11:11.800 --> 00:11:14.200]  一百一十萬過給你的高仁姐姐
[00:11:14.200 --> 00:11:16.000]  叫她幫你託管
[00:11:16.000 --> 00:11:18.300]  有的請舉手
[00:11:18.300 --> 00:11:20.100]  這麼多場崇拜都沒有
[00:11:20.100 --> 00:11:22.600]  我們當中都沒有一個主人會這樣做
[00:11:22.600 --> 00:11:23.700]  為什麼?
[00:11:23.700 --> 00:11:25.600]  因為我們會擔心
[00:11:25.600 --> 00:11:27.600]  我們會擔心高仁姐姐
[00:11:27.600 --> 00:11:29.000]  會不會管你呢?
[00:11:29.000 --> 00:11:30.400]  會不會被人欺騙呢?
[00:11:30.400 --> 00:11:32.400]  結果我們就會用一個叫做
[00:11:32.400 --> 00:11:34.600]  微觀式micro-management
[00:11:34.600 --> 00:11:36.400]  去manage我的工人
[00:11:36.400 --> 00:11:37.800]  我們要做什麼?
[00:11:37.800 --> 00:11:39.200]  樣樣都要你
[00:11:39.200 --> 00:11:40.000]  最重要是什麼?
[00:11:40.000 --> 00:11:42.500]  我要控制那個結果
[00:11:42.500 --> 00:11:44.400]  但是你看看我們這個主人
[00:11:44.400 --> 00:11:45.800]  我們所信的神
[00:11:45.800 --> 00:11:48.700]  祂很豐富地給了我們資源
[00:11:48.700 --> 00:11:52.500]  但是祂沒有說要微觀式地去管理我們
[00:11:52.500 --> 00:11:53.900]  聖經說
[00:11:53.900 --> 00:11:56.500]  祂說祂是按著各人的才幹
[00:11:56.500 --> 00:11:58.600]  給他們銀紙
[00:11:58.600 --> 00:11:59.800]  什麼叫給?
[00:11:59.800 --> 00:12:01.100]  我給了你一些東西
[00:12:01.100 --> 00:12:02.500]  我給了你的時候
[00:12:02.500 --> 00:12:04.100]  我要選擇是什麼?
[00:12:04.100 --> 00:12:05.200]  放手
[00:12:05.200 --> 00:12:07.600]  我不放手的就是我
[00:12:07.600 --> 00:12:09.300]  所以我們看到什麼呢?
[00:12:09.300 --> 00:12:10.600]  原來我們的神
[00:12:10.600 --> 00:12:13.200]  祂是每一個屬於祂的子民
[00:12:13.200 --> 00:12:14.600]  祂都給了祂才幹
[00:12:14.600 --> 00:12:16.300]  給了祂資源
[00:12:16.300 --> 00:12:17.300]  並且我們的神
[00:12:17.300 --> 00:12:20.200]  不是要微觀式地去控制我們
[00:12:20.200 --> 00:12:21.400]  每一步你怎麼走
[00:12:21.400 --> 00:12:23.300]  我都要控制你
[00:12:23.300 --> 00:12:24.600]  我們的神不是這樣
[00:12:24.600 --> 00:12:27.100]  我們的神說祂會放手
[00:12:27.100 --> 00:12:29.500]  讓我們按著我們的才幹
[00:12:29.500 --> 00:12:30.600]  我們的恩賜
[00:12:30.600 --> 00:12:32.700]  我們去發揮出來
[00:12:32.700 --> 00:12:34.500]  而當我們說
[00:12:34.500 --> 00:12:37.600]  神是給了我們很多東西去發揮的時候
[00:12:37.600 --> 00:12:39.100]  我不知道弟兄姊妹
[00:12:39.100 --> 00:12:42.800]  你有沒有試過為你的生命去做盤點?
[00:12:42.800 --> 00:12:44.000]  去計算一下
[00:12:44.000 --> 00:12:45.800]  今天我們每一個
[00:12:45.800 --> 00:12:47.300]  我們自己擁有的
[00:12:47.300 --> 00:12:48.800]  神給我們的資源
[00:12:48.800 --> 00:12:51.100]  究竟是什麼東西?
[00:12:51.100 --> 00:12:53.700]  就是說我不是在同福堂信主
[00:12:53.700 --> 00:12:55.900]  之前我的教會
[00:12:55.900 --> 00:12:58.900]  曾經做過一個活動
[00:12:58.900 --> 00:13:00.500]  當時的傳道人帶我們
[00:13:00.500 --> 00:13:02.200]  給了我們一張紙
[00:13:02.200 --> 00:13:05.000]  叫我們逐一寫下
[00:13:05.000 --> 00:13:08.200]  神今天給了你什麼的恩賜
[00:13:08.200 --> 00:13:10.100]  什麼的資源
[00:13:10.100 --> 00:13:12.600]  包括的是你的學識
[00:13:12.600 --> 00:13:14.100]  你的時間
[00:13:14.100 --> 00:13:15.400]  你的健康
[00:13:15.400 --> 00:13:16.700]  你的家庭
[00:13:16.700 --> 00:13:17.800]  你的教會
[00:13:17.800 --> 00:13:18.900]  你的小組
[00:13:18.900 --> 00:13:22.700]  甚至乎你所經歷過的每一件事
[00:13:22.700 --> 00:13:23.900]  可能你說有一些經歷
[00:13:23.900 --> 00:13:25.700]  我也不想經歷的
[00:13:25.700 --> 00:13:27.100]  但是有沒有想過
[00:13:27.100 --> 00:13:28.700]  當我們擁有的這些東西
[00:13:28.700 --> 00:13:29.900]  我們的經歷所有東西
[00:13:29.900 --> 00:13:32.900]  我們將它擺在神的手裡的時候
[00:13:32.900 --> 00:13:34.800]  神都能夠祝福
[00:13:34.800 --> 00:13:36.400]  並且告訴我們
[00:13:36.400 --> 00:13:38.100]  原來我們所做的這件事
[00:13:38.100 --> 00:13:40.100]  我們擁有的所有東西
[00:13:40.100 --> 00:13:42.600]  都是神賜給我們的禮物
[00:13:42.600 --> 00:13:45.800]  讓我們的生命可以活得很有意義
[00:13:45.800 --> 00:13:46.500]  神說
[00:13:46.500 --> 00:13:51.200]  當你試試這樣運用我給你的資源
[00:13:51.200 --> 00:13:52.600]  我給你的才幹
[00:13:52.600 --> 00:13:54.500]  你這樣運用出來的時候
[00:13:54.500 --> 00:13:55.600]  你會發現
[00:13:55.600 --> 00:13:58.800]  原來我們的生命是可以去祝福人的
[00:13:58.800 --> 00:14:00.100]  原來我們擁有的東西
[00:14:00.100 --> 00:14:03.800]  我們的生命是可以和天國的事情去接軌的
[00:14:03.800 --> 00:14:05.900]  原來神在我生命的裡面
[00:14:05.900 --> 00:14:08.000]  是有一個天國的計劃
[00:14:08.000 --> 00:14:10.600]  可能我們一直都不知道的
[00:14:10.600 --> 00:14:11.500]  話說
[00:14:11.500 --> 00:14:13.900]  我就認識一個家庭主婦
[00:14:13.900 --> 00:14:16.200]  這個家庭主婦說明是家庭主婦
[00:14:16.200 --> 00:14:18.300]  家庭主婦要做的工作是什麼
[00:14:18.300 --> 00:14:19.500]  就是主婦
[00:14:19.500 --> 00:14:20.500]  就是煮食
[00:14:20.500 --> 00:14:24.900]  在這個教會開始復常之後
[00:14:24.900 --> 00:14:28.200]  她就被邀請到我們少年木區那裡
[00:14:28.200 --> 00:14:30.800]  為少年人預備茶點
[00:14:30.800 --> 00:14:32.900]  當我知道這件事的時候
[00:14:32.900 --> 00:14:34.900]  其實我也有點擔心
[00:14:34.900 --> 00:14:36.100]  我擔心什麼呢
[00:14:36.100 --> 00:14:36.700]  就是說
[00:14:36.700 --> 00:14:39.200]  那裡在說八十個人
[00:14:39.200 --> 00:14:42.300]  你拿著這麼重的食材
[00:14:42.300 --> 00:14:43.100]  我就在想
[00:14:43.100 --> 00:14:45.100]  你會不會弄傷腰骨
[00:14:45.100 --> 00:14:46.400]  是就不要了
[00:14:46.400 --> 00:14:48.000]  很麻煩的
[00:14:48.000 --> 00:14:50.600]  那我又會想八十個人
