
[00:00:00.000 --> 00:00:04.000]  秋天賦,多謝您讓我們能夠再次回到您的說話面前
[00:02:35.000 --> 00:02:40.000]  使信徒能夠覺得在主裡面有一種光榮感
[00:02:40.000 --> 00:02:44.000]  這種目標去設計他們的侍奉
[00:02:44.000 --> 00:02:47.000]  是一個很不同的方向
[00:02:47.000 --> 00:02:51.000]  教會也為了防止一些人
[00:02:51.000 --> 00:02:54.000]  特別是一些比較保守的教會的信徒
[00:02:54.000 --> 00:02:57.000]  你看看現在教會的西風日下
[00:02:57.000 --> 00:03:02.000]  不再像昔日那樣專注在神的道理上
[00:03:02.000 --> 00:03:10.000]  於是教會又做出了很多不同類型的講論
[00:03:10.000 --> 00:03:16.000]  去包裝一下他們現在為何要從以往集中在神的話上
[00:03:16.000 --> 00:03:19.000]  到今時今日要以迎合信徒的口味
[00:03:19.000 --> 00:03:22.000]  這種侍奉模式的改變
[00:03:22.000 --> 00:03:27.000]  於是教會領袖就提出了類似以下的合情合理
[00:03:27.000 --> 00:03:29.000]  好似合情合理的一些說法
[00:03:29.000 --> 00:03:33.000]  例如我們現在跟別人講傳福音
[00:03:33.000 --> 00:03:37.000]  我們就不要一開始見到別人就傳福音
[00:03:37.000 --> 00:03:41.000]  我們不要嚇到別人
[00:03:41.000 --> 00:03:46.000]  首先我們要搞一些友誼報道法
[00:03:46.000 --> 00:03:48.000]  使別人會覺得開開心心
[00:03:48.000 --> 00:03:52.000]  來到你教會不覺得有什麼尷尬
[00:03:52.000 --> 00:03:54.000]  或者覺得很陌生
[00:03:54.000 --> 00:03:56.000]  為什麼你教會會這樣
[00:03:56.000 --> 00:04:00.000]  來到一講就講神的說話那麼嚇人
[00:04:00.000 --> 00:04:04.000]  用這些方法首先去迎合了別人
[00:04:04.000 --> 00:04:06.000]  使別人覺得舒舒服服
[00:04:06.000 --> 00:04:10.000]  來到教會才可以傳福音給別人知道
[00:04:10.000 --> 00:04:14.000]  教會現在很多時候有些主張
[00:04:14.000 --> 00:04:17.000]  我要跟別人搞好友誼搞好關係
[00:04:17.000 --> 00:04:21.000]  於是我們才可以去做一個好的侍奉
[00:04:21.000 --> 00:04:26.000]  這些理由聽上去都好似很合情合理
[00:04:26.000 --> 00:04:28.000]  但其實呢
[00:04:28.000 --> 00:04:31.000]  如果我們仔細去想清楚
[00:04:31.000 --> 00:04:37.000]  這個也表現了很多信徒對於我們神的缺乏信心
[00:04:37.000 --> 00:04:41.000]  同時我們很多時候在侍奉或者待人處物
[00:04:41.000 --> 00:04:46.000]  原來好像是否在後面有些隱藏的計劃在後面呢
[00:04:46.000 --> 00:04:51.000]  很多信徒今天當我們出去傳福音的時候遇見困難
[00:04:51.000 --> 00:04:56.000]  亦都很多時候遇見反對或者一些拒絕
[00:04:56.000 --> 00:04:59.000]  特別是一些未信主的人
[00:04:59.000 --> 00:05:03.000]  他們就說你們這些基督徒很假的
[00:05:03.000 --> 00:05:10.000]  整天做一些事都不知道有什麼陰謀有什麼計劃在後面
[00:05:10.000 --> 00:05:17.000]  於是你們對我好都不知道是不是有什麼企圖不軌的企圖
[00:05:17.000 --> 00:05:24.000]  我在近幾年比較接觸多一些未信主的人
[00:05:24.000 --> 00:05:27.000]  或者甚至信了主的信徒都好
[00:05:27.000 --> 00:05:28.000]  後來離開了教會
[00:05:28.000 --> 00:05:31.000]  他們都不約而同有類似這樣的評語
[00:05:31.000 --> 00:05:35.000]  為什麼我在教會見到的人
[00:05:35.000 --> 00:05:37.000]  表面上他們這麼好的
[00:05:37.000 --> 00:05:41.000]  是不是他們有些東西想在我身上得到呢
[00:05:41.000 --> 00:05:43.000]  特別有些未信主的人甚至說
[00:05:43.000 --> 00:05:47.000]  你們邀請我來到你們教會參加報道會
[00:05:47.000 --> 00:05:50.000]  我都很樂意的因為你們是我的好朋友
[00:05:50.000 --> 00:05:52.000]  但是我來聽你們的傳道人說
[00:05:52.000 --> 00:05:56.000]  他們好像不停地派利益給我
[00:05:56.000 --> 00:05:58.000]  會覺得你們來到基督教
[00:05:58.000 --> 00:06:01.000]  我們神什麼都給你什麼都幫你
[00:06:01.000 --> 00:06:05.000]  很好的你有困難什麼都解決你的問題
[00:06:05.000 --> 00:06:07.000]  早陣子我才跟一個教會
[00:06:07.000 --> 00:06:11.000]  他們沒有人去幫他受浸施浸的時候
[00:06:11.000 --> 00:06:13.000]  那個教會請我去幫他施浸
[00:06:13.000 --> 00:06:14.000]  我去施浸的時候
[00:06:14.000 --> 00:06:18.000]  我又不認識這位攝受水利的弟兄
[00:06:18.000 --> 00:06:22.000]  接著我就說不如你介紹一下你怎麼信主
[00:06:22.000 --> 00:06:25.000]  我都怕浸錯了你
[00:06:25.000 --> 00:06:28.000]  浸死了你在裡面不好意思
[00:06:28.000 --> 00:06:31.000]  你受浸施浸都好大責任的
[00:06:31.000 --> 00:06:33.000]  如果你信得不清楚
[00:06:33.000 --> 00:06:36.000]  我幫你浸你就一直不清楚下去
[00:06:36.000 --> 00:06:40.000]  他跟我說信了耶穌都幾好
[00:06:40.000 --> 00:06:43.000]  我老婆信了都幾順利
[00:06:43.000 --> 00:06:46.000]  他就告訴我他在深圳信主
[00:06:46.000 --> 00:06:49.000]  深圳都有教會他就去一下
[00:06:49.000 --> 00:06:52.000]  不過見到信徒都幾好
[00:06:52.000 --> 00:06:53.000]  最重要就是信了
[00:06:53.000 --> 00:06:56.000]  神樣樣照顧有問題就解決
[00:06:56.000 --> 00:06:59.000]  所以就沒什麼問題
[00:06:59.000 --> 00:07:02.000]  我就受受水利
[00:07:02.000 --> 00:07:08.000]  如果基督徒是這樣去傳遞這些訊息的時候
[00:07:08.000 --> 00:07:10.000]  很容易誤導了很多人
[00:07:10.000 --> 00:07:14.000]  信耶穌純粹是為了解決問題
[00:07:14.000 --> 00:07:15.000]  這是其一
[00:07:15.000 --> 00:07:18.000]  第二就被我們誤導了很多人
[00:07:18.000 --> 00:07:22.000]  來到基督教會只是為了一些利益才來的
[00:07:22.000 --> 00:07:25.000]  甚至你為了要我回教會
[00:07:25.000 --> 00:07:26.000]  以後成為基督徒
[00:07:26.000 --> 00:07:29.000]  於是你就不斷說我的神父好
[00:07:29.000 --> 00:07:30.000]  對我這麼好
[00:07:30.000 --> 00:07:34.000]  會不會信了主之後你有其他的企圖
[00:07:34.000 --> 00:07:38.000]  於是很多教會很多信徒就這樣
[00:07:38.000 --> 00:07:40.000]  或者很多朋友就這樣進了教會
[00:07:40.000 --> 00:07:43.000]  然後最後就發覺
[00:07:43.000 --> 00:07:44.000]  為什麼進來
[00:07:44.000 --> 00:07:45.000]  當我做了基督徒
[00:07:45.000 --> 00:07:47.000]  以前你是基督徒你對我這麼好
[00:07:47.000 --> 00:07:49.000]  當我做了基督徒之後
[00:07:49.000 --> 00:07:51.000]  你對我為什麼這麼冷淡
[00:07:51.000 --> 00:07:55.000]  還要求我那樣那樣又要奉獻
[00:07:55.000 --> 00:07:58.000]  是不是你們引我入局
[00:07:58.000 --> 00:08:01.000]  我入了局之後
[00:08:01.000 --> 00:08:03.000]  就被你困住了沒辦法
[00:08:03.000 --> 00:08:10.000]  然後就繼續被你在教會裏面去剝削我
[00:08:10.000 --> 00:08:12.000]  所以很多人甚至有些信徒
[00:08:12.000 --> 00:08:14.000]  回了教會很多年之後
[00:08:14.000 --> 00:08:18.000]  他看透了原來有些教會的信徒
[00:08:18.000 --> 00:08:21.000]  帶著這樣的觀念來運作教會的時候
[00:08:21.000 --> 00:08:25.000]  特別基督教教會經常叫人奉獻的
[00:08:25.000 --> 00:08:26.000]  現在多人多了
[00:08:26.000 --> 00:08:28.000]  很多教會都是這樣
[00:08:28.000 --> 00:08:29.000]  香港教會也是這樣的
[00:08:29.000 --> 00:08:30.000]  世界各地的教會都是這樣
[00:08:30.000 --> 00:08:32.000]  經常叫人奉獻
[00:08:32.000 --> 00:08:37.000]  動不動又說建個教堂又說十億八億
[00:08:37.000 --> 00:08:40.000]  在加拿大現在有個教會我想認識
[00:08:40.000 --> 00:08:45.000]  這個教堂二千多萬加幣
[00:08:45.000 --> 00:08:49.000]  每年都要不斷籌錢的
[00:08:49.000 --> 00:08:51.000]  信徒都很累
[00:08:51.000 --> 00:08:52.000]  他就會去想
[00:08:52.000 --> 00:08:55.000]  回教會就是為了籌錢嗎
[00:08:55.000 --> 00:08:56.000]  很多人進了教會
[00:08:56.000 --> 00:09:00.000]  一聽見教會要建堂就離開了
[00:09:00.000 --> 00:09:01.000]  為什麼?
[00:09:01.000 --> 00:09:04.000]  因為發覺是不是我進了一個局
[00:09:04.000 --> 00:09:09.000]  被人迫著要捐錢然後建一個教堂
[00:09:09.000 --> 00:09:16.000]  總之這些原因導致教會在多年來被人誤會
[00:09:16.000 --> 00:09:20.000]  並且造成了很多傳福音的障礙
[00:09:20.000 --> 00:09:21.000]  侍奉主
[00:09:21.000 --> 00:09:24.000]  如果我們的心態只是為了
[00:09:24.000 --> 00:09:28.000]  當教會傳福音帶多些人信主
[00:09:28.000 --> 00:09:30.000]  教會的人數就會增加
[00:09:30.000 --> 00:09:32.000]  錢財會增加
[00:09:32.000 --> 00:09:34.000]  如果我們帶著這樣的動機
[00:09:34.000 --> 00:09:37.000]  然後去傳道的話
[00:09:37.000 --> 00:09:39.000]  等一會
[00:09:39.000 --> 00:09:41.000]  很多未信主的人
[00:09:41.000 --> 00:09:44.000]  稍有腦袋的人
[00:09:44.000 --> 00:09:47.000]  其實他們也看得到
[00:09:47.000 --> 00:09:50.000]  結果會變成怎樣呢?
[00:09:50.000 --> 00:09:53.000]  我們以為這樣一個不肯來就算了
[00:09:53.000 --> 00:09:56.000]  但是當有一個人有這樣的經驗之後
[00:09:56.000 --> 00:09:59.000]  他在外面傳開教會
[00:09:59.000 --> 00:10:02.000]  其實根本就是想你進去捐錢
[00:10:02.000 --> 00:10:06.000]  你見到傳福音所造成
[00:10:06.000 --> 00:10:08.000]  所得遇見的障礙
[00:10:08.000 --> 00:10:10.000]  是你估計
[00:10:10.000 --> 00:10:13.000]  我自己做基督徒這麼多年
[00:10:13.000 --> 00:10:14.000]  我覺得有一樣東西
[00:10:14.000 --> 00:10:17.000]  做信徒傳道最重要的一個目的
[00:10:17.000 --> 00:10:20.000]  不是只是想拉人入教
[00:10:20.000 --> 00:10:24.000]  而是讓人有一個機會
[00:10:24.000 --> 00:10:27.000]  直到我知道了之後
[00:10:27.000 --> 00:10:29.000]  然後我去介紹給他們知道
[00:10:29.000 --> 00:10:33.000]  我們的神怎樣將我們從罪裡面拯救出來
[00:10:33.000 --> 00:10:35.000]  我對別人好
[00:10:35.000 --> 00:10:37.000]  不是因為我想他來教會
[00:10:37.000 --> 00:10:38.000]  然後想他來教會
[00:10:38.000 --> 00:10:40.000]  然後開始奉獻金錢
[00:10:40.000 --> 00:10:42.000]  而是我很希望
[00:10:42.000 --> 00:10:44.000]  那個人真的去到神的面前
[00:10:44.000 --> 00:10:45.000]  在永恆上面
[00:10:45.000 --> 00:10:49.000]  和我一樣有這份永恆的生命
[00:10:49.000 --> 00:10:52.000]  得到罪得赦免
[00:10:52.000 --> 00:10:54.000]  能夠得到懲罰
[00:10:54.000 --> 00:10:56.000]  於是
[00:10:56.000 --> 00:10:59.000]  侍奉最重要一樣的元素
[00:10:59.000 --> 00:11:02.000]  亦在今天這段聖經啟示錄第十五章裏面
[00:11:02.000 --> 00:11:04.000]  寫得很清楚
[00:11:04.000 --> 00:11:07.000]  就是我們要有一個無偽的心
[00:11:07.000 --> 00:11:09.000]  去到侍奉主
[00:11:09.000 --> 00:11:10.000]  否則的話
[00:11:10.000 --> 00:11:12.000]  當我們去侍奉的時候
[00:11:12.000 --> 00:11:15.000]  帶了其他的動機
[00:11:15.000 --> 00:11:18.000]  去到參與侍奉的話
[00:11:18.000 --> 00:11:20.000]  我們的侍奉就會變質
[00:11:20.000 --> 00:11:22.000]  別人見到我們
[00:11:22.000 --> 00:11:24.000]  就算對他怎樣好都好
[00:11:24.000 --> 00:11:26.000]  其實他都只會覺得
[00:11:26.000 --> 00:11:28.000]  我們是有一種詭詐在後面
[00:11:28.000 --> 00:11:30.000]  侍奉主
[00:11:30.000 --> 00:11:33.000]  其實就是將神在他生命裏面
[00:11:33.000 --> 00:11:36.000]  原本那個改變更新了的生命
[00:11:36.000 --> 00:11:39.000]  對人關愛的生命
[00:11:39.000 --> 00:11:41.000]  將它顯露出來給人看
[00:11:41.000 --> 00:11:46.000]  這個就是傳道最重要的一個推動
[00:11:46.000 --> 00:11:49.000]  當我們能夠跟人建立這個關係的時候
[00:11:49.000 --> 00:11:52.000]  別人問為甚麼你有這樣的改變
[00:11:52.000 --> 00:11:54.000]  我就可以從聖經的教訓裏面
[00:11:54.000 --> 00:11:56.000]  去介紹給人知道
[00:11:56.000 --> 00:11:58.000]  當別人都看見
[00:11:58.000 --> 00:11:59.000]  神是這樣
[00:11:59.000 --> 00:12:01.000]  他都認同
[00:12:01.000 --> 00:12:03.000]  他來參與我們一份子
[00:12:03.000 --> 00:12:05.000]  我們就完全沒有任何要求
[00:12:05.000 --> 00:12:08.000]  要他奉獻
[00:12:08.000 --> 00:12:10.000]  來參加多人數
[00:12:10.000 --> 00:12:12.000]  其實老實說
[00:12:12.000 --> 00:12:14.000]  我在這裏也不是說
[00:12:14.000 --> 00:12:18.000]  很多傳道人在這個問題上做錯
[00:12:18.000 --> 00:12:21.000]  都是因為教會的領袖的錯誤
[00:12:21.000 --> 00:12:23.000]  教會人數不增長
[00:12:23.000 --> 00:12:25.000]  就是說這個傳道人做得不成功
[00:12:25.000 --> 00:12:27.000]  不成功就要解僱人
[00:12:27.000 --> 00:12:32.000]  所以很多傳道人為了保住自己的工作
[00:12:32.000 --> 00:12:35.000]  於是要不斷催逼
[00:12:35.000 --> 00:12:37.000]  不管你真信主假信主
[00:12:37.000 --> 00:12:41.000]  總之有人數在教會就是他的成功之處
[00:12:41.000 --> 00:12:44.000]  這些等等的錯誤的觀念
[00:12:44.000 --> 00:12:48.000]  塑造了一個很不了得的基督教
[00:12:48.000 --> 00:12:51.000]  我們試試今天從這段聖經
[00:12:51.000 --> 00:12:53.000]  啟示錄第十五章
[00:12:53.000 --> 00:12:56.000]  我們再看看在聖經裏面
[00:12:56.000 --> 00:13:00.000]  怎樣教導我們去侍奉主
[00:13:00.000 --> 00:13:01.000]  在這段聖經
[00:13:01.000 --> 00:13:02.000]  其實基本上
[00:13:02.000 --> 00:13:04.000]  如果我們仔細去再打開
[00:13:04.000 --> 00:13:05.000]  其實不是很長
[00:13:05.000 --> 00:13:07.000]  只有一至八節
[00:13:07.000 --> 00:13:09.000]  很短的一段聖經
[00:13:09.000 --> 00:13:11.000]  或者我們一起讀
[00:13:11.000 --> 00:13:13.000]  我們讀一次比較熟悉
[00:13:13.000 --> 00:13:16.000]  一些聖經這段經文的內容
[00:13:16.000 --> 00:13:18.000]  然後我們再去仔細看看
[00:13:18.000 --> 00:13:20.000]  他怎樣教導我們
[00:13:20.000 --> 00:13:25.000]  怎樣培育一個正確的信服神
[00:13:25.000 --> 00:13:29.000]  正確無畏的生命去侍奉主
[00:13:29.000 --> 00:13:31.000]  我們一起試試
[00:13:31.000 --> 00:13:33.000]  一起去讀
[00:13:33.000 --> 00:13:37.000]  我又看見在天上有異象
[00:13:37.000 --> 00:13:39.000]  大而且其
[00:13:39.000 --> 00:13:41.000]  就是七位天使
[00:13:41.000 --> 00:13:43.000]  掌管沒了的七災
[00:13:43.000 --> 00:13:45.000]  因為神的大路
[00:13:45.000 --> 00:13:47.000]  在這七災中發盡了
[00:13:47.000 --> 00:13:51.000]  我們見見彷彿有玻璃海
[00:13:51.000 --> 00:13:53.000]  其中有火參雜
[00:13:53.000 --> 00:13:56.000]  又看見那些聖鳥獸和獸的像
[00:13:56.000 --> 00:13:59.000]  並他名字數目的人
[00:13:59.000 --> 00:14:01.000]  都站在玻璃海上
[00:14:01.000 --> 00:14:03.000]  拿著神的琴
[00:14:03.000 --> 00:14:08.000]  唱神僕人柯西的歌和高揚的歌說
[00:14:08.000 --> 00:14:11.000]  主神全能者
[00:14:11.000 --> 00:14:13.000]  祢的作為大災
[00:14:13.000 --> 00:14:15.000]  其災萬世之王
[00:14:15.000 --> 00:14:19.000]  祢的道徒易災成災
[00:14:19.000 --> 00:14:22.000]  主啊!誰敢不敬畏祢
[00:14:22.000 --> 00:14:25.000]  不將榮耀歸於祢的名呢?
[00:14:25.000 --> 00:14:27.000]  因為獨有祢是聖的
[00:14:27.000 --> 00:14:31.000]  萬民都要來到祢面前敬拜
[00:14:31.000 --> 00:14:35.000]  因祢公義的作為已經顯出來了
[00:14:35.000 --> 00:14:40.000]  此後我們看見在天上那全法位的殿開了
[00:14:40.000 --> 00:14:44.000]  那掌管七災的七位天使從殿中出來
[00:14:44.000 --> 00:14:48.000]  穿著潔白、光明的西麻衣
[00:14:48.000 --> 00:14:50.000]  空間束著金帶
[00:14:50.000 --> 00:14:53.000]  四回物中有一個把承滿了
[00:14:53.000 --> 00:14:58.000]  活到永永遠遠之神的大路的七個金碗
[00:14:58.000 --> 00:15:00.000]  給了那七位天使
[00:15:00.000 --> 00:15:03.000]  因為神的榮耀和能力
[00:15:03.000 --> 00:15:05.000]  殿中充滿了煙
[00:15:05.000 --> 00:15:08.000]  於是沒有人能進殿
[00:15:08.000 --> 00:15:13.000]  直等到那七位天使所講的七災完不了
[00:15:13.000 --> 00:15:20.000]  這段聖經其實打開了最後的一個審判的紀錄
[00:15:20.000 --> 00:15:24.000]  這個最後的審判紀錄是從第十五章的第一節
[00:15:24.000 --> 00:15:30.000]  一直到第十九章的第十節的地步
[00:15:30.000 --> 00:15:36.000]  我們就完結了這個地上爭戰的局面
[00:15:36.000 --> 00:15:40.000]  不是十九章
[00:15:40.000 --> 00:15:43.000]  應該是二十一章的第四節
[00:15:43.000 --> 00:15:51.000]  我們既然知道第十五章打開了這個最後的七災的記載
[00:15:51.000 --> 00:15:55.000]  我們就會問:在之前有甚麼災記載過呢?
[00:15:55.000 --> 00:15:58.000]  都無度有偶都是以七為題的
[00:15:58.000 --> 00:16:03.000]  包括有七印和七號
[00:16:03.000 --> 00:16:05.000]  如果大家仔細去記得
[00:16:05.000 --> 00:16:08.000]  在先前的第六章的時候
[00:16:08.000 --> 00:16:13.000]  有這個所謂七印的災難打開了
[00:16:13.000 --> 00:16:17.000]  在七印的災難打開
[00:16:17.000 --> 00:16:19.000]  我們會留意到有一個特點
[00:16:19.000 --> 00:16:23.000]  在有一連串的審判的行動當中
[00:16:23.000 --> 00:16:30.000]  只有四分之一的人是被殺害的
[00:16:30.000 --> 00:16:33.000]  譬如我們去看回第六章第八節
[00:16:33.000 --> 00:16:37.000]  那裏要記載到當時當每一個印打開的時候
[00:16:37.000 --> 00:16:41.000]  最後最激烈都是去到只是四分之一
[00:16:41.000 --> 00:16:43.000]  接著我們去到後一些
[00:16:43.000 --> 00:16:46.000]  去到看第八章的時候
[00:16:46.000 --> 00:16:47.000]  第八章第六節
[00:16:47.000 --> 00:16:51.000]  我們就會讀到七號這個審判的記載
[00:16:51.000 --> 00:16:54.000]  在這個記載裏面程度增加了
[00:16:54.000 --> 00:16:56.000]  如果大家仔細去看一下
[00:16:56.000 --> 00:17:00.000]  每一樣東西的摧毀能力是三分之一的
[00:17:00.000 --> 00:17:01.000]  四分之一
[00:17:01.000 --> 00:17:02.000]  三分之一
[00:17:02.000 --> 00:17:03.000]  越來越重要
[00:17:03.000 --> 00:17:05.000]  來到第十五章的時候
[00:17:05.000 --> 00:17:07.000]  我們可以去看第一節裏面
[00:17:07.000 --> 00:17:09.000]  我們就已經看到
[00:17:09.000 --> 00:17:12.000]  神說最後這個災
[00:17:12.000 --> 00:17:14.000]  或者神的審判
[00:17:14.000 --> 00:17:18.000]  是以七災 七個管勝災的怒氣
[00:17:18.000 --> 00:17:20.000]  神的怒氣倒下來
[00:17:20.000 --> 00:17:21.000]  是怎樣呢?
[00:17:21.000 --> 00:17:23.000]  是要發盡的
[00:17:23.000 --> 00:17:31.000]  是完全完備地去彰顯審判的結果
[00:17:31.000 --> 00:17:33.000]  如果我們仔細去看一下
[00:17:33.000 --> 00:17:35.000]  在第十五章第一節到第八節
[00:17:35.000 --> 00:17:37.000]  有一個特別的結構
[00:17:37.000 --> 00:17:41.000]  在第一節和第七或者第八節裏面記載
[00:17:41.000 --> 00:17:44.000]  都以一個說話去完結的
[00:17:44.000 --> 00:17:47.000]  就是叫做「發盡」
[00:17:47.000 --> 00:17:50.000]  或者中文聖經有些翻譯不同
[00:17:50.000 --> 00:17:52.000]  就叫做「完畢」
[00:17:52.000 --> 00:17:54.000]  去到第八節那裏
[00:17:54.000 --> 00:17:59.000]  「直等到七位天使所說的七災完畢了」
[00:17:59.000 --> 00:18:02.000]  其實在希臘文裏面都是同一個字眼
[00:18:02.000 --> 00:18:05.000]  從開頭到結尾
[00:18:05.000 --> 00:18:06.000]  告訴我們知道
[00:18:06.000 --> 00:18:08.000]  最後這七個災
[00:18:08.000 --> 00:18:10.000]  神要施行祂最後的審判
[00:18:10.000 --> 00:18:14.000]  這次的審判是徹徹底底
[00:18:14.000 --> 00:18:17.000]  再沒有任何的空間
[00:18:17.000 --> 00:18:20.000]  讓人可以去悔改
[00:18:20.000 --> 00:18:22.000]  或者離開神的審判
[00:18:22.000 --> 00:18:24.000]  換句話來說
[00:18:24.000 --> 00:18:27.000]  這個最後的七災
[00:18:27.000 --> 00:18:31.000]  是神公義的顯明
[00:18:31.000 --> 00:18:33.000]  並且讓我們看到
[00:18:33.000 --> 00:18:36.000]  當神公義的顯明的時候
[00:18:36.000 --> 00:18:41.000]  是再沒有任何妥協的機會
[00:18:41.000 --> 00:18:45.000]  我知道很多人很多時候都認為
[00:18:45.000 --> 00:18:49.000]  我們做基督徒不是很完全的
[00:18:49.000 --> 00:18:52.000]  我務會十幾年裏
[00:18:52.000 --> 00:18:58.000]  我最經常聽見信徒的一個借口
[00:18:58.000 --> 00:19:03.000]  就是當他們做基督徒的過程裏
[00:19:03.000 --> 00:19:05.000]  有時犯罪
[00:19:05.000 --> 00:19:08.000]  做錯了事
[00:19:08.000 --> 00:19:10.000]  犯罪做錯了事
[00:19:10.000 --> 00:19:13.000]  神知道我們會有這樣的情況
[00:19:13.000 --> 00:19:15.000]  但問題就是
[00:19:15.000 --> 00:19:16.000]  我們做錯了事
[00:19:16.000 --> 00:19:17.000]  有沒有承認自己錯
[00:19:17.000 --> 00:19:19.000]  並且去改過這個錯
[00:19:19.000 --> 00:19:21.000]  是很重要的
[00:19:21.000 --> 00:19:22.000]  做人
[00:19:22.000 --> 00:19:24.000]  做基督徒
[00:19:24.000 --> 00:19:25.000]  都同樣是需要
[00:19:25.000 --> 00:19:27.000]  在我們自己錯的地方裏
[00:19:27.000 --> 00:19:30.000]  首先知道錯在哪裏
[00:19:30.000 --> 00:19:33.000]  然後怎樣去修正過來
[00:19:33.000 --> 00:19:35.000]  啟示錄
[00:19:35.000 --> 00:19:39.000]  在七人和七號的記載
[00:19:39.000 --> 00:19:41.000]  這些象徵性的記載裏
[00:19:41.000 --> 00:19:43.000]  告訴我們知道
[00:19:43.000 --> 00:19:45.000]  你和我做基督徒
[00:19:45.000 --> 00:19:46.000]  會有錯的
[00:19:46.000 --> 00:19:48.000]  就好像在啟示錄
[00:19:48.000 --> 00:19:51.000]  最開頭七間教會一樣
[00:19:51.000 --> 00:19:53.000]  這七間教會
[00:19:53.000 --> 00:19:56.000]  其中有兩間沒有被譴責
[00:19:56.000 --> 00:20:01.000]  不代表他們沒有錯
[00:20:01.000 --> 00:20:05.000]  不代表沒有一個教會是完美的
[00:20:05.000 --> 00:20:07.000]  就像你和我一樣做基督徒
[00:20:07.000 --> 00:20:10.000]  沒有一個信徒是完美的
[00:20:10.000 --> 00:20:12.000]  七間教會是反映我們今世
[00:20:12.000 --> 00:20:14.000]  每一個信徒在屬靈上
[00:20:14.000 --> 00:20:16.000]  不同層面的錯誤
[00:20:16.000 --> 00:20:19.000]  或者我們的軟弱
[00:20:19.000 --> 00:20:22.000]  所以神給我們機會改過
[00:20:22.000 --> 00:20:23.000]  七日
[00:20:23.000 --> 00:20:24.000]  七號
[00:20:24.000 --> 00:20:26.000]  七日我們說
[00:20:26.000 --> 00:20:27.000]  神的審判
[00:20:27.000 --> 00:20:28.000]  臨到地上
[00:20:28.000 --> 00:20:31.000]  不過只有四分之一的人
[00:20:31.000 --> 00:20:32.000]  是被審判
[00:20:32.000 --> 00:20:34.000]  被殺掉
[00:20:34.000 --> 00:20:36.000]  去到七號的時候
[00:20:36.000 --> 00:20:39.000]  是三分之一的人被殺掉
[00:20:39.000 --> 00:20:42.000]  程度一路一路加深
[00:20:42.000 --> 00:20:43.000]  來到這裏
[00:20:43.000 --> 00:20:45.000]  百分之一百一定被審判
[00:20:45.000 --> 00:20:46.000]  換句話來說
[00:20:46.000 --> 00:20:49.000]  神給足時間空間
[00:20:49.000 --> 00:20:51.000]  每一個信徒或者教會
[00:20:51.000 --> 00:20:54.000]  如果你是一些做錯的
[00:20:54.000 --> 00:20:55.000]  在神的裏面
[00:20:55.000 --> 00:20:57.000]  是有偏差的話
[00:20:57.000 --> 00:20:59.000]  神給我們機會改變
