
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹 我們一起先低頭祈禱
[00:03:06.000 --> 00:03:10.000]  其實他是提出人及時行樂
[00:03:10.000 --> 00:03:12.000]  活在世上
[00:03:12.000 --> 00:03:14.000]  一下子有一天開心就一天開心
[00:03:14.000 --> 00:03:15.000]  不要想死
[00:03:15.000 --> 00:03:17.000]  死根本不存在的
[00:03:17.000 --> 00:03:18.000]  還沒死你就不需要想死
[00:03:18.000 --> 00:03:21.000]  死的時候到了即使死了你也不知道
[00:03:21.000 --> 00:03:23.000]  所以就及時行樂算了
[00:03:23.000 --> 00:03:24.000]  其實他是這麼說的
[00:03:24.000 --> 00:03:27.000]  當然我們就不同意
[00:03:27.000 --> 00:03:29.000]  不能夠同意他這麼說
[00:03:29.000 --> 00:03:31.000]  但是即使不同意這麼說
[00:03:31.000 --> 00:03:35.000]  對於很多時候大部分的人
[00:03:35.000 --> 00:03:39.000]  對於死亡這個觀念
[00:03:39.000 --> 00:03:41.000]  其實只是一個觀念而已
[00:03:41.000 --> 00:03:43.000]  是一個抽象的觀念
[00:03:43.000 --> 00:03:45.000]  什麼意思呢
[00:03:45.000 --> 00:03:50.000]  從來都是當你未臨到
[00:03:50.000 --> 00:03:53.000]  好像面對著殖民
[00:03:53.000 --> 00:03:56.000]  面對死亡的威脅那一刻
[00:03:56.000 --> 00:04:00.000]  你是不覺得它是很真實的
[00:04:00.000 --> 00:04:04.000]  你只是探討一個課題
[00:04:04.000 --> 00:04:07.000]  探討一個觀念
[00:04:07.000 --> 00:04:09.000]  但是你不覺得關自己的事
[00:04:09.000 --> 00:04:11.000]  事實上我們人很多時候
[00:04:11.000 --> 00:04:14.000]  對於一些我們不想面對的事
[00:04:14.000 --> 00:04:18.000]  我們就會有這種抽離抽象的
[00:04:18.000 --> 00:04:23.000]  一種思維的想法
[00:04:23.000 --> 00:04:26.000]  譬如我舉個例子
[00:04:26.000 --> 00:04:30.000]  一個學生他可能平時不讀書
[00:04:30.000 --> 00:04:33.000]  考試考得很差
[00:04:33.000 --> 00:04:37.000]  他就注定他今年不能升班
[00:04:37.000 --> 00:04:39.000]  要留班的
[00:04:39.000 --> 00:04:42.000]  那個小孩對於他來說
[00:04:42.000 --> 00:04:45.000]  留班是一個概念而已
[00:04:45.000 --> 00:04:47.000]  他一直不怕死
[00:04:47.000 --> 00:04:50.000]  他一直都是玩就玩
[00:04:50.000 --> 00:04:53.000]  讀書的功課仍然繼續不交
[00:04:53.000 --> 00:04:54.000]  你說他知不知道留班呢
[00:04:54.000 --> 00:04:56.000]  他知道的
[00:04:56.000 --> 00:04:58.000]  但對他來說留班這件事
[00:04:58.000 --> 00:04:59.000]  是不是真實的
[00:04:59.000 --> 00:05:02.000]  他在概念上是知道要留班的
[00:05:02.000 --> 00:05:04.000]  但什麼時候才是真實呢
[00:05:04.000 --> 00:05:07.000]  到了派成績表他就知道
[00:05:07.000 --> 00:05:09.000]  死了 明年真的要留班了
[00:05:09.000 --> 00:05:11.000]  哇 我怎麼面對
[00:05:11.000 --> 00:05:13.000]  那些同學個個高我一級
[00:05:13.000 --> 00:05:16.000]  同班的時候個個低我一級
[00:05:16.000 --> 00:05:18.000]  很醜的喔
[00:05:18.000 --> 00:05:21.000]  他在那一刻就真正感受到
[00:05:21.000 --> 00:05:23.000]  留班是一個真實的事情
[00:05:23.000 --> 00:05:25.000]  不是一個觀念
[00:05:25.000 --> 00:05:27.000]  他就要計劃
[00:05:27.000 --> 00:05:29.000]  哇 怎樣面對同學呢
[00:05:29.000 --> 00:05:31.000]  無論上一級也好 下一級也好
[00:05:31.000 --> 00:05:34.000]  怎樣去面對那種羞恥感呢
[00:05:34.000 --> 00:05:37.000]  那一刻留班對他來說
[00:05:37.000 --> 00:05:39.000]  是完全的真實
[00:05:39.000 --> 00:05:40.000]  在之前來說
[00:05:40.000 --> 00:05:42.000]  你說知不知道留班他知道
[00:05:42.000 --> 00:05:43.000]  但不真實的
[00:05:43.000 --> 00:05:45.000]  只是一個觀念而已
[00:05:45.000 --> 00:05:49.000]  他不覺得自己要面對的喔
[00:05:49.000 --> 00:05:51.000]  當我這樣說這個例子的時候
[00:05:51.000 --> 00:05:53.000]  你就明白
[00:05:53.000 --> 00:05:55.000]  很多時候我們面對死亡
[00:05:55.000 --> 00:05:59.000]  其實都好像一個觀念一樣
[00:05:59.000 --> 00:06:02.000]  我們沒想過要關自己事
[00:06:02.000 --> 00:06:04.000]  其實要怎樣面對的
[00:06:04.000 --> 00:06:07.000]  到真正要面對的那一刻
[00:06:07.000 --> 00:06:09.000]  就真的好像突然間被人
[00:06:09.000 --> 00:06:11.000]  一棍打在頭上
[00:06:11.000 --> 00:06:13.000]  敲響了警鐘一樣
[00:06:13.000 --> 00:06:15.000]  其實是這樣的喔
[00:06:15.000 --> 00:06:17.000]  但是這個這樣的
[00:06:17.000 --> 00:06:20.000]  其實是不應該是這樣
[00:06:20.000 --> 00:06:21.000]  聖經那裡
[00:06:21.000 --> 00:06:24.000]  所以今天我們所看這段的聖經
[00:06:24.000 --> 00:06:28.000]  其實是給我們一個很重要的提醒
[00:06:28.000 --> 00:06:32.000]  因為死亡本身是每個人都面對
[00:06:32.000 --> 00:06:37.000]  其實哲學家海德格其實他都提到
[00:06:37.000 --> 00:06:40.000]  他說死亡好像打開了人的視野
[00:06:40.000 --> 00:06:43.000]  當人知道要面對死亡的時候
[00:06:43.000 --> 00:06:47.000]  他才能夠真正的在每一天
[00:06:47.000 --> 00:06:50.000]  去掌握他每一天的選擇
[00:06:50.000 --> 00:06:57.000]  因為你想到怎樣去面對
[00:06:57.000 --> 00:06:59.000]  將來的結局的時候
[00:06:59.000 --> 00:07:01.000]  你就好好去選擇
[00:07:01.000 --> 00:07:03.000]  簡單來講就是這樣的意思
[00:07:03.000 --> 00:07:06.000]  我相信這個也是聖經給我們
[00:07:06.000 --> 00:07:07.000]  為什麼要提到死亡
[00:07:07.000 --> 00:07:09.000]  特別這一章提到死亡
[00:07:09.000 --> 00:07:13.000]  這一章是一個很重要的視野
[00:07:13.000 --> 00:07:16.000]  他一開始說我看見日光之下
[00:07:16.000 --> 00:07:18.000]  有一種禍患重壓在人身
[00:07:18.000 --> 00:07:22.000]  就是人龍神賜他資財豐富尊榮
[00:07:22.000 --> 00:07:24.000]  以致他心論所願的一樣都不缺
[00:07:24.000 --> 00:07:27.000]  只是神所臣使他不能吃用
[00:07:27.000 --> 00:07:29.000]  凡有外人來吃用
[00:07:29.000 --> 00:07:32.000]  者是虛空也是禍患
[00:07:32.000 --> 00:07:35.000]  這裡講出了一個例子
[00:07:35.000 --> 00:07:37.000]  我不知道傳道書的作者
[00:07:37.000 --> 00:07:39.000]  是否真實見過這樣的人
[00:07:39.000 --> 00:07:40.000]  還是他想像出來的
[00:07:40.000 --> 00:07:44.000]  但是我相信都是會有這樣的事情發生的
[00:07:44.000 --> 00:07:46.000]  這個例子是怎樣呢
[00:07:46.000 --> 00:07:50.000]  就是你想像一下如果是你的話
[00:07:50.000 --> 00:07:54.000]  給你要什麼有什麼
[00:07:54.000 --> 00:07:55.000]  你想要什麼
[00:07:55.000 --> 00:07:56.000]  你知不知道你想得到
[00:07:56.000 --> 00:07:58.000]  你會得到的
[00:07:58.000 --> 00:07:59.000]  那你開心嗎
[00:07:59.000 --> 00:08:00.000]  開心嗎
[00:08:00.000 --> 00:08:03.000]  說這些簡直是夢寐以求
[00:08:03.000 --> 00:08:08.000]  所有人都想要的一個願望成真
[00:08:08.000 --> 00:08:09.000]  是不是
[00:08:09.000 --> 00:08:11.000]  就是簡直在你身邊
[00:08:11.000 --> 00:08:14.000]  好像有個許願天使那樣
[00:08:14.000 --> 00:08:16.000]  你許什麼願就立刻幫你實現
[00:08:16.000 --> 00:08:18.000]  你說開心嗎
[00:08:18.000 --> 00:08:22.000]  很開心 好像撿到阿拉丁神燈那樣
[00:08:22.000 --> 00:08:24.000]  阿拉丁神燈那樣
[00:08:24.000 --> 00:08:26.000]  很開心
[00:08:26.000 --> 00:08:30.000]  我想當然現實沒有人是可以這樣
[00:08:30.000 --> 00:08:36.000]  但事實就是很多人都很想這樣
[00:08:36.000 --> 00:08:38.000]  而且很多人是追求想這樣
[00:08:38.000 --> 00:08:39.000]  不單止是想這樣
[00:08:39.000 --> 00:08:42.000]  是追求想這樣
[00:08:42.000 --> 00:08:44.000]  就是不斷去追求
[00:08:44.000 --> 00:08:46.000]  如果我想要那樣東西
[00:08:46.000 --> 00:08:47.000]  我可以得到就好了
[00:08:47.000 --> 00:08:48.000]  追求完那樣東西
[00:08:48.000 --> 00:08:50.000]  又追求下一樣東西
[00:08:50.000 --> 00:08:51.000]  不斷去追求
[00:08:51.000 --> 00:08:55.000]  我的人生就好像去完成這個夢想
[00:08:55.000 --> 00:08:56.000]  就是不知道我想要的東西
[00:08:56.000 --> 00:08:59.000]  我可以得到
[00:08:59.000 --> 00:09:01.000]  這個就是這個所講的情況
[00:09:01.000 --> 00:09:06.000]  傳道書的作者說
[00:09:06.000 --> 00:09:09.000]  假設這個人真的這樣得到
[00:09:09.000 --> 00:09:12.000]  但是如果
[00:09:12.000 --> 00:09:16.000]  他是得到所有之後
[00:09:16.000 --> 00:09:18.000]  他病了
[00:09:18.000 --> 00:09:21.000]  病到吃東西都沒有胃口
[00:09:21.000 --> 00:09:25.000]  舉例說他以前很想要一個遊艇
[00:09:25.000 --> 00:09:27.000]  落地都落不了
[00:09:27.000 --> 00:09:32.000]  他以前很想要一個大電視
[00:09:32.000 --> 00:09:35.000]  然後眼睛又蒙又看不到
[00:09:35.000 --> 00:09:39.000]  然後以前很想要一個跑車
[00:09:39.000 --> 00:09:43.000]  誰知道跑車不是那麼容易駕駛
[00:09:43.000 --> 00:09:44.000]  很容易撞車
[00:09:44.000 --> 00:09:45.000]  你不會駕駛
[00:09:45.000 --> 00:09:51.000]  有了跑車都不敢駕駛
[00:09:51.000 --> 00:09:52.000]  諸如此類
[00:09:52.000 --> 00:09:53.000]  諸如此類
[00:09:53.000 --> 00:09:56.000]  會不會發生呢
[00:09:56.000 --> 00:09:58.000]  會的其實
[00:09:58.000 --> 00:10:04.000]  事實上我看過一個統計的數字
[00:10:04.000 --> 00:10:08.000]  可能你都留意你都會發覺
[00:10:08.000 --> 00:10:10.000]  在路上面
[00:10:10.000 --> 00:10:12.000]  很多那些名車
[00:10:12.000 --> 00:10:14.000]  你知不知道是誰駕駛的
[00:10:14.000 --> 00:10:16.000]  那些特別很貴的跑車
[00:10:16.000 --> 00:10:18.000]  你知不知道是誰駕駛的
[00:10:18.000 --> 00:10:21.000]  是老人家駕駛的
[00:10:21.000 --> 00:10:23.000]  因為他上了年紀才夠錢買
[00:10:23.000 --> 00:10:24.000]  但是買了之後
[00:10:24.000 --> 00:10:28.000]  其實你會發覺他駕駛得很慢的
[00:10:28.000 --> 00:10:30.000]  就是在3 way那裡
[00:10:30.000 --> 00:10:31.000]  駕駛得很慢
[00:10:31.000 --> 00:10:32.000]  可能看得很遠
[00:10:32.000 --> 00:10:34.000]  跑車怎麼這麼慢
[00:10:34.000 --> 00:10:36.000]  塞住了連結
[00:10:36.000 --> 00:10:37.000]  然後過去
[00:10:37.000 --> 00:10:40.000]  原來是老人家在駕駛
[00:10:40.000 --> 00:10:42.000]  這個是事實
[00:10:42.000 --> 00:10:44.000]  你年輕人想駕駛跑車
[00:10:44.000 --> 00:10:45.000]  哪有錢買跑車
[00:10:45.000 --> 00:10:47.000]  到老人家才買得到
[00:10:47.000 --> 00:10:48.000]  但是買得到
[00:10:48.000 --> 00:10:50.000]  跑車就跑不起了
[00:10:50.000 --> 00:10:51.000]  慢車
[00:10:51.000 --> 00:10:52.000]  是不是
[00:10:52.000 --> 00:10:53.000]  就是
[00:10:53.000 --> 00:10:56.000]  船路書首先他講了一件事實
[00:10:56.000 --> 00:10:58.000]  這個是事實
[00:10:58.000 --> 00:10:59.000]  就是
[00:10:59.000 --> 00:11:02.000]  有些東西我們是好像一心一意
[00:11:02.000 --> 00:11:05.000]  在這個世上面去競逐
[00:11:05.000 --> 00:11:07.000]  去追求
[00:11:07.000 --> 00:11:08.000]  去想去
[00:11:08.000 --> 00:11:10.000]  以為有了那些東西
[00:11:10.000 --> 00:11:12.000]  你就會開心
[00:11:12.000 --> 00:11:13.000]  有了那些東西
[00:11:13.000 --> 00:11:15.000]  你就會滿足
[00:11:15.000 --> 00:11:18.000]  但是就發覺
[00:11:18.000 --> 00:11:20.000]  有時候其實可能
[00:11:20.000 --> 00:11:23.000]  不會事緣人緣
[00:11:23.000 --> 00:11:26.000]  而且這個他說是極大的悲哀
[00:11:26.000 --> 00:11:28.000]  不是你得不到你要的東西
[00:11:28.000 --> 00:11:30.000]  給你得到之後又如何
[00:11:30.000 --> 00:11:31.000]  其實他在說
[00:11:31.000 --> 00:11:33.000]  你得到之後又怎樣
[00:11:33.000 --> 00:11:34.000]  好像剛才說
[00:11:34.000 --> 00:11:36.000]  你的跑車又怎樣
[00:11:36.000 --> 00:11:39.000]  那又如何呢
[00:11:39.000 --> 00:11:41.000]  這個是一個極大的悲哀
[00:11:41.000 --> 00:11:42.000]  特別他講到
[00:11:42.000 --> 00:11:44.000]  其他不能食用
[00:11:44.000 --> 00:11:46.000]  反而有外人
[00:11:46.000 --> 00:11:48.000]  他得到之後
[00:11:48.000 --> 00:11:50.000]  他自己沒有份
[00:11:50.000 --> 00:11:51.000]  然後就被人
[00:11:51.000 --> 00:11:54.000]  被人享受了
[00:11:54.000 --> 00:11:57.000]  是都很空虛
[00:11:57.000 --> 00:11:58.000]  所以他說
[00:11:58.000 --> 00:11:59.000]  這個是
[00:11:59.000 --> 00:12:00.000]  這裏所講
[00:12:00.000 --> 00:12:01.000]  空虛
[00:12:01.000 --> 00:12:02.000]  然後他又再講
[00:12:02.000 --> 00:12:04.000]  講多一點
[00:12:04.000 --> 00:12:06.000]  這個我相信完全是
[00:12:06.000 --> 00:12:08.000]  他想像出來的例子
[00:12:08.000 --> 00:12:11.000]  他說人若生一百個兒子
[00:12:11.000 --> 00:12:12.000]  活了許多歲數
[00:12:12.000 --> 00:12:14.000]  以致他的年日甚多
[00:12:14.000 --> 00:12:18.000]  心裡卻不能滿享福樂
[00:12:18.000 --> 00:12:19.000]  又不得埋葬
[00:12:19.000 --> 00:12:20.000]  據我說
[00:12:20.000 --> 00:12:21.000]  那不到期而落的胎
[00:12:21.000 --> 00:12:22.000]  給他倒好
[00:12:22.000 --> 00:12:23.000]  因為虛虛而來
[00:12:23.000 --> 00:12:24.000]  暗暗而開
[00:12:24.000 --> 00:12:27.000]  明智被黑暗遮蓋
[00:12:27.000 --> 00:12:28.000]  這裏後面那段
[00:12:28.000 --> 00:12:29.000]  我等下再讀
[00:12:29.000 --> 00:12:32.000]  這裏他又想第二個例子
[00:12:32.000 --> 00:12:33.000]  猶太人和中國人
[00:12:33.000 --> 00:12:36.000]  都有一點點詞的這方面
[00:12:36.000 --> 00:12:38.000]  就是想兒孫滿堂
[00:12:38.000 --> 00:12:41.000]  八子千孫
[00:12:41.000 --> 00:12:42.000]  他這裏就說
[00:12:42.000 --> 00:12:44.000]  想像你八子千孫
[00:12:44.000 --> 00:12:45.000]  兒孫滿堂
[00:12:45.000 --> 00:12:48.000]  生一百個兒子
[00:12:48.000 --> 00:12:50.000]  這裏很誇張
[00:12:50.000 --> 00:12:52.000]  生一百個兒子
[00:12:52.000 --> 00:12:54.000]  當你有
[00:12:54.000 --> 00:12:57.000]  當你有
[00:12:57.000 --> 00:12:59.000]  不過其實在現代來講
[00:12:59.000 --> 00:13:00.000]  都會有
[00:13:00.000 --> 00:13:03.000]  那些用人工繁殖
[00:13:03.000 --> 00:13:06.000]  或者在那些不講
[00:13:06.000 --> 00:13:08.000]  總之當你有
[00:13:08.000 --> 00:13:11.000]  當你有這樣的情況之下
[00:13:11.000 --> 00:13:13.000]  有很多兒子
[00:13:13.000 --> 00:13:14.000]  又怎樣
[00:13:14.000 --> 00:13:15.000]  然後還要
[00:13:15.000 --> 00:13:17.000]  就好像中國人那樣
[00:13:17.000 --> 00:13:19.000]  福祿壽
[00:13:19.000 --> 00:13:21.000]  壽就是長命
[00:13:21.000 --> 00:13:23.000]  也是一個福氣
[00:13:23.000 --> 00:13:25.000]  長命八歲
[00:13:25.000 --> 00:13:27.000]  一百年
[00:13:27.000 --> 00:13:28.000]  在那時候
[00:13:28.000 --> 00:13:30.000]  一百年已經很長命
[00:13:30.000 --> 00:13:32.000]  長命八歲
[00:13:32.000 --> 00:13:34.000]  又有兒孫滿堂
[00:13:34.000 --> 00:13:37.000]  又有長命八歲
[00:13:37.000 --> 00:13:38.000]  他這裏
[00:13:38.000 --> 00:13:40.000]  中國人福祿壽
[00:13:40.000 --> 00:13:42.000]  在這裏他未講
[00:13:42.000 --> 00:13:44.000]  祿就是那些
[00:13:44.000 --> 00:13:47.000]  錢、功績那些
[00:13:47.000 --> 00:13:48.000]  但是福就是
[00:13:48.000 --> 00:13:50.000]  兒孫滿堂都是福
[00:13:50.000 --> 00:13:52.000]  壽就是
[00:13:52.000 --> 00:13:54.000]  很長命
[00:13:54.000 --> 00:13:56.000]  都有了
[00:13:56.000 --> 00:13:59.000]  其實前面那裏已經講了
[00:13:59.000 --> 00:14:02.000]  就是很多錢那些
[00:14:02.000 --> 00:14:05.000]  那你想得到
[00:14:05.000 --> 00:14:06.000]  差不多就是說
[00:14:06.000 --> 00:14:08.000]  在人世間
[00:14:08.000 --> 00:14:11.000]  那種福氣的
[00:14:11.000 --> 00:14:13.000]  代表性的東西
[00:14:13.000 --> 00:14:14.000]  比你有
[00:14:14.000 --> 00:14:15.000]  而且有到
[00:14:15.000 --> 00:14:17.000]  多到
[00:14:17.000 --> 00:14:19.000]  多到荒謬的程度
[00:14:19.000 --> 00:14:21.000]  那又如何呢
[00:14:21.000 --> 00:14:23.000]  其實我在問這個問題
[00:14:23.000 --> 00:14:25.000]  比你有多到一個荒謬的程度
[00:14:25.000 --> 00:14:26.000]  那又如何呢
[00:14:26.000 --> 00:14:27.000]  你不單止有
[00:14:27.000 --> 00:14:29.000]  有多到
[00:14:29.000 --> 00:14:31.000]  直情是
[00:14:31.000 --> 00:14:33.000]  其他人都想像不到那麼多
[00:14:33.000 --> 00:14:34.000]  那又如何呢
[00:14:34.000 --> 00:14:36.000]  因為他又講了一件事
[00:14:36.000 --> 00:14:38.000]  他說
[00:14:38.000 --> 00:14:40.000]  但是他心裏
[00:14:40.000 --> 00:14:42.000]  不得滿享福樂
[00:14:42.000 --> 00:14:43.000]  意思就是說
[00:14:43.000 --> 00:14:44.000]  他不開心
[00:14:44.000 --> 00:14:45.000]  那又如何呢
[00:14:45.000 --> 00:14:46.000]  他有那些
[00:14:46.000 --> 00:14:47.000]  但是他不開心
[00:14:47.000 --> 00:14:50.000]  就是不開心
[00:14:50.000 --> 00:14:51.000]  有時候
[00:14:51.000 --> 00:14:52.000]  你
[00:14:52.000 --> 00:14:54.000]  很有趣的
[00:14:54.000 --> 00:14:58.000]  你會想要一些東西
[00:14:58.000 --> 00:15:01.000]  但是你有了之後
[00:15:01.000 --> 00:15:04.000]  不代表你會開心的
[00:15:04.000 --> 00:15:05.000]  你沒有的時候
[00:15:05.000 --> 00:15:07.000]  你會覺得
[00:15:07.000 --> 00:15:09.000]  甚至乎你自己跟自己講
[00:15:09.000 --> 00:15:10.000]  我有了這個
[00:15:10.000 --> 00:15:12.000]  我就會開心的了
[00:15:12.000 --> 00:15:13.000]  但是他就發覺
[00:15:13.000 --> 00:15:15.000]  有了之後
[00:15:15.000 --> 00:15:17.000]  他不開心
[00:15:17.000 --> 00:15:19.000]  有很多兒孫
[00:15:19.000 --> 00:15:21.000]  很多
[00:15:21.000 --> 00:15:22.000]  想著會很開心
[00:15:22.000 --> 00:15:24.000]  誰知道不開心
[00:15:24.000 --> 00:15:25.000]  想著如果很長命
[00:15:25.000 --> 00:15:26.000]  就很開心
[00:15:26.000 --> 00:15:29.000]  誰知道不開心
[00:15:29.000 --> 00:15:30.000]  那又如何呢
[00:15:30.000 --> 00:15:32.000]  接著他更壞
[00:15:32.000 --> 00:15:33.000]  他還講到
[00:15:33.000 --> 00:15:34.000]  又不得埋葬
[00:15:34.000 --> 00:15:35.000]  這個不得埋葬的意思
[00:15:35.000 --> 00:15:36.000]  未必是說
[00:15:36.000 --> 00:15:39.000]  沒有得埋葬
[00:15:39.000 --> 00:15:40.000]  其實意思就是
[00:15:40.000 --> 00:15:41.000]  可能是一個
[00:15:41.000 --> 00:15:44.000]  沒有很體面的葬禮
[00:15:44.000 --> 00:15:46.000]  其實用現在來說
[00:15:46.000 --> 00:15:48.000]  你都可以想像到的
[00:15:48.000 --> 00:15:49.000]  兒孫那麼多
[00:15:49.000 --> 00:15:50.000]  搶薪金
[00:15:50.000 --> 00:15:52.000]  分了錢
[00:15:52.000 --> 00:15:57.000]  搞得葬禮都是很隨便的
[00:15:57.000 --> 00:15:58.000]  會不會發生
[00:15:58.000 --> 00:16:00.000]  會有發生的
[00:16:00.000 --> 00:16:02.000]  事實上有些
[00:16:02.000 --> 00:16:04.000]  那些什麼增產大案
[00:16:04.000 --> 00:16:06.000]  你都聽過了
[00:16:06.000 --> 00:16:07.000]  那些子女個個
[00:16:07.000 --> 00:16:08.000]  為了增加產
[00:16:08.000 --> 00:16:10.000]  增到老爸死
[00:16:10.000 --> 00:16:11.000]  死了之後都沒有人
[00:16:11.000 --> 00:16:12.000]  都沒有人想幫我搞葬禮
[00:16:12.000 --> 00:16:13.000]  都大有人在
[00:16:13.000 --> 00:16:15.000]  就是想增加產
[00:16:15.000 --> 00:16:20.000]  其實他就是在講這件事
[00:16:20.000 --> 00:16:23.000]  你有的東西多到荒謬的程度
[00:16:23.000 --> 00:16:26.000]  但是如果你不開心
[00:16:26.000 --> 00:16:28.000]  甚至乎你以為
[00:16:28.000 --> 00:16:31.000]  有很多子女幫你搞
[00:16:31.000 --> 00:16:33.000]  好好搞葬禮
[00:16:33.000 --> 00:16:35.000]  誰知原來因為很多
[00:16:35.000 --> 00:16:37.000]  多到其實是欠家產的
[00:16:37.000 --> 00:16:39.000]  不幫他搞
[00:16:39.000 --> 00:16:42.000]  這樣他就講到
[00:16:42.000 --> 00:16:45.000]  據我說
[00:16:45.000 --> 00:16:47.000]  不道其疑落的胎給他倒好
[00:16:47.000 --> 00:16:49.000]  因為虛虛而來暗暗而去
[00:16:49.000 --> 00:16:51.000]  明自被黑暗遮蔽
[00:16:51.000 --> 00:16:53.000]  並且沒有見過天日
[00:16:53.000 --> 00:16:54.000]  也毫無知覺
[00:16:54.000 --> 00:16:55.000]  借胎給人
[00:16:55.000 --> 00:16:56.000]  乃人倒向安息
[00:16:56.000 --> 00:16:58.000]  乃人雖活千年
[00:16:58.000 --> 00:17:00.000]  再活千年卻不幸福
[00:17:00.000 --> 00:17:03.000]  眾人豈不都歸一處地方嗎
[00:17:03.000 --> 00:17:04.000]  你明白他在講什麼嗎
[00:17:04.000 --> 00:17:05.000]  他就說
[00:17:05.000 --> 00:17:07.000]  這樣搞法
[00:17:07.000 --> 00:17:09.000]  不如那些未出世
[00:17:09.000 --> 00:17:12.000]  就夭折那些嬰兒更好
[00:17:12.000 --> 00:17:14.000]  不用搞那麼多
[00:17:14.000 --> 00:17:17.000]  不用世上那麼多折騰
[00:17:17.000 --> 00:17:20.000]  他未出世就已經離開了
[00:17:20.000 --> 00:17:24.000]  不需要好像那麼失落
[00:17:24.000 --> 00:17:28.000]  他就是在講這個
[00:17:28.000 --> 00:17:30.000]  讓你在世上
[00:17:30.000 --> 00:17:32.000]  很多東西
[00:17:32.000 --> 00:17:33.000]  很豐富
[00:17:33.000 --> 00:17:35.000]  人想有的福祿壽
[00:17:35.000 --> 00:17:36.000]  都有了
[00:17:36.000 --> 00:17:39.000]  又活千年
