
[00:00:00.000 --> 00:00:02.000]  第一次會議平安
[00:02:11.000 --> 00:02:13.000]  由第一節至十二節
[00:02:13.000 --> 00:02:19.000]  聖經大部分的記錄文字都是敘事的文字
[00:02:19.000 --> 00:02:22.000]  即是將一件事件寫出來
[00:02:22.000 --> 00:02:25.000]  譬如阿伯拉罕怎樣蒙詔
[00:02:25.000 --> 00:02:29.000]  一路到蘇羅怎樣去打仗
[00:02:29.000 --> 00:02:31.000]  大衛怎樣去打仗
[00:02:31.000 --> 00:02:34.000]  一路寫下來包括福音書
[00:02:34.000 --> 00:02:37.000]  大部分都是敘事的文體
[00:02:37.000 --> 00:02:45.000]  這在聖經的研究是一個相當重要的焦點
[00:02:45.000 --> 00:02:52.000]  就是上帝選擇了用敘事的文體來傳達他的訊息
[00:02:52.000 --> 00:02:55.000]  我們思想一件一件的事情
[00:02:55.000 --> 00:02:58.000]  這些事情其實很多都是生活上的事情
[00:02:58.000 --> 00:03:00.000]  所以你讀下去的時候跟我們很接近
[00:03:00.000 --> 00:03:03.000]  就是在這些很接近生活上的事情上
[00:03:03.000 --> 00:03:09.000]  我們去閱讀去發掘去理解去尋找上帝的旨意
[00:03:09.000 --> 00:03:12.000]  所以每一個時代每一個群體的人
[00:03:12.000 --> 00:03:15.000]  在讀同樣的經文的時候
[00:03:15.000 --> 00:03:19.000]  他又會在一些事件上有不同的領受
[00:03:19.000 --> 00:03:20.000]  有不同的得著
[00:03:20.000 --> 00:03:23.000]  今天我們就讀這一段經文
[00:03:23.000 --> 00:03:26.000]  這些敘事的文體
[00:03:26.000 --> 00:03:30.000]  他就好像將一件事用文字畫出來
[00:03:30.000 --> 00:03:33.000]  就好像是很動感的
[00:03:33.000 --> 00:03:36.000]  他不是漫畫但是有很多漫畫化
[00:03:36.000 --> 00:03:38.000]  就是耶穌去到加伯隆那一個地方
[00:03:38.000 --> 00:03:39.000]  他進了一間屋
[00:03:39.000 --> 00:03:41.000]  有很多人聚集
[00:03:41.000 --> 00:03:43.000]  坐到滿了
[00:03:43.000 --> 00:03:44.000]  有幾個人
[00:03:44.000 --> 00:03:48.000]  有人就帶著這個毯子來見耶穌
[00:03:48.000 --> 00:03:49.000]  四個人抬著這個毯子
[00:03:49.000 --> 00:03:52.000]  完全可以有一個圖像感的
[00:03:52.000 --> 00:03:54.000]  他來到的時候
[00:03:54.000 --> 00:03:56.000]  因為人太多
[00:03:56.000 --> 00:03:57.000]  他無法靠近去
[00:03:57.000 --> 00:04:00.000]  於是他們就拆了別人的屋
[00:04:00.000 --> 00:04:02.000]  扔了一個人下去
[00:04:02.000 --> 00:04:05.000]  那麼耶穌就見到他們的信心
[00:04:05.000 --> 00:04:09.000]  這些全部你可以一講的時候
[00:04:09.000 --> 00:04:13.000]  你們可以好像看到一個圖畫一樣
[00:04:13.000 --> 00:04:16.000]  很容易上到圖畫
[00:04:16.000 --> 00:04:19.000]  其實聖經裡面記載了很多的事件
[00:04:19.000 --> 00:04:22.000]  包括福音書裡面記載了耶穌基督
[00:04:22.000 --> 00:04:24.000]  除了祂的教訓之外
[00:04:24.000 --> 00:04:26.000]  最主要就是祂所做的事蹟
[00:04:26.000 --> 00:04:28.000]  而祂所做的事蹟
[00:04:28.000 --> 00:04:30.000]  很大部分就是祂的醫治
[00:04:30.000 --> 00:04:33.000]  祂醫治了很多不同的人
[00:04:33.000 --> 00:04:36.000]  除了耶穌做的事情之外
[00:04:36.000 --> 00:04:38.000]  就是有沒有記下來
[00:04:38.000 --> 00:04:41.000]  有沒有記下來是很重要的
[00:04:41.000 --> 00:04:42.000]  因為耶穌做過很多事
[00:04:42.000 --> 00:04:45.000]  三年多的時間裡面
[00:04:45.000 --> 00:04:48.000]  如果叫你去慢慢寫出來的時候
[00:04:48.000 --> 00:04:50.000]  都很大動
[00:04:50.000 --> 00:04:53.000]  巨細無遺地寫的時候
[00:04:53.000 --> 00:04:55.000]  聖經福音書很簡單
[00:04:55.000 --> 00:04:58.000]  其實四個福音書裡面
[00:04:58.000 --> 00:05:00.000]  很多都是重複的
[00:05:00.000 --> 00:05:01.000]  所以你看一個福音書
[00:05:01.000 --> 00:05:02.000]  就很短
[00:05:02.000 --> 00:05:05.000]  像我這樣都十幾章
[00:05:05.000 --> 00:05:09.000]  祂是有選擇性地去記下哪些事情
[00:05:09.000 --> 00:05:11.000]  因為這些事情祂記下來的時候
[00:05:11.000 --> 00:05:15.000]  不是只是讓我們知道有這些事情發生
[00:05:15.000 --> 00:05:17.000]  只是要透過這件事情
[00:05:17.000 --> 00:05:19.000]  告訴我們知道一些
[00:05:19.000 --> 00:05:22.000]  上帝想我們知道的事情
[00:05:22.000 --> 00:05:23.000]  很重要
[00:05:23.000 --> 00:05:25.000]  耶穌的醫治裡面特別被記下的
[00:05:25.000 --> 00:05:27.000]  有大麻瘋
[00:05:27.000 --> 00:05:28.000]  醫治大麻瘋
[00:05:28.000 --> 00:05:31.000]  大麻瘋是一個不潔的病
[00:05:31.000 --> 00:05:32.000]  是被隔絕的
[00:05:32.000 --> 00:05:34.000]  被欺絕的
[00:05:34.000 --> 00:05:36.000]  這個很清楚地表達了
[00:05:36.000 --> 00:05:39.000]  人那種沒有絕望的處境
[00:05:39.000 --> 00:05:42.000]  上帝怎樣將年敏淋到他
[00:05:42.000 --> 00:05:45.000]  所以讀大麻瘋的事件的時候
[00:05:45.000 --> 00:05:49.000]  我們看到那種很特別的憐愛
[00:05:49.000 --> 00:05:51.000]  還有上帝的總攜心
[00:05:51.000 --> 00:05:55.000]  醫治開那些黑眼的人的眼被他看到
[00:05:55.000 --> 00:05:57.000]  因為沒有光明
[00:05:57.000 --> 00:05:59.000]  有那種沒有光明
[00:05:59.000 --> 00:06:02.000]  開那些聾的人因為他聽不到上帝的話
[00:06:02.000 --> 00:06:06.000]  裡面有兩個記載到癱了
[00:06:06.000 --> 00:06:08.000]  一個在《若人福音》
[00:06:08.000 --> 00:06:10.000]  在《不字大詞》那裡
[00:06:10.000 --> 00:06:13.000]  癱兩次記載到
[00:06:13.000 --> 00:06:15.000]  這支是其中一次
[00:06:15.000 --> 00:06:17.000]  在《不字大詞》那裡
[00:06:17.000 --> 00:06:19.000]  在耶穌基督的時代
[00:06:19.000 --> 00:06:22.000]  宗教或者信仰的狀況
[00:06:22.000 --> 00:06:24.000]  其實就
[00:06:24.000 --> 00:06:27.000]  一方面就好像大麻瘋那樣
[00:06:27.000 --> 00:06:29.000]  又好像黑眼那樣
[00:06:29.000 --> 00:06:31.000]  又好像聾子那樣
[00:06:31.000 --> 00:06:33.000]  又好像癱子一樣
[00:06:33.000 --> 00:06:36.000]  癱子
[00:06:36.000 --> 00:06:37.000]  不動的
[00:06:37.000 --> 00:06:40.000]  耶穌曾經集庇那些法利出來
[00:06:40.000 --> 00:06:41.000]  你們說就厲害了
[00:06:41.000 --> 00:06:43.000]  但是你們不動的
[00:06:43.000 --> 00:06:44.000]  不動的
[00:06:44.000 --> 00:06:49.000]  《不字大詞》那一個醫治的事件裡面
[00:06:49.000 --> 00:06:51.000]  是特別做了一個很強的對比
[00:06:51.000 --> 00:06:54.000]  耶穌去到這個《不字大詞》的時候
[00:06:54.000 --> 00:06:56.000]  那裡有很多病人
[00:06:56.000 --> 00:06:58.000]  聖經記載
[00:06:58.000 --> 00:07:02.000]  但是耶穌是醫了一個癱子
[00:07:02.000 --> 00:07:04.000]  醫了一個癱子
[00:07:04.000 --> 00:07:06.000]  癱子就代表不懂得動
[00:07:06.000 --> 00:07:08.000]  而當時
[00:07:08.000 --> 00:07:10.000]  其實有很多人在那裡
[00:07:10.000 --> 00:07:13.000]  那個池水又不懂得動
[00:07:13.000 --> 00:07:15.000]  用一個不懂得動的池水
[00:07:15.000 --> 00:07:16.000]  跟一個癱子
[00:07:16.000 --> 00:07:19.000]  來去表達了當時那個
[00:07:19.000 --> 00:07:25.000]  整個上帝子民那種宿靈的狀況
[00:07:25.000 --> 00:07:27.000]  耶穌就叫他動
[00:07:27.000 --> 00:07:28.000]  叫他行走
[00:07:28.000 --> 00:07:30.000]  叫他動
[00:07:30.000 --> 00:07:33.000]  這個有機會我們可以特別再講
[00:07:33.000 --> 00:07:36.000]  而今天我們所講的
[00:07:36.000 --> 00:07:41.000]  就是這個癱子被幾個人抬來
[00:07:41.000 --> 00:07:44.000]  而這次就不是用這個不動的池水
[00:07:44.000 --> 00:07:48.000]  來去隱喻人的麻木不仁和冷漠
[00:07:48.000 --> 00:07:52.000]  而是用這個癱子來去隱喻
[00:07:52.000 --> 00:07:55.000]  這些聽道的群眾
[00:07:55.000 --> 00:07:58.000]  今天我們會從三點來去思想
[00:07:58.000 --> 00:07:59.000]  這一段的聖經
[00:07:59.000 --> 00:08:00.000]  或者從這一段的聖經裡面
[00:08:00.000 --> 00:08:02.000]  我們看三個焦點
[00:08:02.000 --> 00:08:05.000]  一開始的時候就看到
[00:08:05.000 --> 00:08:08.000]  耶穌回到加拔郎
[00:08:08.000 --> 00:08:10.000]  加拔郎是一個很熱鬧的地方
[00:08:10.000 --> 00:08:15.000]  人知道他回來了
[00:08:15.000 --> 00:08:18.000]  就湧去聚集
[00:08:18.000 --> 00:08:21.000]  甚至連門前的空地都沒有
[00:08:21.000 --> 00:08:23.000]  塞住在那裡
[00:08:23.000 --> 00:08:25.000]  同時一個場景
[00:08:25.000 --> 00:08:27.000]  有人就帶著
[00:08:27.000 --> 00:08:29.000]  幾個人就帶著一個癱子
[00:08:29.000 --> 00:08:34.000]  來到見耶穌
[00:08:34.000 --> 00:08:38.000]  但是他沒辦法接近到耶穌
[00:08:38.000 --> 00:08:39.000]  沒辦法
[00:08:39.000 --> 00:08:42.000]  這是很特別的情景
[00:08:42.000 --> 00:08:47.000]  很多人聚集在那裡
[00:08:47.000 --> 00:08:49.000]  要聽耶穌講道
[00:08:49.000 --> 00:08:51.000]  多好啊
[00:08:51.000 --> 00:08:53.000]  我們做牧師的
[00:08:53.000 --> 00:08:55.000]  都期望是這樣
[00:08:55.000 --> 00:08:56.000]  一講道的時候
[00:08:56.000 --> 00:08:58.000]  很多人來
[00:08:58.000 --> 00:08:59.000]  今天誰講道
[00:08:59.000 --> 00:09:01.000]  我要來聽
[00:09:01.000 --> 00:09:03.000]  我們這些大的聚會
[00:09:03.000 --> 00:09:06.000]  很有滿足感
[00:09:06.000 --> 00:09:07.000]  如果一個教會
[00:09:07.000 --> 00:09:08.000]  很多人來我們做禮拜
[00:09:08.000 --> 00:09:09.000]  我們都覺得
[00:09:09.000 --> 00:09:11.000]  我們教會一定很興旺
[00:09:11.000 --> 00:09:12.000]  很好
[00:09:12.000 --> 00:09:14.000]  這麼多人
[00:09:14.000 --> 00:09:17.000]  香港有些教會
[00:09:17.000 --> 00:09:19.000]  很多人去
[00:09:19.000 --> 00:09:21.000]  要排隊
[00:09:21.000 --> 00:09:22.000]  排隊進去
[00:09:22.000 --> 00:09:23.000]  一輪一輪
[00:09:23.000 --> 00:09:24.000]  你覺得這個
[00:09:24.000 --> 00:09:26.000]  真的很興旺的情況
[00:09:26.000 --> 00:09:27.000]  我們都很希望
[00:09:27.000 --> 00:09:29.000]  教會的情景是這樣
[00:09:29.000 --> 00:09:31.000]  那個就是這樣的情景
[00:09:31.000 --> 00:09:32.000]  很多人
[00:09:32.000 --> 00:09:37.000]  去到聽耶穌講道
[00:09:37.000 --> 00:09:41.000]  有幾個人帶著一個毯子
[00:09:41.000 --> 00:09:44.000]  來去想找耶穌
[00:09:44.000 --> 00:09:46.000]  來到門口
[00:09:46.000 --> 00:09:49.000]  買不到去
[00:09:49.000 --> 00:09:50.000]  為什麼?
[00:09:50.000 --> 00:09:54.000]  因為被聽道的人塞住了
[00:09:54.000 --> 00:09:57.000]  這個場景很有趣
[00:09:57.000 --> 00:09:59.000]  你有眼睛都知道
[00:09:59.000 --> 00:10:02.000]  這個人是想找耶穌醫治的
[00:10:02.000 --> 00:10:04.000]  是要求耶穌的
[00:10:04.000 --> 00:10:07.000]  這些人這麼辛苦帶著這個人來
[00:10:07.000 --> 00:10:09.000]  都去求求他們
[00:10:09.000 --> 00:10:11.000]  你給我一條路走
[00:10:11.000 --> 00:10:13.000]  讓我去找耶穌
[00:10:13.000 --> 00:10:14.000]  沒有人理會他
[00:10:14.000 --> 00:10:16.000]  或者沒有足夠的人理會他
[00:10:16.000 --> 00:10:18.000]  所以找不到路過去
[00:10:18.000 --> 00:10:19.000]  每個人都說
[00:10:19.000 --> 00:10:20.000]  不行
[00:10:20.000 --> 00:10:21.000]  我很辛苦才拿到這個位置
[00:10:21.000 --> 00:10:22.000]  坐在這裡
[00:10:22.000 --> 00:10:23.000]  不能站起來
[00:10:23.000 --> 00:10:27.000]  誰知他們就走不過去
[00:10:27.000 --> 00:10:30.000]  聖經給我們這幅圖畫很特別
[00:10:30.000 --> 00:10:33.000]  去聽耶穌講道的人
[00:10:33.000 --> 00:10:38.000]  成為了阻攔人去求耶穌的人
[00:10:38.000 --> 00:10:42.000]  多麼諷刺
[00:10:42.000 --> 00:10:45.000]  去聽耶穌講道的人
[00:10:45.000 --> 00:10:50.000]  成為了阻攔人去求耶穌的人
[00:10:50.000 --> 00:10:52.000]  想都想不到
[00:10:52.000 --> 00:10:59.000]  耶穌是以祂的慈愛和憐憫見稱的
[00:10:59.000 --> 00:11:01.000]  去聽耶穌講道的人
[00:11:01.000 --> 00:11:05.000]  多少都應該沾染這種氣質
[00:11:05.000 --> 00:11:07.000]  有人來
[00:11:07.000 --> 00:11:08.000]  推輪椅
[00:11:08.000 --> 00:11:10.000]  這個是抬著來的
[00:11:10.000 --> 00:11:11.000]  我們走開走開走開
[00:11:11.000 --> 00:11:16.000]  讓他過去
[00:11:16.000 --> 00:11:22.000]  你不要阻礙我聽道
[00:11:22.000 --> 00:11:25.000]  很諷刺
[00:11:25.000 --> 00:11:31.000]  有些令人不明所以或想
[00:11:31.000 --> 00:11:37.000]  其實這種情況會不會發生在現代社會呢?
[00:11:37.000 --> 00:11:39.000]  你想想會不會呢?
[00:11:39.000 --> 00:11:43.000]  我們是不是那些聽耶穌講道的人呢?
[00:11:43.000 --> 00:11:45.000]  應該是
[00:11:45.000 --> 00:11:47.000]  聽耶穌講道是沒有錯的
[00:11:47.000 --> 00:11:50.000]  也沒有罪的
[00:11:50.000 --> 00:11:52.000]  很多人都是聽耶穌講道
[00:11:52.000 --> 00:11:54.000]  但聽耶穌講道的人
[00:11:54.000 --> 00:11:59.000]  有沒有那種對人的敏銳和憐憫的心
[00:11:59.000 --> 00:12:06.000]  甚至願意去幫人去到耶穌的面前呢?
[00:12:06.000 --> 00:12:08.000]  這個才重要
[00:12:08.000 --> 00:12:10.000]  在這裡
[00:12:10.000 --> 00:12:11.000]  他來到
[00:12:11.000 --> 00:12:18.000]  因為人多無法抬到耶穌的跟前
[00:12:18.000 --> 00:12:25.000]  聽道的冷漠的對人
[00:12:25.000 --> 00:12:30.000]  這個是一個
[00:12:30.000 --> 00:12:33.000]  很值得我們去想的
[00:12:33.000 --> 00:12:37.000]  很值得我們去想的
[00:12:37.000 --> 00:12:39.000]  我當然不會否定聚會
[00:12:39.000 --> 00:12:40.000]  查經
[00:12:40.000 --> 00:12:41.000]  學習
[00:12:41.000 --> 00:12:43.000]  這些的好處和重要性
[00:12:43.000 --> 00:12:46.000]  但當我們去學習
[00:12:46.000 --> 00:12:47.000]  去聽的時候
[00:12:47.000 --> 00:12:52.000]  我們時常都要問自己一個問題
[00:12:52.000 --> 00:12:53.000]  我聽完之後
[00:12:53.000 --> 00:12:56.000]  怎樣去回應呢?
[00:12:56.000 --> 00:12:58.000]  怎樣去行動呢?
[00:12:58.000 --> 00:13:01.000]  這個很重要
[00:13:01.000 --> 00:13:03.000]  到現在都有人用這個詞語
[00:13:03.000 --> 00:13:05.000]  不過就比較少一點
[00:13:05.000 --> 00:13:07.000]  我們那個年代就多聽到
[00:13:07.000 --> 00:13:10.000]  這些聚會我們叫做屬靈的筵席
[00:13:10.000 --> 00:13:12.000]  聽過吧
[00:13:12.000 --> 00:13:14.000]  屬靈的筵席
[00:13:14.000 --> 00:13:17.000]  什麼時候擺開這些
[00:13:17.000 --> 00:13:18.000]  培靈會
[00:13:18.000 --> 00:13:19.000]  粉兄會
[00:13:19.000 --> 00:13:20.000]  我們來到
[00:13:20.000 --> 00:13:22.000]  在這裡去領受
[00:13:22.000 --> 00:13:23.000]  去聽
[00:13:23.000 --> 00:13:25.000]  有聽過牧師說
[00:13:25.000 --> 00:13:28.000]  我們很喜歡去吃那些屬靈的筵席
[00:13:28.000 --> 00:13:33.000]  吃到個個都很多屬靈的知識
[00:13:33.000 --> 00:13:35.000]  你知道你吃了下去
[00:13:35.000 --> 00:13:39.000]  你不動就會變成脂肪
[00:13:39.000 --> 00:13:42.000]  我們經常都在廚房那裡吃
[00:13:42.000 --> 00:13:43.000]  越吃越肥
[00:13:43.000 --> 00:13:45.000]  肥到我們走不出廚房
[00:13:45.000 --> 00:13:47.000]  有些人一說就厲害了
[00:13:47.000 --> 00:13:49.000]  很多很會說的
[00:13:49.000 --> 00:13:51.000]  很厲害
[00:13:51.000 --> 00:13:54.000]  不動的
[00:13:54.000 --> 00:13:56.000]  靈姐妹
[00:13:56.000 --> 00:13:57.000]  我們真的要問
[00:13:57.000 --> 00:13:59.000]  我們會不會好像這一班
[00:13:59.000 --> 00:14:02.000]  就在這個門前那裡
[00:14:02.000 --> 00:14:05.000]  很有心去聽耶穌說
[00:14:05.000 --> 00:14:07.000]  但是見到這幾個人
[00:14:07.000 --> 00:14:10.000]  帶著個毯子來的時候
[00:14:10.000 --> 00:14:13.000]  他無動於衷呢?
[00:14:13.000 --> 00:14:16.000]  教會重要的不是有多少人來聽道
[00:14:16.000 --> 00:14:22.000]  是有多少人去行道
[00:14:22.000 --> 00:14:25.000]  令到教會動
[00:14:25.000 --> 00:14:29.000]  是我們作為教牧童工
[00:14:29.000 --> 00:14:34.000]  這個團隊最重要的一個責任
[00:14:34.000 --> 00:14:38.000]  我們開會的時候都試想
[00:14:38.000 --> 00:14:41.000]  怎樣可以做些事
[00:14:41.000 --> 00:14:44.000]  是可以令到教會動
[00:14:44.000 --> 00:14:47.000]  最近這兩個月都開了幾個會
[00:14:47.000 --> 00:14:49.000]  和媒養關顧部
[00:14:49.000 --> 00:14:54.000]  和分洩工部開會
[00:14:54.000 --> 00:14:57.000]  有一次開會的時候
[00:14:57.000 --> 00:15:00.000]  在媒養關顧部開會
[00:15:00.000 --> 00:15:03.000]  有個成員說
[00:15:03.000 --> 00:15:08.000]  他很率真地說
[00:15:08.000 --> 00:15:11.000]  牧師要鼓勵多些人出來侍奉
[00:15:11.000 --> 00:15:14.000]  我們青少年沒有人做
[00:15:14.000 --> 00:15:21.000]  你知不知道我們不是很多人做青少年的服侍
[00:15:21.000 --> 00:15:24.000]  我聽到他的語氣和神情
[00:15:24.000 --> 00:15:29.000]  是有些沉重和焦急
[00:15:29.000 --> 00:15:33.000]  我當時沒有反應當然不反應
[00:15:33.000 --> 00:15:38.000]  但我都有些慚愧和怯懼
[00:15:38.000 --> 00:15:40.000]  就是鼓勵多些
[00:15:40.000 --> 00:15:43.000]  我想真的鼓勵得不夠
[00:15:43.000 --> 00:15:46.000]  今天在港台上真的要鼓勵一下
[00:15:46.000 --> 00:15:49.000]  我們的弟兄姊妹
[00:15:49.000 --> 00:15:52.000]  如果你想一想自己
[00:15:52.000 --> 00:15:54.000]  我都有條件的
[00:15:54.000 --> 00:15:58.000]  年青人都不會見到我就掉頭走
[00:15:58.000 --> 00:16:00.000]  我都有些時間
[00:16:00.000 --> 00:16:02.000]  或者我有些可以參與
[00:16:02.000 --> 00:16:07.000]  教會需要很多人去參與不同的服侍
[00:16:07.000 --> 00:16:12.000]  我們才能夠建立這個教會
[00:16:12.000 --> 00:16:14.000]  分洩工部我們開會
[00:16:14.000 --> 00:16:17.000]  我們希望招募一些
[00:16:17.000 --> 00:16:19.000]  成立一些福音的隊伍
[00:16:19.000 --> 00:16:20.000]  或者我們叫做
[00:16:20.000 --> 00:16:23.000]  分洩工部裏面的部員
[00:16:23.000 --> 00:16:25.000]  有去做策劃的
[00:16:25.000 --> 00:16:26.000]  有去做報導的
[00:16:26.000 --> 00:16:27.000]  有去傳福音的
[00:16:27.000 --> 00:16:29.000]  有去做接待新人的
[00:16:29.000 --> 00:16:33.000]  我們遲些會有些具體的宣傳或者是做
[00:16:33.000 --> 00:16:35.000]  我們希望多些人
[00:16:35.000 --> 00:16:38.000]  除了是星期天回來坐在那裏聽道之後
[00:16:38.000 --> 00:16:41.000]  就是在不同的部裏面
[00:16:41.000 --> 00:16:42.000]  不同的團裏面
[00:16:42.000 --> 00:16:44.000]  他能夠拿出來的
[00:16:44.000 --> 00:16:46.000]  一起去參與
[00:16:46.000 --> 00:16:47.000]  一定有這樣的空間
[00:16:47.000 --> 00:16:48.000]  一定有這樣的可能
[00:16:48.000 --> 00:16:50.000]  多些人動
[00:16:50.000 --> 00:16:51.000]  多些人行動
[00:16:51.000 --> 00:16:53.000]  多些人付出
[00:16:53.000 --> 00:16:59.000]  教會就可以行動
[00:16:59.000 --> 00:17:00.000]  這四個人
[00:17:00.000 --> 00:17:02.000]  抬著這個炭紙
[00:17:02.000 --> 00:17:03.000]  去到那裏
[00:17:03.000 --> 00:17:04.000]  因為人多
[00:17:04.000 --> 00:17:08.000]  沒有辦法抬到耶穌的面前
[00:17:08.000 --> 00:17:10.000]  那就是盡了人事
[00:17:10.000 --> 00:17:12.000]  真的沒有辦法
[00:17:12.000 --> 00:17:14.000]  真的
[00:17:14.000 --> 00:17:15.000]  那就停下來
[00:17:15.000 --> 00:17:17.000]  等一下吧
[00:17:17.000 --> 00:17:18.000]  如果是這樣
[00:17:18.000 --> 00:17:21.000]  這個故事就完了
[00:17:21.000 --> 00:17:22.000]  那可以做什麼呢?
[00:17:22.000 --> 00:17:23.000]  你想想
[00:17:23.000 --> 00:17:24.000]  你抬著這個人
[00:17:24.000 --> 00:17:25.000]  來到元朗頭門口那裏
[00:17:25.000 --> 00:17:26.000]  塞到爆了
[00:17:26.000 --> 00:17:28.000]  都買不到來
[00:17:28.000 --> 00:17:33.000]  那怎麼辦?
[00:17:33.000 --> 00:17:36.000]  可以放棄
[00:17:36.000 --> 00:17:39.000]  或者可以等待
[00:17:39.000 --> 00:17:40.000]  或者希望
[00:17:40.000 --> 00:17:42.000]  等下散會的時候
[00:17:42.000 --> 00:17:44.000]  耶穌從這裏出來
[00:17:44.000 --> 00:17:46.000]  那就有些希望
[00:17:46.000 --> 00:17:50.000]  但他們不是這樣
[00:17:50.000 --> 00:17:52.000]  他們去找方法
[00:17:52.000 --> 00:17:54.000]  這些人不動
[00:17:54.000 --> 00:17:56.000]  這個隱喻就是
[00:17:56.000 --> 00:17:58.000]  這些人其實就好像炭紙一樣
[00:17:58.000 --> 00:18:01.000]  不動的
[00:18:01.000 --> 00:18:02.000]  這些人不動
[00:18:02.000 --> 00:18:09.000]  我們自己動
[00:18:09.000 --> 00:18:10.000]  你不要說
[00:18:10.000 --> 00:18:11.000]  教會都沒有叫我
[00:18:11.000 --> 00:18:12.000]  或者沒有機會
[00:18:12.000 --> 00:18:13.000]  沒有機會
[00:18:13.000 --> 00:18:15.000]  自己動
[00:18:15.000 --> 00:18:16.000]  繼續動
[00:18:16.000 --> 00:18:19.000]  不要放棄
[00:18:19.000 --> 00:18:20.000]  這幾個朋友
[00:18:20.000 --> 00:18:22.000]  真的是好朋友
[00:18:22.000 --> 00:18:23.000]  他們很積極
[00:18:23.000 --> 00:18:24.000]  他們沒有放棄
[00:18:24.000 --> 00:18:27.000]  沒有見到困難
[00:18:27.000 --> 00:18:29.000]  就停在那裏
[00:18:29.000 --> 00:18:30.000]  他們在那裏思考
[00:18:30.000 --> 00:18:33.000]  還有沒有其他的可能性
[00:18:33.000 --> 00:18:35.000]  可以做到事的呢?
[00:18:35.000 --> 00:18:36.000]  去想
[00:18:36.000 --> 00:18:38.000]  去想方法
[00:18:38.000 --> 00:18:40.000]  很重要
[00:18:40.000 --> 00:18:41.000]  遇到困難的時候
[00:18:41.000 --> 00:18:42.000]  遇到災難的時候
[00:18:42.000 --> 00:18:43.000]  第一
[00:18:43.000 --> 00:18:44.000]  你要有積極的心
[00:18:44.000 --> 00:18:46.000]  第二你要想方法
[00:18:46.000 --> 00:18:47.000]  第三
[00:18:47.000 --> 00:18:50.000]  你還要有膽量去嘗試
[00:18:50.000 --> 00:18:51.000]  我們都知道
[00:18:51.000 --> 00:18:52.000]  最後他們
[00:18:52.000 --> 00:18:54.000]  走到屋頂那裏
[00:18:54.000 --> 00:18:56.000]  當時的屋
[00:18:56.000 --> 00:18:58.000]  有些建在山坡上
[00:18:58.000 --> 00:19:00.000]  他們就這樣
[00:19:00.000 --> 00:19:01.000]  一層一層的
[00:19:01.000 --> 00:19:03.000]  去到那些地帶裏面
[00:19:03.000 --> 00:19:04.000]  遇見到
