
[00:00:00.000 --> 00:00:04.340]  感謝天父讓我們透過剛才的一些紀錄片
[00:01:45.160 --> 00:01:48.920]  所以求主讓我們從阿伯拉罕的生平裏面
[00:01:48.920 --> 00:01:50.420]  看一點東西
[00:01:50.420 --> 00:01:54.960]  求主讓我們中人都能夠傳一個感恩的心
[00:01:54.960 --> 00:01:57.720]  我們看看希伯來書第十一章
[00:01:57.720 --> 00:01:59.960]  屏幕上面會打出一些經文
[00:01:59.960 --> 00:02:01.880]  我們一起讀 好嗎?
[00:02:01.880 --> 00:02:06.800]  阿伯拉罕因著信蒙召的時候就遵命出去
[00:02:06.800 --> 00:02:09.920]  往將來要得遺要的地方去
[00:02:09.920 --> 00:02:13.080]  出去的時候還不知往哪裡去
[00:02:13.080 --> 00:02:17.200]  他因著信就在所應他之地作客
[00:02:17.200 --> 00:02:20.240]  好像在異地居住在帳幕
[00:02:20.240 --> 00:02:24.280]  與那同蒙一個應許的以撒雅國一樣
[00:02:24.280 --> 00:02:27.560]  因為他等候那座有根基的城
[00:02:27.560 --> 00:02:30.720]  就是神所經營所建造的
[00:02:30.720 --> 00:02:35.680]  因著信連撒拉自己雖然過了生育的歲數
[00:02:35.680 --> 00:02:37.120]  還能懷孕
[00:02:37.120 --> 00:02:40.560]  因他以為那應許他的是可信的
[00:02:40.560 --> 00:02:43.360]  所以從一個彷彿已死的人
[00:02:43.360 --> 00:02:45.320]  就生出眾子孫
[00:02:45.320 --> 00:02:48.280]  如同天上的星那樣眾多
[00:02:48.280 --> 00:02:50.800]  海邊的沙那樣無數
[00:02:50.800 --> 00:02:53.880]  這些人都是存著信心死的
[00:02:53.880 --> 00:02:56.320]  並沒有得著所應許的
[00:02:56.320 --> 00:02:58.400]  卻從遠處望見
[00:02:58.400 --> 00:03:00.000]  且歡喜迎接
[00:03:00.000 --> 00:03:04.440]  又承認自己在世上是客裡使者
[00:03:04.440 --> 00:03:06.000]  說者話的人
[00:03:06.000 --> 00:03:09.000]  是表明自己找一個家鄉
[00:03:09.000 --> 00:03:12.080]  他們若想念所回鄉的家鄉
[00:03:12.080 --> 00:03:14.480]  還有可以回去的機會
[00:03:14.480 --> 00:03:17.880]  他們卻羨慕一個更美的家鄉
[00:03:17.880 --> 00:03:19.760]  就是在天上的
[00:03:19.760 --> 00:03:22.520]  所以神被稱為他們的神
[00:03:22.520 --> 00:03:24.520]  並不以此為止
[00:03:24.520 --> 00:03:29.760]  因為他已經給他們預備了一座城
[00:03:29.760 --> 00:03:32.120]  阿伯洛因蒙召這個故事
[00:03:32.120 --> 00:03:36.480]  七十五歲離開哈蘭
[00:03:36.480 --> 00:03:39.320]  在《聖經》裏面記載有時提到
[00:03:39.320 --> 00:03:42.680]  他是從吾爾去到哈蘭
[00:03:42.680 --> 00:03:47.360]  然後哈蘭再起步往迦南
[00:03:47.360 --> 00:03:50.080]  在《碩世紀》上有一章記載
[00:03:50.080 --> 00:03:55.360]  是他拉帶著阿伯拉罕·羅德
[00:03:55.360 --> 00:03:58.920]  離開吾爾去哈蘭
[00:03:58.920 --> 00:04:02.560]  到底離開吾爾的時候
[00:04:02.560 --> 00:04:05.880]  是神引導阿伯拉罕·羅德離開
[00:04:05.880 --> 00:04:12.680]  還是他拉帶著阿伯拉罕·羅德離開呢?
[00:04:12.680 --> 00:04:18.200]  在地上看來當時他拉是一家之主
[00:04:18.200 --> 00:04:23.360]  但是為甚麼阿伯拉罕蒙召他拉要跟著他走呢?
[00:04:23.360 --> 00:04:25.920]  在米索波達米亞平原那個地方
[00:04:25.920 --> 00:04:30.000]  特別是在昔日他們住的地方
[00:04:30.000 --> 00:04:34.400]  那個城市是一個多神的宗教地方
[00:04:34.400 --> 00:04:36.320]  但是阿伯拉罕在那個地方
[00:04:36.320 --> 00:04:40.000]  他蒙召清楚了只有一位神
[00:04:40.000 --> 00:04:46.360]  我很相信是阿伯拉罕他就受感動
[00:04:46.360 --> 00:04:50.840]  然後可能他說服了他爸爸
[00:04:50.840 --> 00:04:54.160]  然後才有這個大遷徙
[00:04:54.160 --> 00:04:58.240]  從吾爾去到哈蘭起碼一千公里
[00:04:58.240 --> 00:05:00.800]  為甚麼他不直接去迦南地呢?
[00:05:00.800 --> 00:05:04.000]  因為如果他向西走是沙漠地理
[00:05:04.000 --> 00:05:05.840]  他唯有沿著阿伯拉底河
[00:05:05.840 --> 00:05:08.160]  沿著上游一路上去
[00:05:08.160 --> 00:05:10.840]  稍後我給大家看一幅地圖
[00:05:10.840 --> 00:05:15.120]  所以我從這個看的時候會發覺
[00:05:15.120 --> 00:05:21.800]  阿伯拉罕蒙召離開吾爾去到哈蘭
[00:05:21.800 --> 00:05:24.400]  然而哈蘭就住下來了
[00:05:24.400 --> 00:05:26.760]  如果留意一下他去到哈蘭之後
[00:05:26.760 --> 00:05:29.440]  在那裏繼續發達
[00:05:29.440 --> 00:05:32.560]  甚至可以說是致富的
[00:05:32.560 --> 00:05:34.720]  因此當他離開哈蘭的時候
[00:05:34.720 --> 00:05:38.200]  是帶著更多的財富走
[00:05:38.200 --> 00:05:40.360]  不過他拉就不肯走了
[00:05:40.360 --> 00:05:44.280]  他拉結果如果看第十一章記載
[00:05:44.280 --> 00:05:49.240]  到二百零五歲就死在哈蘭
[00:05:49.240 --> 00:05:53.320]  等於說從這個故事看他們起行的時候
[00:05:53.320 --> 00:05:56.920]  看到阿伯拉罕其實在那個蒙召過程裏面
[00:05:56.920 --> 00:05:59.920]  上帝在瑣碎記第十二章告訴他
[00:05:59.920 --> 00:06:01.560]  有幾樣東西
[00:06:01.560 --> 00:06:05.560]  第一樣東西 神應許他有一個應許之地
[00:06:05.560 --> 00:06:08.840]  但是很清楚讓我們看到的就是
[00:06:08.840 --> 00:06:10.840]  不知道去哪裏
[00:06:10.840 --> 00:06:13.560]  我想阿伯拉罕這個移民都很烏龍
[00:06:13.560 --> 00:06:16.120]  這樣就感動了 走了就要走了
[00:06:16.120 --> 00:06:18.360]  但是不知道去哪裏
[00:06:18.360 --> 00:06:20.360]  不是好像今天的移民
[00:06:20.360 --> 00:06:23.120]  你沒有那個地方給你permit
[00:06:23.120 --> 00:06:26.720]  或者那個簽證你都不能進去 是吧
[00:06:26.720 --> 00:06:28.080]  他當時不知道
[00:06:28.080 --> 00:06:30.960]  還有一件事 神應許給他不單單是一個地
[00:06:30.960 --> 00:06:33.960]  還有一個應許之子給他
[00:06:33.960 --> 00:06:36.840]  就是要他薩拉生一個兒子
[00:06:36.840 --> 00:06:39.960]  所以阿伯拉後來都挺風趣的
[00:06:39.960 --> 00:06:41.320]  下甲就生了
[00:06:41.320 --> 00:06:43.640]  其實阿伯拉罕不止兩個兒子
[00:06:43.640 --> 00:06:45.640]  還有幾個兒子
[00:06:45.640 --> 00:06:47.440]  是薩拉不能生育
[00:06:47.440 --> 00:06:49.840]  但是神就透過這個家庭
[00:06:49.840 --> 00:06:52.800]  就將這個後裔建立成為
[00:06:52.800 --> 00:06:55.040]  不單單是他自己蒙福
[00:06:55.040 --> 00:06:57.640]  而是要全人類
[00:06:57.640 --> 00:07:01.040]  或者叫萬國也因你得福
[00:07:01.040 --> 00:07:02.200]  你知不知道
[00:07:02.200 --> 00:07:03.800]  從阿伯拉罕蒙召過程裏面
[00:07:03.800 --> 00:07:05.800]  讓我們看到一件事實
[00:07:05.800 --> 00:07:09.240]  就是人有意思 有計劃
[00:07:09.240 --> 00:07:11.000]  地上是有生活
[00:07:11.000 --> 00:07:12.600]  但是對基督徒來講
[00:07:12.600 --> 00:07:14.320]  我們有兩套
[00:07:14.320 --> 00:07:16.160]  一套是地上我們生活
[00:07:16.160 --> 00:07:21.400]  第一套是不是按著神的旨意去生活
[00:07:21.400 --> 00:07:23.240]  按著神的旨意去生活
[00:07:23.240 --> 00:07:27.920]  在哲學來講 前書第五章十六到十八節說
[00:07:27.920 --> 00:07:30.360]  要我們常常喜樂
[00:07:30.360 --> 00:07:32.160]  不住的禱告
[00:07:32.160 --> 00:07:34.320]  凡事的謝恩
[00:07:34.320 --> 00:07:36.480]  是神在基督耶穌裏面
[00:07:36.480 --> 00:07:38.800]  向你們所定的旨意
[00:07:38.800 --> 00:07:41.760]  凡在基督耶穌裏面的人
[00:07:41.760 --> 00:07:44.600]  已經相信蒙恩得救的人
[00:07:44.600 --> 00:07:46.800]  肯定自己有永生的人
[00:07:46.800 --> 00:07:50.360]  等於是神已經為我們定了
[00:07:50.360 --> 00:07:53.440]  要什麼 要我們常常喜樂
[00:07:53.440 --> 00:07:55.480]  要我們不住的禱告
[00:07:55.480 --> 00:07:59.680]  還有要我們是凡事謝恩
[00:07:59.680 --> 00:08:04.680]  不是單單為了已經發生的事幹謝恩
[00:08:04.680 --> 00:08:07.360]  已經得到的 已經有的
[00:08:07.360 --> 00:08:08.840]  我們感謝神
[00:08:08.840 --> 00:08:11.480]  其實這個是理所當然的
[00:08:11.480 --> 00:08:13.680]  基督徒不做
[00:08:13.680 --> 00:08:15.440]  世人都要做
[00:08:15.440 --> 00:08:17.680]  你看人做了一樣東西
[00:08:17.680 --> 00:08:20.680]  多謝都沒有一句
[00:08:20.680 --> 00:08:22.680]  多謝那句沒有什麼
[00:08:22.680 --> 00:08:25.280]  表示是好像禮尚往來那樣
[00:08:25.280 --> 00:08:27.280]  你給了我禱告就多謝
[00:08:27.280 --> 00:08:28.280]  合理的
[00:08:28.280 --> 00:08:31.680]  但是神要我們凡事謝恩的時候
[00:08:31.680 --> 00:08:33.880]  是不容易做的
[00:08:33.880 --> 00:08:35.280]  不是單單得著
[00:08:35.280 --> 00:08:36.880]  不是開心
[00:08:36.880 --> 00:08:40.480]  什麼事幹都要謝恩
[00:08:40.480 --> 00:08:41.880]  弟子們
[00:08:41.880 --> 00:08:48.480]  你說病了會不會謝恩
[00:08:48.480 --> 00:08:49.280]  還有一樣東西
[00:08:49.280 --> 00:08:51.680]  真的說不好聽
[00:08:51.680 --> 00:08:53.480]  到有一天要見主的時候
[00:08:53.480 --> 00:08:56.080]  你謝不謝恩
[00:08:56.080 --> 00:08:57.680]  又不要搞我
[00:08:57.680 --> 00:08:59.480]  所以信仰很矛盾
[00:08:59.480 --> 00:09:00.880]  又相信有永生
[00:09:00.880 --> 00:09:03.280]  又說要與主永遠同在
[00:09:03.280 --> 00:09:04.880]  一去到那個階段的時候
[00:09:04.880 --> 00:09:09.880]  就不要搞了
[00:09:09.880 --> 00:09:11.280]  難怪我們不明白
[00:09:11.280 --> 00:09:12.080]  為什麼保羅說
[00:09:12.080 --> 00:09:13.880]  我寧願與基督同在
[00:09:13.880 --> 00:09:15.680]  好得無比
[00:09:15.680 --> 00:09:17.880]  如果今天每一個神的兒女
[00:09:17.880 --> 00:09:18.680]  有這樣的心態
[00:09:18.680 --> 00:09:20.880]  不是叫你自己自尋短見
[00:09:20.880 --> 00:09:22.680]  你不要搞錯
[00:09:22.680 --> 00:09:24.080]  當你有一個心理準備的時候
[00:09:24.080 --> 00:09:26.280]  能夠見主好得無比的時候
[00:09:26.280 --> 00:09:27.080]  你才明白
[00:09:27.080 --> 00:09:30.480]  完全天上的旨意是什麼意思
[00:09:30.480 --> 00:09:32.080]  剛才那段經文有講到
[00:09:32.080 --> 00:09:33.680]  亞伯拉罕在地上
[00:09:33.680 --> 00:09:35.280]  神要給他一個角度
[00:09:35.280 --> 00:09:36.480]  或者給他一個地
[00:09:36.480 --> 00:09:38.880]  他後來是得到的
[00:09:38.880 --> 00:09:41.480]  版圖在外面是可以見到的
[00:09:41.480 --> 00:09:43.280]  神已經去給他的兒子
[00:09:43.280 --> 00:09:46.680]  後來子孫上帝是很幽默的
[00:09:46.680 --> 00:09:48.480]  亞伯拉罕到他臨死的時候
[00:09:48.480 --> 00:09:51.080]  他不僅可以見到他的兒子
[00:09:51.080 --> 00:09:52.880]  可以見到他的孫子
[00:09:52.880 --> 00:09:54.280]  按年紀推算
[00:09:54.280 --> 00:09:55.880]  當時雅各和耳塞
[00:09:55.880 --> 00:09:59.080]  應該是大概十多歲左右
[00:09:59.080 --> 00:10:00.680]  可以計算的
[00:10:00.680 --> 00:10:03.680]  所以亞伯拉罕可以見到兒孫
[00:10:03.680 --> 00:10:05.680]  但是他見到那個東西
[00:10:05.680 --> 00:10:06.680]  希伯來書說
[00:10:06.680 --> 00:10:09.280]  他不是等那些東西
[00:10:09.280 --> 00:10:10.680]  他等什麼
[00:10:10.680 --> 00:10:12.680]  他等那座城
[00:10:12.680 --> 00:10:15.880]  是神在那裏見那座城
[00:10:15.880 --> 00:10:16.280]  兄弟姐妹
[00:10:16.280 --> 00:10:18.480]  今天我們在地上每個信徒
[00:10:18.480 --> 00:10:21.080]  你等什麼
[00:10:21.080 --> 00:10:23.080]  為了過去我們不能夠不感恩
[00:10:23.080 --> 00:10:25.680]  75年裏面以前看
[00:10:25.680 --> 00:10:26.680]  如果要看那些圖片
[00:10:26.680 --> 00:10:27.480]  樓下的可以看
[00:10:27.480 --> 00:10:29.080]  一會兒再看
[00:10:29.080 --> 00:10:31.480]  以前這個地方不是這樣的
[00:10:31.480 --> 00:10:34.080]  保納巷是掘頭巷
[00:10:34.080 --> 00:10:36.080]  這裏四層樓高
[00:10:36.080 --> 00:10:38.680]  當時用30萬
[00:10:38.680 --> 00:10:41.080]  搞地 搞樓
[00:10:41.080 --> 00:10:42.480]  我略略計算
[00:10:42.480 --> 00:10:45.680]  當時30萬和現在來比較
[00:10:45.680 --> 00:10:48.080]  如果以通貨膨脹
[00:10:48.080 --> 00:10:50.680]  起碼3000萬
[00:10:50.680 --> 00:10:51.680]  可能不止
[00:10:51.680 --> 00:10:53.880]  不要說可能不止
[00:10:53.880 --> 00:10:58.480]  所以當時那班主裏面的前先輩
[00:10:58.480 --> 00:11:00.680]  真的挺有信心
[00:11:00.680 --> 00:11:01.880]  是不是
[00:11:01.880 --> 00:11:02.480]  不過今天
[00:11:02.480 --> 00:11:04.480]  我想我們有些堂也很有信心
[00:11:04.480 --> 00:11:05.080]  是不是
[00:11:05.080 --> 00:11:09.680]  他們要求堂不止3000萬
[00:11:09.680 --> 00:11:13.280]  但是當時的工作作為的時候
[00:11:13.280 --> 00:11:17.280]  給我們看到地上的東西會過去
[00:11:17.280 --> 00:11:19.880]  因此當我們在這個時候
[00:11:19.880 --> 00:11:20.880]  我們看到阿伯拉罕
[00:11:20.880 --> 00:11:24.680]  從75歲蒙照來看的時候
[00:11:24.680 --> 00:11:25.680]  兄弟姐妹
[00:11:25.680 --> 00:11:27.680]  當時我們在經文裏面看到
[00:11:27.680 --> 00:11:28.880]  一路提到就是
[00:11:28.880 --> 00:11:30.280]  他不知道往哪裏去
[00:11:30.280 --> 00:11:31.880]  他說應去之地作客
[00:11:31.880 --> 00:11:34.480]  在異地居住帳篷
[00:11:34.480 --> 00:11:40.280]  然後說他們在等候那座有根基的城
[00:11:40.280 --> 00:11:42.280]  他們從遠處觀望
[00:11:42.280 --> 00:11:43.880]  他們看的迎接
[00:11:43.880 --> 00:11:47.880]  要承認自己在地上是客裡是寄居
[00:11:47.880 --> 00:11:49.280]  等一會我們會唱
[00:11:49.280 --> 00:11:52.880]  我們這一次75周年的主題曲
[00:11:52.880 --> 00:11:56.080]  第一首歌第一句是什麼
[00:11:56.080 --> 00:11:59.280]  潮人是客裡
[00:11:59.280 --> 00:12:03.080]  我們這位作曲是我們本堂姐妹來的
[00:12:03.080 --> 00:12:05.480]  潮人是客裡
[00:12:05.480 --> 00:12:09.280]  今天大家當不當自己是客裡
[00:12:09.280 --> 00:12:11.280]  我們回來香港的時候
[00:12:11.280 --> 00:12:16.080]  走的那條通道叫什麼通道
[00:12:16.080 --> 00:12:18.280]  回來香港入境的時候
[00:12:18.280 --> 00:12:20.880]  那個通道叫什麼通道
[00:12:20.880 --> 00:12:23.480]  永久性居民
[00:12:23.480 --> 00:12:25.280]  我看永久居民
[00:12:25.280 --> 00:12:30.280]  是不是很諷刺
[00:12:30.280 --> 00:12:34.280]  你不要走寄居那條
[00:12:34.280 --> 00:12:36.280]  Alien就是寄居那條
[00:12:36.280 --> 00:12:39.280]  不要走那條是不是
[00:12:39.280 --> 00:12:42.480]  潮人是客裡
[00:12:42.480 --> 00:12:48.880]  我想在生命堂在香港成立的時候
[00:12:48.880 --> 00:12:51.880]  那個時候應該是
[00:12:51.880 --> 00:12:52.880]  歐穆斯理幾天說
[00:12:52.880 --> 00:12:57.880]  是在滿清最後的兩年
[00:12:57.880 --> 00:13:00.480]  1909年
[00:13:00.480 --> 00:13:03.280]  辛亥革命前兩年
[00:13:03.280 --> 00:13:05.680]  滿清很腐敗的時候
[00:13:05.680 --> 00:13:09.280]  腐敗到被人革命革走的時候
[00:13:09.280 --> 00:13:12.480]  我們那些先祖在那裡
[00:13:12.480 --> 00:13:15.080]  在國內謀生不可能都很不行
[00:13:15.080 --> 00:13:15.880]  是不是
[00:13:15.880 --> 00:13:17.280]  可能宗教都迫害
[00:13:17.280 --> 00:13:20.880]  不知怎樣就來到香港謀生
[00:13:20.880 --> 00:13:22.880]  她是客裡
[00:13:22.880 --> 00:13:23.680]  到今時今日
[00:13:23.680 --> 00:13:26.480]  請問在香港的潮州籍弟兄姊妹
[00:13:26.480 --> 00:13:28.480]  你們還是不是客裡
[00:13:28.480 --> 00:13:29.680]  不是啊
[00:13:29.680 --> 00:13:32.280]  錯了
[00:13:32.280 --> 00:13:32.880]  聖經說
[00:13:32.880 --> 00:13:34.880]  仍然是客裡
[00:13:34.880 --> 00:13:38.280]  這一點意識上要搞清楚
[00:13:38.280 --> 00:13:43.080]  所以沒有叫做新香港人的
[00:13:43.080 --> 00:13:45.480]  不要看那些人是新香港人
[00:13:45.480 --> 00:13:47.480]  我們是永久性居民
[00:13:47.480 --> 00:13:48.880]  三顆星
[00:13:48.880 --> 00:13:52.280]  他們是新移民
[00:13:52.280 --> 00:13:53.680]  錯了
[00:13:53.680 --> 00:13:55.880]  如果用神的角度看的時候
[00:13:55.880 --> 00:14:01.280]  我們都是地上的客裡居居者
[00:14:01.280 --> 00:14:02.480]  有一天
[00:14:02.480 --> 00:14:05.680]  所有一切都要走
[00:14:05.680 --> 00:14:09.480]  當阿布拉罕在他蒙恩的時候
[00:14:09.480 --> 00:14:12.680]  當他蒙召的時候
[00:14:12.680 --> 00:14:14.480]  他一去到迦南地
[00:14:14.480 --> 00:14:17.280]  其實是不容易的
[00:14:17.280 --> 00:14:20.680]  他們不從吾爾直接向西移
[00:14:20.680 --> 00:14:23.880]  我想這裡就
[00:14:23.880 --> 00:14:27.480]  那幅圖不如就
[00:14:27.480 --> 00:14:30.080]  看下面那個
[00:14:30.080 --> 00:14:32.680]  喪世紀十一章三十一三十二節
[00:14:32.680 --> 00:14:34.880]  他拉帶著他兩個兒子阿布拉罕
[00:14:34.880 --> 00:14:36.680]  和他孫子哈蘭的兒子羅德
[00:14:36.680 --> 00:14:39.480]  並他義父阿布拉罕的妻子撒萊
[00:14:39.480 --> 00:14:41.080]  出了迦納地吾爾的時候
[00:14:41.080 --> 00:14:42.280]  往迦南地去
[00:14:42.280 --> 00:14:45.480]  他們去到迦南就住在那裡
[00:14:45.480 --> 00:14:46.880]  耶和華對阿布拉罕說
[00:14:46.880 --> 00:14:49.880]  你要離開
[00:14:49.880 --> 00:14:53.880]  對不起 這個是
[00:14:53.880 --> 00:14:55.480]  我有沒有跳了
[00:14:55.480 --> 00:14:56.680]  沒有跳
[00:14:56.680 --> 00:14:59.680]  喪世紀第十二章第一第四節
[00:14:59.680 --> 00:15:00.880]  耶和華對阿布拉罕說
[00:15:00.880 --> 00:15:02.880]  你要離開本地本族夫家
[00:15:02.880 --> 00:15:04.480]  往我所指示的地方去
[00:15:04.480 --> 00:15:05.880]  我必叫你成為大國
[00:15:05.880 --> 00:15:07.080]  你必賜福給你
[00:15:07.080 --> 00:15:07.880]  我必賜福給你
[00:15:07.880 --> 00:15:09.080]  叫你的命為大
[00:15:09.080 --> 00:15:10.880]  你一一要叫別人得福
[00:15:10.880 --> 00:15:12.680]  十二章一到四節
[00:15:12.680 --> 00:15:14.680]  為你祝福的我必賜福於他
[00:15:14.680 --> 00:15:16.680]  周座你必周座於他
[00:15:16.680 --> 00:15:19.680]  地上的萬民萬族都因你而得福
[00:15:19.680 --> 00:15:21.880]  阿布拉罕就照著耶和華吩咐去了
[00:15:21.880 --> 00:15:23.080]  羅德耶和華和他
[00:15:23.080 --> 00:15:24.880]  阿布拉罕初去迦南的時候
[00:15:24.880 --> 00:15:26.680]  是年七十五歲
[00:15:26.680 --> 00:15:28.080]  十五章第七節
[00:15:28.080 --> 00:15:28.880]  耶和華對他說
[00:15:28.880 --> 00:15:31.280]  我是耶和華
[00:15:31.280 --> 00:15:33.080]  曾領你出迦納地吾爾
[00:15:33.080 --> 00:15:37.280]  所以是耶和華領他出迦納地吾爾
[00:15:37.280 --> 00:15:40.680]  他不過是地上的父親
[00:15:40.680 --> 00:15:42.280]  這個要分別清楚
[00:15:42.280 --> 00:15:45.080]  說要將這地賜你為業
[00:15:45.080 --> 00:15:46.080]  那地是哪裡呢
[00:15:46.080 --> 00:15:48.080]  這幅圖看一看
[00:15:48.080 --> 00:15:51.680]  在大家圖的左下角那裡
[00:15:51.680 --> 00:15:53.680]  黃色這個地圖大家看一看
[00:15:53.680 --> 00:15:55.480]  這個月彎形
[00:15:55.480 --> 00:15:58.280]  在大家看的地圖
[00:15:58.280 --> 00:16:01.480]  你們看的地圖應該是右下角
[00:16:01.480 --> 00:16:02.680]  那個大字那裡
[00:16:02.680 --> 00:16:05.680]  那個地方差不多是迦納地吾爾的地方
[00:16:05.680 --> 00:16:07.680]  沿著這條河一直直上去
[00:16:07.680 --> 00:16:10.880]  去到月彎形的圓形最頂的時候
[00:16:10.880 --> 00:16:13.080]  大概是哈蘭的地方
[00:16:13.080 --> 00:16:15.280]  然後再下來下面
[00:16:15.280 --> 00:16:18.480]  我們才會看到是迦納地
[00:16:18.480 --> 00:16:20.880]  在這個範圍裡面
[00:16:20.880 --> 00:16:24.280]  如果從昔日的N字上去這個大嶼那裡
[00:16:24.280 --> 00:16:26.280]  向西走就是一個沙漠地方
[00:16:26.280 --> 00:16:29.480]  不可能你移民會這樣走的
[00:16:29.480 --> 00:16:31.880]  你唯有沿著那條大河上去
[00:16:31.880 --> 00:16:34.080]  沿上
[00:16:34.080 --> 00:16:35.480]  沿流而上
[00:16:35.480 --> 00:16:37.480]  沿河而上
[00:16:37.480 --> 00:16:39.280]  大概距離一千公里
[00:16:39.280 --> 00:16:43.480]  我想距離大概從香港到北京
[00:16:43.480 --> 00:16:45.480]  你猜大概多遠
[00:16:45.480 --> 00:16:47.880]  那時候沒有飛機
[00:16:47.880 --> 00:16:49.280]  沒有車
[00:16:49.280 --> 00:16:51.680]  可能有車不知道是什麼車
[00:16:51.680 --> 00:16:54.280]  可能牛車馬車都不一定
[00:16:54.280 --> 00:16:55.280]  要走
[00:16:55.280 --> 00:16:56.280]  為什麼
[00:16:56.280 --> 00:16:59.280]  因為在多神的民族中間
[00:16:59.280 --> 00:17:01.080]  神父叫阿伯拉罕
[00:17:01.080 --> 00:17:03.680]  阿伯拉罕在那個時候
[00:17:03.680 --> 00:17:06.080]  認定了原來有一位獨一的真神
[00:17:06.080 --> 00:17:07.280]  我就很奇怪
[00:17:07.280 --> 00:17:10.280]  阿伯拉罕怎麼可以這麼肯定
[00:17:10.280 --> 00:17:12.080]  在多神的信仰中間
[00:17:12.080 --> 00:17:14.080]  能夠認定這位神
[00:17:14.080 --> 00:17:17.280]  可能真的他有個靈明
[00:17:17.280 --> 00:17:19.280]  有個知覺
[00:17:19.280 --> 00:17:21.480]  當他能夠回應的時候
[00:17:21.480 --> 00:17:22.680]  他起來行動
[00:17:22.680 --> 00:17:25.480]  這個信心真的很偉大
[00:17:25.480 --> 00:17:28.280]  當他去到哈蘭
[00:17:28.280 --> 00:17:30.880]  然後塔拉說我不走了
[00:17:30.880 --> 00:17:31.880]  我留下來了
[00:17:31.880 --> 00:17:33.480]  阿伯拉罕說你不走啊
[00:17:33.480 --> 00:17:35.080]  我走
[00:17:35.080 --> 00:17:39.280]  於是離開了塔拉向南
[00:17:39.280 --> 00:17:42.280]  而我相信塔拉在信仰上
[00:17:42.280 --> 00:17:45.480]  有些未清楚的地方
[00:17:45.480 --> 00:17:46.680]  為什麼呢
[00:17:46.680 --> 00:17:49.880]  後來再看阿伯拉罕
[00:17:49.880 --> 00:17:53.880]  叫穆人和以撒娶妻
[00:17:53.880 --> 00:17:56.080]  到後來瓦國的故事
[00:17:56.080 --> 00:17:57.280]  我們再看
[00:17:57.280 --> 00:18:00.280]  原來當瓦國回鄉的時候
[00:18:00.280 --> 00:18:01.480]  在路途中間
[00:18:01.480 --> 00:18:03.480]  吩咐家裡的人
[00:18:03.480 --> 00:18:06.280]  將其他的偶像都要娶去
[00:18:06.280 --> 00:18:08.880]  你記得那個歷史故事
[00:18:08.880 --> 00:18:10.680]  所以在這個家族裡面
[00:18:10.680 --> 00:18:12.880]  塔拉去到哈蘭住下的時候
[00:18:12.880 --> 00:18:16.080]  可能那個家庭裡面只有阿伯拉罕
[00:18:16.080 --> 00:18:18.680]  他仍然是維持獨一的真神
[00:18:18.680 --> 00:18:21.080]  但其他人還有其他神
[00:18:21.080 --> 00:18:22.880]  這個是今天我們很多時候
[00:18:22.880 --> 00:18:25.280]  信仰一個很大的危機
[00:18:25.280 --> 00:18:26.680]  因為沒什麼問題
[00:18:26.680 --> 00:18:28.280]  你說我們今天哪有其他神
[00:18:28.280 --> 00:18:29.480]  我相信耶穌
