
[00:00:00.000 --> 00:00:04.600]  今年我們教會二十一天醫治步道大會馬上就要開始
[00:01:28.900 --> 00:01:32.200]  他們就應該請教會的長老來爲他來禱告
[00:01:32.200 --> 00:01:37.400]  換句話說受苦跟疾病是分開來教導的
[00:01:37.400 --> 00:01:41.300]  受苦跟疾病是兩件不同的事情
[00:01:41.300 --> 00:01:44.000]  受苦的人要禱告
[00:01:44.000 --> 00:01:47.200]  有病的人要尋求醫治
[00:01:47.200 --> 00:01:49.800]  你還記得有一次
[00:01:50.500 --> 00:01:55.000]  有人把這個生來是瞎眼的一個人帶到耶穌面前
[00:01:55.000 --> 00:01:58.600]  他們就問耶穌說到底是誰有罪呢
[00:01:58.600 --> 00:02:00.200]  是這個人有罪呢
[00:02:00.200 --> 00:02:02.200]  還是他父母有罪呢
[00:02:02.200 --> 00:02:08.000]  我們看見耶穌並沒有把瞎眼跟罪連結在一起
[00:02:08.000 --> 00:02:10.400]  主的回答太棒了
[00:02:10.400 --> 00:02:16.100]  主說乃是要在這個人身上顯明上帝的榮耀來啦
[00:02:16.900 --> 00:02:22.200]  換句話說無論這個人的瞎眼是不是因爲罪而來
[00:02:22.200 --> 00:02:23.200]  都不重要
[00:02:23.200 --> 00:02:24.400]  最重要的是
[00:02:24.400 --> 00:02:28.200]  若是神的醫治能夠靈到在這個人身上的話
[00:02:28.200 --> 00:02:30.700]  神不是得到更大的榮耀嗎
[00:02:30.700 --> 00:02:33.500]  所以今天在教會里面
[00:02:33.500 --> 00:02:38.600]  一方面我們是要教導一個受苦一個正面的含義
[00:02:38.600 --> 00:02:41.200]  的確受苦是與我們有益
[00:02:41.200 --> 00:02:44.000]  多少時候你我在受苦的過程當中
[00:02:44.000 --> 00:02:46.400]  我們生命不是變得更加成熟嗎
[00:02:47.300 --> 00:02:50.800]  但另一方面我們卻不能夠因爲受苦與我們有益
[00:02:50.800 --> 00:02:54.400]  我們就忽略了神醫治的心意
[00:02:54.400 --> 00:03:02.100]  因爲神今天仍然樂意透過醫治來彰顯他的榮耀
[00:03:02.100 --> 00:03:04.200]  彰顯他的憐憫的心腸
[00:03:04.200 --> 00:03:06.600]  所以接着我們從三方面
[00:03:06.600 --> 00:03:10.200]  我們一同來思想神醫治的心意
[00:03:10.200 --> 00:03:15.400]  第一個我們看見主耶穌今天仍然樂意醫治
[00:03:15.400 --> 00:03:17.800]  跟你們說主耶穌今天仍然樂意醫治對他說
[00:03:17.800 --> 00:03:26.600]  第二件如果你曾經對醫治的施工有任何的疑惑的話
[00:03:26.600 --> 00:03:31.700]  那我真的要請你再一次去讀四福音書吧
[00:03:31.700 --> 00:03:38.500]  你就會發現耶穌是多麼渴望親近那些有需要的人
[00:03:38.500 --> 00:03:41.500]  特別是那些有病痛的人
[00:03:42.400 --> 00:03:45.900]  馬太福音第九章三十五節三十六節你看見我們一同來唸
[00:03:45.900 --> 00:03:50.900]  來耶穌走遍各城各鄉在會堂裏教訓人
[00:03:50.900 --> 00:03:55.900]  宣講天國的福音又一次什麼各樣的病症
[00:03:55.900 --> 00:04:00.200]  三十六節他看見許多的人就憐憫他們
[00:04:00.200 --> 00:04:04.500]  因爲他們困苦流離如同羊沒有牧人一般
[00:04:04.500 --> 00:04:08.800]  你看耶穌是多麼有憐憫的心腸
[00:04:08.800 --> 00:04:11.300]  尋找那些需要的人羣
[00:04:11.700 --> 00:04:13.900]  當你看四福音書的時候
[00:04:13.900 --> 00:04:17.500]  你就會看見耶穌花多少時間
[00:04:17.500 --> 00:04:22.100]  從一個病人走到另外一個病人身上
[00:04:22.100 --> 00:04:25.700]  一個一個爲他們按手禱告
[00:04:25.700 --> 00:04:27.500]  醫治他們的疾病
[00:04:27.500 --> 00:04:32.100]  多少次耶穌是爲了病人
[00:04:32.100 --> 00:04:34.800]  中斷他自己的行程
[00:04:34.800 --> 00:04:40.000]  多少次他是爲病人停留下來
[00:04:41.200 --> 00:04:45.200]  甚至每當他自己身體疲倦軟弱的時候
[00:04:45.200 --> 00:04:48.300]  自己想退到曠野去休息一下
[00:04:48.300 --> 00:04:50.100]  聖經多次也講到
[00:04:50.100 --> 00:04:54.000]  衆人知道這件事情沒有讓耶穌去休息
[00:04:54.000 --> 00:04:56.100]  衆人就跟着他去
[00:04:56.100 --> 00:04:59.300]  耶穌也沒有推辭他們說對不起
[00:04:59.300 --> 00:05:01.900]  我很累了明天再來
[00:05:01.900 --> 00:05:07.200]  耶穌仍然盡上他所有的力量
[00:05:07.200 --> 00:05:09.800]  去醫治那些需要醫治的人
[00:05:10.700 --> 00:05:13.500]  有一節經文馬太福音四十章二十四節
[00:05:13.500 --> 00:05:17.100]  我們看見這裏講到他的名聲傳遍了敘利亞
[00:05:17.100 --> 00:05:20.200]  那裏人就把一切害病的
[00:05:20.200 --> 00:05:22.500]  就是害各樣疾病
[00:05:22.500 --> 00:05:26.200]  各樣疼痛和被鬼附的癲癲的
[00:05:26.200 --> 00:05:28.000]  癱瘓的都帶了來
[00:05:28.000 --> 00:05:29.200]  耶穌就怎麼樣
[00:05:29.200 --> 00:05:31.200]  治好了他們
[00:05:31.200 --> 00:05:34.000]  想想看這就是耶穌所做的
[00:05:34.000 --> 00:05:36.000]  這只是一節聖經
[00:05:36.000 --> 00:05:38.300]  我每次讀到這些都覺得
[00:05:38.300 --> 00:05:41.600]  哇如果今天有一個人把所有害病
[00:05:41.600 --> 00:05:42.800]  都帶到我們這裏來
[00:05:42.800 --> 00:05:44.500]  癲癲的癱瘓統統來
[00:05:44.500 --> 00:05:46.400]  我看我們當場昏倒我告訴你
[00:05:46.400 --> 00:05:50.200]  你看見這只是一節聖經
[00:05:50.200 --> 00:05:53.500]  耶穌要面對這麼多的病人
[00:05:53.500 --> 00:05:56.600]  耶穌就怎麼樣醫好他們
[00:05:56.600 --> 00:06:01.000]  耶穌在這個世界是用盡各樣的方法
[00:06:01.000 --> 00:06:03.700]  來拯救來釋放來醫治
[00:06:03.700 --> 00:06:07.200]  你知道耶穌甚至爲了醫治病人
[00:06:07.600 --> 00:06:11.800]  不惜與當時宗教的領袖發生衝突
[00:06:11.800 --> 00:06:15.600]  好幾次耶穌在安息日治病
[00:06:15.600 --> 00:06:18.500]  被法利塞人批評論斷
[00:06:18.500 --> 00:06:20.800]  其實說真的
[00:06:20.800 --> 00:06:23.400]  只要耶穌再多等一天就好了
[00:06:23.400 --> 00:06:25.000]  這個人生病生了這麼多年了
[00:06:25.000 --> 00:06:25.900]  再多等一天吧
[00:06:25.900 --> 00:06:28.200]  安息明天來就好了嘛
[00:06:28.200 --> 00:06:30.700]  幹嘛一定要在今天來醫治呢
[00:06:30.700 --> 00:06:33.700]  但你知道耶穌的心腸嗎
[00:06:33.700 --> 00:06:36.400]  耶穌甚至不願意
[00:06:36.700 --> 00:06:40.100]  人要再被疾病多捆綁一天
[00:06:40.100 --> 00:06:42.500]  多一天他都不願意
[00:06:42.500 --> 00:06:47.300]  他寧肯觸犯這個宗教領袖
[00:06:47.300 --> 00:06:50.900]  他都選擇就算在安息日
[00:06:50.900 --> 00:06:52.500]  我也要治病
[00:06:52.500 --> 00:06:54.100]  Hallelujah
[00:06:54.100 --> 00:06:56.500]  弟兄姐妹你可知道
[00:06:56.500 --> 00:06:59.300]  主耶穌就能夠醫治的心腸嗎
[00:06:59.300 --> 00:07:01.900]  主耶穌何等樂意
[00:07:01.900 --> 00:07:04.300]  能夠把神的恩典
[00:07:04.400 --> 00:07:07.300]  帶到每一個有需要的人羣當中
[00:07:07.300 --> 00:07:07.900]  弟兄姐妹
[00:07:07.900 --> 00:07:09.400]  今天我們的主
[00:07:09.400 --> 00:07:11.100]  仍然是醫治的救主
[00:07:11.100 --> 00:07:12.300]  你們
[00:07:12.300 --> 00:07:15.100]  另一方面你也需要明白
[00:07:15.100 --> 00:07:18.000]  既然耶穌是一個醫治的救主
[00:07:18.000 --> 00:07:21.300]  那就表示醫治的主權就在於神了
[00:07:21.300 --> 00:07:24.200]  神要在什麼時候醫治
[00:07:24.200 --> 00:07:26.700]  用什麼方法醫治完全在乎神
[00:07:26.700 --> 00:07:31.000]  有時候神是要透過禱告來醫治
[00:07:31.000 --> 00:07:33.600]  有時候神是透過醫藥來醫治
[00:07:34.100 --> 00:07:34.900]  你要知道
[00:07:34.900 --> 00:07:37.400]  醫藥也是神的恩典之一
[00:07:37.400 --> 00:07:37.900]  Amen
[00:07:37.900 --> 00:07:41.000]  就好像聖經說陽光跟雨水
[00:07:41.000 --> 00:07:42.800]  是神所賜給我們的恩典
[00:07:42.800 --> 00:07:45.000]  那個叫做普遍的恩典
[00:07:45.000 --> 00:07:46.700]  無論你幸主與否
[00:07:46.700 --> 00:07:48.700]  甚至無論你好與歹
[00:07:48.700 --> 00:07:51.500]  你都可以享受陽光跟雨水的好處
[00:07:51.500 --> 00:07:56.800]  同樣醫治也是神所賜給我們普遍的恩典
[00:07:56.800 --> 00:07:59.700]  無論幸主與否都能夠享受
[00:07:59.700 --> 00:08:02.600]  但對於幸主的人來講
[00:08:02.600 --> 00:08:05.400]  神卻給我們多一個恩典
[00:08:05.400 --> 00:08:07.400]  特別的恩典這個叫做
[00:08:07.400 --> 00:08:11.600]  就是透過耶穌基督在十字架上的救恩
[00:08:11.600 --> 00:08:14.000]  所帶給我們醫治的能力
[00:08:14.000 --> 00:08:17.000]  這兩個都是神的恩典
[00:08:17.000 --> 00:08:18.400]  換句話說
[00:08:18.400 --> 00:08:21.100]  今天做基督徒我們有雙倍的恩典
[00:08:21.100 --> 00:08:22.600]  跟你們說我們有雙倍的恩典
[00:08:22.600 --> 00:08:27.600]  有醫藥也有禱告的能力
[00:08:27.600 --> 00:08:30.100]  那麼既然是如此
[00:08:30.700 --> 00:08:34.900]  那所以當我們在生病的時候就應該雙管齊下了
[00:08:34.900 --> 00:08:35.400]  對不對
[00:08:35.400 --> 00:08:38.100]  神既賜給我們雙倍的恩典
[00:08:38.100 --> 00:08:41.400]  那我們在生病的時候叫不要只用一個
[00:08:41.400 --> 00:08:44.400]  要雙管齊下
[00:08:44.400 --> 00:08:46.900]  我們也要尋求醫治
[00:08:46.900 --> 00:08:48.900]  我們也要尋求禱告
[00:08:48.900 --> 00:08:49.500]  Amen
[00:08:49.500 --> 00:08:53.700]  你知道這些年當我在第三世界宣教的時候
[00:08:53.700 --> 00:08:54.600]  我就看見
[00:08:54.600 --> 00:08:58.000]  在這些醫藥不發達的地方
[00:08:58.800 --> 00:09:02.000]  每當信徒迫切的禱告的時候
[00:09:02.000 --> 00:09:04.300]  神蹟其實就發生了
[00:09:04.300 --> 00:09:07.800]  反而是我們生在美國
[00:09:07.800 --> 00:09:10.800]  醫藥非常先進的地方
[00:09:10.800 --> 00:09:13.800]  我們的心卻只依靠醫藥
[00:09:13.800 --> 00:09:15.700]  卻不懂得來依靠神
[00:09:15.700 --> 00:09:20.000]  以至於今天教會反而失去了神蹟的能力
[00:09:20.000 --> 00:09:21.000]  你們
[00:09:21.000 --> 00:09:23.600]  你知道宗世紀一位教皇
[00:09:23.600 --> 00:09:28.700]  有一次他很驕傲的對一位聖徒聖多瑪說
[00:09:29.500 --> 00:09:32.000]  你看神今天給我們多少的恩典
[00:09:32.000 --> 00:09:36.700]  我們今天再也不必像彼得當年說金和銀我都沒有
[00:09:36.700 --> 00:09:37.900]  因爲我們太豐富
[00:09:37.900 --> 00:09:40.600]  你知道聖多瑪怎麼回答嗎
[00:09:40.600 --> 00:09:43.100]  聖多瑪回答說一點都不錯
[00:09:43.100 --> 00:09:47.200]  但今天我們也無法像彼得當年那樣說
[00:09:47.200 --> 00:09:50.000]  我奉拿撒人耶穌的名字叫你起來行走
[00:09:50.000 --> 00:09:52.200]  我們看見第五點
[00:09:52.200 --> 00:09:55.800]  這難道不是今天教會的寫照嗎
[00:09:56.800 --> 00:09:59.000]  我再次說教會在地上
[00:09:59.000 --> 00:10:01.700]  一定要體會耶穌進入的心腸
[00:10:01.700 --> 00:10:06.000]  教會在地上一定要做耶穌所做的事情
[00:10:06.000 --> 00:10:08.800]  我們不斷傳天國的福音
[00:10:08.800 --> 00:10:11.000]  而且要醫治病人
[00:10:11.000 --> 00:10:12.100]  Amen
[00:10:12.100 --> 00:10:16.100]  所以第一個我們看見主耶穌就今天仍然樂於醫治
[00:10:16.100 --> 00:10:17.300]  第二個我們要講到
[00:10:17.300 --> 00:10:20.300]  醫治禱告的一些原則是什麼
[00:10:20.300 --> 00:10:22.800]  我們怎麼樣來做醫治禱告
[00:10:23.700 --> 00:10:26.800]  從今天的經文當中我們看見有三方面
[00:10:26.800 --> 00:10:28.000]  怎麼樣來做醫治禱告
[00:10:28.000 --> 00:10:30.800]  第一個要奉主的名來禱告
[00:10:30.800 --> 00:10:32.300]  給你們奉主的名來禱告
[00:10:32.300 --> 00:10:39.600]  因爲醫治的能力是來自主在十字架上的救恩
[00:10:39.600 --> 00:10:42.300]  馬太福音第八章十七節
[00:10:42.300 --> 00:10:43.200]  我們看這怎麼說呢
[00:10:43.200 --> 00:10:45.100]  這裏要應驗先知以賽的話
[00:10:45.100 --> 00:10:46.100]  說明同來念來
[00:10:46.100 --> 00:10:49.100]  他代替我們的軟弱
[00:10:49.100 --> 00:10:52.500]  擔當我們的疾病
[00:10:53.500 --> 00:10:57.500]  所以說主耶穌在十字架上是代替我們的軟弱
[00:10:57.500 --> 00:10:59.500]  也擔當我們的疾病
[00:10:59.500 --> 00:11:01.700]  第二個你必須要看見
[00:11:01.700 --> 00:11:06.900]  在十字架上是一個偉大的交換在發生
[00:11:06.900 --> 00:11:12.100]  那就是當主耶穌爲我們的罪被掛在十字架上的時候
[00:11:12.100 --> 00:11:16.600]  他是代替我們承受神對罪惡的刑罰
[00:11:16.600 --> 00:11:21.400]  他也揹負了我們一切罪所帶來的結果
[00:11:22.200 --> 00:11:24.800]  所以當我們在尋求醫治的時候
[00:11:24.800 --> 00:11:29.500]  我們要將我們的眼目定睛在主耶穌基督身上
[00:11:29.500 --> 00:11:32.800]  讓我們思想到耶穌基督的愛
[00:11:32.800 --> 00:11:37.900]  我們要思想到耶穌在十字架上偉大的代替
[00:11:37.900 --> 00:11:43.700]  你要看見耶穌正在揹負你一切的軟弱
[00:11:43.700 --> 00:11:48.500]  你要看見耶穌正在代替你一切的疾病
[00:11:49.300 --> 00:11:52.400]  因着他的刑罰你可以得平安
[00:11:52.400 --> 00:11:56.100]  因着他的鞭傷你我可以得醫治
[00:11:56.100 --> 00:11:59.300]  當你安靜下來
[00:11:59.300 --> 00:12:05.100]  定睛在主的身上思想到主的救恩的時候
[00:12:05.100 --> 00:12:09.600]  主醫治的恩典就能在你生命當中湧流出來
[00:12:09.600 --> 00:12:11.400]  帶來醫治跟平安
[00:12:11.400 --> 00:12:15.200]  那你說我們怎麼樣能夠奉主的名來禱告
[00:12:15.200 --> 00:12:18.100]  最簡單的方法就是敬拜
[00:12:19.000 --> 00:12:21.500]  我們要常常在神面前敬拜神
[00:12:21.500 --> 00:12:23.300]  不但口裏歌頌
[00:12:23.300 --> 00:12:26.000]  我們心裏要來稱頌神來敬拜
[00:12:26.000 --> 00:12:27.500]  敬拜太重要
[00:12:27.500 --> 00:12:29.400]  弟兄姐妹當你敬拜的時候
[00:12:29.400 --> 00:12:31.500]  你是歡迎神來掌權
[00:12:31.500 --> 00:12:34.800]  當你敬拜的時候是遵從神來做主
[00:12:34.800 --> 00:12:38.200]  讓主的寶座就在我們中間設立
[00:12:38.200 --> 00:12:40.200]  在你的身上來設立
[00:12:40.200 --> 00:12:43.400]  讓整個旨意能夠自由地運行
[00:12:43.400 --> 00:12:47.200]  所以約翰一書第三章第八節怎麼說呢
[00:12:47.700 --> 00:12:50.200]  約翰一書第三章第八節犯罪是屬魔鬼
[00:12:50.200 --> 00:12:52.200]  因爲魔鬼從起初就犯罪
[00:12:52.200 --> 00:12:55.800]  但是神的兒子顯現出來就怎麼樣
[00:12:55.800 --> 00:12:59.500]  爲要除滅魔鬼的作爲
[00:12:59.500 --> 00:13:01.500]  當我們一敬拜
[00:13:01.500 --> 00:13:03.700]  神的寶座一設立
[00:13:03.700 --> 00:13:06.400]  神兒子就要顯明出來
[00:13:06.400 --> 00:13:09.000]  這裏說神的兒子顯明出來的時候
[00:13:09.000 --> 00:13:12.200]  就要除滅魔鬼一切的作爲
[00:13:12.200 --> 00:13:13.000]  Hallelujah
[00:13:13.000 --> 00:13:16.300]  一切黑暗的權勢要被斷開
[00:13:16.400 --> 00:13:19.500]  一切仇敵的工作就要被除滅
[00:13:19.500 --> 00:13:20.200]  Amen
[00:13:20.200 --> 00:13:22.700]  所以第一個你要奉主的名來禱告
[00:13:22.700 --> 00:13:25.300]  第二個要憑信心來禱告
[00:13:25.300 --> 00:13:26.900]  跟你們說要憑信心來禱告
[00:13:26.900 --> 00:13:31.200]  雅各書第五章十五節你們講到說
[00:13:31.200 --> 00:13:35.700]  出於信心祈禱就要救那病人起來
[00:13:35.700 --> 00:13:38.800]  禱告一定要憑着信心
[00:13:38.800 --> 00:13:40.700]  相信什麼呢
[00:13:40.700 --> 00:13:44.300]  相信神正在隨聽你禱告
[00:13:44.300 --> 00:13:45.100]  Amen
[00:13:45.700 --> 00:13:49.800]  你也要相信神的手正在你身上工作
[00:13:49.800 --> 00:13:53.000]  很多時候我們禱告容易灰心
[00:13:53.000 --> 00:13:56.800]  就是因爲我們看不見神手中的工作
[00:13:56.800 --> 00:13:59.500]  但事實上雖然我們看不見
[00:13:59.500 --> 00:14:04.000]  但事實上神的眼目卻從來沒有偏離過你
[00:14:04.000 --> 00:14:08.000]  神的膀背也是從來沒有縮短過
[00:14:08.000 --> 00:14:12.100]  神從來沒有停止在你身上的工作
[00:14:12.100 --> 00:14:13.000]  Amen
[00:14:14.300 --> 00:14:17.400]  你還記得有一次耶穌進耶路撒冷城
[00:14:17.400 --> 00:14:20.000]  在馬可福音第十一章裏面
[00:14:20.000 --> 00:14:24.600]  記載到祂每天晚上是回到伯大尼睡覺
[00:14:24.600 --> 00:14:29.400]  清晨再出城進入到耶路撒冷去
[00:14:29.400 --> 00:14:31.000]  有一天
[00:14:31.000 --> 00:14:33.000]  祂進城的時候
[00:14:33.000 --> 00:14:35.200]  就看見一棵無花果樹
[00:14:35.200 --> 00:14:37.200]  祂就想找果子喫
[00:14:37.200 --> 00:14:38.700]  怎麼找都找不到
[00:14:38.700 --> 00:14:42.500]  耶穌就咒詛這無花果樹
[00:14:43.200 --> 00:14:45.600]  你說爲什麼耶穌要咒詛無花果樹呢
[00:14:45.600 --> 00:14:46.600]  I don't know
[00:14:46.600 --> 00:14:50.700]  可能是爲了要教導我們一件事情
[00:14:50.700 --> 00:14:52.900]  說我們的生命必須要結果子吧
[00:14:52.900 --> 00:14:54.700]  否則就沒有功用
[00:14:54.700 --> 00:14:58.000]  但是重要你要知道
[00:14:58.000 --> 00:15:00.700]  當祂咒詛這無花果樹的時候
[00:15:00.700 --> 00:15:04.700]  居然好像什麼事情都沒有發生
[00:15:04.700 --> 00:15:07.500]  葉子也沒有枯乾
[00:15:07.500 --> 00:15:10.600]  這個枝子也沒有下垂一點
[00:15:11.700 --> 00:15:14.100]  可能在旁邊的門徒看見
[00:15:14.100 --> 00:15:15.900]  心中就有點納悶
[00:15:15.900 --> 00:15:17.800]  怎麼搞的
[00:15:17.800 --> 00:15:19.200]  今天怎麼回事
[00:15:19.200 --> 00:15:23.100]  耶穌什麼失去能力失去權柄
[00:15:23.100 --> 00:15:25.200]  怎麼咒詛無花果樹
[00:15:25.200 --> 00:15:26.700]  Nothing happened
[00:15:26.700 --> 00:15:31.100]  沒想到第二天他們再次進城的時候
[00:15:31.100 --> 00:15:34.700]  卻發現這棵樹已經枯乾了
[00:15:34.700 --> 00:15:38.000]  馬可福音第十一章二十節你可以怎麼說呢
[00:15:38.000 --> 00:15:40.100]  早晨他們從那裏經過
[00:15:40.300 --> 00:15:42.500]  看見無花果樹是怎麼樣
[00:15:42.500 --> 00:15:45.800]  連根都枯乾了
[00:15:45.800 --> 00:15:50.500]  換句話說當祖在咒詛那棵無花果樹的時候
[00:15:50.500 --> 00:15:53.600]  其實這棵樹已經開始枯乾了
[00:15:53.600 --> 00:15:56.200]  但不是從外表開始枯乾
[00:15:56.200 --> 00:15:59.100]  而是從根部開始枯乾
[00:15:59.100 --> 00:16:02.100]  表面上什麼都沒有發生
[00:16:02.100 --> 00:16:03.300]  Nothing happened
[00:16:03.300 --> 00:16:06.300]  可實際上神的手
[00:16:06.300 --> 00:16:09.300]  已經在這個樹的根部開始工作了
[00:16:09.300 --> 00:16:10.200]  Amen
[00:16:10.500 --> 00:16:11.300]  Hallelujah
[00:16:11.300 --> 00:16:13.300]  弟兄姐妹多好受我們的眼目
[00:16:13.300 --> 00:16:15.700]  人的眼目只是看葉子
[00:16:15.700 --> 00:16:19.700]  怎麼什麼都沒有發生呢
[00:16:19.700 --> 00:16:23.200]  但事實上神的手
[00:16:23.200 --> 00:16:27.900]  常常已經從這個問題的根部開始工作
[00:16:27.900 --> 00:16:30.700]  弟兄姐妹你一定要相信
[00:16:30.700 --> 00:16:33.000]  神垂聽你禱告
[00:16:33.000 --> 00:16:37.200]  而且你要相信神的手沒有停止工作過
[00:16:37.200 --> 00:16:38.000]  Amen
[00:16:38.300 --> 00:16:40.600]  跟你媽說神的手在你身上沒有停止工作過
[00:16:40.600 --> 00:16:41.300]  跟她說
[00:16:41.300 --> 00:16:47.400]  你知道這個Benny Hinn牧師的聚會里面
[00:16:47.400 --> 00:16:51.300]  常常都是請這些得一字的人到臺前來做見證
[00:16:51.300 --> 00:16:52.900]  然後爲他禱告
[00:16:52.900 --> 00:16:55.300]  有一次有一個姐妹得到一字
[00:16:55.300 --> 00:16:57.600]  很高興到臺前來禱告
[00:16:57.600 --> 00:16:59.300]  Benny Hinn才發現
[00:16:59.300 --> 00:17:03.100]  這個姐妹是第十一次來到這個一字特會
[00:17:03.100 --> 00:17:05.100]  她說前十次呢
[00:17:05.100 --> 00:17:07.300]  她說前十次都沒有得到一字
[00:17:07.700 --> 00:17:09.300]  那這個Benny Hinn就很好奇
[00:17:09.300 --> 00:17:11.300]  那沒有得到一字人家就不來
[00:17:11.300 --> 00:17:13.800]  你怎麼來來繼續來十次呢
[00:17:13.800 --> 00:17:17.900]  她說因爲我每次看見別人得到一字
[00:17:17.900 --> 00:17:21.600]  我就確信我的上帝仍然在工作
[00:17:21.600 --> 00:17:25.400]  我就確信上帝的手仍然在我身上
[00:17:25.400 --> 00:17:26.400]  Amen
[00:17:26.400 --> 00:17:31.100]  所以她說我第十一次來果然得到了一字
[00:17:31.100 --> 00:17:33.400]  我們看見這位姐妹
[00:17:33.400 --> 00:17:36.800]  她就是確信神垂聽她的禱告
[00:17:36.900 --> 00:17:40.500]  也確信神的手沒有停止工作過
[00:17:40.500 --> 00:17:41.000]  Amen
[00:17:41.000 --> 00:17:43.700]  當你禱告一定要憑信心來祈求
[00:17:43.700 --> 00:17:45.700]  第三要歡迎聖靈來工作
[00:17:45.700 --> 00:17:47.300]  跟你們說要歡迎聖靈來工作
[00:17:47.300 --> 00:17:51.600]  在五章十四節裏面這裏教導
[00:17:51.600 --> 00:17:54.000]  說要有某他爲他禱告
[00:17:54.000 --> 00:17:57.400]  用有某其實代表聖靈的工作
[00:17:57.400 --> 00:18:00.100]  第二點今天當我們在做一字禱告的時候
[00:18:00.100 --> 00:18:03.700]  我們要明白一字的能力是從聖靈而來
[00:18:04.300 --> 00:18:07.500]  所以我們要歡迎聖靈在我們中間來工作
[00:18:07.500 --> 00:18:09.400]  上禮拜三晚上禱告會的時候
[00:18:09.400 --> 00:18:11.500]  我特別提到一件事情
[00:18:11.500 --> 00:18:13.700]  也是神感動我的一件事情
[00:18:13.700 --> 00:18:17.300]  就要在這個二十一天一字禱告大會之中
[00:18:17.300 --> 00:18:20.500]  我們應當祈求聖靈來工作
[00:18:20.500 --> 00:18:24.800]  要在我們中間預備一個一致的環境
[00:18:24.800 --> 00:18:29.200]  好讓每一個人走進這個地方的人
[00:18:29.200 --> 00:18:33.600]  他們有感受到一種一致的氣氛在這裏
[00:18:34.300 --> 00:18:36.800]  而在這種一致的環境當中
[00:18:36.800 --> 00:18:41.700]  人自然而然會產生信心來領受一致
[00:18:41.700 --> 00:18:44.300]  這個一致的環境是很重要
[00:18:44.300 --> 00:18:47.300]  否則一個人來到這裏一點信心都沒有
[00:18:47.300 --> 00:18:48.800]  很難得到一致
[00:18:48.800 --> 00:18:52.200]  我們要求神在這裏預備一個一致的
[00:18:52.200 --> 00:18:54.700]  怎麼樣預備這個一致的環境呢
[00:18:54.700 --> 00:18:57.300]  就是要藉着我們的禱告
[00:18:57.300 --> 00:18:59.700]  歡迎聖靈來工作你們
[00:19:00.400 --> 00:19:04.300]  而當我在爲二十一天一字禱告大會來禱告的時候
[00:19:04.300 --> 00:19:06.300]  主的靈就讓我看見
[00:19:06.300 --> 00:19:10.700]  使徒行傳第四章第二十九三十節這樣一個事情
[00:19:10.700 --> 00:19:15.400]  我們看見這裏說一面叫你僕人大放膽量講你的道
[00:19:15.400 --> 00:19:16.400]  這講到我們了
[00:19:16.400 --> 00:19:20.600]  一面伸出你的手來怎麼樣一致疾病
[00:19:20.600 --> 00:19:25.300]  我在靈裏就看見有一隻神的手
[00:19:25.300 --> 00:19:28.500]  要在整個會場當中來運行
[00:19:29.100 --> 00:19:31.900]  是神的靈要充滿祂的聖殿
[00:19:31.900 --> 00:19:34.400]  叫人的心來歸向神
[00:19:34.400 --> 00:19:37.700]  並且有信心要來領受神的一致
[00:19:37.700 --> 00:19:44.000]  所以我們一定要迫切的爲二十一天一字禱告大會來禱告
[00:19:44.000 --> 00:19:48.300]  我們要求神打開教會的鼠靈的天空
