
[00:00:00.000 --> 00:00:02.000]  各位好爸爸
[00:03:45.800 --> 00:03:47.800]  你的兒子像不像你?
[00:03:47.800 --> 00:03:49.800]  或者你像不像你爸爸?
[00:03:49.800 --> 00:03:50.800]  不認的
[00:03:50.800 --> 00:03:51.800]  那些兒子不像他爸爸
[00:03:51.800 --> 00:03:53.800]  誰知道他實屬是他爸爸
[00:03:53.800 --> 00:03:54.800]  那些壞東西都學他
[00:03:54.800 --> 00:03:55.800]  臭皮學他
[00:03:55.800 --> 00:03:58.800]  好東西都學的
[00:03:58.800 --> 00:04:00.800]  我不是只講負面的
[00:04:00.800 --> 00:04:04.800]  Like father, like son
[00:04:04.800 --> 00:04:06.800]  你像他哪一方?
[00:04:06.800 --> 00:04:09.800]  又有一句話
[00:04:09.800 --> 00:04:11.800]  無仇不成父子
[00:04:14.800 --> 00:04:15.800]  你同不同意?
[00:04:15.800 --> 00:04:16.800]  你同意哪句多一點?
[00:04:16.800 --> 00:04:18.800]  有其父必有其子
[00:04:18.800 --> 00:04:21.800]  無仇不成父子
[00:04:21.800 --> 00:04:23.800]  這個無仇不成父子
[00:04:23.800 --> 00:04:27.800]  講了很多兩代的恩怨情仇
[00:04:27.800 --> 00:04:31.800]  DNA
[00:04:31.800 --> 00:04:32.800]  我一切的壞事
[00:04:32.800 --> 00:04:34.800]  都是我父親留給我的
[00:04:34.800 --> 00:04:36.800]  或者我的好事都是
[00:04:36.800 --> 00:04:37.800]  DNA
[00:04:37.800 --> 00:04:40.800]  看到我們的原生家庭
[00:04:40.800 --> 00:04:42.800]  對我們影響是很大的
[00:04:43.800 --> 00:04:45.800]  在家庭成長
[00:04:45.800 --> 00:04:47.800]  在那裡長大的時候
[00:04:47.800 --> 00:04:48.800]  在環境
[00:04:48.800 --> 00:04:52.800]  在家人的關係當中
[00:04:52.800 --> 00:04:57.800]  父母怎樣去教養子女
[00:04:57.800 --> 00:04:59.800]  很大的關係
[00:04:59.800 --> 00:05:01.800]  如果你是出自一個
[00:05:01.800 --> 00:05:02.800]  dysfunctional的
[00:05:02.800 --> 00:05:04.800]  一個功能失調
[00:05:04.800 --> 00:05:06.800]  或者失效的家庭
[00:05:06.800 --> 00:05:09.800]  你就很容易會變成一個
[00:05:09.800 --> 00:05:12.800]  功能失調的人
[00:05:13.800 --> 00:05:15.800]  飛仔飛浪子浪女
[00:05:15.800 --> 00:05:19.800]  你的成長環境都有關係
[00:05:19.800 --> 00:05:21.800]  除了原生家庭之外
[00:05:21.800 --> 00:05:22.800]  你的成長環境
[00:05:22.800 --> 00:05:23.800]  周圍的環境
[00:05:23.800 --> 00:05:24.800]  會影響你的
[00:05:24.800 --> 00:05:27.800]  還有你的父母對你的期待
[00:05:27.800 --> 00:05:31.800]  望子成龍望女成龍
[00:05:31.800 --> 00:05:35.800]  很重要的
[00:05:35.800 --> 00:05:37.800]  你要光宗耀祖
[00:05:37.800 --> 00:05:39.800]  不要侮辱家門
[00:05:39.800 --> 00:05:43.800]  這些我們自小聽大的
[00:05:43.800 --> 00:05:46.800]  還有父母都是我們的父親
[00:05:46.800 --> 00:05:49.800]  特別是父母房的對象
[00:05:49.800 --> 00:05:51.800]  無論你是否想學他
[00:05:51.800 --> 00:05:53.800]  你就學了他
[00:05:53.800 --> 00:05:56.800]  你不想學他
[00:05:56.800 --> 00:05:57.800]  就學了他
[00:05:57.800 --> 00:06:02.800]  有關兩代關係的敘事
[00:06:02.800 --> 00:06:05.800]  這一段浪子的比喻
[00:06:06.800 --> 00:06:09.800]  是我們熟悉的
[00:06:09.800 --> 00:06:12.800]  所以我不講那麼多細節
[00:06:12.800 --> 00:06:15.800]  大家知道故事是怎樣發展的
[00:06:15.800 --> 00:06:16.800]  大家會講的
[00:06:16.800 --> 00:06:18.800]  聽過很多次
[00:06:18.800 --> 00:06:20.800]  但這是其中一個
[00:06:20.800 --> 00:06:23.800]  有關兩代關係的敘事
[00:06:23.800 --> 00:06:24.800]  所以是一個比喻
[00:06:24.800 --> 00:06:28.800]  但浪子的比喻
[00:06:28.800 --> 00:06:30.800]  形式和其他的比喻是不同的
[00:06:30.800 --> 00:06:31.800]  很長的
[00:06:31.800 --> 00:06:32.800]  很多細節
[00:06:32.800 --> 00:06:34.800]  是一個故事
[00:06:34.800 --> 00:06:35.800]  是一個敘事
[00:06:35.800 --> 00:06:37.800]  和其他的比喻的體裁
[00:06:37.800 --> 00:06:39.800]  是有點不同的
[00:06:39.800 --> 00:06:41.800]  有人說
[00:06:41.800 --> 00:06:43.800]  父子的關係和浪子的關係
[00:06:43.800 --> 00:06:45.800]  是一個co-dependency
[00:06:45.800 --> 00:06:48.800]  有其父必有其子
[00:06:48.800 --> 00:06:50.800]  兒子是他造成的
[00:06:50.800 --> 00:06:51.800]  他種他的
[00:06:51.800 --> 00:06:52.800]  他愛他的
[00:06:52.800 --> 00:06:54.800]  要他分家產
[00:06:54.800 --> 00:06:55.800]  他就分了給他
[00:06:55.800 --> 00:06:57.800]  這個叫什麼
[00:06:57.800 --> 00:06:58.800]  一個願打
[00:06:58.800 --> 00:06:59.800]  一個願捱
[00:06:59.800 --> 00:07:01.800]  我們叫什麼
[00:07:02.800 --> 00:07:05.800]  不要我逐些講
[00:07:05.800 --> 00:07:08.800]  這是為了要先明一點
[00:07:08.800 --> 00:07:09.800]  讓大家明白
[00:07:09.800 --> 00:07:21.800]  冤臭的豬頭
[00:07:21.800 --> 00:07:23.800]  遇到一個
[00:07:23.800 --> 00:07:26.800]  蒙蔽的
[00:07:31.800 --> 00:07:32.800]  一個願打願捱
[00:07:32.800 --> 00:07:34.800]  co-dependency
[00:07:34.800 --> 00:07:35.800]  這個父親
[00:07:35.800 --> 00:07:37.800]  沒有了這個兒子不行
[00:07:37.800 --> 00:07:39.800]  他要什麼都要給他
[00:07:39.800 --> 00:07:41.800]  如果沒有了這個兒子
[00:07:41.800 --> 00:07:42.800]  這個小兒子
[00:07:42.800 --> 00:07:43.800]  他就做不成人
[00:07:43.800 --> 00:07:45.800]  所以造成他的感覺
[00:07:45.800 --> 00:07:47.800]  不過兒子當然是
[00:07:47.800 --> 00:07:49.800]  依賴他
[00:07:49.800 --> 00:07:53.800]  相互的依賴
[00:07:53.800 --> 00:07:55.800]  不正常的依賴關係
[00:07:55.800 --> 00:07:57.800]  就叫做互累
[00:07:57.800 --> 00:07:59.800]  累鬥累
[00:07:59.800 --> 00:08:00.800]  互累的關係
[00:08:00.800 --> 00:08:01.800]  明白了吧
[00:08:01.800 --> 00:08:04.800]  造成的
[00:08:04.800 --> 00:08:07.800]  或者說他另外一個
[00:08:07.800 --> 00:08:08.800]  忽略了一個
[00:08:08.800 --> 00:08:09.800]  另外一個是誰
[00:08:09.800 --> 00:08:10.800]  不用問了
[00:08:10.800 --> 00:08:11.800]  是狼子
[00:08:11.800 --> 00:08:13.800]  被忽略了一個
[00:08:13.800 --> 00:08:15.800]  那個大兒子就覺得被忽略了
[00:08:15.800 --> 00:08:16.800]  哇
[00:08:16.800 --> 00:08:18.800]  這麼多年來
[00:08:18.800 --> 00:08:20.800]  我就沒有違背過你的命令
[00:08:20.800 --> 00:08:23.800]  我都問你要多些東西
[00:08:23.800 --> 00:08:24.800]  這隻羊仔
[00:08:24.800 --> 00:08:26.800]  來跟朋友去happy
[00:08:26.800 --> 00:08:28.800]  開個party
[00:08:28.800 --> 00:08:30.800]  都沒有試過
[00:08:30.800 --> 00:08:31.800]  你竟然殺一隻羊
[00:08:31.800 --> 00:08:33.800]  去跟這個臭小子
[00:08:33.800 --> 00:08:38.800]  歡迎他回來
[00:08:38.800 --> 00:08:40.800]  被忽略的那個是誰
[00:08:40.800 --> 00:08:42.800]  是大兒子
[00:08:42.800 --> 00:08:44.800]  你知道嗎
[00:08:44.800 --> 00:08:46.800]  在這個故事的當中
[00:08:46.800 --> 00:08:48.800]  我想大家帶回去看一看
[00:08:48.800 --> 00:08:50.800]  就是那個故事的
[00:08:50.800 --> 00:08:52.800]  那些 incline audience
[00:08:52.800 --> 00:08:54.800]  那個預設的
[00:08:54.800 --> 00:08:56.800]  那些聽眾
[00:08:56.800 --> 00:08:57.800]  是猶太人
[00:08:57.800 --> 00:08:59.800]  是有猶太人的
[00:08:59.800 --> 00:09:02.800]  那個文化背景
[00:09:02.800 --> 00:09:03.800]  他在地中海裏面
[00:09:03.800 --> 00:09:05.800]  有猶太人
[00:09:05.800 --> 00:09:08.800]  和地中海文化的特質
[00:09:08.800 --> 00:09:10.800]  我一會兒會說
[00:09:10.800 --> 00:09:13.800]  在這個地方呢
[00:09:13.800 --> 00:09:14.800]  強調就是
[00:09:14.800 --> 00:09:17.800]  這個被溺愛的兒子呢
[00:09:17.800 --> 00:09:18.800]  來溺愛他嘛
[00:09:18.800 --> 00:09:20.800]  所以他就不成材
[00:09:20.800 --> 00:09:22.800]  有了家媛
[00:09:22.800 --> 00:09:23.800]  shame
[00:09:23.800 --> 00:09:25.800]  是不是
[00:09:26.800 --> 00:09:28.800]  我這個大兒子
[00:09:28.800 --> 00:09:29.800]  哇 我行得正
[00:09:29.800 --> 00:09:31.800]  我在勤力做事
[00:09:31.800 --> 00:09:33.800]  支撐著大局
[00:09:33.800 --> 00:09:35.800]  我為家族的緣故
[00:09:35.800 --> 00:09:37.800]  為了家族的榮耀
[00:09:37.800 --> 00:09:39.800]  我付上多大的代價
[00:09:39.800 --> 00:09:42.800]  為了安大完美
[00:09:42.800 --> 00:09:43.800]  honor
[00:09:43.800 --> 00:09:44.800]  待會兒我再說
[00:09:44.800 --> 00:09:46.800]  愛一個忽略一個
[00:09:46.800 --> 00:09:47.800]  其實聖經裏面呢
[00:09:47.800 --> 00:09:49.800]  充滿了這些故事
[00:09:49.800 --> 00:09:52.800]  我們一齊讀聖經
[00:09:52.800 --> 00:09:53.800]  一齊在教會裏面
[00:09:53.800 --> 00:09:55.800]  這個父親節的日子當中
[00:09:55.800 --> 00:09:57.800]  他講好父親
[00:09:57.800 --> 00:09:58.800]  好爸爸
[00:09:58.800 --> 00:09:59.800]  好難做
[00:09:59.800 --> 00:10:01.800]  其實就講到聖經裏面呢
[00:10:01.800 --> 00:10:03.800]  很多的罪事
[00:10:03.800 --> 00:10:04.800]  有關家庭
[00:10:04.800 --> 00:10:05.800]  有關父子
[00:10:05.800 --> 00:10:07.800]  有關兄弟
[00:10:07.800 --> 00:10:09.800]  從舊約開始
[00:10:09.800 --> 00:10:11.800]  從創世紀開始
[00:10:11.800 --> 00:10:14.800]  從戈人亞伯開始
[00:10:14.800 --> 00:10:16.800]  一齊讀下去
[00:10:16.800 --> 00:10:19.800]  羅亞
[00:10:19.800 --> 00:10:23.800]  再講到阿巴拉罕
[00:10:24.800 --> 00:10:26.800]  以撒和以撒瑪利
[00:10:26.800 --> 00:10:27.800]  再講到誰呢
[00:10:27.800 --> 00:10:29.800]  再講到雅各
[00:10:29.800 --> 00:10:30.800]  誰呢
[00:10:30.800 --> 00:10:31.800]  以蘇 雅各
[00:10:31.800 --> 00:10:32.800]  再講下去
[00:10:32.800 --> 00:10:33.800]  再跳下去
[00:10:33.800 --> 00:10:35.800]  講到大衛的家庭
[00:10:35.800 --> 00:10:37.800]  再跳下去
[00:10:37.800 --> 00:10:40.800]  充滿了什麼呢
[00:10:40.800 --> 00:10:42.800]  很多的傷痛
[00:10:42.800 --> 00:10:44.800]  很多的什麼問題呢
[00:10:44.800 --> 00:10:46.800]  父母的溺愛
[00:10:46.800 --> 00:10:47.800]  是不是
[00:10:47.800 --> 00:10:49.800]  阿巴拉罕
[00:10:49.800 --> 00:10:50.800]  以撒
[00:10:50.800 --> 00:10:51.800]  比百家
[00:10:51.800 --> 00:10:52.800]  一人偏好一個
[00:10:52.800 --> 00:10:53.800]  是不是
[00:10:53.800 --> 00:10:54.800]  這些的問題
[00:10:54.800 --> 00:10:55.800]  是不是
[00:10:55.800 --> 00:10:56.800]  這時候很多兄弟的
[00:10:56.800 --> 00:10:57.800]  怎樣
[00:10:57.800 --> 00:10:58.800]  憎寵
[00:10:58.800 --> 00:10:59.800]  Sibling rivalry
[00:10:59.800 --> 00:11:00.800]  就這樣引起
[00:11:00.800 --> 00:11:02.800]  聖經充滿了這些東西
[00:11:02.800 --> 00:11:03.800]  記住
[00:11:03.800 --> 00:11:05.800]  這些就是聖經裏面的
[00:11:05.800 --> 00:11:06.800]  上帝的選民
[00:11:06.800 --> 00:11:07.800]  神的兒女
[00:11:07.800 --> 00:11:08.800]  他的家庭
[00:11:08.800 --> 00:11:11.800]  都是面對這些的問題
[00:11:11.800 --> 00:11:14.800]  各位聽姐妹
[00:11:14.800 --> 00:11:16.800]  再聽一次
[00:11:16.800 --> 00:11:17.800]  聖經
[00:11:17.800 --> 00:11:19.800]  就是很立體的
[00:11:19.800 --> 00:11:20.800]  很具體的
[00:11:20.800 --> 00:11:21.800]  很真實的
[00:11:21.800 --> 00:11:23.800]  有血有肉的
[00:11:23.800 --> 00:11:25.800]  將人的家庭裏面
[00:11:25.800 --> 00:11:27.800]  他把這些
[00:11:27.800 --> 00:11:29.800]  神的兒女的家庭
[00:11:29.800 --> 00:11:30.800]  甚至是
[00:11:30.800 --> 00:11:32.800]  好像阿巴拉罕
[00:11:32.800 --> 00:11:34.800]  信心之父的家庭
[00:11:34.800 --> 00:11:35.800]  雅各的家庭
[00:11:35.800 --> 00:11:36.800]  大衛這個
[00:11:36.800 --> 00:11:37.800]  理想的君王的家庭
[00:11:37.800 --> 00:11:39.800]  描述成為一個
[00:11:39.800 --> 00:11:41.800]  理想的家庭
[00:11:41.800 --> 00:11:42.800]  反而
[00:11:42.800 --> 00:11:43.800]  見到這些
[00:11:43.800 --> 00:11:45.800]  在關係裏面
[00:11:45.800 --> 00:11:48.800]  這些關係裏面
[00:11:48.800 --> 00:11:51.800]  就在人性
[00:11:51.800 --> 00:11:53.800]  人的墮落的當中
[00:11:53.800 --> 00:11:55.800]  需要人的努力
[00:11:55.800 --> 00:11:56.800]  對不對
[00:11:56.800 --> 00:11:58.800]  我們去面對
[00:11:58.800 --> 00:11:59.800]  我們要去處理
[00:11:59.800 --> 00:12:00.800]  對不對
[00:12:00.800 --> 00:12:01.800]  更加需要很多的
[00:12:01.800 --> 00:12:02.800]  恩典
[00:12:02.800 --> 00:12:03.800]  在其中
[00:12:03.800 --> 00:12:05.800]  有神的話語
[00:12:05.800 --> 00:12:07.800]  的光照
[00:12:07.800 --> 00:12:08.800]  有人的學習
[00:12:08.800 --> 00:12:10.800]  和反省
[00:12:10.800 --> 00:12:11.800]  有人在磨練當中
[00:12:11.800 --> 00:12:13.800]  去成長
[00:12:13.800 --> 00:12:15.800]  最後
[00:12:15.800 --> 00:12:16.800]  最重要
[00:12:16.800 --> 00:12:18.800]  是有足夠的神
[00:12:18.800 --> 00:12:20.800]  的恩典
[00:12:20.800 --> 00:12:21.800]  使得這些的相傳
[00:12:21.800 --> 00:12:22.800]  相通
[00:12:22.800 --> 00:12:24.800]  不會代代地傳下去
[00:12:24.800 --> 00:12:26.800]  見到
[00:12:26.800 --> 00:12:28.800]  阿巴拉罕的家族的
[00:12:28.800 --> 00:12:30.800]  兄弟爭寵
[00:12:30.800 --> 00:12:32.800]  一對一對一對
[00:12:32.800 --> 00:12:33.800]  去到哪裏
[00:12:33.800 --> 00:12:34.800]  結束了
[00:12:34.800 --> 00:12:35.800]  去到藥室那裏
[00:12:35.800 --> 00:12:36.800]  對不對
[00:12:36.800 --> 00:12:38.800]  他和兄弟
[00:12:38.800 --> 00:12:40.800]  復和
[00:12:40.800 --> 00:12:42.800]  就在那裏終止了
[00:12:42.800 --> 00:12:44.800]  兩代關係的敘事
[00:12:44.800 --> 00:12:46.800]  我再說一次
[00:12:46.800 --> 00:12:47.800]  這個浪子的比喻
[00:12:47.800 --> 00:12:49.800]  絕對不是一個
[00:12:49.800 --> 00:12:51.800]  理想的父親的
[00:12:51.800 --> 00:12:53.800]  一個掃描
[00:12:53.800 --> 00:12:58.800]  浪子的比喻裏面
[00:12:58.800 --> 00:12:59.800]  這個父親
[00:12:59.800 --> 00:13:00.800]  這個好爸爸
[00:13:00.800 --> 00:13:01.800]  不是一個
[00:13:01.800 --> 00:13:02.800]  絕世好爸爸
[00:13:02.800 --> 00:13:03.800]  好爸爸
[00:13:03.800 --> 00:13:04.800]  好爸爸
[00:13:04.800 --> 00:13:06.800]  不是一個
[00:13:06.800 --> 00:13:07.800]  絕世好爸爸的
[00:13:07.800 --> 00:13:08.800]  形象的掃描
[00:13:08.800 --> 00:13:09.800]  不是
[00:13:09.800 --> 00:13:10.800]  他是一個比喻
[00:13:13.800 --> 00:13:14.800]  但另一方面
[00:13:14.800 --> 00:13:16.800]  你又不要將
[00:13:16.800 --> 00:13:17.800]  你自己的
[00:13:17.800 --> 00:13:19.800]  那個父親的形象
[00:13:19.800 --> 00:13:20.800]  那些的形象
[00:13:20.800 --> 00:13:22.800]  投射在這個故事裏面
[00:13:22.800 --> 00:13:24.800]  和投射在天父那裏
[00:13:24.800 --> 00:13:26.800]  為甚麼這樣說呢
[00:13:26.800 --> 00:13:27.800]  因為很多人就說
[00:13:27.800 --> 00:13:28.800]  這個浪子的比喻
[00:13:28.800 --> 00:13:29.800]  那個爸爸就是
[00:13:29.800 --> 00:13:32.800]  妙術天父
[00:13:32.800 --> 00:13:33.800]  對不對
[00:13:33.800 --> 00:13:34.800]  這個關係要弄清楚
[00:13:34.800 --> 00:13:35.800]  我不是說沒有關係
[00:13:35.800 --> 00:13:37.800]  而是千萬不要將他
[00:13:37.800 --> 00:13:38.800]  劃個等號
[00:13:38.800 --> 00:13:39.800]  百分之百是相等
[00:13:39.800 --> 00:13:40.800]  他只是一個比喻
[00:13:40.800 --> 00:13:41.800]  讓他學習
[00:13:41.800 --> 00:13:42.800]  明白
[00:13:42.800 --> 00:13:43.800]  神的恩典
[00:13:43.800 --> 00:13:45.800]  神的愛
[00:13:45.800 --> 00:13:47.800]  神作為一個父親
[00:13:47.800 --> 00:13:50.800]  他會怎樣
[00:13:50.800 --> 00:13:53.800]  來跟我們相處呢
[00:13:53.800 --> 00:13:55.800]  怎樣帶領我們呢
[00:13:55.800 --> 00:13:57.800]  好了
[00:13:57.800 --> 00:13:59.800]  我們回到故事裏面
[00:13:59.800 --> 00:14:00.800]  經文讀過了
[00:14:00.800 --> 00:14:01.800]  不讀了
[00:14:01.800 --> 00:14:04.800]  好了
[00:14:04.800 --> 00:14:05.800]  我說了
[00:14:05.800 --> 00:14:06.800]  我去了兩次
[00:14:06.800 --> 00:14:07.800]  這個博物館
[00:14:07.800 --> 00:14:08.800]  去看這幅畫
[00:14:08.800 --> 00:14:09.800]  第一次呢
[00:14:09.800 --> 00:14:10.800]  就是初次去
[00:14:10.800 --> 00:14:12.800]  跟旅行團去
[00:14:12.800 --> 00:14:13.800]  站在那幅畫面前
[00:14:13.800 --> 00:14:14.800]  也不夠十分鐘
[00:14:14.800 --> 00:14:17.800]  我強行落後
[00:14:17.800 --> 00:14:18.800]  其實三分鐘
[00:14:18.800 --> 00:14:19.800]  人們已經走了
[00:14:19.800 --> 00:14:24.800]  第二次去的時候
[00:14:24.800 --> 00:14:26.800]  我用半天的時間
[00:14:26.800 --> 00:14:29.800]  就是在那裏
[00:14:29.800 --> 00:14:30.800]  看幾幅畫
[00:14:30.800 --> 00:14:32.800]  Ramblin的畫
[00:14:32.800 --> 00:14:34.800]  這幅是其中一幅
[00:14:34.800 --> 00:14:35.800]  我要看的畫
[00:14:35.800 --> 00:14:37.800]  是布蘭蘭的名畫
[00:14:38.800 --> 00:14:40.800]  今天我就要看看
[00:14:40.800 --> 00:14:41.800]  從布蘭
[00:14:41.800 --> 00:14:45.800]  布蘭
[00:14:45.800 --> 00:14:46.800]  Ramblin
[00:14:46.800 --> 00:14:48.800]  他的詮釋
[00:14:48.800 --> 00:14:49.800]  他當然是
[00:14:49.800 --> 00:14:51.800]  經過他的詮釋
[00:14:51.800 --> 00:14:52.800]  他讀聖經
[00:14:52.800 --> 00:14:54.800]  是他的詮釋
[00:14:54.800 --> 00:14:56.800]  是他用他的畫作
[00:14:56.800 --> 00:14:58.800]  來將他
[00:14:58.800 --> 00:15:01.800]  怎樣去理解
[00:15:01.800 --> 00:15:03.800]  浪子回頭
[00:15:03.800 --> 00:15:04.800]  這個故事呢
[00:15:04.800 --> 00:15:06.800]  藉著他的光線
[00:15:06.800 --> 00:15:10.800]  藉著畫的人物的形象
[00:15:10.800 --> 00:15:11.800]  那些關係
[00:15:11.800 --> 00:15:13.800]  那些角度
[00:15:13.800 --> 00:15:16.800]  來將一些
[00:15:16.800 --> 00:15:19.800]  他的解釋
[00:15:19.800 --> 00:15:20.800]  interpretation
[00:15:20.800 --> 00:15:22.800]  其實解釋聖經
[00:15:22.800 --> 00:15:24.800]  不只是靠聖經註釋家
[00:15:24.800 --> 00:15:25.800]  很多畫家
[00:15:25.800 --> 00:15:26.800]  很多音樂
[00:15:26.800 --> 00:15:29.800]  很多藝術作品雕塑
[00:15:29.800 --> 00:15:30.800]  都解釋了
[00:15:30.800 --> 00:15:32.800]  很多聖經的真理
[00:15:32.800 --> 00:15:34.800]  或者說
[00:15:34.800 --> 00:15:35.800]  他對聖經的理解
[00:15:35.800 --> 00:15:36.800]  而這幅名畫
[00:15:36.800 --> 00:15:39.800]  是抗世的名畫
[00:15:39.800 --> 00:15:41.800]  之所以這麼影響深遠
[00:15:41.800 --> 00:15:43.800]  是有他的理由的
[00:15:43.800 --> 00:15:44.800]  有什麼理由呢
[00:15:44.800 --> 00:15:47.800]  另外一幅他的畫
[00:15:47.800 --> 00:15:50.800]  也藏在下宮裡面
[00:15:50.800 --> 00:15:51.800]  就是阿巴拉罕
[00:15:51.800 --> 00:15:53.800]  奉獻義薩洛華
[00:15:53.800 --> 00:15:54.800]  用刀扎下去
[00:15:54.800 --> 00:15:55.800]  看到嗎
[00:15:55.800 --> 00:15:57.800]  跟浪子的比喻
[00:15:57.800 --> 00:15:58.800]  那個故事
[00:15:58.800 --> 00:15:59.800]  是很不同的
[00:15:59.800 --> 00:16:01.800]  這個阿巴拉罕
[00:16:01.800 --> 00:16:03.800]  這樣都做得到的
[00:16:03.800 --> 00:16:05.800]  殺了個兒子來獻祭
[00:16:05.800 --> 00:16:08.800]  幸好天使及時
[00:16:08.800 --> 00:16:09.800]  好像以前
[00:16:09.800 --> 00:16:11.800]  有出什麼電視劇
[00:16:11.800 --> 00:16:12.800]  保鏢
[00:16:12.800 --> 00:16:13.800]  一開片的時候
[00:16:13.800 --> 00:16:14.800]  慢著
[00:16:14.800 --> 00:16:18.800]  這樣就解決了難題
[00:16:18.800 --> 00:16:24.800]  不同的父親的形象
[00:16:24.800 --> 00:16:28.800]  看看這幅畫
[00:16:28.800 --> 00:16:31.800]  當然父親在哪裡
[00:16:31.800 --> 00:16:33.800]  你也知道
