
[00:00:00.000 --> 00:00:06.560]  我們很多時候都以「杏林」來代表醫學界
[00:05:30.400 --> 00:05:33.200]  「不事大」就是小
[00:05:33.200 --> 00:05:36.400]  所以用這個「細」來代表就對了
[00:05:36.400 --> 00:05:39.600]  應該不是那些五十公尺標準池
[00:05:39.600 --> 00:05:40.800]  是一個「細」池
[00:05:40.800 --> 00:05:44.400]  地方就在聖殿的北門
[00:05:44.400 --> 00:05:47.360]  羊門的附近就是這個「不事大」池
[00:05:47.360 --> 00:05:50.720]  在這個「不事大」池的旁邊就有五個狼子
[00:05:50.720 --> 00:05:56.800]  狼子的意思就是那些有柱、有蓋的走廊或者通道
[00:05:56.800 --> 00:06:02.320]  而這些患病的人就全躺在這些走廊通道那裏
[00:06:02.320 --> 00:06:04.240]  他們應該是病得頗嚴重的
[00:06:04.240 --> 00:06:07.600]  有些是盲眼、有些是瘸腿、癱瘓的都有
[00:06:07.600 --> 00:06:11.280]  而這個患了三十八年病的人就躺在他們當中
[00:06:11.280 --> 00:06:15.760]  所以他的病症應該都不會好得過他們多少
[00:06:15.760 --> 00:06:19.280]  還有經文講到他是躺在玉紙上面
[00:06:19.280 --> 00:06:23.680]  玉紙是指床或者是指擔架床
[00:06:23.680 --> 00:06:29.360]  即是說可能這個人每天就有人用擔架床來抬他去那裏
[00:06:29.360 --> 00:06:34.400]  又或者根本他就索性躺在那裏長年累月都躺在那裏
[00:06:34.400 --> 00:06:37.200]  所以有張床在那裏
[00:06:37.200 --> 00:06:39.520]  所以他是不能夠自己下水的
[00:06:39.520 --> 00:06:42.160]  他要有人幫他才可以
[00:06:42.160 --> 00:06:46.000]  我們可以想像這個人病了這麼久
[00:06:46.000 --> 00:06:49.120]  他應該就是醫極都醫不好
[00:06:49.120 --> 00:06:50.960]  醫窮醫骨
[00:06:50.960 --> 00:06:53.600]  甚至可能傾家蕩產
[00:06:53.600 --> 00:06:56.560]  現在只能夠在那裏去等
[00:06:56.560 --> 00:06:58.560]  他等什麼呢?
[00:06:58.560 --> 00:07:01.600]  就是等第四節裏所講的
[00:07:01.600 --> 00:07:04.000]  傳說中的一個盼望
[00:07:04.000 --> 00:07:06.160]  這個傳說就是說
[00:07:06.160 --> 00:07:10.560]  有天使按時會到這個池裏來攪動那些水
[00:07:10.560 --> 00:07:12.000]  水一動
[00:07:12.000 --> 00:07:16.000]  誰先下去就會得罪醫治
[00:07:16.000 --> 00:07:20.320]  聖經之所以在這裏用細字來描述
[00:07:20.320 --> 00:07:24.640]  意思就是說這一段的文字原文是沒有的
[00:07:24.640 --> 00:07:26.560]  是那些抄寫聖經的人
[00:07:26.560 --> 00:07:27.680]  應該是那些文士
[00:07:27.680 --> 00:07:31.280]  在抄寫聖經的時候加進去的一段描述
[00:07:31.280 --> 00:07:34.240]  雖然這段描述是後來加上
[00:07:34.240 --> 00:07:37.200]  不過它的可信性也是十分高
[00:07:37.200 --> 00:07:40.800]  因為它所講的和第七節所講的是吻合的
[00:07:40.800 --> 00:07:41.840]  是一致的
[00:07:41.840 --> 00:07:45.520]  也解釋了為什麼這班人要躺在那裏
[00:07:45.520 --> 00:07:48.080]  來等什麼
[00:07:48.080 --> 00:07:52.480]  他們可以說是在等運到
[00:07:52.480 --> 00:07:55.680]  他們所等的其實是很渺茫的
[00:07:55.680 --> 00:08:00.000]  一來他們根本不知道這個池水什麼時候會動
[00:08:00.000 --> 00:08:02.000]  可能是一個星期
[00:08:02.000 --> 00:08:03.040]  一個月
[00:08:03.040 --> 00:08:03.760]  一年
[00:08:03.760 --> 00:08:05.200]  甚至是十年
[00:08:05.200 --> 00:08:06.640]  這個人病了38年
[00:08:06.640 --> 00:08:09.520]  到底他見過多少次水動呢
[00:08:09.520 --> 00:08:11.360]  我們不得而知
[00:08:11.360 --> 00:08:13.840]  還有就是池水不動由之可
[00:08:13.840 --> 00:08:17.680]  池水一動的時候你想像那個情況會是怎樣呢
[00:08:17.680 --> 00:08:19.360]  這個不是大池
[00:08:19.360 --> 00:08:22.480]  馬上會變成一個殺戮戰場
[00:08:22.480 --> 00:08:27.040]  躺在那裏的人個個將會是你推我撞
[00:08:27.040 --> 00:08:31.440]  大家互相推拱
[00:08:31.440 --> 00:08:33.360]  人搭人
[00:08:33.360 --> 00:08:34.480]  起飛腳
[00:08:34.480 --> 00:08:40.080]  那個務求第一個搶先就落到這個池裏
[00:08:40.080 --> 00:08:42.000]  這個病了38年的人
[00:08:42.000 --> 00:08:45.360]  肯定是經過一次又一次的失望
[00:08:45.360 --> 00:08:49.120]  但是為什麼他仍然要在那裏等呢
[00:08:49.120 --> 00:08:52.640]  一方面可能因為他病了太久
[00:08:52.640 --> 00:08:56.000]  他已經習慣了這個既有的生活方式
[00:08:56.000 --> 00:08:57.920]  不敢去找其他的出路
[00:08:57.920 --> 00:09:00.480]  不敢去作出突破
[00:09:00.480 --> 00:09:01.920]  另一方面亦都看到
[00:09:01.920 --> 00:09:05.440]  他連一個這麼渺茫的機會都不放過
[00:09:05.440 --> 00:09:09.760]  可以看到他其實是走投無路
[00:09:09.760 --> 00:09:12.640]  這個是他唯一的希望
[00:09:12.640 --> 00:09:15.600]  耶穌問:你要存與嗎?
[00:09:15.600 --> 00:09:19.600]  這個問題其實是頗多餘的
[00:09:19.600 --> 00:09:21.440]  不要說他病了38年
[00:09:21.440 --> 00:09:23.360]  你病了38天
[00:09:23.360 --> 00:09:25.520]  你都想存與嗎?
[00:09:25.520 --> 00:09:28.080]  這個人的回答
[00:09:28.080 --> 00:09:29.760]  亦都頗特別
[00:09:29.760 --> 00:09:32.640]  他說:先生,水凍的時候
[00:09:32.640 --> 00:09:34.880]  沒有人將我放在池裏面
[00:09:34.880 --> 00:09:36.160]  我正要去的時候
[00:09:36.160 --> 00:09:39.600]  就有其他人給我搶先落去
[00:09:39.600 --> 00:09:41.280]  其實他是問非所答
[00:09:41.280 --> 00:09:43.200]  人家問你想不想醫好
[00:09:43.200 --> 00:09:44.160]  想不想痊癒
[00:09:44.160 --> 00:09:46.560]  你要麼答想,要麼答不想
[00:09:46.560 --> 00:09:49.760]  他這樣回答其實是問非所答
[00:09:49.760 --> 00:09:54.160]  這個回答其實是顯示他認為
[00:09:54.160 --> 00:09:58.400]  水凍的時候第一個落池的方法
[00:09:58.400 --> 00:10:02.960]  是唯一能夠令他得到醫治的方法
[00:10:02.960 --> 00:10:05.360]  不過耶穌的出現
[00:10:05.360 --> 00:10:08.480]  是證明了他這個想法是錯的
[00:10:08.480 --> 00:10:11.760]  他仍然有其他的出路
[00:10:11.760 --> 00:10:13.440]  其實這個「不是大池」
[00:10:13.440 --> 00:10:16.880]  與我們今天這個世界有什麼相似的地方呢?
[00:10:16.880 --> 00:10:18.000]  第一
[00:10:18.000 --> 00:10:22.160]  這個世界同樣是充滿很多的病人
[00:10:22.160 --> 00:10:24.880]  很多人表面上看起來精神爽利
[00:10:24.880 --> 00:10:26.080]  很健康,什麼事都沒有
[00:10:26.080 --> 00:10:29.520]  但其實他們的生命可能是千瘡百孔
[00:10:29.520 --> 00:10:31.520]  第二
[00:10:31.520 --> 00:10:38.720]  其實我們同樣是在等待水凍之時
[00:10:38.720 --> 00:10:42.880]  很多人可能在等待種綠合彩
[00:10:42.880 --> 00:10:48.480]  等待下一次股市出現升市
[00:10:48.480 --> 00:10:53.680]  又或者是等待要介入鴻門
[00:10:53.680 --> 00:10:55.360]  第三
[00:10:55.360 --> 00:11:01.120]  我們其實都是在爭取有限的機會
[00:11:01.120 --> 00:11:04.560]  今天我們的社會條件好了很多
[00:11:04.560 --> 00:11:07.680]  但競爭其實是更加白熱化
[00:11:07.680 --> 00:11:09.280]  嬰兒一出生
[00:11:09.280 --> 00:11:13.440]  甚至還沒出生就已經要排隊找學校
[00:11:13.440 --> 00:11:16.960]  他們一出生就要面對各種的競爭
[00:11:16.960 --> 00:11:22.400]  人與人之間平時可以是相安無事的
[00:11:22.400 --> 00:11:24.720]  但水一凍
[00:11:24.720 --> 00:11:28.320]  利益衝突一出現的時候
[00:11:28.320 --> 00:11:32.480]  朋友可以轉眼間變成敵人
[00:11:32.480 --> 00:11:34.640]  所以這個世上沒有永遠的朋友
[00:11:34.640 --> 00:11:35.760]  沒有永遠的敵人
[00:11:35.760 --> 00:11:39.200]  只有永遠的利益
[00:11:39.200 --> 00:11:44.480]  所以這個「不是大遲」是我們社會的縮影
[00:11:44.480 --> 00:11:48.720]  我們面對著當中一次又一次的失望
[00:11:48.720 --> 00:11:51.360]  我們就好像這個人一樣
[00:11:51.360 --> 00:11:53.280]  因為失望得太多
[00:11:53.280 --> 00:11:56.640]  我們的眼光也會變得越來越狹窄
[00:11:56.640 --> 00:11:59.920]  我們看不到其實可能還有很多的機遇
[00:11:59.920 --> 00:12:02.640]  我們更加會將神的能力局限了
[00:12:02.640 --> 00:12:07.600]  我們看不到在祂的裡面可以有無限的可能
[00:12:07.600 --> 00:12:10.560]  又或者我們太過慣於既有的生活方式
[00:12:10.560 --> 00:12:14.640]  不敢來到祂作出突破
[00:12:14.640 --> 00:12:17.040]  耶穌一定是很明白這個人的處境
[00:12:17.040 --> 00:12:19.200]  很清楚祂的心裡在想些什麼
[00:12:19.200 --> 00:12:23.360]  所以當祂問「你要傳如魔?」
[00:12:23.360 --> 00:12:25.200]  問完這句話之後
[00:12:25.200 --> 00:12:28.400]  其實這句話是提醒祂
[00:12:28.400 --> 00:12:32.960]  「你不要再擔言了,你要尋求突破」
[00:12:32.960 --> 00:12:34.960]  而耶穌在問完這句話之後
[00:12:34.960 --> 00:12:37.760]  就二話不說就叫祂
[00:12:37.760 --> 00:12:42.240]  「起來,拿你的玉紙,走吧」
[00:12:42.240 --> 00:12:46.320]  耶穌說這句話的時候其實是很決斷的
[00:12:46.320 --> 00:12:53.840]  祂沒有容讓這個人有繼續懈的機會
[00:12:53.840 --> 00:13:00.480]  今天是2016年2月21日
[00:13:00.480 --> 00:13:03.120]  新年剛剛開始
[00:13:03.120 --> 00:13:05.840]  新年有什麼新願望?
[00:13:05.840 --> 00:13:07.760]  在新的一年
[00:13:07.760 --> 00:13:11.520]  會不會我們都看看自己有哪一方面
[00:13:11.520 --> 00:13:15.120]  是可以尋求突破的呢?
[00:13:15.120 --> 00:13:19.120]  這些突破可以在人際關係上面
[00:13:19.120 --> 00:13:21.440]  例如你和配偶的關係
[00:13:21.440 --> 00:13:23.520]  和你家人、親人的關係
[00:13:23.520 --> 00:13:25.920]  和弟兄姊妹的關係
[00:13:25.920 --> 00:13:30.480]  這些關係可以是破裂了
[00:13:30.480 --> 00:13:33.200]  需要復修
[00:13:33.200 --> 00:13:35.760]  亦都可能是冰封了
[00:13:35.760 --> 00:13:38.960]  你很久都沒有再去加固
[00:13:38.960 --> 00:13:40.560]  我想問
[00:13:40.560 --> 00:13:43.680]  你有多久沒有和你身邊的人說一句
[00:13:43.680 --> 00:13:46.960]  「我愛你」呢?
[00:13:46.960 --> 00:13:52.080]  又或者你根本從來沒有向他們說過
[00:13:52.080 --> 00:13:54.000]  你一直默默地不說
[00:13:54.000 --> 00:13:58.560]  人家怎麼知道你愛他呢?
[00:13:58.560 --> 00:14:02.800]  這些話不是等有時間才去說的
[00:14:02.800 --> 00:14:06.400]  不是有時間才去表達你的愛意
[00:14:06.400 --> 00:14:08.320]  因為時間不留人
[00:14:08.320 --> 00:14:10.720]  你身邊的人甚或你自己的生命
[00:14:10.720 --> 00:14:14.400]  都可以在轉眼間就消失
[00:14:14.400 --> 00:14:18.080]  所以現在就讓我們一起來實習一下
[00:14:18.080 --> 00:14:19.840]  你身邊坐在那裡的
[00:14:19.840 --> 00:14:21.120]  如果你是你的配偶
[00:14:21.120 --> 00:14:22.560]  或者你的親人、家人
[00:14:22.560 --> 00:14:25.520]  你和他們說一句「我愛你」
[00:14:25.520 --> 00:14:27.200]  弟兄姊妹你都可以和他們說
[00:14:27.200 --> 00:14:28.480]  不過如果你害羞的話
[00:14:28.480 --> 00:14:31.520]  你可以說「加油」
[00:14:31.520 --> 00:14:33.280]  開始了
[00:14:33.280 --> 00:14:44.320]  老公我愛你
[00:14:44.320 --> 00:14:47.280]  我們就要保持這個精神
[00:14:47.280 --> 00:14:49.360]  我們繼續加油
[00:14:49.360 --> 00:14:50.880]  你今天沒有機會去說
[00:14:50.880 --> 00:14:54.800]  你回家和你的親人、家人說
[00:14:54.800 --> 00:14:57.360]  「我愛你」
[00:14:57.360 --> 00:15:00.000]  其實不單止是人際關係
[00:15:00.000 --> 00:15:02.080]  我們和神的關係
[00:15:02.080 --> 00:15:06.960]  其實都需要我們繼續去追求
[00:15:06.960 --> 00:15:09.200]  我們不要等兒子大、女兒大
[00:15:09.200 --> 00:15:11.520]  等退休才來上主一日學
[00:15:11.520 --> 00:15:14.000]  去上生命之道
[00:15:14.000 --> 00:15:15.360]  如果我們今天不去追求
[00:15:15.360 --> 00:15:16.080]  靈命長進
[00:15:16.080 --> 00:15:18.000]  我們怎樣向我們的子女交代
[00:15:18.000 --> 00:15:21.760]  我們怎樣做他們的榜樣呢?
[00:15:21.760 --> 00:15:23.840]  你的工作越是忙碌
[00:15:23.840 --> 00:15:25.520]  生活越是艱難
[00:15:25.520 --> 00:15:28.480]  就越更加需要去親近神
[00:15:28.480 --> 00:15:30.400]  因為聖經和我們說
[00:15:30.400 --> 00:15:31.760]  離開了神
[00:15:31.760 --> 00:15:32.880]  離開了祂
[00:15:32.880 --> 00:15:37.360]  我們就不能夠作甚麼
[00:15:37.360 --> 00:15:39.280]  耶穌醫治人的方式
[00:15:39.280 --> 00:15:40.960]  很多時候都是不同的
[00:15:40.960 --> 00:15:44.320]  祂會為每個人度身訂做
[00:15:44.320 --> 00:15:46.000]  祂視乎每個人的需要
[00:15:46.000 --> 00:15:47.840]  用獨特的方式
[00:15:47.840 --> 00:15:53.920]  向他來做醫治
[00:15:53.920 --> 00:15:56.800]  這個醫治
[00:15:56.800 --> 00:16:00.480]  亦提醒我們第二方面
[00:16:00.480 --> 00:16:05.600]  耶穌今次醫治38年病患者的方式
[00:16:05.600 --> 00:16:08.160]  就是叫他起來
[00:16:08.160 --> 00:16:10.960]  拿他的玉子走
[00:16:10.960 --> 00:16:13.200]  這個人就馬上痊癒
[00:16:13.200 --> 00:16:13.920]  馬上康復
[00:16:13.920 --> 00:16:15.360]  其實祂自己知道的
[00:16:15.360 --> 00:16:17.920]  所以祂就馬上起來
[00:16:17.920 --> 00:16:21.360]  拿著他的床就走了
[00:16:21.360 --> 00:16:25.360]  我們不要輕視這個簡單的動作
[00:16:25.360 --> 00:16:30.080]  這個動作是為耶穌惹來殺機
[00:16:30.080 --> 00:16:33.360]  因為拿著玉子走這個動作
[00:16:33.360 --> 00:16:37.840]  其實是犯了猶太人傳統的禁令
[00:16:37.840 --> 00:16:40.480]  大家知不知道在十誡裏面
[00:16:40.480 --> 00:16:43.600]  守安息日這一誡是第幾誡?
[00:16:43.600 --> 00:16:44.960]  三
[00:16:44.960 --> 00:16:46.160]  是第四誡
[00:16:46.160 --> 00:16:48.880]  三和四都很接近
[00:16:48.880 --> 00:16:51.920]  第四誡是守安息日
[00:16:51.920 --> 00:16:54.400]  神設立這條誡命
[00:16:54.400 --> 00:16:57.520]  其實就是要人經過六天的工作
[00:16:57.520 --> 00:16:59.440]  在第七天休息
[00:16:59.440 --> 00:17:06.000]  在這一天紀念神的創造和神的拯救
[00:17:06.000 --> 00:17:11.360]  不過律法只定了守安息日的原則
[00:17:11.360 --> 00:17:15.600]  沒有說明具體如何實踐
[00:17:15.600 --> 00:17:18.640]  沒有為工作下定義
[00:17:18.640 --> 00:17:20.640]  於是猶太人的宗教領袖
[00:17:20.640 --> 00:17:24.000]  他們就為這個誡命加以解釋
[00:17:24.000 --> 00:17:28.640]  他們將工作分為三十九類
[00:17:28.640 --> 00:17:32.080]  任何人如果做了這些工作的話
[00:17:32.080 --> 00:17:35.840]  就被視為違反禁令
[00:17:35.840 --> 00:17:39.200]  攜帶物品由一個地方去到另一個地方
[00:17:39.200 --> 00:17:42.880]  這是屬於這三十九類工作的其中之一
[00:17:42.880 --> 00:17:45.280]  所以這個人拿著玉紙
[00:17:45.280 --> 00:17:46.640]  走來走去
[00:17:46.640 --> 00:17:49.680]  就是犯了猶太人傳統的禁令
[00:17:49.680 --> 00:17:51.680]  本來這個人病了三十八年
[00:17:51.680 --> 00:17:52.560]  現在康復了
[00:17:52.560 --> 00:17:54.320]  其實應該皆大歡喜
[00:17:54.320 --> 00:17:56.320]  大家為他高興
[00:17:56.320 --> 00:17:57.440]  但是這些猶太人
[00:17:57.440 --> 00:17:59.760]  這些經文裏所指的猶太人
[00:17:59.760 --> 00:18:02.480]  應該是指一些猶太的領袖
[00:18:02.480 --> 00:18:03.600]  他們的著眼點
[00:18:03.600 --> 00:18:09.280]  其實只是關注這個人犯了禁令
[00:18:09.280 --> 00:18:11.760]  而這個人面對猶太人的質詢
[00:18:11.760 --> 00:18:14.400]  他的回應就是說
[00:18:14.400 --> 00:18:16.480]  那個治好我的那個
[00:18:16.480 --> 00:18:19.040]  他叫我拿起玉紙走
[00:18:19.040 --> 00:18:21.920]  那我就拿起玉紙走
[00:18:21.920 --> 00:18:24.960]  言下之意其實他是推卸責任
[00:18:24.960 --> 00:18:26.400]  就說不關我的事
[00:18:26.400 --> 00:18:30.000]  是誰叫我這樣做的
[00:18:30.000 --> 00:18:31.120]  不僅如此
[00:18:31.120 --> 00:18:33.280]  他後來在店裏見到耶穌
[00:18:33.280 --> 00:18:35.840]  這裏醫治他的就是耶穌
[00:18:35.840 --> 00:18:37.200]  他還一個屈尾十
[00:18:37.200 --> 00:18:40.800]  就走去告訴猶太人的領袖
[00:18:40.800 --> 00:18:42.880]  告發耶穌
[00:18:42.880 --> 00:18:46.960]  到底他是不是恩將仇報呢?
[00:18:46.960 --> 00:18:49.360]  除非他是心理變態
[00:18:49.360 --> 00:18:51.840]  否則他其實沒有理由
[00:18:51.840 --> 00:18:55.040]  要害一個救過他的人
[00:18:55.040 --> 00:18:57.520]  而且他和耶穌根本不認識
[00:18:57.520 --> 00:18:58.480]  沒有十冤九仇
[00:18:58.480 --> 00:19:01.440]  他不需要這樣做
[00:19:01.440 --> 00:19:04.080]  所以更有可能的原因就是
[00:19:04.080 --> 00:19:05.760]  觸犯安息日
[00:19:05.760 --> 00:19:08.000]  是一項嚴重的罪
[00:19:08.000 --> 00:19:12.160]  這個人剛剛才從病裏面康復
[00:19:12.160 --> 00:19:14.800]  他病了38年那麼久
[00:19:14.800 --> 00:19:18.160]  我們可以想像他是屬於社會的邊緣人
[00:19:18.160 --> 00:19:21.280]  他是被唾棄被放棄的一個人
[00:19:21.280 --> 00:19:22.800]  他剛剛才康復
[00:19:22.800 --> 00:19:25.040]  他正要投入這個社群
[00:19:25.040 --> 00:19:28.160]  所以他不想再得罪這些猶太領袖
[00:19:28.160 --> 00:19:30.560]  他更加不想以身試法
[00:19:30.560 --> 00:19:36.960]  甚至可能會有死的危險
[00:19:36.960 --> 00:19:39.840]  所以他這樣做是可以理解的
[00:19:39.840 --> 00:19:43.360]  不過耶穌在殿裏面
[00:19:43.360 --> 00:19:44.800]  一遇到他的時候
[00:19:44.800 --> 00:19:48.240]  他是一語道破他的問題所在
[00:19:48.240 --> 00:19:49.680]  我們一起來讀
[00:19:49.680 --> 00:19:52.880]  後來耶穌在殿裏遇見他
[00:19:52.880 --> 00:19:54.080]  對他說
[00:19:54.080 --> 00:19:56.000]  你已經痊癒了
[00:19:56.000 --> 00:19:57.840]  不要再犯罪
[00:19:57.840 --> 00:20:01.680]  恐怕你遭遇的更加厲害
[00:20:01.680 --> 00:20:02.880]  在這裏
[00:20:02.880 --> 00:20:06.320]  耶穌指出這個人的病跟他的罪有關
[00:20:06.320 --> 00:20:08.160]  根據聖經的教導
[00:20:08.160 --> 00:20:12.080]  其實病和罪
[00:20:12.080 --> 00:20:14.480]  罪和病或者災禍
[00:20:14.480 --> 00:20:17.280]  其實兩者是沒有必然的因果關係
[00:20:17.280 --> 00:20:19.680]  不過耶穌既然在這裏這樣說的時候
[00:20:19.680 --> 00:20:21.680]  就顯示這個人的病
[00:20:21.680 --> 00:20:28.720]  真的可能跟他的罪有關
[00:20:28.720 --> 00:20:32.000]  耶穌在這裏要提醒他
[00:20:32.000 --> 00:20:34.000]  如果你不悔改
[00:20:34.000 --> 00:20:38.560]  不去改變而繼續犯罪的話
[00:20:38.560 --> 00:20:40.160]  你所面對的後果
[00:20:40.160 --> 00:20:45.520]  將會比病38年更加嚴重的一個後果
[00:20:45.520 --> 00:20:53.040]  今天我們在座的大多數都是基督徒
[00:20:53.040 --> 00:20:56.240]  這個人其實有深層次的問題
[00:20:56.240 --> 00:20:58.640]  我們有沒有呢?
[00:20:58.640 --> 00:21:00.960]  我們有沒有一些深層次的問題
[00:21:00.960 --> 00:21:06.880]  需要處理呢?
[00:21:06.880 --> 00:21:09.280]  這個人病了38年
[00:21:09.280 --> 00:21:15.120]  他每一天都在聖殿附近
[00:21:15.120 --> 00:21:16.800]  他的肉身在聖殿附近
[00:21:16.800 --> 00:21:19.840]  但是他的心卻是遠離了神
[00:21:19.840 --> 00:21:25.520]  這個其實會不會也是我們今天的寫照呢?
[00:21:25.520 --> 00:21:26.800]  作為一個傳道人
[00:21:26.800 --> 00:21:29.040]  有一個地方是我經常要去的
[00:21:29.040 --> 00:21:31.200]  這個就是醫院
[00:21:31.200 --> 00:21:34.800]  在醫院裏面我發覺除了產房
[00:21:34.800 --> 00:21:37.840]  在產房裏我可以見到很多歡喜的面容之外
