
[00:00:00.000 --> 00:00:02.540]  歡迎大家來到我們的「周到崇拜」
[00:04:55.120 --> 00:05:00.000]  我們今天要走的這個非常之特別的旅程
[00:05:00.000 --> 00:05:03.440]  第九章第三十節這樣說
[00:05:03.440 --> 00:05:06.520]  「他們離開那地方經過加利利」
[00:05:06.520 --> 00:05:08.640]  「耶穌不願意人知道」
[00:05:08.640 --> 00:05:11.280]  「因為他正教導門徒說」
[00:05:11.280 --> 00:05:14.320]  「人子將要被交在人手裡」
[00:05:14.320 --> 00:05:16.320]  「他們要殺害他」
[00:05:16.320 --> 00:05:21.000]  「被殺以後三天後他要復活」
[00:05:21.000 --> 00:05:24.160]  之前耶穌每次經過加利利的時候
[00:05:24.160 --> 00:05:26.640]  都有很多生意等著祂來做
[00:05:26.640 --> 00:05:27.840]  這次你看到
[00:05:27.840 --> 00:05:30.200]  耶穌可能特地選了一條路
[00:05:30.200 --> 00:05:32.600]  這條路是一個私家的路
[00:05:32.600 --> 00:05:38.160]  耶穌不要有其他的人看到祂和門徒經過
[00:05:38.160 --> 00:05:40.480]  因為主耶穌基督在那一天
[00:05:40.480 --> 00:05:44.680]  在那一段時間裏面有一個極其重要的訊息
[00:05:44.680 --> 00:05:47.560]  要教導祂十二位門徒
[00:05:47.560 --> 00:05:49.360]  這個訊息是甚麼呢?
[00:05:49.360 --> 00:05:51.440]  就是第三十一節
[00:05:51.440 --> 00:05:54.400]  「人子將要被交在人手裡」
[00:05:54.400 --> 00:05:56.280]  「他們要殺害他」
[00:05:56.280 --> 00:06:01.040]  「被殺以後三天後他要復活」
[00:06:01.040 --> 00:06:02.120]  如果你記憶力好
[00:06:02.120 --> 00:06:03.240]  你應該記得
[00:06:03.240 --> 00:06:09.200]  你應該知道這一次是耶穌第二次的預言
[00:06:09.200 --> 00:06:11.480]  祂之前已經有一次
[00:06:11.480 --> 00:06:15.000]  很清清楚楚明明白白的預言
[00:06:15.000 --> 00:06:18.120]  祂將要受死和復活
[00:06:18.120 --> 00:06:20.640]  這次是第二次
[00:06:20.640 --> 00:06:23.040]  耶穌那天異常的認真
[00:06:23.040 --> 00:06:24.640]  祂不是跟他們開玩笑
[00:06:24.640 --> 00:06:27.800]  祂不是在試探門徒
[00:06:27.800 --> 00:06:30.400]  祂更加不是在作弄他們
[00:06:30.400 --> 00:06:33.200]  祂真是切切實實的
[00:06:33.200 --> 00:06:35.040]  祂明明白白的
[00:06:35.040 --> 00:06:41.160]  要將祂的將來、祂來的目的展示在門徒當中
[00:06:41.160 --> 00:06:43.120]  很可惜的地方是
[00:06:43.120 --> 00:06:47.320]  門徒沒有質疑的傾聽
[00:06:47.320 --> 00:06:51.880]  門徒亦沒有用心的去明白
[00:06:51.880 --> 00:06:56.600]  當你看馬可福音第九章第三十二節的時候
[00:06:56.600 --> 00:06:57.360]  馬可這樣說
[00:06:57.360 --> 00:06:59.000]  他說「門徒卻不明白」
[00:06:59.000 --> 00:07:02.240]  「當主耶穌基督傾心吐意」
[00:07:02.240 --> 00:07:05.960]  「將祂的將來、將要經歷的事情」
[00:07:05.960 --> 00:07:07.920]  「啟示給他們聽的時候」
[00:07:07.920 --> 00:07:09.560]  「他們卻不明白」
[00:07:09.560 --> 00:07:13.800]  「者說又不敢問他」
[00:07:13.800 --> 00:07:15.920]  如果你去考試
[00:07:15.920 --> 00:07:19.280]  你知道有一條題目一定會出來的
[00:07:19.280 --> 00:07:20.480]  你不懂
[00:07:20.480 --> 00:07:21.640]  沒有辦法
[00:07:21.640 --> 00:07:23.520]  但你不懂又不去問
[00:07:23.520 --> 00:07:25.240]  那就活該了
[00:07:25.240 --> 00:07:26.880]  門徒明明知道
[00:07:26.880 --> 00:07:30.880]  這個教導是非常之重要的
[00:07:30.880 --> 00:07:33.160]  然而他們不明白
[00:07:33.160 --> 00:07:34.800]  但他們又不去問
[00:07:34.800 --> 00:07:36.320]  所以我告訴他們
[00:07:36.320 --> 00:07:41.360]  他們相信門徒不一定是懼怕去發問
[00:07:41.360 --> 00:07:46.400]  門徒很有可能是故意不要去問
[00:07:46.400 --> 00:07:49.800]  正所謂「眼不見為乾淨」
[00:07:49.800 --> 00:07:52.680]  「耳聽不到為方便」
[00:07:52.680 --> 00:07:55.960]  有一些事情他們不想知道
[00:07:55.960 --> 00:08:00.360]  不是因為他們聽不明白
[00:08:00.360 --> 00:08:03.360]  而是因為聽明白了
[00:08:03.360 --> 00:08:07.960]  就跟他們自己的心意完全相反
[00:08:07.960 --> 00:08:10.320]  有時我們都是這樣的
[00:08:10.320 --> 00:08:11.440]  我做了牧師這麼久
[00:08:11.440 --> 00:08:14.240]  很多時候都會有一些弟兄姊妹或者朋友
[00:08:14.240 --> 00:08:16.400]  會上來跟我聊聊天
[00:08:16.400 --> 00:08:17.920]  說就是說聊聊天
[00:08:17.920 --> 00:08:21.080]  其實只有他說沒有我說
[00:08:21.080 --> 00:08:22.000]  聊到差不多
[00:08:22.000 --> 00:08:25.280]  你發現他分享的東西不多對路
[00:08:25.280 --> 00:08:28.240]  你想插幾句話跟他說的時候
[00:08:28.240 --> 00:08:30.440]  他當你是舞蹈的
[00:08:30.440 --> 00:08:31.920]  可能他聽了兩分鐘
[00:08:31.920 --> 00:08:36.200]  但接著他繼續去說他自己想說的東西
[00:08:36.200 --> 00:08:38.600]  到最後你發現這個人
[00:08:38.600 --> 00:08:41.360]  其實不是聽不明白我的東西
[00:08:41.360 --> 00:08:45.800]  而是他根本不想聽我的東西
[00:08:45.800 --> 00:08:47.920]  門徒卻不明白
[00:08:47.920 --> 00:08:49.480]  是真的不明白
[00:08:49.480 --> 00:08:55.960]  還是故意不明白呢
[00:08:55.960 --> 00:08:58.400]  他們來到加伯隆
[00:08:58.400 --> 00:09:01.240]  耶穌在屋裡問門徒說
[00:09:01.240 --> 00:09:05.080]  「你們在路上議論的是什麼?」
[00:09:05.080 --> 00:09:07.080]  門徒不肯問
[00:09:07.080 --> 00:09:08.720]  於是耶穌問
[00:09:08.720 --> 00:09:11.520]  耶穌主動地提問
[00:09:11.520 --> 00:09:18.080]  因為耶穌真的很想他們明白福音的道理
[00:09:18.080 --> 00:09:21.360]  耶穌問「你們在路上議論的是什麼?」
[00:09:21.360 --> 00:09:22.720]  不是因為耶穌不知道
[00:09:22.720 --> 00:09:24.160]  耶穌什麼都知道
[00:09:24.160 --> 00:09:27.360]  祂所有東西都聽盡祂的耳裡面
[00:09:27.360 --> 00:09:32.080]  耶穌這樣問是希望門徒終於可以打開他們的心結
[00:09:32.080 --> 00:09:35.120]  希望門徒可以自己問
[00:09:35.120 --> 00:09:40.600]  以至耶穌可以引導他們去歸正
[00:09:40.600 --> 00:09:43.480]  然而就算耶穌問了這條問題之後
[00:09:43.480 --> 00:09:46.080]  門徒仍然不願意回答
[00:09:46.080 --> 00:09:48.040]  第九章第34節這樣說
[00:09:48.040 --> 00:09:54.880]  「門徒不作聲,因為他們在路上彼此爭論誰偉大」
[00:09:54.880 --> 00:09:58.040]  他們在路上爭論誰偉大
[00:09:58.040 --> 00:09:59.760]  我不知道你們有沒有想過
[00:09:59.760 --> 00:10:08.200]  為什麼門徒在這個時候突然間討論誰偉大
[00:10:08.200 --> 00:10:13.320]  我不知道我們當中有沒有人喜歡看跑馬
[00:10:13.320 --> 00:10:18.040]  我是看的,不是說倒馬,所以你可以舉手
[00:10:18.040 --> 00:10:21.960]  如果你去看過跑馬的時候
[00:10:21.960 --> 00:10:24.160]  你會知道
[00:10:24.160 --> 00:10:27.280]  如果你是在跑中長途的時候
[00:10:27.280 --> 00:10:31.440]  贏頭馬的馬就不會從頭帶到尾
[00:10:31.440 --> 00:10:36.440]  你開始的時候,可能你是故意留力在墮後的
[00:10:36.440 --> 00:10:40.840]  去到中游的時候,你慢慢一步、一步、一步
[00:10:40.840 --> 00:10:43.920]  很安全地慢慢由後面向前
[00:10:43.920 --> 00:10:46.560]  直到你最後衝刺的時候
[00:10:46.560 --> 00:10:48.280]  一轉入直路的時候
[00:10:48.280 --> 00:10:49.840]  就再不跟你客氣了
[00:10:49.840 --> 00:10:52.000]  再不會墮後,也不會慢慢
[00:10:52.000 --> 00:10:56.520]  總之全力以赴直衝去終點
[00:10:56.520 --> 00:11:01.840]  為什麼門徒在這個時候突然間會爭論誰偉大
[00:11:01.840 --> 00:11:06.640]  因為他們相信主耶穌看到作王的時候快要來
[00:11:06.640 --> 00:11:10.080]  他們相信他們終點在望
[00:11:10.080 --> 00:11:12.360]  他們不需要再留力
[00:11:12.360 --> 00:11:14.840]  所以他們不需要再客氣
[00:11:14.840 --> 00:11:16.920]  不如你先,不如你坐這個位
[00:11:16.920 --> 00:11:20.080]  而是他們在爭論誰偉大
[00:11:20.080 --> 00:11:24.680]  因為每一個人都要贏頭馬
[00:11:24.680 --> 00:11:29.120]  如果你在美國的話,你會說它是Game of Thrones
[00:11:29.120 --> 00:11:30.480]  這個權力的遊戲
[00:11:30.480 --> 00:11:33.760]  如果在香港叫做增產的風雲
[00:11:33.760 --> 00:11:41.440]  他們在爭奪誰可以分到最大、最多的產業
[00:11:41.440 --> 00:11:43.040]  很諷刺的地方就是
[00:11:43.040 --> 00:11:47.080]  當他們定睛仰望著追求地上的國度
[00:11:47.080 --> 00:11:51.320]  其實耶穌不斷地在他們耳朵裡面呼喊
[00:11:51.320 --> 00:11:56.520]  「我的國不屬於地上」
[00:11:56.520 --> 00:12:00.560]  「我要做的君王是十字架上面的君王」
[00:12:00.560 --> 00:12:03.440]  「十字架是我的寶座」
[00:12:03.440 --> 00:12:06.840]  耶穌其實從頭到尾不斷地在呼喊這件事
[00:12:06.840 --> 00:12:10.320]  但是他們完全聽不入耳
[00:12:10.320 --> 00:12:13.880]  完全聽不入耳
[00:12:13.880 --> 00:12:15.840]  不是因為他們不明白
[00:12:15.840 --> 00:12:18.400]  是因為他們根本不想明白
[00:12:18.400 --> 00:12:20.240]  這一切的事情
[00:12:20.240 --> 00:12:24.120]  我想你留意發生on the way
[00:12:24.120 --> 00:12:25.760]  有沒有發現
[00:12:25.760 --> 00:12:28.360]  在路上這個字是重複了的
[00:12:28.360 --> 00:12:33.160]  有沒有發現在33節和34節裡面
[00:12:33.160 --> 00:12:36.000]  都是說他們在路上
[00:12:36.000 --> 00:12:38.960]  原來你看完整本《馬克福音》
[00:12:38.960 --> 00:12:40.680]  你會發現這個詞句
[00:12:40.680 --> 00:12:43.000]  在《馬克福音》裡面不單只有出現過
[00:12:43.000 --> 00:12:47.360]  在《馬克福音》我們現在看的中段裡面
[00:12:47.360 --> 00:12:49.840]  不斷地重複的出現
[00:12:49.840 --> 00:12:50.880]  在路上
[00:12:50.880 --> 00:12:52.200]  他們在路上
[00:12:52.200 --> 00:12:53.880]  they are on the way
[00:12:53.880 --> 00:12:55.640]  而這個「在路上」這個詞句
[00:12:55.640 --> 00:12:57.040]  將好幾件事
[00:12:57.040 --> 00:13:01.320]  將好幾篇的教導連貫在一起
[00:13:01.320 --> 00:13:07.000]  耶穌和門徒在路上
[00:13:07.000 --> 00:13:09.800]  你知不知道這條路是何時開始的呢?
[00:13:09.800 --> 00:13:13.600]  你記不記得這條路是何時開始的呢?
[00:13:13.600 --> 00:13:18.880]  原來這條路是在《馬克福音》第8章第27節開始的
[00:13:18.880 --> 00:13:20.400]  《馬克福音》第8章第27節
[00:13:20.400 --> 00:13:22.200]  第一次on the way
[00:13:22.200 --> 00:13:25.480]  第一次「在路上」這句詞是出現的
[00:13:25.480 --> 00:13:28.640]  耶穌和門徒出去往
[00:13:28.640 --> 00:13:32.320]  凱撒利亞,菲臘比附近的村莊去
[00:13:32.320 --> 00:13:35.960]  在路上問門徒,引門說
[00:13:35.960 --> 00:13:36.560]  「我是誰?」
[00:13:36.560 --> 00:13:37.880]  你還記不記得這個故事?
[00:13:37.880 --> 00:13:41.520]  耶穌帶他們去一個地方叫Caesarea Philippi
[00:13:41.520 --> 00:13:44.160]  你記不記得Caesarea Philippi是一個怎樣的地方?
[00:13:44.160 --> 00:13:46.280]  Caesarea是在說凱撒
[00:13:46.280 --> 00:13:48.000]  是君王的名字
[00:13:48.000 --> 00:13:52.840]  而菲臘是當時希律的名字
[00:13:52.840 --> 00:13:53.800]  這個城市
[00:13:53.800 --> 00:13:55.680]  Caesarea Philippi這個城市
[00:13:55.680 --> 00:14:01.280]  代表了羅馬帝國的權力、慾望和財富
[00:14:01.280 --> 00:14:03.200]  帶他們去到這個地方
[00:14:03.200 --> 00:14:06.200]  耶穌問人們說「我是誰?」
[00:14:06.200 --> 00:14:07.240]  他們的答案是
[00:14:07.240 --> 00:14:08.960]  有人說「你是施洗約翰」
[00:14:08.960 --> 00:14:10.520]  有人說「你是以利亞」
[00:14:10.520 --> 00:14:14.360]  有人說「你是先知裏面的其中一個」
[00:14:14.360 --> 00:14:15.960]  於是耶穌再近一點
[00:14:15.960 --> 00:14:20.720]  祂說「那你們說我是誰?」
[00:14:20.720 --> 00:14:22.600]  彼得立刻衝口而出
[00:14:22.600 --> 00:14:26.000]  彼得說「你就是基督」
[00:14:26.000 --> 00:14:27.480]  「你就是那個君王」
[00:14:27.480 --> 00:14:31.680]  「你是上帝揀選的君王」
[00:14:31.680 --> 00:14:33.960]  彼得可以說是完全答對了
[00:14:33.960 --> 00:14:35.720]  然而主耶穌基督
[00:14:35.720 --> 00:14:38.600]  立刻叫他們徹徹分布
[00:14:38.600 --> 00:14:41.760]  他們不可以和其他人提起
[00:14:41.760 --> 00:14:43.080]  為甚麼?
[00:14:43.080 --> 00:14:45.640]  因為主耶穌基督想告訴他們
[00:14:45.640 --> 00:14:48.200]  祂不是地上的君王
[00:14:48.200 --> 00:14:49.920]  祂是十字架上的君王
[00:14:49.920 --> 00:14:53.280]  祂不是要做榮華富貴的君王
[00:14:53.280 --> 00:15:00.000]  祂是要成為受苦的君王
[00:15:00.000 --> 00:15:03.400]  但這些門徒全部聽不進去
[00:15:03.400 --> 00:15:06.200]  於是耶穌就教導他們
[00:15:06.200 --> 00:15:10.000]  是耶穌第一次預言自己的壽死
[00:15:10.000 --> 00:15:11.840]  8章第31節
[00:15:11.840 --> 00:15:14.560]  「人子必須受許多的苦
[00:15:14.560 --> 00:15:17.760]  被長老、祭司、長和、文士氣絕
[00:15:17.760 --> 00:15:22.040]  並且被殺第三天後他要復活」
[00:15:22.040 --> 00:15:24.520]  這是耶穌第一次清清楚楚
[00:15:24.520 --> 00:15:27.520]  明明白白向他們預言
[00:15:27.520 --> 00:15:30.000]  然而沒有人聽得入耳
[00:15:30.000 --> 00:15:36.240]  沒有人想聽一個這樣的訊息
[00:15:36.240 --> 00:15:37.360]  講完之後
[00:15:37.360 --> 00:15:38.800]  他們不單聽不入耳
[00:15:38.800 --> 00:15:40.880]  彼得還覺得很反胃
[00:15:40.880 --> 00:15:44.080]  於是彼得立刻拉耶穌
[00:15:44.080 --> 00:15:45.360]  在裏面去責備他
[00:15:45.360 --> 00:15:47.960]  他說「你怎可以講出這樣的說話」
[00:15:47.960 --> 00:15:51.080]  耶穌相反再次責備彼得
[00:15:51.080 --> 00:15:52.240]  告訴他
[00:15:52.240 --> 00:15:53.920]  「撒旦,退去吧
[00:15:53.920 --> 00:15:58.880]  因為你所體貼的不是上帝的心意
[00:15:58.880 --> 00:16:00.800]  而是人的心意」
[00:16:00.800 --> 00:16:03.680]  這是第一次預言他的壽死復活
[00:16:03.680 --> 00:16:04.560]  1章之後
[00:16:04.560 --> 00:16:05.560]  去到第9章
[00:16:05.560 --> 00:16:06.800]  我們今天那段聖經
[00:16:06.800 --> 00:16:10.120]  耶穌第二次再講清清楚楚
[00:16:10.120 --> 00:16:16.200]  預言祂要成為一個受苦的君王
[00:16:16.200 --> 00:16:17.600]  第9章第31節
[00:16:17.600 --> 00:16:20.720]  「人子將要被交在人的手裏
[00:16:20.720 --> 00:16:22.280]  他們要殺害他
[00:16:22.280 --> 00:16:26.760]  被殺以後三天後他要復活」
[00:16:26.760 --> 00:16:29.960]  接著再過一章第10章
[00:16:29.960 --> 00:16:34.200]  耶穌第三次去預言祂自己的壽死
[00:16:34.200 --> 00:16:37.080]  「看啊,我們上耶路撒冷去
[00:16:37.080 --> 00:16:39.000]  那條路帶我們去耶路撒冷
[00:16:39.000 --> 00:16:42.480]  人子將要被交給祭司長和民事
[00:16:42.480 --> 00:16:44.800]  他們要定他的死罪
[00:16:44.800 --> 00:16:47.520]  又要交給外邦人
[00:16:47.520 --> 00:16:49.480]  他們要戲弄他
[00:16:49.480 --> 00:16:51.520]  向他吐吐磨
[00:16:51.520 --> 00:16:52.360]  鞭打他
[00:16:52.360 --> 00:16:53.240]  殺害他
[00:16:53.240 --> 00:16:56.880]  三天後他要復活」
[00:16:56.880 --> 00:16:59.480]  有沒有留意每一次耶穌的預言裏
[00:16:59.480 --> 00:17:03.360]  祂都強調人子必須要死
[00:17:03.360 --> 00:17:08.600]  人子必須要被人所謀害
[00:17:08.600 --> 00:17:11.680]  人子必須要受到羞恥
[00:17:11.680 --> 00:17:14.840]  他要受很多的羞恥
[00:17:14.840 --> 00:17:15.640]  不僅如此
[00:17:15.640 --> 00:17:18.600]  當你從8章到9章到10章的時候
[00:17:18.600 --> 00:17:22.240]  你會發現耶穌的預言不斷地在擴張
[00:17:22.240 --> 00:17:24.920]  祂加入更多的一些細節
[00:17:24.920 --> 00:17:28.080]  祂帶領門徒一步一步走向
[00:17:28.080 --> 00:17:32.960]  祂將要去到的十字架
[00:17:32.960 --> 00:17:34.120]  就算他們聽不明白
[00:17:34.120 --> 00:17:36.280]  其實他們應不應該去問祂
[00:17:36.280 --> 00:17:37.640]  應不應該去關心祂
[00:17:37.640 --> 00:17:40.920]  如果有個人說了三次
[00:17:40.920 --> 00:17:42.160]  他可能沒命的話
[00:17:42.160 --> 00:17:46.440]  你是不是都應該去關心一下他
[00:17:46.440 --> 00:17:47.680]  但他們根本不想知道
[00:17:47.680 --> 00:17:52.840]  他們不想想像耶穌會成為一個這樣的棍王
[00:17:52.840 --> 00:17:55.920]  這是一種選擇性的聆聽
[00:17:55.920 --> 00:17:57.000]  我們也是的
[00:17:57.000 --> 00:17:58.440]  我們打開聖經裏面
[00:17:58.440 --> 00:18:00.520]  我們很選擇性的聆聽
[00:18:00.520 --> 00:18:02.040]  有些我們很喜歡的東西
[00:18:02.040 --> 00:18:05.080]  我們摸都摸不掉
[00:18:05.080 --> 00:18:07.680]  但有些我們不喜歡聽的東西
[00:18:07.680 --> 00:18:08.720]  我和你講十次
[00:18:08.720 --> 00:18:09.880]  你都是林牧師
[00:18:09.880 --> 00:18:11.160]  這些神學的東西太難了
[00:18:11.160 --> 00:18:12.760]  不適合我們
[00:18:12.760 --> 00:18:15.360]  不是不適合你
[00:18:15.360 --> 00:18:16.880]  是你不想聽
[00:18:16.880 --> 00:18:19.000]  我們不想聽十字架的基督
[00:18:19.000 --> 00:18:22.240]  我們不想聽背負十字架的人生
[00:18:22.240 --> 00:18:25.360]  但是其他人所講的見證
[00:18:25.360 --> 00:18:27.680]  他們的德性
[00:18:27.680 --> 00:18:28.720]  他們的成就
[00:18:28.720 --> 00:18:29.920]  我們很喜歡聽
[00:18:29.920 --> 00:18:30.920]  我們不單止聽
[00:18:30.920 --> 00:18:32.080]  我們不斷傳揚
[00:18:32.080 --> 00:18:33.640]  我們用WhatsApp去傳揚
[00:18:33.640 --> 00:18:36.040]  我們用Facebook去傳揚
[00:18:36.040 --> 00:18:38.000]  我們不斷通過我們的口
[00:18:38.000 --> 00:18:40.120]  通過我們的手在傳揚
[00:18:40.120 --> 00:18:42.120]  然而我們不願意接受
[00:18:42.120 --> 00:18:45.040]  主耶穌基督是一個上十字架的基督
[00:18:45.040 --> 00:18:48.160]  而祂呼召我們的人生
[00:18:48.160 --> 00:18:51.960]  是一個背負十字架的人生
[00:18:51.960 --> 00:18:55.880]  我想帶你去看一看整個大圖畫
[00:18:55.880 --> 00:18:58.280]  我們剛剛過了壽難節
[00:18:58.280 --> 00:18:59.880]  或者你都聽過有一樣東西
[00:18:59.880 --> 00:19:03.120]  叫做苦路十四站
[00:19:03.120 --> 00:19:04.800]  有沒有自己走過
[00:19:04.800 --> 00:19:07.360]  苦路十四站其實是天主教傳統的東西
[00:19:07.360 --> 00:19:09.120]  裏面有很多
[00:19:09.120 --> 00:19:10.520]  不太合乎聖經的東西
[00:19:10.520 --> 00:19:11.720]  所以你小心一點
[00:19:11.720 --> 00:19:14.400]  我今天帶你不是看苦路十四站
[00:19:14.400 --> 00:19:17.800]  我帶你去看苦路有四站
[00:19:17.800 --> 00:19:20.560]  是馬河的四站
[00:19:20.560 --> 00:19:23.320]  馬河在這個On the Way上面
[00:19:23.320 --> 00:19:26.240]  它給了我們看四站
[00:19:26.240 --> 00:19:28.800]  第一站是在
