
[00:00:00.000 --> 00:00:04.040]  多謝各位平安,我們先一齊祈禱
[00:03:40.080 --> 00:03:43.080]  不過仍然是有羅馬兵看守的
[00:03:43.080 --> 00:03:48.080]  並且他被羅馬兵用鐵鏈綁住
[00:03:48.080 --> 00:03:50.080]  在三章一節保羅說
[00:03:50.080 --> 00:03:56.080]  因此我保羅為你們外邦人作了基督耶穌囚徒的
[00:03:56.080 --> 00:03:58.080]  然後在四章一節就說
[00:03:58.080 --> 00:04:01.080]  我為主族囚徒的勸你們
[00:04:01.080 --> 00:04:04.080]  所以保羅是被囚禁的人
[00:04:04.080 --> 00:04:14.080]  這兩節經文就充分證明了當時保羅失去了行動的自由
[00:04:14.080 --> 00:04:18.080]  如果我們讀過《士徒行傳》大概會知道
[00:04:18.080 --> 00:04:23.080]  其實保羅被人囚禁,失去了行動自由
[00:04:23.080 --> 00:04:27.080]  不是因為他犯了羅馬的法律
[00:04:27.080 --> 00:04:32.080]  而是因為他要去羅馬上訴
[00:04:32.080 --> 00:04:37.080]  但他本來不需要去羅馬上訴
[00:04:37.080 --> 00:04:41.080]  他被猶太人控訴的罪
[00:04:41.080 --> 00:04:45.080]  很多羅馬官員都聽過他的案情
[00:04:45.080 --> 00:04:49.080]  聽完案情之後都認為他沒有罪
[00:04:49.080 --> 00:04:53.080]  但是那些羅馬官員又想收錢
[00:04:53.080 --> 00:04:54.080]  受賄
[00:04:54.080 --> 00:04:57.080]  不過保羅又不給
[00:04:57.080 --> 00:05:01.080]  結果他們為了討好猶太人
[00:05:01.080 --> 00:05:05.080]  不要放他了,讓他在監獄裡
[00:05:05.080 --> 00:05:08.080]  無緣無故沒有罪的
[00:05:08.080 --> 00:05:11.080]  他們都不肯放走保羅
[00:05:11.080 --> 00:05:14.080]  所以最後保羅沒有辦法了
[00:05:14.080 --> 00:05:18.080]  我要上訴,上訴去羅馬皇帝那裡
[00:05:18.080 --> 00:05:21.080]  結果他就去了羅馬
[00:05:21.080 --> 00:05:25.080]  雖然他失去了行動的自由
[00:05:25.080 --> 00:05:28.080]  就沒有怨天尤人
[00:05:28.080 --> 00:05:32.080]  我不知道大家有沒有失去自由的經歷
[00:05:32.080 --> 00:05:36.080]  我記得兩年前我在醫院做完手術之後
[00:05:36.080 --> 00:05:38.080]  足足住了一個月
[00:05:38.080 --> 00:05:40.080]  雖然沒有鎖鏈鎖住
[00:05:40.080 --> 00:05:42.080]  不過要經常吊著鹽水
[00:05:42.080 --> 00:05:44.080]  吊著藥物的瓶子
[00:05:44.080 --> 00:05:53.080]  如果要走去哪裡都要推著放鹽水的架
[00:05:53.080 --> 00:05:58.080]  多了自由,不可以自由行
[00:05:58.080 --> 00:06:01.080]  真的有點坐牢的感覺
[00:06:01.080 --> 00:06:04.080]  後來由於腎功能不太正常
[00:06:04.080 --> 00:06:07.080]  醫生說你快點多喝點水
[00:06:07.080 --> 00:06:09.080]  不然你要進醫院
[00:06:09.080 --> 00:06:12.080]  嚇得我一聽到進醫院都有點害怕
[00:06:12.080 --> 00:06:15.080]  快點多喝點水
[00:06:15.080 --> 00:06:18.080]  很快進醫院坐牢
[00:06:18.080 --> 00:06:21.080]  當我們生活在順境中的時候
[00:06:21.080 --> 00:06:24.080]  我們很可能會忘記了禱告
[00:06:24.080 --> 00:06:27.080]  但當我們遇到逆境的時候
[00:06:27.080 --> 00:06:29.080]  我們就會時常禱告
[00:06:29.080 --> 00:06:34.080]  求主幫助,救助我們
[00:06:34.080 --> 00:06:36.080]  這是保羅的情況
[00:06:36.080 --> 00:06:39.080]  研發所教會的信徒又如何呢?
[00:06:39.080 --> 00:06:43.080]  他們知道保羅的情況的時候
[00:06:43.080 --> 00:06:46.080]  他們是不是在禱告呢?
[00:06:46.080 --> 00:06:50.080]  我們不知道,沒有記載他們的情況
[00:06:50.080 --> 00:06:58.080]  不過我們看到他們很可能是灰心喪膽
[00:06:58.080 --> 00:07:02.080]  因為保羅在三章十三節鼓勵他們說
[00:07:02.080 --> 00:07:09.080]  不要因我為你們所受的患難喪膽
[00:07:09.080 --> 00:07:18.080]  研發所教會是保羅在第二次海外傳道的時候建立的教會
[00:07:18.080 --> 00:07:26.080]  我們知道保羅一共有三次海外傳道
[00:07:26.080 --> 00:07:29.080]  我們一般都叫他傳道
[00:07:29.080 --> 00:07:33.080]  其實第四次不是真的為了傳道出去
[00:07:33.080 --> 00:07:36.080]  而是去羅馬上訴
[00:07:36.080 --> 00:07:40.080]  他第二次去傳道到研發所教會的時候
[00:07:40.080 --> 00:07:43.080]  大約是主後五十四年
[00:07:43.080 --> 00:07:49.080]  當時保羅要趕著回耶路撒冷
[00:07:49.080 --> 00:07:54.080]  所以他不能夠多花時間在研發所停留
[00:07:54.080 --> 00:07:58.080]  後來保羅第三次旅行報道的時候
[00:07:58.080 --> 00:08:03.080]  他就在研發所停留了一段較長的時間
[00:08:03.080 --> 00:08:07.080]  還引起當地暴動才離開
[00:08:07.080 --> 00:08:13.080]  研發所教會聽聞保羅被囚禁
[00:08:13.080 --> 00:08:15.080]  他們就喪膽
[00:08:15.080 --> 00:08:18.080]  喪膽是指什麼呢?
[00:08:18.080 --> 00:08:20.080]  他們怕什麼?
[00:08:20.080 --> 00:08:22.080]  怕到喪膽呢?
[00:08:22.080 --> 00:08:27.080]  我想他們可能是怕被人笑
[00:08:27.080 --> 00:08:28.080]  被人迫害
[00:08:28.080 --> 00:08:30.080]  被人抓去坐牢
[00:08:30.080 --> 00:08:31.080]  好像保羅那樣
[00:08:31.080 --> 00:08:35.080]  以致他們不敢向人傳福音
[00:08:35.080 --> 00:08:38.080]  傳福音隨時會被人抓
[00:08:38.080 --> 00:08:42.080]  保羅在三七八節特別提到
[00:08:42.080 --> 00:08:47.080]  「讓我把基督那七不透的豐富傳給外方人」
[00:08:47.080 --> 00:08:51.080]  保羅是用他自己的生命見證
[00:08:51.080 --> 00:08:53.080]  無論什麼環境
[00:08:53.080 --> 00:08:55.080]  無論環境是怎樣
[00:08:55.080 --> 00:08:58.080]  其實我們都可以放膽傳福音
[00:08:58.080 --> 00:09:02.080]  因為福音是上帝的智慧
[00:09:02.080 --> 00:09:05.080]  和永恆的計劃
[00:09:05.080 --> 00:09:10.080]  當保羅想到福音是上帝的永恆計劃的時候
[00:09:10.080 --> 00:09:12.080]  他就情不自禁
[00:09:12.080 --> 00:09:16.080]  要在上帝面前屈膝祈禱
[00:09:16.080 --> 00:09:19.080]  在三七八節他讚美上帝說
[00:09:19.080 --> 00:09:25.080]  「天上地上的國家都是從他得名的」
[00:09:25.080 --> 00:09:29.080]  從上帝得名的意思其實就是說
[00:09:29.080 --> 00:09:31.080]  上帝是創造者
[00:09:31.080 --> 00:09:35.080]  他創造了天上和地上所有的一切
[00:09:35.080 --> 00:09:43.080]  並且上帝是有權為那些受造物起名的
[00:09:43.080 --> 00:09:45.080]  當受造物起名的時候
[00:09:45.080 --> 00:09:49.080]  受造物就確立了他們的地位
[00:09:49.080 --> 00:09:52.080]  如果我們讀《創世紀》第一章
[00:09:52.080 --> 00:09:55.080]  我們會讀到一章五節
[00:09:55.080 --> 00:09:59.080]  「上帝稱光為晝,稱暗為夜」
[00:09:59.080 --> 00:10:03.080]  「稱」這個字就是起名的意思
[00:10:03.080 --> 00:10:06.080]  上帝叫那樣東西做什麼
[00:10:06.080 --> 00:10:10.080]  後來上帝也稱窮倉為天,旱地為地
[00:10:10.080 --> 00:10:14.080]  這個都是表明上帝創造出來的東西
[00:10:14.080 --> 00:10:17.080]  上帝是依據他自己的權能
[00:10:17.080 --> 00:10:23.080]  和他所定的規律來管理這個世界
[00:10:23.080 --> 00:10:26.080]  上帝為他所做的東西起名
[00:10:26.080 --> 00:10:30.080]  那樣東西就有他的合法性
[00:10:30.080 --> 00:10:34.080]  是上帝使得那樣東西是存在的
[00:10:34.080 --> 00:10:38.080]  我們不知道天上有什麼家
[00:10:38.080 --> 00:10:41.080]  可能天上的家是指天使
[00:10:41.080 --> 00:10:45.080]  但是地上各家就是所有民族
[00:10:45.080 --> 00:10:49.080]  所有民族都是上帝的創造
[00:10:49.080 --> 00:10:52.080]  保羅想到上帝的權能之後
[00:10:52.080 --> 00:10:55.080]  他為以弗所教會的弟兄姊妹祈禱
[00:10:55.080 --> 00:10:58.080]  第十六字說「藉著他的靈
[00:10:58.080 --> 00:11:02.080]  使你們內心的力量剛強起來」
[00:11:02.080 --> 00:11:06.080]  剛剛提到以弗所教會的弟兄姊妹
[00:11:06.080 --> 00:11:10.080]  聽到保羅被囚他們就喪膽
[00:11:10.080 --> 00:11:14.080]  所以保羅就求主幫助他們
[00:11:14.080 --> 00:11:18.080]  讓他們內心的力量要剛強起來
[00:11:18.080 --> 00:11:21.080]  不要那麼喪膽
[00:11:21.080 --> 00:11:25.080]  很多時候弟兄姊妹遇到困難
[00:11:25.080 --> 00:11:27.080]  我們都是無能為力
[00:11:27.080 --> 00:11:28.080]  知道他有困難
[00:11:28.080 --> 00:11:32.080]  但是我們有時候覺得愛莫能助
[00:11:32.080 --> 00:11:34.080]  我力量有限幫不了他
[00:11:34.080 --> 00:11:37.080]  但是當我們無能為力的時候
[00:11:37.080 --> 00:11:40.080]  我們其實都仍然可以禱告
[00:11:40.080 --> 00:11:44.080]  我們可以求主在別人的心裡面工作
[00:11:44.080 --> 00:11:49.080]  使別人的心意改變
[00:11:49.080 --> 00:11:50.080]  藉著禱告
[00:11:50.080 --> 00:11:56.080]  上帝的恩典就可以進入到有需要的人心裡面
[00:11:56.080 --> 00:12:00.080]  因此禱告是一個非常重要的恩典管道
[00:12:00.080 --> 00:12:02.080]  不是自己得恩典
[00:12:02.080 --> 00:12:06.080]  是別人得到上帝的恩典
[00:12:06.080 --> 00:12:10.080]  當然當上帝因為我們禱告的時候
[00:12:10.080 --> 00:12:13.080]  我們都會得到鼓勵
[00:12:13.080 --> 00:12:18.080]  最近我為兩位患了肺癌的病人祈禱
[00:12:18.080 --> 00:12:21.080]  他們都患了肺癌
[00:12:21.080 --> 00:12:23.080]  還在第四期
[00:12:23.080 --> 00:12:25.080]  第四期的意思是
[00:12:25.080 --> 00:12:27.080]  癌不是只在肺裡面
[00:12:27.080 --> 00:12:31.080]  已經擴散到身體其他的地方
[00:12:31.080 --> 00:12:33.080]  我為他們祈禱
[00:12:33.080 --> 00:12:36.080]  其中一位弟兄最近告訴我
[00:12:36.080 --> 00:12:38.080]  他接受了幾次治療之後
[00:12:38.080 --> 00:12:42.080]  腦部都有肺癌傳入
[00:12:42.080 --> 00:12:45.080]  腫瘤縮小了一半
[00:12:45.080 --> 00:12:49.080]  現在還在接受化療和免疫治療
[00:12:49.080 --> 00:12:54.080]  但是用藥的份量可以減一半
[00:12:54.080 --> 00:12:58.080]  他又沒有掉頭髮
[00:12:58.080 --> 00:13:01.080]  又沒有很多身體的不適
[00:13:01.080 --> 00:13:03.080]  感謝主
[00:13:03.080 --> 00:13:06.080]  藉著禱告上帝的恩典流到他身上
[00:13:06.080 --> 00:13:09.080]  也給我很大的鼓勵
[00:13:09.080 --> 00:13:15.080]  保羅除了為以弗所教會的喪膽問題祈禱之外
[00:13:15.080 --> 00:13:19.080]  還為他們的屬靈生命來祈禱
[00:13:19.080 --> 00:13:24.080]  屬靈生命其實就是說
[00:13:24.080 --> 00:13:28.080]  我們每位信徒和上帝的關係
[00:13:28.080 --> 00:13:30.080]  保羅的祈禱是說
[00:13:30.080 --> 00:13:34.080]  又要使基督因著你們的信誅你們的心裡
[00:13:34.080 --> 00:13:37.080]  使你們記住愛中生根納基
[00:13:37.080 --> 00:13:42.080]  能夠和眾聖徒一同明白基督的愛
[00:13:42.080 --> 00:13:46.080]  是何等的長闊高深
[00:13:46.080 --> 00:13:51.080]  並知道這愛是超過人的知識所能測量的
[00:13:51.080 --> 00:13:56.080]  為要使你們充滿上帝一切的豐盛
[00:13:56.080 --> 00:14:00.080]  我們和上帝和耶穌基督建立關係
[00:14:00.080 --> 00:14:05.080]  是由信開始的
[00:14:05.080 --> 00:14:07.080]  當我們聽到福音之後
[00:14:07.080 --> 00:14:10.080]  我們願意信這個信息
[00:14:10.080 --> 00:14:15.080]  起初的時候我們的信可能真的很微小
[00:14:15.080 --> 00:14:19.080]  可能帶著很多的問題很多的懷疑
[00:14:19.080 --> 00:14:22.080]  不過我們就帶著一個
[00:14:22.080 --> 00:14:26.080]  好了儘管試試吧這樣的心態來信
[00:14:26.080 --> 00:14:30.080]  但是慢慢地過了一段時間
[00:14:30.080 --> 00:14:37.080]  我們和上帝要建立一個彼此相愛的關係
[00:14:37.080 --> 00:14:40.080]  要在愛中生根納基
[00:14:40.080 --> 00:14:46.080]  就不只是知道耶穌基督為我們死在十字架上
[00:14:46.080 --> 00:14:49.080]  而是真的要去感受一下
[00:14:49.080 --> 00:14:54.080]  上帝的愛是通過祂犧牲自己的愛子
[00:14:54.080 --> 00:14:59.080]  並且祂受盡痛苦成為一個完全的聖物
[00:14:59.080 --> 00:15:04.080]  以至主耶穌的獻祭是一次而永遠有效
[00:15:04.080 --> 00:15:08.080]  正如保羅在羅馬書五章八節說
[00:15:08.080 --> 00:15:15.080]  唯有基督在我們還作罪人的時候為我們死
[00:15:15.080 --> 00:15:21.080]  上帝的愛就在此向我們顯明了
[00:15:21.080 --> 00:15:26.080]  上帝向我們顯明了自己的愛
[00:15:26.080 --> 00:15:32.080]  是要我們用愛心來和上帝相處
[00:15:32.080 --> 00:15:36.080]  上帝要成為我們的上帝
[00:15:36.080 --> 00:15:40.080]  我們要成為上主的子民
[00:15:40.080 --> 00:15:44.080]  這個關係就要建立在愛裡面
[00:15:44.080 --> 00:15:46.080]  不是建立在知識裡面
[00:15:46.080 --> 00:15:50.080]  知識不能夠幫助我們產生愛心
[00:15:50.080 --> 00:15:55.080]  當我們效法保羅地為別人祈禱的時候
[00:15:55.080 --> 00:16:00.080]  我們不用擔憂上帝會不會聽我們禱告
[00:16:00.080 --> 00:16:02.080]  我們不用有這個憂慮
[00:16:02.080 --> 00:16:06.080]  因為我們禱告只不過是一條管道
[00:16:06.080 --> 00:16:10.080]  是讓上帝的恩典可以流到別人身上
[00:16:10.080 --> 00:16:12.080]  三章二十節提醒我們
[00:16:12.080 --> 00:16:16.080]  是上帝照著運行在我們心裡的大能
[00:16:16.080 --> 00:16:20.080]  充充足足地成就一切
[00:16:20.080 --> 00:16:23.080]  超過我們所求所想的
[00:16:23.080 --> 00:16:27.080]  上帝會按照祂自己的旨意行事
[00:16:27.080 --> 00:16:30.080]  不過我們直接禱告這個管道
[00:16:30.080 --> 00:16:35.080]  就是讓上帝的恩典流到別人心裡面
[00:16:35.080 --> 00:16:38.080]  而上帝的恩典往往都是出人意表
[00:16:38.080 --> 00:16:41.080]  超過我們所想所求的
[00:16:41.080 --> 00:16:43.080]  因此我鼓勵大家
[00:16:43.080 --> 00:16:46.080]  我們會友之間信徒之間
[00:16:46.080 --> 00:16:48.080]  要時常的彼此待同
[00:16:48.080 --> 00:16:51.080]  成為別人不福的管道
[00:16:51.080 --> 00:16:56.080]  讓上主的恩典流入到每一個人的心中
[00:16:56.080 --> 00:17:01.080]  我們思考一下保羅的禱告
[00:17:01.080 --> 00:17:07.080]  這個禱告主要是為別人的祈禱
[00:17:07.080 --> 00:17:11.080]  然後我們也思考一下詩篇二十六篇
[00:17:11.080 --> 00:17:14.080]  我們其實也可以為自己祈禱
[00:17:14.080 --> 00:17:16.080]  不是說我們只可以為別人祈禱
[00:17:16.080 --> 00:17:18.080]  不要為自己祈禱
[00:17:18.080 --> 00:17:20.080]  為自己祈禱就是自私
[00:17:20.080 --> 00:17:22.080]  其實不是的
[00:17:22.080 --> 00:17:25.080]  保羅他自己在坐牢
[00:17:25.080 --> 00:17:29.080]  但是他沒有要求教會為他祈禱
[00:17:29.080 --> 00:17:31.080]  他也沒有為自己祈禱
[00:17:31.080 --> 00:17:33.080]  而是為教會祈禱
[00:17:33.080 --> 00:17:36.080]  詩篇二十六篇的詩人就有點不一樣
[00:17:36.080 --> 00:17:39.080]  他一開始就為自己祈禱
[00:17:39.080 --> 00:17:43.080]  他說求你為我伸冤
[00:17:43.080 --> 00:17:47.080]  當我們受到冤屈的時候
[00:17:47.080 --> 00:17:49.080]  求上主為我們伸冤
[00:17:49.080 --> 00:17:52.080]  有沒有錯?
[00:17:52.080 --> 00:17:55.080]  沒有錯
[00:17:55.080 --> 00:17:58.080]  這是合乎聖經的
[00:17:58.080 --> 00:18:02.080]  實上保羅在《羅馬書》十二章十九節提醒我們
[00:18:02.080 --> 00:18:06.080]  各位親愛的不要自己伸冤
[00:18:06.080 --> 00:18:09.080]  令我給主的憤怒留地步
[00:18:09.080 --> 00:18:11.080]  因為經上記著主說
[00:18:11.080 --> 00:18:14.080]  伸冤作惡我必報應
[00:18:14.080 --> 00:18:19.080]  詩人就是來到上帝的面前
[00:18:19.080 --> 00:18:22.080]  求上帝為自己伸冤
[00:18:22.080 --> 00:18:25.080]  因為他是一位愛上帝
[00:18:25.080 --> 00:18:28.080]  遵行上帝命令的人
[00:18:28.080 --> 00:18:30.080]  在詩篇二十六章一至五節
[00:18:30.080 --> 00:18:35.080]  詩人描寫他自己平日的行事為人
[00:18:35.080 --> 00:18:39.080]  他都是按著上帝的真理而行
[00:18:39.080 --> 00:18:43.080]  他也小心地選擇朋友
[00:18:43.080 --> 00:18:46.080]  在六節至第八節
[00:18:46.080 --> 00:18:51.080]  他描寫他是一位敬拜上帝的人
[00:18:51.080 --> 00:18:54.080]  他會去到聖地環繞祭壇
[00:18:54.080 --> 00:19:00.080]  也會跟其他人講論上主一切奇妙的作為
[00:19:00.080 --> 00:19:04.080]  最後一段他也求上主保守性命
[00:19:04.080 --> 00:19:08.080]  求主救贖他憐憫他
[00:19:08.080 --> 00:19:10.080]  假如他有生命的話
[00:19:10.080 --> 00:19:15.080]  他一定會參加聚會
[00:19:15.080 --> 00:19:25.080]  這就是上主的教導
[00:19:25.080 --> 00:19:30.080]  他真的很樂意進行上主的教導
[00:19:30.080 --> 00:19:41.080]  整體來說詩人給我們一個跟保羅很不同的例子
[00:19:41.080 --> 00:19:45.080]  詩人遭遇患難的時候
[00:19:45.080 --> 00:19:49.080]  他沒有用自己的方法去解決問題
[00:19:49.080 --> 00:19:52.080]  或者去報復
[00:19:52.080 --> 00:19:55.080]  反而他繼續依靠上帝
[00:19:55.080 --> 00:19:58.080]  尋求上主的幫助
[00:19:58.080 --> 00:20:05.080]  而他的人生可以說是以一個敬拜上主為中心的人生
[00:20:05.080 --> 00:20:08.080]  他喜愛上主的聖殿
[00:20:08.080 --> 00:20:10.080]  也樂意獻祭
[00:20:10.080 --> 00:20:15.080]  他一心信從上主的教導來行事為人
[00:20:15.080 --> 00:20:18.080]  最後他祈求上主的幫助
[00:20:18.080 --> 00:20:21.080]  讓他經歷上主奇妙的作為
[00:20:21.080 --> 00:20:25.080]  好讓他成為恩典的管道
[00:20:25.080 --> 00:20:28.080]  繼續去重讚上主
[00:20:28.080 --> 00:20:34.080]  分享和鼓勵其他人要依靠上主
[00:20:34.080 --> 00:20:39.080]  我們今天看了兩個禱告的例子
[00:20:39.080 --> 00:20:41.080]  如果我們思想禱告
[00:20:41.080 --> 00:20:45.080]  真是上主給我們的恩典管道
[00:20:45.080 --> 00:20:48.080]  我們一方面要孝惠保羅
[00:20:48.080 --> 00:20:50.080]  不要單顧自己的事
[00:20:50.080 --> 00:20:53.080]  更加要顧念教會的事
[00:20:53.080 --> 00:20:57.080]  為弟兄姊妹的事來禱告
[00:20:57.080 --> 00:21:00.080]  當我們遇到困難、苦難的時候
[00:21:00.080 --> 00:21:02.080]  我們可以孝法施仁
[00:21:02.080 --> 00:21:05.080]  尋求上主的幫助
[00:21:05.080 --> 00:21:08.080]  不會自己身冤
[00:21:08.080 --> 00:21:11.080]  但我們更加要孝法施仁
[00:21:11.080 --> 00:21:15.080]  平日我們就建立好和上帝的關係
[00:21:15.080 --> 00:21:18.080]  愛上帝、愛上帝的教會
[00:21:18.080 --> 00:21:21.080]  樂意進行上帝的教導
[00:21:21.080 --> 00:21:25.080]  時常和別人分享上帝的恩典
[00:21:25.080 --> 00:21:30.080]  使我們的生命成為上帝恩典的管道
[00:21:30.080 --> 00:21:33.080]  讓更多人認識上帝
[00:21:33.080 --> 00:21:36.080]  我們一起祈禱
[00:21:36.080 --> 00:21:40.080]  真是天父感謝祢給了我們救贖的恩典
[00:21:40.080 --> 00:21:44.080]  還給我們有禱告得恩的權柄
[00:21:44.080 --> 00:21:47.080]  求祢幫助我們時常禱告
[00:21:47.080 --> 00:21:48.080]  經歷祢的恩典
[00:21:48.080 --> 00:21:50.080]  每日都活在祢的恩典中
[00:21:50.080 --> 00:21:51.080]  榮耀祢
[00:21:51.080 --> 00:21:54.080]  奉主耶穌基督的名祈禱
[00:21:54.080 --> 00:21:55.080]  阿們
