
[00:00:00.000 --> 00:00:03.640]  今天我們會繼續看《希伯來書》
[00:03:05.940 --> 00:03:07.780]  你已經講不完
[00:03:07.780 --> 00:03:09.440]  所以我也明白爲什麼人們喜歡
[00:03:09.440 --> 00:03:12.580]  將這兩段經文拿出來單獨用
[00:03:12.580 --> 00:03:14.680]  但是今天我想另一個做法
[00:03:14.680 --> 00:03:16.980]  就是我想將這兩段經文
[00:03:16.980 --> 00:03:19.180]  我們放回到context裏面
[00:03:19.180 --> 00:03:22.680]  我們看看當你放回上下文的時候
[00:03:22.680 --> 00:03:24.780]  其實這段經文本身
[00:03:24.780 --> 00:03:28.880]  它有一些更加深層的意義想跟我們講
[00:03:28.880 --> 00:03:32.780]  它是講道神的道很有能力很有power
[00:03:32.780 --> 00:03:36.080]  其實是講一個方面很有power
[00:03:36.080 --> 00:03:38.480]  所以神的話很多方面都有power
[00:03:38.480 --> 00:03:41.280]  但是這些經文上下文是講一個方面
[00:03:41.280 --> 00:03:42.080]  很特別的
[00:03:42.080 --> 00:03:43.880]  我想跟你放回context
[00:03:43.880 --> 00:03:45.280]  我們試一下好不好
[00:03:45.280 --> 00:03:46.980]  那context是什麼呢
[00:03:46.980 --> 00:03:50.480]  那context其實是講安息的
[00:03:50.480 --> 00:03:54.480]  它是接着上面一到十一節講的主題安息
[00:03:54.480 --> 00:03:56.080]  因爲時間的緣故
[00:03:56.080 --> 00:03:59.180]  我就抽了兩節來簡單介紹
[00:03:59.180 --> 00:04:01.280]  第一節是七章B就是
[00:04:01.280 --> 00:04:02.680]  像先前說過
[00:04:02.680 --> 00:04:05.980]  今天神在今天爲我們預備了一個安息
[00:04:05.980 --> 00:04:08.080]  就是如果你今天聽到他的話
[00:04:08.080 --> 00:04:09.680]  就不可以硬着心
[00:04:09.680 --> 00:04:11.180]  就不像以前以色列的人
[00:04:11.180 --> 00:04:14.180]  硬着心就進不了神爲他們預備的安息
[00:04:14.180 --> 00:04:15.680]  指向加南地
[00:04:15.680 --> 00:04:17.380]  他說十一節就是結論
[00:04:17.380 --> 00:04:22.380]  他說所以我們要竭力進入安息
[00:04:22.380 --> 00:04:24.180]  這個話以前我經常誤解
[00:04:24.180 --> 00:04:26.380]  我以爲竭力進入安息是什麼意思呢
[00:04:26.380 --> 00:04:27.880]  就是很努力地睡覺
[00:04:27.880 --> 00:04:31.180]  沒理由很努力地睡覺是吧
[00:04:31.180 --> 00:04:32.580]  第一堂我講完的時候
[00:04:32.580 --> 00:04:33.780]  有頂尖梅過來說
[00:04:33.780 --> 00:04:35.380]  謝謝你解釋了安息
[00:04:35.380 --> 00:04:38.380]  他一直以爲安息指的是死
[00:04:38.380 --> 00:04:39.980]  就是安息主懷那種安息
[00:04:39.980 --> 00:04:40.780]  他以爲是
[00:04:40.780 --> 00:04:41.680]  他就不明白這些聖經
[00:04:41.680 --> 00:04:43.780]  爲什麼叫我竭力進入安息
[00:04:43.780 --> 00:04:45.980]  就是叫你努力去死
[00:04:45.980 --> 00:04:48.180]  就是希伯來書第四章的主題是什麼
[00:04:48.180 --> 00:04:48.980]  你快點死吧
[00:04:48.980 --> 00:04:50.380]  這個就是主題
[00:04:50.380 --> 00:04:51.880]  努力都要死
[00:04:51.880 --> 00:04:53.680]  他說這個不是
[00:04:53.680 --> 00:04:54.580]  說的不是這個
[00:04:54.580 --> 00:04:55.880]  不是死
[00:04:55.880 --> 00:04:59.680]  他說免得有人同樣不順從而跌倒
[00:04:59.680 --> 00:05:01.580]  我先講講安息
[00:05:01.580 --> 00:05:03.680]  安息在舊約來說
[00:05:03.680 --> 00:05:04.680]  對於以色列人來說
[00:05:04.680 --> 00:05:06.680]  是一個特定的地方
[00:05:06.680 --> 00:05:08.680]  就是神帶他們進入安息之地
[00:05:08.680 --> 00:05:10.280]  或者叫應去之地
[00:05:10.280 --> 00:05:12.180]  也都稱爲加南地
[00:05:12.180 --> 00:05:13.980]  但到了新約度我和你
[00:05:13.980 --> 00:05:16.680]  神今天爲我們預備的安息
[00:05:16.680 --> 00:05:19.580]  就不是一個特定的地方
[00:05:19.580 --> 00:05:21.680]  雖然今天都有一小撮的人
[00:05:21.680 --> 00:05:24.680]  認爲神今天爲我們預備的安息
[00:05:24.680 --> 00:05:26.980]  都是指一個特定的地方
[00:05:26.980 --> 00:05:29.780]  也都有人認爲指的就是美國
[00:05:29.780 --> 00:05:31.280]  加南美地
[00:05:31.280 --> 00:05:33.280]  加拿大南邊的美地
[00:05:33.280 --> 00:05:34.580]  那就是美國
[00:05:34.580 --> 00:05:35.580]  就是美國
[00:05:35.580 --> 00:05:38.280]  所以幾個星期前我
[00:05:38.280 --> 00:05:39.480]  梁牧武跑過來說
[00:05:39.480 --> 00:05:40.780]  我拿了一天假
[00:05:40.780 --> 00:05:42.780]  我第一次被邀請
[00:05:42.780 --> 00:05:44.280]  去我現在住的地方
[00:05:44.280 --> 00:05:47.280]  曼徹貝有唯一的華人教會
[00:05:47.280 --> 00:05:48.280]  很小的
[00:05:48.280 --> 00:05:49.280]  大概十多二十人
[00:05:49.280 --> 00:05:50.280]  牧牧師
[00:05:50.280 --> 00:05:52.280]  第一次他邀請我去那個港道
[00:05:52.280 --> 00:05:54.080]  我認識了他的執事
[00:05:54.080 --> 00:05:55.580]  說完跟我們聊天的時候
[00:05:55.580 --> 00:05:57.280]  他執事跟我說
[00:05:57.280 --> 00:05:59.080]  你來對地方了
[00:05:59.080 --> 00:06:03.580]  曼徹貝就是美國的加南美地
[00:06:03.580 --> 00:06:05.880]  這是唯一你有安息的地方
[00:06:05.880 --> 00:06:09.680]  沒有人敲你玻璃
[00:06:09.680 --> 00:06:12.480]  有人明顯認爲
[00:06:12.480 --> 00:06:15.880]  安息指的仍然是某個特定的地方
[00:06:15.880 --> 00:06:18.680]  但是你看看希伯來書或者聖經
[00:06:18.680 --> 00:06:19.680]  對於新約來說
[00:06:19.680 --> 00:06:21.580]  神爲我們預備的安息
[00:06:21.580 --> 00:06:24.980]  其實它指的不是特定的某個地方
[00:06:24.980 --> 00:06:26.080]  它指什麼呢
[00:06:26.080 --> 00:06:27.880]  它也都不是指死
[00:06:27.880 --> 00:06:30.280]  也都不是指安息主懷那種安息
[00:06:30.280 --> 00:06:31.880]  它不是指那種
[00:06:31.880 --> 00:06:33.780]  它這裏說的進入安息
[00:06:33.780 --> 00:06:38.780]  是指一種你屬靈生命的狀態
[00:06:38.780 --> 00:06:40.980]  靈裏面的狀態
[00:06:40.980 --> 00:06:44.080]  是一種內在生命的狀態
[00:06:44.080 --> 00:06:47.480]  如果你進入這個安息的狀態當中
[00:06:47.480 --> 00:06:49.680]  無論你去哪個地方
[00:06:49.680 --> 00:06:51.680]  都有安息的
[00:06:51.680 --> 00:06:54.280]  包括我們上年年底大隊去聖地
[00:06:54.280 --> 00:06:56.380]  剛好遇到打仗
[00:06:56.380 --> 00:06:58.980]  即使在打仗的地方
[00:06:58.980 --> 00:07:01.080]  如果你靈裏面進入了安息
[00:07:01.080 --> 00:07:03.480]  你在那個地方依然有安息
[00:07:03.480 --> 00:07:06.280]  你進入了奧倫
[00:07:06.280 --> 00:07:08.180]  依然都有安息
[00:07:08.180 --> 00:07:09.880]  所以這個和地方沒什麼關係
[00:07:09.880 --> 00:07:11.980]  這個是一種靈裏面
[00:07:11.980 --> 00:07:15.480]  屬靈生命內在的狀態
[00:07:15.480 --> 00:07:18.280]  而這種狀態是神今天爲我們預備的
[00:07:18.280 --> 00:07:19.680]  就是我們每一個人
[00:07:19.680 --> 00:07:22.380]  靈裏面都可以進入到那個狀態
[00:07:22.380 --> 00:07:24.480]  每天無論我們在做什麼
[00:07:24.480 --> 00:07:25.980]  在哪個地方生活
[00:07:25.980 --> 00:07:29.580]  我們都可以享受到那種安息
[00:07:29.580 --> 00:07:30.680]  那進入了安息
[00:07:30.680 --> 00:07:32.380]  和你沒有進入到安息
[00:07:32.380 --> 00:07:37.280]  依然在曠野是兩個完全不同的觀念
[00:07:37.280 --> 00:07:39.780]  表面看不出來的
[00:07:39.780 --> 00:07:42.080]  因爲安息指的不是我睡覺不做事
[00:07:42.080 --> 00:07:44.080]  安息指的是屬靈的狀態
[00:07:44.080 --> 00:07:46.980]  當你屬靈的狀態進入了安息裏面
[00:07:46.980 --> 00:07:49.780]  或者你屬靈的狀態依然停留在曠野
[00:07:49.780 --> 00:07:52.380]  是很枯乾的狀態
[00:07:52.380 --> 00:07:54.980]  有些人雖然靈裏面停留在曠野
[00:07:54.980 --> 00:07:57.280]  但他依然會服侍神
[00:07:57.280 --> 00:07:59.680]  有些人他靈裏面已經進入了安息
[00:07:59.680 --> 00:08:01.180]  他依然服侍神
[00:08:01.180 --> 00:08:02.180]  外表看來
[00:08:02.180 --> 00:08:05.380]  兩個都是很努力地在服侍神
[00:08:05.380 --> 00:08:07.280]  你看不出分別
[00:08:07.280 --> 00:08:10.780]  唯一知道分別的就是他自己
[00:08:10.780 --> 00:08:11.980]  他自己會知道
[00:08:11.980 --> 00:08:13.780]  服侍的人會知道
[00:08:13.780 --> 00:08:15.980]  誰知道很簡單的
[00:08:15.980 --> 00:08:19.880]  當你屬靈的生命是在曠野裏面的時候
[00:08:19.880 --> 00:08:21.580]  你服侍的時候
[00:08:21.580 --> 00:08:23.780]  我基本上可以保證
[00:08:23.780 --> 00:08:26.880]  你一定很快滅掉
[00:08:26.880 --> 00:08:31.380]  我接觸太多弟兄姐妹是這樣的
[00:08:31.380 --> 00:08:33.980]  今年答應做組長
[00:08:33.980 --> 00:08:35.380]  一月份上任
[00:08:35.380 --> 00:08:37.080]  三月份已經滅掉了
[00:08:37.080 --> 00:08:38.480]  我說什麼都沒做
[00:08:38.480 --> 00:08:40.980]  剛剛開了第一次會
[00:08:40.980 --> 00:08:42.480]  剛剛計劃了第一期
[00:08:42.480 --> 00:08:45.280]  已經滅掉了
[00:08:45.280 --> 00:08:46.080]  不關事
[00:08:46.080 --> 00:08:48.080]  不是因爲你做的事很重
[00:08:48.080 --> 00:08:51.080]  和你服侍的崗位都沒有什麼分別
[00:08:51.080 --> 00:08:54.080]  這是純粹因爲你屬靈的狀態
[00:08:54.080 --> 00:08:55.980]  是在曠野
[00:08:55.980 --> 00:08:59.180]  在曠野是很枯乾的
[00:08:59.180 --> 00:09:02.080]  你不做事就已經會滅掉了
[00:09:02.080 --> 00:09:04.680]  做事就更加容易滅掉
[00:09:04.680 --> 00:09:07.180]  但是如果你屬靈的狀態進入了安息
[00:09:07.180 --> 00:09:08.680]  安息就不同了
[00:09:08.680 --> 00:09:10.480]  那你就可以源源不絕的
[00:09:10.480 --> 00:09:12.380]  可以服侍十年
[00:09:12.380 --> 00:09:13.080]  二十年
[00:09:13.080 --> 00:09:14.680]  三十年
[00:09:14.680 --> 00:09:16.380]  都依然會有力
[00:09:16.380 --> 00:09:17.780]  依然會覺得舒服
[00:09:17.780 --> 00:09:20.580]  享受到一種甘甜
[00:09:20.580 --> 00:09:22.580]  同樣做一份工作都一樣
[00:09:22.580 --> 00:09:24.680]  你靈裏面進入安息
[00:09:24.680 --> 00:09:27.280]  去做你同樣現在這份工作
[00:09:27.280 --> 00:09:29.580]  你發覺是完全不同的世界
[00:09:29.580 --> 00:09:33.080]  對比着你的靈還在曠野當中
[00:09:33.080 --> 00:09:35.380]  你賺錢賺錢就是這樣
[00:09:35.380 --> 00:09:38.180]  和家人相處也一樣
[00:09:38.180 --> 00:09:41.580]  當你的靈命進入到安息的狀態
[00:09:41.580 --> 00:09:43.280]  再和家人相處
[00:09:43.280 --> 00:09:45.580]  對比着你的靈裏面
[00:09:45.580 --> 00:09:48.180]  是在曠野和家人相處
[00:09:48.180 --> 00:09:51.080]  兩個不同的世界
[00:09:51.080 --> 00:09:52.080]  娛樂也一樣
[00:09:52.080 --> 00:09:53.480]  你回家放鬆去娛樂
[00:09:53.480 --> 00:09:54.980]  看下YouTube
[00:09:54.980 --> 00:09:57.580]  當你靈裏面在曠野的時候
[00:09:57.580 --> 00:09:59.680]  你上網玩下手機看YouTube
[00:09:59.680 --> 00:10:00.680]  你都覺得很懼心
[00:10:00.680 --> 00:10:02.280]  覺得浪費時間
[00:10:02.280 --> 00:10:04.680]  當你靈裏面進入安息的時候
[00:10:04.680 --> 00:10:08.980]  你可以非常之開心愉快
[00:10:08.980 --> 00:10:10.280]  很愉悅的狀態
[00:10:10.280 --> 00:10:12.280]  享受你看那晚的YouTube
[00:10:12.280 --> 00:10:13.980]  或者追劇
[00:10:13.980 --> 00:10:16.380]  無論在做事服侍
[00:10:16.380 --> 00:10:18.580]  與家人相處
[00:10:18.580 --> 00:10:19.880]  照顧小孩
[00:10:19.880 --> 00:10:22.280]  各個你生活的層面
[00:10:22.280 --> 00:10:23.680]  你的靈命
[00:10:23.680 --> 00:10:24.780]  進入到安息
[00:10:24.780 --> 00:10:26.180]  和沒有進去
[00:10:26.180 --> 00:10:28.280]  是兩個不同的世界
[00:10:28.280 --> 00:10:30.480]  所以這不是指一個特定的地方
[00:10:30.480 --> 00:10:31.980]  或者特定做些什麼
[00:10:31.980 --> 00:10:34.980]  而是指一種靈裏面的狀態
[00:10:34.980 --> 00:10:35.780]  所以希伯來書
[00:10:35.780 --> 00:10:38.080]  希望每一個信耶穌的人
[00:10:38.080 --> 00:10:38.580]  如何呢
[00:10:38.580 --> 00:10:41.580]  就是竭力進入神位
[00:10:41.580 --> 00:10:44.580]  我們預備這個狀態
[00:10:44.580 --> 00:10:46.780]  意思就是神已經預備了
[00:10:46.780 --> 00:10:48.480]  是Possible的
[00:10:48.480 --> 00:10:51.880]  我們靈裏面是可以享受到這種安息的
[00:10:51.880 --> 00:10:53.680]  只不過很多人當然沒有進去
[00:10:53.680 --> 00:10:55.980]  所以祂要鼓勵人們進去
[00:10:55.980 --> 00:10:57.780]  不要開回頭
[00:10:57.780 --> 00:10:59.080]  不要開倒車
[00:10:59.080 --> 00:11:00.780]  明明已經去到邊緣了
[00:11:00.780 --> 00:11:04.180]  就在即將進入到安息了
[00:11:04.180 --> 00:11:07.080]  突然間一個180度旋轉
[00:11:07.080 --> 00:11:09.580]  往曠野狂奔
[00:11:09.580 --> 00:11:10.580]  順着十年
[00:11:10.580 --> 00:11:11.480]  兜兜轉轉
[00:11:11.480 --> 00:11:14.280]  又回到西乃山下
[00:11:14.280 --> 00:11:17.280]  重新接受一次律法
[00:11:17.280 --> 00:11:18.580]  我告訴你
[00:11:18.580 --> 00:11:21.480]  成長的方向就是
[00:11:21.480 --> 00:11:22.680]  神的道
[00:11:22.680 --> 00:11:24.980]  帶領我們成長的方向是什麼
[00:11:24.980 --> 00:11:26.780]  就是帶我們進入安息
[00:11:26.780 --> 00:11:28.680]  其實神的道Powerful的地方
[00:11:28.680 --> 00:11:31.480]  就是因爲祂可以帶我們進入這個安息
[00:11:31.480 --> 00:11:33.680]  祂不是帶我們回曠野
[00:11:33.680 --> 00:11:34.880]  所以當你讀經的時候
[00:11:34.880 --> 00:11:35.580]  你會發覺
[00:11:35.580 --> 00:11:36.780]  如果你讀經
[00:11:36.780 --> 00:11:39.080]  尤其是讀舊約
[00:11:39.080 --> 00:11:42.080]  有些人讀舊約是越讀越恐怖的
[00:11:42.080 --> 00:11:45.480]  就是讀着讀着就發覺越讀越沒有安息
[00:11:45.480 --> 00:11:48.180]  最近很多頂紙媒體跟我說
[00:11:48.180 --> 00:11:49.880]  讀約百記
[00:11:49.880 --> 00:11:52.380]  讀約百記讀到失眠
[00:11:52.380 --> 00:11:54.080]  讀到睡不着覺
[00:11:54.080 --> 00:11:56.180]  讀完覺得很恐怖
[00:11:56.180 --> 00:11:57.380]  有沒有人讀約百記
[00:11:57.380 --> 00:11:59.780]  讀完之後覺得很安息的
[00:11:59.780 --> 00:12:01.180]  約百記真的很好
[00:12:01.180 --> 00:12:03.380]  讀完之後整個人都變鬆了
[00:12:03.380 --> 00:12:05.980]  人生多…沒有吧
[00:12:05.980 --> 00:12:07.380]  因爲約百記你讀不明白的時候
[00:12:07.380 --> 00:12:09.780]  你就讀得很恐怖
[00:12:09.780 --> 00:12:11.380]  所以讀經有兩個不同的方向
[00:12:11.380 --> 00:12:13.480]  一個就是讀經帶你進入安息
[00:12:13.480 --> 00:12:16.080]  一個就是讀經帶你回到曠野
[00:12:16.080 --> 00:12:17.280]  很多時候你讀經
[00:12:17.280 --> 00:12:18.980]  讀到自己壓力很大
[00:12:18.980 --> 00:12:20.580]  哎呀 怎麼辦
[00:12:20.580 --> 00:12:23.080]  就是表示你讀經的方向都錯了
[00:12:23.080 --> 00:12:26.780]  你以爲神的道是帶你進入曠野
[00:12:26.780 --> 00:12:29.480]  其實神的道是帶你進入安息
[00:12:29.480 --> 00:12:30.680]  如果你讀約百記的時候
[00:12:30.680 --> 00:12:32.580]  你的焦點是約百
[00:12:32.580 --> 00:12:35.180]  就是你不以爲約百記的信息
[00:12:35.180 --> 00:12:37.180]  應該是告訴我們
[00:12:37.180 --> 00:12:39.480]  我們要學習約百
[00:12:39.480 --> 00:12:41.980]  我們的信心要約百
[00:12:41.980 --> 00:12:44.580]  所以神期待我們
[00:12:44.580 --> 00:12:46.380]  如果你今天回家發覺
[00:12:46.380 --> 00:12:48.080]  房子倒塌了
[00:12:48.080 --> 00:12:50.280]  子女都死了
[00:12:50.280 --> 00:12:53.180]  然後你投資的股票都虧了
[00:12:53.180 --> 00:12:55.180]  現在老闆打電話給你
[00:12:55.180 --> 00:12:57.080]  說你被退休了
[00:12:57.080 --> 00:12:58.780]  你剛剛掛完電話
[00:12:58.780 --> 00:13:00.480]  醫生又打電話給你
[00:13:00.480 --> 00:13:02.680]  說你得了第四期癌症
[00:13:02.680 --> 00:13:04.680]  同一時間發生
[00:13:04.680 --> 00:13:07.580]  神都期待你要說出那一句
[00:13:07.580 --> 00:13:09.180]  想似的是耶和華
[00:13:09.180 --> 00:13:10.780]  收取的也是耶和華
[00:13:10.780 --> 00:13:13.380]  耶和華的名士應該輕重的
[00:13:13.380 --> 00:13:14.380]  如果你讀約百記
[00:13:14.380 --> 00:13:16.380]  你以爲約百是期待
[00:13:16.380 --> 00:13:18.480]  你學這個功課
[00:13:18.480 --> 00:13:20.180]  你讀完約百記
[00:13:20.180 --> 00:13:21.480]  就不用睡了
[00:13:21.480 --> 00:13:22.680]  你就不用睡了
[00:13:22.680 --> 00:13:24.780]  你就從此無安息了
[00:13:24.780 --> 00:13:26.180]  就嚇死你了
[00:13:26.180 --> 00:13:31.980]  這個課程什麼時候到我了
[00:13:31.980 --> 00:13:34.780]  今晚回去會不會發生
[00:13:34.780 --> 00:13:36.680]  嚇死你了
[00:13:36.680 --> 00:13:39.980]  但如果你從大祭司角度去看約百
[00:13:39.980 --> 00:13:41.980]  整幅圖畫就改了
[00:13:41.980 --> 00:13:44.780]  原來約百記是在告訴你看一眼
[00:13:44.780 --> 00:13:47.580]  原來魔鬼和神之間的較量
[00:13:47.580 --> 00:13:49.380]  在哪個地方
[00:13:49.380 --> 00:13:51.280]  原來魔鬼和神之間的較量
[00:13:51.280 --> 00:13:52.980]  不是MMA
[00:13:52.980 --> 00:13:56.680]  原來他們較量完全在吵的話題
[00:13:56.680 --> 00:13:58.980]  都是在吵神的國
[00:13:58.980 --> 00:14:02.580]  憑什麼要給人去管理
[00:14:02.580 --> 00:14:04.880]  撒旦覺得憑什麼要給人管理
[00:14:04.880 --> 00:14:07.580]  憑什麼神的國將來要交給人管理
[00:14:07.580 --> 00:14:09.480]  我們這麼尊貴的天使
[00:14:09.480 --> 00:14:11.380]  反而要成爲他們的僕人
[00:14:11.380 --> 00:14:14.080]  憑什麼不是給我們管理
[00:14:14.080 --> 00:14:17.480]  他要證明給神看神你的計劃是錯的
[00:14:17.480 --> 00:14:19.580]  所以撒旦不斷在做這件事
[00:14:19.580 --> 00:14:20.880]  不斷在做這件事
[00:14:20.880 --> 00:14:22.280]  不斷在跟神辣神
[00:14:22.280 --> 00:14:24.080]  你做的第一個人是亞當夏娃
[00:14:24.080 --> 00:14:26.380]  我三句而已
[00:14:26.380 --> 00:14:28.580]  就搞到他們跟你翻臉了
[00:14:28.580 --> 00:14:30.880]  我都告訴你人是不行的
[00:14:30.880 --> 00:14:32.680]  神的國交給人
[00:14:32.680 --> 00:14:34.080]  不要玩了
[00:14:34.080 --> 00:14:35.580]  改變計劃
[00:14:35.580 --> 00:14:37.180]  交給天使好嗎
[00:14:37.180 --> 00:14:38.380]  交給我管理得多好
[00:14:38.380 --> 00:14:40.580]  你看我比他厲害
[00:14:40.580 --> 00:14:42.580]  又比他有力量
[00:14:42.580 --> 00:14:43.580]  跟着舊約
[00:14:43.580 --> 00:14:45.580]  神終於可以有一個拿得出手的
[00:14:45.580 --> 00:14:46.780]  是誰約百
[00:14:46.780 --> 00:14:49.280]  所以神跟魔鬼說什麼
[00:14:49.280 --> 00:14:51.580]  你有沒有留意約百
[00:14:51.580 --> 00:14:54.080]  這個不像亞當
[00:14:54.080 --> 00:14:55.180]  行不行
[00:14:55.180 --> 00:14:56.580]  你覺得行不行
[00:14:56.580 --> 00:14:58.580]  神的國要交給他管理
[00:14:58.580 --> 00:14:59.780]  可以嗎
[00:14:59.780 --> 00:15:01.380]  夠忠心嗎
[00:15:01.380 --> 00:15:03.180]  撒旦我不服
[00:15:03.180 --> 00:15:04.580]  他不行的
[00:15:04.580 --> 00:15:06.380]  不信你試一試
[00:15:06.380 --> 00:15:08.880]  你保護他的祝福
[00:15:08.880 --> 00:15:10.180]  拿走一點點
[00:15:10.180 --> 00:15:12.780]  他馬上跟你翻臉
[00:15:12.780 --> 00:15:14.980]  他在說這件事
[00:15:14.980 --> 00:15:16.680]  做了新約
[00:15:16.680 --> 00:15:18.980]  今天神最拿得出手的是誰
[00:15:18.980 --> 00:15:21.780]  終於有一個坐在神右邊
[00:15:21.780 --> 00:15:23.680]  大祭司
[00:15:23.680 --> 00:15:25.280]  他在世上的時候
[00:15:25.280 --> 00:15:27.480]  凡事遇過試探
[00:15:27.480 --> 00:15:29.380]  撒旦凡事都試探過他
[00:15:29.380 --> 00:15:30.880]  他每一次都贏
[00:15:30.880 --> 00:15:32.680]  是圓聖
[00:15:32.680 --> 00:15:34.880]  真的撒旦輸得心服口服
[00:15:34.880 --> 00:15:36.780]  現在終於有一個拿得出手的
[00:15:36.780 --> 00:15:37.180]  就是他了
