
[00:00:00.000 --> 00:00:04.320]  我們在七月期間有一個兒童聖經班
[00:07:01.040 --> 00:07:02.480]  這些同工怎麼找呢
[00:07:02.480 --> 00:07:04.120]  我們存在的心態是
[00:07:04.120 --> 00:07:05.560]  我們做「提摩太」
[00:07:05.560 --> 00:07:07.000]  你應該存在什麼心態
[00:07:07.000 --> 00:07:09.920]  去面對 去帶領這個教會呢
[00:07:09.920 --> 00:07:11.440]  我們繼續去看
[00:07:11.440 --> 00:07:12.520]  第三節
[00:07:12.520 --> 00:07:16.880]  你和我保羅和提摩太一同去受苦
[00:07:16.880 --> 00:07:19.000]  為福音的侍功而受苦
[00:07:19.000 --> 00:07:20.480]  不是一個人的
[00:07:20.480 --> 00:07:24.120]  好像他舉了三個比喻
[00:07:24.120 --> 00:07:25.880]  剛才大家所讀的經文當中
[00:07:25.880 --> 00:07:27.760]  說好像軍隊去打仗一樣
[00:07:27.760 --> 00:07:31.240]  大家有沒有親人去當過兵
[00:07:31.240 --> 00:07:32.240]  可能第二代
[00:07:32.240 --> 00:07:34.080]  我們當中第二代去當兵
[00:07:34.080 --> 00:07:36.160]  第一代我們未必會當兵
[00:07:36.160 --> 00:07:36.640]  但是都會
[00:07:36.640 --> 00:07:38.400]  我們來美國移民的時候
[00:07:38.400 --> 00:07:42.600]  都要去社會安全局
[00:07:42.600 --> 00:07:43.440]  要登記的
[00:07:43.440 --> 00:07:44.840]  萬一要徵兵的時候
[00:07:44.840 --> 00:07:46.240]  都要余我份的
[00:07:46.240 --> 00:07:48.840]  那些藍丁要去登記
[00:07:48.840 --> 00:07:52.520]  但是徵兵去打仗的時候
[00:07:52.520 --> 00:07:53.760]  就算在烏克蘭
[00:07:53.760 --> 00:07:55.360]  現在蘇聯也要徵兵
[00:07:55.360 --> 00:07:56.520]  俄羅斯也要徵兵
[00:07:56.520 --> 00:07:59.760]  烏克蘭也要徵兵
[00:07:59.760 --> 00:08:01.520]  既然徵兵的時候
[00:08:01.520 --> 00:08:03.840]  召集他的國民
[00:08:03.840 --> 00:08:10.720]  去為國家的領導去打仗的時候
[00:08:10.720 --> 00:08:14.880]  他提到不要被世務前身
[00:08:14.880 --> 00:08:17.640]  不要給每一天的責任
[00:08:17.640 --> 00:08:18.560]  我們有很多責任
[00:08:18.560 --> 00:08:19.760]  其實我們當中
[00:08:19.760 --> 00:08:22.240]  我們每個人
[00:08:22.240 --> 00:08:26.520]  都在生活上有很多責任
[00:08:26.520 --> 00:08:28.480]  我們家庭裡有家庭的責任
[00:08:28.480 --> 00:08:29.600]  你就算未結婚
[00:08:29.600 --> 00:08:32.080]  你對父母都有責任
[00:08:32.080 --> 00:08:33.040]  在家庭裡
[00:08:33.040 --> 00:08:33.760]  你結了婚
[00:08:33.760 --> 00:08:34.960]  你自己的老婆
[00:08:34.960 --> 00:08:36.640]  對老婆的妻子有責任
[00:08:36.640 --> 00:08:37.600]  對配偶有責任
[00:08:37.600 --> 00:08:39.640]  對教導兒女有責任
[00:08:39.640 --> 00:08:41.720]  在教會裡面都有責任
[00:08:41.720 --> 00:08:44.440]  所以我們在每個人的
[00:08:44.440 --> 00:08:45.960]  不同的身份當中
[00:08:45.960 --> 00:08:46.960]  我們都有責任
[00:08:46.960 --> 00:08:48.240]  但是這裡提醒我們
[00:08:48.240 --> 00:08:50.200]  保羅就用了第一個的比喻
[00:08:50.200 --> 00:08:53.560]  就說你們就好像被主人
[00:08:53.560 --> 00:08:55.560]  國家的領袖去召集你
[00:08:55.560 --> 00:08:57.080]  幫手打兵打仗
[00:08:57.080 --> 00:08:58.880]  預備操練的時候
[00:08:58.880 --> 00:09:02.400]  要蒙去召去的人起乙
[00:09:02.400 --> 00:09:03.680]  我們清楚知道
[00:09:03.680 --> 00:09:05.360]  我們看《聖經》就知道
[00:09:05.360 --> 00:09:06.800]  召我們的那個是主
[00:09:06.800 --> 00:09:07.680]  不是教會
[00:09:07.680 --> 00:09:09.560]  不是誰叫你幫忙
[00:09:09.560 --> 00:09:10.680]  不是
[00:09:10.680 --> 00:09:12.120]  是主耶穌基督
[00:09:12.120 --> 00:09:14.200]  主耶穌基督呼召我們
[00:09:14.200 --> 00:09:16.360]  直接在教會去侍奉
[00:09:16.360 --> 00:09:18.680]  組織群組裡面侍奉
[00:09:18.680 --> 00:09:21.080]  召我們當兵的是主耶穌基督
[00:09:21.080 --> 00:09:22.000]  第二個比喻
[00:09:22.000 --> 00:09:23.560]  就說去打仗
[00:09:23.560 --> 00:09:25.280]  就是場上比武
[00:09:25.280 --> 00:09:29.680]  說回比武的時候
[00:09:29.680 --> 00:09:30.480]  場上比武
[00:09:30.480 --> 00:09:32.720]  就是比賽 競技
[00:09:32.720 --> 00:09:34.600]  看回希臘的文化
[00:09:34.600 --> 00:09:36.080]  競技比賽的時候
[00:09:36.080 --> 00:09:37.720]  我們的運動員
[00:09:37.720 --> 00:09:40.120]  我們都要按著規矩
[00:09:40.120 --> 00:09:41.480]  有規有矩
[00:09:41.480 --> 00:09:43.280]  誰給規矩的
[00:09:43.280 --> 00:09:44.960]  主辦當局
[00:09:44.960 --> 00:09:46.880]  要按著主辦當局的規矩
[00:09:46.880 --> 00:09:50.120]  他才可以得到這個獎賞
[00:09:50.120 --> 00:09:51.040]  第三
[00:09:51.040 --> 00:09:52.280]  他就用了第三個比喻
[00:09:52.280 --> 00:09:53.920]  好像耕田的農夫一樣
[00:09:53.920 --> 00:09:56.080]  我們要利當先得兩勝
[00:09:56.080 --> 00:09:58.680]  究竟這三個比喻
[00:09:58.680 --> 00:10:02.120]  究竟重心歸向哪裡呢
[00:10:02.120 --> 00:10:04.760]  其實我們看到原來
[00:10:04.760 --> 00:10:05.960]  原來就是
[00:10:05.960 --> 00:10:09.880]  他說會給我們明白
[00:10:09.880 --> 00:10:11.560]  是歸向哪裡呢
[00:10:11.560 --> 00:10:12.640]  是告訴我們
[00:10:12.640 --> 00:10:14.160]  原來在侍奉當中
[00:10:14.160 --> 00:10:15.960]  忍耐有秘訣
[00:10:15.960 --> 00:10:17.520]  第一個秘訣就是
[00:10:17.520 --> 00:10:21.200]  我們要冒要土主的氣願
[00:10:21.200 --> 00:10:24.120]  究竟誰是負責人
[00:10:24.120 --> 00:10:26.280]  誰叫我們在職場上
[00:10:26.280 --> 00:10:29.200]  或者在教會裡面
[00:10:29.200 --> 00:10:30.640]  在家庭裡面
[00:10:30.640 --> 00:10:33.360]  去藉著我們的職份
[00:10:33.360 --> 00:10:35.600]  我們的責任去侍奉神呢
[00:10:35.600 --> 00:10:37.320]  我們無論在哪個身份
[00:10:37.320 --> 00:10:38.440]  哪個期間裡面
[00:10:38.440 --> 00:10:40.280]  現在講到教會的侍奉
[00:10:40.280 --> 00:10:41.160]  這個主題
[00:10:41.160 --> 00:10:44.920]  看回這篇書信的背景
[00:10:44.920 --> 00:10:47.080]  我們在侍奉當中有困難
[00:10:47.080 --> 00:10:49.160]  有遇到受苦的時候
[00:10:49.160 --> 00:10:53.360]  我們要土的喜悅是主耶穌基督
[00:10:53.360 --> 00:10:55.360]  我們不是土人的喜悅
[00:10:55.360 --> 00:10:59.480]  我們不是土誰其他的事情
[00:10:59.480 --> 00:11:00.920]  而是土自己的喜悅
[00:11:00.920 --> 00:11:05.600]  很多時候可能會為了自己的地位
[00:11:05.600 --> 00:11:08.800]  為了自己的安全感
[00:11:08.800 --> 00:11:10.680]  各樣的原因而侍奉
[00:11:10.680 --> 00:11:11.800]  不是
[00:11:11.800 --> 00:11:15.920]  他是為了土主的喜悅而去侍奉
[00:11:15.920 --> 00:11:18.560]  這個能力很厲害
[00:11:18.560 --> 00:11:22.360]  我們看到原來早兩天有篇文章
[00:11:22.360 --> 00:11:28.840]  在網上看到哪個護照最強大
[00:11:28.840 --> 00:11:29.960]  他怎樣統計出來
[00:11:29.960 --> 00:11:33.640]  原來日本繼續成為連任
[00:11:33.640 --> 00:11:35.720]  是最強大最有能力
[00:11:35.720 --> 00:11:38.000]  最值得大家去拿的護照
[00:11:38.000 --> 00:11:42.720]  因為免簽證入193個國家
[00:11:42.720 --> 00:11:43.720]  新加坡也不弱
[00:11:43.720 --> 00:11:46.080]  192排第二
[00:11:46.080 --> 00:11:47.200]  韓國也不弱
[00:11:47.200 --> 00:11:49.720]  192同列第二
[00:11:49.720 --> 00:11:53.400]  你看到原來我們地上的政權當中
[00:11:53.400 --> 00:11:56.000]  我們是投靠誰厲害
[00:11:56.000 --> 00:12:00.800]  誰的能力是渡過
[00:12:00.800 --> 00:12:02.040]  如果萬一要走路
[00:12:02.040 --> 00:12:07.080]  我拿著日本護照就去走路
[00:12:07.080 --> 00:12:07.600]  明白嗎
[00:12:07.600 --> 00:12:09.240]  有困難的時候要走路
[00:12:09.240 --> 00:12:13.520]  但剛才第二章的第一至第七節
[00:12:13.520 --> 00:12:15.480]  告訴我這個能力
[00:12:15.480 --> 00:12:19.120]  原來主耶穌基督的能力是很強的
[00:12:19.120 --> 00:12:20.920]  是很滿有能力的
[00:12:20.920 --> 00:12:27.320]  這個身份帶出了第八節至第十三節
[00:12:27.320 --> 00:12:28.840]  第二個部份
[00:12:28.840 --> 00:12:32.880]  我看下去原來第八節開始提到
[00:12:32.880 --> 00:12:34.480]  原來我們要紀念到
[00:12:34.480 --> 00:12:36.680]  我們今天守主的餐禮的時候
[00:12:36.680 --> 00:12:39.880]  我們要紀念到主耶穌基督是我們的救主
[00:12:39.880 --> 00:12:43.000]  我們認定主耶穌基督為我們的王
[00:12:43.000 --> 00:12:45.360]  我們的身份已經改變了
[00:12:45.360 --> 00:12:49.720]  我們的身份不用靠著日本護照的能力
[00:12:49.720 --> 00:12:54.000]  不用靠著國籍的能力
[00:12:54.000 --> 00:12:56.720]  但因為我們是天國的子民
[00:12:56.720 --> 00:12:58.840]  這個天國子民的身份是因為
[00:12:58.840 --> 00:13:03.760]  藉著主耶穌基督在十字架上的救恩計劃
[00:13:03.760 --> 00:13:07.840]  他已經為我們罪受死 賣葬復活
[00:13:07.840 --> 00:13:09.680]  他已經戰勝了死亡
[00:13:09.680 --> 00:13:11.480]  我們神的頭號敵人
[00:13:11.480 --> 00:13:12.840]  第一個敵人就是死亡
[00:13:12.840 --> 00:13:15.280]  他已經戰勝了死亡
[00:13:15.280 --> 00:13:17.320]  他已經戰勝了死亡
[00:13:17.320 --> 00:13:23.680]  這個就是真正保羅教導傳給提摩太的福音
[00:13:23.680 --> 00:13:27.680]  是提摩太從她媽媽 從她婆婆身上
[00:13:27.680 --> 00:13:30.960]  所學到初次信主的福音
[00:13:30.960 --> 00:13:33.080]  這個是純正的福音
[00:13:33.080 --> 00:13:35.880]  就提到這個 因為這個身份不同
[00:13:35.880 --> 00:13:41.040]  我們看到現在為了福音而受的苦難
[00:13:41.040 --> 00:13:42.280]  侍奉很困難的
[00:13:42.280 --> 00:13:47.440]  你真的有時不只是看到大家主日崇拜的侍奉
[00:13:47.440 --> 00:13:49.280]  平時會回來幫忙的
[00:13:49.280 --> 00:13:52.600]  我知音師傅都可能回來幫忙
[00:13:52.600 --> 00:13:54.720]  有什麼不妥幫忙修葺一下
[00:13:54.720 --> 00:13:56.760]  不辛苦的 辛苦的
[00:13:56.760 --> 00:13:59.920]  有時要時間工作要改動
[00:13:59.920 --> 00:14:02.720]  有很多要先後次序
[00:14:02.720 --> 00:14:04.200]  要很辛苦的
[00:14:04.200 --> 00:14:07.440]  VBS福音 聖經班那些 聖經營那些
[00:14:07.440 --> 00:14:09.560]  不辛苦的 辛苦
[00:14:09.560 --> 00:14:14.000]  但都會受到一些為了福音而受的苦難
[00:14:14.000 --> 00:14:17.200]  好像被捆綁一樣
[00:14:17.200 --> 00:14:18.840]  這個很吊詭
[00:14:18.840 --> 00:14:20.080]  怎樣吊詭呢
[00:14:20.080 --> 00:14:22.560]  為了福音又會被捆綁
[00:14:22.560 --> 00:14:24.680]  但神的道又不捆綁
[00:14:24.680 --> 00:14:28.760]  但神的話語是能夠被釋放出來
[00:14:28.760 --> 00:14:30.760]  神的話語是不被捆綁
[00:14:30.760 --> 00:14:33.280]  我們好像一個犯人一樣
[00:14:33.280 --> 00:14:36.400]  現在的犯人受苦不過是短暫的
[00:14:36.400 --> 00:14:38.280]  因為經文在後面提到
[00:14:38.280 --> 00:14:40.360]  因為我們已經是神的選民
[00:14:40.360 --> 00:14:41.800]  神揀選了我們
[00:14:41.800 --> 00:14:45.000]  我們願意接受這個福音的時候
[00:14:45.000 --> 00:14:46.680]  接受這個救恩計劃的時候
[00:14:46.680 --> 00:14:48.840]  我們就變成神國的子民
[00:14:48.840 --> 00:14:50.440]  變成神的兒女
[00:14:50.440 --> 00:14:52.120]  我們的身份就不同
[00:14:52.120 --> 00:14:53.320]  那我們有什麼
[00:14:53.320 --> 00:14:55.440]  我們有一個盼望在當中
[00:14:55.440 --> 00:14:57.240]  經文在第十節都有提到
[00:14:57.240 --> 00:14:58.560]  我們接受了救恩
[00:14:58.560 --> 00:14:59.440]  拿著救恩
[00:14:59.440 --> 00:15:03.880]  我們有一個永恆永遠的榮耀當中
[00:15:03.880 --> 00:15:05.920]  所以我們有盼望
[00:15:05.920 --> 00:15:09.800]  我們不是因為見到這個短暫的苦難的時候
[00:15:09.800 --> 00:15:11.720]  這種困難是否困難
[00:15:11.720 --> 00:15:12.720]  很困難
[00:15:12.720 --> 00:15:13.880]  被人罵
[00:15:13.880 --> 00:15:15.440]  尤其是不信主的家人
[00:15:15.440 --> 00:15:16.200]  被人罵
[00:15:16.200 --> 00:15:17.960]  為什麼你回去教會做這麼多時間
[00:15:17.960 --> 00:15:19.200]  你家人又不理
[00:15:19.200 --> 00:15:20.320]  一定會罵
[00:15:20.320 --> 00:15:20.800]  一定會說
[00:15:20.800 --> 00:15:22.600]  有些怨言在當中
[00:15:22.600 --> 00:15:23.760]  那未信主的家人
[00:15:23.760 --> 00:15:25.280]  自己的父母都可能是
[00:15:25.280 --> 00:15:27.160]  為什麼不回來
[00:15:27.160 --> 00:15:29.080]  放這麼多時間去做什麼
[00:15:29.080 --> 00:15:31.560]  有時候很多時候會有很多不方便
[00:15:31.560 --> 00:15:33.160]  有家人的反對
[00:15:33.160 --> 00:15:34.200]  就算在職場上
[00:15:34.200 --> 00:15:36.160]  但是這些是短暫
[00:15:36.160 --> 00:15:38.160]  我們要忍耐
[00:15:38.160 --> 00:15:40.120]  因為我們有永遠的榮耀
[00:15:40.120 --> 00:15:42.120]  有個永恆的榮耀
[00:15:42.120 --> 00:15:44.320]  這個是永恆的應許
[00:15:44.320 --> 00:15:45.680]  所以我們看到
[00:15:45.680 --> 00:15:46.320]  我們看到
[00:15:46.320 --> 00:15:48.760]  原來這個苦難當中
[00:15:48.760 --> 00:15:50.120]  我們能夠面對
[00:15:50.120 --> 00:15:53.800]  因為基督已經和我們同死
[00:15:53.800 --> 00:15:57.240]  保羅用了四個條件式的說話
[00:15:57.240 --> 00:15:58.200]  應許告訴我
[00:15:58.200 --> 00:16:01.160]  這個是真真確確
[00:16:01.160 --> 00:16:02.880]  真實的事來的
[00:16:02.880 --> 00:16:07.080]  既然我們已經和耶穌同死了
[00:16:07.080 --> 00:16:10.360]  我們都會和祂一起復活的
[00:16:10.360 --> 00:16:13.480]  這個是對的
[00:16:13.480 --> 00:16:16.280]  就好像我們寫電腦程式一樣
[00:16:16.280 --> 00:16:20.760]  當中可能有很多電腦工程師
[00:16:20.760 --> 00:16:23.240]  如果是這樣
[00:16:23.240 --> 00:16:25.000]  如果這樣就一定會這樣
[00:16:25.000 --> 00:16:26.200]  這樣就這樣
[00:16:26.200 --> 00:16:27.960]  我們寫的程式
[00:16:27.960 --> 00:16:29.520]  就可以幫我們做很多事
[00:16:29.520 --> 00:16:31.120]  但這個是一定對的
[00:16:31.120 --> 00:16:33.680]  一個詩詞是說什麼呢
[00:16:33.680 --> 00:16:35.360]  我們與基督同死
[00:16:35.360 --> 00:16:37.200]  我們就一定會和祂復活
[00:16:37.200 --> 00:16:39.000]  千真萬確
[00:16:39.000 --> 00:16:40.160]  第二個
[00:16:40.160 --> 00:16:42.480]  如果我們能夠忍耐
[00:16:42.480 --> 00:16:45.800]  我們還和祂一同永恆的時候
[00:16:45.800 --> 00:16:47.080]  主耶穌回來了
