
[00:00:00.000 --> 00:00:07.000]  在《路加福音》的十四章十六至到耶四節
[00:05:26.000 --> 00:05:30.000]  在主日回來敬拜主
[00:05:30.000 --> 00:05:34.000]  也都回來查經班當中
[00:05:34.000 --> 00:05:39.000]  希望將神擺在首位去敬重祂
[00:05:39.000 --> 00:05:43.000]  去明白主的心意
[00:05:43.000 --> 00:05:49.000]  但有時我們都會偷懶
[00:05:49.000 --> 00:05:53.000]  可能很想跟家人吃早餐
[00:05:53.000 --> 00:05:57.000]  吃午餐 甚至去一天旅行
[00:05:57.000 --> 00:06:02.000]  所以放棄了回來敬拜主的時間
[00:06:02.000 --> 00:06:04.000]  如果要跟隨主
[00:06:04.000 --> 00:06:06.000]  剛才的經文提醒我們
[00:06:06.000 --> 00:06:09.000]  要將神擺在首位
[00:06:09.000 --> 00:06:12.000]  將神擺在首位
[00:06:12.000 --> 00:06:15.000]  怎能夠將神擺在首位
[00:06:15.000 --> 00:06:21.000]  除非我們真的很愛主
[00:06:21.000 --> 00:06:25.000]  我們要休息那張床
[00:06:25.000 --> 00:06:30.000]  有時因為疲倦想睏一點
[00:06:30.000 --> 00:06:32.000]  想懶一點
[00:06:32.000 --> 00:06:36.000]  我們就沒有回來敬拜祂
[00:06:36.000 --> 00:06:38.000]  其實我們每一天
[00:06:38.000 --> 00:06:43.000]  都可以跟家人相聚
[00:06:43.000 --> 00:06:45.000]  但到主日
[00:06:45.000 --> 00:06:48.000]  我們仍然很想跟家人相聚
[00:06:48.000 --> 00:06:52.000]  就放棄了跟主相遇
[00:06:52.000 --> 00:06:55.000]  或者想自己舒服一點
[00:06:55.000 --> 00:06:57.000]  好過一點
[00:06:57.000 --> 00:06:58.000]  不如休息
[00:06:58.000 --> 00:07:00.000]  體貼自己的需要
[00:07:00.000 --> 00:07:04.000]  多於神的期望
[00:07:04.000 --> 00:07:06.000]  第二方面這裡提到
[00:07:06.000 --> 00:07:09.000]  背起自己的十字架去跟隨主
[00:07:09.000 --> 00:07:13.000]  凡是不背起自己的十字架
[00:07:13.000 --> 00:07:15.000]  跟從我的
[00:07:15.000 --> 00:07:17.000]  也不能作我的門徒
[00:07:17.000 --> 00:07:20.000]  耶穌的聽眾很清楚知道
[00:07:20.000 --> 00:07:24.000]  背起十字架跟隨是甚麼意思
[00:07:24.000 --> 00:07:30.000]  當羅馬人將犯人帶到刑場的時候
[00:07:30.000 --> 00:07:35.000]  犯人被迫要背起自己的十字架
[00:07:35.000 --> 00:07:42.000]  顯明他們要屈服於羅馬的政權之下
[00:07:42.000 --> 00:07:47.000]  當耶穌呼召背著十字架跟隨他的時候
[00:07:47.000 --> 00:07:52.000]  其實他自己正正就是要去到耶路撒冷
[00:07:52.000 --> 00:07:56.000]  準備被釘在十字架上
[00:07:56.000 --> 00:07:59.000]  背起自己的十字架意思就是說
[00:07:59.000 --> 00:08:02.000]  人要在他自己個別的處境
[00:08:02.000 --> 00:08:04.000]  不同的處境當中
[00:08:04.000 --> 00:08:09.000]  甘心願意為主來犧牲
[00:08:09.000 --> 00:08:14.000]  上文主講到愛我勝過愛自己的父母
[00:08:14.000 --> 00:08:18.000]  妻子 兒女 弟兄 姐妹
[00:08:18.000 --> 00:08:21.000]  和自己的性命
[00:08:21.000 --> 00:08:25.000]  而這個正正是背著十字架的意思
[00:08:25.000 --> 00:08:29.000]  也指道信徒在生命的方向上
[00:08:29.000 --> 00:08:32.000]  是全面一個重整
[00:08:32.000 --> 00:08:35.000]  否則我們不改變
[00:08:35.000 --> 00:08:40.000]  很難背起十字架跟隨這位主
[00:08:40.000 --> 00:08:44.000]  也不能成為主的門徒
[00:08:44.000 --> 00:08:47.000]  門徒要背著自己的十字架
[00:08:47.000 --> 00:08:54.000]  才能體會到耶穌為我們犧牲
[00:08:54.000 --> 00:08:57.000]  承傳這個救恩
[00:08:57.000 --> 00:09:02.000]  耶穌叫群眾謹慎思想
[00:09:02.000 --> 00:09:06.000]  要捨棄一切跟隨他
[00:09:06.000 --> 00:09:15.000]  還是反過來要離開順靠主呢?
[00:09:15.000 --> 00:09:21.000]  跟從基督的意思就是完全去順服他
[00:09:21.000 --> 00:09:25.000]  就是願意忠心的跟隨他
[00:09:25.000 --> 00:09:29.000]  做他的僕人 聽主的吩咐
[00:09:29.000 --> 00:09:32.000]  在羅馬人的眼中
[00:09:32.000 --> 00:09:36.000]  十字架是一個羞辱的記號
[00:09:36.000 --> 00:09:40.000]  猶太人更加認為被掛在十字架上
[00:09:40.000 --> 00:09:45.000]  就是表明在上帝面前
[00:09:45.000 --> 00:09:50.000]  這個人受咒詛
[00:09:50.000 --> 00:09:56.000]  耶穌不單呼召他的門徒為己寫命
[00:09:56.000 --> 00:10:03.000]  他更加要他們去抗衡當時社會的一些文化意識
[00:10:03.000 --> 00:10:06.000]  而且宣告福音的好消息
[00:10:06.000 --> 00:10:10.000]  我們願意為主的緣故去受苦
[00:10:10.000 --> 00:10:14.000]  從主的眼光來看事情
[00:10:14.000 --> 00:10:22.000]  有時我們都會小看或者譏笑一些貧窮人
[00:10:22.000 --> 00:10:26.000]  一些老弱覺得他們沒用
[00:10:26.000 --> 00:10:30.000]  好像世人的眼光去看他們
[00:10:30.000 --> 00:10:32.000]  看不起他們
[00:10:32.000 --> 00:10:38.000]  但是主卻要我們去關心一些弱勢的社群
[00:10:38.000 --> 00:10:41.000]  一些孤兒寡婦
[00:10:41.000 --> 00:10:45.000]  昨天我們有十幾位弟兄姊妹
[00:10:45.000 --> 00:10:50.000]  有機會去體驗一下十方者的情況
[00:10:50.000 --> 00:10:52.000]  我們分為四組
[00:10:52.000 --> 00:10:55.000]  每組有兩三位弟兄姊妹
[00:10:55.000 --> 00:10:58.000]  去到街上撿紙皮
[00:10:58.000 --> 00:11:02.000]  在開始的時候導師問我們
[00:11:02.000 --> 00:11:06.000]  你可以在什麼地方撿到紙皮呢?
[00:11:06.000 --> 00:11:08.000]  有弟兄姊妹回答
[00:11:08.000 --> 00:11:13.000]  可能是近街市、超級市場的地方
[00:11:13.000 --> 00:11:18.000]  或者一些商鋪、雜貨店
[00:11:18.000 --> 00:11:23.000]  之後我們三人的小組
[00:11:23.000 --> 00:11:25.000]  就想好一個目標
[00:11:25.000 --> 00:11:29.000]  去環翠村的惠康超級市場
[00:11:29.000 --> 00:11:33.000]  進去後就問職員
[00:11:33.000 --> 00:11:41.000]  可不可以給我們一些紙皮呢?
[00:11:41.000 --> 00:11:48.000]  職員就把一些水果放在架子上
[00:11:48.000 --> 00:11:51.000]  把紙皮盒送給我們
[00:11:51.000 --> 00:11:53.000]  我們就問他可不可以多撿一些呢?
[00:11:53.000 --> 00:11:54.000]  有沒有其他呢?
[00:11:54.000 --> 00:11:57.000]  他說在後面的垃圾房
[00:11:57.000 --> 00:11:59.000]  但是你們不能出去
[00:11:59.000 --> 00:12:03.000]  因為我們要開鎖匙才能出去
[00:12:03.000 --> 00:12:06.000]  我們其中一位姐妹就看到
[00:12:06.000 --> 00:12:08.000]  後面近垃圾房旁邊
[00:12:08.000 --> 00:12:10.000]  其實有一疊紙皮
[00:12:10.000 --> 00:12:12.000]  一整車紙皮
[00:12:12.000 --> 00:12:14.000]  我們很開心
[00:12:14.000 --> 00:12:17.000]  第一個目標已經很多
[00:12:17.000 --> 00:12:19.000]  不用到處去找紙皮
[00:12:19.000 --> 00:12:22.000]  我們手上有少許繩
[00:12:22.000 --> 00:12:25.000]  只夠包兩束紙皮
[00:12:25.000 --> 00:12:28.000]  包不到第三束
[00:12:28.000 --> 00:12:31.000]  我們就拿著這兩束紙皮
[00:12:31.000 --> 00:12:35.000]  去找一些拾荒者
[00:12:35.000 --> 00:12:39.000]  因為之前導師都建議我們
[00:12:39.000 --> 00:12:43.000]  把這些紙皮送給拾荒者
[00:12:43.000 --> 00:12:46.000]  讓他們可以賣
[00:12:46.000 --> 00:12:51.000]  原來趁著我們找到一位婆婆
[00:12:51.000 --> 00:12:53.000]  八十四歲
[00:12:53.000 --> 00:12:56.000]  長大後很精神
[00:12:56.000 --> 00:12:59.000]  我們有一位弟兄
[00:12:59.000 --> 00:13:02.000]  和他一起推了這些紙皮
[00:13:02.000 --> 00:13:06.000]  去附近一些回收的地方
[00:13:06.000 --> 00:13:11.000]  近地鐵工廠大廈
[00:13:11.000 --> 00:13:14.000]  原來一公斤的紙皮
[00:13:14.000 --> 00:13:16.000]  是五毫子
[00:13:16.000 --> 00:13:18.000]  我們給他那一束紙皮
[00:13:18.000 --> 00:13:22.000]  是十一公斤多
[00:13:22.000 --> 00:13:26.000]  即是只得五個半
[00:13:26.000 --> 00:13:28.000]  其實很少
[00:13:28.000 --> 00:13:31.000]  回來我們匯報的時候
[00:13:31.000 --> 00:13:37.000]  有導師說兩年前可能一元一公斤
[00:13:37.000 --> 00:13:40.000]  即是越來越便宜
[00:13:40.000 --> 00:13:42.000]  我們看到一段短片
[00:13:42.000 --> 00:13:44.000]  如果越來越便宜
[00:13:44.000 --> 00:13:48.000]  可能都沒有人去撿紙皮
[00:13:48.000 --> 00:13:52.000]  其實很感謝這些拾荒者
[00:13:52.000 --> 00:13:57.000]  原來他們把本來我們當成垃圾的東西
[00:13:57.000 --> 00:14:01.000]  可以回收再用再用
[00:14:01.000 --> 00:14:06.000]  我有時聽說堆填區很快又要滿了
[00:14:06.000 --> 00:14:09.000]  又要再去建新的堆填區
[00:14:09.000 --> 00:14:14.000]  正正很多時我們的環保意識不強
[00:14:14.000 --> 00:14:18.000]  很多東西自己不用就扔了
[00:14:18.000 --> 00:14:22.000]  但可能別人用得著
[00:14:22.000 --> 00:14:27.000]  我都知道我們當中的弟兄姊妹都很珍惜一些衣服
[00:14:27.000 --> 00:14:29.000]  你自己的小朋友用不到的
[00:14:29.000 --> 00:14:31.000]  可以送給別人
[00:14:31.000 --> 00:14:34.000]  或者我們平時一些報紙紙皮
[00:14:34.000 --> 00:14:36.000]  可能我們用不著就扔了
[00:14:36.000 --> 00:14:39.000]  但其實可以回收
[00:14:39.000 --> 00:14:46.000]  我們看到不是我們去幫那些拾荒者
[00:14:46.000 --> 00:14:51.000]  其實他們在幫香港去環保
[00:14:51.000 --> 00:14:55.000]  但他們的回報是很低很低越來越低
[00:14:55.000 --> 00:14:58.000]  到將來可能因為太低的時候
[00:14:58.000 --> 00:15:00.000]  沒有人去撿紙皮
[00:15:00.000 --> 00:15:03.000]  沒有人去回收這些
[00:15:03.000 --> 00:15:08.000]  會不會政府都想想做好一點
[00:15:08.000 --> 00:15:12.000]  我們一起出一分力去支持環保
[00:15:12.000 --> 00:15:17.000]  其實都是祝福我們自己
[00:15:17.000 --> 00:15:24.000]  第三方面是撇下一切去跟隨主
[00:15:24.000 --> 00:15:27.000]  在十四章的二十八節說
[00:15:27.000 --> 00:15:30.000]  這是一個新漢語的譯本
[00:15:30.000 --> 00:15:35.000]  你們中間有誰想要建造一座守望塔
[00:15:35.000 --> 00:15:38.000]  不先坐下來計算費用
[00:15:38.000 --> 00:15:42.000]  看有沒有足夠的錢員工呢
[00:15:42.000 --> 00:15:47.000]  原文這一座樓是講到守望塔
[00:15:47.000 --> 00:15:51.000]  不是真的建樓
[00:15:51.000 --> 00:15:53.000]  只是一個守望塔
[00:15:53.000 --> 00:15:55.000]  更加不是建高樓
[00:15:55.000 --> 00:15:58.000]  是講到用來保護
[00:15:58.000 --> 00:16:01.000]  即昔日的人種葡萄園
[00:16:01.000 --> 00:16:04.000]  有人在看守
[00:16:04.000 --> 00:16:09.000]  或者類似這家沙灘
[00:16:09.000 --> 00:16:15.000]  有些救生員在守望塔看環境
[00:16:15.000 --> 00:16:18.000]  了解整個牆的情況
[00:16:18.000 --> 00:16:22.000]  或者城市裏面的守望塔
[00:16:22.000 --> 00:16:26.000]  有時說入城門的情況
[00:16:26.000 --> 00:16:31.000]  這個蓋守望塔和打仗的比喻
[00:16:31.000 --> 00:16:36.000]  都是批判一般人行事的準則
[00:16:36.000 --> 00:16:41.000]  有學者認為蓋塔或打仗的人
[00:16:41.000 --> 00:16:43.000]  是代表上帝
[00:16:43.000 --> 00:16:48.000]  主旨是要鼓勵那些跟隨耶穌的人
[00:16:48.000 --> 00:16:51.000]  單單去純靠祂
[00:16:51.000 --> 00:16:56.000]  因為上帝必要成就他手上的工作
[00:16:56.000 --> 00:17:01.000]  這兩個比喻可能有一些諷刺的意味
[00:17:01.000 --> 00:17:07.000]  既然人不能靠自己的能力去完成艱巨的工作
[00:17:07.000 --> 00:17:12.000]  就唯有依靠這位能夠成就大事的上帝
[00:17:12.000 --> 00:17:15.000]  人的確要計算花費
[00:17:15.000 --> 00:17:19.000]  是否要跟隨上帝呢?
[00:17:19.000 --> 00:17:22.000]  他必須要認定
[00:17:22.000 --> 00:17:26.000]  如果跟隨上帝背後的資源
[00:17:26.000 --> 00:17:29.000]  就是上帝的大能
[00:17:29.000 --> 00:17:32.000]  無論如何這兩個比喻有一個目的
[00:17:32.000 --> 00:17:37.000]  就是挑戰當時的聽眾去思想
[00:17:37.000 --> 00:17:43.000]  人如果不是先先好好計算花費
[00:17:43.000 --> 00:17:47.000]  就不能夠完成他要做的事或工程
[00:17:47.000 --> 00:17:52.000]  但計算花費又不是指人的資源
[00:17:52.000 --> 00:17:54.000]  就好像耶穌預言
[00:17:54.000 --> 00:17:58.000]  他將要在耶路撒冷受害的時候
[00:17:58.000 --> 00:18:03.000]  又說到他將要被交給外邦人
[00:18:03.000 --> 00:18:08.000]  他們要戲弄他、凌辱他、吐唾沫在他的臉上
[00:18:08.000 --> 00:18:14.000]  另外也說看守耶穌的人戲弄他、打他
[00:18:14.000 --> 00:18:18.000]  最後當耶穌被掛在十字架上
[00:18:18.000 --> 00:18:21.000]  丁丁也戲弄他
[00:18:21.000 --> 00:18:24.000]  上前拿醋送給他喝
[00:18:24.000 --> 00:18:29.000]  由此可知道耶穌上十字架的道路
[00:18:29.000 --> 00:18:35.000]  就是一個被人嘲弄、嘲笑的旅程
[00:18:35.000 --> 00:18:39.000]  當耶穌在這十四章七節
[00:18:39.000 --> 00:18:44.000]  呼召門徒背著自己的十字架跟從他的時候
[00:18:44.000 --> 00:18:50.000]  他就是呼召他們甘願因為跟隨主的緣故
[00:18:50.000 --> 00:18:54.000]  可能要被人嘲笑
[00:18:54.000 --> 00:18:59.000]  因為一個離開家人或者捨棄自己生命的人
[00:18:59.000 --> 00:19:05.000]  不是世人所容易了解或者欣賞
[00:19:05.000 --> 00:19:10.000]  你的價值觀和不信任的人的價值觀是有分別的
[00:19:10.000 --> 00:19:16.000]  這個比喻是說到人如果單靠自己的能力去行事
[00:19:16.000 --> 00:19:24.000]  他不願意撇下他自己去跟隨這位主
[00:19:24.000 --> 00:19:27.000]  在十四章三十一節
[00:19:27.000 --> 00:19:32.000]  「或是一個王出去和別的王打仗
[00:19:32.000 --> 00:19:34.000]  豈不先坐下著涼
[00:19:34.000 --> 00:19:40.000]  能用一萬兵去敵那領二萬兵來攻打他的魔?」
[00:19:40.000 --> 00:19:46.000]  這個比喻跟蓋守望塔的比喻差不多
[00:19:46.000 --> 00:19:49.000]  但有更深一層的意思
[00:19:49.000 --> 00:19:52.000]  就是按常理來說
[00:19:52.000 --> 00:19:58.000]  一萬的兵很難敵得過二萬的兵
[00:19:58.000 --> 00:20:01.000]  很難跟他們相爭
[00:20:01.000 --> 00:20:08.000]  較弱的一方很可能要向強的一方求和
[00:20:08.000 --> 00:20:13.000]  甚至要屈服在不平等的條約之下
[00:20:13.000 --> 00:20:15.000]  但在舊約當中
[00:20:15.000 --> 00:20:18.000]  當臣能夠參與其中
[00:20:18.000 --> 00:20:21.000]  要說能夠使人得勝
[00:20:21.000 --> 00:20:26.000]  不是在乎人多人少
[00:20:26.000 --> 00:20:31.000]  以色列人他們征戰不是靠刀槍和銅擊
[00:20:31.000 --> 00:20:36.000]  而是靠著萬軍之耶和華的名
[00:20:36.000 --> 00:20:40.000]  靠神的名來戰勝
[00:20:40.000 --> 00:20:42.000]  好像耶利哥城
[00:20:42.000 --> 00:20:47.000]  當以色列人圍繞耶利哥城七天七夜
[00:20:47.000 --> 00:20:51.000]  第七天這座城就倒塌
[00:20:51.000 --> 00:20:54.000]  他們不需要出什麼武器
[00:20:54.000 --> 00:20:56.000]  上帝的旨民
[00:20:56.000 --> 00:21:03.000]  不應該靠一些龐大的勢力或軍兵來取勝
[00:21:03.000 --> 00:21:08.000]  免得我們覺得自己很有能力
[00:21:08.000 --> 00:21:13.000]  因此覺得這個勝利是靠自己
[00:21:13.000 --> 00:21:16.000]  說自己是戰勝敵人
[00:21:16.000 --> 00:21:21.000]  但正正很多時我們都以為自己很厲害
[00:21:21.000 --> 00:21:23.000]  雖然一萬的軍兵
[00:21:23.000 --> 00:21:27.000]  在人看來很難敵過二萬的軍兵
[00:21:27.000 --> 00:21:29.000]  但憑著神的大能
[00:21:29.000 --> 00:21:33.000]  這場戰爭是必然得勝
[00:21:33.000 --> 00:21:36.000]  這個比喻可以代表上帝的國
[00:21:36.000 --> 00:21:40.000]  和撒旦的權勢的一個爭戰
[00:21:40.000 --> 00:21:45.000]  耶穌呼召群眾信靠神的大能
[00:21:45.000 --> 00:21:49.000]  一同來參與這場屬靈的爭戰
[00:21:49.000 --> 00:21:51.000]  結局會清楚
[00:21:51.000 --> 00:21:53.000]  神是必勝
[00:21:53.000 --> 00:21:55.000]  主提醒門徒
[00:21:55.000 --> 00:21:58.000]  如果不是全然依靠祂的大能
[00:21:58.000 --> 00:22:01.000]  他們必然失敗
[00:22:01.000 --> 00:22:05.000]  敵不過撒旦各方的引誘
[00:22:05.000 --> 00:22:10.000]  繼續不太穩定來親近祂
[00:22:10.000 --> 00:22:14.000]  門徒曾經靠著耶穌的名
[00:22:14.000 --> 00:22:16.000]  趕鬼傳道
[00:22:16.000 --> 00:22:17.000]  耶穌宣告
[00:22:17.000 --> 00:22:22.000]  我曾看見撒旦從天上墜落
[00:22:22.000 --> 00:22:25.000]  好像閃電一樣
[00:22:25.000 --> 00:22:31.000]  我們不需要為自己的能力來爭戰
[00:22:31.000 --> 00:22:37.000]  因為耶穌必然可以摧毀撒旦
[00:22:37.000 --> 00:22:41.000]  所以就算我們靠自己的能力
[00:22:41.000 --> 00:22:43.000]  也是很有限
[00:22:43.000 --> 00:22:46.000]  我們需要依靠主的能力
[00:22:46.000 --> 00:22:51.000]  耶穌不會教我們向撒旦求和
[00:22:51.000 --> 00:22:57.000]  可能我們自己會退縮
[00:22:57.000 --> 00:23:00.000]  輸給撒旦
[00:23:00.000 --> 00:23:03.000]  再次提醒我們跟隨耶穌的人
[00:23:03.000 --> 00:23:07.000]  不是依靠地上的資源
[00:23:07.000 --> 00:23:09.000]  人際的關係
[00:23:09.000 --> 00:23:11.000]  或者自己的能力
[00:23:11.000 --> 00:23:14.000]  當我們踏上十字路的時候
[00:23:14.000 --> 00:23:17.000]  我們將會經歷上帝自己的同在
[00:23:17.000 --> 00:23:20.000]  上帝的幫助
[00:23:20.000 --> 00:23:26.000]  在33節正正是這兩個比喻一個結論
[00:23:26.000 --> 00:23:29.000]  人要放下他所依賴的一切
[00:23:29.000 --> 00:23:33.000]  甚至他的至親他的家人
[00:23:33.000 --> 00:23:36.000]  只能夠跟隨耶穌
[00:23:36.000 --> 00:23:39.000]  走在十字架的路上
[00:23:39.000 --> 00:23:43.000]  可能你是家裡第一個信靠主的人
[00:23:43.000 --> 00:23:46.000]  不要因為你的家人不信
[00:23:46.000 --> 00:23:47.000]  他叫你不要回來
[00:23:47.000 --> 00:23:49.000]  你就不要回來
[00:23:49.000 --> 00:23:52.000]  正正你要靠著主的能力
[00:23:52.000 --> 00:23:55.000]  繼續去信靠他
[00:23:55.000 --> 00:24:00.000]  大樓外牆維修是員工
[00:24:00.000 --> 00:24:03.000]  在上個主日崇拜之後
[00:24:03.000 --> 00:24:05.000]  有一個感恩聚餐
[00:24:05.000 --> 00:24:09.000]  實在看到一幅很美的圖畫
[00:24:09.000 --> 00:24:11.000]  有一群弟兄姊妹
[00:24:11.000 --> 00:24:14.000]  他們預備好的食物給我們
[00:24:14.000 --> 00:24:16.000]  也有一群弟兄姊妹
[00:24:16.000 --> 00:24:22.000]  好好地去分配食物給其他的弟兄姊妹
[00:24:22.000 --> 00:24:27.000]  原來報名不到150人
[00:24:27.000 --> 00:24:30.000]  負責的弟兄姊妹已經預送了
[00:24:30.000 --> 00:24:32.000]  預到200
[00:24:32.000 --> 00:24:36.000]  竟然有300人出席
[00:24:36.000 --> 00:24:37.000]  很明顯
[00:24:37.000 --> 00:24:40.000]  遲來的不夠
[00:24:40.000 --> 00:24:42.000]  甚至可能沒得吃
[00:24:42.000 --> 00:24:46.000]  希望大家包涵
[00:24:46.000 --> 00:24:50.000]  但我們最重要不是吃
[00:24:50.000 --> 00:24:52.000]  最重要是感謝
[00:24:52.000 --> 00:24:54.000]  神在當中
[00:24:54.000 --> 00:24:56.000]  在維修的過程裡
[00:24:56.000 --> 00:24:58.000]  感動不同的人
[00:24:58.000 --> 00:25:02.000]  或者弟兄姊妹在當中的參與支持
[00:25:02.000 --> 00:25:04.000]  讓弟兄姊妹一起的代禱
[00:25:04.000 --> 00:25:10.000]  讓這個工程超過我們所想所求
[00:25:10.000 --> 00:25:12.000]  我們都很欣賞
[00:25:12.000 --> 00:25:16.000]  當中他們預備食物的弟兄姊妹
[00:25:16.000 --> 00:25:18.000]  有些甚至幾天前
[00:25:18.000 --> 00:25:21.000]  就開始在我們廚房開工了
[00:25:21.000 --> 00:25:23.000]  有些可能是前一天
[00:25:23.000 --> 00:25:26.000]  前兩天開始買好材料
[00:25:26.000 --> 00:25:31.000]  做好一些食物或者甜品
[00:25:31.000 --> 00:25:36.000]  摩西團都奉獻了水果給我們
[00:25:36.000 --> 00:25:44.000]  很希望我們保留這個景象
[00:25:44.000 --> 00:25:48.000]  弟兄姊妹一家人開開心心的
[00:25:48.000 --> 00:25:52.000]  來交流
[00:25:52.000 --> 00:25:54.000]  認識
[00:25:54.000 --> 00:25:58.000]  一起吃飯
[00:25:58.000 --> 00:26:03.000]  其實正正這班弟兄姊妹願意付出的
[00:26:03.000 --> 00:26:12.000]  就是表達她願意犧牲自己的時間和金錢
[00:26:12.000 --> 00:26:15.000]  她也善用她的恩賜
[00:26:15.000 --> 00:26:19.000]  去預備這些食物給其他人
[00:26:19.000 --> 00:26:27.000]  都是很好的表達愛神愛人的一個表現
[00:26:27.000 --> 00:26:29.000]  作為主的門徒
[00:26:29.000 --> 00:26:31.000]  主是要求我們
