
[00:00:00.000 --> 00:00:02.880]  親愛的兄姊妹,親愛的朋友
[00:12:10.200 --> 00:12:12.760]  永恆的上帝埋藏在我們心裡面
[00:12:12.760 --> 00:12:15.080]  那份對永恆的渴求
[00:12:15.080 --> 00:12:16.320]  所以我們不難發覺
[00:12:16.320 --> 00:12:17.840]  在人類文化裡面
[00:12:17.840 --> 00:12:19.720]  在我們的想像力裡面
[00:12:19.720 --> 00:12:23.320]  我們都有一份對超越生命的渴求
[00:12:23.320 --> 00:12:26.120]  所以我們在人類的文化裡面
[00:12:26.120 --> 00:12:29.200]  我們有仙界、有魔界、有地府
[00:12:29.200 --> 00:12:31.240]  有西方極樂
[00:12:31.240 --> 00:12:33.480]  這些的想像、這些的概念
[00:12:33.480 --> 00:12:35.640]  都是因為我們很難接受的一個現象
[00:12:35.640 --> 00:12:40.560]  一樣情況就是人死如爭月的這個總結
[00:12:40.560 --> 00:12:41.840]  我親愛的朋友
[00:12:41.840 --> 00:12:44.680]  我親愛的弟兄姊妹
[00:12:44.680 --> 00:12:46.720]  我相信你問過
[00:12:46.720 --> 00:12:48.320]  捱的都是這樣
[00:12:48.320 --> 00:12:51.920]  但最後即使累了都會捱下去的
[00:12:51.920 --> 00:12:54.320]  有時我們做到懷疑人生
[00:12:54.320 --> 00:12:57.920]  因為人生有一份無力感
[00:12:57.920 --> 00:13:02.640]  當中的那份無力感
[00:13:02.640 --> 00:13:04.560]  可能是源於一份
[00:13:04.560 --> 00:13:11.280]  我們無法進入永恆的不甘心
[00:13:11.280 --> 00:13:13.760]  光陰飛逝
[00:13:13.760 --> 00:13:16.440]  青春無敵總有限期
[00:13:16.440 --> 00:13:19.800]  血肉之軀總會過去
[00:13:19.800 --> 00:13:25.000]  你甘心嗎?
[00:13:25.000 --> 00:13:26.960]  人生不似預期
[00:13:26.960 --> 00:13:30.240]  因為我們總有不完美
[00:13:30.240 --> 00:13:32.600]  我記得我未讀神學之前
[00:13:32.600 --> 00:13:35.080]  我久不久會拿著一部相機
[00:13:35.080 --> 00:13:37.400]  去到不同的地方幫一些義工
[00:13:37.400 --> 00:13:39.800]  幫一些機構做義工的
[00:13:39.800 --> 00:13:42.320]  有一次我去到一個落後的國家
[00:13:42.320 --> 00:13:45.080]  要坐很多個小時的車
[00:13:45.080 --> 00:13:46.720]  一路上在高速公路上
[00:13:46.720 --> 00:13:50.640]  我看到不同的人用不同的方法上路
[00:13:50.640 --> 00:13:53.680]  其中一幕很吸引我的
[00:13:53.680 --> 00:13:55.880]  我看到一輛小型貨車
[00:13:55.880 --> 00:13:58.480]  很明顯這輛貨車是超載的
[00:13:58.480 --> 00:14:00.960]  車上的人用各樣的方法
[00:14:00.960 --> 00:14:04.200]  綁住他們的家當
[00:14:04.200 --> 00:14:07.160]  或者有些人坐在車頂上
[00:14:07.160 --> 00:14:09.680]  他們很努力地在當中上路
[00:14:09.680 --> 00:14:10.720]  我看著那些繩
[00:14:10.720 --> 00:14:15.120]  我有時會想會不會掉一兩塊東西出來
[00:14:15.120 --> 00:14:19.680]  在我眼中這個情景好像很噁心
[00:14:19.680 --> 00:14:22.720]  好像甩甩漏漏
[00:14:22.720 --> 00:14:25.600]  但今天當我看見這張相片的時候
[00:14:25.600 --> 00:14:28.120]  我苦心自問
[00:14:28.120 --> 00:14:31.960]  在人生路上有誰沒有甩漏過
[00:14:31.960 --> 00:14:35.280]  自從我們單身壓著尿片開始
[00:14:35.280 --> 00:14:37.280]  我們進入我們的青春期
[00:14:37.280 --> 00:14:39.880]  我們進入我們的成長期
[00:14:39.880 --> 00:14:47.240]  有誰沒有試過甩漏漏這麼前進
[00:14:47.240 --> 00:14:50.480]  前陣子我見到我以前的同學
[00:14:50.480 --> 00:14:55.600]  在臉書上回顧他們十八二十二的年代
[00:14:55.600 --> 00:14:57.000]  當他們十八二十二的時候
[00:14:57.000 --> 00:14:58.960]  已經開始為他們的專業
[00:14:58.960 --> 00:14:59.840]  為他們的事業
[00:14:59.840 --> 00:15:02.480]  為他們的家庭打拼
[00:15:02.480 --> 00:15:03.560]  但我呢
[00:15:03.560 --> 00:15:05.320]  我十八二十二的時候
[00:15:05.320 --> 00:15:06.440]  我只顧著玩遊戲機
[00:15:06.440 --> 00:15:08.360]  只顧著看卡通片
[00:15:08.360 --> 00:15:10.080]  只顧著砌模型
[00:15:10.080 --> 00:15:13.280]  直到我公開考試考到滿江紅之後
[00:15:13.280 --> 00:15:15.040]  我才如夢初醒
[00:15:15.040 --> 00:15:19.360]  我才知道我要讀書進入大學
[00:15:19.360 --> 00:15:21.120]  當我進入大學之後
[00:15:21.120 --> 00:15:23.040]  忽然間我又發覺
[00:15:23.040 --> 00:15:25.120]  我好像有很多東西要追回
[00:15:25.120 --> 00:15:28.720]  但我不知道是什麼東西
[00:15:28.720 --> 00:15:31.520]  我是在這個情景之下進入教會的
[00:15:31.520 --> 00:15:33.280]  而我進入教會的時候
[00:15:33.280 --> 00:15:39.760]  我深深感覺到我很不完美
[00:15:39.760 --> 00:15:41.160]  親愛的兄姊妹
[00:15:41.160 --> 00:15:42.920]  親愛的朋友
[00:15:42.920 --> 00:15:45.760]  你覺得自己完美嗎
[00:15:45.760 --> 00:15:48.360]  還是你覺得我仍然有很多東西
[00:15:48.360 --> 00:15:53.240]  我人生仍然有很多東西是不似預期的呢
[00:15:53.240 --> 00:15:54.360]  又或者
[00:15:54.360 --> 00:15:57.800]  我明明小時候我立志要勤奮做人
[00:15:57.800 --> 00:15:59.160]  但是去到今天
[00:15:59.160 --> 00:16:02.640]  我發覺我有很多時間是虛度光陰
[00:16:02.640 --> 00:16:06.040]  我明明說過我做人要頂天立地
[00:16:06.040 --> 00:16:07.680]  但是到頭來
[00:16:07.680 --> 00:16:10.360]  我發覺人生總有一兩幕
[00:16:10.360 --> 00:16:12.440]  我要違背良心
[00:16:12.440 --> 00:16:15.800]  我明明希望自己充滿愛心
[00:16:15.800 --> 00:16:18.840]  但是回望我同樣的關係
[00:16:18.840 --> 00:16:22.200]  總有幾分怨恨
[00:16:22.200 --> 00:16:23.320]  又或者
[00:16:23.320 --> 00:16:25.200]  你仍然會懷疑
[00:16:25.200 --> 00:16:26.800]  你的人生之中
[00:16:26.800 --> 00:16:29.480]  有些事你應該做
[00:16:29.480 --> 00:16:31.080]  但是沒做
[00:16:31.080 --> 00:16:33.080]  又或者在你人生裡
[00:16:33.080 --> 00:16:37.680]  你害怕招惹一些不應該招惹的力量
[00:16:37.680 --> 00:16:39.440]  所以我們追求什麼
[00:16:39.440 --> 00:16:41.960]  我們尋求好人一世平安
[00:16:41.960 --> 00:16:44.720]  我們很怕傳說中的鬼神
[00:16:44.720 --> 00:16:46.960]  最近農曆七月
[00:16:46.960 --> 00:16:48.920]  我記得我小時候
[00:16:48.920 --> 00:16:50.600]  老人家跟我們說
[00:16:50.600 --> 00:16:52.120]  在街上消遣的時候
[00:16:52.120 --> 00:16:53.640]  不要亂說話
[00:16:53.640 --> 00:16:56.480]  不要得罪那些骯髒的東西
[00:16:56.480 --> 00:16:58.200]  我做長者工作的
[00:16:58.200 --> 00:16:59.960]  我經常出入靈堂
[00:16:59.960 --> 00:17:01.120]  我去墓地
[00:17:01.120 --> 00:17:03.200]  我主持安葬禮
[00:17:03.200 --> 00:17:05.040]  我實在見到很多人對這些
[00:17:05.040 --> 00:17:08.720]  不知名的靈界力量有很多的避忌
[00:17:08.720 --> 00:17:09.680]  是的
[00:17:09.680 --> 00:17:11.760]  靈界是存在的
[00:17:11.760 --> 00:17:13.800]  但聖經告訴我們
[00:17:13.800 --> 00:17:15.000]  有一股力量
[00:17:15.000 --> 00:17:16.920]  連靈界都害怕
[00:17:16.920 --> 00:17:23.480]  而人更加要害怕
[00:17:23.480 --> 00:17:25.400]  在詩篇的第九十篇的
[00:17:25.400 --> 00:17:27.240]  第七至十一節裡面
[00:17:27.240 --> 00:17:29.880]  你會發覺裡面用了很多字眼
[00:17:29.880 --> 00:17:31.680]  就是憤怒、憎怒
[00:17:31.680 --> 00:17:33.560]  這些字眼在當中
[00:17:33.560 --> 00:17:35.000]  第八節裡面
[00:17:35.000 --> 00:17:36.400]  有一句是這樣寫的
[00:17:36.400 --> 00:17:38.960]  你把我們的罪孽擺在你面前
[00:17:38.960 --> 00:17:43.440]  把你們的隱惡擺在你的念光之中
[00:17:43.440 --> 00:17:44.720]  在這段詩裡面
[00:17:44.720 --> 00:17:48.240]  憤怒、憎怒的字不斷地重複
[00:17:48.240 --> 00:17:51.160]  這個描寫一個審判的情景
[00:17:51.160 --> 00:17:52.240]  聖經說
[00:17:52.240 --> 00:17:53.800]  我們中國人的祖先
[00:17:53.800 --> 00:17:56.800]  因為離開了生命和良善的源頭
[00:17:56.800 --> 00:17:59.880]  好像手機離開了電源一樣
[00:17:59.880 --> 00:18:00.960]  結果
[00:18:00.960 --> 00:18:03.400]  我們雖然有殘存的生命力
[00:18:03.400 --> 00:18:06.520]  但是我們和上帝斷了線
[00:18:06.520 --> 00:18:08.000]  offline了
[00:18:08.000 --> 00:18:09.880]  這個是決定了我們生命
[00:18:09.880 --> 00:18:12.440]  總會有終結的一天
[00:18:12.440 --> 00:18:13.040]  另一方面
[00:18:13.040 --> 00:18:15.720]  由於人類離開了良善的源頭
[00:18:15.720 --> 00:18:18.520]  罪惡成為我們生命的主宰
[00:18:18.520 --> 00:18:19.880]  你看看
[00:18:19.880 --> 00:18:21.960]  人心那份黑暗
[00:18:21.960 --> 00:18:23.320]  那份惡毒
[00:18:23.320 --> 00:18:24.840]  那份兇殘
[00:18:24.840 --> 00:18:25.840]  妒忌
[00:18:25.840 --> 00:18:26.760]  淫亂
[00:18:26.760 --> 00:18:28.000]  貪婪
[00:18:28.000 --> 00:18:29.240]  在歷史之中
[00:18:29.240 --> 00:18:31.400]  在我們的生活故事裡面
[00:18:31.400 --> 00:18:34.040]  不斷地出現
[00:18:34.040 --> 00:18:36.440]  而你我的人生裡面
