
[00:00:00.000 --> 00:00:03.080]  首先請大家看看一幅圖片
[00:01:48.080 --> 00:01:49.520]  第三方面
[00:01:49.520 --> 00:01:52.000]  「我是你的救贖主」
[00:01:53.200 --> 00:01:54.880]  雖然經文是繼續描述
[00:01:54.880 --> 00:01:56.840]  是在秘魯後期
[00:01:56.840 --> 00:01:59.120]  這些以色列百姓
[00:01:59.120 --> 00:02:02.800]  他們是用一種消極的態度回應
[00:02:02.800 --> 00:02:06.480]  是神對他們救贖的工作
[00:02:06.480 --> 00:02:08.600]  因為上次我也說過
[00:02:08.600 --> 00:02:11.600]  神說我要安慰我的百姓
[00:02:11.600 --> 00:02:13.880]  神是要賜下憐憫
[00:02:13.880 --> 00:02:16.160]  但是似乎他們覺得
[00:02:16.160 --> 00:02:17.720]  聽到這些說話
[00:02:17.720 --> 00:02:20.000]  是感受不到這個行動
[00:02:20.000 --> 00:02:22.520]  他們仍然在秘魯的當中
[00:02:22.520 --> 00:02:27.000]  所以他們仍然發出這些控訴
[00:02:27.000 --> 00:02:30.720]  竟然神已經忘記了我
[00:02:30.720 --> 00:02:32.760]  神是一個忘情者
[00:02:32.760 --> 00:02:35.600]  於是在這段經文裡面
[00:02:35.600 --> 00:02:36.760]  第四十九章
[00:02:36.760 --> 00:02:38.440]  這段神到五十章
[00:02:38.440 --> 00:02:41.840]  神是用了一些的回應
[00:02:41.840 --> 00:02:43.920]  一些的反駁
[00:02:43.920 --> 00:02:45.840]  簡單來說
[00:02:45.840 --> 00:02:49.560]  就是不會忘記這班以色列民
[00:02:49.560 --> 00:02:51.120]  並且宣告
[00:02:51.120 --> 00:02:55.560]  當石安以為自己永遠是很荒蕪
[00:02:55.560 --> 00:02:57.240]  很荒涼的時候
[00:02:57.240 --> 00:03:04.640]  神是應許下會生出更多的兒女
[00:03:04.640 --> 00:03:07.280]  能夠到那個地方復興
[00:03:07.280 --> 00:03:12.800]  更加以此證明神的愛
[00:03:12.800 --> 00:03:15.080]  這是愛的證據
[00:03:15.080 --> 00:03:16.960]  好 第一方面就是
[00:03:16.960 --> 00:03:20.000]  「我卻不忘記你」
[00:03:20.000 --> 00:03:25.240]  這段神看到這班的百姓
[00:03:25.240 --> 00:03:28.360]  石安是指著
[00:03:28.360 --> 00:03:30.120]  我以前也提過
[00:03:30.120 --> 00:03:33.080]  一班屬神的子民
[00:03:33.080 --> 00:03:35.600]  在地點來說是猶豫不決
[00:03:35.600 --> 00:03:41.400]  但是在一班神的兒女
[00:03:41.400 --> 00:03:43.440]  叫石安的子民
[00:03:43.440 --> 00:03:46.240]  石安說是神的子民
[00:03:46.240 --> 00:03:47.880]  這班以色列的百姓
[00:03:47.880 --> 00:03:49.400]  到今天來說
[00:03:49.400 --> 00:03:50.840]  就是我們頂尖輩
[00:03:50.840 --> 00:03:51.680]  我們信徒
[00:03:51.680 --> 00:03:53.000]  或者是教會
[00:03:53.000 --> 00:03:55.600]  都可以代入他的想法
[00:03:55.600 --> 00:03:59.640]  他說神要我說
[00:03:59.640 --> 00:04:02.280]  我的主是一個平衡的句法
[00:04:02.280 --> 00:04:03.840]  這個詩裡面
[00:04:03.840 --> 00:04:06.760]  就是一個平衡句子
[00:04:06.760 --> 00:04:09.760]  兩句前一句說離棄了我
[00:04:09.760 --> 00:04:11.520]  主忘記了我
[00:04:11.520 --> 00:04:13.760]  其實都是說同一件事情
[00:04:13.760 --> 00:04:15.400]  不過這樣的重複
[00:04:15.400 --> 00:04:17.120]  雖然用不同的字眼
[00:04:17.120 --> 00:04:20.960]  更加要強調這個情況
[00:04:20.960 --> 00:04:25.560]  說我們的主離棄了我
[00:04:25.560 --> 00:04:26.840]  不單止離棄了我
[00:04:26.840 --> 00:04:28.440]  還忘記了我
[00:04:28.440 --> 00:04:31.280]  所以是一個很大的控訴在裡面
[00:04:31.280 --> 00:04:34.320]  有時候我們信徒
[00:04:34.320 --> 00:04:35.760]  有沒有這樣說的話呢
[00:04:35.760 --> 00:04:37.920]  可能我們有人提過
[00:04:37.920 --> 00:04:41.040]  我們心愛的人
[00:04:41.040 --> 00:04:42.480]  我們關心的家人
[00:04:42.480 --> 00:04:43.720]  你忘記了我了
[00:04:43.720 --> 00:04:45.040]  你不記得我了
[00:04:45.040 --> 00:04:47.480]  或者我們甚至都會跟神說
[00:04:47.480 --> 00:04:48.600]  神你忘記了我
[00:04:48.600 --> 00:04:49.880]  你不看著我了
[00:04:49.880 --> 00:04:53.280]  你離棄了我了
[00:04:53.280 --> 00:04:57.320]  但是神在這裡就很快直接去回應
[00:04:57.320 --> 00:05:03.160]  他用一個自然的定律
[00:05:03.160 --> 00:05:04.160]  是什麼呢
[00:05:04.160 --> 00:05:06.960]  一個母親是必然什麼呢
[00:05:06.960 --> 00:05:10.520]  是愛她所生出來的小孩子
[00:05:10.520 --> 00:05:15.960]  說到當中就是用一個很磁場的語氣
[00:05:15.960 --> 00:05:22.280]  不是一種很憤怒的質疑去對待她們
[00:05:22.280 --> 00:05:28.520]  說父親怎麼能夠忘記她吃奶的嬰孩呢
[00:05:28.520 --> 00:05:33.680]  怎麼會不憐憫她所親生的兒女呢
[00:05:33.680 --> 00:05:37.600]  那麼大家作為父母
[00:05:37.600 --> 00:05:40.320]  都應該會體會這種心腸
[00:05:40.320 --> 00:05:42.480]  你不會忘記你的兒女
[00:05:42.480 --> 00:05:44.200]  他更加強調一件事
[00:05:44.200 --> 00:05:47.480]  就是一個句子平衡下去
[00:05:47.480 --> 00:05:49.760]  即使他們有忘記
[00:05:49.760 --> 00:05:52.520]  我也不會忘記你
[00:05:52.520 --> 00:05:54.560]  我不會忘記你
[00:05:54.560 --> 00:05:58.200]  在座的做父母親或者做母親
[00:05:58.200 --> 00:06:02.360]  都有養育嬰兒餵奶的時候
[00:06:02.360 --> 00:06:06.800]  古時的養育是用母乳去餵養牠們
[00:06:06.800 --> 00:06:09.400]  根本媽媽是不會不記得的
[00:06:09.400 --> 00:06:11.840]  而且嬰兒一定是很癡心的
[00:06:11.840 --> 00:06:13.840]  一直都在身旁
[00:06:13.840 --> 00:06:16.120]  不會不記得這個嬰兒
[00:06:16.120 --> 00:06:18.120]  就算放下了之後
[00:06:18.120 --> 00:06:25.280]  自己的身體都會有些訊號提醒要去餵養他的嬰兒
[00:06:25.280 --> 00:06:29.680]  就算現在我們可能做母親也好
[00:06:29.680 --> 00:06:31.160]  忙碌上班
[00:06:31.160 --> 00:06:33.160]  我們用奶粉也好
[00:06:33.160 --> 00:06:36.240]  我們都會按時按口提醒
[00:06:36.240 --> 00:06:38.760]  去沖好奶給嬰兒
[00:06:38.760 --> 00:06:43.120]  我記得我是負責晚間夜間的
[00:06:43.120 --> 00:06:47.040]  半夜起床就要餵奶
[00:06:47.040 --> 00:06:48.240]  太太也辛苦的
[00:06:48.240 --> 00:06:49.440]  白天餵奶
[00:06:49.440 --> 00:06:54.240]  到我晚上就輪到我做晚間那個了
[00:06:54.240 --> 00:06:56.720]  那...
[00:06:56.720 --> 00:07:01.360]  你問我是否需要用鬧鐘來提醒自己呢?
[00:07:01.360 --> 00:07:02.360]  是否需要呢?
[00:07:02.360 --> 00:07:03.440]  不用的
[00:07:03.440 --> 00:07:04.960]  嬰兒會哭醒的
[00:07:04.960 --> 00:07:07.080]  會哭,你會聽到的
[00:07:07.080 --> 00:07:09.320]  後來慢慢發覺
[00:07:09.320 --> 00:07:11.760]  嬰兒未哭之前已經醒了
[00:07:11.760 --> 00:07:15.880]  因為自己也很關心這件事情
[00:07:15.880 --> 00:07:19.560]  所以就算他未哭
[00:07:19.560 --> 00:07:21.560]  那時候嬰兒很準時的
[00:07:21.560 --> 00:07:23.400]  未哭之前已經醒了
[00:07:23.400 --> 00:07:25.160]  已經準備餵奶
[00:07:25.160 --> 00:07:28.560]  後來我還記得會戒奶的
[00:07:28.560 --> 00:07:29.960]  椰奶戒了之後
[00:07:29.960 --> 00:07:32.240]  我都會責醒的
[00:07:32.240 --> 00:07:34.040]  我不是要喝奶的
[00:07:34.040 --> 00:07:37.080]  我會覺得差點東西還沒做
[00:07:37.080 --> 00:07:39.440]  但嬰兒已經不需要奶了
[00:07:39.440 --> 00:07:41.080]  一覺睡天亮了
[00:07:41.080 --> 00:07:44.800]  怎會忘記你養的嬰兒呢?
[00:07:44.800 --> 00:07:45.520]  怎會忘記呢?
[00:07:45.520 --> 00:07:47.920]  做過父母親,做父母親也知道的
[00:07:47.920 --> 00:07:52.680]  有小朋友說那種心腸好像連在一起了
[00:07:52.680 --> 00:07:56.080]  所以有些人說心肝寶貝、心肝定等等
[00:07:56.080 --> 00:07:58.520]  這些真的體會得到
[00:07:58.520 --> 00:08:01.640]  所以神要說一句話
[00:08:01.640 --> 00:08:03.760]  真的很清晰的
[00:08:03.760 --> 00:08:05.760]  根本不會忘記你
[00:08:05.760 --> 00:08:09.000]  更加他在第十六節裡說
[00:08:09.000 --> 00:08:10.800]  石安對於我來說
[00:08:10.800 --> 00:08:15.280]  就好像我手上很親密
[00:08:15.280 --> 00:08:19.960]  我手上刻著你的名字
[00:08:19.960 --> 00:08:22.480]  有時候我們都試過
[00:08:22.480 --> 00:08:24.400]  沒有筆的時候
[00:08:24.400 --> 00:08:29.160]  沒有紙就寫在手上
[00:08:29.160 --> 00:08:34.040]  譬如認識一個人,給他電話號碼
[00:08:34.040 --> 00:08:35.640]  沒有紙就寫在手上
[00:08:35.640 --> 00:08:37.320]  大家也試過
[00:08:37.320 --> 00:08:40.880]  記在手上,希望不會忘記
[00:08:40.880 --> 00:08:44.000]  也有些人在考試之前寫了一些東西
[00:08:44.000 --> 00:08:45.640]  有沒有數過?
[00:08:45.640 --> 00:08:46.640]  「出貓」
[00:08:46.640 --> 00:08:48.800]  你聽到的,到時候這樣看
[00:08:48.800 --> 00:08:50.920]  通常「出貓」很緊張
[00:08:50.920 --> 00:08:53.400]  那些字的手法都沒有了
[00:08:53.400 --> 00:08:54.840]  沒甚麼作用
[00:08:54.840 --> 00:08:56.920]  更加慘
[00:08:56.920 --> 00:09:00.760]  但是,再說回古代裡來說
[00:09:00.760 --> 00:09:04.800]  有些情況真是
[00:09:04.800 --> 00:09:08.280]  好像說動物
[00:09:08.280 --> 00:09:09.680]  有些貴族
[00:09:09.680 --> 00:09:13.240]  在動物的身體裡是一個「樂人」
[00:09:13.240 --> 00:09:17.120]  無論是牛、羊、牲畜
[00:09:17.120 --> 00:09:20.960]  都會加上自己的樂人記號在那裡
[00:09:20.960 --> 00:09:24.240]  證明是屬於我的
[00:09:24.240 --> 00:09:26.480]  後來這種做法
[00:09:26.480 --> 00:09:31.040]  就已經到了奴隸、罪犯
[00:09:31.040 --> 00:09:33.240]  身上也有一個「樂人」在裡面
[00:09:33.240 --> 00:09:38.960]  那些的「樂人」就寫在主人的名字
[00:09:38.960 --> 00:09:41.160]  當然不是寫在罪犯名字
[00:09:41.160 --> 00:09:42.960]  不是寫在奴隸的名字
[00:09:42.960 --> 00:09:46.240]  證明了這個人是屬於我的
[00:09:46.240 --> 00:09:49.400]  是這樣的情況裡面
[00:09:49.400 --> 00:09:52.640]  所以中國的字,「人」字
[00:09:52.640 --> 00:09:58.800]  在八卒文裡的意義、象形來說
[00:09:58.800 --> 00:10:01.080]  印字,就是左邊的那一部手
[00:10:01.080 --> 00:10:04.200]  左邊的那個字,我不懂得怎麼說
[00:10:04.200 --> 00:10:07.360]  是一隻手
[00:10:07.360 --> 00:10:11.080]  右邊那一棟,一個勾
[00:10:11.080 --> 00:10:13.320]  是一個人跪在那裡
[00:10:13.320 --> 00:10:16.040]  就是說,一個人壓著一個人
[00:10:16.040 --> 00:10:17.800]  按著一個人
[00:10:17.800 --> 00:10:21.760]  通常這樣按著的就是一個奴隸
[00:10:21.760 --> 00:10:23.600]  而另一個情況就是
[00:10:23.600 --> 00:10:26.760]  用一隻手去按著、壓著一個人
[00:10:26.760 --> 00:10:29.560]  就好像把一些東西
[00:10:29.560 --> 00:10:31.640]  「落印」在他身上一樣
[00:10:31.640 --> 00:10:33.960]  所以「印」字就是這個意思
[00:10:33.960 --> 00:10:36.960]  「落印」、「標記」、「印記」
[00:10:36.960 --> 00:10:41.720]  就是這個字裡面的意思
[00:10:41.720 --> 00:10:45.960]  這些通常是一些主人對一些奴隸
[00:10:45.960 --> 00:10:48.840]  或者一些生畜才會這樣做
[00:10:48.840 --> 00:10:53.080]  現在相反,神說「你們的名字落印在我的身上」
[00:10:53.080 --> 00:10:54.200]  「在我的手上」
[00:10:54.200 --> 00:10:56.800]  你想想,是剛剛相反的
[00:10:56.800 --> 00:11:01.880]  是這樣,好像在代表什麼?
[00:11:01.880 --> 00:11:03.400]  神是屬於你們的
[00:11:03.400 --> 00:11:05.080]  神是屬於我們的
[00:11:05.080 --> 00:11:07.120]  當然,我們是屬於神
[00:11:07.120 --> 00:11:08.480]  是彼此相屬的
[00:11:08.480 --> 00:11:11.520]  在這麼密切的關係裡面
[00:11:11.520 --> 00:11:16.240]  所以神已經是刻印在他自己的心裡面
[00:11:16.240 --> 00:11:18.880]  刻印在自己的手中
[00:11:18.880 --> 00:11:22.000]  怎麼會忘記我們呢?
[00:11:22.000 --> 00:11:24.560]  只不過有時候我們會忘記祂
[00:11:24.560 --> 00:11:28.320]  所以這裡是讓我們體會到
[00:11:28.320 --> 00:11:32.920]  有時候我們會不會失去了盼望
[00:11:32.920 --> 00:11:34.680]  有些原因可能覺得就是
[00:11:34.680 --> 00:11:40.320]  這種盼望失去了信仰的那種能力
[00:11:40.320 --> 00:11:44.680]  或者信仰被我們那種動力失去了
[00:11:44.680 --> 00:11:49.560]  就是因為我們不相信神是一直愛著我們
[00:11:49.560 --> 00:11:53.000]  我們有時候甚至覺得神對我們不公平
[00:11:53.000 --> 00:11:56.640]  所以我們會覺得神已經忘記了我們
[00:11:56.640 --> 00:12:02.560]  神是不是已經忘記了祂的兒女呢?
[00:12:02.560 --> 00:12:06.040]  但是這裡說「刻明在我掌上的時候」
[00:12:06.040 --> 00:12:10.800]  我們更加會體會神是沒有忘記
[00:12:10.800 --> 00:12:16.120]  在舊約、以塞亞書裡面所提及
[00:12:16.120 --> 00:12:17.840]  在秘魯時代所提及
[00:12:17.840 --> 00:12:22.680]  但是到了新約主耶穌基督的時候
[00:12:22.680 --> 00:12:25.400]  我想我們的體會更大
[00:12:25.400 --> 00:12:29.200]  因為你看耶穌的手是有什麼呢?
[00:12:29.200 --> 00:12:32.560]  是一個釘、釘痕手
[00:12:32.560 --> 00:12:35.240]  就是一個很大的釘
[00:12:35.240 --> 00:12:37.840]  釘在祂的手掌上
[00:12:37.840 --> 00:12:39.640]  這個釘在十字架
[00:12:39.640 --> 00:12:42.560]  就是成就了救恩
[00:12:42.560 --> 00:12:44.600]  是去赦免了我們的罪
[00:12:44.600 --> 00:12:47.160]  所以耶穌的釘痕手
[00:12:47.160 --> 00:12:51.920]  就是可以看到神對我們的恩典
[00:12:51.920 --> 00:12:56.240]  神是不會忘記祂寫生的愛
[00:12:56.240 --> 00:13:00.200]  祂不會忘記祂寫生的愛的對象
[00:13:00.200 --> 00:13:01.920]  就是我們每一個
[00:13:01.920 --> 00:13:04.960]  所以我們能夠更加體會
[00:13:04.960 --> 00:13:06.360]  神怎麼會忘記我們呢?
[00:13:06.360 --> 00:13:11.240]  神怎麼會不理我們呢?
[00:13:11.240 --> 00:13:12.320]  有些人這樣說
[00:13:12.320 --> 00:13:15.480]  他說世上有一種幸福
[00:13:15.480 --> 00:13:19.880]  就是說有人將你捧在手心裡面
[00:13:19.880 --> 00:13:22.480]  這樣愛你
[00:13:22.480 --> 00:13:25.960]  但是同時間更加的需要就是
[00:13:25.960 --> 00:13:31.320]  有人值得你全心全意去愛
[00:13:31.320 --> 00:13:32.880]  今天我們的神
[00:13:32.880 --> 00:13:37.480]  好像捧在祂的手心裡面去愛我們
[00:13:37.480 --> 00:13:44.440]  但是我們有沒有全心全意去愛我們的神呢?
[00:13:44.440 --> 00:13:47.760]  有沒有盡心盡性盡意盡力
[00:13:47.760 --> 00:13:51.240]  愛我們的主我們的神呢?
[00:13:51.240 --> 00:13:56.000]  當我們說我們在難處裡面
[00:13:56.000 --> 00:13:58.400]  神是忘記我們
[00:13:58.400 --> 00:14:01.560]  神是看著我們的手
[00:14:01.560 --> 00:14:04.880]  我們換個角度去看
[00:14:04.880 --> 00:14:08.560]  我們是不是上上都紀念神呢?
[00:14:08.560 --> 00:14:12.400]  我們是不是上上都親近神呢?
[00:14:12.400 --> 00:14:15.440]  還是我們有時間就會親近神
[00:14:15.440 --> 00:14:17.720]  有時間就會祈禱
[00:14:17.720 --> 00:14:19.360]  天氣好就會回教會
[00:14:19.360 --> 00:14:21.440]  天氣差一點就不回教會
[00:14:21.440 --> 00:14:22.920]  心情好就回教會
[00:14:22.920 --> 00:14:25.160]  心情不好就不回教會
[00:14:25.160 --> 00:14:29.880]  我們會用我們自己的喜好
[00:14:29.880 --> 00:14:36.000]  來決定究竟我們愛神有多少呢?
[00:14:36.000 --> 00:14:36.840]  不僅如此
[00:14:36.840 --> 00:14:40.040]  這裡最後第十八節說到
[00:14:40.040 --> 00:14:45.120]  說成安定要為他們裝飾佩戴
[00:14:45.120 --> 00:14:49.320]  帶著這些回歸的兒女
[00:14:49.320 --> 00:14:51.280]  好像新娘一樣
[00:14:51.280 --> 00:14:52.680]  所以說事先
[00:14:52.680 --> 00:14:55.400]  如果說今天的教會
[00:14:55.400 --> 00:14:57.680]  神是要教會興亡
[00:14:57.680 --> 00:14:59.720]  要教會更多的頂子妹
[00:14:59.720 --> 00:15:01.320]  提到當中
[00:15:01.320 --> 00:15:03.280]  好像佩戴裝飾
[00:15:03.280 --> 00:15:06.120]  因為教會才是健康
[00:15:06.120 --> 00:15:08.000]  因為教會才是美麗
[00:15:08.000 --> 00:15:10.160]  教會裡面有彼此相愛
[00:15:10.160 --> 00:15:12.480]  教會裡面有彼此服侍
[00:15:12.480 --> 00:15:14.400]  有見證
[00:15:14.400 --> 00:15:16.000]  有美麗的故事
[00:15:16.000 --> 00:15:18.400]  因為教會就好像石安
[00:15:18.400 --> 00:15:21.120]  有眾子一起的裝飾一樣
[00:15:21.120 --> 00:15:22.240]  那麼美麗
[00:15:22.240 --> 00:15:24.560]  主裡面是進入了
[00:15:24.560 --> 00:15:26.880]  好像一個新娘裡面
[00:15:26.880 --> 00:15:35.880]  準備迎接主耶穌基督的同在
[00:15:35.880 --> 00:15:38.000]  這裡說到
[00:15:38.000 --> 00:15:41.600]  當中當然是一個歡樂的氣氛
[00:15:41.600 --> 00:15:47.200]  一個興旺的氣氛裡面
[00:15:47.200 --> 00:15:49.320]  所以我一直在聯想
[00:15:49.320 --> 00:15:53.160]  當我們參加教會
[00:15:53.160 --> 00:15:55.080]  或者我們受浸的教會
[00:15:55.080 --> 00:15:57.080]  有沒有一個心情
[00:15:57.080 --> 00:15:59.680]  就好像嫁入了一個家門
[00:15:59.680 --> 00:16:01.680]  有沒有想過
[00:16:01.680 --> 00:16:05.320]  嫁入家門就好像一生一世一樣
[00:16:05.320 --> 00:16:07.160]  我不知道你們會怎麼想
[00:16:07.160 --> 00:16:08.840]  有沒有在這個群體裡面
[00:16:08.840 --> 00:16:11.320]  或者你受浸歸入基督
[00:16:11.320 --> 00:16:13.240]  都是一生一世的
[00:16:13.240 --> 00:16:16.440]  就好像一個新娘一樣
[00:16:16.440 --> 00:16:18.080]  佩戴裝飾好
[00:16:18.080 --> 00:16:21.960]  去歡喜快樂
[00:16:21.960 --> 00:16:24.160]  進入了家門
[00:16:24.160 --> 00:16:26.200]  很多時候我們有時會將教會
[00:16:26.200 --> 00:16:28.960]  當作酒店旅館安待
[00:16:28.960 --> 00:16:31.920]  我們不是像我們的家一樣
[00:16:31.920 --> 00:16:34.080]  有些做得不好
[00:16:34.080 --> 00:16:36.680]  有些沒那麼理想
[00:16:36.680 --> 00:16:38.440]  我們很快會按個鐘
[00:16:38.440 --> 00:16:40.320]  我去管理那裡幫忙
[00:16:40.320 --> 00:16:42.400]  搞定它
[00:16:42.400 --> 00:16:45.640]  但是我們需要能夠看到
[00:16:45.640 --> 00:16:47.680]  神不是忘記我們
[00:16:47.680 --> 00:16:51.160]  我們首先
[00:16:51.160 --> 00:16:54.400]  他用我們的愛去回應我們的神
[00:16:54.400 --> 00:16:55.520]  第二方面就是
[00:16:55.520 --> 00:16:58.680]  「等候我的必不至收窺」
[00:16:58.680 --> 00:17:02.880]  十九到二十三節那裡說
[00:17:02.880 --> 00:17:06.000]  特別是十九到二十節
[00:17:06.000 --> 00:17:09.080]  你一說就有一個印象
[00:17:09.080 --> 00:17:11.440]  說是一個荒涼的地方
[00:17:11.440 --> 00:17:12.960]  一個被毀的地方
[00:17:12.960 --> 00:17:15.560]  現在居民很多都回來了
[00:17:15.560 --> 00:17:19.040]  就覺得地方太窄了
[00:17:19.040 --> 00:17:21.280]  不夠用
[00:17:21.280 --> 00:17:23.960]  甚至後來所生的兒女
[00:17:23.960 --> 00:17:26.560]  說地方居住得太擠迫
[00:17:26.560 --> 00:17:29.000]  我們要再多些地方
[00:17:29.000 --> 00:17:31.720]  就好像家庭裡生養眾多
[00:17:31.720 --> 00:17:33.840]  慢慢這間屋子不夠住
[00:17:33.840 --> 00:17:36.400]  我們小屋要轉大屋
[00:17:36.400 --> 00:17:37.880]  要多些地方
[00:17:37.880 --> 00:17:40.400]  或者這個城市可能越來越多
[00:17:40.400 --> 00:17:43.080]  我們要更多的地方
[00:17:43.080 --> 00:17:44.160]  更多的土地
[00:17:44.160 --> 00:17:47.360]  做多些房屋
[00:17:47.360 --> 00:17:49.600]  當然這是一個興旺
[00:17:49.600 --> 00:17:52.560]  這是看到神的應許
[00:17:52.560 --> 00:17:56.360]  將來這個石庵是會興旺的
[00:17:56.360 --> 00:18:01.120]  如果回到這個救恩的歷史來講
[00:18:01.120 --> 00:18:02.680]  當然就是說
[00:18:02.680 --> 00:18:06.840]  這些為什麼喪失了兒女之後
[00:18:06.840 --> 00:18:09.080]  又有所生的兒女呢
[00:18:09.080 --> 00:18:11.800]  當然是提到外邦
[00:18:11.800 --> 00:18:13.360]  包括外邦的信徒
[00:18:13.360 --> 00:18:20.080]  包括後來所有屬靈的阿巴拉罕的後裔
[00:18:20.080 --> 00:18:23.240]  我們都是成為主的門徒
[00:18:23.240 --> 00:18:25.360]  因為在一個石庵
[00:18:25.360 --> 00:18:27.640]  在神的居所裡面
[00:18:27.640 --> 00:18:31.480]  我們是越來越多的人
[00:18:31.480 --> 00:18:33.680]  世界各地越來越多的人
[00:18:33.680 --> 00:18:36.360]  去認識主耶穌基督
[00:18:36.360 --> 00:18:38.320]  但如果在我們身上又說回來
[00:18:38.320 --> 00:18:40.840]  一個基督徒來說怎麼說
[00:18:40.840 --> 00:18:45.360]  就是說神的恩典是多而又多
[00:18:45.360 --> 00:18:46.960]  數算不盡
[00:18:46.960 --> 00:18:51.080]  我們的房間都不夠容納
[00:18:51.080 --> 00:18:53.400]  不知道你的生命是否能夠這樣流露
[00:18:53.400 --> 00:18:55.600]  就像這種福杯滿日
[00:18:55.600 --> 00:18:58.560]  真是在不完
[00:18:58.560 --> 00:19:06.040]  在我們身上神的恩典實在太多
[00:19:06.040 --> 00:19:08.840]  但是在這個前提裡面
[00:19:08.840 --> 00:19:10.560]  有一樣東西很重要
[00:19:10.560 --> 00:19:12.560]  神有一個保證
[00:19:12.560 --> 00:19:14.280]  那是什麼呢
[00:19:14.280 --> 00:19:21.720]  第十九節中間的道理是說
[00:19:21.720 --> 00:19:24.320]  「被你毀滅的地方」
[00:19:24.320 --> 00:19:25.600]  後面那一句
[00:19:25.600 --> 00:19:29.680]  「吞滅你的必離你遙遠」
[00:19:29.680 --> 00:19:34.800]  所以說神的保證在這一刻裡面
[00:19:34.800 --> 00:19:37.000]  吞滅你的
[00:19:37.000 --> 00:19:38.240]  在歷史來說
[00:19:38.240 --> 00:19:39.600]  吞滅石庵
[00:19:39.600 --> 00:19:45.280]  當時是說巴比倫王被尼布加利撒
[00:19:45.280 --> 00:19:47.760]  他是離你遙遠
[00:19:47.760 --> 00:19:54.640]  甚至他是消失得無影無蹤
[00:19:54.640 --> 00:19:58.080]  消聲匿跡離開了
[00:19:58.080 --> 00:19:59.680]  神以一個保證
[00:19:59.680 --> 00:20:03.520]  這個荒涼淒涼的地方會重建
[00:20:03.520 --> 00:20:05.520]  這個就是祂的基礎
[00:20:05.520 --> 00:20:09.640]  這些吞滅你的是會離去
[00:20:09.640 --> 00:20:13.560]  但是在現在我們生命裡面說
[00:20:13.560 --> 00:20:18.880]  有時候我們會投訴
[00:20:18.880 --> 00:20:22.480]  或者是埋怨神忘記我
[00:20:22.480 --> 00:20:23.760]  沒有看著我
[00:20:23.760 --> 00:20:27.280]  埋怨神是不是還在愛我
[00:20:27.280 --> 00:20:30.240]  但是其實沒錯
[00:20:30.240 --> 00:20:33.200]  我們很期望石庵好像快點復興
[00:20:33.200 --> 00:20:35.560]  很期望我們生命可以重建
[00:20:35.560 --> 00:20:37.520]  我們的教會興旺
[00:20:37.520 --> 00:20:43.000]  但是吞滅我們的是不是仍然存在呢
