
[00:00:00.000 --> 00:00:03.840]  剛才我回到教會
[00:03:16.340 --> 00:03:20.440]  所以她是沒有中國的戶籍的
[00:03:20.440 --> 00:03:22.220]  所以她沒有中國的戶籍
[00:03:22.220 --> 00:03:24.120]  如果被人發現的話
[00:03:24.120 --> 00:03:27.340]  就會被中國政府遣返北韓
[00:03:27.340 --> 00:03:28.380]  如果被發現的話
[00:03:28.380 --> 00:03:32.460]  她會被遣返北韓
[00:03:32.460 --> 00:03:35.280]  而她的後代也是沒有國籍的
[00:03:35.280 --> 00:03:38.100]  而她的後代也是沒有國籍的
[00:03:38.100 --> 00:03:41.680]  她的女兒小學的時候還可以上學
[00:03:41.680 --> 00:03:44.760]  她的女兒小學的時候還可以上學
[00:03:44.760 --> 00:03:46.800]  但是到了中學就不可以了
[00:03:46.800 --> 00:03:49.880]  但是到了中學之後就不能了
[00:03:49.880 --> 00:03:52.440]  書中講到三年前
[00:03:52.440 --> 00:03:54.740]  書本裡面講到三年前
[00:03:54.740 --> 00:03:56.540]  這些在中國境內
[00:03:56.540 --> 00:04:01.140]  由北韓女子所生的兒童
[00:04:01.140 --> 00:04:03.700]  這些在中國境內
[00:04:03.700 --> 00:04:08.060]  由北韓女子所生的孩子們
[00:04:08.060 --> 00:04:11.120]  人數最多可以達到十萬人
[00:04:11.120 --> 00:04:13.940]  人數大概達到十萬多人
[00:04:13.940 --> 00:04:17.020]  他們被稱為「幽靈孩童」
[00:04:17.020 --> 00:04:20.080]  他們被稱為「幽靈孩童」
[00:04:20.080 --> 00:04:21.360]  他們沒有國籍
[00:04:21.360 --> 00:04:23.660]  因為他們沒有國籍
[00:04:23.660 --> 00:04:26.740]  最後他們的父母很希望
[00:04:26.740 --> 00:04:28.780]  他們能夠偷渡離開中國
[00:04:28.780 --> 00:04:32.880]  最後他們的父母希望他們能夠偷渡到中國
[00:04:32.880 --> 00:04:34.420]  離開中國
[00:04:34.420 --> 00:04:35.960]  離開中國
[00:04:35.960 --> 00:04:39.540]  然後去到外國被人收養
[00:04:39.540 --> 00:04:43.640]  然後去到外國被人收養
[00:04:43.640 --> 00:04:45.940]  又或者這些兒童
[00:04:45.940 --> 00:04:45.940]  又或者這些兒童
[00:04:45.940 --> 00:04:51.060]  和他的北韓籍母親可以去到南韓的話
[00:04:51.060 --> 00:04:56.700]  又或者這些兒童和北韓籍的母親可以去到南韓的話
[00:04:56.700 --> 00:05:00.800]  就可以得到韓國的收容 得到國籍
[00:05:00.800 --> 00:05:04.120]  就可以得到韓國的國籍
[00:05:04.120 --> 00:05:05.920]  成為韓國人
[00:05:05.920 --> 00:05:08.220]  成為韓國人
[00:05:08.220 --> 00:05:12.060]  但是進入南韓這個自由國家
[00:05:12.060 --> 00:05:14.880]  的這道門不容易進入的
[00:05:14.880 --> 00:05:19.220]  但是進入南韓這個自由國家的門是不容易的
[00:05:19.220 --> 00:05:21.020]  甚至是非常之困難
[00:05:21.020 --> 00:05:22.560]  甚至是非常之困難
[00:05:22.560 --> 00:05:24.860]  非常之危險的
[00:05:24.860 --> 00:05:29.720]  他們要從東北那裏要去到這個
[00:05:29.720 --> 00:05:32.020]  寮國的地方
[00:05:32.020 --> 00:05:35.100]  他們從東北要去到寮國這個地方
[00:05:35.100 --> 00:05:37.920]  或者是泰國的邊境然後出境
[00:05:37.920 --> 00:05:41.240]  或者去泰國的邊境然後出境
[00:05:41.240 --> 00:05:44.560]  或者他們是很容易被那些公安抓的
[00:05:44.560 --> 00:05:48.660]  否則他們很容易被公安抓住
[00:05:48.660 --> 00:05:51.220]  最後如果他們被抓的話
[00:05:51.220 --> 00:05:54.040]  然後最後他們被抓的話
[00:05:54.040 --> 00:05:56.340]  他們就會被遣返
[00:05:56.340 --> 00:05:59.420]  去到這個北韓的勞改營
[00:05:59.420 --> 00:06:03.260]  他們會被遣返到那個北韓的勞改營
[00:06:03.260 --> 00:06:05.820]  是面對這個死亡的威脅
[00:06:05.820 --> 00:06:07.860]  面對死亡的威脅
[00:06:07.860 --> 00:06:08.880]  我就想了
[00:06:08.880 --> 00:06:09.920]  我就想了
[00:06:09.920 --> 00:06:11.960]  當這些北韓的女子
[00:06:11.960 --> 00:06:13.500]  當這些北韓的女子
[00:06:13.500 --> 00:06:17.600]  加入了中國農民的家裏之後
[00:06:17.600 --> 00:06:20.160]  加入中國農民的家裏之後
[00:06:20.160 --> 00:06:23.240]  當她進入了丈夫的家門之後
[00:06:23.240 --> 00:06:25.800]  當她進入了丈夫的家門之後
[00:06:25.800 --> 00:06:25.800]  當她進入了丈夫的家門之後
[00:06:25.800 --> 00:06:28.600]  他們的生活過得幸福嗎?
[00:06:28.600 --> 00:06:31.680]  他們的生活過得幸福嗎?
[00:06:31.680 --> 00:06:33.220]  大家想一想她是不是幸福呢?
[00:06:33.220 --> 00:06:35.260]  大家想一想她是不是幸福呢?
[00:06:35.260 --> 00:06:38.080]  她們有吃有住喔
[00:06:38.080 --> 00:06:40.120]  她們有吃有住喔
[00:06:40.120 --> 00:06:41.920]  但是她們失去了自由
[00:06:41.920 --> 00:06:44.220]  但是她們失去了自由
[00:06:44.220 --> 00:06:50.880]  這個問題我想到一個願意去接待我們進入一個自由國度的神
[00:06:50.880 --> 00:06:55.240]  這個令我想到我們要進入一個自由國度的神
[00:06:55.240 --> 00:06:59.840]  一個願意接待我們進入一個自由國度的神
[00:06:59.840 --> 00:07:03.680]  一個願意接待我們願意進入自由國度的神
[00:07:03.680 --> 00:07:06.240]  就是我們的救主耶穌基督
[00:07:06.240 --> 00:07:09.060]  就是我們的救主耶穌基督
[00:07:09.060 --> 00:07:12.640]  當我們進入了主耶穌的國度裏面
[00:07:12.640 --> 00:07:15.960]  當我們進入了主耶穌的國度裏面
[00:07:15.960 --> 00:07:18.520]  我們的生活過得幸福嗎?
[00:07:18.520 --> 00:07:21.340]  我們的生活過得幸福嗎?
[00:07:21.340 --> 00:07:24.160]  換一個講法
[00:07:24.160 --> 00:07:28.260]  就是說我們進入了主耶穌的家門之後
[00:07:28.260 --> 00:07:31.840]  就是說我們進入了主耶穌的家門之後
[00:07:31.840 --> 00:07:36.700]  我們生活得豐盛嗎?
[00:07:36.700 --> 00:07:39.780]  在今天的經文裏面
[00:07:39.780 --> 00:07:43.360]  我們首先看到主耶穌說
[00:07:43.360 --> 00:07:45.920]  我們首先看到主耶穌說
[00:07:45.920 --> 00:07:51.040]  以色列百姓就好像羊一樣
[00:07:51.040 --> 00:07:54.620]  而主耶穌就是真的牧羊人
[00:07:54.620 --> 00:07:57.700]  而主耶穌祂是真的牧羊人
[00:07:57.700 --> 00:08:03.580]  讓我們看第一節和第二節,請讀出來
[00:08:03.580 --> 00:08:06.400]  我實實在在地告訴你們
[00:08:06.400 --> 00:08:10.500]  人進羊圈,不從門進去
[00:08:10.500 --> 00:08:15.360]  到從別處爬進去,那人就是賊,就是強盜
[00:08:15.360 --> 00:08:18.440]  從門進去的,才是羊的牧人
[00:08:18.440 --> 00:08:21.000]  在耶穌的時代
[00:08:21.000 --> 00:08:24.580]  羊群是被關在羊圈裏面
[00:08:24.580 --> 00:08:27.140]  羊群是被關在羊圈裏面
[00:08:27.140 --> 00:08:30.980]  看顧羊的牧羊人
[00:08:30.980 --> 00:08:35.080]  應該是從門進入羊圈
[00:08:35.080 --> 00:08:37.120]  看顧羊的牧羊人
[00:08:37.120 --> 00:08:40.460]  應該是從門進去
[00:08:40.460 --> 00:08:43.780]  如果有人不從門進入羊圈
[00:08:43.780 --> 00:08:48.140]  如果有人不從門進入羊圈的話
[00:08:48.140 --> 00:08:51.720]  那人就是賊,就是強盜
[00:08:51.720 --> 00:08:54.280]  那個人就是賊,就是強盜
[00:08:54.280 --> 00:08:58.380]  意思就是指那些不為好事帶來破壞的人
[00:08:58.380 --> 00:09:03.740]  意思就是說一些不懷好意的人,帶來破壞的人
[00:09:03.740 --> 00:09:06.560]  一會兒我會解釋他們是什麼人
[00:09:06.560 --> 00:09:10.140]  等一下我會解釋一下他們是什麼人
[00:09:10.140 --> 00:09:13.220]  主耶穌是從門進入的
[00:09:13.220 --> 00:09:16.300]  主耶穌是從門進去的
[00:09:16.300 --> 00:09:19.360]  所以祂才是牧羊人
[00:09:19.360 --> 00:09:21.420]  所以祂才是牧羊人
[00:09:21.420 --> 00:09:25.000]  那一個從門進入的牧羊人
[00:09:25.000 --> 00:09:27.560]  跟其他的人有什麼分別呢?
[00:09:27.560 --> 00:09:31.140]  那一個從門進去的牧羊人
[00:09:31.140 --> 00:09:34.740]  跟其他的人有什麼分別呢?
[00:09:34.740 --> 00:09:36.520]  其他的人不是牧羊人
[00:09:36.520 --> 00:09:39.080]  其他的不是牧羊人
[00:09:39.080 --> 00:09:41.640]  我們看第三節,第五節
[00:09:41.640 --> 00:09:43.940]  我們看看第三到第五節
[00:09:43.940 --> 00:09:46.260]  看門的就給他們開門
[00:09:46.260 --> 00:09:48.820]  羊也聽牠的聲音
[00:09:48.820 --> 00:09:53.180]  牠按著名叫自己的羊,把羊領出來
[00:09:53.180 --> 00:09:57.020]  既放出自己的羊來,就在前頭走
[00:09:57.020 --> 00:10:01.360]  羊也跟著牠,因為認得牠的聲音
[00:10:01.360 --> 00:10:07.760]  羊不跟著生人,因為不認得牠的聲音,必要逃跑
[00:10:07.760 --> 00:10:12.380]  牧羊人和羊之間
[00:10:12.380 --> 00:10:16.460]  是有著一個很親密的關係
[00:10:16.460 --> 00:10:21.060]  羊是可以認得牧羊人的聲音,而跟著牠走的
[00:10:21.060 --> 00:10:25.940]  羊可以認得出牠牧羊人的聲音,而跟著牠走的
[00:10:25.940 --> 00:10:28.500]  其他人是陌生人
[00:10:28.500 --> 00:10:31.060]  其他的是陌生人
[00:10:31.060 --> 00:10:33.100]  羊是不會跟著牠
[00:10:33.100 --> 00:10:35.140]  羊不會跟陌生人走
[00:10:35.140 --> 00:10:36.420]  因為不認識牠
[00:10:36.420 --> 00:10:40.520]  因為牠不認識牠們
[00:10:40.520 --> 00:10:42.060]  其實我們人都一樣
[00:10:42.060 --> 00:10:44.360]  其實我們人都一樣
[00:10:44.360 --> 00:10:46.920]  我是一個外村女
[00:10:46.920 --> 00:10:49.220]  我的外孫女
[00:10:49.220 --> 00:10:56.400]  每一次我女兒的乾爹到她家
[00:10:56.400 --> 00:11:00.240]  每一次我女兒的乾爹到她家
[00:11:00.240 --> 00:11:04.840]  她都不理睬乾公
[00:11:04.840 --> 00:11:14.320]  她都不理睬她的乾爹的爸爸
[00:11:14.320 --> 00:11:17.660]  我的外孫女很固執
[00:11:17.660 --> 00:11:20.220]  我的外孫女是很固執的
[00:11:20.220 --> 00:11:22.520]  每一次見到她,一看見她,就馬上打側她的頭
[00:11:22.520 --> 00:11:25.320]  每次見到她,就馬上打側她的頭
[00:11:25.320 --> 00:11:26.860]  不願意和她聊天
[00:11:26.860 --> 00:11:28.660]  不願意和她聊天
[00:11:28.660 --> 00:11:30.960]  大概是因為她的父母
[00:11:30.960 --> 00:11:33.020]  一早一路都教她
[00:11:33.020 --> 00:11:36.080]  因為是她的父母,一路都是教導她
[00:11:36.080 --> 00:11:38.640]  不要隨便和陌生人說話
[00:11:38.640 --> 00:11:41.460]  不要隨便和陌生人溝通
[00:11:41.460 --> 00:11:42.220]  是嗎?
[00:11:42.220 --> 00:11:42.740]  是嗎?
[00:11:42.740 --> 00:11:44.520]  你會這樣教導子女嗎?
[00:11:44.520 --> 00:11:46.320]  你會這樣教導你的兒女嗎?
[00:11:46.320 --> 00:11:47.100]  會吧?
[00:11:47.100 --> 00:11:47.600]  是會的嗎?
[00:11:47.600 --> 00:11:49.400]  家臨千年,不要和陌生人說話
[00:11:49.400 --> 00:11:52.720]  家臨千年,不要和陌生人說話
[00:11:52.720 --> 00:11:54.000]  因為有危險
[00:11:54.000 --> 00:11:55.020]  因為有危險
[00:11:55.020 --> 00:11:57.340]  外面有很多豺狼和老虎
[00:11:57.340 --> 00:11:59.640]  外面有很多豺狼和老虎
[00:11:59.640 --> 00:12:01.680]  所以一定要小心防備
[00:12:01.680 --> 00:12:06.040]  一定要小心防備
[00:12:06.040 --> 00:12:07.320]  我們是羊
[00:12:07.320 --> 00:12:08.600]  我們是羊
[00:12:08.600 --> 00:12:10.640]  如果我們認識主耶穌
[00:12:10.640 --> 00:12:12.940]  我們就會聽祂的聲音
[00:12:12.940 --> 00:12:14.740]  如果我們認識主耶穌
[00:12:14.740 --> 00:12:16.280]  我們會聽祂的聲音
[00:12:16.280 --> 00:12:18.320]  因為祂是我們的牧羊人
[00:12:18.320 --> 00:12:20.120]  因為祂是我們的牧羊人
[00:12:20.120 --> 00:12:22.420]  主耶穌進一步這樣說
[00:12:22.420 --> 00:12:23.960]  主耶穌進一步說
[00:12:23.960 --> 00:12:27.280]  祂不單只是以色列百姓的牧羊人
[00:12:27.280 --> 00:12:30.860]  祂不單只是以色列百姓的牧羊人
[00:12:30.860 --> 00:12:32.920]  祂更加是好牧人
[00:12:32.920 --> 00:12:35.480]  祂更加是一個好的牧人
[00:12:35.480 --> 00:12:38.280]  因為祂是羊的門
[00:12:38.280 --> 00:12:39.820]  因為祂是羊的門
[00:12:39.820 --> 00:12:42.900]  請聽第六節八節
[00:12:42.900 --> 00:12:45.960]  耶穌將這比喻告訴他們
[00:12:45.960 --> 00:12:50.060]  但他們不明白所說的是什麼意思
[00:12:50.060 --> 00:12:52.620]  所以耶穌要對他們說
[00:12:52.620 --> 00:12:54.920]  我實實在在地告訴你們
[00:12:54.920 --> 00:12:57.480]  我就是羊的門
[00:12:57.480 --> 00:12:59.780]  凡在我以前來的
[00:12:59.780 --> 00:13:01.320]  就都是賊
[00:13:01.320 --> 00:13:02.600]  是強盜
[00:13:02.600 --> 00:13:04.400]  羊卻不聽他們
[00:13:04.400 --> 00:13:06.960]  耶穌將祂自己
[00:13:06.960 --> 00:13:09.000]  主耶穌把祂自己
[00:13:09.000 --> 00:13:16.680]  和那些先來帶領百姓的領袖分別出來
[00:13:16.680 --> 00:13:23.600]  和那些先來帶領百姓的領袖分別出來
[00:13:23.600 --> 00:13:27.180]  即是那些被祂出現
[00:13:27.180 --> 00:13:31.020]  較為早的那些領袖
[00:13:31.020 --> 00:13:31.780]  宗教領袖
[00:13:31.780 --> 00:13:36.660]  就是那些比祂更早出現的一些宗教的領袖
[00:13:36.660 --> 00:13:42.420]  重點就是讓羊群可以正確地跟隨祂
[00:13:42.420 --> 00:13:45.620]  走進出羊圈
[00:13:45.620 --> 00:13:51.500]  重點就是讓羊群可以正確地跟隨祂走進羊圈裏面
[00:13:51.500 --> 00:13:56.620]  所以大家一定要認定這個名詞
[00:13:56.620 --> 00:13:59.440]  所以大家要認清楚這個名詞
[00:13:59.440 --> 00:14:00.460]  主耶穌是誰呢?
[00:14:00.460 --> 00:14:02.780]  主耶穌是誰呢?
[00:14:02.780 --> 00:14:06.100]  祂不單只是好目人
[00:14:06.100 --> 00:14:10.200]  祂是羊的門
[00:14:10.200 --> 00:14:13.260]  即是要經過主耶穌基督這道門
[00:14:13.260 --> 00:14:18.640]  即是要經過主耶穌基督這道門
[00:14:18.640 --> 00:14:23.000]  我們可以繼續看第九節
[00:14:23.000 --> 00:14:26.320]  再一次講一次
[00:14:26.320 --> 00:14:35.020]  「我就是門,凡從我進來的必然得救,並且進入得巧斥」
[00:14:35.020 --> 00:14:42.440]  意思是百姓如果正確地跟隨耶穌進入神的國的門裏面
[00:14:42.440 --> 00:14:49.860]  如果以色列百姓正確地跟從耶穌進入神的國的門裏面
[00:14:49.860 --> 00:14:52.940]  就可以得到救恩
[00:14:52.940 --> 00:14:57.800]  蒙神赦罪和保守
[00:14:57.800 --> 00:15:01.140]  因為祂是好目人
[00:15:01.140 --> 00:15:10.360]  是神派來救以色列人的尼賽亞
[00:15:10.360 --> 00:15:14.700]  就是救主基督
[00:15:14.700 --> 00:15:21.100]  跟隨主耶穌的人可以從這個好目人的身上得巧斥
[00:15:21.100 --> 00:15:27.260]  跟從主耶穌的人可以從這個好目人的身上得巧斥
[00:15:27.260 --> 00:15:32.900]  即是說得到屬靈生命的慰養
[00:15:32.900 --> 00:15:36.980]  我們再看第十節
[00:15:36.980 --> 00:15:42.360]  「道節來,無非要透竊、殺害、毀壞
[00:15:42.360 --> 00:15:49.540]  我來了,是要教養得生命,並且得得更豐盛」
[00:15:49.540 --> 00:15:54.140]  留意主耶穌對跟隨祂的人有兩個應許
[00:15:54.140 --> 00:15:59.260]  留意主耶穌對跟隨祂的人有兩個應許
[00:15:59.260 --> 00:16:06.940]  第一就是人可以靠着祂得到永生
[00:16:06.940 --> 00:16:10.780]  第二就是人可以有豐盛的屬靈生命
[00:16:10.780 --> 00:16:14.620]  第二就是人可以得到豐盛的屬靈生命
[00:16:14.620 --> 00:16:20.260]  但是人要防備其他妖害、叛徒、屬靈生命的人
[00:16:20.260 --> 00:16:24.620]  但是人要防備其他妖害、叛徒、屬靈生命的人
[00:16:24.620 --> 00:16:31.260]  以免被他們進行透竊、殺害或者毀壞
[00:16:31.260 --> 00:16:35.620]  以免被他們進行透竊、殺害和毀壞
[00:16:35.620 --> 00:16:40.220]  當我們看主耶穌的警告的時候
[00:16:40.220 --> 00:16:45.340]  我們就看到有三方面的危險
[00:16:45.340 --> 00:16:56.620]  主耶穌第一要提防盜賊偷竊門徒生命中豐盛的內涵
[00:16:56.620 --> 00:17:03.500]  主耶穌提醒我們要提防盜賊偷竊門徒生命中豐盛的內涵
[00:17:03.500 --> 00:17:09.780]  在這個世界有很多偷竊的行為
[00:17:09.780 --> 00:17:16.820]  偷、騙、拐騙
[00:17:16.820 --> 00:17:22.780]  幾乎每天都有這一類的新聞
[00:17:22.780 --> 00:17:32.740]  最近很熱門的新聞是有關汽車的
[00:17:32.740 --> 00:17:37.540]  是哪一類的汽車呢?
[00:17:37.540 --> 00:17:41.980]  福士汽車廠
[00:17:41.980 --> 00:17:48.420]  我們想不到原來歐洲的汽車廠都會出古惑
[00:17:48.420 --> 00:17:53.140]  想不到歐洲的汽車廠都會出古惑
[00:17:53.140 --> 00:18:01.140]  他們被迫承認他們在1100萬輛福士車裡面
[00:18:01.140 --> 00:18:06.540]  他們被承認在1100萬輛的車輛裡面
[00:18:06.540 --> 00:18:10.100]  這些車都是柴油車
[00:18:10.100 --> 00:18:12.340]  不是電油車
[00:18:12.340 --> 00:18:16.940]  他們的要求嚴格很高
[00:18:16.940 --> 00:18:20.580]  他們不能夠排放一些很高的
[00:18:20.580 --> 00:18:24.420]  或者是不合規格的廢氣出來
[00:18:24.420 --> 00:18:29.820]  他們不能夠排放一些不合規格的廢氣出來
[00:18:29.820 --> 00:18:33.460]  那福士車廠怎樣去處理呢?
[00:18:33.460 --> 00:18:37.860]  那福士車廠怎樣去處理呢?
[00:18:37.860 --> 00:18:41.020]  因為他要省油
[00:18:41.020 --> 00:18:46.380]  省油就不能夠環保了
[00:18:46.380 --> 00:18:52.780]  所以他就在汽車裡面安裝了一些古惑的軟件
[00:18:52.780 --> 00:18:57.140]  所以他就在汽車裡面安裝了一些古惑的軟件
[00:18:57.140 --> 00:19:03.580]  就是說當汽車一知道有人去測試它的時候
[00:19:03.580 --> 00:19:08.380]  就是說當車子知道有人去測試它的時候
[00:19:08.380 --> 00:19:11.260]  汽車會自動改變程式
[00:19:11.260 --> 00:19:14.340]  汽車就會自動改變程式
[00:19:14.340 --> 00:19:17.860]  是令到它可以排放合標準的廢氣
[00:19:17.860 --> 00:19:21.180]  是令到它可以排放合標準的廢氣
[00:19:21.180 --> 00:19:23.380]  但是這樣做就要浪費很多油
[00:19:23.380 --> 00:19:27.180]  但是這樣做就要浪費很多油
[00:19:27.180 --> 00:19:29.020]  如果有人知道的話就不會買了
[00:19:29.020 --> 00:19:32.260]  如果有人知道的話就不會買了
[00:19:32.260 --> 00:19:33.940]  大家想不想到原來是這樣的?
[00:19:33.940 --> 00:19:37.660]  大家想不想到原來是這樣的?
[00:19:37.660 --> 00:19:40.380]  我女婿最近也買了一台柴油車
[00:19:40.380 --> 00:19:44.380]  我女婿最近也買了一台柴油車
[00:19:44.380 --> 00:19:45.860]  是Benz的
[00:19:45.860 --> 00:19:47.220]  是平治的
[00:19:47.220 --> 00:19:51.620]  我不知道他的Benz是不是也有這些古惑的軟件
[00:19:51.620 --> 00:19:57.140]  我不知道他的汽車裡面有沒有這種古惑的軟件
[00:19:57.140 --> 00:20:01.820]  但是你想都想不到歐美都有這些情況
[00:20:01.820 --> 00:20:06.780]  但是你想也想不到歐美的車也有這種情況
[00:20:06.780 --> 00:20:08.460]  其實在中國早就已經有了
[00:20:08.460 --> 00:20:09.860]  其實在中國早就已經有了
[00:20:09.860 --> 00:20:11.140]  記不記得幾年前
[00:20:11.140 --> 00:20:12.260]  記得是幾年前嗎?
[00:20:12.260 --> 00:20:13.980]  這個毒奶粉事件
[00:20:13.980 --> 00:20:16.460]  這個毒奶粉的事件嗎?
[00:20:16.460 --> 00:20:22.620]  毒奶粉事件是有些奶農在那些牛奶裡面加了一些東西
[00:20:22.620 --> 00:20:26.420]  毒奶粉就是一些毒奶農在奶粉裡面加了一些東西
[00:20:26.420 --> 00:20:28.180]  你們叫什麼名字?四個字的
[00:20:28.180 --> 00:20:29.460]  我叫它是什麼名字?
[00:20:29.460 --> 00:20:31.700]  好耶!好耶!好耶!
[00:20:31.700 --> 00:20:33.500]  三聚氰胺是什麼來的呢?
[00:20:33.500 --> 00:20:37.300]  三聚氰胺是什麼呢?
[00:20:37.300 --> 00:20:40.060]  這種是一種化工的原料
[00:20:40.060 --> 00:20:48.620]  是可以令到那些牛奶裡面的蛋白質提高的
[00:20:48.620 --> 00:20:54.180]  這種原料可以令到牛奶裡面的蛋白質可以提高的
[00:20:54.180 --> 00:20:57.140]  這個是在說它的檢測值
[00:20:57.140 --> 00:20:59.900]  這是講的是那個檢測的值
[00:20:59.900 --> 00:21:03.220]  不是真的那個蛋白質高了
[00:21:03.220 --> 00:21:05.700]  不是真的那個蛋白質提高了
[00:21:05.700 --> 00:21:11.300]  只不過是可以測下去的時候好像百分百牛奶一樣
[00:21:11.300 --> 00:21:15.580]  只不過是在測試的時候看來好像是牛奶一樣
[00:21:15.580 --> 00:21:18.740]  所以那些奶農為了要賺快錢
[00:21:18.740 --> 00:21:21.740]  所以那些奶農為了賺快錢
[00:21:21.740 --> 00:21:26.100]  就不惜加入了這些化工的原料在裡面
[00:21:26.100 --> 00:21:29.060]  所以他們不惜加入這些化工的原料在裡面
[00:21:29.060 --> 00:21:35.340]  最後就令到二十九萬幾個嬰兒得到腎結石
[00:21:35.340 --> 00:21:40.060]  最後就令到二十九萬幾個嬰兒得到腎結石
[00:21:40.060 --> 00:21:42.580]  是嚴重影響他們日後的健康
[00:21:42.580 --> 00:21:45.940]  是嚴重的影響他們日後的健康
[00:21:45.940 --> 00:21:50.380]  我想再提出一個例子給大家想想
[00:21:50.380 --> 00:21:53.420]  我再提出一個例子給大家思想一下
[00:21:53.420 --> 00:21:56.300]  最近在這個鉛水事件
[00:21:56.300 --> 00:21:59.340]  最近在這個鉛水的事件
[00:21:59.340 --> 00:22:00.780]  究竟問題在哪裡呢?
[00:22:00.780 --> 00:22:03.460]  究竟問題在哪裡呢?
[00:22:03.460 --> 00:22:08.060]  因為他們驗出有鉛水裡面有鉛
[00:22:08.060 --> 00:22:11.500]  因為他們驗出水裡面有鉛的成分
[00:22:11.500 --> 00:22:17.740]  那個鉛頭或者原因是因為人犯錯
[00:22:17.740 --> 00:22:22.300]  那個鉛頭因為是人犯錯
[00:22:22.300 --> 00:22:23.780]  那些人犯了什麼錯呢?
[00:22:23.780 --> 00:22:25.900]  那些人犯了什麼錯?
[00:22:25.900 --> 00:22:26.900]  你想一想
[00:22:26.900 --> 00:22:29.460]  你想一想
[00:22:29.460 --> 00:22:30.620]  有沒有偷工?
[00:22:30.620 --> 00:22:31.900]  有沒有偷工?
[00:22:31.900 --> 00:22:32.900]  有沒有減料?
[00:22:32.900 --> 00:22:34.500]  有沒有減料?
[00:22:34.500 --> 00:22:35.580]  減料是什麼呢?
[00:22:35.580 --> 00:22:37.500]  減料是代表什麼?
[00:22:37.500 --> 00:22:38.540]  偷工是什麼呢?
[00:22:38.540 --> 00:22:40.140]  偷工又是什麼?
[00:22:40.140 --> 00:22:52.300]  其實如果你對這個燒焊有認識
[00:22:52.300 --> 00:22:56.180]  其實你對那個燒焊有一些認識的話
