
[00:00:00.000 --> 00:00:01.720]  好 各位親愛的大英節目你們好
[00:05:59.400 --> 00:06:01.120]  那是以戀丑其樂
[00:06:01.120 --> 00:06:02.480]  約伯記說到
[00:06:02.480 --> 00:06:04.280]  我們赤身出於舞湯
[00:06:04.280 --> 00:06:06.000]  也是赤身歸回
[00:06:06.000 --> 00:06:08.000]  你怎樣有錢都好
[00:06:08.000 --> 00:06:10.520]  我記得有一次我去香港仔墳場
[00:06:10.520 --> 00:06:13.920]  幫一個人來帶骨灰上來
[00:06:13.920 --> 00:06:15.680]  我看上去很特別
[00:06:15.680 --> 00:06:17.920]  香港仔那個華陽影院墳場
[00:06:17.920 --> 00:06:20.920]  有很多的墳墓是很大的
[00:06:20.920 --> 00:06:23.600]  就是它霸佔很大的地方
[00:06:23.600 --> 00:06:24.800]  但我在想
[00:06:24.800 --> 00:06:26.760]  你的地方怎樣大都好
[00:06:26.760 --> 00:06:29.200]  你都是放在闊觀望裏面
[00:06:29.200 --> 00:06:30.640]  你種植千萬家財
[00:06:30.640 --> 00:06:33.320]  但你不能夠拿走一毛錢
[00:06:33.320 --> 00:06:35.080]  但是不等於我們人生沒有意義
[00:06:35.080 --> 00:06:37.600]  待會我們會探討
[00:06:37.600 --> 00:06:39.800]  我們人生有一個軌跡
[00:06:39.800 --> 00:06:42.040]  這張圖我也很喜歡
[00:06:42.040 --> 00:06:44.160]  那你看到這張圖是什麼呢
[00:06:44.160 --> 00:06:45.880]  就是陳文仔出世
[00:06:45.880 --> 00:06:48.200]  很天真、很浪漫地去玩
[00:06:48.200 --> 00:06:49.760]  沒什麼的仇虎
[00:06:49.760 --> 00:06:53.040]  但那個時候很甜蜜地去談戀愛
[00:06:53.040 --> 00:06:55.240]  好了 終於可以結婚了
[00:06:55.240 --> 00:06:56.400]  結婚的時候
[00:06:56.400 --> 00:06:58.760]  執子之手與子皆老
[00:06:58.760 --> 00:06:59.680]  兩個人
[00:06:59.680 --> 00:07:02.120]  就是一路去到晚年的時候
[00:07:02.120 --> 00:07:03.600]  但是很可惜
[00:07:03.600 --> 00:07:05.440]  有一個終於離開了
[00:07:05.440 --> 00:07:08.280]  終於他的配偶坐在這個墳墓前面
[00:07:08.280 --> 00:07:09.400]  來帶他
[00:07:09.400 --> 00:07:12.480]  就是懷念他來世世的配偶
[00:07:12.480 --> 00:07:15.240]  但是接著他也離開了
[00:07:15.240 --> 00:07:16.440]  所以此下
[00:07:16.440 --> 00:07:18.920]  留下了一個孤魂
[00:07:18.920 --> 00:07:21.800]  也是關正義的一首歌很好聽的
[00:07:21.800 --> 00:07:23.600]  叫做「識別歌」
[00:07:23.600 --> 00:07:26.000]  就是說孤舞隨來
[00:07:26.000 --> 00:07:27.680]  但是他與她掃除
[00:07:27.680 --> 00:07:29.600]  終於他也離開了
[00:07:29.600 --> 00:07:30.600]  但是大家看不看得到
[00:07:30.600 --> 00:07:32.560]  這張圖裏面其實有一點點的
[00:07:32.560 --> 00:07:35.080]  我覺得錯誤的地方
[00:07:35.080 --> 00:07:38.520]  有什麼地方錯誤的
[00:07:38.520 --> 00:07:40.480]  (最後的那首歌)
[00:07:40.480 --> 00:07:41.440]  不是最後的那首歌
[00:07:41.440 --> 00:07:45.640]  那首歌都已經衰殘了
[00:07:45.640 --> 00:07:47.440]  是應該
[00:07:47.440 --> 00:07:50.080]  婆婆坐在那裏看著那個孤魂
[00:07:50.080 --> 00:07:52.800]  因為現實告訴我們
[00:07:52.800 --> 00:07:54.720]  女人比男人長命
[00:07:54.720 --> 00:07:57.040]  我們男人一路忍受很多的苦
[00:07:57.040 --> 00:07:58.720]  又不表達出來
[00:07:58.720 --> 00:08:02.200]  所以女性的壽命是長過女性的
[00:08:02.200 --> 00:08:04.600]  所以應該不是老伯看著那個孤魂
[00:08:04.600 --> 00:08:06.760]  應該是老婆看著那個孤魂
[00:08:06.760 --> 00:08:08.400]  所以我們要看清楚一點
[00:08:08.400 --> 00:08:10.200]  我們要有那個批判性的
[00:08:10.200 --> 00:08:12.200]  那這個才是很重要
[00:08:12.200 --> 00:08:13.480]  好了
[00:08:13.480 --> 00:08:18.200]  我們很無奈的來到這個世界
[00:08:18.200 --> 00:08:21.200]  就是當你彌大日對出生的時候
[00:08:21.200 --> 00:08:24.120]  你會不會有時候都埋怨自己
[00:08:24.120 --> 00:08:26.360]  為什麼我會生在這個世界
[00:08:26.360 --> 00:08:27.400]  如果你看《聖經》裏面
[00:08:27.400 --> 00:08:28.520]  都有很多這些人物
[00:08:28.520 --> 00:08:30.800]  約伯幫他受苦
[00:08:30.800 --> 00:08:35.080]  他都說我願意就座那個生我的時辰
[00:08:35.080 --> 00:08:37.480]  有先聖先賢都彌大日去說
[00:08:37.480 --> 00:08:39.560]  為什麼要生我去世上
[00:08:39.560 --> 00:08:42.680]  我自己都曾經埋怨過
[00:08:42.680 --> 00:08:44.880]  為什麼你要生我的
[00:08:44.880 --> 00:08:46.440]  就是在功課很大的壓力
[00:08:46.440 --> 00:08:47.560]  看媽媽罵我的時候
[00:08:47.560 --> 00:08:48.760]  我就會有這件事
[00:08:48.760 --> 00:08:50.040]  當我去海洋公園玩的時候
[00:08:50.040 --> 00:08:50.760]  我是不會問
[00:08:50.760 --> 00:08:52.400]  為什麼我要生在這個世界
[00:08:52.400 --> 00:08:53.640]  當我去迪士尼的時候
[00:08:53.640 --> 00:08:55.520]  為什麼我要生在這個世上
[00:08:55.520 --> 00:08:56.320]  是不會的
[00:08:56.320 --> 00:08:58.840]  我們一定在受苦的時候會發生的
[00:08:58.840 --> 00:09:00.520]  我媽媽說
[00:09:00.520 --> 00:09:02.560]  我不疼你 我怎麼會生你
[00:09:02.560 --> 00:09:03.960]  我小學而已
[00:09:03.960 --> 00:09:05.680]  但是我是很有知識的
[00:09:05.680 --> 00:09:06.560]  你不懂避孕而已
[00:09:06.560 --> 00:09:08.240]  你以為你想欺負我嗎
[00:09:08.240 --> 00:09:12.240]  我是一個很高超的人
[00:09:12.240 --> 00:09:13.360]  小學生來的
[00:09:13.360 --> 00:09:15.120]  真的 我真的這樣說
[00:09:15.120 --> 00:09:17.080]  如果你代表識別人
[00:09:17.080 --> 00:09:19.200]  你以為你想生我的嗎
[00:09:19.200 --> 00:09:20.000]  有什麼時候
[00:09:20.000 --> 00:09:20.920]  今天
[00:09:20.920 --> 00:09:22.280]  原來有時候
[00:09:22.280 --> 00:09:24.480]  我們每一個人坐在這裡
[00:09:24.480 --> 00:09:28.480]  你是未被徵詢過你的同意
[00:09:28.480 --> 00:09:29.680]  你就生在這個世界
[00:09:29.680 --> 00:09:30.880]  是不是
[00:09:30.880 --> 00:09:32.840]  某個程度我們很無奈
[00:09:32.840 --> 00:09:35.320]  很被動的生在這裡
[00:09:35.320 --> 00:09:36.840]  甚至有時候你會想
[00:09:36.840 --> 00:09:38.760]  為什麼我會生在這個家庭呢
[00:09:38.760 --> 00:09:40.600]  我不知道你有沒有
[00:09:40.600 --> 00:09:42.760]  在你某一個時段裏面
[00:09:42.760 --> 00:09:45.720]  你不是很想生在這個家庭
[00:09:45.720 --> 00:09:47.320]  我要生在某個人的家庭裏面
[00:09:47.320 --> 00:09:48.880]  多好呢
[00:09:48.880 --> 00:09:50.320]  我已經講我是大兒子
[00:09:50.320 --> 00:09:52.200]  你管得我很嚴的
[00:09:52.200 --> 00:09:54.120]  我很羨慕當時
[00:09:54.120 --> 00:09:56.120]  我隔壁附近所有的鄰居
[00:09:56.120 --> 00:09:57.120]  那些小朋友
[00:09:57.120 --> 00:09:58.560]  可以在街上玩
[00:09:58.560 --> 00:09:59.480]  我是沒有的
[00:09:59.480 --> 00:10:02.000]  我只是要被迫做功課而已
[00:10:02.000 --> 00:10:03.840]  我又見到一些人
[00:10:03.840 --> 00:10:05.680]  他們的父母會帶他們去喝茶
[00:10:05.680 --> 00:10:07.120]  有很多東西給他們吃
[00:10:07.120 --> 00:10:09.120]  我家裏是一個很節省食店的家庭
[00:10:09.120 --> 00:10:11.760]  我一年只有一次去喝茶
[00:10:11.760 --> 00:10:14.280]  就是4月4日兒童節
[00:10:14.280 --> 00:10:15.560]  還要下午2點半
[00:10:15.560 --> 00:10:16.480]  我還記得
[00:10:16.480 --> 00:10:19.040]  在上環的李寶春大廈
[00:10:19.040 --> 00:10:20.640]  那時候叫做月宮酒樓
[00:10:20.640 --> 00:10:21.440]  是的
[00:10:21.440 --> 00:10:23.680]  一年一次去喝茶
[00:10:23.680 --> 00:10:25.040]  而且我們喝完茶之後
[00:10:25.040 --> 00:10:26.960]  是不用洗碟的
[00:10:26.960 --> 00:10:29.320]  因為那碟是非常乾淨的
[00:10:29.320 --> 00:10:31.200]  年輕人不知道什麼叫照鏡
[00:10:31.200 --> 00:10:31.800]  我拿一碟
[00:10:31.800 --> 00:10:38.160]  會像殭屍先生一樣舔乾淨那些汁
[00:10:38.160 --> 00:10:41.000]  所以我很羨慕另外一些人
[00:10:41.000 --> 00:10:44.560]  他們有很好的享用
[00:10:44.560 --> 00:10:46.240]  很不滿意自己的家庭
[00:10:46.240 --> 00:10:49.040]  我問為什麼我要生在這個家庭裏面
[00:10:49.040 --> 00:10:50.840]  但其實如果我們再看回
[00:10:50.840 --> 00:10:53.160]  其實有很多人比我們更悲慘
[00:10:53.160 --> 00:10:55.800]  有時候我們很不滿意現在我這樣的處境
[00:10:55.800 --> 00:10:57.360]  但你看到這兩張圖
[00:10:57.360 --> 00:11:00.880]  不是十幾年前拍的
[00:11:00.880 --> 00:11:02.280]  是近年拍的
[00:11:02.280 --> 00:11:04.320]  國內裏面還有一些小蚊子
[00:11:04.320 --> 00:11:06.920]  你看到牠們是Skyline的
[00:11:06.920 --> 00:11:09.040]  即是牠們怎樣來做功課
[00:11:09.040 --> 00:11:10.600]  在一個空曠的地方裏面
[00:11:10.600 --> 00:11:12.360]  拿著竹筒做一塊木板
[00:11:12.360 --> 00:11:15.600]  這就是牠們的書桌
[00:11:15.600 --> 00:11:17.960]  如果有時候我們去比較之下
[00:11:17.960 --> 00:11:19.720]  原來我們往往
[00:11:19.720 --> 00:11:22.560]  我們不滿意我們的處境
[00:11:22.560 --> 00:11:25.200]  我們好像很無奈 很被動
[00:11:25.200 --> 00:11:27.560]  我們很不滿意我們的父母
[00:11:27.560 --> 00:11:29.160]  但很可能牠們在背後
[00:11:29.160 --> 00:11:31.360]  可能你父親了很多
[00:11:31.360 --> 00:11:34.280]  你生在哪個地方會差很遠
[00:11:34.280 --> 00:11:37.400]  可能你在一些極權的國家裏面
[00:11:37.400 --> 00:11:41.080]  你是受著一個洗腦的教育
[00:11:41.080 --> 00:11:44.440]  但在一些所謂西方文明的國家裏面
[00:11:44.440 --> 00:11:47.040]  可能你在畢業禮的時候
[00:11:47.040 --> 00:11:47.840]  你看看
[00:11:47.840 --> 00:11:50.160]  可以來做很多你表達
[00:11:50.160 --> 00:11:52.840]  你的信息的一些情況
[00:11:52.840 --> 00:11:54.480]  所以你留意到
[00:11:54.480 --> 00:11:57.040]  雖然有時候我們的出生很無奈
[00:11:57.040 --> 00:12:01.320]  但我希望你能夠在所謂的苦困當中
[00:12:01.320 --> 00:12:02.720]  你都找到
[00:12:02.720 --> 00:12:06.280]  你自己覺得還有一些不是太差的地方
[00:12:06.280 --> 00:12:07.960]  這個很重要
[00:12:07.960 --> 00:12:09.440]  好了 當我們讀書的時候
[00:12:09.440 --> 00:12:10.760]  我們覺得辛苦
[00:12:10.760 --> 00:12:12.240]  但你想想做事的人
[00:12:12.240 --> 00:12:13.360]  他更辛苦
[00:12:13.360 --> 00:12:15.040]  他們寧願去讀書
[00:12:15.040 --> 00:12:17.520]  讀書只是面對考試壓力
[00:12:17.520 --> 00:12:19.880]  但當你出來生活的時候
[00:12:19.880 --> 00:12:23.560]  你是面對很多人與人之間
[00:12:23.560 --> 00:12:25.960]  那種的鬥爭
[00:12:25.960 --> 00:12:29.240]  在學校裏 始終我們有一個單純的心
[00:12:29.240 --> 00:12:31.080]  較難容易些去面對
[00:12:31.080 --> 00:12:34.600]  當然 讀書厲害的人
[00:12:34.600 --> 00:12:36.360]  就虛假些
[00:12:36.360 --> 00:12:38.880]  但讀書差的人
[00:12:38.880 --> 00:12:40.680]  就會真誠些
[00:12:40.680 --> 00:12:42.280]  練習第一那些
[00:12:42.280 --> 00:12:44.360]  其實是很差的 你有沒有留意
[00:12:44.360 --> 00:12:47.000]  很簡單的 考第一和考第二
[00:12:47.000 --> 00:12:48.800]  哎呀 你真是厲害
[00:12:48.800 --> 00:12:49.880]  這次高我兩分
[00:12:49.880 --> 00:12:51.280]  真是厲害 辛苦
[00:12:51.280 --> 00:12:53.120]  下次我要比你厲害
[00:12:53.120 --> 00:12:54.480]  但你有沒有留意考第二和考第二
[00:12:54.480 --> 00:12:56.200]  那個真是朋友
[00:12:56.200 --> 00:12:57.680]  哇 好厲害
[00:12:57.680 --> 00:12:59.000]  你22分
[00:12:59.000 --> 00:13:00.440]  高我兩分
[00:13:00.440 --> 00:13:01.720]  哇 高我兩分
[00:13:01.720 --> 00:13:02.760]  他真是很羨慕
[00:13:02.760 --> 00:13:04.440]  因為20分和22分是沒有分數的
[00:13:04.440 --> 00:13:05.360]  對不對
[00:13:05.360 --> 00:13:07.160]  所以你沒有留意到考第一和考第二
[00:13:07.160 --> 00:13:09.080]  是表面是關係好
[00:13:09.080 --> 00:13:10.920]  但其實明真不夠
[00:13:10.920 --> 00:13:12.840]  但考第二和考第二
[00:13:12.840 --> 00:13:15.120]  是真是好朋友
[00:13:15.120 --> 00:13:18.280]  所以你留意到學校裏
[00:13:18.280 --> 00:13:20.160]  你是較為真誠些
[00:13:20.160 --> 00:13:21.480]  但出來的時候
[00:13:21.480 --> 00:13:23.440]  你是很真誠去對人
[00:13:23.440 --> 00:13:24.840]  但後來你發覺
[00:13:24.840 --> 00:13:26.360]  你是會被人陷
[00:13:26.360 --> 00:13:27.680]  被人出賣
[00:13:27.680 --> 00:13:30.080]  於是你學會怎樣保護自己
[00:13:30.080 --> 00:13:32.080]  這時是很大的可悲
[00:13:32.080 --> 00:13:35.840]  是現實將我們慢慢要裝上假面囊
[00:13:35.840 --> 00:13:36.640]  但生活的時候
[00:13:36.640 --> 00:13:38.920]  我們會生活得很苦
[00:13:38.920 --> 00:13:41.520]  有些人可能幾十八個月
[00:13:41.520 --> 00:13:44.560]  但有些人是勞碌碌碌
[00:13:44.560 --> 00:13:46.080]  可以來帶去
[00:13:46.080 --> 00:13:48.880]  真是朝不保夕
[00:13:48.880 --> 00:13:50.560]  最簡單舉個例
[00:13:50.560 --> 00:13:53.640]  香港這個疫情的時候
[00:13:53.640 --> 00:13:58.480]  到現在都禁止了戲院播電影
[00:13:58.480 --> 00:14:00.280]  我有會友其實已經不高薪酬
[00:14:00.280 --> 00:14:01.600]  在百老培那裏來
[00:14:01.600 --> 00:14:02.760]  但他做甚麼呢
[00:14:02.760 --> 00:14:06.800]  做大衛或者是抹黑而已
[00:14:06.800 --> 00:14:09.560]  但已經停了工幾個月了
[00:14:09.560 --> 00:14:12.680]  他自己身體也健康有問題
[00:14:12.680 --> 00:14:15.480]  一個年輕的女孩子
[00:14:15.480 --> 00:14:20.200]  但現在生活是非常拮据
[00:14:20.200 --> 00:14:22.520]  我們不是高舉自己甚麼
[00:14:22.520 --> 00:14:24.800]  現在政府給我們的錢
[00:14:24.800 --> 00:14:26.800]  我們是送給她
[00:14:26.800 --> 00:14:27.960]  讓她們帶去生平
[00:14:27.960 --> 00:14:30.560]  因為我們仍然有神的恩典
[00:14:30.560 --> 00:14:33.080]  今天你看到一些醫護人員
[00:14:33.080 --> 00:14:34.280]  香港的醫護人員
[00:14:34.280 --> 00:14:36.080]  一樣做得很辛苦
[00:14:36.080 --> 00:14:37.520]  十幾個小時
[00:14:37.520 --> 00:14:39.040]  我搞得有些醫護人員
[00:14:39.040 --> 00:14:42.640]  他們都很怕自己有染疫
[00:14:42.640 --> 00:14:47.200]  是 我都會欣賞國內的人下來
[00:14:47.200 --> 00:14:48.000]  我們要多謝他們
[00:14:48.000 --> 00:14:51.120]  但我們要多謝香港的醫護人員
[00:14:51.120 --> 00:14:52.560]  我們分享一下
[00:14:52.560 --> 00:14:54.160]  當我去到外地的時候
[00:14:54.160 --> 00:14:55.000]  當年在香港
[00:14:55.000 --> 00:14:57.240]  我過來英國港島的時候
[00:14:57.240 --> 00:14:58.920]  很好 有人招呼的
[00:14:58.920 --> 00:15:01.200]  我上個星期來了
[00:15:01.200 --> 00:15:02.880]  偉定堅這個地方港島
[00:15:02.880 --> 00:15:05.280]  晚上有人帶我去請我吃飯
[00:15:05.280 --> 00:15:06.960]  招呼基民的 你知不知道
[00:15:06.960 --> 00:15:08.880]  我是基民來的
[00:15:08.880 --> 00:15:09.840]  你們都是
[00:15:09.840 --> 00:15:12.240]  基督的子民 是不是
[00:15:12.240 --> 00:15:13.760]  那時候他現在是
[00:15:13.760 --> 00:15:15.680]  他善待我們這些基民
[00:15:15.680 --> 00:15:17.480]  基督的子民是好的 是不是
[00:15:17.480 --> 00:15:19.400]  就是一定會有好的招呼
