
[00:00:00.000 --> 00:00:02.000]  等一會兒,早安
[00:06:37.600 --> 00:06:40.000]  叫做《流人血》
[00:06:40.000 --> 00:06:41.120]  很簡單
[00:06:41.120 --> 00:06:42.600]  因為這幾個字
[00:06:42.600 --> 00:06:45.160]  在這段經文當中
[00:06:45.160 --> 00:06:47.920]  重複出現過很多次
[00:06:47.920 --> 00:06:50.520]  《流人血》這個說法
[00:06:50.520 --> 00:06:55.440]  是曾經在猶大王希西加的年間
[00:06:55.440 --> 00:07:01.440]  被先知拿紅用來責備尼尼未成
[00:07:01.440 --> 00:07:05.920]  宣告亞述帝國這個代表城市
[00:07:05.920 --> 00:07:09.120]  尼尼未將要被傾覆
[00:07:09.120 --> 00:07:12.120]  由於尼尼未成將要被傾覆
[00:07:12.120 --> 00:07:14.520]  當時他們聽過一次
[00:07:14.520 --> 00:07:16.600]  事實也發生了
[00:07:16.600 --> 00:07:19.480]  所以這一班以色列民
[00:07:19.480 --> 00:07:22.080]  理論上他們是知道這件事
[00:07:22.080 --> 00:07:25.280]  曾經在歷史上出現
[00:07:25.280 --> 00:07:28.800]  所以這次的描述
[00:07:28.800 --> 00:07:32.040]  對他們來說是一個警惕
[00:07:32.040 --> 00:07:33.800]  而這個描述
[00:07:33.800 --> 00:07:37.640]  這次不是用在外邦人的身上
[00:07:37.640 --> 00:07:41.000]  竟然是用在神所藤外
[00:07:41.000 --> 00:07:43.160]  這個被稱為聖城
[00:07:43.160 --> 00:07:47.200]  很美的耶路撒冷的身上
[00:07:47.200 --> 00:07:49.720]  現在這個耶路撒冷
[00:07:49.720 --> 00:07:53.760]  就變成了一個犯罪之城
[00:07:53.760 --> 00:07:55.640]  正所謂知犯犯法
[00:07:55.640 --> 00:07:57.560]  就罪加一等
[00:07:57.560 --> 00:08:03.000]  所以流人血是一個很嚴峻的責備
[00:08:03.000 --> 00:08:06.600]  流人血即是殺人
[00:08:06.600 --> 00:08:11.840]  除了涉及道德上的罪惡之外
[00:08:11.840 --> 00:08:15.360]  正因為經文在第三至第四節
[00:08:15.360 --> 00:08:18.960]  都將流人血和作偶像
[00:08:18.960 --> 00:08:21.600]  玷污自己連在一起
[00:08:21.600 --> 00:08:24.480]  相信城裏的人
[00:08:24.480 --> 00:08:27.760]  就會將他們的兒女殺了之後
[00:08:27.760 --> 00:08:29.760]  獻給假神
[00:08:29.760 --> 00:08:31.320]  做出了這一類
[00:08:31.320 --> 00:08:35.680]  令到神非常厭惡的事情
[00:08:35.680 --> 00:08:37.800]  接著就說到
[00:08:37.800 --> 00:08:42.800]  「受報之日臨近,報應之年來到」
[00:08:42.800 --> 00:08:44.600]  當這件事發生
[00:08:44.600 --> 00:08:47.440]  實在是無話可說
[00:08:47.440 --> 00:08:51.040]  神要透過巴比倫的軍隊
[00:08:51.040 --> 00:08:52.640]  去審判耶路撒冷
[00:08:52.640 --> 00:08:54.640]  使這個城市
[00:08:54.640 --> 00:08:57.000]  無論在城裏
[00:08:57.000 --> 00:08:58.840]  他們自己搞成這樣
[00:08:58.840 --> 00:09:01.120]  又或者城外
[00:09:01.120 --> 00:09:03.600]  受到外敵的侵擾
[00:09:03.600 --> 00:09:08.560]  都要成為一個流人血的城
[00:09:08.560 --> 00:09:10.880]  雖然這段經文
[00:09:10.880 --> 00:09:13.840]  很多次提到流人血
[00:09:13.840 --> 00:09:16.960]  但其實以色列民所犯的罪
[00:09:16.960 --> 00:09:20.720]  還包括很多其他方面
[00:09:20.720 --> 00:09:24.160]  如果大家剛才聽的時候有留意
[00:09:24.160 --> 00:09:26.360]  就會發現這些控罪
[00:09:26.360 --> 00:09:30.480]  其實早在摩西班布十誡的時候
[00:09:30.480 --> 00:09:32.160]  已經提及過
[00:09:32.160 --> 00:09:35.200]  給一個表你去看一看
[00:09:35.200 --> 00:09:37.520]  你就會完全明白
[00:09:37.520 --> 00:09:42.520]  流人血是犯了第十誡裏面第六誡
[00:09:42.520 --> 00:09:44.520]  「不可殺人」
[00:09:44.520 --> 00:09:46.960]  而當我們繼續看下去
[00:09:46.960 --> 00:09:49.600]  第七節的上半節就說
[00:09:49.600 --> 00:09:52.840]  「在你中間有輕慢父母的」
[00:09:52.840 --> 00:09:55.280]  即是干犯了第五誡
[00:09:55.280 --> 00:09:57.040]  「當孝敬父母」
[00:09:57.040 --> 00:09:59.240]  還有第八節的下半節
[00:09:59.240 --> 00:10:01.360]  「干犯了我的安息日」
[00:10:01.360 --> 00:10:03.960]  即是干犯第四誡
[00:10:03.960 --> 00:10:06.760]  之前提過
[00:10:06.760 --> 00:10:08.800]  他們作偶像
[00:10:08.800 --> 00:10:10.200]  玷污自己
[00:10:10.200 --> 00:10:12.600]  加上第九節的上半節
[00:10:12.600 --> 00:10:14.800]  「吃國際偶像之物」
[00:10:14.800 --> 00:10:19.960]  這裏是關乎第一和第三誡
[00:10:19.960 --> 00:10:24.240]  至於第九節的下半節到第十一節
[00:10:24.240 --> 00:10:28.360]  其實描述了不同形式的淫亂
[00:10:28.360 --> 00:10:30.360]  就是干犯第七誡
[00:10:30.360 --> 00:10:31.760]  「不可姦淫」
[00:10:31.760 --> 00:10:34.680]  然後第十二節的上半節
[00:10:34.680 --> 00:10:39.080]  「在你中間有為流人血受賄賂的」
[00:10:39.080 --> 00:10:41.800]  就是在說第九誡
[00:10:41.800 --> 00:10:45.320]  不可以作假見證陷害人
[00:10:45.320 --> 00:10:49.000]  接著第十二節的中間部分
[00:10:49.000 --> 00:10:52.080]  「有向借糧的弟兄取利」
[00:10:52.080 --> 00:10:54.920]  「向借糧的弟兄多要的」
[00:10:54.920 --> 00:10:57.040]  「且因貪得無厭」
[00:10:57.040 --> 00:11:00.120]  「欺壓淪卸奪取財物」
[00:11:00.120 --> 00:11:02.320]  拿多過應得的
[00:11:02.320 --> 00:11:06.000]  其實就是干犯第八誡「不可偷竊」
[00:11:06.000 --> 00:11:09.760]  還有第十誡「不可貪戀人的房屋」
[00:11:09.760 --> 00:11:12.040]  「也不可貪戀人的妻子」
[00:11:12.040 --> 00:11:13.440]  「瀑被、牛露」
[00:11:13.440 --> 00:11:16.280]  「並他一切所有的」
[00:11:16.280 --> 00:11:18.200]  我問你服了沒有?
[00:11:18.200 --> 00:11:21.840]  十誡裏面提及的
[00:11:21.840 --> 00:11:25.840]  全部一條都沒有漏
[00:11:25.840 --> 00:11:28.440]  即是一百分滿分
[00:11:28.440 --> 00:11:30.640]  全中
[00:11:30.640 --> 00:11:34.160]  這就證明這班以色列民
[00:11:34.160 --> 00:11:38.920]  已經是全方位走向衰敗之路
[00:11:38.920 --> 00:11:41.680]  無藥可救
[00:11:41.680 --> 00:11:45.880]  其實這一切罪的起點在哪裏呢?
[00:11:45.880 --> 00:11:49.320]  答案在第十二節的下半節
[00:11:49.320 --> 00:11:51.360]  最後那句那裏這樣說
[00:11:51.360 --> 00:11:53.240]  「警忘了我」
[00:11:53.240 --> 00:11:56.480]  「這是主耶和華說的」
[00:11:56.480 --> 00:11:59.600]  人如果沒有怕
[00:11:59.600 --> 00:12:02.520]  其實是一件非常可怕的事
[00:12:02.520 --> 00:12:04.560]  當人漠視一切
[00:12:04.560 --> 00:12:07.960]  又或者即使他覺得自己有準則
[00:12:07.960 --> 00:12:12.240]  不過這個準則其實是被社會牽著鼻子走
[00:12:12.240 --> 00:12:15.840]  又或者只是覺得自以為對的東西
[00:12:15.840 --> 00:12:19.080]  那我就作為一個標準
[00:12:19.080 --> 00:12:20.960]  其實是很危險的
[00:12:20.960 --> 00:12:26.920]  因為如果不是緊貼上帝那個永不動搖的準則
[00:12:26.920 --> 00:12:29.480]  所有其他的準則
[00:12:29.480 --> 00:12:32.640]  都很容易被蠶食
[00:12:32.640 --> 00:12:35.960]  然後最終崩潰
[00:12:35.960 --> 00:12:40.640]  最穩陣去檢視有沒有犯罪的標準
[00:12:40.640 --> 00:12:42.440]  其實只有一個
[00:12:42.440 --> 00:12:44.840]  就是上帝的話
[00:12:44.840 --> 00:12:47.360]  所以有人這樣說過
[00:12:47.360 --> 00:12:52.400]  我們必須要讓上帝的說話去質問我們
[00:12:52.400 --> 00:12:55.440]  擾亂我們自我防護
[00:12:55.440 --> 00:12:57.640]  破壞我們的自滿
[00:12:57.640 --> 00:13:02.680]  推翻我們的思想和行為模式
[00:13:02.680 --> 00:13:05.360]  我不知道你讀聖經的時候
[00:13:05.360 --> 00:13:07.520]  有沒有這幾樣東西
[00:13:07.520 --> 00:13:10.640]  有沒有感覺到自己被質問
[00:13:10.640 --> 00:13:15.800]  擾亂了你的自我防護機制
[00:13:15.800 --> 00:13:18.600]  原來我們是很自滿
[00:13:18.600 --> 00:13:20.200]  聖經提醒我們
[00:13:20.200 --> 00:13:26.320]  甚至是推翻了我們的思想和行為模式
[00:13:26.320 --> 00:13:27.720]  只有這樣
[00:13:27.720 --> 00:13:32.160]  我們的心思意念才能夠被洗滌
[00:13:32.160 --> 00:13:38.560]  然後我們的所言所行就會被制約
[00:13:38.560 --> 00:13:39.880]  我一次又一次
[00:13:39.880 --> 00:13:44.680]  很語重心長地去鼓勵弟兄姊妹
[00:13:44.680 --> 00:13:47.280]  如果我們一個星期裏面
[00:13:47.280 --> 00:13:51.480]  只有主日或星期六
[00:13:51.480 --> 00:13:56.200]  回崇拜那一個多小時去和上帝相遇
[00:13:56.200 --> 00:14:02.200]  只有三十至三十五分鐘去聽神的道
[00:14:02.200 --> 00:14:03.200]  我告訴你
[00:14:03.200 --> 00:14:07.160]  一定不夠你在一個星期裏面
[00:14:07.160 --> 00:14:13.400]  在生活當中面對大大小小的挑戰去用
[00:14:13.400 --> 00:14:16.920]  就好像你每個星期只吃一次靈糧
[00:14:16.920 --> 00:14:20.080]  又或者一個星期只吃一餐
[00:14:20.080 --> 00:14:21.280]  那即是怎樣?
[00:14:21.280 --> 00:14:25.240]  即是另外的三七二十一餐減一餐
[00:14:25.240 --> 00:14:29.160]  即是二十餐你都不吃東西
[00:14:29.160 --> 00:14:32.720]  我問你怎樣生存?
[00:14:32.720 --> 00:14:34.320]  既然是這樣
[00:14:34.320 --> 00:14:38.520]  我們又怎樣能夠不努力
[00:14:38.520 --> 00:14:42.080]  好好去認真讀聖經呢?
[00:14:42.080 --> 00:14:45.240]  我很盼望我們每一個弟兄姊妹
[00:14:45.240 --> 00:14:47.520]  我們每一個早上
[00:14:47.520 --> 00:14:50.360]  我強調早上是最好的
[00:14:50.360 --> 00:14:54.800]  當我們去見任何一個人之前
[00:14:54.800 --> 00:14:58.880]  你可能起床未必見任何一個人
[00:14:58.880 --> 00:15:01.960]  不過可能你先見你的手機
[00:15:01.960 --> 00:15:06.320]  打開你的手機看看有甚麼訊息
[00:15:06.320 --> 00:15:09.320]  在我們做這一切之前
[00:15:09.320 --> 00:15:12.120]  先和神去相遇
[00:15:12.120 --> 00:15:14.960]  在我們面對誘惑
[00:15:14.960 --> 00:15:18.600]  挑戰令我們分心的事
[00:15:18.600 --> 00:15:20.680]  發生之前
[00:15:20.680 --> 00:15:24.080]  願意我們先去仰望神
[00:15:24.080 --> 00:15:27.120]  將祂的話藏在心裏
[00:15:27.120 --> 00:15:29.880]  求著幫助我們
[00:15:29.880 --> 00:15:31.720]  說回頭
[00:15:31.720 --> 00:15:34.920]  耶路撒冷因為忘記神
[00:15:34.920 --> 00:15:38.400]  結果堪輿
[00:15:38.400 --> 00:15:40.360]  結果是怎樣呢?
[00:15:40.360 --> 00:15:43.600]  他們不僅像第四至第五節這樣說
[00:15:43.600 --> 00:15:48.640]  會受到周邊國家的凌辱、譏諷
[00:15:48.640 --> 00:15:52.240]  十五節的上半節就說
[00:15:52.240 --> 00:15:55.600]  神要將你分散在列國
[00:15:55.600 --> 00:15:57.960]  四散在列邦
[00:15:57.960 --> 00:16:01.880]  這樣的懲罰方式
[00:16:01.880 --> 00:16:07.480]  其實同時也是為了去潔淨以色列
[00:16:07.480 --> 00:16:10.720]  因為十五節的下半節就說
[00:16:10.720 --> 00:16:15.280]  我也必從你中間除掉你的污穢
[00:16:15.280 --> 00:16:17.280]  因為神是聖潔的
[00:16:17.280 --> 00:16:22.280]  當人沒有辦法去處理自己的問題的時候
[00:16:22.280 --> 00:16:26.680]  神是會出手的
[00:16:26.680 --> 00:16:29.600]  當上帝工作的時候
[00:16:29.600 --> 00:16:33.720]  就會好像第十六節這樣說
[00:16:33.720 --> 00:16:36.320]  你必在列國人的眼前
[00:16:36.320 --> 00:16:39.000]  因自己所行的被攝逐
[00:16:39.000 --> 00:16:43.120]  你就知道我是耶和華
[00:16:43.120 --> 00:16:46.880]  神最終仍然期盼
[00:16:46.880 --> 00:16:50.120]  人去到谷底的時候
[00:16:50.120 --> 00:16:55.880]  我們懂得回到祂的根前
[00:16:55.880 --> 00:16:59.400]  這個過程是怎樣的呢?
[00:16:59.400 --> 00:17:06.560]  神接著用了一個容祿的意象作為描述
[00:17:06.560 --> 00:17:08.760]  我想請大家跟我一起讀出
[00:17:08.760 --> 00:17:11.800]  接著那段十七節到第二十二節
[00:17:11.800 --> 00:17:13.320]  不過留意一個字
[00:17:13.320 --> 00:17:16.320]  第十八節和之後都會出現的
[00:17:16.320 --> 00:17:17.760]  是「渣子」
[00:17:17.760 --> 00:17:19.760]  那個字是讀「子」的
[00:17:19.760 --> 00:17:21.760]  好,預備起
[00:17:21.760 --> 00:17:24.320]  耶和華的話臨到我說
[00:17:24.320 --> 00:17:28.680]  人子啊,以色列家在我看為渣子
[00:17:28.680 --> 00:17:33.200]  他們都是牢中的銅、石、鐵、鉛
[00:17:33.200 --> 00:17:35.560]  都是銀渣子
[00:17:35.560 --> 00:17:38.840]  所以主耶和華如此說
[00:17:38.840 --> 00:17:41.720]  因你們都成為渣子
[00:17:41.720 --> 00:17:45.960]  我必聚集你們在耶路撒冷中
[00:17:45.960 --> 00:17:52.040]  人怎樣將銀、銅、鐵、鉛、石聚在爐中
[00:17:52.040 --> 00:17:53.720]  須火融化
[00:17:53.720 --> 00:17:57.560]  照樣我也要發怒氣和憤怒
[00:17:57.560 --> 00:18:00.720]  將你們聚集放在城中
[00:18:00.720 --> 00:18:02.720]  融化你們
[00:18:02.720 --> 00:18:04.720]  我必聚集你們
[00:18:04.720 --> 00:18:08.800]  把我烈爐的火吹在你們身上
[00:18:08.800 --> 00:18:11.960]  你們就在其中融化
[00:18:11.960 --> 00:18:19.760]  銀子怎樣融化在爐中,你們也必照樣融化在城中
[00:18:19.760 --> 00:18:27.240]  你們就知道我耶和華是將憤怒倒在你們身上了
[00:18:27.240 --> 00:18:32.680]  我的化學知識真的很化學
[00:18:32.680 --> 00:18:38.120]  不過我為了明白這一段經文
[00:18:38.120 --> 00:18:45.200]  我也嘗試了解一下銀究竟是怎樣被煉出來的
[00:18:45.200 --> 00:18:48.880]  原來我找到的資料告訴我
[00:18:48.880 --> 00:18:55.480]  首先會將含有銀的元素的礦石
[00:18:55.480 --> 00:18:58.800]  在上面鋪一些厚木頭
[00:18:58.800 --> 00:19:01.720]  然後將它燒起來
[00:19:01.720 --> 00:19:10.240]  當燒的時候,裡面的硫會用二氧化硫的形式被釋放出來
[00:19:10.240 --> 00:19:13.120]  剩下來的一些合金
[00:19:13.120 --> 00:19:19.040]  可能還包含了像鉛等等的物質會留在這裡
[00:19:19.040 --> 00:19:22.200]  然後就有第二個步驟
[00:19:22.200 --> 00:19:27.640]  就是要將它放進一個熔爐裡燒
[00:19:27.640 --> 00:19:35.600]  透過一個風鼓令到熔爐的溫度不斷上升
[00:19:35.600 --> 00:19:37.520]  我相信大家都會明白的
[00:19:37.520 --> 00:19:42.240]  不同的金屬其實有不同的熔點
[00:19:42.240 --> 00:19:49.600]  好像第20節提到有銀、銅、鐵、鉛、石等等
[00:19:49.600 --> 00:19:57.840]  不同的熔點除了銀之外,其他比較便宜的金屬的物質
[00:19:57.840 --> 00:20:02.480]  會跟其他的雜質分別出來
[00:20:02.480 --> 00:20:06.640]  整段的描述沒有提及過木頭
[00:20:06.640 --> 00:20:12.080]  所以假設以色列也在說第二個步驟
[00:20:12.080 --> 00:20:16.640]  就是放入熔爐裡燒這個過程
[00:20:17.560 --> 00:20:26.240]  在第18至19節,第3節是用渣紙去形容以色列
[00:20:26.240 --> 00:20:35.000]  就算你不是很明白剛才我說的化學的一些過程步驟
[00:20:35.000 --> 00:20:36.680]  怎樣提煉銀
[00:20:36.680 --> 00:20:40.920]  不過我相信你看到「渣紙」這個字
[00:20:40.920 --> 00:20:44.600]  你都會知道其實它是在說什麼
[00:20:44.600 --> 00:20:48.680]  就是在提煉那些貴價金屬之後
[00:20:48.680 --> 00:20:53.360]  剩下來的,我叫它做「爛銅爛鐵」
[00:20:53.360 --> 00:20:57.480]  以色列墮落到一個這樣的地步
[00:20:57.480 --> 00:21:03.400]  在被烈火焚燒之後,最終是要被熔化
[00:21:03.400 --> 00:21:08.200]  我剛才說過,這個過程是要用一個風鼓
[00:21:08.200 --> 00:21:13.920]  將風吹進去,令到那個爐加熱
[00:21:13.920 --> 00:21:15.960]  那些風是從哪裡來的?
[00:21:15.960 --> 00:21:18.760]  21節告訴我們
[00:21:18.760 --> 00:21:20.520]  「我」即是神
[00:21:20.520 --> 00:21:24.520]  將烈路的火吹在你們身上
[00:21:24.520 --> 00:21:30.320]  回想昔日出埃及的時候
[00:21:30.320 --> 00:21:35.160]  摩西曾經在《生命記》4章20節說
[00:21:35.160 --> 00:21:39.920]  「也會說將你們從埃及領出來脫離鐵路
[00:21:39.920 --> 00:21:45.520]  要特作自己產業的子民,像今天一樣」
[00:21:45.520 --> 00:21:50.680]  但是為什麼這群以色列民過了這麼久的日子
[00:21:50.680 --> 00:21:53.440]  仍然是這麼冥頑不靈?
[00:21:53.440 --> 00:21:58.600]  對於神以他們為自己產業的子民
[00:21:58.600 --> 00:22:03.200]  這個這麼尊貴的身份簡直是不屑一顧
[00:22:03.200 --> 00:22:07.920]  所以昔日神是帶領他們離開
[00:22:07.920 --> 00:22:09.920]  脫離這個鐵路
[00:22:09.920 --> 00:22:15.120]  不過今天因為他們仍然是犯罪
[00:22:15.120 --> 00:22:17.960]  所以鐵路就脫離了
[00:22:17.960 --> 00:22:23.920]  不過這次就被投入一個大熔爐當中
[00:22:23.920 --> 00:22:27.760]  實在是一個令人很嘆息的事情
[00:22:27.760 --> 00:22:31.800]  有一個近代的英國墓者
[00:22:31.800 --> 00:22:35.480]  他的名字叫艾倫·雷德柏斯
[00:22:35.480 --> 00:22:37.280]  他曾經這樣說
[00:22:37.280 --> 00:22:40.720]  他是一個靈魂的決志信主
[00:22:40.720 --> 00:22:44.040]  是發生於一刻之間的神蹟
[00:22:44.040 --> 00:22:46.480]  「Clap」就信耶穌了
[00:22:46.480 --> 00:22:51.480]  但是塑造一個人的生命誠信
[00:22:51.480 --> 00:22:54.520]  卻是一生的工作
[00:22:54.520 --> 00:22:57.160]  英文的說法是這樣的
[00:22:57.160 --> 00:22:59.040]  很真實的
[00:22:59.040 --> 00:23:06.560]  我嘗試用「收拾屋企」做一個比喻
[00:23:06.560 --> 00:23:08.240]  以前我小時候
[00:23:08.240 --> 00:23:11.160]  我相信很多人都一樣
[00:23:11.160 --> 00:23:15.840]  以前家裡比較看重農曆新年的
[00:23:15.840 --> 00:23:19.920]  所以年廿八就真的會「洗邋遢」
[00:23:19.920 --> 00:23:22.160]  現在可能未必了
[00:23:22.160 --> 00:23:24.440]  不同的家庭有不同的做法
[00:23:24.440 --> 00:23:27.240]  因為爸爸媽媽工作很忙
[00:23:27.240 --> 00:23:32.840]  所以年廿八就算未必能夠收拾好家裡
[00:23:32.840 --> 00:23:36.400]  去到年三十晚甚至半夜十二點
[00:23:36.400 --> 00:23:40.160]  仍然要把家裡洗得乾乾淨淨
[00:23:40.160 --> 00:23:45.120]  然後打完地蠟才會上床睡覺
[00:23:45.120 --> 00:23:50.280]  我的家就是這樣的方式
[00:23:50.280 --> 00:23:52.120]  不過老實說
[00:23:52.120 --> 00:23:54.800]  這個做法就等於
[00:23:54.800 --> 00:23:59.440]  如果有客人來家裡去看你之前
[00:23:59.440 --> 00:24:01.760]  你就發覺家裡有些東西
[00:24:01.760 --> 00:24:05.040]  就沒什麼時間去執拾處理
[00:24:05.040 --> 00:24:08.160]  甚至那些東西可能沒什麼用
[00:24:08.160 --> 00:24:09.760]  但未想到怎樣
[00:24:09.760 --> 00:24:11.160]  又不知道要不要扔掉
[00:24:11.160 --> 00:24:13.880]  於是你就在客人來之前
