
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 祖內平安
[00:01:50.000 --> 00:01:55.000]  所以這個橫投是很珍貴是不是
[00:01:55.000 --> 00:01:59.000]  但是我們今天耶穌都是我們的朋友
[00:01:59.000 --> 00:02:02.000]  都是我們好的同路人
[00:02:02.000 --> 00:02:06.000]  但是在舊約神經裏面其實是很難得的
[00:02:06.000 --> 00:02:11.000]  所以可以看見亞伯拉罕與上帝的關係是很好的
[00:02:11.000 --> 00:02:14.000]  然後他在出五娥的時候
[00:02:14.000 --> 00:02:17.000]  他的名字叫亞伯蘭
[00:02:17.000 --> 00:02:20.000]  但是後來他在十七章
[00:02:20.000 --> 00:02:22.000]  今天我們看的經文裏面
[00:02:22.000 --> 00:02:26.000]  他被上帝改名了亞伯拉罕
[00:02:26.000 --> 00:02:29.000]  所以我是很有興趣去研究這一段經文
[00:02:29.000 --> 00:02:32.000]  到底爲什麼會他改名了
[00:02:32.000 --> 00:02:35.000]  這改名是什麼意思呢
[00:02:35.000 --> 00:02:37.000]  是升了級了是不是
[00:02:37.000 --> 00:02:40.000]  所以才改名了
[00:02:40.000 --> 00:02:42.000]  那我們一起看
[00:02:42.000 --> 00:02:45.000]  看這段經文之前你應該有印象吧
[00:02:45.000 --> 00:02:51.000]  就是亞伯拉罕那時候他已經有孩子了
[00:02:51.000 --> 00:02:54.000]  他等待很多年已經有孩子了
[00:02:54.000 --> 00:02:56.000]  然後他也不用顛簸樓流離
[00:02:56.000 --> 00:03:00.000]  他已經安居下在迦南地安居下來了
[00:03:00.000 --> 00:03:05.000]  然後他根據聖經說他有很多的財富
[00:03:05.000 --> 00:03:10.000]  那按道理他應該是一個幸福的亞伯蘭是不是
[00:03:10.000 --> 00:03:12.000]  應該是
[00:03:12.000 --> 00:03:14.000]  如果按物資來說
[00:03:14.000 --> 00:03:16.000]  按他的意願來說
[00:03:16.000 --> 00:03:19.000]  但是很多學者都告訴我們
[00:03:19.000 --> 00:03:21.000]  亞伯蘭在那十三年
[00:03:21.000 --> 00:03:26.000]  那十六章最後的一句和十七章的第一句加起來
[00:03:26.000 --> 00:03:28.000]  你看一看你就發現
[00:03:28.000 --> 00:03:32.000]  時光過得很快十三年就過去了
[00:03:32.000 --> 00:03:36.000]  然後很多的研究聖經的人會告訴你
[00:03:36.000 --> 00:03:39.000]  其實亞伯蘭在那十三年裏面
[00:03:39.000 --> 00:03:44.000]  應該是最不幸福也最不安的時候
[00:03:44.000 --> 00:03:46.000]  爲什麼沒理由啊
[00:03:46.000 --> 00:03:48.000]  他等待很久的
[00:03:48.000 --> 00:03:52.000]  你是瑪麗就是孩子已經出生了
[00:03:52.000 --> 00:03:57.000]  然後他無子的遺憾已經補償了
[00:03:57.000 --> 00:04:01.000]  但是最重要的你對十六章可以看見
[00:04:01.000 --> 00:04:04.000]  他的妻子已下降
[00:04:04.000 --> 00:04:06.000]  他們兩個人的爭吵
[00:04:06.000 --> 00:04:09.000]  他們整個家庭家不寧熱
[00:04:09.000 --> 00:04:13.000]  基本上帶來的痛苦是延伸的
[00:04:13.000 --> 00:04:17.000]  我相信任何家庭爭爭吵吵
[00:04:17.000 --> 00:04:19.000]  你都不會安樂
[00:04:19.000 --> 00:04:26.000]  就算你喫的東西住的房子很名貴很寬闊
[00:04:26.000 --> 00:04:29.000]  但是如果你整天都在爭吵
[00:04:29.000 --> 00:04:32.000]  肯定你也不會不安
[00:04:32.000 --> 00:04:36.000]  甚至這種不安延續到今天
[00:04:36.000 --> 00:04:41.000]  到今天世界上的戰爭也與這個有關
[00:04:41.000 --> 00:04:43.000]  但是我們今天不是探討這個事情了
[00:04:43.000 --> 00:04:47.000]  那我們是不是會問亞伯蘭與神的關係
[00:04:47.000 --> 00:04:52.000]  爲什麼會出現十三年這麼長的時間呢
[00:04:52.000 --> 00:04:56.000]  有人是這樣有學者是這樣說的
[00:04:56.000 --> 00:05:01.000]  他說由於亞伯蘭在等待多年依然無子
[00:05:01.000 --> 00:05:04.000]  慢慢對上帝失望了
[00:05:04.000 --> 00:05:10.000]  然後他又知道上帝允許他有生生的孩子
[00:05:10.000 --> 00:05:14.000]  所以有學者是這樣說的
[00:05:14.000 --> 00:05:19.000]  他是施加壓力給自己的老婆
[00:05:19.000 --> 00:05:23.000]  然後讓自己的老婆爲了討好他
[00:05:23.000 --> 00:05:25.000]  爲了順他的心
[00:05:25.000 --> 00:05:31.000]  所以將自己的卑女給他做刺刺
[00:05:31.000 --> 00:05:34.000]  做能生孩子的妾侍填房
[00:05:34.000 --> 00:05:36.000]  這是不是真的我不知道
[00:05:36.000 --> 00:05:40.000]  是你沒說但是有這樣的猜想
[00:05:40.000 --> 00:05:44.000]  那這樣猜想無論是多或是真還是假
[00:05:44.000 --> 00:05:49.000]  但是亞伯蘭與上帝的對話確實是停頓了
[00:05:49.000 --> 00:05:51.000]  這確實是事實
[00:05:51.000 --> 00:05:55.000]  所以我們說九十九歲的亞伯蘭
[00:05:55.000 --> 00:05:59.000]  後來十八章就算過了十七章
[00:05:59.000 --> 00:06:03.000]  到十八章他其實還是不太相信
[00:06:03.000 --> 00:06:07.000]  撒賴他會生孩子
[00:06:07.000 --> 00:06:12.000]  他其實某個程度上他已經不太相信奇蹟
[00:06:12.000 --> 00:06:17.000]  甚至信心之父他也有失去方向的時候
[00:06:17.000 --> 00:06:21.000]  他在生活過了信仰很長的時間
[00:06:21.000 --> 00:06:26.000]  他也有停止追求妄想的夢想的時候
[00:06:26.000 --> 00:06:31.000]  他的信心在這十三年的折磨當中
[00:06:31.000 --> 00:06:34.000]  他已經慢慢的早下坡
[00:06:34.000 --> 00:06:38.000]  所以我們會問是不是該做個時候
[00:06:38.000 --> 00:06:41.000]  做個檢查檢查的信心就怎樣
[00:06:41.000 --> 00:06:46.000]  甚至他的信心火焰要重燃起來
[00:06:46.000 --> 00:06:52.000]  弟兄姊妹今天你的生活是平安穩妥
[00:06:52.000 --> 00:06:57.000]  心想事成還是一地雞毛
[00:06:57.000 --> 00:07:00.000]  還是遮理破碎呢
[00:07:00.000 --> 00:07:05.000]  我不知道你的現在生活的現況是怎麼樣
[00:07:05.000 --> 00:07:08.000]  你需要信心的檢查嗎
[00:07:08.000 --> 00:07:12.000]  你需要重燃你信心的火焰嗎
[00:07:12.000 --> 00:07:15.000]  如果我們這個答案都是肯定的
[00:07:15.000 --> 00:07:18.000]  那我們今天來思想一下
[00:07:18.000 --> 00:07:22.000]  我們的信心成長是從哪裏開始的
[00:07:22.000 --> 00:07:29.000]  第一個從十七章第一到第三節的頭一節
[00:07:29.000 --> 00:07:31.000]  經文是這樣說的
[00:07:31.000 --> 00:07:33.000]  亞伯蘭九十九歲的時候
[00:07:33.000 --> 00:07:36.000]  耶和華向亞伯蘭顯現
[00:07:36.000 --> 00:07:39.000]  對他說我是全能的神
[00:07:39.000 --> 00:07:44.000]  你要行在我面前爲我振哲爲人振哲
[00:07:44.000 --> 00:07:48.000]  好讓我撇離我和你之間的約
[00:07:48.000 --> 00:07:51.000]  使你的厚意及其爭多
[00:07:51.000 --> 00:07:55.000]  亞伯蘭教練伏於地
[00:07:55.000 --> 00:07:57.000]  經文是這樣說的
[00:07:57.000 --> 00:08:01.000]  所以我是說在這個經文的提醒是
[00:08:01.000 --> 00:08:05.000]  我們要覺悟你的軟弱
[00:08:05.000 --> 00:08:07.000]  爲什麼是這樣說呢
[00:08:07.000 --> 00:08:09.000]  因爲我是全能的神
[00:08:09.000 --> 00:08:12.000]  這種神的自稱是第一次出現的
[00:08:12.000 --> 00:08:16.000]  你要行在我面前爲人振哲
[00:08:16.000 --> 00:08:18.000]  那我們會問
[00:08:18.000 --> 00:08:21.000]  你要行在我面前設命令師
[00:08:21.000 --> 00:08:24.000]  是一個命令嗎
[00:08:24.000 --> 00:08:27.000]  是一個祈願嗎
[00:08:27.000 --> 00:08:30.000]  還是一個敘述呢
[00:08:30.000 --> 00:08:33.000]  如果我們知道這個中文看起來
[00:08:33.000 --> 00:08:36.000]  我們沒有動詞性質
[00:08:36.000 --> 00:08:39.000]  那所以你看不到它是命令
[00:08:39.000 --> 00:08:44.000]  它也看不到它是祈願還是是一種敘述
[00:08:44.000 --> 00:08:48.000]  就是說它是現在你已經走在我面前了
[00:08:48.000 --> 00:08:51.000]  只是你繼續下去
[00:08:51.000 --> 00:08:54.000]  爲人振哲是命令嗎
[00:08:54.000 --> 00:08:58.000]  還是祈願還是敘述呢
[00:08:58.000 --> 00:09:03.000]  那其實這段經文這種文字
[00:09:03.000 --> 00:09:07.000]  其實在前面創世紀第五章
[00:09:07.000 --> 00:09:09.000]  其實同樣出現
[00:09:09.000 --> 00:09:12.000]  但是它的詞態與態是不同的
[00:09:12.000 --> 00:09:15.000]  以諾它與神同行
[00:09:15.000 --> 00:09:17.000]  它是擇序的
[00:09:17.000 --> 00:09:21.000]  就是說它形容以諾這個人
[00:09:21.000 --> 00:09:25.000]  能夠與上帝同行
[00:09:25.000 --> 00:09:28.000]  所以這段經文是不是一樣
[00:09:28.000 --> 00:09:31.000]  不是我們看它原來的文字
[00:09:31.000 --> 00:09:34.000]  它的詞態它是祈願
[00:09:34.000 --> 00:09:39.000]  就是但願你與我同行
[00:09:39.000 --> 00:09:43.000]  但願你在神面前同行
[00:09:43.000 --> 00:09:46.000]  但願你爲人振哲
[00:09:46.000 --> 00:09:48.000]  意思是什麼
[00:09:48.000 --> 00:09:51.000]  現在你是不是爲人振哲
[00:09:51.000 --> 00:09:53.000]  不是
[00:09:53.000 --> 00:09:59.000]  所以這句話其實是很幽默的警示
[00:09:59.000 --> 00:10:07.000]  所以這句話如果你說看中文的時候好像與上面創世紀以諾一樣
[00:10:07.000 --> 00:10:09.000]  那可能是大錯的錯
[00:10:09.000 --> 00:10:13.000]  有些時候表面看的好像一樣
[00:10:13.000 --> 00:10:20.000]  但其實背後動機甚至背後的事情是不一樣
[00:10:20.000 --> 00:10:24.000]  那這段經文爲什麼神是這樣說呢
[00:10:24.000 --> 00:10:29.000]  全能的神其實是代表上帝可以勝過一切
[00:10:29.000 --> 00:10:31.000]  他是大能者
[00:10:31.000 --> 00:10:37.000]  他有足夠的資料能力可以解決任何的難以解決的問題
[00:10:37.000 --> 00:10:40.000]  比如十七章十七節
[00:10:40.000 --> 00:10:44.000]  亞伯蘭在上帝說完一堆話以後
[00:10:44.000 --> 00:10:48.000]  他還在說百歲的男人還能生子嗎
[00:10:48.000 --> 00:10:53.000]  薩拉已經九十歲了還能生育嗎
[00:10:53.000 --> 00:11:01.000]  這句的疑問是在神上帝已經與他說了很長的話
[00:11:01.000 --> 00:11:04.000]  因許了他還在問
[00:11:04.000 --> 00:11:09.000]  可見亞伯蘭心中那個結其實還沒有解
[00:11:09.000 --> 00:11:15.000]  爲人振哲與我們現在說的振哲人可能有點不一樣
[00:11:15.000 --> 00:11:19.000]  這個爲人振哲原文是無可指責
[00:11:19.000 --> 00:11:25.000]  就是意思這個人應該對上帝毫無保留的忠誠
[00:11:25.000 --> 00:11:29.000]  全然的相信全然的依靠
[00:11:29.000 --> 00:11:35.000]  對他真心沒有心懷惡意也沒有侍奉兩個主
[00:11:35.000 --> 00:11:39.000]  什麼意思就是全然的敬忠
[00:11:39.000 --> 00:11:45.000]  所以上帝說你爲你在我與我同行要與我同行啊
[00:11:45.000 --> 00:11:51.000]  祈願要全然的依靠我啊祈願
[00:11:51.000 --> 00:11:55.000]  但是上帝不會說祈願的祈願是人說的
[00:11:55.000 --> 00:12:02.000]  像上帝說的要求了這個要求是希望你乖乖聽話了
[00:12:02.000 --> 00:12:05.000]  希望你能夠做到了
[00:12:05.000 --> 00:12:13.000]  所以亞伯蘭很明顯他忘記了上帝是全能的神
[00:12:13.000 --> 00:12:17.000]  他是尖角的狡猾的自作聰明的
[00:12:17.000 --> 00:12:25.000]  還是可能只是男的耳朵清聽了太太的話不知道
[00:12:25.000 --> 00:12:27.000]  這種猜測我們不知道
[00:12:27.000 --> 00:12:33.000]  但是他是確實用了一些不是很正式的方式去處理
[00:12:33.000 --> 00:12:37.000]  暫時沒有解決的問題
[00:12:37.000 --> 00:12:43.000]  甚至這種娶妾式生孩子
[00:12:43.000 --> 00:12:48.000]  其實你知道在那個年代周圍的人很多都應該是這樣的
[00:12:48.000 --> 00:12:51.000]  吳爾那裏應該是這樣的
[00:12:51.000 --> 00:12:54.000]  但是亞伯蘭沒有這樣做
[00:12:54.000 --> 00:12:58.000]  他堅持了很多年一夫一妻的關係
[00:12:58.000 --> 00:13:03.000]  但到最後老年的時候終於失守了
[00:13:03.000 --> 00:13:05.000]  爲什麼
[00:13:05.000 --> 00:13:14.000]  堅持很多的原則到最後現實的面前灰心失意的放下他的堅持
[00:13:14.000 --> 00:13:15.000]  爲什麼
[00:13:15.000 --> 00:13:19.000]  就是他不相信上帝了
[00:13:19.000 --> 00:13:24.000]  就是他雖然相信上帝但是沒有傳然的ego了
[00:13:24.000 --> 00:13:28.000]  所以上帝才幽默的提醒他
[00:13:28.000 --> 00:13:38.000]  這種幽默的提醒讓亞伯蘭感受到應該面福一帝
[00:13:38.000 --> 00:13:41.000]  那我們會問面福一帝是什麼意思
[00:13:41.000 --> 00:13:43.000]  以前他有做過嗎
[00:13:43.000 --> 00:13:46.000]  其實上帝顯像過的
[00:13:46.000 --> 00:13:49.000]  但上一次的顯像不是這樣的
[00:13:49.000 --> 00:13:53.000]  他說尤華像亞伯蘭顯像說
[00:13:53.000 --> 00:13:57.000]  我要把這片土地賜給你的後裔
[00:13:57.000 --> 00:14:01.000]  亞伯蘭就在那裏爲他顯像的亞伯華逐了一座壇
[00:14:01.000 --> 00:14:06.000]  然後第八節說就是求告亞伯華的名
[00:14:06.000 --> 00:14:11.000]  所以面福一帝不是上一次他的反應
[00:14:11.000 --> 00:14:15.000]  上一次的反應很正常就是上帝你出現了
[00:14:15.000 --> 00:14:18.000]  那好這裏做紀念然後求告亞伯華
[00:14:18.000 --> 00:14:25.000]  但這次顯像上帝向他說話他面福一帝
[00:14:25.000 --> 00:14:27.000]  面福一帝是什麼意思呢
[00:14:27.000 --> 00:14:30.000]  其實原來是跌倒
[00:14:30.000 --> 00:14:33.000]  其實這個字後面還會出現的
[00:14:33.000 --> 00:14:38.000]  但是後面出現的很多時候是形容人在敬拜敬畏
[00:14:38.000 --> 00:14:41.000]  恐懼當中跌倒一地
[00:14:41.000 --> 00:14:45.000]  所以解決家在這裏解釋的時候
[00:14:45.000 --> 00:14:50.000]  可能就綜合前面他的心理狀況
[00:14:50.000 --> 00:14:53.000]  所以認爲亞伯蘭在這裏是察覺到
[00:14:53.000 --> 00:14:55.000]  他自己的很軟弱
[00:14:55.000 --> 00:15:00.000]  沒有在上帝聖意公義的上帝面前
[00:15:00.000 --> 00:15:02.000]  沒有立足之地
[00:15:02.000 --> 00:15:07.000]  他看清自己在上帝面前只是殘廢而已
[00:15:07.000 --> 00:15:11.000]  所以亞伯蘭這種覺悟過來
[00:15:11.000 --> 00:15:14.000]  他不止看見上帝的偉大
[00:15:14.000 --> 00:15:16.000]  而看見自己的卑微
[00:15:16.000 --> 00:15:21.000]  弟兄姊妹這種覺悟是很需要的
[00:15:21.000 --> 00:15:27.000]  讓我們知道我們與上帝的關係
[00:15:27.000 --> 00:15:30.000]  覺悟軟弱的亞伯蘭
[00:15:30.000 --> 00:15:34.000]  其實他才能迎來重大的改變
[00:15:34.000 --> 00:15:38.000]  改變過 勝過他過去的陋習
[00:15:38.000 --> 00:15:40.000]  長期等待的無望
[00:15:40.000 --> 00:15:45.000]  讓他慢慢不相信神機
[00:15:45.000 --> 00:15:53.000]  欲獲藍田的失望讓他可能不止少斷的去達到目標
[00:15:53.000 --> 00:16:01.000]  其實爲人正直這種對上帝的依扣是最好的解約
[00:16:01.000 --> 00:16:06.000]  我們看一看亞伯蘭每次當上帝向他顯像的時候
[00:16:06.000 --> 00:16:10.000]  其實都是對他一些挑戰
[00:16:10.000 --> 00:16:15.000]  而且每一次挑戰都能讓他跨越他的軟弱
[00:16:15.000 --> 00:16:18.000]  或者是考驗他的信心
[00:16:18.000 --> 00:16:22.000]  第一個我們一開始看見的
[00:16:22.000 --> 00:16:24.000]  他離開烏爾哈蘭
[00:16:24.000 --> 00:16:28.000]  其實是戰勝他環境的安須
[00:16:28.000 --> 00:16:31.000]  然後第二十二章哪裏
[00:16:31.000 --> 00:16:36.000]  爲上帝在迦南地 爲上帝去竹潭
[00:16:36.000 --> 00:16:42.000]  其實是戰勝他在異地能夠宣告信仰的圈諾
[00:16:42.000 --> 00:16:45.000]  你知道亞伯蘭是一個比較圈諾的人
[00:16:45.000 --> 00:16:51.000]  他有些時候膽子比較小他會退後
[00:16:51.000 --> 00:16:57.000]  然後他能在異地信仰當中能這樣做其實是跨越了一大步
[00:16:57.000 --> 00:17:03.000]  然後第十三章他的那個上帝向他的顯像
[00:17:03.000 --> 00:17:06.000]  其實是與羅德分開以後
[00:17:06.000 --> 00:17:10.000]  他是戰勝了烏澤的選擇親情的選擇
[00:17:10.000 --> 00:17:13.000]  繼續爲上帝去竹潭
[00:17:13.000 --> 00:17:17.000]  然後第十五章哪裏我們剛纔也是在說的
[00:17:17.000 --> 00:17:22.000]  是上帝應許他有一個承繼人 繼承人
[00:17:22.000 --> 00:17:28.000]  然後他只是應許然後亞伯蘭就相信神
[00:17:28.000 --> 00:17:31.000]  然後被上帝稱爲義
[00:17:31.000 --> 00:17:35.000]  其實戰勝的是我們今天所有人都是一樣
[00:17:35.000 --> 00:17:38.000]  我們視結果爲依規
[00:17:38.000 --> 00:17:43.000]  沒有看到結果我們總是帶着疑問是真的嗎
[00:17:43.000 --> 00:17:50.000]  這種上帝恩信相信上帝而稱義是一種跨越
[00:17:50.000 --> 00:17:55.000]  所以覺悟自己的軟弱無論什麼軟弱
[00:17:55.000 --> 00:17:59.000]  看清楚自己有什麼軟弱是面對危機的基礎
[00:17:59.000 --> 00:18:04.000]  是針對危機的治療甚至是解約
[00:18:04.000 --> 00:18:09.000]  對亞伯蘭來說他的信心經過多年的下降
[00:18:09.000 --> 00:18:13.000]  或者是停頓了沒有下降只是停頓好不好
[00:18:13.000 --> 00:18:17.000]  那上帝爲了幫助他要更大的囑咐
[00:18:17.000 --> 00:18:20.000]  他需要糾正自己的錯誤
[00:18:20.000 --> 00:18:23.000]  他需要覺悟自己的軟弱
[00:18:23.000 --> 00:18:28.000]  這個出路這個解約在哪裏呢
[00:18:28.000 --> 00:18:32.000]  就是我們要覺悟我們自己的軟弱
[00:18:32.000 --> 00:18:40.000]  覺悟我們自己的軟弱從傳人依靠傳人相信的爲人政治開始
[00:18:40.000 --> 00:18:46.000]  這種呼籲這種對我們的要求其實是讓我們知道
[00:18:46.000 --> 00:18:51.000]  重點我們面對困難其實還是可以依靠上帝
[00:18:51.000 --> 00:18:56.000]  你要知道十二章的時候上帝出現我們剛纔說過
[00:18:56.000 --> 00:19:02.000]  亞伯蘭可能比較膽小他在異地之地異鄉的地方
[00:19:02.000 --> 00:19:11.000]  他又因爲相信上帝而能夠表現向人宣示上帝是他的上帝
[00:19:11.000 --> 00:19:16.000]  這種表現跨越對他來說是一種挑戰的成功
[00:19:16.000 --> 00:19:22.000]  然後在這裏上帝是呼籲他你雖然有困惑你雖然有懷疑
[00:19:22.000 --> 00:19:28.000]  但是我是全能的耶和華是全能的他能兌現應許的
[00:19:28.000 --> 00:19:32.000]  雖然他想不到想不通甚至想不明白
[00:19:32.000 --> 00:19:37.000]  但是上帝有他的方法你可以全然依靠他
[00:19:37.000 --> 00:19:47.000]  你可以全然能夠相信上帝這種就是上帝說你爲人要政治
[00:19:47.000 --> 00:19:52.000]  所以當我們現在我不知道你現在坐在這裏
[00:19:52.000 --> 00:19:55.000]  你心裏生活的狀況是怎樣
[00:19:55.000 --> 00:19:59.000]  但是可能你有未能達成的人生目標
[00:19:59.000 --> 00:20:08.000]  有可能耿耿於懷的心中遺憾甚至有些謊言你是還是希望達成
[00:20:08.000 --> 00:20:15.000]  但無論什麼時候神依然是全能的神
[00:20:15.000 --> 00:20:22.000]  我面對困難的時候面對安逸的時候我能全然相信上帝嗎
[00:20:22.000 --> 00:20:28.000]  我能全然依靠上帝嗎我能爲人政治嗎
[00:20:28.000 --> 00:20:37.000]  除了覺悟你的軟弱你的信心要成長的話需要重塑你的信念
[00:20:37.000 --> 00:20:43.000]  經文是這樣說的神告訴他說就是亞伯蘭我和你的約就是這樣
[00:20:43.000 --> 00:20:48.000]  你要做多國之父你的名字不要再叫亞伯蘭
[00:20:48.000 --> 00:20:53.000]  要叫亞伯蘭漢因爲我已經立你爲多國之父
[00:20:53.000 --> 00:21:00.000]  我要使你極其繁銜成爲多國許多軍王從你而出
[00:21:00.000 --> 00:21:09.000]  我要在我和你世世代代未來的後裔之間
[00:21:09.000 --> 00:21:16.000]  堅立我的約成爲永遠的約爲要做你和你未來的後裔的神
[00:21:16.000 --> 00:21:21.000]  我要把你現在寄居的土地就是迦南全地
[00:21:21.000 --> 00:21:29.000]  是給你和你未來的後裔作爲永遠的產業我要做他們的神
[00:21:29.000 --> 00:21:34.000]  亞伯蘭這個名字我們知道了因爲很多人都會說
[00:21:34.000 --> 00:21:44.000]  他的名字是尊貴的父但是我想你們想過爲什麼亞伯蘭會叫尊貴的父
[00:21:44.000 --> 00:21:53.000]  這句話這個名字如果是後來的人他的後裔後代說他是叫尊貴的父
[00:21:53.000 --> 00:22:04.000]  不奇怪但是你想象到一個爸爸生孩子叫他做尊貴的父可能嗎
[00:22:04.000 --> 00:22:11.000]  我肯定不會這樣改我的孩子的名字然後其他人會這樣叫他嗎
[00:22:11.000 --> 00:22:16.000]  應該不會吧他沒有孩子啊如果他沒有孩子
[00:22:16.000 --> 00:22:24.000]  然後其他人就哎呀你是尊貴的父啊那是尊親還是諷刺
[00:22:24.000 --> 00:22:31.000]  想一想尊貴的父這個名字是怎麼來的上帝幫他改的
[00:22:31.000 --> 00:22:40.000]  沒有啊誰改的我大膽的猜想可能是他過了一段時間
[00:22:40.000 --> 00:22:50.000]  沒有孩子瞭然後他要做尊貴的父所以叫這個名字其他人都叫他尊貴的父
[00:22:50.000 --> 00:22:58.000]  其他人所以他面對上帝的時候他說我家中的母人就是我將來的繼承人
[00:22:58.000 --> 00:23:06.000]  他其實已經面對他的困難他自己調解了他自己做出轉變了
[00:23:06.000 --> 00:23:12.000]  所以他是很聰明的人他滿足了他心理需求我是這樣想的
[00:23:12.000 --> 00:23:17.000]  但是可能是錯了但是這種想法有可能嗎可能
[00:23:17.000 --> 00:23:26.000]  但是一個對這種這樣的處理問題的人他心中想要做父親的願望
[00:23:26.000 --> 00:23:33.000]  可能就是很大的所以我們在說在亞伯蘭他的舊的信念
[00:23:33.000 --> 00:23:41.000]  我剛纔寫過了100歲的男人還能生子嗎撒拉已經90歲了還能生育嗎
[00:23:41.000 --> 00:23:49.000]  這個是我用的環球聖經玉本所以他有些名字和我們的河本有點不一樣
[00:23:49.000 --> 00:23:55.000]  然後他面對上帝應許他將來又會有孩子的時候
[00:23:55.000 --> 00:24:06.000]  他說但願以色馬利能在你面前活着就是意思就是說你應許我有後遺多餘還生卻遲遲沒有結果
[00:24:06.000 --> 00:24:14.000]  好了現在我有方法了我太太有方法無論是他的自己有方法還是他太太有方法
[00:24:14.000 --> 00:24:20.000]  現在以色馬利已經出現了就算以色馬利出現了讓我家無寧熱
[00:24:20.000 --> 00:24:28.000]  但是我的願望終身遺憾已經完成了那上帝麻煩你保護他吧
[00:24:28.000 --> 00:24:38.000]  你你的應許變成我需要你幫我保護他這樣的祈禱我不知道你有多少次與上帝這樣祈禱過
[00:24:38.000 --> 00:24:49.000]  當你的願望當你的想象總是遲遲沒有出現的時候你會自作聰明的與上帝做出妥協
[00:24:49.000 --> 00:24:59.000]  與上帝改變你心中的想法改變上帝可以幫你做的事但是現在上帝是這樣說的
[00:24:59.000 --> 00:25:09.000]  亞伯拉罕你有生的使命你要做多國的富他本來是要成爲大國
[00:25:09.000 --> 00:25:19.000]  現在要擴大作爲多國的富亞伯拉罕的焦點是他的血緣能嚴肅擴大擴張
[00:25:19.000 --> 00:25:29.000]  重點是血緣所以後來米連人以色馬利人以東居王都有這樣的血統
[00:25:29.000 --> 00:25:40.000]  但上帝卻要他陰聖成爲不同國家不同民族的之父就好像我們今天很多基督徒
[00:25:40.000 --> 00:25:55.000]  恩興成爲亞伯拉罕的子孫這種兩個角度的切入其實是信心的跨越其實也是眼界的打開
[00:25:55.000 --> 00:26:05.000]  上帝幫他改這個名是將他本來錯誤的看法本來想的是我沒孩子
[00:26:05.000 --> 00:26:15.000]  我需要想我的孩子怎樣孩子法過繼是一種方法立切生孩子是一種方法
[00:26:15.000 --> 00:26:23.000]  反正無論什麼方法甚至我的名字叫你們都要叫我做父親也是一種方法
[00:26:23.000 --> 00:26:31.000]  無論什麼方法他要達到他心中的想法但上帝不是要他的血脈要延伸
[00:26:31.000 --> 00:26:41.000]  上帝不是他要被稱爲所有人的祖宗上帝是需要他的信心成爲人家學習的榜樣
[00:26:41.000 --> 00:26:55.000]  成爲一種讓我們看得見知道怎麼學習然後仿效他恩興成義相信耶穌基督
[00:26:55.000 --> 00:27:08.000]  這種信的言書這種因性而成爲亞伯拉罕的後裔這種的想法纔是上帝打開我們眼睛眼光的重點
[00:27:08.000 --> 00:27:24.000]  好像沙來改爲沙拉其實如果你查查字典他其實都是公主的意思但是不同的沙來是我的公主沙拉是公主
