
[00:00:00.000 --> 00:00:04.000]  人們需要主
[00:04:07.000 --> 00:04:09.000]  是耶穌基督
[00:04:09.000 --> 00:04:11.000]  因為聖靈來
[00:04:11.000 --> 00:04:14.000]  要為耶穌基督作見證
[00:04:14.000 --> 00:04:16.000]  你們等候聖靈
[00:04:16.000 --> 00:04:18.000]  聖靈臨在的時候
[00:04:18.000 --> 00:04:21.000]  你們就必得著能力再傳遞
[00:04:22.000 --> 00:04:23.000]  是聖靈
[00:04:23.000 --> 00:04:25.000]  沒錯
[00:04:25.000 --> 00:04:27.000]  是聖靈
[00:04:27.000 --> 00:04:29.000]  但是必須是高舉基督
[00:04:29.000 --> 00:04:31.000]  宣揚基督
[00:04:31.000 --> 00:04:33.000]  見證基督
[00:04:33.000 --> 00:04:36.000]  彰顯基督的慰憤能力的那一位聖靈
[00:04:36.000 --> 00:04:39.000]  脫除了這個聖靈
[00:04:39.000 --> 00:04:42.000]  可能有很多神異的東西出來
[00:04:42.000 --> 00:04:44.000]  但是親愛的兄弟姐妹
[00:04:44.000 --> 00:04:48.000]  我們一定要回到《仕途行傳》裡面
[00:04:49.000 --> 00:04:54.000]  唯獨耶穌被聖靈充滿的仕途彼得
[00:04:54.000 --> 00:04:56.000]  被聖靈充滿的保羅
[00:04:56.000 --> 00:04:59.000]  被聖靈充滿的整個教會
[00:04:59.000 --> 00:05:01.000]  所宣講的
[00:05:01.000 --> 00:05:03.000]  所見證的
[00:05:03.000 --> 00:05:08.000]  就是神已經立了那撒勒人耶穌
[00:05:08.000 --> 00:05:14.000]  作為這個必定回來的榮耀君王
[00:05:14.000 --> 00:05:17.000]  這就是福音
[00:05:18.000 --> 00:05:20.000]  釘十架那一位
[00:05:20.000 --> 00:05:25.000]  乃是榮耀在臨的一位
[00:05:25.000 --> 00:05:30.000]  這個福音有什麼厲害呢
[00:05:30.000 --> 00:05:32.000]  這個福音
[00:05:32.000 --> 00:05:36.000]  我們在十九章裡面
[00:05:36.000 --> 00:05:42.000]  看到人因著耶穌基督的名
[00:05:43.000 --> 00:05:48.000]  因著耶穌基督所彰顯的驅除惡鬼的能力
[00:05:48.000 --> 00:05:52.000]  因著耶穌基督醫治疾病的大能和恩典
[00:05:52.000 --> 00:05:56.000]  眾人就都懼怕
[00:05:56.000 --> 00:06:01.000]  主耶穌的名從此就尊大了
[00:06:01.000 --> 00:06:03.000]  Hallelujah
[00:06:03.000 --> 00:06:08.000]  耶穌的名是一個尊大的名
[00:06:08.000 --> 00:06:10.000]  是高尚的名
[00:06:11.000 --> 00:06:14.000]  所以我們要敬畏主耶穌
[00:06:14.000 --> 00:06:18.000]  我們為何歌頌耶穌
[00:06:18.000 --> 00:06:24.000]  親愛的弟兄姊妹
[00:06:24.000 --> 00:06:28.000]  特別是喜歡講英文的年輕人
[00:06:28.000 --> 00:06:36.000]  當你提到Jesus Christ的時候
[00:06:37.000 --> 00:06:42.000]  你一定不能用荷里活的方式來講這個名
[00:06:42.000 --> 00:06:52.000]  這個名只能在我們歌頌敬拜敬畏的時候才可以提說
[00:06:52.000 --> 00:06:59.000]  可能有些人不明白我說什麼
[00:06:59.000 --> 00:07:01.000]  例如你們看的西片多的時候
[00:07:01.000 --> 00:07:03.000]  你不會明白我說什麼
[00:07:05.000 --> 00:07:10.000]  有時文化裡的東西將我們潛移默化了
[00:07:10.000 --> 00:07:14.000]  我記得有一次坐小巴
[00:07:14.000 --> 00:07:18.000]  隔壁那個人在講電話
[00:07:18.000 --> 00:07:23.000]  然後在他講電話的內容裡
[00:07:24.000 --> 00:07:36.000]  他講到不要跟我講那麼多
[00:07:36.000 --> 00:07:41.000]  我那時候年輕有火
[00:07:41.000 --> 00:07:44.000]  只是我沒有跟他發火
[00:07:44.000 --> 00:07:46.000]  我說朋友啊
[00:07:46.000 --> 00:07:52.000]  我剛才聽到你稱呼我很親愛的一位
[00:07:54.000 --> 00:07:57.000]  請你不要這樣用他的名字
[00:07:57.000 --> 00:08:01.000]  我沒有被人打
[00:08:01.000 --> 00:08:05.000]  那個人好像被我嚇到
[00:08:05.000 --> 00:08:08.000]  他是一個瘋子比他還瘋
[00:08:08.000 --> 00:08:14.000]  主的名字是尊大的名字
[00:08:14.000 --> 00:08:17.000]  而這個福音的效能
[00:08:17.000 --> 00:08:22.000]  我們在這裡看到有三樣東西
[00:08:23.000 --> 00:08:25.000]  第十九章十八節
[00:08:25.000 --> 00:08:28.000]  那已經信的人
[00:08:28.000 --> 00:08:35.000]  多有人來承認訴說自己所行的事
[00:08:35.000 --> 00:08:39.000]  福音是使人相信
[00:08:39.000 --> 00:08:44.000]  信的人一定有信的結果
[00:08:44.000 --> 00:08:48.000]  那個信的結果就是悔改
[00:08:48.000 --> 00:08:52.000]  那個信的結果就是認罪
[00:08:53.000 --> 00:08:55.000]  為什麼會認罪
[00:08:55.000 --> 00:09:00.000]  就是同意了上高的律法
[00:09:00.000 --> 00:09:03.000]  上高的道德規範
[00:09:03.000 --> 00:09:06.000]  承認了下面的所作所為
[00:09:06.000 --> 00:09:10.000]  承認了自己在私底下的所作所為
[00:09:10.000 --> 00:09:12.000]  雖然別人不知道
[00:09:12.000 --> 00:09:16.000]  但是在他面前我無所遁形
[00:09:16.000 --> 00:09:21.000]  然後我同意了他所講出來的道德規律
[00:09:22.000 --> 00:09:23.000]  這個聖潔的法則
[00:09:23.000 --> 00:09:24.000]  然後我說
[00:09:24.000 --> 00:09:26.000]  禍災我滅亡了
[00:09:26.000 --> 00:09:28.000]  我有罪了
[00:09:28.000 --> 00:09:30.000]  然後知道
[00:09:30.000 --> 00:09:33.000]  這位令我們知罪的
[00:09:33.000 --> 00:09:36.000]  乃是叫我們蒙赦免的
[00:09:36.000 --> 00:09:39.000]  所以我就來到他的面前
[00:09:39.000 --> 00:09:42.000]  完全的攤了出來
[00:09:42.000 --> 00:09:44.000]  親愛的
[00:09:44.000 --> 00:09:46.000]  你信了沒有
[00:09:46.000 --> 00:09:49.000]  你信了你認過罪沒有
[00:09:50.000 --> 00:09:54.000]  有時候我始終百思不得其解
[00:09:54.000 --> 00:09:57.000]  就是為什麼我們這麼難認錯
[00:09:57.000 --> 00:10:00.000]  為什麼我們這麼難認低位
[00:10:00.000 --> 00:10:03.000]  為什麼我們說我們是信的
[00:10:03.000 --> 00:10:05.000]  但是為什麼我們站得這麼硬
[00:10:05.000 --> 00:10:07.000]  封得這麼死
[00:10:07.000 --> 00:10:10.000]  所以這個第一樣福音
[00:10:10.000 --> 00:10:12.000]  來造成的
[00:10:12.000 --> 00:10:15.000]  就是軟化人的心
[00:10:15.000 --> 00:10:18.000]  一個柔軟的心
[00:10:19.000 --> 00:10:22.000]  才能夠謙卑認罪
[00:10:22.000 --> 00:10:26.000]  心靈貧窮的人有福了
[00:10:26.000 --> 00:10:30.000]  因為天國是他們的
[00:10:30.000 --> 00:10:33.000]  凡要進入主國道的人
[00:10:33.000 --> 00:10:35.000]  都要經過那個閘門
[00:10:35.000 --> 00:10:38.000]  經過那個令你謙卑
[00:10:38.000 --> 00:10:42.000]  令你知道自己毫無所掛
[00:10:42.000 --> 00:10:44.000]  經過這個
[00:10:45.000 --> 00:10:49.000]  來叫我們不能再存有任何的奢望
[00:10:49.000 --> 00:10:52.000]  希望一面進入天堂
[00:10:52.000 --> 00:10:56.000]  一面保佑自己一切的邪情惡慾
[00:10:56.000 --> 00:10:59.000]  親愛的弟兄姊妹
[00:10:59.000 --> 00:11:03.000]  你說這個福音的能力重要嗎
[00:11:03.000 --> 00:11:07.000]  但是今天有人跟我們說
[00:11:07.000 --> 00:11:11.000]  你可以繼續保持你邪惡的生活方式
[00:11:12.000 --> 00:11:17.000]  邪惡的放縱私慾淫亂的邪道的生活方式
[00:11:17.000 --> 00:11:20.000]  然後只要說你是屬於耶穌
[00:11:20.000 --> 00:11:22.000]  你就可以了
[00:11:22.000 --> 00:11:24.000]  親愛的弟兄姊妹
[00:11:24.000 --> 00:11:26.000]  不要受欺騙
[00:11:26.000 --> 00:11:29.000]  上帝是輕慢不得的
[00:11:29.000 --> 00:11:33.000]  我們永生的神乃是烈火
[00:11:33.000 --> 00:11:38.000]  所以這個福音同時是兩人的劍
[00:11:39.000 --> 00:11:42.000]  一方面是叫我們罪人得到釋放
[00:11:42.000 --> 00:11:44.000]  得到拯救得到醫治
[00:11:44.000 --> 00:11:46.000]  一方面是警告我們罪人
[00:11:46.000 --> 00:11:49.000]  不能夠再擔憂在自己的罪中
[00:11:49.000 --> 00:11:51.000]  繼續放縱下去
[00:11:51.000 --> 00:11:55.000]  因為終於是會有審判來到
[00:11:55.000 --> 00:11:57.000]  如果不是這樣的話
[00:11:57.000 --> 00:12:02.000]  何以信的人會出來承認
[00:12:02.000 --> 00:12:05.000]  訴說自己所行的事呢
[00:12:06.000 --> 00:12:09.000]  有時候我也替一些說見證的弟兄姊妹
[00:12:09.000 --> 00:12:11.000]  覺得很心酸
[00:12:11.000 --> 00:12:17.000]  因為他們真的將自己的肚皮都拿出來給人看
[00:12:17.000 --> 00:12:21.000]  一方面我為了他們的見證
[00:12:21.000 --> 00:12:25.000]  能夠叫同路中人同病相憐的人
[00:12:25.000 --> 00:12:28.000]  是得到釋放的感恩
[00:12:28.000 --> 00:12:30.000]  但是話說回來
[00:12:30.000 --> 00:12:34.000]  有時候說到這個見證
[00:12:35.000 --> 00:12:40.000]  私底下的事還是私底下解決
[00:12:40.000 --> 00:12:44.000]  公開的罪是公開的處理
[00:12:44.000 --> 00:12:51.000]  有時候把自己私底下的事都說出來
[00:12:51.000 --> 00:12:55.000]  其實也未必有這個必要
[00:12:55.000 --> 00:12:57.000]  你們明白我說什麼嗎
[00:12:57.000 --> 00:13:00.000]  有時候你說自己的事
[00:13:00.000 --> 00:13:03.000]  其實是涉及和你有關的人的事
[00:13:04.000 --> 00:13:08.000]  這些見證在今天這個社會的風氣底下
[00:13:08.000 --> 00:13:11.000]  專門揭私隱的風氣底下
[00:13:11.000 --> 00:13:13.000]  我覺得未必有益處
[00:13:13.000 --> 00:13:15.000]  保羅也有跟我們說
[00:13:15.000 --> 00:13:19.000]  在暗中的事連提起也是羞恥
[00:13:19.000 --> 00:13:23.000]  但是在神面前坦然認罪
[00:13:23.000 --> 00:13:27.000]  這個卻是絕對需要的
[00:13:27.000 --> 00:13:30.000]  福音的乖乖果效
[00:13:30.000 --> 00:13:33.000]  第二個福音的影響
[00:13:34.000 --> 00:13:36.000]  是在這個第十九節
[00:13:36.000 --> 00:13:38.000]  平素行邪術的人
[00:13:38.000 --> 00:13:41.000]  也有很多人把書拿來
[00:13:41.000 --> 00:13:44.000]  堆積在眾人面前焚燒
[00:13:44.000 --> 00:13:47.000]  他們算計書價
[00:13:47.000 --> 00:13:50.000]  便知道合共五萬塊錢
[00:13:50.000 --> 00:13:53.000]  主的道大大興旺
[00:13:53.000 --> 00:13:57.000]  而且得勝就是這樣
[00:13:57.000 --> 00:14:00.000]  福音有什麼能力呢
[00:14:00.000 --> 00:14:02.000]  我有一個朋友
[00:14:03.000 --> 00:14:05.000]  他曾經在新加坡和英國
[00:14:05.000 --> 00:14:10.000]  有相當多高檔的食肆
[00:14:10.000 --> 00:14:12.000]  他經常跟我說
[00:14:12.000 --> 00:14:17.000]  Peter Salas也來過我這裡吃飯
[00:14:17.000 --> 00:14:20.000]  他本身是一個很有才藝的
[00:14:20.000 --> 00:14:23.000]  花花公子型的人物
[00:14:23.000 --> 00:14:29.000]  也很喜歡買古董
[00:14:30.000 --> 00:14:33.000]  而他收集的古董
[00:14:33.000 --> 00:14:36.000]  都是很多很多錢的
[00:14:36.000 --> 00:14:39.000]  不知道是幾十萬還是幾百萬
[00:14:39.000 --> 00:14:42.000]  但是福音進入這個生命的時候
[00:14:42.000 --> 00:14:45.000]  就好像福音在當日
[00:14:45.000 --> 00:14:49.000]  在爾忽所處所產生的效能一樣
[00:14:49.000 --> 00:14:51.000]  平素行邪術
[00:14:51.000 --> 00:14:54.000]  算命占卜的
[00:14:54.000 --> 00:14:56.000]  有很多的書
[00:14:57.000 --> 00:15:01.000]  五萬塊錢在當日的價值非常之大
[00:15:01.000 --> 00:15:03.000]  福音的能力是什麼呢
[00:15:03.000 --> 00:15:07.000]  第二點是改變世界觀
[00:15:07.000 --> 00:15:10.000]  改變價值觀念
[00:15:10.000 --> 00:15:14.000]  福音能使人不計代價
[00:15:14.000 --> 00:15:19.000]  願意捨棄舊有的世界觀
[00:15:19.000 --> 00:15:22.000]  捨棄舊有的生活方式
[00:15:25.000 --> 00:15:27.000]  我這個朋友
[00:15:27.000 --> 00:15:29.000]  他信了主之後
[00:15:29.000 --> 00:15:32.000]  他戒絕女色
[00:15:32.000 --> 00:15:35.000]  他跟我說話是很坦白的
[00:15:35.000 --> 00:15:37.000]  跟我好像是忘年之交
[00:15:37.000 --> 00:15:42.000]  說得很白
[00:15:42.000 --> 00:15:45.000]  我也不好意思在這裡跟你說
[00:15:45.000 --> 00:15:48.000]  不過他很坦率的說到
[00:15:48.000 --> 00:15:51.000]  當他認識了耶穌之後
[00:15:52.000 --> 00:15:55.000]  他連怎麼看異性的眼光
[00:15:55.000 --> 00:15:58.000]  都徹底反轉過來
[00:15:58.000 --> 00:16:01.000]  而他給我最深刻的印象就是
[00:16:01.000 --> 00:16:03.000]  當我信了耶穌之後
[00:16:03.000 --> 00:16:05.000]  我將我家裡一件的古董
[00:16:05.000 --> 00:16:08.000]  是扔了到鹹水海
[00:16:08.000 --> 00:16:12.000]  因為那件古董是一個神像
[00:16:12.000 --> 00:16:14.000]  有些人說他傻
[00:16:14.000 --> 00:16:17.000]  你賣了那些錢可以來奉獻
[00:16:20.000 --> 00:16:23.000]  但是這個人就是這麼徹底的悔改
[00:16:23.000 --> 00:16:27.000]  福音有沒有改變我們的世界觀念呢
[00:16:27.000 --> 00:16:30.000]  有沒有改變我們的價值觀念呢
[00:16:30.000 --> 00:16:35.000]  有沒有令我們願意受到財物的損失
[00:16:35.000 --> 00:16:38.000]  都在所不計
[00:16:38.000 --> 00:16:40.000]  如果沒有的話
[00:16:40.000 --> 00:16:45.000]  我想我們的悔改仍然需要悔改
[00:16:45.000 --> 00:16:48.000]  我最記得我年輕的時候
[00:16:49.000 --> 00:16:51.000]  是肥肥大大的
[00:16:51.000 --> 00:16:54.000]  聲譽雄中的醫生
[00:16:54.000 --> 00:16:56.000]  叫做張耀基
[00:16:56.000 --> 00:16:58.000]  有多少人聽過他的名字
[00:16:58.000 --> 00:17:02.000]  我都想看看我和我差不多輩份的人
[00:17:02.000 --> 00:17:05.000]  有個醫生記得一個醫生
[00:17:05.000 --> 00:17:07.000]  都好像不是很多人記得
[00:17:07.000 --> 00:17:09.000]  張耀基醫生
[00:17:09.000 --> 00:17:12.000]  我最記得他說到的其中一樣
[00:17:12.000 --> 00:17:14.000]  當你信了耶穌
[00:17:14.000 --> 00:17:18.000]  你連荷包都要悔改
[00:17:19.000 --> 00:17:20.000]  是很實在的
[00:17:20.000 --> 00:17:25.000]  那些錢怎麼進到荷包裡
[00:17:25.000 --> 00:17:28.000]  要悔改
[00:17:28.000 --> 00:17:32.000]  其實這些多震撼性的道理
[00:17:32.000 --> 00:17:34.000]  多精彩的道理
[00:17:34.000 --> 00:17:39.000]  今天有多少哈佛商業學院出來的人
[00:17:39.000 --> 00:17:44.000]  今天有多少頂尖的高盛
[00:17:45.000 --> 00:17:50.000]  那些很會弄什麼衍生工具的人
[00:17:50.000 --> 00:17:56.000]  如果他們說雷曼等等那些人
[00:17:56.000 --> 00:17:58.000]  如果他們說
[00:17:58.000 --> 00:18:01.000]  其實陳牧師我也有回教會
[00:18:01.000 --> 00:18:03.000]  你怎樣
[00:18:03.000 --> 00:18:05.000]  你覺得很出奇
[00:18:05.000 --> 00:18:08.000]  其實在封城也有這樣的人
[00:18:08.000 --> 00:18:13.000]  你說你信福音
[00:18:14.000 --> 00:18:15.000]  你的錢怎麼賺的
[00:18:15.000 --> 00:18:18.000]  你的稅怎麼報的
[00:18:18.000 --> 00:18:22.000]  因為你信福音
[00:18:22.000 --> 00:18:25.000]  不要說你賺錢的手法
[00:18:25.000 --> 00:18:31.000]  說你處理你那大筆財產的手法
[00:18:31.000 --> 00:18:35.000]  很多人儲備了很多的錢
[00:18:35.000 --> 00:18:40.000]  都是等著將來百年歸老之後
[00:18:40.000 --> 00:18:42.000]  跟他說再見
[00:18:45.000 --> 00:18:46.000]  福音改變人
[00:18:46.000 --> 00:18:48.000]  改變得徹底
[00:18:48.000 --> 00:18:50.000]  第三方面
[00:18:50.000 --> 00:18:52.000]  福音的震撼性
[00:18:52.000 --> 00:18:56.000]  其實在今天說世界融和
[00:18:56.000 --> 00:18:58.000]  說宗教合一
[00:18:58.000 --> 00:19:02.000]  都仍然要冒一個險
[00:19:02.000 --> 00:19:05.000]  我絕對不鼓勵
[00:19:05.000 --> 00:19:09.000]  那些冒犯性的傳福音的方法
[00:19:10.000 --> 00:19:15.000]  就好像最近在走彌敦道、金巴利道那一帶
[00:19:15.000 --> 00:19:18.000]  就是你差不多走不過去
[00:19:18.000 --> 00:19:20.000]  因為元朗有個樓盤
[00:19:20.000 --> 00:19:23.000]  先生看樓
[00:19:23.000 --> 00:19:27.000]  明明你拿著兩大袋東西
[00:19:27.000 --> 00:19:29.000]  先生看樓
[00:19:29.000 --> 00:19:31.000]  我真的想一袋東西送過去
[00:19:31.000 --> 00:19:33.000]  不過我是悔改的人
[00:19:33.000 --> 00:19:35.000]  不可以這樣想 不可以這樣做
[00:19:35.000 --> 00:19:37.000]  我們不做那些事
[00:19:38.000 --> 00:19:40.000]  我們有機會去宣揚
[00:19:40.000 --> 00:19:43.000]  去見證耶穌基督的時候
[00:19:43.000 --> 00:19:46.000]  這個社會的代價
[00:19:46.000 --> 00:19:49.000]  有時候是非常之大
[00:19:49.000 --> 00:19:51.000]  怎樣大呢
[00:19:51.000 --> 00:19:55.000]  就是在23節一直開始
[00:19:55.000 --> 00:20:00.000]  保羅宣講了這位耶穌基督
[00:20:00.000 --> 00:20:03.000]  保羅在二佛所裏面
[00:20:03.000 --> 00:20:06.000]  在推拉奴學房裏面
[00:20:07.000 --> 00:20:09.000]  每天來見證耶穌基督
[00:20:09.000 --> 00:20:11.000]  保羅靠著上帝的恩典
[00:20:11.000 --> 00:20:13.000]  行了非常之奇事
[00:20:13.000 --> 00:20:15.000]  見證耶穌基督
[00:20:15.000 --> 00:20:17.000]  然後怎樣呢
[00:20:17.000 --> 00:20:20.000]  原來整個城市都受了影響
[00:20:20.000 --> 00:20:24.000]  那時候有一個做神堪的人
[00:20:24.000 --> 00:20:29.000]  他拜的那個叫阿底米
[00:20:29.000 --> 00:20:31.000]  又叫Diana
[00:20:31.000 --> 00:20:33.000]  這個神堪
[00:20:33.000 --> 00:20:35.000]  是用銀做的
[00:20:36.000 --> 00:20:39.000]  因為拜的人實在是非常之多
[00:20:39.000 --> 00:20:41.000]  整巷整市
[00:20:41.000 --> 00:20:44.000]  街上通巷都是這些
[00:20:44.000 --> 00:20:47.000]  然後他們有個工會
[00:20:47.000 --> 00:20:49.000]  他們發覺
[00:20:49.000 --> 00:20:53.000]  為什麼自從保羅來了這裏
[00:20:53.000 --> 00:20:55.000]  這三幾個月
[00:20:55.000 --> 00:20:57.000]  我們的生意一直插水
[00:20:57.000 --> 00:21:02.000]  插水插到差不多是吃穀種
[00:21:02.000 --> 00:21:05.000]  他就招敘他同行的人
[00:21:06.000 --> 00:21:07.000]  各位
[00:21:07.000 --> 00:21:10.000]  你們要知道我們是靠這門生意發達的
[00:21:10.000 --> 00:21:12.000]  這個保羅
[00:21:12.000 --> 00:21:14.000]  不單止在二佛所
[00:21:14.000 --> 00:21:16.000]  並且在整個亞細亞全地
[00:21:16.000 --> 00:21:20.000]  引誘迷惑很多人
[00:21:20.000 --> 00:21:24.000]  保羅怎樣引誘迷惑人呢
[00:21:24.000 --> 00:21:26.000]  聽聽他怎麼說
[00:21:26.000 --> 00:21:28.000]  第26節
[00:21:28.000 --> 00:21:32.000]  人手所做的不是神
[00:21:32.000 --> 00:21:34.000]  他講了這句話
[00:21:35.000 --> 00:21:37.000]  人手所做的不是神
[00:21:37.000 --> 00:21:39.000]  你們聽見了
[00:21:39.000 --> 00:21:42.000]  結果我們沒有飯吃
[00:21:42.000 --> 00:21:44.000]  不單止我們沒有飯吃
[00:21:44.000 --> 00:21:46.000]  連我們的大女神
[00:21:46.000 --> 00:21:48.000]  阿底米的廟
[00:21:48.000 --> 00:21:50.000]  也沒有人去
[00:21:50.000 --> 00:21:52.000]  沒有人去就沒有香油
[00:21:52.000 --> 00:21:54.000]  沒有香油就沒有收入
[00:21:54.000 --> 00:21:56.000]  亞細亞和全天下
[00:21:56.000 --> 00:22:00.000]  所敬拜的大女神的威榮
[00:22:00.000 --> 00:22:02.000]  也要消滅
[00:22:02.000 --> 00:22:04.000]  保羅做過什麼事
[00:22:05.000 --> 00:22:06.000]  如果我們看回
[00:22:06.000 --> 00:22:09.000]  保羅一貫的傳福音方式
[00:22:09.000 --> 00:22:12.000]  他也是清清楚楚說
[00:22:12.000 --> 00:22:16.000]  我們不能夠拜人手所做的
[00:22:16.000 --> 00:22:19.000]  這個創造宇宙和其中萬物的神
[00:22:19.000 --> 00:22:21.000]  既是天地的主
[00:22:21.000 --> 00:22:24.000]  就不住人手所做的電
[00:22:24.000 --> 00:22:26.000]  也不用人手服事
[00:22:26.000 --> 00:22:28.000]  好像自己缺少什麼
[00:22:28.000 --> 00:22:30.000]  他是賜我們生命氣息
[00:22:30.000 --> 00:22:32.000]  講的是這個創造的主宰
[00:22:33.000 --> 00:22:35.000]  神要回歸於這個真神
[00:22:35.000 --> 00:22:37.000]  親愛的兄姊妹
[00:22:37.000 --> 00:22:39.000]  這樣的說話
[00:22:39.000 --> 00:22:43.000]  其實一出就已經有排他性
[00:22:43.000 --> 00:22:46.000]  不過今天整個世界的哲學
[00:22:46.000 --> 00:22:49.000]  整個世界的所謂政治正確
[00:22:49.000 --> 00:22:51.000]  政治正確
[00:22:51.000 --> 00:22:53.000]  就是絕對不可有排他性
[00:22:53.000 --> 00:22:55.000]  當你說到有絕對的時候
[00:22:55.000 --> 00:22:57.000]  就是絕對不對
[00:22:57.000 --> 00:23:00.000]  唯有當你說絕對沒有絕對的時候
[00:23:00.000 --> 00:23:02.000]  你才絕對對
[00:23:03.000 --> 00:23:04.000]  世界就是這樣
[00:23:04.000 --> 00:23:08.000]  那福音的影響是什麼呢
[00:23:08.000 --> 00:23:11.000]  我們看到福音的影響
[00:23:11.000 --> 00:23:15.000]  仍然能夠令到盲的看得見
[00:23:15.000 --> 00:23:18.000]  令到迷惑的能夠歸向光明
[00:23:18.000 --> 00:23:22.000]  不過有人是甘願在迷惑中繼續迷惑
[00:23:22.000 --> 00:23:24.000]  於是乎他就會起來
[00:23:24.000 --> 00:23:27.000]  來抗拒這個福音
[00:23:27.000 --> 00:23:31.000]  這個底米雕這位先生
[00:23:32.000 --> 00:23:35.000]  是最發達的銀像工會的頭
[00:23:35.000 --> 00:23:38.000]  他就聳動那些人起來
[00:23:38.000 --> 00:23:41.000]  在那裡大聲喊大聲喊
