
[00:00:00.000 --> 00:00:01.560]  與我弟姐妹平安
[00:02:40.160 --> 00:02:42.160]  我們的良知告訴我們
[00:02:42.160 --> 00:02:44.760]  我們盡公民的義務和責任
[00:02:44.760 --> 00:02:50.840]  是對整體的社會能夠帶來安穩、平安和秩序
[00:02:50.840 --> 00:02:52.600]  是有益處的
[00:02:52.600 --> 00:02:54.760]  整個社會和市民大衆
[00:02:54.760 --> 00:03:00.880]  都因爲這個平靜、安穩來得到益處
[00:03:00.880 --> 00:03:05.680]  經文更加確認政府的權柄是來自上帝
[00:03:05.680 --> 00:03:08.320]  信服他們是因爲我們信服上帝
[00:03:08.320 --> 00:03:11.720]  而抗拒他們就是抗拒上帝
[00:03:11.720 --> 00:03:16.160]  將會招致從上帝而來的審判
[00:03:16.160 --> 00:03:20.000]  統治者的責任是爲上帝工作
[00:03:20.000 --> 00:03:22.840]  要去維持整個社會的秩序
[00:03:22.840 --> 00:03:25.280]  並且它有一個很重要的任務
[00:03:25.280 --> 00:03:29.520]  就是讓作惡的懼怕受到懲治
[00:03:29.520 --> 00:03:33.080]  要行善的受到嘉許
[00:03:33.080 --> 00:03:34.600]  經文更加具體地說
[00:03:34.600 --> 00:03:36.840]  基督徒信服政權
[00:03:36.840 --> 00:03:39.800]  包括要去納稅
[00:03:39.800 --> 00:03:41.520]  不要規厭政府
[00:03:41.520 --> 00:03:44.120]  要懼怕政府的懲罰
[00:03:44.120 --> 00:03:46.560]  不敢去作惡
[00:03:46.560 --> 00:03:48.160]  並且要尊敬政府
[00:03:48.160 --> 00:03:50.200]  就好像其他經文告訴我們
[00:03:50.200 --> 00:03:53.640]  我們其實是要尊敬衆人一樣
[00:03:53.640 --> 00:03:55.400]  耶穌福音書上
[00:03:55.400 --> 00:03:59.840]  被試探要去回應究竟是否應該交稅
[00:03:59.840 --> 00:04:02.160]  是否應該奉獻的問題的時候
[00:04:02.160 --> 00:04:04.320]  祂很肯定地回答
[00:04:04.320 --> 00:04:07.120]  該殺的歸給該殺
[00:04:07.120 --> 00:04:09.960]  上帝的歸給上帝
[00:04:09.960 --> 00:04:13.160]  用句話說兩樣都需要
[00:04:13.160 --> 00:04:17.200]  保羅寫《羅馬書》的十三經一至七節的目的
[00:04:17.200 --> 00:04:20.520]  是想向羅馬政府表明
[00:04:20.520 --> 00:04:24.640]  基督徒是一羣奉公守法的羣體
[00:04:24.640 --> 00:04:27.000]  雖然我們所相信的耶穌基督
[00:04:27.000 --> 00:04:30.280]  是被判成政治犯去處死的
[00:04:30.280 --> 00:04:34.600]  而祂的罪名被稱爲猶太人的王
[00:04:34.600 --> 00:04:37.920]  似乎暗示着有背叛該殺
[00:04:37.920 --> 00:04:41.120]  另立自己爲王想獨立於羅馬政府
[00:04:41.120 --> 00:04:43.360]  這個統治的意圖
[00:04:43.360 --> 00:04:44.480]  不過
[00:04:44.480 --> 00:04:48.040]  這個只不過是一個天大的誤會
[00:04:48.040 --> 00:04:52.480]  耶穌不是要在地上另立一個王國
[00:04:52.480 --> 00:04:56.880]  耶穌只是想爲人類帶來真正的平安和喜樂
[00:04:56.880 --> 00:04:58.840]  幫助那些相信祂的人
[00:04:58.840 --> 00:05:02.200]  不再受罪惡的奴役和捆綁
[00:05:02.200 --> 00:05:04.760]  得到真正的自由
[00:05:04.760 --> 00:05:05.920]  不過
[00:05:05.920 --> 00:05:07.880]  我們也會關心
[00:05:07.880 --> 00:05:09.000]  放眼整個世界
[00:05:09.000 --> 00:05:12.080]  甚至我們全人類的歷史
[00:05:12.080 --> 00:05:14.560]  我們也會看到有些政府
[00:05:14.560 --> 00:05:18.400]  是有爲去作爲上帝僕人的原則
[00:05:18.400 --> 00:05:20.400]  他們不秉公處事
[00:05:20.400 --> 00:05:22.920]  並且是屈枉行善的人
[00:05:22.920 --> 00:05:27.200]  讓整個社會進入了混亂恐慌的狀態
[00:05:27.200 --> 00:05:30.920]  甚至是讓惡人去任意妄爲
[00:05:30.920 --> 00:05:34.480]  那我們這些要盡責的公民
[00:05:34.480 --> 00:05:36.520]  可以怎麼做呢?
[00:05:36.520 --> 00:05:40.360]  基督徒要怎麼去面對這個狀況呢?
[00:05:40.360 --> 00:05:41.400]  我們也留意到
[00:05:41.400 --> 00:05:44.840]  保羅在寫《羅馬書》的時候
[00:05:44.840 --> 00:05:47.040]  他所身處的年代
[00:05:47.040 --> 00:05:51.320]  他的統治者正是羅馬的皇帝尼祿
[00:05:51.320 --> 00:05:53.000]  在歷史上告訴我們
[00:05:53.000 --> 00:05:56.320]  尼祿出了名很兇殘
[00:05:56.320 --> 00:05:59.200]  他將違抗他命令的人民
[00:05:59.200 --> 00:06:00.440]  臨上游
[00:06:00.440 --> 00:06:02.760]  其中一個行徑而已
[00:06:02.760 --> 00:06:06.640]  臨上游綁在大街上燃燒
[00:06:06.640 --> 00:06:11.200]  去照亮整個街道
[00:06:11.200 --> 00:06:14.480]  那保羅怎麼去面對一個這樣的政權呢?
[00:06:14.480 --> 00:06:18.120]  在十三宗一至七節他沒有正面的提及
[00:06:18.120 --> 00:06:20.440]  不過他清楚地指出
[00:06:20.440 --> 00:06:23.240]  當權者的權柄是有限制的
[00:06:23.240 --> 00:06:24.720]  他是上帝的僕人
[00:06:24.720 --> 00:06:28.160]  是要讓作惡的懼怕行善的受清許
[00:06:28.160 --> 00:06:31.200]  讓社會維持秩序和安寧
[00:06:31.200 --> 00:06:34.680]  不過我們可以從其他的經文看到保羅
[00:06:34.680 --> 00:06:37.760]  如何面對一些失效的政權
[00:06:37.760 --> 00:06:40.200]  他會如何處事呢?
[00:06:40.200 --> 00:06:43.800]  保羅在耶路撒冷分享自己順着經過的時候
[00:06:43.800 --> 00:06:47.000]  猶太羣衆去攻擊保羅
[00:06:47.000 --> 00:06:49.320]  想要殺了他
[00:06:49.320 --> 00:06:53.240]  而羅馬營的千夫長立刻去抓了保羅
[00:06:53.240 --> 00:06:57.120]  想私底下去邊打敲門保羅
[00:06:57.120 --> 00:06:59.320]  看看發生了什麼事
[00:06:59.320 --> 00:07:01.800]  保羅立刻告訴他
[00:07:01.800 --> 00:07:04.440]  我是羅馬公民
[00:07:04.440 --> 00:07:06.560]  他提醒這個千夫長
[00:07:06.560 --> 00:07:08.600]  他公民的權利
[00:07:08.600 --> 00:07:11.960]  因爲一個羅馬公民未被審訊就落私刑
[00:07:11.960 --> 00:07:14.480]  是不合這個法規的
[00:07:14.480 --> 00:07:16.360]  在另一次猶太人去控告保羅
[00:07:16.360 --> 00:07:20.960]  去請求羅馬的統治者去法辦保羅
[00:07:20.960 --> 00:07:25.480]  由暗中來到想在壓戒保羅的過程
[00:07:25.480 --> 00:07:27.680]  去刺殺保羅
[00:07:27.680 --> 00:07:31.120]  保羅知道自己無論是在羅馬的法律底下
[00:07:31.120 --> 00:07:33.520]  又或者猶太的法律底下
[00:07:33.520 --> 00:07:36.000]  他都沒有干犯過任何罪
[00:07:36.000 --> 00:07:39.280]  所以他不同意省長的判決
[00:07:39.280 --> 00:07:43.040]  去決定來提出上訴
[00:07:43.040 --> 00:07:46.400]  所以我們當然要盡公民的義務和責任
[00:07:46.400 --> 00:07:51.240]  不過同樣我們要知道我們公民的權利
[00:07:51.240 --> 00:07:56.560]  另外我們相信上帝掌管一切
[00:07:56.560 --> 00:07:59.600]  當他容許事情發生的時候
[00:07:59.600 --> 00:08:01.320]  其實是會有一些
[00:08:01.320 --> 00:08:05.400]  我們意想不到美好的事情進行之中
[00:08:05.400 --> 00:08:07.680]  例如史提反遇害
[00:08:07.680 --> 00:08:09.920]  教會被逼迫
[00:08:09.920 --> 00:08:14.280]  包括保羅最終都是被羅馬政府所處決
[00:08:14.280 --> 00:08:18.040]  但整件事或者那段歷史
[00:08:18.040 --> 00:08:22.560]  讓當時的人更加相信福音的真實
[00:08:22.560 --> 00:08:26.200]  史提反和保羅正活生生地去見證着
[00:08:26.200 --> 00:08:29.800]  什麼是免於恐懼的自由
[00:08:29.800 --> 00:08:32.840]  在《羅馬書》的十二章十四至二十一節
[00:08:32.840 --> 00:08:34.200]  保羅提出
[00:08:34.200 --> 00:08:37.040]  他說要祝福那個迫害你的
[00:08:37.040 --> 00:08:38.920]  不要誹咒
[00:08:38.920 --> 00:08:40.800]  不要以惡報惡
[00:08:40.800 --> 00:08:42.440]  不要爲自己伸冤
[00:08:42.440 --> 00:08:46.800]  寧可讓上帝的憤怒去留地步
[00:08:46.800 --> 00:08:49.800]  因爲上帝是會報應那些作惡的
[00:08:49.800 --> 00:08:51.640]  就好像巴比倫
[00:08:51.640 --> 00:08:53.040]  巴比倫是上帝的僕人
[00:08:53.040 --> 00:08:56.560]  被委派去懲罰那些犯罪的猶太人
[00:08:56.560 --> 00:08:59.560]  不過巴比倫本身卻是攬權
[00:08:59.560 --> 00:09:02.160]  超出了上帝對他們的吩咐
[00:09:02.160 --> 00:09:04.000]  他們的結局是怎麼樣呢
[00:09:04.000 --> 00:09:06.360]  上帝對巴比倫懲罰
[00:09:06.360 --> 00:09:10.160]  我們見證着巴比倫的衰落和亡國
[00:09:10.160 --> 00:09:13.560]  在歷史之中灰飛煙滅
[00:09:13.560 --> 00:09:17.520]  其實當我們年紀慢慢慢慢成長的時候
[00:09:17.520 --> 00:09:19.440]  你會發現
[00:09:19.440 --> 00:09:22.240]  我們其實每一個人都會親自去承受
[00:09:22.240 --> 00:09:25.280]  我們所做過一切的後果
[00:09:25.280 --> 00:09:28.080]  因爲審判和懲罰
[00:09:28.080 --> 00:09:32.760]  都是上帝的權柄和他的工作
[00:09:32.760 --> 00:09:34.600]  上帝對我們每一個基督徒的吩咐
[00:09:34.600 --> 00:09:36.600]  是愛你的仇敵
[00:09:36.600 --> 00:09:38.560]  要以善成惡
[00:09:38.560 --> 00:09:41.600]  這是我們基督徒持守的
[00:09:41.600 --> 00:09:44.600]  很重要的信仰價值
[00:09:44.600 --> 00:09:48.040]  彼得是另一位的仕途
[00:09:48.040 --> 00:09:51.360]  在他的書信裏都這樣勸免信徒
[00:09:51.360 --> 00:09:53.600]  他說你們要爲主的緣故
[00:09:53.600 --> 00:09:56.080]  信服人的一切制度
[00:09:56.080 --> 00:09:58.400]  或者是在上的君王
[00:09:58.400 --> 00:10:03.280]  或者是君王所派情惡上線的官員
[00:10:03.280 --> 00:10:06.040]  因爲神的旨意原是要你們以行善
[00:10:06.040 --> 00:10:10.080]  來堵住那些糊塗無知人的口
[00:10:10.080 --> 00:10:12.080]  不過我們都記得
[00:10:12.080 --> 00:10:13.960]  當在聖諾行傳的時候
[00:10:13.960 --> 00:10:16.360]  猶太的宗教領袖去指令彼得
[00:10:16.360 --> 00:10:20.480]  不要去再傳耶穌的道
[00:10:20.480 --> 00:10:23.960]  彼得和衆使徒的回應是什麼呢
[00:10:23.960 --> 00:10:25.120]  他這麼說
[00:10:25.120 --> 00:10:28.200]  我們必須順從神
[00:10:28.200 --> 00:10:31.120]  勝於順從人
[00:10:31.120 --> 00:10:34.200]  即是說基督徒最高的準則
[00:10:34.200 --> 00:10:37.440]  也是區會今年的主題
[00:10:37.440 --> 00:10:40.640]  讓上主居守
[00:10:40.640 --> 00:10:42.560]  我們看到無論保祿或者彼得
[00:10:42.560 --> 00:10:44.760]  以及衆使徒的生命見證
[00:10:44.760 --> 00:10:46.960]  都指出了一件事
[00:10:46.960 --> 00:10:49.760]  沒錯我們是奉公守法的好公民
[00:10:49.760 --> 00:10:54.160]  我們努力去盡公民的責任和義務
[00:10:54.160 --> 00:10:56.240]  不過當政權要我們去做的事情
[00:10:56.240 --> 00:10:58.240]  是和天國的價值
[00:10:58.240 --> 00:11:00.440]  和讓上主居守
[00:11:00.440 --> 00:11:04.080]  這一條最高的法制有衝突的時候
[00:11:04.080 --> 00:11:07.040]  每一個基督徒都知道
[00:11:07.040 --> 00:11:10.200]  他怎麼做選擇
[00:11:10.200 --> 00:11:12.480]  對於香港現在的狀況
[00:11:12.480 --> 00:11:16.640]  很多人都很擔憂焦慮和恐懼
[00:11:16.640 --> 00:11:19.720]  剛纔佩潔宣教士在她的祈禱裏面
[00:11:19.720 --> 00:11:23.400]  都來爲這些事去吐槽
[00:11:23.400 --> 00:11:25.360]  眼看下去的時候
[00:11:25.360 --> 00:11:30.280]  我們發現我們當中的市民去封藏食物
[00:11:30.280 --> 00:11:31.920]  封藏藥物
[00:11:31.920 --> 00:11:35.760]  可以見到市民好像驚弓之了
[00:11:35.760 --> 00:11:38.480]  受不到一點點的驚嚇
[00:11:38.480 --> 00:11:41.800]  事實上香港真的面對很大的壓力
[00:11:41.800 --> 00:11:43.920]  這兩年多以來的抗疫疲勞
[00:11:43.920 --> 00:11:46.720]  讓我們感到很失落
[00:11:46.720 --> 00:11:48.680]  我們不禁會問
[00:11:48.680 --> 00:11:51.520]  做完我們可以做完的事情吧
[00:11:51.520 --> 00:11:55.120]  我們也信服在上掌權者的吩咐
[00:11:55.120 --> 00:11:59.520]  爲什麼疫情越陷越深呢
[00:11:59.520 --> 00:12:01.360]  當然要回答這個問題
[00:12:01.360 --> 00:12:04.280]  是有很多很多不同的因素
[00:12:04.280 --> 00:12:07.360]  但是作爲基督徒我們要承認
[00:12:07.360 --> 00:12:11.120]  人只能盡做我們可以做的事
[00:12:11.120 --> 00:12:15.240]  人就不能夠勝過天最大的掌權者
[00:12:15.240 --> 00:12:17.120]  上帝的心意
[00:12:17.120 --> 00:12:20.920]  我們需要謙避下來去禱告祈求上帝的憐憫
[00:12:20.920 --> 00:12:22.880]  甚至去告訴我們
[00:12:22.880 --> 00:12:24.400]  去感動我們
[00:12:24.400 --> 00:12:29.840]  去做有什麼我們還沒做而可以做的事
[00:12:29.840 --> 00:12:32.400]  香港的經濟面臨很大的困境
[00:12:32.400 --> 00:12:36.040]  不單止普羅大衆會手停口停
[00:12:36.040 --> 00:12:37.720]  我們眼裏所見到的就是
[00:12:37.720 --> 00:12:39.760]  店鋪一間執行又一間
[00:12:39.760 --> 00:12:43.040]  也都知道有很多國際的大企業和公司
[00:12:43.040 --> 00:12:48.920]  將他們的總部調遷來到其他的城市和國家
[00:12:48.920 --> 00:12:53.160]  我們都知道走了就不是那麼容易再回來
[00:12:53.160 --> 00:12:54.640]  用句話說
[00:12:54.640 --> 00:12:58.760]  很多人已經失業又或者將要失業
[00:12:58.760 --> 00:12:59.680]  就算有工作的
[00:12:59.680 --> 00:13:02.640]  例如是一些醫護安老和教育
[00:13:02.640 --> 00:13:05.600]  也都面臨着很大的工作壓力
[00:13:05.600 --> 00:13:08.880]  天天做到沒有停手
[00:13:08.880 --> 00:13:12.640]  另一方我們見到香港人的怨氣很深
[00:13:12.640 --> 00:13:14.560]  無處宣泄
[00:13:14.560 --> 00:13:17.360]  情緒陷入着焦慮和壓抑
[00:13:17.360 --> 00:13:19.560]  加上見到身邊的親友離開
[00:13:19.560 --> 00:13:21.240]  無論是移民的
[00:13:21.240 --> 00:13:23.880]  又或者因爲確診而離世
[00:13:23.880 --> 00:13:29.040]  這些市民都更加覺得無助和無力
[00:13:29.040 --> 00:13:29.600]  是的 無助
[00:13:29.600 --> 00:13:33.240]  雖然現在我們體諒和明白政府的處境
[00:13:33.240 --> 00:13:34.800]  不過作爲深受影響
[00:13:34.800 --> 00:13:37.280]  活在水深火熱的市民大衆
[00:13:37.280 --> 00:13:40.920]  我們又如何去面對這一刻的困境呢
[00:13:40.920 --> 00:13:44.440]  特別是選擇留下在香港的你和我
[00:13:44.440 --> 00:13:48.880]  我們又可以如何去活出公民的義務和責任
[00:13:48.880 --> 00:13:51.920]  和香港人去跨越這個困境
[00:13:51.920 --> 00:13:55.600]  活出我們私生的精神呢
[00:13:55.600 --> 00:13:58.880]  其實烏克蘭給我們有很大的鼓舞
[00:13:58.880 --> 00:14:00.800]  面對巨人哥里亞
[00:14:00.800 --> 00:14:03.840]  我們見到國民上下萬衆一心
[00:14:03.840 --> 00:14:07.240]  他們獻出自己可以貢獻的步伐
[00:14:07.240 --> 00:14:12.520]  或者你會覺得這麼少一點點的餅和魚
[00:14:12.520 --> 00:14:15.560]  哪夠五千人喫啊
[00:14:15.560 --> 00:14:17.320]  不過多你一分力
[00:14:17.320 --> 00:14:19.040]  就是多一分力
[00:14:19.040 --> 00:14:22.240]  所以先貢獻了我們可以貢獻的那部分
[00:14:22.240 --> 00:14:25.920]  上帝就會用你那一點點的力量
[00:14:25.920 --> 00:14:29.240]  去做一些我們想象不到的事情
[00:14:29.240 --> 00:14:31.640]  我們正看到沒有可能發生的事
[00:14:31.640 --> 00:14:33.360]  在烏克蘭發生
[00:14:33.360 --> 00:14:35.800]  讓人去振奮
[00:14:35.800 --> 00:14:38.960]  還有機會看一些貝多芬
[00:14:38.960 --> 00:14:41.360]  這個音樂家的一些事蹟
[00:14:41.360 --> 00:14:48.680]  我相信大家都同意她是一位音樂的奇才
[00:14:48.680 --> 00:14:53.800]  我也有留意到不知道是不是因爲她專注在音樂
[00:14:53.800 --> 00:14:58.480]  所以她沒有這個時間和能力去顧其他的東西
[00:14:58.480 --> 00:15:00.880]  包括她的起居生活
[00:15:00.880 --> 00:15:03.320]  在這些文獻裏面也形容
[00:15:03.320 --> 00:15:05.240]  她除了音樂之外
[00:15:05.240 --> 00:15:08.840]  其他的事情也是一塌糊塗的
[00:15:08.840 --> 00:15:10.080]  我在想
[00:15:10.080 --> 00:15:12.840]  難道香港政府只是一心去清零
[00:15:12.840 --> 00:15:14.360]  雷厲風騰
[00:15:14.360 --> 00:15:18.560]  根本無效去兼顧除了防疫以外的事情呢
[00:15:18.560 --> 00:15:21.760]  其實我不是跟政府說好話
[00:15:21.760 --> 00:15:26.200]  而是我不想再去糾纏去問和尚囉嗦
[00:15:26.200 --> 00:15:27.920]  去問爲什麼要這樣做
[00:15:27.920 --> 00:15:30.240]  爲什麼不要這樣做
[00:15:30.240 --> 00:15:33.600]  我只記得聖經對我們的教導
[00:15:33.600 --> 00:15:37.280]  我們要狠切地爲在上掌權者去禱告
[00:15:37.280 --> 00:15:39.520]  以至他能夠有心力
[00:15:39.520 --> 00:15:40.200]  有能力
[00:15:40.200 --> 00:15:40.800]  有智慧
[00:15:40.800 --> 00:15:41.920]  有勇氣
[00:15:41.920 --> 00:15:45.880]  有信心去做上帝要去做的事情
[00:15:45.880 --> 00:15:50.520]  同時我們需要去辨識聖靈在香港的工作
[00:15:50.520 --> 00:15:52.320]  上帝沒有放棄過香港
[00:15:52.320 --> 00:15:55.480]  仍有很多人性的光輝在我們當中
[00:15:55.480 --> 00:15:57.560]  每一個角落來顯現
[00:15:57.560 --> 00:15:59.760]  包括在信仰羣體之內
[00:15:59.760 --> 00:16:02.240]  又或者是信仰羣體之外
[00:16:02.240 --> 00:16:05.920]  因爲上帝不獨獨是我們基督徒的主
[00:16:05.920 --> 00:16:08.960]  祂也是整個世界的
[00:16:08.960 --> 00:16:10.440]  在這個疫情嚴峻的時刻
[00:16:10.440 --> 00:16:11.520]  爲了防疫
[00:16:11.520 --> 00:16:15.320]  很多自願機構都停止了他們的服務
[00:16:15.320 --> 00:16:17.720]  而受惠者的起居飲食
[00:16:17.720 --> 00:16:20.800]  都在某個程度上受到很大的影響
[00:16:20.800 --> 00:16:23.480]  有一個關注基層家庭需要的自願團體
[00:16:23.480 --> 00:16:25.800]  名字叫「由淺入深」
[00:16:25.800 --> 00:16:29.520]  喪病人是本會尤麻地基督堂的同工
[00:16:29.520 --> 00:16:36.600]  他在上帝的呼召下辭職了在基督堂的同工身份
[00:16:36.600 --> 00:16:40.520]  專注在由淺入深的侍奉
[00:16:40.520 --> 00:16:42.720]  雖然整個疫情很嚴峻
[00:16:42.720 --> 00:16:45.280]  但他們沒有停止他們的工作
[00:16:45.280 --> 00:16:47.560]  他們做了一切防疫的措施
[00:16:47.560 --> 00:16:53.440]  目的是保護他們服務的受惠者
[00:16:53.440 --> 00:16:56.840]  他們繼續做的事情就是派發物資
[00:16:56.840 --> 00:17:00.520]  特別是一些熱的飯食給一些老弱的
[00:17:00.520 --> 00:17:01.960]  給一些無家的
[00:17:01.960 --> 00:17:04.920]  給一些無依的和一些困苦的
[00:17:04.920 --> 00:17:07.560]  也因爲很多自願機構停止了他們的服務
[00:17:07.560 --> 00:17:12.360]  所以來求助的人比之前多了很多
[00:17:12.360 --> 00:17:14.960]  他們需要地方去儲存
[00:17:14.960 --> 00:17:19.600]  和分發善心人士所捐來的物資
[00:17:19.600 --> 00:17:22.720]  不過因爲政府早前關閉宗教場所
[00:17:22.720 --> 00:17:26.320]  他們不可以再在教會派發物資
[00:17:26.320 --> 00:17:28.400]  那在哪裏派發呢?
[00:17:28.400 --> 00:17:32.200]  於是匆忙之間他們要將物資搬來教會
[00:17:32.200 --> 00:17:34.320]  去找新的地方儲存
[00:17:34.320 --> 00:17:39.000]  更加要找一些地方去派發物資
[00:17:39.000 --> 00:17:41.200]  真是頭都大了
[00:17:41.200 --> 00:17:44.880]  加上因爲不少的同工和侍奉人員確診
[00:17:44.880 --> 00:17:49.000]  讓整個工作陷入一個很混亂
[00:17:49.000 --> 00:17:51.800]  以及很需要人手的狀況
[00:17:51.800 --> 00:17:54.920]  不過雖然工作量大了人手
[00:17:54.920 --> 00:17:56.720]  示範手少了不過也沒有了
[00:17:56.720 --> 00:17:59.960]  他們記掛着需要他們派物資的人
[00:17:59.960 --> 00:18:05.000]  他們繼續想方設法的去完成每日的任務
[00:18:05.000 --> 00:18:08.960]  好感人的地方就是最近他們透過地產公司的轉介
[00:18:08.960 --> 00:18:10.840]  得到善心的業主
[00:18:10.840 --> 00:18:16.920]  願意免費借出在市區一個方便的地段的一個地鋪
[00:18:16.920 --> 00:18:20.280]  他們可以繼續在這個地點
[00:18:20.280 --> 00:18:23.240]  去儲存那些物資和分發物資
[00:18:23.240 --> 00:18:27.560]  是同一個地點所以他們不需要再搬來搬去那些物資
[00:18:27.560 --> 00:18:33.080]  也都方便了來拿物資的受惠人士
[00:18:33.080 --> 00:18:35.960]  早前我們在新聞裏面不知道大家有沒有留意過
[00:18:35.960 --> 00:18:41.080]  就是有一位年輕人客去打劫一間小店
[00:18:41.080 --> 00:18:43.760]  他放下一百元買這個食物
[00:18:43.760 --> 00:18:47.480]  隨即拿一把剪刀出來是想打劫
[00:18:47.480 --> 00:18:50.400]  這個老闆很鎮定地關上這個收銀機
[00:18:50.400 --> 00:18:53.040]  然後進去廚房拿一把刀出來
[00:18:53.040 --> 00:18:57.480]  追捕這個年輕賊人
[00:18:57.480 --> 00:19:01.160]  食花生的你和我以及廣大的市民
[00:19:01.160 --> 00:19:06.880]  當然第一時間就嘲諷這位很愚蠢的很笨拙的賊人
[00:19:06.880 --> 00:19:10.480]  不過我看到在網上有疑似的創作
[00:19:10.480 --> 00:19:14.000]  去想象一下這個店主去追捕這個賊人之後
[00:19:14.000 --> 00:19:15.800]  會有什麼結局呢
[00:19:15.800 --> 00:19:19.120]  當然這個不是真實的故事
[00:19:19.120 --> 00:19:21.000]  但是這個疑似創作
[00:19:21.000 --> 00:19:23.600]  它是教導和鼓勵我們
[00:19:23.600 --> 00:19:27.720]  如何可以爲其他人去多走一步
[00:19:27.720 --> 00:19:32.600]  爲我們香港的社會帶來正面的訊息和影響
[00:19:32.600 --> 00:19:34.800]  在這次二次創作的影片裏面
[00:19:34.800 --> 00:19:38.120]  老闆追捕到這個年輕人
[00:19:38.120 --> 00:19:40.720]  將他帶回小店
[00:19:40.720 --> 00:19:43.040]  給回屬於這個年輕人的一百元
[00:19:43.040 --> 00:19:45.680]  他都沒喫東西 還給你
[00:19:45.680 --> 00:19:49.040]  更加在錢包裏面拿了五百元出來
[00:19:49.040 --> 00:19:52.880]  賣了這個年輕人那把剪刀
[00:19:52.880 --> 00:19:57.200]  告訴他不要再去做賊人
[00:19:57.200 --> 00:20:01.880]  整個片段很讓人感動
[00:20:01.880 --> 00:20:03.920]  另外我們都知道
[00:20:03.920 --> 00:20:07.080]  相信大家都有機會看過
[00:20:07.080 --> 00:20:08.520]  就是有一位束帶員
[00:20:08.520 --> 00:20:10.560]  在某一個屋苑的某一個角落
