
[00:00:00.000 --> 00:00:03.000]  (主席)各位電影姊妹,各位朋友早晨
[00:02:11.000 --> 00:02:14.000]  為什麼我仍然堅守我基督教的信仰
[00:02:14.000 --> 00:02:15.000]  而不是轉去其他信仰
[00:02:15.000 --> 00:02:18.000]  我相信這個不單止是你可能有興趣
[00:02:18.000 --> 00:02:20.000]  我自己都很有興趣問的問題
[00:02:20.000 --> 00:02:23.000]  所以今早我都算是為自己整理一下
[00:02:23.000 --> 00:02:28.000]  一個全面的,很簡單,時間不多
[00:02:28.000 --> 00:02:30.000]  但是我想很簡略的
[00:02:30.000 --> 00:02:34.000]  但是很精要的告訴你為什麼我要信
[00:02:34.000 --> 00:02:36.000]  為什麼要信基督教
[00:02:36.000 --> 00:02:40.000]  今天我想從三個角度和大家解釋一下這個問題
[00:02:40.000 --> 00:02:42.000]  這三個角度就是我們今天的題目裏面
[00:02:42.000 --> 00:02:47.000]  基督教三個最重要最重要的指標
[00:02:47.000 --> 00:02:49.000]  就算你不是基督教徒
[00:02:49.000 --> 00:02:50.000]  多多少少都聽見的
[00:02:50.000 --> 00:02:52.000]  基督教經常講什麼
[00:02:52.000 --> 00:02:56.000]  講信、望、愛
[00:02:56.000 --> 00:03:00.000]  這三樣東西是基督教最大的特色
[00:03:00.000 --> 00:03:03.000]  我知道有些人心裏說有什麼特色
[00:03:03.000 --> 00:03:05.000]  信心、盼望、真愛
[00:03:05.000 --> 00:03:06.000]  我都有
[00:03:06.000 --> 00:03:09.000]  不信教的都懂得有信心
[00:03:09.000 --> 00:03:11.000]  做生意多有信心
[00:03:11.000 --> 00:03:13.000]  投資都要講信心
[00:03:13.000 --> 00:03:15.000]  對那隻股有沒有信心
[00:03:15.000 --> 00:03:16.000]  有信心的
[00:03:16.000 --> 00:03:19.000]  不一定要信教才有信心
[00:03:19.000 --> 00:03:20.000]  盼望什麼
[00:03:20.000 --> 00:03:21.000]  人人都有希望的
[00:03:21.000 --> 00:03:23.000]  明天會更好
[00:03:23.000 --> 00:03:25.000]  我們人都有希望的
[00:03:25.000 --> 00:03:27.000]  真愛我們都懂得愛
[00:03:27.000 --> 00:03:28.000]  我們需要愛
[00:03:28.000 --> 00:03:29.000]  我們都有
[00:03:29.000 --> 00:03:31.000]  父母子女之愛
[00:03:31.000 --> 00:03:32.000]  夫妻之愛
[00:03:32.000 --> 00:03:33.000]  朋友之愛
[00:03:33.000 --> 00:03:36.000]  就算你不是信基督教都會有
[00:03:36.000 --> 00:03:38.000]  今天我想和你說一下這三樣東西
[00:03:38.000 --> 00:03:40.000]  為什麼在基督教裏面這麼重要
[00:03:40.000 --> 00:03:42.000]  而它獨特性在哪裏
[00:03:42.000 --> 00:03:44.000]  首先我們直接
[00:03:44.000 --> 00:03:46.000]  不要浪費時間就講信心
[00:03:46.000 --> 00:03:49.000]  基督教的信心有什麼特別
[00:03:49.000 --> 00:03:51.000]  和其他不同信仰的人
[00:03:51.000 --> 00:03:54.000]  或者甚至沒有信仰的人
[00:03:54.000 --> 00:03:55.000]  在信心上有什麼不同
[00:03:55.000 --> 00:03:57.000]  有兩樣東西
[00:03:57.000 --> 00:03:58.000]  很簡單一次過講給你聽
[00:03:58.000 --> 00:04:00.000]  第一
[00:04:00.000 --> 00:04:01.000]  所有的信仰
[00:04:01.000 --> 00:04:03.000]  包括我們中國的儒釋道
[00:04:03.000 --> 00:04:07.000]  我夠膽講因為我是教這科的
[00:04:07.000 --> 00:04:09.000]  基本上是信任什麼呢
[00:04:09.000 --> 00:04:12.000]  是相信人自己
[00:04:12.000 --> 00:04:14.000]  很信得過你自己
[00:04:14.000 --> 00:04:16.000]  佛性在你裏面
[00:04:16.000 --> 00:04:18.000]  放下屠刀立地成佛
[00:04:18.000 --> 00:04:20.000]  殺人
[00:04:20.000 --> 00:04:21.000]  但一轉念就可以成佛
[00:04:21.000 --> 00:04:24.000]  因為你裏面有這種佛性
[00:04:24.000 --> 00:04:27.000]  儒家講我們有良知
[00:04:27.000 --> 00:04:29.000]  良心的意思就是我們人之所以為人
[00:04:29.000 --> 00:04:30.000]  我們有尊嚴
[00:04:30.000 --> 00:04:32.000]  這個全部都很對的
[00:04:32.000 --> 00:04:34.000]  但重心就是你要信你自己
[00:04:34.000 --> 00:04:36.000]  人要相信自己
[00:04:36.000 --> 00:04:38.000]  相信自己可以超越
[00:04:38.000 --> 00:04:40.000]  可以解決自己的問題
[00:04:40.000 --> 00:04:41.000]  透過
[00:04:41.000 --> 00:04:42.000]  只不過有時候我們想錯了
[00:04:42.000 --> 00:04:43.000]  一轉念
[00:04:43.000 --> 00:04:45.000]  生命就可以提升
[00:04:45.000 --> 00:04:47.000]  因為可以警戒性的
[00:04:47.000 --> 00:04:49.000]  達到一個宗教的警戒
[00:04:49.000 --> 00:04:52.000]  這個是一切宗教的立場
[00:04:52.000 --> 00:04:54.000]  和它最重要的基礎
[00:04:54.000 --> 00:04:56.000]  相信你自己
[00:04:56.000 --> 00:04:59.000]  但基督教的信心是什麼呢
[00:04:59.000 --> 00:05:01.000]  不是不相信人自己
[00:05:01.000 --> 00:05:03.000]  不過更加重要的
[00:05:03.000 --> 00:05:04.000]  除了你相信你自己之外
[00:05:04.000 --> 00:05:08.000]  還要相信宇宙有一位創造者
[00:05:08.000 --> 00:05:10.000]  創造的主宰
[00:05:10.000 --> 00:05:13.000]  並且他經常都很想和你溝通
[00:05:13.000 --> 00:05:16.000]  這個講法儒家沒有的
[00:05:16.000 --> 00:05:18.000]  佛家沒有的
[00:05:18.000 --> 00:05:20.000]  我夠膽告訴你
[00:05:20.000 --> 00:05:22.000]  這個就是基督教信心的特色
[00:05:22.000 --> 00:05:23.000]  基督教信心
[00:05:23.000 --> 00:05:24.000]  信一位宇宙的主宰
[00:05:24.000 --> 00:05:26.000]  可能有些人接著就會問
[00:05:26.000 --> 00:05:27.000]  很飄渺而已
[00:05:27.000 --> 00:05:29.000]  真的有一個主宰嗎
[00:05:29.000 --> 00:05:30.000]  今天的時間
[00:05:30.000 --> 00:05:31.000]  今早我沒有時間
[00:05:31.000 --> 00:05:33.000]  和你慢慢來講這個問題
[00:05:33.000 --> 00:05:36.000]  但基督教很特別的
[00:05:36.000 --> 00:05:37.000]  是呀
[00:05:37.000 --> 00:05:38.000]  神我們肉眼看不到
[00:05:38.000 --> 00:05:40.000]  但絕對不是虛無飄渺
[00:05:40.000 --> 00:05:41.000]  信有就有
[00:05:41.000 --> 00:05:42.000]  信沒有就沒有
[00:05:42.000 --> 00:05:44.000]  純粹是主觀的
[00:05:44.000 --> 00:05:48.000]  神絕對不是在你的主觀經驗裏估計
[00:05:48.000 --> 00:05:51.000]  神是真實的存在
[00:05:51.000 --> 00:05:55.000]  基督教說有三樣東西可以看得到
[00:05:55.000 --> 00:05:57.000]  如果你說神看不到
[00:05:57.000 --> 00:05:58.000]  所以我不相信
[00:05:58.000 --> 00:05:59.000]  對不起
[00:05:59.000 --> 00:06:01.000]  基督教是給神看得到的
[00:06:01.000 --> 00:06:02.000]  肉眼看不到
[00:06:02.000 --> 00:06:04.000]  但透過三樣東西去看得到
[00:06:04.000 --> 00:06:06.000]  第一樣
[00:06:06.000 --> 00:06:07.000]  基督教說
[00:06:07.000 --> 00:06:09.000]  羅馬書第一章說
[00:06:09.000 --> 00:06:10.000]  雖然他肉眼看不到
[00:06:10.000 --> 00:06:13.000]  但他創造的宇宙是看得到的
[00:06:13.000 --> 00:06:15.000]  雖然他肉眼看不到
[00:06:15.000 --> 00:06:19.000]  但是直著可以看到的這個奇妙的世界
[00:06:19.000 --> 00:06:21.000]  由宇宙到動物
[00:06:21.000 --> 00:06:22.000]  到植物
[00:06:22.000 --> 00:06:23.000]  到你自己的身體
[00:06:23.000 --> 00:06:26.000]  那些各樣的奇妙
[00:06:26.000 --> 00:06:31.000]  你可以見到那位創造者的真實在那裏
[00:06:31.000 --> 00:06:34.000]  我相信有時候你自己
[00:06:34.000 --> 00:06:38.000]  都不能夠否認這個事實
[00:06:38.000 --> 00:06:41.000]  這個世界每一隻昆蟲
[00:06:41.000 --> 00:06:43.000]  每一朵花
[00:06:43.000 --> 00:06:46.000]  你再看看你自己身體裏面的結構
[00:06:46.000 --> 00:06:49.000]  有一位讀醫科的
[00:06:49.000 --> 00:06:53.000]  後來他做了一個神經科的教授
[00:06:53.000 --> 00:06:55.000]  一位基督徒跟我說
[00:06:55.000 --> 00:06:57.000]  他說我們研究了這麼久
[00:06:57.000 --> 00:07:00.000]  我們人的神經和那些系統
[00:07:00.000 --> 00:07:04.000]  他說如果沒有神真的不可能
[00:07:04.000 --> 00:07:05.000]  人是神經
[00:07:05.000 --> 00:07:08.000]  G一線是正常的
[00:07:08.000 --> 00:07:12.000]  因為只有一點點
[00:07:12.000 --> 00:07:15.000]  或者基因裏面的排列錯了一個位
[00:07:15.000 --> 00:07:17.000]  我們就瘋了
[00:07:17.000 --> 00:07:20.000]  竟然可以在這麼多奇妙的配合裏面
[00:07:20.000 --> 00:07:21.000]  竟然今天正正當當
[00:07:21.000 --> 00:07:23.000]  今天我還可以站在這裏講講講
[00:07:23.000 --> 00:07:24.000]  你可以聽聽聽
[00:07:24.000 --> 00:07:27.000]  這個絕對不是必然的
[00:07:27.000 --> 00:07:31.000]  是一個很多極端複雜的過程裏面
[00:07:31.000 --> 00:07:34.000]  所產生出來的一種配合
[00:07:34.000 --> 00:07:37.000]  這種配合如果沒有一個匠心設計的創造者
[00:07:37.000 --> 00:07:39.000]  你根本是盲目的
[00:07:39.000 --> 00:07:40.000]  真的
[00:07:40.000 --> 00:07:42.000]  不單止看你自己的身體
[00:07:42.000 --> 00:07:43.000]  看周圍
[00:07:43.000 --> 00:07:45.000]  這個是創造的大自然
[00:07:45.000 --> 00:07:46.000]  第二
[00:07:46.000 --> 00:07:49.000]  基督教說我們可以看到神的是甚麼呢
[00:07:49.000 --> 00:07:53.000]  透過他的見證人
[00:07:53.000 --> 00:07:54.000]  在希伯來書說
[00:07:54.000 --> 00:07:56.000]  我們好像雲彩一樣
[00:07:56.000 --> 00:07:58.000]  我們由人看到那位神
[00:07:58.000 --> 00:08:00.000]  因為我們創造那位神
[00:08:00.000 --> 00:08:02.000]  我們說他不是這樣做了這個世界之後
[00:08:02.000 --> 00:08:04.000]  就逼人間煙火就退出去
[00:08:04.000 --> 00:08:07.000]  或者我們中國傳統那種
[00:08:07.000 --> 00:08:09.000]  天機不可洩漏
[00:08:09.000 --> 00:08:10.000]  無字天書
[00:08:10.000 --> 00:08:12.000]  我躲起來就看看你找不找到我
[00:08:12.000 --> 00:08:13.000]  找到就算你聰明
[00:08:13.000 --> 00:08:15.000]  找不到就自己完蛋了
[00:08:15.000 --> 00:08:16.000]  不是的
[00:08:16.000 --> 00:08:20.000]  我們的神是不斷地想和你和我去溝通的
[00:08:20.000 --> 00:08:23.000]  我們的神由自己創造了人之後
[00:08:23.000 --> 00:08:25.000]  他不斷地要和人說話
[00:08:25.000 --> 00:08:27.000]  他想人知道他和在一起
[00:08:27.000 --> 00:08:31.000]  在永恆裏面一起
[00:08:31.000 --> 00:08:36.000]  所以我們的神在我們每一個願意和他接觸的人的生命裏面
[00:08:36.000 --> 00:08:37.000]  都有動作的
[00:08:37.000 --> 00:08:40.000]  我們說有作為
[00:08:40.000 --> 00:08:43.000]  所以有很多的人他經驗到神
[00:08:43.000 --> 00:08:45.000]  你見不到神自己肉眼見不到
[00:08:45.000 --> 00:08:47.000]  但是見到很多很多人告訴你
[00:08:47.000 --> 00:08:49.000]  這個是真的
[00:08:49.000 --> 00:08:51.000]  我相信今天可能邀請你來的那位親友
[00:08:51.000 --> 00:08:54.000]  你看著他的生命有改變
[00:08:54.000 --> 00:08:55.000]  為甚麼會這樣
[00:08:55.000 --> 00:08:57.000]  信耶穌之後會變成這樣
[00:08:57.000 --> 00:08:58.000]  然後他不斷叫你來
[00:08:58.000 --> 00:09:00.000]  因為他很想告訴你
[00:09:00.000 --> 00:09:01.000]  神是很真實的
[00:09:01.000 --> 00:09:03.000]  因為我經驗到神是這麼真實的
[00:09:03.000 --> 00:09:04.000]  而且你有沒有留意
[00:09:04.000 --> 00:09:06.000]  你會說他只是一時衝動
[00:09:06.000 --> 00:09:07.000]  或者他是心理作用
[00:09:07.000 --> 00:09:09.000]  不是這麼簡單的
[00:09:09.000 --> 00:09:11.000]  你聽這個世界二千年來
[00:09:11.000 --> 00:09:12.000]  這麼多人都經驗了
[00:09:12.000 --> 00:09:14.000]  基督徒說神是很真實的
[00:09:14.000 --> 00:09:15.000]  有時看恩月之聲
[00:09:15.000 --> 00:09:17.000]  或者看影音使團
[00:09:17.000 --> 00:09:20.000]  他們有很多錄影也好
[00:09:20.000 --> 00:09:24.000]  或者播放一些節目也好
[00:09:24.000 --> 00:09:25.000]  你看到這麼多人
[00:09:25.000 --> 00:09:28.000]  有些夫妻本來是要互相仇殺的
[00:09:28.000 --> 00:09:29.000]  差不多要離婚
[00:09:29.000 --> 00:09:30.000]  想殺對方
[00:09:30.000 --> 00:09:33.000]  信耶穌之後整個人都改變了
[00:09:33.000 --> 00:09:35.000]  雙方重新和好
[00:09:35.000 --> 00:09:36.000]  有些人以前是吸毒的
[00:09:36.000 --> 00:09:38.000]  有些人是打家劫舍的
[00:09:38.000 --> 00:09:39.000]  變得很厲害
[00:09:39.000 --> 00:09:40.000]  有些人是完全悲觀的
[00:09:40.000 --> 00:09:41.000]  要自殺的
[00:09:41.000 --> 00:09:43.000]  但信耶穌之後就變了
[00:09:43.000 --> 00:09:44.000]  為甚麼
[00:09:44.000 --> 00:09:45.000]  那些人全部都不同
[00:09:45.000 --> 00:09:46.000]  有些人讀了很多書
[00:09:46.000 --> 00:09:47.000]  有些人沒有讀過書
[00:09:47.000 --> 00:09:48.000]  有些是老人家
[00:09:48.000 --> 00:09:49.000]  有些是年輕人
[00:09:49.000 --> 00:09:50.000]  有些是男的
[00:09:50.000 --> 00:09:51.000]  有些是女的
[00:09:51.000 --> 00:09:52.000]  甚麼人都有
[00:09:52.000 --> 00:09:53.000]  我告訴你
[00:09:53.000 --> 00:09:54.000]  今天我夠膽
[00:09:54.000 --> 00:09:55.000]  作出一個挑戰
[00:09:55.000 --> 00:09:56.000]  你如果可以跟我挑戰
[00:09:56.000 --> 00:09:59.000]  到今天仍然沒有任何一個
[00:09:59.000 --> 00:10:01.000]  心理學理論可以解釋
[00:10:01.000 --> 00:10:03.000]  所有這麼多不同類型的人
[00:10:03.000 --> 00:10:04.000]  個個都告訴你
[00:10:04.000 --> 00:10:06.000]  為甚麼有一個神是真的
[00:10:06.000 --> 00:10:09.000]  他經驗過神是真的
[00:10:09.000 --> 00:10:10.000]  第三
[00:10:10.000 --> 00:10:13.000]  神是看得到的
[00:10:13.000 --> 00:10:15.000]  《約翰福音》第一章說
[00:10:15.000 --> 00:10:17.000]  神是你肉眼看不到
[00:10:17.000 --> 00:10:20.000]  但他怕死你不知道他是真的
[00:10:20.000 --> 00:10:23.000]  所以他道成肉身來到這個世界
[00:10:23.000 --> 00:10:27.000]  就是我們經常傳揚的那位耶穌
[00:10:27.000 --> 00:10:28.000]  你想看神嗎
[00:10:28.000 --> 00:10:31.000]  看耶穌吧
[00:10:31.000 --> 00:10:32.000]  他懷裡的獨生子
[00:10:32.000 --> 00:10:33.000]  將祂顯明出來
[00:10:33.000 --> 00:10:35.000]  看得到
[00:10:35.000 --> 00:10:37.000]  甚至他的門徒約翰說
[00:10:37.000 --> 00:10:38.000]  我們是親眼見過
[00:10:38.000 --> 00:10:40.000]  親手摸過
[00:10:40.000 --> 00:10:42.000]  我們聽過祂說話
[00:10:42.000 --> 00:10:43.000]  這個就是道成肉身
[00:10:43.000 --> 00:10:46.000]  這個也是沒有任何一個宗教有的
[00:10:46.000 --> 00:10:48.000]  祂的神是成為人
[00:10:48.000 --> 00:10:49.000]  你不用猜了
[00:10:49.000 --> 00:10:50.000]  給你看
[00:10:50.000 --> 00:10:52.000]  33年在這個世界上
[00:10:52.000 --> 00:10:53.000]  有歷史記載
[00:10:53.000 --> 00:10:54.000]  你慢慢去看
[00:10:54.000 --> 00:10:55.000]  你想認識神嗎
[00:10:55.000 --> 00:10:59.000]  看耶穌吧
[00:10:59.000 --> 00:11:01.000]  所以我們說其實基督教的信心
[00:11:01.000 --> 00:11:02.000]  有一個很獨特的地方
[00:11:02.000 --> 00:11:06.000]  是可以見到的
[00:11:06.000 --> 00:11:07.000]  這個信心不是一種
[00:11:07.000 --> 00:11:09.000]  信就有,不信就沒有
[00:11:09.000 --> 00:11:10.000]  那個信心
[00:11:10.000 --> 00:11:11.000]  我最近出了一本書
[00:11:11.000 --> 00:11:14.000]  叫做《是否真有神的存在》
[00:11:14.000 --> 00:11:15.000]  這本書就是
[00:11:15.000 --> 00:11:17.000]  從很多個角度來告訴你
[00:11:17.000 --> 00:11:19.000]  其實神可以看得到
[00:11:19.000 --> 00:11:20.000]  絕對不是抽象
[00:11:20.000 --> 00:11:21.000]  絕對不是猜的
[00:11:21.000 --> 00:11:24.000]  是真實的存在
[00:11:24.000 --> 00:11:25.000]  因為基督教第一個
[00:11:25.000 --> 00:11:28.000]  關於信心的不同之處
[00:11:28.000 --> 00:11:30.000]  不單是信自己
[00:11:30.000 --> 00:11:33.000]  還要相信有一位主宰
[00:11:33.000 --> 00:11:35.000]  去和你溝通
[00:11:35.000 --> 00:11:39.000]  而且這個主宰絕對是很真
[00:11:39.000 --> 00:11:41.000]  你可以知道
[00:11:41.000 --> 00:11:43.000]  第二,盼望
[00:11:43.000 --> 00:11:46.000]  我們說信,說望
[00:11:46.000 --> 00:11:48.000]  基督教的盼望有什麼特別呢
[00:11:48.000 --> 00:11:51.000]  基督教最主要的盼望
[00:11:51.000 --> 00:11:52.000]  不只是我們說
[00:11:52.000 --> 00:11:55.000]  我們手上有一些東西
[00:11:55.000 --> 00:11:56.000]  有一些資料
[00:11:56.000 --> 00:12:00.000]  於是我們就去預測將來
[00:12:00.000 --> 00:12:01.000]  人都想預測將來
[00:12:01.000 --> 00:12:02.000]  因為我們不知道
[00:12:02.000 --> 00:12:03.000]  明天會發生什麼事
[00:12:03.000 --> 00:12:04.000]  但我們總想猜一下
[00:12:04.000 --> 00:12:05.000]  明天會發生什麼事
[00:12:05.000 --> 00:12:07.000]  如果我們怎樣生存
[00:12:07.000 --> 00:12:08.000]  是不是
[00:12:08.000 --> 00:12:09.000]  不單止是要投資的時候
[00:12:09.000 --> 00:12:11.000]  猜一下將來會怎麼樣
[00:12:11.000 --> 00:12:12.000]  我們每一步路
[00:12:12.000 --> 00:12:14.000]  都要猜一下將來會怎麼樣
[00:12:14.000 --> 00:12:16.000]  我猜一下我下一年會怎麼樣
[00:12:16.000 --> 00:12:17.000]  十年之後會怎麼樣
[00:12:17.000 --> 00:12:19.000]  於是我作好準備
[00:12:19.000 --> 00:12:21.000]  盼望是面向將來
[00:12:21.000 --> 00:12:23.000]  每一個人都需要的
[00:12:23.000 --> 00:12:28.000]  每一個人都會做的一個動作
[00:12:28.000 --> 00:12:30.000]  但基督教的盼望有什麼不同呢
[00:12:30.000 --> 00:12:32.000]  基督教的盼望最不同的地方
[00:12:32.000 --> 00:12:37.000]  它有一種與別不同的把握
[00:12:37.000 --> 00:12:38.000]  有什麼把握呢
[00:12:38.000 --> 00:12:41.000]  又是說回這位耶穌
[00:12:41.000 --> 00:12:42.000]  所以有些人說
[00:12:42.000 --> 00:12:44.000]  基督教經常都說耶穌
[00:12:44.000 --> 00:12:47.000]  是的,因為如果沒有了耶穌
[00:12:47.000 --> 00:12:48.000]  我們沒有信心
[00:12:48.000 --> 00:12:49.000]  沒有盼望
[00:12:49.000 --> 00:12:50.000]  沒有愛
[00:12:50.000 --> 00:12:53.000]  在基督教最特別的地方
[00:12:53.000 --> 00:12:55.000]  耶穌有什麼特別呢
[00:12:55.000 --> 00:12:56.000]  我告訴你
[00:12:56.000 --> 00:12:58.000]  耶穌不單止道成肉身
[00:12:58.000 --> 00:13:01.000]  我們可以透過祂見到神
[00:13:01.000 --> 00:13:03.000]  並且我們的耶穌
[00:13:03.000 --> 00:13:05.000]  因為祂在這個世界上
[00:13:05.000 --> 00:13:06.000]  做了兩件事
[00:13:06.000 --> 00:13:10.000]  第一,祂釘在十字架上死了
[00:13:10.000 --> 00:13:14.000]  第二,祂在十字架上死了之後
[00:13:14.000 --> 00:13:17.000]  祂是從死裡復活
[00:13:17.000 --> 00:13:19.000]  兩件事
[00:13:19.000 --> 00:13:22.000]  死而復活
[00:13:22.000 --> 00:13:24.000]  你說這兩件事有什麼關係呢
[00:13:24.000 --> 00:13:26.000]  和我所謂的盼望和愛
[00:13:26.000 --> 00:13:28.000]  很有關係
[00:13:28.000 --> 00:13:31.000]  耶穌的復活
[00:13:31.000 --> 00:13:33.000]  耶穌在死了之後
[00:13:33.000 --> 00:13:35.000]  被人釘死了之後
[00:13:35.000 --> 00:13:38.000]  祂三天之後從墳墓裡復活
[00:13:38.000 --> 00:13:41.000]  祂的復活顯出了一件事
[00:13:41.000 --> 00:13:45.000]  就是死亡是人類最大的剋星
[00:13:45.000 --> 00:13:48.000]  死亡將人的生命切斷
[00:13:48.000 --> 00:13:49.000]  結束了
[00:13:49.000 --> 00:13:51.000]  但是在耶穌很清楚
[00:13:51.000 --> 00:13:54.000]  神自己在耶穌身上顯出了
[00:13:54.000 --> 00:13:56.000]  祂告訴我們死亡並不是終結
[00:13:56.000 --> 00:13:59.000]  死亡之後還有永恆
[00:13:59.000 --> 00:14:01.000]  而這個永恆的主宰告訴我們
[00:14:01.000 --> 00:14:07.000]  祂可以掌控人的今生和永恆之間的門
[00:14:07.000 --> 00:14:09.000]  現在祂復活的時候顯出了
[00:14:09.000 --> 00:14:11.000]  是祂才有這把鎖匙
[00:14:11.000 --> 00:14:12.000]  厲不厲害
[00:14:12.000 --> 00:14:14.000]  很厲害
[00:14:14.000 --> 00:14:15.000]  我時常都說
[00:14:15.000 --> 00:14:16.000]  有誰可以告訴我們
[00:14:16.000 --> 00:14:18.000]  人死了之後去哪裡
[00:14:18.000 --> 00:14:20.000]  你不要以為這是一個很抽象的問題
[00:14:20.000 --> 00:14:22.000]  一點都不抽象
[00:14:22.000 --> 00:14:24.000]  始終每一個人
[00:14:24.000 --> 00:14:26.000]  每一個人有一天都會問這個問題
[00:14:26.000 --> 00:14:28.000]  都要面對這個問題
[00:14:28.000 --> 00:14:29.000]  但是有誰可以告訴你
[00:14:29.000 --> 00:14:31.000]  人死了之後去哪裡
[00:14:31.000 --> 00:14:35.000]  我以前都和一些弟兄姊妹或者朋友說過
[00:14:35.000 --> 00:14:37.000]  我小時候經常想這個問題
[00:14:37.000 --> 00:14:39.000]  最後我認為沒有答案
[00:14:39.000 --> 00:14:42.000]  因為很簡單
[00:14:42.000 --> 00:14:43.000]  如果你還沒死
[00:14:43.000 --> 00:14:44.000]  你告訴我
[00:14:44.000 --> 00:14:45.000]  人死了之後去哪裡
[00:14:45.000 --> 00:14:46.000]  我為什麼要相信你
[00:14:46.000 --> 00:14:47.000]  你沒死過
[00:14:47.000 --> 00:14:48.000]  我沒死過
[00:14:48.000 --> 00:14:49.000]  你告訴我
[00:14:49.000 --> 00:14:50.000]  不如我告訴你
[00:14:50.000 --> 00:14:52.000]  大家只是猜測而已
[00:14:52.000 --> 00:14:53.000]  好了你死了
[00:14:53.000 --> 00:14:54.000]  那你知道去哪裡
[00:14:54.000 --> 00:14:56.000]  不過很可惜回不來告訴我
[00:14:56.000 --> 00:14:57.000]  是吧
[00:14:57.000 --> 00:14:59.000]  所以沒有答案
[00:14:59.000 --> 00:15:01.000]  但是有答案的就在耶穌身上
[00:15:01.000 --> 00:15:03.000]  只有一位他死了
[00:15:03.000 --> 00:15:06.000]  他回來就告訴我們耶穌有一個復活
[00:15:06.000 --> 00:15:07.000]  你不要留意
[00:15:07.000 --> 00:15:08.000]  復活這件事很重要
[00:15:08.000 --> 00:15:09.000]  復活的耶穌告訴你
[00:15:09.000 --> 00:15:11.000]  我去的地方你們都要去
[00:15:11.000 --> 00:15:13.000]  我去是為你預備地方
[00:15:13.000 --> 00:15:15.000]  就是因為他這麼說
[00:15:15.000 --> 00:15:16.000]  我們相信
[00:15:16.000 --> 00:15:17.000]  這件事你會看見
[00:15:17.000 --> 00:15:20.000]  原來基督徒很不同的地方就在這裡
[00:15:20.000 --> 00:15:23.000]  你去過基督徒的喪禮
[00:15:23.000 --> 00:15:25.000]  或者我叫安息禮拜
[00:15:25.000 --> 00:15:27.000]  這個喪禮裡面生離死別
[00:15:27.000 --> 00:15:28.000]  當然有眼淚
[00:15:28.000 --> 00:15:29.000]  但是你發覺
[00:15:29.000 --> 00:15:30.000]  在基督徒的喪禮裡面
[00:15:30.000 --> 00:15:32.000]  不是呼天搶地的絕望
