
[00:00:00.000 --> 00:00:03.180]  我們一起在神面前先禱告和仰望祂
[00:03:25.000 --> 00:03:26.200]  兩個小朋友
[00:03:26.200 --> 00:03:29.300]  剛好遇上一家八口
[00:03:29.300 --> 00:03:31.100]  我們坐在那張桌子
[00:03:31.100 --> 00:03:34.300]  其實四對八都不是差得太遠
[00:03:34.300 --> 00:03:37.800]  但是最後我還是覺得很不自在
[00:03:37.800 --> 00:03:40.800]  因為有時又怕小朋友吵到別人
[00:03:40.800 --> 00:03:46.300]  有時又會覺得要尷尬地跟他們寒暄一番
[00:03:46.300 --> 00:03:48.200]  所以吃飯本來很放鬆
[00:03:48.200 --> 00:03:51.200]  變成很緊張或是一個苦差
[00:03:51.200 --> 00:03:53.800]  總之一句說完
[00:03:53.800 --> 00:03:56.700]  沒有人會喜歡搭桌子的感覺
[00:03:56.700 --> 00:03:59.800]  今天的訊息就是說搭桌子的信心
[00:03:59.800 --> 00:04:01.600]  究竟是想說什麼呢
[00:04:01.600 --> 00:04:05.700]  我相信有些人看了也會很好奇
[00:04:05.700 --> 00:04:09.200]  其實剛才我們已經讀過《聖經》
[00:04:09.200 --> 00:04:12.300]  在《馬太福音》第十五章的那段《聖經》
[00:04:12.300 --> 00:04:16.400]  它是寄述了一個搭桌子的故事
[00:04:16.400 --> 00:04:18.600]  現在做這個手勢要小心點
[00:04:18.600 --> 00:04:20.100]  是一個搭桌子的故事
[00:04:20.100 --> 00:04:23.100]  一個猶太的文化裡面
[00:04:23.100 --> 00:04:26.300]  其實無論任何外邦人
[00:04:26.300 --> 00:04:29.200]  似乎都沒有一個合法的位置
[00:04:29.200 --> 00:04:31.700]  但是有一個迦南的婦人
[00:04:31.700 --> 00:04:34.500]  她就好像搭桌子一樣
[00:04:34.500 --> 00:04:36.300]  走到耶穌身邊
[00:04:36.300 --> 00:04:40.600]  因為她的女兒被鬼魔纏繞得很辛苦
[00:04:40.600 --> 00:04:43.300]  靠耶穌來拯救她
[00:04:43.300 --> 00:04:45.100]  但我們卻發現
[00:04:45.100 --> 00:04:47.200]  不單止耶穌沒有理會她
[00:04:47.200 --> 00:04:49.700]  她的門徒好像拒絕她
[00:04:49.700 --> 00:04:52.200]  三番四次好像有很多難阻
[00:04:52.200 --> 00:04:54.600]  加在這個女人的身上
[00:04:54.600 --> 00:04:58.100]  但是這些並沒有使這個女人退縮
[00:04:58.100 --> 00:05:01.700]  她搭桌子搭得非常有自信
[00:05:01.700 --> 00:05:04.900]  於是上帝真的給了她一個席位
[00:05:04.900 --> 00:05:08.200]  她在耶穌的話語裡面入到位
[00:05:08.200 --> 00:05:10.700]  這種不屈不撓的精神
[00:05:10.700 --> 00:05:13.000]  一種硬要搭桌子的心
[00:05:13.000 --> 00:05:15.300]  使她的女兒得到醫治
[00:05:15.300 --> 00:05:17.800]  我們覺得這是一段很有趣
[00:05:17.800 --> 00:05:20.400]  很寶貴的經文
[00:05:20.400 --> 00:05:22.600]  剛才的經文我不跟大家再讀了
[00:05:22.600 --> 00:05:25.200]  相信大家都有印象
[00:05:25.200 --> 00:05:29.100]  故事是發生在推羅西頓這個地方
[00:05:29.100 --> 00:05:33.300]  就是今天在以色列的西北面
[00:05:33.300 --> 00:05:36.400]  近駐地中海的一個海岸的地方
[00:05:36.400 --> 00:05:39.100]  其實推羅
[00:05:39.100 --> 00:05:43.800]  有些益管會譯作泰爾
[00:05:43.800 --> 00:05:45.600]  西頓這兩個城
[00:05:45.600 --> 00:05:49.200]  在今天的尼巴嫩的國境
[00:05:49.200 --> 00:05:53.800]  這一帶古代稱為肥里基的地方
[00:05:53.800 --> 00:05:55.900]  在這個地方其實是古時代
[00:05:55.900 --> 00:05:58.700]  聖經世界裡面一些外邦
[00:05:58.700 --> 00:06:02.200]  以及很迷信和拜偶像的地區
[00:06:02.200 --> 00:06:05.200]  這個地方曾經出過一個超級的岳父
[00:06:05.200 --> 00:06:06.200]  有沒有聽過
[00:06:06.200 --> 00:06:07.600]  耶駛別
[00:06:07.600 --> 00:06:09.600]  耶駛別就是耶巴力
[00:06:09.600 --> 00:06:11.400]  他的父親叫做耶巴力
[00:06:11.400 --> 00:06:13.000]  其實耶巴力的意思就是
[00:06:13.000 --> 00:06:16.400]  巴力與他同在的意思
[00:06:16.400 --> 00:06:17.900]  他們
[00:06:17.900 --> 00:06:19.500]  當然我們知道這個地方的人
[00:06:19.500 --> 00:06:21.500]  不是信奉獨一的真神
[00:06:21.500 --> 00:06:23.900]  他們是拜巴力的民族
[00:06:23.900 --> 00:06:26.400]  並且聖經有一個很古老的形容詞
[00:06:26.400 --> 00:06:28.600]  說他是迦南的婦人
[00:06:28.600 --> 00:06:30.500]  一個較為古老的用語
[00:06:30.500 --> 00:06:32.800]  或許也有特別的用意
[00:06:32.800 --> 00:06:33.700]  如果你有印象
[00:06:33.700 --> 00:06:35.200]  迦南是什麼呢
[00:06:35.200 --> 00:06:40.100]  就是以色列人進入迦南的地的時候的土著
[00:06:40.100 --> 00:06:43.900]  在聖地裡面的土著
[00:06:43.900 --> 00:06:46.600]  我們也不難想到
[00:06:46.600 --> 00:06:50.000]  其實這群人本來在上帝的心意上
[00:06:50.000 --> 00:06:51.300]  是要除滅
[00:06:51.300 --> 00:06:53.500]  他們進入迦南地
[00:06:53.500 --> 00:06:55.700]  他們是要趕走這群人的
[00:06:55.700 --> 00:07:00.600]  但是我們看到聖經特別用這個用語
[00:07:00.600 --> 00:07:01.900]  也讓我們看到
[00:07:01.900 --> 00:07:04.700]  其實他們與猶太人之間
[00:07:04.700 --> 00:07:07.700]  是一種很大的敵對的身份
[00:07:07.700 --> 00:07:11.600]  突出他們與這個地方的人
[00:07:11.600 --> 00:07:13.200]  是很不同的
[00:07:13.200 --> 00:07:15.100]  甚至是很敵對
[00:07:15.100 --> 00:07:19.300]  這也成為我們接著看這段經文的一個伏線
[00:07:19.300 --> 00:07:23.600]  聖經說耶穌推羅西頓
[00:07:23.600 --> 00:07:25.400]  這個字眼非常重要
[00:07:25.400 --> 00:07:27.000]  推到
[00:07:27.000 --> 00:07:27.900]  其實就是告訴我們
[00:07:27.900 --> 00:07:30.800]  耶穌不是刻意去過這個地方
[00:07:30.800 --> 00:07:34.200]  祂不是定義要去這個地方傳道
[00:07:34.200 --> 00:07:37.100]  耶穌只是好像祂平時推到曠野
[00:07:37.100 --> 00:07:38.400]  因為遇到太多人
[00:07:38.400 --> 00:07:39.400]  太多工作
[00:07:39.400 --> 00:07:40.700]  祂推到曠野
[00:07:40.700 --> 00:07:44.600]  退休或者祈禱的一個動機
[00:07:44.600 --> 00:07:45.600]  我們也看到
[00:07:45.600 --> 00:07:47.800]  原來上一段經文告訴我們
[00:07:47.800 --> 00:07:50.500]  那些法利賽人辯論得很激烈
[00:07:50.500 --> 00:07:54.200]  所以最後耶穌不想在爭論和問題裡面
[00:07:54.200 --> 00:07:58.300]  就退到推羅西頓這個地方
[00:07:58.300 --> 00:08:00.900]  耶穌也曾經吩咐祂的門徒說
[00:08:00.900 --> 00:08:03.400]  外邦人的路你們不要走
[00:08:03.400 --> 00:08:06.000]  撒瑪利亞的城你們不要進去
[00:08:06.000 --> 00:08:09.900]  寧可往以色列迷失的羊那裡
[00:08:09.900 --> 00:08:14.600]  所以我們看到這不是耶穌傳道一個最核心的即時
[00:08:14.600 --> 00:08:17.900]  祂不是故意去到這個地方
[00:08:17.900 --> 00:08:20.800]  這個故事給我們一開始已經發覺
[00:08:20.800 --> 00:08:23.000]  好像是一種錯置了的感覺
[00:08:23.000 --> 00:08:25.400]  放錯位置、錯字
[00:08:25.400 --> 00:08:30.200]  我記得看過一部美國的電視劇
[00:08:30.200 --> 00:08:32.100]  有一個叫《神探阿蒙》
[00:08:32.100 --> 00:08:34.000]  你們有沒有看過這個
[00:08:34.000 --> 00:08:35.000]  是吧
[00:08:35.000 --> 00:08:37.300]  這個Monk很有趣的
[00:08:37.300 --> 00:08:39.000]  你進去他的家
[00:08:39.000 --> 00:08:41.400]  如果你不小心弄亂了他的書
[00:08:41.400 --> 00:08:42.500]  他進去就看到了
[00:08:42.500 --> 00:08:44.100]  就是你弄亂了他的東西
[00:08:44.100 --> 00:08:46.400]  他所有東西放得很整齊
[00:08:46.400 --> 00:08:48.800]  然後餐桌
[00:08:48.800 --> 00:08:50.500]  餐巾要怎麼放
[00:08:50.500 --> 00:08:52.900]  全部放得很整齊
[00:08:52.900 --> 00:08:56.100]  如果你放亂了他一定知道
[00:08:56.100 --> 00:08:58.400]  我相信聖經也是讓我們看到
[00:08:58.400 --> 00:09:02.000]  耶穌正正是出現在一個祂不應該出現的地方
[00:09:02.000 --> 00:09:05.400]  遇到祂不應該去遇到的人
[00:09:05.400 --> 00:09:07.300]  這個迦南的婦人
[00:09:07.300 --> 00:09:12.000]  這個給我們看到其實也是很特別的一個技術
[00:09:12.000 --> 00:09:14.300]  我也會加多一句話
[00:09:14.300 --> 00:09:15.300]  那個婦人說什麼
[00:09:15.300 --> 00:09:17.200]  她說大衛的子
[00:09:17.200 --> 00:09:19.400]  大衛之子可憐我
[00:09:19.400 --> 00:09:20.500]  大衛之子
[00:09:20.500 --> 00:09:25.100]  大衛是以色列人的皇帝
[00:09:25.100 --> 00:09:26.600]  根本跟迦南
[00:09:26.600 --> 00:09:27.700]  你這個外族
[00:09:27.700 --> 00:09:31.800]  外邦信奉其他偶像的宗教
[00:09:31.800 --> 00:09:35.500]  或者你的祖宗根本跟我們完全沒有什麼關係
[00:09:35.500 --> 00:09:37.500]  為什麼你作為一個迦南婦人
[00:09:37.500 --> 00:09:41.100]  你會提大衛的子孫呢
[00:09:41.100 --> 00:09:43.300]  她也似乎
[00:09:43.300 --> 00:09:45.500]  當然她可能是聽過別人這麼說
[00:09:45.500 --> 00:09:47.000]  或者引述別人這麼說
[00:09:47.000 --> 00:09:49.100]  但無論如何都讓我們看到
[00:09:49.100 --> 00:09:51.700]  她所做的事情完全跟她的身份
[00:09:51.700 --> 00:09:55.100]  非常之不配合
[00:09:55.100 --> 00:09:58.100]  或者我自己再加多一句話
[00:09:58.100 --> 00:10:01.300]  她說她的女兒被鬼纏得很辛苦
[00:10:01.300 --> 00:10:02.500]  我會告訴她
[00:10:02.500 --> 00:10:03.400]  如果我當時在這裡
[00:10:03.400 --> 00:10:05.100]  我在門口告訴她
[00:10:05.100 --> 00:10:07.100]  你的女兒被鬼纏
[00:10:07.100 --> 00:10:08.900]  是因為你們拜偶像
[00:10:08.900 --> 00:10:10.200]  你們拜鬼
[00:10:10.200 --> 00:10:11.800]  自作孽不可活
[00:10:11.800 --> 00:10:13.200]  快點走快點走
[00:10:13.200 --> 00:10:15.400]  我會加多一句話
[00:10:15.400 --> 00:10:17.400]  所以我告訴大家
[00:10:17.400 --> 00:10:18.500]  在整個故事裡面
[00:10:18.500 --> 00:10:21.000]  這是非常重要的一個技術
[00:10:21.000 --> 00:10:25.400]  你會看到耶穌來到一個這樣的地方
[00:10:25.400 --> 00:10:28.800]  所以耶穌聽見這個婦人不斷的呼喊
[00:10:28.800 --> 00:10:31.500]  竟然是一言不答
[00:10:31.500 --> 00:10:35.100]  跟耶穌其他平時那種憐憫人
[00:10:35.100 --> 00:10:36.800]  樂意去幫助人的態度
[00:10:36.800 --> 00:10:39.300]  我們覺得格格不入
[00:10:39.300 --> 00:10:41.000]  我們看到這個婦人
[00:10:41.000 --> 00:10:43.800]  似乎遇到第一道難阻
[00:10:43.800 --> 00:10:46.600]  就是耶穌不回答她
[00:10:46.600 --> 00:10:49.800]  跟著她的門徒走上去
[00:10:49.800 --> 00:10:51.100]  跟她說
[00:10:51.100 --> 00:10:52.000]  是加多一句話
[00:10:52.000 --> 00:10:54.000]  就是告訴她
[00:10:54.000 --> 00:10:55.400]  這個婦人跟耶穌說
[00:10:55.400 --> 00:10:56.800]  這個婦人在那裡叫
[00:10:56.800 --> 00:10:58.100]  其實是告訴她
[00:10:58.100 --> 00:10:59.300]  很煩啊
[00:10:59.300 --> 00:11:00.700]  耶穌可不可以叫她
[00:11:00.700 --> 00:11:02.800]  打發她走就算了
[00:11:02.800 --> 00:11:03.400]  我們看到
[00:11:03.400 --> 00:11:05.600]  如果這個婦人聽見這句話
[00:11:05.600 --> 00:11:07.000]  我相信她的心裡面
[00:11:07.000 --> 00:11:09.800]  第二道閘也會下來
[00:11:09.800 --> 00:11:12.500]  耶穌在這個時間
[00:11:12.500 --> 00:11:13.800]  終於有反應了
[00:11:13.800 --> 00:11:14.700]  但是她不出聲
[00:11:14.700 --> 00:11:19.100]  猶自一出聲聽起來又是幾把幾火
[00:11:19.100 --> 00:11:21.700]  她再加多一道冰冷的卷襲
[00:11:21.700 --> 00:11:22.800]  她說
[00:11:22.800 --> 00:11:28.200]  我奉差旨到以色列迷失的羊那裡去
[00:11:28.200 --> 00:11:29.900]  其實這句話
[00:11:29.900 --> 00:11:31.200]  真是拒絕她
[00:11:31.200 --> 00:11:35.900]  很清楚很清楚的拒絕這個婦人的要求
[00:11:35.900 --> 00:11:38.500]  在平時我們印象裡面的主
[00:11:38.500 --> 00:11:40.400]  其實是一個充滿慈愛
[00:11:40.400 --> 00:11:42.600]  並不是一位這樣不近人情的主
[00:11:42.600 --> 00:11:43.800]  你看不看到
[00:11:43.800 --> 00:11:45.300]  究竟我們可以怎樣解釋
[00:11:45.300 --> 00:11:49.400]  耶穌這種態度呢
[00:11:49.400 --> 00:11:50.600]  我相信
[00:11:50.600 --> 00:11:52.700]  耶穌不是一個
[00:11:52.700 --> 00:11:54.900]  我們求什麼問什麼
[00:11:54.900 --> 00:11:59.200]  祂就yes的yes man
[00:11:59.200 --> 00:12:02.700]  或者有時候我們也有這種錯誤的印象
[00:12:02.700 --> 00:12:06.700]  其實耶穌做事非常有祂自己做事的原則
[00:12:06.700 --> 00:12:07.400]  不是說
[00:12:07.400 --> 00:12:10.300]  你說圓就圓說扁就扁
[00:12:10.300 --> 00:12:14.300]  你求什麼就給你
[00:12:14.300 --> 00:12:16.500]  你求什麼就給你
[00:12:16.500 --> 00:12:18.400]  不是一個這樣的神
[00:12:18.400 --> 00:12:19.600]  其實
[00:12:19.600 --> 00:12:23.100]  這個也跟我們所認識的實況和真理是一致的
[00:12:23.100 --> 00:12:25.100]  難道我們妄求一些
[00:12:25.100 --> 00:12:26.600]  我們自己私慾的東西
[00:12:26.600 --> 00:12:28.900]  或者不是我們應份的東西
[00:12:28.900 --> 00:12:31.700]  或者妄求富貴榮華艷樂
[00:12:31.700 --> 00:12:34.200]  神都要說yes嗎
[00:12:34.200 --> 00:12:36.600]  但你說這個迦南的婦人不是
[00:12:36.600 --> 00:12:40.100]  她是求她的女兒得到釋放
[00:12:40.100 --> 00:12:41.500]  沒錯
[00:12:41.500 --> 00:12:45.500]  這就是正正讓我們看到一個很重要的核心
[00:12:45.500 --> 00:12:48.400]  原來這個婦人的心裡面
[00:12:48.400 --> 00:12:53.400]  正正是符合了神愛世人的那種普遍恩典的真理
[00:12:53.400 --> 00:12:55.300]  所以我們看到
[00:12:55.300 --> 00:12:57.400]  就正正是因為這個核心
[00:12:57.400 --> 00:13:01.200]  最後耶穌真的醫治釋放了她的女兒
[00:13:01.200 --> 00:13:02.800]  不過我們還沒這麼快到結局
[00:13:02.800 --> 00:13:06.900]  我們繼續看故事的精彩發展
[00:13:06.900 --> 00:13:11.100]  當這個婦人被三下的重錘擊倒
[00:13:11.100 --> 00:13:13.300]  三道的閘下來
[00:13:13.300 --> 00:13:15.600]  真是無話可說
[00:13:15.600 --> 00:13:19.900]  我剛才說好像被三下的重錘打了之後
[00:13:19.900 --> 00:13:22.000]  接著她說了一句
[00:13:22.000 --> 00:13:23.000]  也不知道說了什麼
[00:13:23.000 --> 00:13:24.200]  她說主啊
[00:13:24.200 --> 00:13:25.400]  她說到沒理由了
[00:13:25.400 --> 00:13:27.000]  幫幫我吧
[00:13:27.000 --> 00:13:29.300]  就是一個在絕望裡面
[00:13:29.300 --> 00:13:31.400]  其實我想到一個很可悲的情景
[00:13:31.400 --> 00:13:34.300]  就是被你打到遍體鱗傷
[00:13:34.300 --> 00:13:35.500]  幫幫我吧
[00:13:35.500 --> 00:13:37.100]  最後我真的求你幫幫我
[00:13:37.100 --> 00:13:38.900]  所以我想起最近
[00:13:38.900 --> 00:13:42.400]  可能大家都收過很多電訊商的電話
[00:13:42.400 --> 00:13:46.100]  因為最近聽說很多電訊商出來爭客
[00:13:46.100 --> 00:13:47.400]  爭續約
[00:13:47.400 --> 00:13:48.600]  爭新客
[00:13:48.600 --> 00:13:54.800]  我最近收到不知多少的電訊商的電話
[00:13:54.800 --> 00:13:57.200]  如果人人推銷什麼服務很好
[00:13:57.200 --> 00:13:59.500]  你都答應的時候
[00:13:59.500 --> 00:14:02.000]  我相信你非常沒空
[00:14:02.000 --> 00:14:06.000]  特別有時候我最辛苦的是車輪嘴
[00:14:06.000 --> 00:14:06.800]  聽過了嗎
[00:14:06.800 --> 00:14:08.700]  一直說沒有斷的
[00:14:08.700 --> 00:14:10.000]  他不讓位置讓你進
[00:14:10.000 --> 00:14:12.900]  你不可以說OK還是NO
[00:14:12.900 --> 00:14:14.000]  他知道你一定拒絕
[00:14:14.000 --> 00:14:16.200]  所以他不給你空間進
[00:14:16.200 --> 00:14:17.200]  我聽到這個時候
[00:14:17.200 --> 00:14:18.500]  有時候真的沒辦法
[00:14:18.500 --> 00:14:21.100]  我都要切線收場
[00:14:21.100 --> 00:14:25.900]  有一次我在這種情況下說到口水都乾了
[00:14:25.900 --> 00:14:27.300]  那個人真的說不過我的
[00:14:27.300 --> 00:14:29.300]  因為我是不想的
[00:14:29.300 --> 00:14:31.700]  你為什麼要逼我這麼快決定呢
[00:14:31.700 --> 00:14:34.500]  我都不知道11月才要轉台
[00:14:34.500 --> 00:14:37.100]  為什麼你這麼早就要逼我呢
[00:14:37.100 --> 00:14:41.200]  最後這個人無可奈何地蓋嘆了一聲
[00:14:41.200 --> 00:14:44.700]  讓我聽到他背後一聲嘆息
[00:14:44.700 --> 00:14:46.100]  我不知道為什麼
[00:14:46.100 --> 00:14:48.300]  我突然間又覺得很感動
[00:14:48.300 --> 00:14:53.000]  因為我覺得他都說到沒話說了
[00:14:53.000 --> 00:14:54.700]  不如我就答應他
[00:14:54.700 --> 00:14:56.000]  看他怎樣反應
[00:14:56.000 --> 00:14:58.000]  果然他很開心
[00:14:58.000 --> 00:15:00.700]  我真的答應了他
[00:15:00.700 --> 00:15:03.500]  至少他不像那些人肉錄音機那樣
[00:15:03.500 --> 00:15:04.700]  說著說著說著說著說著
[00:15:04.700 --> 00:15:06.200]  說到沒時間停
[00:15:06.200 --> 00:15:09.900]  我就加入他的計劃
[00:15:09.900 --> 00:15:13.200]  其實我都看到他在計劃的背後
[00:15:13.200 --> 00:15:14.200]  都是真的為我好
[00:15:14.200 --> 00:15:17.100]  他說他都隔過了周圍的價錢
[00:15:17.100 --> 00:15:18.200]  他說他們公司最好
[00:15:18.200 --> 00:15:21.300]  我又會相信
[00:15:21.300 --> 00:15:22.000]  不過無論如何
[00:15:22.000 --> 00:15:26.600]  我是被他那種背後的誠意所感動
[00:15:26.600 --> 00:15:30.600]  我相信這個婦人所做的事情很類似
[00:15:30.600 --> 00:15:33.500]  他從早到晚在耶穌的身邊
[00:15:33.500 --> 00:15:34.500]  說著說著
[00:15:34.500 --> 00:15:35.500]  叫著叫著
[00:15:35.500 --> 00:15:37.300]  幫他的女兒
[00:15:37.300 --> 00:15:41.300]  但最後僅落得三下落閘的收場
[00:15:41.300 --> 00:15:44.700]  他只有在絕望裡面發出一個呼聲
[00:15:44.700 --> 00:15:46.800]  主啊 幫我
[00:15:46.800 --> 00:15:49.300]  他似乎已經沒話說了
[00:15:49.300 --> 00:15:51.000]  但很值得我們深思
[00:15:51.000 --> 00:15:53.400]  耶穌在這個時間
[00:15:53.400 --> 00:15:56.300]  似乎有了一個新的轉機
[00:15:56.300 --> 00:15:58.700]  有時我們向神祈禱
[00:15:58.700 --> 00:16:03.600]  當然我們可以用很好的言詞向上帝禱告
[00:16:03.600 --> 00:16:06.200]  我們也可以說很多的神學道理
[00:16:06.200 --> 00:16:08.400]  包在我們的禱告裡面
[00:16:08.400 --> 00:16:10.500]  但我相信不是那些言詞
[00:16:10.500 --> 00:16:11.600]  或者美麗的詞組
[00:16:11.600 --> 00:16:13.900]  或者那些大的道理
[00:16:13.900 --> 00:16:16.200]  可以感動到神
[00:16:16.200 --> 00:16:17.600]  有時我們想清楚
[00:16:17.600 --> 00:16:19.900]  可能背後我們都不知道自己在說什麼
[00:16:19.900 --> 00:16:23.100]  可能是一些空洞的說話
[00:16:23.100 --> 00:16:24.600]  其實我們有沒有想過
[00:16:24.600 --> 00:16:26.300]  我們的禱告
[00:16:26.300 --> 00:16:28.400]  最實質的就是我們背後
[00:16:28.400 --> 00:16:30.800]  真的有一種很迫切的感覺
[00:16:30.800 --> 00:16:34.400]  一種感召的力量
[00:16:34.400 --> 00:16:36.800]  我們是不是真的用我們的靈
[00:16:36.800 --> 00:16:38.900]  去和神的靈接觸
[00:16:38.900 --> 00:16:40.400]  我們是不是真的
[00:16:40.400 --> 00:16:42.200]  不是一個人肉錄音機
[00:16:42.200 --> 00:16:45.500]  好像一個銷售員那樣不斷說
[00:16:45.500 --> 00:16:47.300]  主啊 你聽我啦 你聽我
[00:16:47.300 --> 00:16:49.100]  我們不是這樣
[00:16:49.100 --> 00:16:52.300]  或者有時到了我們真的沒力量的時間
[00:16:52.300 --> 00:16:54.000]  我們就在神的面前說
[00:16:54.000 --> 00:16:55.700]  主啊 我不知道怎麼做
[00:16:55.700 --> 00:16:57.800]  但請祢救我
[00:16:57.800 --> 00:16:59.500]  請祢幫助我
[00:16:59.500 --> 00:17:02.100]  原來就是這種真誠的態度
[00:17:02.100 --> 00:17:04.500]  感動了耶穌
[00:17:04.500 --> 00:17:08.400]  主其實不是一個超然物外冰冷
[00:17:08.400 --> 00:17:11.500]  只是拿著鐵一般的定律
[00:17:11.500 --> 00:17:13.800]  規則法則的一個上帝
[00:17:13.800 --> 00:17:16.200]  你符合了祂 祂就聽你
[00:17:16.200 --> 00:17:18.100]  你不符合 祂怎麼也不聽
[00:17:18.100 --> 00:17:19.500]  不是這樣的
[00:17:19.500 --> 00:17:20.900]  我們的神
[00:17:20.900 --> 00:17:25.900]  是一個聆聽祂兒女靈魂深處呼喊的上帝
[00:17:25.900 --> 00:17:28.900]  你的禱告不是照讀一份的圖文
[00:17:28.900 --> 00:17:32.700]  不是去超市的一份購物清單
[00:17:32.700 --> 00:17:34.700]  上帝是我要這樣 要那樣
[00:17:34.700 --> 00:17:39.500]  又或者是背到爛熟那些電信公司推銷的技巧
[00:17:39.500 --> 00:17:42.800]  你試圖以為這些可以說服上帝嗎
[00:17:42.800 --> 00:17:43.900]  各位弟兄姊妹
[00:17:43.900 --> 00:17:45.700]  原來是我們的心
[00:17:45.700 --> 00:17:48.400]  我們一顆真誠在神面前
[00:17:48.400 --> 00:17:51.200]  渴望和禱告真誠的心
[00:17:51.200 --> 00:17:53.500]  最能夠感動我們的上帝
