
[00:00:00.000 --> 00:00:04.000]  在我們中道之前我們一起禱告
[00:09:49.000 --> 00:09:52.000]  就是強調的意思
[00:09:52.000 --> 00:09:53.000]  強調的意思
[00:09:53.000 --> 00:09:56.000]  耶穌強調他這個吩咐的重要性
[00:09:56.000 --> 00:09:57.000]  在聖經裏面
[00:09:57.000 --> 00:10:00.000]  耶穌曾做不少的命令跟吩咐
[00:10:00.000 --> 00:10:02.000]  但是隻有這一次
[00:10:02.000 --> 00:10:05.000]  聖經用這個強調的表達
[00:10:05.000 --> 00:10:06.000]  可想而知
[00:10:06.000 --> 00:10:10.000]  接下來耶穌所說的是有多重要的
[00:10:10.000 --> 00:10:13.000]  而且這不是隻爲當時的門徒
[00:10:13.000 --> 00:10:17.000]  對之後歷史歷代所有跟從耶穌的門徒
[00:10:17.000 --> 00:10:19.000]  包括我們每一個來講
[00:10:19.000 --> 00:10:21.000]  都是非常重要的吩咐
[00:10:21.000 --> 00:10:24.000]  不只是包括第21節
[00:10:24.000 --> 00:10:28.000]  還包括了22到25節所說的話
[00:10:28.000 --> 00:10:31.000]  讓我們一起去看看
[00:10:31.000 --> 00:10:32.000]  第22節
[00:10:32.000 --> 00:10:35.000]  他說原子必須受許多苦
[00:10:35.000 --> 00:10:40.000]  才能夠得到祭祀獎和經學家細覺
[00:10:40.000 --> 00:10:42.000]  撒害第三日俘獲
[00:10:42.000 --> 00:10:46.000]  原子就是耶穌的至親
[00:10:46.000 --> 00:10:51.000]  逼遂是這個句子的主要的動詞
[00:10:51.000 --> 00:10:52.000]  希臘文裏面
[00:10:52.000 --> 00:10:53.000]  這個是動詞
[00:10:53.000 --> 00:10:55.000]  可能在我們中文來看
[00:10:55.000 --> 00:10:57.000]  我們不知道逼遂是一個動詞
[00:10:57.000 --> 00:10:58.000]  但是在原文裏面
[00:10:58.000 --> 00:11:00.000]  是這個句子的主要的動詞
[00:11:00.000 --> 00:11:02.000]  所以是很重要
[00:11:02.000 --> 00:11:05.000]  必定要的意思
[00:11:05.000 --> 00:11:07.000]  如果我說你必須要做一個事情
[00:11:07.000 --> 00:11:09.000]  那你覺得你
[00:11:09.000 --> 00:11:11.000]  那意思是有沒有選擇
[00:11:11.000 --> 00:11:13.000]  沒有選擇
[00:11:13.000 --> 00:11:16.000]  是不能拒絕的
[00:11:16.000 --> 00:11:19.000]  主耶穌必須要做的是什麼事情呢
[00:11:19.000 --> 00:11:23.000]  在這裏用了四個不定式的動詞表達
[00:11:23.000 --> 00:11:24.000]  就是四件事
[00:11:24.000 --> 00:11:26.000]  受苦
[00:11:26.000 --> 00:11:28.000]  被棄絕
[00:11:28.000 --> 00:11:30.000]  被撒害和俘獲
[00:11:30.000 --> 00:11:32.000]  在原文裏面
[00:11:32.000 --> 00:11:33.000]  除了第一個詞
[00:11:33.000 --> 00:11:35.000]  受苦
[00:11:35.000 --> 00:11:37.000]  其餘三個詞
[00:11:37.000 --> 00:11:38.000]  被棄絕
[00:11:38.000 --> 00:11:40.000]  被撒害和被俘獲
[00:11:40.000 --> 00:11:42.000]  都是被動詞
[00:11:42.000 --> 00:11:43.000]  這個可能在中文
[00:11:43.000 --> 00:11:44.000]  我們看到俘獲
[00:11:44.000 --> 00:11:46.000]  沒有看到他是被動詞
[00:11:46.000 --> 00:11:49.000]  其實在原文裏面也是個被動詞
[00:11:49.000 --> 00:11:52.000]  這告訴我們一個非常重要的事實
[00:11:52.000 --> 00:11:54.000]  那就是耶穌基督
[00:11:54.000 --> 00:11:56.000]  他是沒有選擇的
[00:11:56.000 --> 00:11:58.000]  而且是一定會實現的
[00:11:58.000 --> 00:12:00.000]  就是他必須要受苦
[00:12:00.000 --> 00:12:01.000]  被棄絕
[00:12:01.000 --> 00:12:02.000]  被撒害
[00:12:02.000 --> 00:12:05.000]  然後復活
[00:12:05.000 --> 00:12:07.000]  耶穌基督他是神的兒子
[00:12:07.000 --> 00:12:08.000]  他也是神
[00:12:08.000 --> 00:12:12.000]  爲什麼會沒有選擇
[00:12:12.000 --> 00:12:14.000]  在聖經裏面
[00:12:14.000 --> 00:12:16.000]  在約翰福音裏面
[00:12:16.000 --> 00:12:23.000]  他自己說出了答案
[00:12:23.000 --> 00:12:28.000]  這個就是剛纔說的被動詞
[00:12:28.000 --> 00:12:30.000]  我們一起來讀約翰福音
[00:12:30.000 --> 00:12:33.000]  十章十四到十八節
[00:12:33.000 --> 00:12:34.000]  我是好牧人
[00:12:34.000 --> 00:12:36.000]  我認識我的羊
[00:12:36.000 --> 00:12:38.000]  我的羊也認識我
[00:12:38.000 --> 00:12:40.000]  好像父認識我
[00:12:40.000 --> 00:12:42.000]  我也認識父一樣
[00:12:42.000 --> 00:12:44.000]  並且我會養生命
[00:12:44.000 --> 00:12:46.000]  我還有別的羊
[00:12:46.000 --> 00:12:48.000]  不在這個圓圈裏
[00:12:48.000 --> 00:12:50.000]  我必須把他們領來
[00:12:50.000 --> 00:12:53.000]  他們也要聽我的聲音
[00:12:53.000 --> 00:12:55.000]  並且要和行一羣
[00:12:55.000 --> 00:12:57.000]  歸於一個牧人
[00:12:57.000 --> 00:12:58.000]  父愛我
[00:12:58.000 --> 00:13:00.000]  因爲我把生命捨去
[00:13:00.000 --> 00:13:03.000]  好在把他取回來
[00:13:03.000 --> 00:13:05.000]  沒有人能奪去我的生命
[00:13:05.000 --> 00:13:07.000]  是我自己捨去的
[00:13:07.000 --> 00:13:10.000]  我有權把生命捨去
[00:13:10.000 --> 00:13:12.000]  也有權把他取回來
[00:13:12.000 --> 00:13:18.000]  這是我從我的父所領受的命令
[00:13:18.000 --> 00:13:21.000]  所以這裏耶穌告訴我們
[00:13:21.000 --> 00:13:24.000]  他不是沒有選擇
[00:13:24.000 --> 00:13:28.000]  而是他自己已經選擇了
[00:13:28.000 --> 00:13:30.000]  他選擇爲羊舍命
[00:13:30.000 --> 00:13:32.000]  誰是他的羊啊
[00:13:32.000 --> 00:13:34.000]  你是他的羊嗎
[00:13:34.000 --> 00:13:36.000]  我們都是他的羊
[00:13:36.000 --> 00:13:37.000]  他爲我們受苦
[00:13:37.000 --> 00:13:38.000]  被細覺
[00:13:38.000 --> 00:13:39.000]  被殺害
[00:13:39.000 --> 00:13:42.000]  承受極大的痛苦
[00:13:42.000 --> 00:13:43.000]  耶穌爲我們每一個
[00:13:43.000 --> 00:13:47.000]  做出了必須的選擇
[00:13:47.000 --> 00:13:48.000]  在我們還不知道
[00:13:48.000 --> 00:13:50.000]  我們需要被拯救以前
[00:13:50.000 --> 00:13:51.000]  耶穌基督
[00:13:51.000 --> 00:13:54.000]  他已經爲我們做最大的犧牲
[00:13:54.000 --> 00:13:56.000]  正如保羅所說
[00:13:56.000 --> 00:13:57.000]  他是愛我
[00:13:57.000 --> 00:14:00.000]  爲我捨己
[00:14:00.000 --> 00:14:01.000]  第二十二節
[00:14:01.000 --> 00:14:05.000]  是耶穌爲我們所做的選擇
[00:14:05.000 --> 00:14:07.000]  第二十三節
[00:14:07.000 --> 00:14:12.000]  就是我們的選擇
[00:14:12.000 --> 00:14:13.000]  第二十三節
[00:14:13.000 --> 00:14:14.000]  耶穌對衆人說
[00:14:14.000 --> 00:14:16.000]  如果有人願意跟從我
[00:14:16.000 --> 00:14:17.000]  就當捨己
[00:14:17.000 --> 00:14:22.000]  天天被其他十字架來跟從我
[00:14:22.000 --> 00:14:25.000]  如果有人願意跟從我的
[00:14:25.000 --> 00:14:29.000]  如果有人要跟從我的
[00:14:29.000 --> 00:14:31.000]  要
[00:14:31.000 --> 00:14:34.000]  是姐姐的主要的動詞
[00:14:34.000 --> 00:14:35.000]  原文裏面有
[00:14:35.000 --> 00:14:36.000]  喝酒
[00:14:36.000 --> 00:14:38.000]  想忘的意思
[00:14:38.000 --> 00:14:39.000]  喝酒
[00:14:39.000 --> 00:14:40.000]  想忘的意思
[00:14:40.000 --> 00:14:42.000]  跟鼻祟是不同的
[00:14:42.000 --> 00:14:43.000]  剛纔說鼻祟
[00:14:43.000 --> 00:14:44.000]  是你沒有選擇
[00:14:44.000 --> 00:14:45.000]  一定要做的
[00:14:45.000 --> 00:14:46.000]  但是喝酒
[00:14:46.000 --> 00:14:50.000]  想忘就是你自己很想去做的意思
[00:14:50.000 --> 00:14:51.000]  是自願的
[00:14:51.000 --> 00:14:53.000]  是自己去選擇的
[00:14:53.000 --> 00:14:57.000]  不是被強迫去做的
[00:14:57.000 --> 00:14:58.000]  願意做什麼呢
[00:14:58.000 --> 00:15:00.000]  就是跟從
[00:15:00.000 --> 00:15:02.000]  願意是一種意願
[00:15:02.000 --> 00:15:05.000]  是從心而發的選擇
[00:15:05.000 --> 00:15:06.000]  所以跟從耶穌
[00:15:06.000 --> 00:15:11.000]  是一個從心而發自願的選擇
[00:15:11.000 --> 00:15:15.000]  我們是不是願意這樣去跟從耶穌呢
[00:15:15.000 --> 00:15:17.000]  跟從耶穌的選擇
[00:15:17.000 --> 00:15:19.000]  帶來的是三個命令
[00:15:19.000 --> 00:15:21.000]  原文是三個命令的動詞
[00:15:21.000 --> 00:15:24.000]  這邊有顯示出來
[00:15:24.000 --> 00:15:26.000]  捨己
[00:15:26.000 --> 00:15:29.000]  天天被十字架的被
[00:15:29.000 --> 00:15:30.000]  跟從
[00:15:30.000 --> 00:15:33.000]  這三個分詞都是單數
[00:15:33.000 --> 00:15:35.000]  所以說的是每一個人
[00:15:35.000 --> 00:15:37.000]  自己要負責去做的
[00:15:37.000 --> 00:15:39.000]  也不能說我旁邊那個已經做了
[00:15:39.000 --> 00:15:40.000]  所以我不用做
[00:15:40.000 --> 00:15:41.000]  旁邊那個已經跟從了
[00:15:41.000 --> 00:15:44.000]  那我就在旁邊坐着就可以了
[00:15:44.000 --> 00:15:45.000]  不是的
[00:15:45.000 --> 00:15:47.000]  是每一個人都要去做的
[00:15:47.000 --> 00:15:49.000]  第一個命令是捨己
[00:15:49.000 --> 00:15:51.000]  捨己是什麼意思呢
[00:15:51.000 --> 00:15:53.000]  我們常常在教會里面
[00:15:53.000 --> 00:15:54.000]  我們說捨己
[00:15:54.000 --> 00:15:58.000]  那你覺得捨己是什麼意思呢
[00:15:58.000 --> 00:15:59.000]  有想過嗎
[00:15:59.000 --> 00:16:01.000]  捨己是什麼意思啊
[00:16:01.000 --> 00:16:02.000]  舍
[00:16:02.000 --> 00:16:06.000]  原文它有不理會放下的意思
[00:16:06.000 --> 00:16:08.000]  不理會放下的意思
[00:16:08.000 --> 00:16:12.000]  就是不看自己那麼重要
[00:16:12.000 --> 00:16:13.000]  不看自己那麼重要
[00:16:13.000 --> 00:16:17.000]  你覺得跟我們現在所在宣傳的
[00:16:17.000 --> 00:16:19.000]  就是這個世界所宣傳的
[00:16:19.000 --> 00:16:24.000]  價值觀是相似的還是相反的
[00:16:24.000 --> 00:16:25.000]  這個世界是告訴我們
[00:16:25.000 --> 00:16:28.000]  誰是最重要的
[00:16:28.000 --> 00:16:30.000]  自己是最重要的
[00:16:30.000 --> 00:16:33.000]  自己是最重要的
[00:16:33.000 --> 00:16:35.000]  所以現在價值觀
[00:16:35.000 --> 00:16:37.000]  是要有人把自我放大
[00:16:37.000 --> 00:16:39.000]  覺得自己是最重要
[00:16:39.000 --> 00:16:41.000]  在做決定的時候
[00:16:41.000 --> 00:16:46.000]  他說應該要有自己爲先
[00:16:46.000 --> 00:16:48.000]  然而作爲耶穌基督的門徒
[00:16:48.000 --> 00:16:50.000]  是相反的
[00:16:50.000 --> 00:16:52.000]  我們要放下自己
[00:16:52.000 --> 00:16:54.000]  不把自己放在首位
[00:16:54.000 --> 00:16:57.000]  而是讓神的需要放在首位
[00:16:57.000 --> 00:17:00.000]  以神的心意爲先
[00:17:00.000 --> 00:17:01.000]  第二個命令
[00:17:01.000 --> 00:17:04.000]  就是天天備起他的實際價
[00:17:04.000 --> 00:17:07.000]  實際價在今天有什麼意義呢
[00:17:07.000 --> 00:17:10.000]  好像是代表宗教
[00:17:10.000 --> 00:17:11.000]  甚至有時候
[00:17:11.000 --> 00:17:15.000]  好像是一種裝飾的圖案
[00:17:15.000 --> 00:17:16.000]  但是在耶穌的時代
[00:17:16.000 --> 00:17:20.000]  實際價是一個非常殘酷的刑具
[00:17:20.000 --> 00:17:23.000]  是受苦的象徵
[00:17:23.000 --> 00:17:24.000]  天天備起實際價
[00:17:24.000 --> 00:17:30.000]  就是願意爲神受苦的心
[00:17:30.000 --> 00:17:33.000]  我們可能因爲信耶穌
[00:17:33.000 --> 00:17:36.000]  被我們的家人怪責
[00:17:36.000 --> 00:17:38.000]  可能我們的朋友
[00:17:38.000 --> 00:17:40.000]  有時候會怪我們
[00:17:40.000 --> 00:17:42.000]  有人可能因爲信耶穌
[00:17:42.000 --> 00:17:46.000]  在他的工作上面要做一些捨棄
[00:17:46.000 --> 00:17:48.000]  有人可能因爲信耶穌
[00:17:48.000 --> 00:17:53.000]  他要憑信心等候和諧的伴侶出現
[00:17:53.000 --> 00:17:55.000]  這都是在實際的生活當中
[00:17:55.000 --> 00:17:58.000]  我們要面對的重要的選擇
[00:17:58.000 --> 00:18:00.000]  我們不是以自己的利益
[00:18:00.000 --> 00:18:04.000]  或者是身邊人的利益去做選擇
[00:18:04.000 --> 00:18:07.000]  不單單是爲這些去考慮
[00:18:07.000 --> 00:18:11.000]  而是最重要是以實際價位的標準
[00:18:11.000 --> 00:18:13.000]  做出各樣的選擇
[00:18:13.000 --> 00:18:15.000]  我們的選擇是顯明
[00:18:15.000 --> 00:18:18.000]  我們最看重的是什麼
[00:18:18.000 --> 00:18:21.000]  第三個命令就是跟從我
[00:18:21.000 --> 00:18:23.000]  這個詞也是命令分歧
[00:18:23.000 --> 00:18:25.000]  但它實態是有點不同
[00:18:25.000 --> 00:18:26.000]  是現在的
[00:18:26.000 --> 00:18:30.000]  它強調的是一個不斷的進程
[00:18:30.000 --> 00:18:34.000]  所以跟從耶穌不是一次的絕字
[00:18:34.000 --> 00:18:39.000]  也不是停留在初心的光景
[00:18:39.000 --> 00:18:41.000]  而是我們要不斷地向前
[00:18:41.000 --> 00:18:43.000]  不斷地晉升的
[00:18:43.000 --> 00:18:47.000]  跟從是我們向耶穌寄讀的態度
[00:18:47.000 --> 00:18:48.000]  以祂爲主
[00:18:48.000 --> 00:18:50.000]  盯緊在祂身上
[00:18:50.000 --> 00:18:51.000]  祂去哪裏
[00:18:51.000 --> 00:18:53.000]  我們就去哪裏
[00:18:53.000 --> 00:18:54.000]  不斷地學習
[00:18:54.000 --> 00:18:55.000]  不斷地成長
[00:18:55.000 --> 00:19:00.000]  不斷地經歷神的魔竈和恩典
[00:19:00.000 --> 00:19:02.000]  跟從耶穌
