
[00:00:00.000 --> 00:00:10.000]  天父我們再次感謝你讓我們有機會來到這個周中的察景班
[00:04:23.000 --> 00:04:25.000]  所以你記住這件事
[00:04:25.000 --> 00:04:27.000]  我們現在用這個角度
[00:04:27.000 --> 00:04:31.000]  去明白多一點第三章
[00:04:31.000 --> 00:04:34.000]  第三章我們去到和場
[00:04:34.000 --> 00:04:38.000]  你記得這是一個像戲劇的舞台劇
[00:04:38.000 --> 00:04:40.000]  第三樂和場
[00:04:40.000 --> 00:04:42.000]  黑夜獨處
[00:04:42.000 --> 00:04:44.000]  夜半訪問場
[00:04:44.000 --> 00:04:46.000]  魔樂險重演
[00:04:46.000 --> 00:04:48.000]  如果你明白我說什麼
[00:04:48.000 --> 00:04:50.000]  你大概已經知道我在想什麼
[00:04:50.000 --> 00:04:52.000]  如果我可以有選擇
[00:04:52.000 --> 00:04:56.000]  我可以將之後的slide全部變成黑色
[00:04:56.000 --> 00:05:01.000]  這一章聖經和其他三章聖經是很不同的
[00:05:01.000 --> 00:05:03.000]  如果你就這樣看其他三章聖經
[00:05:03.000 --> 00:05:06.000]  是小朋友都可以看的一套戲
[00:05:06.000 --> 00:05:08.000]  我們叫G-rate
[00:05:08.000 --> 00:05:11.000]  五六歲小朋友都可以進去看
[00:05:11.000 --> 00:05:14.000]  但是一有了第三章
[00:05:14.000 --> 00:05:17.000]  馬上就變了
[00:05:17.000 --> 00:05:20.000]  我又不可以說只有大人才可以看
[00:05:20.000 --> 00:05:23.000]  不過你帶著小朋友進去
[00:05:23.000 --> 00:05:25.000]  有很多東西要解釋
[00:05:25.000 --> 00:05:31.000]  這是一個非常之黑暗的一章聖經
[00:05:31.000 --> 00:05:34.000]  甚至比開始的時候
[00:05:34.000 --> 00:05:38.000]  史詩執政的時候更加黑暗
[00:05:38.000 --> 00:05:40.000]  在整個故事
[00:05:40.000 --> 00:05:44.000]  如果我們說路德記是在說一個賢君
[00:05:44.000 --> 00:05:47.000]  一個救主最後的來臨的時候
[00:05:47.000 --> 00:05:49.000]  這章聖經會告訴你
[00:05:49.000 --> 00:05:51.000]  那個救主未必出世
[00:05:51.000 --> 00:05:54.000]  未必出到來救我們
[00:05:54.000 --> 00:05:57.000]  你要看第三章的時候
[00:05:57.000 --> 00:05:59.000]  我們就從第二章最後那一節
[00:05:59.000 --> 00:06:01.000]  最後那幾節開始看
[00:06:01.000 --> 00:06:03.000]  路德記第二章二十節這樣說
[00:06:03.000 --> 00:06:05.000]  南俄米對息虎說
[00:06:05.000 --> 00:06:07.000]  冤那人夢耶和華恩福
[00:06:07.000 --> 00:06:11.000]  因為他不斷地恩待活人死人
[00:06:11.000 --> 00:06:14.000]  這是南俄米發現
[00:06:14.000 --> 00:06:17.000]  原來路德撞到波亞斯
[00:06:17.000 --> 00:06:19.000]  而且波亞斯對他特別好
[00:06:19.000 --> 00:06:21.000]  在那個之下
[00:06:21.000 --> 00:06:25.000]  南俄米就說有希望
[00:06:25.000 --> 00:06:26.000]  南俄米又對他說
[00:06:26.000 --> 00:06:28.000]  那人是我們本族的人
[00:06:28.000 --> 00:06:31.000]  是一個可以贖我們產業的至親
[00:06:31.000 --> 00:06:33.000]  你馬上想到
[00:06:33.000 --> 00:06:36.000]  你馬上知道南俄米在想什麼
[00:06:36.000 --> 00:06:38.000]  他其實馬上想到
[00:06:38.000 --> 00:06:45.000]  這個人可以幫到我們去贖回那些產業
[00:06:45.000 --> 00:06:49.000]  於是路德緊跟著波亞斯的呂布
[00:06:49.000 --> 00:06:53.000]  十取默碎直至大麥和小麥收割完畢
[00:06:53.000 --> 00:06:56.000]  路德仍與婆婆同住
[00:06:56.000 --> 00:07:00.000]  這個說到直到大麥小麥收割完畢
[00:07:00.000 --> 00:07:01.000]  我想告訴大家
[00:07:01.000 --> 00:07:03.000]  大概可能七個星期左右
[00:07:03.000 --> 00:07:04.000]  最多七個星期
[00:07:04.000 --> 00:07:07.000]  就是說在這七個星期當中
[00:07:07.000 --> 00:07:11.000]  南俄米可能在等待一些事情發生
[00:07:11.000 --> 00:07:13.000]  但其實那件事沒有發生
[00:07:13.000 --> 00:07:15.000]  沒有發生
[00:07:15.000 --> 00:07:17.000]  我們不知道在這七個星期裡
[00:07:17.000 --> 00:07:20.000]  路德還會不會經常見到波亞斯
[00:07:20.000 --> 00:07:22.000]  但我想南俄米可以看到
[00:07:22.000 --> 00:07:24.000]  不是我猜測的
[00:07:24.000 --> 00:07:26.000]  是南俄米在想
[00:07:26.000 --> 00:07:28.000]  希望這七個星期當中
[00:07:28.000 --> 00:07:30.000]  他們有一些互動
[00:07:30.000 --> 00:07:33.000]  以致波亞斯會有一些行動
[00:07:33.000 --> 00:07:35.000]  但是現在完結了
[00:07:35.000 --> 00:07:36.000]  都還沒有行動
[00:07:36.000 --> 00:07:37.000]  於是怎樣呢
[00:07:37.000 --> 00:07:43.000]  於是南俄米就決定他行動
[00:07:43.000 --> 00:07:45.000]  我想你記住一件事
[00:07:45.000 --> 00:07:48.000]  這章聖經是在說一個人
[00:07:48.000 --> 00:07:52.000]  有沒有耐心等待上帝的問題
[00:07:52.000 --> 00:07:55.000]  因為當我跟你連貫其他的經文
[00:07:55.000 --> 00:07:57.000]  我想你會看得比較清楚
[00:07:57.000 --> 00:07:59.000]  路德記第三章第一字這麼說
[00:07:59.000 --> 00:08:01.000]  路德的婆婆南俄米對他說
[00:08:01.000 --> 00:08:02.000]  他忍不住了
[00:08:02.000 --> 00:08:03.000]  女兒啊
[00:08:03.000 --> 00:08:06.000]  我不該為你找個歸宿
[00:08:06.000 --> 00:08:08.000]  使你享福嗎
[00:08:08.000 --> 00:08:11.000]  這句話其實已經在第一章九字已經出過來了
[00:08:11.000 --> 00:08:16.000]  使你們各自在新的丈夫家中得歸宿
[00:08:16.000 --> 00:08:18.000]  他其實在送他們回去
[00:08:18.000 --> 00:08:21.000]  希望他們在摩訶裡再有一個老公
[00:08:21.000 --> 00:08:24.000]  當然現在他想的老公就是
[00:08:24.000 --> 00:08:27.000]  遠在天邊近在眼前
[00:08:27.000 --> 00:08:29.000]  就是波亞斯
[00:08:29.000 --> 00:08:32.000]  但是波亞斯他的功能
[00:08:32.000 --> 00:08:35.000]  不單止是成為一個老公
[00:08:35.000 --> 00:08:39.000]  更重要的是他可以幫他們贖回他們的產業
[00:08:39.000 --> 00:08:43.000]  甚至是可以幫他們留後
[00:08:43.000 --> 00:08:46.000]  以至以慰米勒的名字可以繼續傳喚
[00:08:46.000 --> 00:08:49.000]  你與波亞斯的女僕常在一處
[00:08:49.000 --> 00:08:53.000]  現在波亞斯不是我們的親人嗎
[00:08:53.000 --> 00:08:54.000]  看啊
[00:08:54.000 --> 00:08:58.000]  他今夜將在禍場
[00:08:58.000 --> 00:09:00.000]  這個叫什麼字啊
[00:09:00.000 --> 00:09:04.000]  我查了字典我現在忘記了
[00:09:04.000 --> 00:09:09.000]  播大麥
[00:09:09.000 --> 00:09:11.000]  他今晚在禍場播大麥
[00:09:11.000 --> 00:09:13.000]  如果這一節去到這裡
[00:09:13.000 --> 00:09:17.000]  他說現在波亞斯不是我們的親人嗎
[00:09:17.000 --> 00:09:19.000]  明天早上我和你一起去找他
[00:09:19.000 --> 00:09:21.000]  那就沒問題了
[00:09:21.000 --> 00:09:23.000]  就直接跳到第四章
[00:09:23.000 --> 00:09:24.000]  不過他不是
[00:09:24.000 --> 00:09:29.000]  他竟然說他今晚在禍場播大麥
[00:09:29.000 --> 00:09:30.000]  那就慘了
[00:09:30.000 --> 00:09:33.000]  為什麼要他這麼晚的時候去呢
[00:09:33.000 --> 00:09:36.000]  你要沐浴高抹
[00:09:36.000 --> 00:09:39.000]  穿上外衣下到禍場
[00:09:39.000 --> 00:09:42.000]  一直到那人吃喝完尿
[00:09:42.000 --> 00:09:44.000]  都不要讓他認出你來
[00:09:44.000 --> 00:09:46.000]  要他沐浴
[00:09:46.000 --> 00:09:48.000]  要他抹膏
[00:09:48.000 --> 00:09:50.000]  抹膏就是灑香水
[00:09:50.000 --> 00:09:51.000]  這裡有很多不同的猜測
[00:09:51.000 --> 00:09:53.000]  有人說擺明了
[00:09:53.000 --> 00:09:55.000]  好像要引誘他
[00:09:55.000 --> 00:09:57.000]  我們不去到這麼盡
[00:09:57.000 --> 00:09:59.000]  就說他忙了一天
[00:09:59.000 --> 00:10:03.000]  那你也要沐浴
[00:10:03.000 --> 00:10:05.000]  有另外一個想法
[00:10:05.000 --> 00:10:07.000]  是值得考慮的
[00:10:07.000 --> 00:10:08.000]  就是說
[00:10:08.000 --> 00:10:10.000]  他可能到當時的時候
[00:10:10.000 --> 00:10:13.000]  他仍然穿著那些寡婦的衣服
[00:10:13.000 --> 00:10:14.000]  你明白嗎
[00:10:14.000 --> 00:10:16.000]  他穿寡婦的衣服
[00:10:16.000 --> 00:10:19.000]  老公死了不久
[00:10:19.000 --> 00:10:22.000]  現在想告訴他
[00:10:22.000 --> 00:10:24.000]  不如換回正常的衣服
[00:10:24.000 --> 00:10:26.000]  你現在可以再不做寡婦
[00:10:26.000 --> 00:10:29.000]  大家都明白他去求親
[00:10:29.000 --> 00:10:31.000]  他就再不是穿著寡婦的衣服
[00:10:31.000 --> 00:10:36.000]  而是換了一個可以結婚的女士的衣服
[00:10:36.000 --> 00:10:38.000]  去找娃娃
[00:10:38.000 --> 00:10:40.000]  他躺下的時候
[00:10:40.000 --> 00:10:43.000]  你看準他躺我的地方
[00:10:43.000 --> 00:10:45.000]  就盡去揭露他的腳
[00:10:45.000 --> 00:10:48.000]  躺我在那裡
[00:10:48.000 --> 00:10:52.000]  他必告訴你所當做的事
[00:10:52.000 --> 00:10:54.000]  因為有好幾個字
[00:10:54.000 --> 00:10:56.000]  在舊約聖經裡面都不是好東西
[00:10:56.000 --> 00:10:58.000]  包括躺臥
[00:10:58.000 --> 00:11:00.000]  包括揭露
[00:11:00.000 --> 00:11:02.000]  包括腳
[00:11:02.000 --> 00:11:04.000]  都可以有雙重意義
[00:11:04.000 --> 00:11:07.000]  聖經學者無論是保守的
[00:11:07.000 --> 00:11:09.000]  開放的等等
[00:11:09.000 --> 00:11:12.000]  信聖經不信聖經等等的人
[00:11:12.000 --> 00:11:14.000]  都會告訴你
[00:11:14.000 --> 00:11:15.000]  這裡所講的東西
[00:11:15.000 --> 00:11:19.000]  所有都是和聖有關係
[00:11:19.000 --> 00:11:22.000]  他起碼是邀請你
[00:11:22.000 --> 00:11:25.000]  有兩個角度去考慮
[00:11:25.000 --> 00:11:27.000]  其實是很危險的
[00:11:27.000 --> 00:11:29.000]  是一種很大的引誘
[00:11:29.000 --> 00:11:31.000]  他叫他去找娃娃
[00:11:31.000 --> 00:11:32.000]  他晚上去找
[00:11:32.000 --> 00:11:33.000]  在什麼時候找呢?
[00:11:33.000 --> 00:11:35.000]  等他飲飽食醉
[00:11:35.000 --> 00:11:38.000]  他前面說吃喝完尿
[00:11:38.000 --> 00:11:41.000]  這裡特別是在說喝酒
[00:11:41.000 --> 00:11:42.000]  喝完酒
[00:11:42.000 --> 00:11:44.000]  於是他躺下
[00:11:44.000 --> 00:11:47.000]  你揭露他的腳
[00:11:47.000 --> 00:11:48.000]  這樣說而已
[00:11:48.000 --> 00:11:50.000]  無論你怎麼想
[00:11:50.000 --> 00:11:51.000]  都是有些問題
[00:11:51.000 --> 00:11:53.000]  他說到時他叫你做什麼
[00:11:53.000 --> 00:11:54.000]  你就做什麼
[00:11:54.000 --> 00:11:58.000]  這個要看你怎樣去演繹這句說話
[00:11:58.000 --> 00:12:01.000]  其實無論怎麼看
[00:12:01.000 --> 00:12:04.000]  都是一件非常危險的事
[00:12:04.000 --> 00:12:05.000]  路德說
[00:12:05.000 --> 00:12:06.000]  凡你所吩咐我的
[00:12:06.000 --> 00:12:07.000]  我必遵行
[00:12:07.000 --> 00:12:09.000]  路德就下道和詳
[00:12:09.000 --> 00:12:11.000]  照婆婆吩咐
[00:12:11.000 --> 00:12:13.000]  一起去做
[00:12:13.000 --> 00:12:15.000]  波亞斯吃喝完尿
[00:12:15.000 --> 00:12:17.000]  心情暢快
[00:12:17.000 --> 00:12:20.000]  就去躺臥在墨堆旁邊
[00:12:20.000 --> 00:12:23.000]  路德悄悄走來
[00:12:23.000 --> 00:12:25.000]  揭露他的腳
[00:12:25.000 --> 00:12:26.000]  躺臥在那裡
[00:12:26.000 --> 00:12:28.000]  你去到這裡
[00:12:28.000 --> 00:12:30.000]  真的咬緊牙筋
[00:12:30.000 --> 00:12:34.000]  你很害怕之後會發生什麼事
[00:12:34.000 --> 00:12:39.000]  在這個時候你要開一個time out
[00:12:39.000 --> 00:12:41.000]  你要暫停這部片
[00:12:41.000 --> 00:12:43.000]  如果我有個舞台劇
[00:12:43.000 --> 00:12:44.000]  我要停一停
[00:12:44.000 --> 00:12:46.000]  然後有人出來介紹
[00:12:46.000 --> 00:12:51.000]  這套戲演到這裡有幾樣東西很可怕
[00:12:51.000 --> 00:12:53.000]  假設你是很熟悉《聖經》
[00:12:53.000 --> 00:12:56.000]  假設你很熟悉《聖經》之前的七本書
[00:12:56.000 --> 00:12:59.000]  假設你很熟悉《創世記》
[00:12:59.000 --> 00:13:04.000]  你應該會想到兩樣東西
[00:13:04.000 --> 00:13:06.000]  有兩個很大的危險
[00:13:06.000 --> 00:13:08.000]  繼續走下去
[00:13:08.000 --> 00:13:10.000]  就會很麻煩
[00:13:10.000 --> 00:13:13.000]  第一個危險是關於那個男的
[00:13:13.000 --> 00:13:15.000]  第二個危險是關於那個女的
[00:13:15.000 --> 00:13:21.000]  你想想波亞斯現在的情況
[00:13:21.000 --> 00:13:22.000]  他有一個危險
[00:13:22.000 --> 00:13:28.000]  會引你去讀《創世記》裏面的故事
[00:13:28.000 --> 00:13:30.000]  路德有另外一個危險
[00:13:30.000 --> 00:13:35.000]  會引你去讀另外一個路德的故事
[00:13:35.000 --> 00:13:36.000]  我開估吧
[00:13:36.000 --> 00:13:38.000]  不用估的
[00:13:38.000 --> 00:13:40.000]  如果你是波亞斯的話
[00:13:40.000 --> 00:13:42.000]  你想想波亞斯的危險是什麼
[00:13:42.000 --> 00:13:44.000]  你應該想到的故事
[00:13:44.000 --> 00:13:47.000]  是塔瑪和猶太的故事
[00:13:47.000 --> 00:13:50.000]  你記得波亞斯是什麼人
[00:13:50.000 --> 00:13:52.000]  是哪個族的
[00:13:52.000 --> 00:13:54.000]  他是猶太的
[00:13:54.000 --> 00:13:56.000]  所以他的老祖宗是誰
[00:13:56.000 --> 00:13:58.000]  猶太
[00:13:58.000 --> 00:14:01.000]  老祖宗失敗了一些東西
[00:14:01.000 --> 00:14:02.000]  失敗了什麼呢
[00:14:02.000 --> 00:14:05.000]  《創世記》第38章第14節這樣說
[00:14:05.000 --> 00:14:06.000]  塔瑪
[00:14:06.000 --> 00:14:09.000]  我假設你也有些印象
[00:14:09.000 --> 00:14:11.000]  塔瑪其實是他的媳婦
[00:14:11.000 --> 00:14:13.000]  他有三個兒子
[00:14:13.000 --> 00:14:16.000]  他大兒子死了
[00:14:16.000 --> 00:14:17.000]  塔瑪就是他老婆
[00:14:17.000 --> 00:14:20.000]  應該是二兒子和塔瑪結婚
[00:14:20.000 --> 00:14:22.000]  結果二兒子又死了
[00:14:22.000 --> 00:14:24.000]  於是他就很怕
[00:14:24.000 --> 00:14:27.000]  塔瑪會剋死他第三兒子
[00:14:27.000 --> 00:14:29.000]  於是就說三兒子未成
[00:14:29.000 --> 00:14:31.000]  不可以和你結婚
[00:14:31.000 --> 00:14:32.000]  幫你留口
[00:14:32.000 --> 00:14:35.000]  於是塔瑪就怎樣呢
[00:14:35.000 --> 00:14:39.000]  就去引誘猶太
[00:14:39.000 --> 00:14:41.000]  因為塔瑪要兒子
[00:14:41.000 --> 00:14:44.000]  現在我想和你說
[00:14:44.000 --> 00:14:46.000]  所有故事都是和兒子有關
[00:14:46.000 --> 00:14:48.000]  最後兒子要出來
[00:14:48.000 --> 00:14:49.000]  塔瑪要兒子
[00:14:49.000 --> 00:14:50.000]  於是塔瑪做什麼呢
[00:14:50.000 --> 00:14:51.000]  你看看他怎樣
[00:14:51.000 --> 00:14:55.000]  塔瑪見侍奶已經長大
[00:14:55.000 --> 00:14:56.000]  第三個就是
[00:14:56.000 --> 00:14:58.000]  卻還沒有娶他為妻
[00:14:58.000 --> 00:15:01.000]  就脫去寡婦的衣裳
[00:15:01.000 --> 00:15:06.000]  用面紗蒙著
[00:15:06.000 --> 00:15:10.000]  蓋住自己坐在往庭那的路上
[00:15:10.000 --> 00:15:11.000]  你有沒有發覺
[00:15:11.000 --> 00:15:14.000]  和路德奇的故事有些平衡
[00:15:14.000 --> 00:15:16.000]  他脫去寡婦的衣裳
[00:15:16.000 --> 00:15:18.000]  我不是說路德的解釋
[00:15:18.000 --> 00:15:20.000]  一定是脫去寡婦的衣裳
[00:15:20.000 --> 00:15:22.000]  但他換了衣服
[00:15:22.000 --> 00:15:23.000]  換了人
[00:15:23.000 --> 00:15:25.000]  然後做什麼呢
[00:15:25.000 --> 00:15:28.000]  猶太看見他以為是妓女
[00:15:28.000 --> 00:15:30.000]  因為他蒙著面
[00:15:30.000 --> 00:15:33.000]  猶太就轉到路邊
[00:15:33.000 --> 00:15:35.000]  他那裡說
[00:15:35.000 --> 00:15:39.000]  內伯讓我與你同枕
[00:15:39.000 --> 00:15:43.000]  我又不知道怎樣跟你說
[00:15:43.000 --> 00:15:45.000]  為什麼猶太會竟然
[00:15:45.000 --> 00:15:49.000]  自己和自己的媳婦有染
[00:15:49.000 --> 00:15:51.000]  都不知道是他媳婦呢
[00:15:51.000 --> 00:15:52.000]  有沒有可能其中一件事
[00:15:52.000 --> 00:15:53.000]  就是所有事情
[00:15:53.000 --> 00:15:55.000]  都是在黑夜裡面發生呢
[00:15:55.000 --> 00:15:57.000]  你明白我的意思嗎
[00:15:57.000 --> 00:16:00.000]  你現在有檯燈
[00:16:00.000 --> 00:16:02.000]  所有事情都是黑夜
[00:16:02.000 --> 00:16:03.000]  他蒙著面
[00:16:03.000 --> 00:16:04.000]  他不理的
[00:16:04.000 --> 00:16:07.000]  所以你想想波亞斯的故事
[00:16:07.000 --> 00:16:08.000]  所有事情都是什麼
[00:16:08.000 --> 00:16:09.000]  黑夜裡面的
[00:16:09.000 --> 00:16:11.000]  那麼波亞斯是不是有危險
[00:16:11.000 --> 00:16:14.000]  可以做了第二個猶太呢
[00:16:14.000 --> 00:16:17.000]  而他可以生了一個兒子出來
[00:16:17.000 --> 00:16:19.000]  因為在整個故事裡面
[00:16:19.000 --> 00:16:20.000]  在路德記的故事裡面
[00:16:20.000 --> 00:16:22.000]  都是需要一個兒子的
[00:16:22.000 --> 00:16:23.000]  但是生一個兒子出來
[00:16:23.000 --> 00:16:25.000]  那個方法就麻煩了
[00:16:25.000 --> 00:16:28.000]  是那個means and the end
[00:16:28.000 --> 00:16:31.000]  最終上帝是要他們生兒子的
[00:16:31.000 --> 00:16:33.000]  但是怎樣去生這個兒子呢
[00:16:33.000 --> 00:16:35.000]  就重要了
[00:16:35.000 --> 00:16:36.000]  明白嗎
[00:16:36.000 --> 00:16:38.000]  現在的大危險就是
[00:16:38.000 --> 00:16:41.000]  波亞斯可以做了猶太的
[00:16:41.000 --> 00:16:43.000]  報了猶太的後塵
[00:16:43.000 --> 00:16:45.000]  而生了個兒子出來
[00:16:45.000 --> 00:16:47.000]  不過是最終生了個兒子
[00:16:47.000 --> 00:16:49.000]  這個是波亞斯的問題
[00:16:49.000 --> 00:16:51.000]  那麼路德呢
[00:16:51.000 --> 00:16:53.000]  路德有第二個危險
[00:16:53.000 --> 00:16:56.000]  路德的祖先也都不是好
[00:16:56.000 --> 00:16:59.000]  路德的魔牙人是從哪裡出來的呢
[00:16:59.000 --> 00:17:00.000]  是《創世記》第十九章
[00:17:00.000 --> 00:17:02.000]  羅德的大女兒
[00:17:02.000 --> 00:17:05.000]  羅德大女兒對小女兒說
[00:17:05.000 --> 00:17:07.000]  我們的父親老了
[00:17:07.000 --> 00:17:09.000]  這地又沒有男人
[00:17:09.000 --> 00:17:12.000]  可以照世上的禮俗
[00:17:12.000 --> 00:17:14.000]  來和我們結合
[00:17:14.000 --> 00:17:16.000]  來我們叫父親喝酒
[00:17:16.000 --> 00:17:18.000]  然後和他同枕
[00:17:18.000 --> 00:17:20.000]  這樣我們可以從
[00:17:20.000 --> 00:17:22.000]  我們的父親
[00:17:22.000 --> 00:17:23.000]  傳流後裔
[00:17:23.000 --> 00:17:25.000]  也是為了生兒子的
[00:17:25.000 --> 00:17:28.000]  那麼她就趁父親喝醉了
[00:17:28.000 --> 00:17:31.000]  就為了達到她的目的
[00:17:31.000 --> 00:17:35.000]  那麼路德的危險在哪裡呢
[00:17:35.000 --> 00:17:37.000]  就是會不會他就
[00:17:37.000 --> 00:17:39.000]  趁著波亞斯醉酒了
[00:17:39.000 --> 00:17:41.000]  於是他又
[00:17:41.000 --> 00:17:44.000]  從波亞斯得到個兒子呢
[00:17:44.000 --> 00:17:46.000]  這個又是另外一樣東西
[00:17:46.000 --> 00:17:48.000]  當然如果你熟悉《創世記》
[00:17:48.000 --> 00:17:50.000]  你會想一下
[00:17:50.000 --> 00:17:52.000]  全世界第一個喝醉酒的情況
[00:17:52.000 --> 00:17:54.000]  在哪裡來的
[00:17:54.000 --> 00:17:56.000]  羅亞
[00:17:56.000 --> 00:17:58.000]  羅亞然後她的兒子
[00:17:58.000 --> 00:18:01.000]  發現了她的尼古拉斯
[00:18:01.000 --> 00:18:03.000]  她的赤裸等等
[00:18:03.000 --> 00:18:05.000]  我不說那個為什麼
[00:18:05.000 --> 00:18:06.000]  因為都是很複雜
[00:18:06.000 --> 00:18:08.000]  有很多爭論
[00:18:08.000 --> 00:18:10.000]  總之大家知道不是好東西
[00:18:10.000 --> 00:18:12.000]  所以這個有一點是羅亞的翻版
[00:18:12.000 --> 00:18:14.000]  再次喝醉酒
[00:18:14.000 --> 00:18:18.000]  當然兩個情況有一點不同
[00:18:18.000 --> 00:18:22.000]  所以當你去看這個故事的時候
[00:18:22.000 --> 00:18:25.000]  你去到這個時間點的時候
[00:18:25.000 --> 00:18:28.000]  你其實是很害怕
[00:18:28.000 --> 00:18:29.000]  害怕什麼呢
