
[00:00:00.000 --> 00:00:03.600]  今日我選擇的經文是有些忐忑的
[00:08:07.800 --> 00:08:09.800]  這一段可能我們不太熟悉
[00:08:09.800 --> 00:08:11.800]  我們試試讀讀這段經文好不好
[00:08:11.800 --> 00:08:13.800]  創世紀第二章
[00:08:13.800 --> 00:08:14.800]  第四節二十二節
[00:08:14.800 --> 00:08:16.800]  那我就想
[00:08:16.800 --> 00:08:17.800]  OK
[00:08:17.800 --> 00:08:19.800]  我就會讀第四節
[00:08:19.800 --> 00:08:20.800]  去到第六節
[00:08:20.800 --> 00:08:23.800]  那就想請弟兄讀第七節
[00:08:23.800 --> 00:08:25.800]  去到第九節
[00:08:25.800 --> 00:08:26.800]  四至六
[00:08:26.800 --> 00:08:27.800]  七至九
[00:08:27.800 --> 00:08:30.800]  那就請姐妹讀十節到十四
[00:08:30.800 --> 00:08:34.800]  然後弟兄就再讀十五至二十二
[00:08:34.800 --> 00:08:36.800]  等一下我會提醒大家
[00:08:36.800 --> 00:08:38.800]  現在記不了那麼多東西
[00:08:38.800 --> 00:08:39.800]  那我先讀了
[00:08:39.800 --> 00:08:41.800]  第二章第四節這樣講
[00:08:41.800 --> 00:08:43.800]  他說創造天地的來歷
[00:08:43.800 --> 00:08:46.800]  在耶和華神造天地的日子
[00:08:46.800 --> 00:08:48.800]  乃是這樣
[00:08:48.800 --> 00:08:50.800]  野地還沒有草木
[00:08:50.800 --> 00:08:53.800]  田間的菜蔬還沒有長起來
[00:08:53.800 --> 00:08:56.800]  因為耶和華神還沒有降雨在地上
[00:08:56.800 --> 00:08:58.800]  也沒有人耕地
[00:08:58.800 --> 00:09:00.800]  但有霧氣從地上騰
[00:09:00.800 --> 00:09:01.800]  滋潤遍地
[00:09:01.800 --> 00:09:03.800]  請弟兄
[00:09:03.800 --> 00:09:07.800]  接著請聽我讀後面的十五至二十二節
[00:09:07.800 --> 00:09:10.800]  耶和華神將乃人安置在伊甸園
[00:09:10.800 --> 00:09:12.800]  使他修理看守
[00:09:12.800 --> 00:09:14.800]  耶和華神吩咐他說
[00:09:14.800 --> 00:09:17.800]  圓中各樣樹上的果子
[00:09:17.800 --> 00:09:18.800]  你可以隨意吃
[00:09:18.800 --> 00:09:21.800]  只是分別是惡樹上的果子
[00:09:21.800 --> 00:09:22.800]  你不可吃
[00:09:22.800 --> 00:09:25.800]  因為你吃的日子必定死
[00:09:25.800 --> 00:09:26.800]  耶和華神說
[00:09:26.800 --> 00:09:27.800]  乃人獨居不好
[00:09:27.800 --> 00:09:30.800]  我要為他造一個配偶幫助他
[00:09:30.800 --> 00:09:34.800]  耶和華神用土所造成的野地各樣走獸
[00:09:34.800 --> 00:09:36.800]  和空中各樣飛鳥
[00:09:36.800 --> 00:09:38.800]  都帶到乃人面前
[00:09:38.800 --> 00:09:40.800]  看他叫什麼
[00:09:40.800 --> 00:09:42.800]  乃人怎樣叫各樣的活物
[00:09:42.800 --> 00:09:44.800]  那就是他的名字
[00:09:44.800 --> 00:09:46.800]  乃人便吸一切
[00:09:46.800 --> 00:09:48.800]  生畜和空中的飛鳥
[00:09:48.800 --> 00:09:50.800]  野地的走獸都起了名
[00:09:50.800 --> 00:09:53.800]  只是乃人沒有預見配偶幫助他
[00:09:53.800 --> 00:09:55.800]  耶和華神使他沉睡
[00:09:55.800 --> 00:09:57.800]  他便睡了
[00:09:57.800 --> 00:09:59.800]  於是取下他的一條肋骨
[00:09:59.800 --> 00:10:01.800]  由肉合起來
[00:10:01.800 --> 00:10:05.800]  耶和華神便用他乃人身上所取的肋骨
[00:10:05.800 --> 00:10:07.800]  造成一個女人
[00:10:07.800 --> 00:10:09.800]  令他到乃人更淺
[00:10:09.800 --> 00:10:14.800]  大家對這段經文應該有少少印象
[00:10:14.800 --> 00:10:17.800]  創造阿當男人
[00:10:17.800 --> 00:10:18.800]  創造女人
[00:10:18.800 --> 00:10:20.800]  有伊甸園
[00:10:20.800 --> 00:10:21.800]  不知道大家有沒有覺得
[00:10:21.800 --> 00:10:23.800]  這段經文看上去有點亂
[00:10:23.800 --> 00:10:25.800]  又說一下這樣又說一下那樣
[00:10:25.800 --> 00:10:29.800]  其實不容易看得很清楚
[00:10:29.800 --> 00:10:34.800]  我想幫大家看得清楚一點
[00:10:34.800 --> 00:10:37.800]  所以我做了一個結構給大家看看
[00:10:37.800 --> 00:10:39.800]  想看看那個圖
[00:10:39.800 --> 00:10:41.800]  大家可以看看這個
[00:10:41.800 --> 00:10:43.800]  將這堆經文裡面的東西
[00:10:43.800 --> 00:10:45.800]  大概整個圖出來
[00:10:45.800 --> 00:10:47.800]  大家看看他怎樣寫
[00:10:47.800 --> 00:10:52.800]  他由第四節到第六節
[00:10:52.800 --> 00:10:55.800]  好像一個演奏
[00:10:55.800 --> 00:10:58.800]  介紹一下其實發生了什麼
[00:10:58.800 --> 00:11:00.800]  情景是怎樣的
[00:11:00.800 --> 00:11:04.800]  由第七節到第二十二節
[00:11:04.800 --> 00:11:05.800]  大概是這樣的形式
[00:11:05.800 --> 00:11:08.800]  他頭尾是說做男人
[00:11:08.800 --> 00:11:09.800]  頭講做男人
[00:11:09.800 --> 00:11:11.800]  尾又講做女人
[00:11:11.800 --> 00:11:12.800]  那段比較多
[00:11:12.800 --> 00:11:15.800]  中間第二章第八節是說
[00:11:15.800 --> 00:11:17.800]  神將伊甸園給人居住
[00:11:17.800 --> 00:11:19.800]  帶他進去安置在那裡
[00:11:19.800 --> 00:11:23.800]  而後面第十五節是說
[00:11:23.800 --> 00:11:24.800]  人面對伊甸園
[00:11:24.800 --> 00:11:26.800]  中間第九節是說
[00:11:26.800 --> 00:11:28.800]  神做樹木做果子給人吃
[00:11:28.800 --> 00:11:30.800]  後面第十六第七節是說
[00:11:30.800 --> 00:11:32.800]  人怎樣面對樹木和果子
[00:11:32.800 --> 00:11:34.800]  中間那段是說四條河
[00:11:34.800 --> 00:11:38.800]  放得好像比較耳根一點
[00:11:38.800 --> 00:11:41.800]  發覺前面好像是說神的東西
[00:11:41.800 --> 00:11:44.800]  後面是說人的東西
[00:11:44.800 --> 00:11:45.800]  不知大家看不看得到
[00:11:45.800 --> 00:11:46.800]  他的寫法是這樣的
[00:11:46.800 --> 00:11:48.800]  雖然是說相同的內容
[00:11:48.800 --> 00:11:50.800]  但是說人和神分別
[00:11:50.800 --> 00:11:51.800]  有什麼角色在後面
[00:11:51.800 --> 00:11:53.800]  我們先回到第四節
[00:11:53.800 --> 00:11:54.800]  第六節
[00:11:54.800 --> 00:11:56.800]  回到前面那三節
[00:11:56.800 --> 00:12:01.800]  那段是說野地沒有草木
[00:12:01.800 --> 00:12:03.800]  田間的菜蔬未長起來
[00:12:03.800 --> 00:12:06.800]  大家留意第五節的說法
[00:12:06.800 --> 00:12:09.800]  他說野地沒有草木
[00:12:09.800 --> 00:12:10.800]  只是樹木的意思
[00:12:10.800 --> 00:12:12.800]  又沒有菜蔬
[00:12:12.800 --> 00:12:13.800]  沒有長起來
[00:12:13.800 --> 00:12:15.800]  他們說的是原因
[00:12:15.800 --> 00:12:16.800]  原因是什麼
[00:12:16.800 --> 00:12:19.800]  他說神未降雨
[00:12:19.800 --> 00:12:21.800]  還有
[00:12:21.800 --> 00:12:23.800]  沒有人耕地
[00:12:23.800 --> 00:12:25.800]  不知大家有沒有留意
[00:12:25.800 --> 00:12:28.800]  作為一個古代農耕的社會
[00:12:28.800 --> 00:12:32.800]  要農作物能耕種
[00:12:32.800 --> 00:12:33.800]  有收成
[00:12:33.800 --> 00:12:35.800]  通常是牽涉到兩件事
[00:12:35.800 --> 00:12:36.800]  特別是五穀類
[00:12:36.800 --> 00:12:37.800]  即是食物那些
[00:12:37.800 --> 00:12:39.800]  種樹也是這樣
[00:12:39.800 --> 00:12:40.800]  菜蔬也是這樣
[00:12:40.800 --> 00:12:42.800]  就是要有雨水
[00:12:42.800 --> 00:12:45.800]  同時間要有人耕田
[00:12:45.800 --> 00:12:47.800]  如果有雨水
[00:12:47.800 --> 00:12:48.800]  但沒有人耕田
[00:12:48.800 --> 00:12:51.800]  那些五穀類是長不了的
[00:12:51.800 --> 00:12:53.800]  如果有人耕田
[00:12:53.800 --> 00:12:54.800]  耕田但沒有雨水
[00:12:54.800 --> 00:12:55.800]  也一樣是沒有
[00:12:55.800 --> 00:12:57.800]  沒有食物長出來
[00:12:57.800 --> 00:12:58.800]  所以他在這裡說
[00:12:58.800 --> 00:13:00.800]  其實已經開始暗示
[00:13:00.800 --> 00:13:03.800]  有一個這樣的說法
[00:13:03.800 --> 00:13:05.800]  原來那些食物
[00:13:05.800 --> 00:13:07.800]  怎樣能夠產生
[00:13:07.800 --> 00:13:10.800]  是神要降雨的
[00:13:10.800 --> 00:13:11.800]  特別對一個農夫來說
[00:13:11.800 --> 00:13:13.800]  他很明白這個道理
[00:13:13.800 --> 00:13:15.800]  沒有就沒有 不行
[00:13:15.800 --> 00:13:17.800]  同時間也要有人耕作
[00:13:17.800 --> 00:13:21.800]  神供應人做事
[00:13:21.800 --> 00:13:24.800]  在創世紀的一章二十九節
[00:13:24.800 --> 00:13:25.800]  即是前面那裡
[00:13:25.800 --> 00:13:27.800]  說另外一個
[00:13:27.800 --> 00:13:29.800]  即是初頭創造的故事
[00:13:29.800 --> 00:13:30.800]  在一章二十九節
[00:13:30.800 --> 00:13:31.800]  他特別提到一點
[00:13:31.800 --> 00:13:32.800]  他說神
[00:13:32.800 --> 00:13:36.800]  我將遍地上一切種子的菜蔬
[00:13:36.800 --> 00:13:39.800]  和一切樹上所有結有核的果子
[00:13:39.800 --> 00:13:40.800]  全自給你們做成品
[00:13:40.800 --> 00:13:41.800]  他特別提
[00:13:41.800 --> 00:13:45.800]  最初是神將那些菜蔬和果
[00:13:45.800 --> 00:13:47.800]  賜給人做食物
[00:13:47.800 --> 00:13:49.800]  即是人的食物主要是這兩個來源
[00:13:49.800 --> 00:13:52.800]  所以菜和樹上結的果子
[00:13:52.800 --> 00:13:55.800]  在剛才我們讀的第二章第五節
[00:13:55.800 --> 00:13:56.800]  特別強調
[00:13:56.800 --> 00:13:59.800]  那裡說菜蔬和果
[00:13:59.800 --> 00:14:01.800]  都是需要下雨
[00:14:01.800 --> 00:14:03.800]  都需要人耕作
[00:14:03.800 --> 00:14:05.800]  才可以成事
[00:14:05.800 --> 00:14:08.800]  沒有一樣都不成事
[00:14:08.800 --> 00:14:11.800]  原來最初神造的地
[00:14:11.800 --> 00:14:13.800]  伊甸園本身
[00:14:13.800 --> 00:14:15.800]  可以說是一個有潛質
[00:14:15.800 --> 00:14:18.800]  但未曾發展的一個地方
[00:14:18.800 --> 00:14:20.800]  那裡是怎樣的呢
[00:14:20.800 --> 00:14:22.800]  是說如果
[00:14:22.800 --> 00:14:23.800]  這是一個過程
[00:14:23.800 --> 00:14:24.800]  這個過程的中間
[00:14:24.800 --> 00:14:25.800]  如果要有修成
[00:14:25.800 --> 00:14:26.800]  如果要有食物
[00:14:26.800 --> 00:14:29.800]  是要有神不斷的供應
[00:14:29.800 --> 00:14:31.800]  神不斷的保守
[00:14:31.800 --> 00:14:32.800]  神要邀請人
[00:14:32.800 --> 00:14:35.800]  中間要去參與
[00:14:35.800 --> 00:14:37.800]  我將它推遠一點
[00:14:37.800 --> 00:14:39.800]  不只是說種植
[00:14:39.800 --> 00:14:40.800]  其實剛才我說
[00:14:40.800 --> 00:14:42.800]  人的生命成長都是這樣
[00:14:42.800 --> 00:14:44.800]  是要神供應你
[00:14:44.800 --> 00:14:46.800]  神用你
[00:14:46.800 --> 00:14:47.800]  神訓練你
[00:14:47.800 --> 00:14:49.800]  神給你恩賜
[00:14:49.800 --> 00:14:51.800]  神使用你的性情
[00:14:51.800 --> 00:14:52.800]  等等等等
[00:14:52.800 --> 00:14:54.800]  很多東西是神給的
[00:14:54.800 --> 00:14:55.800]  神給你資源
[00:14:55.800 --> 00:14:58.800]  但同時又需要人努力
[00:14:58.800 --> 00:15:00.800]  他要在他的本份裡
[00:15:00.800 --> 00:15:02.800]  他能不能成長
[00:15:02.800 --> 00:15:04.800]  是否有效果等等
[00:15:04.800 --> 00:15:06.800]  是需要神給的資源
[00:15:06.800 --> 00:15:09.800]  是需要人的努力和參與
[00:15:09.800 --> 00:15:11.800]  生命的成長的結果
[00:15:11.800 --> 00:15:13.800]  最終在神手中
[00:15:13.800 --> 00:15:15.800]  最終是神決定
[00:15:15.800 --> 00:15:16.800]  這個生命
[00:15:16.800 --> 00:15:17.800]  或者這個服侍
[00:15:17.800 --> 00:15:18.800]  有沒有果效
