
[00:00:00.000 --> 00:00:03.880]  今日的講題是「渴望蛻變」
[00:05:47.120 --> 00:05:49.120]  我讀小學的時候
[00:05:49.120 --> 00:05:51.120]  數學
[00:05:51.120 --> 00:05:53.120]  其實對加減乘除
[00:05:53.120 --> 00:05:55.120]  加減一定會知道
[00:05:55.120 --> 00:05:58.120]  有些加上去 有些減上去
[00:05:58.120 --> 00:06:02.120]  其實我對乘和除不是很了解
[00:06:02.120 --> 00:06:05.120]  有時候是死忌
[00:06:05.120 --> 00:06:08.120]  將題目背
[00:06:08.120 --> 00:06:10.120]  怎麼可以背題目呢
[00:06:10.120 --> 00:06:11.120]  背了題目的意思
[00:06:11.120 --> 00:06:14.120]  這個題目這樣出 我就這樣答
[00:06:14.120 --> 00:06:17.120]  不是的 數學只是轉變轉化
[00:06:17.120 --> 00:06:19.120]  不可以死背
[00:06:19.120 --> 00:06:21.120]  所以不能夠活學活用
[00:06:21.120 --> 00:06:25.120]  我那時候考小學試升中一
[00:06:25.120 --> 00:06:26.120]  我的數學
[00:06:26.120 --> 00:06:27.120]  那時候有七級
[00:06:27.120 --> 00:06:29.120]  一二三四五六七
[00:06:29.120 --> 00:06:31.120]  你猜我考第幾級呢
[00:06:31.120 --> 00:06:33.120]  是的 死背
[00:06:33.120 --> 00:06:35.120]  是第五級
[00:06:35.120 --> 00:06:38.120]  是第五級 是不合格的
[00:06:38.120 --> 00:06:41.120]  講了些語言給大家知道
[00:06:41.120 --> 00:06:43.120]  是不合格的
[00:06:43.120 --> 00:06:45.120]  接著我去到中一
[00:06:45.120 --> 00:06:47.120]  也讀到中一
[00:06:47.120 --> 00:06:49.120]  私校 派不到學校
[00:06:49.120 --> 00:06:51.120]  私校
[00:06:51.120 --> 00:06:53.120]  不知道為什麼有一次
[00:06:53.120 --> 00:06:57.120]  我突然很有心想研究數學
[00:06:57.120 --> 00:06:59.120]  特別是理解了什麼是乘
[00:06:59.120 --> 00:07:01.120]  什麼是除
[00:07:01.120 --> 00:07:02.120]  大家認為乘是什麼呢
[00:07:02.120 --> 00:07:04.120]  乘數
[00:07:04.120 --> 00:07:07.120]  三九就是二十七
[00:07:07.120 --> 00:07:08.120]  除呢
[00:07:08.120 --> 00:07:10.120]  九除三就等於三
[00:07:10.120 --> 00:07:12.120]  背都會背
[00:07:12.120 --> 00:07:15.120]  還有沒有深層的意義呢
[00:07:15.120 --> 00:07:16.120]  深層的意義就是這樣
[00:07:16.120 --> 00:07:18.120]  乘就是將一些東西
[00:07:18.120 --> 00:07:19.120]  倍大它
[00:07:19.120 --> 00:07:20.120]  就為之乘
[00:07:20.120 --> 00:07:22.120]  這個是根基
[00:07:22.120 --> 00:07:24.120]  除就是將一些東西
[00:07:24.120 --> 00:07:26.120]  平均分了去
[00:07:26.120 --> 00:07:27.120]  二十除五
[00:07:27.120 --> 00:07:29.120]  平均分了去
[00:07:29.120 --> 00:07:31.120]  每一個就得到四
[00:07:31.120 --> 00:07:33.120]  是這個意思
[00:07:33.120 --> 00:07:35.120]  大家會不會理解多了
[00:07:35.120 --> 00:07:37.120]  聽我講之後
[00:07:37.120 --> 00:07:39.120]  希望是吧
[00:07:39.120 --> 00:07:41.120]  加減乘除就是這樣
[00:07:41.120 --> 00:07:43.120]  真的不是開玩笑
[00:07:43.120 --> 00:07:46.120]  當我明白了什麼是加減乘除之後
[00:07:46.120 --> 00:07:49.120]  我對數學就很有興趣
[00:07:49.120 --> 00:07:51.120]  熟悉的數學
[00:07:51.120 --> 00:07:53.120]  我都做得到
[00:07:53.120 --> 00:07:55.120]  有時候做到三更半夜都做得到
[00:07:55.120 --> 00:07:58.120]  這個就叫做勵精圖治
[00:07:58.120 --> 00:08:00.120]  當我明白了道理
[00:08:00.120 --> 00:08:02.120]  加減乘除的道理
[00:08:02.120 --> 00:08:03.120]  這個就是開端
[00:08:03.120 --> 00:08:06.120]  結果我中學會考的數學
[00:08:06.120 --> 00:08:09.120]  中五就考會考
[00:08:09.120 --> 00:08:11.120]  不是你們DSE
[00:08:11.120 --> 00:08:12.120]  不同
[00:08:12.120 --> 00:08:13.120]  小弟就
[00:08:13.120 --> 00:08:15.120]  大家猜都猜到我拿什麼了
[00:08:15.120 --> 00:08:16.120]  數學
[00:08:16.120 --> 00:08:17.120]  是吧
[00:08:17.120 --> 00:08:20.120]  當然很好
[00:08:20.120 --> 00:08:23.120]  我想帶出一個道理
[00:08:23.120 --> 00:08:25.120]  首先我想講
[00:08:25.120 --> 00:08:27.120]  離開的意思
[00:08:27.120 --> 00:08:29.120]  不是背棄
[00:08:29.120 --> 00:08:30.120]  離開了它
[00:08:30.120 --> 00:08:31.120]  背棄它
[00:08:31.120 --> 00:08:33.120]  而是盡心
[00:08:33.120 --> 00:08:35.120]  我要離開
[00:08:35.120 --> 00:08:36.120]  首先我要明白
[00:08:36.120 --> 00:08:37.120]  加減乘除是什麼
[00:08:37.120 --> 00:08:39.120]  根基
[00:08:39.120 --> 00:08:40.120]  明白了這個根基
[00:08:40.120 --> 00:08:42.120]  我要離開這個根基
[00:08:42.120 --> 00:08:44.120]  接著我就發奮圖強
[00:08:44.120 --> 00:08:47.120]  由這個根基去建立
[00:08:47.120 --> 00:08:49.120]  繼續去進修
[00:08:49.120 --> 00:08:51.120]  我們的信仰都是一樣
[00:08:51.120 --> 00:08:53.120]  弟兄姊妹們
[00:08:53.120 --> 00:08:55.120]  我們信了耶穌
[00:08:55.120 --> 00:08:56.120]  知道九因的道理
[00:08:56.120 --> 00:08:58.120]  知道神很愛我們
[00:08:58.120 --> 00:08:59.120]  這是世間上最大的大愛
[00:08:59.120 --> 00:09:01.120]  我們不要停留在這裡
[00:09:01.120 --> 00:09:03.120]  我們還要去明白
[00:09:03.120 --> 00:09:05.120]  這個道理
[00:09:05.120 --> 00:09:07.120]  明白在心裡面
[00:09:07.120 --> 00:09:09.120]  然後繼續向前走
[00:09:09.120 --> 00:09:11.120]  這個就是耶穌基督對我們的心意
[00:09:11.120 --> 00:09:14.120]  所以有個小小的小結
[00:09:14.120 --> 00:09:16.120]  從心出發
[00:09:16.120 --> 00:09:17.120]  有個心的出發
[00:09:17.120 --> 00:09:18.120]  我們先了解了
[00:09:18.120 --> 00:09:21.120]  第一有個渴望
[00:09:21.120 --> 00:09:23.120]  沒有渴望就什麼都不用說
[00:09:23.120 --> 00:09:25.120]  渴望活像
[00:09:25.120 --> 00:09:26.120]  基督
[00:09:26.120 --> 00:09:27.120]  問題就是
[00:09:27.120 --> 00:09:28.120]  為什麼有時候
[00:09:28.120 --> 00:09:32.120]  有些人會沒有成長呢
[00:09:32.120 --> 00:09:34.120]  大家會好
[00:09:34.120 --> 00:09:36.120]  應該會有成長的
[00:09:36.120 --> 00:09:38.120]  為什麼有些人會沒有成長呢
[00:09:38.120 --> 00:09:40.120]  就是因為沒有渴望
[00:09:40.120 --> 00:09:42.120]  就是這麼簡單
[00:09:42.120 --> 00:09:43.120]  當你有渴望的時候
[00:09:43.120 --> 00:09:45.120]  你就會千方百計
[00:09:45.120 --> 00:09:48.120]  你會想得到
[00:09:48.120 --> 00:09:50.120]  講一下我自己
[00:09:50.120 --> 00:09:52.120]  上次我和大家分享了
[00:09:52.120 --> 00:09:54.120]  我的心路歷程
[00:09:54.120 --> 00:09:57.120]  剛才這位姊妹
[00:09:57.120 --> 00:09:59.120]  Cindy
[00:09:59.120 --> 00:10:00.120]  Cindy姊妹
[00:10:00.120 --> 00:10:01.120]  就說好期待
[00:10:01.120 --> 00:10:03.120]  上年你來分享過
[00:10:03.120 --> 00:10:06.120]  你分享過你的心路歷程
[00:10:06.120 --> 00:10:07.120]  今天也會
[00:10:07.120 --> 00:10:10.120]  今天主要是
[00:10:10.120 --> 00:10:12.120]  上次的心路歷程
[00:10:12.120 --> 00:10:13.120]  我沒有講過
[00:10:13.120 --> 00:10:15.120]  希望不會重複
[00:10:15.120 --> 00:10:16.120]  你也知道
[00:10:16.120 --> 00:10:17.120]  人也差不多
[00:10:17.120 --> 00:10:19.120]  不會忘記的
[00:10:19.120 --> 00:10:23.120]  講到上次
[00:10:23.120 --> 00:10:25.120]  講一下大家相約的年紀
[00:10:25.120 --> 00:10:27.120]  大學畢業
[00:10:27.120 --> 00:10:28.120]  大學畢業是怎麼樣呢
[00:10:28.120 --> 00:10:32.120]  我大學年代是信耶穌的
[00:10:32.120 --> 00:10:35.120]  在讀書時期
[00:10:35.120 --> 00:10:37.120]  偶爾也會回教會
[00:10:37.120 --> 00:10:39.120]  你們比我好很多
[00:10:39.120 --> 00:10:41.120]  畢業之後
[00:10:41.120 --> 00:10:43.120]  沉醉在世界裡
[00:10:43.120 --> 00:10:44.120]  去打滾
[00:10:44.120 --> 00:10:46.120]  還有個人的發展
[00:10:46.120 --> 00:10:47.120]  工作
[00:10:47.120 --> 00:10:49.120]  氣候玩樂
[00:10:49.120 --> 00:10:50.120]  向上爬
[00:10:50.120 --> 00:10:51.120]  拍拖
[00:10:51.120 --> 00:10:53.120]  運動
[00:10:53.120 --> 00:10:55.120]  把時間放在那裡
[00:10:55.120 --> 00:10:57.120]  那時候的工作很順利
[00:10:57.120 --> 00:10:59.120]  扶搖直上
[00:10:59.120 --> 00:11:01.120]  很暢順
[00:11:01.120 --> 00:11:03.120]  但是
[00:11:03.120 --> 00:11:05.120]  遠離了神
[00:11:05.120 --> 00:11:06.120]  所有的東西
[00:11:06.120 --> 00:11:07.120]  剛才我所講
[00:11:07.120 --> 00:11:08.120]  唯獨
[00:11:08.120 --> 00:11:09.120]  教會生活
[00:11:09.120 --> 00:11:10.120]  我是沒有的
[00:11:10.120 --> 00:11:12.120]  沒有再回教會
[00:11:12.120 --> 00:11:13.120]  問題是什麼呢
[00:11:13.120 --> 00:11:16.120]  就是困著那群不是基督徒
[00:11:16.120 --> 00:11:18.120]  近朱者赤
[00:11:18.120 --> 00:11:19.120]  近墨者黑
[00:11:19.120 --> 00:11:20.120]  大家都知道
[00:11:20.120 --> 00:11:22.120]  然後退邊
[00:11:22.120 --> 00:11:24.120]  什麼時候開始呢
[00:11:24.120 --> 00:11:26.120]  就是由我去加拿大開始
[00:11:26.120 --> 00:11:28.120]  我工作沒多久
[00:11:28.120 --> 00:11:29.120]  神就
[00:11:29.120 --> 00:11:33.120]  我是這樣去表達
[00:11:33.120 --> 00:11:34.120]  描述
[00:11:34.120 --> 00:11:36.120]  神迫我去加拿大
[00:11:36.120 --> 00:11:37.120]  知道什麼是迫
[00:11:37.120 --> 00:11:39.120]  就是強迫
[00:11:39.120 --> 00:11:42.120]  當然我上次講了原因
[00:11:42.120 --> 00:11:44.120]  希望大家記得
[00:11:44.120 --> 00:11:45.120]  如果不記得
[00:11:45.120 --> 00:11:46.120]  稍後問我
[00:11:46.120 --> 00:11:49.120]  不是我個人很大的意願
[00:11:49.120 --> 00:11:50.120]  總之是
[00:11:50.120 --> 00:11:52.120]  有些因素
[00:11:52.120 --> 00:11:53.120]  我等同是神
[00:11:53.120 --> 00:11:55.120]  真是迫我過去
[00:11:55.120 --> 00:11:58.120]  加拿大生命有黎明成長
[00:11:58.120 --> 00:12:00.120]  曾經和大家分享過
[00:12:00.120 --> 00:12:01.120]  不知道為什麼
[00:12:01.120 --> 00:12:02.120]  我聽到的時候
[00:12:02.120 --> 00:12:04.120]  聽得很入耳
[00:12:04.120 --> 00:12:05.120]  現在開始了
[00:12:05.120 --> 00:12:06.120]  就是因為
[00:12:06.120 --> 00:12:08.120]  我有一股
[00:12:08.120 --> 00:12:10.120]  渴望的心
[00:12:10.120 --> 00:12:12.120]  那時候香港是沒有的
[00:12:12.120 --> 00:12:15.120]  為什麼有渴望的心呢
[00:12:15.120 --> 00:12:17.120]  就是那時候
[00:12:17.120 --> 00:12:19.120]  我開始明白九因的道理
[00:12:19.120 --> 00:12:20.120]  九因的道理
[00:12:20.120 --> 00:12:22.120]  不只是五色珠
[00:12:22.120 --> 00:12:25.120]  這個當然重要
[00:12:25.120 --> 00:12:26.120]  最重要的是
[00:12:26.120 --> 00:12:28.120]  好體會到
[00:12:28.120 --> 00:12:29.120]  神
[00:12:29.120 --> 00:12:31.120]  對我的愛
[00:12:31.120 --> 00:12:34.120]  要入心
[00:12:34.120 --> 00:12:35.120]  所以今天
[00:12:35.120 --> 00:12:38.120]  也很想提醒你們
[00:12:38.120 --> 00:12:40.120]  這件事你們真的要入心
[00:12:40.120 --> 00:12:43.120]  入心入肺就對了
[00:12:43.120 --> 00:12:45.120]  這是一個奇蹟
[00:12:45.120 --> 00:12:46.120]  所以明白了道理
[00:12:46.120 --> 00:12:47.120]  入心之後
[00:12:47.120 --> 00:12:51.120]  願意被神改變
[00:12:51.120 --> 00:12:52.120]  另外
[00:12:52.120 --> 00:12:54.120]  第二個想和大家分享
[00:12:54.120 --> 00:12:56.120]  屬靈成熟的真面目
[00:12:56.120 --> 00:12:59.120]  什麼是屬靈成熟
[00:12:59.120 --> 00:13:01.120]  會不會是這些呢
[00:13:01.120 --> 00:13:04.120]  你對神學聖經的知識
[00:13:04.120 --> 00:13:07.120]  背了金句
[00:13:07.120 --> 00:13:09.120]  很多都背了出來
[00:13:09.120 --> 00:13:10.120]  第二
[00:13:10.120 --> 00:13:13.120]  會不會很會說屬靈的話呢
[00:13:13.120 --> 00:13:15.120]  門口都是這些
[00:13:15.120 --> 00:13:19.120]  很多的侍奉
[00:13:19.120 --> 00:13:21.120]  經常去特會
[00:13:21.120 --> 00:13:25.120]  很多外面有什麼憤慨會
[00:13:25.120 --> 00:13:29.120]  什麼靈明增長的會
[00:13:29.120 --> 00:13:31.120]  等等
[00:13:31.120 --> 00:13:34.120]  你會不會很會禱告呢
[00:13:34.120 --> 00:13:35.120]  很有成就
[00:13:35.120 --> 00:13:37.120]  這是說侍奉的成就
[00:13:37.120 --> 00:13:38.120]  很厲害
[00:13:38.120 --> 00:13:39.120]  你的侍奉
[00:13:39.120 --> 00:13:40.120]  很多人信主
[00:13:40.120 --> 00:13:42.120]  很多人去歸主
[00:13:42.120 --> 00:13:43.120]  等等
[00:13:43.120 --> 00:13:45.120]  是不是你的信主年日長呢
[00:13:45.120 --> 00:13:52.120]  代表你的屬靈成長大呢
[00:13:52.120 --> 00:13:53.120]  等等
[00:13:53.120 --> 00:13:54.120]  好了
[00:13:54.120 --> 00:13:56.120]  告訴大家
[00:13:56.120 --> 00:13:57.120]  問心
[00:13:57.120 --> 00:13:59.120]  不知道大家會怎麼看
[00:13:59.120 --> 00:14:02.120]  我不是以我為標準
[00:14:02.120 --> 00:14:03.120]  何牧師
[00:14:03.120 --> 00:14:06.120]  你不會覺得我是一個很屬靈的人
[00:14:06.120 --> 00:14:07.120]  問心
[00:14:07.120 --> 00:14:08.120]  會的
[00:14:08.120 --> 00:14:09.120]  是不是
[00:14:09.120 --> 00:14:11.120]  因為何牧師有這些
[00:14:11.120 --> 00:14:13.120]  我不是說何牧師不是
[00:14:13.120 --> 00:14:17.120]  但是不一定是這樣
[00:14:17.120 --> 00:14:19.120]  為什麼呢
[00:14:19.120 --> 00:14:20.120]  為什麼呢
[00:14:20.120 --> 00:14:22.120]  就是因為這句話
[00:14:22.120 --> 00:14:25.120]  在十母耳記上十六節
[00:14:25.120 --> 00:14:27.120]  十六章七節
[00:14:27.120 --> 00:14:28.120]  我們一起讀
[00:14:28.120 --> 00:14:30.120]  耶和華
[00:14:30.120 --> 00:14:31.120]  不像人看人
[00:14:31.120 --> 00:14:33.120]  人是看外貌
[00:14:33.120 --> 00:14:36.120]  耶和華是看內心
[00:14:36.120 --> 00:14:38.120]  這個回到十母耳記
[00:14:38.120 --> 00:14:40.120]  十母耳記說一些背景
[00:14:40.120 --> 00:14:43.120]  以色列聯合王國的第一個王
[00:14:43.120 --> 00:14:44.120]  素羅不好
[00:14:44.120 --> 00:14:48.120]  然後耶和華就要另立一個王
[00:14:48.120 --> 00:14:50.120]  叫十母耳去高立
[00:14:50.120 --> 00:14:53.120]  去揀選一個人做王
[00:14:53.120 --> 00:14:55.120]  去了耶西的家
[00:14:55.120 --> 00:14:58.120]  耶西就叫他的兒子出來
[00:14:58.120 --> 00:15:00.120]  每個都高大威猛
[00:15:00.120 --> 00:15:02.120]  每個都很厲害
[00:15:02.120 --> 00:15:04.120]  又打仗又聰明
[00:15:04.120 --> 00:15:06.120]  然後神對十母耳說
[00:15:06.120 --> 00:15:08.120]  不是,這些全部都不是
[00:15:08.120 --> 00:15:10.120]  然後十母耳就問耶西
[00:15:10.120 --> 00:15:12.120]  你還有沒有兒子
[00:15:12.120 --> 00:15:15.120]  她說有,就是大衛了
[00:15:15.120 --> 00:15:18.120]  結果就抓了大衛回來
[00:15:18.120 --> 00:15:20.120]  神說大衛就是那個了
[00:15:20.120 --> 00:15:21.120]  所以大家看到
[00:15:21.120 --> 00:15:23.120]  我們看的
[00:15:23.120 --> 00:15:25.120]  就看這些
[00:15:25.120 --> 00:15:33.120]  所以
[00:15:33.120 --> 00:15:35.120]  那些藍色的
[00:15:35.120 --> 00:15:37.120]  我們有這些
[00:15:37.120 --> 00:15:39.120]  一定是好事
[00:15:39.120 --> 00:15:43.120]  我們也是應該要追求的
[00:15:43.120 --> 00:15:45.120]  但我們追求的背後
[00:15:45.120 --> 00:15:47.120]  我們不要沾沾自喜
[00:15:47.120 --> 00:15:49.120]  很厲害,我屬靈是偉人
[00:15:49.120 --> 00:15:50.120]  我屬靈很厲害
[00:15:50.120 --> 00:15:52.120]  如果真的有些人是這樣
[00:15:52.120 --> 00:15:57.120]  也未必代表屬靈的生命是成熟
[00:15:57.120 --> 00:16:00.120]  或者屬靈的生命一定是很厲害
[00:16:00.120 --> 00:16:02.120]  有很多事你可能不知道
[00:16:02.120 --> 00:16:05.120]  屬靈成熟是什麼呢
[00:16:05.120 --> 00:16:07.120]  大家看清楚了
[00:16:07.120 --> 00:16:09.120]  這裡有一點心
[00:16:09.120 --> 00:16:12.120]  就是當我們的魂
[00:16:12.120 --> 00:16:15.120]  就是心思情感意念的各部分
[00:16:15.120 --> 00:16:17.120]  都是充滿神的靈的時候
[00:16:17.120 --> 00:16:20.120]  就是我們屬靈生命成熟的時候
[00:16:20.120 --> 00:16:26.120]  接受羅尼加前書五章二十三節也說
[00:16:26.120 --> 00:16:30.120]  又願你們的靈與魂與身子得蒙保守
[00:16:30.120 --> 00:16:35.120]  就是人是有靈,有魂,和有體
[00:16:35.120 --> 00:16:37.120]  這三樣東西去組成的
[00:16:37.120 --> 00:16:39.120]  先說看
[00:16:39.120 --> 00:16:41.120]  看是什麼呢
[00:16:41.120 --> 00:16:42.120]  綠色
[00:16:42.120 --> 00:16:45.120]  說的是我們言語,觀感,行動
[00:16:45.120 --> 00:16:53.120]  觀感包括我們在外來的世界影響到我們的觀感
[00:16:53.120 --> 00:16:58.120]  世界的價值觀包括這些
[00:16:58.120 --> 00:17:01.120]  以致我們會有一些行動
[00:17:01.120 --> 00:17:02.120]  接著
[00:17:02.120 --> 00:17:09.120]  雲是說情感,心思,意志
[00:17:09.120 --> 00:17:15.120]  而靈是說我們與神溝通的部分
[00:17:15.120 --> 00:17:17.120]  就是靈
[00:17:17.120 --> 00:17:20.120]  我們信了耶穌之後有沒有聖靈在呢
[00:17:20.120 --> 00:17:21.120]  大家認為
[00:17:21.120 --> 00:17:24.120]  有,聖靈已經在我們身邊
[00:17:24.120 --> 00:17:28.120]  問題是我們是否經常與聖靈溝通呢
[00:17:28.120 --> 00:17:33.120]  還是我們身體的感官被世界的影響
[00:17:33.120 --> 00:17:40.120]  以致我們的心思意念和情感被扯到外邊呢
[00:17:40.120 --> 00:17:42.120]  這個大家要很小心
[00:17:42.120 --> 00:17:45.120]  所以當我們的魂的部分
