
[00:00:00.000 --> 00:00:02.960]  各位鼎姊妹 主內平安
[00:02:16.880 --> 00:02:19.320]  撒迪教會是一間怎樣的教會呢?
[00:02:19.320 --> 00:02:22.400]  我們要先講一下撒迪這個地方
[00:02:22.400 --> 00:02:26.720]  撒迪這個地方就是今天的土耳其
[00:02:26.720 --> 00:02:29.280]  在推亞推拉城的南邊
[00:02:29.280 --> 00:02:31.960]  亦都在善梅那城的正東
[00:02:31.960 --> 00:02:35.400]  在地圖上大家可以發現得到
[00:02:35.400 --> 00:02:39.520]  撒迪城處於一個交通的要道上
[00:02:39.520 --> 00:02:41.160]  所以商業都比較發達
[00:02:41.160 --> 00:02:45.040]  而且它有一個寬闊又肥沃的平原
[00:02:45.040 --> 00:02:48.360]  農產礦產都很豐富
[00:02:48.360 --> 00:02:51.280]  境內盛產金沙
[00:02:51.280 --> 00:02:52.720]  不是朱古力
[00:02:52.720 --> 00:02:55.080]  而是可以淘金
[00:02:55.080 --> 00:03:00.400]  我想言之這個城市的經濟是相當富裕
[00:03:00.400 --> 00:03:03.920]  所以撒迪有過一個輝煌的歷史
[00:03:03.920 --> 00:03:09.560]  在古代的呂帝亞王國的首都
[00:03:09.560 --> 00:03:12.360]  亦都是歷史的名城
[00:03:12.360 --> 00:03:14.440]  從另一幅地圖我們又見到
[00:03:14.440 --> 00:03:19.760]  在地理上其實它有一個天然的屏障的保護
[00:03:19.760 --> 00:03:23.440]  我們見到撒迪城在右下方
[00:03:23.440 --> 00:03:28.080]  是建在一個懸崖峭壁的上面
[00:03:28.080 --> 00:03:30.600]  所以它的地理位置
[00:03:30.600 --> 00:03:34.840]  是不容易受到外來的軍隊來攻擊
[00:03:34.840 --> 00:03:39.280]  這個城市可能是一個最安全的城
[00:03:39.280 --> 00:03:41.640]  易守難攻
[00:03:41.640 --> 00:03:43.360]  不過在歷史裏面
[00:03:43.360 --> 00:03:46.280]  先後亦都被波斯大軍
[00:03:46.280 --> 00:03:49.200]  和亞歷山大帝攻陷
[00:03:49.200 --> 00:03:52.440]  有歷史學家來推測
[00:03:52.440 --> 00:03:56.280]  當時身處在這個地方的教會
[00:03:56.280 --> 00:03:58.120]  是一個怎樣的教會呢
[00:03:58.120 --> 00:04:01.240]  應該都是一間頗活躍的教會
[00:04:01.240 --> 00:04:03.520]  而且是很豐富的
[00:04:03.520 --> 00:04:06.040]  舉辦很多不同的活動
[00:04:06.040 --> 00:04:09.000]  以至到很受歡迎很成功
[00:04:09.000 --> 00:04:12.600]  人氣都頗旺盛的一間教會
[00:04:12.600 --> 00:04:17.120]  和之前四個教會來比較
[00:04:17.120 --> 00:04:21.560]  撒迪教會似乎從經文給我們看見
[00:04:21.560 --> 00:04:25.880]  是沒有明顯的內憂外患
[00:04:25.880 --> 00:04:31.000]  沒有提到面對任何外來的壓力
[00:04:31.000 --> 00:04:36.040]  例如沒有受到羅馬當局的迫害
[00:04:36.040 --> 00:04:38.480]  或者是異端的滲透
[00:04:38.480 --> 00:04:43.880]  而城裏面的人對這間教會也沒有任何的攻擊
[00:04:43.880 --> 00:04:45.760]  任何的迫害
[00:04:45.760 --> 00:04:49.120]  這個教會呈現著好似好太平
[00:04:49.120 --> 00:04:52.000]  好平安好安逸
[00:04:52.000 --> 00:04:55.400]  只不過神給這間教會
[00:04:55.400 --> 00:05:00.000]  是給予一個好嚴厲的責備
[00:05:00.000 --> 00:05:01.600]  七個教會裏面
[00:05:01.600 --> 00:05:03.920]  只有老弟家和撒迪教會
[00:05:03.920 --> 00:05:08.360]  是連一句稱讚都沒有
[00:05:08.360 --> 00:05:11.280]  剛才主席為我們讀出這段經文
[00:05:11.280 --> 00:05:13.360]  在三章一節裏面
[00:05:13.360 --> 00:05:14.720]  不如我們一起讀一次
[00:05:14.720 --> 00:05:16.080]  預備起
[00:05:16.080 --> 00:05:19.840]  你要寫信給撒迪教會的使者說
[00:05:19.840 --> 00:05:23.640]  那有神的七靈和七星的說
[00:05:23.640 --> 00:05:25.400]  我知道你的行為
[00:05:25.400 --> 00:05:27.560]  我明你是活的
[00:05:27.560 --> 00:05:30.040]  其實是死的
[00:05:30.040 --> 00:05:33.120]  我們記得在七個教會都有一個格式
[00:05:33.120 --> 00:05:35.920]  先是耶穌基督的自稱
[00:05:35.920 --> 00:05:38.920]  主耶穌在這裏非常清楚地說
[00:05:38.920 --> 00:05:42.600]  那有神的七靈和七星的
[00:05:42.600 --> 00:05:45.440]  甚麼是七靈和七星
[00:05:45.440 --> 00:05:49.200]  七靈的意思是指到聖靈
[00:05:49.200 --> 00:05:53.480]  我們知道在啟示錄七是指完全
[00:05:53.480 --> 00:05:55.320]  七靈就是聖靈
[00:05:55.320 --> 00:05:58.840]  而七星就是七間教會裏面
[00:05:58.840 --> 00:06:01.120]  神的使者
[00:06:01.120 --> 00:06:02.160]  為甚麼呢
[00:06:02.160 --> 00:06:06.840]  主耶穌要用這兩樣東西對撒迪教會來說呢
[00:06:06.840 --> 00:06:09.520]  我們知道當耶穌對每一個地方教會
[00:06:09.520 --> 00:06:12.360]  來說自己的特質的時候
[00:06:12.360 --> 00:06:17.520]  其實都是對應當時教會的狀況
[00:06:17.520 --> 00:06:19.880]  對撒迪教會來說
[00:06:19.880 --> 00:06:26.000]  可能當時的教會是一間沒有了聖靈的教會
[00:06:26.000 --> 00:06:32.200]  亦都是一間不聽神使者所說的話的教會
[00:06:32.200 --> 00:06:36.640]  所以這間教會可能是沒有了聖靈的同在
[00:06:36.640 --> 00:06:40.680]  亦都是一間不信服神的教會
[00:06:40.680 --> 00:06:42.400]  這樣的教會
[00:06:42.400 --> 00:06:45.200]  耶穌繼續說
[00:06:45.200 --> 00:06:47.280]  我知道你的行為
[00:06:47.280 --> 00:06:49.360]  我明你是活
[00:06:49.360 --> 00:06:51.680]  其實是死的
[00:06:51.680 --> 00:06:54.320]  這裏所說的明
[00:06:54.320 --> 00:07:00.640]  並不是指撒迪這個名字本身的意義
[00:07:00.640 --> 00:07:02.800]  而是指明星
[00:07:02.800 --> 00:07:04.800]  Reputation
[00:07:04.800 --> 00:07:06.080]  換言之
[00:07:06.080 --> 00:07:11.000]  當時在撒迪城的人聽到撒迪教會的時候
[00:07:11.000 --> 00:07:15.360]  他們會馬上想到這間教會應該是多活躍
[00:07:15.360 --> 00:07:17.000]  有很好的明星
[00:07:17.000 --> 00:07:21.640]  表面上看來好像很輕盛
[00:07:21.640 --> 00:07:25.640]  沒錯 教會應該是很活潑的
[00:07:25.640 --> 00:07:29.360]  因為我們有復活的主在我們當中
[00:07:29.360 --> 00:07:30.560]  但很可惜
[00:07:30.560 --> 00:07:35.760]  耶穌在這裏形容撒迪教會是死的
[00:07:35.760 --> 00:07:39.040]  我在想為何會這樣形容
[00:07:39.040 --> 00:07:40.480]  只有一個可能
[00:07:40.480 --> 00:07:48.480]  就是除非他們沒有讓耶穌基督去掌管帶領教會
[00:07:48.480 --> 00:07:51.240]  即是說他們表面上的樣子
[00:07:51.240 --> 00:07:54.760]  其實內裏是沒有任何的生命力
[00:07:54.760 --> 00:07:56.880]  沒有任何的動力 沒有活力
[00:07:56.880 --> 00:08:00.160]  沒有靈魂一樣
[00:08:00.160 --> 00:08:05.560]  普遍的教會可能都有以下三類型的信徒
[00:08:05.560 --> 00:08:09.400]  第一類型是掛名的
[00:08:09.400 --> 00:08:12.720]  他們可能都受過水泥
[00:08:12.720 --> 00:08:17.320]  一生人至少有三次來過教會
[00:08:17.320 --> 00:08:19.280]  第一次就是嬰兒的時候
[00:08:19.280 --> 00:08:23.080]  被父母抱進來接受嬰孩水泥
[00:08:23.080 --> 00:08:25.560]  第二次是自己進來的
[00:08:25.560 --> 00:08:29.400]  就是在教堂裏面進行婚禮
[00:08:29.400 --> 00:08:33.040]  因為要接受牧師的證婚才有法律的效用
[00:08:33.040 --> 00:08:36.480]  第三次就是被人拖進來的
[00:08:36.480 --> 00:08:38.520]  就是當他死了之後
[00:08:38.520 --> 00:08:41.920]  在教堂裏面進行安息禮
[00:08:41.920 --> 00:08:47.200]  而第二種就是一些只是回來坐的信徒
[00:08:47.200 --> 00:08:48.960]  俗稱「坐禮拜」
[00:08:48.960 --> 00:08:53.440]  他們慣常都是坐在某一個特定的位置裏面
[00:08:53.440 --> 00:08:55.040]  一直這樣坐下去
[00:08:55.040 --> 00:08:57.800]  他們不服事也不會令人信主
[00:08:57.800 --> 00:09:00.120]  聚會時間一到他就來了
[00:09:00.120 --> 00:09:01.640]  完結就走了
[00:09:01.640 --> 00:09:04.920]  在家裏面又不讀經又不祈禱
[00:09:04.920 --> 00:09:09.880]  在外面的行為完全跟一個未信主的人沒有分別
[00:09:09.880 --> 00:09:13.160]  根本看不出他是基督徒
[00:09:13.160 --> 00:09:17.520]  知道的時候更加覺得不是說笑而已
[00:09:17.520 --> 00:09:20.800]  第三類型這一類的信徒
[00:09:20.800 --> 00:09:24.960]  可以說是他已經做了當要做的事情
[00:09:24.960 --> 00:09:29.480]  任何的聚會、活動他都無必參與
[00:09:29.480 --> 00:09:33.840]  這裏奉獻、那裏奉獻他都很願意
[00:09:33.840 --> 00:09:42.200]  但這些人可能就像耶穌在聖經裏面所說的一班法利賽人一樣
[00:09:42.200 --> 00:09:45.920]  他所做的一切其實不是為了榮耀上帝
[00:09:45.920 --> 00:09:48.600]  只是很想彰顯自己的成就
[00:09:48.600 --> 00:09:50.920]  很想贏得別人的稱讚
[00:09:50.920 --> 00:09:58.520]  甚至乎只是想在教會裏面能夠有一些話事
[00:09:58.520 --> 00:10:04.560]  當時撒迪教會可能是一間表面風光
[00:10:04.560 --> 00:10:07.400]  內裏膚光的教會
[00:10:07.400 --> 00:10:11.440]  相信我起初教會的時候
[00:10:11.440 --> 00:10:15.160]  可能他們都會有一個火熱的心來侍奉
[00:10:15.160 --> 00:10:18.400]  可能他們在服侍裏面都很有規章
[00:10:18.400 --> 00:10:20.280]  但時間一長了
[00:10:20.280 --> 00:10:23.560]  可能他們都會發現不用怎樣禱告
[00:10:23.560 --> 00:10:25.760]  我們都做得不錯
[00:10:25.760 --> 00:10:27.000]  不用依靠神
[00:10:27.000 --> 00:10:31.240]  單靠我們的人力、財力、經驗、人的智慧
[00:10:31.240 --> 00:10:35.520]  很多事情好像都做得很有效果
[00:10:35.520 --> 00:10:39.240]  經文繼續以一個更嚴厲的指控
[00:10:39.240 --> 00:10:42.600]  他們在神面前的光景
[00:10:42.600 --> 00:10:46.200]  在第二節 因為我見祢的行為
[00:10:46.200 --> 00:10:52.680]  在我神面前沒有一樣是完全的
[00:10:52.680 --> 00:10:57.200]  這一節的經文去到很盡
[00:10:57.200 --> 00:11:01.800]  我不知道如果有人對你的評價
[00:11:01.800 --> 00:11:05.600]  你沒有一樣是完全的
[00:11:05.600 --> 00:11:08.000]  這樣去形容你
[00:11:08.000 --> 00:11:12.800]  不知道你會有甚麼感受和體會
[00:11:12.800 --> 00:11:14.200]  在這裏指出
[00:11:14.200 --> 00:11:15.800]  施行審判的神
[00:11:15.800 --> 00:11:20.200]  祂不是按照人的標準來判斷
[00:11:20.200 --> 00:11:22.080]  而是去分辨
[00:11:22.080 --> 00:11:28.360]  這個人是否達到上帝所要求的完全
[00:11:28.360 --> 00:11:34.480]  當時薩迪教會其實不是一間不做事的教會
[00:11:34.480 --> 00:11:39.880]  只不過他們並未達至到神的標準
[00:11:39.880 --> 00:11:42.920]  在神的眼中仍未合格
[00:11:42.920 --> 00:11:47.280]  因為他們表裡不一
[00:11:47.280 --> 00:11:48.000]  正如我所說
[00:11:48.000 --> 00:11:55.080]  我相信薩迪教會不會一夜之間就變成這樣
[00:11:55.080 --> 00:11:59.680]  不會從一個活的狀態突然之間變成死的狀態
[00:11:59.680 --> 00:12:02.280]  而是經歷了一段很長的時間
[00:12:02.280 --> 00:12:07.280]  而長年累月 好像溫水煮蛙的過程
[00:12:07.280 --> 00:12:11.480]  忽略了自己和上帝之間的關係
[00:12:11.480 --> 00:12:15.880]  而變成冷淡 導致死亡
[00:12:15.880 --> 00:12:20.680]  有時候我們都會很容易覺得自我感覺良好
[00:12:20.680 --> 00:12:24.680]  例如我們都覺得在這段時間疫情
[00:12:24.680 --> 00:12:27.680]  我都很準時來參與
[00:12:27.680 --> 00:12:31.880]  在電視機或螢幕面前翻開那一堂崇拜
[00:12:31.880 --> 00:12:36.080]  每一個小組仍然繼續在Zoom進行
[00:12:36.080 --> 00:12:40.480]  每天我又有讀經 又有傳福音
[00:12:40.480 --> 00:12:47.680]  在別人的眼中 我都被稱為一個很虔誠的信徒
[00:12:47.680 --> 00:12:50.480]  這樣是否已經足夠呢?
[00:12:50.480 --> 00:12:54.680]  在神的眼中 我們是否完全
[00:12:54.680 --> 00:12:57.880]  《馬太福音》七章二十一節
[00:12:57.880 --> 00:13:00.880]  這節經文讓我們一起讀出 預備起
[00:13:00.880 --> 00:13:06.080]  「凡稱呼我主呀主呀的人 不能到盡天國
[00:13:06.080 --> 00:13:12.880]  唯獨遵行我天父旨意的人 才能進去」
[00:13:12.880 --> 00:13:17.080]  今天 我們是否只有一張嘴巴呢?
[00:13:17.080 --> 00:13:22.680]  我們是否只有嘴唇的敬拜呢?
[00:13:22.680 --> 00:13:28.280]  我們很需要檢視自己屬靈的生命
[00:13:28.280 --> 00:13:34.680]  今天我們所思所想所行 是否尊主偉大呢?
[00:13:34.680 --> 00:13:40.080]  我們究竟有沒有真正地跟隨聖靈呢?
[00:13:40.080 --> 00:13:41.880]  在我們的人生中
[00:13:41.880 --> 00:13:48.280]  我們有沒有真真正正讓聖靈來掌管我們的心思意念
[00:13:48.280 --> 00:13:53.480]  在我們人生的每一個決定方向
[00:13:53.480 --> 00:13:58.680]  在家庭裏面 在職場裏面 在鄰舍裏面
[00:13:58.680 --> 00:14:03.680]  我們有沒有真正地讓神來帶領我們呢?
[00:14:03.680 --> 00:14:09.280]  雖然主耶穌對撒狄的教會評價是極不濟
[00:14:09.280 --> 00:14:13.480]  不如算了吧
[00:14:13.480 --> 00:14:19.080]  但沒有因為這個緣故而嫌棄他們 放棄他們
[00:14:19.080 --> 00:14:21.280]  少一家不少
[00:14:21.280 --> 00:14:24.880]  經文亦呈現 跟著我們下去看的時候
[00:14:24.880 --> 00:14:27.480]  好像一個指示牌一樣
[00:14:27.480 --> 00:14:30.480]  當跟著指示牌繼續走的時候
[00:14:30.480 --> 00:14:34.280]  就有機會從一個歪路走回正路
[00:14:34.280 --> 00:14:38.080]  沒錯 本來是繼續下去就死路一條
[00:14:38.080 --> 00:14:45.680]  但神仍然很願意來帶領這間垂死的教會
[00:14:45.680 --> 00:14:49.480]  希望祂能夠有轉機
[00:14:49.480 --> 00:14:51.880]  就好像為人父母的我們
[00:14:51.880 --> 00:14:54.280]  縱使有時候我們的子女
[00:14:54.280 --> 00:14:56.080]  因為他們的不成熟
[00:14:56.080 --> 00:14:59.280]  做錯了一些錯誤的事情
[00:14:59.280 --> 00:15:01.880]  作為父母的我們仍然的心
[00:15:01.880 --> 00:15:04.280]  都很盼望祂能夠回轉
[00:15:04.280 --> 00:15:10.880]  可以跟他們一起同行走出那個困境
[00:15:10.880 --> 00:15:12.680]  耶穌怎樣說呢?
[00:15:12.680 --> 00:15:20.080]  耶穌說:「你要警醒 兼顧那城下將要衰微的」
[00:15:20.080 --> 00:15:22.680]  現代中文譯本是這樣說的
[00:15:22.680 --> 00:15:31.080]  「所以你要醒過來 兼顧你所剩下的一點點生機」
[00:15:31.080 --> 00:15:36.480]  耶穌在這裡說到「警醒」這個詞
[00:15:36.480 --> 00:15:40.480]  在這六節經文裡面出現過兩次
[00:15:40.480 --> 00:15:44.880]  從正面來看 你要警醒
[00:15:44.880 --> 00:15:48.480]  反面來看 若不警醒
[00:15:48.480 --> 00:15:52.680]  我必臨到你那裡如同賊一樣
[00:15:52.680 --> 00:15:57.680]  我何時臨到 你也缺不能知道
[00:15:57.680 --> 00:15:59.680]  究竟什麼是警醒呢?
[00:15:59.680 --> 00:16:01.480]  警醒就是我們意識到
[00:16:01.480 --> 00:16:06.080]  審判即將在無法預測的時候出現
[00:16:06.080 --> 00:16:09.880]  要保持一種覺醒
[00:16:09.880 --> 00:16:11.880]  這裡形容好像賊一樣
[00:16:11.880 --> 00:16:18.280]  比喻在不知道什麼時候攻其不備
[00:16:18.280 --> 00:16:19.880]  這一節的經文
[00:16:19.880 --> 00:16:25.080]  無論是《馬太福音》或《路加福音》都出現過
[00:16:25.080 --> 00:16:27.480]  耶穌提醒他的門徒
[00:16:27.480 --> 00:16:33.480]  「家主若知道賊什麼時候來 就必警醒」
[00:16:33.480 --> 00:16:39.480]  「不容賊刮透房屋 這是你們所知道的」
[00:16:39.480 --> 00:16:42.880]  在這裡舊話重提
[00:16:42.880 --> 00:16:47.480]  那個時間是沒有人能夠知道的
[00:16:47.480 --> 00:16:50.080]  大家還記得我一開始介紹
[00:16:50.080 --> 00:16:51.880]  薩迪這個地方
[00:16:51.880 --> 00:16:56.480]  薩迪人將城建造在懸崖峭壁之上
[00:16:56.480 --> 00:16:59.080]  自以為易守難攻
[00:16:59.080 --> 00:17:04.880]  於是高枕無憂 因而疏於防範
[00:17:04.880 --> 00:17:08.480]  歷史裡面有兩次被敵軍
[00:17:08.480 --> 00:17:12.280]  在黑夜裡偷襲被攻陷
[00:17:12.280 --> 00:17:16.080]  因為他們沒有時刻警醒
[00:17:16.080 --> 00:17:21.280]  導致國破家亡
[00:17:21.280 --> 00:17:26.680]  2022年我們已經踏入快要二月中了
[00:17:26.680 --> 00:17:28.480]  中國人很好的
[00:17:28.480 --> 00:17:31.080]  我們有兩個新年
[00:17:31.080 --> 00:17:36.880]  每年一月一日我們都會有一些立志在神裡面
[00:17:36.880 --> 00:17:42.280]  或者聖靈都感動我們要作出一些改變
[00:17:42.280 --> 00:17:45.080]  很多時候當我們一直去計劃的時候
[00:17:45.080 --> 00:17:47.680]  我們說不要緊 還有時間
[00:17:47.680 --> 00:17:50.080]  因為我們有農曆新年
[00:17:50.080 --> 00:17:52.680]  不過現在農曆新年都過了
[00:17:52.680 --> 00:17:55.480]  究竟我們有沒有去實踐呢
[00:17:55.480 --> 00:17:58.280]  哎呀 第五波
[00:17:58.280 --> 00:17:59.880]  很多事情都好像做不到
[00:17:59.880 --> 00:18:02.480]  不如暫緩一下
[00:18:02.480 --> 00:18:05.080]  等一等 多休息一段時間
[00:18:05.080 --> 00:18:09.080]  等疫情過了再準備
[00:18:09.080 --> 00:18:10.480]  各位頂姐妹
[00:18:10.480 --> 00:18:14.680]  我們會不會失去了一份警醒的心
[00:18:14.680 --> 00:18:18.280]  特別是這段時間在一個末世的日子裡面
[00:18:18.280 --> 00:18:22.680]  其實有很多扭曲了的思想價值
[00:18:22.680 --> 00:18:25.080]  每天都在我們眼前
[00:18:25.080 --> 00:18:28.480]  甚至深入我們的腦海裡面
[00:18:28.480 --> 00:18:31.680]  我們要去學習警醒禱告
[00:18:31.680 --> 00:18:33.880]  免得入了迷惑
[00:18:33.880 --> 00:18:35.680]  就像耶穌這樣提醒我們
[00:18:35.680 --> 00:18:39.080]  免得我們隨波逐流
[00:18:39.080 --> 00:18:40.880]  求神幫助我們
[00:18:40.880 --> 00:18:42.080]  究竟作為主的門徒
[00:18:42.080 --> 00:18:44.880]  我們應該怎樣去回應呢
[00:18:44.880 --> 00:18:48.880]  如果我們還記得耶穌在福音書裡面
[00:18:48.880 --> 00:18:51.480]  藉著十國同類的比喻
[00:18:51.480 --> 00:18:54.880]  教導我們警醒的態度
[00:18:54.880 --> 00:18:58.880]  怎樣去面對這個末世
[00:18:58.880 --> 00:19:01.680]  沒錯 連續五波的疫情
[00:19:01.680 --> 00:19:04.880]  造成了我們很多的不方便和干擾
[00:19:04.880 --> 00:19:06.880]  不過這也是正正告訴我們
[00:19:06.880 --> 00:19:08.280]  作為主的門徒
[00:19:08.280 --> 00:19:11.280]  當我們身處在末世的裡面
[00:19:11.280 --> 00:19:15.080]  發出一個真正的常態
[00:19:15.080 --> 00:19:20.880]  這種常態並不是以我們的安全感為中心
[00:19:20.880 --> 00:19:23.680]  而是我們不斷應該去思考
[00:19:23.680 --> 00:19:29.280]  耶穌基督再回來作為基礎
[00:19:29.280 --> 00:19:33.280]  事實上在耶穌基督再回來之前
[00:19:33.280 --> 00:19:39.080]  有很多我們從未想過的事情會發生
[00:19:39.080 --> 00:19:41.080]  有很多的意外
[00:19:41.080 --> 00:19:45.080]  意外 意外 意料之外
[00:19:45.080 --> 00:19:46.480]  而且我可以這樣說
[00:19:46.480 --> 00:19:54.080]  這些意外 社包單會陸續不斷地發生
[00:19:54.080 --> 00:19:57.080]  這些意外某程度上
[00:19:57.080 --> 00:20:00.280]  是引導我們去檢視
[00:20:00.280 --> 00:20:02.280]  究竟此時此刻
[00:20:02.280 --> 00:20:06.480]  你和我在盼望些什麼
[00:20:06.480 --> 00:20:11.080]  沒錯 我們當然盼望疫情能夠盡快結束
[00:20:11.080 --> 00:20:14.480]  但我在想疫情更加去引導
[00:20:14.480 --> 00:20:19.680]  加速去引導我們從末世的角度去思想
[00:20:19.680 --> 00:20:24.080]  沒錯 我們好像很多計劃安排被攔阻
[00:20:24.080 --> 00:20:27.080]  計劃說不上變化
[00:20:27.080 --> 00:20:29.080]  這段時間我們都說了好幾年
[00:20:29.080 --> 00:20:34.080]  正因為這樣我們才意識到
[00:20:34.080 --> 00:20:42.080]  原來我們人生終極旅程的真正目的地在哪裡
[00:20:42.080 --> 00:20:45.080]  原來從來都沒有被擔言
[00:20:45.080 --> 00:20:48.080]  只不過需要我們在神的裏面
[00:20:48.080 --> 00:20:51.080]  重新再設定Reset
[00:20:51.080 --> 00:20:55.080]  重新再調教Recalibrate
[00:20:55.080 --> 00:20:59.080]  繼續去走這條天路
[00:20:59.080 --> 00:21:02.080]  耶穌在第三節裏面說
[00:21:02.080 --> 00:21:08.080]  所以要回想你是怎樣領受怎樣聽見的
[00:21:08.080 --> 00:21:13.080]  又要遵守並要悔改
[00:21:13.080 --> 00:21:18.080]  主耶穌和當時撒迪的教會說回想
[00:21:18.080 --> 00:21:23.080]  回想什麼呢 回想的意思是有設計
[00:21:23.080 --> 00:21:27.080]  設計什麼呢
[00:21:27.080 --> 00:21:31.080]  可以從四方面去看
[00:21:31.080 --> 00:21:36.080]  第一要回想當初他們的領受
[00:21:36.080 --> 00:21:39.080]  回想在初期教會裏面
[00:21:39.080 --> 00:21:41.080]  特別我們看到在《仕途行傳》
[00:21:41.080 --> 00:21:44.080]  彼得第一次和外邦人講道的時候
[00:21:44.080 --> 00:21:47.080]  當他一講道聖靈就充滿那些外邦人
[00:21:47.080 --> 00:21:51.080]  聖靈大大降臨在他們當中
[00:21:51.080 --> 00:21:55.080]  當時初期教會就是一個這樣的光景
[00:21:55.080 --> 00:21:57.080]  是充滿著聖靈的同在
[00:21:57.080 --> 00:21:59.080]  充滿著聖靈的恩賜
[00:21:59.080 --> 00:22:03.080]  滿有神同在的一間教會
[00:22:03.080 --> 00:22:08.080]  第二方面要回想當初所聽見
[00:22:08.080 --> 00:22:10.080]  聽到什麼呢 當初的時候
[00:22:10.080 --> 00:22:14.080]  就好像在保羅時代 保羅的講道
[00:22:14.080 --> 00:22:17.080]  他所講的是生命之道
[00:22:17.080 --> 00:22:19.080]  是滿有福音的大能
[00:22:19.080 --> 00:22:21.080]  神就藉著他的生命
[00:22:21.080 --> 00:22:23.080]  藉著當時的門徒
[00:22:23.080 --> 00:22:27.080]  行了很多的神蹟奇事
[00:22:27.080 --> 00:22:32.080]  第三方面要回想設計 遵守
[00:22:32.080 --> 00:22:37.080]  遵守原文的意思是有保存的意思
[00:22:37.080 --> 00:22:40.080]  我們知道在初期教會
[00:22:40.080 --> 00:22:44.080]  同樣面對著很多的挑戰和迫害
[00:22:44.080 --> 00:22:47.080]  但我們也見到當時的弟兄姊妹
[00:22:47.080 --> 00:22:52.080]  呈現著一個滿有對神的信心
[00:22:52.080 --> 00:22:56.080]  滿有能力繼續傳揚福音
[00:22:56.080 --> 00:23:00.080]  沒有因為被打壓 很多的逼迫
[00:23:00.080 --> 00:23:02.080]  而成為了鵪鶉
[00:23:02.080 --> 00:23:05.080]  反而他們的生命成為一個很有力的見證
[00:23:05.080 --> 00:23:10.080]  繼續帶領更多的人歸向基督
[00:23:10.080 --> 00:23:16.080]  最後要設計悔改
[00:23:16.080 --> 00:23:21.080]  我們要回想我們的信心
[00:23:21.080 --> 00:23:23.080]  在哪裡失落了呢
[00:23:23.080 --> 00:23:26.080]  神的大能在什麼時候
[00:23:26.080 --> 00:23:30.080]  靜悄悄地離開了教會呢
[00:23:30.080 --> 00:23:34.080]  我們要為我們失去信仰那份真實
[00:23:34.080 --> 00:23:36.080]  來去認罪
[00:23:36.080 --> 00:23:41.080]  我們要為教會不再相信神的作為來去認罪
[00:23:41.080 --> 00:23:46.080]  我們要為我們不再相信神就是那位活著的神
[00:23:46.080 --> 00:23:48.080]  來去認罪
[00:23:48.080 --> 00:23:51.080]  我們要悔改
[00:23:51.080 --> 00:23:53.080]  最近我看過一本書
[00:23:53.080 --> 00:23:55.080]  它有一個這樣的描述
