
[00:00:00.000 --> 00:00:04.680]  因為經濟道的經驗是在二十二世紀四大鬥爭第七戰
[00:02:24.760 --> 00:02:26.760]  如果我看完
[00:02:26.760 --> 00:02:28.760]  這個中間的字叫做起來
[00:02:28.760 --> 00:02:30.760]  起來的意思就是說
[00:02:30.760 --> 00:02:32.760]  我們坐下
[00:02:32.760 --> 00:02:34.760]  我們起膝起來
[00:02:34.760 --> 00:02:36.760]  但是它的起來的簡單
[00:02:36.760 --> 00:02:38.760]  是有力的
[00:02:38.760 --> 00:02:40.760]  是有熱度的
[00:02:40.760 --> 00:02:42.760]  這裡面有個故事
[00:02:42.760 --> 00:02:44.760]  到阿巴拉一旁
[00:02:44.760 --> 00:02:46.760]  拿了下甲去祭祖
[00:02:46.760 --> 00:02:48.760]  他們兩母子就在樹下
[00:02:48.760 --> 00:02:50.760]  復一
[00:02:50.760 --> 00:02:52.760]  曾經的使者在當中
[00:02:52.760 --> 00:02:54.760]  在那段時間跟他說
[00:02:54.760 --> 00:02:56.760]  從世紀二十一章十八章講
[00:02:56.760 --> 00:02:58.760]  起來
[00:02:58.760 --> 00:03:00.760]  甲同千古落馬祖
[00:03:00.760 --> 00:03:02.760]  何必視差的後裔成為解剖
[00:03:02.760 --> 00:03:04.760]  這個起來
[00:03:04.760 --> 00:03:06.760]  其實很簡單
[00:03:06.760 --> 00:03:08.760]  起來 責任 責意
[00:03:08.760 --> 00:03:10.760]  統統在一起
[00:03:10.760 --> 00:03:12.760]  應會的當中
[00:03:12.760 --> 00:03:14.760]  你看到這個起來
[00:03:14.760 --> 00:03:16.760]  是有熱度的
[00:03:16.760 --> 00:03:18.760]  但是那個負面的例子
[00:03:18.760 --> 00:03:20.760]  我們大家很熟悉
[00:03:20.760 --> 00:03:22.760]  那時候
[00:03:22.760 --> 00:03:24.760]  阿巴拉在當中
[00:03:24.760 --> 00:03:26.760]  原來是起來
[00:03:26.760 --> 00:03:28.760]  就殺了阿巴拉
[00:03:28.760 --> 00:03:30.760]  這個起來
[00:03:30.760 --> 00:03:32.760]  是負面的
[00:03:32.760 --> 00:03:34.760]  起來之後是發熱的
[00:03:34.760 --> 00:03:36.760]  將阿巴拉殺了
[00:03:36.760 --> 00:03:38.760]  因為人多得甚至
[00:03:38.760 --> 00:03:40.760]  他從世紀二十一章十八章講
[00:03:40.760 --> 00:03:42.760]  這個起來復興的字眼
[00:03:42.760 --> 00:03:44.760]  其實實在是多得甚至
[00:03:44.760 --> 00:03:46.760]  在當中
[00:03:46.760 --> 00:03:48.760]  歷史的文化與約當中
[00:03:48.760 --> 00:03:50.760]  天下這個字
[00:03:50.760 --> 00:03:52.760]  是復興的字
[00:03:52.760 --> 00:03:54.760]  其實是起來的這個字
[00:03:54.760 --> 00:03:56.760]  當阿巴拉被神
[00:03:56.760 --> 00:03:58.760]  呼叫的時候
[00:03:58.760 --> 00:04:00.760]  神將名
[00:04:00.760 --> 00:04:02.760]  改為阿巴拉海
[00:04:02.760 --> 00:04:04.760]  記著在所寫的
[00:04:04.760 --> 00:04:06.760]  就是張陳字
[00:04:06.760 --> 00:04:08.760]  到當時
[00:04:08.760 --> 00:04:10.760]  那一年之後
[00:04:10.760 --> 00:04:12.760]  也有話從阿巴拉口中講
[00:04:12.760 --> 00:04:14.760]  我要使你被你世世代代的後裔
[00:04:14.760 --> 00:04:16.760]  永遠的約
[00:04:16.760 --> 00:04:18.760]  至於說
[00:04:18.760 --> 00:04:20.760]  你和我後裔的事實
[00:04:20.760 --> 00:04:22.760]  這個達到公眾的時
[00:04:22.760 --> 00:04:24.760]  叫阿神
[00:04:24.760 --> 00:04:26.760]  所以這就是他的
[00:04:26.760 --> 00:04:28.760]  事實
[00:04:28.760 --> 00:04:30.760]  這個指紋
[00:04:30.760 --> 00:04:32.760]  就一定要畫在這裏
[00:04:32.760 --> 00:04:34.760]  在世世代代永遠的約
[00:04:34.760 --> 00:04:36.760]  所以他的肩下
[00:04:36.760 --> 00:04:38.760]  也就是復興
[00:04:38.760 --> 00:04:40.760]  在說興起發熱
[00:04:40.760 --> 00:04:42.760]  久留的地方
[00:04:42.760 --> 00:04:44.760]  就是那個豪國星
[00:04:44.760 --> 00:04:46.760]  豪國星
[00:04:46.760 --> 00:04:48.760]  是聖地裏面的
[00:04:48.760 --> 00:04:50.760]  節旗當中
[00:04:50.760 --> 00:04:52.760]  是用陽光鋤出的響星
[00:04:52.760 --> 00:04:54.760]  這些響星
[00:04:54.760 --> 00:04:56.760]  是代表以色列文
[00:04:56.760 --> 00:04:58.760]  耶和華神和
[00:04:58.760 --> 00:05:00.760]  以色列文是納約過的
[00:05:00.760 --> 00:05:02.760]  是納約了的
[00:05:02.760 --> 00:05:04.760]  以色列文得以明白
[00:05:04.760 --> 00:05:06.760]  耶和華的信神
[00:05:06.760 --> 00:05:08.760]  豪國星
[00:05:08.760 --> 00:05:10.760]  是提升了耶和華的信神
[00:05:10.760 --> 00:05:12.760]  還有
[00:05:12.760 --> 00:05:14.760]  還有
[00:05:14.760 --> 00:05:16.760]  以前阿神
[00:05:16.760 --> 00:05:18.760]  在當初的提案裏面
[00:05:18.760 --> 00:05:20.760]  有三件事想請教
[00:05:20.760 --> 00:05:22.760]  第一件
[00:05:22.760 --> 00:05:24.760]  復興的啟動者
[00:05:24.760 --> 00:05:26.760]  第二件是復興的動力
[00:05:26.760 --> 00:05:28.760]  第三件
[00:05:28.760 --> 00:05:30.760]  是復興的目標
[00:05:30.760 --> 00:05:32.760]  八成真人的五星目標
[00:05:32.760 --> 00:05:34.760]  受到聖地亡時
[00:05:34.760 --> 00:05:36.760]  如果等等復興的啟動者
[00:05:36.760 --> 00:05:38.760]  是誰
[00:05:38.760 --> 00:05:40.760]  八成真人
[00:05:40.760 --> 00:05:42.760]  是耶和華
[00:05:42.760 --> 00:05:44.760]  自己本身
[00:05:44.760 --> 00:05:46.760]  復興的分身
[00:05:46.760 --> 00:05:48.760]  是六星目
[00:05:48.760 --> 00:05:50.760]  是知道復興的目標
[00:05:50.760 --> 00:05:52.760]  是六星目
[00:05:52.760 --> 00:05:54.760]  復興的目標
[00:05:54.760 --> 00:05:56.760]  是自己本身
[00:05:56.760 --> 00:05:58.760]  復興的目標
[00:05:58.760 --> 00:06:00.760]  是祂自己本身
[00:06:00.760 --> 00:06:02.760]  看見的就是耶和華
[00:06:02.760 --> 00:06:04.760]  所以當你看見文章時
[00:06:04.760 --> 00:06:06.760]  大家就會中毒
[00:06:06.760 --> 00:06:08.760]  九族圈
[00:06:08.760 --> 00:06:10.760]  以色列的聖者耶和華
[00:06:10.760 --> 00:06:12.760]  對大陸的人所描示
[00:06:12.760 --> 00:06:14.760]  換套了
[00:06:14.760 --> 00:06:16.760]  贈禮
[00:06:16.760 --> 00:06:18.760]  換上了約旦的二書說
[00:06:18.760 --> 00:06:20.760]  我們要看見就真理
[00:06:20.760 --> 00:06:22.760]  所領下的要下法
[00:06:22.760 --> 00:06:24.760]  中間真實的耶和華
[00:06:24.760 --> 00:06:26.760]  真實的
[00:06:26.760 --> 00:06:28.760]  解釋給
[00:06:28.760 --> 00:06:30.760]  以色列的聖者
[00:06:30.760 --> 00:06:32.760]  耶和華二書說
[00:06:32.760 --> 00:06:34.760]  在約旦的時候
[00:06:34.760 --> 00:06:36.760]  我們應為祢
[00:06:36.760 --> 00:06:38.760]  從祂老祖的日子
[00:06:38.760 --> 00:06:40.760]  國際上護理
[00:06:40.760 --> 00:06:42.760]  我們要保護祢
[00:06:42.760 --> 00:06:44.760]  使祢做盡可能的進步
[00:06:44.760 --> 00:06:46.760]  復興的天地
[00:06:46.760 --> 00:06:48.760]  使人的天上
[00:06:48.760 --> 00:06:50.760]  光明之地毀滅
[00:06:50.760 --> 00:06:52.760]  對那對群眾的人說
[00:06:52.760 --> 00:06:54.760]  出來吧
[00:06:54.760 --> 00:06:56.760]  對那在黑暗的人說
[00:06:56.760 --> 00:06:58.760]  祈禱吧
[00:06:58.760 --> 00:07:00.760]  他們在祂老神的一頂聖
[00:07:00.760 --> 00:07:02.760]  在一切靜光的公主
[00:07:02.760 --> 00:07:04.760]  上聖物
[00:07:04.760 --> 00:07:06.760]  一鼻不渴
[00:07:06.760 --> 00:07:08.760]  炎熱和平的
[00:07:08.760 --> 00:07:10.760]  必必傷害他們
[00:07:10.760 --> 00:07:12.760]  因為面出貪污的
[00:07:12.760 --> 00:07:14.760]  必引誘他們
[00:07:14.760 --> 00:07:16.760]  令他們都最自然
[00:07:16.760 --> 00:07:18.760]  我必使我的眾生
[00:07:18.760 --> 00:07:20.760]  成為大浪
[00:07:20.760 --> 00:07:22.760]  我的大浪也必受高
[00:07:22.760 --> 00:07:24.760]  看那
[00:07:24.760 --> 00:07:26.760]  這者從遠方岸
[00:07:26.760 --> 00:07:28.760]  這者從北方
[00:07:28.760 --> 00:07:30.760]  從西方岸
[00:07:30.760 --> 00:07:32.760]  從國外
[00:07:32.760 --> 00:07:34.760]  從西南
[00:07:34.760 --> 00:07:36.760]  英國紐西蘭
[00:07:36.760 --> 00:07:38.760]  英國泰國
[00:07:38.760 --> 00:07:40.760]  從西南
[00:07:40.760 --> 00:07:42.760]  英國華盛
[00:07:42.760 --> 00:07:44.760]  因為耶和華
[00:07:44.760 --> 00:07:46.760]  已經安慰他們的百姓
[00:07:46.760 --> 00:07:48.760]  但要奴婿
[00:07:48.760 --> 00:07:50.760]  和粉絲們
[00:07:50.760 --> 00:07:52.760]  讀完這些
[00:07:52.760 --> 00:07:54.760]  原居民安聰文時
[00:07:54.760 --> 00:07:56.760]  我們的思想
[00:07:56.760 --> 00:07:58.760]  怎樣去把復興強者
[00:07:58.760 --> 00:08:00.760]  帶到耶和華那邊
[00:08:00.760 --> 00:08:02.760]  我首先看復興
[00:08:02.760 --> 00:08:04.760]  給大家看
[00:08:04.760 --> 00:08:06.760]  第七節
[00:08:06.760 --> 00:08:08.760]  開始的時候
[00:08:08.760 --> 00:08:10.760]  清晰講救贖主
[00:08:10.760 --> 00:08:12.760]  以色列的聖者
[00:08:12.760 --> 00:08:14.760]  耶和華
[00:08:14.760 --> 00:08:16.760]  對那些
[00:08:16.760 --> 00:08:18.760]  什麼人說
[00:08:18.760 --> 00:08:20.760]  一開始有講到救贖主
[00:08:20.760 --> 00:08:22.760]  以色列的聖者
[00:08:22.760 --> 00:08:24.760]  一開始有信誓給耶和華
[00:08:24.760 --> 00:08:26.760]  所以我們看
[00:08:26.760 --> 00:08:28.760]  那些聖者就說
[00:08:28.760 --> 00:08:30.760]  誰會說話
[00:08:30.760 --> 00:08:32.760]  我們知道
[00:08:32.760 --> 00:08:34.760]  那些聖者對誰是主角
[00:08:34.760 --> 00:08:36.760]  說什麼話
[00:08:36.760 --> 00:08:38.760]  跟誰說
[00:08:38.760 --> 00:08:40.760]  救贖主
[00:08:40.760 --> 00:08:42.760]  以色列聖者
[00:08:42.760 --> 00:08:44.760]  信誓給耶和華
[00:08:44.760 --> 00:08:46.760]  保贖主在請救的屬性裡面
[00:08:46.760 --> 00:08:48.760]  而聖者就說到
[00:08:48.760 --> 00:08:50.760]  獨一無二的聖神
[00:08:50.760 --> 00:08:52.760]  說到信神
[00:08:52.760 --> 00:08:54.760]  神之道
[00:08:54.760 --> 00:08:56.760]  第二點
[00:08:56.760 --> 00:08:58.760]  他跟誰說話呢
[00:08:58.760 --> 00:09:00.760]  那些聖者
[00:09:00.760 --> 00:09:02.760]  耶和華
[00:09:02.760 --> 00:09:04.760]  對那些人
[00:09:04.760 --> 00:09:06.760]  了解過
[00:09:06.760 --> 00:09:08.760]  保護過
[00:09:08.760 --> 00:09:10.760]  掌握過
[00:09:10.760 --> 00:09:12.760]  耶和華跟那些人說話
[00:09:12.760 --> 00:09:14.760]  那些人就是巴比倫多
[00:09:14.760 --> 00:09:16.760]  第27年人
[00:09:16.760 --> 00:09:18.760]  是被羈押
[00:09:18.760 --> 00:09:20.760]  被辱過了
[00:09:20.760 --> 00:09:22.760]  但是我覺得
[00:09:22.760 --> 00:09:24.760]  一出馬會的時候
[00:09:24.760 --> 00:09:26.760]  就是假得住那些人
[00:09:26.760 --> 00:09:28.760]  就是我們現在
[00:09:28.760 --> 00:09:30.760]  知道他們的暗角
[00:09:30.760 --> 00:09:32.760]  但是實際竟然
[00:09:32.760 --> 00:09:34.760]  會被假定做神的工作
[00:09:34.760 --> 00:09:36.760]  現在所說的
[00:09:36.760 --> 00:09:38.760]  就是以色列聖人
[00:09:38.760 --> 00:09:40.760]  現在巴比倫多的處境
[00:09:40.760 --> 00:09:42.760]  那麼
[00:09:42.760 --> 00:09:44.760]  知道誰說話
[00:09:44.760 --> 00:09:46.760]  說給誰聽
[00:09:46.760 --> 00:09:48.760]  究竟說些什麼呢
[00:09:48.760 --> 00:09:50.760]  我重點就擺在
[00:09:50.760 --> 00:09:52.760]  譬如說
[00:09:52.760 --> 00:09:54.760]  昏黄的光劍
[00:09:54.760 --> 00:09:56.760]  炸起
[00:09:56.760 --> 00:09:58.760]  索命也要下敗
[00:09:58.760 --> 00:10:00.760]  就像那個很大的地圖
[00:10:00.760 --> 00:10:02.760]  為何被了事
[00:10:02.760 --> 00:10:04.760]  被了事
[00:10:04.760 --> 00:10:06.760]  竟然昏黄
[00:10:06.760 --> 00:10:08.760]  被炸起
[00:10:08.760 --> 00:10:10.760]  索命也要下敗
[00:10:10.760 --> 00:10:12.760]  在一個很大的天堂裡面
[00:10:12.760 --> 00:10:14.760]  如果我回想當時
[00:10:14.760 --> 00:10:16.760]  這是基督公主的前景
[00:10:16.760 --> 00:10:18.760]  就不是現在現狀
[00:10:18.760 --> 00:10:20.760]  那現在是怎樣
[00:10:20.760 --> 00:10:22.760]  昏黄的光劍就要炸起
[00:10:22.760 --> 00:10:24.760]  炸起的意思就是這個意思
[00:10:24.760 --> 00:10:26.760]  有一個敬重
[00:10:26.760 --> 00:10:28.760]  敬畏
[00:10:28.760 --> 00:10:30.760]  尊崇的意思
[00:10:30.760 --> 00:10:32.760]  當時我們讀書
[00:10:32.760 --> 00:10:34.760]  香港讀書的時候
[00:10:34.760 --> 00:10:36.760]  老師回到香港之後怎樣
[00:10:36.760 --> 00:10:38.760]  整班學生起來
[00:10:38.760 --> 00:10:40.760]  就說
[00:10:40.760 --> 00:10:42.760]  Good night sir
[00:10:42.760 --> 00:10:44.760]  是這樣的
[00:10:44.760 --> 00:10:46.760]  是一個尊敬尊重的老師
[00:10:46.760 --> 00:10:48.760]  老師說好多次
[00:10:48.760 --> 00:10:50.760]  Good night sir
[00:10:50.760 --> 00:10:52.760]  所以你應該退後的時候
[00:10:52.760 --> 00:10:54.760]  是你一生當中
[00:10:54.760 --> 00:10:56.760]  會將你做一個尊貴尊崇的
[00:10:56.760 --> 00:10:58.760]  做人
[00:10:58.760 --> 00:11:00.760]  守護禮儀下法
[00:11:00.760 --> 00:11:02.760]  又是禮儀
[00:11:02.760 --> 00:11:04.760]  守護禮儀下法的地理
[00:11:04.760 --> 00:11:06.760]  是真正的一個人
[00:11:06.760 --> 00:11:08.760]  守護禮儀
[00:11:08.760 --> 00:11:10.760]  是人敗旅馬禮儀下法
[00:11:10.760 --> 00:11:12.760]  下法的重點就是說
[00:11:12.760 --> 00:11:14.760]  要尊重你
[00:11:14.760 --> 00:11:16.760]  尊重你
[00:11:16.760 --> 00:11:18.760]  你先過得過的都在這裡
[00:11:18.760 --> 00:11:20.760]  我們是跪拜君王
[00:11:20.760 --> 00:11:22.760]  大家守頂跪拜
[00:11:22.760 --> 00:11:24.760]  被虐待
[00:11:24.760 --> 00:11:26.760]  被憎惡
[00:11:26.760 --> 00:11:28.760]  被表示
[00:11:28.760 --> 00:11:30.760]  這個更大的天族
[00:11:30.760 --> 00:11:32.760]  你一定要有這個職位
[00:11:32.760 --> 00:11:34.760]  為什麼
[00:11:34.760 --> 00:11:36.760]  現在你的光景不太均衡
[00:11:36.760 --> 00:11:38.760]  但這個均衡
[00:11:38.760 --> 00:11:40.760]  不是你極終點
[00:11:40.760 --> 00:11:42.760]  當時的地方
[00:11:42.760 --> 00:11:44.760]  是不同的
[00:11:44.760 --> 00:11:46.760]  但已經顛倒重建了
[00:11:46.760 --> 00:11:48.760]  所以我們看到
[00:11:48.760 --> 00:11:50.760]  這些連環當中的地方
[00:11:50.760 --> 00:11:52.760]  成人當中所得到
[00:11:52.760 --> 00:11:54.760]  真正的現實的療養
[00:11:54.760 --> 00:11:58.760]  我們現在到了這個時期
[00:11:58.760 --> 00:12:00.760]  大家會明白
[00:12:00.760 --> 00:12:02.760]  復興的背景
[00:12:02.760 --> 00:12:04.760]  它終於有了自己的狀態
[00:12:04.760 --> 00:12:06.760]  我先講講
[00:12:06.760 --> 00:12:08.760]  神山中的獨特的
[00:12:08.760 --> 00:12:10.760]  性格
[00:12:10.760 --> 00:12:12.760]  它們的狀態
[00:12:12.760 --> 00:12:14.760]  和耶穌的性格
[00:12:14.760 --> 00:12:16.760]  重現了五千年實踐
[00:12:16.760 --> 00:12:18.760]  但如果我們再看後面
[00:12:18.760 --> 00:12:20.760]  第十節和第三節
[00:12:20.760 --> 00:12:22.760]  就會看到更多的資訊
[00:12:22.760 --> 00:12:24.760]  第十節和第三節
[00:12:24.760 --> 00:12:26.760]  它用了一個
[00:12:26.760 --> 00:12:28.760]  因為這個字
[00:12:28.760 --> 00:12:30.760]  因為這個人
[00:12:30.760 --> 00:12:32.760]  因為其實怎樣說
[00:12:32.760 --> 00:12:34.760]  因為神也會說
[00:12:34.760 --> 00:12:36.760]  連續
[00:12:36.760 --> 00:12:38.760]  祂們的子民
[00:12:38.760 --> 00:12:40.760]  連續
[00:12:40.760 --> 00:12:42.760]  也就是這樣
[00:12:42.760 --> 00:12:44.760]  第十三節
[00:12:44.760 --> 00:12:46.760]  因為祂已經安慰了
[00:12:46.760 --> 00:12:48.760]  百姓家
[00:12:48.760 --> 00:12:50.760]  連續
[00:12:50.760 --> 00:12:52.760]  他也不會諮詢
[00:12:52.760 --> 00:12:54.760]  因為連續
[00:12:54.760 --> 00:12:56.760]  在神山裡面
[00:12:56.760 --> 00:12:58.760]  講得更加層次
[00:12:58.760 --> 00:13:00.760]  因為這個字
[00:13:00.760 --> 00:13:02.760]  解釋了神的狀態
[00:13:02.760 --> 00:13:04.760]  所以我再次想
[00:13:04.760 --> 00:13:06.760]  在我們困局當中
[00:13:06.760 --> 00:13:08.760]  我們一定要祂
[00:13:08.760 --> 00:13:10.760]  走回耶和華的當中
[00:13:10.760 --> 00:13:12.760]  尋求祂的
[00:13:12.760 --> 00:13:14.760]  屬性
[00:13:14.760 --> 00:13:16.760]  求祂的作為
[00:13:16.760 --> 00:13:18.760]  但後的連續在當中
[00:13:18.760 --> 00:13:22.760]  第九節
[00:13:22.760 --> 00:13:24.760]  這個說法
[00:13:24.760 --> 00:13:26.760]  第九節總之第七節
[00:13:26.760 --> 00:13:28.760]  經常對耶和華
[00:13:28.760 --> 00:13:30.760]  聖者
[00:13:30.760 --> 00:13:32.760]  聖者的國族主
[00:13:32.760 --> 00:13:34.760]  信守耶和華語書說
[00:13:34.760 --> 00:13:36.760]  在遇難的時候
[00:13:36.760 --> 00:13:38.760]  我英雲要祢再遷就祢
[00:13:38.760 --> 00:13:40.760]  祢要保護祢
[00:13:40.760 --> 00:13:42.760]  祢所作為的中國
[00:13:42.760 --> 00:13:44.760]  復興遍地
[00:13:44.760 --> 00:13:46.760]  只能承受多萬之地運營
[00:13:46.760 --> 00:13:48.760]  這個說法很清晰
[00:13:48.760 --> 00:13:50.760]  耶和華怎麼說
[00:13:50.760 --> 00:13:52.760]  我首先看的就是
[00:13:52.760 --> 00:13:54.760]  遇難的時候
[00:13:54.760 --> 00:13:56.760]  我英雲要祢
[00:13:56.760 --> 00:13:58.760]  我說英雲這個詞
[00:13:58.760 --> 00:14:00.760]  英雲可以說是大復
[00:14:00.760 --> 00:14:02.760]  就是大復
[00:14:02.760 --> 00:14:04.760]  大復是用因典
[00:14:04.760 --> 00:14:06.760]  用因詞
[00:14:06.760 --> 00:14:08.760]  來給我
[00:14:08.760 --> 00:14:10.760]  答應回應的
[00:14:10.760 --> 00:14:12.760]  所以說
[00:14:12.760 --> 00:14:14.760]  你很喜歡耶和華
[00:14:14.760 --> 00:14:16.760]  你很喜歡耶和華
[00:14:16.760 --> 00:14:18.760]  你很喜歡耶和華
[00:14:18.760 --> 00:14:20.760]  很欣賞耶和華
[00:14:20.760 --> 00:14:22.760]  很欣賞耶和華
[00:14:22.760 --> 00:14:24.760]  但是在那之前
[00:14:24.760 --> 00:14:26.760]  是說在越南的時候
[00:14:26.760 --> 00:14:28.760]  今天反映出來
[00:14:28.760 --> 00:14:30.760]  祂喜歡耶和華
[00:14:30.760 --> 00:14:32.760]  很欣賞耶和華
[00:14:32.760 --> 00:14:34.760]  很欣賞有英雲
[00:14:34.760 --> 00:14:36.760]  很有欣賞
[00:14:36.760 --> 00:14:38.760]  但是你明白
[00:14:38.760 --> 00:14:40.760]  在越南的時候
[00:14:40.760 --> 00:14:42.760]  在越南的時候
[00:14:42.760 --> 00:14:44.760]  其實在越南的時候
[00:14:44.760 --> 00:14:46.760]  在舊約當中的時候
[00:14:46.760 --> 00:14:48.760]  所謂的
[00:14:48.760 --> 00:14:50.760]  同源南
[00:14:50.760 --> 00:14:52.760]  被我所作為的
[00:14:52.760 --> 00:14:54.760]  同源南
[00:14:54.760 --> 00:14:56.760]  很多時候是這樣
[00:14:56.760 --> 00:14:58.760]  現在我完全跟從耶和華
[00:14:58.760 --> 00:15:00.760]  做我的認證
[00:15:00.760 --> 00:15:02.760]  而且
[00:15:02.760 --> 00:15:04.760]  沒有殘缺的光環
[00:15:04.760 --> 00:15:06.760]  所有的司法
[00:15:06.760 --> 00:15:08.760]  所有的司法
[00:15:08.760 --> 00:15:10.760]  所有的天主的司法
[00:15:10.760 --> 00:15:12.760]  所有的天主的司法
[00:15:12.760 --> 00:15:14.760]  所有的天主的司法
[00:15:14.760 --> 00:15:16.760]  所有的天主的司法
[00:15:16.760 --> 00:15:18.760]  所有的天主的司法
[00:15:18.760 --> 00:15:20.760]  我們根據神的指示去做
[00:15:20.760 --> 00:15:22.760]  我們根據神的指示去做
[00:15:22.760 --> 00:15:24.760]  我們根據神的指示去做
[00:15:24.760 --> 00:15:26.760]  我們根據神的指示去做
[00:15:26.760 --> 00:15:28.760]  神做了越南
[00:15:28.760 --> 00:15:30.760]  我們就是蒙越南當中的土地
[00:15:30.760 --> 00:15:32.760]  我們根據神的指示
[00:15:32.760 --> 00:15:34.760]  做人的工作
[00:15:34.760 --> 00:15:36.760]  蒙越南
[00:15:36.760 --> 00:15:38.760]  我記得那時候
[00:15:38.760 --> 00:15:40.760]  會望聖殿聖下
[00:15:40.760 --> 00:15:42.760]  是當中所
[00:15:42.760 --> 00:15:44.760]  拜上的逢年禮物
[00:15:44.760 --> 00:15:46.760]  因為很多的條文
[00:15:46.760 --> 00:15:48.760]  很多的條文
[00:15:48.760 --> 00:15:50.760]  都是神蒙
[00:15:50.760 --> 00:15:52.760]  我們蒙越南的時候
[00:15:52.760 --> 00:15:54.760]  神跌落我們的時候
[00:15:54.760 --> 00:15:56.760]  所以當中
[00:15:56.760 --> 00:15:58.760]  我們到底是哪一種東西
[00:15:58.760 --> 00:16:00.760]  我們就說
[00:16:00.760 --> 00:16:02.760]  人、地、空、靈、天、物、人、地
[00:16:02.760 --> 00:16:04.760]  這三種東西最重要
[00:16:04.760 --> 00:16:06.760]  我們留下的光環
[00:16:06.760 --> 00:16:08.760]  我們留下的光環
[00:16:08.760 --> 00:16:10.760]  我們留下的光環
[00:16:10.760 --> 00:16:12.760]  特別蒙越南
[00:16:12.760 --> 00:16:14.760]  特別蒙越南
[00:16:14.760 --> 00:16:16.760]  因為那時候
[00:16:16.760 --> 00:16:18.760]  因為那時候
[00:16:18.760 --> 00:16:20.760]  只有在那時
[00:16:20.760 --> 00:16:22.760]  只有在那時
[00:16:22.760 --> 00:16:24.760]  你記住我那時候
[00:16:24.760 --> 00:16:26.760]  特別那些家庭
[00:16:26.760 --> 00:16:28.760]  特別那些子女
[00:16:28.760 --> 00:16:30.760]  當時
[00:16:30.760 --> 00:16:32.760]  就像我那時候
