
[00:00:00.000 --> 00:00:01.800]  我們一起低頭禱告吧
[00:07:51.800 --> 00:07:53.800]  神曾經和
[00:07:53.800 --> 00:07:55.800]  阿伯拉罕說過
[00:07:55.800 --> 00:07:57.800]  豈有難成的事呢?
[00:07:57.800 --> 00:07:59.800]  到我所定的日子
[00:07:59.800 --> 00:08:01.800]  明年這個時候
[00:08:01.800 --> 00:08:03.800]  撒拉必會
[00:08:03.800 --> 00:08:05.800]  為你生一個兒子
[00:08:05.800 --> 00:08:07.800]  可能你說
[00:08:07.800 --> 00:08:09.800]  阿伯拉罕真是沒有信心
[00:08:09.800 --> 00:08:11.800]  但有時想想
[00:08:11.800 --> 00:08:13.800]  真是很難令他有信心的
[00:08:13.800 --> 00:08:15.800]  因為當時他已經九十九歲
[00:08:15.800 --> 00:08:17.800]  老婆逝去十年
[00:08:17.800 --> 00:08:19.800]  他們一等
[00:08:19.800 --> 00:08:21.800]  再等已經等了二十多年
[00:08:21.800 --> 00:08:23.800]  可以見到
[00:08:23.800 --> 00:08:25.800]  阿伯拉罕的信心又高又低
[00:08:25.800 --> 00:08:27.800]  過去的一些經歷
[00:08:27.800 --> 00:08:29.800]  上帝的幫助
[00:08:29.800 --> 00:08:31.800]  可能對他這次沒有增加
[00:08:31.800 --> 00:08:33.800]  他對神的信教的心
[00:08:33.800 --> 00:08:35.800]  面對類似的危機
[00:08:35.800 --> 00:08:37.800]  他會否回想
[00:08:37.800 --> 00:08:39.800]  我以前也用這個方法
[00:08:39.800 --> 00:08:41.800]  知道那些人一定可能
[00:08:41.800 --> 00:08:43.800]  會殺了我
[00:08:43.800 --> 00:08:45.800]  因為這個想法
[00:08:45.800 --> 00:08:47.800]  令我很恐懼的時候
[00:08:47.800 --> 00:08:49.800]  我就想一些辦法
[00:08:49.800 --> 00:08:51.800]  甚至用一些欺騙的說話
[00:08:51.800 --> 00:08:53.800]  希望能夠
[00:08:53.800 --> 00:08:55.800]  置身到平安
[00:08:55.800 --> 00:08:57.800]  他說了
[00:08:57.800 --> 00:08:59.800]  撒拉是他的妹妹
[00:08:59.800 --> 00:09:01.800]  沒有說
[00:09:01.800 --> 00:09:03.800]  她是他的太太
[00:09:03.800 --> 00:09:05.800]  是不是謊話?
[00:09:05.800 --> 00:09:07.800]  是謊話來的
[00:09:07.800 --> 00:09:09.800]  因為他刻意隱瞞
[00:09:09.800 --> 00:09:11.800]  他最重要和他的關係
[00:09:11.800 --> 00:09:13.800]  雖然這樣
[00:09:13.800 --> 00:09:15.800]  但是
[00:09:15.800 --> 00:09:17.800]  阿伯拉罕所做的
[00:09:17.800 --> 00:09:19.800]  不能難了神應許
[00:09:19.800 --> 00:09:21.800]  要成就的事
[00:09:21.800 --> 00:09:23.800]  因為神是信實的
[00:09:23.800 --> 00:09:25.800]  不讓人的行為破壞祂的旨意
[00:09:25.800 --> 00:09:27.800]  我們在第三到第七節
[00:09:27.800 --> 00:09:29.800]  看到神怎樣出手
[00:09:29.800 --> 00:09:31.800]  好像我們剛才受詩歌
[00:09:31.800 --> 00:09:33.800]  說到神會出手去做事
[00:09:33.800 --> 00:09:35.800]  不讓
[00:09:35.800 --> 00:09:37.800]  阿伯拉罕所做的事
[00:09:37.800 --> 00:09:39.800]  破壞神的計劃
[00:09:39.800 --> 00:09:41.800]  我們看到神出手
[00:09:41.800 --> 00:09:43.800]  在第三節
[00:09:43.800 --> 00:09:45.800]  神在夜間
[00:09:45.800 --> 00:09:47.800]  在夢中對阿比米勒說
[00:09:47.800 --> 00:09:49.800]  你看
[00:09:49.800 --> 00:09:51.800]  你死定了
[00:09:51.800 --> 00:09:53.800]  因為你帶來的女人
[00:09:53.800 --> 00:09:55.800]  是有丈夫的女子
[00:09:55.800 --> 00:09:57.800]  在這裡
[00:09:57.800 --> 00:09:59.800]  如果細心去想一想
[00:09:59.800 --> 00:10:01.800]  很奇怪
[00:10:01.800 --> 00:10:03.800]  神這次和上次一樣
[00:10:03.800 --> 00:10:05.800]  沒有直接去責備
[00:10:05.800 --> 00:10:07.800]  去罵阿伯拉罕
[00:10:07.800 --> 00:10:09.800]  神怎樣去解決這些問題
[00:10:09.800 --> 00:10:11.800]  神直接和阿比米勒說
[00:10:11.800 --> 00:10:15.800]  讓他知道
[00:10:15.800 --> 00:10:17.800]  神帶來的女子
[00:10:17.800 --> 00:10:19.800]  撒拉
[00:10:19.800 --> 00:10:21.800]  和阿伯拉罕的真正關係
[00:10:21.800 --> 00:10:23.800]  阿比米勒
[00:10:23.800 --> 00:10:25.800]  驚訝
[00:10:25.800 --> 00:10:27.800]  馬上為自己澄清
[00:10:27.800 --> 00:10:29.800]  他怎樣說
[00:10:29.800 --> 00:10:31.800]  在第四第五節
[00:10:31.800 --> 00:10:33.800]  主啊,連公義的國
[00:10:33.800 --> 00:10:35.800]  你都要毀滅嗎?
[00:10:35.800 --> 00:10:37.800]  第五節說
[00:10:37.800 --> 00:10:39.800]  神親口說
[00:10:39.800 --> 00:10:41.800]  她是阿伯拉罕的妹妹
[00:10:41.800 --> 00:10:43.800]  連這個女人都說
[00:10:43.800 --> 00:10:45.800]  這是阿伯拉罕的哥哥
[00:10:45.800 --> 00:10:47.800]  我問心無愧
[00:10:47.800 --> 00:10:49.800]  心正守潔
[00:10:49.800 --> 00:10:51.800]  神說
[00:10:51.800 --> 00:10:53.800]  所以我刻意去攔阻你
[00:10:53.800 --> 00:10:55.800]  免得你得罪我
[00:10:55.800 --> 00:10:57.800]  所以我不讓你侵犯他
[00:10:57.800 --> 00:10:59.800]  在這件事裡
[00:10:59.800 --> 00:11:01.800]  我們看到
[00:11:01.800 --> 00:11:03.800]  神讓一個不認識他的王
[00:11:03.800 --> 00:11:05.800]  經歷上帝的出手
[00:11:05.800 --> 00:11:07.800]  為什麼神會在晚上
[00:11:07.800 --> 00:11:09.800]  甚至在夢裡
[00:11:09.800 --> 00:11:11.800]  跟這個王說
[00:11:11.800 --> 00:11:13.800]  阿伯拉罕說
[00:11:13.800 --> 00:11:15.800]  這是我妹妹的時候
[00:11:15.800 --> 00:11:17.800]  就馬上停她
[00:11:17.800 --> 00:11:19.800]  阻止她被人搶了老婆
[00:11:19.800 --> 00:11:21.800]  原來神透過這件事
[00:11:21.800 --> 00:11:23.800]  在這個時刻
[00:11:23.800 --> 00:11:25.800]  我們回想經文的時候
[00:11:25.800 --> 00:11:27.800]  相信有一個情景曾經發生過
[00:11:27.800 --> 00:11:29.800]  就是這個王很想親近撒拉
[00:11:29.800 --> 00:11:31.800]  不過不成功
[00:11:31.800 --> 00:11:33.800]  後來睡了
[00:11:33.800 --> 00:11:35.800]  還做夢
[00:11:35.800 --> 00:11:37.800]  神透過
[00:11:37.800 --> 00:11:39.800]  阿彼米勒這個王
[00:11:39.800 --> 00:11:41.800]  去經歷神的作為
[00:11:41.800 --> 00:11:43.800]  隨後神也吩咐
[00:11:43.800 --> 00:11:45.800]  這個王給他兩條路選擇
[00:11:45.800 --> 00:11:47.800]  祂說
[00:11:47.800 --> 00:11:49.800]  你快點還老婆給人
[00:11:49.800 --> 00:11:51.800]  並且透過
[00:11:51.800 --> 00:11:53.800]  阿伯拉罕
[00:11:53.800 --> 00:11:55.800]  先知可以為你祈禱
[00:11:55.800 --> 00:11:57.800]  你最怕沒命
[00:11:57.800 --> 00:11:59.800]  祂會保你存活
[00:11:59.800 --> 00:12:01.800]  第二條路
[00:12:01.800 --> 00:12:03.800]  祂承擔一個很嚴重的後果
[00:12:03.800 --> 00:12:05.800]  就是你和你全家的人
[00:12:05.800 --> 00:12:07.800]  都必定死
[00:12:07.800 --> 00:12:09.800]  我們在這裡看到
[00:12:09.800 --> 00:12:11.800]  神大能的作為
[00:12:11.800 --> 00:12:13.800]  讓阿彼米勒從前不認識神
[00:12:13.800 --> 00:12:15.800]  他知道
[00:12:15.800 --> 00:12:17.800]  經歷到神大能的作為
[00:12:17.800 --> 00:12:19.800]  聽到祂的吩咐
[00:12:19.800 --> 00:12:21.800]  他怎樣去選擇
[00:12:21.800 --> 00:12:23.800]  我相信如果你是當時這個王
[00:12:23.800 --> 00:12:25.800]  都感受到
[00:12:25.800 --> 00:12:27.800]  一個很震驚很恐懼的心境
[00:12:27.800 --> 00:12:29.800]  原本在睡覺
[00:12:29.800 --> 00:12:31.800]  突然有人跟你說
[00:12:31.800 --> 00:12:33.800]  又知道你所做的事不成功
[00:12:33.800 --> 00:12:35.800]  而且還給你生死選擇的路
[00:12:35.800 --> 00:12:37.800]  我們看到
[00:12:37.800 --> 00:12:39.800]  人固有的思維
[00:12:39.800 --> 00:12:41.800]  不能夠難了
[00:12:41.800 --> 00:12:43.800]  神應許要成就的事
[00:12:43.800 --> 00:12:45.800]  我們在第八節
[00:12:45.800 --> 00:12:47.800]  到第十節
[00:12:47.800 --> 00:12:49.800]  我們看到這位不認識神的
[00:12:49.800 --> 00:12:51.800]  阿彼米勒王
[00:12:51.800 --> 00:12:53.800]  他對神的吩咐
[00:12:53.800 --> 00:12:55.800]  他怎樣去回應和行動
[00:12:55.800 --> 00:12:57.800]  我相信
[00:12:57.800 --> 00:12:59.800]  他那晚沒有睡好
[00:12:59.800 --> 00:13:01.800]  為什麼呢?
[00:13:01.800 --> 00:13:03.800]  第八節說
[00:13:03.800 --> 00:13:05.800]  他清早起來
[00:13:05.800 --> 00:13:07.800]  就馬上叫他的僕人
[00:13:07.800 --> 00:13:09.800]  將昨晚發生的事
[00:13:09.800 --> 00:13:11.800]  一五一十告訴他們
[00:13:11.800 --> 00:13:13.800]  他們的反應是怎樣呢?
[00:13:13.800 --> 00:13:15.800]  很害怕
[00:13:15.800 --> 00:13:17.800]  與此同時
[00:13:17.800 --> 00:13:19.800]  阿伯拉罕也被召來
[00:13:19.800 --> 00:13:21.800]  去見這位王
[00:13:21.800 --> 00:13:23.800]  我們從阿彼米勒所說的話
[00:13:23.800 --> 00:13:25.800]  一連問了三個問題
[00:13:25.800 --> 00:13:27.800]  問阿伯拉罕
[00:13:27.800 --> 00:13:29.800]  為什麼要這樣做呢?
[00:13:29.800 --> 00:13:31.800]  為什麼將我陷在
[00:13:31.800 --> 00:13:33.800]  大罪裏面
[00:13:33.800 --> 00:13:35.800]  整個國都陷在大罪裏面
[00:13:35.800 --> 00:13:37.800]  並且去指責他
[00:13:37.800 --> 00:13:39.800]  做了不應該做的事
[00:13:39.800 --> 00:13:41.800]  阿伯拉罕怎樣回應他呢?
[00:13:41.800 --> 00:13:43.800]  在十一到十三節
[00:13:43.800 --> 00:13:45.800]  第十一節說
[00:13:45.800 --> 00:13:47.800]  我以為這個地方的人
[00:13:47.800 --> 00:13:49.800]  根本不敬畏神
[00:13:49.800 --> 00:13:51.800]  必定為我妻子的緣故殺我
[00:13:51.800 --> 00:13:53.800]  一如過往
[00:13:53.800 --> 00:13:55.800]  他的想法是
[00:13:55.800 --> 00:13:57.800]  這裡的人一定為了他妻子的緣故
[00:13:57.800 --> 00:13:59.800]  會殺他
[00:13:59.800 --> 00:14:01.800]  當他有這個想法
[00:14:01.800 --> 00:14:03.800]  又怕自己的命不保的時候
[00:14:03.800 --> 00:14:05.800]  就想了一些方言
[00:14:05.800 --> 00:14:07.800]  解決他當下的問題
[00:14:07.800 --> 00:14:09.800]  我們在這裏看到
[00:14:09.800 --> 00:14:11.800]  阿伯拉罕的問題出在哪裏呢?
[00:14:11.800 --> 00:14:13.800]  就是很多的以為
[00:14:13.800 --> 00:14:15.800]  這個以為可能是
[00:14:15.800 --> 00:14:17.800]  從前埃及的經驗
[00:14:17.800 --> 00:14:19.800]  他這樣做都可以
[00:14:19.800 --> 00:14:21.800]  神會幫的
[00:14:21.800 --> 00:14:23.800]  我們評估一下這個地方的人
[00:14:23.800 --> 00:14:25.800]  都是不敬畏神的
[00:14:25.800 --> 00:14:27.800]  不過我想他最核心
[00:14:27.800 --> 00:14:29.800]  最重要的想法
[00:14:29.800 --> 00:14:31.800]  就是自己的命
[00:14:31.800 --> 00:14:33.800]  要先保住
[00:14:33.800 --> 00:14:35.800]  這一切都是很理性
[00:14:35.800 --> 00:14:37.800]  他有經驗的判斷
[00:14:37.800 --> 00:14:39.800]  不過我們看看
[00:14:39.800 --> 00:14:41.800]  阿伯拉罕怎樣回應他呢?
[00:14:41.800 --> 00:14:43.800]  在十二、十三節
[00:14:43.800 --> 00:14:45.800]  他說
[00:14:45.800 --> 00:14:47.800]  況且他真是我的妹妹
[00:14:47.800 --> 00:14:49.800]  他與我同父異母的
[00:14:49.800 --> 00:14:51.800]  後來做了我太太
[00:14:51.800 --> 00:14:53.800]  十三節
[00:14:53.800 --> 00:14:55.800]  當神叫我離開父家
[00:14:55.800 --> 00:14:57.800]  漂流在外的時候
[00:14:57.800 --> 00:14:59.800]  我對我太太這樣說
[00:14:59.800 --> 00:15:01.800]  我們無論去到哪個地方
[00:15:01.800 --> 00:15:03.800]  你要對其他人說
[00:15:03.800 --> 00:15:05.800]  他是我哥哥
[00:15:05.800 --> 00:15:07.800]  這就是你以慈愛待我了
[00:15:07.800 --> 00:15:11.800]  我們在這裏看到
[00:15:11.800 --> 00:15:13.800]  阿伯拉罕的以為
[00:15:13.800 --> 00:15:15.800]  他完全忽略了神的
[00:15:15.800 --> 00:15:17.800]  應許和信實
[00:15:17.800 --> 00:15:19.800]  他會試想想
[00:15:19.800 --> 00:15:21.800]  神明明答應了不久
[00:15:21.800 --> 00:15:23.800]  還說了預產期
[00:15:23.800 --> 00:15:25.800]  明年這個時候
[00:15:25.800 --> 00:15:27.800]  你一定會自己出一個孩子
[00:15:27.800 --> 00:15:29.800]  是兒子
[00:15:29.800 --> 00:15:31.800]  難道神不能去保護他太太嗎?
[00:15:31.800 --> 00:15:33.800]  不會被人搶走
[00:15:33.800 --> 00:15:35.800]  去玷污嗎?
[00:15:35.800 --> 00:15:37.800]  難道神不能去保護他的兒子嗎?
[00:15:37.800 --> 00:15:39.800]  我們可以看到
[00:15:39.800 --> 00:15:41.800]  阿伯拉罕一直以來
[00:15:41.800 --> 00:15:43.800]  去面對一些危機的時候
[00:15:43.800 --> 00:15:45.800]  的回應方法
[00:15:45.800 --> 00:15:47.800]  這次他沒有去求問上帝
[00:15:47.800 --> 00:15:51.800]  只是用了自己的方法
[00:15:51.800 --> 00:15:53.800]  去面對這件事
[00:15:53.800 --> 00:15:55.800]  弟兄姊妹
[00:15:55.800 --> 00:15:57.800]  你覺得誰才是不敬畏神的人呢?
[00:15:57.800 --> 00:16:01.800]  在這個情境裏
[00:16:01.800 --> 00:16:03.800]  我們很諷刺地看到
[00:16:03.800 --> 00:16:05.800]  阿伯拉罕去評斷
[00:16:05.800 --> 00:16:07.800]  基拉爾的人
[00:16:07.800 --> 00:16:09.800]  是錯的
[00:16:09.800 --> 00:16:11.800]  當神在夢中和這個王說的時候
[00:16:11.800 --> 00:16:13.800]  這個王怎樣回應呢?
[00:16:13.800 --> 00:16:15.800]  原來他是一位正直
[00:16:15.800 --> 00:16:17.800]  敬畏神的人
[00:16:17.800 --> 00:16:19.800]  他怎樣去澄清他所做的事呢?
[00:16:19.800 --> 00:16:21.800]  所以我們可以看到
[00:16:21.800 --> 00:16:23.800]  阿伯拉罕
[00:16:23.800 --> 00:16:25.800]  這次的考驗
[00:16:25.800 --> 00:16:27.800]  他的信心真的比不上
[00:16:27.800 --> 00:16:29.800]  這位不認識神的王
[00:16:29.800 --> 00:16:33.800]  我們可以看到
[00:16:33.800 --> 00:16:35.800]  我們人的想法
[00:16:35.800 --> 00:16:37.800]  或者我們很多的觀點
[00:16:37.800 --> 00:16:39.800]  當上帝應他要成就的時候
[00:16:41.800 --> 00:16:43.800]  我們的軟弱信心不足
