
[00:00:00.000 --> 00:00:04.000]  事實上這段時間我都經常思考一個問題
[00:04:49.000 --> 00:04:51.000]  是被逼迫的
[00:04:51.000 --> 00:04:53.000]  我認識一位姐妹
[00:04:53.000 --> 00:04:54.000]  很多年前
[00:04:54.000 --> 00:04:58.000]  她在一個基督教老人中心工作
[00:04:58.000 --> 00:05:02.000]  這個老人中心有一次辦活動
[00:05:02.000 --> 00:05:05.000]  要帶長者去保蓮寺吃齋
[00:05:05.000 --> 00:05:10.000]  如果那間中心不是基督教的
[00:05:10.000 --> 00:05:11.000]  也明白
[00:05:11.000 --> 00:05:14.000]  但那間是基督教的老人中心
[00:05:14.000 --> 00:05:16.000]  有很多活動可以辦
[00:05:16.000 --> 00:05:19.000]  為何偏偏要去保蓮寺吃齋呢?
[00:05:19.000 --> 00:05:22.000]  有時候很容易引導長者
[00:05:22.000 --> 00:05:25.000]  去拜一些偶像
[00:05:25.000 --> 00:05:28.000]  這位姐妹跟上師說
[00:05:28.000 --> 00:05:30.000]  「我們是基督教的老人中心」
[00:05:30.000 --> 00:05:31.000]  「不可以這樣做」
[00:05:31.000 --> 00:05:34.000]  上師說「我們一直都這樣做」
[00:05:34.000 --> 00:05:36.000]  「不接納她的意見」
[00:05:36.000 --> 00:05:39.000]  結果這位姐妹為了良心
[00:05:39.000 --> 00:05:41.000]  為了要對得起主
[00:05:41.000 --> 00:05:43.000]  她唯有辭職
[00:05:43.000 --> 00:05:45.000]  但一辭職之後
[00:05:45.000 --> 00:05:47.000]  就不容易找工作
[00:05:47.000 --> 00:05:50.000]  所以有一段長時間失業
[00:05:50.000 --> 00:05:54.000]  你說一個這樣失業的姐妹
[00:05:54.000 --> 00:05:56.000]  為何會受苦呢?
[00:05:56.000 --> 00:05:59.000]  她是為了主的緣故
[00:05:59.000 --> 00:06:01.000]  所以有時受苦是因為我們自己的罪
[00:06:01.000 --> 00:06:03.000]  但有時不是的
[00:06:03.000 --> 00:06:06.000]  有時甚至是為了主而受苦
[00:06:06.000 --> 00:06:09.000]  但在《約翰福音》第九章
[00:06:09.000 --> 00:06:12.000]  這是第三類的情況
[00:06:12.000 --> 00:06:14.000]  門徒和耶穌一起走
[00:06:14.000 --> 00:06:18.000]  耶穌看到一位乞丐
[00:06:18.000 --> 00:06:21.000]  他生來是黑眼、盲眼
[00:06:21.000 --> 00:06:23.000]  門徒問耶穌
[00:06:23.000 --> 00:06:27.000]  為何他一出生就已是盲眼呢?
[00:06:27.000 --> 00:06:29.000]  會否像我們中國人所說
[00:06:29.000 --> 00:06:31.000]  「腳頭不太好」呢?
[00:06:31.000 --> 00:06:32.000]  門徒問
[00:06:32.000 --> 00:06:34.000]  「是不是他父母有罪?」
[00:06:34.000 --> 00:06:36.000]  「搞到他這樣」
[00:06:36.000 --> 00:06:39.000]  「抑或這個乞丐一出生就有罪」
[00:06:39.000 --> 00:06:41.000]  「以致一出生就盲眼」
[00:06:41.000 --> 00:06:43.000]  「那麼慘呢?」
[00:06:43.000 --> 00:06:45.000]  我們在第三節上半節
[00:06:45.000 --> 00:06:49.000]  看到耶穌這個充滿憐憫的答案
[00:06:49.000 --> 00:06:53.000]  「不是他父母有罪」
[00:06:53.000 --> 00:06:56.000]  「也不是他自己有罪」
[00:06:56.000 --> 00:06:58.000]  為甚麼呢?
[00:06:58.000 --> 00:07:01.000]  因為耶穌沒有回答原因
[00:07:01.000 --> 00:07:03.000]  意思是
[00:07:03.000 --> 00:07:06.000]  有時有一些苦難
[00:07:06.000 --> 00:07:09.000]  神沒有讓我們知道
[00:07:09.000 --> 00:07:12.000]  就算像約伯一樣
[00:07:12.000 --> 00:07:16.000]  約伯相信是後來才知道
[00:07:16.000 --> 00:07:21.000]  祂不是一早知道為何會受這麼多苦
[00:07:21.000 --> 00:07:23.000]  所以在我們人生中
[00:07:23.000 --> 00:07:25.000]  我們有時真的不明白
[00:07:25.000 --> 00:07:27.000]  為何有些苦難臨到我們
[00:07:27.000 --> 00:07:29.000]  就像南丫島的海難
[00:07:29.000 --> 00:07:31.000]  現在的人要追究
[00:07:31.000 --> 00:07:33.000]  究竟是誰的罪
[00:07:33.000 --> 00:07:34.000]  或是誰的過錯
[00:07:34.000 --> 00:07:36.000]  是否船長的過錯
[00:07:36.000 --> 00:07:39.000]  就算被你找到
[00:07:39.000 --> 00:07:41.000]  就算是船長的錯
[00:07:41.000 --> 00:07:47.000]  也只能解釋「How」的過程
[00:07:47.000 --> 00:07:50.000]  但解釋不了「Why」的原因
[00:07:50.000 --> 00:07:54.000]  為何兩個都是愛主的信徒
[00:07:54.000 --> 00:07:59.000]  一個家庭遭難
[00:07:59.000 --> 00:08:02.000]  另一個家庭可以獲救
[00:08:02.000 --> 00:08:05.000]  也解釋不了「Why」
[00:08:05.000 --> 00:08:07.000]  也就是說有時苦難
[00:08:07.000 --> 00:08:10.000]  我們不明白為甚麼
[00:08:10.000 --> 00:08:13.000]  今天我們面對苦難
[00:08:13.000 --> 00:08:16.000]  有時我們未必解釋到原因
[00:08:16.000 --> 00:08:18.000]  我們需要像主一樣
[00:08:18.000 --> 00:08:20.000]  有憐憫的心
[00:08:20.000 --> 00:08:23.000]  來安慰那些在苦難中
[00:08:23.000 --> 00:08:25.000]  我們不要落井下石
[00:08:25.000 --> 00:08:27.000]  試過有一個弟兄
[00:08:27.000 --> 00:08:30.000]  當他太太知道患了癌症
[00:08:30.000 --> 00:08:32.000]  他第一樣跟太太說
[00:08:32.000 --> 00:08:35.000]  「當然你有罪,神罰你,你快點認罪」
[00:08:35.000 --> 00:08:39.000]  那個太太已經有癌症,很慘
[00:08:39.000 --> 00:08:43.000]  也不見得有甚麼特別的罪惡
[00:08:43.000 --> 00:08:47.000]  如果我們這樣說,真的很難過
[00:08:47.000 --> 00:08:50.000]  很多年前有位姊妹告訴我
[00:08:50.000 --> 00:08:53.000]  她在教會跟一、兩個肢體
[00:08:53.000 --> 00:08:55.000]  有時有些意見上
[00:08:55.000 --> 00:08:57.000]  看法不一樣
[00:08:57.000 --> 00:08:59.000]  其實是意見不同
[00:08:59.000 --> 00:09:01.000]  不是甚麼大罪
[00:09:01.000 --> 00:09:04.000]  但當這位姊妹小產的時候
[00:09:04.000 --> 00:09:06.000]  那些意見跟她不同的
[00:09:06.000 --> 00:09:09.000]  跟她說「抵她,神罰她」
[00:09:09.000 --> 00:09:13.000]  傳到這位姊妹的耳中
[00:09:13.000 --> 00:09:15.000]  你說多難過
[00:09:15.000 --> 00:09:19.000]  已經是小產,很傷心的一件事
[00:09:19.000 --> 00:09:21.000]  還要被肢體這樣說
[00:09:21.000 --> 00:09:23.000]  說神罰她
[00:09:23.000 --> 00:09:28.000]  這樣是很傷人心
[00:09:28.000 --> 00:09:30.000]  所以求主幫我們
[00:09:30.000 --> 00:09:33.000]  有時有些苦難我們解釋不到的原因
[00:09:33.000 --> 00:09:36.000]  我們要有一個憐憫的心
[00:09:36.000 --> 00:09:41.000]  來對待那些在苦難中的肢體
[00:09:41.000 --> 00:09:45.000]  既然有時我們解釋不到苦難的原因
[00:09:45.000 --> 00:09:48.000]  為何還要受這些苦呢?
[00:09:48.000 --> 00:09:52.000]  在苦當中有沒有價值呢?
[00:09:52.000 --> 00:09:54.000]  我們今天的題目就是
[00:09:54.000 --> 00:09:57.000]  受苦何價?有沒有價值呢?
[00:09:57.000 --> 00:10:00.000]  主耶穌說「絕對有價值」
[00:10:00.000 --> 00:10:03.000]  在第三節下半節
[00:10:03.000 --> 00:10:08.000]  主說「為甚麼?有甚麼價值?」
[00:10:08.000 --> 00:10:15.000]  主說「要在她身上顯出神的作為來」
[00:10:15.000 --> 00:10:19.000]  原來神要透過這個盲眼的乞丐
[00:10:19.000 --> 00:10:22.000]  來顯出神的作為
[00:10:22.000 --> 00:10:24.000]  其實神要顯祂作為
[00:10:24.000 --> 00:10:26.000]  祂有很多方法顯
[00:10:26.000 --> 00:10:27.000]  不用人都可以
[00:10:27.000 --> 00:10:30.000]  如果神那麼大能大力
[00:10:30.000 --> 00:10:33.000]  神在天上突然顯個雷劈
[00:10:33.000 --> 00:10:36.000]  已經很顯出祂的能力
[00:10:36.000 --> 00:10:39.000]  是,神有時真的這樣顯祂的能力
[00:10:39.000 --> 00:10:46.000]  但神往往是藉著人在苦難中
[00:10:46.000 --> 00:10:49.000]  顯出祂的作為
[00:10:49.000 --> 00:10:52.000]  在今次神有甚麼作為顯出呢?
[00:10:52.000 --> 00:10:55.000]  神第一個作為就是顯出祂醫治的能力
[00:10:55.000 --> 00:10:59.000]  把生來盲眼的乞丐開眼
[00:10:59.000 --> 00:11:01.000]  但不單止這個能力
[00:11:01.000 --> 00:11:04.000]  神還有另一個能力
[00:11:04.000 --> 00:11:08.000]  把本來不認識耶穌的盲眼乞丐
[00:11:08.000 --> 00:11:10.000]  他屬靈的眼睛
[00:11:10.000 --> 00:11:12.000]  都是盲的
[00:11:12.000 --> 00:11:16.000]  耶穌開了他屬靈的眼睛
[00:11:16.000 --> 00:11:18.000]  不單止這樣
[00:11:18.000 --> 00:11:20.000]  在這段經文的後部
[00:11:20.000 --> 00:11:23.000]  耶穌說「我為審判來到這個世界」
[00:11:23.000 --> 00:11:26.000]  叫本來看不到的看到
[00:11:26.000 --> 00:11:30.000]  即是乞丐本來看不到耶穌的
[00:11:30.000 --> 00:11:32.000]  現在看到耶穌
[00:11:32.000 --> 00:11:35.000]  相反,叫那些說自己看到的
[00:11:35.000 --> 00:11:36.000]  就好像法利賽人
[00:11:36.000 --> 00:11:39.000]  自以為有眼睛看得見
[00:11:39.000 --> 00:11:41.000]  但相反看不到
[00:11:41.000 --> 00:11:44.000]  就是他們見到耶穌都信不到耶穌
[00:11:44.000 --> 00:11:46.000]  來到審判
[00:11:46.000 --> 00:11:48.000]  耶穌來顯出神的作為
[00:11:48.000 --> 00:11:50.000]  但耶穌來顯出神的作為
[00:11:50.000 --> 00:11:53.000]  是透過乞丐的信心
[00:11:53.000 --> 00:11:56.000]  信服來顯出
[00:11:56.000 --> 00:11:59.000]  今日神的作為都是這樣
[00:11:59.000 --> 00:12:01.000]  神固然可以不用人
[00:12:01.000 --> 00:12:04.000]  都顯出祂的偉大作為
[00:12:04.000 --> 00:12:07.000]  不過神今日往往喜歡
[00:12:07.000 --> 00:12:10.000]  是用你和用我
[00:12:10.000 --> 00:12:12.000]  透過我們的信心
[00:12:12.000 --> 00:12:14.000]  透過我們的信服
[00:12:14.000 --> 00:12:17.000]  來顯出祂的作為
[00:12:17.000 --> 00:12:20.000]  我們來看看
[00:12:20.000 --> 00:12:23.000]  乞丐如何顯出神的作為呢?
[00:12:23.000 --> 00:12:26.000]  第一,就是他信服
[00:12:26.000 --> 00:12:31.000]  去西羅亞祠洗眼
[00:12:31.000 --> 00:12:37.000]  當時耶穌用一般土方醫治的方法
[00:12:37.000 --> 00:12:40.000]  用口水套在泥土上
[00:12:40.000 --> 00:12:44.000]  搓勻,敷在乞丐的眼睛上
[00:12:44.000 --> 00:12:47.000]  然後叫乞丐去
[00:12:47.000 --> 00:12:49.000]  其實耶穌很有能力
[00:12:49.000 --> 00:12:52.000]  我們看其他的福音記載
[00:12:52.000 --> 00:12:54.000]  耶穌有時都不用這樣
[00:12:54.000 --> 00:12:56.000]  觸碰他的眼睛
[00:12:56.000 --> 00:12:58.000]  用他的說話一句
[00:12:58.000 --> 00:13:00.000]  其實已經可以醫好
[00:13:00.000 --> 00:13:02.000]  不過耶穌
[00:13:02.000 --> 00:13:05.000]  考驗這個乞丐的信心
[00:13:05.000 --> 00:13:07.000]  敷了他的眼睛之後
[00:13:07.000 --> 00:13:09.000]  還未看得見
[00:13:09.000 --> 00:13:13.000]  還要他去西羅亞祠洗
[00:13:13.000 --> 00:13:15.000]  很有意思
[00:13:15.000 --> 00:13:18.000]  西羅亞祠這裡翻出來
[00:13:18.000 --> 00:13:20.000]  是「逢差遣」
[00:13:20.000 --> 00:13:23.000]  是差遣的意思
[00:13:23.000 --> 00:13:25.000]  與大相關
[00:13:25.000 --> 00:13:29.000]  原來這個祠是差遣的意思
[00:13:29.000 --> 00:13:33.000]  來表示耶穌自己就是被差遣
[00:13:33.000 --> 00:13:34.000]  所以耶穌說
[00:13:34.000 --> 00:13:39.000]  「趁著白日我要做那差我來者的工作」
[00:13:39.000 --> 00:13:42.000]  即是父神差遣他來到這個世界
[00:13:42.000 --> 00:13:45.000]  他要做父神的工作
[00:13:45.000 --> 00:13:49.000]  當這個乞丐肯去西羅亞祠
[00:13:49.000 --> 00:13:55.000]  他就接觸到被父神差遣的主耶穌
[00:13:55.000 --> 00:13:57.000]  不僅如此
[00:13:57.000 --> 00:14:00.000]  主耶穌在下文復活時
[00:14:00.000 --> 00:14:02.000]  跟門徒說
[00:14:02.000 --> 00:14:06.000]  「父怎樣差遣我,我照樣差遣你們」
[00:14:06.000 --> 00:14:09.000]  即是說門徒要被主耶穌差遣
[00:14:09.000 --> 00:14:11.000]  在這個世界做見證
[00:14:11.000 --> 00:14:17.000]  這個乞丐肯去西羅亞祠洗
[00:14:17.000 --> 00:14:19.000]  也有這個意思
[00:14:19.000 --> 00:14:21.000]  當他用信心去洗
[00:14:21.000 --> 00:14:24.000]  他一洗回來就看得見
[00:14:24.000 --> 00:14:28.000]  然後他回來就成為主耶穌的見證
[00:14:28.000 --> 00:14:31.000]  好像被主差遣一樣
[00:14:31.000 --> 00:14:35.000]  為什麼這個乞丐肯去呢?
[00:14:35.000 --> 00:14:38.000]  我們不知道原因
[00:14:38.000 --> 00:14:40.000]  不過有可能這個乞丐
[00:14:40.000 --> 00:14:43.000]  當他還盲眼的時候
[00:14:43.000 --> 00:14:45.000]  當然他的聽覺很厲害
[00:14:45.000 --> 00:14:48.000]  越是盲的人,他們的耳朵越厲害
[00:14:48.000 --> 00:14:50.000]  可能他已經聽到
[00:14:50.000 --> 00:14:53.000]  門徒跟耶穌的對話
[00:14:53.000 --> 00:14:56.000]  門徒說的話都刺他入骨
[00:14:56.000 --> 00:14:58.000]  是不是他父母犯罪?
[00:14:58.000 --> 00:15:00.000]  是不是他自己犯罪?
[00:15:00.000 --> 00:15:02.000]  為什麼他會天生盲眼?
[00:15:02.000 --> 00:15:04.000]  如果你是個乞丐
[00:15:04.000 --> 00:15:06.000]  你聽的時候
[00:15:06.000 --> 00:15:08.000]  你心裡很難過
[00:15:08.000 --> 00:15:10.000]  正如有些人一出生
[00:15:10.000 --> 00:15:13.000]  被家人說他腳頭不好
[00:15:13.000 --> 00:15:15.000]  弄得全家不好運
[00:15:15.000 --> 00:15:19.000]  那個心一輩子都帶著
[00:15:19.000 --> 00:15:22.000]  被人看低的眼光
[00:15:22.000 --> 00:15:25.000]  他心裡都很傷心
[00:15:25.000 --> 00:15:27.000]  但當他聽到有另一個聲音
[00:15:27.000 --> 00:15:29.000]  知道這位是老師
[00:15:29.000 --> 00:15:32.000]  他說不是他父母犯罪
[00:15:32.000 --> 00:15:34.000]  不是他自己犯罪
[00:15:34.000 --> 00:15:37.000]  乃是要在他身上顯出神的作為
[00:15:37.000 --> 00:15:39.000]  這個乞丐聽到的時候
[00:15:39.000 --> 00:15:41.000]  他會怎麼想呢?
[00:15:41.000 --> 00:15:43.000]  這個老師說
[00:15:43.000 --> 00:15:45.000]  原來神的作為
[00:15:45.000 --> 00:15:47.000]  要透過我能夠顯出
[00:15:47.000 --> 00:15:49.000]  所以當這個老師
[00:15:49.000 --> 00:15:52.000]  用慈愛的手在他的眼中
[00:15:52.000 --> 00:15:54.000]  來敷的時候
[00:15:54.000 --> 00:15:56.000]  然後再叫他去洗
[00:15:56.000 --> 00:15:58.000]  他很樂意去洗
[00:15:58.000 --> 00:16:00.000]  當然有可能這個乞丐
[00:16:00.000 --> 00:16:03.000]  未必了解耶穌很多
[00:16:03.000 --> 00:16:04.000]  或者說
[00:16:04.000 --> 00:16:08.000]  儘管抱著試一試的態度去也說不定
[00:16:08.000 --> 00:16:09.000]  但無論如何
[00:16:09.000 --> 00:16:11.000]  我們知道這個乞丐
[00:16:11.000 --> 00:16:14.000]  他對這位慈愛的老師
[00:16:14.000 --> 00:16:16.000]  有這份信任
[00:16:16.000 --> 00:16:17.000]  他就洗
[00:16:17.000 --> 00:16:19.000]  回來就治好
[00:16:19.000 --> 00:16:22.000]  但這只是起初的信心
[00:16:22.000 --> 00:16:25.000]  他對耶穌的認識很膚淺
[00:16:25.000 --> 00:16:27.000]  當時他回來
[00:16:27.000 --> 00:16:30.000]  鄰居或經過的人
[00:16:30.000 --> 00:16:31.000]  看到他
[00:16:31.000 --> 00:16:33.000]  是否那個乞丐呢?
[00:16:33.000 --> 00:16:35.000]  又好像是
[00:16:35.000 --> 00:16:36.000]  又好像不是
[00:16:36.000 --> 00:16:38.000]  因為他以前盲眼
[00:16:38.000 --> 00:16:40.000]  開眼後的樣子有點不同
[00:16:40.000 --> 00:16:42.000]  究竟是不是呢?
[00:16:42.000 --> 00:16:44.000]  乞丐說「是我啊」
[00:16:44.000 --> 00:16:48.000]  鄰居說「你怎麼能治好呢?」
[00:16:48.000 --> 00:16:50.000]  在第十一節
[00:16:50.000 --> 00:16:51.000]  當時
[00:16:51.000 --> 00:16:54.000]  這個乞丐對耶穌的認識是甚麼呢?
[00:16:54.000 --> 00:16:56.000]  他說有一個
[00:16:56.000 --> 00:16:57.000]  十一節說
[00:16:57.000 --> 00:16:59.000]  有一個「人」
[00:16:59.000 --> 00:17:02.000]  他當時認識耶穌只是一個「人」
[00:17:02.000 --> 00:17:04.000]  他叫耶穌這樣做
[00:17:04.000 --> 00:17:06.000]  接著叫我去洗
[00:17:06.000 --> 00:17:08.000]  我一洗就回來看見了
[00:17:08.000 --> 00:17:11.000]  所以他最初對耶穌的認識
[00:17:11.000 --> 00:17:13.000]  是很有限的
[00:17:13.000 --> 00:17:15.000]  但隨著這個乞丐
[00:17:15.000 --> 00:17:18.000]  雖然他眼睛康復了
[00:17:18.000 --> 00:17:21.000]  沒有人間認為的痛苦了
[00:17:21.000 --> 00:17:23.000]  不過他接著有
[00:17:23.000 --> 00:17:26.000]  精神上、靈性上的苦難
[00:17:26.000 --> 00:17:28.000]  為甚麼呢?
[00:17:28.000 --> 00:17:31.000]  法利賽人開始不接納了
[00:17:31.000 --> 00:17:33.000]  法利賽人說
[00:17:33.000 --> 00:17:35.000]  「嘩!不行」
[00:17:35.000 --> 00:17:37.000]  「為甚麼這個乞丐的事」
[00:17:37.000 --> 00:17:39.000]  「會發生在安息日?」
[00:17:39.000 --> 00:17:41.000]  「安息日不可以工作」
[00:17:41.000 --> 00:17:44.000]  我們知道猶太人對安息日很嚴格
[00:17:44.000 --> 00:17:46.000]  聽說外國
[00:17:46.000 --> 00:17:49.000]  有些猶太人住在幾層高的大廈
[00:17:49.000 --> 00:17:51.000]  那些大廈
[00:17:51.000 --> 00:17:53.000]  每逢安息日
[00:17:53.000 --> 00:17:55.000]  每層自動開門
[00:17:55.000 --> 00:17:56.000]  停一停
[00:17:56.000 --> 00:17:57.000]  為甚麼呢?
[00:17:57.000 --> 00:18:00.000]  因為安息日猶太人都不可以按電梯
[00:18:00.000 --> 00:18:02.000]  都說是工作的
[00:18:02.000 --> 00:18:04.000]  要自動開門
[00:18:04.000 --> 00:18:05.000]  每一層都停一停
[00:18:05.000 --> 00:18:07.000]  他們不會工作
[00:18:07.000 --> 00:18:09.000]  法利賽人可以嚴得這麼厲害
[00:18:09.000 --> 00:18:11.000]  更加接受不了
[00:18:11.000 --> 00:18:13.000]  有醫治的工作
[00:18:13.000 --> 00:18:14.000]  就問那個
[00:18:14.000 --> 00:18:16.000]  本來是乞丐的
[00:18:16.000 --> 00:18:17.000]  「誰打開你的眼睛」
[00:18:17.000 --> 00:18:19.000]  「為甚麼會這樣」
[00:18:19.000 --> 00:18:21.000]  然後他們就辯論了
[00:18:21.000 --> 00:18:24.000]  「這個人不可能從神而來」
[00:18:24.000 --> 00:18:26.000]  「都不守安息日」
[00:18:26.000 --> 00:18:27.000]  但有些人就說
[00:18:27.000 --> 00:18:29.000]  「不可能的」
[00:18:29.000 --> 00:18:31.000]  「可能罪人可以做到」
[00:18:31.000 --> 00:18:33.000]  「這樣的醫治神蹟」
[00:18:33.000 --> 00:18:35.000]  大家就辯論了
[00:18:35.000 --> 00:18:38.000]  這個乞丐最初沒有想得這麼清楚
[00:18:38.000 --> 00:18:40.000]  這個治好他是誰
[00:18:40.000 --> 00:18:41.000]  但隨著這些人的辯論
[00:18:41.000 --> 00:18:43.000]  他自己也要想
[00:18:43.000 --> 00:18:45.000]  究竟治好我的耶穌
[00:18:45.000 --> 00:18:48.000]  他是罪人還是從神而來的呢?
[00:18:48.000 --> 00:18:50.000]  但他一直在想
[00:18:50.000 --> 00:18:52.000]  不可能是一個罪人
[00:18:52.000 --> 00:18:55.000]  神怎會聽罪人的祈禱呢?
[00:18:55.000 --> 00:18:57.000]  於是當法利賽人問
[00:18:57.000 --> 00:19:00.000]  「你是那個人治好」
[00:19:00.000 --> 00:19:02.000]  「你自己說他是誰」
[00:19:02.000 --> 00:19:04.000]  在第十七節
[00:19:04.000 --> 00:19:06.000]  這個本來是乞丐的
[00:19:06.000 --> 00:19:07.000]  怎樣回答呢?
[00:19:07.000 --> 00:19:09.000]  然後他對耶穌的認識深了
