
[00:00:00.000 --> 00:00:06.300]  早晨,剛才Ivy傳道也介紹了我,應該不用再介紹了,
[00:07:51.200 --> 00:07:53.000]  我問了她很多次後,
[00:07:53.000 --> 00:07:55.200]  「你信不信耶穌是神?」
[00:07:55.200 --> 00:07:58.100]  「我信!因為穆斯林相信耶穌是誰?」
[00:07:58.100 --> 00:07:59.700]  「耶穌只是一個先知。」
[00:07:59.700 --> 00:08:02.600]  「他們相信耶穌並不是神,是一個先知。」
[00:08:02.600 --> 00:08:03.900]  但我問了她很多次,
[00:08:03.900 --> 00:08:05.900]  「你信不信耶穌是神?」
[00:08:05.900 --> 00:08:07.600]  「你想不想跟隨耶穌?」
[00:08:07.600 --> 00:08:09.300]  「你信不信耶穌是神?」
[00:08:09.300 --> 00:08:10.700]  她回答了我很多次,
[00:08:10.700 --> 00:08:16.800]  「我信是耶穌是神,我要跟隨耶穌。」
[00:08:16.800 --> 00:08:18.900]  另外,我們在雞蛋閣,
[00:08:18.900 --> 00:08:21.300]  除了見證許多醫治的神蹟,
[00:08:21.300 --> 00:08:24.800]  我更多見證的是生活上的神蹟。
[00:08:24.800 --> 00:08:28.000]  在我們生活上發生的神蹟。
[00:08:28.000 --> 00:08:31.000]  在我們去了雞蛋閣一年多後,
[00:08:31.000 --> 00:08:35.400]  一位瑞士宣教士要離開雞蛋閣了。
[00:08:35.400 --> 00:08:39.300]  他在離開之前,神感動他,
[00:08:39.300 --> 00:08:43.800]  他要將一個非牟利公司的牌照送給我們。
[00:08:43.800 --> 00:08:47.500]  因為他開了一間非牟利公司。
[00:08:47.500 --> 00:08:49.100]  有了這個牌照之後,
[00:08:49.100 --> 00:08:50.700]  我想你們之前也聽說過,
[00:08:50.700 --> 00:08:52.400]  我們有一個服務中心,
[00:08:52.400 --> 00:08:55.100]  我們可以打開門口,
[00:08:55.100 --> 00:09:00.900]  邀請一些敘利亞難民的小朋友、婦女、年輕人,
[00:09:00.900 --> 00:09:02.400]  來我們的中心。
[00:09:02.400 --> 00:09:05.000]  一來,我們真的幫助他們,
[00:09:05.000 --> 00:09:08.100]  我們給予他們一些英文班,
[00:09:08.100 --> 00:09:10.700]  婦女,我們試過在短宣隊,
[00:09:10.700 --> 00:09:14.200]  跟他們進行一些伸展的班,
[00:09:14.200 --> 00:09:16.600]  孩子,我們有孩子的班,
[00:09:16.600 --> 00:09:20.000]  每一次來,我們就抱著孩子,不斷疼愛他們。
[00:09:20.000 --> 00:09:24.600]  不單止我們這個中心給予他們一些實際的服務,
[00:09:24.600 --> 00:09:26.400]  更加重要的是,
[00:09:26.400 --> 00:09:29.200]  我們透過這些孩子,
[00:09:29.200 --> 00:09:31.400]  我們進入家庭裡面,
[00:09:31.400 --> 00:09:34.200]  跟這些家庭去傳福音。
[00:09:34.200 --> 00:09:39.000]  你說:「一個非牟利公司的牌照有什麼特別?」
[00:09:39.000 --> 00:09:40.200]  非牟利公司的牌照,
[00:09:40.200 --> 00:09:44.300]  我們當時已經沒有可能再拿到的了。
[00:09:44.300 --> 00:09:47.100]  這個牌照是因為初初戰爭的時候,
[00:09:47.100 --> 00:09:49.900]  很多外國機構要進入雞蛋閣,
[00:09:49.900 --> 00:09:52.500]  所以當時他們發了很多這些牌照,
[00:09:52.500 --> 00:09:54.200]  但是到我們去的時候,
[00:09:54.200 --> 00:09:56.900]  已經沒有可能再拿到這個牌照。
[00:09:56.900 --> 00:09:58.800]  如果我們沒有這個牌照的話,
[00:09:58.800 --> 00:10:01.700]  我們隨時會被警察抓人封舖。
[00:10:01.700 --> 00:10:03.100]  但是我很感恩,
[00:10:03.100 --> 00:10:04.600]  神蹟已經發生了,
[00:10:04.600 --> 00:10:07.100]  神感動宣教士,那個瑞士宣教士,
[00:10:07.100 --> 00:10:09.300]  給了我們這個牌照。
[00:10:09.300 --> 00:10:11.600]  另外,在過往的六年多裡面,
[00:10:11.600 --> 00:10:15.500]  我們接待了大約二十隊的短宣隊,
[00:10:15.500 --> 00:10:18.900]  有實體的,有網上的短宣,
[00:10:18.900 --> 00:10:20.700]  甚至在COVID的期間,
[00:10:20.700 --> 00:10:25.100]  我們都有鴛鴦夫婦來到我們的工場,
[00:10:25.100 --> 00:10:28.000]  他們回來香港要隔離兩個星期,
[00:10:28.000 --> 00:10:30.900]  所以他們真的很有心在神的國裡面,
[00:10:30.900 --> 00:10:35.500]  你們真的要多多支持鴛鴦宣教士。
[00:10:35.500 --> 00:10:38.800]  當時我們接待了大約百多二百人,
[00:10:38.800 --> 00:10:40.400]  這些是什麼人呢?
[00:10:40.400 --> 00:10:42.800]  這些有來自馬來西亞的人,
[00:10:42.800 --> 00:10:46.000]  有來自澳洲,有來自香港,有來自台灣,
[00:10:46.000 --> 00:10:49.900]  有來自國內,來香港的新移民。
[00:10:49.900 --> 00:10:53.700]  這些人呢,有些很厲害的,
[00:10:53.700 --> 00:10:55.700]  有些學你沒那麼好的,
[00:10:55.700 --> 00:10:57.500]  有些講英文的,
[00:10:57.500 --> 00:10:58.900]  有些只會講英文的,
[00:10:58.900 --> 00:11:01.200]  有些只會講廣東話的,
[00:11:01.200 --> 00:11:03.200]  有些只會講國語的。
[00:11:03.200 --> 00:11:06.000]  但是我們在雞蛋糕的服侍,
[00:11:06.000 --> 00:11:09.000]  大家知不知道要講什麼話呢?
[00:11:09.000 --> 00:11:10.800]  阿拉伯話。
[00:11:10.800 --> 00:11:11.800]  那我們怎麼辦呢?
[00:11:11.800 --> 00:11:13.500]  我們要透過翻譯,
[00:11:13.500 --> 00:11:16.500]  我們用英文,我們有一個本地的同工,
[00:11:16.500 --> 00:11:19.000]  一個雞蛋糕的同工,他懂得聽英文的,
[00:11:19.000 --> 00:11:22.000]  我們講英文,然後他幫我們翻譯。
[00:11:22.000 --> 00:11:25.100]  但是我們在工場,尤其是短宣隊,
[00:11:25.100 --> 00:11:27.400]  我們經常都會遇到一個情況的,
[00:11:27.400 --> 00:11:29.100]  我們就叫「翻上番」,
[00:11:29.100 --> 00:11:30.200]  那是什麼呢?
[00:11:30.200 --> 00:11:32.600]  譬如有一個台灣的隊員來到,
[00:11:32.600 --> 00:11:34.200]  他跟我說國語,
[00:11:34.200 --> 00:11:38.200]  那我就講英文給我們的本地同工聽,
[00:11:38.200 --> 00:11:40.600]  然後本地同工就再翻阿拉伯文,
[00:11:40.600 --> 00:11:42.700]  就講給敘利亞的人聽,
[00:11:42.700 --> 00:11:46.900]  然後敘利亞的人就用阿拉伯文,
[00:11:46.900 --> 00:11:49.100]  給我們的同工聽,
[00:11:49.100 --> 00:11:50.900]  同工就翻英文給我聽,
[00:11:50.900 --> 00:11:55.900]  我就再翻國語給台灣的隊員聽。
[00:11:55.900 --> 00:11:57.200]  很複雜吧?
[00:11:57.200 --> 00:11:59.000]  但是,雖然這麼複雜,
[00:11:59.000 --> 00:12:02.200]  但是這些短宣隊的朋友,
[00:12:02.200 --> 00:12:06.200]  他們的見證被聽到。
[00:12:06.200 --> 00:12:09.200]  其實這些見證不是那些「嘩!好軍力!」
[00:12:09.200 --> 00:12:11.400]  「嘩!我怎樣給神醫治?」
[00:12:11.400 --> 00:12:12.500]  「我怎樣發生什麼事?」
[00:12:12.500 --> 00:12:13.500]  不是啊!
[00:12:13.500 --> 00:12:15.600]  很多其實是他們生命很瑣碎,
[00:12:15.600 --> 00:12:17.500]  生活很瑣碎的事,
[00:12:17.500 --> 00:12:20.400]  但是他們經歷到神蹟。
[00:12:20.400 --> 00:12:22.000]  什麼叫神蹟?
[00:12:22.000 --> 00:12:24.000]  神蹟是神的蹤跡,
[00:12:24.000 --> 00:12:26.000]  神的痕跡。
[00:12:26.000 --> 00:12:27.600]  他們經歷到神的痕跡,
[00:12:27.600 --> 00:12:30.000]  以致當他們講出來的時候,
[00:12:30.000 --> 00:12:33.000]  他們的見證被聽到。
[00:12:33.000 --> 00:12:37.400]  某些穆斯林看到耶穌的痕跡。
[00:12:37.400 --> 00:12:41.100]  另外,我們的穆斯林朋友經常都問我們,
[00:12:41.100 --> 00:12:42.600]  他們覺得很奇怪,
[00:12:42.600 --> 00:12:45.800]  「為什麼他們這麼遠的水路來探望我們?」
[00:12:45.800 --> 00:12:46.500]  你們知不知道,
[00:12:46.500 --> 00:12:50.300]  如果台灣的短宣隊去雞蛋閣是怎樣去的?
[00:12:50.300 --> 00:12:52.400]  他們要從台灣飛來香港,
[00:12:52.400 --> 00:12:54.200]  然後等待轉機,
[00:12:54.200 --> 00:12:55.500]  然後飛去杜拜,
[00:12:55.500 --> 00:12:57.600]  然後在杜拜等待幾個小時轉機,
[00:12:57.600 --> 00:13:01.200]  然後再乘飛機再去雞蛋閣。
[00:13:01.200 --> 00:13:04.200]  他們要十多個小時才去到雞蛋閣。
[00:13:04.200 --> 00:13:06.100]  他們覺得很奇怪,
[00:13:06.100 --> 00:13:12.600]  「為什麼你們那些朋友遠山長水遠地來擁抱我們,
[00:13:12.600 --> 00:13:13.800]  來疼愛我們,
[00:13:13.800 --> 00:13:15.000]  如果去過就知道了,
[00:13:15.000 --> 00:13:17.500]  我們那裡的打招呼真的是疼愛的,
[00:13:17.500 --> 00:13:18.700]  真的疼愛的。」
[00:13:18.700 --> 00:13:20.200]  「他們來疼愛我們,
[00:13:20.200 --> 00:13:21.700]  來為我們祈禱,
[00:13:21.700 --> 00:13:23.800]  來聽我們講我們的故事,
[00:13:23.800 --> 00:13:26.000]  來和我們去吃飯,
[00:13:26.000 --> 00:13:28.700]  為什麼呢?」
[00:13:28.700 --> 00:13:32.200]  他們看到耶穌的愛,
[00:13:32.200 --> 00:13:33.400]  他們知道這群人,
[00:13:33.400 --> 00:13:34.400]  他們問我為什麼的時候,
[00:13:34.400 --> 00:13:35.800]  你知道我怎樣回答他們嗎?
[00:13:35.800 --> 00:13:37.500]  因為耶穌愛你,
[00:13:37.500 --> 00:13:39.800]  耶穌叫他們來探望你,
[00:13:39.800 --> 00:13:45.600]  他們看到耶穌的愛。
[00:13:45.600 --> 00:13:46.900]  所以,弟兄姊妹,
[00:13:46.900 --> 00:13:48.600]  我挑戰你們,
[00:13:48.600 --> 00:13:50.600]  如果你去短宣的話,
[00:13:50.600 --> 00:13:52.000]  或者不要說短宣,
[00:13:52.000 --> 00:13:55.500]  或者出去街坊傳福音,
[00:13:55.500 --> 00:13:57.300]  「我口齒不靈俐,
[00:13:57.300 --> 00:13:58.700]  我英文不行,
[00:13:58.700 --> 00:14:00.500]  我什麼話不行。」
[00:14:00.500 --> 00:14:03.000]  這是不成立的,
[00:14:03.000 --> 00:14:04.700]  這是藉口。
[00:14:04.700 --> 00:14:06.800]  你想想,我們這樣翻譯翻譯翻譯,
[00:14:06.800 --> 00:14:08.400]  都可以傳到福音。
[00:14:08.400 --> 00:14:09.300]  所以你不要說,
[00:14:09.300 --> 00:14:11.300]  「因為我英文不太能說,
[00:14:11.300 --> 00:14:12.700]  我的國語不太能說。」
[00:14:12.700 --> 00:14:14.400]  好,這是不成立的。
[00:14:14.400 --> 00:14:17.500]  所以導師,
[00:14:17.500 --> 00:14:19.100]  如果有人再用這個藉口,
[00:14:19.100 --> 00:14:22.300]  你告訴他們是不成立的。
[00:14:22.300 --> 00:14:24.000]  我告訴你們這些,
[00:14:24.000 --> 00:14:25.300]  其實我很想說,
[00:14:25.300 --> 00:14:27.500]  我也很想成為那個,
[00:14:27.500 --> 00:14:31.000]  被福音神蹟被聽見,
[00:14:31.000 --> 00:14:32.800]  被看見的一個管道,
[00:14:32.800 --> 00:14:34.800]  我很想成為這個管道。
[00:14:34.800 --> 00:14:37.500]  因為神蹟其實在我們日常生命當中,
[00:14:37.500 --> 00:14:39.700]  在生活當中就會發生的。
[00:14:39.700 --> 00:14:42.100]  不是單單那些醫治、趕鬼,
[00:14:42.100 --> 00:14:44.100]  那些死人復活又沒有變有,
[00:14:44.100 --> 00:14:46.000]  不是這些那麼拼命的,
[00:14:46.000 --> 00:14:49.900]  不是這些那麼厲害的才叫神蹟。
[00:14:49.900 --> 00:14:52.600]  大家不要把神蹟想得太超然。
[00:14:52.600 --> 00:14:55.700]  其實神蹟就是發生在我們生命的上面,
[00:14:55.700 --> 00:14:57.700]  在我們生活的上面。
[00:14:57.700 --> 00:15:00.200]  所以導演姐妹,我鼓勵你們,
[00:15:00.200 --> 00:15:02.700]  多些數算神的恩典,
[00:15:02.700 --> 00:15:04.900]  你每天每晚回想一下,
[00:15:04.900 --> 00:15:07.300]  今天神在你生命做了些什麼?
[00:15:07.300 --> 00:15:08.700]  這些就是神蹟。
[00:15:08.700 --> 00:15:11.100]  你感謝神,這些就是神蹟。
[00:15:11.100 --> 00:15:14.100]  而這些你告訴別人的時候,
[00:15:14.100 --> 00:15:16.100]  你就成為了一個管道,
[00:15:16.100 --> 00:15:18.900]  將耶穌的神蹟告訴別人,
[00:15:18.900 --> 00:15:21.100]  留給別人聽。
[00:15:21.100 --> 00:15:24.600]  去年,神感動我們,
[00:15:24.600 --> 00:15:27.500]  要開一個叫「侍奉訓練課程」,
[00:15:27.500 --> 00:15:29.500]  在雞蛋閣,MTC。
[00:15:29.500 --> 00:15:31.700]  我們叫MTC。
[00:15:31.700 --> 00:15:33.700]  我們有兩個學生,
[00:15:33.700 --> 00:15:35.500]  一個是我們的本地童工,
[00:15:35.500 --> 00:15:36.800]  他本身是基督徒,
[00:15:36.800 --> 00:15:39.600]  但是他的聖經根底很薄弱,
[00:15:39.600 --> 00:15:41.100]  因為在我們的國家,
[00:15:41.100 --> 00:15:43.600]  他天生是基督徒就是基督徒,
[00:15:43.600 --> 00:15:45.600]  天生是穆斯林就是穆斯林,
[00:15:45.600 --> 00:15:49.700]  所以他是基督徒,不等於他是宗教會。
[00:15:49.700 --> 00:15:51.700]  總之他的聖經根底很薄弱。
[00:15:51.700 --> 00:15:57.100]  另一個就是我們第一個帶他去信耶穌的大學生。
[00:15:57.100 --> 00:16:02.100]  去年,神感動我們,開了一年的「侍奉訓練課程」。
[00:16:02.100 --> 00:16:04.700]  今年八月,
[00:16:04.700 --> 00:16:07.700]  杜牧師和邵真都有來,
[00:16:07.700 --> 00:16:09.700]  去見證他們的畢業典禮。
[00:16:09.700 --> 00:16:15.100]  現在他們成為了「傳福音」的管道。
[00:16:15.100 --> 00:16:17.100]  在雞蛋閣的隊工,
[00:16:17.100 --> 00:16:19.200]  是一個靠穆斯林的頻道,
[00:16:19.200 --> 00:16:20.300]  一個管道,
[00:16:20.300 --> 00:16:23.400]  讓他們聽見、看見耶穌,
[00:16:23.400 --> 00:16:25.200]  而在座的各位,
[00:16:25.200 --> 00:16:28.300]  這裡的各位,你們就在香港,
[00:16:28.300 --> 00:16:29.900]  在你們的工作的地方,
[00:16:29.900 --> 00:16:31.900]  你們的家庭,你們的社區,
[00:16:31.900 --> 00:16:34.700]  你們就是讓大家去看見耶穌,
[00:16:34.700 --> 00:16:38.700]  和聽見耶穌的管道。
[00:16:38.700 --> 00:16:40.300]  你們就是那個管道。
[00:16:40.300 --> 00:16:46.000]  我們既然要讓神蹟被人聽見、看見,
[00:16:46.000 --> 00:16:47.700]  但是最重要的一件事,
[00:16:47.700 --> 00:16:50.500]  我們要讓神蹟發生才行。
[00:16:50.500 --> 00:16:52.900]  我們要參與神蹟的當中。
[00:16:52.900 --> 00:16:55.500]  接著,我又想跟大家看另一段,
[00:16:55.500 --> 00:16:57.300]  我們都很熟悉的經文,
[00:16:57.300 --> 00:17:01.600]  就是耶穌過了提比利亞海之後發生的一件事。
[00:17:01.600 --> 00:17:03.000]  好,請下一張。
[00:17:03.000 --> 00:17:05.200]  好,不如請大家……
[00:17:05.200 --> 00:17:06.500]  不如這樣吧,
[00:17:06.500 --> 00:17:11.100]  弟兄讀「單數」,姐妹讀「雙數」,
[00:17:11.100 --> 00:17:13.500]  不過要很大聲的,好嗎?
[00:17:13.500 --> 00:17:16.000]  好,請,弟兄先,弟兄,請!
[00:17:16.000 --> 00:17:19.500]  耶穌對我以一大規模,
[00:17:19.500 --> 00:17:26.000]  就對自己也說,我無到膽去去看耶穌這四天的。
[00:17:26.000 --> 00:17:29.500]  三月的或是要考驗自己,
[00:17:29.500 --> 00:17:33.500]  但是既然知道要怎麼做,
[00:17:33.500 --> 00:17:35.000]  自己會責罵,
[00:17:35.000 --> 00:17:38.000]  就像上下個月的事,
[00:17:38.000 --> 00:17:42.000]  就在周三下午每天聽見耶穌。
[00:17:42.000 --> 00:17:43.500]  有一個不同,
[00:17:43.500 --> 00:17:46.500]  就像西門寄給的多隻小螃蟹,
[00:17:46.500 --> 00:17:49.000]  可不得已對耶穌說說,
[00:17:49.000 --> 00:17:51.500]  「這女有一個孩子,
[00:17:51.500 --> 00:17:55.000]  大家讓五個大男人和女兒圓圓,
[00:17:55.000 --> 00:17:57.500]  但是分給這五個人,
[00:17:57.500 --> 00:17:59.500]  還算十個呢?」
[00:17:59.500 --> 00:18:00.500]  耶穌說:
[00:18:00.500 --> 00:18:03.000]  「耶穌叫大家坐下,
[00:18:03.000 --> 00:18:05.000]  那你光明眾多,
[00:18:05.000 --> 00:18:07.000]  日本就坐下,
[00:18:07.000 --> 00:18:10.500]  男人的數目就有五千。」
[00:18:10.500 --> 00:18:13.000]  大家都知道接著發生了什麼事吧?
