
[00:00:00.000 --> 00:00:04.520]  《哈巴谷書》是《十二仙之書》裡的第八卷
[00:02:54.600 --> 00:03:00.080]  這個不公義不單止是巴比倫侵略猶大國
[00:03:00.080 --> 00:03:04.040]  這個不公義他也覺得
[00:03:04.040 --> 00:03:09.240]  為什麼神容許惡人來懲罰義人
[00:03:09.240 --> 00:03:11.000]  為什麼惡人會得勝
[00:03:11.000 --> 00:03:14.720]  為什麼義人會受到苦難
[00:03:14.720 --> 00:03:18.200]  也令我想起另外一本書
[00:03:18.200 --> 00:03:20.520]  就是約伯記
[00:03:20.520 --> 00:03:23.000]  約伯記也有一個相同的信息
[00:03:23.000 --> 00:03:26.360]  約伯記是整部聖經裡面最古老的書
[00:03:26.360 --> 00:03:30.880]  約伯記問道為什麼義人會得受苦
[00:03:30.880 --> 00:03:32.800]  約伯不能夠明白
[00:03:32.800 --> 00:03:35.480]  他不知道原來第一章
[00:03:35.480 --> 00:03:39.960]  撒旦和神有一段談話
[00:03:39.960 --> 00:03:43.800]  神和撒旦說你看我的僕人約伯
[00:03:43.800 --> 00:03:46.720]  你看他是完全正直的人
[00:03:46.720 --> 00:03:51.520]  撒旦說你試一下把他身上的東西拿走
[00:03:51.520 --> 00:03:54.400]  你看看他還會不會歸向你
[00:03:54.400 --> 00:03:56.320]  所以神和撒旦說
[00:03:56.320 --> 00:03:59.040]  你可以動約伯
[00:03:59.040 --> 00:04:01.760]  但你不能夠取他的性命
[00:04:01.760 --> 00:04:06.760]  所以我們看到很短的一段時間
[00:04:06.760 --> 00:04:08.520]  約伯失去了他的子女
[00:04:08.520 --> 00:04:09.760]  失去了他的財富
[00:04:09.760 --> 00:04:11.280]  失去了他的健康
[00:04:11.280 --> 00:04:15.360]  還要給他三個好朋友來盤問他
[00:04:15.360 --> 00:04:19.400]  但他依然在約伯記十三章十五節
[00:04:19.400 --> 00:04:21.480]  他說雖然神是殺我
[00:04:21.480 --> 00:04:24.720]  但我仍然相信他
[00:04:24.720 --> 00:04:27.280]  哈巴谷也很相似
[00:04:27.280 --> 00:04:29.640]  哈巴谷去到最後
[00:04:29.640 --> 00:04:32.320]  他是把注意力放在神的身上
[00:04:32.320 --> 00:04:35.920]  他不再把注意力放在這些環境的身上
[00:04:35.920 --> 00:04:38.120]  甚至是他自己的身上
[00:04:38.120 --> 00:04:42.920]  他是歌頌神 他是讚美神
[00:04:42.920 --> 00:04:47.120]  其實哈巴谷書很有趣
[00:04:47.120 --> 00:04:51.360]  因為我們看到通常先知書
[00:04:51.360 --> 00:04:54.720]  都是神將物事給了他的先知
[00:04:54.720 --> 00:04:57.960]  然後由他的先知傳達出來
[00:04:57.960 --> 00:04:59.760]  但在哈巴谷書
[00:04:59.760 --> 00:05:02.480]  是神和哈巴谷的對話
[00:05:02.480 --> 00:05:06.000]  這個訊息是由對話傳達出來
[00:05:06.000 --> 00:05:09.840]  而這個對話更有趣的是由哈巴谷來發起
[00:05:09.840 --> 00:05:11.600]  是由他來問神
[00:05:11.600 --> 00:05:14.160]  然後神回答他
[00:05:14.160 --> 00:05:17.280]  很多時候我們都不妨像哈巴谷一樣
[00:05:17.280 --> 00:05:22.520]  用所謂的文化式的禱告來和神溝通
[00:05:22.520 --> 00:05:27.040]  文化式的禱告就是透過我們問神的話語
[00:05:27.040 --> 00:05:29.480]  而和神有一個溝通
[00:05:29.480 --> 00:05:34.960]  你有沒有試過用文化式的禱告來和神溝通呢?
[00:05:34.960 --> 00:05:37.200]  你夠不夠膽呢?
[00:05:37.200 --> 00:05:39.760]  你有沒有試過去問神
[00:05:39.760 --> 00:05:44.600]  神啊 在我的身上究竟有什麼是不蒙你喜悅的?
[00:05:44.600 --> 00:05:46.280]  但是如果你問的話
[00:05:46.280 --> 00:05:49.760]  你就要做好準備
[00:05:49.760 --> 00:05:51.760]  因為神可能會回答你
[00:05:51.760 --> 00:05:54.800]  到時你就一定要改
[00:05:54.800 --> 00:05:56.240]  你試一下問神
[00:05:56.240 --> 00:05:57.480]  當你問了神之後
[00:05:57.480 --> 00:05:59.920]  你的腦裏浮現了一件事
[00:05:59.920 --> 00:06:02.240]  你平時想都沒有想過的
[00:06:02.240 --> 00:06:06.400]  這個就是很可能是神藉著這個文化式的禱告
[00:06:06.400 --> 00:06:09.440]  來和你講說話
[00:06:09.440 --> 00:06:12.680]  哈巴谷的大綱其實是很簡單
[00:06:12.680 --> 00:06:15.280]  三張的書
[00:06:15.280 --> 00:06:20.680]  他的分段和這三張書都是有一個連帶的關係
[00:06:20.680 --> 00:06:24.640]  第一張我叫他做信心的試探
[00:06:24.640 --> 00:06:27.480]  因為哈巴谷是不能夠明白
[00:06:27.480 --> 00:06:28.640]  他是問神
[00:06:28.640 --> 00:06:33.960]  他說為什麼有這麼多的惡人得勢
[00:06:33.960 --> 00:06:37.520]  為什麼這個世上你不去懲罰這些惡人
[00:06:37.520 --> 00:06:41.240]  他在講的是猶大國裏面的猶太人
[00:06:41.240 --> 00:06:43.960]  他說他們是犯了很大的罪
[00:06:43.960 --> 00:06:46.960]  惡人是去欺負義人
[00:06:46.960 --> 00:06:48.720]  於是神就回答
[00:06:48.720 --> 00:06:49.920]  他說你不知道
[00:06:49.920 --> 00:06:52.000]  我已經興起了迦納底人
[00:06:52.000 --> 00:06:55.560]  興起了巴比倫人來懲罰他們
[00:06:55.560 --> 00:06:58.880]  哈巴谷一聽見他馬上就轉軚
[00:06:58.880 --> 00:07:01.760]  他本來說猶大國裏面有很多惡人
[00:07:01.760 --> 00:07:02.920]  那些猶太人
[00:07:02.920 --> 00:07:04.400]  他現在這些變成了義人
[00:07:04.400 --> 00:07:07.760]  他說你怎麼能夠興起巴比倫人這些惡人
[00:07:07.760 --> 00:07:10.480]  來懲罰義人
[00:07:10.480 --> 00:07:13.280]  那些惡人突然間就變成了義人
[00:07:13.280 --> 00:07:15.040]  轉眼之間
[00:07:15.040 --> 00:07:16.360]  接著第二張
[00:07:16.360 --> 00:07:18.880]  我叫他做信心的教導
[00:07:18.880 --> 00:07:22.080]  這個就是哈巴谷他向神投訴
[00:07:22.080 --> 00:07:25.440]  他說我要放長雙眼來看看你
[00:07:25.440 --> 00:07:27.720]  怎樣猜派巴比倫人來
[00:07:27.720 --> 00:07:32.520]  我要看看巴比倫人的收場是怎樣
[00:07:32.520 --> 00:07:34.080]  神就回答他
[00:07:34.080 --> 00:07:37.120]  神說惡人必遭到滅亡
[00:07:37.120 --> 00:07:39.800]  義人必因信得新
[00:07:39.800 --> 00:07:42.880]  義人因信得新是非常之出名
[00:07:42.880 --> 00:07:46.240]  在新約當中是三次被引用
[00:07:46.240 --> 00:07:48.200]  我們等一下回來看
[00:07:48.200 --> 00:07:50.760]  第三張我叫他做信心的勝利
[00:07:50.760 --> 00:07:52.080]  就是哈巴谷
[00:07:52.080 --> 00:07:56.040]  他最後不將注意力放在自己的身上
[00:07:56.040 --> 00:07:58.440]  不將注意力放在環境的身上
[00:07:58.440 --> 00:08:00.960]  他將注意力放在神的身上
[00:08:00.960 --> 00:08:03.600]  他完全的俯伏在神的面前
[00:08:03.600 --> 00:08:06.360]  他禱告他讚美神
[00:08:06.360 --> 00:08:10.880]  這個就是哈巴谷書最後的一張書
[00:08:10.880 --> 00:08:13.600]  其實我們都能夠看到
[00:08:13.600 --> 00:08:16.120]  哈巴谷書第一第二張和第三張
[00:08:16.120 --> 00:08:18.960]  是有非常之大的不同
[00:08:18.960 --> 00:08:20.400]  第一第二張
[00:08:20.400 --> 00:08:24.400]  哈巴谷在神的面前是爭拗爭論
[00:08:24.400 --> 00:08:25.720]  在第三張
[00:08:25.720 --> 00:08:29.000]  哈巴谷是安息在主的裡面
[00:08:29.000 --> 00:08:30.280]  第一第二張
[00:08:30.280 --> 00:08:33.760]  他是痛苦他去質問神
[00:08:33.760 --> 00:08:34.920]  第三張
[00:08:34.920 --> 00:08:37.840]  他是喜樂他是歌頌神
[00:08:37.840 --> 00:08:38.760]  第一第二張
[00:08:38.760 --> 00:08:42.640]  他是祈求他哀求他覺得煩躁
[00:08:42.640 --> 00:08:44.040]  在第三張
[00:08:44.040 --> 00:08:47.560]  他是感恩他是忍耐
[00:08:47.560 --> 00:08:48.960]  在第一第二張
[00:08:48.960 --> 00:08:51.360]  他是尋公義
[00:08:51.360 --> 00:08:52.760]  在第三張
[00:08:52.760 --> 00:08:54.400]  他是求憐憫
[00:08:54.400 --> 00:08:55.920]  我時時都說
[00:08:55.920 --> 00:08:58.840]  一個基督徒當他還沒有那麼成熟的時候
[00:08:58.840 --> 00:09:01.440]  他是尋求公義
[00:09:01.440 --> 00:09:03.280]  他以為自己都是一個義人
[00:09:03.280 --> 00:09:04.840]  他是尋求公義
[00:09:04.840 --> 00:09:08.880]  慢慢他發覺原來自己都不是一個那麼公義的人
[00:09:08.880 --> 00:09:12.720]  尋求公義其實是很不值的
[00:09:12.720 --> 00:09:14.160]  其實是很危險的
[00:09:14.160 --> 00:09:18.160]  所以一個真真正正成熟的基督徒
[00:09:18.160 --> 00:09:20.200]  他最後會是求憐憫
[00:09:20.200 --> 00:09:24.240]  由這裡我們就能夠見到一個基督徒的成長
[00:09:24.240 --> 00:09:26.120]  在第一第二張
[00:09:26.120 --> 00:09:28.840]  哈巴谷是去到人生的低點
[00:09:28.840 --> 00:09:30.440]  去到第三張
[00:09:30.440 --> 00:09:33.360]  哈巴谷是穩恆在高處
[00:09:33.360 --> 00:09:34.880]  三張十九節
[00:09:34.880 --> 00:09:37.200]  就好像母鹿的蹄一樣
[00:09:37.200 --> 00:09:38.760]  穩恆在高處
[00:09:38.760 --> 00:09:41.040]  我們希不希望好像哈巴谷那樣
[00:09:41.040 --> 00:09:43.400]  能夠由第一第二張
[00:09:43.400 --> 00:09:44.720]  變成了第三張
[00:09:44.720 --> 00:09:46.160]  能夠得到喜樂
[00:09:46.160 --> 00:09:47.520]  能夠有感恩的心
[00:09:47.520 --> 00:09:48.920]  能夠歌頌神
[00:09:48.920 --> 00:09:51.000]  能夠在主裡面安息
[00:09:51.000 --> 00:09:52.800]  如果我們希望的話
[00:09:52.800 --> 00:09:55.480]  我們就要用心來看看
[00:09:55.480 --> 00:09:57.480]  哈巴谷裡面的訊息
[00:09:57.480 --> 00:09:59.000]  哈巴谷書裡面的訊息
[00:09:59.000 --> 00:10:02.680]  是跟我們說些什麼的話
[00:10:02.680 --> 00:10:05.920]  其實人生真的非常非常無常
[00:10:05.920 --> 00:10:08.400]  人生真的很無奈
[00:10:08.400 --> 00:10:12.400]  好像最近突然間又有武漢肺炎
[00:10:12.400 --> 00:10:15.160]  又說有新冠病毒一樣的東西
[00:10:15.160 --> 00:10:18.320]  又是新冠病毒又說武漢肺炎
[00:10:18.320 --> 00:10:20.320]  我們都不知道為什麼
[00:10:20.320 --> 00:10:22.200]  就好像約伯一樣
[00:10:22.200 --> 00:10:23.120]  約伯也是
[00:10:23.120 --> 00:10:27.040]  他沒有了第一張的談話
[00:10:27.040 --> 00:10:29.920]  他能夠知道究竟發生了什麼事
[00:10:29.920 --> 00:10:33.760]  原來是神和撒旦在那裡說過一場話
[00:10:33.760 --> 00:10:36.600]  他不知道神的計劃
[00:10:36.600 --> 00:10:39.120]  他不知道神的旨意
[00:10:39.120 --> 00:10:40.480]  哈巴谷也是一樣
[00:10:40.480 --> 00:10:43.880]  他只見到他身邊的事顛倒流離
[00:10:43.880 --> 00:10:45.680]  他就去問神為什麼
[00:10:45.680 --> 00:10:48.040]  因為他不明白
[00:10:48.040 --> 00:10:50.800]  在這裡《使徒行傳》我們也有看到
[00:10:50.800 --> 00:10:53.600]  我們知道作者盧家醫生
[00:10:53.600 --> 00:10:54.600]  他告訴我們
[00:10:54.600 --> 00:10:58.040]  保羅是由一個城市去到另外一個城市
[00:10:58.040 --> 00:11:00.240]  有很多城市還沒有去到另外一個城市
[00:11:00.240 --> 00:11:01.800]  又已經走回頭了
[00:11:01.800 --> 00:11:04.080]  騰騰轉轉的走來走去
[00:11:04.080 --> 00:11:07.520]  如果我們沒有了盧家醫生的註解
[00:11:07.520 --> 00:11:08.840]  我們就糟糕了
[00:11:08.840 --> 00:11:10.800]  究竟發生了什麼事
[00:11:10.800 --> 00:11:12.800]  有了盧家醫生的註解
[00:11:12.800 --> 00:11:14.080]  我們就明白
[00:11:14.080 --> 00:11:18.000]  原來是聖靈開路開門和關門
[00:11:18.000 --> 00:11:20.800]  以至保羅有時去這裡有時去那裡
[00:11:20.800 --> 00:11:23.240]  有時還沒有到又走回頭
[00:11:23.240 --> 00:11:25.280]  當我們如果有了神
[00:11:25.280 --> 00:11:27.040]  知道了神的計劃
[00:11:27.040 --> 00:11:28.680]  知道了神的旨意
[00:11:28.680 --> 00:11:31.320]  我們就能夠明白神的作為
[00:11:31.320 --> 00:11:32.680]  但是很不幸
[00:11:32.680 --> 00:11:35.520]  大部分的時間我們都不知道
[00:11:35.520 --> 00:11:37.000]  就好像現在這樣
[00:11:37.000 --> 00:11:38.680]  我們知道有瘟疫
[00:11:38.680 --> 00:11:41.200]  我們知道有很多的災難
[00:11:41.200 --> 00:11:44.840]  但我們不知道究竟發生了什麼事
[00:11:44.840 --> 00:11:47.160]  但是哈巴谷書告訴我們
[00:11:47.160 --> 00:11:49.920]  當我們不能夠明白神的作為
[00:11:49.920 --> 00:11:51.920]  不能夠明白神的計劃
[00:11:51.920 --> 00:11:53.160]  祂的旨意
[00:11:53.160 --> 00:11:55.080]  我們要仍然相信
[00:11:55.080 --> 00:11:58.160]  我們相信神有祂美好的計劃
[00:11:58.160 --> 00:12:00.400]  神有祂美好的旨意
[00:12:00.400 --> 00:12:01.880]  我們所需要做的
[00:12:01.880 --> 00:12:03.480]  就是繼續相信
[00:12:03.480 --> 00:12:07.640]  繼續去擁抱神
[00:12:07.640 --> 00:12:09.680]  哈巴谷書在第一章
[00:12:09.680 --> 00:12:11.800]  它是不能夠明白
[00:12:11.800 --> 00:12:15.640]  為什麼猶太國有這麼多不公義的事
[00:12:15.640 --> 00:12:18.280]  這麼多強暴的事
[00:12:18.280 --> 00:12:24.080]  為什麼義人會被惡人來攻擊
[00:12:24.080 --> 00:12:26.400]  為什麼義人會受苦
[00:12:26.400 --> 00:12:28.480]  在哈巴谷一章一至四節
[00:12:28.480 --> 00:12:29.520]  哈巴谷說
[00:12:29.520 --> 00:12:30.840]  耶和華說
[00:12:30.840 --> 00:12:31.840]  我呼求你
[00:12:31.840 --> 00:12:33.000]  你不應允
[00:12:33.000 --> 00:12:34.400]  要到什麼時候呢
[00:12:34.400 --> 00:12:36.720]  我因強暴哀求你
[00:12:36.720 --> 00:12:38.240]  你還不拯救
[00:12:38.240 --> 00:12:40.520]  你為何使我看見罪孽
[00:12:40.520 --> 00:12:44.440]  你為何看著姦惡而不理呢
[00:12:44.440 --> 00:12:47.640]  毀滅和強暴在我的面前
[00:12:47.640 --> 00:12:50.200]  又起了爭端和相鬥的事
[00:12:50.200 --> 00:12:52.040]  因此律法放鬆
[00:12:52.040 --> 00:12:54.480]  公理也不顯明
[00:12:54.480 --> 00:12:56.440]  惡人圍困義人
[00:12:56.440 --> 00:12:59.280]  所以公理顯然顛倒
[00:12:59.280 --> 00:13:00.840]  我們看到哈巴谷
[00:13:00.840 --> 00:13:02.720]  你看到他的經文裡面
[00:13:02.720 --> 00:13:04.680]  你看到他是有多肉緊
[00:13:04.680 --> 00:13:05.400]  他說神啊
[00:13:05.400 --> 00:13:06.080]  我求你
[00:13:06.080 --> 00:13:06.960]  為什麼你不應允
[00:13:06.960 --> 00:13:09.640]  你要到什麼時候才回答我
[00:13:09.640 --> 00:13:11.680]  在聖經裡面
[00:13:11.680 --> 00:13:13.360]  有很多人
[00:13:13.360 --> 00:13:15.120]  跟神說話的時候
[00:13:15.120 --> 00:13:16.600]  都很肉緊
[00:13:16.600 --> 00:13:18.160]  他們都是求問神
[00:13:18.160 --> 00:13:19.440]  他們在問神
[00:13:19.440 --> 00:13:20.920]  為什麼神啊
[00:13:20.920 --> 00:13:23.040]  為什麼這些事會發生
[00:13:23.040 --> 00:13:25.400]  好像摩西在文素記
[00:13:25.400 --> 00:13:27.160]  十一章十一節
[00:13:27.160 --> 00:13:29.080]  摩西對神說
[00:13:29.080 --> 00:13:31.480]  祢為何苦待祢的僕人
[00:13:31.480 --> 00:13:34.160]  我為何不在祢的眼前蒙恩
[00:13:34.160 --> 00:13:36.960]  警罷者管理百姓的重任
[00:13:36.960 --> 00:13:39.560]  加在我的身上呢
[00:13:39.560 --> 00:13:40.360]  摩西說
[00:13:40.360 --> 00:13:40.960]  哎呀
[00:13:40.960 --> 00:13:42.920]  真是多得祢不少啊神
[00:13:42.920 --> 00:13:46.320]  祢將管理祢百姓這麼重的責任
[00:13:46.320 --> 00:13:47.760]  放在我的身上
[00:13:47.760 --> 00:13:48.160]  哎呀
[00:13:48.160 --> 00:13:49.320]  我受重若驚
[00:13:49.320 --> 00:13:52.200]  我擔當不起
[00:13:52.200 --> 00:13:54.000]  阿伯拉罕也是一樣
[00:13:54.000 --> 00:13:57.240]  阿伯拉罕是跟神討價還價
[00:13:57.240 --> 00:13:59.680]  在創世紀的十八章
[00:13:59.680 --> 00:14:00.400]  他跟神說
[00:14:00.400 --> 00:14:04.760]  如果所多瑪是有五十個義人
[00:14:04.760 --> 00:14:06.640]  祢可不可以不毀滅所多瑪
[00:14:06.640 --> 00:14:08.360]  神說可以
[00:14:08.360 --> 00:14:10.200]  接著阿伯拉罕說
[00:14:10.200 --> 00:14:11.240]  如果有四十個呢
[00:14:11.240 --> 00:14:12.960]  他想想可能連五十個都沒有
[00:14:12.960 --> 00:14:13.600]  四十個呢
[00:14:13.600 --> 00:14:16.200]  神說四十個我都放過他們
[00:14:16.200 --> 00:14:18.480]  後來變了三十變了二十
[00:14:18.480 --> 00:14:20.040]  最後變了十
[00:14:20.040 --> 00:14:23.520]  所多瑪連十個義人都沒有
[00:14:23.520 --> 00:14:25.280]  雅各也是一樣
[00:14:25.280 --> 00:14:28.000]  雅各不單止是跟神對話
[00:14:28.000 --> 00:14:30.000]  雅各還跟神出交
[00:14:30.000 --> 00:14:33.320]  在創世紀三十二章
[00:14:33.320 --> 00:14:34.240]  我經常說
[00:14:34.240 --> 00:14:37.960]  神給我們很多機會來跟祂同工
[00:14:37.960 --> 00:14:40.080]  神不需要我們
[00:14:40.080 --> 00:14:44.000]  但是祂給我們有這個福分來跟祂同工
[00:14:44.000 --> 00:14:47.720]  給我們有這個福分來參與祂的工作
[00:14:47.720 --> 00:14:50.160]  阿伯拉罕就是一個很好的例子
[00:14:50.160 --> 00:14:52.240]  你猜神不知道
[00:14:52.240 --> 00:14:53.840]  所多瑪有多少個義人呢?
[00:14:53.840 --> 00:14:55.360]  神絕對知道
[00:14:55.360 --> 00:14:59.040]  但是透過阿伯拉罕的討價還價
[00:14:59.040 --> 00:15:02.240]  仍然照祂的旨意救出羅德一家
[00:15:02.240 --> 00:15:04.760]  但是透過這件事我們見到
[00:15:04.760 --> 00:15:06.800]  阿伯拉罕能夠得到成長
[00:15:06.800 --> 00:15:11.400]  能夠得到更加的成熟
[00:15:11.400 --> 00:15:15.800]  你問我為什麼基督徒身上會有這麼多的問題
[00:15:15.800 --> 00:15:18.440]  很多基督徒身上都有很多問題
[00:15:18.440 --> 00:15:19.760]  原因很簡單
[00:15:19.760 --> 00:15:24.160]  因為只有這樣神才會得到我們的注意力
[00:15:24.160 --> 00:15:26.320]  我自己就是一個好的例子
[00:15:26.320 --> 00:15:29.440]  當我一帆風順的時候
[00:15:29.440 --> 00:15:31.480]  啊 神是什麼水啊?
[00:15:31.480 --> 00:15:35.120]  不認識神 不再歸向神
[00:15:35.120 --> 00:15:37.720]  但是當我的身上有很多很多的危難
[00:15:37.720 --> 00:15:39.800]  有很多的苦難的時候
[00:15:39.800 --> 00:15:44.160]  我就能夠時時記得擁抱神 歸向神
[00:15:44.160 --> 00:15:47.040]  在聖經裡面希伯來書講得很清楚
[00:15:47.040 --> 00:15:49.520]  神所喜愛的兒女
[00:15:49.520 --> 00:15:53.480]  祂一定會在管教
[00:15:53.480 --> 00:15:55.640]  在《阿摩斯書》也是一樣
[00:15:55.640 --> 00:15:57.640]  《阿摩斯書》告訴我們
[00:15:57.640 --> 00:16:00.960]  神降了很多的災難給以色列人
[00:16:00.960 --> 00:16:02.760]  不是祂不喜歡他們
[00:16:02.760 --> 00:16:04.520]  而是祂愛他們
[00:16:04.520 --> 00:16:05.720]  降了災難之後
[00:16:05.720 --> 00:16:08.960]  神問你們還不歸向我
[00:16:08.960 --> 00:16:11.320]  我們見到有危難的時候
[00:16:11.320 --> 00:16:14.960]  其實就是提醒我們要擁抱神
[00:16:14.960 --> 00:16:18.000]  要歸向神
[00:16:18.000 --> 00:16:21.240]  當哈巴谷投訴給神聽的時候
[00:16:21.240 --> 00:16:23.920]  神就回答他有五樣東西
[00:16:23.920 --> 00:16:26.280]  這五樣東西是很重要的
[00:16:26.280 --> 00:16:29.760]  當我們基督徒是遇見了困難的時候
[00:16:29.760 --> 00:16:31.320]  或者是遇見了苦難
[00:16:31.320 --> 00:16:34.840]  我們是很需要這五件事來幫助我們
[00:16:34.840 --> 00:16:35.760]  很重要
[00:16:35.760 --> 00:16:38.280]  所以我們一件一件來看
[00:16:38.280 --> 00:16:41.920]  第一件就是要向列國宗觀看
[00:16:41.920 --> 00:16:44.360]  為什麼要向列國宗來觀看呢?
[00:16:44.360 --> 00:16:48.320]  神叫哈巴谷要放寬他的眼光
[00:16:48.320 --> 00:16:50.320]  不要轉牛角尖
[00:16:50.320 --> 00:16:53.280]  很多時候當我們有事情發生在我們身上的時候
[00:16:53.280 --> 00:16:55.000]  我們很喜歡轉牛角尖
[00:16:55.000 --> 00:16:58.120]  經常看見那件事就不能夠忘記
[00:16:58.120 --> 00:17:01.160]  一睡醒就會記得這件事
[00:17:01.160 --> 00:17:03.440]  這件事就好像天那麼大一樣
[00:17:03.440 --> 00:17:06.720]  在我們面前沒有辦法可以忘記
[00:17:06.720 --> 00:17:11.440]  但如果我們經常把注意力放在這件事上
[00:17:11.440 --> 00:17:13.200]  放在自己的心上
[00:17:13.200 --> 00:17:16.280]  我們很容易就形成了憂鬱症
[00:17:16.280 --> 00:17:20.000]  這個也是現代的心理學告訴我們
[00:17:20.000 --> 00:17:22.160]  現代的心理學就是說
[00:17:22.160 --> 00:17:26.040]  你不要把這些責任背在你自己的身上
[00:17:26.040 --> 00:17:28.000]  有問題的時候
[00:17:28.000 --> 00:17:30.360]  你為什麼是一個這樣的人
[00:17:30.360 --> 00:17:31.920]  你為什麼會有這麼多苦難
[00:17:31.920 --> 00:17:33.960]  你為什麼會不開心
[00:17:33.960 --> 00:17:37.720]  全部都是因為別人做在你身上
[00:17:37.720 --> 00:17:40.800]  所以你要把這個責任賴在別人的身上
[00:17:40.800 --> 00:17:44.440]  以致你能夠自己好起來
[00:17:44.440 --> 00:17:48.160]  這個當然不是我們基督徒所應該相信
[00:17:48.160 --> 00:17:50.760]  我們基督徒如果我們犯了罪
[00:17:50.760 --> 00:17:52.760]  而形成了我們在苦難裡面
[00:17:52.760 --> 00:17:56.120]  我們絕對應該是認罪悔改
[00:17:56.120 --> 00:17:58.960]  我們不應該把這個責任卸在別人的身上
[00:17:58.960 --> 00:18:01.240]  我們應該是去寬恕
[00:18:01.240 --> 00:18:03.520]  但是有一樣東西是真的
[00:18:03.520 --> 00:18:06.880]  如果我們只是把這個注意力放在自己的身上
[00:18:06.880 --> 00:18:08.720]  或者放在這個環境上
[00:18:08.720 --> 00:18:11.080]  我們是不能夠走得出來
[00:18:11.080 --> 00:18:13.760]  所以我們要把這個注意力放在神的身上
[00:18:13.760 --> 00:18:15.480]  我們要放寬我們的眼光
[00:18:15.480 --> 00:18:19.960]  我們要好像哈巴菊那樣向列國觀看
[00:18:19.960 --> 00:18:24.240]  第二 神說你會大大的驚奇
[00:18:24.240 --> 00:18:27.240]  原因很簡單 因為神是大能的
[00:18:27.240 --> 00:18:34.080]  神的工作是會令到我們覺得非常驚奇
[00:18:34.080 --> 00:18:35.880]  因為我們自己做不到
[00:18:35.880 --> 00:18:37.880]  很多時候我們的信心很小
[00:18:37.880 --> 00:18:40.080]  當我們自己做不到
[00:18:40.080 --> 00:18:42.400]  我們就認為走不出去了
[00:18:42.400 --> 00:18:45.360]  這個情形不會有轉機
[00:18:45.360 --> 00:18:48.840]  但我們忘記了我們所信的神是大能的神
[00:18:48.840 --> 00:18:51.560]  當我們做不到的時候他就做得到
[00:18:51.560 --> 00:18:54.360]  他做的永遠都是比我們所想所求的
[00:18:54.360 --> 00:18:57.080]  遠遠超過我們所想所求
[00:18:57.080 --> 00:19:01.240]  所以我們是要把我們的信心放在神的身上
