
[00:00:00.000 --> 00:00:04.320]  《哈蓋書》是《十二仙之書》裡的第十卷
[00:07:57.600 --> 00:07:59.600]  可以是通商
[00:07:59.600 --> 00:08:01.600]  而耶路撒冷因為在南邊
[00:08:01.600 --> 00:08:05.600]  所以是沒有這些通商的道路
[00:08:05.600 --> 00:08:06.600]  猶太人很聰明
[00:08:06.600 --> 00:08:08.600]  他們很快就很成功
[00:08:08.600 --> 00:08:10.600]  很快就賺了很多錢
[00:08:10.600 --> 00:08:13.600]  所以他們情願留在巴比倫
[00:08:13.600 --> 00:08:16.600]  不情願回去耶路撒冷
[00:08:16.600 --> 00:08:18.600]  但是願意回歸的人
[00:08:18.600 --> 00:08:20.600]  他們所走的路
[00:08:20.600 --> 00:08:25.600]  就正是阿伯拉罕當他由吾爾去到迦南地
[00:08:25.600 --> 00:08:27.600]  是同一條路
[00:08:27.600 --> 00:08:32.600]  我們見到在以色列記的三章二節
[00:08:32.600 --> 00:08:35.600]  說約撒達的兒子約書亞
[00:08:35.600 --> 00:08:37.600]  和他的重祭師
[00:08:37.600 --> 00:08:40.600]  和撒拉鐵的兒子索羅巴伯
[00:08:40.600 --> 00:08:42.600]  和他的弟兄
[00:08:42.600 --> 00:08:44.600]  一起起來
[00:08:44.600 --> 00:08:46.600]  捉了一個壇
[00:08:46.600 --> 00:08:49.600]  用神人摩西律法書上所講的辦法
[00:08:49.600 --> 00:08:52.600]  來獻繁祭給神
[00:08:52.600 --> 00:08:54.600]  這個我們見到
[00:08:54.600 --> 00:08:56.600]  在猶太人回歸的時候
[00:08:56.600 --> 00:08:58.600]  他們是有一個新的政府
[00:08:58.600 --> 00:09:01.600]  是由索羅巴伯來做省長
[00:09:01.600 --> 00:09:03.600]  等一下你們會見到索羅巴伯
[00:09:03.600 --> 00:09:05.600]  其實是有王的血液
[00:09:05.600 --> 00:09:07.600]  為什麼他不做王
[00:09:07.600 --> 00:09:08.600]  要做省長
[00:09:08.600 --> 00:09:11.600]  因為他們在波斯王的統治之下
[00:09:11.600 --> 00:09:14.600]  是不准不容許他們有王
[00:09:14.600 --> 00:09:17.600]  而我們見到
[00:09:17.600 --> 00:09:21.600]  也有大祭師約書亞在他們當中
[00:09:21.600 --> 00:09:24.600]  這個獻繁祭
[00:09:24.600 --> 00:09:26.600]  在壇上獻祭
[00:09:26.600 --> 00:09:28.600]  其實是未起聖殿之先
[00:09:28.600 --> 00:09:30.600]  他們已經獻祭
[00:09:30.600 --> 00:09:32.600]  而如果我們記得的話
[00:09:32.600 --> 00:09:35.600]  伯拉罕當他到達迦南地
[00:09:35.600 --> 00:09:37.600]  他第一件事所做的
[00:09:37.600 --> 00:09:40.600]  也是捉壇來獻祭給神
[00:09:40.600 --> 00:09:45.600]  我們見到以色列記三章六節
[00:09:45.600 --> 00:09:47.600]  當時是七月初一
[00:09:47.600 --> 00:09:49.600]  他們就獻繁祭給神
[00:09:49.600 --> 00:09:54.600]  但是神殿的根基尚未立定
[00:09:54.600 --> 00:09:57.600]  他的根基是要去到第二年的春天
[00:09:57.600 --> 00:10:00.600]  在以色列記三章十節記載
[00:10:00.600 --> 00:10:04.600]  他們終於是立了聖殿的根基
[00:10:04.600 --> 00:10:05.600]  但是很可惜
[00:10:05.600 --> 00:10:09.600]  馬上就有很多的那些外邦人
[00:10:09.600 --> 00:10:11.600]  不同國家的人
[00:10:11.600 --> 00:10:13.600]  尤其是撒瑪利亞人
[00:10:13.600 --> 00:10:15.600]  來攻擊他們
[00:10:15.600 --> 00:10:18.600]  來妨礙他們來起聖殿
[00:10:18.600 --> 00:10:21.600]  當時古列王已經死了
[00:10:21.600 --> 00:10:24.600]  有很多人去誣告猶大人
[00:10:24.600 --> 00:10:27.600]  說他們是掛羊頭賣狗肉
[00:10:27.600 --> 00:10:30.600]  說他們以起聖殿為名
[00:10:30.600 --> 00:10:33.600]  其實他們是想起城牆
[00:10:33.600 --> 00:10:35.600]  想謀反想叛逆
[00:10:35.600 --> 00:10:39.600]  波斯王阿達士西王聽了之後
[00:10:39.600 --> 00:10:41.600]  他就下令叫他們停止
[00:10:41.600 --> 00:10:44.600]  不准他們再起聖殿
[00:10:44.600 --> 00:10:48.600]  這個記載在以色列記的四章二十四節
[00:10:48.600 --> 00:10:49.600]  說在耶路撒冷
[00:10:49.600 --> 00:10:52.600]  神殿的工程就停止了
[00:10:52.600 --> 00:10:57.600]  要直到波斯王大利烏第二年
[00:10:57.600 --> 00:10:59.600]  大利烏王的第二年
[00:10:59.600 --> 00:11:02.600]  剛剛就是公元前的五百二十年
[00:11:02.600 --> 00:11:05.600]  也是我們今天的主角哈蓋先知
[00:11:05.600 --> 00:11:09.600]  開始向以色列人傳達神話的時候
[00:11:09.600 --> 00:11:14.600]  當時我們見到聖殿停止不准他們起
[00:11:14.600 --> 00:11:17.600]  所以每個人他們都回到自己的工作
[00:11:17.600 --> 00:11:18.600]  自己的崗位
[00:11:18.600 --> 00:11:22.600]  甚至是幫自己起自己的屋
[00:11:22.600 --> 00:11:24.600]  他們開始習慣了
[00:11:24.600 --> 00:11:28.600]  在沒有聖殿的環境下來獻祭
[00:11:28.600 --> 00:11:30.600]  在十六年間
[00:11:30.600 --> 00:11:33.600]  他們沒有將另外一塊石頭
[00:11:33.600 --> 00:11:36.600]  擺在聖殿根基的上方
[00:11:36.600 --> 00:11:38.600]  就是一個這樣的情形
[00:11:38.600 --> 00:11:41.600]  神派哈蓋先知去和以色列人
[00:11:41.600 --> 00:11:43.600]  來傳達他的話語
[00:11:43.600 --> 00:11:46.600]  要他們重啟聖殿
[00:11:46.600 --> 00:11:50.600]  在以色列記的六章十四至十五節
[00:11:50.600 --> 00:11:54.600]  我們見到哈蓋和易多的孫
[00:11:54.600 --> 00:11:56.600]  撒加利亞
[00:11:56.600 --> 00:11:58.600]  他們向人民講勸勉的話
[00:11:58.600 --> 00:11:59.600]  講了之後
[00:11:59.600 --> 00:12:03.600]  人民就建造這個殿凡事亨通
[00:12:03.600 --> 00:12:08.600]  直到大利烏王第六年亞達月第三日
[00:12:08.600 --> 00:12:11.600]  這個聖殿終於被建成了
[00:12:11.600 --> 00:12:16.600]  我們見到當大利烏王下令猶太人可以重啟聖殿
[00:12:16.600 --> 00:12:19.600]  我們見到哈蓋和撒加利亞
[00:12:19.600 --> 00:12:23.600]  去鼓勵人民來建聖殿
[00:12:23.600 --> 00:12:26.600]  很快這個聖殿就被建築完成
[00:12:26.600 --> 00:12:30.600]  這個是猶太人的歷史當中一個轉捩點
[00:12:30.600 --> 00:12:32.600]  我們一起來看看
[00:12:32.600 --> 00:12:33.600]  哈蓋書裡面
[00:12:33.600 --> 00:12:37.600]  哈蓋是怎樣打動以色列人的心
[00:12:37.600 --> 00:12:41.600]  來再一次建成聖殿
[00:12:41.600 --> 00:12:46.600]  其實哈蓋先知所面臨的難題
[00:12:46.600 --> 00:12:50.600]  就是當時有很多人來攻擊他們
[00:12:50.600 --> 00:12:52.600]  來妨礙他們建聖殿
[00:12:52.600 --> 00:12:55.600]  而他們的資源也變得很短缺
[00:12:55.600 --> 00:12:57.600]  所以一時間他們覺得
[00:12:57.600 --> 00:13:02.600]  可能這個不是神給我們的時間來建聖殿
[00:13:02.600 --> 00:13:04.600]  很多時候我們都是一樣
[00:13:04.600 --> 00:13:06.600]  弟兄姊妹是為神工作
[00:13:06.600 --> 00:13:07.600]  為神來侍奉
[00:13:07.600 --> 00:13:10.600]  但是當我們遇到有些困難
[00:13:10.600 --> 00:13:12.600]  有些逆境的時候
[00:13:12.600 --> 00:13:14.600]  我們就會很灰心
[00:13:14.600 --> 00:13:16.600]  我們就會喪膽
[00:13:16.600 --> 00:13:19.600]  這個正是猶太人面臨
[00:13:19.600 --> 00:13:21.600]  他們每個人都回到自己的家
[00:13:21.600 --> 00:13:23.600]  為自己建房屋
[00:13:23.600 --> 00:13:25.600]  為自己來謀生
[00:13:25.600 --> 00:13:29.600]  其實他們是正確的人選
[00:13:29.600 --> 00:13:31.600]  在正確的地點
[00:13:31.600 --> 00:13:34.600]  在正確的時間來建聖殿
[00:13:34.600 --> 00:13:36.600]  唯一不正確的
[00:13:36.600 --> 00:13:39.600]  就是他們沒有一個正確的優先次序
[00:13:39.600 --> 00:13:41.600]  他們是將自己的事
[00:13:41.600 --> 00:13:43.600]  放在神的事的前面
[00:13:43.600 --> 00:13:45.600]  他們沒有將神放在首位
[00:13:45.600 --> 00:13:48.600]  這個是他們的問題
[00:13:48.600 --> 00:13:51.600]  哈蓋書的特點
[00:13:51.600 --> 00:13:54.600]  我們看到哈蓋書38節的經文
[00:13:54.600 --> 00:13:56.600]  很短的一本書
[00:13:56.600 --> 00:13:59.600]  裡面有26次提到耶和華的話
[00:13:59.600 --> 00:14:01.600]  或者耶和華說
[00:14:01.600 --> 00:14:03.600]  差不多每隔一節的經文
[00:14:03.600 --> 00:14:05.600]  就會這樣說
[00:14:05.600 --> 00:14:08.600]  經文是用了問話的方式
[00:14:08.600 --> 00:14:10.600]  來跟以色列人聊天
[00:14:10.600 --> 00:14:13.600]  神要問以色列人話
[00:14:13.600 --> 00:14:15.600]  使他們去思考
[00:14:15.600 --> 00:14:16.600]  當他們思考的時候
[00:14:16.600 --> 00:14:20.600]  他們就發覺原來自己的想法是錯的
[00:14:20.600 --> 00:14:24.600]  哈蓋是第一位流亡後
[00:14:24.600 --> 00:14:26.600]  或者回歸後的先知
[00:14:26.600 --> 00:14:28.600]  他的風格他的作風
[00:14:28.600 --> 00:14:31.600]  和之前的先知都很不同
[00:14:31.600 --> 00:14:33.600]  之前的先知他們的作風
[00:14:33.600 --> 00:14:35.600]  說的話都很沉重
[00:14:35.600 --> 00:14:38.600]  是很有審判的意念在裡面
[00:14:38.600 --> 00:14:40.600]  甚至也有些先知
[00:14:40.600 --> 00:14:42.600]  他們變得很詩詞
[00:14:42.600 --> 00:14:45.600]  很詩歌式的寫法
[00:14:45.600 --> 00:14:47.600]  寫書的寫法
[00:14:47.600 --> 00:14:51.600]  好像是哈巴谷和那紅書
[00:14:51.600 --> 00:14:53.600]  但是哈蓋的作風
[00:14:53.600 --> 00:14:55.600]  就非常的直接
[00:14:55.600 --> 00:14:57.600]  非常的實際
[00:14:57.600 --> 00:14:59.600]  而且我們看到
[00:14:59.600 --> 00:15:02.600]  在流亡後回歸後的先知
[00:15:02.600 --> 00:15:05.600]  他們的信息都是比較鼓勵人
[00:15:05.600 --> 00:15:07.600]  都是比較安慰人
[00:15:07.600 --> 00:15:10.600]  哈蓋書的大綱其實是很簡單
[00:15:10.600 --> 00:15:12.600]  因為哈蓋先知
[00:15:12.600 --> 00:15:14.600]  是將這個大綱給了我們
[00:15:14.600 --> 00:15:17.600]  在哈蓋書裡面有四個主要的標題
[00:15:17.600 --> 00:15:19.600]  而這四個主要的標題
[00:15:19.600 --> 00:15:20.600]  都有日子在裡面
[00:15:20.600 --> 00:15:22.600]  所以是很清楚
[00:15:22.600 --> 00:15:24.600]  我們一起來看看
[00:15:24.600 --> 00:15:27.600]  哈蓋書怎麼能夠被分成四個段落
[00:15:27.600 --> 00:15:30.600]  第一個就是和聖殿重建有關
[00:15:30.600 --> 00:15:34.600]  這件事發生在大理烏王的第二年
[00:15:34.600 --> 00:15:38.600]  其實所有這四個分段的信息
[00:15:38.600 --> 00:15:41.600]  都是發生在大理烏王的第二年
[00:15:41.600 --> 00:15:42.600]  因為我們知道
[00:15:42.600 --> 00:15:46.600]  哈蓋先知的時供只有三個月零二十四日
[00:15:46.600 --> 00:15:49.600]  第一件事發生在六月初一
[00:15:49.600 --> 00:15:53.600]  是記載在哈蓋書一章一至十一節
[00:15:53.600 --> 00:15:59.600]  就是哈蓋先知來鼓勵猶太人再一次建聖殿
[00:15:59.600 --> 00:16:03.600]  第二件事我叫它做聖光重現
[00:16:03.600 --> 00:16:07.600]  發生在同年的七月二十一日
[00:16:07.600 --> 00:16:11.600]  在哈蓋書的二章一至九節
[00:16:11.600 --> 00:16:13.600]  為什麼叫它做聖光重現呢
[00:16:13.600 --> 00:16:14.600]  原因很簡單
[00:16:14.600 --> 00:16:19.600]  因為當他們見到所被建的殿是這麼渺小
[00:16:19.600 --> 00:16:22.600]  那些猶太人是非常非常之失望
[00:16:22.600 --> 00:16:24.600]  但是神透過哈蓋先知跟他們說
[00:16:24.600 --> 00:16:25.600]  你們不要失望
[00:16:25.600 --> 00:16:28.600]  因為這個殿將來的榮耀
[00:16:28.600 --> 00:16:32.600]  要比所羅門王的殿還要大
[00:16:32.600 --> 00:16:36.600]  第三個信息我叫它做聖公重溫
[00:16:36.600 --> 00:16:40.600]  發生在同年的九月二十四日
[00:16:40.600 --> 00:16:44.600]  經文是記載在哈蓋書的二章十至十九節
[00:16:44.600 --> 00:16:46.600]  當時建聖殿的人
[00:16:46.600 --> 00:16:49.600]  有很多他們不是很聖潔
[00:16:49.600 --> 00:16:51.600]  所以當他們建聖殿的時候
[00:16:51.600 --> 00:16:54.600]  就令到他們的聖公都被污染了
[00:16:54.600 --> 00:16:56.600]  哈蓋先知是要處理這件事
[00:16:56.600 --> 00:17:00.600]  而神是給他智慧怎樣來處理
[00:17:00.600 --> 00:17:01.600]  而第四件
[00:17:01.600 --> 00:17:05.600]  第四個部分我叫它做聖者重臨
[00:17:05.600 --> 00:17:08.600]  是記載在同年的九月二十四日
[00:17:08.600 --> 00:17:12.600]  我們看到和第三個部分是同一天
[00:17:12.600 --> 00:17:14.600]  那一天神是給了哈蓋先知
[00:17:14.600 --> 00:17:17.600]  有兩個信息這麼多
[00:17:17.600 --> 00:17:22.600]  是記載在哈蓋書的二章二十至二十三節
[00:17:22.600 --> 00:17:27.600]  這個信息其實是給所羅巴伯這個省長
[00:17:27.600 --> 00:17:32.600]  我們知道所羅巴伯是有大胃的血統
[00:17:32.600 --> 00:17:34.600]  而神跟他說
[00:17:34.600 --> 00:17:37.600]  我要以你做大印的戒指
[00:17:37.600 --> 00:17:38.600]  等一下會解釋
[00:17:38.600 --> 00:17:43.600]  這個就是代表神要透過他的後裔
[00:17:43.600 --> 00:17:46.600]  要再次建立大胃的王位
[00:17:46.600 --> 00:17:49.600]  我們知道這個信息絕對不是給所羅巴伯
[00:17:49.600 --> 00:17:52.600]  因為所羅巴伯始終都沒有做過王
[00:17:52.600 --> 00:17:55.600]  這裡所說的當然就是耶穌基督
[00:17:55.600 --> 00:18:00.600]  這個預言耶穌基督會再次來到這個世上
[00:18:00.600 --> 00:18:04.600]  會統領以色列人能夠得勝
[00:18:04.600 --> 00:18:06.600]  這個就是哈蓋書
[00:18:06.600 --> 00:18:08.600]  我們不妨來看看
[00:18:08.600 --> 00:18:10.600]  第一個部分
[00:18:10.600 --> 00:18:12.600]  就是聖殿被重建
[00:18:12.600 --> 00:18:16.600]  這個標題在哈蓋書的一章一節
[00:18:16.600 --> 00:18:19.600]  在大理烏王的第二年六月初一
[00:18:19.600 --> 00:18:21.600]  神的話就藉著哈蓋先知
[00:18:21.600 --> 00:18:28.600]  臨到省長所羅巴伯和大祭司約書衙那裡
[00:18:28.600 --> 00:18:29.600]  說什麼呢
[00:18:29.600 --> 00:18:32.600]  要跟人民說在哈蓋書一章四節
[00:18:32.600 --> 00:18:37.600]  說這殿仍然荒涼
[00:18:37.600 --> 00:18:41.600]  你們自己還住天花板的房屋
[00:18:41.600 --> 00:18:43.600]  這裡所說天花板
[00:18:43.600 --> 00:18:46.600]  有人說每間屋都有天花板
[00:18:46.600 --> 00:18:48.600]  有哪間屋沒有天花板呢
[00:18:48.600 --> 00:18:52.600]  下雨就濕透了如果沒有天花板
[00:18:52.600 --> 00:18:55.600]  這裡所說的不是普通的天花板
[00:18:55.600 --> 00:18:58.600]  我們知道當巴比倫人淪陷以色列
[00:18:58.600 --> 00:19:00.600]  他們是很殘忍
[00:19:00.600 --> 00:19:02.600]  他們連樹木都不放過
[00:19:02.600 --> 00:19:04.600]  所以回歸之後
[00:19:04.600 --> 00:19:06.600]  你想找木材都已經很難
[00:19:06.600 --> 00:19:10.600]  漂亮的木材都從尼巴嫩運過來
[00:19:10.600 --> 00:19:12.600]  這些是很貴的木材
[00:19:12.600 --> 00:19:16.600]  雕刻了很漂亮的天花板在他們的屋裡面
[00:19:16.600 --> 00:19:21.600]  神說你們住在這麼漂亮的天花板的屋裡面
[00:19:21.600 --> 00:19:23.600]  而我的殿就荒涼了
[00:19:23.600 --> 00:19:25.600]  在這裡一章九節
[00:19:25.600 --> 00:19:28.600]  神又說因為我的殿荒涼
[00:19:28.600 --> 00:19:32.600]  你們各人卻顧自己的房屋
[00:19:32.600 --> 00:19:36.600]  原來殿和房屋在希伯來文是同一個字
[00:19:36.600 --> 00:19:38.600]  我的屋就荒涼了
[00:19:38.600 --> 00:19:41.600]  你們就顧你們自己房屋的顧字
[00:19:41.600 --> 00:19:42.600]  為什麼呢
[00:19:42.600 --> 00:19:44.600]  和合版有個括弧寫著
[00:19:44.600 --> 00:19:46.600]  是奔跑的意思
[00:19:46.600 --> 00:19:49.600]  你們一有機會就奔跑回自己的家
[00:19:49.600 --> 00:19:52.600]  令到我的殿是荒涼了
[00:19:52.600 --> 00:19:54.600]  我剛才也說過
[00:19:54.600 --> 00:19:58.600]  猶太人是習慣了沒有聖殿來獻祭給神
[00:19:58.600 --> 00:20:00.600]  來敬拜神
[00:20:00.600 --> 00:20:02.600]  而這裡經文我們見到兩次提到
[00:20:02.600 --> 00:20:06.600]  聖殿是仍然荒涼
[00:20:06.600 --> 00:20:10.600]  我們來看看哈蓋
[00:20:10.600 --> 00:20:12.600]  他數算以色列人的罪
[00:20:12.600 --> 00:20:15.600]  他說你們應該要省測自己的行為
[00:20:15.600 --> 00:20:17.600]  出現了兩次
[00:20:17.600 --> 00:20:20.600]  在哈蓋書一章五節和七節
[00:20:20.600 --> 00:20:23.600]  這個希伯來文原文的意思
[00:20:23.600 --> 00:20:25.600]  就好像英文版本說
[00:20:25.600 --> 00:20:27.600]  set your heart on your waist
[00:20:27.600 --> 00:20:31.600]  就是說將你的心放在你的行為上
[00:20:31.600 --> 00:20:34.600]  將你的心放在你的事工上
