
[00:00:00.000 --> 00:00:08.220]  弟兄姊妹,平安,很高興,今天有機會和大家一起在這裡敬拜,我們先一起祈禱
[00:11:00.640 --> 00:11:14.640]  在這本書的第二章講到有一位名叫基督徒的人找來一位鄰居叫尤順,一起出發,向天堂進發,並且沿路向別人傳福音
[00:11:14.640 --> 00:11:32.640]  結果他們走了不久,一下子一起跌入一個沼澤當中,那個沼澤叫做灰心沼,幾經掙扎之後尤順終於爬出沼澤
[00:11:32.640 --> 00:11:53.640]  基督徒後來也爬出來了,他對基督徒說:「我們剛剛上路走也不相信你了,從這裏要去到終點,我們還要預備遭遇多少次麻煩,但願我能夠活著離開這裏就好了,你自己一個人去那個好地方,我不跟你去了」
[00:11:53.640 --> 00:12:00.640]  他就這樣走了,基督徒從此也看不到他的蹤影
[00:12:00.640 --> 00:12:07.640]  這麼容易灰心的人,是很難會有耐心向別人傳福音的
[00:12:07.640 --> 00:12:17.640]  讓我講另一件真實的故事,是一位被稱為近代宣教之父的克里威廉
[00:12:17.640 --> 00:12:32.640]  他跟同伴去到印度做福音工作,同伴們很努力,日以繼夜花了好幾年的時間翻譯了聖經
[00:12:32.640 --> 00:12:45.640]  但是在1812年印度的一場大火裏面,幾分鐘之內就把翻譯出來的聖經全部燒光了
[00:12:45.640 --> 00:12:55.640]  同伴們真是非常絕望,翻譯聖經真是不簡單,花了好幾年的時間
[00:12:55.640 --> 00:13:06.640]  克里威廉就跟同伴說:「不怕,我們知道萬事都互相效力,叫愛神的人得益處,就是按舉旨而被召的人
[00:13:06.640 --> 00:13:15.640]  來來來,我們一齊感謝上帝,我們還沒死,我們仍然活著,我們先來做個感恩祈禱」
[00:13:15.640 --> 00:13:23.640]  我們要傳福音,一定要有耐心,不要這麼容易灰心
[00:13:23.640 --> 00:13:34.640]  第二個心就是真心,在第三節和第五節,保羅說:「我們勸勉不是出於錯誤,也不是出於污穢,也不是出於詭譎
[00:13:34.640 --> 00:13:43.640]  但上帝既然認定我們經得起考驗,把福音託付我們,我們就照著傳說,不是要賭人喜歡而是要賭
[00:13:43.640 --> 00:13:50.640]  考驗我們的心的上帝喜歡,因為我們從來沒有用過淺微的話,這是你們知道的
[00:13:50.640 --> 00:13:54.640]  也沒有藏著貪心,這是上帝可以作證的」
[00:13:54.640 --> 00:14:06.640]  在這幾句說話裏面,保羅用了很多反面的說法來表達他向帖撒羅尼加人傳福音是真情真意
[00:14:06.640 --> 00:14:12.640]  不是用詭詐,不是用花言巧語,更加不是貪圖他們的財物
[00:14:12.640 --> 00:14:18.640]  而是要做一個能夠帶給人今生和來生都有福的訊息
[00:14:18.640 --> 00:14:33.640]  如果我們跟別人做朋友不是真心真意的話,其實年紀大的人,有這麼多社會經驗的人,是很容易會覺察得到的
[00:14:33.640 --> 00:14:38.640]  我們就不可能成為別人的真正朋友了
[00:14:38.640 --> 00:14:49.640]  第三個心,最後一個心就是愛心,在第八節保羅一頭一尾說「既然我們只有你們」
[00:14:49.640 --> 00:14:55.640]  最後那裏又說「因為你們是我們所同而敵」
[00:14:55.640 --> 00:15:03.640]  保羅是帶著愛心向別人傳福音的,並且當時來說他們只是一些陌生人
[00:15:03.640 --> 00:15:11.640]  愛心的表現包括什麼呢?包括關心,很重要的關心
[00:15:11.640 --> 00:15:25.640]  說回幾十年前,有一首歌叫「小小燭光」,其中有一句歌詞是關心愛心,似是陽光,是可以溫暖別人的心
[00:15:25.640 --> 00:15:30.640]  保羅認識帖撒羅尼加的人真的不是很長的時間
[00:15:30.640 --> 00:15:35.640]  但他仍然很關心他們,寫信給他們
[00:15:35.640 --> 00:15:40.640]  那個時代寫信真是不容易,那些紙幣不會便宜的
[00:15:40.640 --> 00:15:49.640]  寫完之後還要找人送去,真是很費心,很費心的
[00:15:49.640 --> 00:15:56.640]  所以如果我們帶著愛心關心,我們是要準備付代價
[00:15:56.640 --> 00:16:03.640]  要付出我們的時間和心思,甚至要出錢出來
[00:16:03.640 --> 00:16:09.640]  現在我們來看兩義是什麼義呢?誠意和樂意
[00:16:09.640 --> 00:16:13.640]  誠意是和真心有些關聯的
[00:16:13.640 --> 00:16:16.640]  我們再看第五節的經文
[00:16:16.640 --> 00:16:21.640]  保羅為什麼對別人可以這麼真誠又充滿誠意呢?
[00:16:21.640 --> 00:16:25.640]  原來保羅是一位願意承擔責任的人
[00:16:25.640 --> 00:16:29.640]  上帝將福音的使命交付了給他
[00:16:29.640 --> 00:16:33.640]  他知道有一天他要向上帝交著
[00:16:33.640 --> 00:16:39.640]  所以他以真誠誠意的態度,向人傳福音
[00:16:39.640 --> 00:16:47.640]  就是為了要得到和上帝而來的稱責,得上帝的喜歡
[00:16:47.640 --> 00:16:55.640]  讓我們效法保羅,做一個時時活在上帝面前的人
[00:16:55.640 --> 00:16:58.640]  做一個要得上帝喜悅的人
[00:16:58.640 --> 00:17:01.640]  上帝今天也將福音托付給我們
[00:17:01.640 --> 00:17:06.640]  當我們傳福音給別人的時候,你不是為了教會而做
[00:17:06.640 --> 00:17:13.640]  也不是為了和人競爭而做,而是要得上帝喜悅
[00:17:13.640 --> 00:17:17.640]  好,最後我們看剛才看過的第八節
[00:17:17.640 --> 00:17:21.640]  我剛才讀了一頭一尾,但中間還有兩句話
[00:17:21.640 --> 00:17:23.640]  他說:既然我們自己有愛你們
[00:17:23.640 --> 00:17:26.640]  不但樂意將上帝的福音給你們
[00:17:26.640 --> 00:17:31.640]  連自己的性命也樂意給你們
[00:17:31.640 --> 00:17:33.640]  因為你們是我們所痛愛的
[00:17:33.640 --> 00:17:37.640]  保羅在中間這兩節兩次提到
[00:17:37.640 --> 00:17:43.640]  他的態度是非常樂意的
[00:17:43.640 --> 00:17:46.640]  他樂意傳福音,去到一個地步
[00:17:46.640 --> 00:17:49.640]  連自己的性命也可以給別人
[00:17:49.640 --> 00:17:54.640]  真的讓我們看到,傳福音可以不是一件苦差
[00:17:54.640 --> 00:17:57.640]  我們完全可以很樂意開開心心
[00:17:57.640 --> 00:18:03.640]  跟別人說上帝愛世人的訊息
[00:18:03.640 --> 00:18:07.640]  當然,有些時候我們也會遇到困難
[00:18:07.640 --> 00:18:10.640]  或者別人不太好的反應
[00:18:10.640 --> 00:18:13.640]  最近我們舉辦了元宵節活動
[00:18:13.640 --> 00:18:16.640]  我也向英語班的同學介紹
[00:18:16.640 --> 00:18:21.640]  和熱情邀請他們來參加
[00:18:21.640 --> 00:18:25.640]  其中有兩位說:好啊好啊,是我來參加
[00:18:25.640 --> 00:18:29.640]  但幾天後發過訊息給我
[00:18:29.640 --> 00:18:33.640]  推託,有其他事不能來
[00:18:33.640 --> 00:18:36.640]  這些我也是見怪不怪的
[00:18:36.640 --> 00:18:41.640]  另一位,第一次見他非常沒禮貌
[00:18:41.640 --> 00:18:44.640]  當他提醒我星期六晚有活動
[00:18:44.640 --> 00:18:47.640]  他立刻說:不參加
[00:18:47.640 --> 00:18:50.640]  我當時的感受也不太好受
[00:18:50.640 --> 00:18:54.640]  但我想:算了,他是甚麼人?
[00:18:54.640 --> 00:18:56.640]  又是罪人一個
[00:18:56.640 --> 00:19:00.640]  我們對罪人的期望不要太高
[00:19:00.640 --> 00:19:03.640]  我仍然樂意和他做朋友
[00:19:03.640 --> 00:19:05.640]  不會以後不理他
[00:19:05.640 --> 00:19:10.640]  當然,朋友也有不同程度
[00:19:10.640 --> 00:19:13.640]  好了,讓我總結今天的講道
[00:19:13.640 --> 00:19:16.640]  我們鼓勵大家要全福禁
[00:19:16.640 --> 00:19:21.640]  最重要的是成為別人的朋友
[00:19:21.640 --> 00:19:23.640]  不要一見到新朋友
[00:19:23.640 --> 00:19:27.640]  就說:你信不信我告訴你,你是罪人
[00:19:27.640 --> 00:19:29.640]  這樣就不太好
[00:19:29.640 --> 00:19:33.640]  我們跟別人做朋友最重要的關鍵
[00:19:33.640 --> 00:19:37.640]  在保羅的例子,就是帶著三心兩意
[00:19:37.640 --> 00:19:42.640]  三心就是內心、真心和愛心
[00:19:42.640 --> 00:19:47.640]  兩意就是誠意和樂意
[00:19:47.640 --> 00:19:51.640]  當我們帶著三心兩意跟別人交往的時候
[00:19:51.640 --> 00:19:54.640]  我們就會成為別人的朋友
[00:19:54.640 --> 00:20:00.640]  我們就可能可以跟別人在人生路上結伴同行
[00:20:00.640 --> 00:20:04.640]  我們藉著禱告祈求,分享
[00:20:04.640 --> 00:20:08.640]  我們也盼望我們的呼喚對象
[00:20:08.640 --> 00:20:11.640]  和我們一樣,獲得一個快樂的人生
[00:20:11.640 --> 00:20:15.640]  讓我們同心低頭祈禱
[00:20:15.640 --> 00:20:17.640]  親愛的天父,感謝你
[00:20:17.640 --> 00:20:19.640]  揀選了我們成為你的兒女
[00:20:19.640 --> 00:20:23.640]  求你幫助我們有勇氣、有智慧
[00:20:23.640 --> 00:20:26.640]  做好各方面的準備
[00:20:26.640 --> 00:20:29.640]  更求你為我們開啟機會之門
[00:20:29.640 --> 00:20:32.640]  讓我們可以成為別人的朋友
[00:20:32.640 --> 00:20:36.640]  幫助我們學習保羅的三心兩意
[00:20:36.640 --> 00:20:40.640]  使我們有機會跟別人分享福音
[00:20:40.640 --> 00:20:44.640]  讓別人得到福氣
[00:20:44.640 --> 00:20:49.640]  榮耀主的名,奉耶穌基督的名祈禱
[00:20:49.640 --> 00:20:50.640]  阿們
