
[00:00:00.000 --> 00:00:02.560]  或者大家會很奇怪
[00:05:26.160 --> 00:05:28.160]  如果你沒有這樣
[00:05:28.160 --> 00:05:30.160]  也不是認真洗手了
[00:05:30.160 --> 00:05:32.160]  開始醫院探訪
[00:05:32.160 --> 00:05:34.160]  我就很認真洗手
[00:05:34.160 --> 00:05:36.160]  洗啊洗啊
[00:05:36.160 --> 00:05:38.160]  現在探訪都不洗手
[00:05:38.160 --> 00:05:40.160]  探完才洗
[00:05:40.160 --> 00:05:42.160]  探完洗又不是這樣洗
[00:05:42.160 --> 00:05:44.160]  隨便洗就算了
[00:05:44.160 --> 00:05:48.160]  好像有時候我們
[00:05:48.160 --> 00:05:50.160]  對信仰也是
[00:05:50.160 --> 00:05:52.160]  上浸禮班的時候
[00:05:52.160 --> 00:05:54.160]  堂堂都到
[00:05:54.160 --> 00:05:58.160]  浸完就影都不見了
[00:05:58.160 --> 00:06:00.160]  有時候會這樣
[00:06:00.160 --> 00:06:02.160]  你是不是
[00:06:02.160 --> 00:06:04.160]  很認真去做一件事
[00:06:04.160 --> 00:06:06.160]  你每一天
[00:06:06.160 --> 00:06:08.160]  是不是很認真去刷牙
[00:06:08.160 --> 00:06:10.160]  刷牙
[00:06:10.160 --> 00:06:12.160]  怎樣才算認真
[00:06:12.160 --> 00:06:14.160]  好 問一問
[00:06:14.160 --> 00:06:16.160]  你有沒有刷牙三分鐘
[00:06:16.160 --> 00:06:18.160]  早上 有沒有 有啊
[00:06:18.160 --> 00:06:20.160]  我都不知道有沒有
[00:06:20.160 --> 00:06:22.160]  可能分幾個小時就沒有
[00:06:22.160 --> 00:06:24.160]  我記得
[00:06:24.160 --> 00:06:26.160]  刷牙原來
[00:06:26.160 --> 00:06:28.160]  有一次
[00:06:28.160 --> 00:06:30.160]  我忘記了是牙醫還是什麼
[00:06:30.160 --> 00:06:32.160]  發現自己刷牙
[00:06:32.160 --> 00:06:34.160]  原來的方法不對
[00:06:34.160 --> 00:06:36.160]  我刷牙
[00:06:36.160 --> 00:06:38.160]  開始的時候只是刷一面
[00:06:38.160 --> 00:06:40.160]  你現在是不是刷牙刷一面
[00:06:40.160 --> 00:06:42.160]  刷三面
[00:06:42.160 --> 00:06:44.160]  如果你刷一面
[00:06:44.160 --> 00:06:46.160]  其實你刷了三分之一
[00:06:46.160 --> 00:06:48.160]  如果你刷不夠
[00:06:48.160 --> 00:06:50.160]  三分鐘
[00:06:50.160 --> 00:06:52.160]  換句說話來說
[00:06:52.160 --> 00:06:54.160]  你都不是很認真刷牙
[00:06:54.160 --> 00:06:56.160]  你早上認不認真
[00:06:56.160 --> 00:06:58.160]  匆匆忙忙
[00:06:58.160 --> 00:07:00.160]  這樣
[00:07:00.160 --> 00:07:02.160]  究竟
[00:07:02.160 --> 00:07:04.160]  你是不是一個很認真的人
[00:07:04.160 --> 00:07:06.160]  今天你問
[00:07:06.160 --> 00:07:08.160]  你對信仰
[00:07:08.160 --> 00:07:10.160]  是不是很認真
[00:07:10.160 --> 00:07:12.160]  你對跟隨耶穌
[00:07:12.160 --> 00:07:14.160]  是不是很認真
[00:07:14.160 --> 00:07:16.160]  認真是一種態度
[00:07:16.160 --> 00:07:18.160]  有時候
[00:07:18.160 --> 00:07:20.160]  這種態度
[00:07:20.160 --> 00:07:22.160]  怎樣看我認不認真
[00:07:22.160 --> 00:07:24.160]  好像
[00:07:24.160 --> 00:07:28.160]  跟太太慶祝生日
[00:07:28.160 --> 00:07:30.160]  太太會問
[00:07:30.160 --> 00:07:32.160]  你認不認真
[00:07:32.160 --> 00:07:34.160]  還會隨便請我吃一頓飯
[00:07:34.160 --> 00:07:36.160]  這樣就算了
[00:07:36.160 --> 00:07:38.160]  你有沒有這樣
[00:07:38.160 --> 00:07:40.160]  越久越不認真
[00:07:40.160 --> 00:07:42.160]  以前還可能
[00:07:42.160 --> 00:07:44.160]  會送一份禮物
[00:07:44.160 --> 00:07:46.160]  送一張卡
[00:07:46.160 --> 00:07:48.160]  現在越來越什麼都沒有
[00:07:48.160 --> 00:07:50.160]  快要飯都不用吃了
[00:07:50.160 --> 00:07:52.160]  哈哈
[00:07:52.160 --> 00:07:54.160]  你認不認真
[00:07:54.160 --> 00:07:56.160]  認真是一種態度
[00:07:56.160 --> 00:07:58.160]  而這種態度
[00:07:58.160 --> 00:08:00.160]  你覺得能量度嗎
[00:08:00.160 --> 00:08:02.160]  有什麼指標
[00:08:02.160 --> 00:08:04.160]  看你認不認真
[00:08:04.160 --> 00:08:06.160]  不認真
[00:08:06.160 --> 00:08:08.160]  又有什麼結果
[00:08:08.160 --> 00:08:10.160]  我們從
[00:08:10.160 --> 00:08:12.160]  不認真的結果想想
[00:08:12.160 --> 00:08:14.160]  不認真有什麼結果
[00:08:14.160 --> 00:08:16.160]  在2012年
[00:08:16.160 --> 00:08:18.160]  北美
[00:08:18.160 --> 00:08:20.160]  一個
[00:08:20.160 --> 00:08:22.160]  Banner Research Group
[00:08:22.160 --> 00:08:24.160]  他們做了一個調查
[00:08:24.160 --> 00:08:26.160]  調查
[00:08:26.160 --> 00:08:28.160]  北美的基督徒
[00:08:28.160 --> 00:08:30.160]  究竟
[00:08:30.160 --> 00:08:32.160]  他們
[00:08:32.160 --> 00:08:34.160]  怎樣跟隨耶穌
[00:08:34.160 --> 00:08:36.160]  有多少人
[00:08:36.160 --> 00:08:38.160]  認真跟隨耶穌
[00:08:38.160 --> 00:08:40.160]  認真跟隨耶穌
[00:08:40.160 --> 00:08:42.160]  有沒有樣子
[00:08:42.160 --> 00:08:44.160]  有的
[00:08:44.160 --> 00:08:46.160]  認真跟隨耶穌的人
[00:08:46.160 --> 00:08:48.160]  是他們會
[00:08:48.160 --> 00:08:50.160]  像耶穌
[00:08:50.160 --> 00:08:52.160]  所以你問你自己
[00:08:52.160 --> 00:08:54.160]  認不認真跟隨耶穌
[00:08:54.160 --> 00:08:56.160]  你就是問我像不像
[00:08:56.160 --> 00:08:58.160]  耶穌
[00:08:58.160 --> 00:09:00.160]  如果你像耶穌
[00:09:00.160 --> 00:09:02.160]  你就是認真跟隨耶穌
[00:09:02.160 --> 00:09:04.160]  你不像耶穌
[00:09:04.160 --> 00:09:06.160]  就是你不認真跟隨耶穌
[00:09:06.160 --> 00:09:08.160]  有14%的人
[00:09:08.160 --> 00:09:10.160]  他們
[00:09:10.160 --> 00:09:12.160]  是認真跟隨耶穌
[00:09:12.160 --> 00:09:14.160]  所以他們的態度和行為
[00:09:14.160 --> 00:09:16.160]  好像耶穌
[00:09:16.160 --> 00:09:18.160]  換句話說
[00:09:18.160 --> 00:09:20.160]  這個禮堂
[00:09:20.160 --> 00:09:22.160]  有300人
[00:09:22.160 --> 00:09:24.160]  如果是這樣
[00:09:24.160 --> 00:09:26.160]  我們只不過
[00:09:26.160 --> 00:09:28.160]  可能有40多人
[00:09:28.160 --> 00:09:30.160]  是認真跟隨耶穌
[00:09:30.160 --> 00:09:32.160]  有200多人
[00:09:32.160 --> 00:09:34.160]  是不認真跟隨耶穌
[00:09:34.160 --> 00:09:36.160]  那些不認真跟隨
[00:09:36.160 --> 00:09:38.160]  耶穌是什麼人
[00:09:38.160 --> 00:09:40.160]  那些
[00:09:40.160 --> 00:09:42.160]  和這個世界的人
[00:09:42.160 --> 00:09:44.160]  沒有分別的人
[00:09:44.160 --> 00:09:46.160]  或者那個調查更加說
[00:09:46.160 --> 00:09:48.160]  這一部份的人
[00:09:48.160 --> 00:09:50.160]  更加是化理錯人
[00:09:50.160 --> 00:09:52.160]  這樣的一些基督徒
[00:09:52.160 --> 00:09:56.160]  你不認真跟隨
[00:09:56.160 --> 00:09:58.160]  耶穌
[00:09:58.160 --> 00:10:00.160]  所以你不會像耶穌
[00:10:00.160 --> 00:10:02.160]  你要問你自己
[00:10:02.160 --> 00:10:04.160]  你像不像耶穌
[00:10:04.160 --> 00:10:06.160]  當你
[00:10:06.160 --> 00:10:08.160]  是不認真跟隨耶穌
[00:10:08.160 --> 00:10:10.160]  你和這個世界的人
[00:10:10.160 --> 00:10:12.160]  是沒有分別
[00:10:12.160 --> 00:10:14.160]  第二件事
[00:10:14.160 --> 00:10:16.160]  不認真跟隨耶穌
[00:10:16.160 --> 00:10:18.160]  會有什麼結果呢
[00:10:18.160 --> 00:10:20.160]  不認真跟隨耶穌
[00:10:20.160 --> 00:10:22.160]  的結果就是
[00:10:22.160 --> 00:10:24.160]  教會會由盛而衰
[00:10:24.160 --> 00:10:26.160]  在
[00:10:26.160 --> 00:10:28.160]  19世紀
[00:10:28.160 --> 00:10:30.160]  就是
[00:10:30.160 --> 00:10:32.160]  荷蘭
[00:10:32.160 --> 00:10:34.160]  大概有
[00:10:34.160 --> 00:10:36.160]  98%
[00:10:36.160 --> 00:10:38.160]  他們的人是基督徒
[00:10:38.160 --> 00:10:40.160]  換句話來說
[00:10:40.160 --> 00:10:42.160]  整個國家是基督教的一個國家
[00:10:42.160 --> 00:10:44.160]  98%
[00:10:44.160 --> 00:10:46.160]  到20世紀
[00:10:46.160 --> 00:10:48.160]  90年代
[00:10:48.160 --> 00:10:50.160]  荷蘭只有
[00:10:50.160 --> 00:10:52.160]  40%
[00:10:52.160 --> 00:10:54.160]  以下的
[00:10:54.160 --> 00:10:56.160]  的民眾
[00:10:56.160 --> 00:10:58.160]  是基督徒
[00:10:58.160 --> 00:11:00.160]  很多教會
[00:11:00.160 --> 00:11:02.160]  都來到
[00:11:02.160 --> 00:11:04.160]  變了另一些用途
[00:11:04.160 --> 00:11:06.160]  當你在歐洲
[00:11:06.160 --> 00:11:10.160]  去旅行的時候
[00:11:10.160 --> 00:11:12.160]  你發現
[00:11:12.160 --> 00:11:14.160]  有很多歐洲的教會
[00:11:14.160 --> 00:11:16.160]  都不是教會
[00:11:16.160 --> 00:11:18.160]  可能成為會教
[00:11:18.160 --> 00:11:20.160]  他們的清真寺
[00:11:20.160 --> 00:11:22.160]  他們
[00:11:22.160 --> 00:11:24.160]  買了這些禮拜堂
[00:11:24.160 --> 00:11:26.160]  做他們敬拜的地方
[00:11:26.160 --> 00:11:28.160]  有可能有些禮拜堂
[00:11:28.160 --> 00:11:30.160]  變了一間
[00:11:30.160 --> 00:11:32.160]  酒樓
[00:11:32.160 --> 00:11:34.160]  一間餐廳
[00:11:34.160 --> 00:11:36.160]  為什麼
[00:11:36.160 --> 00:11:38.160]  教會
[00:11:38.160 --> 00:11:40.160]  會由盛而衰呢?
[00:11:40.160 --> 00:11:42.160]  為什麼
[00:11:42.160 --> 00:11:44.160]  我們基督徒的生命
[00:11:44.160 --> 00:11:46.160]  會是
[00:11:46.160 --> 00:11:48.160]  由盛而衰呢?
[00:11:48.160 --> 00:11:50.160]  因為
[00:11:50.160 --> 00:11:52.160]  我們沒有
[00:11:52.160 --> 00:11:54.160]  認真去跟隨主
[00:11:54.160 --> 00:11:56.160]  為什麼
[00:11:56.160 --> 00:11:58.160]  我們沒有認真
[00:11:58.160 --> 00:12:00.160]  跟隨耶穌呢?
[00:12:00.160 --> 00:12:02.160]  原因都有幾個
[00:12:02.160 --> 00:12:04.160]  沒有認真跟隨耶穌
[00:12:04.160 --> 00:12:06.160]  為什麼
[00:12:06.160 --> 00:12:08.160]  因為我們
[00:12:08.160 --> 00:12:10.160]  認為
[00:12:10.160 --> 00:12:12.160]  耶穌給我們的恩典
[00:12:12.160 --> 00:12:16.160]  用一個神學家的說法
[00:12:16.160 --> 00:12:18.160]  他說
[00:12:18.160 --> 00:12:20.160]  我們當這個恩典
[00:12:20.160 --> 00:12:22.160]  是一個廉價的恩典
[00:12:22.160 --> 00:12:28.160]  在第二次世界大戰的時候
[00:12:28.160 --> 00:12:30.160]  有一個
[00:12:30.160 --> 00:12:32.160]  德國的神學家
[00:12:32.160 --> 00:12:34.160]  他寫了
[00:12:34.160 --> 00:12:36.160]  一本書
[00:12:36.160 --> 00:12:38.160]  叫《追隨基督》
[00:12:38.160 --> 00:12:40.160]  我不知道
[00:12:40.160 --> 00:12:42.160]  你有沒有看過
[00:12:42.160 --> 00:12:44.160]  我信主初期就看這本書
[00:12:44.160 --> 00:12:46.160]  他說
[00:12:46.160 --> 00:12:48.160]  今天教會
[00:12:48.160 --> 00:12:50.160]  所宣傳的福音
[00:12:50.160 --> 00:12:52.160]  所說的恩典
[00:12:52.160 --> 00:12:54.160]  是一種廉價的恩典
[00:12:54.160 --> 00:12:58.160]  這個恩典是什麼呢?
[00:12:58.160 --> 00:13:00.160]  你信耶穌吧
[00:13:00.160 --> 00:13:02.160]  耶穌會幫你的
[00:13:02.160 --> 00:13:04.160]  你信耶穌吧
[00:13:04.160 --> 00:13:06.160]  你就可以得到赦免
[00:13:06.160 --> 00:13:08.160]  你就可以來到上天堂
[00:13:08.160 --> 00:13:10.160]  不過
[00:13:10.160 --> 00:13:12.160]  牧師沒有繼續說
[00:13:12.160 --> 00:13:14.160]  你信耶穌吧
[00:13:14.160 --> 00:13:16.160]  你需要悔改
[00:13:16.160 --> 00:13:18.160]  悔改和罪得赦免
[00:13:18.160 --> 00:13:20.160]  很不同
[00:13:20.160 --> 00:13:22.160]  很多基督徒
[00:13:22.160 --> 00:13:24.160]  濫用了
[00:13:24.160 --> 00:13:26.160]  這種恩典
[00:13:26.160 --> 00:13:28.160]  稱為
[00:13:28.160 --> 00:13:30.160]  一種廉價的恩典
[00:13:30.160 --> 00:13:34.160]  這位潘博華
[00:13:34.160 --> 00:13:36.160]  牧師
[00:13:36.160 --> 00:13:38.160]  他說廉價的恩典
[00:13:38.160 --> 00:13:40.160]  是我們教會
[00:13:40.160 --> 00:13:42.160]  一個最大的敵人
[00:13:42.160 --> 00:13:44.160]  弟兄姊妹
[00:13:44.160 --> 00:13:46.160]  最大的敵人
[00:13:46.160 --> 00:13:48.160]  就是我們
[00:13:48.160 --> 00:13:50.160]  以上帝
[00:13:50.160 --> 00:13:52.160]  給我們的恩典
[00:13:52.160 --> 00:13:54.160]  是一個廉價的恩典
[00:13:54.160 --> 00:13:56.160]  什麼是廉價的恩典呢?
[00:13:56.160 --> 00:14:00.160]  他在這本書裡說
[00:14:00.160 --> 00:14:02.160]  廉價的恩典
[00:14:02.160 --> 00:14:04.160]  是一種只求蒙寬恕
[00:14:04.160 --> 00:14:06.160]  而不需要悔改
[00:14:06.160 --> 00:14:08.160]  而不需要悔改
[00:14:08.160 --> 00:14:10.160]  什麼意思呢?
[00:14:10.160 --> 00:14:12.160]  我只是想得到上帝對我的罪的寬恕
[00:14:12.160 --> 00:14:14.160]  我只是想得到上帝對我的罪的寬恕
[00:14:14.160 --> 00:14:16.160]  但是我不需要為我的罪來悔改
[00:14:16.160 --> 00:14:18.160]  但是我不需要為我的罪來悔改
[00:14:18.160 --> 00:14:20.160]  我不需要去改變我們人生的方向
[00:14:20.160 --> 00:14:22.160]  我不需要去改變我們人生的方向
[00:14:22.160 --> 00:14:24.160]  我有罪,神阿寬恕我
[00:14:24.160 --> 00:14:26.160]  我有罪,神阿寬恕我
[00:14:26.160 --> 00:14:28.160]  我有罪,神阿寬恕我
[00:14:28.160 --> 00:14:30.160]  我不需要為自己的罪難過悔改
[00:14:30.160 --> 00:14:32.160]  我不需要為自己的罪難過悔改
[00:14:32.160 --> 00:14:34.160]  我不需要為自己的罪難過悔改
[00:14:34.160 --> 00:14:36.160]  來改變我們生活的模式
[00:14:36.160 --> 00:14:38.160]  來改變我們生活的模式
[00:14:38.160 --> 00:14:40.160]  這個就是廉價的恩典
[00:14:40.160 --> 00:14:42.160]  我不知道你是否這樣對待上帝的恩典
[00:14:42.160 --> 00:14:44.160]  我不知道你是否這樣對待上帝的恩典
[00:14:44.160 --> 00:14:46.160]  所以當你讀羅馬書第五章的時候
[00:14:46.160 --> 00:14:48.160]  所以當你讀羅馬書第五章的時候
[00:14:48.160 --> 00:14:50.160]  恩順清儀
[00:14:50.160 --> 00:14:52.160]  每個人都很開心
[00:14:52.160 --> 00:14:54.160]  但是
[00:14:54.160 --> 00:14:56.160]  第六章保羅說
[00:14:56.160 --> 00:14:58.160]  你不要只是因為恩順清儀
[00:14:58.160 --> 00:15:00.160]  你不要只是因為恩順清儀
[00:15:00.160 --> 00:15:02.160]  所以說我犯罪
[00:15:02.160 --> 00:15:04.160]  所以說我犯罪
[00:15:04.160 --> 00:15:06.160]  上帝的恩典不就更加多
[00:15:06.160 --> 00:15:08.160]  上帝的恩典不就更加多
[00:15:08.160 --> 00:15:10.160]  上帝的恩典不就更加多
[00:15:10.160 --> 00:15:12.160]  上帝的恩典不就更加多
[00:15:12.160 --> 00:15:14.160]  上帝的恩典不就更加多
[00:15:14.160 --> 00:15:16.160]  上帝的恩典不就更加多
[00:15:16.160 --> 00:15:18.160]  上帝的恩典不就更加多
[00:15:18.160 --> 00:15:20.160]  上帝的恩典不就更加多
[00:15:20.160 --> 00:15:22.160]  上帝的恩典不就更加多
[00:15:22.160 --> 00:15:24.160]  上帝的恩典不就更加多
[00:15:24.160 --> 00:15:26.160]  上帝的恩典不就更加多
[00:15:26.160 --> 00:15:28.160]  上帝的恩典不就更加多
[00:15:28.160 --> 00:15:30.160]  上帝的恩典不就更加多
[00:15:30.160 --> 00:15:32.160]  上帝的恩典不就更加多
[00:15:32.160 --> 00:15:34.160]  上帝的恩典不就更加多
[00:15:34.160 --> 00:15:36.160]  上帝的恩典不就更加多
[00:15:36.160 --> 00:15:38.160]  上帝的恩典不就更加多
[00:15:38.160 --> 00:15:40.160]  上帝的恩典不就更加多
[00:15:40.160 --> 00:15:42.160]  上帝的恩典不就更加多
[00:15:42.160 --> 00:15:44.160]  上帝的恩典不就更加多
[00:15:44.160 --> 00:15:46.160]  上帝的恩典不就更加多
[00:15:46.160 --> 00:15:48.160]  上帝的恩典不就更加多
[00:15:48.160 --> 00:15:50.160]  上帝的恩典不就更加多
[00:15:50.160 --> 00:15:52.160]  上帝的恩典不就更加多
[00:15:52.160 --> 00:15:54.160]  上帝的恩典不就更加多
[00:15:54.160 --> 00:15:56.160]  上帝的恩典不就更加多
[00:15:56.160 --> 00:15:58.160]  上帝的恩典不就更加多
[00:15:58.160 --> 00:16:00.160]  上帝的恩典不就更加多
[00:16:00.160 --> 00:16:02.160]  上帝的恩典不就更加多
[00:16:02.160 --> 00:16:04.160]  上帝的恩典不就更加多
[00:16:04.160 --> 00:16:06.160]  上帝的恩典不就更加多
[00:16:06.160 --> 00:16:08.160]  上帝的恩典不就更加多
[00:16:08.160 --> 00:16:10.160]  上帝的恩典不就更加多
[00:16:10.160 --> 00:16:12.160]  上帝的恩典不就更加多
[00:16:12.160 --> 00:16:14.160]  上帝的恩典不就更加多
[00:16:14.160 --> 00:16:16.160]  上帝的恩典不就更加多
[00:16:16.160 --> 00:16:18.160]  上帝的恩典不就更加多
[00:16:18.160 --> 00:16:20.160]  上帝的恩典不就更加多
[00:16:20.160 --> 00:16:22.160]  上帝的恩典不就更加多
[00:16:22.160 --> 00:16:24.160]  上帝的恩典不就更加多
[00:16:24.160 --> 00:16:26.160]  上帝的恩典不就更加多
[00:16:26.160 --> 00:16:28.160]  上帝的恩典不就更加多
[00:16:28.160 --> 00:16:30.160]  上帝的恩典不就更加多
[00:16:30.160 --> 00:16:32.160]  上帝的恩典不就更加多
[00:16:32.160 --> 00:16:34.160]  上帝的恩典不就更加多
[00:16:34.160 --> 00:16:36.160]  上帝的恩典不就更加多
[00:16:36.160 --> 00:16:38.160]  上帝的恩典不就更加多
[00:16:38.160 --> 00:16:40.160]  上帝的恩典不就更加多
[00:16:40.160 --> 00:16:42.160]  上帝的恩典不就更加多
[00:16:42.160 --> 00:16:44.160]  上帝的恩典不就更加多
[00:16:44.160 --> 00:16:46.160]  上帝的恩典不就更加多
[00:16:46.160 --> 00:16:48.160]  上帝的恩典不就更加多
[00:16:48.160 --> 00:16:50.160]  上帝的恩典不就更加多
[00:16:50.160 --> 00:16:52.160]  上帝的恩典不就更加多
[00:16:52.160 --> 00:16:54.160]  上帝的恩典不就更加多
[00:16:54.160 --> 00:16:56.160]  上帝的恩典不就更加多
[00:16:56.160 --> 00:16:58.160]  上帝的恩典不就更加多
[00:16:58.160 --> 00:17:00.160]  上帝的恩典不就更加多
[00:17:00.160 --> 00:17:02.160]  上帝的恩典不就更加多
[00:17:02.160 --> 00:17:04.160]  上帝的恩典不就更加多
[00:17:04.160 --> 00:17:06.160]  上帝的恩典不就更加多
[00:17:06.160 --> 00:17:08.160]  上帝的恩典不就更加多
[00:17:08.160 --> 00:17:10.160]  上帝的恩典不就更加多
[00:17:10.160 --> 00:17:12.160]  上帝的恩典不就更加多
[00:17:12.160 --> 00:17:14.160]  上帝的恩典不就更加多
[00:17:14.160 --> 00:17:16.160]  上帝的恩典不就更加多
[00:17:16.160 --> 00:17:18.160]  上帝的恩典不就更加多
[00:17:18.160 --> 00:17:20.160]  上帝的恩典不就更加多
[00:17:20.160 --> 00:17:22.160]  上帝的恩典不就更加多
[00:17:22.160 --> 00:17:24.160]  上帝的恩典不就更加多
