
[00:00:00.000 --> 00:00:07.000]  2016年是過了剛剛一個星期到第二個星期的時間
[00:08:38.000 --> 00:08:41.000]  一個摩西很重要的核心
[00:08:41.000 --> 00:08:42.000]  將他抓緊
[00:08:42.000 --> 00:08:44.000]  去告訴這群新的一代聽
[00:08:44.000 --> 00:08:48.000]  這群相信神會帶領他們進入迦南美地的
[00:08:48.000 --> 00:08:52.000]  這群年輕的一代的以色列民
[00:08:52.000 --> 00:08:55.000]  他們要抓住這個應許
[00:08:55.000 --> 00:08:59.000]  抓住這個誡命進入當中
[00:08:59.000 --> 00:09:01.000]  愛神愛人
[00:09:01.000 --> 00:09:04.000]  不單止在口裡說的說話
[00:09:04.000 --> 00:09:07.000]  並且是一個在行動上面
[00:09:07.000 --> 00:09:10.000]  我們來做的事情
[00:09:10.000 --> 00:09:14.000]  我們很簡單的獻出一份禮物
[00:09:14.000 --> 00:09:15.000]  特別有一個紙的心
[00:09:15.000 --> 00:09:17.000]  我猜這個意思是代表著
[00:09:17.000 --> 00:09:22.000]  將自己心底裡最願意去祝福人的東西
[00:09:22.000 --> 00:09:24.000]  交給別人
[00:09:24.000 --> 00:09:26.000]  希望我們能夠在《生命記》裡面
[00:09:26.000 --> 00:09:29.000]  我們看見摩西在當中
[00:09:29.000 --> 00:09:31.000]  那種的叮嚀
[00:09:31.000 --> 00:09:35.000]  都成為我們這個年代
[00:09:35.000 --> 00:09:37.000]  每一個城鎮的弟兄姊妹的提醒
[00:09:37.000 --> 00:09:39.000]  今天我會先和大家思想
[00:09:39.000 --> 00:09:41.000]  頭幾節的經文
[00:09:41.000 --> 00:09:42.000]  我們一起讀
[00:09:42.000 --> 00:09:43.000]  我們從《生命記》第一章
[00:09:43.000 --> 00:09:45.000]  讀到第八節的地方
[00:09:45.000 --> 00:09:46.000]  我們重新一起讀
[00:09:59.000 --> 00:10:03.000]  在中間向以色列人眾人所說的話
[00:10:03.000 --> 00:10:08.000]  從凱山經過西爾山到迦底斯巴尼亞
[00:10:08.000 --> 00:10:10.000]  有十一天的路程
[00:10:10.000 --> 00:10:14.000]  從埃及到四十年十一月初一日
[00:10:14.000 --> 00:10:19.000]  摩西照耀華直著他所吩咐以色列人的話
[00:10:19.000 --> 00:10:21.000]  都曉遇他們
[00:10:21.000 --> 00:10:25.000]  那時他已經擊殺了住希什本的
[00:10:25.000 --> 00:10:30.000]  阿摩尼王西弘和住以萊德阿薩塔諾的
[00:10:30.000 --> 00:10:32.000]  巴山王國
[00:10:32.000 --> 00:10:36.000]  摩西在約旦河東的摩亞地講律法說
[00:10:36.000 --> 00:10:40.000]  要起行轉到阿摩尼人的山地
[00:10:40.000 --> 00:10:43.000]  和靠近這山地的各處
[00:10:43.000 --> 00:10:48.000]  就是阿拉巴山地高原南地
[00:10:48.000 --> 00:10:51.000]  沿海一帶加南人的地
[00:10:51.000 --> 00:10:55.000]  並離巴倫山又到白大河
[00:10:55.000 --> 00:10:59.000]  如今我將這地擺在你們面前
[00:10:59.000 --> 00:11:02.000]  你們要進去得這地
[00:11:02.000 --> 00:11:06.000]  就是耶華向你們列祖阿巴拉罕
[00:11:06.000 --> 00:11:08.000]  以撒瓦國起誓
[00:11:08.000 --> 00:11:14.000]  應許賜給他們和他們的後裔為業之地
[00:11:14.000 --> 00:11:18.000]  這個就是摩西在生命記錄裡一開始的時候
[00:11:18.000 --> 00:11:21.000]  招待新一代的以色列民
[00:11:21.000 --> 00:11:24.000]  告訴他們你們要進去
[00:11:24.000 --> 00:11:27.000]  這個地擺在你們面前
[00:11:27.000 --> 00:11:32.000]  這是神向阿巴拉罕以撒瓦國應許之地
[00:11:32.000 --> 00:11:37.000]  其實阿巴拉罕以撒瓦國都踏足過在這地上
[00:11:37.000 --> 00:11:39.000]  他們在那裡生活過
[00:11:39.000 --> 00:11:41.000]  在那裡走過人生的路途
[00:11:41.000 --> 00:11:47.000]  但神要將這所走過的地賜給以色列民
[00:11:47.000 --> 00:11:51.000]  讓他們成為他們的為業之地
[00:11:51.000 --> 00:11:53.000]  這個吩咐這個應許
[00:11:53.000 --> 00:11:56.000]  到今天在以色列當中
[00:11:56.000 --> 00:11:59.000]  仍然成為他們所重視
[00:11:59.000 --> 00:12:02.000]  要成為他們所渴求的事情
[00:12:02.000 --> 00:12:03.000]  所以這個民族奇妙
[00:12:03.000 --> 00:12:07.000]  就是當他們曾經滅國了很多很多年的時候
[00:12:07.000 --> 00:12:10.000]  但總是他們要回歸這地
[00:12:10.000 --> 00:12:13.000]  在歷史裡也都在世界大戰
[00:12:13.000 --> 00:12:15.000]  第二次世界大戰之後
[00:12:15.000 --> 00:12:19.000]  這個以色列人他們在一九六幾年的年代裡
[00:12:19.000 --> 00:12:23.000]  重新在這個地方裡面來勞國
[00:12:23.000 --> 00:12:25.000]  我們心上只是告訴我們
[00:12:25.000 --> 00:12:28.000]  神的應許從來沒有改變
[00:12:28.000 --> 00:12:30.000]  他揀選了以色列民
[00:12:30.000 --> 00:12:33.000]  他就要將神的應許賜給他們
[00:12:33.000 --> 00:12:35.000]  同樣揀選了我們每一個人
[00:12:35.000 --> 00:12:39.000]  作為神的教會裡面的一份子
[00:12:39.000 --> 00:12:42.000]  神同樣這樣來幫助我們提醒我們
[00:12:42.000 --> 00:12:46.000]  神有恩典也有祂所賜給我們應許
[00:12:46.000 --> 00:12:48.000]  臨到我們的身上
[00:12:48.000 --> 00:12:53.000]  我們帶著一個怎樣的心境來得著神
[00:12:53.000 --> 00:12:55.000]  給我們應許之地
[00:12:55.000 --> 00:13:00.000]  我深信他們幾位核心小組的牧師
[00:13:00.000 --> 00:13:04.000]  今年去決定查考這個生命記的時候
[00:13:04.000 --> 00:13:07.000]  我深信都是有他們在神面前的領袖
[00:13:07.000 --> 00:13:13.000]  盼望我們能夠在生命記當中一方面認識神自己的應許
[00:13:13.000 --> 00:13:16.000]  同時也認識神對我們的心意
[00:13:16.000 --> 00:13:19.000]  希望我們能夠更加確切的
[00:13:19.000 --> 00:13:25.000]  行在主自己的吩咐和祂的誡命裡面
[00:13:25.000 --> 00:13:28.000]  我們看看這段經文給我們的提醒
[00:13:28.000 --> 00:13:30.000]  第一方面就是我們看到
[00:13:30.000 --> 00:13:33.000]  摩西特別開始生命記的時候
[00:13:33.000 --> 00:13:36.000]  就記錄了他們走過的一些路程
[00:13:36.000 --> 00:13:39.000]  當然這些路程可能對大家來說都是陌生
[00:13:39.000 --> 00:13:41.000]  但是如果你有機會
[00:13:41.000 --> 00:13:45.000]  很喜歡走去看看聖地由宗的時候
[00:13:45.000 --> 00:13:49.000]  可能有些地方有些人帶你走過看過也說不定
[00:13:49.000 --> 00:13:51.000]  由於環境的因素
[00:13:51.000 --> 00:13:54.000]  大家看這個圖也是只有看字
[00:13:54.000 --> 00:13:57.000]  由聖經開始看,聖經裡面說到
[00:13:57.000 --> 00:14:03.000]  當時一班以色列民怎樣從埃及的地方離開抗野
[00:14:03.000 --> 00:14:08.000]  進入準備過約旦河的時間
[00:14:08.000 --> 00:14:10.000]  我想特別給大家知道一個地方
[00:14:10.000 --> 00:14:13.000]  就是他提到的摩押地
[00:14:13.000 --> 00:14:15.000]  他們就停在這個地方裡面
[00:14:15.000 --> 00:14:20.000]  準備過約旦河進入迦南地的地方
[00:14:20.000 --> 00:14:22.000]  摩西就在這個地方裡面
[00:14:22.000 --> 00:14:27.000]  向他發出生命記裡面很多的訓誨
[00:14:27.000 --> 00:14:31.000]  給這班以色列的新一代
[00:14:31.000 --> 00:14:33.000]  我們盼望在這個過程裡面
[00:14:33.000 --> 00:14:36.000]  摩西也有一個很有名的祈禱
[00:14:36.000 --> 00:14:38.000]  這個祈禱我相信也是提醒我們
[00:14:38.000 --> 00:14:41.000]  當我們要進入去應許之地的時候
[00:14:41.000 --> 00:14:47.000]  我們求神要讓我們懂得怎樣去數算自己的日子
[00:14:47.000 --> 00:14:51.000]  在這個過程裡面摩西在他的詩篇當中這樣說
[00:14:51.000 --> 00:14:55.000]  求你指教我們怎樣去數算自己的日子
[00:14:55.000 --> 00:14:59.000]  好好讓我們能夠得到智慧的心
[00:14:59.000 --> 00:15:02.000]  我們相信我們人生很多時候很匆匆而過
[00:15:02.000 --> 00:15:04.000]  一年又一年
[00:15:04.000 --> 00:15:07.000]  當再一次踏入一個新的年度的時候
[00:15:07.000 --> 00:15:11.000]  你有沒有感覺到回望過往走過的日子的時候
[00:15:11.000 --> 00:15:14.000]  你發覺原來我登錄了
[00:15:14.000 --> 00:15:17.000]  我這麼快的日子
[00:15:17.000 --> 00:15:20.000]  可能日子就是這樣慢慢慢慢在生命裡面
[00:15:20.000 --> 00:15:23.000]  你流走了你都不知道
[00:15:23.000 --> 00:15:25.000]  我們重新再一次去檢視
[00:15:25.000 --> 00:15:27.000]  60歲很年輕的
[00:15:27.000 --> 00:15:30.000]  剛好我們人生一個新的開始
[00:15:30.000 --> 00:15:32.000]  可以為神做更大的工作
[00:15:32.000 --> 00:15:35.000]  如果你說我50歲更好了
[00:15:35.000 --> 00:15:38.000]  我們可以在當中更好準備我們自己
[00:15:38.000 --> 00:15:44.000]  但我相信在神給我們在年歲裡面的改動的時候
[00:15:44.000 --> 00:15:49.000]  都是再一次去提醒我們生命的有限
[00:15:49.000 --> 00:15:52.000]  數算的意思是告訴我們
[00:15:52.000 --> 00:15:54.000]  有些東西有個限制
[00:15:54.000 --> 00:15:56.000]  是數得出來的
[00:15:56.000 --> 00:15:59.000]  這樣能夠在這個時刻裡面我們重新去確定
[00:15:59.000 --> 00:16:01.000]  再踏進新一年的時間
[00:16:01.000 --> 00:16:03.000]  我們希望就是自己
[00:16:03.000 --> 00:16:11.000]  今年我們怎麼樣來好好的去走過我們生命的路途
[00:16:11.000 --> 00:16:12.000]  在這個過程裡面
[00:16:12.000 --> 00:16:18.000]  摩西向這一班以色列民的訓誨都幫助我們
[00:16:18.000 --> 00:16:22.000]  幫助我們從什麼角度來看我們的人生
[00:16:22.000 --> 00:16:26.000]  第一方面我們看到的地方就是從一個德性的經驗裡面
[00:16:26.000 --> 00:16:29.000]  有時候我們不敢去數算我們自己的日子
[00:16:29.000 --> 00:16:32.000]  因為我們看到的很多是挫敗的經驗
[00:16:32.000 --> 00:16:35.000]  過去我們許了很多願都做不到
[00:16:35.000 --> 00:16:38.000]  過去很多我們想做的東西我們都做不到
[00:16:38.000 --> 00:16:41.000]  是不是又要將將來的過去的東西
[00:16:41.000 --> 00:16:43.000]  將來又放在新的東西裡面呢
[00:16:43.000 --> 00:16:45.000]  有時候我們就在這個過程裡面
[00:16:45.000 --> 00:16:47.000]  我們又覺得捨棄
[00:16:47.000 --> 00:16:51.000]  但摩西克斯的時候提這班以色列新一代的時候
[00:16:51.000 --> 00:16:55.000]  他就先告訴你你打勝過什麼仗
[00:16:55.000 --> 00:16:59.000]  同樣我們都看我們自己生命裡面有什麼德性的經驗
[00:16:59.000 --> 00:17:04.000]  提醒我們原來怎麼樣可以能夠得勝
[00:17:04.000 --> 00:17:08.000]  當然背後最後的經驗我們發現都是靠主來得勝
[00:17:08.000 --> 00:17:12.000]  但最重要的仍然我們都是看見的就是
[00:17:12.000 --> 00:17:16.000]  我們人生有神給我們祝福
[00:17:16.000 --> 00:17:19.000]  能力勝過艱難
[00:17:19.000 --> 00:17:21.000]  勝過仇敵
[00:17:21.000 --> 00:17:24.000]  勝過問題那種力量
[00:17:24.000 --> 00:17:26.000]  我們需要在神的面前
[00:17:26.000 --> 00:17:29.000]  我們能夠可以去抓緊這個經驗
[00:17:29.000 --> 00:17:33.000]  就好像昔日這一班的以色列民新一代
[00:17:33.000 --> 00:17:35.000]  他們聽著上一代來告訴他們
[00:17:35.000 --> 00:17:40.000]  他們怎樣來打勝阿摩利王西弘和巴山王岳
[00:17:40.000 --> 00:17:42.000]  這個在他們的記載裡面都提到
[00:17:42.000 --> 00:17:44.000]  昔日他們出埃及的時候
[00:17:44.000 --> 00:17:48.000]  這些五王四王一起圍攻他們的時候
[00:17:48.000 --> 00:17:50.000]  這一班都不會打仗的人
[00:17:50.000 --> 00:17:54.000]  竟然能夠可以在當中勝過當時
[00:17:54.000 --> 00:17:59.000]  這一批迦南裡面很有勢力的皇帝
[00:17:59.000 --> 00:18:02.000]  這個就是神在我們信仰的人生裡面
[00:18:02.000 --> 00:18:06.000]  要提醒我們去帶領我們得勝
[00:18:06.000 --> 00:18:09.000]  帶領我們走過生命的困難挑戰的時候
[00:18:09.000 --> 00:18:12.000]  神仍然幫助我們
[00:18:12.000 --> 00:18:16.000]  叫我們能夠可以勝過一切的困難
[00:18:16.000 --> 00:18:19.000]  今天我們能夠踏入2016年
[00:18:19.000 --> 00:18:22.000]  我相信2015年總有些東西你死不過
[00:18:22.000 --> 00:18:24.000]  但又不能死
[00:18:24.000 --> 00:18:26.000]  今天都還在
[00:18:26.000 --> 00:18:30.000]  一樣繼續來到我們前面人生的路途
[00:18:30.000 --> 00:18:32.000]  繼續去面對挑戰
[00:18:32.000 --> 00:18:34.000]  幸好我們每一年對我們來說
[00:18:34.000 --> 00:18:37.000]  都匯列出我們希望所達成的任務
[00:18:37.000 --> 00:18:39.000]  希望所要做到的事
[00:18:39.000 --> 00:18:42.000]  但有時自願為
[00:18:42.000 --> 00:18:44.000]  自己都不夠努力
[00:18:44.000 --> 00:18:46.000]  有些事我們都做不到
[00:18:46.000 --> 00:18:49.000]  但我們仍然深信在過程裡面有些事
[00:18:49.000 --> 00:18:51.000]  神是幫助我們
[00:18:51.000 --> 00:18:54.000]  使我們能夠可以得勝
[00:18:54.000 --> 00:18:59.000]  使我們能夠可以完成
[00:18:59.000 --> 00:19:02.000]  第二方面我們看見的就是在這個過程裡面
[00:19:02.000 --> 00:19:06.000]  摩西要提醒這一班的百姓
[00:19:06.000 --> 00:19:08.000]  就是那種信服
[00:19:08.000 --> 00:19:11.000]  當摩西帶著他們去走生命的路途的時候
[00:19:11.000 --> 00:19:14.000]  神就一直去幫助他們
[00:19:14.000 --> 00:19:16.000]  看見他們雖然有埋怨
[00:19:16.000 --> 00:19:18.000]  有很多不同的事
[00:19:18.000 --> 00:19:20.000]  但神都是幫助他們
[00:19:20.000 --> 00:19:22.000]  讓他們能夠在信服的當中
[00:19:22.000 --> 00:19:26.000]  如何將自己人生的方向調教
[00:19:26.000 --> 00:19:30.000]  然後能夠去聆聽神自己的曉語
[00:19:30.000 --> 00:19:34.000]  信服是基於我們明白神的心意
[00:19:34.000 --> 00:19:37.000]  明白神自己的啟示
[00:19:37.000 --> 00:19:39.000]  明白神的教導
[00:19:39.000 --> 00:19:42.000]  我們才能夠可以講信服
[00:19:42.000 --> 00:19:45.000]  有時我們很多時間我們以為信服
[00:19:45.000 --> 00:19:48.000]  是一些事我們在當中
[00:19:48.000 --> 00:19:52.000]  未能夠完全理解
[00:19:52.000 --> 00:19:54.000]  或者這是命令
[00:19:54.000 --> 00:19:57.000]  是一個命令我們必須要做
[00:19:57.000 --> 00:19:59.000]  我仍然覺得信服是最重要的地方
[00:19:59.000 --> 00:20:02.000]  就是你很清楚這件事情
[00:20:02.000 --> 00:20:04.000]  很明白這個曉語
[00:20:04.000 --> 00:20:07.000]  這個吩咐是什麼事情
[00:20:07.000 --> 00:20:11.000]  然後你自己去調教你自己的內心
[00:20:11.000 --> 00:20:14.000]  走啊,不走啊
[00:20:14.000 --> 00:20:17.000]  接受啊,還有抗拒
[00:20:17.000 --> 00:20:20.000]  這個就是神給我們的那種
[00:20:20.000 --> 00:20:23.000]  可以能夠分辨善惡的能力
[00:20:23.000 --> 00:20:27.000]  當中其中一種我們需要負責任的地方
[00:20:27.000 --> 00:20:31.000]  整個生命記裡面摩西都是強調
[00:20:31.000 --> 00:20:33.000]  你要選擇生命
[00:20:33.000 --> 00:20:35.000]  你自己去選
[00:20:35.000 --> 00:20:37.000]  你喜歡繼續去拜以前
[00:20:37.000 --> 00:20:40.000]  在這個舊的地方裡面的神
[00:20:40.000 --> 00:20:44.000]  還是繼續去侍奉耶和華
[00:20:44.000 --> 00:20:47.000]  摩西很深體會到這件事
[00:20:47.000 --> 00:20:50.000]  是要交給這班百姓
[00:20:50.000 --> 00:20:53.000]  信服在我們熟練的初戀裡面
[00:20:53.000 --> 00:20:58.000]  是一個非常重要我們生命學習的部分
[00:20:58.000 --> 00:21:00.000]  信服一定不是盲目的
[00:21:00.000 --> 00:21:04.000]  信服是一種深深地體會
[00:21:04.000 --> 00:21:06.000]  對自己的生命得福
[00:21:06.000 --> 00:21:08.000]  然後更加重要我們看下去
[00:21:08.000 --> 00:21:12.000]  就是跟神的關係是如何
