
[00:00:00.000 --> 00:00:05.000]  來聽上帝的道義先由我們再一次以禱告交給我們的主
[00:01:26.000 --> 00:01:29.000]  能夠有這個自由來到學習你的說話
[00:01:29.000 --> 00:01:31.000]  聆聽主你的教訓
[00:01:31.000 --> 00:01:33.000]  我們再次獻上感謝
[00:01:33.000 --> 00:01:35.000]  給我們好好把握這個機會
[00:01:35.000 --> 00:01:38.000]  因為這樣的日子並不是常在的
[00:01:38.000 --> 00:01:42.000]  讓我們現在再次把我們信息意念交響
[00:01:42.000 --> 00:01:47.000]  讓我們全言毀聲在主你的教訓當中
[00:01:47.000 --> 00:01:49.000]  讓你的說話再次來到
[00:01:49.000 --> 00:01:51.000]  謀造我們每一個人
[00:01:51.000 --> 00:01:55.000]  我們的禱告奉主耶穌的名稱
[00:01:55.000 --> 00:01:57.000]  Amen
[00:02:25.000 --> 00:02:27.000]  你們環顧一下身邊的環境
[00:02:27.000 --> 00:02:32.000]  你會發現縱使我們的生活可能越來越富裕都好
[00:02:32.000 --> 00:02:35.000]  你會發現縱使我們的生活會越來越富裕
[00:02:35.000 --> 00:02:38.000]  但人的心也都越來越多問題出現
[00:02:38.000 --> 00:02:41.000]  但人的心也會越來越多問題出現
[00:02:41.000 --> 00:02:45.000]  不信你留意下你身邊肯定有一個在你左近
[00:02:45.000 --> 00:02:49.000]  你要留心下在你身邊一定會有一個在你的旁邊
[00:02:49.000 --> 00:02:50.000]  什麼人在你左近
[00:02:50.000 --> 00:02:56.000]  他肯定在他的情緒上面有些困難或者矛盾在他裡面
[00:02:56.000 --> 00:03:01.000]  他肯定會有在他的情緒上會有一些困難或者矛盾在他裡面
[00:03:01.000 --> 00:03:08.000]  似乎這個世界越來越多的人是幻想很多不同程度上的情緒病或者精神病
[00:03:08.000 --> 00:03:13.000]  好像這個世界更多的人會患上情緒病或者是精神病
[00:03:13.000 --> 00:03:16.000]  人的心應該是更被滿足
[00:03:16.000 --> 00:03:19.000]  人的心應該是被更加的滿足
[00:03:19.000 --> 00:03:24.000]  但為什麼人在越來越富裕越能夠滿足他的狀態之下
[00:03:24.000 --> 00:03:26.000]  更多這個問題出現呢
[00:03:26.000 --> 00:03:30.000]  為什麼會在越來越容易滿足他的慾望的這個狀況下
[00:03:30.000 --> 00:03:32.000]  更多這樣的問題出現呢
[00:03:32.000 --> 00:03:37.000]  不同的科學家或者醫生研究去嘗試解釋這個問題
[00:03:37.000 --> 00:03:41.000]  不同的科學家醫生他們嘗試去解釋這個問題
[00:03:41.000 --> 00:03:45.000]  他們從一個物理的角度或者是醫療的角度去思想
[00:03:45.000 --> 00:03:49.000]  他們用一個物理或者是醫療的角度去思想
[00:03:49.000 --> 00:03:51.000]  譬如有一次我去看醫生
[00:03:51.000 --> 00:03:54.000]  我醫生一見到我的時候就一定要介紹我吃一樣東西
[00:03:54.000 --> 00:03:55.000]  比方有一次我看醫生
[00:03:55.000 --> 00:03:58.000]  這個醫生一見到我就介紹我要吃一種東西
[00:03:58.000 --> 00:04:00.000]  他說你有沒有吃維他命D
[00:04:00.000 --> 00:04:03.000]  他說你有沒有吃維生素D
[00:04:03.000 --> 00:04:05.000]  你有沒有吃維生素D
[00:04:05.000 --> 00:04:06.000]  你們有沒有吃維生素D
[00:04:06.000 --> 00:04:07.000]  沒有啊
[00:04:07.000 --> 00:04:09.000]  那你真的要考慮一下了
[00:04:09.000 --> 00:04:10.000]  那你真的要考慮一下
[00:04:10.000 --> 00:04:12.000]  因為呢原來我醫生說
[00:04:12.000 --> 00:04:16.000]  你知不知道為什麼現在很多人心理有問題
[00:04:16.000 --> 00:04:18.000]  你知道為什麼現在這麼多人心理有問題
[00:04:18.000 --> 00:04:21.000]  原來就是缺乏維他命D
[00:04:21.000 --> 00:04:23.000]  原來就是缺乏維生素D
[00:04:23.000 --> 00:04:25.000]  我說真還是假見證了
[00:04:25.000 --> 00:04:27.000]  我說是真的還是假的
[00:04:27.000 --> 00:04:29.000]  他說你不信啊
[00:04:29.000 --> 00:04:30.000]  他說你不信啊
[00:04:30.000 --> 00:04:31.000]  我就告訴你
[00:04:31.000 --> 00:04:32.000]  我告訴你
[00:04:32.000 --> 00:04:34.000]  你留意一下你做牧師應該很明白的了
[00:04:34.000 --> 00:04:36.000]  你做牧師應該可以非常明白
[00:04:36.000 --> 00:04:38.000]  你經常都見人
[00:04:38.000 --> 00:04:39.000]  你常常可以看到人
[00:04:39.000 --> 00:04:43.000]  你有沒有留意到特別多人有精神病
[00:04:43.000 --> 00:04:46.000]  都是在入秋之後的環境呢
[00:04:46.000 --> 00:04:48.000]  你有沒有發現很多人有精神病
[00:04:48.000 --> 00:04:50.000]  都是在入秋以後的環境裡面
[00:04:50.000 --> 00:04:51.000]  我有關係
[00:04:51.000 --> 00:04:53.000]  也有這個問題嗎
[00:04:53.000 --> 00:04:58.000]  我去看醫生好像辯論比賽一樣
[00:04:58.000 --> 00:05:01.000]  我去看醫生好像辯論比賽一樣
[00:05:01.000 --> 00:05:05.000]  他說因為一入秋之後
[00:05:05.000 --> 00:05:07.000]  他說因為一進秋以後
[00:05:07.000 --> 00:05:10.000]  日照的環境時間就開始短
[00:05:10.000 --> 00:05:12.000]  日照的時間會變短
[00:05:12.000 --> 00:05:14.000]  當日照時間開始短的時候
[00:05:14.000 --> 00:05:15.000]  換句話來說
[00:05:15.000 --> 00:05:18.000]  人吸收維他命D的機會就降低了
[00:05:18.000 --> 00:05:20.000]  日照時間短的時候
[00:05:20.000 --> 00:05:23.000]  人吸收維生素D的機會就降低
[00:05:23.000 --> 00:05:25.000]  而當人吸收陽光越少
[00:05:25.000 --> 00:05:28.000]  維生素D就越來越低的時候呢
[00:05:28.000 --> 00:05:30.000]  如果人吸收陽光越少
[00:05:30.000 --> 00:05:32.000]  維生素D越來越低的時候
[00:05:32.000 --> 00:05:35.000]  不單止你骨質疏鬆
[00:05:35.000 --> 00:05:37.000]  不單止你骨質疏鬆
[00:05:37.000 --> 00:05:39.000]  所以女士最重要是每天吃幾顆
[00:05:39.000 --> 00:05:40.000]  不是幾顆
[00:05:40.000 --> 00:05:41.000]  2000毫克
[00:05:41.000 --> 00:05:42.000]  2000個單位就行了
[00:05:42.000 --> 00:05:44.000]  所以李思敏每天要吃幾顆
[00:05:44.000 --> 00:05:45.000]  不是幾顆
[00:05:45.000 --> 00:05:47.000]  2000毫克就可以了
[00:05:47.000 --> 00:05:50.000]  原來還直接影響到你的情緒
[00:05:50.000 --> 00:05:52.000]  原來還直接影響到你的情緒
[00:05:52.000 --> 00:05:56.000]  人會越來越因為日光短而抑鬱
[00:05:56.000 --> 00:05:59.000]  人會越來越因為日光照短了
[00:05:59.000 --> 00:06:00.000]  就會憂鬱
[00:06:00.000 --> 00:06:04.000]  英文叫做Blue Depression
[00:06:04.000 --> 00:06:06.000]  即是藍色憂鬱時期
[00:06:06.000 --> 00:06:09.000]  英文等於是藍色憂鬱時期
[00:06:09.000 --> 00:06:12.000]  或者大家認識藍色生死戀都未認識
[00:06:12.000 --> 00:06:14.000]  藍色憂鬱期
[00:06:14.000 --> 00:06:16.000]  也許你們知道藍色生死戀
[00:06:16.000 --> 00:06:19.000]  也不知道是藍色憂鬱期
[00:06:19.000 --> 00:06:20.000]  但是你留意一下
[00:06:20.000 --> 00:06:21.000]  但是你留意一下
[00:06:21.000 --> 00:06:23.000]  一入抄的時候就特別多
[00:06:23.000 --> 00:06:25.000]  一進秋天就特別多
[00:06:25.000 --> 00:06:27.000]  我做牧師的確是的
[00:06:27.000 --> 00:06:30.000]  我當牧師也感覺到真的是這樣
[00:06:30.000 --> 00:06:31.000]  不是我覺得我情緒憂鬱
[00:06:31.000 --> 00:06:33.000]  不是我覺得我自己情緒憂鬱
[00:06:33.000 --> 00:06:35.000]  的而且確特別多
[00:06:35.000 --> 00:06:36.000]  但英文字母有問題
[00:06:36.000 --> 00:06:38.000]  都是入秋天之後就來了
[00:06:38.000 --> 00:06:40.000]  真的很多地中地沒有問題
[00:06:40.000 --> 00:06:42.000]  都是進秋天以後就來了
[00:06:42.000 --> 00:06:45.000]  或者因為在夏天他沒有空來
[00:06:45.000 --> 00:06:47.000]  去了玩所以沒空來找我
[00:06:47.000 --> 00:06:49.000]  也許是夏天他沒時間去玩
[00:06:49.000 --> 00:06:50.000]  所以沒有時間來找我
[00:06:50.000 --> 00:06:52.000]  但是根據醫學研究
[00:06:52.000 --> 00:06:54.000]  但是根據醫學研究
[00:06:54.000 --> 00:06:56.000]  原來陽光是直接影響人的情緒
[00:06:56.000 --> 00:06:59.000]  原來陽光是直接影響人的情緒
[00:06:59.000 --> 00:07:01.000]  而且甚至有研究所得
[00:07:01.000 --> 00:07:03.000]  而且甚至有研究所得
[00:07:03.000 --> 00:07:05.000]  如果一個人曾經試過兩次
[00:07:05.000 --> 00:07:07.000]  或者三次情緒憂鬱的情況下
[00:07:07.000 --> 00:07:09.000]  如果一個人有兩三次
[00:07:09.000 --> 00:07:11.000]  情緒憂鬱的情況下
[00:07:11.000 --> 00:07:13.000]  在缺乏維他命D
[00:07:13.000 --> 00:07:14.000]  在缺乏維生素D
[00:07:14.000 --> 00:07:17.000]  他病發的機會是80%至90%
[00:07:17.000 --> 00:07:21.000]  他發病的機會是90%至90%
[00:07:21.000 --> 00:07:23.000]  就是說你一定是中難招
[00:07:23.000 --> 00:07:25.000]  就等於是你已經可以中招
[00:07:25.000 --> 00:07:27.000]  這個是科學家的研究
[00:07:27.000 --> 00:07:29.000]  這個是科學家的研究
[00:07:29.000 --> 00:07:30.000]  醫學的研究
[00:07:30.000 --> 00:07:31.000]  醫學的研究
[00:07:31.000 --> 00:07:33.000]  但是我們信耶穌的人
[00:07:33.000 --> 00:07:34.000]  但是我們信耶穌的人
[00:07:34.000 --> 00:07:37.000]  我們不是單純聽這些醫學研究的
[00:07:37.000 --> 00:07:39.000]  我們不是單單聽醫學研究
[00:07:39.000 --> 00:07:40.000]  有沒有留意那些醫學研究
[00:07:40.000 --> 00:07:42.000]  今天說完這樣
[00:07:42.000 --> 00:07:43.000]  明天就反轉說了一遍
[00:07:43.000 --> 00:07:44.000]  明天就反轉說了一遍
[00:07:44.000 --> 00:07:46.000]  你有沒有留心今天這個醫學說是這樣
[00:07:46.000 --> 00:07:47.000]  明天可能就翻轉來說了一遍
[00:07:47.000 --> 00:07:48.000]  明天可能就翻轉說了一遍
[00:07:48.000 --> 00:07:49.000]  於是乎我作為目者
[00:07:49.000 --> 00:07:50.000]  於是乎我作為目者
[00:07:50.000 --> 00:07:51.000]  我就嘗試在聖經
[00:07:51.000 --> 00:07:52.000]  我就嘗試在聖經
[00:07:52.000 --> 00:07:54.000]  找找究竟什麼導致到今時今日的人
[00:07:54.000 --> 00:07:55.000]  找找究竟什麼導致到今時今日的人
[00:07:55.000 --> 00:07:56.000]  這麼多情緒病的呢
[00:07:56.000 --> 00:08:00.000]  於是我作為牧師我就要找在聖經裡面
[00:08:00.000 --> 00:08:02.000]  為什麼什麼原因導致今天這麼多情緒病
[00:08:02.000 --> 00:08:03.000]  原來聖經真的有說
[00:08:03.000 --> 00:08:04.000]  原來聖經真的有說
[00:08:04.000 --> 00:08:05.000]  今天這段聖經有說
[00:08:05.000 --> 00:08:07.000]  今天的這段聖經就有說
[00:08:07.000 --> 00:08:09.000]  這段聖經裡面解釋給我們知道
[00:08:09.000 --> 00:08:10.000]  這段聖經這樣解釋
[00:08:10.000 --> 00:08:11.000]  原來人
[00:08:11.000 --> 00:08:12.000]  原來人
[00:08:12.000 --> 00:08:13.000]  為什麼有情緒病
[00:08:13.000 --> 00:08:14.000]  而且越來越嚴重
[00:08:14.000 --> 00:08:17.000]  在一個富裕環境更加嚴重呢
[00:08:17.000 --> 00:08:19.000]  人為什麼會有情緒病
[00:08:19.000 --> 00:08:20.000]  而且越來越嚴重
[00:08:20.000 --> 00:08:23.000]  在一個富裕的環境更加的嚴重呢
[00:08:23.000 --> 00:08:26.000]  就是因為人有一個毛病
[00:08:26.000 --> 00:08:28.000]  就是因為人有一個毛病
[00:08:28.000 --> 00:08:32.000]  就是身在福中不知福
[00:08:32.000 --> 00:08:34.000]  就是身在福中不知福
[00:08:34.000 --> 00:08:37.000]  人在福氣裡面不知足
[00:08:37.000 --> 00:08:39.000]  人在福氣當中不知足
[00:08:39.000 --> 00:08:43.000]  當人越覺得自己擁有的東西越多的時候
[00:08:43.000 --> 00:08:45.000]  當人覺得自己擁有的東西越多的時候
[00:08:45.000 --> 00:08:47.000]  甚至真的擁有之後
[00:08:47.000 --> 00:08:48.000]  甚至真的擁有以後
[00:08:48.000 --> 00:08:51.000]  他覺得再多的都不能夠滿足他自己
[00:08:51.000 --> 00:08:53.000]  他覺得再多的都不能夠滿足他自己
[00:08:53.000 --> 00:08:54.000]  以這個主題
[00:08:54.000 --> 00:08:56.000]  在聖經很多地方都提及過
[00:08:56.000 --> 00:08:58.000]  這個主題在聖經很多地方都有提及
[00:08:58.000 --> 00:09:00.000]  譬如肥臘比書
[00:09:00.000 --> 00:09:03.000]  四章十一節至十二節
[00:09:03.000 --> 00:09:05.000]  要告訴我們要知足
[00:09:05.000 --> 00:09:06.000]  要告訴我們要知足
[00:09:06.000 --> 00:09:09.000]  提摩太前書同樣第六章也都說過
[00:09:09.000 --> 00:09:11.000]  提摩太前書同樣第六章也說過
[00:09:11.000 --> 00:09:14.000]  知足是使人得大利的原因
[00:09:14.000 --> 00:09:17.000]  知足是使人得大利的原因
[00:09:17.000 --> 00:09:22.000]  聖經甚至在提摩太前書的第六章第八節這樣說
[00:09:22.000 --> 00:09:27.000]  聖經甚至在提摩太前書的第六章第八節這樣說
[00:09:27.000 --> 00:09:29.000]  第六章第八節
[00:09:29.000 --> 00:09:32.000]  他說只要我們有衣有食
[00:09:32.000 --> 00:09:34.000]  我們就應該要知足
[00:09:34.000 --> 00:09:38.000]  只要我們有衣有食就應該知足
[00:09:38.000 --> 00:09:40.000]  好基本的東西
[00:09:40.000 --> 00:09:41.000]  非常基本的東西
[00:09:41.000 --> 00:09:42.000]  有件衫穿
[00:09:42.000 --> 00:09:43.000]  有衣服穿
[00:09:43.000 --> 00:09:44.000]  有得食
[00:09:44.000 --> 00:09:45.000]  有東西吃
[00:09:45.000 --> 00:09:46.000]  你就應該知足
[00:09:46.000 --> 00:09:47.000]  你就應該知足
[00:09:47.000 --> 00:09:49.000]  但是人是不是真的這麼容易知足呢
[00:09:49.000 --> 00:09:52.000]  但是人真的是這樣容易知足嗎
[00:09:52.000 --> 00:09:57.000]  我們發覺當人想擁有一些東西之後
[00:09:57.000 --> 00:09:59.000]  我們發覺當人擁有一些東西以後
[00:09:59.000 --> 00:10:01.000]  他不是心滿意足
[00:10:01.000 --> 00:10:02.000]  他不是心滿意足
[00:10:02.000 --> 00:10:05.000]  而是想更加多這些東西得到
[00:10:05.000 --> 00:10:07.000]  而且想要得到的更加的多
[00:10:07.000 --> 00:10:08.000]  於是乎怎麼樣
[00:10:08.000 --> 00:10:13.000]  於是進入了一個不斷去索求得著更多物質的公營
[00:10:13.000 --> 00:10:18.000]  就變成是不斷地去索求得著更加多物質的公營
[00:10:18.000 --> 00:10:21.000]  而不能夠藉著物質去滿足內心的狀態
[00:10:21.000 --> 00:10:25.000]  而不能靠這些物質去滿足內心的狀態
[00:10:25.000 --> 00:10:27.000]  所以我們今天見到這個世界有這樣的現象
[00:10:27.000 --> 00:10:30.000]  所以我們看到今天的世界有這樣子的現象
[00:10:30.000 --> 00:10:33.000]  一個人有丈夫有太太去愛惜
[00:10:33.000 --> 00:10:35.000]  一個人有丈夫有太太去愛
[00:10:35.000 --> 00:10:36.000]  於是乎他怎麼樣
[00:10:36.000 --> 00:10:37.000]  不滿足
[00:10:37.000 --> 00:10:38.000]  他不滿足
[00:10:38.000 --> 00:10:41.000]  就去找姨奶或者找義工
[00:10:41.000 --> 00:10:46.000]  然後去找二奶或者是找情夫
[00:10:46.000 --> 00:10:49.000]  現在新名叫大哥
[00:10:49.000 --> 00:10:51.000]  找幾個大哥就行了
[00:10:51.000 --> 00:10:53.000]  現在是叫大哥
[00:10:53.000 --> 00:10:55.000]  找幾個大哥就可以了
[00:10:55.000 --> 00:10:57.000]  我曾經有個同工跟我說
[00:10:57.000 --> 00:10:59.000]  現在見到真的很慘
[00:10:59.000 --> 00:11:00.000]  家庭輔導
[00:11:00.000 --> 00:11:02.000]  有一個同工跟我說
[00:11:02.000 --> 00:11:04.000]  他說現在這個家庭輔導
[00:11:04.000 --> 00:11:05.000]  看得真的是很慘
[00:11:05.000 --> 00:11:08.000]  來找我那個明明他有兄弟姊妹
[00:11:08.000 --> 00:11:11.000]  很關心他去支持他彼此守望
[00:11:11.000 --> 00:11:13.000]  明明這個人他有很多弟兄姊妹
[00:11:13.000 --> 00:11:15.000]  去關心支持他彼此的所望
[00:11:15.000 --> 00:11:17.000]  他又偏偏不找他兄弟姊妹
[00:11:17.000 --> 00:11:19.000]  要去找那些豬朋狗友
[00:11:19.000 --> 00:11:21.000]  他偏偏不去找他的弟兄姊妹
[00:11:21.000 --> 00:11:23.000]  去找那些豬朋狗友
[00:11:23.000 --> 00:11:24.000]  那些姨女更慘
[00:11:24.000 --> 00:11:25.000]  那些兒女更慘
[00:11:25.000 --> 00:11:27.000]  明明父母很愛惜他
[00:11:27.000 --> 00:11:29.000]  明明父母很愛他們
[00:11:29.000 --> 00:11:30.000]  但是他又偏偏要活著
[00:11:30.000 --> 00:11:32.000]  好像沒有父母這樣的狀態
[00:11:32.000 --> 00:11:35.000]  但是他們偏偏好像活得像沒有父母那樣的狀態
[00:11:35.000 --> 00:11:37.000]  覺得父母煩
[00:11:37.000 --> 00:11:38.000]  覺得父母煩
[00:11:38.000 --> 00:11:40.000]  他沒有想過父母怎樣煩他
[00:11:40.000 --> 00:11:41.000]  為甚麼要煩他
[00:11:41.000 --> 00:11:44.000]  他沒有去想父母為甚麼要去煩他
[00:11:44.000 --> 00:11:48.000]  而這種狀況甚至有蔓延的能力
[00:11:48.000 --> 00:11:51.000]  而這種狀況甚至有蔓延的能力
[00:11:51.000 --> 00:11:52.000]  當只有一個人
[00:11:52.000 --> 00:11:53.000]  只有一個人
[00:11:53.000 --> 00:11:55.000]  陷在這樣的狀態之下
[00:11:55.000 --> 00:11:56.000]  現在這種狀況裏面
[00:11:56.000 --> 00:11:58.000]  他就想其他的人都要變成好像他那樣
[00:11:58.000 --> 00:12:01.000]  他就想把其他的人變成好像他一樣
[00:12:01.000 --> 00:12:05.000]  因為他不想自己是唯一一個有缺陷的人
[00:12:05.000 --> 00:12:08.000]  因為他不想自己是唯一一個有缺陷的人
[00:12:08.000 --> 00:12:11.000]  他想大家一起同坐這條爛船
[00:12:11.000 --> 00:12:13.000]  他想大家一起去坐這條破船
[00:12:13.000 --> 00:12:15.000]  所以大家現在經常在新聞上看
[00:12:15.000 --> 00:12:17.000]  最擔心的那個就是北韓
[00:12:17.000 --> 00:12:21.000]  所以現在大家看新聞最擔心的就是北韓
[00:12:21.000 --> 00:12:22.000]  那個肥仔
[00:12:22.000 --> 00:12:23.000]  那個胖子
[00:12:23.000 --> 00:12:25.000]  肥仔想做甚麼
[00:12:25.000 --> 00:12:26.000]  這個胖子想幹甚麼
[00:12:26.000 --> 00:12:28.000]  肥仔現在其實只有一個心態
[00:12:28.000 --> 00:12:30.000]  其實他只有這種心態
[00:12:30.000 --> 00:12:32.000]  就是全軍覆沒
[00:12:32.000 --> 00:12:33.000]  你死我都死
[00:12:33.000 --> 00:12:35.000]  這是全軍覆沒
[00:12:35.000 --> 00:12:36.000]  你死我也死
[00:12:36.000 --> 00:12:38.000]  你要我死我就抱著你一起死
[00:12:38.000 --> 00:12:40.000]  你要我死我就抱著你一起死
[00:12:40.000 --> 00:12:43.000]  這些思維就變成很扭曲的狀態
[00:12:43.000 --> 00:12:46.000]  這種思維變成一個非常扭曲的狀態
[00:12:46.000 --> 00:12:50.000]  而如果這個狀態跌入了一個群體裏面
[00:12:50.000 --> 00:12:52.000]  而這種狀態掉入到一個群體裏面
[00:12:52.000 --> 00:12:56.000]  而這個群體裏面又有些人是有財富一點的話
[00:12:56.000 --> 00:12:59.000]  而這個群體當中有些人是有財富一點的話
[00:12:59.000 --> 00:13:01.000]  而他們的生命沒有改變過
[00:13:01.000 --> 00:13:02.000]  他們的生命沒有改變
[00:13:02.000 --> 00:13:04.000]  而這個群體叫做教會
[00:13:04.000 --> 00:13:05.000]  這個群體叫做教會
[00:13:05.000 --> 00:13:10.000]  他們這種愛蔓延就會慢慢滲透蠶食教會的狀況
[00:13:10.000 --> 00:13:13.000]  他們就會慢慢滲透蠶食教會這種狀況
[00:13:13.000 --> 00:13:16.000]  當他的心靈得不到滿足的時候
[00:13:16.000 --> 00:13:18.000]  當他的心靈得不到滿足的時候
[00:13:18.000 --> 00:13:20.000]  他的心裏面就會生出更多的私慾
[00:13:20.000 --> 00:13:23.000]  他的心就會生出更加多的私慾
[00:13:23.000 --> 00:13:25.000]  希望你和我都一樣
[00:13:25.000 --> 00:13:27.000]  希望你和我都一樣
[00:13:27.000 --> 00:13:28.000]  要不然我剝削你
[00:13:28.000 --> 00:13:30.000]  要不然我剝削你
[00:13:30.000 --> 00:13:32.000]  你就和我同歸於盡
[00:13:32.000 --> 00:13:34.000]  要不然你就和我同歸於盡
[00:13:34.000 --> 00:13:37.000]  而聖經正正我們雅各書就描述了這個狀態
[00:13:37.000 --> 00:13:40.000]  在他的修信人當中
[00:13:40.000 --> 00:13:43.000]  雅各書正在描述這種狀態
[00:13:43.000 --> 00:13:45.000]  在他的修信人當中
[00:13:45.000 --> 00:13:46.000]  在他們的群體裏面
[00:13:46.000 --> 00:13:47.000]  在他們的群體裏面
[00:13:47.000 --> 00:13:50.000]  在第一章我們已經知道有些人是特別有錢的
[00:13:50.000 --> 00:13:50.000]  在第一章我們已經知道有些人是特別有錢的
[00:13:50.000 --> 00:13:53.000]  第三我們也知道有些人是非常富有
[00:13:53.000 --> 00:13:56.000]  在雅各書的第一章的第九節至第十一節已經描述過了
[00:13:56.000 --> 00:14:00.000]  在雅各書的第一章的第一章的第九節已經描述過了
[00:14:00.000 --> 00:14:02.000]  第一章九至十一節
[00:14:02.000 --> 00:14:03.000]  第一章九至十一節
[00:14:03.000 --> 00:14:07.000]  而在剛剛我們所讀過的第四章裏面
[00:14:07.000 --> 00:14:10.000]  而我們剛剛讀的第四章裏面
[00:14:10.000 --> 00:14:13.000]  我們看到這些人開始有些私慾在他們裏面
[00:14:13.000 --> 00:14:16.000]  甚至變成一些紛爭疾度
[00:14:16.000 --> 00:14:19.000]  我們看到這些人在他們當中有私慾
[00:14:19.000 --> 00:14:21.000]  甚至變成一種紛爭極度
[00:14:21.000 --> 00:14:22.000]  而他們在這種狀態
[00:14:22.000 --> 00:14:23.000]  希望怎樣
[00:14:23.000 --> 00:14:25.000]  要不然就剝削人家
[00:14:25.000 --> 00:14:27.000]  要不然就剝削人家
[00:14:27.000 --> 00:14:28.000]  要不然就剝削人家
[00:14:28.000 --> 00:14:29.000]  要不然就剝削人家
[00:14:29.000 --> 00:14:30.000]  要不然就剝削人家
[00:14:30.000 --> 00:14:31.000]  要不然就剝削人家
[00:14:31.000 --> 00:14:32.000]  要不然就剝削人家
[00:14:32.000 --> 00:14:33.000]  要不然就剝削人家
[00:14:33.000 --> 00:14:34.000]  要不然就剝削人家
[00:14:34.000 --> 00:14:35.000]  要不然就剝削人家
[00:14:35.000 --> 00:14:36.000]  要不然就剝削人家
[00:14:36.000 --> 00:14:37.000]  要不然就剝削人家
[00:14:37.000 --> 00:14:38.000]  要不然就剝削人家
[00:14:38.000 --> 00:14:39.000]  要不然就剝削人家
[00:14:39.000 --> 00:14:40.000]  要不然就剝削人家
[00:14:40.000 --> 00:14:41.000]  要不然就剝削人家
[00:14:41.000 --> 00:14:42.000]  要不然就剝削人家
[00:14:42.000 --> 00:14:43.000]  要不然就剝削人家
[00:14:43.000 --> 00:14:44.000]  要不然就剝削人家
[00:14:44.000 --> 00:14:58.000]  字到第五章的第六節
[00:14:58.000 --> 00:15:01.000]  針對教會當時的問題
[00:15:01.000 --> 00:15:04.000]  去好好地處理
[00:15:04.000 --> 00:15:07.000]  希望藉此能夠幫助這個群體
[00:15:07.000 --> 00:15:11.000]  能夠扭轉過來
[00:15:11.000 --> 00:15:13.000]  重新歸入到上帝那份的心腸
[00:15:13.000 --> 00:15:14.000]  重新歸入到上帝那份的心腸
[00:15:14.000 --> 00:15:15.000]  重新歸入到上帝那份的心腸
[00:15:15.000 --> 00:15:16.000]  怎樣才能夠扭轉呢
[00:15:16.000 --> 00:15:17.000]  怎樣才能夠扭轉呢
[00:15:17.000 --> 00:15:18.000]  怎樣才能夠扭轉呢
[00:15:18.000 --> 00:15:19.000]  很難
[00:15:19.000 --> 00:15:20.000]  非常的難
[00:15:20.000 --> 00:15:21.000]  很難
[00:15:21.000 --> 00:15:22.000]  一般的人
[00:15:22.000 --> 00:15:23.000]  看到一個人錯
[00:15:23.000 --> 00:15:24.000]  看到一個人錯
[00:15:24.000 --> 00:15:25.000]  最簡單的方法就是懲罰他
[00:15:25.000 --> 00:15:26.000]  最簡單的方法就是懲罰他
[00:15:26.000 --> 00:15:27.000]  就最簡單的方法就是懲罰他
[00:15:27.000 --> 00:15:28.000]  就最簡單的方法就是懲罰他
[00:15:28.000 --> 00:15:29.000]  就最簡單的方法就是懲罰他
