
[00:00:00.000 --> 00:00:03.440]  很高興再一次在台上和大家見面
[00:01:43.640 --> 00:01:47.740]  你唸的時候歪一點那個意思完全不同
[00:01:47.740 --> 00:01:50.740]  所以我們經常都取笑外國人講廣東話
[00:01:50.740 --> 00:01:53.080]  所以我們經常取笑外國人講廣東話
[00:01:53.080 --> 00:01:56.180]  因為很多聲調在英文裡面是沒有的
[00:01:56.180 --> 00:01:58.860]  因為很多聲調在英文裡面是沒有的
[00:01:58.860 --> 00:02:00.460]  在國語裡面也沒有的
[00:02:00.460 --> 00:02:02.120]  在普通話裡面也沒有的
[00:02:02.120 --> 00:02:05.260]  例如這個「主耶穌」
[00:02:05.260 --> 00:02:07.200]  例如這個「主耶穌」
[00:02:07.200 --> 00:02:10.300]  「主」字我們知道是上音
[00:02:10.300 --> 00:02:13.140]  「主」這個字我們在廣東話裡面知道是上音
[00:02:13.140 --> 00:02:15.540]  但是你讀了平音讀了「豬」呢?
[00:02:15.540 --> 00:02:18.580]  如果你讀了平音讀了「豬」的話
[00:02:18.580 --> 00:02:20.040]  那就變成了「豬耶穌」了
[00:02:20.040 --> 00:02:21.640]  那就變成了「豬耶穌」了
[00:02:21.640 --> 00:02:22.340]  你們不要笑
[00:02:22.340 --> 00:02:25.320]  我聽過一些詩歌唱出來真的是「豬耶穌」的
[00:02:25.320 --> 00:02:26.440]  你們不要笑
[00:02:26.440 --> 00:02:31.720]  我聽過一些詩歌唱出來真的是「豬耶穌」的
[00:02:31.720 --> 00:02:34.920]  特別是一些原本不是廣東的詩歌
[00:02:34.920 --> 00:02:36.720]  要硬要用廣東話去唱
[00:02:36.720 --> 00:02:40.860]  特別是一些原本不是廣東話的詩歌
[00:02:40.860 --> 00:02:44.360]  硬要用廣東話來唱的時候就變成這樣了
[00:02:44.360 --> 00:02:47.940]  今天我們再講一個耶穌的神蹟
[00:02:47.940 --> 00:02:50.240]  今天我們再講一個耶穌的神蹟
[00:02:50.240 --> 00:02:53.000]  上次講了耶穌的平靜風浪
[00:02:53.000 --> 00:02:55.140]  上次講了耶穌的平靜風浪
[00:02:55.140 --> 00:02:57.140]  大家知道耶穌有很多神蹟
[00:02:57.140 --> 00:02:59.080]  大家知道耶穌有很多的神蹟
[00:02:59.080 --> 00:03:00.820]  很多是個人的
[00:03:00.820 --> 00:03:01.680]  很多是個人的
[00:03:01.680 --> 00:03:03.920]  譬如醫病醫好某一個人
[00:03:03.920 --> 00:03:06.480]  譬如醫病把某一個人醫好了
[00:03:06.480 --> 00:03:08.260]  盲眼的看得到
[00:03:08.260 --> 00:03:10.160]  瞎眼的可以再看見
[00:03:10.160 --> 00:03:11.760]  癱瘓的可以走開
[00:03:11.760 --> 00:03:14.460]  癱瘓的可以再走
[00:03:14.460 --> 00:03:18.800]  但是神蹟就比較像是驚天動地的
[00:03:18.800 --> 00:03:22.000]  有一些的神蹟比較像是驚天動地的
[00:03:22.000 --> 00:03:23.700]  很多人注意到的
[00:03:23.700 --> 00:03:24.940]  很多人都注意到的
[00:03:24.940 --> 00:03:27.200]  上次那個平靜風浪就是了
[00:03:27.200 --> 00:03:29.480]  上次那個平靜風浪就是了
[00:03:29.480 --> 00:03:31.680]  連他的門徒都覺得很奇怪
[00:03:31.680 --> 00:03:33.020]  連門徒也覺得很奇怪
[00:03:33.020 --> 00:03:37.180]  他說怎麼可以連風和浪都可以聽耶穌的話呢
[00:03:37.180 --> 00:03:40.720]  他說為什麼連風和浪都可以聽耶穌的話呢
[00:03:40.720 --> 00:03:42.760]  耶穌的權柄真的很厲害
[00:03:42.760 --> 00:03:43.760]  耶穌的權柄
[00:03:43.760 --> 00:03:46.260]  他連風和浪都要聽祂使
[00:03:46.260 --> 00:03:50.600]  他連風和浪都要聽祂使喚
[00:03:50.600 --> 00:03:56.600]  這次我們的神蹟就是講到把鬼趕進豬群裡面
[00:03:56.600 --> 00:04:00.400]  這次我們講到的神蹟就是把鬼趕進豬群裡面
[00:04:00.400 --> 00:04:03.840]  這次我們講到的神蹟就是把鬼趕進豬群裡面
[00:04:03.840 --> 00:04:06.540]  我相信當時的場面一定是很轟動
[00:04:06.540 --> 00:04:08.780]  我相信當時的場面一定是很轟動
[00:04:08.780 --> 00:04:13.980]  每逢這麼有戲劇性的神蹟呢
[00:04:13.980 --> 00:04:16.760]  每逢這麼有戲劇性的神蹟呢
[00:04:16.760 --> 00:04:22.900]  通常我們小時候回教會找一些神蹟來做話劇
[00:04:22.900 --> 00:04:27.400]  通常我們小時候回教會找一些神蹟來做話劇
[00:04:27.400 --> 00:04:30.600]  因為團契做話劇很多時候要我們做聖經的故事
[00:04:30.600 --> 00:04:34.380]  因為團契裡面做話劇通常要做聖經的故事
[00:04:34.380 --> 00:04:36.280]  相信大家都有這樣的經驗
[00:04:36.280 --> 00:04:37.240]  相信大家都有這樣的經驗
[00:04:37.240 --> 00:04:39.080]  我們退休會也玩過記不記得
[00:04:39.080 --> 00:04:40.920]  我們退休會也玩過這個故事
[00:04:40.920 --> 00:04:43.920]  記不記得我們試過有人平靜風浪
[00:04:43.920 --> 00:04:45.820]  還記得有人試過平靜風浪
[00:04:45.820 --> 00:04:47.420]  你說風浪怎麼做
[00:04:47.420 --> 00:04:48.760]  你說那個風浪怎麼做
[00:04:48.760 --> 00:04:51.220]  他們用床單在那裡動
[00:04:51.220 --> 00:04:55.900]  他們用床單在那裡動
[00:04:55.900 --> 00:04:57.760]  就好像浪一樣
[00:04:57.760 --> 00:04:58.560]  就好像浪一樣
[00:04:58.560 --> 00:05:00.400]  我覺得挺有創意
[00:05:00.400 --> 00:05:01.260]  蠻有創意的
[00:05:01.260 --> 00:05:04.140]  我經常想趕鬼進豬群就真的很難做了
[00:05:04.140 --> 00:05:06.440]  我們常常在想
[00:05:06.440 --> 00:05:08.740]  趕鬼進豬群真的很難做
[00:05:08.740 --> 00:05:10.640]  你找誰去扮豬呢
[00:05:10.640 --> 00:05:11.740]  你找誰去
[00:05:11.740 --> 00:05:13.740]  有誰肯扮豬
[00:05:13.740 --> 00:05:17.720]  你找誰去裝那個豬呢
[00:05:17.720 --> 00:05:19.020]  是裝豬
[00:05:19.020 --> 00:05:22.220]  那你扮豬吃老虎就會
[00:05:22.220 --> 00:05:24.520]  裝那個豬好像吃老虎都會
[00:05:24.520 --> 00:05:27.160]  但是要找二千個
[00:05:27.160 --> 00:05:28.620]  可是要找兩千個
[00:05:28.620 --> 00:05:30.220]  要不然震撼性不夠
[00:05:30.220 --> 00:05:31.700]  要不是的話震撼性不夠
[00:05:31.700 --> 00:05:33.400]  所以話劇就很難做了
[00:05:33.400 --> 00:05:34.860]  所以話劇很難做
[00:05:34.860 --> 00:05:36.860]  那我就唯有聽我說了好不好
[00:05:36.860 --> 00:05:38.600]  那唯有聽Andrew講
[00:05:38.600 --> 00:05:40.540]  那個故事其實就很簡單
[00:05:40.540 --> 00:05:42.740]  那個故事其實很簡單
[00:05:42.740 --> 00:05:46.140]  但是今天我想跟大家從另外一個角度去看
[00:05:46.140 --> 00:05:48.780]  但是今天我們想跟大家從另外一個角度來看
[00:05:48.780 --> 00:05:50.880]  但是我們先看這個故事好不好
[00:05:50.880 --> 00:05:52.020]  我們來看看這個故事
[00:05:52.020 --> 00:05:55.220]  大家其實只是讀我重要的那幾節而已
[00:05:55.220 --> 00:05:58.060]  其實剛才大家只是唸了最重要的那幾節而已
[00:05:58.060 --> 00:06:00.960]  其實馬可福音五章
[00:06:00.960 --> 00:06:02.520]  全章是講
[00:06:02.520 --> 00:06:04.720]  不是全章是頭半章
[00:06:04.720 --> 00:06:06.560]  是講這個故事的
[00:06:06.560 --> 00:06:11.840]  其實馬可福音五章頭半章都是講這個故事的
[00:06:11.840 --> 00:06:15.640]  這個是接著上次耶穌平靜風浪的
[00:06:15.640 --> 00:06:19.080]  這個是警戒雙回耶穌平靜風浪的
[00:06:19.080 --> 00:06:20.840]  所以他五章一開始就說
[00:06:20.840 --> 00:06:25.220]  耶穌就和門徒渡過海的另外一邊
[00:06:25.220 --> 00:06:27.320]  所以五章一開頭就說到
[00:06:27.320 --> 00:06:28.920]  耶穌和門徒渡過海的另外一邊
[00:06:28.920 --> 00:06:31.560]  這個海就是加利利海是不是
[00:06:31.560 --> 00:06:33.220]  這個海就是加利利海
[00:06:33.220 --> 00:06:35.360]  去到海的東邊
[00:06:35.360 --> 00:06:36.460]  去到海的東邊
[00:06:36.460 --> 00:06:38.400]  就是今天我們約旦的地方
[00:06:38.400 --> 00:06:39.760]  這是我們今天約旦的地方
[00:06:39.760 --> 00:06:41.260]  是約旦河的東邊
[00:06:41.260 --> 00:06:42.300]  是約旦河的東邊
[00:06:42.300 --> 00:06:43.960]  也是加利利海的東邊
[00:06:43.960 --> 00:06:45.240]  也是加利利海的東邊
[00:06:45.240 --> 00:06:47.800]  那裏有些格拉森人的地區
[00:06:47.800 --> 00:06:50.400]  那裏有格拉森人的地區
[00:06:50.400 --> 00:06:51.840]  研究聖經歷史告訴我們
[00:06:51.840 --> 00:06:54.680]  格拉森是外邦人聚居的地方
[00:06:54.680 --> 00:06:55.920]  研究歷史告訴我們
[00:06:55.920 --> 00:06:57.920]  格拉森是那些外邦人聚居的地方
[00:06:57.920 --> 00:06:59.480]  他們不是猶太人
[00:06:59.480 --> 00:07:00.520]  他們不是猶太人
[00:07:00.520 --> 00:07:01.320]  大家看下去就知道了
[00:07:01.320 --> 00:07:02.920]  所以他們養豬的
[00:07:02.920 --> 00:07:04.280]  大家一看就知道了
[00:07:04.280 --> 00:07:05.280]  所以他們養豬的
[00:07:05.280 --> 00:07:07.060]  因為猶太人是不會養豬的
[00:07:07.060 --> 00:07:08.520]  因為猶太人不會養豬的
[00:07:08.520 --> 00:07:10.400]  因為猶太人是不吃豬肉的
[00:07:10.400 --> 00:07:11.660]  因為猶太人不吃豬肉的
[00:07:11.660 --> 00:07:13.920]  因為他們覺得豬是不潔的動物
[00:07:13.920 --> 00:07:15.760]  因為他們覺得豬是不潔的動物
[00:07:15.760 --> 00:07:18.300]  是舊約神的律例
[00:07:18.300 --> 00:07:20.400]  是在舊約神的律例
[00:07:20.400 --> 00:07:22.900]  當時耶穌下船
[00:07:22.900 --> 00:07:24.800]  當時耶穌下船
[00:07:24.800 --> 00:07:28.600]  有一個污淩附身的人從墳墓走出來
[00:07:28.600 --> 00:07:33.180]  就有一個污淩附身的人從墳墓跑出來
[00:07:33.180 --> 00:07:35.820]  在舊版我們叫做污鬼
[00:07:35.820 --> 00:07:42.020]  在舊版的翻譯版說是污鬼
[00:07:42.020 --> 00:07:46.800]  我上次也講過為什麼鬼變成靈呢
[00:07:46.800 --> 00:07:49.700]  我上次也講過為什麼鬼會變成靈呢
[00:07:49.700 --> 00:07:51.140]  我知道鬼是邪靈
[00:07:51.140 --> 00:07:52.460]  我們知道鬼是邪靈
[00:07:52.460 --> 00:07:56.540]  但是鬼這個字對我們中國人來說有不同的意思
[00:07:56.540 --> 00:07:59.280]  鬼這個字對我們中國人來說有特別不同的意思
[00:07:59.280 --> 00:08:02.940]  很多時候我們覺得鬼一定是很恐怖的
[00:08:02.940 --> 00:08:05.140]  很多時候我們覺得鬼一定是很恐怖的
[00:08:05.140 --> 00:08:09.280]  又或者是我們過世的祖先回來找我們的
[00:08:09.280 --> 00:08:13.020]  又或者是我們過世的祖先回來找我們的
[00:08:13.020 --> 00:08:15.920]  又或者是我們過世的祖先回來找我們的
[00:08:15.920 --> 00:08:19.260]  也有可能是那些一跳一崩的殭屍
[00:08:19.260 --> 00:08:20.860]  也有可能是那些一跳一崩的殭屍
[00:08:20.860 --> 00:08:24.060]  其實不是的 鬼就是一個靈
[00:08:24.060 --> 00:08:25.960]  其實鬼就是一個靈
[00:08:25.960 --> 00:08:27.900]  靈可以是聖靈
[00:08:27.900 --> 00:08:29.140]  靈可以是聖靈
[00:08:29.140 --> 00:08:32.240]  所以英文聖經是Holy Ghost的舊版
[00:08:32.240 --> 00:08:35.640]  所以英文聖經是Holy Ghost的舊版
[00:08:35.640 --> 00:08:37.420]  不一定是Holy Spirit的
[00:08:37.420 --> 00:08:39.880]  不一定是Holy Spirit的
[00:08:39.880 --> 00:08:42.420]  但是鬼也有污鬼
[00:08:42.420 --> 00:08:44.180]  可是鬼也有污鬼
[00:08:44.180 --> 00:08:46.320]  有些是骯髒的鬼
[00:08:46.320 --> 00:08:47.360]  有些是骯髒的鬼
[00:08:47.360 --> 00:08:48.920]  有些我們所謂的邪靈
[00:08:48.920 --> 00:08:50.560]  有些我們所謂的邪靈
[00:08:50.560 --> 00:08:51.600]  或者是污靈
[00:08:51.600 --> 00:08:52.200]  或者是污靈
[00:08:52.200 --> 00:08:55.500]  其實這些全部都是魔鬼的把戲
[00:08:55.500 --> 00:08:57.500]  其實這些全部都是魔鬼的把戲
[00:08:57.500 --> 00:08:59.460]  我知道聖經告訴我們
[00:08:59.460 --> 00:09:00.500]  我們知道聖經告訴我們
[00:09:00.500 --> 00:09:03.240]  魔鬼也有一群助手
[00:09:03.240 --> 00:09:04.680]  魔鬼也有一群助手
[00:09:04.680 --> 00:09:06.080]  就是那些邪靈
[00:09:06.080 --> 00:09:07.000]  就是那些邪靈
[00:09:07.000 --> 00:09:10.320]  它用各種方法來迷惑我們
[00:09:10.320 --> 00:09:13.180]  它們用各種方法來迷惑我們
[00:09:13.180 --> 00:09:14.720]  如果我們信神的話
[00:09:14.720 --> 00:09:15.820]  如果我們信神的話
[00:09:15.820 --> 00:09:17.680]  我們一定要相信有鬼這東西
[00:09:17.680 --> 00:09:19.560]  我們一定要相信有鬼這東西
[00:09:19.560 --> 00:09:21.120]  聖經說得很清楚的
[00:09:21.120 --> 00:09:22.320]  聖經說得很清楚的
[00:09:22.320 --> 00:09:23.620]  但我們不用怕
[00:09:23.620 --> 00:09:24.260]  可是我們不用怕
[00:09:24.260 --> 00:09:26.360]  因為我們的神是比這些鬼還要大
[00:09:26.360 --> 00:09:28.600]  因為我們的神是比這些鬼大
[00:09:28.600 --> 00:09:30.900]  我們的神厲害很多
[00:09:30.900 --> 00:09:32.800]  我們的神厲害多了
[00:09:32.800 --> 00:09:35.500]  魔鬼用這把戲來迷惑我們
[00:09:35.500 --> 00:09:37.040]  魔鬼用這把戲來迷惑我們
[00:09:37.040 --> 00:09:38.580]  魔鬼用這把戲來迷惑我們
[00:09:38.580 --> 00:09:43.320]  你掛念你去世的先人
[00:09:43.320 --> 00:09:45.640]  你想念你去世的先人嗎?
[00:09:45.640 --> 00:09:48.520]  它就扮成你的先人回來嚇你
[00:09:48.520 --> 00:09:51.120]  它就裝扮成你的先人來嚇你
[00:09:51.120 --> 00:09:53.520]  所以它用很多方法來迷惑你
[00:09:53.520 --> 00:09:55.560]  所以它用很多的方法來迷惑你
[00:09:55.560 --> 00:09:57.160]  這個人就慘了
[00:09:57.160 --> 00:09:58.060]  這個人就慘了
[00:09:58.060 --> 00:09:59.600]  為什麼這麼慘?大家看下去就知道了
[00:09:59.600 --> 00:10:00.600]  為什麼這麼慘呢?
[00:10:00.600 --> 00:10:04.200]  耶穌一下船他就衝出來迎接耶穌
[00:10:04.200 --> 00:10:09.740]  耶穌一下船他就衝出來迎接耶穌
[00:10:09.740 --> 00:10:11.900]  這個人為什麼這麼特別呢?
[00:10:11.900 --> 00:10:13.100]  這個人為什麼這麼特別呢?
[00:10:13.100 --> 00:10:14.840]  原來他是被鬼附身
[00:10:14.840 --> 00:10:16.240]  原來他是被鬼附身
[00:10:16.240 --> 00:10:17.640]  他被一個猛鬼
[00:10:17.640 --> 00:10:18.740]  他被一個猛鬼
[00:10:18.740 --> 00:10:20.080]  被一個很惡的鬼
[00:10:20.080 --> 00:10:20.940]  被一個很惡的鬼
[00:10:20.940 --> 00:10:22.480]  被一個很大力的鬼
[00:10:22.480 --> 00:10:24.160]  被一個很大力的鬼
[00:10:24.160 --> 00:10:25.120]  聖經怎麼說呢?
[00:10:25.120 --> 00:10:25.660]  聖經怎麼說呢?
[00:10:25.660 --> 00:10:28.180]  他說沒有一個人可以綁住他
[00:10:28.180 --> 00:10:29.620]  他說沒有一個人可以綁住他
[00:10:29.620 --> 00:10:31.860]  連鐵鏈綁住他都不行
[00:10:31.860 --> 00:10:33.260]  連鐵鏈綁住他都不行
[00:10:33.260 --> 00:10:36.460]  因為他一爭就爭脫鐵鏈了
[00:10:36.460 --> 00:10:38.560]  因為他一爭就爭斷了那些
[00:10:38.560 --> 00:10:41.940]  他說連腳鐐都可以給他弄碎的
[00:10:41.940 --> 00:10:44.880]  他說連腳鐐也可以讓他弄碎的
[00:10:44.880 --> 00:10:47.100]  所以他唯有住在哪裡呢?
[00:10:47.100 --> 00:10:49.040]  所以他唯有住在哪裡呢?
[00:10:49.040 --> 00:10:51.020]  住在沒有人住的地方
[00:10:51.020 --> 00:10:53.280]  住在一些沒有人住的地方
[00:10:53.280 --> 00:10:54.580]  有什麼地方是沒有人去的?
[00:10:54.580 --> 00:10:55.920]  有什麼地方是沒有人去的呢?
[00:10:55.920 --> 00:10:57.160]  尤其是晚上沒有人去的
[00:10:57.160 --> 00:10:59.760]  尤其是晚上沒有人去的呢?
[00:10:59.760 --> 00:11:00.720]  就是墳墓的地方
[00:11:00.720 --> 00:11:01.620]  就是墳墓的地方
[00:11:01.620 --> 00:11:02.920]  墳場沒有人去的,是不是?
[00:11:02.920 --> 00:11:03.560]  墳場沒有人去的
[00:11:03.560 --> 00:11:05.220]  你去通常是有一個目的的,是不是?
[00:11:05.220 --> 00:11:06.820]  通常你去也有目的的吧
[00:11:06.820 --> 00:11:08.100]  其實就不一定的
[00:11:08.100 --> 00:11:08.760]  其實也不一定的
[00:11:08.760 --> 00:11:10.600]  我記得以前我讀大學的時候
[00:11:10.600 --> 00:11:12.460]  Andrew他以前念大學的時候呢
[00:11:12.460 --> 00:11:13.860]  我大學在倫敦
[00:11:13.860 --> 00:11:15.000]  他大學在倫敦
[00:11:15.000 --> 00:11:16.500]  大學旁邊有一個墳場
[00:11:16.500 --> 00:11:18.740]  大學旁邊有一個墳場
[00:11:18.740 --> 00:11:21.440]  墳場另外一個入口那邊就是地鐵站
[00:11:21.440 --> 00:11:24.520]  墳場另外一個入口就是地鐵站
[00:11:24.520 --> 00:11:26.740]  就是搭完地鐵你回大學呢?
[00:11:26.740 --> 00:11:28.720]  就是坐完那個地鐵回去大學呢
[00:11:28.720 --> 00:11:30.820]  你穿過墳場就快很多的
[00:11:30.820 --> 00:11:32.880]  穿過那個墳場就快多了
[00:11:32.880 --> 00:11:34.360]  如果你環繞著那個墳場走
[00:11:34.360 --> 00:11:35.720]  起碼多走十分鐘
[00:11:35.720 --> 00:11:39.300]  如果環繞著那個墳場外圍來走的話
[00:11:39.300 --> 00:11:39.960]  起碼要走十來分鐘
[00:11:39.960 --> 00:11:44.860]  所以就大部分學生都是穿過那個墳場
[00:11:44.860 --> 00:11:47.640]  所以大部分的學生都穿過這個墳場
[00:11:47.640 --> 00:11:49.940]  尤其是你知道外國人有一些百無禁忌的
[00:11:49.940 --> 00:11:51.380]  這件事挺好的
[00:11:51.380 --> 00:11:55.540]  外國人百無禁忌也是挺好的禁忌
[00:11:55.540 --> 00:11:57.920]  信不信耶穌也沒所謂
[00:11:57.920 --> 00:11:59.620]  他們信不信耶穌也沒關係
[00:11:59.620 --> 00:12:01.320]  中國人禁忌比較多
[00:12:01.320 --> 00:12:02.980]  反正中國人禁忌比較多
[00:12:02.980 --> 00:12:05.020]  尤其你不信耶穌就更加禁忌
[00:12:05.020 --> 00:12:08.860]  特別如果你不信耶穌的話禁忌特別多
[00:12:08.860 --> 00:12:13.200]  當時這群猶太人當然也有很多禁忌
[00:12:13.200 --> 00:12:15.660]  這群外邦人也有很多禁忌
[00:12:15.660 --> 00:12:19.140]  當然啦,當時這群外邦人禁忌也是挺多的
[00:12:19.140 --> 00:12:20.840]  沒有人敢去墳場的
[00:12:20.840 --> 00:12:22.100]  沒有人敢去墳場的
[00:12:22.100 --> 00:12:26.240]  這個人因為被鬼附了
[00:12:26.240 --> 00:12:28.340]  這個人因為被鬼附了
[00:12:28.340 --> 00:12:31.980]  他唯有盡量關在墳墓裡面
[00:12:31.980 --> 00:12:33.580]  在墳場裡面
[00:12:33.580 --> 00:12:36.580]  他唯有盡量把自己關在墳墓裡
[00:12:36.580 --> 00:12:37.960]  這個人就晝夜
[00:12:37.960 --> 00:12:41.860]  聖經說他在墳墓裡山中喊叫
[00:12:41.860 --> 00:12:43.860]  用石頭打自己
[00:12:43.860 --> 00:12:48.060]  聖經說他晝夜在山中喊叫
[00:12:48.060 --> 00:12:49.160]  又用石頭打自己
[00:12:49.160 --> 00:12:51.160]  很奇怪他用石頭打自己
[00:12:51.160 --> 00:12:52.540]  他都不覺得痛的嗎?
[00:12:52.540 --> 00:12:55.400]  很奇怪,用石頭打自己他自己不覺得痛的嗎?
[00:12:55.400 --> 00:12:57.040]  痛的應該不會打的
[00:12:57.040 --> 00:12:59.040]  如果痛的話就應該不會再打了
[00:12:59.040 --> 00:13:01.840]  讓我想起那些人去玩神打那些
[00:13:01.840 --> 00:13:04.720]  我想起那些玩那個神打的那些
[00:13:04.720 --> 00:13:06.080]  那不就一樣
[00:13:06.080 --> 00:13:09.280]  就因為靠著邪靈去保護他
[00:13:09.280 --> 00:13:11.280]  就是因為靠著邪靈來保護他
[00:13:11.280 --> 00:13:14.120]  表面上好像是刀槍不入那樣
[00:13:14.120 --> 00:13:16.520]  表面上好像是刀槍不入那樣
[00:13:16.520 --> 00:13:18.020]  但這也是魔鬼的把戲
[00:13:18.020 --> 00:13:19.020]  這是魔鬼的把戲
[00:13:19.020 --> 00:13:21.020]  但你外面的人看到就會很害怕
[00:13:21.020 --> 00:13:23.020]  外面的人看到都會害怕
[00:13:23.020 --> 00:13:25.020]  沒有人敢去靠近他
[00:13:25.020 --> 00:13:27.020]  沒有人敢靠近他
[00:13:27.020 --> 00:13:29.020]  但耶穌怎麼跟他說呢?
[00:13:29.020 --> 00:13:31.020]  耶穌怎麼跟他說呢?
[00:13:31.020 --> 00:13:33.020]  耶穌說烏靈從這個人身上出來
[00:13:33.020 --> 00:13:35.020]  耶穌說烏靈你從這個人身上走出來
[00:13:35.020 --> 00:13:37.020]  耶穌說烏靈你從這個人身上走出來
[00:13:37.020 --> 00:13:39.020]  這句話是記載在第八節的
[00:13:39.020 --> 00:13:41.020]  這句話是記載在第八節的
[00:13:41.020 --> 00:13:43.020]  這句話是記載在第八節的
[00:13:43.020 --> 00:13:45.020]  其實應該是看第八節才看第七節的
[00:13:45.020 --> 00:13:47.020]  其實是應該先看八節才看七節的
[00:13:47.020 --> 00:13:49.020]  其實應該先看八節才看七節的
[00:13:49.020 --> 00:13:51.020]  第七節這個人怎麼說呢?
[00:13:51.020 --> 00:13:53.020]  第七節這個人怎麼說呢?
[00:13:53.020 --> 00:13:55.020]  第七節這個人怎麼說呢?
[00:13:55.020 --> 00:13:57.020]  「至高神的兒子耶穌,你為什麼干擾我?」
[00:13:57.020 --> 00:13:59.020]  「至高神的兒子耶穌,你為什麼干擾我?」
[00:13:59.020 --> 00:14:01.020]  「至高神的兒子耶穌,你為什麼干擾我?」
[00:14:01.020 --> 00:14:03.020]  「至高神的兒子耶穌,你為什麼干擾我?」
[00:14:03.020 --> 00:14:05.020]  「我指著神懇求你不要叫我受苦」
[00:14:05.020 --> 00:14:07.020]  「我指著神懇求你不要叫我受苦」
[00:14:07.020 --> 00:14:09.020]  「我指著神懇求你不要叫我受苦」
[00:14:09.020 --> 00:14:11.020]  很奇怪
[00:14:11.020 --> 00:14:13.020]  這個人一見到耶穌
[00:14:13.020 --> 00:14:15.020]  這個人一見到耶穌
[00:14:15.020 --> 00:14:17.020]  就知道他是至高神的兒子耶穌
[00:14:17.020 --> 00:14:19.020]  就知道他是至高神的兒子耶穌
[00:14:19.020 --> 00:14:21.020]  這個人不可能認識耶穌
[00:14:21.020 --> 00:14:23.020]  這個人不可能認識耶穌
[00:14:23.020 --> 00:14:25.020]  他在約旦河東邊外邦人的地方
[00:14:25.020 --> 00:14:27.020]  他在約旦河東邊外邦人的地方
[00:14:27.020 --> 00:14:29.020]  他日夜都在墳場裡
[00:14:29.020 --> 00:14:31.020]  他日夜都在墳場裡
[00:14:31.020 --> 00:14:33.020]  他日夜都在墳場裡
[00:14:33.020 --> 00:14:35.020]  他怎麼會認識耶穌呢?
[00:14:35.020 --> 00:14:37.020]  他怎麼會認識耶穌呢?
[00:14:37.020 --> 00:14:39.020]  更加不會知道他就是神的兒子
[00:14:39.020 --> 00:14:41.020]  更加不會知道他就是神的兒子
[00:14:41.020 --> 00:14:43.020]  更加不會知道他就是神的兒子
[00:14:43.020 --> 00:14:45.020]  更加不會知道他就是神的兒子
[00:14:45.020 --> 00:14:47.020]  更加不會知道他就是神的兒子
[00:14:47.020 --> 00:14:49.020]  更加不會知道他就是神的兒子
[00:14:49.020 --> 00:14:51.020]  更加不會知道他就是神的兒子
[00:14:51.020 --> 00:14:53.020]  更加不會知道他就是神的兒子
[00:14:53.020 --> 00:14:55.020]  更加不會知道他就是神的兒子
[00:14:55.020 --> 00:14:57.020]  更加不會知道他就是神的兒子
[00:14:57.020 --> 00:14:59.020]  更加不會知道他就是神的兒子
