
[00:00:00.000 --> 00:00:02.000]  各位鼎姐妹 午安
[00:12:21.000 --> 00:12:24.000]  補充讓你明白多一點
[00:12:24.000 --> 00:12:28.000]  故作謙虛和敬拜天使又有一個連接詞
[00:12:28.000 --> 00:12:30.000]  幫助他們一起掌握
[00:12:30.000 --> 00:12:34.000]  所以我們可以大概掌握
[00:12:34.000 --> 00:12:36.000]  其實這裡說的
[00:12:36.000 --> 00:12:38.000]  我們不太熟悉的三個詞彙
[00:12:38.000 --> 00:12:41.000]  原來是互相有影響的
[00:12:41.000 --> 00:12:46.000]  是說透過故作謙虛去敬拜天使
[00:12:46.000 --> 00:12:48.000]  敬拜天使裡又牽涉到
[00:12:48.000 --> 00:12:51.000]  會見到一些異象
[00:12:51.000 --> 00:12:53.000]  說的是什麼呢?
[00:12:53.000 --> 00:12:55.000]  這裡的敬拜天使
[00:12:55.000 --> 00:13:01.000]  是一個不容易下定論的詞彙
[00:13:01.000 --> 00:13:04.000]  因為原本如果是直譯的話
[00:13:04.000 --> 00:13:08.000]  天使的敬拜
[00:13:08.000 --> 00:13:13.000]  這個天使的敬拜是向天使獻情的敬拜
[00:13:13.000 --> 00:13:19.000]  抑或是參與天使在天上聖殿一起的敬拜
[00:13:19.000 --> 00:13:25.000]  也是不同的人基於他們看的不同的參考資料
[00:13:25.000 --> 00:13:27.000]  都有不同的定論
[00:13:27.000 --> 00:13:30.000]  如果我們將它理解為
[00:13:30.000 --> 00:13:35.000]  是參與天上天使的敬拜
[00:13:35.000 --> 00:13:37.000]  我們這樣想法
[00:13:37.000 --> 00:13:40.000]  很大機會是因為我們參考了
[00:13:40.000 --> 00:13:43.000]  一些猶太神秘主義的文獻
[00:13:43.000 --> 00:13:48.000]  我們看到的確是有記載過的一個奧秘的經驗
[00:13:48.000 --> 00:13:50.000]  如果是理解為
[00:13:50.000 --> 00:13:53.000]  其實是向天使獻情的敬拜
[00:13:53.000 --> 00:13:59.000]  很可能是參考了一些未必最直接的猶太文獻
[00:13:59.000 --> 00:14:01.000]  可能是其他文獻提到
[00:14:01.000 --> 00:14:04.000]  天使會給予他們一些異象
[00:14:04.000 --> 00:14:07.000]  而這些異象又令他們覺得
[00:14:07.000 --> 00:14:08.000]  真是太好了
[00:14:08.000 --> 00:14:09.000]  你居然眷顧我
[00:14:09.000 --> 00:14:11.000]  讓我看到這些其他人都看不到的東西
[00:14:11.000 --> 00:14:13.000]  而向他獻了那種歌頌
[00:14:13.000 --> 00:14:17.000]  甚至等同向他那種敬拜
[00:14:17.000 --> 00:14:22.000]  這些異象正如剛才所說
[00:14:22.000 --> 00:14:25.000]  這些奪去你的獎賞
[00:14:25.000 --> 00:14:28.000]  驅離或進入那個異象
[00:14:28.000 --> 00:14:30.000]  所以為什麼進入那個幻象
[00:14:30.000 --> 00:14:32.000]  當我們這樣理解的時候
[00:14:32.000 --> 00:14:34.000]  我們就會發現
[00:14:34.000 --> 00:14:36.000]  這個天使敬拜
[00:14:36.000 --> 00:14:38.000]  雖然我們未必具體說
[00:14:38.000 --> 00:14:40.000]  這兩個箭咀是什麼
[00:14:40.000 --> 00:14:42.000]  但是我們可以說
[00:14:42.000 --> 00:14:47.000]  其實那些持虛妄道理的人
[00:14:47.000 --> 00:14:50.000]  他們是供舉或者很沉迷
[00:14:50.000 --> 00:14:54.000]  很嚮往很鍾意去追尋這些東西
[00:14:54.000 --> 00:15:01.000]  是因為這是一種擁有比一般信徒更高的屬靈經驗
[00:15:01.000 --> 00:15:06.000]  如果說屬靈生命的境界又不同又有等級
[00:15:06.000 --> 00:15:08.000]  這是一個勝利級別的經驗
[00:15:08.000 --> 00:15:12.000]  所以他們為什麼會在保羅這裡指責
[00:15:12.000 --> 00:15:18.000]  不要讓這班人說你們沒有資格獲得獎賞
[00:15:18.000 --> 00:15:23.000]  是因為這班人覺得自己是高級一點的一班人
[00:15:23.000 --> 00:15:26.000]  這班人似乎操縱到一個竅門
[00:15:26.000 --> 00:15:32.000]  可以進入這些高級一點的屬靈境界
[00:15:32.000 --> 00:15:36.000]  他們聲稱這個竅門是可以的
[00:15:36.000 --> 00:15:39.000]  甚至高羅西教會的弟姐妹都覺得
[00:15:39.000 --> 00:15:41.000]  是不是這樣會比較好呢
[00:15:41.000 --> 00:15:43.000]  這個竅門是什麼
[00:15:43.000 --> 00:15:46.000]  就是前面所提的那種故作謙虛
[00:15:46.000 --> 00:15:50.000]  這個謙虛本來也很普遍
[00:15:50.000 --> 00:15:54.000]  我們在聖經裡面看到的同一個謙虛的字
[00:15:54.000 --> 00:16:00.000]  然而在上下文作加上文法裡有少許的轉變
[00:16:00.000 --> 00:16:03.000]  令到聖經學者能夠理解
[00:16:03.000 --> 00:16:09.000]  那種謙虛是一種self-abasement
[00:16:09.000 --> 00:16:10.000]  一種貶抑自己
[00:16:10.000 --> 00:16:13.000]  其實是一種禁慾的操練
[00:16:13.000 --> 00:16:17.000]  是一種禁止身體慾望的操練
[00:16:17.000 --> 00:16:19.000]  信念背後是說
[00:16:19.000 --> 00:16:23.000]  其實你要升等到天庭
[00:16:23.000 --> 00:16:27.000]  或者跟天使直接接觸的屬靈經驗
[00:16:27.000 --> 00:16:33.000]  你一定要跟有罪甚至污穢的肉體
[00:16:33.000 --> 00:16:37.000]  去壓制它 去馴服它
[00:16:37.000 --> 00:16:41.000]  以致你透過禁慾的操練
[00:16:41.000 --> 00:16:45.000]  就能夠進入這些屬靈的經驗
[00:16:45.000 --> 00:16:48.000]  高羅西的弟姐妹很可能都會覺得
[00:16:48.000 --> 00:16:50.000]  肉體真的不太好
[00:16:50.000 --> 00:16:53.000]  這些境界好像很厲害
[00:16:53.000 --> 00:16:59.000]  我見他們或許就因為這樣陷入當中的迷惑
[00:16:59.000 --> 00:17:01.000]  其實我們剛才一直這樣聽
[00:17:01.000 --> 00:17:03.000]  可能你也在想
[00:17:03.000 --> 00:17:06.000]  其實提倡這些虛妄道理的人
[00:17:06.000 --> 00:17:09.000]  似乎動機也不是太差
[00:17:09.000 --> 00:17:12.000]  至少他強調為上帝子民的身份
[00:17:12.000 --> 00:17:15.000]  應該要讓人一站出來就能看到
[00:17:15.000 --> 00:17:16.000]  這是好的
[00:17:16.000 --> 00:17:19.000]  讓大家知道我們分別為聖
[00:17:19.000 --> 00:17:24.000]  另外尋求屬靈的境界更高
[00:17:24.000 --> 00:17:27.000]  這也是很好的 你想我都想
[00:17:27.000 --> 00:17:30.000]  其實動機似乎不差
[00:17:30.000 --> 00:17:35.000]  然而問題保羅非常不贊同
[00:17:35.000 --> 00:17:39.000]  也覺得要小心提防 不要跟隨他們
[00:17:39.000 --> 00:17:43.000]  那個責備他們的問題所在的原因在哪裡呢
[00:17:43.000 --> 00:17:47.000]  這個也值得我們先去想一想
[00:17:47.000 --> 00:17:49.000]  首先有關第十六節
[00:17:49.000 --> 00:17:55.000]  猶太人覺得確立上帝子民身份的規條或守節禮儀
[00:17:55.000 --> 00:17:57.000]  保羅提到的問題在哪裡呢
[00:17:57.000 --> 00:18:00.000]  他說這些不是錯
[00:18:00.000 --> 00:18:07.000]  因為有不少是源自於上帝頒佈的十誡裡的禮儀條例
[00:18:07.000 --> 00:18:11.000]  然而保羅強調這些只是未來的事的影子
[00:18:11.000 --> 00:18:15.000]  基督才是這個事的真體
[00:18:15.000 --> 00:18:17.000]  到底在說什麼呢
[00:18:17.000 --> 00:18:21.000]  其實這個道理我消化之後可以這樣表達
[00:18:21.000 --> 00:18:23.000]  情況有點相似
[00:18:23.000 --> 00:18:26.000]  大家很可能都有你很喜歡看的電影
[00:18:26.000 --> 00:18:32.000]  現在的電影即將播放之前都很流行有預告片
[00:18:32.000 --> 00:18:35.000]  所謂未來之事的影子
[00:18:35.000 --> 00:18:37.000]  就好像這些預告片一樣
[00:18:37.000 --> 00:18:40.000]  真正你很期待要看的
[00:18:40.000 --> 00:18:42.000]  就是基督那套真正的電影
[00:18:42.000 --> 00:18:50.000]  或許保羅所表達的邏輯或道理是這樣去理解
[00:18:50.000 --> 00:18:52.000]  如果是這樣的話
[00:18:52.000 --> 00:18:55.000]  沒錯那些預告片令你帶著期望
[00:18:55.000 --> 00:18:58.000]  都知道那套電影內容說什麼
[00:18:58.000 --> 00:19:00.000]  精彩之處
[00:19:00.000 --> 00:19:02.000]  你會看到一些
[00:19:02.000 --> 00:19:06.000]  但是如果真正那套電影都出了
[00:19:06.000 --> 00:19:08.000]  甚至你都拿了DVD
[00:19:08.000 --> 00:19:10.000]  好像你得著基督
[00:19:10.000 --> 00:19:13.000]  那為什麼還要斟酌著
[00:19:13.000 --> 00:19:15.000]  那個預告片不行的
[00:19:15.000 --> 00:19:16.000]  那個預告片要緊盯著
[00:19:16.000 --> 00:19:19.000]  那個預告片要時時拿出來看
[00:19:19.000 --> 00:19:21.000]  就不需要了
[00:19:21.000 --> 00:19:26.000]  反而它令你失卻了本來更加寶貴
[00:19:26.000 --> 00:19:28.000]  你已經有的那樣東西
[00:19:28.000 --> 00:19:31.000]  而當它成為規條的時候
[00:19:31.000 --> 00:19:35.000]  就更加令你失去了當有的自由
[00:19:35.000 --> 00:19:39.000]  去到剛才我們看的那段經文裏
[00:19:39.000 --> 00:19:41.000]  第二個虛妄的道理
[00:19:41.000 --> 00:19:44.000]  是關於透過禁慾的操練
[00:19:44.000 --> 00:19:47.000]  而擁有比其他一般信徒更高的
[00:19:47.000 --> 00:19:50.000]  屬靈的洞見或經驗
[00:19:50.000 --> 00:19:53.000]  保羅指責其實他都沒有否定
[00:19:53.000 --> 00:19:58.000]  有些經驗是真的完全錯得很厲害
[00:19:58.000 --> 00:20:01.000]  然而這些經驗是說
[00:20:01.000 --> 00:20:02.000]  這班人不斷的追求
[00:20:02.000 --> 00:20:05.000]  是令他們自高自大
[00:20:05.000 --> 00:20:10.000]  而保羅更加說他們所宣稱的
[00:20:10.000 --> 00:20:12.000]  得到的那些屬靈的洞見
[00:20:12.000 --> 00:20:16.000]  或者參與到天上天庭的敬拜
[00:20:16.000 --> 00:20:18.000]  其實更加是去表達
[00:20:18.000 --> 00:20:19.000]  是徒然的
[00:20:19.000 --> 00:20:20.000]  其實沒有果效的
[00:20:20.000 --> 00:20:23.000]  甚至都是無稽的
[00:20:23.000 --> 00:20:28.000]  沒有很實質的基礎在當中
[00:20:28.000 --> 00:20:30.000]  而這種的自高自大
[00:20:30.000 --> 00:20:32.000]  這種其實沒有任何
[00:20:32.000 --> 00:20:34.000]  真正對生命有效的果效
[00:20:34.000 --> 00:20:36.000]  更加令這班信徒
[00:20:36.000 --> 00:20:39.000]  因為將焦點都放在這方面的追求
[00:20:39.000 --> 00:20:43.000]  就將他們的主義力轉離開了
[00:20:43.000 --> 00:20:45.000]  元首耶穌基督
[00:20:45.000 --> 00:20:47.000]  再不是持定他
[00:20:47.000 --> 00:20:51.000]  再不是緊緊與基督相連
[00:20:51.000 --> 00:20:58.000]  其實這種對更高屬靈經驗的追求
[00:20:58.000 --> 00:21:00.000]  而有的自高自大
[00:21:00.000 --> 00:21:02.000]  帶來的那種影響
[00:21:02.000 --> 00:21:05.000]  透過基督是教會身體的頭
[00:21:05.000 --> 00:21:07.000]  這個意象
[00:21:07.000 --> 00:21:09.000]  更加令我們見到
[00:21:09.000 --> 00:21:11.000]  其實那種牽連性更加大
[00:21:11.000 --> 00:21:14.000]  他們慶賀基督身體的其他部份
[00:21:14.000 --> 00:21:17.000]  因為等次我比他們高
[00:21:17.000 --> 00:21:22.000]  為何要跟低等次的人交流呢
[00:21:22.000 --> 00:21:26.000]  然而基督對於我們
[00:21:26.000 --> 00:21:30.000]  能夠分享到他封城的運作
[00:21:30.000 --> 00:21:34.000]  正正是需要我們不單止連於元首基督
[00:21:34.000 --> 00:21:38.000]  更加強調的是一種肢體肢體
[00:21:38.000 --> 00:21:41.000]  那種互相依靠
[00:21:41.000 --> 00:21:43.000]  互相連繫
[00:21:43.000 --> 00:21:45.000]  好像關節跟下一樣
[00:21:45.000 --> 00:21:48.000]  連繫得不可分割
[00:21:48.000 --> 00:21:53.000]  而先至經由這種肢體間的互連
[00:21:53.000 --> 00:21:56.000]  不可以分割而互相依靠的關係
[00:21:56.000 --> 00:21:59.000]  我們才得到滋養
[00:21:59.000 --> 00:22:01.000]  才能夠成長
[00:22:01.000 --> 00:22:03.000]  原來我們那種滋養
